Orthogroup	DELE.longest_only	DBUS.longest_only
OG0009106	LOC108148051|XP_017130390.1|DELE	LOC108608319|XP_017855179.2|DBUS
OG0009107	LOC108138227|XP_017115838.1|DELE	LOC108597936|XP_017840044.1|DBUS
OG0009108	LOC108140808|XP_017119296.1|DELE	LOC108602001|XP_017845491.1|DBUS
OG0009109	LOC108138332|XP_017115985.1|DELE	LOC108607867|XP_017854444.1|DBUS
OG0009111	LOC108146126|XP_017127460.1|DELE	LOC108598670|XP_017840875.1|DBUS
OG0009112	LOC108137839|XP_017115254.1|DELE	LOC108607927|XP_017854530.1|DBUS
OG0009113	LOC108135340|XP_017111521.1|DELE	LOC108596470|XP_033149904.1|DBUS
OG0009114	LOC108149070|XP_017131921.1|DELE	LOC108600905|XP_017844224.1|DBUS
OG0009115	LOC108148302|XP_017130776.1|DELE	LOC108606099|XP_017851434.2|DBUS
OG0009116	LOC108147867|XP_017130114.1|DELE	LOC108594797|XP_017835428.1|DBUS
OG0009117	LOC108137819|XP_017115228.1|DELE	LOC108603487|XP_017847554.2|DBUS
OG0009119	LOC108149317|XP_017132264.1|DELE	LOC108607748|XP_017854265.1|DBUS
OG0009120	LOC108150096|XP_017133548.1|DELE	LOC108598062|XP_033149586.1|DBUS
OG0009121	LOC108145195|XP_017125925.1|DELE	LOC108597079|XP_017838903.1|DBUS
OG0009122	LOC108143323|XP_017123131.1|DELE	LOC108595756|XP_017836535.1|DBUS
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	LOC108595877|XP_017836656.1|DBUS
OG0009124	LOC108138651|XP_017116479.1|DELE	LOC108594848|XP_017835475.1|DBUS
OG0009125	LOC108147333|XP_017129248.1|DELE	LOC108595550|XP_017836297.1|DBUS
OG0009127	LOC108144825|XP_017125446.1|DELE	LOC108596278|XP_017837339.1|DBUS
OG0009128	LOC108149580|XP_017132704.1|DELE	LOC108595788|XP_017836569.1|DBUS
OG0009129	LOC108145396|XP_017126283.1|DELE	LOC108595784|XP_017836565.1|DBUS
OG0009130	LOC108149940|XP_017133345.1|DELE	LOC108595246|XP_017835936.1|DBUS
OG0009131	LOC108149936|XP_017133341.1|DELE	LOC108596790|XP_017838382.1|DBUS
OG0009132	LOC108144302|XP_017124484.1|DELE	LOC108596810|XP_017838414.1|DBUS
OG0009133	LOC108149053|XP_017131888.1|DELE	LOC108594714|XP_017835342.1|DBUS
OG0009134	LOC108141303|XP_017120059.1|DELE	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS
OG0009135	LOC108145555|XP_017126544.1|DELE	LOC108594646|XP_017835277.1|DBUS
OG0009136	LOC108144754|XP_017125347.1|DELE	LOC108596068|XP_017836951.1|DBUS
OG0009137	LOC108137894|XP_017115322.1|DELE	LOC108597740|XP_017839930.1|DBUS
OG0009138	LOC108137902|XP_017115331.1|DELE	LOC108595835|XP_017836614.1|DBUS
OG0009139	LOC108144869|XP_017125509.1|DELE	LOC108596276|XP_017837337.1|DBUS
OG0009140	LOC108144255|XP_017124424.1|DELE	LOC108595502|XP_017836244.1|DBUS
OG0009141	LOC108147362|XP_017129287.1|DELE	LOC108595495|XP_017836237.1|DBUS
OG0009142	LOC108147351|XP_017129269.1|DELE	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC108137512|XP_017114714.1|DELE	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC108137566|XP_017114782.1|DELE	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC108143659|XP_017123659.1|DELE	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC108136475|XP_017113170.1|DELE	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC108144231|XP_017124397.1|DELE	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC108145483|XP_017126427.1|DELE	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC108143356|XP_017123167.1|DELE	LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC108149078|XP_017131940.1|DELE	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC108144318|XP_017124508.1|DELE	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC108141348|XP_017120154.1|DELE	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC108144857|XP_017125493.1|DELE	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC108137380|XP_017114522.1|DELE	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC108149736|XP_017133004.1|DELE	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC108141714|XP_017120688.1|DELE	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC108138987|XP_017117062.1|DELE	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC108146037|XP_017127321.1|DELE	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC108137674|XP_017115019.1|DELE	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC108147856|XP_017130103.1|DELE	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC108137143|XP_017114194.1|DELE	LOC108606775|XP_017852683.1|DBUS
OG0009162	LOC108135496|XP_017111728.1|DELE	LOC108598999|XP_017841265.1|DBUS
OG0009163	LOC108150370|XP_017133996.1|DELE	LOC108601164|XP_017844585.1|DBUS
OG0009164	LOC108146457|XP_017127958.1|DELE	LOC108598602|XP_017840786.2|DBUS
OG0009165	LOC108142599|XP_017122059.1|DELE	LOC108597968|XP_033149605.1|DBUS
OG0009166	LOC108142327|XP_017121569.1|DELE	LOC108597887|XP_017839994.1|DBUS
OG0009167	LOC108142743|XP_017122256.1|DELE	LOC108600282|XP_017843241.1|DBUS
OG0009168	LOC108142744|XP_017122258.1|DELE	LOC108600283|XP_017843242.1|DBUS
OG0009169	LOC108150196|XP_017133696.1|DELE	LOC108599735|XP_017842232.2|DBUS
OG0009170	LOC108146319|XP_017127772.1|DELE	LOC108598893|XP_017841143.1|DBUS
OG0009171	LOC108146693|XP_017128241.1|DELE	LOC108598596|XP_017840779.1|DBUS
OG0009172	LOC108135602|XP_017111903.1|DELE	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS
OG0009173	LOC108146099|XP_017127415.1|DELE	LOC108599838|XP_017842437.1|DBUS
OG0009174	LOC108135903|XP_017112310.1|DELE	LOC108605730|XP_017851014.1|DBUS
OG0009175	LOC108141956|XP_017121087.1|DELE	LOC108607869|XP_017854450.1|DBUS
OG0009176	LOC108146771|XP_017128399.1|DELE	LOC108598781|XP_017841010.2|DBUS
OG0009177	LOC108142219|XP_017121424.1|DELE, LOC108136158|XP_017112643.1|DELE, LOC108143024|XP_017122706.1|DELE	LOC108599507|XP_017841904.1|DBUS, LOC108599131|XP_017841408.2|DBUS, LOC108598870|XP_017841118.1|DBUS, LOC108599284|XP_017841571.1|DBUS, LOC108594830|XP_017835457.1|DBUS, LOC108598872|XP_017841121.1|DBUS, LOC108594832|XP_017835458.1|DBUS, LOC108608423|XP_017855282.2|DBUS
OG0009178	LOC108136132|XP_017112612.1|DELE	LOC108598884|XP_017841134.2|DBUS
OG0009179	LOC108150570|XP_017134312.1|DELE	LOC108599208|XP_017841492.1|DBUS
OG0009180	LOC108143204|XP_017122961.1|DELE	LOC108599056|XP_017841325.1|DBUS
OG0009181	LOC108142742|XP_017122254.1|DELE	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS
OG0009182	LOC108136139|XP_017112623.1|DELE	LOC108598750|XP_033149466.1|DBUS
OG0009183	LOC108146670|XP_017128213.1|DELE	LOC108599232|XP_017841519.1|DBUS
OG0009185	LOC108143260|XP_017123061.1|DELE	LOC108598426|XP_017840541.2|DBUS
OG0009186	LOC108142817|XP_017122367.1|DELE	LOC108598959|XP_017841218.1|DBUS
OG0009187	LOC108148401|XP_017130922.1|DELE	LOC108602363|XP_017845953.1|DBUS
OG0009188	LOC108144836|XP_017125466.1|DELE	LOC108596236|XP_017837264.1|DBUS
OG0009189	LOC108146030|XP_017127310.1|DELE	LOC108598643|XP_017841264.1|DBUS
OG0009190	LOC108146436|XP_017127929.1|DELE	LOC108599260|XP_017841544.2|DBUS
OG0009191	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE	LOC108594650|XP_017835281.1|DBUS
OG0009192	LOC108137298|XP_017114408.1|DELE	LOC108596074|XP_017836976.1|DBUS
OG0009193	LOC108138835|XP_017116832.1|DELE	LOC108608063|XP_017854738.2|DBUS
OG0009194	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE	LOC108606310|XP_017851843.1|DBUS
OG0009195	LOC108150165|XP_017133624.1|DELE	LOC108599024|XP_017841294.1|DBUS
OG0009196	LOC108150098|XP_017133551.1|DELE	LOC108598082|XP_033149341.1|DBUS
OG0009197	LOC108142855|XP_017122414.1|DELE	LOC108601024|XP_033149575.1|DBUS
OG0009198	LOC108136026|XP_017112444.1|DELE	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS
OG0009199	LOC108135540|XP_017111777.1|DELE	LOC108599211|XP_033149402.1|DBUS
OG0009200	LOC108134605|XP_017110459.1|DELE	LOC108597073|XP_017838892.1|DBUS
OG0009201	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE	LOC108597227|XP_017839159.1|DBUS
OG0009202	LOC108144273|XP_017124448.1|DELE	LOC108595873|XP_017836654.1|DBUS
OG0009203	LOC108135954|XP_017112394.1|DELE	LOC108595499|XP_017836240.1|DBUS
OG0009205	LOC108143361|XP_017123172.1|DELE	LOC108594891|XP_017835518.1|DBUS
OG0009206	LOC108149732|XP_017132991.1|DELE	LOC108596619|XP_017838053.1|DBUS
OG0009207	LOC108140461|XP_017118683.1|DELE	LOC108602487|XP_017846100.1|DBUS
OG0009209	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE	LOC108602207|XP_017845743.1|DBUS
OG0009210	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE	LOC108595573|XP_017836322.1|DBUS
OG0009211	LOC108149242|XP_017132167.1|DELE	LOC108608160|XP_017854906.1|DBUS
OG0009214	LOC108145767|XP_017126825.1|DELE	LOC108600053|XP_017842889.1|DBUS
OG0009220	LOC108137288|XP_017114395.1|DELE	LOC108607059|XP_017853161.1|DBUS
OG0009221	LOC108141927|XP_017121050.1|DELE	LOC108604238|XP_017849103.1|DBUS
OG0009222	LOC108134923|XP_017110927.1|DELE	LOC108605738|XP_017851023.1|DBUS
OG0009224	LOC108148229|XP_017130635.1|DELE	LOC108601545|XP_017844933.1|DBUS
OG0009228	LOC108136653|XP_017113466.1|DELE	LOC108605838|XP_017851135.1|DBUS
OG0009231	LOC108136377|XP_017112979.1|DELE	LOC108605106|XP_017850158.1|DBUS
OG0009236	LOC108146893|XP_017128619.1|DELE	LOC108602747|XP_017846393.1|DBUS
OG0009238	LOC108142772|XP_017122302.1|DELE	LOC108598976|XP_017841239.2|DBUS
OG0009239	LOC108146932|XP_017128670.1|DELE	LOC108598474|XP_017840612.1|DBUS
OG0009241	LOC108147994|XP_017130298.1|DELE	LOC108608428|XP_017855285.2|DBUS
OG0009245	LOC108137027|XP_017114014.1|DELE	LOC108601429|XP_017844816.1|DBUS
OG0009247	LOC108150548|XP_017134272.1|DELE	LOC108602153|XP_017845675.1|DBUS
OG0009248	LOC108138544|XP_017116302.1|DELE	LOC108607036|XP_017853118.1|DBUS
OG0009249	LOC108135306|XP_017111480.1|DELE	LOC108607905|XP_033149912.1|DBUS
OG0009251	LOC108140916|XP_017119466.1|DELE	LOC108605908|XP_017851212.1|DBUS
OG0009252	LOC108137302|XP_017114411.1|DELE	LOC108606957|XP_017853004.1|DBUS
OG0009253	LOC108136624|XP_017113432.1|DELE	LOC108605634|XP_017850906.1|DBUS
OG0009254	LOC108137170|XP_017114229.1|DELE	LOC108607066|XP_017853171.1|DBUS
OG0009255	LOC108136275|XP_017112832.1|DELE	LOC108605924|XP_017851230.1|DBUS
OG0009256	LOC108136615|XP_017113422.1|DELE	LOC108607162|XP_017853301.1|DBUS
OG0009257	LOC108150027|XP_017133476.1|DELE	LOC108605768|XP_017851060.1|DBUS
OG0009258	LOC108144690|XP_017125282.1|DELE	LOC108605379|XP_033150356.1|DBUS
OG0009259	LOC108136440|XP_017113088.1|DELE	LOC108605468|XP_017850643.1|DBUS
OG0009260	LOC108140911|XP_017119455.1|DELE	LOC108606968|XP_017853020.1|DBUS
OG0009261	LOC108137698|XP_017115061.1|DELE	LOC108606455|XP_017852057.1|DBUS
OG0009262	LOC108144593|XP_017125090.1|DELE	LOC108605588|XP_017850847.1|DBUS
OG0009263	LOC108134934|XP_017110943.1|DELE	LOC108606383|XP_017851937.1|DBUS
OG0009264	LOC108134899|XP_017110891.1|DELE	LOC108605254|XP_017850363.1|DBUS
OG0009265	LOC108134817|XP_017110759.1|DELE	LOC108606635|XP_017852419.1|DBUS
OG0009266	LOC108138115|XP_017115629.1|DELE	LOC108608213|XP_033150684.1|DBUS
OG0009267	LOC108148170|XP_017130562.1|DELE	LOC108599011|XP_017841281.2|DBUS
OG0009269	LOC108136796|XP_017113676.1|DELE	LOC108601855|XP_017845295.1|DBUS
OG0009270	LOC108144295|XP_017124471.1|DELE	LOC108594707|XP_017835336.1|DBUS
OG0009271	LOC108137287|XP_017114391.1|DELE	LOC108606901|XP_017852921.1|DBUS
OG0009272	LOC108142881|XP_017122446.1|DELE	LOC108598321|XP_017840427.1|DBUS
OG0009273	LOC108134683|XP_017110570.1|DELE	LOC108601408|XP_017844799.1|DBUS
OG0009274	LOC108145603|XP_017126626.1|DELE	LOC108599873|XP_017842514.1|DBUS
OG0009275	LOC108137062|XP_017114058.1|DELE	LOC108604978|XP_017850036.1|DBUS
OG0009276	LOC108144207|XP_017124367.1|DELE	LOC108595721|XP_017836491.1|DBUS
OG0009277	LOC108138387|XP_017116054.1|DELE	LOC108605007|XP_017850062.1|DBUS
OG0009278	LOC108135912|XP_017112328.1|DELE	LOC108604934|XP_033150259.1|DBUS
OG0009279	LOC108135207|XP_017111320.1|DELE	LOC108603585|XP_017848019.1|DBUS
OG0009280	LOC108137192|XP_017114263.1|DELE	LOC108606806|XP_017852765.1|DBUS
OG0009281	LOC108137677|XP_017115022.1|DELE	LOC108607269|XP_017853451.1|DBUS
OG0009282	LOC108148833|XP_017131591.1|DELE	LOC108606722|XP_017852597.1|DBUS
OG0009283	LOC108142015|XP_017121176.1|DELE	LOC108594498|XP_017835185.2|DBUS
OG0009284	LOC108135665|XP_017111989.1|DELE	LOC108598745|XP_017840969.1|DBUS
OG0009285	LOC108145322|XP_017126187.1|DELE	LOC108607423|XP_017853717.1|DBUS
OG0009287	LOC108142436|XP_017121787.1|DELE	LOC108599897|XP_017842577.1|DBUS
OG0009288	LOC108141489|XP_017120397.1|DELE	LOC108605055|XP_017850111.1|DBUS
OG0009290	LOC108144124|XP_017124256.1|DELE	LOC108595921|XP_017836699.1|DBUS
OG0009292	LOC108136662|XP_017113475.1|DELE	LOC108605939|XP_017851249.1|DBUS
OG0009293	LOC108136378|XP_017112980.1|DELE	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC108144598|XP_017125093.1|DELE	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC108136423|XP_017113042.1|DELE	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC108147189|XP_017129030.1|DELE	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC108147105|XP_017128883.1|DELE	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC108136924|XP_017113888.1|DELE	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC108136886|XP_017113828.1|DELE	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC108148621|XP_017131209.1|DELE	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC108141237|XP_017119982.1|DELE	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC108140718|XP_017119169.1|DELE	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC108136908|XP_017113856.1|DELE	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC108135051|XP_017111079.1|DELE	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC108143866|XP_017123924.1|DELE	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC108147207|XP_017129052.1|DELE	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC108148415|XP_017130944.1|DELE	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC108135105|XP_017111170.1|DELE	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC108136996|XP_017113981.1|DELE	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC108140412|XP_017118618.1|DELE	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC108135056|XP_017111089.1|DELE	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC108135101|XP_017111166.1|DELE	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC108140636|XP_017119044.1|DELE	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC108143088|XP_017122794.1|DELE, LOC108143084|XP_017122789.1|DELE	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC108143901|XP_017123964.1|DELE	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC108147317|XP_017129233.1|DELE	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC108140470|XP_017118699.1|DELE	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC108140565|XP_017118914.1|DELE	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC108147139|XP_017128921.1|DELE	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC108147122|XP_017128903.1|DELE	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC108135687|XP_017112020.1|DELE	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC108148410|XP_017130934.1|DELE	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC108140975|XP_017119532.1|DELE	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC108135673|XP_017112001.1|DELE	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC108139167|XP_017117275.1|DELE	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC108148834|XP_017131587.1|DELE	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC108148698|XP_017131335.1|DELE	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC108150242|XP_017133796.1|DELE	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC108139208|XP_017117343.1|DELE	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC108135735|XP_017112057.1|DELE	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC108150665|XP_017134420.1|DELE	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC108144016|XP_017124130.1|DELE	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC108143795|XP_017123807.1|DELE	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC108143807|XP_017123819.1|DELE	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC108143057|XP_017122760.1|DELE	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC108137761|XP_017115152.1|DELE	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC108141234|XP_017119979.1|DELE	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC108141246|XP_017119992.1|DELE	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC108147098|XP_017128873.1|DELE	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC108136945|XP_017113914.1|DELE	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC108135809|XP_017112174.1|DELE	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC108135851|XP_017112232.1|DELE	LOC108601827|XP_017845257.1|DBUS
OG0009344	LOC108143744|XP_017123765.1|DELE	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC108147157|XP_017128968.1|DELE	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC108147121|XP_017128902.1|DELE	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC108148472|XP_017130993.1|DELE	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC108148933|XP_017131740.1|DELE	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC108135082|XP_017111137.1|DELE	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC108148521|XP_017131048.1|DELE	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC108148510|XP_017131037.1|DELE	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC108148191|XP_017130586.1|DELE	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC108148574|XP_017131108.1|DELE	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC108141844|XP_017120924.1|DELE	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC108138248|XP_017115877.1|DELE	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC108138806|XP_017116788.1|DELE	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC108138190|XP_017115792.1|DELE	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC108134768|XP_017110703.1|DELE	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC108134767|XP_017110702.1|DELE	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC108149239|XP_017132163.1|DELE	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC108149562|XP_017132689.1|DELE	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC108149409|XP_017132454.1|DELE	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC108139042|XP_017117148.1|DELE	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC108148080|XP_017130423.1|DELE	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC108138804|XP_017116781.1|DELE	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC108138328|XP_017115984.1|DELE	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC108138340|XP_017115995.1|DELE	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC108148896|XP_017131703.1|DELE	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC108148917|XP_017131725.1|DELE	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC108141789|XP_017120799.1|DELE	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC108148987|XP_017131821.1|DELE	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC108149551|XP_017132678.1|DELE	LOC108608370|XP_017855207.1|DBUS
OG0009374	LOC108150526|XP_017134243.1|DELE	LOC108607731|XP_033150888.1|DBUS
OG0009376	LOC108138801|XP_017116774.1|DELE	LOC108599270|XP_017841556.1|DBUS
OG0009377	LOC108150535|XP_017134256.1|DELE	LOC108601764|XP_017846159.2|DBUS
OG0009378	LOC108141662|XP_017120623.1|DELE	LOC108596223|XP_017837244.2|DBUS
OG0009379	LOC108137799|XP_017115192.1|DELE	LOC108607940|XP_017854546.1|DBUS
OG0009380	LOC108141725|XP_017120706.1|DELE	LOC108594244|XP_017834849.1|DBUS
OG0009381	LOC108137805|XP_017115201.1|DELE	LOC108608115|XP_017854832.1|DBUS
OG0009382	LOC108150714|XP_017134488.1|DELE	LOC108607666|XP_017854115.1|DBUS
OG0009383	LOC108150077|XP_017133528.1|DELE	LOC108608414|XP_017855262.2|DBUS
OG0009384	LOC108149328|XP_017132282.1|DELE	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS
OG0009385	LOC108149466|XP_017132562.1|DELE	LOC108607750|XP_017854267.1|DBUS
OG0009386	LOC108149308|XP_017132248.1|DELE	LOC108604706|XP_017849762.2|DBUS
OG0009387	LOC108145148|XP_017125852.1|DELE	LOC108596556|XP_017837942.1|DBUS
OG0009388	LOC108145185|XP_017125915.1|DELE	LOC108595082|XP_017835722.1|DBUS
OG0009390	LOC108145433|XP_017126344.1|DELE	LOC108596880|XP_017838546.1|DBUS
OG0009391	LOC108147855|XP_017130102.1|DELE	LOC108607463|XP_017854277.1|DBUS
OG0009392	LOC108147332|XP_017129246.1|DELE	LOC108595613|XP_017836367.1|DBUS
OG0009393	LOC108140999|XP_017119562.1|DELE	LOC108602567|XP_017846190.1|DBUS
OG0009394	LOC108149689|XP_017132944.1|DELE	LOC108595625|XP_017836380.1|DBUS
OG0009395	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE	LOC108596128|XP_017837080.1|DBUS
OG0009396	LOC108144274|XP_017124450.1|DELE	LOC108596554|XP_017837940.1|DBUS
OG0009397	LOC108145231|XP_017125983.1|DELE	LOC108595869|XP_017836650.1|DBUS
OG0009398	LOC108143423|XP_017123316.1|DELE	LOC108595123|XP_017835773.1|DBUS
OG0009399	LOC108144585|XP_017125071.1|DELE	LOC108596717|XP_017838240.1|DBUS
OG0009400	LOC108145505|XP_017126456.1|DELE	LOC108597595|XP_017839706.1|DBUS
OG0009401	LOC108134481|XP_017110287.1|DELE	LOC108608281|XP_017855084.1|DBUS
OG0009402	LOC108139308|XP_017117499.1|DELE	LOC108601856|XP_017845297.1|DBUS
OG0009403	LOC108137896|XP_017115326.1|DELE	LOC108595295|XP_017835996.1|DBUS
OG0009404	LOC108145082|XP_017125756.1|DELE	LOC108597212|XP_017839140.1|DBUS
OG0009405	LOC108145436|XP_017126349.1|DELE	LOC108595374|XP_017836090.1|DBUS
OG0009407	LOC108143604|XP_017123616.1|DELE	LOC108595355|XP_017836067.1|DBUS
OG0009408	LOC108141393|XP_017120232.1|DELE	LOC108594904|XP_017835531.1|DBUS
OG0009409	LOC108146512|XP_017128077.1|DELE, LOC108137910|XP_017115340.1|DELE	LOC108595893|XP_017836672.1|DBUS
OG0009410	LOC108144923|XP_017125578.1|DELE	LOC108594771|XP_033149187.1|DBUS
OG0009411	LOC108145017|XP_017125675.1|DELE	LOC108595154|XP_017835808.1|DBUS
OG0009412	LOC108144696|XP_017125259.1|DELE	LOC108597604|XP_017839716.1|DBUS
OG0009413	LOC108147338|XP_017129255.1|DELE	LOC108595892|XP_017836671.1|DBUS
OG0009414	LOC108147336|XP_017129253.1|DELE	LOC108597062|XP_017838875.1|DBUS
OG0009415	LOC108147330|XP_017129245.1|DELE	LOC108594726|XP_033149240.1|DBUS
OG0009416	LOC108137559|XP_017114774.1|DELE	LOC108595875|XP_017836655.1|DBUS
OG0009417	LOC108137513|XP_017114715.1|DELE	LOC108595954|XP_017836728.1|DBUS
OG0009418	LOC108137517|XP_017114720.1|DELE	LOC108595881|XP_017836661.2|DBUS
OG0009419	LOC108137565|XP_017114781.1|DELE	LOC108595713|XP_017836485.1|DBUS
OG0009420	LOC108137567|XP_017114783.1|DELE	LOC108595714|XP_017836486.1|DBUS
OG0009421	LOC108144803|XP_017125416.1|DELE	LOC108595048|XP_017835677.1|DBUS
OG0009422	LOC108147578|XP_017129698.1|DELE	LOC108597004|XP_017838770.1|DBUS
OG0009423	LOC108144850|XP_017125482.1|DELE	LOC108595304|XP_017836007.1|DBUS
OG0009424	LOC108141803|XP_017120853.1|DELE	LOC108595583|XP_017836333.1|DBUS
OG0009425	LOC108135970|XP_017112416.1|DELE	LOC108595771|XP_017836549.1|DBUS
OG0009426	LOC108134656|XP_017110538.1|DELE	LOC108595503|XP_017836245.1|DBUS
OG0009427	LOC108145155|XP_017125861.1|DELE	LOC108597707|XP_017839882.1|DBUS
OG0009428	LOC108143301|XP_017123105.1|DELE	LOC108594962|XP_017835585.1|DBUS
