Orthogroup	DELE.longest_only	DANA.longest_only
OG0007882	LOC108146327|XP_017127781.1|DELE	LOC6493126|XP_001957096.1|DANA
OG0007883	LOC108146153|XP_017127505.1|DELE	LOC6493125|XP_001957095.1|DANA
OG0007884	LOC108146593|XP_017128104.1|DELE	LOC6506581|XP_001957602.1|DANA
OG0007885	LOC108149785|XP_017133129.1|DELE	LOC6493960|XP_032311601.1|DANA
OG0007886	LOC108149523|XP_017132640.1|DELE	LOC6505872|XP_001965039.1|DANA
OG0007887	LOC108146326|XP_017127778.1|DELE	LOC6506866|XP_001957097.2|DANA
OG0007888	LOC108150322|XP_017133932.1|DELE	LOC6506526|XP_001957712.1|DANA
OG0007889	LOC108142846|XP_017122404.1|DELE	LOC6493742|XP_001958353.1|DANA
OG0007890	LOC108147514|XP_017129579.1|DELE	LOC6507725|XP_014765428.2|DANA
OG0007891	LOC108140524|XP_017118822.1|DELE	LOC6501077|XP_001954515.1|DANA
OG0007892	LOC108147019|XP_017128764.1|DELE	LOC6496674|XP_001961376.2|DANA
OG0007893	LOC108143524|XP_017123497.1|DELE	LOC6495903|XP_001959825.1|DANA
OG0007894	LOC108142346|XP_017121593.1|DELE	LOC6493725|XP_032309761.1|DANA
OG0007895	LOC108146170|XP_017127557.1|DELE	LOC6507551|XP_032310799.1|DANA
OG0007896	LOC108150330|XP_017133941.1|DELE	LOC6506460|XP_014764775.1|DANA
OG0007897	LOC108146940|XP_017128682.1|DELE	LOC6507608|XP_001955995.1|DANA
OG0007898	LOC108146435|XP_017127928.1|DELE	LOC6507539|XP_001955881.1|DANA
OG0007899	LOC108135600|XP_017111900.1|DELE	LOC6493415|XP_014764372.1|DANA
OG0007900	LOC108138729|XP_017116603.1|DELE	LOC26515216|XP_014764105.1|DANA
OG0007902	LOC108148173|XP_017130561.1|DELE	LOC6504739|XP_001966284.1|DANA
OG0007903	LOC108146175|XP_017127570.1|DELE	LOC6506790|XP_001957237.1|DANA
OG0007904	LOC108142753|XP_017122271.1|DELE	LOC6506914|XP_001957001.1|DANA
OG0007905	LOC108139028|XP_017117126.1|DELE	LOC6498147|XP_001962175.1|DANA
OG0007906	LOC108147508|XP_017129565.1|DELE	LOC6506614|XP_014764842.1|DANA
OG0007907	LOC108147453|XP_017129470.1|DELE	LOC6493342|XP_001957557.1|DANA
OG0007908	LOC108147455|XP_017129472.1|DELE	LOC6506606|XP_001957558.1|DANA
OG0007909	LOC108136234|XP_017112749.1|DELE	LOC6504890|XP_001966539.2|DANA
OG0007910	LOC108146456|XP_017127956.1|DELE	LOC6493653|XP_001958168.1|DANA
OG0007911	LOC108146487|XP_017128005.1|DELE	LOC6493128|XP_001957100.1|DANA
OG0007912	LOC108145830|XP_017126928.1|DELE	LOC6507464|XP_001955960.1|DANA
OG0007913	LOC108146488|XP_017128007.1|DELE	LOC6506864|XP_001957101.3|DANA
OG0007914	LOC108142695|XP_017122193.1|DELE	LOC6507127|XP_001956623.2|DANA
OG0007915	LOC108146696|XP_017128250.1|DELE	LOC6493384|XP_001957647.1|DANA
OG0007916	LOC108137808|XP_017115205.1|DELE	LOC6498251|XP_001962403.1|DANA
OG0007917	LOC108143326|XP_017123135.1|DELE	LOC6495924|XP_001959864.1|DANA
OG0007918	LOC108145084|XP_017125759.1|DELE	LOC6494617|XP_001960003.1|DANA
OG0007919	LOC108144602|XP_017125101.1|DELE	LOC6494729|XP_001959776.1|DANA
OG0007920	LOC108143597|XP_017123609.1|DELE	LOC6494945|XP_001959349.2|DANA
OG0007921	LOC108144213|XP_017124376.1|DELE	LOC6495247|XP_001958765.1|DANA
OG0007922	LOC108135148|XP_017111256.1|DELE	LOC6500528|XP_014766598.1|DANA
OG0007923	LOC108144263|XP_017124438.1|DELE	LOC6502993|XP_014761280.1|DANA
OG0007924	LOC108143512|XP_017123473.1|DELE	LOC6494327|XP_014762752.1|DANA
OG0007925	LOC108141313|XP_017120071.1|DELE	LOC6494379|XP_001960431.1|DANA
OG0007926	LOC108141435|XP_017120310.1|DELE	LOC6494416|XP_001960370.1|DANA
OG0007927	LOC108150712|XP_017134481.1|DELE	LOC6497764|XP_032307715.1|DANA
OG0007928	LOC108141854|XP_017120934.1|DELE	LOC6497186|XP_014761551.1|DANA
OG0007929	LOC108135235|XP_017111386.1|DELE	LOC6498241|XP_032307482.1|DANA
OG0007930	LOC108141363|XP_017120175.1|DELE	LOC6496204|XP_001960444.1|DANA
OG0007931	LOC108141776|XP_017120770.1|DELE	LOC6498198|XP_001962279.1|DANA
OG0007932	LOC108141608|XP_017120552.1|DELE	LOC6501789|XP_032311959.1|DANA
OG0007933	LOC108135533|XP_017111772.1|DELE	LOC26514457|XP_014767290.1|DANA
OG0007934	LOC108141244|XP_017119990.1|DELE	LOC6495890|XP_001959790.1|DANA
OG0007935	LOC108149395|XP_017132416.1|DELE	LOC6498371|XP_001962645.1|DANA
OG0007936	LOC108141916|XP_017121027.1|DELE	LOC6498588|XP_001963119.1|DANA
OG0007937	LOC108138156|XP_017115733.1|DELE	LOC6504501|XP_001964943.1|DANA
OG0007938	LOC108135345|XP_017111526.1|DELE	LOC6496898|XP_001963188.1|DANA
OG0007939	LOC108134760|XP_017110692.1|DELE	LOC6503378|XP_001965341.1|DANA
OG0007940	LOC108134731|XP_017110626.1|DELE	LOC6507263|XP_014760608.2|DANA
OG0007941	LOC108142153|XP_017121327.1|DELE	LOC26514317|XP_014759182.1|DANA
OG0007942	LOC108134830|XP_017110778.1|DELE	LOC6495857|XP_001959718.2|DANA
OG0007943	LOC108149220|XP_017132140.1|DELE	LOC6504346|XP_014760431.2|DANA
OG0007944	LOC108145829|XP_017126927.1|DELE	LOC6507588|XP_014765337.2|DANA
OG0007945	LOC108142030|XP_017121196.1|DELE	LOC6496916|XP_032311171.1|DANA
OG0007946	LOC108144893|XP_017125543.1|DELE	LOC6495718|XP_001959432.2|DANA
OG0007947	LOC108149512|XP_017132628.1|DELE	LOC6505755|XP_001965007.1|DANA
OG0007948	LOC108138278|XP_017115919.1|DELE	LOC6497792|XP_032307584.1|DANA
OG0007949	LOC108138564|XP_017116333.1|DELE	LOC6503631|XP_001964034.2|DANA
OG0007950	LOC108142129|XP_017121314.1|DELE	LOC6506929|XP_001965278.1|DANA
OG0007951	LOC108147791|XP_017130019.1|DELE	LOC6496988|XP_001962985.1|DANA
OG0007952	LOC108138917|XP_017116968.1|DELE	LOC6497244|XP_001962487.1|DANA
OG0007954	LOC108150726|XP_017134512.1|DELE	LOC6498233|XP_001962354.2|DANA
OG0007955	LOC108142085|XP_017121266.1|DELE	LOC6498533|XP_032311322.1|DANA
OG0007956	LOC108138798|XP_017116766.1|DELE	LOC6497255|XP_032307608.1|DANA
OG0007957	LOC108141694|XP_017120663.1|DELE	LOC6496959|XP_032311350.1|DANA
OG0007958	LOC108147718|XP_017129933.1|DELE	LOC6505051|XP_001965558.1|DANA
OG0007959	LOC108149292|XP_017132225.1|DELE	LOC6497657|XP_001961622.1|DANA
OG0007960	LOC108142038|XP_017121202.1|DELE	LOC6496926|XP_001963124.1|DANA
OG0007961	LOC108148988|XP_017131818.1|DELE	LOC6500479|XP_001953305.1|DANA
OG0007962	LOC108137162|XP_017114221.1|DELE	LOC6504613|XP_001966527.1|DANA
OG0007963	LOC108149486|XP_017132595.1|DELE	LOC6498428|XP_001962795.1|DANA
OG0007964	LOC108135267|XP_017111432.1|DELE	LOC6498503|XP_001962958.1|DANA
OG0007965	LOC108149854|XP_017133222.1|DELE	LOC6497329|XP_014761651.1|DANA
OG0007966	LOC108147945|XP_017130218.1|DELE	LOC6496834|XP_001963311.1|DANA
OG0007967	LOC108141871|XP_017120954.1|DELE	LOC6503730|XP_001965259.2|DANA
OG0007968	LOC108147933|XP_017130205.1|DELE	LOC6498654|XP_014762218.2|DANA
OG0007969	LOC108142101|XP_017121284.1|DELE	LOC6498564|XP_001963072.1|DANA
OG0007970	LOC108149180|XP_017132085.1|DELE	LOC26513879|XP_014763953.1|DANA
OG0007971	LOC108142555|XP_017121983.1|DELE	LOC6504475|XP_001966974.1|DANA
OG0007972	LOC108137913|XP_017115343.1|DELE	LOC6495709|XP_001959411.1|DANA
OG0007973	LOC108138342|XP_017116000.1|DELE	LOC6497023|XP_001962910.1|DANA
OG0007974	LOC108150010|XP_017133452.1|DELE	LOC6503564|XP_001964151.2|DANA
OG0007975	LOC108148280|XP_017130729.1|DELE	LOC6501423|XP_001955223.1|DANA
OG0007976	LOC108136630|XP_017113437.1|DELE	LOC6505306|XP_001965726.1|DANA
OG0007977	LOC108138837|XP_017116834.1|DELE	LOC6497947|XP_001961777.1|DANA
OG0007978	LOC108139085|XP_017117200.1|DELE	LOC6504222|XP_001965134.1|DANA
OG0007979	LOC108138867|XP_017116883.1|DELE	LOC6498273|XP_032307705.1|DANA
OG0007980	LOC108141849|XP_017120929.1|DELE	LOC6497931|XP_001961743.1|DANA
OG0007981	LOC108136481|XP_017113184.1|DELE	LOC6504591|XP_001966567.1|DANA
OG0007982	LOC108134511|XP_017110330.1|DELE	LOC6498645|XP_014762212.1|DANA
OG0007983	LOC108149515|XP_017132631.1|DELE	LOC6497672|XP_001961599.1|DANA
OG0007984	LOC108138938|XP_017117003.1|DELE	LOC6497072|XP_014761513.1|DANA
OG0007985	LOC108148487|XP_017131014.1|DELE	LOC6502600|XP_032308671.1|DANA
OG0007986	LOC108138306|XP_017115952.1|DELE	LOC6498479|XP_001962907.1|DANA
OG0007987	LOC108147992|XP_017130296.1|DELE	LOC6496708|XP_001967340.2|DANA
OG0007988	LOC108138224|XP_017115832.1|DELE	LOC6497274|XP_014761605.1|DANA
OG0007989	LOC108141994|XP_017121144.1|DELE	LOC6496957|XP_032311429.1|DANA
OG0007990	LOC108142036|XP_017121201.1|DELE	LOC6498592|XP_001963123.1|DANA
OG0007991	LOC108134736|XP_017110640.1|DELE	LOC6498067|XP_001962013.1|DANA
OG0007992	LOC108141891|XP_017120990.1|DELE	LOC6497191|XP_014761553.1|DANA
OG0007993	LOC108142998|XP_017122665.1|DELE	LOC6505617|XP_014760729.1|DANA
OG0007994	LOC108141819|XP_017120885.1|DELE	LOC6498535|XP_001963015.1|DANA
OG0007995	LOC108149461|XP_017132549.1|DELE	LOC6504371|XP_001964976.1|DANA
OG0007996	LOC108134916|XP_017110918.1|DELE	LOC6502011|XP_014759701.1|DANA
OG0007997	LOC108135529|XP_017111765.1|DELE	LOC6506280|XP_001958208.1|DANA
OG0007998	LOC108138816|XP_017116804.1|DELE	LOC6498071|XP_001962021.1|DANA
OG0007999	LOC108135338|XP_017111518.1|DELE	LOC6496897|XP_001963189.1|DANA
OG0008000	LOC108135329|XP_017111506.1|DELE	LOC6498630|XP_001963190.1|DANA
OG0008001	LOC108138271|XP_017115910.1|DELE	LOC6498467|XP_001962884.1|DANA
OG0008002	LOC108137841|XP_017115256.1|DELE	LOC6507436|XP_001965376.1|DANA
OG0008003	LOC108138272|XP_017115911.1|DELE	LOC6498466|XP_001962882.1|DANA
OG0008004	LOC108137117|XP_017114130.1|DELE	LOC6503510|XP_014760960.1|DANA
OG0008005	LOC108140860|XP_017119335.1|DELE	LOC6502309|XP_032309408.1|DANA
OG0008006	LOC108137754|XP_017115143.1|DELE	LOC6503174|XP_001963581.1|DANA
OG0008007	LOC108137171|XP_017114232.1|DELE	LOC6502289|XP_001966177.1|DANA
OG0008008	LOC108146187|XP_017127584.1|DELE	LOC6506286|XP_001958196.2|DANA
OG0008009	LOC108136547|XP_017113335.1|DELE	LOC6504174|XP_001964321.1|DANA
OG0008010	LOC108141611|XP_017120557.1|DELE	LOC6501799|XP_032311897.1|DANA
OG0008011	LOC108137545|XP_017114758.1|DELE	LOC6494762|XP_001959721.1|DANA
OG0008013	LOC108143595|XP_017123607.1|DELE	LOC6494595|XP_001960042.2|DANA
OG0008014	LOC108141209|XP_017119946.1|DELE	LOC6499454|XP_001954608.1|DANA
OG0008015	LOC108150307|XP_017133910.1|DELE	LOC6507193|XP_001956509.2|DANA
OG0008016	LOC108150309|XP_017133913.1|DELE	LOC6507877|XP_001956511.1|DANA
OG0008017	LOC108150042|XP_017133493.1|DELE	LOC6503573|XP_032309450.1|DANA
OG0008018	LOC108135884|XP_017112276.1|DELE	LOC6503705|XP_001963892.3|DANA
OG0008019	LOC108137704|XP_017115070.1|DELE	LOC6502924|XP_001963578.1|DANA
OG0008020	LOC108136958|XP_017113932.1|DELE	LOC6500123|XP_001953178.1|DANA
OG0008021	LOC108136190|XP_017112678.1|DELE	LOC6502369|XP_001967546.1|DANA
OG0008022	LOC108148660|XP_017131281.1|DELE	LOC6505607|XP_001964607.2|DANA
OG0008023	LOC108135932|XP_017112368.1|DELE	LOC6504671|XP_001966432.2|DANA
OG0008024	LOC108135933|XP_017112370.1|DELE	LOC6504840|XP_001966431.1|DANA
OG0008025	LOC108138430|XP_017116121.1|DELE	LOC6503602|XP_001964079.1|DANA
OG0008026	LOC108142556|XP_017121984.1|DELE	LOC6504442|XP_001966975.1|DANA
OG0008027	LOC108137201|XP_017114280.1|DELE	LOC6504100|XP_001964175.1|DANA
OG0008028	LOC108136800|XP_017113681.1|DELE	LOC6505719|XP_001964394.1|DANA
OG0008029	LOC108136811|XP_017113704.1|DELE	LOC6503418|XP_001967467.1|DANA
OG0008030	LOC108141143|XP_017119856.1|DELE	LOC6501676|XP_001955738.1|DANA
OG0008031	LOC108138919|XP_017116973.1|DELE	LOC6497805|XP_001961482.1|DANA
OG0008032	LOC108143051|XP_017122749.1|DELE	LOC6505903|XP_001964585.2|DANA
OG0008033	LOC108140646|XP_017119059.1|DELE	LOC6501163|XP_032305994.1|DANA
OG0008034	LOC108135108|XP_017111173.1|DELE	LOC6500529|XP_032306451.1|DANA
OG0008035	LOC108135441|XP_017111670.1|DELE	LOC6505049|XP_032307894.1|DANA
OG0008036	LOC108148495|XP_017131019.1|DELE	LOC6500861|XP_001954054.1|DANA
OG0008037	LOC108143819|XP_017123846.1|DELE	LOC6500862|XP_032307803.1|DANA
OG0008038	LOC108137093|XP_017114107.1|DELE	LOC6503053|XP_001963337.1|DANA
OG0008039	LOC108140591|XP_017118979.1|DELE	LOC6501104|XP_032305879.1|DANA
OG0008040	LOC108142933|XP_017122516.1|DELE	LOC6505898|XP_001964570.1|DANA
OG0008041	LOC108145584|XP_017126586.1|DELE	LOC6502075|XP_032311948.1|DANA
OG0008042	LOC108134784|XP_017110722.1|DELE	LOC6499832|XP_001953819.1|DANA
OG0008043	LOC108137156|XP_017114214.1|DELE	LOC6504633|XP_001966497.1|DANA
OG0008044	LOC108136208|XP_017112705.1|DELE	LOC6508046|XP_014760991.1|DANA
OG0008045	LOC108135946|XP_017112388.1|DELE	LOC6504972|XP_001965711.1|DANA
OG0008046	LOC108136937|XP_017113902.1|DELE	LOC6501107|XP_001954561.1|DANA
OG0008047	LOC108140657|XP_017119078.1|DELE	LOC6499295|XP_014766002.1|DANA
OG0008048	LOC108140693|XP_017119130.1|DELE	LOC6499476|XP_001954559.1|DANA
OG0008049	LOC108140656|XP_017119076.1|DELE	LOC6501287|XP_001954926.3|DANA
OG0008050	LOC108148785|XP_017131489.1|DELE	LOC6501018|XP_001954384.2|DANA
OG0008051	LOC108135796|XP_017112155.1|DELE	LOC6500657|XP_001953664.1|DANA
OG0008052	LOC108140602|XP_017119000.1|DELE	LOC6501327|XP_001955002.1|DANA
OG0008053	LOC108148572|XP_017131110.1|DELE	LOC6502724|XP_001964342.1|DANA
OG0008054	LOC108137119|XP_017114135.1|DELE	LOC6504846|XP_032309049.1|DANA
OG0008055	LOC108142756|XP_017122277.1|DELE	LOC6504441|XP_001966976.3|DANA
OG0008056	LOC108138436|XP_017116126.1|DELE	LOC6499633|XP_001954258.1|DANA
OG0008057	LOC108137490|XP_017114695.1|DELE	LOC6499131|XP_001955241.1|DANA
OG0008058	LOC108139212|XP_017117350.1|DELE	LOC6500270|XP_001952903.1|DANA
OG0008059	LOC108137496|XP_017114701.1|DELE	LOC6503391|XP_001967518.1|DANA
OG0008060	LOC108136980|XP_017113961.1|DELE	LOC6501029|XP_001954417.1|DANA
OG0008061	LOC108138567|XP_017116336.1|DELE	LOC6503873|XP_001963756.1|DANA
OG0008062	LOC108137727|XP_017115113.1|DELE	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC108134786|XP_017110723.1|DELE	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC108134985|XP_017111005.1|DELE	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC108134902|XP_017110899.1|DELE	LOC6504572|XP_001966602.2|DANA
OG0008066	LOC108140876|XP_017119395.1|DELE	LOC26514261|XP_014761214.1|DANA
OG0008067	LOC108148153|XP_017130537.1|DELE	LOC6504263|XP_001967370.1|DANA
OG0008068	LOC108145594|XP_017126613.1|DELE	LOC6504258|XP_032308840.1|DANA
OG0008069	LOC108140407|XP_017118612.1|DELE	LOC6499499|XP_001954502.2|DANA
OG0008070	LOC108140694|XP_017119131.1|DELE	LOC6501105|XP_014766892.1|DANA
OG0008071	LOC108138565|XP_017116334.1|DELE	LOC6504028|XP_001964033.2|DANA
OG0008072	LOC108134870|XP_017110849.1|DELE	LOC6502904|XP_001963621.1|DANA
OG0008074	LOC108148116|XP_017130459.1|DELE	LOC6505028|XP_001965604.1|DANA
OG0008075	LOC108143669|XP_017123669.1|DELE	LOC6496120|XP_014763636.1|DANA
OG0008076	LOC108136264|XP_017112812.1|DELE	LOC6504869|XP_001966486.1|DANA
OG0008077	LOC108141243|XP_017119989.1|DELE	LOC6498892|XP_001955732.1|DANA
OG0008078	LOC108141066|XP_017119715.1|DELE	LOC26514187|XP_014761360.1|DANA
OG0008079	LOC108137759|XP_017115150.1|DELE	LOC6503728|XP_001963849.1|DANA
OG0008080	LOC108136285|XP_017112859.1|DELE	LOC6504639|XP_001966490.1|DANA
OG0008081	LOC108136266|XP_017112814.1|DELE	LOC6503497|XP_001964269.1|DANA
OG0008082	LOC108148537|XP_017131067.1|DELE	LOC6505928|XP_032305716.1|DANA
OG0008083	LOC108148367|XP_017130879.1|DELE	LOC6501430|XP_014767041.1|DANA
OG0008084	LOC108143997|XP_017124105.1|DELE	LOC6500823|XP_001953980.1|DANA
OG0008085	LOC108148719|XP_017131376.1|DELE	LOC6498922|XP_001955672.1|DANA
OG0008086	LOC108137476|XP_017114674.1|DELE	LOC6501431|XP_014767042.1|DANA
OG0008087	LOC108137712|XP_017115084.1|DELE	LOC6504579|XP_001966591.2|DANA
OG0008088	LOC108141031|XP_017119614.1|DELE	LOC6505114|XP_001965434.1|DANA
OG0008089	LOC108146012|XP_017127276.1|DELE	LOC6492942|XP_001956699.1|DANA
OG0008090	LOC108137347|XP_017114473.1|DELE	LOC6504792|XP_001966357.1|DANA
OG0008091	LOC108136689|XP_017113500.1|DELE	LOC6499825|XP_001953836.1|DANA
OG0008092	LOC108136842|XP_017113752.1|DELE	LOC6500128|XP_001953166.2|DANA
OG0008093	LOC108142456|XP_017121821.1|DELE	LOC6502126|XP_001966160.3|DANA
OG0008094	LOC108138189|XP_017115791.1|DELE	LOC6497949|XP_001961782.1|DANA
OG0008095	LOC108140729|XP_017119192.1|DELE	LOC6499415|XP_001954683.3|DANA
OG0008096	LOC108136287|XP_017112862.1|DELE	LOC6504601|XP_001966550.3|DANA
OG0008097	LOC108136489|XP_017113193.1|DELE	LOC6501890|XP_032308110.1|DANA
OG0008098	LOC108143264|XP_017123066.1|DELE	LOC6507818|XP_001956410.1|DANA
OG0008099	LOC108142740|XP_017122252.1|DELE	LOC6493202|XP_001957254.1|DANA
OG0008100	LOC108139237|XP_017117394.1|DELE	LOC6503399|XP_032312329.1|DANA
OG0008101	LOC108147699|XP_017129907.1|DELE	LOC6505214|XP_032307829.1|DANA
OG0008102	LOC108140410|XP_017118616.1|DELE	LOC26514712|XP_014767323.1|DANA
OG0008103	LOC108134944|XP_017110956.1|DELE	LOC6498793|XP_001967267.1|DANA
OG0008104	LOC108136151|XP_017112636.1|DELE	LOC6506714|XP_001957380.1|DANA
OG0008105	LOC108135032|XP_017111061.1|DELE	LOC6499690|XP_032312052.1|DANA
OG0008106	LOC108150568|XP_017134305.1|DELE	LOC6493868|XP_001958589.1|DANA
OG0008107	LOC108140762|XP_017119237.1|DELE	LOC6501171|XP_001954687.2|DANA
OG0008108	LOC108137118|XP_017114133.1|DELE	LOC6504670|XP_001966439.1|DANA
OG0008109	LOC108137185|XP_017114257.1|DELE	LOC6503800|XP_001963721.2|DANA
OG0008110	LOC108145106|XP_017125795.1|DELE	LOC6508747|XP_001963597.1|DANA
OG0008111	LOC108147691|XP_017129894.1|DELE	LOC6504138|XP_001964258.1|DANA
OG0008112	LOC108136201|XP_017112689.1|DELE	LOC6504858|XP_032309001.1|DANA
OG0008113	LOC108149968|XP_017133377.1|DELE	LOC6504074|XP_001964128.1|DANA
OG0008114	LOC108149963|XP_017133372.1|DELE	LOC6503574|XP_001964129.1|DANA
OG0008115	LOC108136431|XP_017113059.1|DELE	LOC6503071|XP_032308882.1|DANA
OG0008116	LOC108136503|XP_017113228.1|DELE	LOC6503034|XP_032308914.1|DANA
OG0008117	LOC108147663|XP_017129834.1|DELE	LOC6503168|XP_001963566.3|DANA
OG0008118	LOC108147651|XP_017129801.1|DELE	LOC6504607|XP_001966536.2|DANA
OG0008119	LOC108148140|XP_017130483.1|DELE	LOC6503129|XP_001963477.1|DANA
OG0008120	LOC108144906|XP_017125560.1|DELE	LOC6503007|XP_001963425.3|DANA
OG0008121	LOC108143288|XP_017123092.1|DELE	LOC6496233|XP_001960508.1|DANA
OG0008122	LOC108138510|XP_017116243.1|DELE	LOC6504107|XP_001964191.1|DANA
OG0008123	LOC108141343|XP_017120147.1|DELE	LOC6503010|XP_001963417.1|DANA
OG0008124	LOC108137180|XP_017114248.1|DELE	LOC6504879|XP_032309259.1|DANA
OG0008125	LOC108137136|XP_017114178.1|DELE	LOC6508049|XP_001966006.3|DANA
OG0008126	LOC108141648|XP_017120610.1|DELE	LOC6503606|XP_014760994.2|DANA
OG0008127	LOC108138492|XP_017116187.1|DELE	LOC6504933|XP_001966611.1|DANA
OG0008128	LOC108134918|XP_017110921.1|DELE	LOC6504894|XP_001966546.1|DANA
OG0008129	LOC108141350|XP_017120160.1|DELE	LOC6503942|XP_001963887.2|DANA
OG0008130	LOC108147689|XP_017129891.1|DELE	LOC6503158|XP_001963540.2|DANA
OG0008131	LOC108137142|XP_017114193.1|DELE	LOC6504667|XP_001966443.3|DANA
OG0008132	LOC108136882|XP_017113823.1|DELE	LOC6503434|XP_001967471.1|DANA
OG0008133	LOC108138419|XP_017116104.1|DELE	LOC6504007|XP_001963993.1|DANA
OG0008134	LOC108141317|XP_017120078.1|DELE	LOC6503607|XP_032308491.1|DANA
OG0008135	LOC108143980|XP_017124080.1|DELE	LOC6499634|XP_014766156.1|DANA
OG0008136	LOC108139070|XP_017117182.1|DELE	LOC6497241|XP_001962492.2|DANA
OG0008137	LOC108137202|XP_017114281.1|DELE	LOC6503550|XP_001964176.2|DANA
OG0008138	LOC108146320|XP_017127773.1|DELE	LOC6506796|XP_001957221.2|DANA
OG0008139	LOC108149132|XP_017132025.1|DELE	LOC6494052|XP_001961076.1|DANA
OG0008140	LOC108137137|XP_017114179.1|DELE	LOC6502221|XP_001966007.1|DANA
OG0008141	LOC108142557|XP_017121985.1|DELE	LOC6505024|XP_001965613.1|DANA
OG0008142	LOC108134867|XP_017110845.1|DELE	LOC6503119|XP_001963457.1|DANA
OG0008143	LOC108134936|XP_017110948.1|DELE	LOC6499255|XP_001955014.1|DANA
OG0008144	LOC108145009|XP_017125662.1|DELE	LOC6495937|XP_001959888.1|DANA
OG0008145	LOC108137688|XP_017115048.1|DELE	LOC6503593|XP_032308443.1|DANA
OG0008146	LOC108138572|XP_017116342.1|DELE	LOC6503823|XP_001963672.1|DANA
OG0008147	LOC108138548|XP_017116307.1|DELE	LOC6503626|XP_001964040.1|DANA
OG0008148	LOC108140890|XP_017119417.1|DELE	LOC6503014|XP_032308971.1|DANA
OG0008149	LOC108138537|XP_017116291.1|DELE	LOC6503535|XP_001964198.1|DANA
OG0008150	LOC108144926|XP_017125584.1|DELE	LOC6503103|XP_001963427.1|DANA
OG0008151	LOC108148141|XP_017130484.1|DELE	LOC6503804|XP_032308605.1|DANA
OG0008152	LOC108136256|XP_017112794.1|DELE	LOC6504857|XP_032309058.1|DANA
OG0008153	LOC108144870|XP_017125510.1|DELE	LOC6494772|XP_001959697.1|DANA
OG0008154	LOC108143179|XP_017122918.1|DELE	LOC6507809|XP_001956390.1|DANA
OG0008155	LOC108135678|XP_017112005.1|DELE	LOC6507907|XP_001956576.1|DANA
OG0008156	LOC108143036|XP_017122723.1|DELE	LOC6505618|XP_001964588.2|DANA
OG0008157	LOC108135869|XP_017112261.1|DELE	LOC6500305|XP_001952936.1|DANA
OG0008158	LOC108137701|XP_017115066.1|DELE	LOC6502134|XP_001966144.1|DANA
OG0008159	LOC108135630|XP_017111939.1|DELE	LOC26514406|XP_014765616.1|DANA
OG0008160	LOC108143492|XP_017123431.1|DELE	LOC6495456|XP_032307077.1|DANA
OG0008162	LOC108137275|XP_017114361.1|DELE	LOC6505224|XP_001965578.1|DANA
OG0008163	LOC108147477|XP_017129516.1|DELE	LOC6506631|XP_001957505.1|DANA
OG0008164	LOC108140919|XP_017119469.1|DELE	LOC6504691|XP_001966394.1|DANA
OG0008165	LOC108137182|XP_017114254.1|DELE	LOC6504877|XP_032309287.1|DANA
OG0008166	LOC108136350|XP_017112947.1|DELE	LOC6502158|XP_001966107.1|DANA
OG0008167	LOC108137618|XP_017114881.1|DELE	LOC6504063|XP_032308498.1|DANA
OG0008168	LOC108137707|XP_017115074.1|DELE	LOC6503591|XP_001964102.1|DANA
OG0008169	LOC108137260|XP_017114344.1|DELE	LOC6504775|XP_032309109.1|DANA
OG0008170	LOC108149820|XP_017133181.1|DELE	LOC6495670|XP_001959353.1|DANA
OG0008171	LOC108138524|XP_017116274.1|DELE	LOC6503684|XP_032308548.1|DANA
OG0008172	LOC108140797|XP_017119284.1|DELE	LOC6499296|XP_001954923.1|DANA
OG0008173	LOC108141897|XP_017121001.1|DELE	LOC6498376|XP_001962669.1|DANA
OG0008174	LOC108147587|XP_017129715.1|DELE	LOC6496557|XP_001961141.1|DANA
OG0008175	LOC108137433|XP_017114585.1|DELE	LOC6501989|XP_001966827.3|DANA
OG0008176	LOC108136288|XP_017112863.1|DELE	LOC6504896|XP_032309263.1|DANA
OG0008177	LOC108136250|XP_017112777.1|DELE	LOC6503600|XP_001964082.1|DANA
OG0008178	LOC108144587|XP_017125077.1|DELE	LOC6503937|XP_001963877.1|DANA
OG0008179	LOC108137578|XP_017114798.1|DELE	LOC6502985|XP_001963468.1|DANA
OG0008180	LOC108137312|XP_017114427.1|DELE	LOC6504706|XP_001966356.1|DANA
OG0008181	LOC108137313|XP_017114428.1|DELE	LOC6504791|XP_001966355.1|DANA
OG0008182	LOC108149798|XP_017133156.1|DELE	LOC6495413|XP_001958787.1|DANA
OG0008183	LOC108144715|XP_017125298.1|DELE	LOC6494254|XP_032306476.1|DANA
OG0008184	LOC108142079|XP_017121255.1|DELE	LOC26515528|XP_014762444.2|DANA
OG0008185	LOC108140066|XP_017118259.1|DELE	LOC6500285|XP_001952887.1|DANA
OG0008186	LOC108137970|XP_017115428.1|DELE	LOC6494136|XP_001960894.1|DANA
OG0008187	LOC108137973|XP_017115430.1|DELE	LOC6496428|XP_001960893.1|DANA
OG0008188	LOC108138789|XP_017116755.1|DELE	LOC6506647|XP_001965220.1|DANA
OG0008189	LOC108149533|XP_017132654.1|DELE	LOC6498427|XP_001962793.1|DANA
