Orthogroup	DELE.longest_only	DMEL.longest_only
OG0008956	LOC108141470|XP_017120365.1|DELE	CG30383|NP_724612.2|DMEL
OG0008957	LOC108146927|XP_017128661.1|DELE	btl|NP_729956.1|DMEL
OG0008958	LOC108143229|XP_017123014.1|DELE	CG11249|NP_649346.1|DMEL
OG0008959	LOC108142206|XP_017121384.1|DELE	CG7017|NP_649190.1|DMEL
OG0008960	LOC108142513|XP_017121919.1|DELE	CG44837|NP_001287037.1|DMEL
OG0008961	LOC108138950|XP_017117017.1|DELE	CG5050|NP_609839.2|DMEL
OG0008962	LOC108136399|XP_017112998.1|DELE	CG10761|NP_572456.1|DMEL
OG0008963	LOC108136182|XP_017112669.1|DELE	CG18258|NP_573201.1|DMEL
OG0008964	LOC108138389|XP_017116057.1|DELE	CG14785|NP_569912.2|DMEL
OG0008965	LOC108141655|XP_017120614.1|DELE	CG13131|NP_609337.2|DMEL
OG0008966	LOC108138017|XP_017115476.1|DELE	CG31823|NP_723939.1|DMEL
OG0008967	LOC108142878|XP_017122441.1|DELE	vers|NP_648545.1|DMEL
OG0008968	LOC108147868|XP_017130115.1|DELE	CG31928|NP_722705.1|DMEL
OG0008969	LOC108147892|XP_017130142.1|DELE	CG31659|NP_722702.1|DMEL
OG0008970	LOC108147877|XP_017130124.1|DELE	CG5565|NP_608598.1|DMEL
OG0008971	LOC108147409|XP_017129337.1|DELE	eIF4E3|NP_648194.1|DMEL
OG0008972	LOC108142248|XP_017121457.1|DELE	CG14820|NP_648060.1|DMEL
OG0008974	LOC108148695|XP_017131332.1|DELE	Jon99Ci|NP_524555.1|DMEL
OG0008975	LOC108141416|XP_017120277.1|DELE	CG33757|NP_001027398.1|DMEL
OG0008976	LOC108145723|XP_017126775.1|DELE	Acp76A|NP_524153.1|DMEL
OG0008976	LOC108146317|XP_017127769.1|DELE	Spn75F|NP_001036614.1|DMEL
OG0008977	LOC108149238|XP_017132162.1|DELE	CG16815|NP_609622.2|DMEL
OG0008978	LOC108137844|XP_017115262.1|DELE, LOC108137853|XP_017115274.1|DELE	Tsp42A|NP_523623.1|DMEL
OG0008979	LOC108149355|XP_017132340.1|DELE	CG16852|NP_609661.3|DMEL
OG0008980	LOC108138001|XP_017115464.1|DELE, LOC108143677|XP_017123677.1|DELE, LOC108143676|XP_017123676.1|DELE	CG43742|NP_001261130.1|DMEL
OG0008980	LOC108141446|XP_017120334.1|DELE	CG33465|NP_001033950.2|DMEL
OG0008983	LOC108144632|XP_017125151.1|DELE	Pask|NP_611864.1|DMEL
OG0008985	LOC108145707|XP_017126757.1|DELE	Cpr72Ec|NP_648884.1|DMEL
OG0008986	LOC108148258|XP_017130680.1|DELE	CG10286|NP_649649.1|DMEL
OG0008987	LOC108147812|XP_017130044.1|DELE	CG14036|NP_608903.1|DMEL
OG0008988	LOC108139324|XP_017117522.1|DELE	CG9925|NP_650324.1|DMEL
OG0008989	LOC108141526|XP_017120452.1|DELE	dwg|NP_477338.3|DMEL
OG0008992	LOC108148197|XP_017130591.1|DELE	CG4565|NP_001097743.1|DMEL
OG0008993	LOC108150314|XP_017133919.1|DELE	CG6175|NP_001261708.1|DMEL
OG0008994	LOC108149496|XP_017132607.1|DELE	CG8292|NP_609198.1|DMEL
OG0008995	LOC108144827|XP_017125448.1|DELE	Ir60a|NP_611901.1|DMEL
OG0008996	LOC108136574|XP_017113372.1|DELE	CG12379|NP_573061.2|DMEL
OG0008997	LOC108147649|XP_017129799.1|DELE	CG4293|NP_569847.1|DMEL
OG0008999	LOC108134939|XP_017110953.1|DELE	tgy|NP_573349.4|DMEL
OG0009001	LOC108138897|XP_017116924.1|DELE	CG17343|NP_609940.1|DMEL
OG0009002	LOC108135794|XP_017112151.1|DELE	CG42359|NP_732404.2|DMEL
OG0009003	LOC108146987|XP_017128740.1|DELE	CG14118|NP_648612.1|DMEL
OG0009004	LOC108144164|XP_017124310.1|DELE	CG13223|NP_610656.1|DMEL
OG0009005	LOC108138163|XP_017115742.1|DELE	Rsph1|NP_609609.1|DMEL
OG0009006	LOC108137022|XP_017114011.1|DELE	CG5180|NP_001138087.1|DMEL
OG0009007	LOC108142810|XP_017122361.1|DELE	CG13314|NP_648275.1|DMEL
OG0009008	LOC108136768|XP_017113618.1|DELE	ninaE|NP_524407.1|DMEL
OG0009009	LOC108146282|XP_017127712.1|DELE	CG12003|NP_647625.2|DMEL
OG0009010	LOC108147493|XP_017129539.1|DELE	CG7182|NP_648212.1|DMEL
OG0009011	LOC108145913|XP_017127084.1|DELE	Teh4|NP_647866.2|DMEL
OG0009012	LOC108143613|XP_017123626.1|DELE	TAF1C-like|NP_611585.1|DMEL
OG0009013	LOC108138538|XP_017116295.1|DELE	CG14442|NP_572342.1|DMEL
OG0009014	LOC108146683|XP_017128229.1|DELE	aos|NP_524107.2|DMEL
OG0009015	LOC108142808|XP_017122358.1|DELE	CG8563|NP_648116.2|DMEL
OG0009016	LOC108135639|XP_017111949.1|DELE	CG8042|NP_648165.1|DMEL
OG0009017	LOC108147924|XP_017130186.1|DELE	daw|NP_523461.1|DMEL
OG0009018	LOC108145325|XP_017126192.1|DELE	Syt7|NP_726557.3|DMEL
OG0009019	LOC108145281|XP_017126070.1|DELE	CG1674|NP_001245414.1|DMEL
OG0009020	LOC108140768|XP_017119244.1|DELE	CG34404|NP_650457.2|DMEL
OG0009021	LOC108141160|XP_017119876.1|DELE	CG9775|NP_649482.2|DMEL
OG0009022	LOC108136861|XP_017113789.1|DELE	beat-Va|NP_001189214.1|DMEL
OG0009023	LOC108147113|XP_017128892.1|DELE	CG5984|NP_651548.1|DMEL
OG0009024	LOC108143015|XP_017122695.1|DELE	AstA|NP_524489.2|DMEL
OG0009025	LOC108134778|XP_017110713.1|DELE	DNAlig3|NP_650187.2|DMEL
OG0009026	LOC108136944|XP_017113911.1|DELE	CG34290|NP_001097899.2|DMEL
OG0009027	LOC108145164|XP_017125883.1|DELE	CG15071|NP_611360.1|DMEL
OG0009028	LOC108150344|XP_017133962.1|DELE	CG3448|NP_648316.1|DMEL
OG0009029	LOC108148331|XP_017130865.1|DELE	Tsp26A|NP_001097093.1|DMEL
OG0009030	LOC108148007|XP_017130326.1|DELE	CG4577|NP_001259855.1|DMEL
OG0009031	LOC108141232|XP_017119976.1|DELE	CG1227|NP_649712.1|DMEL
OG0009032	LOC108141233|XP_017119977.1|DELE	CG10053|NP_649711.1|DMEL
OG0009033	LOC108138120|XP_017115642.1|DELE	DnaJ-H|NP_001260431.1|DMEL
OG0009034	LOC108138262|XP_017115895.1|DELE	kek3|NP_523575.1|DMEL
OG0009035	LOC108141718|XP_017120699.1|DELE	CG13123|NP_609315.1|DMEL
OG0009036	LOC108141475|XP_017120372.1|DELE	CG1688|NP_610516.1|DMEL
OG0009037	LOC108138768|XP_017116693.1|DELE	E23|NP_995622.1|DMEL
OG0009038	LOC108148877|XP_017131667.1|DELE	CG42487|NP_001163752.1|DMEL
OG0009039	LOC108140536|XP_017118849.1|DELE	CG4287|NP_650514.1|DMEL
OG0009040	LOC108149774|XP_017133111.1|DELE	CG12866|NP_001286425.1|DMEL
OG0009041	LOC108135775|XP_017112123.1|DELE	CG6040|NP_650781.2|DMEL
OG0009042	LOC108139035|XP_017117133.1|DELE	hoe2|NP_608878.1|DMEL
OG0009043	LOC108139010|XP_017117099.1|DELE	msb1l|NP_609991.1|DMEL
OG0009044	LOC108147784|XP_017130013.1|DELE	CG9121|NP_608901.1|DMEL
OG0009045	LOC108148327|XP_017130813.1|DELE	CG15186|NP_001246950.1|DMEL
OG0009046	LOC108143215|XP_017122998.1|DELE	CG14562|NP_649372.1|DMEL
OG0009047	LOC108145123|XP_017125825.1|DELE	CG17002|NP_610253.1|DMEL
OG0009048	LOC108149312|XP_017132254.1|DELE	Hacd2|NP_609655.2|DMEL
OG0009049	LOC108140702|XP_017119144.1|DELE	CG10407|NP_001303466.1|DMEL
OG0009050	LOC108149306|XP_017132245.1|DELE	CG7968|NP_609684.1|DMEL
OG0009051	LOC108144960|XP_017125595.1|DELE	plu|NP_476683.1|DMEL
OG0009052	LOC108140963|XP_017119520.1|DELE	CG2846|NP_649749.2|DMEL
OG0009053	LOC108136920|XP_017113876.1|DELE	CG5746|NP_001138106.1|DMEL
OG0009054	LOC108135127|XP_017111220.1|DELE	Tk|NP_001262493.1|DMEL
OG0009055	LOC108138740|XP_017116623.1|DELE	CG10561|NP_476608.1|DMEL
OG0009056	LOC108135240|XP_017111391.1|DELE	Atac1|NP_609088.1|DMEL
OG0009057	LOC108145841|XP_017126943.1|DELE	wac|NP_612020.2|DMEL
OG0009058	LOC108148347|XP_017130851.1|DELE	CG32017|NP_726650.2|DMEL
OG0009059	LOC108135589|XP_017111876.1|DELE	Oatp74D|NP_648989.1|DMEL
OG0009060	LOC108139270|XP_017117446.1|DELE	CG16789|NP_649910.3|DMEL
OG0009061	LOC108144537|XP_017124992.1|DELE	CG15706|NP_611099.2|DMEL
OG0009062	LOC108137924|XP_017115355.1|DELE	CG4282|NP_611118.3|DMEL
OG0009063	LOC108149428|XP_017132486.1|DELE	grnd|NP_609880.2|DMEL
OG0009064	LOC108144760|XP_017125354.1|DELE	Lap1|NP_611007.1|DMEL
OG0009065	LOC108147287|XP_017129193.1|DELE	CG4393|NP_651143.2|DMEL
OG0009066	LOC108150310|XP_017133914.1|DELE	CG18178|NP_648350.1|DMEL
OG0009067	LOC108143212|XP_017122988.1|DELE	Srpk79D|NP_001246881.1|DMEL
OG0009068	LOC108149581|XP_017132705.1|DELE	CG1360|NP_610300.1|DMEL
OG0009069	LOC108138327|XP_017115978.1|DELE	firl|NP_001033900.2|DMEL
OG0009070	LOC108141420|XP_017120285.1|DELE	hebe|NP_001097248.1|DMEL
OG0009071	LOC108148620|XP_017131208.1|DELE	ymp|NP_001287531.1|DMEL
OG0009072	LOC108141189|XP_017119916.1|DELE	CG18268|NP_649739.1|DMEL
OG0009073	LOC108136909|XP_017113858.1|DELE	CG4462|NP_650849.1|DMEL
OG0009074	LOC108140667|XP_017119099.1|DELE	CG6791|NP_650090.1|DMEL
OG0009075	LOC108141129|XP_017119839.1|DELE	CG14657|NP_649501.1|DMEL
OG0009076	LOC108143916|XP_017123985.1|DELE	CG9837|NP_649838.5|DMEL
OG0009077	LOC108140969|XP_017119525.1|DELE	rpk|NP_001246909.1|DMEL
OG0009078	LOC108136987|XP_017113970.1|DELE	CG17721|NP_001247041.1|DMEL
OG0009079	LOC108139210|XP_017117348.1|DELE	mld|NP_001247289.1|DMEL
OG0009080	LOC108140711|XP_017119161.1|DELE	EndoU|NP_650508.1|DMEL
OG0009081	LOC108147137|XP_017128919.1|DELE	E_spl_malpha-BFM|NP_524506.1|DMEL
OG0009082	LOC108140689|XP_017119127.1|DELE	CG31287|NP_732119.1|DMEL
OG0009083	LOC108138583|XP_017116359.1|DELE	dec-1|NP_511072.2|DMEL
OG0009084	LOC108135571|XP_017111833.1|DELE	Cap-H2|NP_650014.2|DMEL
OG0009085	LOC108136883|XP_017113825.1|DELE	CG4757|NP_650043.1|DMEL
OG0009086	LOC108141117|XP_017119822.1|DELE	CG34112|NP_001246902.1|DMEL
OG0009087	LOC108137385|XP_017114534.1|DELE	CG33213|NP_788749.1|DMEL
OG0009088	LOC108148477|XP_017130998.1|DELE	PH4alphaSG2|NP_651801.1|DMEL
OG0009089	LOC108140927|XP_017119481.1|DELE	CG11076|NP_726630.2|DMEL
OG0009090	LOC108149027|XP_017131864.1|DELE	CG15514|NP_651739.1|DMEL
OG0009091	LOC108141247|XP_017119993.1|DELE	TwdlG|NP_649444.1|DMEL
OG0009092	LOC108135880|XP_017112273.1|DELE	lbl|NP_001262805.1|DMEL
OG0009093	LOC108134687|XP_017110577.1|DELE	Su_var_3-7|NP_524342.3|DMEL
OG0009094	LOC108148441|XP_017130964.1|DELE	ppk30|NP_651706.1|DMEL
OG0009095	LOC108148440|XP_017130963.1|DELE	ppk21|NP_651704.2|DMEL
OG0009096	LOC108148529|XP_017131056.1|DELE	CG6403|NP_651501.2|DMEL
OG0009097	LOC108148567|XP_017131102.1|DELE	CG14247|NP_651502.2|DMEL
OG0009098	LOC108148640|XP_017131251.1|DELE	Rb97D|NP_524520.1|DMEL
OG0009099	LOC108148832|XP_017131586.1|DELE	CG11504|NP_651758.1|DMEL
OG0009100	LOC108138024|XP_017115484.1|DELE	sna|NP_476732.1|DMEL
OG0009101	LOC108147873|XP_017130119.1|DELE	a5|NP_476998.1|DMEL
OG0009102	LOC108134761|XP_017110695.1|DELE	TTLL4B|NP_722946.1|DMEL
OG0009103	LOC108134700|XP_017110585.1|DELE	CG2816|NP_608803.2|DMEL
OG0009104	LOC108134770|XP_017110705.1|DELE	CG10031|NP_608802.2|DMEL
OG0009105	LOC108138345|XP_017116003.1|DELE	A16|NP_609598.1|DMEL
OG0009106	LOC108148051|XP_017130390.1|DELE	CG33543|NP_001014458.3|DMEL
OG0009107	LOC108138227|XP_017115838.1|DELE	CG5177|NP_609114.1|DMEL
OG0009108	LOC108140808|XP_017119296.1|DELE	CG5404|NP_650482.1|DMEL
OG0009109	LOC108138332|XP_017115985.1|DELE	atilla|NP_609558.3|DMEL
OG0009111	LOC108146126|XP_017127460.1|DELE	CG15021|NP_647902.1|DMEL
OG0009112	LOC108137839|XP_017115254.1|DELE	cbt|NP_722636.1|DMEL
OG0009113	LOC108135340|XP_017111521.1|DELE	CG31871|NP_723607.1|DMEL
OG0009114	LOC108149070|XP_017131921.1|DELE	mbm|NP_608511.1|DMEL
OG0009115	LOC108148302|XP_017130776.1|DELE	CG34179|NP_001285654.1|DMEL
OG0009116	LOC108147867|XP_017130114.1|DELE	CG3119|NP_608717.2|DMEL
OG0009117	LOC108137819|XP_017115228.1|DELE	CG11149|NP_723110.1|DMEL
OG0009118	LOC108137154|XP_017114212.1|DELE	Or1a|NP_525029.2|DMEL
OG0009119	LOC108149317|XP_017132264.1|DELE	NimC2|NP_788047.1|DMEL
OG0009120	LOC108150096|XP_017133548.1|DELE	Ir67a|NP_648329.3|DMEL
OG0009121	LOC108145195|XP_017125925.1|DELE	CG18190|NP_611384.2|DMEL
OG0009122	LOC108143323|XP_017123131.1|DELE	CG3906|NP_611802.1|DMEL
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	CG13437|NP_611507.1|DMEL
OG0009124	LOC108138651|XP_017116479.1|DELE	ppk|NP_477232.1|DMEL
OG0009125	LOC108147333|XP_017129248.1|DELE	Tsp42Ei|NP_523635.2|DMEL
OG0009126	LOC108144883|XP_017125531.1|DELE	CG10911|NP_611286.1|DMEL
OG0009127	LOC108144825|XP_017125446.1|DELE	CG4681|NP_611937.2|DMEL
OG0009128	LOC108149580|XP_017132704.1|DELE	CG12164|NP_610268.2|DMEL
OG0009129	LOC108145396|XP_017126283.1|DELE	CG14752|NP_610393.1|DMEL
OG0009130	LOC108149940|XP_017133345.1|DELE	MFS12|NP_610332.3|DMEL
OG0009131	LOC108149936|XP_017133341.1|DELE	CG12159|NP_610330.1|DMEL
OG0009132	LOC108144302|XP_017124484.1|DELE	Ance-5|NP_573392.2|DMEL
OG0009133	LOC108149053|XP_017131888.1|DELE	CG17047|NP_610865.1|DMEL
OG0009134	LOC108141303|XP_017120059.1|DELE	CG30080|NP_725491.1|DMEL
OG0009135	LOC108145555|XP_017126544.1|DELE	CG13742|NP_001260813.1|DMEL
OG0009136	LOC108144754|XP_017125347.1|DELE	reb|NP_610713.2|DMEL
OG0009137	LOC108137894|XP_017115322.1|DELE	Cpr49Ac|NP_725150.2|DMEL
OG0009138	LOC108137902|XP_017115331.1|DELE	CG13155|NP_610770.1|DMEL
OG0009139	LOC108144869|XP_017125509.1|DELE	CG3548|NP_611941.1|DMEL
OG0009140	LOC108144255|XP_017124424.1|DELE	Cpr47Ee|NP_610659.1|DMEL
OG0009141	LOC108147362|XP_017129287.1|DELE	lbm|NP_523639.1|DMEL
OG0009142	LOC108147351|XP_017129269.1|DELE	Spn43Ad|NP_610261.1|DMEL
OG0009143	LOC108137512|XP_017114714.1|DELE	CG34445|NP_001097420.1|DMEL
OG0009144	LOC108137566|XP_017114782.1|DELE	CG43325|NP_611699.1|DMEL
OG0009145	LOC108143659|XP_017123659.1|DELE	CG13501|NP_611631.1|DMEL
OG0009146	LOC108136475|XP_017113170.1|DELE	CG6329|NP_610904.1|DMEL
OG0009147	LOC108144231|XP_017124397.1|DELE	CG34458|NP_001097340.1|DMEL
OG0009148	LOC108145483|XP_017126427.1|DELE	rgr|NP_001163089.2|DMEL
OG0009149	LOC108143356|XP_017123167.1|DELE	Ir56b|NP_611430.1|DMEL
OG0009150	LOC108149078|XP_017131940.1|DELE	CG13330|NP_610880.1|DMEL
OG0009151	LOC108144318|XP_017124508.1|DELE	lambdaTry|NP_610673.1|DMEL
OG0009152	LOC108141348|XP_017120154.1|DELE	Map60|NP_476952.1|DMEL
OG0009153	LOC108144857|XP_017125493.1|DELE	CG3163|NP_611872.1|DMEL
OG0009154	LOC108137380|XP_017114522.1|DELE	CG12426|NP_651591.2|DMEL
OG0009155	LOC108149736|XP_017133004.1|DELE	CG8252|NP_610420.1|DMEL
OG0009156	LOC108141714|XP_017120688.1|DELE	CG17005|NP_609280.2|DMEL
OG0009157	LOC108138987|XP_017117062.1|DELE	CG31798|NP_724182.1|DMEL
OG0009158	LOC108146037|XP_017127321.1|DELE	Dic61B|NP_728477.1|DMEL
OG0009159	LOC108137674|XP_017115019.1|DELE	CG15642|NP_573028.1|DMEL
OG0009160	LOC108147856|XP_017130103.1|DELE	CG42329|NP_608590.2|DMEL
OG0009161	LOC108137143|XP_017114194.1|DELE	CG5273|NP_569857.1|DMEL
OG0009162	LOC108135496|XP_017111728.1|DELE	Mip|NP_648971.1|DMEL
OG0009163	LOC108150370|XP_017133996.1|DELE	CG34382|NP_001097565.1|DMEL
OG0009164	LOC108146457|XP_017127958.1|DELE	CG42676|NP_995960.2|DMEL
OG0009165	LOC108142599|XP_017122059.1|DELE	CG6462|NP_648011.1|DMEL
OG0009166	LOC108142327|XP_017121569.1|DELE	Ir68b|NP_648548.1|DMEL
OG0009167	LOC108142743|XP_017122256.1|DELE	CG32436|NP_730622.1|DMEL
OG0009168	LOC108142744|XP_017122258.1|DELE	ebd2|NP_649307.1|DMEL
OG0009169	LOC108150196|XP_017133696.1|DELE	CG44838|NP_001287006.1|DMEL
OG0009170	LOC108146319|XP_017127772.1|DELE	l_3_72Dr|NP_730120.1|DMEL
OG0009171	LOC108146693|XP_017128241.1|DELE	Ilp8|NP_648949.2|DMEL
OG0009172	LOC108135602|XP_017111903.1|DELE	CG42255|NP_729748.3|DMEL
OG0009173	LOC108146099|XP_017127415.1|DELE	CG12182|NP_647731.2|DMEL
OG0009174	LOC108135903|XP_017112310.1|DELE	CG12535|NP_726860.1|DMEL
OG0009175	LOC108141956|XP_017121087.1|DELE	Glt|NP_477504.1|DMEL
OG0009176	LOC108146771|XP_017128399.1|DELE	CG13484|NP_648690.1|DMEL
OG0009178	LOC108136132|XP_017112612.1|DELE	comm|NP_524095.1|DMEL
OG0009179	LOC108150570|XP_017134312.1|DELE	CG11131|NP_649429.1|DMEL
OG0009180	LOC108143204|XP_017122961.1|DELE	CG7924|NP_648698.1|DMEL
OG0009181	LOC108142742|XP_017122254.1|DELE	CG5665|NP_001246844.1|DMEL
OG0009182	LOC108136139|XP_017112623.1|DELE	CG12316|NP_648752.1|DMEL
OG0009183	LOC108146670|XP_017128213.1|DELE	CG33263|NP_996072.1|DMEL
OG0009184	LOC108143196|XP_017122937.1|DELE	CG33772|NP_001027146.4|DMEL
OG0009185	LOC108143260|XP_017123061.1|DELE	CG11248|NP_649348.1|DMEL
OG0009186	LOC108142817|XP_017122367.1|DELE	cmpy|NP_001097652.1|DMEL
OG0009187	LOC108148401|XP_017130922.1|DELE	CG3995|NP_650591.1|DMEL
OG0009188	LOC108144836|XP_017125466.1|DELE	CG14488|NP_611266.2|DMEL
OG0009189	LOC108146030|XP_017127310.1|DELE	Gagr|NP_648891.1|DMEL
OG0009190	LOC108146436|XP_017127929.1|DELE	CG32302|NP_728732.1|DMEL
OG0009191	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE	Obp46a|NP_610574.1|DMEL
OG0009192	LOC108137298|XP_017114408.1|DELE	CG34026|NP_001285057.1|DMEL
OG0009193	LOC108138835|XP_017116832.1|DELE	CG15286|NP_609706.2|DMEL
OG0009194	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE	CG1339|NP_610307.2|DMEL
OG0009195	LOC108150165|XP_017133624.1|DELE	CG32061|NP_729611.1|DMEL
OG0009196	LOC108150098|XP_017133551.1|DELE	can|NP_524827.1|DMEL
OG0009197	LOC108142855|XP_017122414.1|DELE	CG10588|NP_649271.1|DMEL
OG0009198	LOC108136026|XP_017112444.1|DELE	CG42570|NP_001163449.1|DMEL
OG0009199	LOC108135540|XP_017111777.1|DELE	CG32199|NP_730347.1|DMEL
OG0009200	LOC108134605|XP_017110459.1|DELE	CG12914|NP_610566.1|DMEL
OG0009201	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE	BomT2|NP_652367.1|DMEL
OG0009202	LOC108144273|XP_017124448.1|DELE	CG15873|NP_611910.2|DMEL
OG0009203	LOC108135954|XP_017112394.1|DELE	eIF3f2|NP_610210.2|DMEL
OG0009204	LOC108143311|XP_017123117.1|DELE	GNBP-like3|NP_611483.1|DMEL
OG0009205	LOC108143361|XP_017123172.1|DELE	CG13427|NP_611486.1|DMEL
OG0009206	LOC108149732|XP_017132991.1|DELE	CG12868|NP_610971.2|DMEL
OG0009207	LOC108140461|XP_017118683.1|DELE	CG31294|NP_732055.1|DMEL
OG0009209	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE	Ugt304A1|NP_652619.1|DMEL
OG0009210	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE	BomBc1|NP_611318.2|DMEL
OG0009211	LOC108149242|XP_017132167.1|DELE	del|NP_610091.2|DMEL
OG0009214	LOC108145767|XP_017126825.1|DELE	CG32487|NP_728791.1|DMEL
OG0009215	LOC108141458|XP_017120352.1|DELE	CG30087|NP_725489.2|DMEL
OG0009215	LOC108141461|XP_017120355.1|DELE	CG30088|NP_725488.3|DMEL
OG0009220	LOC108137288|XP_017114395.1|DELE	mei-217|NP_001027069.3|DMEL
OG0009221	LOC108141927|XP_017121050.1|DELE	LSm-4|NP_001260345.1|DMEL
OG0009222	LOC108134923|XP_017110927.1|DELE	UBL3|NP_573083.2|DMEL
OG0009224	LOC108148229|XP_017130635.1|DELE	zen2|NP_476794.1|DMEL
OG0009228	LOC108136653|XP_017113466.1|DELE	CG18262|NP_572453.1|DMEL
OG0009229	LOC108140659|XP_017119080.1|DELE	Obp93a|NP_650945.1|DMEL
OG0009231	LOC108136377|XP_017112979.1|DELE	CG15601|NP_573058.1|DMEL
OG0009232	LOC108137059|XP_017114055.1|DELE	CG15473|NP_572179.1|DMEL
OG0009234	LOC108140830|XP_017119318.1|DELE	Mipp2|NP_511055.1|DMEL
OG0009236	LOC108146893|XP_017128619.1|DELE	CG32163|NP_730181.1|DMEL
OG0009237	LOC108141693|XP_017120662.1|DELE	Schip1|NP_001334735.1|DMEL
OG0009238	LOC108142772|XP_017122302.1|DELE	CG32095|NP_729755.1|DMEL
OG0009239	LOC108146932|XP_017128670.1|DELE	COX8|NP_649328.1|DMEL
OG0009241	LOC108147994|XP_017130298.1|DELE	CG8813|NP_608727.1|DMEL
OG0009245	LOC108137027|XP_017114014.1|DELE	CG14313|NP_650687.1|DMEL
OG0009247	LOC108150548|XP_017134272.1|DELE	Glut3|NP_536732.1|DMEL
OG0009248	LOC108138544|XP_017116302.1|DELE	CG11151|NP_572917.1|DMEL
OG0009249	LOC108135306|XP_017111480.1|DELE	Lip1|NP_523540.1|DMEL
OG0009251	LOC108140916|XP_017119466.1|DELE	CG17163|NP_001015255.1|DMEL
OG0009252	LOC108137302|XP_017114411.1|DELE	CG32815|NP_726709.2|DMEL
OG0009253	LOC108136624|XP_017113432.1|DELE	CG12118|NP_572537.1|DMEL
OG0009254	LOC108137170|XP_017114229.1|DELE	CG3777|NP_569839.2|DMEL
OG0009255	LOC108136275|XP_017112832.1|DELE	Coa8|NP_569956.1|DMEL
OG0009256	LOC108136615|XP_017113422.1|DELE	CG6659|NP_573317.1|DMEL
OG0009257	LOC108150027|XP_017133476.1|DELE	CG4768|NP_573164.2|DMEL
OG0009258	LOC108144690|XP_017125282.1|DELE	CG43737|NP_001096985.2|DMEL
OG0009259	LOC108136440|XP_017113088.1|DELE	CG15343|NP_572469.1|DMEL
OG0009260	LOC108140911|XP_017119455.1|DELE	Rab21|NP_001036321.2|DMEL
OG0009261	LOC108137698|XP_017115061.1|DELE	meso18E|NP_652615.1|DMEL
OG0009262	LOC108144593|XP_017125090.1|DELE	CG9782|NP_573137.1|DMEL
OG0009263	LOC108134934|XP_017110943.1|DELE	CG7992|NP_573369.1|DMEL
OG0009264	LOC108134899|XP_017110891.1|DELE	CG7884|NP_001259701.1|DMEL
OG0009265	LOC108134817|XP_017110759.1|DELE	CG14195|NP_728227.1|DMEL
OG0009266	LOC108138115|XP_017115629.1|DELE	CG9932|NP_609599.1|DMEL
OG0009267	LOC108148170|XP_017130562.1|DELE	CG31643|NP_723145.1|DMEL
OG0009268	LOC108141421|XP_017120289.1|DELE	CG1663|NP_610521.1|DMEL
OG0009269	LOC108136796|XP_017113676.1|DELE	Ada2a|NP_001014636.1|DMEL
OG0009270	LOC108144295|XP_017124471.1|DELE	robls54B|NP_001097356.1|DMEL
OG0009271	LOC108137287|XP_017114391.1|DELE	CG5004|NP_573195.1|DMEL
OG0009272	LOC108142881|XP_017122446.1|DELE	CG13251|NP_649246.1|DMEL
OG0009273	LOC108134683|XP_017110570.1|DELE	CG15414|NP_608784.1|DMEL
OG0009274	LOC108145603|XP_017126626.1|DELE	BtbVII|NP_647774.2|DMEL
OG0009275	LOC108137062|XP_017114058.1|DELE	CG13361|NP_569855.2|DMEL
OG0009276	LOC108144207|XP_017124367.1|DELE	CG8152|NP_611028.1|DMEL
OG0009277	LOC108138387|XP_017116054.1|DELE	CG14627|NP_569889.2|DMEL
OG0009278	LOC108135912|XP_017112328.1|DELE	CG32813|NP_001368967.1|DMEL
OG0009279	LOC108135207|XP_017111320.1|DELE	CG17375|NP_609076.3|DMEL
OG0009280	LOC108137192|XP_017114263.1|DELE	Proc-R|NP_572183.1|DMEL
OG0009281	LOC108137677|XP_017115022.1|DELE	Rph|NP_572651.1|DMEL
OG0009282	LOC108148833|XP_017131591.1|DELE	CG13693|NP_608505.1|DMEL
OG0009283	LOC108142015|XP_017121176.1|DELE	mthl15|NP_723538.3|DMEL
OG0009284	LOC108135665|XP_017111989.1|DELE	Dysb|NP_649064.1|DMEL
OG0009285	LOC108145322|XP_017126187.1|DELE	Slip1|NP_651933.1|DMEL
OG0009286	LOC108142302|XP_017121543.1|DELE	Acp65Aa|NP_477282.2|DMEL
OG0009287	LOC108142436|XP_017121787.1|DELE	CG9948|NP_648063.1|DMEL
OG0009288	LOC108141489|XP_017120397.1|DELE	fs_1_M3|NP_572284.4|DMEL
OG0009289	LOC108148311|XP_017130786.1|DELE	CG33521|NP_001014703.1|DMEL
OG0009290	LOC108144124|XP_017124256.1|DELE	Cpr47Ed|NP_610658.1|DMEL
OG0009291	LOC108148312|XP_017130788.1|DELE	PIP4K|NP_001033805.1|DMEL
OG0009292	LOC108136662|XP_017113475.1|DELE	CG2129|NP_572449.1|DMEL
OG0009293	LOC108136378|XP_017112980.1|DELE	cyr|NP_572442.1|DMEL
