Orthogroup	DELE.longest_only	DVIR.longest_only
OG0007883	LOC108146153|XP_017127505.1|DELE	LOC26530952|XP_032291478.1|DVIR
OG0007884	LOC108146593|XP_017128104.1|DELE	LOC6622610|XP_002047251.2|DVIR
OG0007885	LOC108149785|XP_017133129.1|DELE	LOC6626609|XP_002050561.2|DVIR
OG0007886	LOC108149523|XP_017132640.1|DELE	LOC6634179|XP_002057437.2|DVIR
OG0007887	LOC108146326|XP_017127778.1|DELE	LOC6636827|XP_015023705.1|DVIR
OG0007888	LOC108150322|XP_017133932.1|DELE	LOC6623598|XP_002047369.2|DVIR
OG0007889	LOC108142846|XP_017122404.1|DELE	LOC6623522|XP_002046866.1|DVIR
OG0007890	LOC108147514|XP_017129579.1|DELE	LOC6622480|XP_015030947.1|DVIR
OG0007891	LOC108140524|XP_017118822.1|DELE	LOC6631016|XP_032295247.1|DVIR
OG0007892	LOC108147019|XP_017128764.1|DELE	LOC6625533|XP_002051015.3|DVIR
OG0007893	LOC108143524|XP_017123497.1|DELE	LOC6626837|XP_002050839.1|DVIR
OG0007894	LOC108142346|XP_017121593.1|DELE	LOC6623473|XP_032291424.1|DVIR
OG0007895	LOC108146170|XP_017127557.1|DELE	LOC6623454|XP_032291456.1|DVIR
OG0007896	LOC108150330|XP_017133941.1|DELE	LOC6623954|XP_002046278.1|DVIR
OG0007897	LOC108146940|XP_017128682.1|DELE	LOC6624295|XP_002047141.1|DVIR
OG0007898	LOC108146435|XP_017127928.1|DELE	LOC6622188|XP_002047412.1|DVIR
OG0007899	LOC108135600|XP_017111900.1|DELE	LOC6623690|XP_032290187.1|DVIR
OG0007900	LOC108138729|XP_017116603.1|DELE	LOC26531913|XP_032291611.1|DVIR
OG0007902	LOC108148173|XP_017130561.1|DELE	LOC6633671|XP_002056930.1|DVIR
OG0007903	LOC108146175|XP_017127570.1|DELE	LOC6623903|XP_032290861.1|DVIR
OG0007904	LOC108142753|XP_017122271.1|DELE	LOC6624135|XP_002046283.1|DVIR
OG0007905	LOC108139028|XP_017117126.1|DELE	LOC6628669|XP_002051825.1|DVIR
OG0007906	LOC108147508|XP_017129565.1|DELE	LOC6623921|XP_032290860.1|DVIR
OG0007907	LOC108147453|XP_017129470.1|DELE	LOC6622247|XP_002046940.1|DVIR
OG0007908	LOC108147455|XP_017129472.1|DELE	LOC6624210|XP_002046939.1|DVIR
OG0007909	LOC108136234|XP_017112749.1|DELE	LOC6633720|XP_002057085.1|DVIR
OG0007910	LOC108146456|XP_017127956.1|DELE	LOC6622171|XP_002047569.1|DVIR
OG0007911	LOC108146487|XP_017128005.1|DELE	LOC6636824|XP_015023707.1|DVIR
OG0007912	LOC108145830|XP_017126928.1|DELE	LOC6636847|XP_015023704.2|DVIR
OG0007913	LOC108146488|XP_017128007.1|DELE	LOC6636825|XP_002060274.1|DVIR
OG0007914	LOC108142695|XP_017122193.1|DELE	LOC6624621|XP_002047493.2|DVIR
OG0007915	LOC108146696|XP_017128250.1|DELE	LOC6622949|XP_002046503.1|DVIR
OG0007916	LOC108137808|XP_017115205.1|DELE	LOC6623648|XP_002047342.2|DVIR
OG0007917	LOC108143326|XP_017123135.1|DELE	LOC6635987|XP_002059305.1|DVIR
OG0007918	LOC108145084|XP_017125759.1|DELE	LOC6635800|XP_032291907.1|DVIR
OG0007919	LOC108144602|XP_017125101.1|DELE	LOC6625485|XP_002051030.3|DVIR
OG0007920	LOC108143597|XP_017123609.1|DELE	LOC6626759|XP_032292460.1|DVIR
OG0007921	LOC108144213|XP_017124376.1|DELE	LOC6625402|XP_002050143.2|DVIR
OG0007922	LOC108135148|XP_017111256.1|DELE	LOC6632966|XP_032289832.1|DVIR
OG0007923	LOC108144263|XP_017124438.1|DELE	LOC6634573|XP_002058185.2|DVIR
OG0007924	LOC108143512|XP_017123473.1|DELE	LOC6636317|XP_002059877.1|DVIR
OG0007925	LOC108141313|XP_017120071.1|DELE	LOC6625264|XP_002050627.1|DVIR
OG0007926	LOC108141435|XP_017120310.1|DELE	LOC6627273|XP_002050650.1|DVIR
OG0007927	LOC108150712|XP_017134481.1|DELE	LOC6627582|XP_032293503.1|DVIR
OG0007928	LOC108141854|XP_017120934.1|DELE	LOC6633946|XP_032293761.1|DVIR
OG0007929	LOC108135235|XP_017111386.1|DELE	LOC6627546|XP_032294477.1|DVIR
OG0007930	LOC108141363|XP_017120175.1|DELE	LOC6627109|XP_002048965.1|DVIR
OG0007931	LOC108141776|XP_017120770.1|DELE	LOC6628011|XP_002051315.1|DVIR
OG0007932	LOC108141608|XP_017120552.1|DELE	LOC6636673|XP_002060151.1|DVIR
OG0007933	LOC108135533|XP_017111772.1|DELE	LOC6630665|XP_002053444.2|DVIR
OG0007934	LOC108141244|XP_017119990.1|DELE	LOC6628973|XP_002051365.1|DVIR
OG0007935	LOC108149395|XP_017132416.1|DELE	LOC26531807|XP_032293844.1|DVIR
OG0007936	LOC108141916|XP_017121027.1|DELE	LOC6627425|XP_002052410.1|DVIR
OG0007937	LOC108138156|XP_017115733.1|DELE	LOC6628422|XP_002051861.1|DVIR
OG0007938	LOC108135345|XP_017111526.1|DELE	LOC6629237|XP_032294022.1|DVIR
OG0007939	LOC108134760|XP_017110692.1|DELE	LOC6627325|XP_002051921.1|DVIR
OG0007940	LOC108134731|XP_017110626.1|DELE	LOC6627408|XP_002051919.2|DVIR
OG0007941	LOC108142153|XP_017121327.1|DELE	LOC6625992|XP_002050015.2|DVIR
OG0007942	LOC108134830|XP_017110778.1|DELE	LOC6636716|XP_002060189.2|DVIR
OG0007943	LOC108149220|XP_017132140.1|DELE	LOC6634332|XP_002057685.3|DVIR
OG0007944	LOC108145829|XP_017126927.1|DELE	LOC6636826|XP_002060275.3|DVIR
OG0007945	LOC108142030|XP_017121196.1|DELE	LOC6635664|XP_002059199.1|DVIR
OG0007946	LOC108144893|XP_017125543.1|DELE	LOC6634158|XP_002057525.1|DVIR
OG0007947	LOC108149512|XP_017132628.1|DELE	LOC6634272|XP_002057689.1|DVIR
OG0007948	LOC108138278|XP_017115919.1|DELE	LOC6634207|XP_032293404.1|DVIR
OG0007949	LOC108138564|XP_017116333.1|DELE	LOC6633528|XP_002057356.1|DVIR
OG0007950	LOC108142129|XP_017121314.1|DELE	LOC6628816|XP_032293951.1|DVIR
OG0007951	LOC108147791|XP_017130019.1|DELE	LOC6628539|XP_032294258.1|DVIR
OG0007952	LOC108138917|XP_017116968.1|DELE	LOC6628789|XP_002051932.1|DVIR
OG0007954	LOC108150726|XP_017134512.1|DELE	LOC6628172|XP_015028018.1|DVIR
OG0007955	LOC108142085|XP_017121266.1|DELE	LOC6629157|XP_032294328.1|DVIR
OG0007956	LOC108138798|XP_017116766.1|DELE	LOC6628325|XP_032293664.1|DVIR
OG0007957	LOC108141694|XP_017120663.1|DELE	LOC6634139|XP_032289035.1|DVIR
OG0007958	LOC108147718|XP_017129933.1|DELE	LOC6631299|XP_002054938.1|DVIR
OG0007959	LOC108149292|XP_017132225.1|DELE	LOC6629034|XP_002052811.1|DVIR
OG0007960	LOC108142038|XP_017121202.1|DELE	LOC6628092|XP_002051152.1|DVIR
OG0007961	LOC108148988|XP_017131818.1|DELE	LOC6632662|XP_002056468.1|DVIR
OG0007962	LOC108137162|XP_017114221.1|DELE	LOC6634636|XP_032296403.1|DVIR
OG0007963	LOC108149486|XP_017132595.1|DELE	LOC6634365|XP_002057706.1|DVIR
OG0007964	LOC108135267|XP_017111432.1|DELE	LOC6628085|XP_002051169.1|DVIR
OG0007965	LOC108149854|XP_017133222.1|DELE	LOC6628279|XP_002051472.3|DVIR
OG0007966	LOC108147945|XP_017130218.1|DELE	LOC6627440|XP_002052241.1|DVIR
OG0007967	LOC108141871|XP_017120954.1|DELE	LOC6628532|XP_002052055.1|DVIR
OG0007968	LOC108147933|XP_017130205.1|DELE	LOC6627839|XP_002051729.3|DVIR
OG0007969	LOC108142101|XP_017121284.1|DELE	LOC6628854|XP_002051240.1|DVIR
OG0007970	LOC108149180|XP_017132085.1|DELE	LOC26530452|XP_015030203.1|DVIR
OG0007971	LOC108142555|XP_017121983.1|DELE	LOC6635447|XP_002058987.1|DVIR
OG0007972	LOC108137913|XP_017115343.1|DELE	LOC6625631|XP_002050756.2|DVIR
OG0007973	LOC108138342|XP_017116000.1|DELE	LOC6628312|XP_032293986.1|DVIR
OG0007974	LOC108150010|XP_017133452.1|DELE	LOC6633827|XP_002057106.1|DVIR
OG0007975	LOC108148280|XP_017130729.1|DELE	LOC6629645|XP_032292889.1|DVIR
OG0007976	LOC108136630|XP_017113437.1|DELE	LOC6632178|XP_002055276.1|DVIR
OG0007977	LOC108138837|XP_017116834.1|DELE	LOC6628037|XP_002052685.1|DVIR
OG0007978	LOC108139085|XP_017117200.1|DELE	LOC6628824|XP_002052589.1|DVIR
OG0007979	LOC108138867|XP_017116883.1|DELE	LOC6628228|XP_002051176.3|DVIR
OG0007980	LOC108141849|XP_017120929.1|DELE	LOC6628837|XP_032293989.1|DVIR
OG0007981	LOC108136481|XP_017113184.1|DELE	LOC6634627|XP_002058026.1|DVIR
OG0007982	LOC108134511|XP_017110330.1|DELE	LOC6627759|XP_002051132.2|DVIR
OG0007983	LOC108149515|XP_017132631.1|DELE	LOC6627502|XP_002052785.1|DVIR
OG0007984	LOC108138938|XP_017117003.1|DELE	LOC6633935|XP_015025300.1|DVIR
OG0007985	LOC108148487|XP_017131014.1|DELE	LOC6629173|XP_002052368.2|DVIR
OG0007986	LOC108138306|XP_017115952.1|DELE	LOC116651793|XP_032294712.1|DVIR
OG0007987	LOC108147992|XP_017130296.1|DELE	LOC6628988|XP_002052119.2|DVIR
OG0007988	LOC108138224|XP_017115832.1|DELE	LOC6634008|XP_002057829.1|DVIR
OG0007989	LOC108141994|XP_017121144.1|DELE	LOC6636626|XP_002060090.1|DVIR
OG0007990	LOC108142036|XP_017121201.1|DELE	LOC6628093|XP_002051153.1|DVIR
OG0007991	LOC108134736|XP_017110640.1|DELE	LOC6627690|XP_032294474.1|DVIR
OG0007992	LOC108141891|XP_017120990.1|DELE	LOC26530858|XP_015028869.1|DVIR
OG0007993	LOC108142998|XP_017122665.1|DELE	LOC6629755|XP_002053897.3|DVIR
OG0007994	LOC108141819|XP_017120885.1|DELE	LOC6633961|XP_002057763.1|DVIR
OG0007995	LOC108149461|XP_017132549.1|DELE	LOC6634019|XP_032293421.1|DVIR
OG0007996	LOC108134916|XP_017110918.1|DELE	LOC6635412|XP_015024632.1|DVIR
OG0007997	LOC108135529|XP_017111765.1|DELE	LOC6622920|XP_002048034.2|DVIR
OG0007998	LOC108138816|XP_017116804.1|DELE	LOC6627936|XP_002052661.1|DVIR
OG0007999	LOC108135338|XP_017111518.1|DELE	LOC6629236|XP_015028501.1|DVIR
OG0008000	LOC108135329|XP_017111506.1|DELE	LOC6629235|XP_002052611.1|DVIR
OG0008001	LOC108138271|XP_017115910.1|DELE	LOC6635749|XP_002059220.1|DVIR
OG0008002	LOC108137841|XP_017115256.1|DELE	LOC6627596|XP_002052827.1|DVIR
OG0008003	LOC108138272|XP_017115911.1|DELE	LOC6635750|XP_002059221.2|DVIR
OG0008004	LOC108137117|XP_017114130.1|DELE	LOC6631445|XP_032296252.1|DVIR
OG0008005	LOC108140860|XP_017119335.1|DELE	LOC6636128|XP_032296267.1|DVIR
OG0008006	LOC108137754|XP_017115143.1|DELE	LOC6634826|XP_032296372.1|DVIR
OG0008007	LOC108137171|XP_017114232.1|DELE	LOC6633527|XP_002057355.1|DVIR
OG0008008	LOC108146187|XP_017127584.1|DELE	LOC6622452|XP_002047596.2|DVIR
OG0008009	LOC108136547|XP_017113335.1|DELE	LOC6633772|XP_002057304.1|DVIR
OG0008010	LOC108141611|XP_017120557.1|DELE	LOC6636665|XP_002060143.2|DVIR
OG0008011	LOC108137545|XP_017114758.1|DELE	LOC6627044|XP_002050074.2|DVIR
OG0008013	LOC108143595|XP_017123607.1|DELE	LOC6625777|XP_002049127.2|DVIR
OG0008014	LOC108141209|XP_017119946.1|DELE	LOC6629999|XP_002054712.1|DVIR
OG0008015	LOC108150307|XP_017133910.1|DELE	LOC6623288|XP_002048549.1|DVIR
OG0008016	LOC108150309|XP_017133913.1|DELE	LOC6623241|XP_002048551.1|DVIR
OG0008017	LOC108150042|XP_017133493.1|DELE	LOC6633250|XP_032296576.1|DVIR
OG0008018	LOC108135884|XP_017112276.1|DELE	LOC6635475|XP_002059004.2|DVIR
OG0008019	LOC108137704|XP_017115070.1|DELE	LOC6634412|XP_032296330.1|DVIR
OG0008020	LOC108136958|XP_017113932.1|DELE	LOC6632646|XP_002056545.1|DVIR
OG0008021	LOC108136190|XP_017112678.1|DELE	LOC6635519|XP_002058937.2|DVIR
OG0008022	LOC108148660|XP_017131281.1|DELE	LOC6630246|XP_002053910.1|DVIR
OG0008023	LOC108135932|XP_017112368.1|DELE	LOC6631768|XP_002055176.1|DVIR
OG0008024	LOC108135933|XP_017112370.1|DELE	LOC6631766|XP_002055174.1|DVIR
OG0008025	LOC108138430|XP_017116121.1|DELE	LOC6635584|XP_032295673.1|DVIR
OG0008026	LOC108142556|XP_017121984.1|DELE	LOC6635448|XP_032295915.1|DVIR
OG0008027	LOC108137201|XP_017114280.1|DELE	LOC6634629|XP_032296425.1|DVIR
OG0008028	LOC108136800|XP_017113681.1|DELE	LOC6630364|XP_002054900.1|DVIR
OG0008029	LOC108136811|XP_017113704.1|DELE	LOC6630421|XP_002053296.1|DVIR
OG0008030	LOC108141143|XP_017119856.1|DELE	LOC6632392|XP_002056628.1|DVIR
OG0008031	LOC108138919|XP_017116973.1|DELE	LOC6634194|XP_002057787.1|DVIR
OG0008032	LOC108143051|XP_017122749.1|DELE	LOC6629750|XP_002053892.2|DVIR
OG0008033	LOC108140646|XP_017119059.1|DELE	LOC6632569|XP_002056328.2|DVIR
OG0008034	LOC108135108|XP_017111173.1|DELE	LOC6631887|XP_032295406.1|DVIR
OG0008035	LOC108135441|XP_017111670.1|DELE	LOC6631463|XP_002054927.2|DVIR
OG0008036	LOC108148495|XP_017131019.1|DELE	LOC6632617|XP_002056317.1|DVIR
OG0008037	LOC108143819|XP_017123846.1|DELE	LOC6629820|XP_032289718.1|DVIR
OG0008038	LOC108137093|XP_017114107.1|DELE	LOC6631715|XP_032295616.1|DVIR
OG0008039	LOC108140591|XP_017118979.1|DELE	LOC6629989|XP_002054171.3|DVIR
OG0008040	LOC108142933|XP_017122516.1|DELE	LOC6629329|XP_002053870.1|DVIR
OG0008041	LOC108145584|XP_017126586.1|DELE	LOC6631427|XP_015026366.1|DVIR
OG0008042	LOC108134784|XP_017110722.1|DELE	LOC6629849|XP_002054470.1|DVIR
OG0008043	LOC108137156|XP_017114214.1|DELE	LOC6633430|XP_002057223.1|DVIR
OG0008044	LOC108136208|XP_017112705.1|DELE	LOC6633594|XP_002056806.1|DVIR
OG0008045	LOC108135946|XP_017112388.1|DELE	LOC6635579|XP_002058993.3|DVIR
OG0008046	LOC108136937|XP_017113902.1|DELE	LOC6629994|XP_002054176.1|DVIR
OG0008047	LOC108140657|XP_017119078.1|DELE	LOC6629649|XP_002053559.2|DVIR
OG0008048	LOC108140693|XP_017119130.1|DELE	LOC6629992|XP_002054174.1|DVIR
OG0008049	LOC108140656|XP_017119076.1|DELE	LOC6629648|XP_002053558.3|DVIR
OG0008050	LOC108148785|XP_017131489.1|DELE	LOC6632976|XP_032289409.1|DVIR
OG0008051	LOC108135796|XP_017112155.1|DELE	LOC6630425|XP_002053737.1|DVIR
OG0008052	LOC108140602|XP_017119000.1|DELE	LOC6630988|XP_002053233.3|DVIR
OG0008053	LOC108148572|XP_017131110.1|DELE	LOC6629703|XP_002052961.1|DVIR
OG0008054	LOC108137119|XP_017114135.1|DELE	LOC6633585|XP_002057263.1|DVIR
OG0008055	LOC108142756|XP_017122277.1|DELE	LOC6635449|XP_002058989.2|DVIR
OG0008056	LOC108138436|XP_017116126.1|DELE	LOC6634726|XP_002058325.1|DVIR
OG0008057	LOC108137490|XP_017114695.1|DELE	LOC6633164|XP_002056613.1|DVIR
OG0008058	LOC108139212|XP_017117350.1|DELE	LOC6631204|XP_002054435.1|DVIR
OG0008059	LOC108137496|XP_017114701.1|DELE	LOC6629565|XP_002053653.1|DVIR
OG0008060	LOC108136980|XP_017113961.1|DELE	LOC6629661|XP_002053600.1|DVIR
OG0008061	LOC108138567|XP_017116336.1|DELE	LOC6634495|XP_002058233.1|DVIR
OG0008062	LOC108137727|XP_017115113.1|DELE	LOC6633874|XP_032296185.1|DVIR
OG0008063	LOC108134786|XP_017110723.1|DELE	LOC6629848|XP_032295214.1|DVIR
OG0008064	LOC108134985|XP_017111005.1|DELE	LOC6636699|XP_002060172.1|DVIR
OG0008065	LOC108134902|XP_017110899.1|DELE	LOC6633843|XP_002057195.2|DVIR
OG0008066	LOC108140876|XP_017119395.1|DELE	LOC6631945|XP_015026431.2|DVIR
OG0008067	LOC108148153|XP_017130537.1|DELE	LOC6633444|XP_032288722.1|DVIR
OG0008068	LOC108145594|XP_017126613.1|DELE	LOC6631394|XP_002055531.1|DVIR
OG0008069	LOC108140407|XP_017118612.1|DELE	LOC6633013|XP_002056134.1|DVIR
OG0008070	LOC108140694|XP_017119131.1|DELE	LOC6629991|XP_015027600.1|DVIR
OG0008071	LOC108138565|XP_017116334.1|DELE	LOC6633529|XP_032295876.1|DVIR
OG0008072	LOC108134870|XP_017110849.1|DELE	LOC6634680|XP_002057996.1|DVIR
OG0008074	LOC108148116|XP_017130459.1|DELE	LOC6631864|XP_015026323.1|DVIR
OG0008075	LOC108143669|XP_017123669.1|DELE	LOC6624742|XP_015029827.1|DVIR
OG0008076	LOC108136264|XP_017112812.1|DELE	LOC6634666|XP_002057982.2|DVIR
OG0008077	LOC108141243|XP_017119989.1|DELE	LOC6629594|XP_002053547.1|DVIR
OG0008078	LOC108141066|XP_017119715.1|DELE	LOC6634510|XP_032296364.1|DVIR
OG0008079	LOC108137759|XP_017115150.1|DELE	LOC6633859|XP_032295879.1|DVIR
OG0008080	LOC108136285|XP_017112859.1|DELE	LOC6633402|XP_002057212.2|DVIR
OG0008081	LOC108136266|XP_017112814.1|DELE	LOC6633267|XP_002057148.1|DVIR
OG0008082	LOC108148537|XP_017131067.1|DELE	LOC6634686|XP_002058339.1|DVIR
OG0008084	LOC108143997|XP_017124105.1|DELE	LOC6630850|XP_002053932.2|DVIR
OG0008085	LOC108148719|XP_017131376.1|DELE	LOC6630757|XP_002054496.1|DVIR
OG0008086	LOC108137476|XP_017114674.1|DELE	LOC6632398|XP_015025800.1|DVIR
OG0008087	LOC108137712|XP_017115084.1|DELE	LOC6631497|XP_002055131.1|DVIR
OG0008088	LOC108141031|XP_017119614.1|DELE	LOC6631852|XP_002055588.2|DVIR
OG0008089	LOC108146012|XP_017127276.1|DELE	LOC6622711|XP_002047040.2|DVIR
OG0008090	LOC108137347|XP_017114473.1|DELE	LOC6635598|XP_002059023.2|DVIR
OG0008091	LOC108136689|XP_017113500.1|DELE	LOC6635008|XP_002058652.1|DVIR
OG0008092	LOC108136842|XP_017113752.1|DELE	LOC6632550|XP_032289407.1|DVIR
OG0008093	LOC108142456|XP_017121821.1|DELE	LOC6633600|XP_002056996.1|DVIR
OG0008094	LOC108138189|XP_017115791.1|DELE	LOC6627548|XP_002052283.2|DVIR
OG0008095	LOC108140729|XP_017119192.1|DELE	LOC6632579|XP_002056744.2|DVIR
OG0008096	LOC108136287|XP_017112862.1|DELE	LOC6633309|XP_032289127.1|DVIR
OG0008097	LOC108136489|XP_017113193.1|DELE	LOC6635497|XP_032296262.1|DVIR
OG0008098	LOC108143264|XP_017123066.1|DELE	LOC6624205|XP_002047881.2|DVIR
OG0008099	LOC108142740|XP_017122252.1|DELE	LOC6622369|XP_002048138.2|DVIR
OG0008100	LOC108139237|XP_017117394.1|DELE	LOC6629877|XP_002053386.2|DVIR
OG0008101	LOC108147699|XP_017129907.1|DELE	LOC6631335|XP_032294824.1|DVIR
OG0008102	LOC108140410|XP_017118616.1|DELE	LOC26531622|XP_015027917.1|DVIR
OG0008103	LOC108134944|XP_017110956.1|DELE	LOC6635607|XP_002058950.1|DVIR
OG0008104	LOC108136151|XP_017112636.1|DELE	LOC6623583|XP_002048258.1|DVIR
OG0008105	LOC108135032|XP_017111061.1|DELE	LOC6633039|XP_002056262.1|DVIR
OG0008106	LOC108150568|XP_017134305.1|DELE	LOC6622607|XP_002047669.1|DVIR
OG0008107	LOC108140762|XP_017119237.1|DELE	LOC6632835|XP_032289591.1|DVIR
OG0008108	LOC108137118|XP_017114133.1|DELE	LOC6633586|XP_002057264.1|DVIR
OG0008109	LOC108137185|XP_017114257.1|DELE	LOC6633298|XP_002057397.3|DVIR
OG0008110	LOC108145106|XP_017125795.1|DELE	LOC6633596|XP_002056808.3|DVIR
OG0008111	LOC108147691|XP_017129894.1|DELE	LOC6634398|XP_002058151.1|DVIR
OG0008112	LOC108136201|XP_017112689.1|DELE	LOC6636126|XP_032295491.1|DVIR
OG0008113	LOC108149968|XP_017133377.1|DELE	LOC116652303|XP_032296592.1|DVIR
OG0008114	LOC108149963|XP_017133372.1|DELE	LOC6633254|XP_002057132.1|DVIR
OG0008115	LOC108136431|XP_017113059.1|DELE	LOC6632097|XP_032295465.1|DVIR
OG0008116	LOC108136503|XP_017113228.1|DELE	LOC6632095|XP_032295529.1|DVIR
OG0008117	LOC108147663|XP_017129834.1|DELE	LOC6636132|XP_015024186.2|DVIR
OG0008118	LOC108147651|XP_017129801.1|DELE	LOC6636078|XP_002059609.1|DVIR
OG0008119	LOC108148140|XP_017130483.1|DELE	LOC6634821|XP_002058210.1|DVIR
OG0008120	LOC108144906|XP_017125560.1|DELE	LOC6633273|XP_032296584.1|DVIR
OG0008121	LOC108143288|XP_017123092.1|DELE	LOC6626483|XP_002049077.2|DVIR
OG0008122	LOC108138510|XP_017116243.1|DELE	LOC6633556|XP_032295944.1|DVIR
OG0008123	LOC108141343|XP_017120147.1|DELE	LOC6634794|XP_002058130.1|DVIR
OG0008124	LOC108137180|XP_017114248.1|DELE	LOC6633406|XP_032288761.1|DVIR
OG0008125	LOC108137136|XP_017114178.1|DELE	LOC6633842|XP_002057194.1|DVIR
OG0008126	LOC108141648|XP_017120610.1|DELE	LOC6633368|XP_002057172.1|DVIR
OG0008127	LOC108138492|XP_017116187.1|DELE	LOC6633543|XP_002057240.1|DVIR
OG0008128	LOC108134918|XP_017110921.1|DELE	LOC6633539|XP_002057237.1|DVIR
OG0008129	LOC108141350|XP_017120160.1|DELE	LOC6636075|XP_015024188.1|DVIR
OG0008130	LOC108147689|XP_017129891.1|DELE	LOC6632188|XP_002055643.1|DVIR
OG0008131	LOC108137142|XP_017114193.1|DELE	LOC6636068|XP_002059599.3|DVIR
OG0008132	LOC108136882|XP_017113823.1|DELE	LOC6630626|XP_002053300.2|DVIR
OG0008133	LOC108138419|XP_017116104.1|DELE	LOC6633652|XP_032289169.1|DVIR
OG0008134	LOC108141317|XP_017120078.1|DELE	LOC6633301|XP_032296059.1|DVIR
OG0008135	LOC108143980|XP_017124080.1|DELE	LOC6629606|XP_002054671.1|DVIR
OG0008136	LOC108139070|XP_017117182.1|DELE	LOC6635677|XP_002059248.2|DVIR
OG0008137	LOC108137202|XP_017114281.1|DELE	LOC6634630|XP_002058029.1|DVIR
OG0008138	LOC108146320|XP_017127773.1|DELE	LOC6623705|XP_002046185.2|DVIR
OG0008139	LOC108149132|XP_017132025.1|DELE	LOC6636776|XP_002060238.1|DVIR
OG0008140	LOC108137137|XP_017114179.1|DELE	LOC6633624|XP_032295687.1|DVIR
OG0008141	LOC108142557|XP_017121985.1|DELE	LOC6631802|XP_032295610.1|DVIR
OG0008142	LOC108134867|XP_017110845.1|DELE	LOC116652293|XP_032296492.1|DVIR, LOC6634492|XP_002058230.1|DVIR
OG0008143	LOC108134936|XP_017110948.1|DELE	LOC6627665|XP_002051105.2|DVIR
OG0008144	LOC108145009|XP_017125662.1|DELE	LOC6636409|XP_002059865.1|DVIR, LOC116650971|XP_032292228.1|DVIR
OG0008145	LOC108137688|XP_017115048.1|DELE	LOC6633337|XP_002056865.2|DVIR
OG0008146	LOC108138572|XP_017116342.1|DELE	LOC6636099|XP_015024167.1|DVIR
OG0008147	LOC108138548|XP_017116307.1|DELE	LOC6636097|XP_032295501.1|DVIR
OG0008148	LOC108140890|XP_017119417.1|DELE	LOC6634816|XP_002058142.2|DVIR
OG0008149	LOC108138537|XP_017116291.1|DELE	LOC6633783|XP_002056955.1|DVIR
OG0008150	LOC108144926|XP_017125584.1|DELE	LOC6634546|XP_002058290.1|DVIR
OG0008151	LOC108148141|XP_017130484.1|DELE	LOC6634488|XP_015025018.1|DVIR
OG0008152	LOC108136256|XP_017112794.1|DELE	LOC6636124|XP_032295494.1|DVIR
OG0008153	LOC108144870|XP_017125510.1|DELE	LOC6625043|XP_002048814.2|DVIR
OG0008154	LOC108143179|XP_017122918.1|DELE	LOC6624504|XP_032290736.1|DVIR
OG0008155	LOC108135678|XP_017112005.1|DELE	LOC26531753|XP_015031796.1|DVIR
OG0008156	LOC108143036|XP_017122723.1|DELE	LOC6629753|XP_002053895.2|DVIR
OG0008157	LOC108135869|XP_017112261.1|DELE	LOC6629411|XP_002053067.3|DVIR
OG0008158	LOC108137701|XP_017115066.1|DELE	LOC6631967|XP_002055014.1|DVIR
OG0008159	LOC108135630|XP_017111939.1|DELE	LOC26530925|XP_015031667.1|DVIR
OG0008160	LOC108143492|XP_017123431.1|DELE	LOC6626795|XP_015029862.1|DVIR
OG0008161	LOC108145692|XP_017126739.1|DELE	LOC6636693|XP_002060171.1|DVIR
OG0008162	LOC108137275|XP_017114361.1|DELE	LOC6632087|XP_002055635.1|DVIR
OG0008163	LOC108147477|XP_017129516.1|DELE	LOC6622478|XP_002047204.1|DVIR
OG0008164	LOC108140919|XP_017119469.1|DELE	LOC6633350|XP_002056791.2|DVIR
OG0008165	LOC108137182|XP_017114254.1|DELE	LOC6633354|XP_002056978.1|DVIR
OG0008166	LOC108136350|XP_017112947.1|DELE	LOC6633355|XP_002056979.1|DVIR
OG0008167	LOC108137618|XP_017114881.1|DELE	LOC6633288|XP_002056871.1|DVIR
OG0008168	LOC108137707|XP_017115074.1|DELE	LOC6633286|XP_002056869.2|DVIR
OG0008169	LOC108137260|XP_017114344.1|DELE	LOC6635451|XP_032296044.1|DVIR
OG0008170	LOC108149820|XP_017133181.1|DELE	LOC6626093|XP_002049402.1|DVIR
OG0008171	LOC108138524|XP_017116274.1|DELE	LOC6631361|XP_032296000.1|DVIR
OG0008172	LOC108140797|XP_017119284.1|DELE	LOC6629651|XP_002053561.1|DVIR
OG0008173	LOC108141897|XP_017121001.1|DELE	LOC6627606|XP_002051408.1|DVIR
OG0008174	LOC108147587|XP_017129715.1|DELE	LOC6624787|XP_002049338.1|DVIR
OG0008175	LOC108137433|XP_017114585.1|DELE	LOC6631651|XP_032295803.1|DVIR
OG0008176	LOC108136288|XP_017112863.1|DELE	LOC6633308|XP_002056779.1|DVIR
OG0008177	LOC108136250|XP_017112777.1|DELE	LOC6633385|XP_002056796.1|DVIR
OG0008178	LOC108144587|XP_017125077.1|DELE	LOC6634772|XP_032296460.1|DVIR
OG0008179	LOC108137578|XP_017114798.1|DELE	LOC6634775|XP_002058201.1|DVIR
OG0008180	LOC108137312|XP_017114427.1|DELE	LOC6635599|XP_002059024.1|DVIR
OG0008181	LOC108137313|XP_017114428.1|DELE	LOC6635551|XP_002059025.3|DVIR
OG0008182	LOC108149798|XP_017133156.1|DELE	LOC6626441|XP_002048909.2|DVIR
OG0008183	LOC108144715|XP_017125298.1|DELE	LOC6626005|XP_002049448.2|DVIR
