Orthogroup	DELE.longest_only	DALB.longest_only
OG0009571	LOC108140719|XP_017119172.1|DELE	LOC117574865|XP_034114773.1|DALB
OG0009572	LOC108138530|XP_017116281.1|DELE	LOC117576711|XP_034117624.1|DALB
OG0009573	LOC108138417|XP_017116101.1|DELE	LOC117567110|XP_034102792.1|DALB
OG0009574	LOC108137179|XP_017114246.1|DELE	LOC117578159|XP_034119323.1|DALB
OG0009575	LOC108144165|XP_017124311.1|DELE	LOC117569187|XP_034106147.1|DALB
OG0009578	LOC108138939|XP_017117006.1|DELE	LOC117563445|XP_034097673.1|DALB
OG0009579	LOC108145127|XP_017125834.1|DELE	LOC117568584|XP_034105212.1|DALB
OG0009580	LOC108143399|XP_017123268.1|DELE	LOC117566820|XP_034102274.1|DALB
OG0009581	LOC108150438|XP_017134086.1|DELE	LOC117564464|XP_034099142.1|DALB
OG0009582	LOC108146705|XP_017128258.1|DELE	LOC117570787|XP_034108520.1|DALB
OG0009583	LOC108150552|XP_017134274.1|DELE	LOC117570622|XP_034108287.1|DALB
OG0009584	LOC108141577|XP_017120512.1|DELE	LOC117576101|XP_034116553.1|DALB
OG0009585	LOC108143941|XP_017124022.1|DELE	LOC117575486|XP_034115611.1|DALB
OG0009586	LOC108146656|XP_017128189.1|DELE	LOC117572283|XP_034110880.1|DALB
OG0009587	LOC108137543|XP_017114755.1|DELE	LOC117571962|XP_034110353.1|DALB
OG0009588	LOC108143776|XP_017123792.1|DELE	LOC117575057|XP_034115029.1|DALB
OG0009589	LOC108145853|XP_017126961.1|DELE	LOC117572404|XP_034111075.1|DALB
OG0009590	LOC108146861|XP_017128576.1|DELE	LOC117569170|XP_034106128.1|DALB
OG0009591	LOC108142983|XP_017122639.1|DELE	LOC117576783|XP_034117726.1|DALB
OG0009592	LOC108135613|XP_017111921.1|DELE	LOC117574800|XP_034114655.1|DALB
OG0009593	LOC108135969|XP_017112417.1|DELE	LOC117576791|XP_034117738.1|DALB
OG0009594	LOC108143821|XP_017123848.1|DELE	LOC117574054|XP_034113557.1|DALB
OG0009595	LOC108140977|XP_017119536.1|DELE	LOC117575030|XP_034115000.1|DALB
OG0009596	LOC108141217|XP_017119958.1|DELE	LOC117576148|XP_034116606.1|DALB
OG0009597	LOC108141236|XP_017119981.1|DELE	LOC117574880|XP_034114802.1|DALB
OG0009598	LOC108141188|XP_017119914.1|DELE	LOC117574825|XP_034114686.1|DALB
OG0009599	LOC108147313|XP_017129225.1|DELE	LOC117576061|XP_034116486.1|DALB
OG0009600	LOC108140514|XP_017118803.1|DELE	LOC117576033|XP_034116444.1|DALB
OG0009601	LOC108139149|XP_017117256.1|DELE	LOC117573315|XP_034112314.1|DALB
OG0009602	LOC108147324|XP_017129240.1|DELE	LOC117573349|XP_034112366.1|DALB
OG0009604	LOC108135450|XP_017111681.1|DELE	LOC117574930|XP_034114873.1|DALB
OG0009605	LOC108147112|XP_017128891.1|DELE	LOC117574980|XP_034114938.1|DALB
OG0009606	LOC108147099|XP_017128874.1|DELE	LOC117576201|XP_034116685.1|DALB
OG0009607	LOC108147123|XP_017128904.1|DELE	LOC117576105|XP_034116554.1|DALB
OG0009608	LOC108139141|XP_017117245.1|DELE	LOC117573303|XP_034112299.1|DALB
OG0009610	LOC108135812|XP_017112177.1|DELE	LOC117576721|XP_034117632.1|DALB
OG0009611	LOC108135748|XP_017112071.1|DELE	LOC117573345|XP_034112359.1|DALB
OG0009612	LOC108140353|XP_017118536.1|DELE	LOC117576906|XP_034117934.1|DALB
OG0009613	LOC108150430|XP_017134076.1|DELE	LOC117565454|XP_034100444.1|DALB
OG0009614	LOC108139136|XP_017117239.1|DELE	LOC117576677|XP_034117562.1|DALB
OG0009617	LOC108136748|XP_017113580.1|DELE	LOC117575875|XP_034116196.1|DALB
OG0009619	LOC108148884|XP_017131677.1|DELE	LOC117574434|XP_034114163.1|DALB
OG0009620	LOC108143973|XP_017124068.1|DELE	LOC117576812|XP_034117772.1|DALB
OG0009621	LOC108144091|XP_017124234.1|DELE	LOC117576825|XP_034117788.1|DALB
OG0009622	LOC108135736|XP_017112059.1|DELE	LOC117574737|XP_034114561.1|DALB
OG0009624	LOC108143031|XP_017122717.1|DELE	LOC117576380|XP_034116969.1|DALB
OG0009625	LOC108148476|XP_017130997.1|DELE	LOC117574619|XP_034114397.1|DALB
OG0009626	LOC108137358|XP_017114483.1|DELE	LOC117573575|XP_034112754.1|DALB
OG0009627	LOC108137361|XP_017114487.1|DELE	LOC117573570|XP_034112748.1|DALB
OG0009628	LOC108137367|XP_017114496.1|DELE	LOC117573515|XP_034112640.1|DALB
OG0009629	LOC108140431|XP_017118646.1|DELE	LOC117574438|XP_034114167.1|DALB
OG0009630	LOC108140394|XP_017118591.1|DELE	LOC117574519|XP_034114271.1|DALB
OG0009631	LOC108136891|XP_017113837.1|DELE	LOC117573453|XP_034112566.1|DALB
OG0009632	LOC108142317|XP_017121558.1|DELE	LOC117567567|XP_034103526.1|DALB
OG0009633	LOC108149699|XP_017132953.1|DELE	LOC117571443|XP_034109478.1|DALB
OG0009634	LOC108143039|XP_017122730.1|DELE	LOC117574432|XP_034114160.1|DALB
OG0009635	LOC108139298|XP_017117484.1|DELE	LOC117575674|XP_034115853.1|DALB
OG0009636	LOC108142736|XP_017122250.1|DELE	LOC117570496|XP_034108081.1|DALB
OG0009637	LOC108144013|XP_017124125.1|DELE	LOC117573284|XP_034112275.1|DALB
OG0009638	LOC108135747|XP_017112070.1|DELE	LOC117576307|XP_034116853.1|DALB
OG0009639	LOC108148234|XP_017130638.1|DELE	LOC117574565|XP_034114328.1|DALB
OG0009640	LOC108149023|XP_017131859.1|DELE	LOC117575917|XP_034116262.1|DALB
OG0009641	LOC108148578|XP_017131114.1|DELE	LOC117574932|XP_034114872.1|DALB
OG0009642	LOC108148526|XP_017131052.1|DELE	LOC117574399|XP_034114129.1|DALB
OG0009643	LOC108135021|XP_017111042.1|DELE	LOC117574487|XP_034114216.1|DALB
OG0009644	LOC108135847|XP_017112231.1|DELE	LOC117575992|XP_034116380.1|DALB
OG0009645	LOC108135642|XP_017111957.1|DELE	LOC117575368|XP_034115424.1|DALB
OG0009646	LOC108148887|XP_017131679.1|DELE	LOC117574391|XP_034114120.1|DALB
OG0009647	LOC108148449|XP_017130973.1|DELE	LOC117574722|XP_034114540.1|DALB
OG0009648	LOC108148360|XP_017130868.1|DELE	LOC117574517|XP_034114268.1|DALB
OG0009649	LOC108147169|XP_017128989.1|DELE	LOC117573821|XP_034113137.1|DALB
OG0009650	LOC108150481|XP_017134174.1|DELE	LOC117564198|XP_034098765.1|DALB
OG0009651	LOC108138080|XP_017115557.1|DELE	LOC117563968|XP_034098447.1|DALB
OG0009652	LOC108134719|XP_017110607.1|DELE	LOC117565269|XP_034100187.1|DALB
OG0009653	LOC108134765|XP_017110700.1|DELE	LOC117564809|XP_034099620.1|DALB
OG0009654	LOC108134681|XP_017110568.1|DELE	LOC117564810|XP_034099623.1|DALB
OG0009655	LOC108138170|XP_017115750.1|DELE	LOC117566132|XP_034101504.1|DALB
OG0009656	LOC108149341|XP_017132318.1|DELE	LOC117564043|XP_034098544.1|DALB
OG0009657	LOC108147762|XP_017129981.1|DELE	LOC117565084|XP_034099925.1|DALB
OG0009658	LOC108138054|XP_017115519.1|DELE	LOC117564359|XP_034098964.1|DALB
OG0009659	LOC108139002|XP_017117087.1|DELE	LOC117563525|XP_034097797.1|DALB
OG0009660	LOC108147828|XP_017130072.1|DELE	LOC117565407|XP_034100383.1|DALB
OG0009661	LOC108138251|XP_017115881.1|DELE	LOC117563903|XP_034098355.1|DALB
OG0009662	LOC108138289|XP_017115937.1|DELE	LOC117563211|XP_034097293.1|DALB
OG0009663	LOC108148013|XP_017130334.1|DELE	LOC117564174|XP_034098733.1|DALB
OG0009664	LOC108147983|XP_017130282.1|DELE	LOC117564380|XP_034098991.1|DALB
OG0009665	LOC108149576|XP_017132703.1|DELE	LOC117565953|XP_034101233.1|DALB
OG0009666	LOC108150499|XP_017134200.1|DELE	LOC117564541|XP_034099254.1|DALB
OG0009667	LOC108141830|XP_017120900.1|DELE	LOC117564040|XP_034098535.1|DALB
OG0009668	LOC108142097|XP_017121281.1|DELE	LOC117565549|XP_034100604.1|DALB
OG0009669	LOC108149382|XP_017132397.1|DELE	LOC117563474|XP_034097721.1|DALB
OG0009670	LOC108147800|XP_017130030.1|DELE	LOC117563271|XP_034097390.1|DALB
OG0009671	LOC108138660|XP_017116489.1|DELE	LOC117564191|XP_034098756.1|DALB
OG0009672	LOC108141712|XP_017120686.1|DELE	LOC117565924|XP_034101188.1|DALB
OG0009673	LOC108141651|XP_017120609.1|DELE	LOC117564993|XP_034099829.1|DALB
OG0009674	LOC108138723|XP_017116578.1|DELE	LOC117565116|XP_034099970.1|DALB
OG0009675	LOC108138016|XP_017115474.1|DELE	LOC117566056|XP_034101402.1|DALB
OG0009676	LOC108135251|XP_017111406.1|DELE	LOC117565231|XP_034100129.1|DALB
OG0009677	LOC108142112|XP_017121299.1|DELE	LOC117565181|XP_034100069.1|DALB
OG0009679	LOC108137804|XP_017115200.1|DELE	LOC117565157|XP_034100031.1|DALB
OG0009680	LOC108149354|XP_017132339.1|DELE	LOC117563699|XP_034098034.1|DALB
OG0009681	LOC108143465|XP_017123391.1|DELE	LOC117571028|XP_034108878.1|DALB
OG0009682	LOC108145409|XP_017126298.1|DELE	LOC117566565|XP_034101997.1|DALB
OG0009683	LOC108147365|XP_017129291.1|DELE	LOC117569326|XP_034106344.1|DALB
OG0009684	LOC108147364|XP_017129289.1|DELE	LOC117569324|XP_034106341.1|DALB
OG0009685	LOC108147370|XP_017129294.1|DELE	LOC117569446|XP_034106500.1|DALB
OG0009686	LOC108144831|XP_017125457.1|DELE	LOC117569079|XP_034105985.1|DALB
OG0009687	LOC108144168|XP_017124316.1|DELE	LOC117568457|XP_034105024.1|DALB
OG0009688	LOC108145178|XP_017125903.1|DELE	LOC117567675|XP_034103688.1|DALB
OG0009689	LOC108139003|XP_017117091.1|DELE	LOC117572720|XP_034111673.1|DALB
OG0009690	LOC108149842|XP_017133208.1|DELE	LOC117568226|XP_034104591.1|DALB
OG0009691	LOC108145227|XP_017125978.1|DELE	LOC117571996|XP_034110398.1|DALB
OG0009692	LOC108137897|XP_017115327.1|DELE	LOC117570114|XP_034107468.1|DALB
OG0009693	LOC108144414|XP_017124749.1|DELE	LOC117571904|XP_034110267.1|DALB
OG0009694	LOC108144586|XP_017125072.1|DELE	LOC117566713|XP_034102149.1|DALB
OG0009695	LOC108144305|XP_017124486.1|DELE	LOC117571261|XP_034109213.1|DALB
OG0009696	LOC108149771|XP_017133109.1|DELE	LOC117570326|XP_034107763.1|DALB
OG0009698	LOC108145105|XP_017125790.1|DELE	LOC117568295|XP_034104706.1|DALB
OG0009700	LOC108144775|XP_017125373.1|DELE	LOC117567131|XP_034102832.1|DALB
OG0009701	LOC108148835|XP_017131588.1|DELE	LOC117576596|XP_034117376.1|DALB
OG0009703	LOC108149024|XP_017131863.1|DELE	LOC117564126|XP_034098678.1|DALB
OG0009704	LOC108147032|XP_017128778.1|DELE	LOC117571489|XP_034109548.1|DALB
OG0009705	LOC108137946|XP_017115392.1|DELE	LOC117570616|XP_034108268.1|DALB
OG0009706	LOC108137909|XP_017115339.1|DELE	LOC117566697|XP_034102134.1|DALB
OG0009707	LOC108139195|XP_017117323.1|DELE	LOC117574578|XP_034114349.1|DALB
OG0009708	LOC108147361|XP_017129285.1|DELE	LOC117569448|XP_034106502.1|DALB
OG0009709	LOC108147335|XP_017129252.1|DELE	LOC117569343|XP_034106363.1|DALB
OG0009710	LOC108147342|XP_017129258.1|DELE	LOC117569342|XP_034106362.1|DALB
OG0009711	LOC108147352|XP_017129270.1|DELE	LOC117571060|XP_034108920.1|DALB
OG0009712	LOC108145663|XP_017126705.1|DELE	LOC117570173|XP_034107541.1|DALB
OG0009713	LOC108149883|XP_017133267.1|DELE	LOC117568803|XP_034105555.1|DALB
OG0009714	LOC108147572|XP_017129646.1|DELE	LOC117567847|XP_034103990.1|DALB
OG0009715	LOC108141495|XP_017120401.1|DELE	LOC117566486|XP_034101910.1|DALB
OG0009717	LOC108143695|XP_017123710.1|DELE	LOC117570653|XP_034108316.1|DALB
OG0009718	LOC108134668|XP_017110552.1|DELE	LOC117569037|XP_034105926.1|DALB
OG0009719	LOC108144778|XP_017125377.1|DELE	LOC117567765|XP_034103849.1|DALB
OG0009720	LOC108144350|XP_017124588.1|DELE	LOC117572411|XP_034111086.1|DALB
OG0009721	LOC108137887|XP_017115314.1|DELE	LOC117570741|XP_034108454.1|DALB
OG0009722	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE	LOC117569645|XP_034106775.1|DALB
OG0009723	LOC108145697|XP_017126744.1|DELE	LOC117569588|XP_034106709.1|DALB
OG0009724	LOC108145447|XP_017126367.1|DELE	LOC117571281|XP_034109234.1|DALB
OG0009725	LOC108134621|XP_017110495.1|DELE	LOC117568654|XP_034105342.1|DALB
OG0009726	LOC108135895|XP_017112304.1|DELE	LOC117574661|XP_034114456.1|DALB
OG0009727	LOC108149057|XP_017131891.1|DELE	LOC117566747|XP_034102182.1|DALB
OG0009728	LOC108143359|XP_017123170.1|DELE	LOC117566788|XP_034102221.1|DALB
OG0009729	LOC108143603|XP_017123615.1|DELE	LOC117570948|XP_034108772.1|DALB
OG0009730	LOC108144731|XP_017125320.1|DELE	LOC117575161|XP_034115158.1|DALB
OG0009731	LOC108144127|XP_017124259.1|DELE	LOC117569490|XP_034106562.1|DALB
OG0009732	LOC108145369|XP_017126253.1|DELE	LOC117569604|XP_034106729.1|DALB
OG0009733	LOC108142331|XP_017121574.1|DELE	LOC117568111|XP_034104403.1|DALB
OG0009734	LOC108138445|XP_017116134.1|DELE	LOC117565657|XP_034100771.1|DALB
OG0009735	LOC108142301|XP_017121542.1|DELE	LOC117566225|XP_034101662.1|DALB
OG0009736	LOC108138545|XP_017116303.1|DELE	LOC117577232|XP_034118114.1|DALB
OG0009737	LOC108150230|XP_017133769.1|DELE	LOC117576128|XP_034116578.1|DALB
OG0009738	LOC108136654|XP_017113467.1|DELE	LOC117575426|XP_034115521.1|DALB
OG0009739	LOC108136368|XP_017112970.1|DELE	LOC117568152|XP_034104462.1|DALB
OG0009740	LOC108140922|XP_017119473.1|DELE	LOC117573714|XP_034112978.1|DALB, LOC117572341|XP_034110980.1|DALB
OG0009741	LOC108141745|XP_017120728.1|DELE	LOC117564525|XP_034099237.1|DALB
OG0009742	LOC108137189|XP_017114261.1|DELE	LOC117577893|XP_034118763.1|DALB
OG0009743	LOC108137292|XP_017114399.1|DELE	LOC117569312|XP_034106320.1|DALB
OG0009744	LOC108149880|XP_017133263.1|DELE	LOC117578306|XP_034119651.1|DALB
OG0009745	LOC108136439|XP_017113087.1|DELE	LOC117577842|XP_034118677.1|DALB
OG0009746	LOC108146644|XP_017128179.1|DELE	LOC117577584|XP_034118318.1|DALB
OG0009747	LOC108147837|XP_017130081.1|DELE	LOC117564492|XP_034099197.1|DALB
OG0009748	LOC108134847|XP_017110800.1|DELE	LOC117577574|XP_034118303.1|DALB
OG0009749	LOC108135685|XP_017112015.1|DELE	LOC117568476|XP_034105055.1|DALB
OG0009750	LOC108145684|XP_017126730.1|DELE	LOC117572167|XP_034110708.1|DALB
OG0009751	LOC108137296|XP_017114406.1|DELE	LOC117578200|XP_034119420.1|DALB
OG0009752	LOC108136169|XP_017112656.1|DELE	LOC117569965|XP_034107233.1|DALB
OG0009753	LOC108136174|XP_017112661.1|DELE	LOC117569561|XP_034106674.1|DALB
OG0009754	LOC108144304|XP_017124485.1|DELE	LOC117569852|XP_034107078.1|DALB
OG0009755	LOC108141622|XP_017120578.1|DELE	LOC117577687|XP_034118475.1|DALB
OG0009756	LOC108137266|XP_017114350.1|DELE	LOC117578079|XP_034119121.1|DALB
OG0009757	LOC108141296|XP_017120052.1|DELE	LOC117570702|XP_034108396.1|DALB
OG0009758	LOC108148682|XP_017131311.1|DELE	LOC117573576|XP_034112755.1|DALB
OG0009759	LOC108140938|XP_017119495.1|DELE	LOC117577788|XP_034118605.1|DALB
OG0009760	LOC108138396|XP_017116064.1|DELE	LOC117567063|XP_034102694.1|DALB
OG0009761	LOC108138416|XP_017116099.1|DELE	LOC117577703|XP_034118493.1|DALB
OG0009762	LOC108137102|XP_017114116.1|DELE	LOC117577800|XP_034118619.1|DALB
OG0009763	LOC108145855|XP_017126964.1|DELE	LOC117572405|XP_034111076.1|DALB
OG0009764	LOC108146639|XP_017128172.1|DELE	LOC117569118|XP_034106030.1|DALB
OG0009765	LOC108146403|XP_017127893.1|DELE	LOC117570782|XP_034108514.1|DALB
OG0009766	LOC108142477|XP_017121850.1|DELE	LOC117569763|XP_034106947.1|DALB
OG0009767	LOC108142332|XP_017121575.1|DELE	LOC117570581|XP_034108214.1|DALB
OG0009768	LOC108146408|XP_017127899.1|DELE	LOC117570108|XP_034107459.1|DALB
OG0009769	LOC108142763|XP_017122286.1|DELE	LOC117570912|XP_034108710.1|DALB
OG0009770	LOC108142260|XP_017121469.1|DELE	LOC117570606|XP_034108241.1|DALB
OG0009771	LOC108146044|XP_017127329.1|DELE	LOC117570322|XP_034107754.1|DALB
OG0009772	LOC108145678|XP_017126721.1|DELE	LOC117571710|XP_034109900.1|DALB
OG0009773	LOC108146913|XP_017128644.1|DELE	LOC117571115|XP_034109001.1|DALB
OG0009774	LOC108135471|XP_017111701.1|DELE	LOC117572491|XP_034111233.1|DALB
OG0009775	LOC108142729|XP_017122242.1|DELE	LOC117568694|XP_034105394.1|DALB
OG0009776	LOC108150258|XP_017133825.1|DELE	LOC117569311|XP_034106315.1|DALB
OG0009777	LOC108150275|XP_017133851.1|DELE	LOC117568424|XP_034104965.1|DALB
OG0009778	LOC108146503|XP_017128029.1|DELE	LOC117571202|XP_034109138.1|DALB
OG0009779	LOC108142752|XP_017122269.1|DELE	LOC117570585|XP_034108219.1|DALB
OG0009780	LOC108142751|XP_017122266.1|DELE	LOC117571626|XP_034109739.1|DALB
OG0009781	LOC108142641|XP_017122126.1|DELE	LOC117569987|XP_034107258.1|DALB
OG0009782	LOC108146077|XP_017127382.1|DELE	LOC117564738|XP_034099517.1|DALB
OG0009783	LOC108146259|XP_017127687.1|DELE	LOC117570029|XP_034107342.1|DALB
OG0009784	LOC108145650|XP_017126694.1|DELE	LOC117572022|XP_034110462.1|DALB
OG0009785	LOC108142181|XP_017121355.1|DELE	LOC117572276|XP_034110871.1|DALB
OG0009786	LOC108142725|XP_017122238.1|DELE	LOC117568219|XP_034104584.1|DALB
OG0009787	LOC108142540|XP_017121954.1|DELE	LOC117568218|XP_034104583.1|DALB
OG0009788	LOC108146473|XP_017127981.1|DELE	LOC117570515|XP_034108105.1|DALB
OG0009789	LOC108146106|XP_017127426.1|DELE	LOC117571858|XP_034110144.1|DALB
OG0009790	LOC108143666|XP_017123666.1|DELE	LOC117569658|XP_034106795.1|DALB
OG0009791	LOC108147400|XP_017129324.1|DELE	LOC117570343|XP_034107788.1|DALB
OG0009792	LOC108147463|XP_017129484.1|DELE	LOC117567125|XP_034102823.1|DALB
OG0009793	LOC108146540|XP_017128070.1|DELE	LOC117572256|XP_034110845.1|DALB
OG0009794	LOC108143823|XP_017123849.1|DELE	LOC117576700|XP_034117597.1|DALB
OG0009795	LOC108136459|XP_017113137.1|DELE	LOC117569001|XP_034105881.1|DALB
OG0009796	LOC108150168|XP_017133627.1|DELE	LOC117571699|XP_034109886.1|DALB
OG0009797	LOC108142218|XP_017121423.1|DELE	LOC117570866|XP_034108649.1|DALB
OG0009798	LOC108142217|XP_017121422.1|DELE	LOC117570865|XP_034108648.1|DALB
OG0009799	LOC108142401|XP_017121735.1|DELE	LOC117570807|XP_034108553.1|DALB
OG0009800	LOC108146938|XP_017128679.1|DELE	LOC117566520|XP_034101952.1|DALB
OG0009801	LOC108145682|XP_017126728.1|DELE	LOC117568785|XP_034105514.1|DALB
OG0009802	LOC108146350|XP_017127812.1|DELE	LOC117570697|XP_034108391.1|DALB
OG0009803	LOC108145718|XP_017126768.1|DELE	LOC117569428|XP_034106478.1|DALB
OG0009804	LOC108146212|XP_017127620.1|DELE	LOC117572033|XP_034110479.1|DALB
OG0009805	LOC108146210|XP_017127618.1|DELE	LOC117568972|XP_034105820.1|DALB
OG0009806	LOC108146204|XP_017127612.1|DELE	LOC117569277|XP_034106272.1|DALB
OG0009807	LOC108145759|XP_017126815.1|DELE	LOC117569397|XP_034106424.1|DALB
OG0009808	LOC108146076|XP_017127381.1|DELE	LOC117570847|XP_034108618.1|DALB, LOC117567720|XP_034103772.1|DALB
OG0009809	LOC108146949|XP_017128693.1|DELE	LOC117567097|XP_034102767.1|DALB
OG0009810	LOC108142233|XP_017121441.1|DELE	LOC117570336|XP_034107778.1|DALB
OG0009811	LOC108142320|XP_017121562.1|DELE	LOC117569769|XP_034106953.1|DALB
OG0009812	LOC108142707|XP_017122213.1|DELE	LOC117571390|XP_034109400.1|DALB
OG0009813	LOC108146004|XP_017127247.1|DELE	LOC117568761|XP_034105488.1|DALB
OG0009814	LOC108147429|XP_017129392.1|DELE	LOC117570752|XP_034108465.1|DALB
OG0009815	LOC108145717|XP_017126767.1|DELE	LOC117568967|XP_034105816.1|DALB
OG0009816	LOC108146625|XP_017128159.1|DELE	LOC117570664|XP_034108342.1|DALB
OG0009817	LOC108146653|XP_017128186.1|DELE	LOC117570042|XP_034107358.1|DALB
OG0009818	LOC108146985|XP_017128731.1|DELE	LOC117569879|XP_034107109.1|DALB
OG0009819	LOC108146983|XP_017128729.1|DELE	LOC117569570|XP_034106684.1|DALB
OG0009820	LOC108146636|XP_017128169.1|DELE	LOC117566540|XP_034101972.1|DALB
OG0009821	LOC108142866|XP_017122429.1|DELE	LOC117570911|XP_034108708.1|DALB
OG0009822	LOC108135648|XP_017111965.1|DELE	LOC117570620|XP_034108273.1|DALB
OG0009823	LOC108147505|XP_017129561.1|DELE	LOC117571512|XP_034109576.1|DALB
OG0009824	LOC108150308|XP_017133911.1|DELE	LOC117567185|XP_034102901.1|DALB
OG0009825	LOC108146758|XP_017128381.1|DELE	LOC117570621|XP_034108274.1|DALB
OG0009826	LOC108143222|XP_017123007.1|DELE	LOC117567875|XP_034104035.1|DALB
OG0009827	LOC108143224|XP_017123010.1|DELE	LOC117567873|XP_034104032.1|DALB
OG0009828	LOC108150349|XP_017133969.1|DELE	LOC117568346|XP_034104827.1|DALB
OG0009829	LOC108142869|XP_017122431.1|DELE	LOC117570508|XP_034108097.1|DALB
OG0009830	LOC108143163|XP_017122898.1|DELE	LOC117569575|XP_034106690.1|DALB
OG0009831	LOC108143148|XP_017122884.1|DELE	LOC117569013|XP_034105890.1|DALB
OG0009832	LOC108143158|XP_017122894.1|DELE	LOC117566454|XP_034101876.1|DALB
OG0009833	LOC108136104|XP_017112571.1|DELE	LOC117566461|XP_034101883.1|DALB
OG0009834	LOC108149772|XP_017133107.1|DELE	LOC117570516|XP_034108106.1|DALB
OG0009835	LOC108144299|XP_017124474.1|DELE	LOC117570770|XP_034108497.1|DALB
OG0009836	LOC108135844|XP_017112217.1|DELE	LOC117573672|XP_034112892.1|DALB
OG0009837	LOC108148394|XP_017130910.1|DELE	LOC117574612|XP_034114390.1|DALB
OG0009838	LOC108149254|XP_017132185.1|DELE	LOC117565495|XP_034100493.1|DALB
OG0009839	LOC108149602|XP_017132785.1|DELE	LOC117570379|XP_034107865.1|DALB
OG0009840	LOC108138943|XP_017117011.1|DELE	LOC117564645|XP_034099397.1|DALB
OG0009841	LOC108141586|XP_017120523.1|DELE	LOC117565109|XP_034099958.1|DALB
OG0009842	LOC108143185|XP_017122923.1|DELE	LOC117567480|XP_034103402.1|DALB
OG0009843	LOC108145894|XP_017127034.1|DELE	LOC117570868|XP_034108651.1|DALB
OG0009844	LOC108143252|XP_017123050.1|DELE	LOC117569069|XP_034105974.1|DALB
OG0009845	LOC108144428|XP_017124781.1|DELE	LOC117567437|XP_034103337.1|DALB
OG0009846	LOC108138689|XP_017116525.1|DELE	LOC117565468|XP_034100465.1|DALB
OG0009847	LOC108149877|XP_017133260.1|DELE	LOC117564703|XP_034099475.1|DALB
OG0009848	LOC108147708|XP_017129921.1|DELE	LOC117577016|XP_034118073.1|DALB
OG0009849	LOC108143114|XP_017122827.1|DELE	LOC117573709|XP_034112970.1|DALB
OG0009850	LOC108140921|XP_017119472.1|DELE	LOC117568835|XP_034105605.1|DALB
OG0009851	LOC108135271|XP_017111438.1|DELE	LOC117578275|XP_034119591.1|DALB
OG0009852	LOC108146588|XP_017128098.1|DELE	LOC117567344|XP_034103165.1|DALB
OG0009853	LOC108137085|XP_017114098.1|DELE	LOC117567434|XP_034103336.1|DALB
OG0009855	LOC108141751|XP_017120735.1|DELE	LOC117564601|XP_034099348.1|DALB
OG0009856	LOC108149264|XP_017132195.1|DELE	LOC117565516|XP_034100542.1|DALB
OG0009857	LOC108138945|XP_017117013.1|DELE	LOC117563685|XP_034098007.1|DALB
OG0009858	LOC108141903|XP_017121006.1|DELE	LOC117565421|XP_034100398.1|DALB
OG0009859	LOC108139079|XP_017117192.1|DELE	LOC117563392|XP_034097614.1|DALB
OG0009860	LOC108134479|XP_017110284.1|DELE	LOC117565354|XP_034100303.1|DALB
OG0009861	LOC108148067|XP_017130409.1|DELE	LOC117565457|XP_034100450.1|DALB
OG0009862	LOC108138144|XP_017115702.1|DELE	LOC117565168|XP_034100045.1|DALB
OG0009863	LOC108149008|XP_017131844.1|DELE	LOC117564119|XP_034098667.1|DALB
OG0009864	LOC108141877|XP_017120971.1|DELE	LOC117565228|XP_034100125.1|DALB, LOC117564980|XP_034099817.1|DALB
OG0009865	LOC108138621|XP_017116399.1|DELE	LOC117565522|XP_034100551.1|DALB
OG0009866	LOC108150173|XP_017133633.1|DELE	LOC117568897|XP_034105692.1|DALB
OG0009867	LOC108145949|XP_017127147.1|DELE	LOC117572002|XP_034110408.1|DALB
OG0009868	LOC108142875|XP_017122438.1|DELE	LOC117568535|XP_034105144.1|DALB, LOC117566452|XP_034101874.1|DALB
OG0009869	LOC108138130|XP_017115660.1|DELE	LOC117570971|XP_034108804.1|DALB
OG0009870	LOC108135699|XP_017112029.1|DELE	LOC117570537|XP_034108135.1|DALB
OG0009871	LOC108137177|XP_017114283.1|DELE, LOC108145014|XP_017125668.1|DELE	LOC117567019|XP_034102597.1|DALB
