Orthogroup	DELE.longest_only	SLEB.longest_only
OG0008988	LOC108139324|XP_017117522.1|DELE	LOC115620707|XP_030369942.1|SLEB
OG0008989	LOC108141526|XP_017120452.1|DELE	LOC115633246|XP_030386502.1|SLEB
OG0008992	LOC108148197|XP_017130591.1|DELE	LOC115620747|XP_030370001.1|SLEB
OG0008993	LOC108150314|XP_017133919.1|DELE	LOC115623082|XP_030373142.1|SLEB
OG0008994	LOC108149496|XP_017132607.1|DELE	LOC115632040|XP_030384867.1|SLEB
OG0008995	LOC108144827|XP_017125448.1|DELE	LOC115624841|XP_030375545.1|SLEB
OG0008996	LOC108136574|XP_017113372.1|DELE	LOC115627228|XP_030378711.1|SLEB
OG0008997	LOC108147649|XP_017129799.1|DELE	LOC115626940|XP_030378316.1|SLEB
OG0008999	LOC108134939|XP_017110953.1|DELE	LOC115633413|XP_030386717.1|SLEB
OG0009001	LOC108138897|XP_017116924.1|DELE	LOC115625896|XP_030376984.1|SLEB
OG0009002	LOC108135794|XP_017112151.1|DELE	LOC115620351|XP_030369412.1|SLEB
OG0009003	LOC108146987|XP_017128740.1|DELE	LOC115622863|XP_030372808.1|SLEB
OG0009004	LOC108144164|XP_017124310.1|DELE	LOC115626531|XP_030377771.1|SLEB
OG0009005	LOC108138163|XP_017115742.1|DELE	LOC115631793|XP_030384491.1|SLEB
OG0009006	LOC108137022|XP_017114011.1|DELE	LOC115621229|XP_030370678.1|SLEB
OG0009007	LOC108142810|XP_017122361.1|DELE	LOC115622496|XP_030372302.1|SLEB
OG0009008	LOC108136768|XP_017113618.1|DELE	LOC115624351|XP_030374869.1|SLEB
OG0009009	LOC108146282|XP_017127712.1|DELE	LOC115632896|XP_030386047.1|SLEB
OG0009010	LOC108147493|XP_017129539.1|DELE	LOC115622484|XP_030372290.1|SLEB
OG0009011	LOC108145913|XP_017127084.1|DELE	LOC115628389|XP_030380332.1|SLEB
OG0009012	LOC108143613|XP_017123626.1|DELE	LOC115627863|XP_030379600.1|SLEB
OG0009013	LOC108138538|XP_017116295.1|DELE	LOC115629652|XP_030382022.1|SLEB
OG0009014	LOC108146683|XP_017128229.1|DELE	LOC115628399|XP_030380348.1|SLEB
OG0009015	LOC108142808|XP_017122358.1|DELE	LOC115628415|XP_030380362.1|SLEB
OG0009016	LOC108135639|XP_017111949.1|DELE	LOC115632810|XP_030385922.1|SLEB
OG0009017	LOC108147924|XP_017130186.1|DELE	LOC115626347|XP_030377556.1|SLEB
OG0009018	LOC108145325|XP_017126192.1|DELE	LOC115627820|XP_030379513.1|SLEB
OG0009019	LOC108145281|XP_017126070.1|DELE	LOC115627762|XP_030379409.1|SLEB
OG0009020	LOC108140768|XP_017119244.1|DELE	LOC115621294|XP_030370757.1|SLEB
OG0009021	LOC108141160|XP_017119876.1|DELE	LOC115623417|XP_030373595.1|SLEB
OG0009022	LOC108136861|XP_017113789.1|DELE	LOC115620608|XP_030369782.1|SLEB
OG0009023	LOC108147113|XP_017128892.1|DELE	LOC115621522|XP_030371047.1|SLEB
OG0009024	LOC108143015|XP_017122695.1|DELE	LOC115625304|XP_030376183.1|SLEB
OG0009025	LOC108134778|XP_017110713.1|DELE	LOC115621990|XP_030371704.1|SLEB
OG0009026	LOC108136944|XP_017113911.1|DELE	LOC115625482|XP_030376390.1|SLEB
OG0009027	LOC108145164|XP_017125883.1|DELE	LOC115621639|XP_030371598.1|SLEB
OG0009028	LOC108150344|XP_017133962.1|DELE	LOC115628379|XP_030380320.1|SLEB
OG0009029	LOC108148331|XP_017130865.1|DELE	LOC115626425|XP_030377656.1|SLEB
OG0009030	LOC108148007|XP_017130326.1|DELE	LOC115630518|XP_030382980.1|SLEB
OG0009031	LOC108141232|XP_017119976.1|DELE	LOC115623757|XP_030374152.1|SLEB
OG0009032	LOC108141233|XP_017119977.1|DELE	LOC115623758|XP_030374153.1|SLEB
OG0009033	LOC108138120|XP_017115642.1|DELE	LOC115628521|XP_030380534.1|SLEB
OG0009034	LOC108138262|XP_017115895.1|DELE	LOC115631229|XP_030383797.1|SLEB
OG0009035	LOC108141718|XP_017120699.1|DELE	LOC115626054|XP_030377165.1|SLEB
OG0009036	LOC108141475|XP_017120372.1|DELE	LOC115634263|XP_030387744.1|SLEB
OG0009037	LOC108138768|XP_017116693.1|DELE	LOC115631603|XP_030384264.1|SLEB
OG0009038	LOC108148877|XP_017131667.1|DELE	LOC115621380|XP_030370869.1|SLEB
OG0009039	LOC108140536|XP_017118849.1|DELE	LOC115623714|XP_030374055.1|SLEB
OG0009040	LOC108149774|XP_017133111.1|DELE	LOC115634226|XP_030387681.1|SLEB
OG0009041	LOC108135775|XP_017112123.1|DELE	LOC115620519|XP_030369645.1|SLEB
OG0009042	LOC108139035|XP_017117133.1|DELE	LOC115630605|XP_030383085.1|SLEB
OG0009043	LOC108139010|XP_017117099.1|DELE	LOC115625805|XP_030376847.1|SLEB
OG0009044	LOC108147784|XP_017130013.1|DELE	LOC115631372|XP_030383953.1|SLEB
OG0009045	LOC108148327|XP_017130813.1|DELE	LOC115623687|XP_030374017.1|SLEB
OG0009046	LOC108143215|XP_017122998.1|DELE	LOC115629781|XP_030382199.1|SLEB
OG0009047	LOC108145123|XP_017125825.1|DELE	LOC115631647|XP_030384322.1|SLEB
OG0009048	LOC108149312|XP_017132254.1|DELE	LOC115626613|XP_030377866.1|SLEB
OG0009049	LOC108140702|XP_017119144.1|DELE	LOC115625614|XP_030376611.1|SLEB
OG0009050	LOC108149306|XP_017132245.1|DELE	LOC115626009|XP_030377117.1|SLEB
OG0009051	LOC108144960|XP_017125595.1|DELE	LOC115634756|XP_030388508.1|SLEB
OG0009052	LOC108140963|XP_017119520.1|DELE	LOC115623357|XP_030373501.1|SLEB
OG0009053	LOC108136920|XP_017113876.1|DELE	LOC115625128|XP_030375902.1|SLEB
OG0009054	LOC108135127|XP_017111220.1|DELE	LOC115623781|XP_030374181.1|SLEB
OG0009055	LOC108138740|XP_017116623.1|DELE	LOC115625768|XP_030376794.1|SLEB
OG0009056	LOC108135240|XP_017111391.1|DELE	LOC115632721|XP_030385827.1|SLEB
OG0009057	LOC108145841|XP_017126943.1|DELE	LOC115633121|XP_030386371.1|SLEB
OG0009058	LOC108148347|XP_017130851.1|DELE	LOC115628022|XP_030379813.1|SLEB
OG0009059	LOC108135589|XP_017111876.1|DELE	LOC115632192|XP_030385096.1|SLEB
OG0009060	LOC108139270|XP_017117446.1|DELE	LOC115624131|XP_030374587.1|SLEB
OG0009061	LOC108144537|XP_017124992.1|DELE	LOC115634392|XP_030387942.1|SLEB
OG0009062	LOC108137924|XP_017115355.1|DELE	LOC115631075|XP_030383584.1|SLEB
OG0009063	LOC108149428|XP_017132486.1|DELE	LOC115631637|XP_030384306.1|SLEB
OG0009064	LOC108144760|XP_017125354.1|DELE	LOC115627090|XP_030378506.1|SLEB
OG0009065	LOC108147287|XP_017129193.1|DELE	LOC115621228|XP_030370677.1|SLEB
OG0009066	LOC108150310|XP_017133914.1|DELE	LOC115624505|XP_030375074.1|SLEB
OG0009067	LOC108143212|XP_017122988.1|DELE	LOC115623268|XP_030373399.1|SLEB
OG0009068	LOC108149581|XP_017132705.1|DELE	LOC115634014|XP_030387398.1|SLEB
OG0009069	LOC108138327|XP_017115978.1|DELE	LOC115631629|XP_030384296.1|SLEB
OG0009070	LOC108141420|XP_017120285.1|DELE	LOC115621616|XP_030371172.1|SLEB
OG0009071	LOC108148620|XP_017131208.1|DELE	LOC115625249|XP_030376102.1|SLEB
OG0009072	LOC108141189|XP_017119916.1|DELE	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC108136909|XP_017113858.1|DELE	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC108140667|XP_017119099.1|DELE	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC108141129|XP_017119839.1|DELE	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC108143916|XP_017123985.1|DELE	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC108140969|XP_017119525.1|DELE	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC108136987|XP_017113970.1|DELE	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC108139210|XP_017117348.1|DELE	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC108140711|XP_017119161.1|DELE	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC108147137|XP_017128919.1|DELE	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC108140689|XP_017119127.1|DELE	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
OG0009083	LOC108138583|XP_017116359.1|DELE	LOC115628274|XP_030380163.1|SLEB
OG0009084	LOC108135571|XP_017111833.1|DELE	LOC115623624|XP_030373921.1|SLEB
OG0009086	LOC108141117|XP_017119822.1|DELE	LOC115621290|XP_030370752.1|SLEB
OG0009087	LOC108137385|XP_017114534.1|DELE	LOC115621943|XP_030371650.1|SLEB
OG0009088	LOC108148477|XP_017130998.1|DELE	LOC115620258|XP_030369268.1|SLEB
OG0009089	LOC108140927|XP_017119481.1|DELE	LOC115626839|XP_030378184.1|SLEB
OG0009090	LOC108149027|XP_017131864.1|DELE	LOC115621823|XP_030371475.1|SLEB
OG0009091	LOC108141247|XP_017119993.1|DELE	LOC115621036|XP_030370418.1|SLEB
OG0009092	LOC108135880|XP_017112273.1|DELE	LOC115623877|XP_030374286.1|SLEB
OG0009093	LOC108134687|XP_017110577.1|DELE	LOC115621129|XP_030370538.1|SLEB
OG0009094	LOC108148441|XP_017130964.1|DELE	LOC115620669|XP_030369886.1|SLEB
OG0009095	LOC108148440|XP_017130963.1|DELE	LOC115621048|XP_030370430.1|SLEB
OG0009096	LOC108148529|XP_017131056.1|DELE	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB
OG0009097	LOC108148567|XP_017131102.1|DELE	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB
OG0009098	LOC108148640|XP_017131251.1|DELE	LOC115620549|XP_030369691.1|SLEB
OG0009099	LOC108148832|XP_017131586.1|DELE	LOC115621076|XP_030370466.1|SLEB
OG0009100	LOC108138024|XP_017115484.1|DELE	LOC115631342|XP_030383920.1|SLEB
OG0009101	LOC108147873|XP_017130119.1|DELE	LOC115631220|XP_030383786.1|SLEB
OG0009102	LOC108134761|XP_017110695.1|DELE	LOC115630973|XP_030383413.1|SLEB
OG0009103	LOC108134700|XP_017110585.1|DELE	LOC115631741|XP_030384440.1|SLEB
OG0009104	LOC108134770|XP_017110705.1|DELE	LOC115630958|XP_030383392.1|SLEB
OG0009105	LOC108138345|XP_017116003.1|DELE	LOC115628571|XP_030380598.1|SLEB
OG0009106	LOC108148051|XP_017130390.1|DELE	LOC115630612|XP_030383097.1|SLEB
OG0009107	LOC108138227|XP_017115838.1|DELE	LOC115631525|XP_030384156.1|SLEB
OG0009108	LOC108140808|XP_017119296.1|DELE	LOC115623504|XP_030373742.1|SLEB
OG0009109	LOC108138332|XP_017115985.1|DELE	LOC115631753|XP_030384450.1|SLEB
OG0009111	LOC108146126|XP_017127460.1|DELE	LOC115624768|XP_030375461.1|SLEB
OG0009112	LOC108137839|XP_017115254.1|DELE	LOC115631097|XP_030383609.1|SLEB
OG0009113	LOC108135340|XP_017111521.1|DELE	LOC115630743|XP_030383256.1|SLEB
OG0009114	LOC108149070|XP_017131921.1|DELE	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB
OG0009115	LOC108148302|XP_017130776.1|DELE	LOC115626338|XP_030377543.1|SLEB
OG0009116	LOC108147867|XP_017130114.1|DELE	LOC115626464|XP_030377706.1|SLEB
OG0009117	LOC108137819|XP_017115228.1|DELE	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB
OG0009118	LOC108137154|XP_017114212.1|DELE	LOC115629773|XP_030382187.1|SLEB
OG0009119	LOC108149317|XP_017132264.1|DELE	LOC115626029|XP_030377140.1|SLEB
OG0009120	LOC108150096|XP_017133548.1|DELE	LOC115632764|XP_030385872.1|SLEB
OG0009121	LOC108145195|XP_017125925.1|DELE	LOC115634702|XP_030388440.1|SLEB
OG0009122	LOC108143323|XP_017123131.1|DELE	LOC115634643|XP_030388360.1|SLEB
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	LOC115634188|XP_030387635.1|SLEB
OG0009124	LOC108138651|XP_017116479.1|DELE	LOC115633719|XP_030387047.1|SLEB
OG0009125	LOC108147333|XP_017129248.1|DELE	LOC115633986|XP_030387369.1|SLEB
OG0009126	LOC108144883|XP_017125531.1|DELE	LOC115629906|XP_030382375.1|SLEB
OG0009127	LOC108144825|XP_017125446.1|DELE	LOC115633821|XP_030387167.1|SLEB
OG0009128	LOC108149580|XP_017132704.1|DELE	LOC115634070|XP_030387477.1|SLEB
OG0009129	LOC108145396|XP_017126283.1|DELE	LOC115628570|XP_030380638.1|SLEB
OG0009130	LOC108149940|XP_017133345.1|DELE	LOC115630413|XP_030382811.1|SLEB
OG0009131	LOC108149936|XP_017133341.1|DELE	LOC115620041|XP_030369019.1|SLEB
OG0009132	LOC108144302|XP_017124484.1|DELE	LOC115629296|XP_030381604.1|SLEB
OG0009133	LOC108149053|XP_017131888.1|DELE	LOC115619970|XP_030368866.1|SLEB
OG0009134	LOC108141303|XP_017120059.1|DELE	LOC115623723|XP_030374111.1|SLEB
OG0009135	LOC108145555|XP_017126544.1|DELE	LOC115628107|XP_030379950.1|SLEB
OG0009136	LOC108144754|XP_017125347.1|DELE	LOC115634753|XP_030388504.1|SLEB
OG0009137	LOC108137894|XP_017115322.1|DELE	LOC115634808|XP_030388580.1|SLEB
OG0009138	LOC108137902|XP_017115331.1|DELE	LOC115634809|XP_030388581.1|SLEB
OG0009139	LOC108144869|XP_017125509.1|DELE	LOC115632167|XP_030385058.1|SLEB
OG0009140	LOC108144255|XP_017124424.1|DELE	LOC115633991|XP_030387374.1|SLEB
OG0009141	LOC108147362|XP_017129287.1|DELE	LOC115634061|XP_030387465.1|SLEB
OG0009142	LOC108147351|XP_017129269.1|DELE	LOC115634368|XP_030387892.1|SLEB
OG0009143	LOC108137512|XP_017114714.1|DELE	LOC115633913|XP_030387282.1|SLEB
OG0009144	LOC108137566|XP_017114782.1|DELE	LOC115634510|XP_030388137.1|SLEB
OG0009145	LOC108143659|XP_017123659.1|DELE	LOC115624815|XP_030375521.1|SLEB
OG0009146	LOC108136475|XP_017113170.1|DELE	LOC115622191|XP_030371944.1|SLEB
OG0009147	LOC108144231|XP_017124397.1|DELE	LOC115634630|XP_030388346.1|SLEB
OG0009148	LOC108145483|XP_017126427.1|DELE	LOC115629544|XP_030381889.1|SLEB
OG0009149	LOC108143356|XP_017123167.1|DELE	LOC115634332|XP_030387852.1|SLEB
OG0009150	LOC108149078|XP_017131940.1|DELE	LOC115621428|XP_030370943.1|SLEB
OG0009151	LOC108144318|XP_017124508.1|DELE	LOC115634046|XP_030387449.1|SLEB
OG0009152	LOC108141348|XP_017120154.1|DELE	LOC115633711|XP_030387032.1|SLEB
OG0009153	LOC108144857|XP_017125493.1|DELE	LOC115633887|XP_030387250.1|SLEB
OG0009154	LOC108137380|XP_017114522.1|DELE	LOC115620382|XP_030369450.1|SLEB
OG0009155	LOC108149736|XP_017133004.1|DELE	LOC115634333|XP_030387849.1|SLEB
OG0009156	LOC108141714|XP_017120688.1|DELE	LOC115626455|XP_030377694.1|SLEB
OG0009157	LOC108138987|XP_017117062.1|DELE	LOC115626222|XP_030377381.1|SLEB
OG0009158	LOC108146037|XP_017127321.1|DELE	LOC115624793|XP_030375496.1|SLEB
OG0009159	LOC108137674|XP_017115019.1|DELE	LOC115627663|XP_030379265.1|SLEB
OG0009160	LOC108147856|XP_017130103.1|DELE	LOC115626961|XP_030378336.1|SLEB
OG0009161	LOC108137143|XP_017114194.1|DELE	LOC115626941|XP_030378317.1|SLEB
OG0009162	LOC108135496|XP_017111728.1|DELE	LOC115632849|XP_030385967.1|SLEB
OG0009163	LOC108150370|XP_017133996.1|DELE	LOC115632740|XP_030385847.1|SLEB
OG0009164	LOC108146457|XP_017127958.1|DELE	LOC115622680|XP_030372558.1|SLEB
OG0009165	LOC108142599|XP_017122059.1|DELE	LOC115632725|XP_030385831.1|SLEB
OG0009166	LOC108142327|XP_017121569.1|DELE	LOC115632589|XP_030385674.1|SLEB
OG0009167	LOC108142743|XP_017122256.1|DELE	LOC115622739|XP_030372642.1|SLEB
OG0009168	LOC108142744|XP_017122258.1|DELE	LOC115622740|XP_030372644.1|SLEB
OG0009169	LOC108150196|XP_017133696.1|DELE	LOC115632193|XP_030385098.1|SLEB
OG0009170	LOC108146319|XP_017127772.1|DELE	LOC115632578|XP_030385659.1|SLEB
OG0009171	LOC108146693|XP_017128241.1|DELE	LOC115632941|XP_030386097.1|SLEB
OG0009172	LOC108135602|XP_017111903.1|DELE	LOC115624875|XP_030375580.1|SLEB
OG0009173	LOC108146099|XP_017127415.1|DELE	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB
OG0009174	LOC108135903|XP_017112310.1|DELE	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB
OG0009175	LOC108141956|XP_017121087.1|DELE	LOC115628517|XP_030380529.1|SLEB
OG0009176	LOC108146771|XP_017128399.1|DELE	LOC115623102|XP_030373167.1|SLEB
OG0009177	LOC108142219|XP_017121424.1|DELE, LOC108136158|XP_017112643.1|DELE, LOC108143024|XP_017122706.1|DELE	LOC115622620|XP_030372481.1|SLEB
OG0009178	LOC108136132|XP_017112612.1|DELE	LOC115622187|XP_030371938.1|SLEB
OG0009179	LOC108150570|XP_017134312.1|DELE	LOC115632831|XP_030385945.1|SLEB
OG0009180	LOC108143204|XP_017122961.1|DELE	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB
OG0009183	LOC108146670|XP_017128213.1|DELE	LOC115624858|XP_030375563.1|SLEB
OG0009184	LOC108143196|XP_017122937.1|DELE	LOC115632841|XP_030385958.1|SLEB
OG0009185	LOC108143260|XP_017123061.1|DELE	LOC115632347|XP_030385313.1|SLEB
OG0009186	LOC108142817|XP_017122367.1|DELE	LOC115620602|XP_030369778.1|SLEB
OG0009187	LOC108148401|XP_017130922.1|DELE	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB
OG0009188	LOC108144836|XP_017125466.1|DELE	LOC115633889|XP_030387254.1|SLEB
OG0009189	LOC108146030|XP_017127310.1|DELE	LOC115622867|XP_030372813.1|SLEB
OG0009190	LOC108146436|XP_017127929.1|DELE	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB
OG0009191	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE	LOC115634686|XP_030388409.1|SLEB
OG0009192	LOC108137298|XP_017114408.1|DELE	LOC115631399|XP_030383985.1|SLEB
OG0009193	LOC108138835|XP_017116832.1|DELE	LOC115625848|XP_030376913.1|SLEB
OG0009194	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE	LOC115630734|XP_030383249.1|SLEB
OG0009195	LOC108150165|XP_017133624.1|DELE	LOC115623057|XP_030373096.1|SLEB
OG0009196	LOC108150098|XP_017133551.1|DELE	LOC115622393|XP_030372177.1|SLEB
OG0009197	LOC108142855|XP_017122414.1|DELE	LOC115631190|XP_030383741.1|SLEB
OG0009199	LOC108135540|XP_017111777.1|DELE	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB
OG0009200	LOC108134605|XP_017110459.1|DELE	LOC115620061|XP_030369061.1|SLEB
OG0009201	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE	LOC115624156|XP_030374616.1|SLEB
OG0009202	LOC108144273|XP_017124448.1|DELE	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB
OG0009203	LOC108135954|XP_017112394.1|DELE	LOC115624891|XP_030375599.1|SLEB
OG0009204	LOC108143311|XP_017123117.1|DELE	LOC115633684|XP_030387001.1|SLEB
OG0009206	LOC108149732|XP_017132991.1|DELE	LOC115634696|XP_030388434.1|SLEB
OG0009209	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE	LOC115623985|XP_030374416.1|SLEB
OG0009210	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE	LOC115624145|XP_030374605.1|SLEB
OG0009211	LOC108149242|XP_017132167.1|DELE	LOC115628513|XP_030380523.1|SLEB
OG0009214	LOC108145767|XP_017126825.1|DELE	LOC115623038|XP_030373075.1|SLEB
OG0009221	LOC108141927|XP_017121050.1|DELE	LOC115632001|XP_030384790.1|SLEB
OG0009222	LOC108134923|XP_017110927.1|DELE	LOC115627061|XP_030378468.1|SLEB
OG0009224	LOC108148229|XP_017130635.1|DELE	LOC115623885|XP_030374297.1|SLEB
OG0009228	LOC108136653|XP_017113466.1|DELE	LOC115626708|XP_030378002.1|SLEB
OG0009229	LOC108140659|XP_017119080.1|DELE	LOC115623862|XP_030374267.1|SLEB
OG0009231	LOC108136377|XP_017112979.1|DELE	LOC115629291|XP_030381591.1|SLEB
OG0009234	LOC108140830|XP_017119318.1|DELE	LOC115628953|XP_030381089.1|SLEB, LOC115628954|XP_030381090.1|SLEB
OG0009236	LOC108146893|XP_017128619.1|DELE	LOC115629997|XP_030382485.1|SLEB
OG0009237	LOC108141692|XP_017120661.1|DELE, LOC108141693|XP_017120662.1|DELE	LOC115631396|XP_030383979.1|SLEB
OG0009238	LOC108142772|XP_017122302.1|DELE	LOC115632079|XP_030384900.1|SLEB
OG0009239	LOC108146932|XP_017128670.1|DELE	LOC115624571|XP_030375160.1|SLEB
OG0009241	LOC108147994|XP_017130298.1|DELE	LOC115629053|XP_030381223.1|SLEB
OG0009245	LOC108137027|XP_017114014.1|DELE	LOC115623860|XP_030374265.1|SLEB
OG0009248	LOC108138544|XP_017116302.1|DELE	LOC115633351|XP_030386645.1|SLEB
OG0009249	LOC108135306|XP_017111480.1|DELE	LOC115630736|XP_030383250.1|SLEB
OG0009251	LOC108140916|XP_017119466.1|DELE	LOC115627567|XP_030379151.1|SLEB
OG0009252	LOC108137302|XP_017114411.1|DELE	LOC115627021|XP_030378406.1|SLEB
OG0009253	LOC108136624|XP_017113432.1|DELE	LOC115633232|XP_030386486.1|SLEB
OG0009254	LOC108137170|XP_017114229.1|DELE	LOC115626921|XP_030378290.1|SLEB
OG0009255	LOC108136275|XP_017112832.1|DELE	LOC115627459|XP_030378989.1|SLEB
OG0009256	LOC108136615|XP_017113422.1|DELE	LOC115629585|XP_030381938.1|SLEB
OG0009257	LOC108150027|XP_017133476.1|DELE	LOC115629785|XP_030382200.1|SLEB
OG0009258	LOC108144690|XP_017125282.1|DELE	LOC115629862|XP_030382310.1|SLEB
OG0009259	LOC108136440|XP_017113088.1|DELE	LOC115627394|XP_030378908.1|SLEB
OG0009260	LOC108140911|XP_017119455.1|DELE	LOC115628878|XP_030380994.1|SLEB
OG0009261	LOC108137698|XP_017115061.1|DELE	LOC115627222|XP_030378704.1|SLEB
OG0009262	LOC108144593|XP_017125090.1|DELE	LOC115626915|XP_030378285.1|SLEB
OG0009263	LOC108134934|XP_017110943.1|DELE	LOC115629656|XP_030382030.1|SLEB
OG0009264	LOC108134899|XP_017110891.1|DELE	LOC115627957|XP_030379711.1|SLEB
OG0009265	LOC108134817|XP_017110759.1|DELE	LOC115627956|XP_030379710.1|SLEB
OG0009266	LOC108138115|XP_017115629.1|DELE	LOC115628569|XP_030380593.1|SLEB
OG0009267	LOC108148170|XP_017130562.1|DELE	LOC115626256|XP_030377419.1|SLEB
OG0009268	LOC108141421|XP_017120289.1|DELE	LOC115633716|XP_030387040.1|SLEB
OG0009269	LOC108136796|XP_017113676.1|DELE	LOC115624062|XP_030374507.1|SLEB
OG0009270	LOC108144295|XP_017124471.1|DELE	LOC115630259|XP_030382691.1|SLEB
OG0009271	LOC108137287|XP_017114391.1|DELE	LOC115627247|XP_030378732.1|SLEB
OG0009272	LOC108142881|XP_017122446.1|DELE	LOC115627686|XP_030379326.1|SLEB
OG0009273	LOC108134683|XP_017110570.1|DELE	LOC115631928|XP_030384640.1|SLEB
OG0009274	LOC108145603|XP_017126626.1|DELE	LOC115632693|XP_030385790.1|SLEB
OG0009275	LOC108137062|XP_017114058.1|DELE	LOC115629706|XP_030382086.1|SLEB
OG0009276	LOC108144207|XP_017124367.1|DELE	LOC115633917|XP_030387285.1|SLEB
OG0009277	LOC108138387|XP_017116054.1|DELE	LOC115627937|XP_030379689.1|SLEB
OG0009278	LOC108135912|XP_017112328.1|DELE	LOC115627768|XP_030379424.1|SLEB
OG0009279	LOC108135207|XP_017111320.1|DELE	LOC115626007|XP_030377115.1|SLEB
OG0009280	LOC108137192|XP_017114263.1|DELE	LOC115629605|XP_030381961.1|SLEB
OG0009281	LOC108137677|XP_017115022.1|DELE	LOC115629530|XP_030381866.1|SLEB
OG0009282	LOC108148833|XP_017131591.1|DELE	LOC115632035|XP_030384860.1|SLEB
OG0009283	LOC108142015|XP_017121176.1|DELE	LOC115631662|XP_030384336.1|SLEB
OG0009284	LOC108135665|XP_017111989.1|DELE	LOC115633899|XP_030387264.1|SLEB
OG0009286	LOC108142302|XP_017121543.1|DELE	LOC115632960|XP_030386120.1|SLEB
OG0009287	LOC108142436|XP_017121787.1|DELE	LOC115622605|XP_030372463.1|SLEB
OG0009288	LOC108141489|XP_017120397.1|DELE	LOC115627546|XP_030379121.1|SLEB
OG0009289	LOC108148311|XP_017130786.1|DELE	LOC115627841|XP_030379553.1|SLEB
OG0009290	LOC108144124|XP_017124256.1|DELE	LOC115633763|XP_030387101.1|SLEB
OG0009291	LOC108148312|XP_017130788.1|DELE	LOC115627842|XP_030379557.1|SLEB
OG0009292	LOC108136662|XP_017113475.1|DELE	LOC115626844|XP_030378192.1|SLEB
OG0009293	LOC108136378|XP_017112980.1|DELE	LOC115626985|XP_030378360.1|SLEB
OG0009294	LOC108144598|XP_017125093.1|DELE	LOC115634629|XP_030388345.1|SLEB
OG0009295	LOC108136423|XP_017113042.1|DELE	LOC115629284|XP_030381578.1|SLEB
OG0009296	LOC108147189|XP_017129030.1|DELE	LOC115624097|XP_030374546.1|SLEB
OG0009297	LOC108147105|XP_017128883.1|DELE	LOC115624005|XP_030374436.1|SLEB
OG0009298	LOC108141573|XP_017120509.1|DELE	LOC115624268|XP_030374754.1|SLEB, LOC115624241|XP_030374719.1|SLEB
OG0009299	LOC108136924|XP_017113888.1|DELE	LOC115623381|XP_030373538.1|SLEB
OG0009300	LOC108136886|XP_017113828.1|DELE	LOC115623380|XP_030373535.1|SLEB
OG0009301	LOC108148621|XP_017131209.1|DELE	LOC115625372|XP_030376269.1|SLEB
OG0009302	LOC108141237|XP_017119982.1|DELE	LOC115623817|XP_030374220.1|SLEB
OG0009303	LOC108140718|XP_017119169.1|DELE	LOC115623936|XP_030374357.1|SLEB
OG0009304	LOC108136908|XP_017113856.1|DELE	LOC115623791|XP_030374193.1|SLEB
OG0009305	LOC108135051|XP_017111079.1|DELE	LOC115625377|XP_030376274.1|SLEB
OG0009306	LOC108143866|XP_017123924.1|DELE	LOC115626897|XP_030378266.1|SLEB
