Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0009818	CG14107|NP_648637.2|DMEL	LOC108113835|XP_017080033.1|DEUG
OG0009819	ImpL1|NP_729885.1|DMEL	LOC108113840|XP_017080040.1|DEUG
OG0009820	CG14110|NP_648638.1|DMEL	LOC108113867|XP_017080070.1|DEUG
OG0009821	kni|NP_001287130.1|DMEL	LOC108114704|XP_017081291.1|DEUG
OG0009822	hid|NP_524136.2|DMEL	LOC108108541|XP_017072105.1|DEUG
OG0009823	mtrm|NP_648223.1|DMEL	LOC108109829|XP_017074054.1|DEUG
OG0009824	CG7607|NP_648449.1|DMEL	LOC108114615|XP_017081167.1|DEUG
OG0009825	CG14109|NP_648649.1|DMEL	LOC108113838|XP_017080037.1|DEUG
OG0009826	CG11438|NP_649392.1|DMEL	LOC108116784|XP_017084320.1|DEUG
OG0009827	laza|NP_649391.1|DMEL	LOC108116786|XP_017084322.1|DEUG
OG0009828	CG6163|NP_648460.1|DMEL	LOC108114721|XP_017081315.1|DEUG
OG0009829	CG17032|NP_648817.1|DMEL	LOC108117338|XP_017085198.1|DEUG
OG0009830	CG14568|NP_649355.1|DMEL	LOC108108673|XP_017072266.1|DEUG
OG0009831	CG14572|NP_649359.1|DMEL	LOC108108699|XP_017072294.1|DEUG
OG0009832	CG14565|NP_649360.1|DMEL	LOC108108697|XP_017072292.1|DEUG
OG0009833	CG34452|NP_001097611.2|DMEL	LOC108118235|XP_017086308.1|DEUG
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC108106496|XP_017069076.1|DEUG
OG0009835	CG34193|NP_001097357.1|DMEL	LOC108112481|XP_017077832.1|DEUG
OG0009836	CG14282|NP_650788.1|DMEL	LOC108117301|XP_017085150.1|DEUG
OG0009837	CG4009|NP_650588.2|DMEL	LOC108117043|XP_017084704.1|DEUG
OG0009838	CG15152|NP_609865.1|DMEL	LOC108105650|XP_017067827.1|DEUG
OG0009839	CG43341|NP_001246190.1|DMEL	LOC108112569|XP_017078024.1|DEUG
OG0009840	CG18094|NP_001260584.1|DMEL	LOC108106994|XP_017069823.1|DEUG
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC108102498|XP_017063011.1|DEUG
OG0009842	CG13474|NP_648714.1|DMEL	LOC108105943|XP_017068227.1|DEUG
OG0009843	CG32270|NP_728837.1|DMEL	LOC108107879|XP_017071150.1|DEUG
OG0009844	stwl|NP_524068.2|DMEL	LOC108105951|XP_017068240.1|DEUG
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC108106540|XP_017069184.1|DEUG
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC108105897|XP_017068169.1|DEUG
OG0009847	CG15773|NP_572251.1|DMEL	LOC108103353|XP_017064287.1|DEUG
OG0009848	CG17764|NP_572211.1|DMEL	LOC108104426|XP_017065971.1|DEUG
OG0009849	Elal|NP_524491.1|DMEL	LOC108117539|XP_017085532.1|DEUG
OG0009850	CG12061|NP_001104467.2|DMEL	LOC108102389|XP_017062820.1|DEUG
OG0009851	CG2898|NP_572623.1|DMEL	LOC108105048|XP_017066942.1|DEUG
OG0009852	CG10752|NP_648614.1|DMEL	LOC108113938|XP_017080135.1|DEUG
OG0009853	CG11068|NP_572936.1|DMEL	LOC108102890|XP_017063582.1|DEUG
OG0009855	CG12438|NP_609249.1|DMEL	LOC108110572|XP_017075158.1|DEUG
OG0009856	CG9014|NP_609668.2|DMEL	LOC108105756|XP_017067964.1|DEUG
OG0009857	CG13083|NP_995727.1|DMEL	LOC108106903|XP_017069641.1|DEUG
OG0009858	ppk11|NP_001334672.1|DMEL	LOC108110463|XP_017075020.1|DEUG
OG0009859	OS9|NP_652666.2|DMEL	LOC108114870|XP_017081513.1|DEUG
OG0009860	CG7309|NP_609468.4|DMEL	LOC108111480|XP_017076455.1|DEUG
OG0009861	CG33128|NP_787961.1|DMEL	LOC108110840|XP_017075574.1|DEUG
OG0009862	CG4983|NP_609513.1|DMEL	LOC108104038|XP_017065362.1|DEUG
OG0009863	CG17078|NP_608512.2|DMEL	LOC108106123|XP_017068491.1|DEUG
OG0009864	CG33322|NP_995734.1|DMEL	LOC108115490|XP_017082464.1|DEUG
OG0009865	Elba3|NP_608850.1|DMEL	LOC108102532|XP_017063057.1|DEUG
OG0009866	CG43127|NP_001097575.2|DMEL	LOC108114079|XP_017080323.1|DEUG
OG0009867	CG13712|NP_647926.1|DMEL	LOC108107798|XP_017071002.1|DEUG
OG0009868	CG32221|NP_730456.2|DMEL	LOC108108242|XP_017071701.1|DEUG
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC108108430|XP_017071972.1|DEUG
OG0009871	CG17575|NP_001188917.1|DMEL	LOC108112220|XP_017077526.1|DEUG
OG0009872	CG4286|NP_611560.1|DMEL	LOC108109221|XP_017073178.1|DEUG
OG0009873	pgc|NP_001097411.1|DMEL	LOC108113351|XP_017079403.1|DEUG
OG0009874	CG5506|NP_649021.1|DMEL	LOC108108445|XP_017071988.1|DEUG
OG0009875	CG11425|NP_649395.1|DMEL	LOC108116779|XP_017084303.1|DEUG
OG0009876	CG33626|NP_001027405.2|DMEL	LOC108106390|XP_017068886.1|DEUG
OG0009877	Tsen15|NP_724774.1|DMEL	LOC108104487|XP_017066087.1|DEUG
OG0009878	CG30056|NP_725186.1|DMEL	LOC108112764|XP_017078513.1|DEUG
OG0009879	CG10931|NP_611261.1|DMEL	LOC108112424|XP_017077755.1|DEUG
OG0009880	CG30278|NP_726180.1|DMEL	LOC108112334|XP_017077652.1|DEUG
OG0009881	CG17048|NP_610866.1|DMEL	LOC108111913|XP_017077041.1|DEUG
OG0009882	CG10332|NP_611809.2|DMEL	LOC108108964|XP_017072708.1|DEUG
OG0009883	CG13423|NP_611485.1|DMEL	LOC108108930|XP_017072672.1|DEUG
OG0009884	CG13428|NP_611487.1|DMEL	LOC108108934|XP_017072677.1|DEUG
OG0009885	CG1690|NP_610515.1|DMEL	LOC108104846|XP_017066652.1|DEUG
OG0009886	ste24c|NP_001261038.1|DMEL	LOC108112613|XP_017078193.1|DEUG
OG0009887	CG8586|NP_610402.1|DMEL	LOC108104611|XP_017066274.1|DEUG
OG0009888	CG15124|NP_611435.1|DMEL	LOC108108974|XP_017072718.1|DEUG
OG0009889	Gpdh2|NP_611760.2|DMEL	LOC108112363|XP_017077682.1|DEUG
OG0009890	CG5089|NP_611142.3|DMEL	LOC108113095|XP_017079032.1|DEUG
OG0009891	CG14644|NP_649445.3|DMEL	LOC108115270|XP_017082116.1|DEUG
OG0009892	CG8260|NP_573069.1|DMEL	LOC108110059|XP_017074428.1|DEUG
OG0009893	Drep3|NP_610723.2|DMEL	LOC108106274|XP_017068730.1|DEUG
OG0009894	CG10445|NP_649751.2|DMEL	LOC108115177|XP_017081990.1|DEUG
OG0009895	RacGAP84C|NP_476704.1|DMEL	LOC108116222|XP_017083499.1|DEUG
OG0009896	CHKov2|NP_651387.1|DMEL	LOC108113685|XP_017079851.1|DEUG
OG0009897	CG5399|NP_650481.1|DMEL	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	CG3987|NP_650421.3|DMEL	LOC108116170|XP_017083397.1|DEUG
OG0009899	soti|NP_650358.1|DMEL	LOC108111653|XP_017076673.1|DEUG
OG0009900	Ravus|NP_731779.1|DMEL	LOC108116817|XP_017084355.1|DEUG
OG0009901	Hex-t1|NP_788744.1|DMEL	LOC108113619|XP_017079770.1|DEUG
OG0009902	CG14691|NP_650012.2|DMEL	LOC108116308|XP_017083587.1|DEUG
OG0009903	e_y_2b|NP_652310.1|DMEL	LOC108116202|XP_017083450.1|DEUG
OG0009904	CG14857|NP_650392.1|DMEL	LOC108109223|XP_017073186.1|DEUG
OG0009905	Rbp4|NP_476935.1|DMEL	LOC108116826|XP_017084365.1|DEUG
OG0009906	CG9759|NP_650296.1|DMEL	LOC108116837|XP_017084379.1|DEUG
OG0009907	CG31199|NP_732546.1|DMEL	LOC108110187|XP_017074627.1|DEUG
OG0009908	CG43179|NP_001247094.1|DMEL	LOC108111689|XP_017076726.1|DEUG
OG0009909	CG6059|NP_651541.2|DMEL	LOC108115807|XP_017082885.1|DEUG
OG0009910	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL	LOC108109433|XP_017073422.1|DEUG
OG0009911	CG34210|NP_001097430.1|DMEL	LOC108112434|XP_017077769.1|DEUG
OG0009912	CG10481|NP_995731.1|DMEL	LOC108114817|XP_017081430.1|DEUG
OG0009913	CG18558|NP_608720.2|DMEL	LOC108111174|XP_017076042.1|DEUG
OG0009914	CG32192|NP_730325.1|DMEL, CG42393|NP_001137967.1|DMEL, CG44163|NP_001261131.1|DMEL	LOC108112433|XP_017077764.1|DEUG
OG0009915	CG31933|NP_722734.1|DMEL	LOC108111448|XP_017076410.1|DEUG
OG0009917	CG1773|NP_610512.1|DMEL, CG30002|NP_001163100.1|DMEL	LOC108104859|XP_017066669.1|DEUG, LOC108104770|XP_017066495.1|DEUG, LOC108104774|XP_017066498.1|DEUG
OG0009918	Obp51a|NP_725436.1|DMEL	LOC108106555|XP_017069209.1|DEUG, LOC108106554|XP_017069207.1|DEUG, LOC108106553|XP_017069206.1|DEUG, LOC108106552|XP_017069205.1|DEUG
OG0009919	Dup99B|NP_996305.1|DMEL	LOC108113186|XP_017079205.1|DEUG, LOC108103011|XP_017063827.1|DEUG
OG0009919	SP|NP_524057.2|DMEL	LOC108113857|XP_017080056.1|DEUG
OG0009922	CG14104|NP_652408.2|DMEL	LOC108108057|XP_017071421.1|DEUG
OG0009925	CG14710|NP_650092.4|DMEL	LOC108116447|XP_017083849.1|DEUG
OG0009926	MICAL-like|NP_648621.1|DMEL	LOC108114498|XP_017081007.1|DEUG
OG0009927	CG11398|NP_569896.1|DMEL	LOC108118532|XP_017086770.1|DEUG
OG0009928	CG7829|NP_651732.1|DMEL	LOC108111301|XP_017076184.1|DEUG
OG0009930	CG12986|NP_573243.1|DMEL	LOC108117513|XP_017085494.1|DEUG
OG0009931	CG30284|NP_726097.1|DMEL	LOC108112841|XP_017078640.1|DEUG
OG0009932	CG12923|NP_610532.1|DMEL	LOC108104851|XP_017066657.1|DEUG
OG0009933	COX6AL|NP_725504.1|DMEL	LOC108112501|XP_017077869.1|DEUG
OG0009937	CG43968|NP_001262238.1|DMEL	LOC108109609|XP_017073661.1|DEUG
OG0009938	CG8568|NP_573217.1|DMEL	LOC108105337|XP_017067319.1|DEUG
OG0009940	CG4730|NP_651413.1|DMEL	LOC108113534|XP_017079617.1|DEUG
OG0009941	tomb|NP_608936.1|DMEL	LOC108115453|XP_017082379.1|DEUG
OG0009942	CG12744|NP_610530.1|DMEL	LOC108104844|XP_017066645.1|DEUG
OG0009943	CG12253|NP_652056.2|DMEL	LOC108111438|XP_017076398.1|DEUG
OG0009944	CG11382|NP_569895.1|DMEL	LOC108118504|XP_017086732.1|DEUG
OG0009945	CG2202|NP_572657.2|DMEL	LOC108117607|XP_017085620.1|DEUG
OG0009946	CG34307|NP_001097753.2|DMEL	LOC108116349|XP_017083652.1|DEUG
OG0009947	CG10486|NP_647998.2|DMEL	LOC108107523|XP_017070553.1|DEUG
OG0009948	CG3699|NP_569875.2|DMEL	LOC108105412|XP_017067449.1|DEUG
OG0009949	dpr16|NP_001287169.1|DMEL	LOC108115035|XP_017081772.1|DEUG
OG0009950	CG18765|NP_001097750.1|DMEL	LOC108116298|XP_017083576.1|DEUG
OG0009951	Xport-B|NP_001163658.1|DMEL	LOC108117226|XP_017085046.1|DEUG
OG0009952	CG18598|NP_650698.1|DMEL	LOC108105275|XP_017067253.1|DEUG
OG0009953	CG5039|NP_651414.1|DMEL	LOC108113526|XP_017079608.1|DEUG
OG0009954	CG3281|NP_650132.1|DMEL	LOC108111767|XP_017076821.1|DEUG
OG0009955	CG30466|NP_001286463.1|DMEL	LOC108113028|XP_017078947.1|DEUG
OG0009956	CG42449|NP_572244.1|DMEL	LOC108103667|XP_017064714.1|DEUG
OG0009957	ZIPIC|NP_651765.1|DMEL	LOC108111404|XP_017076343.1|DEUG
OG0009958	CG14259|NP_651532.1|DMEL	LOC108115869|XP_017082989.1|DEUG
OG0009960	Nepl11|NP_649449.1|DMEL	LOC108114959|XP_017081641.1|DEUG
OG0009962	Lip3|NP_477331.1|DMEL	LOC108116827|XP_017084367.1|DEUG
OG0009963	CG43342|NP_001247238.1|DMEL	LOC108115663|XP_017082711.1|DEUG
OG0009964	CG10300|NP_651174.2|DMEL	LOC108116711|XP_017084221.1|DEUG
OG0009966	Dif|NP_001162998.1|DMEL	LOC108103063|XP_017063894.1|DEUG
OG0009968	CG11912|NP_608517.1|DMEL	LOC108110687|XP_017075303.1|DEUG
OG0009969	CG31808|NP_001188822.1|DMEL	LOC108118461|XP_017086669.1|DEUG
OG0009970	CG10570|NP_652585.1|DMEL	LOC108107179|XP_017070087.1|DEUG
OG0009971	CG31805|NP_001246052.1|DMEL	LOC108118451|XP_017086655.1|DEUG
OG0009972	l_2_SH0834|NP_609376.1|DMEL	LOC108110529|XP_017075099.1|DEUG
OG0009973	udd|NP_610353.1|DMEL	LOC108109011|XP_017072772.1|DEUG
OG0009974	Gr39b|NP_724336.1|DMEL	LOC108103386|XP_017064322.1|DEUG
OG0009975	GluRIIA|NP_523484.2|DMEL	LOC108103416|XP_017064363.1|DEUG
OG0009976	CG13766|NP_609050.1|DMEL	LOC108106999|XP_017069829.1|DEUG
OG0009977	Spn31A|NP_609341.1|DMEL	LOC108110976|XP_017075769.1|DEUG
OG0009978	CG13133|NP_609343.1|DMEL	LOC108110760|XP_017075461.1|DEUG
OG0009979	CG16820|NP_609627.1|DMEL	LOC108111199|XP_017076082.1|DEUG
OG0009980	CG30161|NP_611953.2|DMEL	LOC108107378|XP_017070377.1|DEUG
OG0009981	CG34005|NP_001033957.2|DMEL	LOC108112446|XP_017077782.1|DEUG
OG0009982	Muc55B|NP_611285.2|DMEL	LOC108112089|XP_017077328.1|DEUG
OG0009983	CG34208|NP_001097413.1|DMEL	LOC108112675|XP_017078308.1|DEUG
OG0009984	CG13151|NP_610793.1|DMEL	LOC108106647|XP_017069351.1|DEUG
OG0009985	CG34222|NP_001097257.1|DMEL	LOC108106481|XP_017069048.1|DEUG
OG0009986	Tsp42Er|NP_523644.1|DMEL	LOC108112277|XP_017077588.1|DEUG
OG0009987	CG13516|NP_001286741.1|DMEL	LOC108112339|XP_017077657.1|DEUG
OG0009988	CG30269|NP_611704.2|DMEL	LOC108112204|XP_017077509.1|DEUG
OG0009989	CG15674|NP_611593.1|DMEL	LOC108112669|XP_017078296.1|DEUG
OG0009990	CG16739|NP_611477.1|DMEL	LOC108108988|XP_017072735.1|DEUG
OG0009991	CG30076|NP_725400.2|DMEL	LOC108106467|XP_017069025.1|DEUG
OG0009992	CG9101|NP_573011.1|DMEL	LOC108110016|XP_017074343.1|DEUG
OG0009993	disco-r|NP_727938.1|DMEL	LOC108103616|XP_017064645.1|DEUG
OG0009994	CG15579|NP_652515.1|DMEL	LOC108103527|XP_017064529.1|DEUG
OG0009995	CG11356|NP_572786.2|DMEL	LOC108103789|XP_017064912.1|DEUG
OG0009996	CG2147|NP_572465.1|DMEL	LOC108103431|XP_017064390.1|DEUG
OG0009997	CG12057|NP_572534.1|DMEL	LOC108103131|XP_017063987.1|DEUG
OG0009998	Cyp28c1|NP_572752.1|DMEL	LOC108104343|XP_017065826.1|DEUG
OG0009999	CG12155|NP_572403.1|DMEL	LOC108104975|XP_017066834.1|DEUG
OG0010000	CG10962|NP_788887.1|DMEL	LOC108116475|XP_017083898.1|DEUG
OG0010001	Cyp318a1|NP_727590.1|DMEL	LOC108103802|XP_017064972.1|DEUG
OG0010002	CG34263|NP_001097459.1|DMEL	LOC108104693|XP_017066392.1|DEUG
OG0010003	piwi|NP_476875.1|DMEL	LOC108112006|XP_017077234.1|DEUG
OG0010004	CG14440|NP_572343.1|DMEL	LOC108109759|XP_017073923.1|DEUG
OG0010005	CG32396|NP_729172.1|DMEL	LOC108117230|XP_017085055.1|DEUG
OG0010006	CG12995|NP_728059.1|DMEL	LOC108105342|XP_017067328.1|DEUG
OG0010007	CG6067|NP_572283.1|DMEL	LOC108103259|XP_017064160.1|DEUG
OG0010008	CG6290|NP_573294.1|DMEL	LOC108110003|XP_017074330.1|DEUG
OG0010009	scw|NP_524863.3|DMEL	LOC108114810|XP_017081420.1|DEUG
OG0010010	Cyp6v1|NP_608403.1|DMEL	LOC108109697|XP_017073812.1|DEUG
OG0010011	CG3546|NP_572172.1|DMEL	LOC108110283|XP_017074766.1|DEUG
OG0010012	CG32603|NP_727758.1|DMEL	LOC108102976|XP_017063774.1|DEUG
OG0010013	CG1545|NP_572677.2|DMEL	LOC108111843|XP_017076938.1|DEUG
OG0010014	CG12643|NP_652547.1|DMEL	LOC108109637|XP_017073702.1|DEUG
OG0010015	CG1552|NP_572676.2|DMEL	LOC108111841|XP_017076935.1|DEUG
OG0010016	tsg|NP_511135.1|DMEL	LOC108102887|XP_017063575.1|DEUG
OG0010017	CG1537|NP_572678.1|DMEL	LOC108111844|XP_017076939.1|DEUG
OG0010018	FarO|NP_652021.1|DMEL	LOC108103649|XP_017064695.1|DEUG
OG0010019	NetB|NP_511155.1|DMEL	LOC108102963|XP_017063750.1|DEUG
OG0010020	CG44325|NP_001285034.1|DMEL	LOC108117594|XP_017085598.1|DEUG
OG0010021	CG9673|NP_573149.1|DMEL	LOC108103984|XP_017065261.1|DEUG
OG0010022	CG1801|NP_728408.3|DMEL	LOC108117674|XP_017085691.1|DEUG
OG0010023	sc|NP_476803.1|DMEL	LOC108105419|XP_017067456.1|DEUG
OG0010024	ac|NP_476824.1|DMEL	LOC108105420|XP_017067457.1|DEUG
OG0010025	a6|NP_477309.1|DMEL	LOC108102445|XP_017062927.1|DEUG
OG0010026	CG11162|NP_572910.1|DMEL	LOC108118375|XP_017086536.1|DEUG
OG0010027	PIP82|NP_572487.3|DMEL	LOC108118072|XP_017086103.1|DEUG
OG0010028	Sk1|NP_572717.1|DMEL	LOC108117028|XP_017084689.1|DEUG
OG0010029	CG34331|NP_001285478.1|DMEL	LOC108104995|XP_017066861.1|DEUG
OG0010030	Cpr12A|NP_572896.1|DMEL	LOC108118388|XP_017086551.1|DEUG
OG0010031	CG11816|NP_001259515.1|DMEL	LOC108118345|XP_017086477.1|DEUG
OG0010032	CG15256|NP_609754.2|DMEL	LOC108105149|XP_017067073.1|DEUG
OG0010033	CG4116|NP_570047.1|DMEL	LOC108118141|XP_017086189.1|DEUG
OG0010034	CG14423|NP_570044.1|DMEL	LOC108118157|XP_017086205.1|DEUG
OG0010035	CG3598|NP_570040.1|DMEL	LOC108118148|XP_017086194.1|DEUG
OG0010036	CG32793|NP_726835.1|DMEL	LOC108118162|XP_017086213.1|DEUG
OG0010037	CG14424|NP_570037.1|DMEL	LOC108118142|XP_017086190.1|DEUG
OG0010038	CG15465|NP_572206.1|DMEL	LOC108110278|XP_017074753.1|DEUG
OG0010039	CG13170|NP_610750.1|DMEL	LOC108106354|XP_017068823.1|DEUG
OG0010040	CG31910|NP_723211.1|DMEL	LOC108107153|XP_017070051.1|DEUG
OG0010041	CG42264|NP_572260.2|DMEL	LOC108103339|XP_017064263.1|DEUG
OG0010042	CG9686|NP_572586.2|DMEL	LOC108103111|XP_017063968.1|DEUG
OG0010043	CG9691|NP_572588.1|DMEL	LOC108103174|XP_017064048.1|DEUG
OG0010044	Ilp6|NP_570000.1|DMEL	LOC108103315|XP_017064233.1|DEUG
OG0010045	Obp19c|NP_608392.1|DMEL	LOC108104988|XP_017066854.1|DEUG
OG0010046	Obp19b|NP_608391.2|DMEL	LOC108104989|XP_017066855.1|DEUG
OG0010047	Yp3|NP_511148.2|DMEL	LOC108103013|XP_017063825.1|DEUG
OG0010048	CG33178|NP_001285263.1|DMEL	LOC108110079|XP_017074456.1|DEUG
OG0010049	CG8206|NP_573064.1|DMEL	LOC108110086|XP_017074465.1|DEUG
OG0010050	CG8944|NP_573065.1|DMEL	LOC108110085|XP_017074464.1|DEUG
OG0010051	CG15570|NP_572154.1|DMEL	LOC108103533|XP_017064550.1|DEUG
OG0010052	CG17169|NP_001163862.1|DMEL	LOC108102408|XP_017062857.1|DEUG
OG0010053	CG2909|NP_572616.1|DMEL	LOC108105103|XP_017067027.1|DEUG
OG0010054	CG2116|NP_572444.2|DMEL	LOC108103463|XP_017064446.1|DEUG
OG0010055	CG17982|NP_572447.1|DMEL	LOC108103445|XP_017064416.1|DEUG
OG0010056	Met|NP_511126.2|DMEL	LOC108109972|XP_017074281.1|DEUG
OG0010057	CG14630|NP_651985.1|DMEL	LOC108105537|XP_017067658.1|DEUG
OG0010058	CG12723|NP_572864.2|DMEL	LOC108103911|XP_017065149.1|DEUG
OG0010059	CG15210|NP_652465.1|DMEL	LOC108117600|XP_017085605.1|DEUG
OG0010060	Cpr11B|NP_572807.1|DMEL	LOC108103856|XP_017065050.1|DEUG
OG0010061	CG13720|NP_647913.3|DMEL	LOC108107696|XP_017070790.1|DEUG
OG0010062	CG13297|NP_648030.2|DMEL	LOC108107813|XP_017071032.1|DEUG
OG0010063	CG13728|NP_648974.3|DMEL	LOC108108424|XP_017071965.1|DEUG
OG0010064	CG12229|NP_648980.1|DMEL	LOC108108636|XP_017072226.1|DEUG
OG0010065	CG13285|NP_647969.1|DMEL	LOC108107586|XP_017070636.1|DEUG
OG0010066	CG13931|NP_001261274.1|DMEL	LOC108113582|XP_017079704.1|DEUG
OG0010067	CG32298|NP_728742.1|DMEL	LOC108107692|XP_017070786.1|DEUG
OG0010068	CG33056|NP_788556.1|DMEL	LOC108114183|XP_017080478.1|DEUG
OG0010069	Cpr62Bc|NP_647668.1|DMEL	LOC108114080|XP_017080327.1|DEUG
OG0010070	CG33285|NP_996130.1|DMEL	LOC108114212|XP_017080520.1|DEUG
OG0010071	CG34250|NP_001287094.1|DMEL	LOC108108608|XP_017072195.1|DEUG
OG0010072	CG15213|NP_652459.1|DMEL	LOC108107697|XP_017070791.1|DEUG
OG0010073	CG42445|NP_001163378.1|DMEL	LOC108109913|XP_017074210.1|DEUG
OG0010074	CG4198|NP_572213.1|DMEL	LOC108104437|XP_017065985.1|DEUG
OG0010075	CG33159|NP_788455.1|DMEL	LOC108107504|XP_017070535.1|DEUG
OG0010076	ver|NP_648587.1|DMEL	LOC108107771|XP_017070950.1|DEUG
OG0010077	CG13058|NP_648877.1|DMEL	LOC108113967|XP_017080171.1|DEUG
OG0010079	CG13047|NP_648862.2|DMEL	LOC108114264|XP_017080649.1|DEUG
OG0010080	tut|NP_729346.1|DMEL	LOC108109784|XP_017073952.1|DEUG
OG0010081	CG3982|NP_729490.1|DMEL	LOC108117356|XP_017085224.1|DEUG
OG0010082	CG32267|NP_728885.1|DMEL	LOC108108097|XP_017071483.1|DEUG
OG0010083	CG4613|NP_648707.2|DMEL	LOC108105952|XP_017068241.1|DEUG
OG0010084	CG42507|NP_001163443.1|DMEL	LOC108105938|XP_017068222.1|DEUG
OG0010085	CG14459|NP_001356911.1|DMEL	LOC108116724|XP_017084230.1|DEUG
OG0010086	Lk|NP_524893.2|DMEL	LOC108106027|XP_017068365.1|DEUG
OG0010087	CG13737|NP_648666.1|DMEL	LOC108105977|XP_017068283.1|DEUG
OG0010089	CG7512|NP_001097585.3|DMEL	LOC108114685|XP_017081266.1|DEUG
OG0010090	ey|NP_001014693.1|DMEL	LOC108102386|XP_017062813.1|DEUG
OG0010091	CG10139|NP_610976.1|DMEL	LOC108106276|XP_017068731.1|DEUG
OG0010092	CG40298|NP_001036631.1|DMEL	LOC108105569|XP_017067703.1|DEUG
OG0010093	Ugt317A1|NP_611694.2|DMEL	LOC108112210|XP_017077516.1|DEUG
OG0010094	Nepl13|NP_651096.1|DMEL	LOC108115606|XP_017082627.1|DEUG
OG0010095	CG17786|NP_651231.1|DMEL	LOC108116588|XP_017084021.1|DEUG
OG0010096	CG32750|NP_727067.1|DMEL	LOC108103203|XP_017064081.1|DEUG
OG0010097	CG13358|NP_569862.3|DMEL	LOC108105539|XP_017067660.1|DEUG
OG0010098	psd|NP_001260116.1|DMEL	LOC108113411|XP_017079455.1|DEUG
OG0010099	CG10623|NP_609921.1|DMEL	LOC108106947|XP_017069704.1|DEUG
OG0010100	l_3_psg2|NP_647974.1|DMEL	LOC108108046|XP_017071409.1|DEUG
OG0010101	CG7148|NP_649366.1|DMEL	LOC108108817|XP_017072504.1|DEUG
OG0010102	CG14564|NP_649361.1|DMEL	LOC108108789|XP_017072453.1|DEUG
OG0010103	CG14570|NP_649353.1|DMEL	LOC108108797|XP_017072466.1|DEUG
OG0010104	Bet3|NP_648312.3|DMEL	LOC108117366|XP_017085238.1|DEUG
OG0010105	CG31898|NP_723390.1|DMEL	LOC108106200|XP_017068616.1|DEUG
OG0010106	CG30046|NP_725129.1|DMEL	LOC108106366|XP_017068836.1|DEUG
OG0010107	Gr59e|NP_788431.1|DMEL	LOC108108858|XP_017072564.1|DEUG
OG0010108	CG5756|NP_611292.2|DMEL	LOC108112797|XP_017078573.1|DEUG
OG0010110	CG10469|NP_648025.1|DMEL	LOC108107995|XP_017071334.1|DEUG
OG0010111	CG11828|NP_651648.5|DMEL	LOC108115912|XP_017083038.1|DEUG
OG0010112	wntD|NP_650272.1|DMEL	LOC108116834|XP_017084375.1|DEUG
OG0010113	rux|NP_511053.2|DMEL	LOC108103214|XP_017064098.1|DEUG
OG0010114	CG12680|NP_572201.2|DMEL	LOC108110292|XP_017074779.1|DEUG
OG0010115	CG5062|NP_572207.1|DMEL	LOC108110277|XP_017074752.1|DEUG
OG0010116	Ir7d|NP_001138175.1|DMEL	LOC108117410|XP_017085307.1|DEUG
OG0010117	CG15458|NP_652293.1|DMEL	LOC108105003|XP_017066868.1|DEUG
OG0010118	CG2901|NP_570077.1|DMEL	LOC108118296|XP_017086397.1|DEUG
OG0010119	Ipod|NP_572614.1|DMEL	LOC108109638|XP_017073703.1|DEUG
OG0010120	Dlip1|NP_001259375.1|DMEL	LOC108103135|XP_017063994.1|DEUG
OG0010121	upd2|NP_001356882.1|DMEL	LOC108109929|XP_017074217.1|DEUG
OG0010122	CG10996|NP_572924.1|DMEL	LOC108102903|XP_017063614.1|DEUG
OG0010123	CG13403|NP_572944.1|DMEL	LOC108102979|XP_017063777.1|DEUG
OG0010125	Ser7|NP_572582.1|DMEL	LOC108103184|XP_017064059.1|DEUG
OG0010126	Adhr|NP_477495.1|DMEL	LOC108105778|XP_017067992.1|DEUG
OG0010127	CG33299|NP_995671.2|DMEL	LOC108110638|XP_017075227.1|DEUG
OG0010128	gcm2|NP_609302.1|DMEL	LOC108110464|XP_017075021.1|DEUG
OG0010129	CG16826|NP_609638.1|DMEL	LOC108111232|XP_017076124.1|DEUG
OG0010130	CG18662|NP_652561.1|DMEL	LOC108108486|XP_017072032.1|DEUG
OG0010131	CG43052|NP_001246030.1|DMEL	LOC108105893|XP_017068163.1|DEUG
OG0010132	CG13084|NP_609971.1|DMEL	LOC108106887|XP_017069624.1|DEUG
OG0010133	CG10195|NP_609970.4|DMEL	LOC108106891|XP_017069628.1|DEUG
OG0010134	CG13116|NP_609306.2|DMEL	LOC108110655|XP_017075256.1|DEUG
OG0010135	CG18266|NP_608945.1|DMEL	LOC108103383|XP_017064318.1|DEUG
OG0010136	CG14011|NP_608943.1|DMEL	LOC108103385|XP_017064321.1|DEUG
OG0010137	CG13983|NP_609006.1|DMEL	LOC108113467|XP_017079538.1|DEUG
OG0010138	dunk|NP_001036384.1|DMEL	LOC108111544|XP_017076552.1|DEUG
OG0010139	CG17470|NP_610041.1|DMEL	LOC108115440|XP_017082364.1|DEUG
