Orthogroup	DMEL.longest_only	ASTE.longest_only
OG0007474	CG12344|NP_610619.2|DMEL	LOC118503329|XP_035892371.1|ASTE
OG0007475	SP1173|NP_648053.1|DMEL	LOC118505976|XP_035898422.1|ASTE
OG0007476	Fpgs|NP_572814.1|DMEL	LOC118510918|XP_035909216.1|ASTE
OG0007477	Sec16|NP_001285158.1|DMEL	LOC118508198|XP_035903656.1|ASTE
OG0007478	TBC1D16|NP_609403.2|DMEL	LOC118508193|XP_035903649.1|ASTE
OG0007479	deltaCOP|NP_652012.1|DMEL	LOC118505309|XP_035896840.1|ASTE
OG0007480	CG45105|NP_732085.1|DMEL	LOC118508556|XP_035904341.1|ASTE
OG0007481	Sc2|NP_647836.2|DMEL	LOC118505333|XP_035896875.1|ASTE
OG0007482	CG8372|NP_723362.1|DMEL	LOC118503949|XP_035893727.1|ASTE
OG0007483	dmpd|NP_610555.1|DMEL	LOC118504776|XP_035895597.1|ASTE
OG0007484	rngo|NP_573129.1|DMEL	LOC118503902|XP_035893585.1|ASTE
OG0007485	Coa7|NP_001036323.1|DMEL	LOC118503905|XP_035893590.1|ASTE
OG0007486	Arp10|NP_608338.1|DMEL	LOC118503955|XP_035893736.1|ASTE
OG0007487	mav|NP_524626.1|DMEL	LOC118503954|XP_035893732.1|ASTE
OG0007488	CG13247|NP_649215.2|DMEL	LOC118517650|XP_035919871.1|ASTE
OG0007489	ScsbetaA|NP_001163558.1|DMEL	LOC118512379|XP_035912640.1|ASTE
OG0007490	RpIIIC160|NP_001096987.2|DMEL	LOC118509901|XP_035907053.1|ASTE
OG0007491	CG3198|NP_572337.1|DMEL	LOC118504880|XP_035895829.1|ASTE
OG0007492	cos|NP_477092.1|DMEL	LOC118507217|XP_035901210.1|ASTE
OG0007493	CG9170|NP_573095.1|DMEL	LOC118510091|XP_035907400.1|ASTE
OG0007494	CG4901|NP_001334733.1|DMEL	LOC118510297|XP_035907814.1|ASTE
OG0007495	shop|NP_573331.1|DMEL	LOC118507211|XP_035901193.1|ASTE
OG0007496	RhoGDI|NP_649162.1|DMEL	LOC118504112|XP_035894093.1|ASTE
OG0007497	CG34001|NP_001033999.2|DMEL	LOC118504113|XP_035894097.1|ASTE
OG0007498	Frl|NP_729954.2|DMEL	LOC118512314|XP_035912458.1|ASTE
OG0007499	Cdk12|NP_649325.2|DMEL	LOC118512351|XP_035912545.1|ASTE
OG0007500	SAK|NP_649324.1|DMEL	LOC118510929|XP_035909240.1|ASTE
OG0007501	Chro|NP_649426.3|DMEL	LOC118503884|XP_035893531.1|ASTE
OG0007502	CG44194|NP_001262518.1|DMEL	LOC118504123|XP_035894107.1|ASTE
OG0007503	CG3225|NP_608860.1|DMEL	LOC118504063|XP_035893992.1|ASTE
OG0007504	CG4858|NP_649243.1|DMEL	LOC118504106|XP_035894086.1|ASTE
OG0007505	Zip71B|NP_001097608.1|DMEL	LOC118504061|XP_035893988.1|ASTE
OG0007506	CG5114|NP_001246760.1|DMEL	LOC118504094|XP_035894069.1|ASTE
OG0007507	Rab6|NP_477172.1|DMEL	LOC118504156|XP_035894177.1|ASTE
OG0007508	TBCD|NP_608648.1|DMEL	LOC118512348|XP_035912535.1|ASTE
OG0007509	CG6565|NP_609644.1|DMEL	LOC118512336|XP_035912514.1|ASTE
OG0007510	AIMP1|NP_610426.2|DMEL	LOC118506095|XP_035898672.1|ASTE
OG0007511	mRF1|NP_609617.1|DMEL	LOC118503978|XP_035893806.1|ASTE
OG0007512	mira|NP_477291.1|DMEL	LOC118503961|XP_035893749.1|ASTE
OG0007513	CG11885|NP_608522.1|DMEL	LOC118507336|XP_035901618.1|ASTE
OG0007514	Dhc62B|NP_995958.2|DMEL	LOC118507342|XP_035901624.1|ASTE
OG0007515	Nuf2|NP_609096.2|DMEL	LOC118512384|XP_035912648.1|ASTE
OG0007516	Cap-D3|NP_608935.2|DMEL	LOC118512367|XP_035912589.1|ASTE
OG0007517	CG33969|NP_001034034.1|DMEL	LOC118512382|XP_035912646.1|ASTE
OG0007518	CG3356|NP_611896.1|DMEL	LOC118507238|XP_035901382.1|ASTE
OG0007519	Magi|NP_611551.1|DMEL	LOC118508149|XP_035903578.1|ASTE
OG0007520	CG5877|NP_573014.2|DMEL	LOC118503437|XP_035892590.1|ASTE
OG0007521	Miga|NP_572476.2|DMEL	LOC118505916|XP_035898277.1|ASTE
OG0007522	Ssu72|NP_608342.1|DMEL	LOC118507331|XP_035901612.1|ASTE
OG0007523	Sobp|NP_610703.3|DMEL	LOC118507428|XP_035901791.1|ASTE, LOC118517347|XP_035919240.1|ASTE
OG0007524	Fnta|NP_608862.1|DMEL	LOC118505993|XP_035898459.1|ASTE
OG0007525	RpII33|NP_477419.1|DMEL	LOC118517684|XP_035919988.1|ASTE
OG0007526	Trissin|NP_650471.2|DMEL	LOC118517695|XP_035920011.1|ASTE
OG0007527	CG6418|NP_648413.1|DMEL	LOC118517701|XP_035920025.1|ASTE
OG0007528	EcR|NP_724460.1|DMEL	LOC118517627|XP_035919830.1|ASTE
OG0007529	CG12869|NP_001369085.1|DMEL	LOC118503323|XP_035892358.1|ASTE
OG0007530	PQBP1|NP_651331.1|DMEL	LOC118505983|XP_035898438.1|ASTE
OG0007531	CG17994|NP_610212.1|DMEL	LOC118506100|XP_035898678.1|ASTE
OG0007532	PIG-Z|NP_001286840.1|DMEL	LOC118507250|XP_035901426.1|ASTE
OG0007534	D|NP_524066.1|DMEL	LOC118507304|XP_035901571.1|ASTE
OG0007535	sens|NP_524818.1|DMEL	LOC118507271|XP_035901464.1|ASTE
OG0007536	CG6126|NP_650528.1|DMEL	LOC118506023|XP_035898519.1|ASTE
OG0007537	dysc|NP_001261810.1|DMEL	LOC118508138|XP_035903545.1|ASTE
OG0007538	Rgl|NP_001261814.1|DMEL	LOC118508136|XP_035903536.1|ASTE
OG0007539	btv|NP_001036369.3|DMEL	LOC118508123|XP_035903523.1|ASTE
OG0007540	PNPase|NP_651867.2|DMEL	LOC118508124|XP_035903525.1|ASTE
OG0007541	fand|NP_610891.1|DMEL	LOC118507161|XP_035901108.1|ASTE
OG0007542	CG6758|NP_611647.1|DMEL	LOC118507165|XP_035901122.1|ASTE
OG0007543	anne|NP_001096849.1|DMEL	LOC118508157|XP_035903591.1|ASTE
OG0007544	Pop2|NP_001287041.1|DMEL	LOC118507301|XP_035901562.1|ASTE
OG0007545	CG10466|NP_610003.1|DMEL	LOC118514089|XP_035916518.1|ASTE
OG0007546	PIG-P|NP_651459.2|DMEL	LOC118506320|XP_035899164.1|ASTE
OG0007547	EMRE|NP_611294.1|DMEL	LOC118504846|XP_035895748.1|ASTE
OG0007548	pns|NP_647620.1|DMEL	LOC118504163|XP_035894189.1|ASTE
OG0007549	CRIF|NP_649333.1|DMEL	LOC118504170|XP_035894206.1|ASTE
OG0007550	Liprin-beta|NP_648661.1|DMEL	LOC118517655|XP_035919881.1|ASTE
OG0007551	CG12769|NP_001286181.1|DMEL	LOC118517661|XP_035919930.1|ASTE
OG0007552	CG4291|NP_608551.1|DMEL	LOC118517664|XP_035919935.1|ASTE
OG0007553	CG17260|NP_608744.1|DMEL	LOC118517668|XP_035919939.1|ASTE
OG0007554	SH3PX1|NP_648348.1|DMEL	LOC118505978|XP_035898426.1|ASTE
OG0007555	CG9646|NP_611183.1|DMEL	LOC118505987|XP_035898442.1|ASTE
OG0007556	nord|NP_611900.1|DMEL	LOC118503241|XP_035892146.1|ASTE
OG0007557	CG3376|NP_001246491.1|DMEL	LOC118503242|XP_035892147.1|ASTE
OG0007558	kn|NP_001097317.1|DMEL	LOC118507272|XP_035901465.1|ASTE
OG0007559	PrBP|NP_609246.1|DMEL	LOC118505982|XP_035898436.1|ASTE
OG0007560	atk|NP_649228.1|DMEL	LOC118503237|XP_035892139.1|ASTE
OG0007561	CG14082|NP_001262035.1|DMEL	LOC118507986|XP_035903246.1|ASTE
OG0007562	byn|NP_524031.2|DMEL	LOC118503170|XP_035892026.1|ASTE
OG0007563	CG7430|NP_649017.1|DMEL	LOC118504752|XP_035895565.1|ASTE
OG0007564	CG11279|NP_648628.1|DMEL	LOC118506205|XP_035898906.1|ASTE
OG0007565	Cad96Ca|NP_651349.1|DMEL	LOC118505882|XP_035898217.1|ASTE
OG0007566	Cpsf160|NP_995833.1|DMEL	LOC118504173|XP_035894214.1|ASTE
OG0007567	Pdhb|NP_651668.1|DMEL	LOC118507375|XP_035901711.1|ASTE
OG0007568	Orc3|NP_476904.1|DMEL	LOC118504223|XP_035894332.1|ASTE
OG0007569	Rep|NP_477420.1|DMEL	LOC118507379|XP_035901717.1|ASTE
OG0007570	ValRS|NP_001260946.1|DMEL	LOC118507378|XP_035901716.1|ASTE
OG0007572	CG6907|NP_608932.1|DMEL	LOC118504225|XP_035894333.1|ASTE
OG0007573	CysRS|NP_611087.1|DMEL	LOC118503072|XP_035891839.1|ASTE
OG0007574	Adck1|NP_611947.2|DMEL	LOC118503069|XP_035891835.1|ASTE
OG0007575	bdg|NP_611064.2|DMEL	LOC118503059|XP_035891818.1|ASTE
OG0007576	Imp|NP_001245616.1|DMEL	LOC118503963|XP_035893751.1|ASTE
OG0007577	Taf8|NP_523397.1|DMEL	LOC118503984|XP_035893821.1|ASTE
OG0007578	chif|NP_523583.2|DMEL	LOC118503893|XP_035893559.1|ASTE
OG0007579	Gle1|NP_610400.1|DMEL	LOC118503874|XP_035893511.1|ASTE
OG0007580	CG13449|NP_648787.2|DMEL	LOC118503871|XP_035893504.1|ASTE
OG0007581	CG17904|NP_609805.1|DMEL	LOC118503862|XP_035893485.1|ASTE
OG0007582	CG11857|NP_001303417.1|DMEL	LOC118503866|XP_035893493.1|ASTE
OG0007583	Ppcdc|NP_726105.1|DMEL	LOC118503865|XP_035893492.1|ASTE
OG0007584	HERC2|NP_608388.2|DMEL	LOC118507417|XP_035901774.1|ASTE
OG0007585	Grip163|NP_648537.2|DMEL	LOC118507194|XP_035901163.1|ASTE
OG0007587	CG30389|NP_001261116.1|DMEL	LOC118506121|XP_035898731.1|ASTE
OG0007588	CG12547|NP_001036460.1|DMEL	LOC118506117|XP_035898718.1|ASTE
OG0007589	CG1575|NP_572440.1|DMEL	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE
OG0007590	Trl|NP_001261846.1|DMEL	LOC118503692|XP_035893128.1|ASTE
OG0007591	CG30338|NP_724811.1|DMEL	LOC118507104|XP_035901000.1|ASTE
OG0007592	CG17807|NP_611690.2|DMEL	LOC118508065|XP_035903415.1|ASTE
OG0007593	MAPk-Ak2|NP_524769.1|DMEL	LOC118504841|XP_035895740.1|ASTE
OG0007594	CG12929|NP_610502.1|DMEL	LOC118504115|XP_035894099.1|ASTE
OG0007595	CG16926|NP_652364.3|DMEL	LOC118504202|XP_035894275.1|ASTE
OG0007596	Pex2|NP_648210.1|DMEL	LOC118504852|XP_035895757.1|ASTE
OG0007597	CG32202|NP_730354.2|DMEL	LOC118504194|XP_035894262.1|ASTE
OG0007598	bug|NP_611065.1|DMEL	LOC118503499|XP_035892726.1|ASTE
OG0007599	CG10171|NP_729888.1|DMEL	LOC118503083|XP_035891858.1|ASTE
OG0007600	Bet1|NP_649096.1|DMEL	LOC118503084|XP_035891860.1|ASTE
OG0007601	CG12355|NP_001097610.1|DMEL	LOC118503364|XP_035892451.1|ASTE
OG0007602	Rpb8|NP_649352.1|DMEL	LOC118503365|XP_035892454.1|ASTE
OG0007603	CG11247|NP_001097659.1|DMEL	LOC118503348|XP_035892413.1|ASTE
OG0007604	CG13875|NP_612005.1|DMEL	LOC118503797|XP_035893381.1|ASTE
OG0007605	Ten-m|NP_001262211.1|DMEL	LOC118503793|XP_035893366.1|ASTE
OG0007606	Pi3K68D|NP_524028.2|DMEL	LOC118503788|XP_035893357.1|ASTE
OG0007607	CG5455|NP_651481.1|DMEL	LOC118503780|XP_035893346.1|ASTE
OG0007608	CG4042|NP_649250.2|DMEL	LOC118503766|XP_035893328.1|ASTE
OG0007609	nmdyn-D6|NP_572965.1|DMEL	LOC118509776|XP_035906808.1|ASTE
OG0007610	dila|NP_001137629.2|DMEL	LOC118503409|XP_035892531.1|ASTE
OG0007611	PMCA|NP_001033803.3|DMEL	LOC118503406|XP_035892504.1|ASTE
OG0007612	trpl|NP_476895.1|DMEL	LOC118506137|XP_035898766.1|ASTE
OG0007613	Xbp1|NP_726032.4|DMEL	LOC118507358|XP_035901658.1|ASTE
OG0007614	Usp5|NP_001334708.1|DMEL	LOC118504908|XP_035895869.1|ASTE
OG0007615	aay|NP_524001.2|DMEL	LOC118504913|XP_035895878.1|ASTE
OG0007616	Atg14|NP_651669.1|DMEL	LOC118504912|XP_035895877.1|ASTE
OG0007617	sff|NP_648814.3|DMEL	LOC118504909|XP_035895870.1|ASTE
OG0007618	nan|NP_001261833.1|DMEL	LOC118504243|XP_035894358.1|ASTE
OG0007619	Abp1|NP_648657.1|DMEL	LOC118506217|XP_035898940.1|ASTE
OG0007620	upSET|NP_648681.1|DMEL	LOC118504790|XP_035895648.1|ASTE
OG0007621	CG8027|NP_610469.3|DMEL	LOC118508395|XP_035904040.1|ASTE
OG0007622	Eip75B|NP_730321.1|DMEL	LOC118508117|XP_035903508.1|ASTE
OG0007623	CG17233|NP_730500.1|DMEL	LOC118503091|XP_035891875.1|ASTE
OG0007624	Six4|NP_649256.1|DMEL	LOC118503755|XP_035893299.1|ASTE
OG0007625	CG42671|NP_001287029.1|DMEL	LOC118503741|XP_035893260.1|ASTE
OG0007626	CG2211|NP_612102.2|DMEL	LOC118503737|XP_035893246.1|ASTE
OG0007627	l_3_02640|NP_612103.1|DMEL	LOC118503744|XP_035893279.1|ASTE
OG0007628	fd102C|NP_651951.1|DMEL	LOC118509707|XP_035906686.1|ASTE
OG0007630	CG14280|NP_650797.1|DMEL	LOC118517457|XP_035919507.1|ASTE
OG0007631	CG12877|NP_001034073.1|DMEL	LOC118508383|XP_035904013.1|ASTE
OG0007632	Mkp|NP_001036572.1|DMEL	LOC118509989|XP_035907264.1|ASTE
OG0007633	msl-1|NP_476896.1|DMEL	LOC118510618|XP_035908538.1|ASTE
OG0007635	Adat1|NP_609676.1|DMEL	LOC118512547|XP_035913019.1|ASTE
OG0007637	Haspin|NP_001015349.2|DMEL	LOC118508236|XP_035903736.1|ASTE
OG0007664	Kif19A|NP_996208.1|DMEL	LOC118504945|XP_035895941.1|ASTE
OG0007665	Myc|NP_525062.2|DMEL	LOC118510267|XP_035907760.1|ASTE
OG0007666	CG10804|NP_001138150.1|DMEL	LOC118510285|XP_035907797.1|ASTE
OG0007667	wap|NP_608461.1|DMEL	LOC118507830|XP_035902831.1|ASTE
OG0007668	CG13392|NP_609220.1|DMEL	LOC118503775|XP_035893343.1|ASTE
OG0007669	stnA|NP_001036316.1|DMEL	LOC118517403|XP_035919361.1|ASTE
OG0007670	stnB|NP_001036319.2|DMEL	LOC118517401|XP_035919359.1|ASTE
OG0007671	CAH3|NP_572497.1|DMEL	LOC118509751|XP_035906775.1|ASTE
OG0007672	O-fut2|NP_569916.1|DMEL	LOC118517485|XP_035919573.1|ASTE
OG0007673	CG6066|NP_651538.1|DMEL	LOC118507722|XP_035902566.1|ASTE
OG0007674	NFAT|NP_001096974.1|DMEL	LOC118511164|XP_035909799.1|ASTE
OG0007675	Pdcd4|NP_001096977.1|DMEL	LOC118510733|XP_035908842.1|ASTE
OG0007676	Tsf1|NP_523401.2|DMEL	LOC118510586|XP_035908482.1|ASTE
OG0007677	CG4558|NP_001162683.1|DMEL	LOC118514235|XP_035916832.1|ASTE
OG0007678	CG32579|NP_001259606.1|DMEL	LOC118509459|XP_035906426.1|ASTE
OG0007679	Dsp1|NP_001138203.1|DMEL	LOC118517458|XP_035919508.1|ASTE
OG0007680	CG31694|NP_722858.1|DMEL	LOC118503052|XP_035891788.1|ASTE
OG0007682	CG8916|NP_573090.3|DMEL	LOC118509130|XP_035905226.1|ASTE
OG0007683	CG14207|NP_728275.1|DMEL	LOC118515097|XP_035917718.1|ASTE
OG0007684	Rtc1|NP_572919.1|DMEL	LOC118506013|XP_035898492.1|ASTE
OG0007685	sd|NP_001368984.1|DMEL	LOC118505487|XP_035897226.1|ASTE
OG0007686	CG4301|NP_573125.1|DMEL	LOC118510910|XP_035909207.1|ASTE
OG0007687	peb|NP_476674.3|DMEL	LOC118516438|XP_035918217.1|ASTE
OG0007688	CG5986|NP_651207.1|DMEL	LOC118512333|XP_035912508.1|ASTE
OG0007689	Npc1b|NP_608417.2|DMEL	LOC118516599|XP_035918458.1|ASTE
OG0007690	AMPdeam|NP_001285233.1|DMEL	LOC118505593|XP_035897499.1|ASTE
OG0007691	CG4884|NP_651604.1|DMEL	LOC118503386|XP_035892482.1|ASTE
OG0007692	CG15760|NP_001259527.1|DMEL	LOC118517467|XP_035919533.1|ASTE
OG0007693	CG7556|NP_573354.1|DMEL	LOC118510603|XP_035908507.1|ASTE
OG0007694	CG7275|NP_648767.1|DMEL	LOC118510935|XP_035909261.1|ASTE
OG0007695	CG5921|NP_727061.2|DMEL	LOC118507033|XP_035900875.1|ASTE
OG0007696	CG14074|NP_001246826.1|DMEL	LOC118509288|XP_035905589.1|ASTE
OG0007697	nAChRbeta1|NP_523927.2|DMEL	LOC118517656|XP_035919901.1|ASTE
OG0007698	CG43313|NP_572853.2|DMEL	LOC118512437|XP_035912796.1|ASTE
OG0007699	CARPA|NP_572407.3|DMEL	LOC118516267|XP_035918009.1|ASTE
OG0007701	CG15765|NP_572269.1|DMEL	LOC118511281|XP_035910110.1|ASTE
OG0007702	fz3|NP_001096859.1|DMEL	LOC118512446|XP_035912807.1|ASTE
OG0007705	CG6891|NP_573323.1|DMEL	LOC118503911|XP_035893602.1|ASTE
OG0007706	wgn|NP_728186.1|DMEL	LOC118517426|XP_035919430.1|ASTE
OG0007707	rut|NP_511156.2|DMEL	LOC118511090|XP_035909681.1|ASTE
OG0007708	Ac13E|NP_001259575.1|DMEL	LOC118509964|XP_035907238.1|ASTE
OG0007709	CG1673|NP_572884.1|DMEL	LOC118516532|XP_035918371.1|ASTE
OG0007710	fw|NP_511136.2|DMEL	LOC118511062|XP_035909567.1|ASTE
OG0007711	Nprl2|NP_573174.1|DMEL	LOC118506268|XP_035899068.1|ASTE
OG0007712	CG9095|NP_001096984.1|DMEL	LOC118511472|XP_035910496.1|ASTE
OG0007713	rg|NP_001284879.1|DMEL	LOC118508814|XP_035904452.1|ASTE
OG0007714	CG32512|NP_608428.1|DMEL	LOC118508751|XP_035904403.1|ASTE
OG0007715	Clic|NP_572928.1|DMEL	LOC118513625|XP_035915619.1|ASTE
OG0007717	stops|NP_733416.2|DMEL	LOC118506601|XP_035899863.1|ASTE
OG0007718	mst|NP_523435.1|DMEL	LOC118505821|XP_035898063.1|ASTE
OG0007719	OtopLa|NP_001162676.1|DMEL	LOC118507531|XP_035901993.1|ASTE
OG0007720	OtopLc|NP_001303575.1|DMEL	LOC118507562|XP_035902074.1|ASTE
OG0007721	CG32694|NP_727383.1|DMEL	LOC118507780|XP_035902711.1|ASTE
OG0007722	CG15252|NP_572595.2|DMEL	LOC118507773|XP_035902700.1|ASTE
OG0007723	CG15249|NP_001096928.1|DMEL	LOC118508061|XP_035903413.1|ASTE
OG0007724	rempA|NP_995608.1|DMEL	LOC118507484|XP_035901898.1|ASTE
OG0007725	CG11178|NP_572901.1|DMEL	LOC118507100|XP_035900998.1|ASTE
OG0007726	Karl|NP_727559.1|DMEL	LOC118507337|XP_035901622.1|ASTE
OG0007727	Yippee|NP_572882.1|DMEL	LOC118508131|XP_035903534.1|ASTE
OG0007728	Shmt|NP_572278.1|DMEL	LOC118505036|XP_035896168.1|ASTE
OG0007729	prtp|NP_572742.1|DMEL	LOC118509265|XP_035905512.1|ASTE
OG0007731	CG5021|NP_001163390.1|DMEL	LOC118512782|XP_035913590.1|ASTE
OG0007733	sing|NP_573146.1|DMEL	LOC118504224|XP_035894336.1|ASTE
OG0007734	CG15865|NP_573143.1|DMEL	LOC118504069|XP_035894012.1|ASTE
OG0007735	Ykt6|NP_572423.1|DMEL	LOC118504442|XP_035894801.1|ASTE
OG0007736	dor|NP_477286.2|DMEL	LOC118516499|XP_035918323.1|ASTE
OG0007737	Pi3K92E|NP_650902.1|DMEL	LOC118508927|XP_035904720.1|ASTE
OG0007738	CenB1A|NP_524458.1|DMEL	LOC118516637|XP_035918509.1|ASTE
OG0007739	Parg|NP_001245511.1|DMEL	LOC118515595|XP_035917931.1|ASTE
OG0007740	dx|NP_511064.2|DMEL	LOC118503640|XP_035893037.1|ASTE
OG0007741	rudhira|NP_001368979.1|DMEL	LOC118504694|XP_035895411.1|ASTE
OG0007742	kat80|NP_727940.1|DMEL	LOC118503921|XP_035893641.1|ASTE
OG0007743	Dop1R2|NP_001263072.1|DMEL	LOC118512517|XP_035912947.1|ASTE
OG0007744	CG31759|NP_723735.2|DMEL	LOC118513326|XP_035914826.1|ASTE
OG0007745	CG14304|NP_650731.3|DMEL	LOC118510737|XP_035908846.1|ASTE
OG0007746	CG33722|NP_001287229.1|DMEL	LOC118504407|XP_035894736.1|ASTE
OG0007747	f|NP_001036284.1|DMEL	LOC118504910|XP_035895875.1|ASTE
OG0007749	Nmd3|NP_477332.1|DMEL	LOC118509415|XP_035905880.1|ASTE
OG0007751	Nle|NP_477294.2|DMEL	LOC118506730|XP_035900161.1|ASTE
OG0007752	CG14615|NP_608459.1|DMEL	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE
OG0007753	Aladin|NP_572557.1|DMEL	LOC118503440|XP_035892597.1|ASTE
OG0007754	Uba5|NP_572722.2|DMEL	LOC118504818|XP_035895715.1|ASTE
OG0007755	CG43155|NP_572720.2|DMEL	LOC118504837|XP_035895739.1|ASTE
OG0007756	CG6847|NP_573259.2|DMEL	LOC118504080|XP_035894044.1|ASTE
OG0007757	Tre1|NP_001284901.1|DMEL	LOC118511880|XP_035911395.1|ASTE
OG0007758	mmy|NP_609032.1|DMEL	LOC118514110|XP_035916578.1|ASTE
OG0007760	CG15643|NP_788909.1|DMEL	LOC118508415|XP_035904082.1|ASTE
OG0007761	CG1486|NP_608450.1|DMEL	LOC118508322|XP_035903888.1|ASTE
OG0007762	tty|NP_728415.4|DMEL	LOC118508332|XP_035903898.1|ASTE
OG0007763	Ptth|NP_001285550.1|DMEL	LOC118508342|XP_035903920.1|ASTE
OG0007764	sws|NP_727224.2|DMEL	LOC118504476|XP_035895105.1|ASTE
OG0007765	sn|NP_727226.1|DMEL	LOC118508353|XP_035903949.1|ASTE
OG0007767	Actbeta|NP_651942.2|DMEL	LOC118517369|XP_035919279.1|ASTE
OG0007768	CG7872|NP_573044.1|DMEL	LOC118506288|XP_035899108.1|ASTE
OG0007769	mRpL3|NP_511166.2|DMEL	LOC118508411|XP_035904072.1|ASTE
OG0007770	CG12375|NP_609183.1|DMEL	LOC118506383|XP_035899310.1|ASTE
OG0007771	THG|NP_609737.1|DMEL	LOC118505980|XP_035898434.1|ASTE
OG0007772	CG14805|NP_569954.1|DMEL	LOC118503977|XP_035893805.1|ASTE
OG0007773	Gal|NP_608978.2|DMEL	LOC118505563|XP_035897411.1|ASTE
OG0007774	CG14838|NP_648138.1|DMEL	LOC118516954|XP_035918680.1|ASTE
OG0007775	mRNA-cap|NP_572952.1|DMEL	LOC118511535|XP_035910624.1|ASTE
OG0007776	CG6123|NP_573286.1|DMEL	LOC118510436|XP_035908150.1|ASTE
OG0007777	CG11134|NP_572916.1|DMEL	LOC118517124|XP_035918914.1|ASTE
OG0007778	l_1_G0004|NP_608387.1|DMEL	LOC118502968|XP_035891626.1|ASTE
OG0007779	Golgin104|NP_648879.1|DMEL	LOC118504490|XP_035894906.1|ASTE
OG0007780	CG32795|NP_570029.1|DMEL	LOC118504611|XP_035895184.1|ASTE
OG0007781	sol|NP_476738.3|DMEL	LOC118506008|XP_035898490.1|ASTE
OG0007782	CG6379|NP_572148.2|DMEL	LOC118506062|XP_035898612.1|ASTE
OG0007783	Spt6|NP_651962.2|DMEL	LOC118507058|XP_035900917.1|ASTE
OG0007784	Cont|NP_649461.2|DMEL	LOC118515536|XP_035917927.1|ASTE
OG0007785	Socs16D|NP_001259662.1|DMEL	LOC118503936|XP_035893699.1|ASTE
OG0007786	Gsc|NP_001137762.2|DMEL	LOC118505606|XP_035897530.1|ASTE
OG0007787	TkR99D|NP_001263092.1|DMEL	LOC118505604|XP_035897526.1|ASTE
OG0007788	pinta|NP_651042.1|DMEL	LOC118505579|XP_035897428.1|ASTE
OG0007790	CG11873|NP_001263051.1|DMEL	LOC118508467|XP_035904163.1|ASTE
OG0007792	CG17065|NP_001162805.1|DMEL	LOC118502871|XP_035891472.1|ASTE
OG0007793	CG14683|NP_788632.1|DMEL	LOC118504373|XP_035894673.1|ASTE
OG0007794	Naa15-16|NP_573384.1|DMEL	LOC118503566|XP_035892873.1|ASTE
OG0007795	CG3040|NP_572372.1|DMEL	LOC118505245|XP_035896689.1|ASTE
OG0007796	CG13663|NP_651351.1|DMEL	LOC118507549|XP_035902023.1|ASTE
OG0007797	CG9743|NP_651781.1|DMEL	LOC118506814|XP_035900380.1|ASTE
OG0007798	CG15531|NP_651780.1|DMEL	LOC118506815|XP_035900392.1|ASTE
OG0007799	Pfdn5|NP_651053.1|DMEL	LOC118506793|XP_035900305.1|ASTE
OG0007800	rdhB|NP_651024.1|DMEL	LOC118502911|XP_035891527.1|ASTE
OG0007802	BBIP1|NP_001163568.1|DMEL	LOC118508308|XP_035903859.1|ASTE
OG0007803	ChAT|NP_477004.5|DMEL	LOC118502852|XP_035891449.1|ASTE
OG0007804	Evi5|NP_727526.2|DMEL	LOC118502843|XP_035891427.1|ASTE
OG0007805	dod|NP_523428.1|DMEL	LOC118502831|XP_035891399.1|ASTE
OG0007806	peng|NP_523429.1|DMEL	LOC118502825|XP_035891394.1|ASTE
OG0007808	Nepl16|NP_001097912.1|DMEL	LOC118504652|XP_035895312.1|ASTE
OG0007809	CG9577|NP_608375.1|DMEL	LOC118504976|XP_035896011.1|ASTE
OG0007810	CG7099|NP_609648.1|DMEL	LOC118504972|XP_035895998.1|ASTE
OG0007811	Bruce|NP_001262460.1|DMEL	LOC118504967|XP_035895984.1|ASTE
OG0007812	CG1789|NP_572504.1|DMEL	LOC118507889|XP_035903021.1|ASTE
OG0007813	CG31121|NP_733058.1|DMEL	LOC118505554|XP_035897400.1|ASTE
OG0007814	CG6398|NP_573244.1|DMEL	LOC118502889|XP_035891500.1|ASTE
OG0007815	Bx42|NP_511093.2|DMEL	LOC118503030|XP_035891753.1|ASTE
OG0007816	CG5282|NP_649221.1|DMEL	LOC118506922|XP_035900612.1|ASTE
OG0007817	Hpr1|NP_649594.1|DMEL	LOC118506901|XP_035900577.1|ASTE
OG0007818	Kal1|NP_651220.3|DMEL	LOC118505794|XP_035898020.1|ASTE
OG0007819	Rpp20|NP_001285462.1|DMEL	LOC118502894|XP_035891507.1|ASTE
OG0007820	CG1607|NP_001263139.1|DMEL	LOC118505199|XP_035896564.1|ASTE
OG0007821	CG15529|NP_651773.1|DMEL	LOC118505635|XP_035897603.1|ASTE
OG0007822	CG11498|NP_001334706.1|DMEL	LOC118505632|XP_035897599.1|ASTE
OG0007823	CG31028|NP_733352.3|DMEL	LOC118505629|XP_035897595.1|ASTE
OG0007824	CG2321|NP_651692.2|DMEL	LOC118505623|XP_035897579.1|ASTE
OG0007825	CG46280|NP_650253.1|DMEL	LOC118507886|XP_035903011.1|ASTE
OG0007826	CG9986|NP_651623.1|DMEL	LOC118502957|XP_035891613.1|ASTE
