Orthogroup	DMEL.longest_only	SLEB.longest_only
OG0010749	CG5762|NP_651252.1|DMEL	LOC115625403|XP_030376301.1|SLEB
OG0010751	CG31244|NP_732419.1|DMEL	LOC115624357|XP_030374876.1|SLEB
OG0010752	CG34299|NP_001097979.1|DMEL	LOC115621696|XP_030371262.1|SLEB
OG0010753	CG13841|NP_652241.1|DMEL	LOC115620959|XP_030370338.1|SLEB
OG0010757	CG7567|NP_651699.1|DMEL	LOC115620272|XP_030369299.1|SLEB
OG0010760	CG18577|NP_650044.1|DMEL	LOC115623982|XP_030374413.1|SLEB
OG0010761	Edg84A|NP_524247.1|DMEL	LOC115623889|XP_030374302.1|SLEB
OG0010762	CG4815|NP_651607.1|DMEL	LOC115620244|XP_030369253.1|SLEB
OG0010763	CG17819|NP_650994.1|DMEL	LOC115620343|XP_030369404.1|SLEB
OG0010764	BomT3|NP_651008.1|DMEL	LOC115621292|XP_030370754.1|SLEB
OG0010765	aqrs|NP_651632.2|DMEL	LOC115621496|XP_030371024.1|SLEB
OG0010768	CG14244|NP_652259.2|DMEL	LOC115621940|XP_030371646.1|SLEB
OG0010769	Trf4-2|NP_651313.1|DMEL	LOC115621846|XP_030371518.1|SLEB
OG0010771	Dic3|NP_610344.2|DMEL	LOC115624176|XP_030374632.1|SLEB
OG0010772	CG14323|NP_732252.1|DMEL	LOC115623938|XP_030374360.1|SLEB
OG0010774	CG31528|NP_730833.1|DMEL	LOC115620626|XP_030369815.1|SLEB
OG0010775	CG12538|NP_650293.1|DMEL	LOC115621957|XP_030371664.1|SLEB
OG0010776	Df31|NP_523614.1|DMEL	LOC115628983|XP_030381122.1|SLEB
OG0010777	CG10013|NP_650175.2|DMEL	LOC115629626|XP_030381987.1|SLEB
OG0010778	CG14739|NP_650151.1|DMEL	LOC115624216|XP_030374689.1|SLEB
OG0010779	CG42505|NP_001163593.1|DMEL	LOC115624259|XP_030374742.1|SLEB
OG0010780	CG6985|NP_651091.1|DMEL	LOC115621408|XP_030370912.1|SLEB
OG0010781	CG7352|NP_649795.1|DMEL	LOC115621632|XP_030371193.1|SLEB
OG0010783	CG5478|NP_650513.1|DMEL	LOC115623922|XP_030374339.1|SLEB
OG0010784	CG43328|NP_725642.3|DMEL	LOC115633493|XP_030386820.1|SLEB
OG0010785	CG34230|NP_001097277.1|DMEL	LOC115624695|XP_030375368.1|SLEB
OG0010786	CG45062|NP_001286726.1|DMEL	LOC115622204|XP_030371960.1|SLEB
OG0010788	CG33655|NP_001163236.1|DMEL	LOC115634483|XP_030388079.1|SLEB
OG0010791	CG14929|NP_609507.1|DMEL	LOC115633515|XP_030386839.1|SLEB
OG0010792	CG15047|NP_573309.1|DMEL	LOC115627522|XP_030379082.1|SLEB
OG0010793	CG17159|NP_001104474.1|DMEL	LOC115627669|XP_030379270.1|SLEB
OG0010794	CG32246|NP_729020.2|DMEL	LOC115629710|XP_030382089.1|SLEB, LOC115623020|XP_030373052.1|SLEB
OG0010795	CG43169|NP_001246686.1|DMEL	LOC115632181|XP_030385075.1|SLEB
OG0010797	CG13039|NP_648876.1|DMEL	LOC115632991|XP_030386172.1|SLEB
OG0010799	CG32119|NP_729879.1|DMEL	LOC115625244|XP_030376095.1|SLEB, LOC115625243|XP_030376094.1|SLEB
OG0010800	CG45101|NP_001287025.1|DMEL	LOC115623180|XP_030373260.1|SLEB
OG0010801	CG16825|NP_609636.2|DMEL	LOC115625899|XP_030376988.1|SLEB
OG0010802	Taf12L|NP_608852.1|DMEL	LOC115621936|XP_030371643.1|SLEB
OG0010803	CG7295|NP_608628.1|DMEL	LOC115631058|XP_030383557.1|SLEB
OG0010804	CG14072|NP_609472.1|DMEL	LOC115631415|XP_030384001.1|SLEB
OG0010805	t-cup|NP_723757.1|DMEL	LOC115628560|XP_030380583.1|SLEB
OG0010806	Acp32CD|NP_477328.2|DMEL	LOC115631640|XP_030384308.1|SLEB
OG0010807	Ucp4C|NP_608976.1|DMEL	LOC115626282|XP_030377467.1|SLEB
OG0010810	CG42493|NP_001163120.1|DMEL	LOC115624574|XP_030375165.1|SLEB
OG0010823	Alp12|NP_609963.1|DMEL	LOC115632623|XP_030385710.1|SLEB
OG0010828	Obp8a|NP_727322.1|DMEL	LOC115630197|XP_030382625.1|SLEB
OG0010830	CG34043|NP_001033893.2|DMEL	LOC115629974|XP_030382455.1|SLEB, LOC115630732|XP_030383246.1|SLEB
OG0010831	CG46309|NP_001334740.1|DMEL	LOC115626360|XP_030377570.1|SLEB
OG0010832	CG34214|NP_001097444.1|DMEL	LOC115628706|XP_030380755.1|SLEB
OG0010833	Eglp1|NP_611810.1|DMEL	LOC115633975|XP_030387355.1|SLEB
OG0010834	CG32573|NP_727997.1|DMEL	LOC115633293|XP_030386565.1|SLEB
OG0010836	mthl8|NP_611998.1|DMEL	LOC115624835|XP_030375542.1|SLEB
OG0010839	CG13813|NP_649195.1|DMEL	LOC115622259|XP_030372020.1|SLEB
OG0010841	CG16863|NP_001036361.1|DMEL	LOC115625704|XP_030376705.1|SLEB
OG0010842	RYa|NP_001104382.3|DMEL	LOC115634132|XP_030387557.1|SLEB
OG0010843	CG43114|NP_001246264.1|DMEL	LOC115631375|XP_030383960.1|SLEB
OG0010845	CG3062|NP_572177.2|DMEL	LOC115627297|XP_030378790.1|SLEB
OG0010846	CG14556|NP_651464.2|DMEL	LOC115626903|XP_030378273.1|SLEB
OG0010849	CG15572|NP_572158.1|DMEL	LOC115629471|XP_030381802.1|SLEB
OG0010851	CG11227|NP_728371.1|DMEL	LOC115627491|XP_030379037.1|SLEB
OG0010856	CG32695|NP_727367.1|DMEL	LOC115627900|XP_030379654.1|SLEB
OG0010858	CG12998|NP_573203.2|DMEL	LOC115633395|XP_030386698.1|SLEB
OG0010859	Vajk2|NP_609689.3|DMEL	LOC115625698|XP_030376699.1|SLEB
OG0010861	CG34178|NP_001097082.1|DMEL	LOC115630470|XP_030382901.1|SLEB
OG0010862	CG3528|NP_608686.1|DMEL	LOC115631852|XP_030384556.1|SLEB
OG0010864	CG42556|NP_001162994.1|DMEL	LOC115630507|XP_030382965.1|SLEB
OG0010866	CG9184|NP_728593.1|DMEL	LOC115632777|XP_030385886.1|SLEB
OG0010868	CG18808|NP_652668.1|DMEL	LOC115622748|XP_030372659.1|SLEB
OG0010869	CG42590|NP_001163376.1|DMEL	LOC115632737|XP_030385843.1|SLEB
OG0010870	CG42357|NP_001137870.1|DMEL	LOC115622445|XP_030372246.1|SLEB
OG0010871	CG42356|NP_001137871.1|DMEL	LOC115622446|XP_030372247.1|SLEB
OG0010873	CG11905|NP_648936.1|DMEL	LOC115632719|XP_030385824.1|SLEB
OG0010874	CG17177|NP_648715.1|DMEL	LOC115632813|XP_030385924.1|SLEB
OG0010875	CG33278|NP_996011.1|DMEL	LOC115628259|XP_030380138.1|SLEB
OG0010876	CG32161|NP_730205.1|DMEL	LOC115632370|XP_030385349.1|SLEB
OG0010878	CG13476|NP_996076.1|DMEL	LOC115632988|XP_030386165.1|SLEB
OG0010879	CG9592|NP_648706.2|DMEL	LOC115632806|XP_030385917.1|SLEB
OG0010880	CG7320|NP_649034.3|DMEL	LOC115622300|XP_030372064.1|SLEB
OG0010882	CG43187|NP_001246366.1|DMEL	LOC115634527|XP_030388193.1|SLEB
OG0010883	Dic4|NP_649054.1|DMEL	LOC115634258|XP_030387711.1|SLEB
OG0010884	CG43049|NP_001246829.1|DMEL	LOC115634364|XP_030387886.1|SLEB
OG0010885	SNCF|NP_648635.1|DMEL	LOC115634075|XP_030387486.1|SLEB
OG0010886	Rpn12R|NP_996086.1|DMEL	LOC115632146|XP_030385025.1|SLEB
OG0010890	CNT1|NP_610447.2|DMEL	LOC115633890|XP_030387255.1|SLEB, LOC115628113|XP_030379959.1|SLEB
OG0010891	CG9692|NP_788516.1|DMEL	LOC115634082|XP_030387495.1|SLEB
OG0010896	CG46388|NP_001356964.1|DMEL	LOC115629165|XP_030381441.1|SLEB
OG0010897	CG9632|NP_650504.1|DMEL	LOC115623874|XP_030374281.1|SLEB
OG0010899	Muc91C|NP_650744.1|DMEL	LOC115621931|XP_030371639.1|SLEB
OG0010900	primo-2|NP_001027188.1|DMEL	LOC115622010|XP_030371725.1|SLEB
OG0010901	CG43063|NP_001247082.1|DMEL	LOC115621623|XP_030371178.1|SLEB
OG0010902	CG11470|NP_651700.2|DMEL	LOC115620273|XP_030369300.1|SLEB
OG0010903	CG15554|NP_651844.3|DMEL	LOC115620312|XP_030369358.1|SLEB
OG0010905	CG14262|NP_651550.1|DMEL	LOC115622028|XP_030371746.1|SLEB
OG0010907	CG11286|NP_649735.1|DMEL	LOC115624228|XP_030374703.1|SLEB
OG0010910	CG9997|NP_651631.1|DMEL	LOC115621557|XP_030371090.1|SLEB
OG0010915	CG30461|NP_001286512.1|DMEL	LOC115631180|XP_030383734.1|SLEB
OG0010917	CG42287|NP_001137665.1|DMEL	LOC115622032|XP_030371788.1|SLEB
OG0010918	CG13962|NP_610004.1|DMEL	LOC115631818|XP_030384515.1|SLEB
OG0010920	CG15172|NP_609932.1|DMEL	LOC115626006|XP_030377114.1|SLEB
OG0010922	CG5139|NP_608587.1|DMEL	LOC115631762|XP_030384457.1|SLEB
OG0010923	CG32686|NP_727413.1|DMEL	LOC115629536|XP_030381875.1|SLEB
OG0010926	saturn|NP_729963.1|DMEL	LOC115632095|XP_030384937.1|SLEB
OG0010929	CG15480|NP_609620.1|DMEL	LOC115626080|XP_030377193.1|SLEB
OG0010932	CG13137|NP_609350.2|DMEL	LOC115629780|XP_030382195.1|SLEB
OG0010934	CG14006|NP_608953.1|DMEL	LOC115622199|XP_030371953.1|SLEB
OG0010935	CG15482|NP_609614.2|DMEL	LOC115622903|XP_030372886.1|SLEB
OG0010936	CG8509|NP_573079.1|DMEL	LOC115620971|XP_030370352.1|SLEB
OG0010946	CG14877|NP_650507.1|DMEL	LOC115623925|XP_030374344.1|SLEB
OG0010956	CG30060|NP_725293.1|DMEL	LOC115633151|XP_030386424.1|SLEB
OG0010957	CG31464|NP_731226.2|DMEL	LOC115625378|XP_030376275.1|SLEB
OG0010958	Kmn2|NP_001163545.1|DMEL	LOC115621489|XP_030371016.1|SLEB
OG0010959	Alp13|NP_649978.2|DMEL	LOC115625240|XP_030376092.1|SLEB
OG0010962	CG3635|NP_610138.4|DMEL	LOC115625900|XP_030376989.1|SLEB
OG0010963	dao|NP_609742.1|DMEL	LOC115626415|XP_030377642.1|SLEB
OG0010964	CG42369|NP_609024.1|DMEL	LOC115625717|XP_030376723.1|SLEB
OG0010969	CG31178|NP_001138096.1|DMEL	LOC115621303|XP_030370775.1|SLEB
OG0010971	CG18213|NP_650589.2|DMEL	LOC115627931|XP_030379684.1|SLEB
OG0010974	Cp19|NP_523980.1|DMEL	LOC115622872|XP_030372821.1|SLEB
OG0010979	CG12715|NP_572849.1|DMEL	LOC115629269|XP_030381553.1|SLEB
OG0010980	CG9106|NP_573013.1|DMEL	LOC115630012|XP_030382499.1|SLEB
OG0010981	CG14624|NP_726719.1|DMEL	LOC115629196|XP_030381456.1|SLEB
OG0010982	CG15337|NP_572455.1|DMEL	LOC115626786|XP_030378112.1|SLEB
OG0010983	CG6023|NP_996503.2|DMEL	LOC115627683|XP_030379286.1|SLEB
OG0010986	CG10597|NP_001138216.1|DMEL	LOC115628947|XP_030381082.1|SLEB
OG0010988	CG34337|NP_001096901.1|DMEL	LOC115629326|XP_030381634.1|SLEB
OG0010990	CG13086|NP_609956.1|DMEL	LOC115626235|XP_030377399.1|SLEB
OG0010991	CG13996|NP_608980.1|DMEL	LOC115626575|XP_030377814.1|SLEB
OG0010993	dpr3|NP_001014459.2|DMEL	LOC115630613|XP_030383098.1|SLEB
OG0010994	CG31600|NP_724367.1|DMEL	LOC115626046|XP_030377158.1|SLEB
OG0010995	CG7366|NP_648189.1|DMEL	LOC115633136|XP_030386402.1|SLEB
OG0010996	CG2113|NP_647757.2|DMEL	LOC115623066|XP_030373120.1|SLEB
OG0010997	CG32248|NP_729002.2|DMEL	LOC115622533|XP_030372356.1|SLEB
OG0010998	CG32236|NP_729026.1|DMEL	LOC115623266|XP_030373397.1|SLEB
OG0011000	Ir62a|NP_001033986.1|DMEL	LOC115628350|XP_030380283.1|SLEB
OG0011001	CG17732|NP_001189135.1|DMEL	LOC115622215|XP_030371972.1|SLEB
OG0011005	Obp50b|NP_725386.1|DMEL	LOC115634739|XP_030388487.1|SLEB
OG0011007	CG44438|NP_001286143.1|DMEL	LOC115634684|XP_030388407.1|SLEB
OG0011008	CG14330|NP_650628.1|DMEL	LOC115621612|XP_030371165.1|SLEB
OG0011011	CG5866|NP_650624.2|DMEL	LOC115621751|XP_030371345.1|SLEB
OG0011012	CG43203|NP_001247194.1|DMEL	LOC115624257|XP_030374741.1|SLEB
OG0011014	CG4073|NP_650010.1|DMEL	LOC115623870|XP_030374275.1|SLEB
OG0011015	MtnA|NP_524299.1|DMEL	LOC115621327|XP_030370807.1|SLEB
OG0011016	CG11251|NP_648632.1|DMEL	LOC115620562|XP_030369710.1|SLEB
OG0011017	CG46467|NP_001369001.1|DMEL	LOC115625565|XP_030376520.1|SLEB
OG0011020	CG1288|NP_649705.2|DMEL	LOC115624138|XP_030374593.1|SLEB
OG0011021	CG11741|NP_001097709.1|DMEL	LOC115625488|XP_030376398.1|SLEB
OG0011023	CG45099|NP_001287458.1|DMEL	LOC115620899|XP_030370248.1|SLEB
OG0011024	CG11698|NP_649787.2|DMEL	LOC115621021|XP_030370400.1|SLEB
OG0011025	CG14362|NP_650320.1|DMEL	LOC115621573|XP_030371120.1|SLEB
OG0011028	CG30099|NP_611112.1|DMEL	LOC115634365|XP_030387887.1|SLEB
OG0011031	VepD|NP_788425.1|DMEL	LOC115634718|XP_030388462.1|SLEB
OG0011032	CG3640|NP_611950.1|DMEL	LOC115626305|XP_030377498.1|SLEB
OG0011033	CG30178|NP_726395.1|DMEL	LOC115627915|XP_030379669.1|SLEB
OG0011035	CG34345|NP_001097101.1|DMEL	LOC115622918|XP_030372902.1|SLEB, LOC115622886|XP_030372845.1|SLEB
OG0011036	Ugt36F1|NP_609909.1|DMEL	LOC115631520|XP_030384149.1|SLEB
OG0011039	Vm32E|NP_477103.1|DMEL	LOC115626618|XP_030377872.1|SLEB
OG0011040	CG14926|NP_609502.1|DMEL	LOC115631554|XP_030384201.1|SLEB
OG0011042	CG15278|NP_001246032.2|DMEL	LOC115626475|XP_030377718.1|SLEB
OG0011044	CG43089|NP_001246606.1|DMEL	LOC115621071|XP_030370458.1|SLEB, LOC115632731|XP_030385837.1|SLEB
OG0011046	CG13884|NP_612035.1|DMEL	LOC115628383|XP_030380327.1|SLEB
OG0011048	CG9570|NP_608368.1|DMEL	LOC115629234|XP_030381507.1|SLEB
OG0011049	Tyler|NP_608327.2|DMEL	LOC115627120|XP_030378547.1|SLEB
OG0011050	CG4194|NP_569975.1|DMEL	LOC115633366|XP_030386670.1|SLEB
OG0011051	CG17744|NP_648070.1|DMEL	LOC115633092|XP_030386331.1|SLEB
OG0011053	CG13031|NP_648914.1|DMEL	LOC115632778|XP_030385887.1|SLEB
OG0011054	CG32395|NP_729182.3|DMEL	LOC115622372|XP_030372154.1|SLEB
OG0011055	CG32450|NP_730717.1|DMEL	LOC115623151|XP_030373221.1|SLEB
OG0011056	CG42266|NP_001137827.1|DMEL	LOC115631620|XP_030384286.1|SLEB
OG0011057	CG13500|NP_611630.1|DMEL	LOC115624903|XP_030375612.1|SLEB
OG0011058	CG32987|NP_788007.1|DMEL	LOC115626551|XP_030377789.1|SLEB
OG0011061	CG31253|NP_733241.2|DMEL, CG31131|NP_733243.2|DMEL	LOC115620245|XP_030369254.1|SLEB
OG0011062	CG13239|NP_649422.1|DMEL	LOC115632832|XP_030385946.1|SLEB
OG0011066	CG46466|NP_001368987.1|DMEL	LOC115627880|XP_030379624.1|SLEB
OG0011077	CG34213|NP_001097439.2|DMEL	LOC115630014|XP_030382501.1|SLEB
OG0011078	PGRP-SB2|NP_001261970.1|DMEL	LOC115632860|XP_030385982.1|SLEB
OG0011079	CG34308|NP_001097770.3|DMEL	LOC115621902|XP_030371592.1|SLEB
OG0011080	CG11670|NP_001368950.1|DMEL	LOC115620999|XP_030370379.1|SLEB
OG0011081	CG46307|NP_001334745.1|DMEL	LOC115628576|XP_030380619.1|SLEB
OG0011082	CG42391|NP_001137671.1|DMEL	LOC115623147|XP_030373219.1|SLEB
OG0011085	CG1648|NP_724824.1|DMEL	LOC115624304|XP_030374790.1|SLEB
OG0011086	inaF-A|NP_001096960.1|DMEL	LOC115627348|XP_030378856.1|SLEB
OG0011088	CG46312|NP_001334683.1|DMEL	LOC115629093|XP_030381267.1|SLEB
OG0011091	Andorra|NP_573272.2|DMEL	LOC115627592|XP_030379175.1|SLEB
OG0011093	Reepl1|NP_572730.1|DMEL	LOC115628883|XP_030380999.1|SLEB
OG0011094	inaF-C|NP_001096959.1|DMEL	LOC115627347|XP_030378854.1|SLEB
OG0011098	CG45066|NP_001246586.1|DMEL	LOC115625289|XP_030376161.1|SLEB
OG0011099	Cp18|NP_523978.1|DMEL	LOC115622923|XP_030372908.1|SLEB
OG0011100	Cp15|NP_523979.1|DMEL	LOC115622924|XP_030372909.1|SLEB
OG0011101	CG6576|NP_648253.1|DMEL	LOC115623133|XP_030373203.1|SLEB
OG0011102	hale|NP_649165.1|DMEL	LOC115622950|XP_030372945.1|SLEB
OG0011106	Gbp1|NP_611194.1|DMEL	LOC115634148|XP_030387581.1|SLEB
OG0011107	CG10801|NP_570058.1|DMEL	LOC115629631|XP_030381992.1|SLEB
OG0011110	CG31538|NP_730917.1|DMEL	LOC115623730|XP_030374100.1|SLEB
OG0011116	intr|NP_651633.1|DMEL	LOC115621944|XP_030371651.1|SLEB
OG0011117	CG8141|NP_731776.1|DMEL	LOC115621524|XP_030371050.1|SLEB
OG0011120	CG31493|NP_731135.2|DMEL	LOC115624148|XP_030374604.1|SLEB, LOC115624186|XP_030374642.1|SLEB
OG0011121	CG17738|NP_650172.1|DMEL	LOC115623912|XP_030374328.1|SLEB
OG0011123	h-cup|NP_650462.1|DMEL	LOC115620251|XP_030369261.1|SLEB
OG0011125	CG43318|NP_001247127.1|DMEL	LOC115624260|XP_030374744.1|SLEB
OG0011129	CG34216|NP_001097213.2|DMEL	LOC115626989|XP_030378404.1|SLEB
OG0011130	CG43068|NP_001246335.1|DMEL	LOC115622561|XP_030372435.1|SLEB
OG0011131	CG34225|NP_001097267.1|DMEL	LOC115633801|XP_030387147.1|SLEB
OG0011132	CG15263|NP_609748.1|DMEL	LOC115631226|XP_030383793.1|SLEB, LOC115631853|XP_030384559.1|SLEB, LOC115631838|XP_030384540.1|SLEB
OG0011133	CG12307|NP_609512.1|DMEL	LOC115630707|XP_030383220.1|SLEB
OG0011134	CG31949|NP_722791.1|DMEL	LOC115631791|XP_030384486.1|SLEB
OG0011139	CG18063|NP_723944.2|DMEL	LOC115624488|XP_030375051.1|SLEB
OG0011140	CG15198|NP_572701.1|DMEL	LOC115627537|XP_030379100.1|SLEB
OG0011141	Muc12Ea|NP_001368944.1|DMEL	LOC115629776|XP_030382191.1|SLEB
OG0011142	CG1958|NP_572386.1|DMEL	LOC115629695|XP_030382076.1|SLEB
OG0011147	CG15734|NP_001036273.2|DMEL	LOC115626975|XP_030378351.1|SLEB, LOC115629955|XP_030382427.1|SLEB
OG0011149	CG15459|NP_608389.2|DMEL	LOC115629290|XP_030381590.1|SLEB, LOC115628973|XP_030381111.1|SLEB
OG0011150	CG34259|NP_001097479.2|DMEL	LOC115622447|XP_030372248.1|SLEB
OG0011155	CG3748|NP_609281.1|DMEL	LOC115626553|XP_030377791.1|SLEB
OG0011156	CG4017|NP_609309.1|DMEL	LOC115626013|XP_030377120.1|SLEB
OG0011158	CG31730|NP_723799.1|DMEL	LOC115626167|XP_030377301.1|SLEB
OG0011159	Hsp60D|NP_609656.1|DMEL	LOC115626610|XP_030377863.1|SLEB
OG0011160	CG16743|NP_001260367.1|DMEL	LOC115625968|XP_030377072.1|SLEB
OG0011161	CG14069|NP_609469.1|DMEL	LOC115631901|XP_030384610.1|SLEB
OG0011162	CG9029|NP_001285645.1|DMEL	LOC115626502|XP_030377747.1|SLEB
OG0011165	CG42717|NP_001189115.1|DMEL	LOC115622378|XP_030372161.1|SLEB
OG0011182	CG14797|NP_001245468.1|DMEL	LOC115626677|XP_030377963.1|SLEB
OG0011196	CG1387|NP_572473.1|DMEL	LOC115627393|XP_030378907.1|SLEB
OG0011198	CG32712|NP_727262.2|DMEL	LOC115627249|XP_030378735.1|SLEB
OG0011199	fs_1_Yb|NP_477494.2|DMEL	LOC115627396|XP_030378911.1|SLEB
OG0011200	CG11327|NP_609065.1|DMEL	LOC115629026|XP_030381184.1|SLEB
OG0011201	CG43922|NP_001260125.1|DMEL	LOC115626351|XP_030377560.1|SLEB
OG0011202	Tengl1|NP_722780.1|DMEL	LOC115632009|XP_030384799.1|SLEB
OG0011204	CG15167|NP_609906.1|DMEL	LOC115631306|XP_030383881.1|SLEB
OG0011208	CG43292|NP_001246658.1|DMEL	LOC115628398|XP_030380347.1|SLEB
OG0011209	Pgant8|NP_648800.1|DMEL	LOC115622193|XP_030371943.1|SLEB
OG0011210	sut3|NP_524731.1|DMEL	LOC115634187|XP_030387634.1|SLEB
OG0011211	CG34245|NP_001189107.1|DMEL	LOC115623126|XP_030373194.1|SLEB
OG0011212	Boot|NP_788289.1|DMEL	LOC115629948|XP_030382419.1|SLEB
OG0011215	CG8746|NP_610412.2|DMEL	LOC115634448|XP_030388018.1|SLEB
OG0011216	CG42878|NP_001356904.1|DMEL	LOC115634572|XP_030388256.1|SLEB
OG0011218	CG12589|NP_652322.1|DMEL	LOC115624270|XP_030374756.1|SLEB
OG0011219	CG31542|NP_730924.1|DMEL	LOC115623604|XP_030373876.1|SLEB
OG0011220	KP78a|NP_650066.1|DMEL	LOC115625310|XP_030376189.1|SLEB
OG0011222	CG2053|NP_651904.2|DMEL	LOC115621546|XP_030371074.1|SLEB
OG0011223	CG11668|NP_650254.1|DMEL	LOC115621000|XP_030370381.1|SLEB
OG0011225	CG14668|NP_649533.1|DMEL	LOC115624117|XP_030374572.1|SLEB
OG0011227	CG13829|NP_651129.1|DMEL	LOC115620571|XP_030369731.1|SLEB
OG0011230	CG31441|NP_731558.1|DMEL	LOC115624211|XP_030374680.1|SLEB
OG0011233	Ir94f|NP_732868.2|DMEL	LOC115625395|XP_030376294.1|SLEB
OG0011235	CG34130|NP_001036759.1|DMEL	LOC115625431|XP_030376331.1|SLEB
OG0011236	CG15116|NP_611393.2|DMEL	LOC115632205|XP_030385117.1|SLEB
OG0011238	CG6553|NP_610911.1|DMEL	LOC115625320|XP_030376205.1|SLEB
OG0011241	CG13564|NP_611882.1|DMEL	LOC115620538|XP_030369682.1|SLEB
OG0011242	CG4372|NP_611615.1|DMEL	LOC115624954|XP_030375666.1|SLEB
OG0011244	CG17580|NP_652384.1|DMEL	LOC115634359|XP_030387880.1|SLEB
OG0011250	CG14664|NP_001246925.1|DMEL	LOC115627341|XP_030378846.1|SLEB
OG0011251	CG31642|NP_723159.1|DMEL	LOC115626252|XP_030377406.1|SLEB
OG0011254	robl37BC|NP_609931.1|DMEL	LOC115626495|XP_030377740.1|SLEB
OG0011255	CG8508|NP_650261.1|DMEL	LOC115628699|XP_030380738.1|SLEB
OG0011261	CG42752|NP_001188839.1|DMEL	LOC115631253|XP_030383825.1|SLEB
OG0011262	CG1631|NP_608383.1|DMEL	LOC115627375|XP_030378888.1|SLEB
OG0011263	CG43851|NP_001259948.1|DMEL	LOC115630525|XP_030382989.1|SLEB
OG0011264	CG32591|NP_727813.1|DMEL	LOC115626699|XP_030377988.1|SLEB
OG0011266	CG11726|NP_648461.1|DMEL	LOC115623091|XP_030373158.1|SLEB
OG0011267	Sprn|NP_001163425.2|DMEL	LOC115623226|XP_030373328.1|SLEB
OG0011269	CG34248|NP_001097619.1|DMEL	LOC115632586|XP_030385670.1|SLEB
OG0011270	CG13070|NP_648854.2|DMEL	LOC115632613|XP_030385700.1|SLEB
OG0011271	CG13250|NP_649245.1|DMEL	LOC115627593|XP_030379214.1|SLEB
OG0011273	CG6527|NP_788493.1|DMEL	LOC115622119|XP_030371824.1|SLEB
OG0011276	CG10969|NP_648598.1|DMEL	LOC115622788|XP_030372708.1|SLEB
OG0011277	CG16957|NP_609650.1|DMEL	LOC115626616|XP_030377870.1|SLEB
OG0011279	w-cup|NP_609423.1|DMEL	LOC115630642|XP_030383142.1|SLEB
OG0011280	CG5781|NP_609583.1|DMEL	LOC115631452|XP_030384058.1|SLEB
OG0011285	CG13723|NP_648964.1|DMEL	LOC115633008|XP_030386194.1|SLEB
OG0011319	Rpn13R|NP_572205.1|DMEL	LOC115629747|XP_030382142.1|SLEB
OG0011320	CG15576|NP_572156.1|DMEL	LOC115629523|XP_030381862.1|SLEB
OG0011323	CG15764|NP_572272.1|DMEL	LOC115629608|XP_030381964.1|SLEB
OG0011325	CG15040|NP_573311.1|DMEL	LOC115627543|XP_030379112.1|SLEB
OG0011326	CG12682|NP_572190.1|DMEL	LOC115629617|XP_030381976.1|SLEB
OG0011327	CG31712|NP_609327.3|DMEL	LOC115626193|XP_030377334.1|SLEB
OG0011328	CG42809|NP_001188797.1|DMEL	LOC115626622|XP_030377880.1|SLEB
OG0011330	CG13984|NP_609010.1|DMEL	LOC115626350|XP_030377558.1|SLEB
OG0011332	CG32232|NP_729045.1|DMEL	LOC115622557|XP_030372386.1|SLEB
OG0011334	CG17173|NP_648721.1|DMEL	LOC115622291|XP_030372054.1|SLEB
OG0011336	CG33914|NP_001027394.2|DMEL	LOC115624682|XP_030375386.1|SLEB
OG0011337	CG12862|NP_610975.1|DMEL	LOC115633982|XP_030387363.1|SLEB
OG0011338	CG43290|NP_001246961.1|DMEL	LOC115623840|XP_030374244.1|SLEB
OG0011343	CG43844|NP_001303542.1|DMEL	LOC115621647|XP_030371207.1|SLEB
OG0011344	CG5388|NP_651022.1|DMEL	LOC115621558|XP_030371091.1|SLEB
OG0011350	CG34295|NP_001097956.1|DMEL	LOC115621945|XP_030371652.1|SLEB
OG0011358	Acp53C14b|NP_611153.1|DMEL	LOC115634340|XP_030387856.1|SLEB
OG0011360	CG43371|NP_001246383.1|DMEL	LOC115633504|XP_030386829.1|SLEB
OG0011362	CG43111|NP_001246435.1|DMEL	LOC115622280|XP_030372042.1|SLEB
OG0011365	CG30486|NP_725234.2|DMEL	LOC115634057|XP_030387460.1|SLEB
OG0011370	CG12674|NP_608644.1|DMEL	LOC115630614|XP_030383100.1|SLEB
OG0011377	CG1503|NP_608432.1|DMEL	LOC115627951|XP_030379705.1|SLEB
OG0011379	bnb|NP_523406.1|DMEL	LOC115629624|XP_030381984.1|SLEB
OG0011399	CG18234|NP_649043.3|DMEL	LOC115622885|XP_030372844.1|SLEB
OG0011402	CG9525|NP_609260.1|DMEL	LOC115626546|XP_030377783.1|SLEB, LOC115626547|XP_030377784.1|SLEB
OG0011406	CG11630|NP_610124.1|DMEL	LOC115630748|XP_030383263.1|SLEB, LOC115631787|XP_030384483.1|SLEB
OG0011407	CG14400|NP_610068.2|DMEL	LOC115630802|XP_030383323.1|SLEB
OG0011409	CG15423|NP_608815.1|DMEL	LOC115631802|XP_030384501.1|SLEB
OG0011412	CG13998|NP_652551.1|DMEL	LOC115626290|XP_030377475.1|SLEB
OG0011445	Cyp4ae1|NP_525044.1|DMEL	LOC115626908|XP_030378278.1|SLEB
OG0011450	CG12693|NP_572161.1|DMEL	LOC115629466|XP_030381795.1|SLEB
OG0011451	CG10920|NP_572408.2|DMEL	LOC115627589|XP_030379173.1|SLEB
