Orthogroup	DMEL.longest_only	AALB.longest_only
OG0006619	CG2034|NP_647704.1|DMEL	LOC118463223|XP_035785564.1|AALB
OG0006620	ecd|NP_647707.1|DMEL	LOC118464829|XP_035788397.1|AALB
OG0006621	CG14830|NP_648095.2|DMEL	LOC118464840|XP_035788420.1|AALB
OG0006622	Sf3b3|NP_728546.1|DMEL	LOC118465835|XP_035790322.1|AALB
OG0006623	emc|NP_523876.2|DMEL	LOC118458067|XP_035776110.1|AALB
OG0006624	Tdc2|NP_724489.1|DMEL	LOC118463316|XP_035785694.1|AALB
OG0006625	Rpp25|NP_724490.1|DMEL	LOC118463326|XP_035785713.1|AALB
OG0006626	CG7791|NP_610183.1|DMEL	LOC118463650|XP_035786287.1|AALB
OG0006627	Cul4|NP_610352.2|DMEL	LOC118463649|XP_035786285.1|AALB
OG0006628	Asap|NP_001014504.1|DMEL	LOC118465096|XP_035788906.1|AALB
OG0006629	CG9346|NP_611535.1|DMEL	LOC118466117|XP_035790947.1|AALB
OG0006630	CG13203|NP_610680.2|DMEL	LOC118463831|XP_035786612.1|AALB
OG0006631	Srp9|NP_648163.1|DMEL	LOC118464322|XP_035787513.1|AALB
OG0006632	ClC-b|NP_610798.1|DMEL	LOC118466688|XP_035792210.1|AALB
OG0006633	CG13920|NP_647639.1|DMEL	LOC118466697|XP_035792220.1|AALB
OG0006634	CG3862|NP_608550.1|DMEL	LOC118466693|XP_035792216.1|AALB
OG0006635	mRpL48|NP_608613.1|DMEL	LOC118466698|XP_035792223.1|AALB
OG0006636	ND-B18|NP_572993.1|DMEL	LOC118463163|XP_035785442.1|AALB
OG0006637	CG8270|NP_648047.2|DMEL	LOC118463152|XP_035785426.1|AALB
OG0006638	Cog6|NP_724783.1|DMEL	LOC118465114|XP_035788954.1|AALB
OG0006639	Pkn|NP_001097237.1|DMEL	LOC118466651|XP_035792124.1|AALB
OG0006640	CG2906|NP_001097225.1|DMEL	LOC118467715|XP_035794409.1|AALB
OG0006641	Mef2|NP_001260842.1|DMEL	LOC118466606|XP_035792086.1|AALB
OG0006642	nahoda|NP_523815.2|DMEL	LOC118463799|XP_035786558.1|AALB
OG0006643	HSPC300|NP_726400.1|DMEL	LOC118465207|XP_035789088.1|AALB
OG0006644	CG7600|NP_648453.1|DMEL	LOC118459570|XP_035778972.1|AALB
OG0006645	cyst|NP_001260588.1|DMEL	LOC118462977|XP_035785057.1|AALB
OG0006646	Zip48C|NP_610712.1|DMEL	LOC118462992|XP_035785105.1|AALB
OG0006647	CG15080|NP_611374.1|DMEL	LOC118465296|XP_035789262.1|AALB
OG0006648	CNMa|NP_647669.2|DMEL	LOC118464410|XP_035787661.1|AALB
OG0006649	CG34045|NP_001033961.2|DMEL	LOC118467053|XP_035792947.1|AALB
OG0006650	Epac|NP_001097202.2|DMEL	LOC118466107|XP_035790919.1|AALB
OG0006651	skd|NP_730591.2|DMEL	LOC118464656|XP_035788028.1|AALB
OG0006652	CG32075|NP_648428.1|DMEL	LOC118464664|XP_035788068.1|AALB
OG0006653	Spn|NP_001246578.1|DMEL	LOC118466088|XP_035790879.1|AALB
OG0006654	Rev1|NP_612047.1|DMEL	LOC118467468|XP_035793890.1|AALB
OG0006655	gry|NP_647785.3|DMEL	LOC118467144|XP_035793166.1|AALB
OG0006656	Src64B|NP_001286937.1|DMEL	LOC118466358|XP_035791409.1|AALB
OG0006657	galla-1|NP_611509.1|DMEL	LOC118466989|XP_035792800.1|AALB
OG0006658	dib|NP_524810.2|DMEL	LOC118463165|XP_035785445.1|AALB
OG0006659	CG1136|NP_647853.1|DMEL	LOC118463166|XP_035785448.1|AALB
OG0006660	l_3_mbn|NP_729143.2|DMEL	LOC118465471|XP_035789659.1|AALB
OG0006661	fmt|NP_001261470.1|DMEL	LOC118463074|XP_035785226.1|AALB
OG0006662	Vps29|NP_608575.1|DMEL	LOC118468551|XP_035795339.1|AALB
OG0006663	ple|NP_476898.1|DMEL	LOC118467698|XP_035794373.1|AALB
OG0006664	AP-2mu|NP_732744.1|DMEL	LOC118464255|XP_035787384.1|AALB
OG0006665	CG1233|NP_612034.1|DMEL	LOC118464252|XP_035787380.1|AALB
OG0006666	CG33786|NP_001027444.1|DMEL	LOC118465407|XP_035789522.1|AALB
OG0006667	CG3634|NP_649260.1|DMEL	LOC118463786|XP_035786511.1|AALB
OG0006668	Hey|NP_523657.1|DMEL	LOC118462844|XP_035784795.1|AALB
OG0006669	BBS1|NP_648080.1|DMEL	LOC118462836|XP_035784785.1|AALB
OG0006670	Acbp2|NP_729218.1|DMEL	LOC118462853|XP_035784803.1|AALB
OG0006671	melt|NP_523953.2|DMEL	LOC118462834|XP_035784778.1|AALB
OG0006672	rhea|NP_648238.1|DMEL	LOC118462831|XP_035784763.1|AALB
OG0006673	Prpk|NP_647948.1|DMEL	LOC118462852|XP_035784801.1|AALB
OG0006674	CG12038|NP_995949.1|DMEL	LOC118462816|XP_035784729.1|AALB
OG0006675	RfC4|NP_523915.1|DMEL	LOC118467766|XP_035794487.1|AALB
OG0006676	bc10|NP_647972.1|DMEL	LOC118467460|XP_035793864.1|AALB
OG0006677	Culd|NP_729364.1|DMEL	LOC118467456|XP_035793855.1|AALB
OG0006678	CG4186|NP_652281.1|DMEL	LOC118464195|XP_035787247.1|AALB
OG0006679	Snup|NP_001137877.1|DMEL	LOC118463889|XP_035786713.1|AALB
OG0006680	CG31036|NP_733329.1|DMEL	LOC118465444|XP_035789587.1|AALB
OG0006681	corn|NP_729220.2|DMEL	LOC118465751|XP_035790115.1|AALB
OG0006682	Bre1|NP_647989.2|DMEL	LOC118466727|XP_035792292.1|AALB
OG0006683	Tektin-C|NP_523940.2|DMEL	LOC118466730|XP_035792306.1|AALB
OG0006684	GAPcenA|NP_001097549.1|DMEL	LOC118466726|XP_035792291.1|AALB
OG0006685	Lsm11|NP_610522.1|DMEL	LOC118466482|XP_035791756.1|AALB
OG0006686	tow|NP_001261489.1|DMEL	LOC118462983|XP_035785074.1|AALB
OG0006687	Cyp308a1|NP_573320.1|DMEL	LOC118467763|XP_035794485.1|AALB
OG0006689	RabX5|NP_647644.2|DMEL	LOC118465786|XP_035790213.1|AALB
OG0006690	CG18622|NP_650579.1|DMEL	LOC118465324|XP_035789354.1|AALB
OG0006691	CG32099|NP_729788.1|DMEL	LOC118462994|XP_035785113.1|AALB
OG0006692	Vta1|NP_647640.1|DMEL	LOC118467111|XP_035793064.1|AALB
OG0006693	Jafrac2|NP_525002.1|DMEL	LOC118467106|XP_035793058.1|AALB
OG0006694	Vinc|NP_476820.1|DMEL	LOC118463188|XP_035785508.1|AALB
OG0006695	CG32354|NP_729380.1|DMEL	LOC118466549|XP_035791955.1|AALB
OG0006696	tctn|NP_608998.2|DMEL	LOC118466545|XP_035791952.1|AALB
OG0006697	CG3529|NP_648315.1|DMEL	LOC118465337|XP_035789379.1|AALB
OG0006698	Syx8|NP_524113.1|DMEL	LOC118465345|XP_035789394.1|AALB
OG0006699	Cht7|NP_647768.3|DMEL	LOC118462859|XP_035784809.1|AALB
OG0006700	CG32040|NP_729470.1|DMEL	LOC118462861|XP_035784811.1|AALB
OG0006701	Elp2|NP_610600.1|DMEL	LOC118465528|XP_035789747.1|AALB
OG0006702	miple1|NP_612022.1|DMEL	LOC118463690|XP_035786358.1|AALB
OG0006703	TSG101|NP_524120.1|DMEL	LOC118467476|XP_035793909.1|AALB
OG0006704	kud|NP_648925.1|DMEL	LOC118467483|XP_035793918.1|AALB
OG0006705	CG13743|NP_610444.2|DMEL	LOC118464094|XP_035787052.1|AALB
OG0006706	Reg-5|NP_477173.1|DMEL	LOC118464095|XP_035787056.1|AALB
OG0006707	Alg3|NP_523829.2|DMEL	LOC118463244|XP_035785604.1|AALB
OG0006708	Pstk|NP_608329.1|DMEL	LOC118463257|XP_035785619.1|AALB
OG0006709	CG1824|NP_572810.1|DMEL	LOC118466478|XP_035791753.1|AALB
OG0006710	MCU|NP_001246647.1|DMEL	LOC118464514|XP_035787844.1|AALB
OG0006711	jv|NP_001246649.1|DMEL	LOC118466590|XP_035792042.1|AALB
OG0006712	msn|NP_524679.3|DMEL	LOC118466758|XP_035792351.1|AALB
OG0006713	galla-2|NP_648416.1|DMEL	LOC118462683|XP_035784485.1|AALB
OG0006714	OXA1L|NP_648417.1|DMEL	LOC118462681|XP_035784483.1|AALB
OG0006715	Rexo5|NP_648050.1|DMEL	LOC118463024|XP_035785159.1|AALB
OG0006716	Sf3b2|NP_608739.1|DMEL	LOC118463022|XP_035785152.1|AALB
OG0006717	CG10646|NP_648581.1|DMEL	LOC118463034|XP_035785170.1|AALB
OG0006718	vih|NP_648582.1|DMEL	LOC118463041|XP_035785178.1|AALB
OG0006719	Cpr73D|NP_001097627.1|DMEL	LOC118464112|XP_035787093.1|AALB
OG0006720	CG13699|NP_649033.1|DMEL	LOC118467475|XP_035793908.1|AALB
OG0006721	CG10616|NP_001246734.1|DMEL	LOC118466276|XP_035791246.1|AALB
OG0006722	CG4998|NP_001036609.1|DMEL	LOC118464280|XP_035787448.1|AALB
OG0006723	snRNP-U1-70K|NP_477205.1|DMEL	LOC118467714|XP_035794407.1|AALB
OG0006724	RabX4|NP_733043.1|DMEL	LOC118464908|XP_035788565.1|AALB
OG0006725	CG34150|NP_001036756.2|DMEL	LOC118465533|XP_035789752.1|AALB
OG0006726	ATPsynE|NP_650356.1|DMEL	LOC118465535|XP_035789754.1|AALB
OG0006727	lili|NP_651290.1|DMEL	LOC118465531|XP_035789749.1|AALB
OG0006728	Ada|NP_649866.1|DMEL	LOC118467241|XP_035793401.1|AALB
OG0006729	CG7220|NP_001097261.1|DMEL	LOC118465720|XP_035790056.1|AALB
OG0006730	CG12338|NP_610603.2|DMEL	LOC118467118|XP_035793076.1|AALB
OG0006731	SA|NP_477268.2|DMEL	LOC118464100|XP_035787064.1|AALB
OG0006732	CG13675|NP_001261563.1|DMEL	LOC118463266|XP_035785629.1|AALB
OG0006733	croc|NP_524202.1|DMEL	LOC118465791|XP_035790220.1|AALB
OG0006734	Galphai|NP_477502.1|DMEL	LOC118463213|XP_035785548.1|AALB
OG0006735	MED24|NP_648185.1|DMEL	LOC118463208|XP_035785544.1|AALB
OG0006736	CG10674|NP_647950.1|DMEL	LOC118465246|XP_035789160.1|AALB
OG0006737	Vps60|NP_648997.1|DMEL	LOC118464072|XP_035787016.1|AALB
OG0006738	Uba3|NP_610913.1|DMEL	LOC118464070|XP_035787012.1|AALB
OG0006739	CG10576|NP_647984.1|DMEL	LOC118466287|XP_035791266.1|AALB
OG0006740	Arp3|NP_523968.1|DMEL	LOC118466288|XP_035791267.1|AALB
OG0006741	Nulp1|NP_648174.3|DMEL	LOC118467077|XP_035793006.1|AALB
OG0006742	CG4576|NP_650495.1|DMEL	LOC118467344|XP_035793618.1|AALB
OG0006743	Pi3K21B|NP_477270.2|DMEL	LOC118464465|XP_035787761.1|AALB
OG0006744	iPLA2-VIA|NP_729565.2|DMEL	LOC118463493|XP_035785977.1|AALB
OG0006745	pad|NP_650534.2|DMEL	LOC118467172|XP_035793244.1|AALB
OG0006746	foi|NP_001261584.1|DMEL	LOC118463067|XP_035785217.1|AALB
OG0006747	RecQ4|NP_652607.1|DMEL	LOC118463215|XP_035785551.1|AALB
OG0006748	Rbf|NP_525036.2|DMEL	LOC118463884|XP_035786700.1|AALB
OG0006749	CG13921|NP_001356973.1|DMEL	LOC118466223|XP_035791147.1|AALB
OG0006750	Tango4|NP_572778.1|DMEL	LOC118466153|XP_035791021.1|AALB
OG0006752	CG14985|NP_647846.2|DMEL	LOC118465011|XP_035788754.1|AALB
OG0006753	FoxL1|NP_523912.1|DMEL	LOC118465865|XP_035790390.1|AALB
OG0006754	mri|NP_612008.1|DMEL	LOC118463544|XP_035786059.1|AALB
OG0006755	CG3402|NP_612045.1|DMEL	LOC118466431|XP_035791620.1|AALB
OG0006756	ssp6|NP_648023.2|DMEL	LOC118463275|XP_035785644.1|AALB
OG0006757	CG6610|NP_648022.1|DMEL	LOC118465396|XP_035789488.1|AALB
OG0006758	CG14949|NP_647734.1|DMEL	LOC118462963|XP_035785017.1|AALB
OG0006759	MEP-1|NP_001137875.1|DMEL	LOC118462962|XP_035785011.1|AALB
OG0006760	ko|NP_524193.2|DMEL	LOC118467814|XP_035794584.1|AALB
OG0006761	Rpn5|NP_649588.1|DMEL	LOC118466515|XP_035791901.1|AALB
OG0006762	CG32521|NP_728397.1|DMEL	LOC118464838|XP_035788411.1|AALB
OG0006763	CG17669|NP_611336.1|DMEL	LOC118463395|XP_035785833.1|AALB
OG0006764	pea|NP_610928.1|DMEL	LOC118463392|XP_035785829.1|AALB
OG0006765	Prp19|NP_523783.1|DMEL	LOC118463394|XP_035785832.1|AALB
OG0006766	CG7879|NP_647626.1|DMEL	LOC118463960|XP_035786837.1|AALB
OG0006767	CG12975|NP_649293.1|DMEL	LOC118466077|XP_035790854.1|AALB
OG0006768	CG10508|NP_001246859.1|DMEL	LOC118466076|XP_035790847.1|AALB
OG0006769	Ilk|NP_525001.2|DMEL	LOC118465113|XP_035788953.1|AALB
OG0006770	CG13287|NP_001261454.1|DMEL	LOC118464600|XP_035787937.1|AALB
OG0006771	COX6B|NP_728294.1|DMEL	LOC118464274|XP_035787430.1|AALB
OG0006772	cn|NP_523651.4|DMEL	LOC118467082|XP_035793014.1|AALB
OG0006773	ND-30|NP_647775.1|DMEL	LOC118465958|XP_035790591.1|AALB
OG0006774	wnd|NP_649137.3|DMEL	LOC118462884|XP_035784851.1|AALB
OG0006775	scaf6|NP_001014589.1|DMEL	LOC118467504|XP_035793948.1|AALB
OG0006776	CG11594|NP_728918.1|DMEL	LOC118467505|XP_035793949.1|AALB
OG0006777	Pop5|NP_648955.1|DMEL	LOC118467512|XP_035793956.1|AALB
OG0006778	yellow-g|NP_523888.1|DMEL	LOC118467507|XP_035793952.1|AALB
OG0006779	CG12084|NP_612112.1|DMEL	LOC118462600|XP_035784318.1|AALB
OG0006780	ltl|NP_729265.1|DMEL	LOC118462599|XP_035784317.1|AALB
OG0006781	lama|NP_729060.2|DMEL	LOC118464963|XP_035788661.1|AALB
OG0006782	metl|NP_647636.3|DMEL	LOC118464972|XP_035788699.1|AALB
OG0006783	Zasp52|NP_001027420.2|DMEL	LOC118467430|XP_035793813.1|AALB
OG0006784	Cip4|NP_001097501.1|DMEL	LOC118464966|XP_035788667.1|AALB
OG0006785	ari-2|NP_477374.1|DMEL	LOC118464969|XP_035788693.1|AALB
OG0006786	CG5493|NP_611348.1|DMEL	LOC118465325|XP_035789362.1|AALB
OG0006788	Pldn|NP_648494.2|DMEL	LOC118463431|XP_035785892.1|AALB
OG0006789	CG4789|NP_573166.1|DMEL	LOC118463295|XP_035785673.1|AALB
OG0006790	HINT1|NP_608711.3|DMEL	LOC118463297|XP_035785676.1|AALB
OG0006791	Tsen54|NP_648559.1|DMEL	LOC118463250|XP_035785612.1|AALB
OG0006792	CG16717|NP_648343.1|DMEL	LOC118467604|XP_035794193.1|AALB
OG0006793	CG6761|NP_648346.1|DMEL	LOC118467597|XP_035794172.1|AALB
OG0006794	CG3420|NP_610234.3|DMEL	LOC118467610|XP_035794205.1|AALB
OG0006795	CG11593|NP_647851.3|DMEL	LOC118464793|XP_035788318.1|AALB
OG0006796	Rpn10|NP_524204.1|DMEL	LOC118464685|XP_035788100.1|AALB
OG0006797	CG4953|NP_609365.3|DMEL	LOC118464684|XP_035788099.1|AALB
OG0006798	CG13310|NP_648257.1|DMEL	LOC118464540|XP_035787870.1|AALB
OG0006799	Jarid2|NP_648324.1|DMEL	LOC118467075|XP_035793003.1|AALB
OG0006800	ssp2|NP_648672.1|DMEL	LOC118467001|XP_035792819.1|AALB
OG0006801	amx|NP_524644.1|DMEL	LOC118466071|XP_035790828.1|AALB
OG0006802	CG8195|NP_611049.1|DMEL	LOC118463990|XP_035786907.1|AALB
OG0006803	BBS4|NP_610636.1|DMEL	LOC118467528|XP_035793987.1|AALB
OG0006804	Naa60|NP_996032.1|DMEL	LOC118463428|XP_035785887.1|AALB
OG0006805	Nup188|NP_001246283.1|DMEL	LOC118463417|XP_035785864.1|AALB
OG0006806	roq|NP_648886.1|DMEL	LOC118464486|XP_035787800.1|AALB
OG0006807	Shal|NP_001097646.1|DMEL	LOC118467587|XP_035794130.1|AALB
OG0006808	Non1|NP_610484.1|DMEL	LOC118463409|XP_035785853.1|AALB
OG0006809	Ids|NP_647814.1|DMEL	LOC118462604|XP_035784327.1|AALB
OG0006810	ClC-c|NP_730105.3|DMEL	LOC118462601|XP_035784319.1|AALB
OG0006811	Pdf|NP_524517.1|DMEL	LOC118464899|XP_035788552.1|AALB
OG0006812	Cpsf6|NP_648206.1|DMEL	LOC118463271|XP_035785637.1|AALB
OG0006813	koko|NP_732338.1|DMEL	LOC118466486|XP_035791777.1|AALB
OG0006814	eIF3l|NP_648553.1|DMEL	LOC118466269|XP_035791229.1|AALB
OG0006815	sty|NP_523902.2|DMEL	LOC118462654|XP_035784421.1|AALB
OG0006816	eIF5B|NP_651974.1|DMEL	LOC118467794|XP_035794561.1|AALB
OG0006817	Oseg2|NP_647700.2|DMEL	LOC118465087|XP_035788883.1|AALB
OG0006818	CG12502|NP_612067.2|DMEL	LOC118464809|XP_035788364.1|AALB
OG0006820	CG9231|NP_649128.1|DMEL	LOC118463312|XP_035785689.1|AALB
OG0006821	Nup160|NP_609493.1|DMEL	LOC118465868|XP_035790395.1|AALB
OG0006823	eIF3e|NP_477385.1|DMEL	LOC118466214|XP_035791131.1|AALB
OG0006824	Pfdn4|NP_647961.1|DMEL	LOC118466221|XP_035791143.1|AALB
OG0006825	CG17672|NP_001036603.1|DMEL	LOC118467774|XP_035794499.1|AALB
OG0006826	Galphaf|NP_524118.1|DMEL	LOC118466723|XP_035792283.1|AALB
OG0006827	CG10055|NP_649703.1|DMEL	LOC118465610|XP_035789879.1|AALB
OG0006828	Ror|NP_476962.1|DMEL	LOC118463933|XP_035786787.1|AALB
OG0006829	QC|NP_729109.1|DMEL	LOC118462924|XP_035784925.1|AALB
OG0006830	CG13933|NP_647658.1|DMEL	LOC118462915|XP_035784913.1|AALB
OG0006831	Exo70|NP_648222.3|DMEL	LOC118464310|XP_035787494.1|AALB
OG0006832	Pex7|NP_001137914.1|DMEL	LOC118462823|XP_035784738.1|AALB
OG0006833	rgn|NP_001246866.1|DMEL	LOC118467066|XP_035792986.1|AALB
OG0006834	Fadd|NP_651006.1|DMEL	LOC118466279|XP_035791249.1|AALB
OG0006835	Cds|NP_524661.1|DMEL	LOC118466272|XP_035791238.1|AALB
OG0006836	spz5|NP_647753.1|DMEL	LOC118465726|XP_035790066.1|AALB
OG0006837	Ctl1|NP_647884.1|DMEL	LOC118466125|XP_035790967.1|AALB
OG0006838	CG6707|NP_648372.1|DMEL	LOC118464008|XP_035786949.1|AALB
OG0006839	CG1309|NP_647880.1|DMEL	LOC118467071|XP_035792997.1|AALB
OG0006840	CG31638|NP_723186.2|DMEL	LOC118466445|XP_035791656.1|AALB
OG0006841	CG15020|NP_647901.1|DMEL	LOC118465446|XP_035789593.1|AALB
OG0006842	dar1|NP_001097493.1|DMEL	LOC118466341|XP_035791365.1|AALB
OG0006843	mRpL16|NP_525041.1|DMEL	LOC118464854|XP_035788455.1|AALB
OG0006844	CG12818|NP_649996.1|DMEL	LOC118464852|XP_035788454.1|AALB
OG0006845	CG6664|NP_648944.1|DMEL	LOC118465653|XP_035789960.1|AALB
OG0006846	Rsph3|NP_648059.1|DMEL	LOC118465651|XP_035789958.1|AALB
OG0006847	vvl|NP_001303384.1|DMEL	LOC118464521|XP_035787851.1|AALB
OG0006848	BBS9|NP_001137727.2|DMEL	LOC118466139|XP_035790984.1|AALB
OG0006849	CG5989|NP_648242.1|DMEL	LOC118463941|XP_035786802.1|AALB
OG0006850	CG6282|NP_001261595.1|DMEL	LOC118464135|XP_035787127.1|AALB
OG0006851	GAPsec|NP_648245.2|DMEL	LOC118464134|XP_035787125.1|AALB
OG0006852	Cyp49a1|NP_610588.2|DMEL	LOC118466355|XP_035791394.1|AALB
OG0006853	CG7201|NP_648200.1|DMEL	LOC118467699|XP_035794376.1|AALB
OG0006854	CG1441|NP_610535.1|DMEL	LOC118467799|XP_035794565.1|AALB
OG0006855	Tsf2|NP_524044.1|DMEL	LOC118467913|XP_035794741.1|AALB
OG0006856	Ttd14|NP_001097366.1|DMEL	LOC118467915|XP_035794743.1|AALB
OG0006857	CG43366|NP_610188.2|DMEL	LOC118466204|XP_035791114.1|AALB
OG0006858	syd|NP_524652.1|DMEL	LOC118462781|XP_035784649.1|AALB
OG0006859	Nop17l|NP_610324.2|DMEL	LOC118464440|XP_035787708.1|AALB
OG0006860	Rab3|NP_001356961.1|DMEL	LOC118465746|XP_035790108.1|AALB
OG0006861	CG42663|NP_001188915.1|DMEL	LOC118463270|XP_035785636.1|AALB
OG0006862	Galk|NP_648276.1|DMEL	LOC118465803|XP_035790263.1|AALB
OG0006863	por|NP_476890.1|DMEL	LOC118458605|XP_035777174.1|AALB
OG0006864	Balat|NP_610823.1|DMEL	LOC118467166|XP_035793217.1|AALB
OG0006865	Dscam3|NP_996226.2|DMEL	LOC118463864|XP_035786667.1|AALB
OG0006866	CG3732|NP_611692.1|DMEL	LOC118465213|XP_035789098.1|AALB
OG0006867	CG6362|NP_611268.1|DMEL	LOC118465814|XP_035790278.1|AALB
OG0006868	fab1|NP_611269.1|DMEL	LOC118464015|XP_035786960.1|AALB
OG0006869	GLaz|NP_523727.2|DMEL	LOC118463577|XP_035786110.1|AALB
OG0006870	stan|NP_001260871.1|DMEL	LOC118464392|XP_035787632.1|AALB
OG0006871	Socs44A|NP_523659.1|DMEL	LOC118464400|XP_035787648.1|AALB
OG0006872	mRpL52|NP_610313.1|DMEL	LOC118464406|XP_035787654.1|AALB
OG0006873	Rgk3|NP_001286670.1|DMEL	LOC118466907|XP_035792664.1|AALB
OG0006875	CG10376|NP_609899.1|DMEL	LOC118468518|XP_035795250.1|AALB
OG0006876	enok|NP_523838.1|DMEL	LOC118461532|XP_035782857.1|AALB
OG0006877	Clp|NP_477156.1|DMEL	LOC118461397|XP_035782553.1|AALB
OG0006878	lid|NP_523486.1|DMEL	LOC118465623|XP_035789914.1|AALB
OG0006879	CG5522|NP_725613.1|DMEL	LOC118465625|XP_035789920.1|AALB
OG0006880	Cyp303a1|NP_652070.1|DMEL	LOC118460013|XP_035779837.1|AALB
OG0006882	Mat1|NP_610605.1|DMEL	LOC118456923|XP_035773944.1|AALB
OG0006883	CG3651|NP_610133.3|DMEL	LOC118459784|XP_035779393.1|AALB
OG0006884	Bem46|NP_477372.1|DMEL	LOC118468682|XP_035795686.1|AALB
OG0006885	Trim9|NP_001188786.1|DMEL	LOC118456534|XP_035773276.1|AALB
OG0006886	Rad60|NP_651134.1|DMEL	LOC118462576|XP_035784273.1|AALB
OG0006887	Rbcn-3B|NP_569960.2|DMEL	LOC118457663|XP_035775308.1|AALB
OG0006888	Ip259|NP_477379.1|DMEL	LOC118457672|XP_035775321.1|AALB
OG0006889	CycK|NP_788082.1|DMEL	LOC118457667|XP_035775314.1|AALB
OG0006890	CG3008|NP_608871.1|DMEL	LOC118457498|XP_035775027.1|AALB
OG0006891	CG18787|NP_652664.2|DMEL, CG18789|NP_723704.1|DMEL	LOC118457499|XP_035775028.1|AALB
OG0006892	ninaA|NP_476656.1|DMEL	LOC118456172|XP_035772609.1|AALB
OG0006893	mRpL10|NP_523440.1|DMEL	LOC118460010|XP_035779829.1|AALB
OG0006894	CG11617|NP_608502.1|DMEL	LOC118460008|XP_035779823.1|AALB
OG0006895	raptor|NP_572294.2|DMEL	LOC118456620|XP_035773430.1|AALB
OG0006896	Tektin-A|NP_523577.1|DMEL	LOC118456621|XP_035773431.1|AALB
OG0006897	CG33298|NP_995666.1|DMEL	LOC118461878|XP_035783606.1|AALB
OG0006898	CG10338|NP_609897.2|DMEL	LOC118456438|XP_035773091.1|AALB
OG0006899	CG15385|NP_608654.1|DMEL	LOC118457174|XP_035774398.1|AALB
OG0006900	RPA3|NP_572737.1|DMEL	LOC118469040|XP_035796396.1|AALB
OG0006901	Stip1|NP_477354.1|DMEL	LOC118468530|XP_035795301.1|AALB
OG0006902	CG3603|NP_570046.1|DMEL	LOC118469059|XP_035796424.1|AALB
OG0006903	CG7568|NP_001263071.1|DMEL	LOC118459159|XP_035778140.1|AALB
OG0006904	CAH1|NP_523561.1|DMEL	LOC118467839|XP_035794632.1|AALB
OG0006905	BicD|NP_001260531.1|DMEL	LOC118456683|XP_035773561.1|AALB
OG0006906	tup|NP_476775.1|DMEL	LOC118457965|XP_035775897.1|AALB
OG0006907	Nhe2|NP_001137851.1|DMEL	LOC118458360|XP_035776605.1|AALB
OG0006908	CIAPIN1|NP_524938.1|DMEL	LOC118456840|XP_035773829.1|AALB
OG0006909	CG5037|NP_609382.1|DMEL	LOC118456838|XP_035773827.1|AALB
OG0006910	emb|NP_723391.2|DMEL	LOC118458363|XP_035776630.1|AALB
OG0006911	Nep3|NP_523417.2|DMEL	LOC118457805|XP_035775547.1|AALB
OG0006912	CG10132|NP_609979.2|DMEL	LOC118457108|XP_035774293.1|AALB
OG0006913	CG5149|NP_609110.1|DMEL	LOC118468740|XP_035795791.1|AALB
OG0006914	JMJD7|NP_648651.1|DMEL	LOC118468742|XP_035795793.1|AALB
OG0006915	Fign|NP_608763.2|DMEL	LOC118468739|XP_035795790.1|AALB
OG0006916	B4|NP_477325.2|DMEL	LOC118468735|XP_035795771.1|AALB
OG0006917	Gli|NP_476602.1|DMEL	LOC118456157|XP_035772570.1|AALB
OG0006918	ND-B17|NP_609765.1|DMEL	LOC118468755|XP_035795809.1|AALB
OG0006919	brwl|NP_609298.1|DMEL	LOC118465077|XP_035788873.1|AALB
OG0006920	Gyc32E|NP_001097148.1|DMEL	LOC118460565|XP_035780859.1|AALB
OG0006921	for|NP_477487.1|DMEL	LOC118456370|XP_035772942.1|AALB
OG0006922	CG9302|NP_609645.2|DMEL	LOC118456468|XP_035773151.1|AALB
OG0006923	CG3407|NP_608809.1|DMEL	LOC118461415|XP_035782597.1|AALB
OG0006924	Tim23|NP_001015387.1|DMEL	LOC118456832|XP_035773820.1|AALB
OG0006925	CG2310|NP_651694.1|DMEL	LOC118458820|XP_035777585.1|AALB
OG0006926	dpp|NP_477311.1|DMEL	LOC118457608|XP_035775206.1|AALB
OG0006927	CG9886|NP_608684.1|DMEL	LOC118458768|XP_035777453.1|AALB
OG0006928	CG18641|NP_608682.3|DMEL	LOC118468720|XP_035795743.1|AALB
OG0006929	Zir|NP_608489.2|DMEL	LOC118461541|XP_035782880.1|AALB
OG0006931	CG6712|NP_477479.1|DMEL	LOC118460693|XP_035781101.1|AALB
OG0006932	Cand1|NP_609389.1|DMEL	LOC118460407|XP_035780587.1|AALB
OG0006933	CG5022|NP_609384.1|DMEL	LOC118460411|XP_035780591.1|AALB
OG0006934	CG6621|NP_650036.2|DMEL	LOC118459920|XP_035779655.1|AALB
OG0006935	CG3793|NP_001246038.1|DMEL	LOC118462069|XP_035783958.1|AALB
OG0006936	CG11319|NP_001285682.1|DMEL	LOC118461154|XP_035782021.1|AALB
OG0006937	REPTOR-BP|NP_609363.1|DMEL	LOC118458445|XP_035776820.1|AALB
OG0006938	CG5885|NP_609321.1|DMEL	LOC118458444|XP_035776819.1|AALB
OG0006939	Mlc-c|NP_001245533.1|DMEL	LOC118460440|XP_035780630.1|AALB
OG0006940	muc|NP_609118.1|DMEL	LOC118467746|XP_035794454.1|AALB
OG0006941	Samuel|NP_525101.2|DMEL	LOC118468482|XP_035795195.1|AALB
OG0006942	whd|NP_001163111.1|DMEL	LOC118460072|XP_035779967.1|AALB
