Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0009574	CG44774|NP_001096880.1|DMEL	LOC111593986|XP_023162843.2|DHYD
OG0009575	Cpr47Eb|NP_610655.1|DMEL	LOC111605219|XP_023179410.2|DHYD
OG0009576	Osi13|NP_649634.1|DMEL	LOC111594573|XP_023163699.2|DHYD
OG0009577	CG9021|NP_608967.1|DMEL	LOC111596365|XP_023166330.2|DHYD
OG0009578	CG10165|NP_609982.1|DMEL	LOC111594112|XP_023163038.2|DHYD
OG0009579	CG1529|NP_001285506.1|DMEL	LOC111600194|XP_023171975.2|DHYD
OG0009580	GstE13|NP_610457.1|DMEL	LOC111593830|XP_023162635.2|DHYD
OG0009581	CG4891|NP_609777.1|DMEL	LOC111594144|XP_023163081.2|DHYD
OG0009582	Lmpt|NP_996113.2|DMEL	LOC115482727|XP_023161609.2|DHYD
OG0009583	Cp7Fa|NP_001368953.1|DMEL	LOC111600197|XP_023171980.2|DHYD
OG0009584	CG12507|NP_573108.2|DMEL	LOC111598855|XP_023170058.2|DHYD
OG0009585	CG31510|NP_733082.1|DMEL	LOC111600851|XP_023172927.2|DHYD
OG0009586	CG13028|NP_996114.1|DMEL	LOC111603702|XP_023177170.2|DHYD
OG0009587	CG30273|NP_726223.1|DMEL	LOC111600744|XP_023172791.2|DHYD
OG0009588	danr|NP_651343.1|DMEL	LOC111601339|XP_023173636.2|DHYD
OG0009589	CG33230|NP_995955.1|DMEL	LOC111602888|XP_023175991.2|DHYD
OG0009590	CG14823|NP_729205.1|DMEL	LOC111597381|XP_030081488.1|DHYD
OG0009591	E_var_3-9|NP_649852.2|DMEL	LOC111604835|XP_023178832.2|DHYD
OG0009592	CG34138|NP_001036729.2|DMEL	LOC111604219|XP_023177956.1|DHYD
OG0009593	CG7342|NP_650815.2|DMEL	LOC111604265|XP_023178030.2|DHYD
OG0009594	alrm|NP_651393.1|DMEL	LOC111604802|XP_023178790.2|DHYD
OG0009595	CG14598|NP_649722.1|DMEL	LOC111603456|XP_023176812.2|DHYD
OG0009596	CG10086|NP_649736.3|DMEL	LOC111602712|XP_023175720.2|DHYD
OG0009597	CG3014|NP_649738.1|DMEL	LOC111602757|XP_023175779.2|DHYD
OG0009598	CG2993|NP_001262348.1|DMEL	LOC111602711|XP_023175717.1|DHYD
OG0009599	CG14696|NP_650035.1|DMEL	LOC111600281|XP_023172099.2|DHYD
OG0009600	sxe2|NP_650522.1|DMEL	LOC111604630|XP_023178529.2|DHYD
OG0009601	CG13622|NP_651264.2|DMEL	LOC111593362|XP_023161843.2|DHYD
OG0009602	Mco3|NP_651441.1|DMEL	LOC111604245|XP_023177998.1|DHYD
OG0009603	TMEM216|NP_649818.1|DMEL	LOC111603650|XP_023177097.1|DHYD
OG0009604	Mco4|NP_573249.1|DMEL	LOC111596722|XP_023166819.1|DHYD
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC111595168|XP_023164517.2|DHYD
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC111595164|XP_023164512.1|DHYD
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC111595171|XP_023164519.2|DHYD
OG0009608	CG17781|NP_651258.1|DMEL	LOC111593379|XP_023161866.2|DHYD
OG0009609	Mst89B|NP_650529.2|DMEL	LOC111602994|XP_023176159.2|DHYD
OG0009610	CG3517|NP_650807.1|DMEL	LOC111597892|XP_023168595.2|DHYD
OG0009611	CG11626|NP_001369023.1|DMEL	LOC111596213|XP_023166095.2|DHYD
OG0009612	CG12278|NP_650934.1|DMEL	LOC111596450|XP_023166444.2|DHYD
OG0009613	Nepl9|NP_609815.1|DMEL	LOC111601167|XP_023173413.2|DHYD
OG0009614	CG14356|NP_650339.1|DMEL	LOC111593261|XP_023161696.1|DHYD
OG0009615	CG14258|NP_651531.1|DMEL	LOC111603280|XP_030079667.1|DHYD
OG0009616	TwdlC|NP_651519.1|DMEL	LOC111597767|XP_023168393.2|DHYD
OG0009617	fru|NP_001163648.1|DMEL	LOC111592945|XP_023161183.2|DHYD
OG0009618	ORY|NP_001015498.5|DMEL	LOC111600525|XP_023172426.1|DHYD
OG0009619	CAH8|NP_651033.2|DMEL	LOC111603627|XP_023177063.2|DHYD
OG0009620	CG31463|NP_731227.1|DMEL	LOC111596251|XP_023166152.2|DHYD
OG0009621	CG11672|NP_649779.1|DMEL	LOC111596254|XP_023166157.2|DHYD
OG0009622	CG14298|NP_650755.1|DMEL	LOC111604240|XP_023177991.1|DHYD
OG0009623	vrs|NP_650202.1|DMEL	LOC111599246|XP_023170615.2|DHYD
OG0009624	CG1971|NP_651900.1|DMEL	LOC111601515|XP_023173889.2|DHYD
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC111592466|XP_023160435.2|DHYD
OG0009626	CG7031|NP_651101.1|DMEL	LOC111600068|XP_023171770.2|DHYD
OG0009627	CG13840|NP_651102.3|DMEL	LOC111599864|XP_023171453.2|DHYD
OG0009628	Nepl15|NP_651098.2|DMEL	LOC111599961|XP_023171624.2|DHYD
OG0009629	TwdlW|NP_650606.2|DMEL	LOC111594608|XP_023163752.2|DHYD
OG0009630	CG31267|NP_732214.1|DMEL	LOC111594500|XP_023163579.2|DHYD
OG0009631	Spc25|NP_650239.1|DMEL	LOC111594457|XP_023163521.2|DHYD
OG0009632	sisA|NP_511116.2|DMEL	LOC111600211|XP_023172000.2|DHYD
OG0009633	hui|NP_610991.1|DMEL	LOC111600591|XP_023172551.1|DHYD
OG0009634	CG31204|NP_733428.2|DMEL	LOC111597909|XP_023168617.2|DHYD
OG0009635	CG12402|NP_001303481.1|DMEL	LOC111593257|XP_023161689.2|DHYD
OG0009636	mag|NP_649229.1|DMEL	LOC111605708|XP_023180162.2|DHYD
OG0009637	CG11168|NP_651311.2|DMEL	LOC111594525|XP_023163623.2|DHYD
OG0009638	CG14300|NP_001014639.1|DMEL	LOC111598088|XP_023168905.1|DHYD
OG0009639	zen|NP_476793.1|DMEL	LOC111595461|XP_023164975.2|DHYD
OG0009640	CG6425|NP_651497.1|DMEL	LOC111595630|XP_023165211.2|DHYD
OG0009641	CG5391|NP_651021.1|DMEL	LOC111597869|XP_023168562.1|DHYD
OG0009642	CG7080|NP_651019.1|DMEL	LOC111597879|XP_023168572.2|DHYD
OG0009643	Gr89a|NP_650555.2|DMEL	LOC111598903|XP_023170144.2|DHYD
OG0009644	Gba1a|NP_651172.1|DMEL	LOC111601437|XP_023173781.2|DHYD
OG0009645	CG10301|NP_651173.2|DMEL	LOC111601517|XP_023173891.1|DHYD
OG0009646	CG9698|NP_651806.2|DMEL	LOC111592489|XP_023160477.2|DHYD
OG0009647	PH4alphaNE1|NP_733374.1|DMEL	LOC111592474|XP_023160459.1|DHYD
OG0009648	Obp83cd|NP_649612.1|DMEL	LOC111594418|XP_023163473.1|DHYD
OG0009649	Nepl18|NP_651643.1|DMEL	LOC111598571|XP_023169643.2|DHYD
OG0009650	CG5953|NP_609796.1|DMEL	LOC111594187|XP_023163139.2|DHYD
OG0009651	esc|NP_477431.1|DMEL	LOC111603781|XP_023177291.2|DHYD
OG0009652	CG8851|NP_722917.2|DMEL	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	CG31777|NP_722933.1|DMEL	LOC111601953|XP_023174589.1|DHYD
OG0009654	CG31778|NP_722932.1|DMEL	LOC111601070|XP_023173267.1|DHYD
OG0009655	pes|NP_001137808.1|DMEL	LOC111603776|XP_023177279.2|DHYD
OG0009656	CG34134|NP_001036347.1|DMEL	LOC111599342|XP_023170740.2|DHYD
OG0009657	CG34448|NP_001097059.1|DMEL	LOC111599313|XP_023170691.2|DHYD
OG0009658	CG14947|NP_609546.1|DMEL	LOC111602510|XP_023175358.2|DHYD
OG0009659	CG11927|NP_608867.1|DMEL	LOC111605557|XP_023179893.1|DHYD
OG0009660	Tengl2|NP_722779.1|DMEL	LOC111594235|XP_030080301.1|DHYD
OG0009661	CG7164|NP_609147.1|DMEL	LOC111595841|XP_023165519.2|DHYD
OG0009662	CG31705|NP_609509.2|DMEL	LOC111599493|XP_023170928.2|DHYD
OG0009663	Atxn7|NP_608677.1|DMEL	LOC111601961|XP_023174604.2|DHYD
OG0009664	Bacc|NP_608706.1|DMEL	LOC111596116|XP_023165949.1|DHYD
OG0009665	GluRIIC|NP_608557.4|DMEL	LOC111599115|XP_023170444.2|DHYD
OG0009666	Cyt-c-d|NP_477164.1|DMEL	LOC111592892|XP_023161101.1|DHYD
OG0009667	CG2611|NP_610043.1|DMEL	LOC111594740|XP_023163947.2|DHYD
OG0009668	twit|NP_610067.1|DMEL	LOC111596114|XP_023165947.1|DHYD
OG0009669	Cyp310a1|NP_609891.1|DMEL	LOC111594232|XP_023163206.2|DHYD
OG0009670	CG14042|NP_001036336.1|DMEL	LOC111599394|XP_023170800.1|DHYD
OG0009671	CG17325|NP_001137836.1|DMEL	LOC111605536|XP_023179867.1|DHYD
OG0009672	CG17855|NP_609294.1|DMEL	LOC111598474|XP_023169501.2|DHYD
OG0009673	CG13113|NP_609296.1|DMEL	LOC111598481|XP_023169507.2|DHYD
OG0009674	CG10462|NP_609996.2|DMEL	LOC111594346|XP_023163369.2|DHYD
OG0009675	Pol32|NP_609743.1|DMEL	LOC111602241|XP_023174998.2|DHYD
OG0009676	tsh|NP_523615.2|DMEL	LOC111603625|XP_030080318.1|DHYD
OG0009677	prg|NP_609232.2|DMEL	LOC111603896|XP_023177482.2|DHYD
OG0009678	Cyp6t1|NP_608457.1|DMEL	LOC111594279|XP_023163278.2|DHYD
OG0009679	CG7239|NP_608960.2|DMEL	LOC111596292|XP_023166216.1|DHYD
OG0009680	CG16853|NP_609663.2|DMEL	LOC111594770|XP_023163988.2|DHYD
OG0009681	CG9815|NP_001097434.1|DMEL	LOC111603818|XP_023177345.2|DHYD
OG0009682	CG34202|NP_001097386.1|DMEL	LOC111602133|XP_030081066.1|DHYD
OG0009683	Tsp42Eg|NP_523633.1|DMEL	LOC111593979|XP_023162840.1|DHYD
OG0009684	Tsp42Eh|NP_523634.1|DMEL	LOC111593975|XP_023162834.1|DHYD
OG0009685	Tsp42Ej|NP_523636.1|DMEL	LOC111593889|XP_023162724.1|DHYD
OG0009686	CG10910|NP_611280.2|DMEL	LOC111600662|XP_030080930.1|DHYD
OG0009687	CG14495|NP_611284.2|DMEL	LOC111600658|XP_023172652.2|DHYD
OG0009688	MFS14|NP_725829.2|DMEL	LOC111604139|XP_023177830.1|DHYD
OG0009689	CG30120|NP_725795.2|DMEL	LOC111602366|XP_023175146.2|DHYD
OG0009690	CG8617|NP_610954.1|DMEL	LOC111593292|XP_023161738.1|DHYD
OG0009691	CG44245|NP_001286669.1|DMEL	LOC111604099|XP_023177767.2|DHYD
OG0009692	CG15705|NP_611109.1|DMEL	LOC111600725|XP_030080977.1|DHYD
OG0009693	Dh44-R2|NP_610789.3|DMEL	LOC111593191|XP_023161579.1|DHYD
OG0009694	CG13230|NP_652388.1|DMEL	LOC111599896|XP_023171486.1|DHYD
OG0009695	Tpc2|NP_001246511.1|DMEL	LOC111604610|XP_023178492.1|DHYD
OG0009696	CG8229|NP_724730.2|DMEL	LOC111597688|XP_023168288.2|DHYD
OG0009697	CG34241|NP_001097591.1|DMEL	LOC111602165|XP_023174890.2|DHYD
OG0009698	Spn42Dc|NP_610245.2|DMEL	LOC111599902|XP_023171491.2|DHYD
OG0009700	CG4707|NP_611944.1|DMEL	LOC111595318|XP_023164743.2|DHYD
OG0009701	CG34298|NP_001097976.1|DMEL	LOC111596426|XP_023166406.1|DHYD
OG0009703	CG11555|NP_608510.2|DMEL	LOC111602467|XP_023175297.2|DHYD
OG0009704	CG11191|NP_610345.1|DMEL	LOC111604144|XP_023177834.2|DHYD
OG0009705	CG13154|NP_610782.1|DMEL	LOC111593579|XP_023162212.2|DHYD
OG0009706	CG13157|NP_610778.2|DMEL	LOC111593563|XP_023162192.2|DHYD
OG0009707	Whamy|NP_001036699.1|DMEL	LOC111602754|XP_023175774.2|DHYD
OG0009708	Tsp42El|NP_523638.1|DMEL	LOC111593890|XP_023162725.1|DHYD
OG0009709	Tsp42Eo|NP_523641.2|DMEL	LOC111593906|XP_023162745.1|DHYD
OG0009710	Tsp42Ep|NP_523642.1|DMEL	LOC111593967|XP_023162826.2|DHYD
OG0009711	Spn43Ab|NP_001027395.1|DMEL	LOC111593816|XP_023162612.2|DHYD
OG0009712	CG13062|NP_648871.3|DMEL	LOC111604706|XP_023178647.1|DHYD
OG0009713	ana2|NP_610415.1|DMEL	LOC111597964|XP_023168705.2|DHYD
OG0009714	CG18568|NP_610919.1|DMEL	LOC111592161|XP_023159981.1|DHYD
OG0009715	CG13561|NP_611830.3|DMEL	LOC111601240|XP_023173506.2|DHYD
OG0009717	CG11906|NP_611402.2|DMEL	LOC111597977|XP_023168720.1|DHYD
OG0009718	CG6347|NP_610906.1|DMEL	LOC111595553|XP_023165114.2|DHYD
OG0009719	CG3492|NP_611914.1|DMEL	LOC111594321|XP_023163333.1|DHYD
OG0009720	Idgf6|NP_477081.1|DMEL	LOC111594751|XP_023163971.2|DHYD
OG0009721	CG30203|NP_725128.2|DMEL	LOC111597976|XP_023168719.2|DHYD
OG0009723	CG12607|NP_647903.1|DMEL	LOC111591929|XP_023159627.1|DHYD
OG0009724	CG9394|NP_611548.1|DMEL	LOC111597068|XP_023167362.2|DHYD
OG0009725	ppk12|NP_611672.1|DMEL	LOC111595263|XP_030081256.1|DHYD
OG0009726	CG31275|NP_732175.1|DMEL	LOC111595884|XP_023165584.1|DHYD
OG0009727	link|NP_610887.1|DMEL	LOC111599712|XP_023171213.2|DHYD
OG0009728	Obp56c|NP_995902.1|DMEL	LOC111594817|XP_030082000.1|DHYD
OG0009729	Obp56b|NP_611443.1|DMEL	LOC111594806|XP_023164040.2|DHYD
OG0009730	CG15201|NP_572691.1|DMEL	LOC111597265|XP_023167646.1|DHYD
OG0009731	pyr|NP_001097275.1|DMEL	LOC111592236|XP_030081988.1|DHYD
OG0009732	Cyp4ad1|NP_610380.1|DMEL	LOC111596392|XP_023166366.1|DHYD
OG0009733	Gr10a|NP_727523.1|DMEL	LOC111601843|XP_023174445.1|DHYD
OG0009734	Ir7b|NP_572410.2|DMEL	LOC111605138|XP_023179284.2|DHYD
OG0009735	Mis12|NP_648066.1|DMEL	LOC111599167|XP_023170514.2|DHYD
OG0009736	CG14441|NP_572344.2|DMEL	LOC111597244|XP_030080077.1|DHYD
OG0009737	CG14380|NP_650262.2|DMEL	LOC111594577|XP_023163703.1|DHYD
OG0009738	CG15046|NP_573298.1|DMEL	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD
OG0009739	CG15044|NP_573299.1|DMEL	LOC111603149|XP_023176392.1|DHYD
OG0009740	Hmr|NP_572637.2|DMEL	LOC111603083|XP_023176309.2|DHYD
OG0009741	CG34181|NP_001097130.1|DMEL	LOC111600411|XP_023172259.2|DHYD
OG0009742	mamo|NP_727743.3|DMEL	LOC111605050|XP_023179154.2|DHYD
OG0009743	CG4991|NP_001259638.1|DMEL	LOC111598291|XP_023169242.2|DHYD
OG0009744	CG15772|NP_572255.1|DMEL	LOC111593684|XP_023162397.2|DHYD
OG0009745	Corp|NP_572468.1|DMEL	LOC111605298|XP_023179519.2|DHYD
OG0009746	CG8757|NP_648664.2|DMEL	LOC111604844|XP_023178848.2|DHYD
OG0009747	CG15357|NP_001259888.1|DMEL	LOC111605159|XP_023179313.1|DHYD
OG0009748	CG32537|NP_728236.1|DMEL	LOC111595943|XP_023165677.2|DHYD
OG0009749	CG32187|NP_730303.1|DMEL	LOC111597240|XP_023167602.2|DHYD
OG0009750	CG13810|NP_647697.2|DMEL	LOC111596143|XP_023165994.2|DHYD
OG0009751	CG32700|NP_727344.1|DMEL	LOC111596556|XP_023166597.1|DHYD
OG0009752	CG3091|NP_569990.2|DMEL	LOC111596810|XP_023166942.2|DHYD
OG0009753	CG3191|NP_726804.1|DMEL	LOC111596797|XP_023166926.1|DHYD
OG0009754	CG9083|NP_611976.3|DMEL	LOC111604479|XP_030081080.1|DHYD
OG0009755	CG3679|NP_573113.1|DMEL	LOC111595366|XP_023164820.2|DHYD
OG0009756	Yp1|NP_511103.1|DMEL	LOC111603348|XP_023176658.2|DHYD
OG0009757	CG30429|NP_726512.1|DMEL	LOC111593693|XP_023162370.2|DHYD
OG0009758	CG11898|NP_651679.2|DMEL	LOC111594445|XP_023163500.2|DHYD
OG0009759	ATbp|NP_001104481.2|DMEL	LOC111597287|XP_023167671.2|DHYD
OG0009760	CG14625|NP_569892.1|DMEL	LOC111601880|XP_030079322.1|DHYD
OG0009761	CG11378|NP_569886.1|DMEL	LOC111601894|XP_023174505.1|DHYD
OG0009762	CG12496|NP_570003.1|DMEL	LOC111602431|XP_023175238.2|DHYD
OG0009763	CG12105|NP_647632.2|DMEL	LOC111602884|XP_023175984.2|DHYD
OG0009764	CG13023|NP_648935.1|DMEL	LOC111603708|XP_023177177.2|DHYD
OG0009765	CG13912|NP_612079.1|DMEL	LOC111600459|XP_023172328.1|DHYD
OG0009766	Cpr65Au|NP_652661.1|DMEL	LOC111600491|XP_023172387.1|DHYD
OG0009767	Cpr65Ay|NP_001097524.1|DMEL	LOC111600501|XP_023172396.1|DHYD
OG0009768	CG34265|NP_001097491.1|DMEL	LOC111604498|XP_023178357.2|DHYD
OG0009769	CG13315|NP_652443.1|DMEL	LOC111597776|XP_023168403.1|DHYD
OG0009770	CG14837|NP_648136.2|DMEL	LOC111593222|XP_023161641.2|DHYD
OG0009771	CG13877|NP_612014.2|DMEL	LOC111601720|XP_023174213.2|DHYD
OG0009772	ru|NP_524790.1|DMEL	LOC111601027|XP_023173204.2|DHYD
OG0009773	PGRP-SB1|NP_648917.1|DMEL	LOC111605657|XP_023180088.1|DHYD
OG0009774	CG13724|NP_648966.1|DMEL	LOC111605179|XP_023179343.2|DHYD
OG0009775	CG7492|NP_648146.1|DMEL	LOC111595090|XP_023164418.2|DHYD
OG0009776	CG6685|NP_648376.1|DMEL	LOC111598734|XP_023169895.1|DHYD
OG0009777	dpr10|NP_729591.1|DMEL	LOC111597506|XP_023168039.1|DHYD
OG0009778	CG1143|NP_647735.1|DMEL	LOC111602905|XP_023176014.1|DHYD
OG0009779	CG10479|NP_001261458.1|DMEL	LOC111592428|XP_023160379.1|DHYD
OG0009780	PVRAP|NP_729124.1|DMEL	LOC111592427|XP_023160378.2|DHYD
OG0009781	CG13300|NP_648043.1|DMEL	LOC111592301|XP_023160176.1|DHYD
OG0009782	CG14958|NP_647782.1|DMEL	LOC111596330|XP_023166263.2|DHYD
OG0009783	CG42554|NP_001163314.1|DMEL	LOC111598692|XP_023169825.1|DHYD
OG0009784	CG16762|NP_647722.1|DMEL	LOC111597785|XP_023168426.1|DHYD
OG0009785	CG12971|NP_001262154.1|DMEL	LOC111601718|XP_023174207.2|DHYD
OG0009786	Hsp67Bc|NP_523994.1|DMEL	LOC111595144|XP_023164485.1|DHYD
OG0009787	CG4461|NP_648304.1|DMEL	LOC111595143|XP_023164484.1|DHYD
OG0009788	CG5707|NP_001246563.1|DMEL	LOC111596141|XP_023165992.2|DHYD
OG0009789	CG14963|NP_647778.1|DMEL	LOC111601708|XP_023174195.1|DHYD
OG0009790	CG34204|NP_001097401.1|DMEL	LOC111601257|XP_023173530.1|DHYD
OG0009791	CG13305|NP_001137913.1|DMEL	LOC111605183|XP_023179348.2|DHYD
OG0009792	CG6683|NP_648232.1|DMEL	LOC111601726|XP_023174217.1|DHYD
OG0009793	mthl9|NP_612029.1|DMEL	LOC111601050|XP_023173234.2|DHYD
OG0009794	CG31437|NP_733105.1|DMEL	LOC111604819|XP_023178809.1|DHYD
OG0009795	CG7101|NP_573329.2|DMEL	LOC111603198|XP_023176454.2|DHYD
OG0009796	CG14147|NP_648422.1|DMEL	LOC111597572|XP_023168139.1|DHYD
OG0009797	CG7409|NP_648155.1|DMEL	LOC111601696|XP_023174180.1|DHYD
OG0009798	CG13685|NP_001303397.1|DMEL	LOC111601673|XP_023174136.2|DHYD
OG0009799	CG3288|NP_649264.1|DMEL	LOC111592959|XP_023161217.1|DHYD
OG0009800	CG7173|NP_649330.1|DMEL	LOC111591865|XP_023159515.2|DHYD
OG0009801	ImpE2|NP_476580.1|DMEL	LOC111601587|XP_023174010.2|DHYD
OG0009802	CG10359|NP_001137882.1|DMEL	LOC111601562|XP_023173975.2|DHYD
OG0009803	retinin|NP_524995.2|DMEL	LOC111604678|XP_023178608.2|DHYD
OG0009804	CG4982|NP_648866.1|DMEL	LOC111604716|XP_023178657.1|DHYD
OG0009805	CG4962|NP_648865.1|DMEL	LOC111604677|XP_023178607.1|DHYD
OG0009806	CG13046|NP_648863.2|DMEL	LOC115483024|XP_030079623.1|DHYD
OG0009807	CG13054|NP_648852.1|DMEL	LOC111604710|XP_023178651.1|DHYD
OG0009808	CG42525|NP_001163335.1|DMEL	LOC111601704|XP_030081600.1|DHYD
OG0009809	Acbp6|NP_648082.1|DMEL	LOC111603709|XP_023177178.1|DHYD
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC111603047|XP_023176259.2|DHYD
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC111594377|XP_023163409.2|DHYD
OG0009812	CG10063|NP_648068.1|DMEL	LOC111601031|XP_023173209.2|DHYD
OG0009813	CG9279|NP_649124.1|DMEL	LOC111605100|XP_023179210.2|DHYD
OG0009814	CG4669|NP_647956.2|DMEL	LOC111601743|XP_023174251.2|DHYD
OG0009815	CG14075|NP_649080.1|DMEL	LOC111592281|XP_023160150.2|DHYD
OG0009816	Fbp1|NP_524065.1|DMEL	LOC111600944|XP_023173082.2|DHYD
OG0009817	CG8100|NP_648693.2|DMEL	LOC111600945|XP_023173083.2|DHYD
OG0009818	CG14107|NP_648637.2|DMEL	LOC111604546|XP_023178413.2|DHYD
OG0009819	ImpL1|NP_729885.1|DMEL	LOC111604522|XP_023178386.1|DHYD
OG0009820	CG14110|NP_648638.1|DMEL	LOC111604547|XP_023178414.2|DHYD
OG0009821	kni|NP_001287130.1|DMEL	LOC111605707|XP_023180160.2|DHYD
OG0009822	hid|NP_524136.2|DMEL	LOC111599228|XP_023170594.1|DHYD
OG0009823	mtrm|NP_648223.1|DMEL	LOC111601555|XP_023173965.1|DHYD
OG0009824	CG7607|NP_648449.1|DMEL	LOC111593139|XP_023161508.1|DHYD
OG0009825	CG14109|NP_648649.1|DMEL	LOC111599821|XP_023171377.2|DHYD
OG0009826	CG11438|NP_649392.1|DMEL	LOC111597613|XP_023168179.2|DHYD
OG0009827	laza|NP_649391.1|DMEL	LOC111597612|XP_023168178.2|DHYD
OG0009828	CG6163|NP_648460.1|DMEL	LOC111592783|XP_023160954.2|DHYD
OG0009829	CG17032|NP_648817.1|DMEL	LOC111595347|XP_023164789.2|DHYD
OG0009830	CG14568|NP_649355.1|DMEL	LOC111600990|XP_023173150.1|DHYD
OG0009831	CG14572|NP_649359.1|DMEL	LOC111600989|XP_023173149.2|DHYD
OG0009832	CG14565|NP_649360.1|DMEL	LOC111600948|XP_023173087.2|DHYD
OG0009833	CG34452|NP_001097611.2|DMEL	LOC111597338|XP_023167751.1|DHYD
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC111600592|XP_023172552.1|DHYD
OG0009836	CG14282|NP_650788.1|DMEL	LOC111597188|XP_023167526.2|DHYD
OG0009837	CG4009|NP_650588.2|DMEL	LOC111602468|XP_023175301.1|DHYD
OG0009838	CG15152|NP_609865.1|DMEL	LOC111594202|XP_023163167.1|DHYD
OG0009839	CG43341|NP_001246190.1|DMEL	LOC111604182|XP_023177898.2|DHYD
OG0009840	CG18094|NP_001260584.1|DMEL	LOC111594778|XP_023163999.2|DHYD
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC111602257|XP_023175019.2|DHYD
OG0009842	CG13474|NP_648714.1|DMEL	LOC111599831|XP_023171392.1|DHYD
OG0009843	CG32270|NP_728837.1|DMEL	LOC111598462|XP_023169486.1|DHYD
OG0009844	stwl|NP_524068.2|DMEL	LOC111603332|XP_023176636.2|DHYD
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC111602597|XP_023175524.2|DHYD
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC111598957|XP_023170210.1|DHYD
OG0009847	CG15773|NP_572251.1|DMEL	LOC111605616|XP_030079870.1|DHYD
OG0009848	CG17764|NP_572211.1|DMEL	LOC111597301|XP_023167692.1|DHYD
OG0009849	Elal|NP_524491.1|DMEL	LOC111596400|XP_023166373.2|DHYD
OG0009850	CG12061|NP_001104467.2|DMEL	LOC111593647|XP_023162295.2|DHYD
OG0009851	CG2898|NP_572623.1|DMEL	LOC111602069|XP_023174759.1|DHYD
OG0009852	CG10752|NP_648614.1|DMEL	LOC111601593|XP_023174021.2|DHYD, LOC111598428|XP_030079323.1|DHYD
OG0009853	CG11068|NP_572936.1|DMEL	LOC111605051|XP_023179156.2|DHYD
OG0009855	CG12438|NP_609249.1|DMEL	LOC111600416|XP_023172264.2|DHYD
OG0009857	CG13083|NP_995727.1|DMEL	LOC111594780|XP_023164002.2|DHYD
OG0009858	ppk11|NP_001334672.1|DMEL	LOC111594750|XP_023163966.2|DHYD
OG0009859	OS9|NP_652666.2|DMEL	LOC111592581|XP_023160659.1|DHYD
OG0009860	CG7309|NP_609468.4|DMEL	LOC111603523|XP_023176922.2|DHYD
OG0009861	CG33128|NP_787961.1|DMEL	LOC111595826|XP_023165500.2|DHYD
OG0009862	CG4983|NP_609513.1|DMEL	LOC111599473|XP_030080395.1|DHYD
OG0009863	CG17078|NP_608512.2|DMEL	LOC111602466|XP_023175296.2|DHYD
OG0009864	CG33322|NP_995734.1|DMEL	LOC111596096|XP_023165925.1|DHYD
OG0009865	Elba3|NP_608850.1|DMEL	LOC111596094|XP_030080402.1|DHYD
OG0009866	CG43127|NP_001097575.2|DMEL	LOC115483181|XP_030080199.1|DHYD, LOC111599822|XP_023171378.1|DHYD, LOC115483340|XP_030080681.1|DHYD
OG0009867	CG13712|NP_647926.1|DMEL	LOC111599636|XP_023171084.1|DHYD
OG0009868	CG32221|NP_730456.2|DMEL	LOC111604460|XP_023178308.2|DHYD
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC111599270|XP_023170637.2|DHYD
OG0009871	CG17575|NP_001188917.1|DMEL	LOC111605136|XP_023179293.2|DHYD
OG0009872	CG4286|NP_611560.1|DMEL	LOC111597094|XP_023167403.1|DHYD
OG0009873	pgc|NP_001097411.1|DMEL	LOC111593757|XP_023162534.1|DHYD
OG0009874	CG5506|NP_649021.1|DMEL	LOC111600973|XP_023173124.2|DHYD
OG0009875	CG11425|NP_649395.1|DMEL	LOC111597543|XP_030079672.1|DHYD
OG0009876	CG33626|NP_001027405.2|DMEL	LOC111600775|XP_023172823.2|DHYD
OG0009877	Tsen15|NP_724774.1|DMEL	LOC111604151|XP_023177843.2|DHYD
OG0009878	CG30056|NP_725186.1|DMEL	LOC111605374|XP_023179625.1|DHYD
OG0009879	CG10931|NP_611261.1|DMEL	LOC111595637|XP_023165219.1|DHYD
OG0009880	CG30278|NP_726180.1|DMEL	LOC111605244|XP_023179448.1|DHYD
OG0009881	CG17048|NP_610866.1|DMEL	LOC111595751|XP_023165380.1|DHYD
OG0009882	CG10332|NP_611809.2|DMEL	LOC111603808|XP_023177328.1|DHYD
OG0009883	CG13423|NP_611485.1|DMEL	LOC111595496|XP_023165034.2|DHYD
OG0009884	CG13428|NP_611487.1|DMEL	LOC111595527|XP_023165076.2|DHYD
OG0009885	CG1690|NP_610515.1|DMEL	LOC111592111|XP_023159909.1|DHYD
