Orthogroup	DMEL.longest_only	DERE.longest_only
OG0010117	CG15458|NP_652293.1|DMEL	LOC6550178|XP_001977883.1|DERE
OG0010118	CG2901|NP_570077.1|DMEL	LOC6550908|XP_001976823.1|DERE
OG0010119	Ipod|NP_572614.1|DMEL	LOC6551588|XP_026838515.1|DERE
OG0010120	Dlip1|NP_001259375.1|DMEL	LOC6549887|XP_001977364.1|DERE
OG0010121	upd2|NP_001356882.1|DMEL	LOC6550276|XP_026837827.1|DERE
OG0010122	CG10996|NP_572924.1|DMEL	LOC6550864|XP_001978224.1|DERE
OG0010123	CG13403|NP_572944.1|DMEL	LOC6550228|XP_001978196.2|DERE
OG0010125	Ser7|NP_572582.1|DMEL	LOC6551718|XP_001977297.1|DERE
OG0010126	Adhr|NP_477495.1|DMEL	LOC6540580|XP_001968898.1|DERE
OG0010127	CG33299|NP_995671.2|DMEL	LOC6540841|XP_001969329.3|DERE
OG0010128	gcm2|NP_609302.1|DMEL	LOC6543235|XP_026834712.1|DERE
OG0010129	CG16826|NP_609638.1|DMEL	LOC6542083|XP_001969641.1|DERE
OG0010130	CG18662|NP_652561.1|DMEL	LOC6541755|XP_001969262.1|DERE
OG0010131	CG43052|NP_001246030.1|DMEL	LOC6540661|XP_001968879.1|DERE
OG0010132	CG13084|NP_609971.1|DMEL	LOC6549287|XP_001974249.3|DERE
OG0010133	CG10195|NP_609970.4|DMEL	LOC6549288|XP_026836123.1|DERE
OG0010134	CG13116|NP_609306.2|DMEL	LOC6541251|XP_001969337.1|DERE
OG0010135	CG18266|NP_608945.1|DMEL	LOC6543368|XP_001968827.1|DERE
OG0010136	CG14011|NP_608943.1|DMEL	LOC6540922|XP_001968824.1|DERE
OG0010137	CG13983|NP_609006.1|DMEL	LOC6542245|XP_001969994.1|DERE
OG0010138	dunk|NP_001036384.1|DMEL	LOC26526484|XP_015012810.1|DERE
OG0010139	CG17470|NP_610041.1|DMEL	LOC6548827|XP_001974137.1|DERE
OG0010140	CG42658|NP_001188682.1|DMEL	LOC26526198|XP_026834216.1|DERE
OG0010141	CG14071|NP_609466.1|DMEL	LOC6543224|XP_001969901.1|DERE
OG0010142	CG14346|NP_608599.1|DMEL	LOC6543138|XP_001968287.1|DERE
OG0010143	CG14932|NP_001162956.1|DMEL	LOC6541639|XP_026834814.1|DERE
OG0010144	CG15142|NP_609846.1|DMEL	LOC6549250|XP_001974435.2|DERE
OG0010145	CG14014|NP_608939.2|DMEL	LOC6542779|XP_001968818.1|DERE
OG0010146	CG31627|NP_724314.2|DMEL	LOC6548799|XP_026836919.1|DERE
OG0010147	CG15422|NP_608814.1|DMEL	LOC6542343|XP_001968635.1|DERE
OG0010148	CG5888|NP_609794.1|DMEL	LOC6547579|XP_026835725.1|DERE
OG0010149	c-cup|NP_608623.2|DMEL	LOC6542379|XP_001968327.2|DERE
OG0010150	CG31787|NP_724105.1|DMEL	LOC6549138|XP_001974391.1|DERE
OG0010151	CG34173|NP_001097187.1|DMEL	LOC26526096|XP_015012741.1|DERE
OG0010152	CG5421|NP_609569.1|DMEL	LOC6541850|XP_001969733.1|DERE
OG0010153	CG4161|NP_609753.1|DMEL	LOC6542346|XP_001968968.1|DERE
OG0010154	CG15262|NP_609750.1|DMEL	LOC6541332|XP_001968959.1|DERE
OG0010155	CG12617|NP_652589.1|DMEL	LOC6549062|XP_026836459.1|DERE
OG0010156	CG5194|NP_648281.1|DMEL	LOC6544973|XP_026832790.1|DERE
OG0010157	CG14151|NP_648399.2|DMEL	LOC6546343|XP_001972287.1|DERE
OG0010158	CG8072|NP_648384.1|DMEL	LOC6546131|XP_026833169.1|DERE
OG0010159	CG15876|NP_647925.1|DMEL	LOC6544078|XP_001971935.1|DERE
OG0010160	CG12078|NP_647795.2|DMEL	LOC6546037|XP_001971726.3|DERE
OG0010161	CG13040|NP_648875.1|DMEL	LOC6544969|XP_026832661.1|DERE
OG0010162	CG43206|NP_001246794.1|DMEL	LOC26526844|XP_015014350.1|DERE
OG0010163	CG12984|NP_649276.2|DMEL	LOC6546225|XP_001973567.1|DERE
OG0010164	Irbp18|NP_648434.1|DMEL	LOC6543865|XP_001972341.1|DERE
OG0010165	CG13299|NP_648039.1|DMEL	LOC6545213|XP_001972104.1|DERE
OG0010166	Or67b|NP_524007.2|DMEL	LOC6544627|XP_001972202.3|DERE
OG0010167	CG33703|NP_001027119.1|DMEL	LOC6545979|XP_001972187.1|DERE
OG0010168	CG43329|NP_001246886.1|DMEL	LOC6544198|XP_015012925.1|DERE
OG0010169	Muc68Ca|NP_996054.1|DMEL	LOC6544725|XP_026833964.1|DERE
OG0010170	skl|NP_524139.1|DMEL	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE
OG0010171	rpr|NP_524138.1|DMEL	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE
OG0010172	CG7276|NP_996092.1|DMEL	LOC6544337|XP_001973080.1|DERE
OG0010173	CG12374|NP_610819.1|DMEL	LOC6546646|XP_001975855.1|DERE
OG0010174	CG30398|NP_726113.1|DMEL	LOC6548281|XP_001975107.1|DERE
OG0010175	CG13488|NP_001286699.1|DMEL	LOC6547981|XP_001975127.1|DERE
OG0010176	CG34029|NP_001033964.1|DMEL	LOC6547985|XP_026836599.1|DERE
OG0010177	Gpo2|NP_610295.1|DMEL	LOC6542430|XP_001970610.1|DERE
OG0010178	CG7848|NP_611127.1|DMEL	LOC6548839|XP_001975353.1|DERE
OG0010179	CG14102|NP_649147.2|DMEL	LOC6545487|XP_001973382.1|DERE
OG0010180	CG34256|NP_001097642.2|DMEL	LOC6545352|XP_001973292.1|DERE
OG0010181	CG7140|NP_649376.3|DMEL	LOC6544284|XP_001973712.1|DERE
OG0010182	IM14|NP_001033962.1|DMEL	LOC26526188|XP_026836531.1|DERE
OG0010183	IM4|NP_652295.1|DMEL	LOC6547607|XP_001974967.1|DERE
OG0010184	CG34444|NP_001097313.1|DMEL	LOC26526588|XP_015012820.1|DERE
OG0010185	Obp50a|NP_995832.1|DMEL	LOC6549554|XP_015012385.1|DERE
OG0010186	gnu|NP_648726.1|DMEL	LOC6543955|XP_001972761.1|DERE
OG0010187	Spn47C|NP_610633.1|DMEL	LOC6547258|XP_001976144.1|DERE
OG0010188	CG30096|NP_725563.2|DMEL	LOC6548528|XP_001975368.2|DERE
OG0010189	wuc|NP_001097291.1|DMEL	LOC6546671|XP_001975864.1|DERE
OG0010190	CG18336|NP_652387.1|DMEL	LOC6547274|XP_001976097.1|DERE
OG0010191	Listericin|NP_610650.1|DMEL	LOC6547147|XP_001976122.1|DERE
OG0010192	BomT1|NP_001246405.1|DMEL	LOC26526294|XP_015012776.1|DERE
OG0010193	Coop|NP_610286.2|DMEL	LOC6542198|XP_026834884.1|DERE
OG0010194	CG7551|NP_648466.1|DMEL	LOC6544585|XP_001972384.1|DERE
OG0010195	CG6149|NP_648463.2|DMEL	LOC6544581|XP_001972380.1|DERE
OG0010196	CG4741|NP_611948.1|DMEL	LOC6548366|XP_001976642.1|DERE
OG0010197	CG44251|NP_725246.1|DMEL	LOC6546614|XP_001975830.2|DERE
OG0010198	CG4853|NP_611222.2|DMEL	LOC6546704|XP_026836702.1|DERE
OG0010199	CG9406|NP_611552.1|DMEL	LOC6547723|XP_001975012.1|DERE
OG0010200	Gbp2|NP_611195.1|DMEL	LOC6548033|XP_001975246.1|DERE
OG0010201	CG3494|NP_611915.1|DMEL	LOC6548096|XP_001976602.1|DERE
OG0010202	CkIIbeta2|NP_477407.1|DMEL	LOC6547594|XP_001974893.1|DERE
OG0010203	CG10494|NP_726079.1|DMEL	LOC6548059|XP_001975061.1|DERE
OG0010204	hbs|NP_788355.1|DMEL	LOC6549000|XP_001975551.1|DERE
OG0010205	gom|NP_524659.1|DMEL	LOC6548326|XP_001975161.1|DERE
OG0010206	CG34205|NP_001097407.1|DMEL	LOC6548176|XP_026835958.1|DERE
OG0010207	Had2|NP_610974.1|DMEL	LOC6548822|XP_001975607.1|DERE
OG0010208	lectin-46Cb|NP_001163102.1|DMEL	LOC6542995|XP_001969154.3|DERE
OG0010209	lectin-46Ca|NP_652633.1|DMEL	LOC6541802|XP_001969153.1|DERE
OG0010210	CG12942|NP_610628.2|DMEL	LOC6547283|XP_001976150.1|DERE
OG0010211	ste24b|NP_611174.1|DMEL	LOC6547998|XP_001975277.1|DERE
OG0010212	dany|NP_726138.1|DMEL	LOC6548377|XP_001975136.1|DERE
OG0010213	CG9308|NP_611629.1|DMEL	LOC6548380|XP_001975139.1|DERE
OG0010214	CG11475|NP_611633.2|DMEL	LOC6548104|XP_001975145.1|DERE
OG0010215	CG15127|NP_663310.1|DMEL	LOC6547386|XP_001974842.1|DERE
OG0010216	Vha36-2|NP_610753.1|DMEL	LOC6546853|XP_001975955.1|DERE
OG0010217	CG30412|NP_726305.1|DMEL	LOC6547439|XP_001976375.2|DERE
OG0010218	CG3124|NP_611774.1|DMEL	LOC6547691|XP_001976371.1|DERE
OG0010219	CG30192|NP_726294.1|DMEL	LOC6547879|XP_001976355.1|DERE
OG0010220	CG6421|NP_652048.2|DMEL	LOC6548339|XP_001975295.1|DERE
OG0010221	CG6435|NP_611165.2|DMEL	LOC6548337|XP_001975293.1|DERE
OG0010222	CG18371|NP_610923.1|DMEL	LOC6549630|XP_001975691.1|DERE
OG0010223	CG42288|NP_610926.2|DMEL	LOC6549626|XP_001975687.2|DERE
OG0010224	otk2|NP_612571.1|DMEL	LOC6546773|XP_001976000.1|DERE
OG0010225	CG3809|NP_731676.2|DMEL	LOC6553886|XP_001980459.1|DERE
OG0010226	CG31496|NP_731155.2|DMEL	LOC6552670|XP_001979178.1|DERE
OG0010227	CG33293|NP_996150.1|DMEL	LOC26526873|XP_015010534.1|DERE
OG0010228	CG17199|NP_650868.1|DMEL	LOC6553993|XP_001979452.1|DERE
OG0010229	CG11703|NP_650792.1|DMEL	LOC6553958|XP_001979553.1|DERE
OG0010230	CG5217|NP_650796.1|DMEL	LOC6553816|XP_001979549.1|DERE
OG0010231	CG18404|NP_651786.1|DMEL	LOC6555328|XP_001981215.1|DERE
OG0010232	CG43208|NP_001247085.1|DMEL	LOC26526715|XP_015010515.1|DERE
OG0010233	CG7054|NP_651050.1|DMEL	LOC6555174|XP_026839508.1|DERE
OG0010234	tal-AA|NP_001138049.1|DMEL	LOC26526187|XP_026839535.1|DERE
OG0010236	CG15517|NP_651745.1|DMEL	LOC6554476|XP_001981289.2|DERE
OG0010237	CG2003|NP_651903.2|DMEL	LOC6554621|XP_026833519.1|DERE
OG0010238	CG4956|NP_651428.2|DMEL	LOC6554285|XP_001981753.1|DERE
OG0010239	BomBc3|NP_652235.1|DMEL	LOC6555303|XP_001982324.1|DERE
OG0010240	Acyp|NP_523563.1|DMEL	LOC6541029|XP_001969556.1|DERE
OG0010241	CG43630|NP_001247079.1|DMEL	LOC26526482|XP_015010489.1|DERE
OG0010242	CG13641|NP_651302.1|DMEL	LOC6554416|XP_001981917.1|DERE
OG0010243	CG11333|NP_651869.1|DMEL	LOC6554719|XP_001981081.1|DERE
OG0010244	CG17477|NP_650598.1|DMEL	LOC6552232|XP_001979797.1|DERE
OG0010245	AttD|NP_524391.2|DMEL	LOC6552193|XP_001979738.1|DERE
OG0010246	CG31337|NP_731817.1|DMEL	LOC6553555|XP_026837682.1|DERE
OG0010247	CG10164|NP_651155.1|DMEL	LOC6554304|XP_001982128.1|DERE
OG0010248	CG34279|NP_001097820.2|DMEL	LOC26527009|XP_026831946.1|DERE
OG0010249	CG14718|NP_650107.1|DMEL	LOC6553964|XP_001980522.1|DERE
OG0010250	CG14383|NP_650245.1|DMEL	LOC6553566|XP_001980336.1|DERE
OG0010251	CG31200|NP_650909.1|DMEL	LOC6553441|XP_001979391.1|DERE
OG0010252	CG18764|NP_652712.2|DMEL	LOC6554009|XP_001980539.1|DERE
OG0010253	CG30184|NP_726341.1|DMEL	LOC6547887|XP_001976431.1|DERE
OG0010254	CG13557|NP_611798.1|DMEL	LOC6547794|XP_001976411.1|DERE
OG0010255	CG15200|NP_572697.1|DMEL	LOC6551692|XP_001977153.1|DERE
OG0010255	CG1394|NP_572696.1|DMEL	LOC113564628|XP_026838752.1|DERE
OG0010256	CG10177|NP_651150.1|DMEL	LOC6554436|XP_001982134.1|DERE
OG0010258	CG17154|NP_648544.2|DMEL	LOC6544659|XP_001972488.1|DERE
OG0010259	CG34238|NP_001097576.1|DMEL	LOC6546342|XP_001972286.2|DERE
OG0010260	CG32986|NP_788006.1|DMEL	LOC6542778|XP_001969240.1|DERE
OG0010261	CG42792|NP_001188820.1|DMEL, CG44475|NP_001285967.1|DMEL	LOC113564059|XP_026834266.1|DERE, LOC113564060|XP_026834270.1|DERE, LOC113564221|XP_026835606.1|DERE
OG0010267	CG15822|NP_001137872.2|DMEL	LOC6546538|XP_026832875.1|DERE
OG0010272	CG12464|NP_610893.1|DMEL	LOC6549601|XP_001975734.1|DERE
OG0010275	Obp83ef|NP_731042.1|DMEL	LOC113563750|XP_026831838.1|DERE
OG0010276	Erk7|NP_727335.1|DMEL	LOC6549815|XP_015011071.2|DERE
OG0010277	CG43999|NP_001036749.2|DMEL	LOC6555209|XP_001982077.1|DERE
OG0010279	CG10845|NP_651309.2|DMEL	LOC6554151|XP_001981908.3|DERE
OG0010280	Cp7Fb|NP_572484.1|DMEL	LOC6549679|XP_001977438.1|DERE
OG0010281	CG32846|NP_001189040.1|DMEL	LOC6546378|XP_001971323.2|DERE
OG0010282	CG14260|NP_651551.1|DMEL	LOC6554609|XP_001981561.1|DERE
OG0010283	CG32856|NP_732096.1|DMEL	LOC6553268|XP_001980127.1|DERE
OG0010284	CG17189|NP_651534.2|DMEL	LOC6554908|XP_001981593.1|DERE
OG0010285	Nepl14|NP_651097.1|DMEL	LOC6554881|XP_001982219.1|DERE
OG0010286	Obp99d|NP_651712.1|DMEL	LOC6554594|XP_001981329.1|DERE
OG0010287	CG34149|NP_001036745.1|DMEL	LOC6555196|XP_001982292.1|DERE
OG0010288	CG7715|NP_650748.2|DMEL	LOC6553867|XP_001979610.1|DERE
OG0010289	Tb|NP_651494.1|DMEL	LOC6555402|XP_026831521.1|DERE
OG0010290	CG43222|NP_001247291.1|DMEL	LOC6554711|XP_001981961.1|DERE
OG0010291	PH4alphaSG1|NP_733376.1|DMEL	LOC6555244|XP_001981189.1|DERE
OG0010292	Nepl17|NP_651641.1|DMEL	LOC6555097|XP_001981424.1|DERE
OG0010293	CG3597|NP_001259930.1|DMEL	LOC6541366|XP_001968402.1|DERE
OG0010294	Gr39a|NP_724330.1|DMEL	LOC6548904|XP_001974043.1|DERE
OG0010295	GluRIIB|NP_523485.3|DMEL	LOC6540884|XP_001968823.1|DERE
OG0010296	sut2|NP_524732.1|DMEL	LOC6541896|XP_001970520.1|DERE
OG0010297	CG44286|NP_001286232.1|DMEL	LOC113564101|XP_026834800.1|DERE
OG0010298	CG5084|NP_611279.1|DMEL	LOC6546951|XP_001974601.1|DERE
OG0010300	CG34224|NP_001097266.1|DMEL	LOC6547150|XP_001976125.1|DERE
OG0010301	CG1138|NP_649667.1|DMEL	LOC6553069|XP_001979090.3|DERE
OG0010302	CG30062|NP_725299.2|DMEL	LOC26526412|XP_015012801.2|DERE
OG0010303	Orcokinin|NP_611852.2|DMEL	LOC6548007|XP_001976502.1|DERE
OG0010304	CG13002|NP_573178.1|DMEL	LOC6550046|XP_001977512.1|DERE
OG0010305	sphe|NP_573148.2|DMEL	LOC6550011|XP_001977477.1|DERE
OG0010306	TwdlX|NP_728016.1|DMEL	LOC6550020|XP_026838332.1|DERE
OG0010307	CG12236|NP_727050.1|DMEL	LOC6551046|XP_001977031.3|DERE
OG0010308	Cp38|NP_511088.1|DMEL	LOC6549676|XP_001977435.1|DERE
OG0010309	ppk27|NP_647826.2|DMEL	LOC26526303|XP_015014254.1|DERE
OG0010310	CG32808|NP_726740.1|DMEL	LOC6555629|XP_001982513.3|DERE
OG0010311	CG8051|NP_573377.1|DMEL	LOC6550359|XP_026837719.1|DERE
OG0010312	Muc18B|NP_573365.1|DMEL	LOC6550386|XP_001977753.1|DERE
OG0010313	ppk5|NP_996138.2|DMEL	LOC6543883|XP_001973642.2|DERE
OG0010314	CG15756|NP_572895.1|DMEL	LOC6551014|XP_001978265.2|DERE
OG0010315	CG9689|NP_572587.1|DMEL	LOC6551570|XP_001977291.1|DERE
OG0010316	CG33017|NP_788375.1|DMEL	LOC113564278|XP_026836222.1|DERE
OG0010317	dyw|NP_570016.1|DMEL	LOC6550575|XP_001976736.1|DERE
OG0010318	Nep6|NP_572831.2|DMEL	LOC6551229|XP_001978341.1|DERE
OG0010319	CG17777|NP_652510.2|DMEL	LOC6555591|XP_001982616.1|DERE
OG0010320	CG15203|NP_572679.1|DMEL	LOC6551673|XP_001977176.1|DERE
OG0010321	CG32241|NP_729000.2|DMEL	LOC6543700|XP_001971907.3|DERE
OG0010322	CG13721|NP_647912.1|DMEL	LOC6543706|XP_001971913.1|DERE
OG0010323	ddbt|NP_001137864.1|DMEL	LOC6545471|XP_026832567.1|DERE
OG0010324	CG15005|NP_647870.1|DMEL	LOC6543714|XP_001971857.1|DERE
OG0010325	Cyp316a1|NP_648129.2|DMEL	LOC6544093|XP_001971434.2|DERE
OG0010326	CG10853|NP_647842.1|DMEL	LOC6546330|XP_001971806.3|DERE
OG0010327	CG4597|NP_647952.2|DMEL	LOC6544274|XP_001971960.2|DERE
OG0010328	CG13056|NP_652414.2|DMEL	LOC6545317|XP_001973243.1|DERE
OG0010329	CG13048|NP_648861.1|DMEL	LOC6545038|XP_001973220.1|DERE
OG0010330	grim|NP_524137.2|DMEL	LOC6546305|XP_001972846.1|DERE
OG0010331	CG7408|NP_649020.1|DMEL	LOC6546395|XP_026833563.1|DERE
OG0010332	Eo|NP_572986.1|DMEL	LOC6550614|XP_001978141.1|DERE
OG0010333	COX5BL|NP_609047.1|DMEL	LOC6540867|XP_001970033.1|DERE
OG0010334	CG14937|NP_609518.1|DMEL	LOC6541323|XP_001969815.1|DERE
OG0010335	CG32572|NP_728015.1|DMEL	LOC6550018|XP_026837859.1|DERE
OG0010336	CG32812|NP_569899.3|DMEL	LOC6555569|XP_001982486.1|DERE
OG0010337	CG15719|NP_572846.2|DMEL	LOC6550183|XP_001978322.1|DERE
OG0010338	CG8191|NP_573060.1|DMEL	LOC6550753|XP_001978050.1|DERE
OG0010339	Tengl4|NP_650038.2|DMEL	LOC6551901|XP_001980616.1|DERE
OG0010340	nullo|NP_511067.3|DMEL	LOC6551482|XP_001978515.1|DERE
OG0010341	CG14427|NP_572379.1|DMEL	LOC6551481|XP_001978514.1|DERE
OG0010342	CG15740|NP_572753.2|DMEL	LOC6551257|XP_001977071.2|DERE
OG0010343	CG3610|NP_650396.1|DMEL	LOC6552820|XP_001979971.1|DERE
OG0010344	CG15927|NP_572798.1|DMEL	LOC6551360|XP_001978373.1|DERE
OG0010345	CG14212|NP_608333.1|DMEL	LOC6550439|XP_001977799.1|DERE
OG0010346	CG11381|NP_569894.2|DMEL	LOC6555699|XP_026838924.1|DERE
OG0010347	CG12990|NP_573233.1|DMEL	LOC6550197|XP_001977586.1|DERE
OG0010348	CG30355|NP_724698.1|DMEL	LOC6542554|XP_001970433.1|DERE
OG0010349	Femcoat|NP_525067.2|DMEL	LOC6551155|XP_001976856.1|DERE
OG0010350	tyf|NP_572152.2|DMEL	LOC6550974|XP_026837533.1|DERE
OG0010351	Kmn1|NP_572729.1|DMEL	LOC6551093|XP_001977107.1|DERE
OG0010352	CG2652|NP_570015.1|DMEL	LOC6550756|XP_001976734.1|DERE
OG0010353	CG2962|NP_572612.2|DMEL	LOC6551592|XP_026838509.1|DERE
OG0010354	CG3939|NP_570048.1|DMEL	LOC6549763|XP_001976782.1|DERE
OG0010355	CG12239|NP_572265.1|DMEL	LOC6551208|XP_026838589.1|DERE
OG0010356	upd3|NP_001097014.1|DMEL	LOC6550280|XP_026837743.1|DERE
OG0010357	CG15317|NP_572569.1|DMEL	LOC6549793|XP_001977316.1|DERE
OG0010358	CG32564|NP_728056.1|DMEL	LOC6550142|XP_001977539.1|DERE
OG0010359	CG14626|NP_569890.1|DMEL	LOC6555696|XP_026838927.1|DERE
OG0010360	CG11379|NP_569888.1|DMEL	LOC6555694|XP_001982471.1|DERE
OG0010361	CG11384|NP_569887.1|DMEL	LOC6555693|XP_001982470.1|DERE
OG0010362	CG14629|NP_569881.1|DMEL	LOC6555795|XP_001982465.1|DERE
OG0010363	CG15370|NP_572544.1|DMEL	LOC6549745|XP_001977348.1|DERE
OG0010364	CG9981|NP_573124.1|DMEL	LOC6550566|XP_001977944.1|DERE
OG0010365	CG1494|NP_608444.2|DMEL	LOC6549926|XP_001978676.2|DERE
OG0010366	CG42512|NP_001162776.1|DMEL	LOC6550000|XP_001977466.1|DERE
OG0010367	CG12480|NP_572937.1|DMEL	LOC6550786|XP_026837561.1|DERE
OG0010368	CG12481|NP_001033843.1|DMEL	LOC6550230|XP_001978198.1|DERE
OG0010369	CG12498|NP_570030.1|DMEL	LOC6550774|XP_001976756.1|DERE
OG0010370	CG1468|NP_572585.3|DMEL	LOC6551572|XP_001977293.1|DERE
OG0010371	Yp2|NP_511102.3|DMEL	LOC6551451|XP_001977276.1|DERE
OG0010372	CG32631|NP_727714.1|DMEL	LOC6551027|XP_001978262.1|DERE
OG0010373	CG15754|NP_572894.1|DMEL	LOC6551015|XP_001978266.2|DERE
OG0010374	CG4653|NP_573150.2|DMEL	LOC6550013|XP_001977479.1|DERE
OG0010375	CG9672|NP_573151.1|DMEL	LOC6550014|XP_001977480.1|DERE
OG0010376	Alp11|NP_573047.1|DMEL	LOC6550661|XP_001978069.2|DERE
OG0010377	CG12446|NP_608475.1|DMEL	LOC6549967|XP_001978740.1|DERE
OG0010378	CG16756|NP_572222.2|DMEL	LOC6550945|XP_001976965.2|DERE
OG0010379	CG34330|NP_001097029.1|DMEL	LOC26526009|XP_015011429.2|DERE
OG0010380	CG11369|NP_572398.1|DMEL	LOC6551472|XP_001978553.1|DERE
OG0010381	CG42781|NP_001188555.1|DMEL	LOC26526981|XP_015011491.1|DERE
OG0010382	CG42246|NP_001138173.1|DMEL	LOC6551445|XP_001978543.1|DERE
OG0010383	CG1999|NP_572394.2|DMEL	LOC6551442|XP_001978540.1|DERE
OG0010384	CG12219|NP_572312.1|DMEL	LOC6551249|XP_001978437.1|DERE
OG0010385	CSN1a|NP_609720.1|DMEL	LOC6543389|XP_001968909.1|DERE
OG0010386	twe|NP_476633.1|DMEL	LOC6543258|XP_001969027.1|DERE
OG0010387	CG4218|NP_609714.1|DMEL	LOC6540597|XP_001968892.1|DERE
OG0010388	SoYb|NP_609335.3|DMEL	LOC6542767|XP_026834364.1|DERE
OG0010389	RpS28-like|NP_001097132.1|DMEL	LOC6541362|XP_001969302.1|DERE
OG0010390	CG31697|NP_724209.1|DMEL	LOC26526074|XP_015012733.1|DERE
OG0010391	CG10337|NP_609986.1|DMEL	LOC6549311|XP_001974233.1|DERE
OG0010392	CG12439|NP_609274.2|DMEL	LOC6541502|XP_026835156.1|DERE
OG0010393	Cpr23B|NP_608718.1|DMEL	LOC6542005|XP_001968476.1|DERE
OG0010394	CG9550|NP_609042.1|DMEL	LOC6540899|XP_001970028.3|DERE
OG0010395	CG13970|NP_610027.1|DMEL	LOC6548908|XP_001974175.3|DERE
OG0010396	CG9483|NP_609255.1|DMEL	LOC6542803|XP_001969244.1|DERE
OG0010397	nur|NP_723832.1|DMEL	LOC6540780|XP_001969590.3|DERE
OG0010398	Vm34Ca|NP_476785.1|DMEL	LOC6542889|XP_001969621.1|DERE
OG0010399	Tehao|NP_477438.1|DMEL	LOC6541833|XP_001969617.1|DERE
OG0010400	CG33640|NP_001027255.2|DMEL	LOC6542009|XP_001969608.1|DERE
OG0010401	CG9263|NP_609662.1|DMEL	LOC6540745|XP_001969600.1|DERE
OG0010402	CG31710|NP_001260294.1|DMEL	LOC6542211|XP_015015007.1|DERE
OG0010403	CG13117|NP_609307.1|DMEL	LOC6541035|XP_001969338.2|DERE
OG0010404	CG16772|NP_610015.2|DMEL	LOC6548966|XP_001974198.1|DERE
OG0010405	CG10680|NP_610016.1|DMEL	LOC6548965|XP_001974197.1|DERE
OG0010406	Hf|NP_788078.1|DMEL	LOC6548963|XP_026836199.1|DERE
OG0010407	ppk14|NP_609017.2|DMEL	LOC6542037|XP_001970004.3|DERE
OG0010408	CG31862|NP_723741.1|DMEL	LOC6541477|XP_001969748.1|DERE
OG0010409	CG45084|NP_001285973.1|DMEL	LOC113564113|XP_026834950.1|DERE
OG0010410	CG18109|NP_723933.1|DMEL	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE
OG0010411	CG11815|NP_647685.1|DMEL	LOC6546455|XP_001971235.1|DERE
OG0010412	CG34007|NP_001286104.1|DMEL	LOC6549120|XP_001974146.1|DERE
OG0010413	CG17237|NP_608666.1|DMEL	LOC6542903|XP_001968392.1|DERE
OG0010414	robl22E|NP_608667.1|DMEL	LOC6542043|XP_026835081.1|DERE
OG0010415	Ugt307A1|NP_609097.2|DMEL	LOC6541876|XP_001970123.1|DERE
OG0010416	CG14070|NP_609467.1|DMEL	LOC6543214|XP_001969900.1|DERE
OG0010417	CG12517|NP_609465.1|DMEL	LOC6542972|XP_001969902.1|DERE
OG0010418	Porin2|NP_609462.1|DMEL	LOC6543351|XP_001969909.1|DERE
OG0010419	dbf|NP_609430.1|DMEL	LOC6541799|XP_001969945.1|DERE
OG0010420	c_2_M|NP_609788.1|DMEL	LOC6541667|XP_001969037.2|DERE
OG0010421	halo|NP_001137765.1|DMEL	LOC6541699|XP_001968298.1|DERE
OG0010422	CG16800|NP_609594.2|DMEL	LOC6542816|XP_001969697.2|DERE
OG0010423	CG42688|NP_001188843.1|DMEL	LOC26526573|XP_015012818.1|DERE
OG0010424	CG43050|NP_001246017.1|DMEL	LOC6542187|XP_026834729.1|DERE
OG0010425	CG31741|NP_724088.2|DMEL	LOC6549190|XP_001974409.3|DERE
OG0010426	CG15153|NP_609863.1|DMEL	LOC6549189|XP_001974408.1|DERE
OG0010427	CG18269|NP_608940.1|DMEL	LOC6542582|XP_001968819.2|DERE
OG0010428	CG43345|NP_610096.1|DMEL	LOC6548801|XP_001974058.1|DERE
OG0010429	ATPsynGL|NP_609142.1|DMEL	LOC6541719|XP_001970187.1|DERE
OG0010430	CG17648|NP_608620.1|DMEL	LOC6542070|XP_001968318.1|DERE
OG0010431	sob|NP_476882.1|DMEL	LOC6542623|XP_001968583.1|DERE
OG0010432	odd|NP_722922.1|DMEL	LOC6542868|XP_001968586.1|DERE
OG0010433	CG3513|NP_608798.1|DMEL	LOC6541076|XP_001968595.1|DERE
OG0010434	CG15382|NP_608650.1|DMEL	LOC6543400|XP_001968360.1|DERE
OG0010435	l_2_05714|NP_723031.1|DMEL	LOC6540823|XP_001968741.1|DERE
OG0010436	CG43725|NP_001260374.1|DMEL	LOC6542899|XP_026834586.1|DERE
OG0010437	ihog|NP_609085.1|DMEL	LOC6542132|XP_001970094.1|DERE
OG0010439	CG1421|NP_610126.1|DMEL	LOC6548361|XP_001973964.1|DERE
OG0010440	CG15136|NP_609827.1|DMEL	LOC6549568|XP_001974470.1|DERE
OG0010441	CG31806|NP_724032.1|DMEL	LOC26527028|XP_015012900.1|DERE
OG0010442	CG3942|NP_650171.2|DMEL	LOC6553797|XP_001980445.1|DERE
OG0010443	CG15258|NP_609751.1|DMEL	LOC6541105|XP_001968963.1|DERE
OG0010444	nht|NP_523574.4|DMEL	LOC6541553|XP_001968961.1|DERE
