Orthogroup	DMEL.longest_only	BTRY.longest_only
OG0008118	CG17778|NP_569846.2|DMEL	LOC120774950|XP_039960764.1|BTRY
OG0008119	Ubqn|NP_608344.1|DMEL	LOC120775043|XP_039960953.1|BTRY
OG0008120	CDK2AP1|NP_001259439.1|DMEL	LOC120775070|XP_039960992.1|BTRY
OG0008121	CG8569|NP_610795.1|DMEL	LOC120775230|XP_039961236.1|BTRY
OG0008122	Pink1|NP_572340.2|DMEL	LOC120775264|XP_039961283.1|BTRY
OG0008123	Top3beta|NP_511059.2|DMEL	LOC120773386|XP_039958154.1|BTRY
OG0008124	Pdfr|NP_001245501.1|DMEL	LOC120776116|XP_039962552.1|BTRY
OG0008125	rb|NP_525071.2|DMEL	LOC120774750|XP_039960442.1|BTRY
OG0008126	CG3823|NP_572313.1|DMEL	LOC120774891|XP_039960689.1|BTRY
OG0008127	pigs|NP_572331.2|DMEL	LOC120774475|XP_039960066.1|BTRY
OG0008128	CG11679|NP_573063.1|DMEL	LOC120776194|XP_039962754.1|BTRY
OG0008129	CG3815|NP_572311.1|DMEL	LOC120775121|XP_039961077.1|BTRY
OG0008130	Rab35|NP_608373.1|DMEL	LOC120774326|XP_039959810.1|BTRY
OG0008131	tyn|NP_001368965.1|DMEL	LOC120774921|XP_039960731.1|BTRY
OG0008132	CG6432|NP_651247.1|DMEL	LOC120780246|XP_039968440.1|BTRY
OG0008133	CG4332|NP_572861.1|DMEL	LOC120775583|XP_039961752.1|BTRY
OG0008134	CG15894|NP_001096891.1|DMEL	LOC120774870|XP_039960641.1|BTRY
OG0008135	CG9801|NP_649827.2|DMEL	LOC120775299|XP_039961351.1|BTRY
OG0008136	Ir25a|NP_001260049.1|DMEL	LOC120768421|XP_039951036.1|BTRY
OG0008137	CG3081|NP_572176.2|DMEL	LOC120775247|XP_039961261.1|BTRY
OG0008138	Hsc20|NP_001097616.1|DMEL	LOC120776511|XP_039963153.1|BTRY
OG0008139	CG30059|NP_610872.1|DMEL, CG18278|NP_725289.1|DMEL	LOC120774453|XP_039960035.1|BTRY
OG0008140	CG3556|NP_572164.2|DMEL	LOC120776152|XP_039962630.1|BTRY
OG0008141	CG32668|NP_727502.1|DMEL	LOC120776122|XP_039962583.1|BTRY
OG0008142	CG14210|NP_608328.1|DMEL	LOC120773728|XP_039958718.1|BTRY
OG0008143	ArgRS|NP_573081.1|DMEL	LOC120775417|XP_039961529.1|BTRY
OG0008144	ox|NP_476985.1|DMEL	LOC120770238|XP_039953466.1|BTRY
OG0008145	LIMK1|NP_511139.2|DMEL	LOC120773949|XP_039959107.1|BTRY
OG0008146	unc-119|NP_572389.1|DMEL	LOC120775859|XP_039962163.1|BTRY
OG0008147	CG1677|NP_572387.1|DMEL	LOC120774087|XP_039959353.1|BTRY
OG0008148	Rbcn-3A|NP_572302.2|DMEL	LOC120775388|XP_039961482.1|BTRY
OG0008149	CG3168|NP_572345.1|DMEL	LOC120773707|XP_039958679.1|BTRY
OG0008150	SrpRalpha|NP_524887.2|DMEL	LOC120773432|XP_039958247.1|BTRY
OG0008151	beta-Spec|NP_001259660.1|DMEL	LOC120775755|XP_039962019.1|BTRY
OG0008152	Hr4|NP_001259161.1|DMEL	LOC120773522|XP_039958413.1|BTRY
OG0008153	CG4806|NP_611955.2|DMEL	LOC120771456|XP_039955401.1|BTRY
OG0008154	Tsen34|NP_001036605.2|DMEL	LOC120777655|XP_039965040.1|BTRY
OG0008155	Ccdc56|NP_996062.3|DMEL	LOC120777736|XP_039965161.1|BTRY
OG0008156	rod|NP_476705.1|DMEL	LOC120781410|XP_039969559.1|BTRY
OG0008157	CG6345|NP_650002.1|DMEL	LOC120777424|XP_039964667.1|BTRY
OG0008158	eIF2alpha|NP_573130.1|DMEL	LOC120775549|XP_039961710.1|BTRY
OG0008159	CG42495|NP_001163464.1|DMEL	LOC120777807|XP_039965275.1|BTRY
OG0008160	Fak|NP_001137718.1|DMEL	LOC120770132|XP_039953247.1|BTRY
OG0008161	CG1231|NP_612032.1|DMEL	LOC120775913|XP_039962240.1|BTRY
OG0008162	Gga|NP_572571.1|DMEL	LOC120774516|XP_039960145.1|BTRY
OG0008163	CG42272|NP_729101.2|DMEL	LOC120779147|XP_039967295.1|BTRY
OG0008164	zyd|NP_001015261.3|DMEL	LOC120773996|XP_039959199.1|BTRY
OG0008165	Raf|NP_525047.1|DMEL	LOC120774879|XP_039960667.1|BTRY
OG0008166	CG1622|NP_572872.1|DMEL	LOC120774889|XP_039960686.1|BTRY
OG0008167	CG11085|NP_572815.3|DMEL	LOC120774468|XP_039960058.1|BTRY
OG0008168	CG1463|NP_572813.2|DMEL	LOC120774168|XP_039959522.1|BTRY
OG0008169	Sec22|NP_001259103.1|DMEL	LOC120774169|XP_039959524.1|BTRY
OG0008170	HPS1|NP_610997.1|DMEL	LOC120774298|XP_039959754.1|BTRY
OG0008171	mahe|NP_572424.1|DMEL	LOC120775444|XP_039961564.1|BTRY
OG0008172	Ice2|NP_650946.3|DMEL	LOC120782235|XP_039970336.1|BTRY
OG0008173	CG8679|NP_610099.1|DMEL	LOC120774019|XP_039959235.1|BTRY
OG0008174	CG33155|NP_001027417.1|DMEL	LOC120770340|XP_039953672.1|BTRY
OG0008175	Cfp1|NP_572556.1|DMEL	LOC120774293|XP_039959749.1|BTRY
OG0008176	Dredd|NP_477249.3|DMEL	LOC120775639|XP_039961828.1|BTRY
OG0008177	Rab18|NP_524744.2|DMEL	LOC120774428|XP_039959996.1|BTRY
OG0008178	mbt|NP_523375.2|DMEL	LOC120776105|XP_039962528.1|BTRY
OG0008179	CG9213|NP_788910.1|DMEL	LOC120775182|XP_039961171.1|BTRY
OG0008180	Cdc45|NP_569880.1|DMEL	LOC120774149|XP_039959488.1|BTRY
OG0008181	CG3021|NP_652639.1|DMEL	LOC120774153|XP_039959495.1|BTRY
OG0008182	MrgBP|NP_610417.1|DMEL	LOC120772352|XP_039956850.1|BTRY
OG0008183	Fatp3|NP_726437.2|DMEL	LOC120771318|XP_039955192.1|BTRY
OG0008184	Sps2|NP_477478.4|DMEL	LOC120772355|XP_039956855.1|BTRY
OG0008185	krz|NP_524988.1|DMEL	LOC120770204|XP_039953389.1|BTRY
OG0008186	CG7747|NP_611113.1|DMEL	LOC120771864|XP_039956047.1|BTRY
OG0008187	CG30100|NP_725560.1|DMEL	LOC120771865|XP_039956048.1|BTRY
OG0008188	RpL27A|NP_476963.1|DMEL	LOC120769385|XP_039952290.1|BTRY
OG0008189	Ski6|NP_609618.2|DMEL	LOC120769067|XP_039951858.1|BTRY
OG0008190	CG9133|NP_001027093.1|DMEL	LOC120778676|XP_039966544.1|BTRY
OG0008191	Ns3|NP_569915.1|DMEL	LOC120775443|XP_039961563.1|BTRY
OG0008192	Mer|NP_523413.1|DMEL	LOC120774148|XP_039959487.1|BTRY
OG0008193	unc|NP_608435.2|DMEL	LOC120775454|XP_039961574.1|BTRY
OG0008194	NC2beta|NP_609736.1|DMEL	LOC120775567|XP_039961729.1|BTRY
OG0008196	Obp59a|NP_788429.1|DMEL	LOC120772439|XP_039956990.1|BTRY
OG0008197	Sox21b|NP_001261829.1|DMEL	LOC120777020|XP_039964067.1|BTRY
OG0008198	Lztr1|NP_001259114.1|DMEL	LOC120775366|XP_039961463.1|BTRY
OG0008199	ric8a|NP_572550.2|DMEL	LOC120775866|XP_039962169.1|BTRY
OG0008200	nclb|NP_610623.1|DMEL	LOC120771991|XP_039956281.1|BTRY
OG0008201	crim|NP_648500.1|DMEL	LOC120777735|XP_039965160.1|BTRY
OG0008202	CG5946|NP_001287035.1|DMEL	LOC120778526|XP_039966295.1|BTRY
OG0008203	CG13919|NP_647637.1|DMEL	LOC120776759|XP_039963654.1|BTRY
OG0008204	GAA1|NP_572273.2|DMEL	LOC120773911|XP_039959035.1|BTRY
OG0008205	Spase25|NP_572723.1|DMEL	LOC120773434|XP_039958249.1|BTRY
OG0008206	hzg|NP_001261912.1|DMEL	LOC120777362|XP_039964565.1|BTRY
OG0008207	CG11396|NP_649255.1|DMEL	LOC120778674|XP_039966542.1|BTRY
OG0008208	Ptp52F|NP_611093.2|DMEL	LOC120773120|XP_039958049.1|BTRY
OG0008209	CG12010|NP_728878.1|DMEL	LOC120778237|XP_039965928.1|BTRY
OG0008210	Tsp68C|NP_729926.1|DMEL	LOC120772576|XP_039957204.1|BTRY
OG0008211	Snx17|NP_609353.1|DMEL	LOC120768062|XP_039950517.1|BTRY
OG0008212	CG9330|NP_649129.1|DMEL	LOC120777873|XP_039965364.1|BTRY
OG0008213	vnd|NP_476786.2|DMEL	LOC120774186|XP_039959548.1|BTRY
OG0008214	CG34242|NP_001097595.1|DMEL	LOC120768538|XP_039951209.1|BTRY
OG0008215	CG13001|NP_573181.1|DMEL	LOC120774375|XP_039959905.1|BTRY
OG0008216	Clc|NP_524178.2|DMEL	LOC120778008|XP_039965606.1|BTRY
OG0008217	Ranbp21|NP_608339.2|DMEL	LOC120774205|XP_039959583.1|BTRY
OG0008218	CG42837|NP_001188959.1|DMEL	LOC120770328|XP_039953653.1|BTRY
OG0008219	Nost|NP_001285029.1|DMEL	LOC120773963|XP_039959132.1|BTRY
OG0008220	CG2186|NP_001368978.1|DMEL	LOC120774022|XP_039959244.1|BTRY
OG0008222	CG11367|NP_649412.1|DMEL	LOC120777239|XP_039964365.1|BTRY
OG0008223	CG16959|NP_648750.1|DMEL	LOC120779171|XP_039967339.1|BTRY
OG0008224	Pitslre|NP_649251.2|DMEL	LOC120777619|XP_039965002.1|BTRY
OG0008225	CG1703|NP_572736.1|DMEL	LOC120774877|XP_039960665.1|BTRY
OG0008226	SPR|NP_001368972.1|DMEL	LOC120774828|XP_039960573.1|BTRY, LOC120779719|XP_039968018.1|BTRY
OG0008227	ppk31|NP_001097944.1|DMEL	LOC120766232|XP_039947544.1|BTRY
OG0008228	Kul|NP_651716.1|DMEL	LOC120770755|XP_039954278.1|BTRY
OG0008229	CG34107|NP_001036703.1|DMEL	LOC120782471|XP_039970698.1|BTRY
OG0008230	CG14314|NP_650690.1|DMEL	LOC120775905|XP_039962234.1|BTRY
OG0008232	JTBR|NP_477403.1|DMEL	LOC120776766|XP_039963663.1|BTRY
OG0008233	fbp|NP_724223.4|DMEL	LOC120769379|XP_039952281.1|BTRY
OG0008234	CG2811|NP_001246514.1|DMEL	LOC120770367|XP_039953717.1|BTRY, LOC120770368|XP_039953718.1|BTRY
OG0008235	Neb-cGP|NP_652548.1|DMEL	LOC120773659|XP_039958606.1|BTRY
OG0008236	CG34200|NP_001097193.1|DMEL	LOC120770942|XP_039954586.1|BTRY
OG0008237	Coq9|NP_724594.1|DMEL	LOC120771193|XP_039955023.1|BTRY
OG0008238	cue|NP_612113.2|DMEL	LOC120776333|XP_039962800.1|BTRY
OG0008239	CG10581|NP_649279.2|DMEL	LOC120776964|XP_039963991.1|BTRY
OG0008240	CG10927|NP_611345.1|DMEL	LOC120772732|XP_039957428.1|BTRY
OG0008243	CG34231|NP_001097280.2|DMEL	LOC120772330|XP_039956807.1|BTRY
OG0008244	Theg|NP_650999.1|DMEL	LOC120769061|XP_039951850.1|BTRY, LOC120769068|XP_039951862.1|BTRY
OG0008245	Obp56h|NP_611448.2|DMEL	LOC120772852|XP_039957602.1|BTRY, LOC120770797|XP_039954310.1|BTRY, LOC120771477|XP_039955446.1|BTRY
OG0008246	Cda9|NP_611192.1|DMEL	LOC120772887|XP_039957672.1|BTRY
OG0008247	CG17224|NP_722867.1|DMEL	LOC120782802|XP_039971213.1|BTRY
OG0008248	CG5909|NP_651544.1|DMEL	LOC120782845|XP_039971306.1|BTRY
OG0008249	CG9702|NP_651810.1|DMEL	LOC120766189|XP_039947478.1|BTRY, LOC120766694|XP_039948273.1|BTRY
OG0008250	CG13326|NP_610838.1|DMEL	LOC120771474|XP_039955438.1|BTRY
OG0008251	CG30160|NP_724526.1|DMEL, Tsp42Eb|NP_724525.1|DMEL	LOC120772173|XP_039956553.1|BTRY
OG0008252	CG8008|NP_001137623.1|DMEL	LOC120772643|XP_039957301.1|BTRY, LOC120771647|XP_039955694.1|BTRY
OG0008253	Mal-A2|NP_476625.2|DMEL	LOC120772568|XP_039957190.1|BTRY
OG0008254	CG13895|NP_001261220.1|DMEL	LOC120776598|XP_039963316.1|BTRY
OG0008266	CG2182|NP_649570.1|DMEL	LOC120766901|XP_039948586.1|BTRY
OG0008267	CG46339|NP_001263001.1|DMEL	LOC120767001|XP_039948747.1|BTRY
OG0008268	Nbr|NP_610094.1|DMEL	LOC120774795|XP_039960518.1|BTRY
OG0008270	CG2681|NP_570022.2|DMEL	LOC120773665|XP_039958616.1|BTRY
OG0008271	CG32485|NP_728794.1|DMEL	LOC120779151|XP_039967302.1|BTRY
OG0008272	IntS6|NP_572253.2|DMEL	LOC120774243|XP_039959638.1|BTRY
OG0008273	CG14711|NP_650094.1|DMEL	LOC120781565|XP_039969738.1|BTRY
OG0008274	CG32801|NP_726776.1|DMEL	LOC120775352|XP_039961444.1|BTRY
OG0008276	sog|NP_476736.1|DMEL	LOC120774198|XP_039959572.1|BTRY
OG0008277	CG15312|NP_001245603.1|DMEL	LOC120773731|XP_039958721.1|BTRY
OG0008278	RfC3|NP_609399.1|DMEL	LOC120775960|XP_039962306.1|BTRY
OG0008279	CG14408|NP_727792.2|DMEL	LOC120774866|XP_039960630.1|BTRY
OG0008280	CG1847|NP_001368980.1|DMEL	LOC120775246|XP_039961260.1|BTRY
OG0008281	CG7453|NP_573355.1|DMEL	LOC120775441|XP_039961561.1|BTRY
OG0008282	Cpr11A|NP_572803.1|DMEL	LOC120775202|XP_039961199.1|BTRY
OG0008283	goe|NP_573160.1|DMEL	LOC120773936|XP_039959080.1|BTRY
OG0008285	CG43386|NP_572594.2|DMEL	LOC120774924|XP_039960733.1|BTRY
OG0008286	m|NP_572747.1|DMEL	LOC120775048|XP_039960959.1|BTRY
OG0008287	CG1632|NP_572467.1|DMEL	LOC120773922|XP_039959052.1|BTRY
OG0008288	CG5835|NP_650785.1|DMEL	LOC120781345|XP_039969483.1|BTRY
OG0008289	CG13639|NP_001247299.1|DMEL	LOC120782470|XP_039970697.1|BTRY
OG0008290	BCL7-like|NP_572562.1|DMEL	LOC120775819|XP_039962107.1|BTRY
OG0008291	sni|NP_572466.1|DMEL	LOC120775997|XP_039962364.1|BTRY
OG0008292	CG32803|NP_001259150.1|DMEL	LOC120775383|XP_039961477.1|BTRY
OG0008293	kek6|NP_001263151.1|DMEL	LOC120774439|XP_039960014.1|BTRY
OG0008294	CG31142|NP_732915.1|DMEL	LOC120782300|XP_039970444.1|BTRY
OG0008295	CG1434|NP_572950.2|DMEL	LOC120774720|XP_039960404.1|BTRY
OG0008296	SWIP|NP_573116.2|DMEL	LOC120775090|XP_039961023.1|BTRY
OG0008297	CG1636|NP_572470.3|DMEL	LOC120775494|XP_039961633.1|BTRY
OG0008298	CG17068|NP_608379.1|DMEL	LOC120776011|XP_039962388.1|BTRY
OG0008299	CG14253|NP_651517.1|DMEL	LOC120772417|XP_039956955.1|BTRY
OG0008300	CG12065|NP_001368976.1|DMEL	LOC120774133|XP_039959450.1|BTRY
OG0008301	CG12947|NP_001097731.1|DMEL	LOC120782384|XP_039970561.1|BTRY
OG0008302	CG5445|NP_573213.1|DMEL	LOC120773846|XP_039958915.1|BTRY
OG0008303	cib|NP_525065.1|DMEL	LOC120775676|XP_039961901.1|BTRY
OG0008304	CG32816|NP_726662.1|DMEL	LOC120774726|XP_039960411.1|BTRY
OG0008305	CG15602|NP_573077.2|DMEL	LOC120775155|XP_039961127.1|BTRY
OG0008306	CG10802|NP_570062.1|DMEL	LOC120774254|XP_039959653.1|BTRY
OG0008307	CCHa1|NP_001097784.1|DMEL	LOC120766538|XP_039948050.1|BTRY
OG0008308	TTLL5|NP_733081.1|DMEL	LOC120780329|XP_039968556.1|BTRY
OG0008309	CG6523|NP_609641.1|DMEL	LOC120775503|XP_039961643.1|BTRY
OG0008310	RpL26|NP_649070.1|DMEL	LOC120778685|XP_039966555.1|BTRY
OG0008311	CG12540|NP_572963.1|DMEL	LOC120775649|XP_039961839.1|BTRY
OG0008312	VAChT|NP_477138.1|DMEL	LOC120766554|XP_039948072.1|BTRY
OG0008313	CG43902|NP_572608.2|DMEL	LOC120773776|XP_039958794.1|BTRY
OG0008314	SmF|NP_523708.2|DMEL	LOC120775685|XP_039961918.1|BTRY
OG0008315	Sras|NP_524673.3|DMEL	LOC120775501|XP_039961642.1|BTRY
OG0008317	CG7059|NP_651034.2|DMEL	LOC120771064|XP_039954807.1|BTRY
OG0008318	CG32576|NP_001014746.1|DMEL	LOC120773871|XP_039958958.1|BTRY
OG0008320	jub|NP_572930.3|DMEL	LOC120774192|XP_039959554.1|BTRY
OG0008321	CG12948|NP_649936.1|DMEL	LOC120766309|XP_039947659.1|BTRY
OG0008323	CG14687|NP_650018.1|DMEL	LOC120780494|XP_039968702.1|BTRY
OG0008324	CG15771|NP_572257.2|DMEL	LOC120774207|XP_039959588.1|BTRY
OG0008325	Gmap|NP_001356946.1|DMEL	LOC120773624|XP_039958562.1|BTRY
OG0008326	abd-A|NP_732176.1|DMEL	LOC120766601|XP_039948140.1|BTRY
OG0008327	CG3860|NP_001286802.1|DMEL	LOC120770862|XP_039954412.1|BTRY
OG0008328	CG5928|NP_001245543.1|DMEL	LOC120775308|XP_039961377.1|BTRY
OG0008329	bou|NP_572373.1|DMEL	LOC120773374|XP_039958137.1|BTRY
OG0008330	Parp16|NP_725583.1|DMEL	LOC120771931|XP_039956162.1|BTRY
OG0008331	CG42455|NP_001163404.1|DMEL	LOC120778506|XP_039966269.1|BTRY
OG0008335	Sk2|NP_647762.3|DMEL	LOC120777884|XP_039965378.1|BTRY
OG0008337	CG8080|NP_788288.1|DMEL	LOC120781258|XP_039969344.1|BTRY
OG0008338	Ccdc58|NP_730454.2|DMEL	LOC120778854|XP_039966816.1|BTRY
OG0008339	Bap111|NP_572530.1|DMEL	LOC120775390|XP_039961484.1|BTRY
OG0008340	olf186-M|NP_611272.1|DMEL	LOC120772777|XP_039957490.1|BTRY
OG0008341	CG33493|NP_996038.1|DMEL	LOC120766757|XP_039948365.1|BTRY
OG0008342	CG42245|NP_001137876.1|DMEL	LOC120776417|XP_039962984.1|BTRY
OG0008343	CG5500|NP_651511.1|DMEL	LOC120766248|XP_039947564.1|BTRY
OG0008344	CG12020|NP_647662.1|DMEL	LOC120777695|XP_039965103.1|BTRY
OG0008345	CG15812|NP_523897.2|DMEL	LOC120773380|XP_039958140.1|BTRY, LOC120778311|XP_039966038.1|BTRY
OG0008347	CG14342|NP_608588.2|DMEL	LOC120769050|XP_039951834.1|BTRY
OG0008348	Coq4|NP_648977.3|DMEL	LOC120777262|XP_039964395.1|BTRY
OG0008349	snky|NP_648633.2|DMEL	LOC120780632|XP_039968825.1|BTRY
OG0008350	cactin|NP_523422.4|DMEL	LOC120774987|XP_039960829.1|BTRY
OG0008351	CG13924|NP_001189024.1|DMEL	LOC120777631|XP_039965018.1|BTRY
OG0008352	mRpS34|NP_524104.2|DMEL	LOC120777213|XP_039964323.1|BTRY
OG0008353	Reg-2|NP_612043.1|DMEL	LOC120778558|XP_039966348.1|BTRY
OG0008354	GCS1|NP_572707.4|DMEL	LOC120774803|XP_039960531.1|BTRY
OG0008355	sprt|NP_610683.1|DMEL	LOC120772934|XP_039957767.1|BTRY
OG0008356	CG4069|NP_648590.1|DMEL	LOC120779138|XP_039967277.1|BTRY
OG0008357	CG11970|NP_649851.1|DMEL	LOC120767623|XP_039949717.1|BTRY
OG0008358	H2.0|NP_523488.2|DMEL	LOC120769755|XP_039952852.1|BTRY
OG0008359	CG3829|NP_611992.3|DMEL	LOC120772801|XP_039957518.1|BTRY
OG0008360	inaD|NP_001246470.1|DMEL	LOC120771112|XP_039954895.1|BTRY
OG0008361	Dh31|NP_723401.1|DMEL	LOC120769574|XP_039952563.1|BTRY
OG0008362	Zw10|NP_524901.2|DMEL	LOC120767768|XP_039949940.1|BTRY
OG0008363	HPS4|NP_611246.1|DMEL	LOC120771752|XP_039955864.1|BTRY
OG0008364	CG7650|NP_648786.1|DMEL	LOC120778721|XP_039966617.1|BTRY
OG0008365	CG30122|NP_001163196.1|DMEL	LOC120770023|XP_039953054.1|BTRY
OG0008366	Sdhaf3|NP_650552.3|DMEL	LOC120769810|XP_039952951.1|BTRY
OG0008367	CG3706|NP_652634.1|DMEL	LOC120773427|XP_039958242.1|BTRY
OG0008369	Sptr|NP_727265.1|DMEL	LOC120774064|XP_039959303.1|BTRY
OG0008370	shams|NP_001097911.1|DMEL	LOC120780281|XP_039968479.1|BTRY
OG0008371	Adk3|NP_524312.1|DMEL	LOC120766762|XP_039948370.1|BTRY
OG0008372	Stlk|NP_001036442.1|DMEL	LOC120771880|XP_039956073.1|BTRY
OG0008374	beta3GalTII|NP_610399.1|DMEL	LOC120768407|XP_039951021.1|BTRY
OG0008376	CG44000|NP_001260076.1|DMEL	LOC120768439|XP_039951059.1|BTRY
OG0008377	Ptp36E|NP_609872.1|DMEL	LOC120781082|XP_039969161.1|BTRY
OG0008379	Tsp39D|NP_523612.3|DMEL	LOC120768985|XP_039951743.1|BTRY
OG0008380	CG5188|NP_609401.2|DMEL	LOC120781456|XP_039969605.1|BTRY
OG0008381	betaggt-I|NP_525100.2|DMEL	LOC120768347|XP_039950934.1|BTRY
OG0008383	CG15130|NP_610034.2|DMEL	LOC120768558|XP_039951236.1|BTRY
OG0008384	kek2|NP_523551.1|DMEL	LOC120768052|XP_039950502.1|BTRY
OG0008386	Axs|NP_476777.1|DMEL	LOC120774225|XP_039959617.1|BTRY
OG0008387	CG31038|NP_733326.1|DMEL	LOC120768774|XP_039951491.1|BTRY
OG0008388	Dad1|NP_609222.1|DMEL	LOC120769464|XP_039952410.1|BTRY
OG0008389	CG16798|NP_610030.1|DMEL	LOC120767584|XP_039949665.1|BTRY
OG0008390	CG34136|NP_001036371.1|DMEL	LOC120768196|XP_039950701.1|BTRY
OG0008391	CG34172|NP_001097054.1|DMEL	LOC120768604|XP_039951300.1|BTRY
OG0008392	CG7328|NP_649181.1|DMEL	LOC120777546|XP_039964869.1|BTRY
OG0008393	SCCRO4|NP_649204.2|DMEL	LOC120779173|XP_039967342.1|BTRY
OG0008395	CG17754|NP_727331.1|DMEL	LOC120774521|XP_039960150.1|BTRY
OG0008396	Gclc|NP_525005.2|DMEL	LOC120773921|XP_039959050.1|BTRY
OG0008397	CBP|NP_001259309.1|DMEL	LOC120774738|XP_039960425.1|BTRY
OG0008398	CG15478|NP_572400.1|DMEL	LOC120775721|XP_039961966.1|BTRY
OG0008399	CG3638|NP_726720.3|DMEL	LOC120776124|XP_039962586.1|BTRY
OG0008400	CG13807|NP_647706.1|DMEL	LOC120777694|XP_039965102.1|BTRY
OG0008401	CG11562|NP_608516.1|DMEL	LOC120768010|XP_039950371.1|BTRY
OG0008402	Scgbeta|NP_524327.1|DMEL	LOC120767048|XP_039948837.1|BTRY
OG0008403	CG1738|NP_572709.1|DMEL	LOC120774895|XP_039960696.1|BTRY
OG0008404	CG12746|NP_649551.4|DMEL	LOC120770235|XP_039953461.1|BTRY
OG0008405	Aven|NP_572817.1|DMEL	LOC120774467|XP_039960057.1|BTRY
OG0008406	Vlet|NP_572738.1|DMEL	LOC120775946|XP_039962290.1|BTRY
OG0008407	CG6923|NP_001262484.1|DMEL	LOC120781996|XP_039970098.1|BTRY
OG0008408	Ctr1A|NP_001245552.1|DMEL	LOC120773355|XP_039958110.1|BTRY
OG0008410	CG6808|NP_731602.1|DMEL	LOC120780114|XP_039968333.1|BTRY
OG0008412	CG32647|NP_727642.1|DMEL	LOC120774769|XP_039960465.1|BTRY
OG0008414	CG3719|NP_651990.1|DMEL	LOC120773629|XP_039958568.1|BTRY
OG0008415	CG8675|NP_573209.1|DMEL	LOC120774138|XP_039959458.1|BTRY
OG0008416	CG32544|NP_728208.1|DMEL	LOC120774067|XP_039959307.1|BTRY
OG0008417	kz|NP_476591.1|DMEL	LOC120775110|XP_039961061.1|BTRY
OG0008418	Pp2C1|NP_525074.2|DMEL	LOC120774366|XP_039959895.1|BTRY
OG0008419	CG14223|NP_608341.1|DMEL	LOC120775883|XP_039962193.1|BTRY
OG0008420	CG32645|NP_727670.1|DMEL	LOC120775813|XP_039962099.1|BTRY
OG0008421	pot|NP_572768.1|DMEL	LOC120774401|XP_039959954.1|BTRY
OG0008422	ogre|NP_524824.1|DMEL	LOC120773370|XP_039958131.1|BTRY
OG0008424	CG14411|NP_572972.1|DMEL	LOC120774878|XP_039960666.1|BTRY
OG0008425	ss|NP_001247140.1|DMEL	LOC120772771|XP_039957483.1|BTRY
OG0008426	CG15701|NP_611100.1|DMEL	LOC120770184|XP_039953343.1|BTRY
OG0008427	CG42340|NP_001368973.1|DMEL	LOC120773352|XP_039958106.1|BTRY
OG0008428	CG2990|NP_727386.1|DMEL	LOC120782166|XP_039970235.1|BTRY
OG0008429	CG8369|NP_652187.1|DMEL	LOC120781385|XP_039969528.1|BTRY
OG0008430	CHOp24|NP_572165.1|DMEL	LOC120773356|XP_039958114.1|BTRY
OG0008431	CG5235|NP_648833.1|DMEL	LOC120772820|XP_039957550.1|BTRY
OG0008432	btz|NP_001263028.1|DMEL	LOC120766847|XP_039948500.1|BTRY
OG0008433	CG10710|NP_648662.1|DMEL	LOC120776741|XP_039963610.1|BTRY
OG0008434	CG15543|NP_651822.1|DMEL	LOC120774296|XP_039959752.1|BTRY
OG0008436	CG42372|NP_001137677.1|DMEL	LOC120771866|XP_039956049.1|BTRY
OG0008438	hb|NP_731267.1|DMEL	LOC120782808|XP_039971220.1|BTRY
OG0008439	Dlip3|NP_525003.2|DMEL	LOC120772811|XP_039957535.1|BTRY
OG0008441	CG33170|NP_788569.1|DMEL	LOC120776748|XP_039963635.1|BTRY
OG0008442	CG15111|NP_725856.1|DMEL	LOC120772418|XP_039956956.1|BTRY
OG0008443	CrebA|NP_524087.3|DMEL	LOC120779040|XP_039967097.1|BTRY
OG0008444	Capr|NP_652671.1|DMEL	LOC120776625|XP_039963361.1|BTRY
OG0008445	CG42308|NP_001138171.1|DMEL	LOC120774737|XP_039960424.1|BTRY
OG0008446	CG45002|NP_728041.3|DMEL	LOC120775595|XP_039961767.1|BTRY
OG0008447	CG32638|NP_727668.2|DMEL	LOC120775114|XP_039961066.1|BTRY
OG0008448	Ten-a|NP_001162732.2|DMEL	LOC120774914|XP_039960721.1|BTRY
OG0008450	Atg101|NP_573326.1|DMEL	LOC120773690|XP_039958657.1|BTRY
OG0008451	Xport-A|NP_650846.1|DMEL	LOC120766163|XP_039947443.1|BTRY
OG0008452	Pph13|NP_477330.1|DMEL	LOC120775897|XP_039962221.1|BTRY
OG0008453	CG30380|NP_724625.1|DMEL	LOC120771056|XP_039954796.1|BTRY
OG0008454	Sik2|NP_569972.1|DMEL	LOC120774140|XP_039959465.1|BTRY
OG0008455	tipE|NP_523920.1|DMEL	LOC120777347|XP_039964531.1|BTRY
OG0008456	HisCl1|NP_731632.1|DMEL	LOC120776392|XP_039962946.1|BTRY
OG0008457	rump|NP_649899.1|DMEL	LOC120769845|XP_039952966.1|BTRY
OG0008459	THADA|NP_608361.3|DMEL	LOC120775010|XP_039960885.1|BTRY
OG0008460	CG31908|NP_723239.1|DMEL	LOC120769675|XP_039952729.1|BTRY
OG0008461	CG8086|NP_001260237.1|DMEL	LOC120769685|XP_039952741.1|BTRY
OG0008462	CG42371|NP_001137767.1|DMEL	LOC120767194|XP_039948927.1|BTRY
OG0008463	Amnionless|NP_608515.1|DMEL	LOC120769533|XP_039952507.1|BTRY
