Orthogroup	DMEL.longest_only	DFIC.longest_only
OG0009238	CG32095|NP_729755.1|DMEL	LOC108100166|XP_017059418.1|DFIC
OG0009239	COX8|NP_649328.1|DMEL	LOC108088920|XP_017042425.1|DFIC
OG0009241	CG8813|NP_608727.1|DMEL	LOC108092372|XP_017047403.1|DFIC
OG0009245	CG14313|NP_650687.1|DMEL	LOC108087159|XP_017039872.1|DFIC
OG0009247	Glut3|NP_536732.1|DMEL	LOC108098016|XP_017056156.1|DFIC
OG0009248	CG11151|NP_572917.1|DMEL	LOC108097564|XP_017055433.1|DFIC
OG0009249	Lip1|NP_523540.1|DMEL	LOC108100006|XP_017059198.1|DFIC
OG0009251	CG17163|NP_001015255.1|DMEL	LOC108102162|XP_017062350.1|DFIC
OG0009252	CG32815|NP_726709.2|DMEL	LOC108097262|XP_017054941.1|DFIC
OG0009253	CG12118|NP_572537.1|DMEL	LOC108088692|XP_017042121.1|DFIC
OG0009254	CG3777|NP_569839.2|DMEL	LOC108092963|XP_017048335.1|DFIC
OG0009255	Coa8|NP_569956.1|DMEL	LOC108097134|XP_017054720.1|DFIC
OG0009256	CG6659|NP_573317.1|DMEL	LOC108088706|XP_017042137.1|DFIC
OG0009257	CG4768|NP_573164.2|DMEL	LOC108098042|XP_017056196.1|DFIC
OG0009258	CG43737|NP_001096985.2|DMEL	LOC108094673|XP_017050879.1|DFIC
OG0009259	CG15343|NP_572469.1|DMEL	LOC108098076|XP_017056258.1|DFIC
OG0009260	Rab21|NP_001036321.2|DMEL	LOC108102117|XP_017062269.1|DFIC
OG0009261	meso18E|NP_652615.1|DMEL	LOC108097700|XP_017055668.1|DFIC
OG0009262	CG9782|NP_573137.1|DMEL	LOC108095332|XP_017051901.1|DFIC
OG0009263	CG7992|NP_573369.1|DMEL	LOC108094625|XP_017050803.1|DFIC
OG0009264	CG7884|NP_001259701.1|DMEL	LOC108094606|XP_017050751.1|DFIC
OG0009265	CG14195|NP_728227.1|DMEL	LOC108094549|XP_017050650.1|DFIC
OG0009266	CG9932|NP_609599.1|DMEL	LOC108101377|XP_017061178.1|DFIC
OG0009267	CG31643|NP_723145.1|DMEL	LOC108098194|XP_017056423.1|DFIC
OG0009269	Ada2a|NP_001014636.1|DMEL	LOC108087339|XP_017040168.1|DFIC
OG0009270	robls54B|NP_001097356.1|DMEL	LOC108093874|XP_017049705.1|DFIC
OG0009271	CG5004|NP_573195.1|DMEL	LOC108097984|XP_017056096.1|DFIC
OG0009272	CG13251|NP_649246.1|DMEL	LOC108100195|XP_017059458.1|DFIC
OG0009273	CG15414|NP_608784.1|DMEL	LOC108092331|XP_017047356.1|DFIC
OG0009274	BtbVII|NP_647774.2|DMEL	LOC108099060|XP_017057818.1|DFIC
OG0009275	CG13361|NP_569855.2|DMEL	LOC108092908|XP_017048256.1|DFIC
OG0009276	CG8152|NP_611028.1|DMEL	LOC108101829|XP_017061825.1|DFIC
OG0009277	CG14627|NP_569889.2|DMEL	LOC108097050|XP_017054573.1|DFIC
OG0009278	CG32813|NP_001368967.1|DMEL	LOC108097283|XP_017054973.1|DFIC
OG0009279	CG17375|NP_609076.3|DMEL	LOC108088144|XP_017041299.1|DFIC
OG0009280	Proc-R|NP_572183.1|DMEL	LOC108086506|XP_017038922.1|DFIC
OG0009281	Rph|NP_572651.1|DMEL	LOC108091254|XP_017045858.1|DFIC
OG0009282	CG13693|NP_608505.1|DMEL	LOC108091456|XP_017046145.1|DFIC
OG0009283	mthl15|NP_723538.3|DMEL	LOC108089226|XP_017042871.1|DFIC
OG0009284	Dysb|NP_649064.1|DMEL	LOC108088328|XP_017041556.1|DFIC
OG0009285	Slip1|NP_651933.1|DMEL	LOC108095049|XP_017051440.1|DFIC
OG0009286	Acp65Aa|NP_477282.2|DMEL	LOC108093132|XP_017048566.1|DFIC
OG0009287	CG9948|NP_648063.1|DMEL	LOC108093081|XP_017048491.1|DFIC
OG0009288	fs_1_M3|NP_572284.4|DMEL	LOC108101642|XP_017061547.1|DFIC
OG0009289	CG33521|NP_001014703.1|DMEL	LOC108101971|XP_017062049.1|DFIC
OG0009290	Cpr47Ed|NP_610658.1|DMEL	LOC108086399|XP_017038790.1|DFIC
OG0009291	PIP4K|NP_001033805.1|DMEL	LOC108101972|XP_017062052.1|DFIC
OG0009292	CG2129|NP_572449.1|DMEL	LOC108098070|XP_017056251.1|DFIC
OG0009293	cyr|NP_572442.1|DMEL	LOC108097890|XP_017055918.1|DFIC
OG0009294	Nach|NP_001334724.1|DMEL	LOC108090341|XP_017044446.1|DFIC
OG0009295	HUWE1|NP_001285288.1|DMEL	LOC108094592|XP_017050710.1|DFIC
OG0009296	CG14546|NP_651448.2|DMEL	LOC108095835|XP_017052613.1|DFIC
OG0009297	CG14540|NP_651451.1|DMEL	LOC108095883|XP_017052683.1|DFIC
OG0009298	CG10041|NP_650177.2|DMEL	LOC108087916|XP_017040991.1|DFIC
OG0009299	CG17190|NP_001247200.1|DMEL	LOC108101057|XP_017060733.1|DFIC
OG0009300	CG4836|NP_001138085.1|DMEL	LOC108101053|XP_017060726.1|DFIC
OG0009301	CG4582|NP_651403.1|DMEL	LOC108095750|XP_017052425.1|DFIC
OG0009302	CG18744|NP_652647.2|DMEL	LOC108098473|XP_017056872.1|DFIC
OG0009303	CG14329|NP_650636.2|DMEL	LOC108091941|XP_017046818.1|DFIC
OG0009304	CG4459|NP_650850.1|DMEL	LOC108101027|XP_017060683.1|DFIC
OG0009305	CG31279|NP_732136.2|DMEL	LOC108087034|XP_017039692.1|DFIC
OG0009306	Vago|NP_572680.1|DMEL	LOC108091151|XP_017045676.1|DFIC
OG0009307	Leash|NP_650037.2|DMEL	LOC108092063|XP_017047015.1|DFIC
OG0009308	CG1024|NP_001262315.1|DMEL	LOC108091790|XP_017046638.1|DFIC
OG0009309	CG42232|NP_001138060.1|DMEL	LOC108087020|XP_017039675.1|DFIC
OG0009310	CG7794|NP_650674.1|DMEL	LOC108087369|XP_017040199.1|DFIC
OG0009311	dpr5|NP_650080.3|DMEL	LOC108102004|XP_017062091.1|DFIC
OG0009312	CG10317|NP_650539.2|DMEL	LOC108086998|XP_017039623.1|DFIC
OG0009313	CG14879|NP_732131.1|DMEL	LOC108102257|XP_017062496.1|DFIC
OG0009314	GATAe|NP_650516.2|DMEL	LOC108096898|XP_017054337.1|DFIC
OG0009315	D1|NP_524286.1|DMEL	LOC108099600|XP_017058705.1|DFIC
OG0009316	CG8136|NP_731272.1|DMEL	LOC108099449|XP_017058476.1|DFIC
OG0009317	CG12885|NP_001263012.2|DMEL	LOC108088550|XP_017041884.1|DFIC
OG0009318	cDIP|NP_650951.1|DMEL	LOC108098504|XP_017056921.1|DFIC
OG0009319	CG4546|NP_650501.1|DMEL	LOC108096458|XP_017053558.1|DFIC
OG0009320	E_spl_m4-BFM|NP_524510.1|DMEL	LOC108095720|XP_017052383.1|DFIC
OG0009321	E_spl_mdelta-HLH|NP_524503.2|DMEL	LOC108095703|XP_017052364.1|DFIC
OG0009322	Sdr|NP_650408.1|DMEL	LOC108098963|XP_017057664.1|DFIC
OG0009323	Zif|NP_649657.1|DMEL	LOC108091834|XP_017046703.1|DFIC
OG0009324	Os-C|NP_001163543.1|DMEL	LOC108098465|XP_017056859.1|DFIC
OG0009325	CG8907|NP_001247146.1|DMEL	LOC108097895|XP_017055926.1|DFIC
OG0009326	CG14854|NP_001097791.1|DMEL	LOC108091936|XP_017046812.1|DFIC
OG0009327	Nph|NP_001097975.1|DMEL	LOC108088422|XP_017041672.1|DFIC
OG0009328	CG15522|NP_651749.1|DMEL	LOC108088442|XP_017041706.1|DFIC
OG0009329	eIF4G2|NP_651188.1|DMEL	LOC108087189|XP_017039934.1|DFIC
OG0009330	Adgf-D|NP_524345.2|DMEL	LOC108092089|XP_017047067.1|DFIC
OG0009331	CG14292|NP_650759.1|DMEL	LOC108087947|XP_017041022.1|DFIC
OG0009332	CG11656|NP_650251.1|DMEL	LOC108087193|XP_017039942.1|DFIC
OG0009333	CG5849|NP_650979.1|DMEL	LOC108099564|XP_017058643.1|DFIC
OG0009334	CG15545|NP_651830.1|DMEL	LOC108086811|XP_017039339.1|DFIC
OG0009335	COX7AL|NP_649793.1|DMEL	LOC108097615|XP_017055514.1|DFIC
OG0009336	Loxl1|NP_524607.1|DMEL	LOC108086857|XP_017039399.1|DFIC
OG0009337	CG2750|NP_572787.2|DMEL	LOC108097883|XP_017055908.1|DFIC
OG0009338	CG1092|NP_730797.2|DMEL	LOC108098532|XP_017057002.1|DFIC
OG0009339	TwdlF|NP_649443.1|DMEL	LOC108098477|XP_017056877.1|DFIC
OG0009340	yellow-e3|NP_650288.1|DMEL	LOC108091679|XP_017046491.1|DFIC
OG0009341	CG4360|NP_650879.1|DMEL	LOC108093332|XP_017048816.1|DFIC
OG0009342	CG6753|NP_650219.2|DMEL	LOC108088077|XP_017041217.1|DFIC
OG0009343	Dtg|NP_650220.2|DMEL	LOC108088081|XP_017041222.1|DFIC
OG0009344	Gr93a|NP_524442.2|DMEL	LOC108099234|XP_017058096.1|DFIC
OG0009345	CG5612|NP_651572.2|DMEL	LOC108088480|XP_017041768.1|DFIC
OG0009346	CG3330|NP_651558.2|DMEL	LOC108088374|XP_017041610.1|DFIC
OG0009347	TwdlD|NP_651492.1|DMEL	LOC108095683|XP_017052341.1|DFIC
OG0009348	Muted|NP_001036744.1|DMEL	LOC108099513|XP_017058565.1|DFIC
OG0009349	CG12783|NP_001262644.2|DMEL	LOC108087010|XP_017039647.1|DFIC
OG0009350	CG31010|NP_733398.1|DMEL	LOC108086876|XP_017039428.1|DFIC
OG0009351	PH4alphaPV|NP_733395.1|DMEL	LOC108086795|XP_017039323.1|DFIC
OG0009352	CG1077|NP_649617.1|DMEL	LOC108091726|XP_017046557.1|DFIC
OG0009353	CG13856|NP_651036.1|DMEL	LOC108099288|XP_017058169.1|DFIC
OG0009354	CG13144|NP_609415.1|DMEL	LOC108089141|XP_017042751.1|DFIC
OG0009355	Nepl7|NP_609577.2|DMEL	LOC108095093|XP_017051521.1|DFIC
OG0009356	CG8837|NP_608764.1|DMEL	LOC108092548|XP_017047672.1|DFIC
OG0009357	CG34163|NP_001097150.1|DMEL	LOC108093494|XP_017049072.1|DFIC
OG0009358	CG15418|NP_001334671.1|DMEL	LOC108092387|XP_017047435.1|DFIC
OG0009359	Ugt36A1|NP_524686.3|DMEL	LOC108092386|XP_017047434.1|DFIC
OG0009360	Mur29B|NP_723377.1|DMEL	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	CG7778|NP_609214.1|DMEL	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	CG14273|NP_609213.2|DMEL	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	CG34125|NP_001036334.1|DMEL	LOC108089837|XP_017043740.1|DFIC
OG0009364	CG3557|NP_608680.1|DMEL	LOC108092567|XP_017047697.1|DFIC
OG0009365	Cf2|NP_001350854.1|DMEL	LOC108089880|XP_017043829.1|DFIC
OG0009366	CG31706|NP_723675.1|DMEL	LOC108088968|XP_017042526.1|DFIC
OG0009368	CG33127|NP_787956.1|DMEL	LOC108091469|XP_017046176.1|DFIC
OG0009369	CG3345|NP_608509.1|DMEL	LOC108091472|XP_017046178.1|DFIC
OG0009370	CG14401|NP_001246115.1|DMEL	LOC108089824|XP_017043726.1|DFIC
OG0009371	CG31675|NP_724298.1|DMEL	LOC108089791|XP_017043675.1|DFIC
OG0009372	CG11601|NP_608513.1|DMEL	LOC108091505|XP_017046235.1|DFIC
OG0009373	ninaD|NP_724087.1|DMEL	LOC108095092|XP_017051517.1|DFIC
OG0009374	CG34313|NP_001097169.1|DMEL	LOC108098267|XP_017056554.1|DFIC
OG0009376	CG17261|NP_608747.2|DMEL	LOC108092329|XP_017047354.1|DFIC
OG0009377	EndoGI|NP_609781.1|DMEL	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC
OG0009378	CG3841|NP_609300.1|DMEL	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC
OG0009379	CG11029|NP_608955.1|DMEL	LOC108091658|XP_017046497.1|DFIC
OG0009380	CG5727|NP_609355.1|DMEL	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC
OG0009381	CG14005|NP_608959.1|DMEL	LOC108102220|XP_017062431.1|DFIC
OG0009382	Pcp|NP_476673.1|DMEL	LOC108102232|XP_017062449.1|DFIC
OG0009383	Nepl5|NP_609022.1|DMEL	LOC108092997|XP_017048382.1|DFIC
OG0009384	NimC4|NP_609698.2|DMEL	LOC108090068|XP_017044068.1|DFIC
OG0009385	NimC3|NP_524928.2|DMEL	LOC108098313|XP_017056615.1|DFIC
OG0009386	CG33307|NP_995705.1|DMEL	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC
OG0009387	Vha100-3|NP_725837.1|DMEL	LOC108095154|XP_017051582.1|DFIC
OG0009388	Jheh3|NP_611387.1|DMEL	LOC108095225|XP_017051734.1|DFIC
OG0009389	CG30411|NP_726325.1|DMEL	LOC108087737|XP_017040748.1|DFIC
OG0009390	sktl|NP_477206.1|DMEL	LOC108095163|XP_017051610.1|DFIC
OG0009391	Elba2|NP_608691.1|DMEL	LOC108092454|XP_017047529.1|DFIC
OG0009392	Tsp42Ef|NP_523632.2|DMEL	LOC108094220|XP_017050167.1|DFIC
OG0009393	CG14662|NP_649510.2|DMEL	LOC108090095|XP_017044085.1|DFIC
OG0009394	CG10205|NP_725422.1|DMEL	LOC108086642|XP_017039107.1|DFIC
OG0009395	Obp58d|NP_611711.1|DMEL	LOC108096502|XP_017053601.1|DFIC
OG0009396	Obp47b|NP_610669.1|DMEL	LOC108086434|XP_017038831.1|DFIC
OG0009397	CG34203|NP_001097397.1|DMEL	LOC108087838|XP_017040902.1|DFIC
OG0009398	CG9875|NP_001163262.1|DMEL	LOC108101413|XP_017061227.1|DFIC
OG0009399	CG13231|NP_610638.1|DMEL	LOC108086371|XP_017038761.1|DFIC
OG0009400	CG13747|NP_610440.1|DMEL	LOC108090496|XP_017044698.1|DFIC
OG0009401	CG14921|NP_609491.1|DMEL	LOC108100113|XP_017059351.1|DFIC
OG0009402	bocks|NP_001014611.1|DMEL	LOC108098797|XP_017057426.1|DFIC
OG0009403	CG7755|NP_611110.2|DMEL	LOC108090584|XP_017044823.1|DFIC
OG0009404	Cyp6u1|NP_610252.3|DMEL	LOC108094202|XP_017050146.1|DFIC
OG0009405	Ance-4|NP_610442.2|DMEL	LOC108090564|XP_017044794.1|DFIC
OG0009406	CG13955|NP_610486.1|DMEL	LOC108096591|XP_017053779.1|DFIC
OG0009407	wun2|NP_524991.1|DMEL	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC
OG0009408	CG15861|NP_611984.1|DMEL	LOC108090815|XP_017045161.1|DFIC
OG0009409	Cpr49Ad|NP_610773.1|DMEL	LOC108086666|XP_017039136.1|DFIC
OG0009410	CG13226|NP_610651.1|DMEL	LOC108086379|XP_017038770.1|DFIC
OG0009411	CG17574|NP_001246287.1|DMEL	LOC108096838|XP_017054231.1|DFIC
OG0009412	CG12963|NP_001246342.1|DMEL	LOC108101886|XP_017061919.1|DFIC
OG0009413	Tsp42En|NP_523640.1|DMEL	LOC108094225|XP_017050171.1|DFIC
OG0009414	Tsp42Eq|NP_523643.2|DMEL	LOC108094221|XP_017050168.1|DFIC
OG0009415	CG1850|NP_610265.1|DMEL	LOC108094262|XP_017050216.1|DFIC
OG0009416	CG30195|NP_611696.2|DMEL	LOC108096760|XP_017054108.1|DFIC
OG0009417	CG34446|NP_001097419.1|DMEL	LOC108096762|XP_017054111.1|DFIC
OG0009418	CG3746|NP_611697.1|DMEL	LOC108096500|XP_017053598.1|DFIC
OG0009419	CG30196|NP_726220.1|DMEL	LOC108096535|XP_017053709.1|DFIC
OG0009420	CG43326|NP_001246463.1|DMEL	LOC108096536|XP_017053710.1|DFIC
OG0009421	CG15611|NP_611189.2|DMEL	LOC108094053|XP_017049978.1|DFIC
OG0009422	CG6701|NP_001188923.1|DMEL	LOC108096803|XP_017054176.1|DFIC
OG0009423	CG6805|NP_611178.1|DMEL	LOC108093718|XP_017049413.1|DFIC
OG0009424	pirk|NP_611598.1|DMEL	LOC108096524|XP_017053694.1|DFIC
OG0009425	CG30431|NP_610211.1|DMEL	LOC108094333|XP_017050371.1|DFIC
OG0009426	CG6337|NP_610905.1|DMEL	LOC108094755|XP_017051001.1|DFIC
OG0009427	List|NP_611364.2|DMEL	LOC108087817|XP_017040871.1|DFIC
OG0009428	Ir56d|NP_611432.1|DMEL	LOC108094825|XP_017051084.1|DFIC
OG0009429	CG11192|NP_611479.2|DMEL	LOC108094791|XP_017051052.1|DFIC
OG0009430	SmydA-7|NP_611181.1|DMEL	LOC108093794|XP_017049567.1|DFIC
OG0009431	bgcn|NP_523832.2|DMEL	LOC108090802|XP_017045146.1|DFIC
OG0009432	CG13578|NP_611907.2|DMEL	LOC108101918|XP_017061985.1|DFIC
OG0009433	CG6044|NP_611668.1|DMEL	LOC108096867|XP_017054282.1|DFIC
OG0009434	qkr58E-2|NP_523810.2|DMEL	LOC108096734|XP_017054069.1|DFIC
OG0009435	qkr58E-1|NP_523809.2|DMEL	LOC108096735|XP_017054071.1|DFIC
OG0009436	CG13332|NP_610883.1|DMEL	LOC108094852|XP_017051148.1|DFIC
OG0009437	CG1902|NP_610507.1|DMEL	LOC108090756|XP_017045077.1|DFIC
OG0009438	CG30375|NP_724665.1|DMEL	LOC108101459|XP_017061292.1|DFIC
OG0009439	CG34217|NP_001097229.1|DMEL	LOC108101474|XP_017061309.1|DFIC
OG0009440	Lpt|NP_611847.2|DMEL	LOC108090896|XP_017045293.1|DFIC
OG0009441	Muc11A|NP_001285150.1|DMEL	LOC108098123|XP_017056333.1|DFIC
OG0009442	CG9215|NP_573045.1|DMEL	LOC108094632|XP_017050810.1|DFIC
OG0009443	CG13558|NP_611800.1|DMEL	LOC108087620|XP_017040551.1|DFIC
OG0009444	CG13012|NP_573144.2|DMEL	LOC108098152|XP_017056368.1|DFIC
OG0009445	CG10352|NP_001259468.1|DMEL	LOC108097530|XP_017055364.1|DFIC
OG0009446	CG32767|NP_572203.2|DMEL	LOC108095315|XP_017051877.1|DFIC
OG0009447	CG1368|NP_572939.1|DMEL	LOC108097456|XP_017055217.1|DFIC
OG0009448	CG4955|NP_573189.1|DMEL	LOC108098088|XP_017056282.1|DFIC
OG0009449	mxc|NP_572548.1|DMEL	LOC108097599|XP_017055493.1|DFIC
OG0009450	CG3588|NP_570036.3|DMEL	LOC108097206|XP_017054840.1|DFIC
OG0009451	CG31644|NP_001285640.1|DMEL	LOC108088119|XP_017041262.1|DFIC
OG0009452	CG4151|NP_572227.1|DMEL	LOC108097096|XP_017054642.1|DFIC
OG0009453	CG13843|NP_651069.1|DMEL	LOC108099361|XP_017058336.1|DFIC
OG0009454	CG6885|NP_649056.1|DMEL	LOC108088271|XP_017041477.1|DFIC
OG0009455	CG3568|NP_572166.1|DMEL	LOC108091359|XP_017046001.1|DFIC
OG0009456	Btnd|NP_572298.1|DMEL	LOC108097387|XP_017055127.1|DFIC
OG0009457	dgt4|NP_572150.1|DMEL	LOC108091310|XP_017045922.1|DFIC
OG0009458	CG13362|NP_569854.1|DMEL	LOC108092910|XP_017048258.1|DFIC
OG0009459	bab2|NP_523879.2|DMEL	LOC108100450|XP_017059863.1|DFIC
OG0009460	ckd|NP_728847.2|DMEL	LOC108099216|XP_017058084.1|DFIC
OG0009461	CG12009|NP_647799.1|DMEL	LOC108099179|XP_017058031.1|DFIC
OG0009462	rho|NP_523883.2|DMEL	LOC108100645|XP_017060137.1|DFIC
OG0009463	CG13032|NP_648911.1|DMEL	LOC108089453|XP_017043185.1|DFIC
OG0009464	CG6497|NP_648963.1|DMEL	LOC108099986|XP_017059173.1|DFIC
OG0009465	CG13731|NP_730262.3|DMEL	LOC108099985|XP_017059172.1|DFIC
OG0009466	PGRP-SD|NP_648145.1|DMEL	LOC108086983|XP_017039600.1|DFIC
OG0009467	CG32240|NP_728987.1|DMEL	LOC108096205|XP_017053081.1|DFIC
OG0009468	CG1246|NP_647736.1|DMEL	LOC108099207|XP_017058072.1|DFIC
OG0009469	CG6592|NP_648016.1|DMEL	LOC108093149|XP_017048584.1|DFIC
OG0009470	CG10163|NP_648042.1|DMEL	LOC108093037|XP_017048430.1|DFIC
OG0009471	pim|NP_476678.1|DMEL	LOC108089121|XP_017042726.1|DFIC
OG0009472	CG1146|NP_647725.1|DMEL	LOC108099005|XP_017057726.1|DFIC
OG0009473	CG32440|NP_730626.1|DMEL	LOC108093049|XP_017048446.1|DFIC
OG0009474	CG9192|NP_612085.1|DMEL	LOC108100581|XP_017060049.1|DFIC
OG0009475	CG34427|NP_001097553.2|DMEL	LOC108096021|XP_017052863.1|DFIC
OG0009476	CG32170|NP_730211.1|DMEL	LOC108089522|XP_017043337.1|DFIC
OG0009477	CG13059|NP_648874.2|DMEL	LOC108089336|XP_017043006.1|DFIC
OG0009478	CG34247|NP_001097617.1|DMEL	LOC108089372|XP_017043037.1|DFIC
OG0009479	CG34162|NP_001097149.2|DMEL	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC
OG0009480	bip1|NP_648169.2|DMEL	LOC108096232|XP_017053114.1|DFIC
OG0009481	CG7509|NP_647931.1|DMEL	LOC108096198|XP_017053071.1|DFIC
OG0009482	CG18135|NP_788526.1|DMEL	LOC108088277|XP_017041487.1|DFIC
OG0009483	CG11619|NP_649081.1|DMEL	LOC108088348|XP_017041583.1|DFIC
OG0009484	CG10405|NP_001036717.1|DMEL	LOC108087017|XP_017039673.1|DFIC
OG0009485	msd5|NP_612101.1|DMEL	LOC108100485|XP_017059908.1|DFIC
OG0009486	msd1|NP_612100.2|DMEL	LOC108100486|XP_017059909.1|DFIC
OG0009487	CG14187|NP_649177.1|DMEL	LOC108100240|XP_017059506.1|DFIC
OG0009488	Tom|NP_524073.2|DMEL	LOC108087478|XP_017040345.1|DFIC
OG0009489	CG32191|NP_730304.2|DMEL	LOC108099777|XP_017058895.1|DFIC
OG0009490	CG13339|NP_610903.2|DMEL	LOC108094788|XP_017051049.1|DFIC
OG0009491	VhaM9.7-b|NP_649327.2|DMEL	LOC108088934|XP_017042447.1|DFIC
OG0009492	CG14456|NP_001137998.1|DMEL	LOC108088763|XP_017042202.1|DFIC
OG0009493	CG11426|NP_649394.1|DMEL	LOC108088789|XP_017042243.1|DFIC
OG0009494	CG11437|NP_649393.1|DMEL	LOC108088792|XP_017042247.1|DFIC
OG0009495	CG32428|NP_001189142.1|DMEL	LOC108100437|XP_017059847.1|DFIC
OG0009496	Cpr78E|NP_649345.1|DMEL	LOC108088910|XP_017042408.1|DFIC
OG0009497	CG9624|NP_650346.1|DMEL	LOC108092132|XP_017047124.1|DFIC
OG0009498	CG13252|NP_649248.3|DMEL	LOC108100570|XP_017060037.1|DFIC
OG0009499	Rcd2|NP_649244.3|DMEL	LOC108100675|XP_017060180.1|DFIC
OG0009500	CG3698|NP_649257.1|DMEL	LOC108096199|XP_017053072.1|DFIC
OG0009501	CG13455|NP_648765.1|DMEL	LOC108096175|XP_017053048.1|DFIC
OG0009502	CG6276|NP_650445.3|DMEL	LOC108097402|XP_017055149.1|DFIC
OG0009503	CG13992|NP_608975.1|DMEL	LOC108088125|XP_017041272.1|DFIC
OG0009504	dmt|NP_524295.1|DMEL	LOC108098826|XP_017057471.1|DFIC
OG0009505	Gr28a|NP_523504.2|DMEL	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC
OG0009506	CG34426|NP_001097552.1|DMEL	LOC108095961|XP_017052795.1|DFIC
OG0009507	ebd1|NP_612050.1|DMEL	LOC108099868|XP_017059008.1|DFIC
OG0009508	CG2964|NP_608713.2|DMEL	LOC108092564|XP_017047693.1|DFIC
OG0009509	knon|NP_611133.1|DMEL	LOC108090583|XP_017044822.1|DFIC
OG0009510	CG9072|NP_573002.1|DMEL	LOC108094614|XP_017050777.1|DFIC
OG0009511	cona|NP_650719.2|DMEL	LOC108087366|XP_017040195.1|DFIC
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC108091293|XP_017045905.1|DFIC
OG0009513	CG32563|NP_728057.1|DMEL	LOC108097873|XP_017055898.1|DFIC
OG0009514	CG15711|NP_611124.1|DMEL	LOC108099080|XP_017057868.1|DFIC
OG0009515	CG15170|NP_609927.1|DMEL	LOC108101153|XP_017060865.1|DFIC
OG0009516	CG5674|NP_609856.4|DMEL	LOC108095084|XP_017051502.1|DFIC
OG0009517	CG6441|NP_609124.3|DMEL	LOC108100864|XP_017060435.1|DFIC
OG0009518	CG42535|NP_001163412.1|DMEL	LOC108089696|XP_017043532.1|DFIC
OG0009519	SA-2|NP_612109.3|DMEL	LOC108100197|XP_017059460.1|DFIC
OG0009520	CG14252|NP_651513.1|DMEL	LOC108095672|XP_017052327.1|DFIC
OG0009521	aly|NP_001261348.1|DMEL	LOC108099019|XP_017057744.1|DFIC
OG0009522	CG5539|NP_611831.2|DMEL	LOC108090992|XP_017045438.1|DFIC
OG0009523	babos|NP_611667.1|DMEL	LOC108096707|XP_017054029.1|DFIC
OG0009524	CG30324|NP_725558.1|DMEL	LOC108090275|XP_017044374.1|DFIC
OG0009525	CG13215|NP_610649.1|DMEL	LOC108086392|XP_017038783.1|DFIC
OG0009526	CG13216|NP_610648.1|DMEL	LOC108086395|XP_017038786.1|DFIC
OG0009527	BomBc2|NP_611320.2|DMEL	LOC108090505|XP_017044710.1|DFIC
OG0009528	Alp7|NP_611653.1|DMEL	LOC108096577|XP_017053763.1|DFIC
OG0009529	CG18467|NP_611211.3|DMEL	LOC108093871|XP_017049702.1|DFIC
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC108094730|XP_017050966.1|DFIC
OG0009531	CG42531|NP_001163121.1|DMEL	LOC108093645|XP_017049293.1|DFIC
OG0009532	Gr58c|NP_726133.2|DMEL	LOC108090932|XP_017045357.1|DFIC
OG0009533	CG13872|NP_611449.1|DMEL	LOC108094964|XP_017051316.1|DFIC
OG0009534	CG16894|NP_611455.1|DMEL	LOC108094776|XP_017051038.1|DFIC
OG0009535	CG3502|NP_611781.3|DMEL	LOC108096888|XP_017054319.1|DFIC
OG0009536	CG12224|NP_650139.3|DMEL	LOC108087897|XP_017040964.1|DFIC, LOC108088085|XP_017041229.1|DFIC
OG0009537	sle|NP_731472.1|DMEL	LOC108087296|XP_017040097.1|DFIC
OG0009538	CAH5|NP_001097988.2|DMEL	LOC108086792|XP_017039321.1|DFIC
OG0009539	CG31189|NP_732580.3|DMEL	LOC108098487|XP_017056888.1|DFIC
OG0009540	ppk20|NP_651705.2|DMEL	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC
OG0009541	CG44094|NP_001262570.1|DMEL	LOC108091938|XP_017046815.1|DFIC
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC108086850|XP_017039390.1|DFIC
OG0009543	CG31091|NP_733127.1|DMEL	LOC108095726|XP_017052390.1|DFIC
OG0009544	CG16736|NP_649873.1|DMEL	LOC108099587|XP_017058682.1|DFIC
OG0009545	CG34300|NP_001097980.1|DMEL	LOC108099381|XP_017058363.1|DFIC
OG0009546	CG9926|NP_650323.2|DMEL	LOC108091904|XP_017046776.1|DFIC
OG0009547	CG12699|NP_611202.1|DMEL	LOC108093618|XP_017049243.1|DFIC
