Orthogroup	DMEL.longest_only	DMIR.longest_only
OG0009673	CG13113|NP_609296.1|DMEL	LOC108164046|XP_017155113.1|DMIR
OG0009674	CG10462|NP_609996.2|DMEL	LOC108163532|XP_017154374.1|DMIR
OG0009675	Pol32|NP_609743.1|DMEL	LOC108163843|XP_017154847.1|DMIR
OG0009676	tsh|NP_523615.2|DMEL	LOC108162300|XP_017152455.1|DMIR
OG0009677	prg|NP_609232.2|DMEL	LOC108162716|XP_017153068.1|DMIR
OG0009678	Cyp6t1|NP_608457.1|DMEL	LOC108162370|XP_017152573.1|DMIR
OG0009679	CG7239|NP_608960.2|DMEL	LOC108163247|XP_017153902.1|DMIR
OG0009680	CG16853|NP_609663.2|DMEL	LOC108162869|XP_017153310.1|DMIR
OG0009681	CG9815|NP_001097434.1|DMEL	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR
OG0009682	CG34202|NP_001097386.1|DMEL	LOC108158007|XP_017145639.1|DMIR
OG0009683	Tsp42Eg|NP_523633.1|DMEL	LOC108158181|XP_017145888.1|DMIR
OG0009684	Tsp42Eh|NP_523634.1|DMEL	LOC108158290|XP_017146015.1|DMIR
OG0009685	Tsp42Ej|NP_523636.1|DMEL	LOC108160927|XP_017150702.1|DMIR
OG0009686	CG10910|NP_611280.2|DMEL	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR
OG0009687	CG14495|NP_611284.2|DMEL	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR
OG0009688	MFS14|NP_725829.2|DMEL	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR
OG0009689	CG30120|NP_725795.2|DMEL	LOC108159211|XP_017147778.1|DMIR
OG0009690	CG8617|NP_610954.1|DMEL	LOC108160315|XP_017149727.1|DMIR
OG0009691	CG44245|NP_001286669.1|DMEL	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR
OG0009692	CG15705|NP_611109.1|DMEL	LOC117189473|XP_033250497.1|DMIR
OG0009693	Dh44-R2|NP_610789.3|DMEL	LOC108159235|XP_017147831.1|DMIR
OG0009694	CG13230|NP_652388.1|DMEL	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR
OG0009695	Tpc2|NP_001246511.1|DMEL	LOC108158879|XP_017147121.1|DMIR
OG0009697	CG34241|NP_001097591.1|DMEL	LOC108161688|XP_017151490.1|DMIR
OG0009698	Spn42Dc|NP_610245.2|DMEL	LOC108159993|XP_017149198.2|DMIR
OG0009700	CG4707|NP_611944.1|DMEL	LOC108159106|XP_017147568.1|DMIR
OG0009701	CG34298|NP_001097976.1|DMEL	LOC108155307|XP_017141513.1|DMIR
OG0009702	Spn42De|NP_610246.3|DMEL	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR
OG0009703	CG11555|NP_608510.2|DMEL	LOC108162280|XP_017152428.1|DMIR
OG0009704	CG11191|NP_610345.1|DMEL	LOC108158226|XP_017145945.1|DMIR
OG0009705	CG13154|NP_610782.1|DMEL	LOC108158154|XP_017145865.1|DMIR
OG0009706	CG13157|NP_610778.2|DMEL	LOC108161016|XP_017150817.1|DMIR
OG0009707	Whamy|NP_001036699.1|DMEL	LOC108156552|XP_017143560.1|DMIR
OG0009708	Tsp42El|NP_523638.1|DMEL	LOC108160848|XP_017150593.1|DMIR
OG0009709	Tsp42Eo|NP_523641.2|DMEL	LOC108160322|XP_017149737.1|DMIR
OG0009710	Tsp42Ep|NP_523642.1|DMEL	LOC108160321|XP_017149736.1|DMIR
OG0009711	Spn43Ab|NP_001027395.1|DMEL	LOC108159891|XP_017148998.1|DMIR
OG0009712	CG13062|NP_648871.3|DMEL	LOC108151304|XP_017135329.1|DMIR
OG0009713	ana2|NP_610415.1|DMEL	LOC108160131|XP_017149415.1|DMIR
OG0009714	CG18568|NP_610919.1|DMEL	LOC108158525|XP_017146395.1|DMIR
OG0009715	CG13561|NP_611830.3|DMEL	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR
OG0009716	CG30356|NP_724709.1|DMEL	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR
OG0009717	CG11906|NP_611402.2|DMEL	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR
OG0009718	CG6347|NP_610906.1|DMEL	LOC108158340|XP_017146067.1|DMIR
OG0009719	CG3492|NP_611914.1|DMEL	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR
OG0009720	Idgf6|NP_477081.1|DMEL	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR
OG0009721	CG30203|NP_725128.2|DMEL	LOC108159312|XP_017147975.1|DMIR
OG0009722	Cyp6t3|NP_610745.1|DMEL	LOC108159099|XP_017147559.1|DMIR
OG0009723	CG12607|NP_647903.1|DMEL	LOC108150860|XP_017134652.1|DMIR
OG0009724	CG9394|NP_611548.1|DMEL	LOC108159594|XP_017148536.1|DMIR
OG0009725	ppk12|NP_611672.1|DMEL	LOC108159857|XP_017148945.1|DMIR
OG0009726	CG31275|NP_732175.1|DMEL	LOC108156580|XP_033245047.1|DMIR
OG0009727	link|NP_610887.1|DMEL	LOC108159254|XP_017147873.1|DMIR
OG0009728	Obp56c|NP_995902.1|DMEL	LOC108158372|XP_017146116.1|DMIR
OG0009729	Obp56b|NP_611443.1|DMEL	LOC108160983|XP_017150775.1|DMIR
OG0009730	CG15201|NP_572691.1|DMEL	LOC108153349|XP_017138805.2|DMIR
OG0009731	pyr|NP_001097275.1|DMEL	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR
OG0009732	Cyp4ad1|NP_610380.1|DMEL	LOC108160346|XP_017149780.1|DMIR
OG0009733	Gr10a|NP_727523.1|DMEL	LOC108164725|XP_017156103.1|DMIR
OG0009734	Ir7b|NP_572410.2|DMEL	LOC108156538|XP_017143575.1|DMIR
OG0009735	Mis12|NP_648066.1|DMEL	LOC108163403|XP_017154156.1|DMIR
OG0009736	CG14441|NP_572344.2|DMEL	LOC108151114|XP_017135013.1|DMIR
OG0009737	CG14380|NP_650262.2|DMEL	LOC108154427|XP_017140185.1|DMIR
OG0009738	CG15046|NP_573298.1|DMEL	LOC108164743|XP_017156128.1|DMIR
OG0009739	CG15044|NP_573299.1|DMEL	LOC108165113|XP_017156661.1|DMIR
OG0009740	Hmr|NP_572637.2|DMEL	LOC108161083|XP_017150828.1|DMIR
OG0009741	CG34181|NP_001097130.1|DMEL	LOC108161497|XP_017151261.1|DMIR
OG0009742	mamo|NP_727743.3|DMEL	LOC108163093|XP_017153709.1|DMIR
OG0009743	CG4991|NP_001259638.1|DMEL	LOC108161708|XP_017151520.1|DMIR
OG0009744	CG15772|NP_572255.1|DMEL	LOC108152021|XP_017136487.1|DMIR
OG0009745	Corp|NP_572468.1|DMEL	LOC108159109|XP_017147578.1|DMIR
OG0009746	CG8757|NP_648664.2|DMEL	LOC108151202|XP_017135169.1|DMIR
OG0009747	CG15357|NP_001259888.1|DMEL	LOC108161648|XP_017151439.1|DMIR
OG0009748	CG32537|NP_728236.1|DMEL	LOC108164730|XP_017156112.2|DMIR
OG0009749	CG32187|NP_730303.1|DMEL	LOC108153475|XP_017138998.1|DMIR
OG0009750	CG13810|NP_647697.2|DMEL	LOC108153646|XP_017139239.1|DMIR
OG0009751	CG32700|NP_727344.1|DMEL	LOC108163342|XP_017154072.1|DMIR
OG0009752	CG3091|NP_569990.2|DMEL	LOC108160210|XP_017149549.1|DMIR
OG0009753	CG3191|NP_726804.1|DMEL	LOC108159290|XP_033243719.1|DMIR
OG0009754	CG9083|NP_611976.3|DMEL	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR
OG0009755	CG3679|NP_573113.1|DMEL	LOC108159354|XP_017148064.1|DMIR
OG0009756	Yp1|NP_511103.1|DMEL	LOC108165092|XP_017156634.1|DMIR
OG0009757	CG30429|NP_726512.1|DMEL	LOC108159449|XP_017148230.1|DMIR
OG0009758	CG11898|NP_651679.2|DMEL	LOC108156779|XP_017143939.1|DMIR
OG0009759	ATbp|NP_001104481.2|DMEL	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR
OG0009760	CG14625|NP_569892.1|DMEL	LOC108165250|XP_017156777.1|DMIR
OG0009761	CG11378|NP_569886.1|DMEL	LOC108153621|XP_017139213.1|DMIR
OG0009762	CG12496|NP_570003.1|DMEL	LOC108150940|XP_017134763.1|DMIR
OG0009763	CG12105|NP_647632.2|DMEL	LOC108151760|XP_017136091.1|DMIR
OG0009764	CG13023|NP_648935.1|DMEL	LOC108165576|XP_017157138.1|DMIR
OG0009765	CG13912|NP_612079.1|DMEL	LOC108153553|XP_017139112.1|DMIR
OG0009766	Cpr65Au|NP_652661.1|DMEL	LOC108150797|XP_017134590.1|DMIR
OG0009767	Cpr65Ay|NP_001097524.1|DMEL	LOC108150893|XP_017134692.1|DMIR
OG0009768	CG34265|NP_001097491.1|DMEL	LOC108150855|XP_017134647.1|DMIR
OG0009769	CG13315|NP_652443.1|DMEL	LOC108153596|XP_017139166.1|DMIR
OG0009770	CG14837|NP_648136.2|DMEL	LOC108165280|XP_033244041.1|DMIR
OG0009771	CG13877|NP_612014.2|DMEL	LOC108165597|XP_017157161.1|DMIR
OG0009772	ru|NP_524790.1|DMEL	LOC108153773|XP_017139401.1|DMIR
OG0009773	PGRP-SB1|NP_648917.1|DMEL	LOC108152886|XP_017138014.2|DMIR
OG0009774	CG13724|NP_648966.1|DMEL	LOC108165328|XP_017156850.1|DMIR
OG0009775	CG7492|NP_648146.1|DMEL	LOC108153209|XP_017138520.1|DMIR
OG0009776	CG6685|NP_648376.1|DMEL	LOC108153189|XP_017138493.1|DMIR
OG0009777	dpr10|NP_729591.1|DMEL	LOC108153413|XP_033243058.1|DMIR
OG0009778	CG1143|NP_647735.1|DMEL	LOC108153758|XP_017139382.1|DMIR
OG0009779	CG10479|NP_001261458.1|DMEL	LOC108152920|XP_017138088.1|DMIR
OG0009780	PVRAP|NP_729124.1|DMEL	LOC108153514|XP_033243261.1|DMIR
OG0009781	CG13300|NP_648043.1|DMEL	LOC108153362|XP_017138818.1|DMIR
OG0009782	CG14958|NP_647782.1|DMEL	LOC108165292|XP_017156815.1|DMIR
OG0009783	CG42554|NP_001163314.1|DMEL	LOC108151797|XP_017136136.1|DMIR
OG0009784	CG16762|NP_647722.1|DMEL	LOC108165531|XP_017157091.1|DMIR
OG0009785	CG12971|NP_001262154.1|DMEL	LOC108153532|XP_017139083.1|DMIR
OG0009786	Hsp67Bc|NP_523994.1|DMEL	LOC108152992|XP_017138216.1|DMIR
OG0009787	CG4461|NP_648304.1|DMEL	LOC108153056|XP_017138317.1|DMIR
OG0009788	CG5707|NP_001246563.1|DMEL	LOC108153582|XP_017139151.1|DMIR
OG0009789	CG14963|NP_647778.1|DMEL	LOC108152957|XP_017138146.1|DMIR
OG0009790	CG34204|NP_001097401.1|DMEL	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR
OG0009791	CG13305|NP_001137913.1|DMEL	LOC108152096|XP_033242240.1|DMIR
OG0009792	CG6683|NP_648232.1|DMEL	LOC108151109|XP_017134998.1|DMIR
OG0009793	mthl9|NP_612029.1|DMEL	LOC108151392|XP_017135466.1|DMIR
OG0009794	CG31437|NP_733105.1|DMEL	LOC108155049|XP_033245972.1|DMIR
OG0009795	CG7101|NP_573329.2|DMEL	LOC108160148|XP_017149454.1|DMIR
OG0009796	CG14147|NP_648422.1|DMEL	LOC108152746|XP_017137784.1|DMIR
OG0009797	CG7409|NP_648155.1|DMEL	LOC108153241|XP_017138569.1|DMIR
OG0009798	CG13685|NP_001303397.1|DMEL	LOC108165371|XP_033243738.1|DMIR
OG0009799	CG3288|NP_649264.1|DMEL	LOC108151949|XP_017136375.1|DMIR
OG0009800	CG7173|NP_649330.1|DMEL	LOC108153712|XP_033242875.1|DMIR
OG0009801	ImpE2|NP_476580.1|DMEL	LOC108153405|XP_017138888.1|DMIR
OG0009802	CG10359|NP_001137882.1|DMEL	LOC108151630|XP_017135822.1|DMIR
OG0009803	retinin|NP_524995.2|DMEL	LOC108153716|XP_017139332.1|DMIR
OG0009804	CG4982|NP_648866.1|DMEL	LOC108151305|XP_017135330.1|DMIR
OG0009805	CG4962|NP_648865.1|DMEL	LOC108151296|XP_017135321.1|DMIR
OG0009806	CG13046|NP_648863.2|DMEL	LOC108151288|XP_017135309.1|DMIR
OG0009807	CG13054|NP_648852.1|DMEL	LOC108151284|XP_017135304.1|DMIR
OG0009808	CG42525|NP_001163335.1|DMEL	LOC108151821|XP_033242253.1|DMIR
OG0009809	Acbp6|NP_648082.1|DMEL	LOC108153651|XP_017139246.1|DMIR
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC108150839|XP_017134637.1|DMIR
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC108150842|XP_017134639.1|DMIR
OG0009812	CG10063|NP_648068.1|DMEL	LOC108152294|XP_017137005.1|DMIR
OG0009813	CG9279|NP_649124.1|DMEL	LOC108151158|XP_017135076.1|DMIR
OG0009814	CG4669|NP_647956.2|DMEL	LOC108153672|XP_017139275.1|DMIR
OG0009815	CG14075|NP_649080.1|DMEL	LOC108150928|XP_017134748.1|DMIR
OG0009816	Fbp1|NP_524065.1|DMEL	LOC108153518|XP_017139066.1|DMIR
OG0009817	CG8100|NP_648693.2|DMEL	LOC108152300|XP_017137010.1|DMIR
OG0009818	CG14107|NP_648637.2|DMEL	LOC108153496|XP_017139036.1|DMIR
OG0009819	ImpL1|NP_729885.1|DMEL	LOC108153779|XP_017139410.1|DMIR
OG0009820	CG14110|NP_648638.1|DMEL	LOC108152694|XP_017137689.1|DMIR
OG0009821	kni|NP_001287130.1|DMEL	LOC108153420|XP_017138911.1|DMIR
OG0009822	hid|NP_524136.2|DMEL	LOC108153017|XP_017138251.1|DMIR
OG0009823	mtrm|NP_648223.1|DMEL	LOC108151866|XP_017136244.1|DMIR
OG0009824	CG7607|NP_648449.1|DMEL	LOC108152799|XP_017137874.1|DMIR
OG0009825	CG14109|NP_648649.1|DMEL	LOC108153451|XP_017138960.1|DMIR
OG0009826	CG11438|NP_649392.1|DMEL	LOC108153329|XP_017138735.1|DMIR
OG0009827	laza|NP_649391.1|DMEL	LOC108153328|XP_017138734.1|DMIR
OG0009828	CG6163|NP_648460.1|DMEL	LOC108152199|XP_017136847.1|DMIR
OG0009829	CG17032|NP_648817.1|DMEL	LOC108153177|XP_017138474.1|DMIR
OG0009830	CG14568|NP_649355.1|DMEL	LOC108150896|XP_017134695.1|DMIR
OG0009831	CG14572|NP_649359.1|DMEL	LOC108150834|XP_017134630.1|DMIR
OG0009832	CG14565|NP_649360.1|DMEL	LOC108150967|XP_017134791.1|DMIR
OG0009833	CG34452|NP_001097611.2|DMEL	LOC108150758|XP_017134541.1|DMIR
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR
OG0009835	CG34193|NP_001097357.1|DMEL	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR
OG0009836	CG14282|NP_650788.1|DMEL	LOC108156996|XP_017144279.1|DMIR
OG0009837	CG4009|NP_650588.2|DMEL	LOC108157553|XP_017145146.1|DMIR
OG0009838	CG15152|NP_609865.1|DMEL	LOC108162854|XP_017153288.1|DMIR
OG0009839	CG43341|NP_001246190.1|DMEL	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR
OG0009840	CG18094|NP_001260584.1|DMEL	LOC108163057|XP_017153618.1|DMIR
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC108161401|XP_017151139.1|DMIR
OG0009842	CG13474|NP_648714.1|DMEL	LOC108162145|XP_017152215.1|DMIR
OG0009843	CG32270|NP_728837.1|DMEL	LOC108150960|XP_017134782.1|DMIR
OG0009844	stwl|NP_524068.2|DMEL	LOC108151609|XP_017135789.1|DMIR
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC108164266|XP_017155398.1|DMIR
OG0009847	CG15773|NP_572251.1|DMEL	LOC108151488|XP_017135616.1|DMIR
OG0009848	CG17764|NP_572211.1|DMEL	LOC108151096|XP_017134979.1|DMIR
OG0009849	Elal|NP_524491.1|DMEL	LOC108155353|XP_033246004.1|DMIR
OG0009850	CG12061|NP_001104467.2|DMEL	LOC108165152|XP_017156708.1|DMIR
OG0009851	CG2898|NP_572623.1|DMEL	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR
OG0009852	CG10752|NP_648614.1|DMEL	LOC108157491|XP_017145077.1|DMIR
OG0009853	CG11068|NP_572936.1|DMEL	LOC108162178|XP_017152298.1|DMIR
OG0009855	CG12438|NP_609249.1|DMEL	LOC108161484|XP_017151244.1|DMIR
OG0009856	CG9014|NP_609668.2|DMEL	LOC108161411|XP_017151152.1|DMIR
OG0009857	CG13083|NP_995727.1|DMEL	LOC108163059|XP_017153620.1|DMIR
OG0009858	ppk11|NP_001334672.1|DMEL	LOC108161254|XP_033249128.1|DMIR
OG0009859	OS9|NP_652666.2|DMEL	LOC108163412|XP_017154167.1|DMIR
OG0009860	CG7309|NP_609468.4|DMEL	LOC108164228|XP_033249663.1|DMIR
OG0009861	CG33128|NP_787961.1|DMEL	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR
OG0009862	CG4983|NP_609513.1|DMEL	LOC108162522|XP_017152792.1|DMIR
OG0009864	CG33322|NP_995734.1|DMEL	LOC108163476|XP_017154269.1|DMIR
OG0009865	Elba3|NP_608850.1|DMEL	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR
OG0009866	CG43127|NP_001097575.2|DMEL	LOC108150809|XP_017134602.1|DMIR
OG0009867	CG13712|NP_647926.1|DMEL	LOC108152342|XP_017137095.1|DMIR
OG0009868	CG32221|NP_730456.2|DMEL	LOC108152840|XP_017137937.1|DMIR
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC108151584|XP_017135752.1|DMIR
OG0009871	CG17575|NP_001188917.1|DMEL	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR
OG0009872	CG4286|NP_611560.1|DMEL	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR
OG0009873	pgc|NP_001097411.1|DMEL	LOC117193526|XP_033254163.1|DMIR, LOC117193544|XP_033254180.1|DMIR, LOC108159059|XP_017147488.1|DMIR
OG0009874	CG5506|NP_649021.1|DMEL	LOC108151261|XP_017135268.1|DMIR
OG0009875	CG11425|NP_649395.1|DMEL	LOC108153707|XP_017139322.1|DMIR
OG0009876	CG33626|NP_001027405.2|DMEL	LOC108157996|XP_033251343.1|DMIR
OG0009877	Tsen15|NP_724774.1|DMEL	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR
OG0009878	CG30056|NP_725186.1|DMEL	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR
OG0009879	CG10931|NP_611261.1|DMEL	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR
OG0009880	CG30278|NP_726180.1|DMEL	LOC108160029|XP_017149257.1|DMIR
OG0009881	CG17048|NP_610866.1|DMEL	LOC108158371|XP_017146113.1|DMIR
OG0009882	CG10332|NP_611809.2|DMEL	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR
OG0009883	CG13423|NP_611485.1|DMEL	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR
OG0009884	CG13428|NP_611487.1|DMEL	LOC108160583|XP_017150166.1|DMIR
OG0009885	CG1690|NP_610515.1|DMEL	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR
OG0009886	ste24c|NP_001261038.1|DMEL	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR
OG0009887	CG8586|NP_610402.1|DMEL	LOC108160917|XP_017150684.1|DMIR
OG0009888	CG15124|NP_611435.1|DMEL	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR
OG0009889	Gpdh2|NP_611760.2|DMEL	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR
OG0009890	CG5089|NP_611142.3|DMEL	LOC108159657|XP_017148620.2|DMIR
OG0009891	CG14644|NP_649445.3|DMEL	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR
OG0009892	CG8260|NP_573069.1|DMEL	LOC108156204|XP_017143028.1|DMIR, LOC108155546|XP_017141956.2|DMIR, LOC108165065|XP_017156602.1|DMIR
OG0009893	Drep3|NP_610723.2|DMEL	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR
OG0009894	CG10445|NP_649751.2|DMEL	LOC108157288|XP_033245347.1|DMIR
OG0009895	RacGAP84C|NP_476704.1|DMEL	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR
OG0009896	CHKov2|NP_651387.1|DMEL	LOC108156936|XP_017144186.1|DMIR
OG0009897	CG5399|NP_650481.1|DMEL	LOC108157539|XP_017145131.2|DMIR
OG0009898	CG3987|NP_650421.3|DMEL	LOC108156690|XP_017143823.1|DMIR
OG0009899	soti|NP_650358.1|DMEL	LOC108154334|XP_017140085.1|DMIR
OG0009900	Ravus|NP_731779.1|DMEL	LOC108157185|XP_017144602.1|DMIR
OG0009901	Hex-t1|NP_788744.1|DMEL	LOC108154330|XP_017140081.1|DMIR
OG0009902	CG14691|NP_650012.2|DMEL	LOC108157812|XP_017145498.1|DMIR
OG0009903	e_y_2b|NP_652310.1|DMEL	LOC108155083|XP_017141191.1|DMIR
OG0009904	CG14857|NP_650392.1|DMEL	LOC108155326|XP_017141551.1|DMIR
OG0009905	Rbp4|NP_476935.1|DMEL	LOC108155131|XP_017141266.1|DMIR
OG0009906	CG9759|NP_650296.1|DMEL	LOC108155487|XP_017141802.1|DMIR
OG0009907	CG31199|NP_732546.1|DMEL	LOC108154205|XP_017139915.1|DMIR
OG0009909	CG6059|NP_651541.2|DMEL	LOC108155601|XP_017142012.1|DMIR
OG0009910	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL	LOC108157120|XP_017144491.1|DMIR
OG0009911	CG34210|NP_001097430.1|DMEL	LOC117190041|XP_033251021.1|DMIR, LOC108160942|XP_017150720.1|DMIR, LOC117190025|XP_033251004.1|DMIR
OG0009912	CG10481|NP_995731.1|DMEL	LOC108162327|XP_017152506.1|DMIR
OG0009913	CG18558|NP_608720.2|DMEL	LOC108164136|XP_017155226.1|DMIR
OG0009914	CG32192|NP_730325.1|DMEL, CG42393|NP_001137967.1|DMEL, CG44163|NP_001261131.1|DMEL	LOC117186663|XP_033243596.1|DMIR
OG0009915	CG31933|NP_722734.1|DMEL	LOC108164262|XP_017155393.1|DMIR, LOC108164299|XP_017155434.1|DMIR, LOC108161299|XP_033249777.1|DMIR
OG0009916	NimC1|NP_001260453.1|DMEL	LOC108163807|XP_017154786.2|DMIR
OG0009919	Dup99B|NP_996305.1|DMEL, SP|NP_524057.2|DMEL	LOC108161689|XP_017151491.1|DMIR
OG0009922	CG14104|NP_652408.2|DMEL	LOC108151722|XP_017135987.1|DMIR
OG0009925	CG14710|NP_650092.4|DMEL	LOC108154685|XP_017140514.1|DMIR
OG0009927	CG11398|NP_569896.1|DMEL	LOC108153511|XP_017139056.1|DMIR
OG0009928	CG7829|NP_651732.1|DMEL	LOC108154056|XP_017139637.1|DMIR
OG0009930	CG12986|NP_573243.1|DMEL	LOC108151894|XP_017136290.1|DMIR
OG0009931	CG30284|NP_726097.1|DMEL	LOC117192067|XP_033252669.1|DMIR, LOC108159761|XP_017148808.1|DMIR
OG0009932	CG12923|NP_610532.1|DMEL	LOC108160072|XP_017149315.1|DMIR
OG0009934	CG46320|NP_001334709.1|DMEL	LOC117186690|XP_033243662.1|DMIR
OG0009937	CG43968|NP_001262238.1|DMEL	LOC108154146|XP_017139769.1|DMIR
OG0009938	CG8568|NP_573217.1|DMEL	LOC108151102|XP_033254384.1|DMIR
OG0009940	CG4730|NP_651413.1|DMEL	LOC108156349|XP_017143239.1|DMIR
OG0009941	tomb|NP_608936.1|DMEL	LOC108161833|XP_017151680.2|DMIR
OG0009942	CG12744|NP_610530.1|DMEL	LOC108160756|XP_017150443.1|DMIR
OG0009943	CG12253|NP_652056.2|DMEL	LOC108162802|XP_017153199.1|DMIR
OG0009944	CG11382|NP_569895.1|DMEL	LOC108165546|XP_017157110.1|DMIR
OG0009945	CG2202|NP_572657.2|DMEL	LOC108151705|XP_017135965.1|DMIR
OG0009946	CG34307|NP_001097753.2|DMEL	LOC108155587|XP_017141985.1|DMIR
OG0009947	CG10486|NP_647998.2|DMEL	LOC108165399|XP_017156927.1|DMIR
OG0009948	CG3699|NP_569875.2|DMEL	LOC108153524|XP_017139072.1|DMIR
OG0009949	dpr16|NP_001287169.1|DMEL	LOC108157494|XP_017145079.1|DMIR
OG0009950	CG18765|NP_001097750.1|DMEL	LOC108155227|XP_033245860.1|DMIR
OG0009951	Xport-B|NP_001163658.1|DMEL	LOC108157781|XP_017145459.1|DMIR
OG0009953	CG5039|NP_651414.1|DMEL	LOC108156351|XP_017143241.1|DMIR
OG0009954	CG3281|NP_650132.1|DMEL	LOC108154270|XP_017139996.1|DMIR
OG0009955	CG30466|NP_001286463.1|DMEL	LOC108158737|XP_017146832.1|DMIR
OG0009956	CG42449|NP_572244.1|DMEL	LOC108164623|XP_017155992.1|DMIR
OG0009957	ZIPIC|NP_651765.1|DMEL	LOC108157122|XP_017144494.1|DMIR
OG0009958	CG14259|NP_651532.1|DMEL	LOC108157504|XP_017145092.1|DMIR
OG0009960	Nepl11|NP_649449.1|DMEL	LOC108156804|XP_017143980.1|DMIR
OG0009961	CG14642|NP_730791.1|DMEL	LOC108156389|XP_017143295.1|DMIR
OG0009962	Lip3|NP_477331.1|DMEL	LOC108154349|XP_017140104.1|DMIR
OG0009963	CG43342|NP_001247238.1|DMEL	LOC108155205|XP_017141372.1|DMIR
OG0009964	CG10300|NP_651174.2|DMEL	LOC108156515|XP_017143509.1|DMIR
OG0009965	CG31371|NP_733375.2|DMEL	LOC108155859|XP_017142460.1|DMIR
OG0009966	Dif|NP_001162998.1|DMEL	LOC108162026|XP_017152031.1|DMIR
OG0009967	CG10650|NP_609929.2|DMEL	LOC108163105|XP_017153688.1|DMIR
OG0009968	CG11912|NP_608517.1|DMEL	LOC108162016|XP_033249811.1|DMIR, LOC108162563|XP_017152849.1|DMIR
OG0009969	CG31808|NP_001188822.1|DMEL	LOC108163566|XP_017154422.1|DMIR
OG0009970	CG10570|NP_652585.1|DMEL	LOC108161712|XP_017151521.1|DMIR
OG0009971	CG31805|NP_001246052.1|DMEL	LOC108162106|XP_017152163.1|DMIR
