Orthogroup	DMEL.longest_only	DPER.longest_only
OG0010770	Sry-alpha|NP_524580.1|DMEL	LOC6594974|XP_026844321.1|DPER
OG0010771	Dic3|NP_610344.2|DMEL	LOC6590126|XP_002016237.1|DPER
OG0010772	CG14323|NP_732252.1|DMEL	LOC6591351|XP_002017456.1|DPER
OG0010773	CG14326|NP_650639.1|DMEL	LOC6591355|XP_002017458.1|DPER
OG0010774	CG31528|NP_730833.1|DMEL	LOC6591593|XP_002017539.1|DPER
OG0010775	CG12538|NP_650293.1|DMEL	LOC113564941|XP_026840281.1|DPER
OG0010776	Df31|NP_523614.1|DMEL	LOC6593541|XP_002018728.1|DPER
OG0010777	CG10013|NP_650175.2|DMEL	LOC6591482|XP_002017376.2|DPER
OG0010778	CG14739|NP_650151.1|DMEL	LOC6592162|XP_002017348.2|DPER
OG0010779	CG42505|NP_001163593.1|DMEL	LOC6592157|XP_002017343.1|DPER
OG0010780	CG6985|NP_651091.1|DMEL	LOC6587743|XP_026844667.1|DPER
OG0010781	CG7352|NP_649795.1|DMEL	LOC6587526|XP_026850977.1|DPER
OG0010782	CG15025|NP_650810.1|DMEL	LOC6594324|XP_002019902.2|DPER
OG0010783	CG5478|NP_650513.1|DMEL	LOC6592184|XP_002017044.1|DPER
OG0010784	CG43328|NP_725642.3|DMEL	LOC6590832|XP_026841807.1|DPER
OG0010785	CG34230|NP_001097277.1|DMEL	LOC6600927|XP_026841447.1|DPER
OG0010786	CG45062|NP_001286726.1|DMEL	LOC6592390|XP_026842136.1|DPER
OG0010787	CG33627|NP_001027406.1|DMEL	LOC6590251|XP_002016543.1|DPER
OG0010788	CG33655|NP_001163236.1|DMEL	LOC6590564|XP_026842869.1|DPER
OG0010790	CG8089|NP_611014.1|DMEL	LOC6592972|XP_002017707.1|DPER
OG0010791	CG14929|NP_609507.1|DMEL	LOC6596322|XP_002021460.1|DPER
OG0010792	CG15047|NP_573309.1|DMEL	LOC6601769|XP_002026804.2|DPER
OG0010793	CG17159|NP_001104474.1|DMEL	LOC6600713|XP_026848690.1|DPER
OG0010794	CG32246|NP_729020.2|DMEL	LOC6587555|XP_026840239.1|DPER
OG0010795	CG43169|NP_001246686.1|DMEL	LOC6595475|XP_002020647.1|DPER
OG0010797	CG13039|NP_648876.1|DMEL	LOC6599873|XP_002024927.1|DPER, LOC6591507|XP_002016957.1|DPER
OG0010798	CG17129|NP_612048.2|DMEL	LOC113566400|XP_026847607.1|DPER, LOC6600573|XP_002025691.2|DPER
OG0010800	CG45101|NP_001287025.1|DMEL	LOC6599085|XP_002024218.1|DPER
OG0010801	CG16825|NP_609636.2|DMEL	LOC6593624|XP_002019092.1|DPER
OG0010802	Taf12L|NP_608852.1|DMEL	LOC6595377|XP_002020813.1|DPER
OG0010803	CG7295|NP_608628.1|DMEL	LOC6589785|XP_002015361.1|DPER, LOC6599248|XP_002024274.1|DPER
OG0010804	CG14072|NP_609472.1|DMEL	LOC6604624|XP_002029508.1|DPER
OG0010805	t-cup|NP_723757.1|DMEL	LOC6600296|XP_002025350.1|DPER
OG0010806	Acp32CD|NP_477328.2|DMEL	LOC6589511|XP_026844245.1|DPER
OG0010807	Ucp4C|NP_608976.1|DMEL	LOC6588732|XP_002014245.1|DPER
OG0010810	CG42493|NP_001163120.1|DMEL	LOC6600938|XP_026842231.1|DPER
OG0010820	CG4476|NP_648293.1|DMEL	LOC6602734|XP_026849479.1|DPER
OG0010821	CG10651|NP_610029.2|DMEL	LOC113565446|XP_026843253.1|DPER, LOC113565489|XP_026843448.1|DPER, LOC6602423|XP_026843252.1|DPER
OG0010824	CG5592|NP_647996.1|DMEL	LOC6602932|XP_002027983.2|DPER
OG0010825	CG6357|NP_610907.1|DMEL	LOC6592435|XP_026841600.1|DPER
OG0010827	Ibf1|NP_649875.1|DMEL	LOC6595037|XP_026849283.1|DPER
OG0010828	Obp8a|NP_727322.1|DMEL	LOC6599964|XP_002025041.1|DPER
OG0010830	CG34043|NP_001033893.2|DMEL	LOC6589246|XP_002014383.2|DPER
OG0010831	CG46309|NP_001334740.1|DMEL	LOC113565400|XP_026843088.1|DPER, LOC113565401|XP_026843089.1|DPER
OG0010832	CG34214|NP_001097444.1|DMEL	LOC6590382|XP_002015484.2|DPER
OG0010833	Eglp1|NP_611810.1|DMEL	LOC6592014|XP_002017509.1|DPER
OG0010834	CG32573|NP_727997.1|DMEL	LOC6597219|XP_002022596.1|DPER
OG0010835	CG15322|NP_608371.2|DMEL	LOC6597330|XP_026846527.1|DPER
OG0010836	mthl8|NP_611998.1|DMEL	LOC6603803|XP_026847314.1|DPER
OG0010837	Gr77a|NP_730560.1|DMEL	LOC6601828|XP_002026894.1|DPER
OG0010839	CG13813|NP_649195.1|DMEL	LOC6596032|XP_002021031.1|DPER
OG0010840	obst-J|NP_649179.2|DMEL	LOC6595994|XP_002021015.1|DPER
OG0010841	CG16863|NP_001036361.1|DMEL	LOC6598036|XP_002023194.1|DPER
OG0010842	RYa|NP_001104382.3|DMEL	LOC6590163|XP_026841682.1|DPER
OG0010843	CG43114|NP_001246264.1|DMEL	LOC113565035|XP_026840803.1|DPER
OG0010844	CG34288|NP_001097870.2|DMEL	LOC113567368|XP_026850781.1|DPER
OG0010845	CG3062|NP_572177.2|DMEL	LOC6597548|XP_002022797.1|DPER
OG0010846	CG14556|NP_651464.2|DMEL	LOC113567374|XP_026850819.1|DPER
OG0010847	CG2157|NP_001285093.1|DMEL	LOC6596901|XP_026849909.1|DPER
OG0010848	CG14410|NP_572973.2|DMEL	LOC113566776|XP_026849655.1|DPER
OG0010850	CG15728|NP_572816.1|DMEL	LOC6603239|XP_026845451.1|DPER
OG0010852	CG15800|NP_611828.1|DMEL	LOC6597211|XP_002022619.1|DPER
OG0010853	CG3457|NP_569985.1|DMEL	LOC6600172|XP_002025271.1|DPER
OG0010854	CG11584|NP_572941.1|DMEL	LOC6599179|XP_026848323.1|DPER
OG0010855	CG14421|NP_570042.1|DMEL	LOC6598492|XP_026846276.1|DPER
OG0010856	CG32695|NP_727367.1|DMEL	LOC6597860|XP_002023053.2|DPER
OG0010858	CG12998|NP_573203.2|DMEL	LOC113566595|XP_026848704.1|DPER
OG0010859	Vajk2|NP_609689.3|DMEL	LOC6598010|XP_002023235.1|DPER
OG0010860	CG13965|NP_610014.1|DMEL	LOC6596466|XP_026843043.1|DPER
OG0010861	CG34178|NP_001097082.1|DMEL	LOC113565788|XP_026844727.1|DPER, LOC6595542|XP_026844729.1|DPER
OG0010862	CG3528|NP_608686.1|DMEL	LOC6596380|XP_026843582.1|DPER
OG0010863	CG4592|NP_001260306.1|DMEL	LOC6589705|XP_002014455.1|DPER
OG0010864	CG42556|NP_001162994.1|DMEL	LOC113565805|XP_026844782.1|DPER
OG0010865	ms_2_35Ci|NP_723912.1|DMEL	LOC6596605|XP_002021601.2|DPER
OG0010866	CG9184|NP_728593.1|DMEL	LOC6601022|XP_002026144.2|DPER
OG0010867	CG32269|NP_647788.1|DMEL	LOC6596204|XP_002021272.1|DPER
OG0010868	CG18808|NP_652668.1|DMEL	LOC6599685|XP_002024788.2|DPER
OG0010869	CG42590|NP_001163376.1|DMEL	LOC6602167|XP_002027243.1|DPER
OG0010870	CG42357|NP_001137870.1|DMEL	LOC113566646|XP_026848980.1|DPER
OG0010871	CG42356|NP_001137871.1|DMEL	LOC6599094|XP_026849034.1|DPER
OG0010872	CG33947|NP_001303412.1|DMEL	LOC113566024|XP_026845570.1|DPER
OG0010873	CG11905|NP_648936.1|DMEL	LOC113566389|XP_026847545.1|DPER
OG0010874	CG17177|NP_648715.1|DMEL	LOC6597091|XP_026845376.1|DPER
OG0010875	CG33278|NP_996011.1|DMEL	LOC6597192|XP_026845695.1|DPER
OG0010876	CG32161|NP_730205.1|DMEL	LOC113566383|XP_026847502.1|DPER
OG0010877	CG34251|NP_001097634.1|DMEL	LOC6596092|XP_026845650.1|DPER
OG0010878	CG13476|NP_996076.1|DMEL	LOC6597124|XP_002022281.1|DPER
OG0010879	CG9592|NP_648706.2|DMEL	LOC6601961|XP_002027011.1|DPER
OG0010880	CG7320|NP_649034.3|DMEL	LOC6598946|XP_002024133.1|DPER
OG0010881	antr|NP_001246284.1|DMEL	LOC6592362|XP_002017967.2|DPER
OG0010882	CG43187|NP_001246366.1|DMEL	LOC6589947|XP_026842204.1|DPER
OG0010883	Dic4|NP_649054.1|DMEL	LOC6599025|XP_002024142.1|DPER
OG0010885	SNCF|NP_648635.1|DMEL	LOC6602282|XP_026848522.1|DPER
OG0010887	CG3349|NP_648730.2|DMEL	LOC6597077|XP_026845428.1|DPER
OG0010888	CG30033|NP_725023.1|DMEL	LOC6593216|XP_002018476.1|DPER
OG0010890	CNT1|NP_610447.2|DMEL	LOC6592546|XP_002018265.1|DPER
OG0010891	CG9692|NP_788516.1|DMEL	LOC6590292|XP_002016153.2|DPER
OG0010892	Acp53C14c|NP_001188961.1|DMEL	LOC6601590|XP_002026611.2|DPER
OG0010893	hubl|NP_724671.1|DMEL	LOC6589915|XP_002015717.2|DPER
OG0010894	CG34206|NP_001097408.1|DMEL	LOC6601639|XP_002026642.1|DPER
OG0010895	CG11269|NP_611644.1|DMEL	LOC6601608|XP_002026644.1|DPER
OG0010897	CG9632|NP_650504.1|DMEL	LOC6592177|XP_002017037.1|DPER
OG0010899	Muc91C|NP_650744.1|DMEL	LOC6588585|XP_026843279.1|DPER
OG0010901	CG43063|NP_001247082.1|DMEL	LOC6587584|XP_002013903.1|DPER
OG0010902	CG11470|NP_651700.2|DMEL	LOC6595153|XP_002020280.1|DPER
OG0010903	CG15554|NP_651844.3|DMEL	LOC6595208|XP_002020383.1|DPER
OG0010904	Ugt35A1|NP_524314.2|DMEL	LOC6594480|XP_002019746.1|DPER
OG0010905	CG14262|NP_651550.1|DMEL	LOC6587984|XP_002014078.1|DPER
OG0010907	CG11286|NP_649735.1|DMEL	LOC6594434|XP_002019546.1|DPER
OG0010908	CG5342|NP_650088.2|DMEL	LOC6594126|XP_002019430.2|DPER
OG0010909	Sfp84E|NP_001163544.1|DMEL	LOC113567317|XP_026850455.1|DPER
OG0010910	CG9997|NP_651631.1|DMEL	LOC6594773|XP_002020087.1|DPER
OG0010911	CG14659|NP_649503.1|DMEL	LOC6591695|XP_002017266.1|DPER
OG0010912	CG14864|NP_650439.1|DMEL	LOC6594504|XP_002019703.1|DPER
OG0010913	eater|NP_651533.3|DMEL	LOC6587170|XP_026850382.1|DPER
OG0010914	CG13511|NP_611701.1|DMEL	LOC6590934|XP_002016013.2|DPER
OG0010916	CG11400|NP_611193.1|DMEL	LOC6592313|XP_002017572.1|DPER
OG0010917	CG42287|NP_001137665.1|DMEL	LOC113565219|XP_026842557.1|DPER
OG0010918	CG13962|NP_610004.1|DMEL	LOC6593896|XP_002019075.2|DPER
OG0010919	Kebab|NP_001259900.1|DMEL	LOC6595703|XP_026844355.1|DPER
OG0010921	CG43731|NP_001260560.1|DMEL	LOC6597980|XP_002023118.2|DPER
OG0010922	CG5139|NP_608587.1|DMEL	LOC6595641|XP_002020684.1|DPER
OG0010923	CG32686|NP_727413.1|DMEL	LOC6600047|XP_026849243.1|DPER
OG0010924	Trf5|NP_608700.2|DMEL	LOC6596370|XP_002021555.1|DPER
OG0010925	CG8006|NP_648191.1|DMEL	LOC6599477|XP_026849425.1|DPER
OG0010927	CG43954|NP_001261966.1|DMEL	LOC6601657|XP_002026752.2|DPER
OG0010928	Cpr65Aw|NP_729147.1|DMEL	LOC6601449|XP_002026451.1|DPER
OG0010929	CG15480|NP_609620.1|DMEL	LOC6596267|XP_002021793.1|DPER
OG0010930	CG31848|NP_723803.2|DMEL	LOC6596250|XP_002021779.1|DPER
OG0010931	CG43779|NP_001162971.1|DMEL	LOC6593623|XP_002019091.1|DPER
OG0010932	CG13137|NP_609350.2|DMEL	LOC6593913|XP_002018789.1|DPER
OG0010933	CG14915|NP_609482.1|DMEL	LOC6589759|XP_002015110.1|DPER
OG0010935	CG15482|NP_609614.2|DMEL	LOC6596276|XP_002021798.1|DPER
OG0010936	CG8509|NP_573079.1|DMEL	LOC6602434|XP_002027469.1|DPER
OG0010937	CG31750|NP_724041.1|DMEL	LOC6603538|XP_002028509.1|DPER
OG0010946	CG14877|NP_650507.1|DMEL	LOC6592178|XP_002017038.2|DPER
OG0010956	CG30060|NP_725293.1|DMEL	LOC113565169|XP_026842199.1|DPER
OG0010957	CG31464|NP_731226.2|DMEL	LOC6588276|XP_002013409.2|DPER
OG0010960	CG7294|NP_609438.1|DMEL	LOC6596641|XP_002021649.1|DPER
OG0010962	CG3635|NP_610138.4|DMEL	LOC6593893|XP_002019072.2|DPER
OG0010963	dao|NP_609742.1|DMEL	LOC6593412|XP_026843301.1|DPER
OG0010964	CG42369|NP_609024.1|DMEL	LOC6593565|XP_002019245.2|DPER
OG0010965	CG3649|NP_611725.2|DMEL	LOC6589999|XP_026842892.1|DPER
OG0010966	Cyp12c1|NP_649052.1|DMEL	LOC6599060|XP_002024176.1|DPER
OG0010967	CG17959|NP_570045.1|DMEL	LOC6598458|XP_002023686.2|DPER
OG0010969	CG31178|NP_001138096.1|DMEL	LOC6587911|XP_002012803.1|DPER
OG0010971	CG18213|NP_650589.2|DMEL	LOC6587330|XP_026844202.1|DPER
OG0010972	CG5250|NP_650793.1|DMEL	LOC6594054|XP_002019877.2|DPER
OG0010974	Cp19|NP_523980.1|DMEL	LOC6602472|XP_002027534.1|DPER
OG0010975	CG42798|NP_001189242.1|DMEL	LOC113566767|XP_026849621.1|DPER
OG0010977	CG42394|NP_001138035.1|DMEL	LOC113566708|XP_026849326.1|DPER
OG0010978	Mur11Da|NP_727652.3|DMEL	LOC6602589|XP_026845945.1|DPER
OG0010980	CG9106|NP_573013.1|DMEL	LOC6602608|XP_002027633.1|DPER
OG0010981	CG14624|NP_726719.1|DMEL	LOC113566102|XP_026845956.1|DPER
OG0010982	CG15337|NP_572455.1|DMEL	LOC6598161|XP_026846186.1|DPER
OG0010983	CG6023|NP_996503.2|DMEL	LOC6601758|XP_002026833.2|DPER
OG0010984	CG14631|NP_569878.1|DMEL	LOC113566100|XP_026845951.1|DPER
OG0010985	CG2104|NP_649575.1|DMEL	LOC6588338|XP_002014135.1|DPER
OG0010986	CG10597|NP_001138216.1|DMEL	LOC6598494|XP_026848705.1|DPER
OG0010987	CG15471|NP_001138156.1|DMEL	LOC6597354|XP_002022556.1|DPER
OG0010989	CG34280|NP_001097821.1|DMEL	LOC6587217|XP_026840197.1|DPER
OG0010990	CG13086|NP_609956.1|DMEL	LOC6598055|XP_002023148.2|DPER
OG0010991	CG13996|NP_608980.1|DMEL	LOC6589738|XP_002014236.2|DPER
OG0010993	dpr3|NP_001014459.2|DMEL	LOC6595364|XP_026843998.1|DPER
OG0010997	CG32248|NP_729002.2|DMEL	LOC6599751|XP_026847399.1|DPER
OG0010998	CG32236|NP_729026.1|DMEL	LOC113566348|XP_026847425.1|DPER
OG0010999	CG13053|NP_652421.1|DMEL	LOC6599703|XP_026847385.1|DPER
OG0011000	Ir62a|NP_001033986.1|DMEL	LOC113566747|XP_026849546.1|DPER
OG0011002	CG42729|NP_001034019.2|DMEL	LOC6597065|XP_002022190.2|DPER
OG0011003	CG13454|NP_648771.1|DMEL	LOC6597071|XP_002022196.1|DPER
OG0011004	CG43709|NP_001261104.1|DMEL	LOC113565037|XP_026840839.1|DPER
OG0011005	Obp50b|NP_725386.1|DMEL	LOC113565171|XP_026842209.1|DPER
OG0011006	Mtk|NP_523752.1|DMEL	LOC6602142|XP_002027113.1|DPER
OG0011007	CG44438|NP_001286143.1|DMEL	LOC113565030|XP_026840741.1|DPER
OG0011008	CG14330|NP_650628.1|DMEL	LOC6587534|XP_002013079.1|DPER
OG0011009	CG43675|NP_001027160.2|DMEL	LOC113565199|XP_026842459.1|DPER
OG0011010	CG42446|NP_650537.3|DMEL	LOC113567442|XP_026851110.1|DPER
OG0011012	CG43203|NP_001247194.1|DMEL	LOC113567271|XP_026850353.1|DPER
OG0011014	CG4073|NP_650010.1|DMEL	LOC6594062|XP_002019861.1|DPER
OG0011015	MtnA|NP_524299.1|DMEL	LOC6588063|XP_002013750.1|DPER
OG0011018	CG14369|NP_650295.1|DMEL	LOC6588557|XP_002013164.1|DPER
OG0011019	CG9269|NP_650297.1|DMEL	LOC6588057|XP_002013161.1|DPER
OG0011020	CG1288|NP_649705.2|DMEL	LOC6594512|XP_002019495.2|DPER
OG0011021	CG11741|NP_001097709.1|DMEL	LOC6591575|XP_002017404.2|DPER
OG0011022	CG14302|NP_650749.2|DMEL	LOC6588639|XP_002013967.1|DPER
OG0011023	CG45099|NP_001287458.1|DMEL	LOC113565141|XP_026841970.1|DPER
OG0011024	CG11698|NP_649787.2|DMEL	LOC6588273|XP_002013398.2|DPER
OG0011025	CG14362|NP_650320.1|DMEL	LOC6588506|XP_002013587.1|DPER
OG0011026	CG34041|NP_001034077.5|DMEL	LOC6595305|XP_026850698.1|DPER, LOC113567460|XP_026851219.1|DPER
OG0011027	CG34292|NP_001097941.1|DMEL	LOC6597253|XP_002022447.1|DPER, LOC113564911|XP_026840080.1|DPER
OG0011029	CG33468|NP_995837.1|DMEL	LOC6590938|XP_026840934.1|DPER, LOC113565043|XP_026840933.1|DPER
OG0011030	CG42662|NP_001188943.1|DMEL	LOC6601557|XP_002026677.1|DPER
OG0011031	VepD|NP_788425.1|DMEL	LOC6592634|XP_002018133.1|DPER
OG0011032	CG3640|NP_611950.1|DMEL	LOC6600970|XP_002026008.1|DPER
OG0011033	CG30178|NP_726395.1|DMEL	LOC6591045|XP_002016556.1|DPER
OG0011034	CG30050|NP_725159.2|DMEL	LOC6590249|XP_002016541.1|DPER
OG0011035	CG34345|NP_001097101.1|DMEL	LOC6593505|XP_026843426.1|DPER, LOC113565614|XP_026843875.1|DPER
OG0011036	Ugt36F1|NP_609909.1|DMEL	LOC6588738|XP_002014935.2|DPER
OG0011037	CG31924|NP_722701.2|DMEL	LOC6595682|XP_026844435.1|DPER, LOC6595626|XP_002020700.1|DPER
OG0011038	CG31867|NP_723660.1|DMEL	LOC113565770|XP_026844685.1|DPER
OG0011039	Vm32E|NP_477103.1|DMEL	LOC6589730|XP_002015134.1|DPER
OG0011040	CG14926|NP_609502.1|DMEL	LOC6589808|XP_002015153.1|DPER
OG0011041	CG31740|NP_724084.1|DMEL	LOC6595718|XP_026843952.1|DPER
OG0011042	CG15278|NP_001246032.2|DMEL	LOC6593661|XP_026843523.1|DPER
OG0011043	CG44141|NP_001260468.1|DMEL, CG44140|NP_001260470.1|DMEL	LOC113565582|XP_026843864.1|DPER
OG0011045	CG14422|NP_570043.1|DMEL	LOC6598456|XP_026846275.1|DPER
OG0011047	CG14406|NP_572984.1|DMEL	LOC6602879|XP_002027889.2|DPER
OG0011048	CG9570|NP_608368.1|DMEL	LOC6597323|XP_002022511.1|DPER
OG0011049	Tyler|NP_608327.2|DMEL	LOC6602905|XP_002027928.1|DPER
OG0011050	CG4194|NP_569975.1|DMEL	LOC6600157|XP_002025240.1|DPER
OG0011051	CG17744|NP_648070.1|DMEL	LOC6595957|XP_002021085.1|DPER
OG0011052	CG12289|NP_648465.2|DMEL	LOC6598990|XP_026847925.1|DPER, LOC6598987|XP_026847952.1|DPER, LOC6598984|XP_026847960.1|DPER
OG0011053	CG13031|NP_648914.1|DMEL	LOC113566410|XP_026847655.1|DPER
OG0011054	CG32395|NP_729182.3|DMEL	LOC6601665|XP_002026730.1|DPER
OG0011056	CG42266|NP_001137827.1|DMEL	LOC6588861|XP_026844804.1|DPER
OG0011057	CG13500|NP_611630.1|DMEL	LOC6592232|XP_026840822.1|DPER
OG0011058	CG32987|NP_788007.1|DMEL	LOC6593499|XP_002019162.1|DPER
OG0011059	CG15233|NP_610214.2|DMEL	LOC6601257|XP_002026324.1|DPER
OG0011061	CG31253|NP_733241.2|DMEL, CG31131|NP_733243.2|DMEL	LOC6588385|XP_002012963.2|DPER
OG0011062	CG13239|NP_649422.1|DMEL	LOC6596142|XP_002021155.1|DPER
OG0011063	CG42711|NP_001188801.2|DMEL	LOC113565464|XP_026843330.1|DPER
OG0011077	CG34213|NP_001097439.2|DMEL	LOC113565151|XP_026842052.1|DPER
OG0011078	PGRP-SB2|NP_001261970.1|DMEL	LOC6601662|XP_002026757.2|DPER
OG0011080	CG11670|NP_001368950.1|DMEL	LOC6587561|XP_026839900.1|DPER
OG0011081	CG46307|NP_001334745.1|DMEL	LOC113565396|XP_026843073.1|DPER
OG0011084	CG43312|NP_001246883.1|DMEL	LOC6603254|XP_026848190.1|DPER
OG0011085	CG1648|NP_724824.1|DMEL	LOC6592687|XP_002017954.1|DPER
OG0011088	CG46312|NP_001334683.1|DMEL	LOC113566061|XP_026845770.1|DPER
OG0011090	Ir48c|NP_610700.1|DMEL	LOC6600937|XP_002026039.1|DPER
OG0011094	inaF-C|NP_001096959.1|DMEL	LOC6600348|XP_026848427.1|DPER
OG0011096	CG13700|NP_001262013.1|DMEL	LOC6599021|XP_026848963.1|DPER
OG0011099	Cp18|NP_523978.1|DMEL	LOC6602470|XP_002027532.1|DPER
OG0011100	Cp15|NP_523979.1|DMEL	LOC6602471|XP_002027533.1|DPER
OG0011101	CG6576|NP_648253.1|DMEL	LOC6602496|XP_026848761.1|DPER
OG0011103	CG13482|NP_648700.1|DMEL	LOC113566769|XP_026849624.1|DPER
OG0011106	Gbp1|NP_611194.1|DMEL	LOC6592312|XP_002017571.1|DPER
OG0011107	CG10801|NP_570058.1|DMEL	LOC6595519|XP_002020624.1|DPER
OG0011111	CG34276|NP_001097810.1|DMEL	LOC6592182|XP_002017042.2|DPER
OG0011112	CG42740|NP_001189316.1|DMEL	LOC113566414|XP_026847683.1|DPER
OG0011113	CG15553|NP_651841.3|DMEL	LOC6595210|XP_026849467.1|DPER
OG0011114	CG5810|NP_650952.2|DMEL	LOC6594540|XP_002019370.2|DPER
OG0011115	CG5386|NP_651023.1|DMEL	LOC6588286|XP_002013784.1|DPER
OG0011116	intr|NP_651633.1|DMEL	LOC6594777|XP_002020091.1|DPER
OG0011118	CG9757|NP_476675.1|DMEL	LOC113566569|XP_026848573.1|DPER
OG0011119	CG17186|NP_650839.1|DMEL	LOC6594626|XP_002019472.1|DPER
OG0011120	CG31493|NP_731135.2|DMEL	LOC6594394|XP_002019484.1|DPER
OG0011121	CG17738|NP_650172.1|DMEL	LOC6591583|XP_002017371.1|DPER
OG0011122	CG14856|NP_650391.1|DMEL	LOC6588275|XP_026851264.1|DPER
OG0011126	CG5863|NP_650623.1|DMEL	LOC6587516|XP_002013091.1|DPER
OG0011128	CG34196|NP_001097364.1|DMEL	LOC6590804|XP_002016350.2|DPER
OG0011129	CG34216|NP_001097213.2|DMEL	LOC6590852|XP_002016365.2|DPER
OG0011131	CG34225|NP_001097267.1|DMEL	LOC6593004|XP_002018456.2|DPER
OG0011132	CG15263|NP_609748.1|DMEL	LOC113565448|XP_026843258.1|DPER, LOC6596606|XP_002021602.1|DPER
OG0011133	CG12307|NP_609512.1|DMEL	LOC6589204|XP_002014694.1|DPER
OG0011135	CG31661|NP_722707.1|DMEL	LOC113565758|XP_026844630.1|DPER
OG0011136	CG31926|NP_722706.1|DMEL	LOC6595694|XP_002020720.1|DPER
OG0011137	CG7653|NP_001356886.1|DMEL	LOC6602444|XP_002027479.2|DPER
OG0011138	CG31821|NP_609771.2|DMEL	LOC6602440|XP_002027475.1|DPER
OG0011141	Muc12Ea|NP_001368944.1|DMEL	LOC6603813|XP_026848295.1|DPER
OG0011142	CG1958|NP_572386.1|DMEL	LOC6597540|XP_002022670.1|DPER
OG0011143	CG15034|NP_572393.1|DMEL	LOC113566702|XP_026849313.1|DPER, LOC6597650|XP_002022681.2|DPER
OG0011144	CG12692|NP_572159.1|DMEL	LOC6596824|XP_002022060.2|DPER
OG0011145	CG15404|NP_608756.1|DMEL	LOC6596300|XP_002021473.1|DPER
OG0011146	CG31698|NP_722883.1|DMEL	LOC6596301|XP_002021474.1|DPER
OG0011147	CG15734|NP_001036273.2|DMEL	LOC6588938|XP_026844047.1|DPER
OG0011149	CG15459|NP_608389.2|DMEL	LOC6599920|XP_002025048.1|DPER
OG0011150	CG34259|NP_001097479.2|DMEL	LOC6599095|XP_002024228.1|DPER
OG0011151	CG12011|NP_647646.1|DMEL	LOC6600328|XP_002025381.1|DPER
OG0011152	Cul6|NP_648620.1|DMEL	LOC113565994|XP_026845391.1|DPER, LOC6595807|XP_002021319.1|DPER
OG0011154	Lcp65Aa|NP_477280.1|DMEL	LOC6601455|XP_002026457.1|DPER
OG0011155	CG3748|NP_609281.1|DMEL	LOC6593991|XP_002019033.1|DPER
OG0011156	CG4017|NP_609309.1|DMEL	LOC6588917|XP_002014479.1|DPER
OG0011157	CG16813|NP_609621.1|DMEL	LOC6596266|XP_002021792.1|DPER
OG0011158	CG31730|NP_723799.1|DMEL	LOC6596251|XP_002021780.1|DPER
OG0011159	Hsp60D|NP_609656.1|DMEL	LOC6593825|XP_002018904.1|DPER
OG0011160	CG16743|NP_001260367.1|DMEL	LOC6589055|XP_002014307.1|DPER
OG0011161	CG14069|NP_609469.1|DMEL	LOC6589666|XP_002014302.1|DPER
OG0011162	CG9029|NP_001285645.1|DMEL	LOC6588789|XP_026844694.1|DPER
OG0011163	CG34212|NP_001097196.1|DMEL	LOC113565138|XP_026841903.1|DPER
OG0011187	CG9903|NP_573132.1|DMEL	LOC6597345|XP_002022547.2|DPER
OG0011191	CG41561|NP_001104078.2|DMEL	LOC113567336|XP_026850596.1|DPER
OG0011192	CG7714|NP_650747.1|DMEL	LOC113566347|XP_026847420.1|DPER
OG0011193	CG13837|NP_651113.1|DMEL	LOC6598807|XP_002023979.1|DPER
OG0011195	CG42354|NP_001259597.1|DMEL	LOC6599346|XP_002024502.1|DPER
OG0011197	Gr9a|NP_727392.1|DMEL	LOC6597903|XP_002023030.1|DPER
OG0011198	CG32712|NP_727262.2|DMEL	LOC6597720|XP_026846966.1|DPER
OG0011201	CG43922|NP_001260125.1|DMEL	LOC6593800|XP_002019267.1|DPER
OG0011206	CG33160|NP_788456.1|DMEL	LOC6596205|XP_002021273.1|DPER
OG0011207	CG15023|NP_647906.2|DMEL	LOC6599755|XP_026847397.1|DPER
OG0011208	CG43292|NP_001246658.1|DMEL	LOC6597198|XP_002022343.2|DPER
OG0011210	sut3|NP_524731.1|DMEL	LOC6592793|XP_002017824.1|DPER
OG0011214	CG43920|NP_001286542.1|DMEL	LOC113565231|XP_026842690.1|DPER
OG0011215	CG8746|NP_610412.2|DMEL	LOC6592475|XP_002017781.1|DPER
OG0011216	CG42878|NP_001356904.1|DMEL	LOC113565051|XP_026841005.1|DPER
OG0011217	CG33941|NP_001334686.1|DMEL	LOC113566253|XP_026846867.1|DPER
OG0011221	CG7443|NP_649791.1|DMEL	LOC113567426|XP_026850970.1|DPER
OG0011222	CG2053|NP_651904.2|DMEL	LOC6588126|XP_026850786.1|DPER
OG0011223	CG11668|NP_650254.1|DMEL	LOC6587554|XP_002013889.2|DPER
OG0011224	CG34286|NP_001097838.1|DMEL	LOC6594555|XP_002019925.1|DPER
OG0011225	CG14668|NP_649533.1|DMEL	LOC6591988|XP_026845774.1|DPER
OG0011226	CG43998|NP_001287491.1|DMEL	LOC6587560|XP_002013552.2|DPER
OG0011227	CG13829|NP_651129.1|DMEL	LOC6587893|XP_002014085.2|DPER
OG0011228	CG13862|NP_651020.1|DMEL	LOC6588243|XP_002013787.1|DPER
OG0011229	CG31231|NP_732363.1|DMEL	LOC6590180|XP_002016333.2|DPER
OG0011231	CG12347|NP_650668.1|DMEL	LOC6594253|XP_002019783.1|DPER
