Orthogroup	DMEL.longest_only	DPSE.longest_only
OG0008926	CG8788|NP_610461.1|DMEL	LOC4805504|XP_001361897.3|DPSE
OG0008927	Brca2|NP_611925.2|DMEL	LOC4805589|XP_033234359.1|DPSE
OG0008928	Tsp42Ek|NP_523637.1|DMEL	LOC4803465|XP_001360183.1|DPSE
OG0008929	CG15083|NP_611380.1|DMEL	LOC4803626|XP_001360314.1|DPSE
OG0008930	Or88a|NP_524348.2|DMEL	LOC4801635|XP_001358691.3|DPSE
OG0008931	FMRFa|NP_523669.2|DMEL	LOC4804717|XP_001361235.2|DPSE
OG0008932	Lcp9|NP_523854.1|DMEL	LOC4804699|XP_001361218.2|DPSE
OG0008933	Cpr47Ec|NP_610657.1|DMEL	LOC4804737|XP_001361250.2|DPSE
OG0008934	Tsp66A|NP_001261518.1|DMEL	LOC4813842|XP_001353241.3|DPSE
OG0008935	Spn43Aa|NP_524805.1|DMEL	LOC4803476|XP_001360194.3|DPSE
OG0008936	CG10307|NP_611605.1|DMEL	LOC4803690|XP_001360367.3|DPSE
OG0008937	CG30020|NP_610627.2|DMEL	LOC4804361|XP_001360935.3|DPSE
OG0008938	CG13331|NP_725310.1|DMEL	LOC4804391|XP_033234755.1|DPSE
OG0008939	18w|NP_476814.1|DMEL	LOC4804970|XP_001361446.3|DPSE
OG0008940	CG11073|NP_611638.2|DMEL	LOC4805712|XP_015040836.2|DPSE
OG0008941	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL	LOC6901802|XP_033240669.1|DPSE
OG0008942	HP5|NP_572718.2|DMEL	LOC4815293|XP_001354629.3|DPSE
OG0008943	CG3032|NP_572376.1|DMEL	LOC4815201|XP_001354918.2|DPSE
OG0008944	Cyp4s3|NP_573003.2|DMEL	LOC4815970|XP_001355311.2|DPSE
OG0008945	CG15892|NP_001027041.1|DMEL	LOC6901124|XP_002134599.2|DPSE
OG0008946	ssp7|NP_727495.1|DMEL	LOC6901321|XP_002134022.3|DPSE
OG0008948	z|NP_001259190.1|DMEL	LOC6901118|XP_002134593.2|DPSE
OG0008949	CG42714|NP_001189053.1|DMEL	LOC6900948|XP_002134649.3|DPSE
OG0008950	vilya|NP_570026.1|DMEL	LOC4815288|XP_001354645.2|DPSE
OG0008951	CG4229|NP_648903.1|DMEL	LOC4812138|XP_001352587.2|DPSE
OG0008952	CG8661|NP_573212.1|DMEL	LOC4815216|XP_001354616.3|DPSE
OG0008953	CG32462|NP_730750.1|DMEL	LOC4813775|XP_001353383.4|DPSE
OG0008955	Cpr65Ea|NP_648075.1|DMEL	LOC4813436|XP_001353343.1|DPSE
OG0008956	CG30383|NP_724612.2|DMEL	LOC6900124|XP_002135475.2|DPSE
OG0008957	btl|NP_729956.1|DMEL	LOC26532882|XP_015042905.2|DPSE
OG0008958	CG11249|NP_649346.1|DMEL	LOC4813454|XP_001353523.2|DPSE
OG0008959	CG7017|NP_649190.1|DMEL	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE
OG0008960	CG44837|NP_001287037.1|DMEL	LOC4813773|XP_001353272.4|DPSE
OG0008961	CG5050|NP_609839.2|DMEL	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE
OG0008962	CG10761|NP_572456.1|DMEL	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE
OG0008963	CG18258|NP_573201.1|DMEL	LOC6901224|XP_002133925.2|DPSE, LOC117185184|XP_033241370.1|DPSE, LOC4814447|XP_001354611.3|DPSE
OG0008964	CG14785|NP_569912.2|DMEL	LOC4815887|XP_001355442.2|DPSE
OG0008965	CG13131|NP_609337.2|DMEL	LOC4817086|XP_001356316.4|DPSE
OG0008966	CG31823|NP_723939.1|DMEL	LOC4816720|XP_001356180.2|DPSE
OG0008967	vers|NP_648545.1|DMEL	LOC6900596|XP_002134969.2|DPSE
OG0008968	CG31928|NP_722705.1|DMEL	LOC4817634|XP_001357029.2|DPSE
OG0008969	CG31659|NP_722702.1|DMEL	LOC4817628|XP_001357024.4|DPSE
OG0008970	CG5565|NP_608598.1|DMEL	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE
OG0008971	eIF4E3|NP_648194.1|DMEL	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE
OG0008972	CG14820|NP_648060.1|DMEL	LOC4812166|XP_001352838.2|DPSE
OG0008973	Best4|NP_001097609.1|DMEL	LOC4813601|XP_001353162.2|DPSE
OG0008974	Jon99Ci|NP_524555.1|DMEL	LOC4800280|XP_001357615.3|DPSE
OG0008975	CG33758|NP_001027397.1|DMEL, CG33757|NP_001027398.1|DMEL	LOC6898478|XP_002138520.1|DPSE
OG0008977	CG16815|NP_609622.2|DMEL	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE
OG0008978	Tsp42A|NP_523623.1|DMEL	LOC4804842|XP_001361338.3|DPSE
OG0008979	CG16852|NP_609661.3|DMEL	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE
OG0008983	Pask|NP_611864.1|DMEL	LOC4804291|XP_001360871.4|DPSE
OG0008985	Cpr72Ec|NP_648884.1|DMEL	LOC4812151|XP_001352570.2|DPSE
OG0008986	CG10286|NP_649649.1|DMEL	LOC4802298|XP_001359242.6|DPSE
OG0008987	CG14036|NP_608903.1|DMEL	LOC4816356|XP_001355963.3|DPSE
OG0008988	CG9925|NP_650324.1|DMEL	LOC4801648|XP_001358701.3|DPSE
OG0008989	dwg|NP_477338.3|DMEL	LOC6901255|XP_002133956.2|DPSE
OG0008990	CG32037|NP_648326.1|DMEL	LOC4812309|XP_001352618.2|DPSE
OG0008992	CG4565|NP_001097743.1|DMEL	LOC4802104|XP_033232840.1|DPSE
OG0008993	CG6175|NP_001261708.1|DMEL	LOC4813278|XP_033238008.1|DPSE
OG0008994	CG8292|NP_609198.1|DMEL	LOC4817291|XP_001356607.1|DPSE
OG0008995	Ir60a|NP_611901.1|DMEL	LOC4805625|XP_001361997.3|DPSE
OG0008996	CG12379|NP_573061.2|DMEL	LOC4815802|XP_001355684.3|DPSE
OG0008997	CG4293|NP_569847.1|DMEL	LOC4815294|XP_001354796.2|DPSE
OG0008999	tgy|NP_573349.4|DMEL	LOC4814702|XP_001355122.3|DPSE
OG0009000	CG15930|NP_572214.2|DMEL	LOC6902043|XP_033240631.1|DPSE
OG0009001	CG17343|NP_609940.1|DMEL	LOC4816661|XP_015036860.1|DPSE
OG0009002	CG42359|NP_732404.2|DMEL	LOC13036292|XP_033232726.1|DPSE
OG0009003	CG14118|NP_648612.1|DMEL	LOC6902048|XP_002133582.2|DPSE
OG0009004	CG13223|NP_610656.1|DMEL	LOC4804735|XP_001361248.3|DPSE
OG0009005	Rsph1|NP_609609.1|DMEL	LOC4816489|XP_001355919.1|DPSE
OG0009006	CG5180|NP_001138087.1|DMEL	LOC4800252|XP_001357540.2|DPSE
OG0009007	CG13314|NP_648275.1|DMEL	LOC4813988|XP_001354172.1|DPSE
OG0009008	ninaE|NP_524407.1|DMEL	LOC4802902|XP_001359729.2|DPSE
OG0009009	CG12003|NP_647625.2|DMEL	LOC4813065|XP_001353648.3|DPSE
OG0009010	CG7182|NP_648212.1|DMEL	LOC4813936|XP_001354098.1|DPSE
OG0009011	Teh4|NP_647866.2|DMEL	LOC4812650|XP_001353038.3|DPSE
OG0009012	TAF1C-like|NP_611585.1|DMEL	LOC4805282|XP_001361707.2|DPSE
OG0009013	CG14442|NP_572342.1|DMEL	LOC6901848|XP_002133386.2|DPSE
OG0009014	aos|NP_524107.2|DMEL	LOC4812157|XP_001352583.3|DPSE
OG0009015	CG8563|NP_648116.2|DMEL	LOC117183170|XP_015042644.2|DPSE
OG0009016	CG8042|NP_648165.1|DMEL	LOC4811857|XP_001352513.2|DPSE
OG0009017	daw|NP_523461.1|DMEL	LOC6902662|XP_033236864.1|DPSE
OG0009018	Syt7|NP_726557.3|DMEL	LOC6899894|XP_033237063.1|DPSE
OG0009019	CG1674|NP_001245414.1|DMEL	LOC4811780|XP_033237294.1|DPSE
OG0009020	CG34404|NP_650457.2|DMEL	LOC6897048|XP_003736396.2|DPSE
OG0009021	CG9775|NP_649482.2|DMEL	LOC4802312|XP_001359253.4|DPSE
OG0009022	beat-Va|NP_001189214.1|DMEL	LOC4801422|XP_001358518.2|DPSE
OG0009023	CG5984|NP_651548.1|DMEL	LOC4801248|XP_001358371.2|DPSE
OG0009024	AstA|NP_524489.2|DMEL	LOC4800436|XP_015038515.2|DPSE
OG0009025	DNAlig3|NP_650187.2|DMEL	LOC6896924|XP_002137109.3|DPSE
OG0009026	CG34290|NP_001097899.2|DMEL	LOC6897320|XP_033240222.1|DPSE
OG0009027	CG15071|NP_611360.1|DMEL	LOC4803754|XP_003736954.3|DPSE
OG0009028	CG3448|NP_648316.1|DMEL	LOC4812235|XP_001352609.1|DPSE
OG0009029	Tsp26A|NP_001097093.1|DMEL	LOC4817897|XP_001357202.1|DPSE
OG0009030	CG4577|NP_001259855.1|DMEL	LOC4817601|XP_001357003.3|DPSE
OG0009031	CG1227|NP_649712.1|DMEL	LOC4802938|XP_001359753.1|DPSE
OG0009032	CG10053|NP_649711.1|DMEL	LOC4802937|XP_001359752.2|DPSE
OG0009033	DnaJ-H|NP_001260431.1|DMEL	LOC4816439|XP_001355913.3|DPSE
OG0009034	kek3|NP_523575.1|DMEL	LOC4816471|XP_001356012.3|DPSE
OG0009035	CG13123|NP_609315.1|DMEL	LOC4817311|XP_001356349.3|DPSE
OG0009036	CG1688|NP_610516.1|DMEL	LOC4805134|XP_001361588.5|DPSE
OG0009037	E23|NP_995622.1|DMEL	LOC4817330|XP_001356767.4|DPSE
OG0009038	CG42487|NP_001163752.1|DMEL	LOC6897045|XP_002137230.2|DPSE
OG0009039	CG4287|NP_650514.1|DMEL	LOC4802334|XP_001359272.3|DPSE
OG0009040	CG12866|NP_001286425.1|DMEL	LOC26534446|XP_033233693.1|DPSE
OG0009041	CG6040|NP_650781.2|DMEL	LOC4801004|XP_001358178.3|DPSE
OG0009042	hoe2|NP_608878.1|DMEL	LOC4817043|XP_001356726.1|DPSE
OG0009043	msb1l|NP_609991.1|DMEL	LOC4816134|XP_001355819.3|DPSE
OG0009044	CG9121|NP_608901.1|DMEL	LOC4816528|XP_001355961.1|DPSE
OG0009045	CG15186|NP_001246950.1|DMEL	LOC6897552|XP_033241178.1|DPSE
OG0009046	CG14562|NP_649372.1|DMEL	LOC4811944|XP_015043947.2|DPSE
OG0009047	CG17002|NP_610253.1|DMEL	LOC4803450|XP_015039082.1|DPSE
OG0009048	Hacd2|NP_609655.2|DMEL	LOC4817946|XP_001357322.2|DPSE
OG0009049	CG10407|NP_001303466.1|DMEL	LOC4802890|XP_001359718.1|DPSE
OG0009050	CG7968|NP_609684.1|DMEL	LOC4816759|XP_001356232.2|DPSE
OG0009051	plu|NP_476683.1|DMEL	LOC4804496|XP_001361052.2|DPSE
OG0009052	CG2846|NP_649749.2|DMEL	LOC4802994|XP_001359802.3|DPSE
OG0009053	CG5746|NP_001138106.1|DMEL	LOC4802162|XP_015037646.2|DPSE
OG0009054	Tk|NP_001262493.1|DMEL	LOC4802586|XP_001359479.3|DPSE
OG0009055	CG10561|NP_476608.1|DMEL	LOC4811692|XP_001352274.3|DPSE
OG0009056	Atac1|NP_609088.1|DMEL	LOC4816141|XP_001355780.3|DPSE
OG0009057	wac|NP_612020.2|DMEL	LOC4812422|XP_033239540.1|DPSE
OG0009058	CG32017|NP_726650.2|DMEL	LOC26533170|XP_033237178.1|DPSE
OG0009059	Oatp74D|NP_648989.1|DMEL	LOC4813129|XP_015043169.2|DPSE
OG0009060	CG16789|NP_649910.3|DMEL	LOC6897746|XP_002137851.3|DPSE
OG0009061	CG15706|NP_611099.2|DMEL	LOC6898582|XP_015040075.2|DPSE
OG0009062	CG4282|NP_611118.3|DMEL	LOC4803803|XP_001360461.3|DPSE
OG0009063	grnd|NP_609880.2|DMEL	LOC4817386|XP_015036011.1|DPSE
OG0009064	Lap1|NP_611007.1|DMEL	LOC4804988|XP_001361460.2|DPSE
OG0009065	CG4393|NP_651143.2|DMEL	LOC4800541|XP_002137001.3|DPSE
OG0009066	CG18178|NP_648350.1|DMEL	LOC4812171|XP_001352602.3|DPSE
OG0009067	Srpk79D|NP_001246881.1|DMEL	LOC4812444|XP_015043809.2|DPSE
OG0009068	CG1360|NP_610300.1|DMEL	LOC4804904|XP_001361389.2|DPSE
OG0009069	firl|NP_001033900.2|DMEL	LOC4817754|XP_033235973.1|DPSE
OG0009070	hebe|NP_001097248.1|DMEL	LOC4804365|XP_033234426.1|DPSE
OG0009071	ymp|NP_001287531.1|DMEL	LOC4802419|XP_003736732.2|DPSE
OG0009072	CG18268|NP_649739.1|DMEL	LOC4802982|XP_001359791.3|DPSE
OG0009073	CG4462|NP_650849.1|DMEL	LOC4803082|XP_015038273.2|DPSE
OG0009074	CG6791|NP_650090.1|DMEL	LOC6899285|XP_002136240.2|DPSE
OG0009075	CG14657|NP_649501.1|DMEL	LOC4802515|XP_001359423.3|DPSE
OG0009076	CG9837|NP_649838.5|DMEL	LOC4803024|XP_001359826.5|DPSE
OG0009077	rpk|NP_001246909.1|DMEL	LOC4802459|XP_001359376.4|DPSE
OG0009078	CG17721|NP_001247041.1|DMEL	LOC4803154|XP_001359944.5|DPSE
OG0009079	mld|NP_001247289.1|DMEL	LOC4802539|XP_001359440.5|DPSE
OG0009080	EndoU|NP_650508.1|DMEL	LOC6897562|XP_002137707.1|DPSE
OG0009081	E_spl_malpha-BFM|NP_524506.1|DMEL	LOC4802214|XP_001359182.2|DPSE
OG0009082	CG31287|NP_732119.1|DMEL	LOC4802871|XP_001359702.3|DPSE
OG0009083	dec-1|NP_511072.2|DMEL	LOC6901818|XP_002134486.3|DPSE
OG0009084	Cap-H2|NP_650014.2|DMEL	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE
OG0009085	CG4757|NP_650043.1|DMEL	LOC4803137|XP_001359929.3|DPSE
OG0009086	CG34112|NP_001246902.1|DMEL	LOC6897776|XP_015038054.2|DPSE
OG0009087	CG33213|NP_788749.1|DMEL	LOC4800688|XP_001357914.1|DPSE
OG0009088	PH4alphaSG2|NP_651801.1|DMEL	LOC4800373|XP_001357661.3|DPSE
OG0009089	CG11076|NP_726630.2|DMEL	LOC6901905|XP_002133440.1|DPSE
OG0009090	CG15514|NP_651739.1|DMEL	LOC4800242|XP_001357650.2|DPSE
OG0009091	TwdlG|NP_649444.1|DMEL	LOC4802765|XP_001359626.3|DPSE
OG0009092	lbl|NP_001262805.1|DMEL	LOC4801353|XP_001358463.5|DPSE
OG0009093	Su_var_3-7|NP_524342.3|DMEL	LOC6897163|XP_033232735.1|DPSE
OG0009094	ppk30|NP_651706.1|DMEL	LOC4800493|XP_015038573.2|DPSE
OG0009095	ppk21|NP_651704.2|DMEL	LOC4800491|XP_015038501.2|DPSE
OG0009096	CG6403|NP_651501.2|DMEL	LOC4800751|XP_001357968.4|DPSE
OG0009097	CG14247|NP_651502.2|DMEL	LOC4800750|XP_001357967.4|DPSE
OG0009098	Rb97D|NP_524520.1|DMEL	LOC4800743|XP_003736301.3|DPSE
OG0009099	CG11504|NP_651758.1|DMEL	LOC4800265|XP_001357628.2|DPSE
OG0009100	sna|NP_476732.1|DMEL	LOC4816511|XP_001356015.2|DPSE
OG0009101	a5|NP_476998.1|DMEL	LOC4817624|XP_001357023.4|DPSE
OG0009102	TTLL4B|NP_722946.1|DMEL	LOC4817303|XP_001356668.2|DPSE
OG0009103	CG2816|NP_608803.2|DMEL	LOC4817374|XP_001356683.3|DPSE
OG0009104	CG10031|NP_608802.2|DMEL	LOC6902962|XP_002132688.2|DPSE
OG0009105	A16|NP_609598.1|DMEL	LOC4816566|XP_001355905.2|DPSE
OG0009106	CG33543|NP_001014458.3|DMEL	LOC4817533|XP_001356947.2|DPSE
OG0009107	CG5177|NP_609114.1|DMEL	LOC4817928|XP_001357440.2|DPSE
OG0009108	CG5404|NP_650482.1|DMEL	LOC4803314|XP_001360078.2|DPSE
OG0009109	atilla|NP_609558.3|DMEL	LOC4816863|XP_001356756.4|DPSE
OG0009110	CG11911|NP_608518.1|DMEL	LOC4816805|XP_001356450.1|DPSE
OG0009111	CG15021|NP_647902.1|DMEL	LOC6900043|XP_033238672.1|DPSE
OG0009112	cbt|NP_722636.1|DMEL	LOC4817379|XP_001356430.4|DPSE
OG0009113	CG31871|NP_723607.1|DMEL	LOC4816741|XP_001356051.2|DPSE
OG0009114	mbm|NP_608511.1|DMEL	LOC4818113|XP_001357461.4|DPSE
OG0009115	CG34179|NP_001285654.1|DMEL	LOC6903330|XP_002132211.1|DPSE
OG0009116	CG3119|NP_608717.2|DMEL	LOC6902661|XP_002133177.1|DPSE
OG0009117	CG11149|NP_723110.1|DMEL	LOC4816474|XP_033236602.1|DPSE
OG0009118	Or1a|NP_525029.2|DMEL	LOC4815080|XP_033239547.1|DPSE
OG0009119	NimC2|NP_788047.1|DMEL	LOC4816588|XP_001356220.3|DPSE
OG0009120	Ir67a|NP_648329.3|DMEL	LOC4812741|XP_033237414.1|DPSE
OG0009121	CG18190|NP_611384.2|DMEL	LOC4804055|XP_001360676.2|DPSE
OG0009122	CG3906|NP_611802.1|DMEL	LOC4804471|XP_001361029.2|DPSE
OG0009123	CG13437|NP_611507.1|DMEL	LOC4804420|XP_001360987.1|DPSE
OG0009124	ppk|NP_477232.1|DMEL	LOC4817930|XP_001357382.2|DPSE
OG0009125	Tsp42Ei|NP_523635.2|DMEL	LOC6898098|XP_002138180.1|DPSE
OG0009126	CG10911|NP_611286.1|DMEL	LOC4804111|XP_001360724.2|DPSE
OG0009127	CG4681|NP_611937.2|DMEL	LOC4805447|XP_001361847.2|DPSE
OG0009128	CG12164|NP_610268.2|DMEL	LOC4803488|XP_001360205.2|DPSE
OG0009129	CG14752|NP_610393.1|DMEL	LOC4803369|XP_001360100.2|DPSE
OG0009130	MFS12|NP_610332.3|DMEL	LOC4805004|XP_015040355.2|DPSE
OG0009131	CG12159|NP_610330.1|DMEL	LOC4805008|XP_001361478.1|DPSE
OG0009132	Ance-5|NP_573392.2|DMEL	LOC4803547|XP_001360255.4|DPSE
OG0009133	CG17047|NP_610865.1|DMEL	LOC4803344|XP_001360122.3|DPSE
OG0009134	CG30080|NP_725491.1|DMEL	LOC4805727|XP_033233742.1|DPSE
OG0009135	CG13742|NP_001260813.1|DMEL	LOC6898524|XP_002138565.3|DPSE
OG0009136	reb|NP_610713.2|DMEL	LOC4805422|XP_015040642.2|DPSE
OG0009137	Cpr49Ac|NP_725150.2|DMEL	LOC26532645|XP_033234039.1|DPSE
OG0009138	CG13155|NP_610770.1|DMEL	LOC4804271|XP_001360853.3|DPSE
OG0009139	CG3548|NP_611941.1|DMEL	LOC4805443|XP_001361844.1|DPSE
OG0009140	Cpr47Ee|NP_610659.1|DMEL	LOC4804734|XP_001361247.3|DPSE
OG0009141	lbm|NP_523639.1|DMEL	LOC6898100|XP_002138182.1|DPSE
OG0009142	Spn43Ad|NP_610261.1|DMEL	LOC4803480|XP_001360198.2|DPSE
OG0009143	CG34445|NP_001097420.1|DMEL	LOC4803827|XP_001360481.3|DPSE
OG0009144	CG43325|NP_611699.1|DMEL	LOC26533240|XP_015039375.2|DPSE
OG0009145	CG13501|NP_611631.1|DMEL	LOC4805270|XP_001361695.1|DPSE
OG0009146	CG6329|NP_610904.1|DMEL	LOC4805155|XP_001361605.1|DPSE
OG0009147	CG34458|NP_001097340.1|DMEL	LOC6899101|XP_002139018.3|DPSE
OG0009148	rgr|NP_001163089.2|DMEL	LOC4804005|XP_001360636.4|DPSE
OG0009149	Ir56b|NP_611430.1|DMEL	LOC4804942|XP_001361423.3|DPSE
OG0009150	CG13330|NP_610880.1|DMEL	LOC6898467|XP_002138510.2|DPSE
OG0009151	lambdaTry|NP_610673.1|DMEL	LOC4805102|XP_001361560.2|DPSE
OG0009152	Map60|NP_476952.1|DMEL	LOC4805116|XP_001361574.3|DPSE
OG0009153	CG3163|NP_611872.1|DMEL	LOC4804302|XP_001360882.2|DPSE
OG0009154	CG12426|NP_651591.2|DMEL	LOC6900811|XP_002135170.3|DPSE, LOC6896872|XP_033240084.1|DPSE
OG0009155	CG8252|NP_610420.1|DMEL	LOC4805045|XP_001361510.3|DPSE
OG0009156	CG17005|NP_609280.2|DMEL	LOC4816268|XP_001355845.4|DPSE
OG0009157	CG31798|NP_724182.1|DMEL	LOC4816469|XP_001356271.3|DPSE
OG0009158	Dic61B|NP_728477.1|DMEL	LOC4812069|XP_001352474.3|DPSE
OG0009159	CG15642|NP_573028.1|DMEL	LOC6901873|XP_002133411.2|DPSE
OG0009160	CG42329|NP_608590.2|DMEL	LOC6898357|XP_002138410.2|DPSE
OG0009161	CG5273|NP_569857.1|DMEL	LOC4814855|XP_015041836.1|DPSE
OG0009162	Mip|NP_648971.1|DMEL	LOC4813415|XP_001353804.3|DPSE
OG0009163	CG34382|NP_001097565.1|DMEL	LOC4812759|XP_015043085.2|DPSE
OG0009164	CG42676|NP_995960.2|DMEL	LOC6900551|XP_015042910.2|DPSE
OG0009165	CG6462|NP_648011.1|DMEL	LOC4813706|XP_001353848.4|DPSE
OG0009166	Ir68b|NP_648548.1|DMEL	LOC4813409|XP_001353617.4|DPSE
OG0009167	CG32436|NP_730622.1|DMEL	LOC4813921|XP_001354084.2|DPSE
OG0009168	ebd2|NP_649307.1|DMEL	LOC4813922|XP_001354085.2|DPSE
OG0009169	CG44838|NP_001287006.1|DMEL	LOC4812468|XP_033240828.1|DPSE
OG0009170	l_3_72Dr|NP_730120.1|DMEL	LOC4812393|XP_033238772.1|DPSE
OG0009171	Ilp8|NP_648949.2|DMEL	LOC4812108|XP_001352435.3|DPSE
OG0009172	CG42255|NP_729748.3|DMEL	LOC6900125|XP_002135476.3|DPSE
OG0009173	CG12182|NP_647731.2|DMEL	LOC4814119|XP_001354291.2|DPSE
OG0009174	CG12535|NP_726860.1|DMEL	LOC6902823|XP_002132560.2|DPSE
OG0009175	Glt|NP_477504.1|DMEL	LOC6902376|XP_033236629.1|DPSE
OG0009176	CG13484|NP_648690.1|DMEL	LOC4813784|XP_001353540.2|DPSE
OG0009178	comm|NP_524095.1|DMEL	LOC4812772|XP_001353128.2|DPSE
OG0009179	CG11131|NP_649429.1|DMEL	LOC4813645|XP_033238790.1|DPSE
OG0009180	CG7924|NP_648698.1|DMEL	LOC4813281|XP_001353686.3|DPSE
OG0009181	CG5665|NP_001246844.1|DMEL	LOC4813915|XP_001353324.4|DPSE
OG0009182	CG12316|NP_648752.1|DMEL	LOC4812774|XP_015042579.2|DPSE
OG0009183	CG33263|NP_996072.1|DMEL	LOC6900217|XP_002135547.2|DPSE
OG0009184	CG33772|NP_001027146.4|DMEL	LOC6899914|XP_002135282.3|DPSE
OG0009185	CG11248|NP_649348.1|DMEL	LOC4813324|XP_001353521.2|DPSE
OG0009186	cmpy|NP_001097652.1|DMEL	LOC6900290|XP_033239464.1|DPSE
OG0009187	CG3995|NP_650591.1|DMEL	LOC4802097|XP_001359082.2|DPSE
OG0009188	CG14488|NP_611266.2|DMEL	LOC6898902|XP_002138872.1|DPSE
OG0009189	Gagr|NP_648891.1|DMEL	LOC4812015|XP_001352576.2|DPSE
OG0009190	CG32302|NP_728732.1|DMEL	LOC4813651|XP_001354043.3|DPSE
OG0009191	Obp46a|NP_610574.1|DMEL	LOC4804234|XP_001360825.2|DPSE
OG0009192	CG34026|NP_001285057.1|DMEL	LOC117183773|XP_033234924.1|DPSE
OG0009193	CG15286|NP_609706.2|DMEL	LOC4816328|XP_033235578.1|DPSE
OG0009194	CG1339|NP_610307.2|DMEL	LOC6902423|XP_002133357.2|DPSE
OG0009195	CG32061|NP_729611.1|DMEL	LOC6900678|XP_002135042.2|DPSE, LOC6902746|XP_002133260.2|DPSE
OG0009196	can|NP_524827.1|DMEL	LOC6903399|XP_015035335.2|DPSE, LOC6901264|XP_002133965.3|DPSE, LOC6896840|XP_002137043.2|DPSE
OG0009197	CG10588|NP_649271.1|DMEL	LOC6902129|XP_002133660.2|DPSE, LOC6902933|XP_033235724.1|DPSE
OG0009198	CG42570|NP_001163449.1|DMEL	LOC6900338|XP_002134733.3|DPSE
OG0009199	CG32199|NP_730347.1|DMEL	LOC4813005|XP_015043372.2|DPSE
OG0009200	CG12914|NP_610566.1|DMEL	LOC4804205|XP_001360802.3|DPSE
OG0009201	BomT2|NP_652367.1|DMEL	LOC6898655|XP_002138660.3|DPSE
OG0009202	CG15873|NP_611910.2|DMEL	LOC6899059|XP_015040734.1|DPSE
OG0009203	eIF3f2|NP_610210.2|DMEL	LOC6899050|XP_002138975.2|DPSE
OG0009204	GNBP-like3|NP_611483.1|DMEL	LOC4804634|XP_001361165.3|DPSE
OG0009205	CG13427|NP_611486.1|DMEL	LOC4804639|XP_001361169.2|DPSE
OG0009206	CG12868|NP_610971.2|DMEL	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE
OG0009207	CG31294|NP_732055.1|DMEL	LOC4803315|XP_001360079.2|DPSE
OG0009209	Ugt304A1|NP_652619.1|DMEL	LOC4803131|XP_001359924.3|DPSE
OG0009210	BomBc1|NP_611318.2|DMEL	LOC6898653|XP_002138658.3|DPSE
OG0009211	del|NP_610091.2|DMEL	LOC6903584|XP_033235739.1|DPSE
OG0009213	PRY|NP_001104126.3|DMEL	LOC6902252|XP_002133779.3|DPSE
OG0009214	CG32487|NP_728791.1|DMEL	LOC4812525|XP_001352722.2|DPSE
OG0009219	CG15563|NP_651854.2|DMEL	LOC117183202|XP_033232700.1|DPSE
OG0009221	LSm-4|NP_001260345.1|DMEL	LOC26533094|XP_033236541.1|DPSE
OG0009222	UBL3|NP_573083.2|DMEL	LOC26532244|XP_033239896.1|DPSE
OG0009224	zen2|NP_476794.1|DMEL	LOC4802263|XP_001359218.2|DPSE
OG0009228	CG18262|NP_572453.1|DMEL	LOC6901388|XP_002134076.2|DPSE
OG0009229	Obp93a|NP_650945.1|DMEL	LOC4802242|XP_001359203.2|DPSE
OG0009231	CG15601|NP_573058.1|DMEL	LOC4815528|XP_001355686.3|DPSE
OG0009232	CG15473|NP_572179.1|DMEL	LOC4815351|XP_015042133.2|DPSE
OG0009235	ND5|YP_009047273.1|DMEL	ND5|YP_009742600.1|DPSE
OG0009236	CG32163|NP_730181.1|DMEL	LOC4811791|XP_001352359.4|DPSE
OG0009237	Schip1|NP_001334735.1|DMEL	LOC26532178|XP_033235758.1|DPSE
OG0009238	CG32095|NP_729755.1|DMEL	LOC4812493|XP_001352780.2|DPSE
OG0009239	COX8|NP_649328.1|DMEL	LOC4813955|XP_001354114.1|DPSE
OG0009241	CG8813|NP_608727.1|DMEL	LOC4816278|XP_001356158.2|DPSE
OG0009243	CG46319|NP_001334715.1|DMEL	LOC117183605|XP_033233989.1|DPSE
OG0009245	CG14313|NP_650687.1|DMEL	LOC4803180|XP_001359963.1|DPSE
OG0009247	Glut3|NP_536732.1|DMEL	LOC4802076|XP_033232322.1|DPSE
OG0009248	CG11151|NP_572917.1|DMEL	LOC4814740|XP_001354600.1|DPSE
OG0009249	Lip1|NP_523540.1|DMEL	LOC6902579|XP_002133107.2|DPSE
OG0009251	CG17163|NP_001015255.1|DMEL	LOC6901177|XP_002133878.2|DPSE
OG0009252	CG32815|NP_726709.2|DMEL	LOC6901151|XP_002134627.3|DPSE
OG0009253	CG12118|NP_572537.1|DMEL	LOC4815163|XP_001354750.1|DPSE
OG0009254	CG3777|NP_569839.2|DMEL	LOC6901398|XP_033239192.1|DPSE
