Orthogroup	DMEL.longest_only	DSUZ.longest_only
OG0008534	nod|NP_511125.2|DMEL	LOC118878260|XP_036676035.1|DSUZ, LOC118878261|XP_036676036.1|DSUZ, LOC118878370|XP_036677008.1|DSUZ, LOC108010455|XP_016930810.2|DSUZ
OG0008535	CG12541|NP_001036262.2|DMEL	LOC108016991|XP_016939428.1|DSUZ
OG0008536	Atx-1|NP_572356.1|DMEL	LOC108016884|XP_016939267.1|DSUZ
OG0008537	2mit|NP_001262529.1|DMEL	LOC108018465|XP_036673903.1|DSUZ
OG0008538	Rubicon|NP_572496.1|DMEL	LOC108015365|XP_016937271.1|DSUZ
OG0008540	phu|NP_649897.4|DMEL	LOC108016431|XP_016938571.2|DSUZ
OG0008541	Tmem63|NP_610351.1|DMEL	LOC108019709|XP_016943096.1|DSUZ
OG0008542	CG14965|NP_647783.3|DMEL	LOC108007088|XP_016926180.2|DSUZ
OG0008544	CG34141|NP_001036534.2|DMEL	LOC108009168|XP_016928785.1|DSUZ
OG0008545	sei|NP_476713.1|DMEL	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ
OG0008546	CG15878|NP_647699.1|DMEL	LOC108012635|XP_016933547.1|DSUZ
OG0008547	CG17717|NP_572327.1|DMEL	LOC108015073|XP_016936800.1|DSUZ
OG0008548	CG2217|NP_651787.1|DMEL	LOC108017271|XP_016939775.2|DSUZ
OG0008549	CG6980|NP_651289.1|DMEL	LOC108011535|XP_016932190.2|DSUZ
OG0008550	boil|NP_572191.2|DMEL	LOC108016675|XP_016938882.1|DSUZ
OG0008551	Cpr62Ba|NP_647666.2|DMEL	LOC108012770|XP_036670308.1|DSUZ
OG0008552	SrpRbeta|NP_788485.1|DMEL	LOC108013255|XP_016934494.1|DSUZ
OG0008553	CG42382|NP_523665.2|DMEL	LOC108008645|XP_016928019.1|DSUZ
OG0008554	Rilpl|NP_001259133.1|DMEL	LOC108016580|XP_016938751.1|DSUZ
OG0008555	b6|NP_477365.1|DMEL	LOC108016767|XP_016939020.1|DSUZ
OG0008556	CG14767|NP_724705.1|DMEL	LOC108019882|XP_016943442.1|DSUZ
OG0008557	CG42557|NP_651751.1|DMEL	LOC108015484|XP_016937405.2|DSUZ
OG0008558	CG4839|NP_609349.1|DMEL	LOC108017856|XP_016940512.1|DSUZ
OG0008560	Ggamma30A|NP_001285776.1|DMEL	LOC108019054|XP_016942171.1|DSUZ
OG0008561	CG2617|NP_610050.1|DMEL	LOC108021116|XP_016945154.1|DSUZ
OG0008563	CG31365|NP_732827.1|DMEL	LOC108017374|XP_016939883.2|DSUZ
OG0008565	a10|NP_524121.2|DMEL	LOC108006861|XP_016925918.1|DSUZ
OG0008566	Ance-3|NP_001285917.1|DMEL	LOC108018657|XP_016941721.1|DSUZ
OG0008567	CG42231|NP_001137828.1|DMEL	LOC108007103|XP_016926231.2|DSUZ
OG0008569	CG3630|NP_569983.1|DMEL	LOC108016976|XP_016939407.1|DSUZ
OG0008570	CG14431|NP_001368974.1|DMEL	LOC108016898|XP_016939299.1|DSUZ
OG0008571	CG6511|NP_648252.1|DMEL	LOC108013254|XP_016934493.1|DSUZ
OG0008572	CG14661|NP_649507.1|DMEL	LOC108005929|XP_016924828.1|DSUZ
OG0008573	CG2865|NP_569997.1|DMEL	LOC108016616|XP_016938800.1|DSUZ
OG0008574	CG43295|NP_001246788.1|DMEL	LOC108014685|XP_016936348.2|DSUZ
OG0008575	wge|NP_732790.3|DMEL	LOC108005951|XP_036673129.1|DSUZ
OG0008576	CG17162|NP_001287647.1|DMEL	LOC108005657|XP_016924461.1|DSUZ
OG0008577	Obp69a|NP_524039.2|DMEL	LOC108013511|XP_016934887.1|DSUZ
OG0008579	CG32039|NP_729471.1|DMEL	LOC108013208|XP_016934413.1|DSUZ
OG0008581	CG14100|NP_649130.2|DMEL	LOC108010660|XP_016931048.2|DSUZ
OG0008582	CG3918|NP_572323.1|DMEL	LOC108015031|XP_016936751.1|DSUZ
OG0008583	CG17707|NP_001162627.1|DMEL	LOC108016795|XP_016939053.1|DSUZ
OG0008584	CG4281|NP_569973.1|DMEL	LOC108016749|XP_016938980.1|DSUZ
OG0008585	Inx2|NP_572375.1|DMEL	LOC108016937|XP_016939356.1|DSUZ
OG0008586	Inx7|NP_788872.1|DMEL	LOC108016658|XP_016938856.2|DSUZ
OG0008587	subdued|NP_001189248.1|DMEL	LOC108014170|XP_036672677.1|DSUZ
OG0008588	Gdn1|NP_650794.1|DMEL	LOC108010755|XP_016931171.2|DSUZ
OG0008589	CG15725|NP_572823.1|DMEL	LOC108005316|XP_016924018.1|DSUZ
OG0008592	CG42496|NP_001163243.1|DMEL	LOC108010088|XP_016930396.1|DSUZ
OG0008593	CG14160|NP_648380.2|DMEL	LOC108012605|XP_016933514.1|DSUZ
OG0008594	CG15922|NP_652228.1|DMEL	LOC118877957|XP_036674623.1|DSUZ
OG0008595	CG8314|NP_611070.1|DMEL	LOC108017983|XP_016940815.1|DSUZ
OG0008596	Cyp4aa1|NP_611067.2|DMEL	LOC108017783|XP_016940413.1|DSUZ
OG0008597	Ms|NP_536772.1|DMEL	LOC108017593|XP_016940171.1|DSUZ
OG0008598	CG43740|NP_001259405.1|DMEL	LOC108019222|XP_016942508.1|DSUZ
OG0008599	CG3184|NP_572341.1|DMEL	LOC108015268|XP_016937119.1|DSUZ
OG0008600	Bdbt|NP_650943.1|DMEL	LOC108018378|XP_016941411.2|DSUZ
OG0008601	Sem1|NP_652555.1|DMEL	LOC108007715|XP_016926958.1|DSUZ
OG0008602	CG31125|NP_733025.1|DMEL	LOC108011536|XP_036674013.1|DSUZ
OG0008603	CG11686|NP_652204.1|DMEL	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ
OG0008604	CG3770|NP_611985.2|DMEL	LOC108009110|XP_016928670.1|DSUZ
OG0008605	CG13085|NP_609964.1|DMEL	LOC108016924|XP_016939343.1|DSUZ
OG0008606	CG3355|NP_608848.1|DMEL	LOC108005815|XP_016924636.1|DSUZ
OG0008607	CG2091|NP_649582.1|DMEL	LOC108004871|XP_016923444.2|DSUZ
OG0008608	HLH4C|NP_001259243.1|DMEL	LOC108016724|XP_036676577.1|DSUZ
OG0008609	Arfip|NP_650058.1|DMEL	LOC108006039|XP_016924972.2|DSUZ
OG0008610	Lst|NP_001246368.1|DMEL	LOC108017964|XP_016940728.1|DSUZ
OG0008612	CG1888|NP_610495.1|DMEL	LOC108010209|XP_016930542.1|DSUZ
OG0008613	pre-mod_mdg4_-Z|NP_001189256.1|DMEL	LOC108017172|XP_016939656.1|DSUZ, LOC108013861|XP_016935351.1|DSUZ
OG0008614	CG8010|NP_573373.1|DMEL	LOC108015226|XP_016937059.1|DSUZ
OG0008615	CG14607|NP_649709.2|DMEL	LOC108017097|XP_036675071.1|DSUZ
OG0008616	CG15564|NP_651855.1|DMEL	LOC108010799|XP_016931219.2|DSUZ
OG0008617	CG34289|NP_001247265.1|DMEL	LOC108007793|XP_016927038.2|DSUZ
OG0008619	Tsp33B|NP_523552.1|DMEL	LOC108011035|XP_016931576.1|DSUZ
OG0008620	Obp44a|NP_610358.1|DMEL	LOC108019907|XP_016943493.1|DSUZ
OG0008621	CG12945|NP_001097732.1|DMEL	LOC108010588|XP_036674236.1|DSUZ
OG0008622	CG15614|NP_611168.2|DMEL	LOC108008852|XP_016928246.2|DSUZ
OG0008623	CG42808|NP_001188920.1|DMEL	LOC108019619|XP_016942989.1|DSUZ
OG0008624	CG30069|NP_610937.4|DMEL	LOC108009155|XP_016928751.2|DSUZ
OG0008625	CG30008|NP_724853.1|DMEL	LOC108009604|XP_016929577.1|DSUZ
OG0008626	TpnC4|NP_610173.2|DMEL	LOC108017372|XP_036677427.1|DSUZ
OG0008627	CG43783|NP_001261606.1|DMEL	LOC108012866|XP_016933833.1|DSUZ
OG0008629	CG41434|NP_001260680.1|DMEL	LOC108014728|XP_016936429.1|DSUZ
OG0008630	MED26|NP_651936.1|DMEL	LOC108020408|XP_016944191.2|DSUZ
OG0008631	CG31465|NP_732682.2|DMEL	LOC108011336|XP_036672920.1|DSUZ
OG0008632	Map205|NP_733465.1|DMEL	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ
OG0008633	Kank|NP_001097318.1|DMEL	LOC108009519|XP_036668949.1|DSUZ
OG0008634	CG17490|NP_001036395.2|DMEL	LOC108006066|XP_016924998.1|DSUZ
OG0008635	coil|NP_001014505.1|DMEL	LOC108019710|XP_016943098.1|DSUZ
OG0008636	CG3916|NP_650167.1|DMEL	LOC108017417|XP_016939931.2|DSUZ
OG0008637	CG34260|NP_001262120.1|DMEL	LOC108012438|XP_016933293.1|DSUZ
OG0008638	CG7695|NP_650733.1|DMEL	LOC108020304|XP_016943922.2|DSUZ
OG0008639	CG18766|NP_652657.1|DMEL	LOC108020170|XP_016943761.1|DSUZ
OG0008640	Xrp1|NP_732384.1|DMEL	LOC108020114|XP_036672498.1|DSUZ
OG0008641	CG45072|NP_001287600.1|DMEL	LOC108016467|XP_036675510.1|DSUZ
OG0008642	cal1|NP_650597.2|DMEL	LOC108019981|XP_036674507.1|DSUZ
OG0008643	mod|NP_524614.2|DMEL	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ
OG0008644	CG12069|NP_651819.1|DMEL	LOC108008047|XP_016927318.1|DSUZ
OG0008645	CG31816|NP_723977.1|DMEL	LOC108012760|XP_016933685.1|DSUZ
OG0008646	CG5043|NP_609838.1|DMEL	LOC108009861|XP_016930055.1|DSUZ
OG0008647	CG3604|NP_608801.1|DMEL	LOC108006015|XP_016924951.1|DSUZ
OG0008648	CG5968|NP_609797.1|DMEL	LOC108015658|XP_016937646.1|DSUZ
OG0008649	CG30413|NP_726308.1|DMEL	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ
OG0008650	CG5614|NP_650487.1|DMEL	LOC108007659|XP_016926870.2|DSUZ
OG0008651	CG17385|NP_610962.1|DMEL	LOC108010076|XP_016930380.1|DSUZ
OG0008652	Idgf5|NP_611321.3|DMEL	LOC108017795|XP_016940428.1|DSUZ
OG0008653	CG3687|NP_611102.1|DMEL	LOC108008881|XP_016928275.1|DSUZ
OG0008654	CG5597|NP_611841.1|DMEL	LOC108010225|XP_016930557.1|DSUZ
OG0008655	Mal-A3|NP_476628.2|DMEL	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ
OG0008656	CG32762|NP_727000.1|DMEL	LOC118878282|XP_036676100.1|DSUZ
OG0008657	fiz|NP_572983.1|DMEL	LOC108005275|XP_016923953.1|DSUZ
OG0008658	sov|NP_572348.1|DMEL	LOC108015044|XP_016936766.1|DSUZ
OG0008659	sunn|NP_729739.3|DMEL	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ
OG0008660	CG32181|NP_730300.2|DMEL	LOC108010496|XP_036671499.1|DSUZ
OG0008661	hng3|NP_612057.1|DMEL	LOC108012494|XP_016933391.1|DSUZ
OG0008662	CG32461|NP_730770.1|DMEL	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ
OG0008663	CG8765|NP_649141.1|DMEL	LOC108020322|XP_016943942.2|DSUZ
OG0008664	CG2199|NP_728599.1|DMEL	LOC108013222|XP_016934438.2|DSUZ
OG0008665	ms_2_34Fe|NP_609705.1|DMEL	LOC108021702|XP_016946021.1|DSUZ
OG0008666	CG14566|NP_649358.1|DMEL	LOC108015876|XP_016937932.2|DSUZ
OG0008667	CG43896|NP_001261732.1|DMEL	LOC108014674|XP_016936329.2|DSUZ
OG0008668	CG9173|NP_612108.1|DMEL	LOC108012610|XP_016933518.1|DSUZ
OG0008669	CG13243|NP_609769.2|DMEL	LOC108009912|XP_016930129.1|DSUZ
OG0008670	CG9631|NP_650345.1|DMEL	LOC108016405|XP_016938543.2|DSUZ
OG0008672	CG32832|NP_724026.1|DMEL	LOC108011602|XP_016932265.1|DSUZ
OG0008673	CG43057|NP_001245940.1|DMEL	LOC108021326|XP_016945481.1|DSUZ
OG0008675	CG12310|NP_648737.1|DMEL	LOC108013371|XP_016934680.1|DSUZ
OG0008675	CG13461|NP_648738.1|DMEL	LOC108012281|XP_016933072.2|DSUZ
OG0008677	HP1c|NP_651093.1|DMEL	LOC108005973|XP_016924900.2|DSUZ
OG0008679	CG15247|NP_572584.1|DMEL	LOC108015019|XP_016936736.1|DSUZ
OG0008680	Gas8|NP_570065.2|DMEL	LOC108018986|XP_016942082.1|DSUZ
OG0008681	GstT4|NP_572886.2|DMEL	LOC108004708|XP_036676984.1|DSUZ
OG0008682	S6KL|NP_524861.2|DMEL	LOC108004842|XP_016923406.1|DSUZ
OG0008683	CG14814|NP_569947.2|DMEL	LOC108016999|XP_016939435.1|DSUZ
OG0008684	CG32599|NP_727768.1|DMEL	LOC108006547|XP_016925567.1|DSUZ
OG0008685	CG30403|NP_726108.3|DMEL	LOC108008590|XP_016927958.1|DSUZ
OG0008686	CG17111|NP_651119.2|DMEL	LOC108011038|XP_036673975.1|DSUZ
OG0008687	Xxylt|NP_611871.2|DMEL	LOC108009133|XP_016928726.1|DSUZ
OG0008688	CG14052|NP_001259181.1|DMEL	LOC108016543|XP_016938705.1|DSUZ
OG0008689	nmdyn-D7|NP_649926.2|DMEL	LOC108017201|XP_036674391.1|DSUZ
OG0008690	vas|NP_723899.1|DMEL	LOC108018430|XP_016941482.1|DSUZ
OG0008691	tant|NP_524782.2|DMEL	LOC108012481|XP_016933373.1|DSUZ
OG0008692	CG15336|NP_572450.4|DMEL	LOC108018920|XP_016942001.1|DSUZ
OG0008694	CG6696|NP_573318.1|DMEL	LOC108004852|XP_016923423.1|DSUZ
OG0008695	CG11211|NP_610208.1|DMEL	LOC108019681|XP_016943062.1|DSUZ
OG0008696	CG5071|NP_651406.1|DMEL	LOC108012106|XP_036674226.1|DSUZ
OG0008697	CG18675|NP_652334.2|DMEL	LOC108020036|XP_036672414.1|DSUZ
OG0008698	Gapvd1|NP_572704.1|DMEL	LOC108004683|XP_016923161.2|DSUZ
OG0008699	CG11307|NP_001163490.1|DMEL	LOC108017635|XP_016940229.1|DSUZ
OG0008700	CG4424|NP_650859.3|DMEL	LOC118877556|XP_036672593.1|DSUZ
OG0008701	CG11170|NP_726172.1|DMEL	LOC108009691|XP_016929727.1|DSUZ
OG0008702	ssp5|NP_650149.1|DMEL	LOC108014331|XP_016935895.2|DSUZ
OG0008703	CG4101|NP_648908.1|DMEL	LOC108005632|XP_016924432.1|DSUZ
OG0008704	CG8852|NP_608790.2|DMEL	LOC108021678|XP_016945982.1|DSUZ
OG0008705	Rab30|NP_609094.1|DMEL	LOC108021598|XP_016945880.1|DSUZ
OG0008706	CG1890|NP_651885.1|DMEL	LOC108010794|XP_036675457.1|DSUZ
OG0008707	Or13a|NP_523359.2|DMEL	LOC108019031|XP_016942133.1|DSUZ
OG0008708	CG33932|NP_001285463.1|DMEL	LOC108013715|XP_016935143.1|DSUZ
OG0008709	mrt|NP_651554.1|DMEL	LOC108020166|XP_016943756.2|DSUZ
OG0008710	CG8630|NP_731781.1|DMEL	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ
OG0008711	Mvl|NP_001262795.1|DMEL	LOC108018401|XP_036672529.1|DSUZ
OG0008712	Pex11|NP_611071.1|DMEL	LOC108017984|XP_016940816.1|DSUZ
OG0008714	CG15386|NP_652351.1|DMEL	LOC108021358|XP_016945533.1|DSUZ
OG0008715	CG11755|NP_649815.1|DMEL	LOC108007959|XP_016927218.2|DSUZ
OG0008716	CG13618|NP_651265.1|DMEL	LOC108006425|XP_016925438.2|DSUZ
OG0008717	CG8281|NP_648161.1|DMEL	LOC108006831|XP_016925868.1|DSUZ
OG0008718	CG33981|NP_001261062.1|DMEL	LOC108009435|XP_016929261.1|DSUZ
OG0008719	ttk|NP_733443.1|DMEL	LOC108010795|XP_036675647.1|DSUZ
OG0008721	dmrt11E|NP_511146.2|DMEL	LOC108005351|XP_016924080.2|DSUZ
OG0008722	Ir85a|NP_649833.1|DMEL	LOC108018545|XP_016941588.2|DSUZ
OG0008723	mRpL36|NP_652658.1|DMEL	LOC108012662|XP_016933577.1|DSUZ
OG0008724	CG42367|NP_723502.2|DMEL	LOC108013136|XP_016934310.1|DSUZ
OG0008725	Gr57a|NP_523798.1|DMEL	LOC108009006|XP_016928440.1|DSUZ
OG0008726	Su_z_2|NP_001260933.1|DMEL	LOC108018108|XP_016941012.2|DSUZ
OG0008727	CG7091|NP_650243.2|DMEL	LOC108011582|XP_016932239.2|DSUZ
OG0008728	NPF|NP_536741.1|DMEL	LOC118879356|XP_036678103.1|DSUZ, LOC108015671|XP_016937670.2|DSUZ
OG0008729	upd1|NP_001097015.1|DMEL	LOC108010412|XP_036675989.1|DSUZ
OG0008730	CG8188|NP_573237.2|DMEL	LOC108016953|XP_016939377.1|DSUZ
OG0008731	natalisin|NP_001163608.1|DMEL	LOC118877879|XP_036674134.1|DSUZ, LOC108011005|XP_036675479.1|DSUZ
OG0008732	Sirt1|NP_477351.1|DMEL	LOC108011967|XP_016932717.1|DSUZ
OG0008734	tub|NP_001189164.1|DMEL	LOC108011598|XP_016932256.1|DSUZ
OG0008735	CG30148|NP_665889.1|DMEL	LOC108008798|XP_016928185.1|DSUZ
OG0008736	CG7745|NP_610671.1|DMEL	LOC108008410|XP_016927745.1|DSUZ
OG0008737	CG9839|NP_649836.1|DMEL	LOC108018533|XP_016941575.2|DSUZ
OG0008738	Tig|NP_477033.1|DMEL	LOC118879392|XP_036678150.1|DSUZ, LOC108005722|XP_036677987.1|DSUZ
OG0008739	CG5104|NP_649241.1|DMEL	LOC108013480|XP_016934852.1|DSUZ
OG0008740	Sting|NP_001286256.1|DMEL	LOC108008351|XP_016927669.1|DSUZ
OG0008741	CG1814|NP_610499.2|DMEL	LOC108009073|XP_016928576.1|DSUZ
OG0008742	CG32278|NP_728822.1|DMEL	LOC108007113|XP_036670866.1|DSUZ
OG0008743	CG9067|NP_610662.1|DMEL	LOC108009807|XP_016929970.1|DSUZ
OG0008744	CG12826|NP_610312.1|DMEL	LOC108018213|XP_016941220.1|DSUZ
OG0008745	Gr8a|NP_511097.3|DMEL	LOC108015352|XP_016937252.2|DSUZ
OG0008746	CG6231|NP_650819.1|DMEL	LOC108014201|XP_016935727.1|DSUZ
OG0008747	Rab26|NP_001097658.1|DMEL	LOC108013419|XP_016934767.1|DSUZ
OG0008748	Charon|NP_608581.2|DMEL	LOC108005661|XP_016924474.1|DSUZ
OG0008749	CG4788|NP_609499.1|DMEL	LOC108016459|XP_016938603.1|DSUZ
OG0008750	Dref|NP_523529.1|DMEL	LOC108021164|XP_016945235.1|DSUZ
OG0008751	CG10919|NP_649733.2|DMEL	LOC108019335|XP_016942645.2|DSUZ
OG0008752	Pif1B|NP_001262386.1|DMEL	LOC108018532|XP_036673127.1|DSUZ
OG0008753	CG34012|NP_001034001.1|DMEL	LOC108013919|XP_016935413.1|DSUZ
OG0008754	CG42807|NP_610889.1|DMEL	LOC108019618|XP_016942988.1|DSUZ
OG0008755	Gr98a|NP_651564.1|DMEL	LOC108017387|XP_016939896.1|DSUZ
OG0008756	CG34282|NP_001097830.1|DMEL	LOC108014884|XP_016936591.1|DSUZ
OG0008757	CG34377|NP_001262830.1|DMEL	LOC108015693|XP_036673162.1|DSUZ
OG0008758	CG15824|NP_608555.2|DMEL	LOC108021329|XP_016945489.1|DSUZ
OG0008759	salr|NP_523548.1|DMEL	LOC108021273|XP_016945395.1|DSUZ
OG0008760	CG7329|NP_609425.1|DMEL	LOC108009638|XP_016929627.1|DSUZ
OG0008761	rost|NP_723435.1|DMEL	LOC108021597|XP_016945879.1|DSUZ
OG0008762	Mal-A4|NP_610381.1|DMEL	LOC118876744|XP_016942909.1|DSUZ
OG0008763	slam|NP_609020.3|DMEL	LOC108007728|XP_016926967.1|DSUZ
OG0008764	Ance-2|NP_788042.1|DMEL	LOC108008922|XP_016928322.1|DSUZ
OG0008765	stil|NP_476752.1|DMEL	LOC108019655|XP_016943032.1|DSUZ
OG0008766	CG33673|NP_001027218.2|DMEL	LOC108009416|XP_016929236.1|DSUZ, LOC118876826|XP_036668735.1|DSUZ, LOC108008765|XP_016928156.1|DSUZ
OG0008767	GstE10|NP_611322.1|DMEL	LOC108017881|XP_016940533.1|DSUZ
OG0008768	CG4612|NP_611924.1|DMEL	LOC108009979|XP_016930242.1|DSUZ
OG0008769	Acox57D-d|NP_523803.1|DMEL	LOC108010033|XP_016930328.1|DSUZ
OG0008770	CG11145|NP_610275.2|DMEL	LOC108017798|XP_016940432.1|DSUZ
OG0008771	Gr47b|NP_725040.2|DMEL	LOC108009542|XP_016929472.1|DSUZ
OG0008772	Cpr47Eg|NP_610661.1|DMEL	LOC108008174|XP_016927454.1|DSUZ
OG0008773	CG42239|NP_001137692.1|DMEL	LOC108009191|XP_016928832.1|DSUZ
OG0008774	CG13870|NP_611478.1|DMEL	LOC108008677|XP_016928059.1|DSUZ
OG0008775	tef|NP_523766.1|DMEL	LOC108009324|XP_016929083.1|DSUZ
OG0008776	CG10209|NP_001260982.1|DMEL	LOC108008343|XP_016927660.1|DSUZ
OG0008777	CG4294|NP_611684.3|DMEL	LOC108009708|XP_016929752.1|DSUZ
OG0008778	Fmo-2|NP_610217.1|DMEL	LOC108018061|XP_016940946.1|DSUZ
OG0008779	CG2680|NP_570021.2|DMEL	LOC108018905|XP_016941986.1|DSUZ
OG0008780	CG32945|NP_788575.1|DMEL	LOC118878005|XP_036674920.1|DSUZ, LOC118877740|XP_036673640.1|DSUZ, LOC118878562|XP_036677476.1|DSUZ, LOC118878013|XP_036674953.1|DSUZ, LOC108013799|XP_016935261.1|DSUZ, LOC118876776|XP_036674842.1|DSUZ
OG0008781	CG3842|NP_572316.1|DMEL	LOC108015421|XP_016937339.1|DSUZ
OG0008782	PGRP-LC|NP_648298.1|DMEL	LOC108013389|XP_016934715.1|DSUZ
OG0008783	CG3092|NP_611770.1|DMEL	LOC108008731|XP_016928120.1|DSUZ
OG0008784	CtIP|NP_649224.1|DMEL	LOC108013191|XP_016934387.1|DSUZ
OG0008785	CG14154|NP_729622.1|DMEL	LOC108013413|XP_016934759.1|DSUZ
OG0008786	CG12511|NP_608949.2|DMEL	LOC108012395|XP_016933247.1|DSUZ
OG0008787	Ilp2|NP_524012.1|DMEL	LOC108013219|XP_016934435.1|DSUZ
OG0008788	CG32413|NP_001097521.3|DMEL	LOC108011439|XP_016932059.1|DSUZ
OG0008789	FucTD|NP_612107.1|DMEL	LOC108012597|XP_016933505.1|DSUZ
OG0008791	CG10912|NP_611287.1|DMEL	LOC108008694|XP_016928079.1|DSUZ
OG0008792	mei-S332|NP_476634.1|DMEL	LOC108009086|XP_016928632.2|DSUZ
OG0008793	Cyp6w1|NP_610206.1|DMEL	LOC108019629|XP_016943000.1|DSUZ
OG0008794	her|NP_476572.1|DMEL	LOC108006736|XP_016925772.1|DSUZ
OG0008795	CG3984|NP_650420.1|DMEL	LOC108014155|XP_036674027.1|DSUZ
OG0008796	CG31089|NP_733128.1|DMEL	LOC108015441|XP_036675582.1|DSUZ
OG0008797	CG14855|NP_650390.2|DMEL	LOC108015606|XP_016937583.1|DSUZ, LOC108014526|XP_036673697.1|DSUZ
OG0008798	CG31013|NP_733394.3|DMEL	LOC108008038|XP_036675452.1|DSUZ
OG0008799	CG12825|NP_610322.1|DMEL	LOC108009070|XP_016928570.1|DSUZ
OG0008800	Nepl3|NP_608904.1|DMEL	LOC108021660|XP_016945962.1|DSUZ
OG0008806	PGRP-LE|NP_573078.1|DMEL	LOC108019219|XP_016942504.1|DSUZ
OG0008807	hang|NP_001138204.1|DMEL	LOC108005328|XP_036675873.1|DSUZ
OG0008808	CG15744|NP_572870.2|DMEL	LOC108005292|XP_016923980.1|DSUZ
OG0008809	CG13631|NP_652252.1|DMEL	LOC118877843|XP_036673960.1|DSUZ
OG0008811	CG42726|NP_732017.3|DMEL	LOC108006415|XP_036673233.1|DSUZ
OG0008813	CG34409|NP_001097728.2|DMEL	LOC108010601|XP_036674348.1|DSUZ
OG0008814	CG4324|NP_611868.1|DMEL	LOC108008794|XP_016928180.1|DSUZ
OG0008815	Mzt1|NP_001189028.1|DMEL	LOC108012459|XP_016933337.1|DSUZ
OG0008815	CG46427|NP_001369012.1|DMEL	LOC118877577|XP_036672725.1|DSUZ
OG0008816	CG13022|NP_648937.2|DMEL	LOC108006849|XP_016925887.1|DSUZ
OG0008819	CG13430|NP_001027441.1|DMEL	LOC108010197|XP_016930530.1|DSUZ
OG0008820	Cpr30B|NP_609295.1|DMEL	LOC108013464|XP_016934834.1|DSUZ
OG0008821	waw|NP_001027089.1|DMEL	LOC108011223|XP_016931810.1|DSUZ
OG0008822	lft|NP_609390.1|DMEL	LOC108007437|XP_016926588.1|DSUZ
OG0008823	Ogg1|NP_572499.2|DMEL	LOC108015043|XP_016936765.1|DSUZ
OG0008824	CG33262|NP_996071.2|DMEL	LOC108006159|XP_036672288.1|DSUZ
OG0008825	CG14115|NP_648629.1|DMEL	LOC108006144|XP_036670760.1|DSUZ
OG0008829	CG14818|NP_569955.1|DMEL	LOC108016782|XP_016939039.1|DSUZ
OG0008830	CG42323|NP_001138219.1|DMEL	LOC108010443|XP_036675962.1|DSUZ
OG0008831	CG4313|NP_569971.3|DMEL	LOC108016751|XP_016938983.1|DSUZ
OG0008832	moody|NP_569970.2|DMEL	LOC108016644|XP_016938835.1|DSUZ
OG0008833	Traf6|NP_511080.2|DMEL	LOC108019166|XP_016942413.1|DSUZ
OG0008834	Mocs2A|NP_001163720.1|DMEL	LOC108017667|XP_016940265.1|DSUZ
OG0008835	MtnE|NP_001189254.1|DMEL	LOC118877878|XP_036674132.1|DSUZ
OG0008836	CG33199|NP_788287.1|DMEL	LOC108018191|XP_016941190.1|DSUZ
OG0008837	CG42565|NP_611702.1|DMEL	LOC108008658|XP_016928034.1|DSUZ
OG0008838	zf30C|NP_477301.1|DMEL	LOC108021360|XP_016945537.1|DSUZ
OG0008839	CG13175|NP_610740.1|DMEL	LOC108008331|XP_016927646.1|DSUZ
OG0008840	CG10949|NP_610032.1|DMEL	LOC108021305|XP_016945446.1|DSUZ
OG0008841	CG14960|NP_647797.1|DMEL	LOC108007081|XP_036671384.1|DSUZ
OG0008842	Gr59f|NP_788432.1|DMEL	LOC108008205|XP_036668942.1|DSUZ
OG0008843	CG42456|NP_001163338.1|DMEL	LOC108007165|XP_016926274.1|DSUZ
OG0008845	esg|NP_476600.1|DMEL	LOC108008962|XP_016928367.1|DSUZ
OG0008846	CG14077|NP_649075.1|DMEL	LOC108020726|XP_016944583.2|DSUZ, LOC118877258|XP_036670919.1|DSUZ
OG0008847	agt|NP_477366.1|DMEL	LOC108015980|XP_016938056.1|DSUZ
OG0008848	CG15919|NP_652374.2|DMEL	LOC108008243|XP_016927523.2|DSUZ
OG0008849	CG45089|NP_001284989.1|DMEL	LOC108004567|XP_016922992.1|DSUZ
OG0008850	CAH14|NP_611519.2|DMEL	LOC108008823|XP_016928218.1|DSUZ
OG0008851	CG18302|NP_609420.1|DMEL	LOC108007374|XP_016926522.1|DSUZ
OG0008852	CG14760|NP_610366.1|DMEL	LOC108019571|XP_016942897.1|DSUZ
OG0008854	aru|NP_722663.1|DMEL	LOC108021334|XP_016945499.1|DSUZ
OG0008855	CG2889|NP_572632.1|DMEL	LOC108018941|XP_016942027.1|DSUZ
OG0008856	Arl4|NP_001245408.1|DMEL	LOC108020425|XP_016944224.1|DSUZ
