Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0010993	dpr3|NP_001014459.2|DMEL	LOC117582186|XP_034125680.1|DGUA
OG0010996	CG2113|NP_647757.2|DMEL	LOC117579347|XP_034121064.1|DGUA
OG0010997	CG32248|NP_729002.2|DMEL	LOC117580579|XP_034123075.1|DGUA
OG0010998	CG32236|NP_729026.1|DMEL	LOC117579062|XP_034120657.1|DGUA
OG0010999	CG13053|NP_652421.1|DMEL	LOC117588958|XP_034136436.1|DGUA
OG0011002	CG42729|NP_001034019.2|DMEL	LOC117591274|XP_034140364.1|DGUA
OG0011004	CG43709|NP_001261104.1|DMEL	LOC117591975|XP_034141301.1|DGUA
OG0011005	Obp50b|NP_725386.1|DMEL	LOC117583562|XP_034127825.1|DGUA
OG0011006	Mtk|NP_523752.1|DMEL	LOC117588239|XP_034135284.1|DGUA
OG0011007	CG44438|NP_001286143.1|DMEL	LOC117592559|XP_034142325.1|DGUA
OG0011008	CG14330|NP_650628.1|DMEL	LOC117583246|XP_034127361.1|DGUA
OG0011009	CG43675|NP_001027160.2|DMEL	LOC117583759|XP_034128181.1|DGUA
OG0011010	CG42446|NP_650537.3|DMEL	LOC117586254|XP_034132086.1|DGUA
OG0011011	CG5866|NP_650624.2|DMEL	LOC117582921|XP_034126909.1|DGUA
OG0011013	CG14907|NP_650574.2|DMEL	LOC117584937|XP_034129988.1|DGUA
OG0011014	CG4073|NP_650010.1|DMEL	LOC117586565|XP_034132616.1|DGUA
OG0011016	CG11251|NP_648632.1|DMEL	LOC117579255|XP_034120933.1|DGUA
OG0011017	CG46467|NP_001369001.1|DMEL	LOC117583594|XP_034127875.1|DGUA
OG0011018	CG14369|NP_650295.1|DMEL	LOC117589884|XP_034138046.1|DGUA
OG0011019	CG9269|NP_650297.1|DMEL	LOC117589692|XP_034137743.1|DGUA
OG0011020	CG1288|NP_649705.2|DMEL	LOC117586119|XP_034131873.1|DGUA
OG0011021	CG11741|NP_001097709.1|DMEL	LOC117586244|XP_034132073.1|DGUA
OG0011022	CG14302|NP_650749.2|DMEL	LOC117582855|XP_034126815.1|DGUA
OG0011023	CG45099|NP_001287458.1|DMEL	LOC117583069|XP_034127133.1|DGUA
OG0011024	CG11698|NP_649787.2|DMEL	LOC117585237|XP_034130528.1|DGUA
OG0011025	CG14362|NP_650320.1|DMEL	LOC117589635|XP_034137616.1|DGUA
OG0011027	CG34292|NP_001097941.1|DMEL	LOC117583733|XP_034128141.1|DGUA
OG0011029	CG33468|NP_995837.1|DMEL	LOC117579406|XP_034121179.1|DGUA
OG0011030	CG42662|NP_001188943.1|DMEL	LOC117592074|XP_034141472.1|DGUA
OG0011031	VepD|NP_788425.1|DMEL	LOC117592323|XP_034141893.1|DGUA
OG0011032	CG3640|NP_611950.1|DMEL	LOC117590882|XP_034139805.1|DGUA
OG0011033	CG30178|NP_726395.1|DMEL	LOC117578721|XP_034120264.1|DGUA
OG0011034	CG30050|NP_725159.2|DMEL	LOC117590297|XP_034138678.1|DGUA
OG0011035	CG34345|NP_001097101.1|DMEL	LOC117583908|XP_034128477.1|DGUA
OG0011036	Ugt36F1|NP_609909.1|DMEL	LOC117582127|XP_034125600.1|DGUA
OG0011037	CG31924|NP_722701.2|DMEL	LOC117582337|XP_034125880.1|DGUA
OG0011038	CG31867|NP_723660.1|DMEL	LOC117582067|XP_034125514.1|DGUA
OG0011039	Vm32E|NP_477103.1|DMEL	LOC117582669|XP_034126492.1|DGUA
OG0011040	CG14926|NP_609502.1|DMEL	LOC117581976|XP_034125353.1|DGUA
OG0011041	CG31740|NP_724084.1|DMEL	LOC117582296|XP_034125825.1|DGUA
OG0011043	CG44141|NP_001260468.1|DMEL, CG44140|NP_001260470.1|DMEL	LOC117584127|XP_034128770.1|DGUA
OG0011045	CG14422|NP_570043.1|DMEL	LOC117590438|XP_034138949.1|DGUA
OG0011047	CG14406|NP_572984.1|DMEL	LOC117581047|XP_034123773.1|DGUA
OG0011048	CG9570|NP_608368.1|DMEL	LOC117585008|XP_034130138.1|DGUA
OG0011050	CG4194|NP_569975.1|DMEL	LOC117581645|XP_034124910.1|DGUA
OG0011052	CG12289|NP_648465.2|DMEL	LOC117579696|XP_034121577.1|DGUA
OG0011053	CG13031|NP_648914.1|DMEL	LOC117589301|XP_034136985.1|DGUA
OG0011054	CG32395|NP_729182.3|DMEL	LOC117589277|XP_034136958.1|DGUA
OG0011055	CG32450|NP_730717.1|DMEL	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA
OG0011056	CG42266|NP_001137827.1|DMEL	LOC117582040|XP_034125473.1|DGUA
OG0011057	CG13500|NP_611630.1|DMEL	LOC117592624|XP_034142450.1|DGUA
OG0011058	CG32987|NP_788007.1|DMEL	LOC117583920|XP_034128490.1|DGUA
OG0011059	CG15233|NP_610214.2|DMEL	LOC117591433|XP_034140590.1|DGUA
OG0011061	CG31253|NP_733241.2|DMEL, CG31131|NP_733243.2|DMEL	LOC117583690|XP_034128058.1|DGUA
OG0011062	CG13239|NP_649422.1|DMEL	LOC117589094|XP_034136622.1|DGUA
OG0011063	CG42711|NP_001188801.2|DMEL	LOC117583887|XP_034128433.1|DGUA
OG0011066	CG46466|NP_001368987.1|DMEL	LOC117590675|XP_034139443.1|DGUA
OG0011078	PGRP-SB2|NP_001261970.1|DMEL	LOC117588867|XP_034136264.1|DGUA
OG0011079	CG34308|NP_001097770.3|DMEL	LOC117589571|XP_034137513.1|DGUA
OG0011080	CG11670|NP_001368950.1|DMEL	LOC117589816|XP_034137938.1|DGUA
OG0011081	CG46307|NP_001334745.1|DMEL	LOC117584601|XP_034129498.1|DGUA
OG0011082	CG42391|NP_001137671.1|DMEL	LOC117578674|XP_034120192.1|DGUA
OG0011084	CG43312|NP_001246883.1|DMEL	LOC117579422|XP_034121193.1|DGUA
OG0011086	inaF-A|NP_001096960.1|DMEL	LOC117581102|XP_034123884.1|DGUA
OG0011088	CG46312|NP_001334683.1|DMEL	LOC117588718|XP_034136063.1|DGUA
OG0011090	Ir48c|NP_610700.1|DMEL	LOC117592185|XP_034141678.1|DGUA
OG0011096	CG13700|NP_001262013.1|DMEL	LOC117579940|XP_034121986.1|DGUA
OG0011099	Cp18|NP_523978.1|DMEL	LOC117579351|XP_034121068.1|DGUA
OG0011100	Cp15|NP_523979.1|DMEL	LOC117580053|XP_034122181.1|DGUA
OG0011101	CG6576|NP_648253.1|DMEL	LOC117579870|XP_034121882.1|DGUA
OG0011103	CG13482|NP_648700.1|DMEL	LOC117579451|XP_034121230.1|DGUA
OG0011104	Actn3|NP_524801.1|DMEL	LOC117585165|XP_034130396.1|DGUA
OG0011106	Gbp1|NP_611194.1|DMEL	LOC117583877|XP_034128424.1|DGUA
OG0011110	CG31538|NP_730917.1|DMEL	LOC117586544|XP_034132596.1|DGUA
OG0011112	CG42740|NP_001189316.1|DMEL	LOC117583295|XP_034127427.1|DGUA
OG0011113	CG15553|NP_651841.3|DMEL	LOC117583541|XP_034127788.1|DGUA
OG0011114	CG5810|NP_650952.2|DMEL	LOC117590129|XP_034138393.1|DGUA
OG0011115	CG5386|NP_651023.1|DMEL	LOC117583089|XP_034127158.1|DGUA
OG0011116	intr|NP_651633.1|DMEL	LOC117583482|XP_034127682.1|DGUA
OG0011117	CG8141|NP_731776.1|DMEL	LOC117589693|XP_034137744.1|DGUA
OG0011118	CG9757|NP_476675.1|DMEL	LOC117589882|XP_034138043.1|DGUA
OG0011119	CG17186|NP_650839.1|DMEL	LOC117586344|XP_034132250.1|DGUA
OG0011120	CG31493|NP_731135.2|DMEL	LOC117586236|XP_034132064.1|DGUA
OG0011121	CG17738|NP_650172.1|DMEL	LOC117586045|XP_034131780.1|DGUA
OG0011122	CG14856|NP_650391.1|DMEL	LOC117589480|XP_034137332.1|DGUA
OG0011123	h-cup|NP_650462.1|DMEL	LOC117582767|XP_034126622.1|DGUA
OG0011125	CG43318|NP_001247127.1|DMEL	LOC117585905|XP_034131553.1|DGUA
OG0011126	CG5863|NP_650623.1|DMEL	LOC117583165|XP_034127251.1|DGUA, LOC117591673|XP_034140887.1|DGUA, LOC117583169|XP_034127256.1|DGUA
OG0011128	CG34196|NP_001097364.1|DMEL	LOC117592648|XP_034142483.1|DGUA
OG0011129	CG34216|NP_001097213.2|DMEL	LOC117590620|XP_034139318.1|DGUA
OG0011130	CG43068|NP_001246335.1|DMEL	LOC117587862|XP_034134722.1|DGUA
OG0011131	CG34225|NP_001097267.1|DMEL	LOC117591891|XP_034141166.1|DGUA
OG0011133	CG12307|NP_609512.1|DMEL	LOC117584542|XP_034129384.1|DGUA
OG0011134	CG31949|NP_722791.1|DMEL	LOC117581730|XP_034125001.1|DGUA
OG0011135	CG31661|NP_722707.1|DMEL	LOC117582149|XP_034125624.1|DGUA
OG0011136	CG31926|NP_722706.1|DMEL	LOC117582167|XP_034125658.1|DGUA
OG0011137	CG7653|NP_001356886.1|DMEL	LOC117584461|XP_034129269.1|DGUA
OG0011138	CG31821|NP_609771.2|DMEL	LOC117584469|XP_034129281.1|DGUA
OG0011140	CG15198|NP_572701.1|DMEL	LOC117588649|XP_034135972.1|DGUA
OG0011141	Muc12Ea|NP_001368944.1|DMEL	LOC117590419|XP_034138917.1|DGUA
OG0011142	CG1958|NP_572386.1|DMEL	LOC117580828|XP_034123440.1|DGUA
OG0011144	CG12692|NP_572159.1|DMEL	LOC117590776|XP_034139615.1|DGUA
OG0011145	CG15404|NP_608756.1|DMEL	LOC117584268|XP_034128971.1|DGUA
OG0011146	CG31698|NP_722883.1|DMEL	LOC117584267|XP_034128970.1|DGUA
OG0011148	CG32655|NP_727600.1|DMEL	LOC117581485|XP_034124619.1|DGUA
OG0011149	CG15459|NP_608389.2|DMEL	LOC117580935|XP_034123607.1|DGUA
OG0011150	CG34259|NP_001097479.2|DMEL	LOC117587158|XP_034133555.1|DGUA
OG0011151	CG12011|NP_647646.1|DMEL	LOC117579232|XP_034120904.1|DGUA
OG0011152	Cul6|NP_648620.1|DMEL	LOC117579074|XP_034120671.1|DGUA
OG0011153	CG17637|NP_649237.1|DMEL, CG18281|NP_649236.1|DMEL	LOC117580008|XP_034122103.1|DGUA
OG0011154	Lcp65Aa|NP_477280.1|DMEL	LOC117587364|XP_034133898.1|DGUA
OG0011155	CG3748|NP_609281.1|DMEL	LOC117587672|XP_034134455.1|DGUA
OG0011156	CG4017|NP_609309.1|DMEL	LOC117587552|XP_034134249.1|DGUA
OG0011157	CG16813|NP_609621.1|DMEL	LOC117587777|XP_034134610.1|DGUA
OG0011158	CG31730|NP_723799.1|DMEL	LOC117587996|XP_034134901.1|DGUA
OG0011159	Hsp60D|NP_609656.1|DMEL	LOC117587539|XP_034134235.1|DGUA
OG0011160	CG16743|NP_001260367.1|DMEL	LOC117584373|XP_034129104.1|DGUA
OG0011162	CG9029|NP_001285645.1|DMEL	LOC117587895|XP_034134763.1|DGUA
OG0011174	CG34031|NP_001246894.1|DMEL	LOC117590063|XP_034138276.1|DGUA
OG0011177	CG43218|NP_001246864.1|DMEL	LOC117587128|XP_034133519.1|DGUA
OG0011187	CG9903|NP_573132.1|DMEL	LOC117581328|XP_034124333.1|DGUA
OG0011191	CG41561|NP_001104078.2|DMEL	LOC117585605|XP_034131043.1|DGUA
OG0011192	CG7714|NP_650747.1|DMEL	LOC117582854|XP_034126813.1|DGUA
OG0011193	CG13837|NP_651113.1|DMEL	LOC117585856|XP_034131497.1|DGUA
OG0011195	CG42354|NP_001259597.1|DMEL	LOC117591397|XP_034140533.1|DGUA
OG0011197	Gr9a|NP_727392.1|DMEL	LOC117580842|XP_034123474.1|DGUA
OG0011198	CG32712|NP_727262.2|DMEL	LOC117591016|XP_034139993.1|DGUA
OG0011201	CG43922|NP_001260125.1|DMEL	LOC117588078|XP_034135034.1|DGUA
OG0011206	CG33160|NP_788456.1|DMEL	LOC117579707|XP_034121591.1|DGUA
OG0011207	CG15023|NP_647906.2|DMEL	LOC117579658|XP_034121531.1|DGUA
OG0011208	CG43292|NP_001246658.1|DMEL	LOC117579558|XP_034121370.1|DGUA
OG0011210	sut3|NP_524731.1|DMEL	LOC117578853|XP_034120533.1|DGUA
OG0011213	Lime|NP_610529.1|DMEL	LOC117583131|XP_034127216.1|DGUA
OG0011214	CG43920|NP_001286542.1|DMEL	LOC117590296|XP_034138713.1|DGUA
OG0011215	CG8746|NP_610412.2|DMEL	LOC117583363|XP_034127536.1|DGUA
OG0011217	CG33941|NP_001334686.1|DMEL	LOC117590657|XP_034139399.1|DGUA
OG0011220	KP78a|NP_650066.1|DMEL	LOC117586077|XP_034131823.1|DGUA
OG0011221	CG7443|NP_649791.1|DMEL	LOC117585338|XP_034130668.1|DGUA
OG0011222	CG2053|NP_651904.2|DMEL	LOC117585050|XP_034130199.1|DGUA
OG0011223	CG11668|NP_650254.1|DMEL	LOC117589818|XP_034137941.1|DGUA
OG0011224	CG34286|NP_001097838.1|DMEL	LOC117586299|XP_034132146.1|DGUA
OG0011225	CG14668|NP_649533.1|DMEL	LOC117585731|XP_034131266.1|DGUA
OG0011226	CG43998|NP_001287491.1|DMEL	LOC117589847|XP_034137995.1|DGUA
OG0011227	CG13829|NP_651129.1|DMEL	LOC117582990|XP_034127029.1|DGUA
OG0011228	CG13862|NP_651020.1|DMEL	LOC117583319|XP_034127469.1|DGUA
OG0011229	CG31231|NP_732363.1|DMEL	LOC117589950|XP_034138137.1|DGUA
OG0011232	CG9312|NP_650313.1|DMEL	LOC117583845|XP_034128354.1|DGUA
OG0011235	CG34130|NP_001036759.1|DMEL	LOC117585295|XP_034130615.1|DGUA
OG0011237	CG42806|NP_001188922.1|DMEL	LOC117582033|XP_034125462.1|DGUA
OG0011238	CG6553|NP_610911.1|DMEL	LOC117578709|XP_034120250.1|DGUA
OG0011239	Dro|NP_523744.1|DMEL	LOC117584682|XP_034129642.1|DGUA
OG0011240	CG13563|NP_001097443.1|DMEL	LOC117582395|XP_034125973.1|DGUA
OG0011241	CG13564|NP_611882.1|DMEL	LOC117591337|XP_034140456.1|DGUA
OG0011243	CG5773|NP_611281.1|DMEL	LOC117581552|XP_034124773.1|DGUA
OG0011244	CG17580|NP_652384.1|DMEL	LOC117581364|XP_034124388.1|DGUA
OG0011245	CG15225|NP_611516.2|DMEL	LOC117592492|XP_034142228.1|DGUA
OG0011246	CG11291|NP_611656.2|DMEL	LOC117581589|XP_034124835.1|DGUA
OG0011247	CG13217|NP_610647.1|DMEL	LOC117584650|XP_034129568.1|DGUA
OG0011248	CG34223|NP_001097265.1|DMEL	LOC117592553|XP_034142318.1|DGUA
OG0011249	CG13227|NP_610646.1|DMEL	LOC117587450|XP_034134062.1|DGUA
OG0011250	CG14664|NP_001246925.1|DMEL	LOC117584713|XP_034129649.1|DGUA
OG0011251	CG31642|NP_723159.1|DMEL	LOC117588023|XP_034134954.1|DGUA
OG0011252	CG4970|NP_001027253.1|DMEL	LOC117584111|XP_034128754.1|DGUA
OG0011253	CG42471|NP_001162954.1|DMEL	LOC117590839|XP_034139723.1|DGUA
OG0011254	robl37BC|NP_609931.1|DMEL	LOC117587747|XP_034134561.1|DGUA
OG0011256	Gr10b|NP_511121.1|DMEL	LOC117588700|XP_034136040.1|DGUA
OG0011258	CG14416|NP_570031.1|DMEL	LOC117590434|XP_034138944.1|DGUA
OG0011259	CG14417|NP_570032.1|DMEL	LOC117590295|XP_034138674.1|DGUA
OG0011260	CG13000|NP_573182.1|DMEL	LOC117580871|XP_034123512.1|DGUA
OG0011261	CG42752|NP_001188839.1|DMEL	LOC117581881|XP_034125238.1|DGUA
OG0011264	CG32591|NP_727813.1|DMEL	LOC117581044|XP_034123769.1|DGUA
OG0011265	Ilp4|NP_648361.1|DMEL	LOC117589390|XP_034137197.1|DGUA
OG0011266	CG11726|NP_648461.1|DMEL	LOC117579484|XP_034121272.1|DGUA
OG0011267	Sprn|NP_001163425.2|DMEL	LOC117587463|XP_034134078.1|DGUA
OG0011268	CG33233|NP_995978.2|DMEL	LOC117587079|XP_034133437.1|DGUA
OG0011269	CG34248|NP_001097619.1|DMEL	LOC117588961|XP_034136439.1|DGUA
OG0011270	CG13070|NP_648854.2|DMEL	LOC117589279|XP_034136960.1|DGUA
OG0011271	CG13250|NP_649245.1|DMEL	LOC117580014|XP_034122112.1|DGUA
OG0011272	CG13445|NP_648803.1|DMEL	LOC117587321|XP_034133843.1|DGUA
OG0011273	CG6527|NP_788493.1|DMEL	LOC117580181|XP_034122431.1|DGUA
OG0011274	EAChm|NP_648740.1|DMEL	LOC117579653|XP_034121528.1|DGUA
OG0011275	CG14089|NP_649103.1|DMEL	LOC117580513|XP_034122996.1|DGUA
OG0011276	CG10969|NP_648598.1|DMEL	LOC117580566|XP_034123058.1|DGUA
OG0011279	w-cup|NP_609423.1|DMEL	LOC117584034|XP_034128662.1|DGUA
OG0011281	CG12934|NP_610601.1|DMEL	LOC117585539|XP_034130951.1|DGUA
OG0011282	CG43134|NP_001245523.1|DMEL	LOC117590711|XP_034139502.1|DGUA
OG0011313	solo|NP_001027274.2|DMEL	LOC117591544|XP_034140732.1|DGUA
OG0011319	Rpn13R|NP_572205.1|DMEL	LOC117590509|XP_034139087.1|DGUA
OG0011326	CG12682|NP_572190.1|DMEL	LOC117591382|XP_034140517.1|DGUA
OG0011330	CG13984|NP_609010.1|DMEL	LOC117588077|XP_034135033.1|DGUA
OG0011331	CG43235|NP_001245931.1|DMEL	LOC117582426|XP_034126022.1|DGUA
OG0011332	CG32232|NP_729045.1|DMEL	LOC117579540|XP_034121349.1|DGUA
OG0011338	CG43290|NP_001246961.1|DMEL	LOC117586232|XP_034132059.1|DGUA
OG0011339	pre-mod_mdg4_-X|NP_001189257.1|DMEL	LOC117589643|XP_034137659.1|DGUA
OG0011341	CG34281|NP_001097828.1|DMEL	LOC117586391|XP_034132313.1|DGUA
OG0011342	glec|NP_524443.2|DMEL	LOC117585401|XP_034130760.1|DGUA
OG0011344	CG5388|NP_651022.1|DMEL	LOC117582981|XP_034126994.1|DGUA
OG0011346	CG13838|NP_651112.1|DMEL	LOC117585857|XP_034131499.1|DGUA
OG0011347	CG6790|NP_650087.2|DMEL	LOC117590166|XP_034138452.1|DGUA
OG0011348	Ibf2|NP_649874.1|DMEL	LOC117583500|XP_034127732.1|DGUA
OG0011349	Uros2|NP_650489.1|DMEL	LOC117586113|XP_034131866.1|DGUA
OG0011350	CG34295|NP_001097956.1|DMEL	LOC117583483|XP_034127683.1|DGUA
OG0011351	CG17283|NP_650621.1|DMEL	LOC117583172|XP_034127260.1|DGUA
OG0011352	CG31560|NP_731067.1|DMEL	LOC117583129|XP_034127211.1|DGUA
OG0011353	CG33099|NP_788714.1|DMEL	LOC117583462|XP_034127658.1|DGUA
OG0011354	CG15550|NP_651835.1|DMEL	LOC117582979|XP_034126993.1|DGUA
OG0011355	CG43109|NP_001246415.1|DMEL	LOC117581323|XP_034124325.1|DGUA
OG0011356	CG30065|NP_725294.1|DMEL	LOC117592049|XP_034141426.1|DGUA
OG0011358	Acp53C14b|NP_611153.1|DMEL	LOC117592234|XP_034141760.1|DGUA
OG0011359	CG34190|NP_001097351.1|DMEL	LOC117578546|XP_034120009.1|DGUA
OG0011360	CG43371|NP_001246383.1|DMEL	LOC117591949|XP_034141254.1|DGUA
OG0011362	CG43111|NP_001246435.1|DMEL	LOC117592454|XP_034142127.1|DGUA
OG0011363	CG45063|NP_001286728.1|DMEL	LOC117592031|XP_034141380.1|DGUA
OG0011364	CG42697|NP_001188967.1|DMEL	LOC117584667|XP_034129590.1|DGUA
OG0011365	CG30486|NP_725234.2|DMEL	LOC117578664|XP_034120185.1|DGUA
OG0011366	CG43315|NP_001246273.1|DMEL	LOC117592186|XP_034141679.1|DGUA
OG0011367	CG14505|NP_001036558.1|DMEL	LOC117592400|XP_034142009.1|DGUA
OG0011368	CG12828|NP_001097206.1|DMEL	LOC117578668|XP_034120186.1|DGUA
OG0011369	CG43232|NP_001245920.1|DMEL	LOC117584869|XP_034129910.1|DGUA
OG0011371	CG42819|NP_001188728.1|DMEL	LOC117588122|XP_034135090.1|DGUA
OG0011372	CG33310|NP_995718.2|DMEL	LOC117591537|XP_034140722.1|DGUA
OG0011373	CG12448|NP_723942.2|DMEL	LOC117584411|XP_034129166.1|DGUA
OG0011374	CG12115|NP_572533.1|DMEL	LOC117588508|XP_034135720.1|DGUA
OG0011375	CG45081|NP_001287116.1|DMEL	LOC117578491|XP_034119915.1|DGUA
OG0011376	CG3592|NP_570039.1|DMEL	LOC117588467|XP_034135649.1|DGUA
OG0011377	CG1503|NP_608432.1|DMEL	LOC117581292|XP_034124221.1|DGUA
OG0011378	CG15308|NP_652546.2|DMEL	LOC117581177|XP_034124012.1|DGUA
OG0011379	bnb|NP_523406.1|DMEL	LOC117588734|XP_034136101.1|DGUA
OG0011380	CG34338|NP_001096903.2|DMEL	LOC117580886|XP_034123529.1|DGUA
OG0011381	CG32718|NP_001259314.1|DMEL	LOC117580959|XP_034123635.1|DGUA
OG0011382	dob|NP_572995.1|DMEL	LOC117581417|XP_034124462.1|DGUA
OG0011385	Semp1|NP_609756.1|DMEL	LOC117584179|XP_034128836.1|DGUA
OG0011387	CG15721|NP_572844.2|DMEL	LOC117590928|XP_034139856.1|DGUA
OG0011388	CG32249|NP_729001.2|DMEL	LOC117579689|XP_034121569.1|DGUA
OG0011389	ATPsynCF6L|NP_647942.1|DMEL	LOC117579471|XP_034121251.1|DGUA
OG0011390	Brd|NP_476889.1|DMEL	LOC117579514|XP_034121311.1|DGUA
OG0011391	CG3868|NP_648702.1|DMEL	LOC117579844|XP_034121832.1|DGUA
OG0011392	CG42718|NP_001189119.1|DMEL	LOC117588972|XP_034136450.1|DGUA
OG0011393	Meics|NP_524062.1|DMEL	LOC117579133|XP_034120765.1|DGUA
OG0011394	tra|NP_524114.1|DMEL	LOC117589082|XP_034136609.1|DGUA
OG0011395	Jon74E|NP_001189126.2|DMEL	LOC117586946|XP_034133206.1|DGUA
OG0011396	VhaM9.7-c|NP_647868.1|DMEL	LOC117579401|XP_034121172.1|DGUA
OG0011397	CG32115|NP_729854.1|DMEL	LOC117579790|XP_034121742.1|DGUA
OG0011398	CG13460|NP_648741.2|DMEL	LOC117579654|XP_034121529.1|DGUA
OG0011399	CG18234|NP_649043.3|DMEL	LOC117580244|XP_034122558.1|DGUA
OG0011400	CG42263|NP_001137983.2|DMEL	LOC117580072|XP_034122207.1|DGUA
OG0011401	ssp|NP_648546.1|DMEL	LOC117580474|XP_034122947.1|DGUA
OG0011402	CG9525|NP_609260.1|DMEL	LOC117588042|XP_034134981.1|DGUA
OG0011403	CG43850|NP_001260444.1|DMEL	LOC117587929|XP_034134806.1|DGUA
OG0011404	CG10834|NP_610131.1|DMEL	LOC117591064|XP_034140057.1|DGUA
OG0011405	CG1428|NP_610127.1|DMEL	LOC117591083|XP_034140075.1|DGUA
OG0011407	CG14400|NP_610068.2|DMEL	LOC117581800|XP_034125131.1|DGUA
OG0011408	CG14402|NP_610066.2|DMEL	LOC117581798|XP_034125130.1|DGUA
OG0011410	CG34175|NP_001097073.1|DMEL	LOC117581997|XP_034125384.1|DGUA
OG0011411	CG14913|NP_001097146.1|DMEL	LOC117581681|XP_034124948.1|DGUA
OG0011413	IM18|NP_001286772.1|DMEL	LOC117591991|XP_034141326.1|DGUA
OG0011414	CG43103|NP_001246385.1|DMEL	LOC117583886|XP_034128435.1|DGUA
OG0011415	CG32452|NP_730736.1|DMEL	LOC117579842|XP_034121830.1|DGUA
OG0011416	CG31785|NP_724093.2|DMEL	LOC117582208|XP_034125707.1|DGUA
OG0011444	CG13538|NP_611755.2|DMEL	LOC117592385|XP_034141987.1|DGUA
OG0011446	49228|NP_788698.1|DMEL, pre-mod_mdg4_-T|NP_001189255.2|DMEL	LOC117589638|XP_034137652.1|DGUA
OG0011456	CG5693|NP_652582.1|DMEL	LOC117582295|XP_034125824.1|DGUA
OG0011466	HP1e|NP_649878.1|DMEL	LOC117582808|XP_034126732.1|DGUA
OG0011467	CG42759|NP_001189207.1|DMEL	LOC117589698|XP_034137750.1|DGUA
OG0011468	CG31093|NP_733122.1|DMEL	LOC117591225|XP_034140290.1|DGUA
OG0011469	CG5402|NP_651565.1|DMEL	LOC117582924|XP_034126913.1|DGUA
OG0011472	CG15115|NP_611391.2|DMEL	LOC117592270|XP_034141821.1|DGUA
OG0011475	CG43190|NP_001246270.1|DMEL	LOC117589211|XP_034136889.1|DGUA
OG0011476	c_3_G|NP_650490.1|DMEL	LOC117582401|XP_034125979.1|DGUA
OG0011478	CG43666|NP_001261107.1|DMEL	LOC117588455|XP_034135636.1|DGUA
OG0011479	CG43668|NP_001261110.1|DMEL	LOC117592493|XP_034142229.1|DGUA
OG0011480	CG14756|NP_610364.1|DMEL	LOC117592530|XP_034142280.1|DGUA
OG0011482	CG15475|NP_610039.1|DMEL	LOC117582579|XP_034126315.1|DGUA
OG0011483	CG42820|NP_995659.1|DMEL	LOC117588116|XP_034135081.1|DGUA
OG0011484	CG17344|NP_609943.1|DMEL	LOC117587838|XP_034134693.1|DGUA
OG0011485	CG34165|NP_001097161.1|DMEL	LOC117590901|XP_034139824.1|DGUA
OG0011486	CG13244|NP_609772.1|DMEL	LOC117584413|XP_034129168.1|DGUA
OG0011487	CG5070|NP_573198.1|DMEL	LOC117581356|XP_034124379.1|DGUA
OG0011488	ng4|NP_476944.1|DMEL	LOC117580900|XP_034123551.1|DGUA
OG0011489	CG1722|NP_608443.1|DMEL	LOC117580796|XP_034123383.1|DGUA
OG0011492	CG15784|NP_572223.1|DMEL	LOC117581179|XP_034124015.1|DGUA
OG0011493	CG32726|NP_727188.1|DMEL	LOC117581273|XP_034124175.1|DGUA
OG0011494	CG32639|NP_727680.1|DMEL	LOC117580696|XP_034123212.1|DGUA
OG0011496	CG6661|NP_648686.3|DMEL	LOC117579571|XP_034121389.1|DGUA
OG0011497	CG13738|NP_648673.1|DMEL	LOC117580099|XP_034122251.1|DGUA
OG0011500	CG14563|NP_649369.1|DMEL	LOC117579715|XP_034121600.1|DGUA
OG0011501	CG44405|NP_001285978.1|DMEL	LOC117582039|XP_034125472.1|DGUA
OG0011502	CG4594|NP_609323.1|DMEL	LOC117588112|XP_034135076.1|DGUA
OG0011505	CG43210|NP_001247181.1|DMEL	LOC117589565|XP_034137505.1|DGUA
OG0011506	CG34269|NP_001097466.1|DMEL	LOC117587206|XP_034133646.1|DGUA
OG0011509	CG42867|NP_001188983.1|DMEL	LOC117592085|XP_034141489.1|DGUA
OG0011510	CG42536|NP_001163411.1|DMEL	LOC117579786|XP_034121736.1|DGUA
OG0011511	CG33702|NP_001027120.1|DMEL	LOC117580515|XP_034122999.1|DGUA
OG0011538	CG42526|NP_001163401.1|DMEL	LOC117579592|XP_034121415.1|DGUA
OG0011543	CG7227|NP_609169.1|DMEL	LOC117582473|XP_034126107.1|DGUA
OG0011545	CG32117|NP_729853.1|DMEL	LOC117579830|XP_034121814.1|DGUA
OG0011550	CG44335|NP_001287209.1|DMEL	LOC117586398|XP_034132321.1|DGUA
OG0011555	CG43317|NP_001138058.1|DMEL	LOC117585892|XP_034131539.1|DGUA
OG0011556	CG44090|NP_001262667.1|DMEL	LOC117583303|XP_034127437.1|DGUA
OG0011557	CG43131|NP_001246924.1|DMEL	LOC117586156|XP_034131946.1|DGUA
OG0011560	Acp53C14a|NP_611152.1|DMEL	LOC117590081|XP_034138316.1|DGUA
OG0011561	Ebp|NP_611995.1|DMEL	LOC117590022|XP_034138210.1|DGUA
OG0011562	CG10934|NP_611250.1|DMEL	LOC117592586|XP_034142364.1|DGUA
OG0011564	CG42753|NP_001188978.1|DMEL	LOC117588271|XP_034135321.1|DGUA
