Orthogroup	DMEL.longest_only	DSUB.longest_only
OG0009322	Sdr|NP_650408.1|DMEL	LOC117897698|XP_034662610.1|DSUB
OG0009323	Zif|NP_649657.1|DMEL	LOC117897978|XP_034662981.1|DSUB
OG0009324	Os-C|NP_001163543.1|DMEL	LOC117896637|XP_034660974.1|DSUB
OG0009325	CG8907|NP_001247146.1|DMEL	LOC117896853|XP_034661271.1|DSUB
OG0009326	CG14854|NP_001097791.1|DMEL	LOC117896715|XP_034661066.1|DSUB
OG0009327	Nph|NP_001097975.1|DMEL	LOC117898885|XP_034664459.1|DSUB
OG0009328	CG15522|NP_651749.1|DMEL	LOC117898614|XP_034664057.1|DSUB
OG0009329	eIF4G2|NP_651188.1|DMEL	LOC117897943|XP_034662927.1|DSUB
OG0009330	Adgf-D|NP_524345.2|DMEL	LOC117896680|XP_034661019.1|DSUB
OG0009331	CG14292|NP_650759.1|DMEL	LOC117899746|XP_034665882.1|DSUB
OG0009332	CG11656|NP_650251.1|DMEL	LOC117897665|XP_034662554.1|DSUB
OG0009333	CG5849|NP_650979.1|DMEL	LOC117899676|XP_034665755.1|DSUB
OG0009334	CG15545|NP_651830.1|DMEL	LOC117896811|XP_034661207.1|DSUB
OG0009335	COX7AL|NP_649793.1|DMEL	LOC117897121|XP_034661665.1|DSUB
OG0009336	Loxl1|NP_524607.1|DMEL	LOC117897702|XP_034662614.1|DSUB
OG0009337	CG2750|NP_572787.2|DMEL	LOC117898958|XP_034664590.1|DSUB
OG0009338	CG1092|NP_730797.2|DMEL	LOC117897683|XP_034662585.1|DSUB
OG0009339	TwdlF|NP_649443.1|DMEL	LOC117898294|XP_034663440.1|DSUB
OG0009340	yellow-e3|NP_650288.1|DMEL	LOC117896510|XP_034660755.1|DSUB
OG0009341	CG4360|NP_650879.1|DMEL	LOC117899159|XP_034664907.1|DSUB
OG0009342	CG6753|NP_650219.2|DMEL	LOC117899671|XP_034665749.1|DSUB
OG0009343	Dtg|NP_650220.2|DMEL	LOC117899670|XP_034665748.1|DSUB
OG0009344	Gr93a|NP_524442.2|DMEL	LOC117899103|XP_034664774.1|DSUB
OG0009345	CG5612|NP_651572.2|DMEL	LOC117896189|XP_034660168.1|DSUB
OG0009346	CG3330|NP_651558.2|DMEL	LOC117897563|XP_034662396.1|DSUB
OG0009347	TwdlD|NP_651492.1|DMEL	LOC117896668|XP_034661006.1|DSUB
OG0009348	Muted|NP_001036744.1|DMEL	LOC117899038|XP_034664690.1|DSUB
OG0009349	CG12783|NP_001262644.2|DMEL	LOC117899191|XP_034664944.1|DSUB
OG0009350	CG31010|NP_733398.1|DMEL	LOC117898366|XP_034663593.1|DSUB
OG0009351	PH4alphaPV|NP_733395.1|DMEL	LOC117897772|XP_034662709.1|DSUB
OG0009352	CG1077|NP_649617.1|DMEL	LOC117898173|XP_034663273.1|DSUB
OG0009353	CG13856|NP_651036.1|DMEL	LOC117896646|XP_034660984.1|DSUB
OG0009354	CG13144|NP_609415.1|DMEL	LOC117902324|XP_034669504.1|DSUB
OG0009355	Nepl7|NP_609577.2|DMEL	LOC117901648|XP_034668376.1|DSUB
OG0009356	CG8837|NP_608764.1|DMEL	LOC117901813|XP_034668618.1|DSUB
OG0009357	CG34163|NP_001097150.1|DMEL	LOC117902646|XP_034670062.1|DSUB
OG0009358	CG15418|NP_001334671.1|DMEL	LOC117901416|XP_034668043.1|DSUB
OG0009359	Ugt36A1|NP_524686.3|DMEL	LOC117901415|XP_034668042.1|DSUB
OG0009360	Mur29B|NP_723377.1|DMEL	LOC117901478|XP_034668133.1|DSUB
OG0009361	CG7778|NP_609214.1|DMEL	LOC117901608|XP_034668318.1|DSUB
OG0009362	CG14273|NP_609213.2|DMEL	LOC117900418|XP_034666671.1|DSUB
OG0009363	CG34125|NP_001036334.1|DMEL	LOC117902228|XP_034669353.1|DSUB
OG0009364	CG3557|NP_608680.1|DMEL	LOC117901545|XP_034668227.1|DSUB
OG0009365	Cf2|NP_001350854.1|DMEL	LOC117900725|XP_034667087.1|DSUB
OG0009366	CG31706|NP_723675.1|DMEL	LOC117900506|XP_034666791.1|DSUB
OG0009367	CG17217|NP_609555.1|DMEL	LOC117901541|XP_034668223.1|DSUB
OG0009368	CG33127|NP_787956.1|DMEL	LOC117901157|XP_034667699.1|DSUB
OG0009369	CG3345|NP_608509.1|DMEL	LOC117902559|XP_034669892.1|DSUB
OG0009370	CG14401|NP_001246115.1|DMEL	LOC117902486|XP_034669797.1|DSUB
OG0009371	CG31675|NP_724298.1|DMEL	LOC117902487|XP_034669800.1|DSUB
OG0009372	CG11601|NP_608513.1|DMEL	LOC117900001|XP_034666063.1|DSUB
OG0009373	ninaD|NP_724087.1|DMEL	LOC117899990|XP_034666050.1|DSUB
OG0009374	CG34313|NP_001097169.1|DMEL	LOC117900950|XP_034667414.1|DSUB
OG0009376	CG17261|NP_608747.2|DMEL	LOC117901361|XP_034667962.1|DSUB
OG0009377	EndoGI|NP_609781.1|DMEL	LOC117901591|XP_034668291.1|DSUB
OG0009378	CG3841|NP_609300.1|DMEL	LOC117901782|XP_034668582.1|DSUB
OG0009379	CG11029|NP_608955.1|DMEL	LOC117902146|XP_034669174.1|DSUB
OG0009380	CG5727|NP_609355.1|DMEL	LOC117900304|XP_034666509.1|DSUB
OG0009381	CG14005|NP_608959.1|DMEL	LOC117901901|XP_034668756.1|DSUB
OG0009382	Pcp|NP_476673.1|DMEL	LOC117900133|XP_034666250.1|DSUB
OG0009383	Nepl5|NP_609022.1|DMEL	LOC117900470|XP_034666741.1|DSUB
OG0009384	NimC4|NP_609698.2|DMEL	LOC117899976|XP_034666026.1|DSUB
OG0009385	NimC3|NP_524928.2|DMEL	LOC117900066|XP_034666161.1|DSUB
OG0009386	CG33307|NP_995705.1|DMEL	LOC117902133|XP_034669153.1|DSUB
OG0009387	Vha100-3|NP_725837.1|DMEL	LOC117890039|XP_034650549.1|DSUB
OG0009388	Jheh3|NP_611387.1|DMEL	LOC117891255|XP_034652515.1|DSUB
OG0009389	CG30411|NP_726325.1|DMEL	LOC117890821|XP_034651783.1|DSUB
OG0009390	sktl|NP_477206.1|DMEL	LOC117889758|XP_034650094.1|DSUB
OG0009391	Elba2|NP_608691.1|DMEL	LOC117900152|XP_034666278.1|DSUB
OG0009392	Tsp42Ef|NP_523632.2|DMEL	LOC117892321|XP_034654365.1|DSUB
OG0009393	CG14662|NP_649510.2|DMEL	LOC117898791|XP_034664319.1|DSUB
OG0009394	CG10205|NP_725422.1|DMEL	LOC117889723|XP_034650035.1|DSUB
OG0009395	Obp58d|NP_611711.1|DMEL	LOC117889896|XP_034650298.1|DSUB
OG0009396	Obp47b|NP_610669.1|DMEL	LOC117890182|XP_034650772.1|DSUB
OG0009397	CG34203|NP_001097397.1|DMEL	LOC117892185|XP_034654163.1|DSUB
OG0009398	CG9875|NP_001163262.1|DMEL	LOC117891046|XP_034652106.1|DSUB
OG0009399	CG13231|NP_610638.1|DMEL	LOC117889709|XP_034650020.1|DSUB
OG0009400	CG13747|NP_610440.1|DMEL	LOC117891673|XP_034653135.1|DSUB
OG0009401	CG14921|NP_609491.1|DMEL	LOC117900465|XP_034666731.1|DSUB
OG0009402	bocks|NP_001014611.1|DMEL	LOC117896862|XP_034661282.1|DSUB
OG0009403	CG7755|NP_611110.2|DMEL	LOC117892395|XP_034654501.1|DSUB
OG0009404	Cyp6u1|NP_610252.3|DMEL	LOC117890097|XP_034650651.1|DSUB
OG0009405	Ance-4|NP_610442.2|DMEL	LOC117890057|XP_034650580.1|DSUB
OG0009406	CG13955|NP_610486.1|DMEL	LOC117892755|XP_034655072.1|DSUB
OG0009407	wun2|NP_524991.1|DMEL	LOC117892753|XP_034655069.1|DSUB
OG0009408	CG15861|NP_611984.1|DMEL	LOC117891965|XP_034653728.1|DSUB
OG0009409	Cpr49Ad|NP_610773.1|DMEL	LOC117890683|XP_034651557.1|DSUB
OG0009410	CG13226|NP_610651.1|DMEL	LOC117890769|XP_034651729.1|DSUB
OG0009411	CG17574|NP_001246287.1|DMEL	LOC117890524|XP_034651323.1|DSUB
OG0009412	CG12963|NP_001246342.1|DMEL	LOC117889974|XP_034650431.1|DSUB
OG0009413	Tsp42En|NP_523640.1|DMEL	LOC117892325|XP_034654368.1|DSUB
OG0009414	Tsp42Eq|NP_523643.2|DMEL	LOC117890139|XP_034650716.1|DSUB
OG0009415	CG1850|NP_610265.1|DMEL	LOC117892218|XP_034654210.1|DSUB
OG0009416	CG30195|NP_611696.2|DMEL	LOC117890119|XP_034650683.1|DSUB
OG0009417	CG34446|NP_001097419.1|DMEL	LOC117890565|XP_034651390.1|DSUB
OG0009418	CG3746|NP_611697.1|DMEL	LOC117890839|XP_034651814.1|DSUB
OG0009419	CG30196|NP_726220.1|DMEL	LOC117889916|XP_034650332.1|DSUB
OG0009420	CG43326|NP_001246463.1|DMEL	LOC117889919|XP_034650336.1|DSUB
OG0009421	CG15611|NP_611189.2|DMEL	LOC117890200|XP_034650798.1|DSUB
OG0009422	CG6701|NP_001188923.1|DMEL	LOC117890123|XP_034650693.1|DSUB
OG0009423	CG6805|NP_611178.1|DMEL	LOC117892129|XP_034654052.1|DSUB
OG0009424	pirk|NP_611598.1|DMEL	LOC117889992|XP_034650467.1|DSUB
OG0009425	CG30431|NP_610211.1|DMEL	LOC117891399|XP_034652733.1|DSUB
OG0009426	CG6337|NP_610905.1|DMEL	LOC117891511|XP_034652896.1|DSUB
OG0009427	List|NP_611364.2|DMEL	LOC117892467|XP_034654610.1|DSUB
OG0009428	Ir56d|NP_611432.1|DMEL	LOC117890971|XP_034652001.1|DSUB
OG0009429	CG11192|NP_611479.2|DMEL	LOC117890624|XP_034651462.1|DSUB
OG0009430	SmydA-7|NP_611181.1|DMEL	LOC117892123|XP_034654046.1|DSUB
OG0009431	bgcn|NP_523832.2|DMEL	LOC117890442|XP_034651163.1|DSUB
OG0009432	CG13578|NP_611907.2|DMEL	LOC117891318|XP_034652624.1|DSUB
OG0009433	CG6044|NP_611668.1|DMEL	LOC117891732|XP_034653216.1|DSUB
OG0009434	qkr58E-2|NP_523810.2|DMEL	LOC117891729|XP_034653212.1|DSUB
OG0009435	qkr58E-1|NP_523809.2|DMEL	LOC117891727|XP_034653209.1|DSUB
OG0009436	CG13332|NP_610883.1|DMEL	LOC117890833|XP_034651807.1|DSUB
OG0009437	CG1902|NP_610507.1|DMEL	LOC117891386|XP_034652718.1|DSUB
OG0009438	CG30375|NP_724665.1|DMEL	LOC117892073|XP_034653952.1|DSUB
OG0009439	CG34217|NP_001097229.1|DMEL	LOC117890884|XP_034651868.1|DSUB
OG0009440	Lpt|NP_611847.2|DMEL	LOC117892386|XP_034654487.1|DSUB
OG0009441	Muc11A|NP_001285150.1|DMEL	LOC117895203|XP_034658591.1|DSUB
OG0009442	CG9215|NP_573045.1|DMEL	LOC117903715|XP_034671953.1|DSUB
OG0009443	CG13558|NP_611800.1|DMEL	LOC117890517|XP_034651312.1|DSUB
OG0009444	CG13012|NP_573144.2|DMEL	LOC117900314|XP_034666538.1|DSUB
OG0009445	CG10352|NP_001259468.1|DMEL	LOC117903893|XP_034672286.1|DSUB
OG0009446	CG32767|NP_572203.2|DMEL	LOC117897219|XP_034661863.1|DSUB
OG0009448	CG4955|NP_573189.1|DMEL	LOC117901186|XP_034667734.1|DSUB
OG0009449	mxc|NP_572548.1|DMEL	LOC117901234|XP_034667801.1|DSUB
OG0009450	CG3588|NP_570036.3|DMEL	LOC117889743|XP_034650073.1|DSUB
OG0009451	CG31644|NP_001285640.1|DMEL	LOC117900736|XP_034667102.1|DSUB
OG0009452	CG4151|NP_572227.1|DMEL	LOC117896518|XP_034660781.1|DSUB, LOC117903776|XP_034672091.1|DSUB
OG0009453	CG13843|NP_651069.1|DMEL	LOC117892028|XP_034653827.1|DSUB, LOC117898819|XP_034664372.1|DSUB
OG0009454	CG6885|NP_649056.1|DMEL	LOC117894018|XP_034656743.1|DSUB
OG0009455	CG3568|NP_572166.1|DMEL	LOC117898220|XP_034663347.1|DSUB
OG0009456	Btnd|NP_572298.1|DMEL	LOC117902001|XP_034668909.1|DSUB
OG0009457	dgt4|NP_572150.1|DMEL	LOC117895641|XP_034659312.1|DSUB
OG0009458	CG13362|NP_569854.1|DMEL	LOC117903370|XP_034671232.1|DSUB
OG0009459	bab2|NP_523879.2|DMEL	LOC117893960|XP_034656644.1|DSUB
OG0009460	ckd|NP_728847.2|DMEL	LOC117894832|XP_034657970.1|DSUB
OG0009461	CG12009|NP_647799.1|DMEL	LOC117894930|XP_034658123.1|DSUB
OG0009462	rho|NP_523883.2|DMEL	LOC117895699|XP_034659438.1|DSUB
OG0009463	CG13032|NP_648911.1|DMEL	LOC117893968|XP_034656659.1|DSUB
OG0009464	CG6497|NP_648963.1|DMEL	LOC117894327|XP_034657202.1|DSUB
OG0009465	CG13731|NP_730262.3|DMEL	LOC117894000|XP_034656705.1|DSUB
OG0009466	PGRP-SD|NP_648145.1|DMEL	LOC117894991|XP_034658230.1|DSUB
OG0009467	CG32240|NP_728987.1|DMEL	LOC117894969|XP_034658195.1|DSUB
OG0009468	CG1246|NP_647736.1|DMEL	LOC117894274|XP_034657120.1|DSUB
OG0009469	CG6592|NP_648016.1|DMEL	LOC117894575|XP_034657606.1|DSUB
OG0009470	CG10163|NP_648042.1|DMEL	LOC117895026|XP_034658287.1|DSUB
OG0009471	pim|NP_476678.1|DMEL	LOC117901847|XP_034668685.1|DSUB
OG0009472	CG1146|NP_647725.1|DMEL	LOC117895590|XP_034659230.1|DSUB
OG0009473	CG32440|NP_730626.1|DMEL	LOC117898642|XP_034664096.1|DSUB, LOC117895814|XP_034659630.1|DSUB
OG0009474	CG9192|NP_612085.1|DMEL	LOC117895633|XP_034659279.1|DSUB
OG0009475	CG34427|NP_001097553.2|DMEL	LOC117893550|XP_034656091.1|DSUB
OG0009476	CG32170|NP_730211.1|DMEL	LOC117895232|XP_034658629.1|DSUB
OG0009477	CG13059|NP_648874.2|DMEL	LOC117894526|XP_034657531.1|DSUB
OG0009478	CG34247|NP_001097617.1|DMEL	LOC117894535|XP_034657543.1|DSUB
OG0009479	CG34162|NP_001097149.2|DMEL	LOC117900508|XP_034666792.1|DSUB
OG0009480	bip1|NP_648169.2|DMEL	LOC117894383|XP_034657277.1|DSUB
OG0009481	CG7509|NP_647931.1|DMEL	LOC117894497|XP_034657497.1|DSUB
OG0009482	CG18135|NP_788526.1|DMEL	LOC117893095|XP_034655416.1|DSUB
OG0009483	CG11619|NP_649081.1|DMEL	LOC117893693|XP_034656274.1|DSUB
OG0009484	CG10405|NP_001036717.1|DMEL	LOC117896598|XP_034660915.1|DSUB
OG0009485	msd5|NP_612101.1|DMEL	LOC117895148|XP_034658472.1|DSUB
OG0009486	msd1|NP_612100.2|DMEL	LOC117895151|XP_034658479.1|DSUB
OG0009487	CG14187|NP_649177.1|DMEL	LOC117893824|XP_034656469.1|DSUB
OG0009488	Tom|NP_524073.2|DMEL	LOC117893593|XP_034656158.1|DSUB
OG0009489	CG32191|NP_730304.2|DMEL	LOC117893710|XP_034656287.1|DSUB
OG0009490	CG13339|NP_610903.2|DMEL	LOC117891522|XP_034652910.1|DSUB
OG0009491	VhaM9.7-b|NP_649327.2|DMEL	LOC117894789|XP_034657909.1|DSUB
OG0009492	CG14456|NP_001137998.1|DMEL	LOC117895619|XP_034659264.1|DSUB
OG0009493	CG11426|NP_649394.1|DMEL	LOC117892998|XP_034655244.1|DSUB
OG0009494	CG11437|NP_649393.1|DMEL	LOC117893001|XP_034655246.1|DSUB
OG0009495	CG32428|NP_001189142.1|DMEL	LOC117894091|XP_034656850.1|DSUB
OG0009496	Cpr78E|NP_649345.1|DMEL	LOC117893926|XP_034656600.1|DSUB
OG0009497	CG9624|NP_650346.1|DMEL	LOC117898315|XP_034663490.1|DSUB
OG0009498	CG13252|NP_649248.3|DMEL	LOC117894649|XP_034657712.1|DSUB
OG0009499	Rcd2|NP_649244.3|DMEL	LOC117895206|XP_034658585.1|DSUB
OG0009500	CG3698|NP_649257.1|DMEL	LOC117894992|XP_034658231.1|DSUB
OG0009501	CG13455|NP_648765.1|DMEL	LOC117895550|XP_034659144.1|DSUB
OG0009502	CG6276|NP_650445.3|DMEL	LOC117896386|XP_034660582.1|DSUB
OG0009503	CG13992|NP_608975.1|DMEL	LOC117901799|XP_034668601.1|DSUB
OG0009504	dmt|NP_524295.1|DMEL	LOC117898006|XP_034663026.1|DSUB
OG0009505	Gr28a|NP_523504.2|DMEL	LOC117901229|XP_034667792.1|DSUB
OG0009506	CG34426|NP_001097552.1|DMEL	LOC117895382|XP_034658893.1|DSUB
OG0009507	ebd1|NP_612050.1|DMEL	LOC117892941|XP_034655155.1|DSUB
OG0009508	CG2964|NP_608713.2|DMEL	LOC117901492|XP_034668151.1|DSUB
OG0009509	knon|NP_611133.1|DMEL	LOC117891539|XP_034652941.1|DSUB
OG0009510	CG9072|NP_573002.1|DMEL	LOC117903600|XP_034671732.1|DSUB
OG0009511	cona|NP_650719.2|DMEL	LOC117891448|XP_034652822.1|DSUB
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC117903100|XP_034670803.1|DSUB
OG0009513	CG32563|NP_728057.1|DMEL	LOC117895931|XP_034659791.1|DSUB
OG0009515	CG15170|NP_609927.1|DMEL	LOC117900118|XP_034666235.1|DSUB
OG0009517	CG6441|NP_609124.3|DMEL	LOC117902705|XP_034670150.1|DSUB
OG0009518	CG42535|NP_001163412.1|DMEL	LOC117893357|XP_034655839.1|DSUB
OG0009519	SA-2|NP_612109.3|DMEL	LOC117894793|XP_034657913.1|DSUB
OG0009520	CG14252|NP_651513.1|DMEL	LOC117898034|XP_034663064.1|DSUB
OG0009521	aly|NP_001261348.1|DMEL	LOC117893275|XP_034655732.1|DSUB
OG0009522	CG5539|NP_611831.2|DMEL	LOC117890580|XP_034651409.1|DSUB
OG0009523	babos|NP_611667.1|DMEL	LOC117889878|XP_034650277.1|DSUB
OG0009524	CG30324|NP_725558.1|DMEL	LOC117892397|XP_034654504.1|DSUB
OG0009525	CG13215|NP_610649.1|DMEL	LOC117890791|XP_034651756.1|DSUB
OG0009526	CG13216|NP_610648.1|DMEL	LOC117890605|XP_034651435.1|DSUB
OG0009527	BomBc2|NP_611320.2|DMEL	LOC117891358|XP_034652684.1|DSUB
OG0009528	Alp7|NP_611653.1|DMEL	LOC117890202|XP_034650800.1|DSUB
OG0009529	CG18467|NP_611211.3|DMEL	LOC117890772|XP_034651734.1|DSUB
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC117892645|XP_034654890.1|DSUB
OG0009531	CG42531|NP_001163121.1|DMEL	LOC117891653|XP_034653096.1|DSUB
OG0009532	Gr58c|NP_726133.2|DMEL	LOC117890406|XP_034651108.1|DSUB
OG0009533	CG13872|NP_611449.1|DMEL	LOC117891434|XP_034652797.1|DSUB
OG0009534	CG16894|NP_611455.1|DMEL	LOC117890270|XP_034650920.1|DSUB
OG0009535	CG3502|NP_611781.3|DMEL	LOC117891176|XP_034652391.1|DSUB
OG0009536	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB
OG0009537	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL	LOC117898319|XP_034663518.1|DSUB
OG0009538	CAH5|NP_001097988.2|DMEL	LOC117896794|XP_034661181.1|DSUB
OG0009539	CG31189|NP_732580.3|DMEL	LOC117897690|XP_034662601.1|DSUB
OG0009540	ppk20|NP_651705.2|DMEL	LOC117896933|XP_034661364.1|DSUB
OG0009541	CG44094|NP_001262570.1|DMEL	LOC117897110|XP_034661645.1|DSUB
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC117898078|XP_034663145.1|DSUB
OG0009543	CG31091|NP_733127.1|DMEL	LOC117896748|XP_034661105.1|DSUB
OG0009544	CG16736|NP_649873.1|DMEL	LOC117898271|XP_034663417.1|DSUB
OG0009545	CG34300|NP_001097980.1|DMEL	LOC117890633|XP_034651476.1|DSUB
OG0009546	CG9926|NP_650323.2|DMEL	LOC117898963|XP_034664593.1|DSUB
OG0009549	CG4174|NP_730342.2|DMEL	LOC117895888|XP_034659783.1|DSUB
OG0009556	CG41242|NP_001104375.2|DMEL	LOC117892271|XP_034654283.1|DSUB
OG0009560	CG10959|NP_572451.1|DMEL	LOC117896250|XP_034660316.1|DSUB
OG0009562	CG9316|NP_610051.2|DMEL	LOC117900339|XP_034666568.1|DSUB
OG0009563	CG14120|NP_648610.1|DMEL	LOC117893200|XP_034655605.1|DSUB
OG0009564	CG42353|NP_727936.2|DMEL	LOC117903150|XP_034670878.1|DSUB
OG0009565	CG13306|NP_652444.1|DMEL	LOC117895388|XP_034658903.1|DSUB
OG0009567	pre-mod_mdg4_-V|NP_001334695.1|DMEL	LOC117898531|XP_034663891.1|DSUB
OG0009568	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL	LOC117901029|XP_034667523.1|DSUB
OG0009569	CG12609|NP_728194.1|DMEL	LOC117892711|XP_034655022.1|DSUB
OG0009570	CG4854|NP_650860.1|DMEL	LOC117896739|XP_034661095.1|DSUB
OG0009571	CG31388|NP_650060.1|DMEL	LOC117899586|XP_034665595.1|DSUB
OG0009572	Nek2|NP_572415.1|DMEL	LOC117903811|XP_034672139.1|DSUB
OG0009574	CG44774|NP_001096880.1|DMEL	LOC117903704|XP_034671976.1|DSUB
OG0009575	Cpr47Eb|NP_610655.1|DMEL	LOC117890763|XP_034651714.1|DSUB
OG0009576	Osi13|NP_649634.1|DMEL	LOC117897453|XP_034662190.1|DSUB
OG0009577	CG9021|NP_608967.1|DMEL	LOC117902648|XP_034670064.1|DSUB
OG0009578	CG10165|NP_609982.1|DMEL	LOC117900801|XP_034667178.1|DSUB
OG0009579	CG1529|NP_001285506.1|DMEL	LOC117903484|XP_034671442.1|DSUB
OG0009580	GstE13|NP_610457.1|DMEL	LOC117891781|XP_034653340.1|DSUB
OG0009581	CG4891|NP_609777.1|DMEL	LOC117900480|XP_034666756.1|DSUB
OG0009582	Lmpt|NP_996113.2|DMEL	LOC117895231|XP_034658620.1|DSUB
OG0009583	Cp7Fa|NP_001368953.1|DMEL	LOC117895553|XP_034659153.1|DSUB
OG0009584	CG12507|NP_573108.2|DMEL	LOC117903580|XP_034671691.1|DSUB
OG0009585	CG31510|NP_733082.1|DMEL	LOC117898858|XP_034664426.1|DSUB
OG0009586	CG13028|NP_996114.1|DMEL	LOC117895234|XP_034658631.1|DSUB
OG0009587	CG30273|NP_726223.1|DMEL	LOC117889918|XP_034650334.1|DSUB
OG0009588	danr|NP_651343.1|DMEL	LOC117896511|XP_034660756.1|DSUB
OG0009589	CG33230|NP_995955.1|DMEL	LOC117895571|XP_034659182.1|DSUB
OG0009590	CG14823|NP_729205.1|DMEL	LOC117894946|XP_034658162.1|DSUB
OG0009591	E_var_3-9|NP_649852.2|DMEL	LOC117899239|XP_034665004.1|DSUB
OG0009592	CG34138|NP_001036729.2|DMEL	LOC117896968|XP_034661408.1|DSUB
OG0009593	CG7342|NP_650815.2|DMEL	LOC117896356|XP_034660522.1|DSUB
OG0009594	alrm|NP_651393.1|DMEL	LOC117899232|XP_034664996.1|DSUB
OG0009595	CG14598|NP_649722.1|DMEL	LOC117896817|XP_034661213.1|DSUB
OG0009596	CG10086|NP_649736.3|DMEL	LOC117899402|XP_034665279.1|DSUB
OG0009597	CG3014|NP_649738.1|DMEL	LOC117899401|XP_034665278.1|DSUB
OG0009598	CG2993|NP_001262348.1|DMEL	LOC117899400|XP_034665276.1|DSUB
OG0009599	CG14696|NP_650035.1|DMEL	LOC117899783|XP_034665947.1|DSUB
OG0009600	sxe2|NP_650522.1|DMEL	LOC117898242|XP_034663378.1|DSUB
OG0009601	CG13622|NP_651264.2|DMEL	LOC117896844|XP_034661259.1|DSUB
OG0009602	Mco3|NP_651441.1|DMEL	LOC117896553|XP_034660830.1|DSUB
OG0009603	TMEM216|NP_649818.1|DMEL	LOC117898375|XP_034663607.1|DSUB
OG0009604	Mco4|NP_573249.1|DMEL	LOC117903853|XP_034672212.1|DSUB
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC117898754|XP_034664271.1|DSUB
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC117896546|XP_034660822.1|DSUB
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC117896545|XP_034660821.1|DSUB
OG0009608	CG17781|NP_651258.1|DMEL	LOC117898825|XP_034664383.1|DSUB
OG0009609	Mst89B|NP_650529.2|DMEL	LOC117896103|XP_034660046.1|DSUB
OG0009610	CG3517|NP_650807.1|DMEL	LOC117896360|XP_034660526.1|DSUB
OG0009611	CG11626|NP_001369023.1|DMEL	LOC117898060|XP_034663119.1|DSUB
OG0009612	CG12278|NP_650934.1|DMEL	LOC117897696|XP_034662608.1|DSUB
OG0009613	Nepl9|NP_609815.1|DMEL	LOC117900020|XP_034666098.1|DSUB
OG0009614	CG14356|NP_650339.1|DMEL	LOC117896436|XP_034660655.1|DSUB
OG0009615	CG14258|NP_651531.1|DMEL	LOC117899368|XP_034665238.1|DSUB
OG0009616	TwdlC|NP_651519.1|DMEL	LOC117899351|XP_034665209.1|DSUB
OG0009617	fru|NP_001163648.1|DMEL	LOC117897049|XP_034661524.1|DSUB
OG0009619	CAH8|NP_651033.2|DMEL	LOC117899315|XP_034665138.1|DSUB
OG0009620	CG31463|NP_731227.1|DMEL	LOC117896313|XP_034660433.1|DSUB
OG0009621	CG11672|NP_649779.1|DMEL	LOC117899070|XP_034664727.1|DSUB
OG0009622	CG14298|NP_650755.1|DMEL	LOC117896670|XP_034661008.1|DSUB
OG0009624	CG1971|NP_651900.1|DMEL	LOC117897995|XP_034663011.1|DSUB
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC117897940|XP_034662923.1|DSUB
OG0009626	CG7031|NP_651101.1|DMEL	LOC117897520|XP_034662327.1|DSUB
OG0009627	CG13840|NP_651102.3|DMEL	LOC117899113|XP_034664792.1|DSUB
OG0009628	Nepl15|NP_651098.2|DMEL	LOC117897517|XP_034662324.1|DSUB
OG0009629	TwdlW|NP_650606.2|DMEL	LOC117898477|XP_034663803.1|DSUB
OG0009630	CG31267|NP_732214.1|DMEL	LOC117898483|XP_034663810.1|DSUB
OG0009631	Spc25|NP_650239.1|DMEL	LOC117896005|XP_034659893.1|DSUB
OG0009632	sisA|NP_511116.2|DMEL	LOC117895581|XP_034659207.1|DSUB
OG0009633	hui|NP_610991.1|DMEL	LOC117890181|XP_034650770.1|DSUB
OG0009634	CG31204|NP_733428.2|DMEL	LOC117898389|XP_034663636.1|DSUB
OG0009635	CG12402|NP_001303481.1|DMEL	LOC117896210|XP_034660231.1|DSUB
OG0009636	mag|NP_649229.1|DMEL	LOC117894084|XP_034656842.1|DSUB
OG0009637	CG11168|NP_651311.2|DMEL	LOC117896071|XP_034659987.1|DSUB
OG0009638	CG14300|NP_001014639.1|DMEL	LOC117896495|XP_034660726.1|DSUB
OG0009639	zen|NP_476793.1|DMEL	LOC117898102|XP_034663174.1|DSUB
OG0009640	CG6425|NP_651497.1|DMEL	LOC117898035|XP_034663066.1|DSUB
OG0009641	CG5391|NP_651021.1|DMEL	LOC117897371|XP_034662060.1|DSUB
OG0009642	CG7080|NP_651019.1|DMEL	LOC117896021|XP_034659919.1|DSUB
OG0009643	Gr89a|NP_650555.2|DMEL	LOC117898605|XP_034664046.1|DSUB
OG0009644	Gba1a|NP_651172.1|DMEL	LOC117897908|XP_034662876.1|DSUB
OG0009645	CG10301|NP_651173.2|DMEL	LOC117897068|XP_034661562.1|DSUB
