Orthogroup	DMEL.longest_only	BCOP.longest_only
OG0007547	EMRE|NP_611294.1|DMEL	LOC119076939|XP_037039873.1|BCOP
OG0007548	pns|NP_647620.1|DMEL	LOC119070873|XP_037031284.1|BCOP
OG0007549	CRIF|NP_649333.1|DMEL	LOC119083284|XP_037048867.1|BCOP
OG0007550	Liprin-beta|NP_648661.1|DMEL	LOC119085556|XP_037051866.1|BCOP
OG0007551	CG12769|NP_001286181.1|DMEL	LOC119083261|XP_037048837.1|BCOP
OG0007552	CG4291|NP_608551.1|DMEL	LOC119066218|XP_037024436.1|BCOP
OG0007553	CG17260|NP_608744.1|DMEL	LOC119083274|XP_037048856.1|BCOP
OG0007554	SH3PX1|NP_648348.1|DMEL	LOC119071641|XP_037032496.1|BCOP
OG0007555	CG9646|NP_611183.1|DMEL	LOC119075523|XP_037037886.1|BCOP
OG0007556	nord|NP_611900.1|DMEL	LOC119066114|XP_037024290.1|BCOP
OG0007557	CG3376|NP_001246491.1|DMEL	LOC119074241|XP_037036158.1|BCOP
OG0007558	kn|NP_001097317.1|DMEL	LOC119071901|XP_037032901.1|BCOP
OG0007559	PrBP|NP_609246.1|DMEL	LOC119085112|XP_037051265.1|BCOP
OG0007560	atk|NP_649228.1|DMEL	LOC119085945|XP_037052394.1|BCOP
OG0007561	CG14082|NP_001262035.1|DMEL	LOC119070673|XP_037031007.1|BCOP
OG0007562	byn|NP_524031.2|DMEL	LOC119066841|XP_037025401.1|BCOP
OG0007563	CG7430|NP_649017.1|DMEL	LOC119083169|XP_037048723.1|BCOP
OG0007564	CG11279|NP_648628.1|DMEL	LOC119071615|XP_037032449.1|BCOP
OG0007565	Cad96Ca|NP_651349.1|DMEL	LOC119070125|XP_037030340.1|BCOP
OG0007566	Cpsf160|NP_995833.1|DMEL	LOC119076249|XP_037038810.1|BCOP
OG0007567	Pdhb|NP_651668.1|DMEL	LOC119067474|XP_037026370.1|BCOP
OG0007568	Orc3|NP_476904.1|DMEL	LOC119082249|XP_037047606.1|BCOP
OG0007569	Rep|NP_477420.1|DMEL	LOC119082584|XP_037048017.1|BCOP
OG0007570	ValRS|NP_001260946.1|DMEL	LOC119082690|XP_037048158.1|BCOP
OG0007571	FLASH|NP_610845.1|DMEL	LOC119082703|XP_037048176.1|BCOP
OG0007572	CG6907|NP_608932.1|DMEL	LOC119072260|XP_037033344.1|BCOP
OG0007573	CysRS|NP_611087.1|DMEL	LOC119066186|XP_037024383.1|BCOP
OG0007574	Adck1|NP_611947.2|DMEL	LOC119082036|XP_037047254.1|BCOP
OG0007575	bdg|NP_611064.2|DMEL	LOC119070661|XP_037030986.1|BCOP
OG0007576	Imp|NP_001245616.1|DMEL	LOC119074599|XP_037036740.1|BCOP
OG0007577	Taf8|NP_523397.1|DMEL	LOC119084047|XP_037049778.1|BCOP
OG0007578	chif|NP_523583.2|DMEL	LOC119066631|XP_037025087.1|BCOP
OG0007579	Gle1|NP_610400.1|DMEL	LOC119067398|XP_037026237.1|BCOP
OG0007580	CG13449|NP_648787.2|DMEL	LOC119066013|XP_037024125.1|BCOP
OG0007581	CG17904|NP_609805.1|DMEL	LOC119072272|XP_037033359.1|BCOP
OG0007582	CG11857|NP_001303417.1|DMEL	LOC119071322|XP_037032102.1|BCOP
OG0007583	Ppcdc|NP_726105.1|DMEL	LOC119066884|XP_037025467.1|BCOP
OG0007584	HERC2|NP_608388.2|DMEL	LOC119076004|XP_037038472.1|BCOP
OG0007585	Grip163|NP_648537.2|DMEL	LOC119074864|XP_037037080.1|BCOP
OG0007586	CG16890|NP_609671.1|DMEL	LOC119070902|XP_037031323.1|BCOP, LOC119070693|XP_037031040.1|BCOP
OG0007587	CG30389|NP_001261116.1|DMEL	LOC119078321|XP_037041721.1|BCOP
OG0007588	CG12547|NP_001036460.1|DMEL	LOC119082269|XP_037047631.1|BCOP
OG0007589	CG1575|NP_572440.1|DMEL	LOC119068451|XP_037027925.1|BCOP
OG0007590	Trl|NP_001261846.1|DMEL	LOC119086036|XP_037052505.1|BCOP
OG0007591	CG30338|NP_724811.1|DMEL	LOC119072631|XP_037033770.1|BCOP
OG0007592	CG17807|NP_611690.2|DMEL	LOC119076671|XP_037039460.1|BCOP
OG0007593	MAPk-Ak2|NP_524769.1|DMEL	LOC119080481|XP_037044761.1|BCOP
OG0007594	CG12929|NP_610502.1|DMEL	LOC119071020|XP_037031515.1|BCOP
OG0007595	CG16926|NP_652364.3|DMEL	LOC119078784|XP_037042391.1|BCOP
OG0007596	Pex2|NP_648210.1|DMEL	LOC119081265|XP_037045901.1|BCOP
OG0007597	CG32202|NP_730354.2|DMEL	LOC119071808|XP_037032768.1|BCOP
OG0007598	bug|NP_611065.1|DMEL	LOC119071781|XP_037032734.1|BCOP
OG0007599	CG10171|NP_729888.1|DMEL	LOC119070996|XP_037031485.1|BCOP
OG0007600	Bet1|NP_649096.1|DMEL	LOC119071018|XP_037031512.1|BCOP
OG0007601	CG12355|NP_001097610.1|DMEL	LOC119072403|XP_037033515.1|BCOP
OG0007602	Rpb8|NP_649352.1|DMEL	LOC119082825|XP_037048371.1|BCOP
OG0007603	CG11247|NP_001097659.1|DMEL	LOC119072194|XP_037033259.1|BCOP
OG0007604	CG13875|NP_612005.1|DMEL	LOC119077783|XP_037040986.1|BCOP
OG0007605	Ten-m|NP_001262211.1|DMEL	LOC119082722|XP_037048198.1|BCOP
OG0007606	Pi3K68D|NP_524028.2|DMEL	LOC119084597|XP_037050541.1|BCOP
OG0007607	CG5455|NP_651481.1|DMEL	LOC119071192|XP_037031861.1|BCOP
OG0007608	CG4042|NP_649250.2|DMEL	LOC119066945|XP_037025559.1|BCOP
OG0007609	nmdyn-D6|NP_572965.1|DMEL	LOC119066934|XP_037025542.1|BCOP
OG0007610	dila|NP_001137629.2|DMEL	LOC119070665|XP_037030994.1|BCOP
OG0007611	PMCA|NP_001033803.3|DMEL	LOC119081003|XP_037045572.1|BCOP
OG0007612	trpl|NP_476895.1|DMEL	LOC119071105|XP_037031642.1|BCOP
OG0007613	Xbp1|NP_726032.4|DMEL	LOC119074273|XP_037036190.1|BCOP
OG0007614	Usp5|NP_001334708.1|DMEL	LOC119076951|XP_037039899.1|BCOP
OG0007615	aay|NP_524001.2|DMEL	LOC119082556|XP_037047968.1|BCOP
OG0007616	Atg14|NP_651669.1|DMEL	LOC119069594|XP_037029579.1|BCOP
OG0007617	sff|NP_648814.3|DMEL	LOC119071153|XP_037031794.1|BCOP
OG0007618	nan|NP_001261833.1|DMEL	LOC119071346|XP_037032128.1|BCOP
OG0007619	Abp1|NP_648657.1|DMEL	LOC119071209|XP_037031899.1|BCOP
OG0007620	upSET|NP_648681.1|DMEL	LOC119070877|XP_037031288.1|BCOP
OG0007622	Eip75B|NP_730321.1|DMEL	LOC119066659|XP_037025127.1|BCOP
OG0007623	CG17233|NP_730500.1|DMEL	LOC119071525|XP_037032293.1|BCOP
OG0007624	Six4|NP_649256.1|DMEL	LOC119072080|XP_037033126.1|BCOP
OG0007625	CG42671|NP_001287029.1|DMEL	LOC119079869|XP_037043842.1|BCOP
OG0007626	CG2211|NP_612102.2|DMEL	LOC119066196|XP_037024410.1|BCOP
OG0007627	l_3_02640|NP_612103.1|DMEL	LOC119066195|XP_037024407.1|BCOP
OG0007628	fd102C|NP_651951.1|DMEL	LOC119081017|XP_037045594.1|BCOP
OG0007629	CG13667|NP_648220.1|DMEL	LOC119070302|XP_037030463.1|BCOP
OG0007630	CG14280|NP_650797.1|DMEL	LOC119085723|XP_037052067.1|BCOP
OG0007631	CG12877|NP_001034073.1|DMEL	LOC119067824|XP_037026883.1|BCOP
OG0007632	Mkp|NP_001036572.1|DMEL	LOC119079681|XP_037043633.1|BCOP
OG0007633	msl-1|NP_476896.1|DMEL	LOC119071501|XP_037032254.1|BCOP
OG0007635	Adat1|NP_609676.1|DMEL	LOC119076977|XP_037039973.1|BCOP
OG0007637	Haspin|NP_001015349.2|DMEL	LOC119075303|XP_037037609.1|BCOP
OG0007638	Mur2B|NP_569927.1|DMEL	LOC119069631|XP_037029628.1|BCOP
OG0007639	Tim9b|NP_001027074.1|DMEL	LOC119076548|XP_037039239.1|BCOP
OG0007640	CG18011|NP_610559.1|DMEL	LOC119081335|XP_037046029.1|BCOP, LOC119081151|XP_037045799.1|BCOP
OG0007642	Mdr50|NP_523740.3|DMEL	LOC119072324|XP_037033408.1|BCOP, LOC119074845|XP_037037051.1|BCOP
OG0007643	glob1|NP_524369.1|DMEL	LOC119076163|XP_037038743.1|BCOP
OG0007644	CG1910|NP_651888.1|DMEL	LOC119077913|XP_037041183.1|BCOP
OG0007664	Kif19A|NP_996208.1|DMEL	LOC119068333|XP_037027782.1|BCOP
OG0007665	Myc|NP_525062.2|DMEL	LOC119083291|XP_037048883.1|BCOP
OG0007666	CG10804|NP_001138150.1|DMEL	LOC119069059|XP_037028828.1|BCOP
OG0007667	wap|NP_608461.1|DMEL	LOC119067831|XP_037026900.1|BCOP
OG0007668	CG13392|NP_609220.1|DMEL	LOC119068502|XP_037028007.1|BCOP
OG0007669	stnA|NP_001036316.1|DMEL	LOC119068119|XP_037027463.1|BCOP
OG0007670	stnB|NP_001036319.2|DMEL	LOC119068118|XP_037027462.1|BCOP
OG0007671	CAH3|NP_572497.1|DMEL	LOC119080749|XP_037045198.1|BCOP
OG0007672	O-fut2|NP_569916.1|DMEL	LOC119068347|XP_037027798.1|BCOP
OG0007673	CG6066|NP_651538.1|DMEL	LOC119068170|XP_037027549.1|BCOP
OG0007674	NFAT|NP_001096974.1|DMEL	LOC119069180|XP_037029004.1|BCOP
OG0007675	Pdcd4|NP_001096977.1|DMEL	LOC119067178|XP_037025898.1|BCOP
OG0007676	Tsf1|NP_523401.2|DMEL	LOC119085646|XP_037051978.1|BCOP
OG0007677	CG4558|NP_001162683.1|DMEL	LOC119067686|XP_037026700.1|BCOP
OG0007678	CG32579|NP_001259606.1|DMEL	LOC119071242|XP_037031972.1|BCOP
OG0007679	Dsp1|NP_001138203.1|DMEL	LOC119068314|XP_037027753.1|BCOP
OG0007680	CG31694|NP_722858.1|DMEL	LOC119077111|XP_037040174.1|BCOP
OG0007681	MED25|NP_650854.1|DMEL	LOC119080411|XP_037044643.1|BCOP
OG0007682	CG8916|NP_573090.3|DMEL	LOC119069894|XP_037029989.1|BCOP
OG0007683	CG14207|NP_728275.1|DMEL	LOC119067313|XP_037026117.1|BCOP
OG0007684	Rtc1|NP_572919.1|DMEL	LOC119068608|XP_037028162.1|BCOP
OG0007685	sd|NP_001368984.1|DMEL	LOC119069639|XP_037029641.1|BCOP
OG0007686	CG4301|NP_573125.1|DMEL	LOC119068852|XP_037028564.1|BCOP
OG0007687	peb|NP_476674.3|DMEL	LOC119070117|XP_037030326.1|BCOP
OG0007688	CG5986|NP_651207.1|DMEL	LOC119070012|XP_037030186.1|BCOP
OG0007689	Npc1b|NP_608417.2|DMEL	LOC119067159|XP_037025848.1|BCOP
OG0007690	AMPdeam|NP_001285233.1|DMEL	LOC119067161|XP_037025850.1|BCOP
OG0007691	CG4884|NP_651604.1|DMEL	LOC119068212|XP_037027600.1|BCOP
OG0007692	CG15760|NP_001259527.1|DMEL	LOC119067017|XP_037025639.1|BCOP
OG0007693	CG7556|NP_573354.1|DMEL	LOC119068346|XP_037027797.1|BCOP
OG0007694	CG7275|NP_648767.1|DMEL	LOC119070597|XP_037030911.1|BCOP
OG0007695	CG5921|NP_727061.2|DMEL	LOC119067674|XP_037026681.1|BCOP
OG0007696	CG14074|NP_001246826.1|DMEL	LOC119077927|XP_037041202.1|BCOP
OG0007697	nAChRbeta1|NP_523927.2|DMEL	LOC119082150|XP_037047449.1|BCOP
OG0007698	CG43313|NP_572853.2|DMEL	LOC119067031|XP_037025662.1|BCOP
OG0007699	CARPA|NP_572407.3|DMEL	LOC119080688|XP_037045024.1|BCOP
OG0007700	Mct1|NP_477334.2|DMEL	LOC119070385|XP_037030593.1|BCOP
OG0007701	CG15765|NP_572269.1|DMEL	LOC119070389|XP_037030602.1|BCOP
OG0007702	fz3|NP_001096859.1|DMEL	LOC119084825|XP_037050804.1|BCOP
OG0007703	CG11436|NP_572169.1|DMEL	LOC119067391|XP_037026216.1|BCOP
OG0007704	Sox100B|NP_651839.1|DMEL	LOC119068080|XP_037027382.1|BCOP
OG0007706	wgn|NP_728186.1|DMEL	LOC119069507|XP_037029479.1|BCOP
OG0007707	rut|NP_511156.2|DMEL	LOC119081617|XP_037046562.1|BCOP
OG0007708	Ac13E|NP_001259575.1|DMEL	LOC119070332|XP_037030498.1|BCOP
OG0007709	CG1673|NP_572884.1|DMEL	LOC119069570|XP_037029545.1|BCOP
OG0007710	fw|NP_511136.2|DMEL	LOC119067621|XP_037026608.1|BCOP
OG0007711	Nprl2|NP_573174.1|DMEL	LOC119076091|XP_037038641.1|BCOP
OG0007712	CG9095|NP_001096984.1|DMEL	LOC119068621|XP_037028177.1|BCOP
OG0007713	rg|NP_001284879.1|DMEL	LOC119070005|XP_037030156.1|BCOP
OG0007715	Clic|NP_572928.1|DMEL	LOC119080283|XP_037044448.1|BCOP
OG0007716	stx|NP_572648.1|DMEL	LOC119070395|XP_037030609.1|BCOP
OG0007717	stops|NP_733416.2|DMEL	LOC119067538|XP_037026489.1|BCOP
OG0007718	mst|NP_523435.1|DMEL	LOC119077098|XP_037040150.1|BCOP
OG0007719	OtopLa|NP_001162676.1|DMEL	LOC119068645|XP_037028213.1|BCOP
OG0007720	OtopLc|NP_001303575.1|DMEL	LOC119068648|XP_037028218.1|BCOP
OG0007721	CG32694|NP_727383.1|DMEL	LOC119069643|XP_037029656.1|BCOP
OG0007722	CG15252|NP_572595.2|DMEL	LOC119069655|XP_037029669.1|BCOP
OG0007723	CG15249|NP_001096928.1|DMEL	LOC119069572|XP_037029550.1|BCOP
OG0007724	rempA|NP_995608.1|DMEL	LOC119067668|XP_037026669.1|BCOP
OG0007725	CG11178|NP_572901.1|DMEL	LOC119068859|XP_037028590.1|BCOP
OG0007726	Karl|NP_727559.1|DMEL	LOC119067273|XP_037026047.1|BCOP
OG0007727	Yippee|NP_572882.1|DMEL	LOC119067335|XP_037026135.1|BCOP
OG0007729	prtp|NP_572742.1|DMEL	LOC119069737|XP_037029771.1|BCOP, LOC119085494|XP_037051805.1|BCOP
OG0007730	CG3726|NP_001284917.1|DMEL	LOC119068093|XP_037027407.1|BCOP
OG0007731	CG5021|NP_001163390.1|DMEL	LOC119080881|XP_037045358.1|BCOP
OG0007732	CG1812|NP_608397.1|DMEL	LOC119081740|XP_037046804.1|BCOP
OG0007733	sing|NP_573146.1|DMEL	LOC119069152|XP_037028952.1|BCOP
OG0007734	CG15865|NP_573143.1|DMEL	LOC119067213|XP_037025952.1|BCOP
OG0007735	Ykt6|NP_572423.1|DMEL	LOC119068095|XP_037027413.1|BCOP
OG0007736	dor|NP_477286.2|DMEL	LOC119069184|XP_037029012.1|BCOP
OG0007737	Pi3K92E|NP_650902.1|DMEL	LOC119079340|XP_037043061.1|BCOP
OG0007738	CenB1A|NP_524458.1|DMEL	LOC119069482|XP_037029444.1|BCOP
OG0007739	Parg|NP_001245511.1|DMEL	LOC119085601|XP_037051919.1|BCOP
OG0007740	dx|NP_511064.2|DMEL	LOC119070341|XP_037030524.1|BCOP
OG0007741	rudhira|NP_001368979.1|DMEL	LOC119069910|XP_037030011.1|BCOP
OG0007742	kat80|NP_727940.1|DMEL	LOC119070344|XP_037030529.1|BCOP
OG0007743	Dop1R2|NP_001263072.1|DMEL	LOC119068246|XP_037027672.1|BCOP
OG0007745	CG14304|NP_650731.3|DMEL	LOC119069933|XP_037030052.1|BCOP
OG0007746	CG33722|NP_001287229.1|DMEL	LOC119067680|XP_037026688.1|BCOP
OG0007747	f|NP_001036284.1|DMEL	LOC119070077|XP_037030273.1|BCOP
OG0007748	RunxB|NP_001259745.1|DMEL	LOC119068950|XP_037028711.1|BCOP, LOC119068550|XP_037028073.1|BCOP
OG0007749	Nmd3|NP_477332.1|DMEL	LOC119069838|XP_037029900.1|BCOP
OG0007750	CG15547|NP_651833.1|DMEL	LOC119085968|XP_037052425.1|BCOP
OG0007751	Nle|NP_477294.2|DMEL	LOC119069217|XP_037029089.1|BCOP
OG0007752	CG14615|NP_608459.1|DMEL	LOC119077701|XP_037040869.1|BCOP
OG0007753	Aladin|NP_572557.1|DMEL	LOC119067613|XP_037026602.1|BCOP
OG0007754	Uba5|NP_572722.2|DMEL	LOC119070133|XP_037030352.1|BCOP
OG0007755	CG43155|NP_572720.2|DMEL	LOC119080613|XP_037044911.1|BCOP
OG0007756	CG6847|NP_573259.2|DMEL	LOC119068054|XP_037027344.1|BCOP
OG0007757	Tre1|NP_001284901.1|DMEL	LOC119078897|XP_037042524.1|BCOP
OG0007758	mmy|NP_609032.1|DMEL	LOC119068279|XP_037027705.1|BCOP
OG0007759	CG2218|NP_651790.1|DMEL	LOC119068280|XP_037027707.1|BCOP
OG0007760	CG15643|NP_788909.1|DMEL	LOC119069919|XP_037030035.1|BCOP
OG0007761	CG1486|NP_608450.1|DMEL	LOC119068142|XP_037027498.1|BCOP
OG0007762	tty|NP_728415.4|DMEL	LOC119068145|XP_037027508.1|BCOP
OG0007763	Ptth|NP_001285550.1|DMEL	LOC119071309|XP_037032082.1|BCOP
OG0007764	sws|NP_727224.2|DMEL	LOC119082115|XP_037047388.1|BCOP
OG0007765	sn|NP_727226.1|DMEL	LOC119067679|XP_037026687.1|BCOP
OG0007766	CG9813|NP_001262533.1|DMEL	LOC119069847|XP_037029912.1|BCOP
OG0007767	Actbeta|NP_651942.2|DMEL	LOC119081005|XP_037045580.1|BCOP
OG0007768	CG7872|NP_573044.1|DMEL	LOC119067126|XP_037025795.1|BCOP
OG0007769	mRpL3|NP_511166.2|DMEL	LOC119067348|XP_037026154.1|BCOP
OG0007770	CG12375|NP_609183.1|DMEL	LOC119069586|XP_037029571.1|BCOP
OG0007771	THG|NP_609737.1|DMEL	LOC119067267|XP_037026040.1|BCOP
OG0007772	CG14805|NP_569954.1|DMEL	LOC119069501|XP_037029468.1|BCOP
OG0007773	Gal|NP_608978.2|DMEL	LOC119066237|XP_037024449.1|BCOP, LOC119070827|XP_037031224.1|BCOP
OG0007774	CG14838|NP_648138.1|DMEL	LOC119068831|XP_037028496.1|BCOP
OG0007775	mRNA-cap|NP_572952.1|DMEL	LOC119070255|XP_037030418.1|BCOP
OG0007776	CG6123|NP_573286.1|DMEL	LOC119082322|XP_037047720.1|BCOP
OG0007777	CG11134|NP_572916.1|DMEL	LOC119070253|XP_037030416.1|BCOP
OG0007778	l_1_G0004|NP_608387.1|DMEL	LOC119085583|XP_037051896.1|BCOP
OG0007779	Golgin104|NP_648879.1|DMEL	LOC119068861|XP_037028592.1|BCOP
OG0007780	CG32795|NP_570029.1|DMEL	LOC119083624|XP_037049254.1|BCOP
OG0007781	sol|NP_476738.3|DMEL	LOC119069875|XP_037029945.1|BCOP
OG0007782	CG6379|NP_572148.2|DMEL	LOC119075779|XP_037038234.1|BCOP
OG0007783	Spt6|NP_651962.2|DMEL	LOC119078608|XP_037042097.1|BCOP
OG0007784	Cont|NP_649461.2|DMEL	LOC119085053|XP_037051164.1|BCOP
OG0007785	Socs16D|NP_001259662.1|DMEL	LOC119068756|XP_037028387.1|BCOP
OG0007786	Gsc|NP_001137762.2|DMEL	LOC119066224|XP_037024442.1|BCOP
OG0007787	TkR99D|NP_001263092.1|DMEL	LOC119084486|XP_037050383.1|BCOP
OG0007789	CG31191|NP_001097850.3|DMEL	LOC119085137|XP_037051305.1|BCOP
OG0007790	CG11873|NP_001263051.1|DMEL	LOC119067874|XP_037027035.1|BCOP
OG0007791	CG31068|NP_733205.3|DMEL	LOC119081421|XP_037046224.1|BCOP, LOC119067885|XP_037027061.1|BCOP
OG0007792	CG17065|NP_001162805.1|DMEL	LOC119069533|XP_037029504.1|BCOP
OG0007793	CG14683|NP_788632.1|DMEL	LOC119068479|XP_037027985.1|BCOP
OG0007794	Naa15-16|NP_573384.1|DMEL	LOC119067042|XP_037025681.1|BCOP
OG0007795	CG3040|NP_572372.1|DMEL	LOC119070611|XP_037030935.1|BCOP
OG0007796	CG13663|NP_651351.1|DMEL	LOC119081576|XP_037046509.1|BCOP
OG0007797	CG9743|NP_651781.1|DMEL	LOC119068358|XP_037027821.1|BCOP
OG0007798	CG15531|NP_651780.1|DMEL	LOC119068355|XP_037027818.1|BCOP
OG0007799	Pfdn5|NP_651053.1|DMEL	LOC119068490|XP_037027997.1|BCOP
OG0007801	CG11836|NP_001356925.1|DMEL	LOC119066779|XP_037025333.1|BCOP
OG0007802	BBIP1|NP_001163568.1|DMEL	LOC119068427|XP_037027890.1|BCOP
OG0007803	ChAT|NP_477004.5|DMEL	LOC119068511|XP_037028011.1|BCOP
OG0007804	Evi5|NP_727526.2|DMEL	LOC119068766|XP_037028408.1|BCOP
OG0007805	dod|NP_523428.1|DMEL	LOC119068758|XP_037028390.1|BCOP
OG0007806	peng|NP_523429.1|DMEL	LOC119068762|XP_037028393.1|BCOP
OG0007808	Nepl16|NP_001097912.1|DMEL	LOC119069960|XP_037030087.1|BCOP
OG0007809	CG9577|NP_608375.1|DMEL	LOC119067570|XP_037026549.1|BCOP
OG0007810	CG7099|NP_609648.1|DMEL	LOC119070116|XP_037030324.1|BCOP
OG0007811	Bruce|NP_001262460.1|DMEL	LOC119070357|XP_037030545.1|BCOP
OG0007812	CG1789|NP_572504.1|DMEL	LOC119078776|XP_037042381.1|BCOP
OG0007813	CG31121|NP_733058.1|DMEL	LOC119068055|XP_037027345.1|BCOP
OG0007814	CG6398|NP_573244.1|DMEL	LOC119068777|XP_037028432.1|BCOP
OG0007815	Bx42|NP_511093.2|DMEL	LOC119069315|XP_037029262.1|BCOP
OG0007817	Hpr1|NP_649594.1|DMEL	LOC119076246|XP_037038804.1|BCOP
OG0007818	Kal1|NP_651220.3|DMEL	LOC119068663|XP_037028239.1|BCOP
OG0007819	Rpp20|NP_001285462.1|DMEL	LOC119068784|XP_037028439.1|BCOP
OG0007820	CG1607|NP_001263139.1|DMEL	LOC119069216|XP_037029087.1|BCOP
OG0007823	CG31028|NP_733352.3|DMEL	LOC119069178|XP_037029000.1|BCOP
OG0007825	CG46280|NP_650253.1|DMEL	LOC119069308|XP_037029254.1|BCOP
OG0007826	CG9986|NP_651623.1|DMEL	LOC119070377|XP_037030587.1|BCOP
OG0007827	CG3224|NP_572335.1|DMEL	LOC119074698|XP_037036879.1|BCOP
OG0007828	Ppat-Dpck|NP_647985.1|DMEL	LOC119073805|XP_037035462.1|BCOP
OG0007829	srl|NP_730835.2|DMEL	LOC119069130|XP_037028928.1|BCOP
OG0007830	CG14309|NP_650718.2|DMEL	LOC119069036|XP_037028800.1|BCOP
OG0007831	CG9240|NP_573054.2|DMEL	LOC119079591|XP_037043480.1|BCOP
OG0007832	Naxe|NP_572604.2|DMEL	LOC119069259|XP_037029208.1|BCOP
OG0007833	CG16903|NP_569980.1|DMEL	LOC119068099|XP_037027418.1|BCOP
OG0007834	CG11791|NP_651327.1|DMEL	LOC119069819|XP_037029877.1|BCOP
OG0007837	Osi11|NP_649630.1|DMEL	LOC119068818|XP_037028487.1|BCOP
OG0007839	Arfrp1|NP_572526.1|DMEL	LOC119068595|XP_037028144.1|BCOP
OG0007840	eIF2Balpha|NP_651752.1|DMEL	LOC119069244|XP_037029192.1|BCOP
OG0007842	jus|NP_001097963.1|DMEL	LOC119070437|XP_037030676.1|BCOP
OG0007843	CG14515|NP_651681.2|DMEL	LOC119070438|XP_037030683.1|BCOP
OG0007844	CG33958|NP_001033958.1|DMEL	LOC119068546|XP_037028069.1|BCOP
OG0007846	CG4119|NP_572242.1|DMEL	LOC119083478|XP_037049094.1|BCOP
OG0007847	CG18428|NP_651213.1|DMEL	LOC119067223|XP_037025964.1|BCOP
OG0007848	Sec10|NP_651218.1|DMEL	LOC119076743|XP_037039583.1|BCOP
OG0007849	PpD3|NP_524946.1|DMEL	LOC119070356|XP_037030544.1|BCOP
OG0007850	CG16908|NP_649937.1|DMEL	LOC119067876|XP_037027040.1|BCOP
OG0007851	CG34293|NP_001097945.1|DMEL	LOC119067932|XP_037027141.1|BCOP
OG0007852	CG10035|NP_650182.1|DMEL	LOC119070489|XP_037030738.1|BCOP
OG0007853	CG10000|NP_651630.3|DMEL	LOC119068429|XP_037027892.1|BCOP
OG0007854	CG5510|NP_651224.1|DMEL	LOC119082558|XP_037047979.1|BCOP
OG0007855	nerfin-2|NP_001262446.1|DMEL	LOC119067194|XP_037025920.1|BCOP
OG0007856	Npc2f|NP_651219.1|DMEL	LOC119067463|XP_037026344.1|BCOP
OG0007857	CG10365|NP_651176.1|DMEL	LOC119070457|XP_037030707.1|BCOP
OG0007858	Snx6|NP_001245939.1|DMEL	LOC119074395|XP_037036410.1|BCOP
OG0007859	Zpr1|NP_572532.1|DMEL	LOC119080612|XP_037044909.1|BCOP
OG0007860	Mcm5|NP_524308.2|DMEL	LOC119070507|XP_037030759.1|BCOP
OG0007861	Desi|NP_650016.1|DMEL	LOC119070615|XP_037030938.1|BCOP
OG0007862	CG45073|NP_001287601.1|DMEL	LOC119070616|XP_037030939.1|BCOP, LOC119070527|XP_037030796.1|BCOP
OG0007863	CG6115|NP_652578.1|DMEL	LOC119066732|XP_037025248.1|BCOP
OG0007864	CG9626|NP_649781.1|DMEL	LOC119067416|XP_037026265.1|BCOP
OG0007865	CG7264|NP_648515.1|DMEL	LOC119070561|XP_037030864.1|BCOP
OG0007867	AdipoR|NP_651061.1|DMEL	LOC119075684|XP_037038094.1|BCOP
OG0007868	mah|NP_651316.1|DMEL	LOC119069885|XP_037029957.1|BCOP
OG0007869	Nep1|NP_511056.2|DMEL	LOC119067673|XP_037026675.1|BCOP
OG0007871	CG9114|NP_573016.1|DMEL	LOC119073700|XP_037035195.1|BCOP
OG0007872	unc-13-4A|NP_648096.4|DMEL	LOC119080393|XP_037044607.1|BCOP
OG0007874	CG3309|NP_572216.1|DMEL	LOC119078928|XP_037042565.1|BCOP
OG0007875	CG11883|NP_001097260.1|DMEL	LOC119075655|XP_037038049.1|BCOP
OG0007876	Tsp5D|NP_001259266.1|DMEL	LOC119067690|XP_037026707.1|BCOP
OG0007877	gce|NP_511160.2|DMEL	LOC119073250|XP_037034497.1|BCOP
OG0007878	CG33785|NP_001027443.1|DMEL	LOC119081846|XP_037046983.1|BCOP
OG0007879	Eip74EF|NP_730288.1|DMEL	LOC119080656|XP_037044968.1|BCOP
OG0007880	Xpac|NP_476866.1|DMEL	LOC119078287|XP_037041672.1|BCOP
OG0007881	CG14982|NP_647841.1|DMEL	LOC119073697|XP_037035192.1|BCOP
OG0007882	mge|NP_523910.1|DMEL	LOC119080179|XP_037044300.1|BCOP
OG0007884	Obp73a|NP_001097628.1|DMEL	LOC119077327|XP_037040405.1|BCOP
OG0007885	Git|NP_610599.3|DMEL	LOC119080378|XP_037044578.1|BCOP
OG0007886	CG7110|NP_609652.3|DMEL	LOC119084171|XP_037049924.1|BCOP
OG0007887	ida|NP_647837.2|DMEL	LOC119080217|XP_037044353.1|BCOP
OG0007888	APP-BP1|NP_648435.1|DMEL	LOC119073507|XP_037034918.1|BCOP
OG0007889	Syx7|NP_730632.1|DMEL	LOC119073407|XP_037034736.1|BCOP
OG0007890	Atg18a|NP_001261565.1|DMEL	LOC119081778|XP_037046880.1|BCOP
OG0007891	B9d1|NP_650470.1|DMEL	LOC119068438|XP_037027905.1|BCOP
OG0007892	l_2_09851|NP_610182.3|DMEL	LOC119072049|XP_037033072.1|BCOP
OG0007893	mi|NP_611803.1|DMEL	LOC119078870|XP_037042492.1|BCOP
