Orthogroup	DMEL.longest_only	HILL.longest_only
OG0007894	nwk|NP_001286994.1|DMEL	LOC119648045|XP_037905425.1|HILL
OG0007895	rno|NP_612007.2|DMEL	LOC119647844|XP_037905029.1|HILL
OG0007896	ND-13B|NP_648409.1|DMEL	LOC119648668|XP_037906384.1|HILL
OG0007898	yellow-g2|NP_647710.1|DMEL	LOC119648614|XP_037906312.1|HILL
OG0007899	Ccn|NP_730294.1|DMEL	LOC119649598|XP_037907740.1|HILL
OG0007900	ND-MWFE|NP_001097297.1|DMEL	LOC119660478|XP_037924997.1|HILL
OG0007901	Prm|NP_523982.2|DMEL	LOC119647571|XP_037904498.1|HILL
OG0007902	opm|NP_572994.1|DMEL	LOC119657140|XP_037919840.1|HILL
OG0007905	Wwox|NP_609171.1|DMEL	LOC119651287|XP_037910730.1|HILL
OG0007906	DIP-delta|NP_001097508.2|DMEL	LOC119648962|XP_037906810.1|HILL
OG0007907	Fitm|NP_729053.2|DMEL	LOC119647477|XP_037904345.1|HILL
OG0007908	Gdap1|NP_647945.1|DMEL	LOC119648198|XP_037905722.1|HILL
OG0007909	Rtca|NP_569977.1|DMEL	LOC119647123|XP_037903837.1|HILL
OG0007910	Ugt316A1|NP_649085.1|DMEL	LOC119648758|XP_037906512.1|HILL
OG0007911	Ccz1|NP_647835.1|DMEL	LOC119649565|XP_037907693.1|HILL
OG0007912	mRpL46|NP_647661.1|DMEL	LOC119648243|XP_037905803.1|HILL
OG0007913	CG14977|NP_001261382.1|DMEL	LOC119649566|XP_037907694.1|HILL
OG0007914	prc|NP_524658.2|DMEL	LOC119647405|XP_037904208.1|HILL
OG0007915	Su_P_|NP_524116.2|DMEL	LOC119648755|XP_037906508.1|HILL
OG0007916	CG14000|NP_608969.1|DMEL	LOC119655194|XP_037916891.1|HILL
OG0007917	CG33774|NP_001027396.1|DMEL	LOC119647171|XP_037903904.1|HILL
OG0007918	CG30157|NP_724519.1|DMEL	LOC119653633|XP_037914343.1|HILL
OG0007921	Tsp47F|NP_725044.1|DMEL	LOC119661286|XP_037926490.1|HILL
OG0007922	CG4702|NP_001247070.1|DMEL	LOC119655575|XP_037917435.1|HILL
OG0007923	Myo10A|NP_001036269.2|DMEL	LOC119653402|XP_037913895.1|HILL
OG0007924	nemy|NP_725208.1|DMEL	LOC119658909|XP_037922643.1|HILL
OG0007925	CG2736|NP_611991.1|DMEL	LOC119646271|XP_037902607.1|HILL, LOC119646676|XP_037903136.1|HILL
OG0007926	CG8320|NP_611072.2|DMEL	LOC119661790|XP_037927202.1|HILL
OG0007927	Liprin-alpha|NP_001260155.1|DMEL	LOC119660778|XP_037925486.1|HILL
OG0007928	Hnf4|NP_723413.1|DMEL	LOC119650732|XP_037909691.1|HILL
OG0007929	Nlg2|NP_523496.1|DMEL	LOC119653028|XP_037913400.1|HILL
OG0007930	CG34038|NP_001033975.2|DMEL	LOC119659582|XP_037923666.1|HILL
OG0007931	CG9527|NP_001137800.1|DMEL	LOC119653048|XP_037913440.1|HILL
OG0007932	Mfe2|NP_573109.1|DMEL	LOC119648611|XP_037906311.1|HILL
OG0007933	CG14906|NP_650573.1|DMEL	LOC119646156|XP_037902455.1|HILL
OG0007934	CG14651|NP_649475.3|DMEL	LOC119651759|XP_037911425.1|HILL
OG0007935	Edem2|NP_609611.1|DMEL	LOC119651495|XP_037911038.1|HILL
OG0007936	RpS27A|NP_476778.1|DMEL	LOC119650658|XP_037909521.1|HILL
OG0007937	mts|NP_476805.1|DMEL	LOC119647299|XP_037904130.1|HILL
OG0007938	CG6729|NP_609449.1|DMEL	LOC119656697|XP_037919134.1|HILL
OG0007939	Cep97|NP_608811.2|DMEL	LOC119661551|XP_037926867.1|HILL
OG0007940	capu|NP_001137784.1|DMEL	LOC119647087|XP_037903788.1|HILL
OG0007941	Atf6|NP_995745.1|DMEL	LOC119646151|XP_037902448.1|HILL
OG0007942	CG15914|NP_573084.1|DMEL	LOC119655825|XP_037917859.1|HILL
OG0007943	CG43778|NP_001369129.1|DMEL	LOC119651918|XP_037911674.1|HILL
OG0007944	dlt|NP_728672.1|DMEL	LOC119652697|XP_037912904.1|HILL
OG0007946	CG17658|NP_611845.2|DMEL	LOC119651289|XP_037910732.1|HILL
OG0007947	Uvrag|NP_609632.1|DMEL	LOC119651380|XP_037910881.1|HILL
OG0007948	CycE|NP_001246037.1|DMEL	LOC119650605|XP_037909393.1|HILL
OG0007949	fz4|NP_511068.2|DMEL	LOC119655734|XP_037917715.1|HILL
OG0007950	Oseg5|NP_610064.2|DMEL	LOC119661197|XP_037926347.1|HILL
OG0007951	CG31650|NP_608899.1|DMEL	LOC119646253|XP_037902616.1|HILL
OG0007952	slf|NP_608858.3|DMEL	LOC119661201|XP_037926349.1|HILL
OG0007953	CG13982|NP_609025.1|DMEL	LOC119651737|XP_037911392.1|HILL
OG0007954	meng|NP_609070.1|DMEL	LOC119650652|XP_037909516.1|HILL
OG0007955	CG42366|NP_723501.2|DMEL	LOC119651971|XP_037911792.1|HILL
OG0007956	Nf-YB|NP_609997.1|DMEL	LOC119650594|XP_037909371.1|HILL
OG0007957	CG5731|NP_609354.1|DMEL	LOC119660415|XP_037924891.1|HILL
OG0007958	CG13404|NP_572954.2|DMEL	LOC119661051|XP_037926182.1|HILL
OG0007960	SmB|NP_001188780.1|DMEL	LOC119651267|XP_037910696.1|HILL
OG0007961	CG5112|NP_651400.1|DMEL	LOC119651125|XP_037910444.1|HILL
OG0007962	Smyd3|NP_524768.2|DMEL	LOC119655829|XP_037917863.1|HILL
OG0007963	CG9426|NP_609616.1|DMEL	LOC119651432|XP_037910959.1|HILL
OG0007964	CG9596|NP_995638.1|DMEL	LOC119652720|XP_037912941.1|HILL
OG0007965	stai|NP_001245912.1|DMEL	LOC119651033|XP_037910275.1|HILL
OG0007966	Rrp40|NP_722725.1|DMEL	LOC119651167|XP_037910514.1|HILL
OG0007967	Itgbn|NP_523608.2|DMEL	LOC119661779|XP_037927184.1|HILL
OG0007968	haf|NP_001356954.1|DMEL	LOC119646843|XP_037903388.1|HILL
OG0007969	Mob3|NP_609364.1|DMEL	LOC119661050|XP_037926181.1|HILL
OG0007971	hop|NP_511119.2|DMEL	LOC119651484|XP_037911029.1|HILL
OG0007972	Cpr49Ah|NP_610777.1|DMEL	LOC119655552|XP_037917403.1|HILL
OG0007973	CG6405|NP_609564.1|DMEL	LOC119646445|XP_037902824.1|HILL
OG0007974	Fer3HCH|NP_572854.1|DMEL	LOC119657172|XP_037919887.1|HILL
OG0007975	cas|NP_524677.1|DMEL	LOC119660960|XP_037925931.1|HILL
OG0007976	CG12659|NP_001259344.1|DMEL	LOC119654942|XP_037916528.1|HILL
OG0007977	Mcr|NP_524688.1|DMEL	LOC119650648|XP_037909514.1|HILL
OG0007978	mRpL24|NP_523476.1|DMEL	LOC119656795|XP_037919333.1|HILL
OG0007979	CG43861|NP_001260615.1|DMEL	LOC119652405|XP_037912440.1|HILL
OG0007980	Arpc2|NP_610033.1|DMEL	LOC119650877|XP_037909973.1|HILL
OG0007981	CG8134|NP_573056.1|DMEL	LOC119656059|XP_037918264.1|HILL
OG0007982	TTLL4A|NP_723642.2|DMEL	LOC119647249|XP_037904054.1|HILL, LOC119647082|XP_037903769.1|HILL
OG0007983	JMJD4|NP_609870.1|DMEL	LOC119652201|XP_037912070.1|HILL
OG0007984	CG10137|NP_609981.1|DMEL	LOC119653046|XP_037913436.1|HILL
OG0007985	CG41378|NP_001163836.1|DMEL	LOC119651083|XP_037910357.1|HILL
OG0007986	CG5435|NP_609567.2|DMEL	LOC119651869|XP_037911604.1|HILL
OG0007988	Kua|NP_610026.1|DMEL	LOC119647404|XP_037904211.1|HILL
OG0007989	CG5708|NP_609359.1|DMEL	LOC119657302|XP_037920081.1|HILL
OG0007990	Wdfy2|NP_609400.1|DMEL	LOC119651546|XP_037911107.1|HILL
OG0007991	bowl|NP_476883.1|DMEL	LOC119661585|XP_037926915.1|HILL
OG0007992	lmgA|NP_001097122.1|DMEL	LOC119647136|XP_037903856.1|HILL
OG0007993	gammaCOP|NP_001263145.1|DMEL	LOC119650869|XP_037909958.1|HILL
OG0007994	CG4619|NP_001162929.1|DMEL	LOC119651559|XP_037911124.1|HILL
OG0007995	DIP-kappa|NP_723828.1|DMEL	LOC119652483|XP_037912588.1|HILL
OG0007996	CG7378|NP_001285421.1|DMEL	LOC119656724|XP_037919184.1|HILL
OG0007997	MED11|NP_649057.1|DMEL	LOC119646370|XP_037902734.1|HILL
OG0007999	CG17124|NP_609450.1|DMEL	LOC119661780|XP_037927188.1|HILL
OG0008000	CG6495|NP_609451.1|DMEL	LOC119661766|XP_037927169.1|HILL
OG0008001	CCT4|NP_609579.1|DMEL	LOC119661426|XP_037926697.1|HILL
OG0008002	AP-2alpha|NP_995607.1|DMEL	LOC119651158|XP_037910496.1|HILL
OG0008003	IFT43|NP_609581.3|DMEL	LOC119661378|XP_037926625.1|HILL
OG0008004	ewg|NP_001245444.1|DMEL	LOC119653465|XP_037914005.1|HILL
OG0008005	spri|NP_001259418.1|DMEL	LOC119656197|XP_037918508.1|HILL
OG0008006	CG14232|NP_608348.1|DMEL	LOC119653898|XP_037914961.1|HILL
OG0008007	Usf|NP_572167.3|DMEL	LOC119655661|XP_037917573.1|HILL
OG0008008	Blos3|NP_001097640.1|DMEL	LOC119650102|XP_037908550.1|HILL
OG0008009	Nsun2|NP_652007.1|DMEL	LOC119655550|XP_037917397.1|HILL
OG0008010	CG3632|NP_001096996.1|DMEL	LOC119656125|XP_037918379.1|HILL
OG0008011	CG4269|NP_611683.1|DMEL	LOC119655844|XP_037917884.1|HILL
OG0008012	Pex6|NP_001027403.2|DMEL	LOC119654901|XP_037916456.1|HILL
OG0008013	isopeptidase-T-3|NP_001261098.1|DMEL	LOC119655886|XP_037917960.1|HILL
OG0008014	Fip1|NP_649476.1|DMEL	LOC119659405|XP_037923404.1|HILL
OG0008015	Plod|NP_648451.1|DMEL	LOC119648968|XP_037906818.1|HILL
OG0008016	nkt|NP_648450.3|DMEL	LOC119648969|XP_037906819.1|HILL
OG0008017	hec|NP_572843.2|DMEL	LOC119654880|XP_037916415.1|HILL
OG0008018	futsch|NP_001096864.1|DMEL	LOC119654570|XP_037915948.1|HILL
OG0008019	CG12531|NP_608350.2|DMEL	LOC119656213|XP_037918533.1|HILL
OG0008020	Regnase-1|NP_650863.3|DMEL	LOC119654199|XP_037915332.1|HILL
OG0008021	Fcp3C|NP_477482.2|DMEL	LOC119658813|XP_037922464.1|HILL
OG0008022	Nep5|NP_733186.2|DMEL	LOC119655630|XP_037917528.1|HILL
OG0008024	CG11409|NP_569902.2|DMEL	LOC119655759|XP_037917743.1|HILL
OG0008025	Lrpprc2|NP_569913.1|DMEL	LOC119655647|XP_037917557.1|HILL
OG0008026	Pa1|NP_572712.1|DMEL	LOC119655549|XP_037917396.1|HILL
OG0008027	pon|NP_525072.2|DMEL	LOC119653625|XP_037914326.1|HILL
OG0008028	14-3-3epsilon|NP_732309.1|DMEL	LOC119658832|XP_037922497.1|HILL
OG0008029	Nab2|NP_651243.1|DMEL	LOC119659933|XP_037924201.1|HILL
OG0008030	atms|NP_649493.1|DMEL	LOC119659856|XP_037924089.1|HILL
OG0008031	betaggt-II|NP_524894.1|DMEL	LOC119660283|XP_037924681.1|HILL
OG0008032	RpL6|NP_651876.1|DMEL	LOC119659908|XP_037924161.1|HILL
OG0008033	CG42327|NP_001036706.2|DMEL	LOC119658897|XP_037922626.1|HILL
OG0008034	ATP8B|NP_731669.2|DMEL	LOC119653379|XP_037913849.1|HILL
OG0008035	CG9411|NP_572962.1|DMEL	LOC119655457|XP_037917286.1|HILL
OG0008036	CG4553|NP_651396.1|DMEL	LOC119658987|XP_037922797.1|HILL
OG0008037	Fur1|NP_001262954.1|DMEL	LOC119658931|XP_037922692.1|HILL
OG0008038	Klf15|NP_572185.1|DMEL	LOC119659874|XP_037924120.1|HILL
OG0008039	CG15923|NP_001262769.1|DMEL	LOC119659935|XP_037924203.1|HILL
OG0008040	CG1896|NP_651886.1|DMEL	LOC119658901|XP_037922634.1|HILL
OG0008041	gd|NP_001259479.1|DMEL	LOC119650680|XP_037909566.1|HILL, LOC119659848|XP_037924073.1|HILL
OG0008042	CG5641|NP_650196.1|DMEL	LOC119659982|XP_037924280.1|HILL
OG0008043	CG2918|NP_569995.1|DMEL	LOC119653924|XP_037915011.1|HILL
OG0008044	per|NP_525056.2|DMEL	LOC119653723|XP_037914560.1|HILL
OG0008045	CG2875|NP_570069.1|DMEL	LOC119655440|XP_037917262.1|HILL, LOC119649721|XP_037907931.1|HILL
OG0008046	CG16953|NP_650897.3|DMEL	LOC119658779|XP_037922405.1|HILL
OG0008047	CG5793|NP_001247226.1|DMEL	LOC119658630|XP_037922070.1|HILL
OG0008048	Srp72|NP_650898.1|DMEL	LOC119658778|XP_037922404.1|HILL
OG0008049	slmb|NP_001262802.1|DMEL	LOC119658628|XP_037922066.1|HILL
OG0008050	Tnks|NP_001262963.1|DMEL	LOC119659059|XP_037922896.1|HILL
OG0008051	Su_fu_|NP_536750.2|DMEL	LOC119660140|XP_037924466.1|HILL
OG0008052	Hel89B|NP_732097.2|DMEL	LOC119658904|XP_037922638.1|HILL
OG0008053	Vps11|NP_730776.1|DMEL	LOC119655780|XP_037917792.1|HILL
OG0008054	CG13377|NP_569835.1|DMEL	LOC119654654|XP_037916070.1|HILL
OG0008055	dsh|NP_511118.2|DMEL	LOC119660797|XP_037925546.1|HILL
OG0008056	pck|NP_726742.1|DMEL	LOC119658715|XP_037922262.1|HILL
OG0008058	HEATR2|NP_731905.1|DMEL	LOC119659911|XP_037924163.1|HILL
OG0008060	CG17187|NP_650056.1|DMEL	LOC119659045|XP_037922880.1|HILL
OG0008061	bys|NP_511074.1|DMEL	LOC119656005|XP_037918175.1|HILL
OG0008062	Scamp|NP_573023.2|DMEL	LOC119653667|XP_037914427.1|HILL
OG0008063	NANS|NP_650195.1|DMEL	LOC119658663|XP_037922145.1|HILL
OG0008064	Nipsnap|NP_573103.1|DMEL	LOC119653880|XP_037914925.1|HILL
OG0008066	S6kII|NP_523437.2|DMEL	LOC119658793|XP_037922433.1|HILL
OG0008067	Upf1|NP_572767.1|DMEL	LOC119653714|XP_037914523.1|HILL
OG0008068	CG10362|NP_572771.1|DMEL	LOC119653696|XP_037914497.1|HILL
OG0008069	CG14868|NP_650458.1|DMEL	LOC119660342|XP_037924756.1|HILL
OG0008070	Pus1|NP_001163664.1|DMEL	LOC119659365|XP_037923348.1|HILL
OG0008071	CG8300|NP_572384.1|DMEL	LOC119654615|XP_037916017.1|HILL
OG0008072	CG32533|NP_728244.1|DMEL	LOC119646187|XP_037902498.1|HILL
OG0008073	org-1|NP_511085.2|DMEL	LOC119655502|XP_037917332.1|HILL
OG0008074	Es2|NP_572480.1|DMEL	LOC119656050|XP_037918243.1|HILL
OG0008075	ppk9|NP_611622.2|DMEL	LOC119654147|XP_037915238.1|HILL
OG0008076	pcx|NP_001259183.2|DMEL	LOC119653727|XP_037914563.1|HILL
OG0008077	eIF3f1|NP_649489.1|DMEL	LOC119656704|XP_037919141.1|HILL
OG0008078	schlank|NP_652526.1|DMEL	LOC119656157|XP_037918421.1|HILL
OG0008079	CG9164|NP_573021.1|DMEL	LOC119655684|XP_037917613.1|HILL
OG0008080	fs_1_K10|NP_477491.1|DMEL	LOC119655787|XP_037917806.1|HILL
OG0008081	bcn92|NP_477059.2|DMEL	LOC119661280|XP_037926484.1|HILL
OG0008082	spn-D|NP_733200.1|DMEL	LOC119659634|XP_037923761.1|HILL
OG0008083	Spec2|NP_730968.1|DMEL	LOC119659775|XP_037923965.1|HILL
OG0008084	Burs|NP_650983.1|DMEL	LOC119657512|XP_037920379.1|HILL
OG0008085	CG14238|NP_651480.1|DMEL	LOC119660549|XP_037925117.1|HILL
OG0008086	Rga|NP_730966.1|DMEL	LOC119659139|XP_037922997.1|HILL
OG0008087	CG6340|NP_573034.1|DMEL	LOC119648155|XP_037905654.1|HILL
OG0008088	fs_1_Ya|NP_477493.2|DMEL	LOC119648023|XP_037905366.1|HILL
OG0008089	CG2277|NP_612095.3|DMEL	LOC119648247|XP_037905814.1|HILL
OG0008090	Rpp21|NP_788853.1|DMEL	LOC119651986|XP_037911829.1|HILL
OG0008091	Pisd|NP_651208.1|DMEL	LOC119658943|XP_037922735.1|HILL
OG0008093	Dhc16F|NP_523394.1|DMEL	LOC119647098|XP_037903797.1|HILL
OG0008094	dgt2|NP_609531.1|DMEL	LOC119660317|XP_037924720.1|HILL
OG0008095	Blm|NP_524319.2|DMEL	LOC119660150|XP_037924478.1|HILL
OG0008096	Mybbp1A|NP_476593.2|DMEL	LOC119655115|XP_037916765.1|HILL
OG0008097	CG2004|NP_572501.1|DMEL	LOC119652562|XP_037912698.1|HILL
OG0008098	HGTX|NP_001368954.1|DMEL	LOC119649386|XP_037907434.1|HILL
OG0008100	REPTOR|NP_001036752.1|DMEL	LOC119658786|XP_037922421.1|HILL
OG0008101	na|NP_001096981.2|DMEL	LOC119660876|XP_037925714.1|HILL
OG0008102	CG5516|NP_650515.1|DMEL	LOC119658913|XP_037922657.1|HILL
OG0008103	CG7889|NP_573368.2|DMEL	LOC119656985|XP_037919648.1|HILL
OG0008104	SCCRO|NP_001246770.1|DMEL	LOC119650376|XP_037909041.1|HILL
OG0008105	CG33332|NP_996214.1|DMEL	LOC119651399|XP_037910914.1|HILL
OG0008106	CG33169|NP_001137999.1|DMEL	LOC119660566|XP_037925140.1|HILL
OG0008107	CG12594|NP_650109.1|DMEL	LOC119659291|XP_037923231.1|HILL
OG0008108	cin|NP_477030.1|DMEL	LOC119655216|XP_037916920.1|HILL
OG0008109	CG3527|NP_572170.1|DMEL	LOC119653886|XP_037914934.1|HILL
OG0008110	v|NP_511113.1|DMEL	LOC119649349|XP_037907387.1|HILL
OG0008111	CG3156|NP_569844.2|DMEL	LOC119655879|XP_037917942.1|HILL
OG0008112	east|NP_001245484.1|DMEL	LOC119653523|XP_037914118.1|HILL
OG0008113	mRpL49|NP_572839.1|DMEL	LOC119653524|XP_037914122.1|HILL
OG0008114	Brms1|NP_572840.1|DMEL	LOC119655757|XP_037917741.1|HILL
OG0008115	sdt|NP_001033835.2|DMEL	LOC119653564|XP_037914205.1|HILL
OG0008116	slpr|NP_001188558.1|DMEL	LOC119653408|XP_037913901.1|HILL
OG0008117	pico|NP_608363.1|DMEL	LOC119653664|XP_037914423.1|HILL
OG0008118	CG17778|NP_569846.2|DMEL	LOC119655059|XP_037916677.1|HILL
OG0008119	Ubqn|NP_608344.1|DMEL	LOC119656267|XP_037918618.1|HILL
OG0008120	CDK2AP1|NP_001259439.1|DMEL	LOC119653739|XP_037914590.1|HILL
OG0008121	CG8569|NP_610795.1|DMEL	LOC119655517|XP_037917355.1|HILL
OG0008122	Pink1|NP_572340.2|DMEL	LOC119656036|XP_037918231.1|HILL
OG0008123	Top3beta|NP_511059.2|DMEL	LOC119655214|XP_037916918.1|HILL
OG0008124	Pdfr|NP_001245501.1|DMEL	LOC119656242|XP_037918586.1|HILL
OG0008126	CG3823|NP_572313.1|DMEL	LOC119653749|XP_037914606.1|HILL
OG0008128	CG11679|NP_573063.1|DMEL	LOC119653620|XP_037914321.1|HILL
OG0008129	CG3815|NP_572311.1|DMEL	LOC119653592|XP_037914269.1|HILL
OG0008130	Rab35|NP_608373.1|DMEL	LOC119653593|XP_037914270.1|HILL
OG0008131	tyn|NP_001368965.1|DMEL	LOC119655177|XP_037916857.1|HILL
OG0008132	CG6432|NP_651247.1|DMEL	LOC119660508|XP_037925033.1|HILL
OG0008133	CG4332|NP_572861.1|DMEL	LOC119653712|XP_037914521.1|HILL
OG0008134	CG15894|NP_001096891.1|DMEL	LOC119655928|XP_037918029.1|HILL
OG0008135	CG9801|NP_649827.2|DMEL	LOC119659663|XP_037923803.1|HILL
OG0008136	Ir25a|NP_001260049.1|DMEL	LOC119653701|XP_037914503.1|HILL
OG0008137	CG3081|NP_572176.2|DMEL	LOC119653446|XP_037913969.1|HILL
OG0008138	Hsc20|NP_001097616.1|DMEL	LOC119656075|XP_037918284.1|HILL
OG0008139	CG30059|NP_610872.1|DMEL, CG18278|NP_725289.1|DMEL	LOC119654404|XP_037915716.1|HILL
OG0008140	CG3556|NP_572164.2|DMEL	LOC119655513|XP_037917348.1|HILL
OG0008141	CG32668|NP_727502.1|DMEL	LOC119656033|XP_037918227.1|HILL
OG0008142	CG14210|NP_608328.1|DMEL	LOC119655426|XP_037917245.1|HILL
OG0008143	ArgRS|NP_573081.1|DMEL	LOC119653905|XP_037914969.1|HILL
OG0008144	ox|NP_476985.1|DMEL	LOC119655468|XP_037917298.1|HILL
OG0008145	LIMK1|NP_511139.2|DMEL	LOC119654221|XP_037915365.1|HILL
OG0008146	unc-119|NP_572389.1|DMEL	LOC119654319|XP_037915573.1|HILL
OG0008147	CG1677|NP_572387.1|DMEL	LOC119653496|XP_037914058.1|HILL
OG0008148	Rbcn-3A|NP_572302.2|DMEL	LOC119661496|XP_037926788.1|HILL
OG0008149	CG3168|NP_572345.1|DMEL	LOC119655401|XP_037917211.1|HILL
OG0008150	SrpRalpha|NP_524887.2|DMEL	LOC119654923|XP_037916501.1|HILL
OG0008151	beta-Spec|NP_001259660.1|DMEL	LOC119655729|XP_037917695.1|HILL
OG0008152	Hr4|NP_001259161.1|DMEL	LOC119653903|XP_037914968.1|HILL
OG0008153	CG4806|NP_611955.2|DMEL	LOC119646770|XP_037903280.1|HILL
OG0008154	Tsen34|NP_001036605.2|DMEL	LOC119649175|XP_037907131.1|HILL
OG0008155	Ccdc56|NP_996062.3|DMEL	LOC119648979|XP_037906829.1|HILL
OG0008156	rod|NP_476705.1|DMEL	LOC119653185|XP_037913667.1|HILL
OG0008157	CG6345|NP_650002.1|DMEL	LOC119653871|XP_037914907.1|HILL
OG0008158	eIF2alpha|NP_573130.1|DMEL	LOC119655594|XP_037917477.1|HILL
OG0008159	CG42495|NP_001163464.1|DMEL	LOC119648759|XP_037906513.1|HILL
OG0008160	Fak|NP_001137718.1|DMEL	LOC119653418|XP_037913920.1|HILL
OG0008161	CG1231|NP_612032.1|DMEL	LOC119653614|XP_037914309.1|HILL
OG0008162	Gga|NP_572571.1|DMEL	LOC119657168|XP_037919881.1|HILL
OG0008163	CG42272|NP_729101.2|DMEL	LOC119648366|XP_037906020.1|HILL
OG0008164	zyd|NP_001015261.3|DMEL	LOC119654819|XP_037916307.1|HILL
OG0008165	Raf|NP_525047.1|DMEL	LOC119656159|XP_037918425.1|HILL
OG0008166	CG1622|NP_572872.1|DMEL	LOC119656160|XP_037918427.1|HILL
OG0008167	CG11085|NP_572815.3|DMEL	LOC119655235|XP_037916946.1|HILL
OG0008168	CG1463|NP_572813.2|DMEL	LOC119656205|XP_037918524.1|HILL
OG0008169	Sec22|NP_001259103.1|DMEL	LOC119656206|XP_037918525.1|HILL
OG0008170	HPS1|NP_610997.1|DMEL	LOC119656032|XP_037918225.1|HILL
OG0008171	mahe|NP_572424.1|DMEL	LOC119660725|XP_037925307.1|HILL
OG0008172	Ice2|NP_650946.3|DMEL	LOC119654523|XP_037915892.1|HILL
OG0008173	CG8679|NP_610099.1|DMEL	LOC119658417|XP_037921740.1|HILL
OG0008174	CG33155|NP_001027417.1|DMEL	LOC119653767|XP_037914686.1|HILL
OG0008175	Cfp1|NP_572556.1|DMEL	LOC119654277|XP_037915485.1|HILL
OG0008176	Dredd|NP_477249.3|DMEL	LOC119659367|XP_037923354.1|HILL
OG0008177	Rab18|NP_524744.2|DMEL	LOC119653423|XP_037913928.1|HILL
OG0008178	mbt|NP_523375.2|DMEL	LOC119656046|XP_037918240.1|HILL
OG0008179	CG9213|NP_788910.1|DMEL	LOC119654837|XP_037916339.1|HILL
OG0008180	Cdc45|NP_569880.1|DMEL	LOC119655519|XP_037917357.1|HILL
OG0008181	CG3021|NP_652639.1|DMEL	LOC119653718|XP_037914538.1|HILL
OG0008182	MrgBP|NP_610417.1|DMEL	LOC119654700|XP_037916142.1|HILL
OG0008183	Fatp3|NP_726437.2|DMEL	LOC119654478|XP_037915825.1|HILL
OG0008185	krz|NP_524988.1|DMEL	LOC119653444|XP_037913964.1|HILL
OG0008186	CG7747|NP_611113.1|DMEL	LOC119655698|XP_037917640.1|HILL
OG0008187	CG30100|NP_725560.1|DMEL	LOC119656056|XP_037918257.1|HILL
OG0008188	RpL27A|NP_476963.1|DMEL	LOC119647910|XP_037905157.1|HILL
OG0008189	Ski6|NP_609618.2|DMEL	LOC119655618|XP_037917516.1|HILL
OG0008190	CG9133|NP_001027093.1|DMEL	LOC119648049|XP_037905439.1|HILL
OG0008191	Ns3|NP_569915.1|DMEL	LOC119653624|XP_037914325.1|HILL
OG0008192	Mer|NP_523413.1|DMEL	LOC119655410|XP_037917222.1|HILL
OG0008193	unc|NP_608435.2|DMEL	LOC119657609|XP_037920536.1|HILL
OG0008194	NC2beta|NP_609736.1|DMEL	LOC119655480|XP_037917308.1|HILL
OG0008195	CG6280|NP_610898.1|DMEL	LOC119654849|XP_037916357.1|HILL
OG0008196	Obp59a|NP_788429.1|DMEL	LOC119655919|XP_037918013.1|HILL
OG0008197	Sox21b|NP_001261829.1|DMEL	LOC119650063|XP_037908484.1|HILL
OG0008198	Lztr1|NP_001259114.1|DMEL	LOC119653882|XP_037914926.1|HILL
OG0008199	ric8a|NP_572550.2|DMEL	LOC119647567|XP_037904491.1|HILL
OG0008200	nclb|NP_610623.1|DMEL	LOC119655992|XP_037918157.1|HILL
OG0008201	crim|NP_648500.1|DMEL	LOC119648130|XP_037905595.1|HILL
OG0008202	CG5946|NP_001287035.1|DMEL	LOC119648084|XP_037905501.1|HILL
OG0008203	CG13919|NP_647637.1|DMEL	LOC119649923|XP_037908254.1|HILL
OG0008204	GAA1|NP_572273.2|DMEL	LOC119654817|XP_037916305.1|HILL
OG0008205	Spase25|NP_572723.1|DMEL	LOC119649927|XP_037908274.1|HILL
OG0008206	hzg|NP_001261912.1|DMEL	LOC119648659|XP_037906366.1|HILL
OG0008207	CG11396|NP_649255.1|DMEL	LOC119650250|XP_037908768.1|HILL
OG0008208	Ptp52F|NP_611093.2|DMEL	LOC119654714|XP_037916160.1|HILL
OG0008209	CG12010|NP_728878.1|DMEL	LOC119656018|XP_037918198.1|HILL
OG0008211	Snx17|NP_609353.1|DMEL	LOC119654519|XP_037915887.1|HILL
OG0008212	CG9330|NP_649129.1|DMEL	LOC119649009|XP_037906887.1|HILL
OG0008213	vnd|NP_476786.2|DMEL	LOC119655816|XP_037917848.1|HILL
OG0008214	CG34242|NP_001097595.1|DMEL	LOC119654638|XP_037916041.1|HILL
OG0008215	CG13001|NP_573181.1|DMEL	LOC119656107|XP_037918350.1|HILL
OG0008216	Clc|NP_524178.2|DMEL	LOC119655941|XP_037918056.1|HILL
OG0008217	Ranbp21|NP_608339.2|DMEL	LOC119654955|XP_037916540.1|HILL
OG0008218	CG42837|NP_001188959.1|DMEL	LOC119655409|XP_037917220.1|HILL
OG0008219	Nost|NP_001285029.1|DMEL	LOC119655043|XP_037916652.1|HILL
OG0008220	CG2186|NP_001368978.1|DMEL	LOC119653679|XP_037914451.1|HILL
OG0008221	Fas3|NP_001097174.1|DMEL	LOC119648657|XP_037906365.1|HILL
OG0008222	CG11367|NP_649412.1|DMEL	LOC119647623|XP_037904595.1|HILL
OG0008223	CG16959|NP_648750.1|DMEL	LOC119650419|XP_037909151.1|HILL
OG0008224	Pitslre|NP_649251.2|DMEL	LOC119650046|XP_037908457.1|HILL
OG0008225	CG1703|NP_572736.1|DMEL	LOC119653817|XP_037914777.1|HILL
