Orthogroup	DMEL.longest_only	DALB.longest_only
OG0008493	hll|NP_609696.1|DMEL	LOC117564418|XP_034099040.1|DALB
OG0008494	CG9826|NP_611724.1|DMEL	LOC117568155|XP_034104464.1|DALB
OG0008495	Su_var_2-HP2|NP_610972.2|DMEL	LOC117572772|XP_034111750.1|DALB
OG0008496	CG42379|NP_001137734.1|DMEL	LOC117567775|XP_034103865.1|DALB
OG0008497	Obp57c|NP_611481.1|DMEL	LOC117568950|XP_034105780.1|DALB
OG0008498	CG4847|NP_725686.1|DMEL	LOC117570769|XP_034108496.1|DALB
OG0008499	Obp56g|NP_995903.1|DMEL	LOC117568682|XP_034105381.1|DALB
OG0008500	CG34219|NP_001097233.1|DMEL, CG8248|NP_610422.2|DMEL	LOC117568805|XP_034105557.1|DALB
OG0008501	edin|NP_730278.1|DMEL	LOC117568787|XP_034105517.1|DALB
OG0008502	CG10970|NP_572517.1|DMEL	LOC117572132|XP_034110660.1|DALB
OG0008503	CG2444|NP_572739.1|DMEL	LOC117569124|XP_034106039.1|DALB
OG0008504	CG32295|NP_728755.1|DMEL	LOC117568113|XP_034104405.1|DALB
OG0008505	CG34261|NP_001097656.1|DMEL	LOC117572285|XP_034110884.1|DALB
OG0008506	CG10589|NP_649269.1|DMEL	LOC117570972|XP_034108806.1|DALB
OG0008507	CG32195|NP_730328.1|DMEL	LOC117571011|XP_034108860.1|DALB
OG0008508	fd19B|NP_608369.1|DMEL	LOC117565852|XP_034101064.1|DALB
OG0008509	CG15375|NP_572149.2|DMEL, CG14708|NP_650082.1|DMEL	LOC117566341|XP_034101716.1|DALB
OG0008510	CG12725|NP_572885.1|DMEL, CG32713|NP_727264.1|DMEL, CG33223|NP_996378.1|DMEL	LOC117578264|XP_034119577.1|DALB
OG0008512	CG43136|NP_001245538.1|DMEL, CG43115|NP_001245542.1|DMEL	LOC117566211|XP_034101640.1|DALB
OG0008513	Tengl3|NP_608660.3|DMEL	LOC117565406|XP_034100380.1|DALB
OG0008514	CG6012|NP_609817.1|DMEL	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB
OG0008515	CG15399|NP_608712.1|DMEL	LOC117564693|XP_034099458.1|DALB
OG0008516	fan|NP_524657.2|DMEL	LOC117571714|XP_034109904.1|DALB
OG0008517	PGRP-LF|NP_648299.3|DMEL	LOC117572279|XP_034110877.1|DALB
OG0008518	CG7202|NP_649317.1|DMEL	LOC117568392|XP_034104895.1|DALB
OG0008519	Nepl10|NP_610787.1|DMEL	LOC117569077|XP_034105983.1|DALB
OG0008520	CG3739|NP_650804.2|DMEL	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB
OG0008521	CG34129|NP_001036760.1|DMEL	LOC117573931|XP_034113347.1|DALB
OG0008527	CG33639|NP_001188669.1|DMEL	LOC117575574|XP_034115734.1|DALB
OG0008528	CG33229|NP_995945.1|DMEL	LOC117569648|XP_034106784.1|DALB
OG0008529	Rab27|NP_726743.1|DMEL	LOC117569409|XP_034106440.1|DALB
OG0008530	tth|NP_572904.1|DMEL	LOC117573380|XP_034112436.1|DALB
OG0008531	CG6762|NP_573250.1|DMEL	LOC117575066|XP_034115049.1|DALB
OG0008532	CG13008|NP_573154.1|DMEL	LOC117577557|XP_034118283.1|DALB
OG0008535	CG12541|NP_001036262.2|DMEL	LOC117573381|XP_034112462.1|DALB
OG0008536	Atx-1|NP_572356.1|DMEL	LOC117574143|XP_034113713.1|DALB
OG0008537	2mit|NP_001262529.1|DMEL	LOC117573680|XP_034112915.1|DALB
OG0008538	Rubicon|NP_572496.1|DMEL	LOC117578208|XP_034119436.1|DALB
OG0008540	phu|NP_649897.4|DMEL	LOC117574299|XP_034113995.1|DALB
OG0008541	Tmem63|NP_610351.1|DMEL	LOC117572652|XP_034111523.1|DALB
OG0008542	CG14965|NP_647783.3|DMEL	LOC117567721|XP_034103774.1|DALB
OG0008544	CG34141|NP_001036534.2|DMEL	LOC117572339|XP_034110977.1|DALB
OG0008546	CG15878|NP_647699.1|DMEL	LOC117570344|XP_034107789.1|DALB
OG0008547	CG17717|NP_572327.1|DMEL	LOC117568390|XP_034104896.1|DALB
OG0008548	CG2217|NP_651787.1|DMEL	LOC117576684|XP_034117571.1|DALB
OG0008549	CG6980|NP_651289.1|DMEL	LOC117576691|XP_034117578.1|DALB
OG0008550	boil|NP_572191.2|DMEL	LOC117568265|XP_034104644.1|DALB, LOC117566451|XP_034101873.1|DALB
OG0008552	SrpRbeta|NP_788485.1|DMEL	LOC117567671|XP_034103682.1|DALB
OG0008553	CG42382|NP_523665.2|DMEL	LOC117570292|XP_034107704.1|DALB
OG0008554	Rilpl|NP_001259133.1|DMEL	LOC117563728|XP_034098094.1|DALB
OG0008555	b6|NP_477365.1|DMEL	LOC117577088|XP_034118079.1|DALB
OG0008556	CG14767|NP_724705.1|DMEL	LOC117568415|XP_034104949.1|DALB
OG0008557	CG42557|NP_651751.1|DMEL	LOC117576770|XP_034117712.1|DALB
OG0008558	CG4839|NP_609349.1|DMEL	LOC117563540|XP_034097810.1|DALB
OG0008560	Ggamma30A|NP_001285776.1|DMEL	LOC117565732|XP_034100871.1|DALB
OG0008561	CG2617|NP_610050.1|DMEL	LOC117564037|XP_034098532.1|DALB
OG0008562	retm|NP_001260132.1|DMEL	LOC117563398|XP_034097623.1|DALB
OG0008563	CG31365|NP_732827.1|DMEL	LOC117573296|XP_034112292.1|DALB
OG0008564	CG34367|NP_001097140.1|DMEL	LOC117563490|XP_034097743.1|DALB
OG0008565	a10|NP_524121.2|DMEL	LOC117577948|XP_034118874.1|DALB
OG0008566	Ance-3|NP_001285917.1|DMEL	LOC117566099|XP_034101459.1|DALB
OG0008569	CG3630|NP_569983.1|DMEL	LOC117571852|XP_034110140.1|DALB
OG0008570	CG14431|NP_001368974.1|DMEL	LOC117563284|XP_034097415.1|DALB
OG0008571	CG6511|NP_648252.1|DMEL	LOC117567670|XP_034103681.1|DALB
OG0008572	CG14661|NP_649507.1|DMEL	LOC117573473|XP_034112592.1|DALB
OG0008573	CG2865|NP_569997.1|DMEL	LOC117573588|XP_034112775.1|DALB
OG0008574	CG43295|NP_001246788.1|DMEL	LOC117566806|XP_034102245.1|DALB
OG0008575	wge|NP_732790.3|DMEL	LOC117574056|XP_034113558.1|DALB
OG0008576	CG17162|NP_001287647.1|DMEL	LOC117574991|XP_034114955.1|DALB
OG0008577	Obp69a|NP_524039.2|DMEL	LOC117568823|XP_034105590.1|DALB
OG0008578	moi|NP_001138073.1|DMEL	LOC117575312|XP_034115357.1|DALB
OG0008581	CG14100|NP_649130.2|DMEL	LOC117568886|XP_034105677.1|DALB
OG0008582	CG3918|NP_572323.1|DMEL	LOC117573750|XP_034113025.1|DALB
OG0008583	CG17707|NP_001162627.1|DMEL	LOC117577869|XP_034118718.1|DALB
OG0008584	CG4281|NP_569973.1|DMEL	LOC117571823|XP_034110089.1|DALB
OG0008587	subdued|NP_001189248.1|DMEL	LOC117574798|XP_034114649.1|DALB
OG0008588	Gdn1|NP_650794.1|DMEL	LOC117573632|XP_034112831.1|DALB
OG0008589	CG15725|NP_572823.1|DMEL	LOC117575462|XP_034115569.1|DALB
OG0008590	CG42498|NP_001163743.1|DMEL	LOC117575772|XP_034116029.1|DALB
OG0008593	CG14160|NP_648380.2|DMEL	LOC117571582|XP_034109689.1|DALB
OG0008594	CG15922|NP_652228.1|DMEL	LOC117573567|XP_034112745.1|DALB
OG0008595	CG8314|NP_611070.1|DMEL	LOC117570441|XP_034107989.1|DALB
OG0008596	Cyp4aa1|NP_611067.2|DMEL	LOC117566558|XP_034101991.1|DALB
OG0008597	Ms|NP_536772.1|DMEL	LOC117575783|XP_034116045.1|DALB
OG0008598	CG43740|NP_001259405.1|DMEL	LOC117578269|XP_034119583.1|DALB
OG0008599	CG3184|NP_572341.1|DMEL	LOC117577280|XP_034118151.1|DALB
OG0008600	Bdbt|NP_650943.1|DMEL	LOC117574083|XP_034113608.1|DALB
OG0008601	Sem1|NP_652555.1|DMEL	LOC117564025|XP_034098515.1|DALB
OG0008602	CG31125|NP_733025.1|DMEL	LOC117574300|XP_034113996.1|DALB
OG0008603	CG11686|NP_652204.1|DMEL	LOC117575670|XP_034115848.1|DALB
OG0008604	CG3770|NP_611985.2|DMEL	LOC117570446|XP_034107995.1|DALB
OG0008605	CG13085|NP_609964.1|DMEL	LOC117565930|XP_034101205.1|DALB
OG0008606	CG3355|NP_608848.1|DMEL	LOC117565812|XP_034100996.1|DALB
OG0008607	CG2091|NP_649582.1|DMEL	LOC117573415|XP_034112511.1|DALB
OG0008608	HLH4C|NP_001259243.1|DMEL	LOC117577226|XP_034118110.1|DALB
OG0008609	Arfip|NP_650058.1|DMEL	LOC117575012|XP_034114980.1|DALB
OG0008610	Lst|NP_001246368.1|DMEL	LOC117569963|XP_034107227.1|DALB
OG0008612	CG1888|NP_610495.1|DMEL	LOC117570953|XP_034108780.1|DALB
OG0008613	pre-mod_mdg4_-Z|NP_001189256.1|DMEL	LOC117575595|XP_034115753.1|DALB
OG0008614	CG8010|NP_573373.1|DMEL	LOC117565531|XP_034100568.1|DALB
OG0008615	CG14607|NP_649709.2|DMEL	LOC117575615|XP_034115780.1|DALB
OG0008616	CG15564|NP_651855.1|DMEL	LOC117574837|XP_034114714.1|DALB
OG0008617	CG34289|NP_001247265.1|DMEL	LOC117574477|XP_034114206.1|DALB
OG0008619	Tsp33B|NP_523552.1|DMEL	LOC117564453|XP_034099125.1|DALB
OG0008620	Obp44a|NP_610358.1|DMEL	LOC117570600|XP_034108234.1|DALB
OG0008621	CG12945|NP_001097732.1|DMEL	LOC117574530|XP_034114283.1|DALB
OG0008622	CG15614|NP_611168.2|DMEL	LOC117567548|XP_034103497.1|DALB
OG0008623	CG42808|NP_001188920.1|DMEL	LOC117571278|XP_034109232.1|DALB
OG0008624	CG30069|NP_610937.4|DMEL	LOC117572418|XP_034111095.1|DALB
OG0008625	CG30008|NP_724853.1|DMEL	LOC117571322|XP_034109299.1|DALB
OG0008626	TpnC4|NP_610173.2|DMEL	LOC117571154|XP_034109053.1|DALB
OG0008627	CG43783|NP_001261606.1|DMEL	LOC117570001|XP_034107283.1|DALB
OG0008629	CG41434|NP_001260680.1|DMEL	LOC117565656|XP_034100765.1|DALB
OG0008630	MED26|NP_651936.1|DMEL	LOC117573106|XP_034111915.1|DALB
OG0008631	CG31465|NP_732682.2|DMEL	LOC117573701|XP_034112957.1|DALB
OG0008632	Map205|NP_733465.1|DMEL	LOC117576006|XP_034116401.1|DALB
OG0008633	Kank|NP_001097318.1|DMEL	LOC117567436|XP_034103335.1|DALB
OG0008634	CG17490|NP_001036395.2|DMEL	LOC117565672|XP_034100795.1|DALB
OG0008635	coil|NP_001014505.1|DMEL	LOC117567232|XP_034102954.1|DALB
OG0008636	CG3916|NP_650167.1|DMEL	LOC117576884|XP_034117889.1|DALB
OG0008637	CG34260|NP_001262120.1|DMEL	LOC117570115|XP_034107469.1|DALB, LOC117566504|XP_034101936.1|DALB
OG0008639	CG18766|NP_652657.1|DMEL	LOC117575417|XP_034115491.1|DALB
OG0008640	Xrp1|NP_732384.1|DMEL	LOC117576063|XP_034116489.1|DALB
OG0008641	CG45072|NP_001287600.1|DMEL	LOC117574441|XP_034114169.1|DALB
OG0008642	cal1|NP_650597.2|DMEL	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB
OG0008643	mod|NP_524614.2|DMEL	LOC117575114|XP_034115104.1|DALB
OG0008644	CG12069|NP_651819.1|DMEL	LOC117575816|XP_034116102.1|DALB
OG0008645	CG31816|NP_723977.1|DMEL	LOC117564468|XP_034099155.1|DALB
OG0008646	CG5043|NP_609838.1|DMEL	LOC117565004|XP_034099840.1|DALB
OG0008647	CG3604|NP_608801.1|DMEL	LOC117565300|XP_034100228.1|DALB
OG0008648	CG5968|NP_609797.1|DMEL	LOC117564956|XP_034099802.1|DALB
OG0008649	CG30413|NP_726308.1|DMEL	LOC117571518|XP_034109581.1|DALB
OG0008650	CG5614|NP_650487.1|DMEL	LOC117576118|XP_034116567.1|DALB
OG0008651	CG17385|NP_610962.1|DMEL	LOC117570795|XP_034108541.1|DALB
OG0008652	Idgf5|NP_611321.3|DMEL	LOC117570492|XP_034108076.1|DALB
OG0008653	CG3687|NP_611102.1|DMEL	LOC117571515|XP_034109579.1|DALB
OG0008654	CG5597|NP_611841.1|DMEL	LOC117568374|XP_034104868.1|DALB
OG0008655	Mal-A3|NP_476628.2|DMEL	LOC117569601|XP_034106727.1|DALB
OG0008656	CG32762|NP_727000.1|DMEL	LOC117564856|XP_034099689.1|DALB
OG0008657	fiz|NP_572983.1|DMEL	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB
OG0008658	sov|NP_572348.1|DMEL	LOC117571182|XP_034109102.1|DALB, LOC117578211|XP_034119464.1|DALB, LOC117576581|XP_034117352.1|DALB
OG0008659	sunn|NP_729739.3|DMEL	LOC117570660|XP_034108337.1|DALB
OG0008661	hng3|NP_612057.1|DMEL	LOC117566594|XP_034102027.1|DALB, LOC117571089|XP_034108964.1|DALB
OG0008662	CG32461|NP_730770.1|DMEL	LOC117570646|XP_034108304.1|DALB
OG0008663	CG8765|NP_649141.1|DMEL	LOC117570073|XP_034107403.1|DALB
OG0008664	CG2199|NP_728599.1|DMEL	LOC117572612|XP_034111453.1|DALB
OG0008665	ms_2_34Fe|NP_609705.1|DMEL	LOC117563355|XP_034097535.1|DALB
OG0008666	CG14566|NP_649358.1|DMEL	LOC117571235|XP_034109178.1|DALB
OG0008667	CG43896|NP_001261732.1|DMEL	LOC117570956|XP_034108782.1|DALB
OG0008668	CG9173|NP_612108.1|DMEL	LOC117571046|XP_034108905.1|DALB
OG0008669	CG13243|NP_609769.2|DMEL	LOC117565518|XP_034100545.1|DALB
OG0008670	CG9631|NP_650345.1|DMEL	LOC117575071|XP_034115053.1|DALB
OG0008672	CG32832|NP_724026.1|DMEL	LOC117564635|XP_034099388.1|DALB
OG0008673	CG43057|NP_001245940.1|DMEL	LOC117565143|XP_034100014.1|DALB
OG0008679	CG15247|NP_572584.1|DMEL	LOC117577868|XP_034118715.1|DALB
OG0008680	Gas8|NP_570065.2|DMEL	LOC117578024|XP_034119015.1|DALB
OG0008681	GstT4|NP_572886.2|DMEL	LOC117577369|XP_034118185.1|DALB
OG0008683	CG14814|NP_569947.2|DMEL	LOC117578203|XP_034119430.1|DALB
OG0008685	CG30403|NP_726108.3|DMEL	LOC117570982|XP_034108820.1|DALB, LOC117570984|XP_034108821.1|DALB, LOC117568653|XP_034105341.1|DALB
OG0008686	CG17111|NP_651119.2|DMEL	LOC117573865|XP_034113231.1|DALB
OG0008687	Xxylt|NP_611871.2|DMEL	LOC117571448|XP_034109484.1|DALB
OG0008688	CG14052|NP_001259181.1|DMEL	LOC117578331|XP_034119687.1|DALB
OG0008689	nmdyn-D7|NP_649926.2|DMEL	LOC117575810|XP_034116093.1|DALB
OG0008690	vas|NP_723899.1|DMEL	LOC117563506|XP_034097771.1|DALB
OG0008691	tant|NP_524782.2|DMEL	LOC117571040|XP_034108899.1|DALB
OG0008692	CG15336|NP_572450.4|DMEL	LOC117577794|XP_034118611.1|DALB
OG0008694	CG6696|NP_573318.1|DMEL	LOC117564528|XP_034099243.1|DALB
OG0008695	CG11211|NP_610208.1|DMEL	LOC117569366|XP_034106389.1|DALB
OG0008697	CG18675|NP_652334.2|DMEL	LOC117572141|XP_034110671.1|DALB
OG0008698	Gapvd1|NP_572704.1|DMEL	LOC117578131|XP_034119225.1|DALB
OG0008700	CG4424|NP_650859.3|DMEL	LOC117575194|XP_034115199.1|DALB
OG0008703	CG4101|NP_648908.1|DMEL	LOC117567687|XP_034103702.1|DALB
OG0008704	CG8852|NP_608790.2|DMEL	LOC117564855|XP_034099684.1|DALB
OG0008705	Rab30|NP_609094.1|DMEL	LOC117566069|XP_034101420.1|DALB
OG0008707	Or13a|NP_523359.2|DMEL	LOC117573308|XP_034112307.1|DALB
OG0008708	CG33932|NP_001285463.1|DMEL	LOC117565490|XP_034100488.1|DALB
OG0008709	mrt|NP_651554.1|DMEL	LOC117576709|XP_034117616.1|DALB
OG0008711	Mvl|NP_001262795.1|DMEL	LOC117574330|XP_034114030.1|DALB
OG0008712	Pex11|NP_611071.1|DMEL	LOC117566400|XP_034101804.1|DALB
OG0008714	CG15386|NP_652351.1|DMEL	LOC117564737|XP_034099516.1|DALB
OG0008715	CG11755|NP_649815.1|DMEL	LOC117574562|XP_034114324.1|DALB
OG0008716	CG13618|NP_651265.1|DMEL	LOC117574573|XP_034114340.1|DALB
OG0008717	CG8281|NP_648161.1|DMEL	LOC117570354|XP_034107815.1|DALB
OG0008718	CG33981|NP_001261062.1|DMEL	LOC117567532|XP_034103469.1|DALB
OG0008721	dmrt11E|NP_511146.2|DMEL	LOC117565126|XP_034099986.1|DALB
OG0008722	Ir85a|NP_649833.1|DMEL	LOC117575394|XP_034115462.1|DALB
OG0008723	mRpL36|NP_652658.1|DMEL	LOC117568444|XP_034105005.1|DALB
OG0008724	CG42367|NP_723502.2|DMEL	LOC117564824|XP_034099639.1|DALB
OG0008725	Gr57a|NP_523798.1|DMEL	LOC117566568|XP_034102001.1|DALB
OG0008726	Su_z_2|NP_001260933.1|DMEL	LOC117569250|XP_034106215.1|DALB
OG0008727	CG7091|NP_650243.2|DMEL	LOC117574752|XP_034114584.1|DALB
OG0008728	NPF|NP_536741.1|DMEL	LOC117574529|XP_034114282.1|DALB
OG0008729	upd1|NP_001097015.1|DMEL	LOC117577923|XP_034118810.1|DALB
OG0008730	CG8188|NP_573237.2|DMEL	LOC117573928|XP_034113344.1|DALB
OG0008731	natalisin|NP_001163608.1|DMEL	LOC117576253|XP_034116771.1|DALB
OG0008732	Sirt1|NP_477351.1|DMEL	LOC117563324|XP_034097478.1|DALB
OG0008734	tub|NP_001189164.1|DMEL	LOC117573487|XP_034112605.1|DALB
OG0008735	CG30148|NP_665889.1|DMEL	LOC117571105|XP_034108977.1|DALB
OG0008736	CG7745|NP_610671.1|DMEL	LOC117567825|XP_034103958.1|DALB
OG0008737	CG9839|NP_649836.1|DMEL	LOC117573800|XP_034113099.1|DALB
OG0008738	Tig|NP_477033.1|DMEL	LOC117563620|XP_034097911.1|DALB
OG0008739	CG5104|NP_649241.1|DMEL	LOC117571151|XP_034109049.1|DALB
OG0008740	Sting|NP_001286256.1|DMEL	LOC117570816|XP_034108567.1|DALB
OG0008741	CG1814|NP_610499.2|DMEL	LOC117567292|XP_034103054.1|DALB
OG0008742	CG32278|NP_728822.1|DMEL	LOC117567086|XP_034102733.1|DALB
OG0008743	CG9067|NP_610662.1|DMEL	LOC117566930|XP_034102443.1|DALB
OG0008744	CG12826|NP_610312.1|DMEL	LOC117570451|XP_034108002.1|DALB
OG0008745	Gr8a|NP_511097.3|DMEL	LOC117572343|XP_034110988.1|DALB
OG0008746	CG6231|NP_650819.1|DMEL	LOC117576789|XP_034117733.1|DALB
OG0008747	Rab26|NP_001097658.1|DMEL	LOC117568979|XP_034105830.1|DALB
OG0008748	Charon|NP_608581.2|DMEL	LOC117564054|XP_034098566.1|DALB
OG0008749	CG4788|NP_609499.1|DMEL	LOC117566074|XP_034101444.1|DALB
OG0008750	Dref|NP_523529.1|DMEL	LOC117564166|XP_034098724.1|DALB
OG0008752	Pif1B|NP_001262386.1|DMEL	LOC117574540|XP_034114295.1|DALB
OG0008753	CG34012|NP_001034001.1|DMEL	LOC117568435|XP_034104990.1|DALB
OG0008754	CG42807|NP_610889.1|DMEL	LOC117567278|XP_034103035.1|DALB
OG0008755	Gr98a|NP_651564.1|DMEL	LOC117574453|XP_034114181.1|DALB
OG0008756	CG34282|NP_001097830.1|DMEL	LOC117576306|XP_034116852.1|DALB
OG0008757	CG34377|NP_001262830.1|DMEL	LOC117576301|XP_034116846.1|DALB
OG0008758	CG15824|NP_608555.2|DMEL	LOC117565950|XP_034101228.1|DALB
OG0008759	salr|NP_523548.1|DMEL	LOC117563727|XP_034098086.1|DALB
OG0008760	CG7329|NP_609425.1|DMEL	LOC117564385|XP_034098996.1|DALB
OG0008761	rost|NP_723435.1|DMEL	LOC117578404|XP_034097283.1|DALB
OG0008762	Mal-A4|NP_610381.1|DMEL	LOC117569599|XP_034106725.1|DALB
OG0008763	slam|NP_609020.3|DMEL	LOC117564511|XP_034099221.1|DALB
OG0008764	Ance-2|NP_788042.1|DMEL	LOC117563793|XP_034098214.1|DALB
OG0008765	stil|NP_476752.1|DMEL	LOC117570440|XP_034107988.1|DALB
OG0008766	CG33673|NP_001027218.2|DMEL	LOC117565761|XP_034100919.1|DALB
OG0008767	GstE10|NP_611322.1|DMEL	LOC117568926|XP_034105728.1|DALB
OG0008768	CG4612|NP_611924.1|DMEL	LOC117572388|XP_034111051.1|DALB
OG0008769	Acox57D-d|NP_523803.1|DMEL	LOC117569248|XP_034106213.1|DALB
OG0008770	CG11145|NP_610275.2|DMEL	LOC117571196|XP_034109129.1|DALB
OG0008771	Gr47b|NP_725040.2|DMEL	LOC117567255|XP_034102995.1|DALB
OG0008772	Cpr47Eg|NP_610661.1|DMEL	LOC117570599|XP_034108233.1|DALB
OG0008773	CG42239|NP_001137692.1|DMEL	LOC117572147|XP_034110678.1|DALB
OG0008774	CG13870|NP_611478.1|DMEL	LOC117570843|XP_034108615.1|DALB
OG0008776	CG10209|NP_001260982.1|DMEL	LOC117570256|XP_034107660.1|DALB
OG0008777	CG4294|NP_611684.3|DMEL	LOC117568104|XP_034104387.1|DALB
OG0008778	Fmo-2|NP_610217.1|DMEL	LOC117567448|XP_034103351.1|DALB
OG0008779	CG2680|NP_570021.2|DMEL	LOC117578151|XP_034119260.1|DALB
OG0008780	CG32945|NP_788575.1|DMEL	LOC117571422|XP_034109456.1|DALB
OG0008781	CG3842|NP_572316.1|DMEL	LOC117564817|XP_034099633.1|DALB, LOC117564776|XP_034099569.1|DALB
OG0008782	PGRP-LC|NP_648298.1|DMEL	LOC117572190|XP_034110735.1|DALB
OG0008783	CG3092|NP_611770.1|DMEL	LOC117571735|XP_034109945.1|DALB
OG0008784	CtIP|NP_649224.1|DMEL	LOC117570487|XP_034108067.1|DALB
OG0008785	CG14154|NP_729622.1|DMEL	LOC117564632|XP_034099382.1|DALB
OG0008786	CG12511|NP_608949.2|DMEL	LOC117564569|XP_034099295.1|DALB
OG0008787	Ilp2|NP_524012.1|DMEL	LOC117569216|XP_034106181.1|DALB
OG0008788	CG32413|NP_001097521.3|DMEL	LOC117568722|XP_034105431.1|DALB, LOC117569876|XP_034107105.1|DALB
OG0008789	FucTD|NP_612107.1|DMEL	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB
OG0008791	CG10912|NP_611287.1|DMEL	LOC117571519|XP_034109582.1|DALB
OG0008792	mei-S332|NP_476634.1|DMEL	LOC117571536|XP_034109616.1|DALB
OG0008793	Cyp6w1|NP_610206.1|DMEL	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008794	her|NP_476572.1|DMEL	LOC117576016|XP_034116413.1|DALB, LOC117568189|XP_034104537.1|DALB
OG0008795	CG3984|NP_650420.1|DMEL	LOC117575713|XP_034115939.1|DALB
OG0008796	CG31089|NP_733128.1|DMEL	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB
OG0008797	CG14855|NP_650390.2|DMEL	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB
OG0008805	CG12991|NP_001259649.1|DMEL	LOC117578197|XP_034119411.1|DALB
OG0008806	PGRP-LE|NP_573078.1|DMEL	LOC117564448|XP_034099120.1|DALB
OG0008807	hang|NP_001138204.1|DMEL	LOC117577661|XP_034118439.1|DALB
OG0008808	CG15744|NP_572870.2|DMEL	LOC117577767|XP_034118569.1|DALB
OG0008809	CG13631|NP_652252.1|DMEL	LOC117575556|XP_034115707.1|DALB
OG0008811	CG42726|NP_732017.3|DMEL	LOC117575476|XP_034115600.1|DALB
OG0008813	CG34409|NP_001097728.2|DMEL	LOC117573797|XP_034113096.1|DALB
OG0008815	CG46427|NP_001369012.1|DMEL	LOC117575519|XP_034115657.1|DALB
OG0008816	CG13022|NP_648937.2|DMEL	LOC117572284|XP_034110881.1|DALB
OG0008819	CG13430|NP_001027441.1|DMEL	LOC117570814|XP_034108565.1|DALB
OG0008820	Cpr30B|NP_609295.1|DMEL	LOC117565925|XP_034101189.1|DALB
OG0008821	waw|NP_001027089.1|DMEL	LOC117574919|XP_034114862.1|DALB
OG0008823	Ogg1|NP_572499.2|DMEL	LOC117573861|XP_034113228.1|DALB
OG0008824	CG33262|NP_996071.2|DMEL	LOC117566494|XP_034101924.1|DALB
OG0008825	CG14115|NP_648629.1|DMEL	LOC117566533|XP_034101964.1|DALB
OG0008829	CG14818|NP_569955.1|DMEL	LOC117574152|XP_034113725.1|DALB
OG0008830	CG42323|NP_001138219.1|DMEL	LOC117574005|XP_034113473.1|DALB
OG0008831	CG4313|NP_569971.3|DMEL	LOC117569517|XP_034106604.1|DALB
OG0008832	moody|NP_569970.2|DMEL	LOC117563852|XP_034098274.1|DALB
OG0008833	Traf6|NP_511080.2|DMEL	LOC117572968|XP_034111820.1|DALB
OG0008834	Mocs2A|NP_001163720.1|DMEL	LOC117575489|XP_034115615.1|DALB
OG0008835	MtnE|NP_001189254.1|DMEL	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB
OG0008836	CG33199|NP_788287.1|DMEL	LOC117570329|XP_034107768.1|DALB
OG0008837	CG42565|NP_611702.1|DMEL	LOC117571964|XP_034110354.1|DALB
OG0008838	zf30C|NP_477301.1|DMEL	LOC117565409|XP_034100385.1|DALB
OG0008839	CG13175|NP_610740.1|DMEL	LOC117569830|XP_034107046.1|DALB
OG0008840	CG10949|NP_610032.1|DMEL	LOC117565785|XP_034100952.1|DALB
OG0008841	CG14960|NP_647797.1|DMEL	LOC117569099|XP_034106007.1|DALB
OG0008842	Gr59f|NP_788432.1|DMEL	LOC117566621|XP_034102052.1|DALB
OG0008843	CG42456|NP_001163338.1|DMEL	LOC117570058|XP_034107384.1|DALB
OG0008845	esg|NP_476600.1|DMEL	LOC117565383|XP_034100351.1|DALB
OG0008846	CG14077|NP_649075.1|DMEL	LOC117571388|XP_034109398.1|DALB
OG0008847	agt|NP_477366.1|DMEL	LOC117575643|XP_034115814.1|DALB
OG0008848	CG15919|NP_652374.2|DMEL	LOC117568188|XP_034104536.1|DALB
OG0008849	CG45089|NP_001284989.1|DMEL	LOC117576730|XP_034117648.1|DALB
OG0008850	CAH14|NP_611519.2|DMEL	LOC117566562|XP_034101995.1|DALB
OG0008851	CG18302|NP_609420.1|DMEL	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	CG14760|NP_610366.1|DMEL	LOC117569571|XP_034106685.1|DALB
OG0008854	aru|NP_722663.1|DMEL	LOC117565817|XP_034101008.1|DALB
OG0008855	CG2889|NP_572632.1|DMEL	LOC117565566|XP_034100633.1|DALB
