Orthogroup	DMEL.longest_only	DNOV.longest_only
OG0008074	Es2|NP_572480.1|DMEL	LOC115771310|XP_030572824.1|DNOV
OG0008075	ppk9|NP_611622.2|DMEL	LOC115762609|XP_030560769.1|DNOV
OG0008076	pcx|NP_001259183.2|DMEL	LOC115768781|XP_030569336.1|DNOV
OG0008077	eIF3f1|NP_649489.1|DMEL	LOC115765628|XP_030565139.1|DNOV
OG0008078	schlank|NP_652526.1|DMEL	LOC115768289|XP_030568692.1|DNOV
OG0008079	CG9164|NP_573021.1|DMEL	LOC115766423|XP_030566207.1|DNOV
OG0008080	fs_1_K10|NP_477491.1|DMEL	LOC115767987|XP_030568246.1|DNOV
OG0008081	bcn92|NP_477059.2|DMEL	LOC115768489|XP_030568931.1|DNOV
OG0008082	spn-D|NP_733200.1|DMEL	LOC115768908|XP_030569494.1|DNOV
OG0008083	Spec2|NP_730968.1|DMEL	LOC115763698|XP_030562245.1|DNOV
OG0008084	Burs|NP_650983.1|DMEL	LOC115771650|XP_030573316.1|DNOV
OG0008085	CG14238|NP_651480.1|DMEL	LOC115771906|XP_030573656.1|DNOV
OG0008086	Rga|NP_730966.1|DMEL	LOC115763809|XP_030562413.1|DNOV
OG0008087	CG6340|NP_573034.1|DMEL	LOC115764388|XP_030563216.1|DNOV
OG0008088	fs_1_Ya|NP_477493.2|DMEL	LOC115766358|XP_030566118.1|DNOV
OG0008089	CG2277|NP_612095.3|DMEL	LOC115769863|XP_030570721.1|DNOV
OG0008090	Rpp21|NP_788853.1|DMEL	LOC115767023|XP_030567007.1|DNOV
OG0008091	Pisd|NP_651208.1|DMEL	LOC115764086|XP_030562797.1|DNOV
OG0008092	Hs6st|NP_524409.2|DMEL	LOC115763676|XP_030562208.1|DNOV
OG0008093	Dhc16F|NP_523394.1|DMEL	LOC115766830|XP_030566728.1|DNOV
OG0008094	dgt2|NP_609531.1|DMEL	LOC115760202|XP_030557295.1|DNOV
OG0008095	Blm|NP_524319.2|DMEL	LOC115767931|XP_030568163.1|DNOV
OG0008096	Mybbp1A|NP_476593.2|DMEL	LOC115767545|XP_030567687.1|DNOV
OG0008097	CG2004|NP_572501.1|DMEL	LOC115767310|XP_030567408.1|DNOV
OG0008098	HGTX|NP_001368954.1|DMEL	LOC115770155|XP_030571168.1|DNOV
OG0008099	CG5618|NP_649211.1|DMEL	LOC115770128|XP_030571121.1|DNOV
OG0008100	REPTOR|NP_001036752.1|DMEL	LOC115770640|XP_030571847.1|DNOV
OG0008101	na|NP_001096981.2|DMEL	LOC115765148|XP_030564411.1|DNOV
OG0008102	CG5516|NP_650515.1|DMEL	LOC115770703|XP_030571958.1|DNOV
OG0008103	CG7889|NP_573368.2|DMEL	LOC115768052|XP_030568351.1|DNOV
OG0008104	SCCRO|NP_001246770.1|DMEL	LOC115768106|XP_030568473.1|DNOV
OG0008105	CG33332|NP_996214.1|DMEL	LOC115761633|XP_030559323.1|DNOV
OG0008106	CG33169|NP_001137999.1|DMEL	LOC115771462|XP_030573040.1|DNOV
OG0008107	CG12594|NP_650109.1|DMEL	LOC115766083|XP_030565749.1|DNOV
OG0008108	cin|NP_477030.1|DMEL	LOC115768001|XP_030568270.1|DNOV
OG0008109	CG3527|NP_572170.1|DMEL	LOC115766470|XP_030566274.1|DNOV
OG0008110	v|NP_511113.1|DMEL	LOC115767551|XP_030567693.1|DNOV
OG0008111	CG3156|NP_569844.2|DMEL	LOC115768162|XP_030568518.1|DNOV
OG0008112	east|NP_001245484.1|DMEL	LOC115767297|XP_030567389.1|DNOV
OG0008113	mRpL49|NP_572839.1|DMEL	LOC115767375|XP_030567494.1|DNOV
OG0008114	Brms1|NP_572840.1|DMEL	LOC115767374|XP_030567493.1|DNOV
OG0008115	sdt|NP_001033835.2|DMEL	LOC115765232|XP_030564544.1|DNOV
OG0008116	slpr|NP_001188558.1|DMEL	LOC115765266|XP_030564613.1|DNOV
OG0008118	CG17778|NP_569846.2|DMEL	LOC115768353|XP_030568777.1|DNOV
OG0008119	Ubqn|NP_608344.1|DMEL	LOC115769010|XP_030569581.1|DNOV
OG0008120	CDK2AP1|NP_001259439.1|DMEL	LOC115768479|XP_030568917.1|DNOV
OG0008121	CG8569|NP_610795.1|DMEL	LOC115766533|XP_030566360.1|DNOV
OG0008122	Pink1|NP_572340.2|DMEL	LOC115768021|XP_030568298.1|DNOV
OG0008123	Top3beta|NP_511059.2|DMEL	LOC115768516|XP_030568962.1|DNOV
OG0008124	Pdfr|NP_001245501.1|DMEL	LOC115766859|XP_030566778.1|DNOV
OG0008125	rb|NP_525071.2|DMEL	LOC115768018|XP_030568291.1|DNOV
OG0008126	CG3823|NP_572313.1|DMEL	LOC115768918|XP_030569510.1|DNOV
OG0008127	pigs|NP_572331.2|DMEL	LOC115768007|XP_030568276.1|DNOV
OG0008128	CG11679|NP_573063.1|DMEL	LOC115767994|XP_030568256.1|DNOV
OG0008129	CG3815|NP_572311.1|DMEL	LOC115768362|XP_030568790.1|DNOV
OG0008130	Rab35|NP_608373.1|DMEL	LOC115766455|XP_030566247.1|DNOV
OG0008131	tyn|NP_001368965.1|DMEL	LOC115767230|XP_030567289.1|DNOV
OG0008132	CG6432|NP_651247.1|DMEL	LOC115770600|XP_030571797.1|DNOV
OG0008133	CG4332|NP_572861.1|DMEL	LOC115767574|XP_030567720.1|DNOV
OG0008134	CG15894|NP_001096891.1|DMEL	LOC115766368|XP_030566127.1|DNOV
OG0008135	CG9801|NP_649827.2|DMEL	LOC115759559|XP_030556385.1|DNOV
OG0008136	Ir25a|NP_001260049.1|DMEL	LOC115768556|XP_030569025.1|DNOV
OG0008137	CG3081|NP_572176.2|DMEL	LOC115767790|XP_030567982.1|DNOV
OG0008138	Hsc20|NP_001097616.1|DMEL	LOC115762663|XP_030560831.1|DNOV
OG0008139	CG30059|NP_610872.1|DMEL, CG18278|NP_725289.1|DMEL	LOC115765177|XP_030564457.1|DNOV
OG0008140	CG3556|NP_572164.2|DMEL	LOC115768036|XP_030568318.1|DNOV
OG0008141	CG32668|NP_727502.1|DMEL	LOC115771366|XP_030572910.1|DNOV
OG0008142	CG14210|NP_608328.1|DMEL	LOC115768156|XP_030568511.1|DNOV
OG0008143	ArgRS|NP_573081.1|DMEL	LOC115763306|XP_030561660.1|DNOV
OG0008144	ox|NP_476985.1|DMEL	LOC115762478|XP_030560562.1|DNOV
OG0008145	LIMK1|NP_511139.2|DMEL	LOC115768584|XP_030569089.1|DNOV
OG0008146	unc-119|NP_572389.1|DMEL	LOC115767235|XP_030567296.1|DNOV
OG0008147	CG1677|NP_572387.1|DMEL	LOC115767205|XP_030567257.1|DNOV
OG0008148	Rbcn-3A|NP_572302.2|DMEL	LOC115768736|XP_030569279.1|DNOV
OG0008149	CG3168|NP_572345.1|DMEL	LOC115766857|XP_030566773.1|DNOV
OG0008150	SrpRalpha|NP_524887.2|DMEL	LOC115768314|XP_030568723.1|DNOV
OG0008151	beta-Spec|NP_001259660.1|DMEL	LOC115768172|XP_030568530.1|DNOV
OG0008152	Hr4|NP_001259161.1|DMEL	LOC115767279|XP_030567371.1|DNOV
OG0008153	CG4806|NP_611955.2|DMEL	LOC115760930|XP_030558364.1|DNOV
OG0008154	Tsen34|NP_001036605.2|DMEL	LOC115770475|XP_030571619.1|DNOV
OG0008155	Ccdc56|NP_996062.3|DMEL	LOC115766305|XP_030566046.1|DNOV
OG0008156	rod|NP_476705.1|DMEL	LOC115772059|XP_030573863.1|DNOV
OG0008157	CG6345|NP_650002.1|DMEL	LOC115761956|XP_030559854.1|DNOV
OG0008158	eIF2alpha|NP_573130.1|DMEL	LOC115765125|XP_030564381.1|DNOV
OG0008159	CG42495|NP_001163464.1|DMEL	LOC115766402|XP_030566183.1|DNOV
OG0008160	Fak|NP_001137718.1|DMEL	LOC115758079|XP_030554456.1|DNOV
OG0008161	CG1231|NP_612032.1|DMEL	LOC115766298|XP_030566033.1|DNOV
OG0008162	Gga|NP_572571.1|DMEL	LOC115766485|XP_030566306.1|DNOV
OG0008163	CG42272|NP_729101.2|DMEL	LOC115769693|XP_030570476.1|DNOV
OG0008164	zyd|NP_001015261.3|DMEL	LOC115767603|XP_030567756.1|DNOV
OG0008165	Raf|NP_525047.1|DMEL	LOC115766863|XP_030566782.1|DNOV
OG0008166	CG1622|NP_572872.1|DMEL	LOC115766898|XP_030566834.1|DNOV
OG0008167	CG11085|NP_572815.3|DMEL	LOC115768591|XP_030569100.1|DNOV
OG0008168	CG1463|NP_572813.2|DMEL	LOC115768597|XP_030569107.1|DNOV
OG0008169	Sec22|NP_001259103.1|DMEL	LOC115767113|XP_030567127.1|DNOV
OG0008170	HPS1|NP_610997.1|DMEL	LOC115757964|XP_030554304.1|DNOV
OG0008171	mahe|NP_572424.1|DMEL	LOC115766375|XP_030566134.1|DNOV
OG0008172	Ice2|NP_650946.3|DMEL	LOC115765679|XP_030565198.1|DNOV
OG0008173	CG8679|NP_610099.1|DMEL	LOC115758879|XP_030555533.1|DNOV
OG0008174	CG33155|NP_001027417.1|DMEL	LOC115757809|XP_030554092.1|DNOV
OG0008175	Cfp1|NP_572556.1|DMEL	LOC115767207|XP_030567259.1|DNOV
OG0008176	Dredd|NP_477249.3|DMEL	LOC115767544|XP_030567686.1|DNOV
OG0008177	Rab18|NP_524744.2|DMEL	LOC115767601|XP_030567754.1|DNOV
OG0008178	mbt|NP_523375.2|DMEL	LOC115768999|XP_030569569.1|DNOV
OG0008179	CG9213|NP_788910.1|DMEL	LOC115769008|XP_030569578.1|DNOV
OG0008180	Cdc45|NP_569880.1|DMEL	LOC115767072|XP_030567073.1|DNOV
OG0008181	CG3021|NP_652639.1|DMEL	LOC115767073|XP_030567074.1|DNOV
OG0008182	MrgBP|NP_610417.1|DMEL	LOC115764501|XP_030563450.1|DNOV
OG0008183	Fatp3|NP_726437.2|DMEL	LOC115757954|XP_030554289.1|DNOV
OG0008184	Sps2|NP_477478.4|DMEL	LOC115763174|XP_030561487.1|DNOV
OG0008185	krz|NP_524988.1|DMEL	LOC115771897|XP_030573642.1|DNOV
OG0008186	CG7747|NP_611113.1|DMEL	LOC115761387|XP_030559003.1|DNOV
OG0008187	CG30100|NP_725560.1|DMEL	LOC115761406|XP_030559027.1|DNOV
OG0008188	RpL27A|NP_476963.1|DMEL	LOC115759694|XP_030556552.1|DNOV
OG0008189	Ski6|NP_609618.2|DMEL	LOC115763482|XP_030561927.1|DNOV
OG0008190	CG9133|NP_001027093.1|DMEL	LOC115769471|XP_030570148.1|DNOV
OG0008191	Ns3|NP_569915.1|DMEL	LOC115764392|XP_030563230.1|DNOV
OG0008192	Mer|NP_523413.1|DMEL	LOC115768996|XP_030569564.1|DNOV
OG0008193	unc|NP_608435.2|DMEL	LOC115765260|XP_030564599.1|DNOV
OG0008194	NC2beta|NP_609736.1|DMEL	LOC115758352|XP_030554795.1|DNOV
OG0008195	CG6280|NP_610898.1|DMEL	LOC115758050|XP_030554424.1|DNOV
OG0008196	Obp59a|NP_788429.1|DMEL	LOC115771050|XP_030572461.1|DNOV
OG0008197	Sox21b|NP_001261829.1|DMEL	LOC115770433|XP_030571563.1|DNOV
OG0008198	Lztr1|NP_001259114.1|DMEL	LOC115767057|XP_030567053.1|DNOV
OG0008199	ric8a|NP_572550.2|DMEL	LOC115767182|XP_030567232.1|DNOV
OG0008200	nclb|NP_610623.1|DMEL	LOC115772035|XP_030573832.1|DNOV
OG0008201	crim|NP_648500.1|DMEL	LOC115766295|XP_030566034.1|DNOV
OG0008202	CG5946|NP_001287035.1|DMEL	LOC115771540|XP_030573137.1|DNOV
OG0008203	CG13919|NP_647637.1|DMEL	LOC115762798|XP_030561014.1|DNOV
OG0008204	GAA1|NP_572273.2|DMEL	LOC115766882|XP_030566812.1|DNOV
OG0008205	Spase25|NP_572723.1|DMEL	LOC115767811|XP_030568003.1|DNOV
OG0008206	hzg|NP_001261912.1|DMEL	LOC115771560|XP_030573169.1|DNOV
OG0008207	CG11396|NP_649255.1|DMEL	LOC115770303|XP_030571398.1|DNOV
OG0008208	Ptp52F|NP_611093.2|DMEL	LOC115767451|XP_030567609.1|DNOV
OG0008209	CG12010|NP_728878.1|DMEL	LOC115767707|XP_030567860.1|DNOV
OG0008210	Tsp68C|NP_729926.1|DMEL	LOC115764445|XP_030563315.1|DNOV
OG0008211	Snx17|NP_609353.1|DMEL	LOC115763561|XP_030562041.1|DNOV
OG0008212	CG9330|NP_649129.1|DMEL	LOC115771520|XP_030573114.1|DNOV
OG0008213	vnd|NP_476786.2|DMEL	LOC115771358|XP_030572900.1|DNOV
OG0008214	CG34242|NP_001097595.1|DMEL	LOC115770361|XP_030571465.1|DNOV
OG0008215	CG13001|NP_573181.1|DMEL	LOC115767216|XP_030567270.1|DNOV
OG0008216	Clc|NP_524178.2|DMEL	LOC115770404|XP_030571522.1|DNOV
OG0008217	Ranbp21|NP_608339.2|DMEL	LOC115769009|XP_030569579.1|DNOV
OG0008218	CG42837|NP_001188959.1|DMEL	LOC115767501|XP_030567671.1|DNOV
OG0008219	Nost|NP_001285029.1|DMEL	LOC115768697|XP_030569242.1|DNOV
OG0008220	CG2186|NP_001368978.1|DMEL	LOC115768872|XP_030569438.1|DNOV
OG0008221	Fas3|NP_001097174.1|DMEL	LOC115767712|XP_030567868.1|DNOV
OG0008222	CG11367|NP_649412.1|DMEL	LOC115771405|XP_030572963.1|DNOV
OG0008223	CG16959|NP_648750.1|DMEL	LOC115770294|XP_030571390.1|DNOV
OG0008224	Pitslre|NP_649251.2|DMEL	LOC115770496|XP_030571649.1|DNOV
OG0008225	CG1703|NP_572736.1|DMEL	LOC115771363|XP_030572904.1|DNOV
OG0008226	SPR|NP_001368972.1|DMEL	LOC115771336|XP_030572863.1|DNOV
OG0008227	ppk31|NP_001097944.1|DMEL	LOC115761725|XP_030559466.1|DNOV
OG0008228	Kul|NP_651716.1|DMEL	LOC115764887|XP_030564029.1|DNOV
OG0008229	CG34107|NP_001036703.1|DMEL	LOC115761828|XP_030559630.1|DNOV
OG0008230	CG14314|NP_650690.1|DMEL	LOC115765740|XP_030565264.1|DNOV
OG0008232	JTBR|NP_477403.1|DMEL	LOC115767146|XP_030567175.1|DNOV
OG0008233	fbp|NP_724223.4|DMEL	LOC115758739|XP_030555349.1|DNOV
OG0008234	CG2811|NP_001246514.1|DMEL	LOC115760545|XP_030557793.1|DNOV
OG0008235	Neb-cGP|NP_652548.1|DMEL	LOC115768622|XP_030569140.1|DNOV
OG0008236	CG34200|NP_001097193.1|DMEL	LOC115760623|XP_030557933.1|DNOV
OG0008237	Coq9|NP_724594.1|DMEL	LOC115765195|XP_030564520.1|DNOV
OG0008238	cue|NP_612113.2|DMEL	LOC115765832|XP_030565416.1|DNOV
OG0008239	CG10581|NP_649279.2|DMEL	LOC115770463|XP_030571599.1|DNOV
OG0008240	CG10927|NP_611345.1|DMEL	LOC115760774|XP_030558122.1|DNOV
OG0008243	CG34231|NP_001097280.2|DMEL	LOC115762049|XP_030559987.1|DNOV
OG0008244	Theg|NP_650999.1|DMEL	LOC115761522|XP_030559153.1|DNOV
OG0008245	Obp56h|NP_611448.2|DMEL	LOC115766556|XP_030566395.1|DNOV
OG0008246	Cda9|NP_611192.1|DMEL	LOC115757805|XP_030554082.1|DNOV
OG0008247	CG17224|NP_722867.1|DMEL	LOC115771816|XP_030573555.1|DNOV, LOC115771815|XP_030573554.1|DNOV, LOC115771814|XP_030573553.1|DNOV
OG0008248	CG5909|NP_651544.1|DMEL	LOC115761312|XP_030558903.1|DNOV
OG0008249	CG9702|NP_651810.1|DMEL	LOC115758551|XP_030555108.1|DNOV, LOC115759549|XP_030556367.1|DNOV
OG0008250	CG13326|NP_610838.1|DMEL	LOC115761111|XP_030558600.1|DNOV
OG0008251	CG30160|NP_724526.1|DMEL, Tsp42Eb|NP_724525.1|DMEL	LOC115762284|XP_030560308.1|DNOV
OG0008252	CG8008|NP_001137623.1|DMEL	LOC115765015|XP_030564228.1|DNOV, LOC115762404|XP_030560452.1|DNOV
OG0008253	Mal-A2|NP_476625.2|DMEL	LOC115771884|XP_030573632.1|DNOV
OG0008254	CG13895|NP_001261220.1|DMEL	LOC115769942|XP_030570846.1|DNOV
OG0008255	CG14448|NP_649418.1|DMEL	LOC115771377|XP_030572922.1|DNOV
OG0008256	nec|NP_524851.1|DMEL	LOC115762036|XP_030559963.1|DNOV
OG0008257	Gem4c|NP_726901.2|DMEL, Gem4b|NP_726900.2|DMEL, Glos|NP_570086.1|DMEL	LOC115768459|XP_030568887.1|DNOV
OG0008258	CG6304|NP_609826.1|DMEL	LOC115765548|XP_030565038.1|DNOV
OG0008259	CG15631|NP_608855.2|DMEL	LOC115763470|XP_030561913.1|DNOV
OG0008260	CG33234|NP_001097483.2|DMEL	LOC115769590|XP_030570325.1|DNOV, LOC115769656|XP_030570428.1|DNOV
OG0008261	CG14490|NP_611274.1|DMEL	LOC115761099|XP_030558585.1|DNOV
OG0008262	CG7881|NP_610190.2|DMEL	LOC115762484|XP_030560582.1|DNOV
OG0008264	CG18067|NP_611484.1|DMEL	LOC115757872|XP_030554171.1|DNOV, LOC115758153|XP_030554547.1|DNOV
OG0008265	CG31041|NP_733294.2|DMEL	LOC115764963|XP_030564148.1|DNOV, LOC115764974|XP_030564159.1|DNOV
OG0008266	CG2182|NP_649570.1|DMEL	LOC115761805|XP_030559610.1|DNOV
OG0008267	CG46339|NP_001263001.1|DMEL	LOC115761252|XP_030558822.1|DNOV
OG0008268	Nbr|NP_610094.1|DMEL	LOC115768538|XP_030568998.1|DNOV
OG0008269	CG2493|NP_610037.1|DMEL	LOC115758972|XP_030555635.1|DNOV
OG0008270	CG2681|NP_570022.2|DMEL	LOC115767841|XP_030568049.1|DNOV
OG0008271	CG32485|NP_728794.1|DMEL	LOC115770066|XP_030571022.1|DNOV
OG0008272	IntS6|NP_572253.2|DMEL	LOC115768583|XP_030569088.1|DNOV
OG0008273	CG14711|NP_650094.1|DMEL	LOC115764806|XP_030563913.1|DNOV
OG0008274	CG32801|NP_726776.1|DMEL	LOC115765090|XP_030564333.1|DNOV
OG0008275	cv|NP_536786.1|DMEL	LOC115767600|XP_030567753.1|DNOV
OG0008276	sog|NP_476736.1|DMEL	LOC115769066|XP_030569640.1|DNOV
OG0008277	CG15312|NP_001245603.1|DMEL	LOC115766333|XP_030566084.1|DNOV
OG0008278	RfC3|NP_609399.1|DMEL	LOC115763108|XP_030561412.1|DNOV
OG0008279	CG14408|NP_727792.2|DMEL	LOC115766275|XP_030566000.1|DNOV
OG0008280	CG1847|NP_001368980.1|DMEL	LOC115767249|XP_030567315.1|DNOV
OG0008281	CG7453|NP_573355.1|DMEL	LOC115766276|XP_030566003.1|DNOV
OG0008282	Cpr11A|NP_572803.1|DMEL	LOC115769085|XP_030569657.1|DNOV
OG0008283	goe|NP_573160.1|DMEL	LOC115767229|XP_030567286.1|DNOV
OG0008284	mGluR|NP_524639.2|DMEL	LOC115766767|XP_030566624.1|DNOV
OG0008285	CG43386|NP_572594.2|DMEL	LOC115765393|XP_030564782.1|DNOV
OG0008286	m|NP_572747.1|DMEL	LOC115768847|XP_030569406.1|DNOV
OG0008287	CG1632|NP_572467.1|DMEL	LOC115767871|XP_030568091.1|DNOV
OG0008288	CG5835|NP_650785.1|DMEL	LOC115761985|XP_030559892.1|DNOV
OG0008289	CG13639|NP_001247299.1|DMEL	LOC115771691|XP_030573367.1|DNOV
OG0008290	BCL7-like|NP_572562.1|DMEL	LOC115764412|XP_030563270.1|DNOV
OG0008291	sni|NP_572466.1|DMEL	LOC115768602|XP_030569115.1|DNOV
OG0008292	CG32803|NP_001259150.1|DMEL	LOC115765089|XP_030564332.1|DNOV
OG0008293	kek6|NP_001263151.1|DMEL	LOC115766023|XP_030565654.1|DNOV
OG0008294	CG31142|NP_732915.1|DMEL	LOC115761367|XP_030558976.1|DNOV
OG0008295	CG1434|NP_572950.2|DMEL	LOC115765119|XP_030564372.1|DNOV
OG0008296	SWIP|NP_573116.2|DMEL	LOC115765176|XP_030564456.1|DNOV
OG0008297	CG1636|NP_572470.3|DMEL	LOC115767855|XP_030568071.1|DNOV
OG0008298	CG17068|NP_608379.1|DMEL	LOC115768236|XP_030568621.1|DNOV
OG0008299	CG14253|NP_651517.1|DMEL	LOC115771784|XP_030573506.1|DNOV
OG0008300	CG12065|NP_001368976.1|DMEL	LOC115766389|XP_030566157.1|DNOV
OG0008301	CG12947|NP_001097731.1|DMEL	LOC115759642|XP_030556491.1|DNOV
OG0008302	CG5445|NP_573213.1|DMEL	LOC115767244|XP_030567305.1|DNOV
OG0008303	cib|NP_525065.1|DMEL	LOC115768383|XP_030568816.1|DNOV
OG0008304	CG32816|NP_726662.1|DMEL	LOC115771335|XP_030572861.1|DNOV
OG0008305	CG15602|NP_573077.2|DMEL	LOC115766331|XP_030566081.1|DNOV
OG0008306	CG10802|NP_570062.1|DMEL	LOC115765352|XP_030564726.1|DNOV
OG0008307	CCHa1|NP_001097784.1|DMEL	LOC115764640|XP_030563668.1|DNOV
OG0008309	CG6523|NP_609641.1|DMEL	LOC115763389|XP_030561789.1|DNOV
OG0008310	RpL26|NP_649070.1|DMEL	LOC115771434|XP_030573000.1|DNOV
OG0008312	VAChT|NP_477138.1|DMEL	LOC115759477|XP_030556271.1|DNOV
OG0008313	CG43902|NP_572608.2|DMEL	LOC115764350|XP_030563168.1|DNOV
OG0008314	SmF|NP_523708.2|DMEL	LOC115758005|XP_030554362.1|DNOV
OG0008315	Sras|NP_524673.3|DMEL	LOC115769575|XP_030570299.1|DNOV
OG0008317	CG7059|NP_651034.2|DMEL	LOC115772101|XP_030573923.1|DNOV
OG0008318	CG32576|NP_001014746.1|DMEL	LOC115765121|XP_030564376.1|DNOV
OG0008319	CG18635|NP_611267.1|DMEL	LOC115761131|XP_030558651.1|DNOV
OG0008320	jub|NP_572930.3|DMEL	LOC115765209|XP_030564509.1|DNOV
OG0008321	CG12948|NP_649936.1|DMEL	LOC115759586|XP_030556415.1|DNOV
OG0008322	trk|NP_476767.2|DMEL	LOC115763956|XP_030562606.1|DNOV
OG0008323	CG14687|NP_650018.1|DMEL	LOC115764933|XP_030564103.1|DNOV
OG0008324	CG15771|NP_572257.2|DMEL	LOC115769054|XP_030569627.1|DNOV
OG0008325	Gmap|NP_001356946.1|DMEL	LOC115765198|XP_030564494.1|DNOV
OG0008326	abd-A|NP_732176.1|DMEL	LOC115765004|XP_030564211.1|DNOV
OG0008328	CG5928|NP_001245543.1|DMEL	LOC115767583|XP_030567729.1|DNOV
OG0008330	Parp16|NP_725583.1|DMEL	LOC115761041|XP_030558516.1|DNOV
OG0008331	CG42455|NP_001163404.1|DMEL	LOC115769391|XP_030570046.1|DNOV
OG0008332	CG13024|NP_001246806.1|DMEL	LOC115769754|XP_030570558.1|DNOV
OG0008333	CG10660|NP_648578.1|DMEL	LOC115769380|XP_030570035.1|DNOV
OG0008334	CG10663|NP_001097592.1|DMEL	LOC115769378|XP_030570030.1|DNOV
OG0008335	Sk2|NP_647762.3|DMEL	LOC115770522|XP_030571680.1|DNOV
OG0008336	CG14086|NP_649102.3|DMEL	LOC115769834|XP_030570667.1|DNOV
OG0008337	CG8080|NP_788288.1|DMEL	LOC115760846|XP_030558252.1|DNOV
OG0008338	Ccdc58|NP_730454.2|DMEL	LOC115769345|XP_030569972.1|DNOV
OG0008339	Bap111|NP_572530.1|DMEL	LOC115767263|XP_030567347.1|DNOV
OG0008340	olf186-M|NP_611272.1|DMEL	LOC115761098|XP_030558584.1|DNOV
OG0008341	CG33493|NP_996038.1|DMEL	LOC115762917|XP_030561157.1|DNOV
OG0008342	CG42245|NP_001137876.1|DMEL	LOC115771083|XP_030572495.1|DNOV
OG0008343	CG5500|NP_651511.1|DMEL	LOC115764782|XP_030563881.1|DNOV
OG0008344	CG12020|NP_647662.1|DMEL	LOC115767140|XP_030567165.1|DNOV
OG0008345	CG15812|NP_523897.2|DMEL	LOC115771016|XP_030572397.1|DNOV
OG0008346	CG4615|NP_572382.1|DMEL	LOC115769157|XP_030569712.1|DNOV
OG0008347	CG14342|NP_608588.2|DMEL	LOC115759270|XP_030556032.1|DNOV
OG0008348	Coq4|NP_648977.3|DMEL	LOC115770959|XP_030572291.1|DNOV
OG0008349	snky|NP_648633.2|DMEL	LOC115769886|XP_030570756.1|DNOV
OG0008350	cactin|NP_523422.4|DMEL	LOC115764275|XP_030563060.1|DNOV
OG0008351	CG13924|NP_001189024.1|DMEL	LOC115767640|XP_030567788.1|DNOV
OG0008352	mRpS34|NP_524104.2|DMEL	LOC115762613|XP_030560771.1|DNOV
OG0008353	Reg-2|NP_612043.1|DMEL	LOC115771293|XP_030572778.1|DNOV
OG0008354	GCS1|NP_572707.4|DMEL	LOC115764235|XP_030563010.1|DNOV
OG0008355	sprt|NP_610683.1|DMEL	LOC115771443|XP_030573017.1|DNOV
OG0008356	CG4069|NP_648590.1|DMEL	LOC115768575|XP_030569074.1|DNOV
OG0008357	CG11970|NP_649851.1|DMEL	LOC115766177|XP_030565880.1|DNOV
OG0008358	H2.0|NP_523488.2|DMEL	LOC115759200|XP_030555942.1|DNOV
OG0008359	CG3829|NP_611992.3|DMEL	LOC115760984|XP_030558448.1|DNOV
OG0008360	inaD|NP_001246470.1|DMEL	LOC115760968|XP_030558429.1|DNOV
OG0008361	Dh31|NP_723401.1|DMEL	LOC115763515|XP_030561973.1|DNOV
OG0008362	Zw10|NP_524901.2|DMEL	LOC115767757|XP_030567935.1|DNOV
OG0008363	HPS4|NP_611246.1|DMEL	LOC115764496|XP_030563483.1|DNOV
OG0008364	CG7650|NP_648786.1|DMEL	LOC115769982|XP_030570907.1|DNOV
OG0008365	CG30122|NP_001163196.1|DMEL	LOC115757697|XP_030553904.1|DNOV
OG0008366	Sdhaf3|NP_650552.3|DMEL	LOC115761282|XP_030558863.1|DNOV
OG0008367	CG3706|NP_652634.1|DMEL	LOC115767043|XP_030567032.1|DNOV
OG0008368	Art8|NP_609478.1|DMEL	LOC115763146|XP_030561456.1|DNOV
OG0008369	Sptr|NP_727265.1|DMEL	LOC115771312|XP_030572826.1|DNOV
OG0008370	shams|NP_001097911.1|DMEL	LOC115760395|XP_030557554.1|DNOV
OG0008371	Adk3|NP_524312.1|DMEL	LOC115765596|XP_030565106.1|DNOV
OG0008372	Stlk|NP_001036442.1|DMEL	LOC115770510|XP_030571673.1|DNOV
OG0008373	Klp31E|NP_609398.2|DMEL	LOC115759922|XP_030556916.1|DNOV
OG0008374	beta3GalTII|NP_610399.1|DMEL	LOC115758824|XP_030555460.1|DNOV
OG0008375	Pld3|NP_610093.1|DMEL	LOC115768539|XP_030569000.1|DNOV
OG0008376	CG44000|NP_001260076.1|DMEL	LOC115758435|XP_030554950.1|DNOV
OG0008379	Tsp39D|NP_523612.3|DMEL	LOC115763102|XP_030561402.1|DNOV
OG0008380	CG5188|NP_609401.2|DMEL	LOC115763188|XP_030561506.1|DNOV
OG0008381	betaggt-I|NP_525100.2|DMEL	LOC115760046|XP_030557075.1|DNOV
OG0008383	CG15130|NP_610034.2|DMEL	LOC115759933|XP_030556931.1|DNOV
OG0008384	kek2|NP_523551.1|DMEL	LOC115759282|XP_030556044.1|DNOV
OG0008385	CG14024|NP_608920.1|DMEL	LOC115760219|XP_030557332.1|DNOV
OG0008386	Axs|NP_476777.1|DMEL	LOC115766370|XP_030566129.1|DNOV
OG0008387	CG31038|NP_733326.1|DMEL	LOC115764907|XP_030564064.1|DNOV
OG0008388	Dad1|NP_609222.1|DMEL	LOC115763332|XP_030561697.1|DNOV
OG0008389	CG16798|NP_610030.1|DMEL	LOC115759991|XP_030557004.1|DNOV
OG0008390	CG34136|NP_001036371.1|DMEL	LOC115758883|XP_030555538.1|DNOV
