Orthogroup	DMEL.longest_only	DBUS.longest_only
OG0007548	pns|NP_647620.1|DMEL	LOC108600580|XP_017843737.1|DBUS
OG0007549	CRIF|NP_649333.1|DMEL	LOC108599122|XP_017841399.1|DBUS
OG0007550	Liprin-beta|NP_648661.1|DMEL	LOC108600628|XP_017843803.1|DBUS
OG0007551	CG12769|NP_001286181.1|DMEL	LOC108595098|XP_017835738.2|DBUS
OG0007552	CG4291|NP_608551.1|DMEL	LOC108602428|XP_017846038.1|DBUS
OG0007553	CG17260|NP_608744.1|DMEL	LOC108608126|XP_017854845.1|DBUS
OG0007554	SH3PX1|NP_648348.1|DMEL	LOC108599182|XP_017841463.1|DBUS
OG0007555	CG9646|NP_611183.1|DMEL	LOC108596196|XP_017837199.1|DBUS
OG0007556	nord|NP_611900.1|DMEL	LOC108596589|XP_017838005.1|DBUS
OG0007557	CG3376|NP_001246491.1|DMEL	LOC108597423|XP_017839465.1|DBUS
OG0007558	kn|NP_001097317.1|DMEL	LOC108595101|XP_033148900.1|DBUS
OG0007559	PrBP|NP_609246.1|DMEL	LOC108602856|XP_017846624.1|DBUS
OG0007560	atk|NP_649228.1|DMEL	LOC108598319|XP_017840424.1|DBUS
OG0007561	CG14082|NP_001262035.1|DMEL	LOC108601000|XP_033149497.1|DBUS
OG0007562	byn|NP_524031.2|DMEL	LOC108598578|XP_017840756.2|DBUS
OG0007563	CG7430|NP_649017.1|DMEL	LOC108601040|XP_017844415.1|DBUS
OG0007564	CG11279|NP_648628.1|DMEL	LOC108601143|XP_017844560.1|DBUS
OG0007565	Cad96Ca|NP_651349.1|DMEL	LOC108604506|XP_017849494.1|DBUS
OG0007566	Cpsf160|NP_995833.1|DMEL	LOC108597565|XP_017839663.1|DBUS
OG0007567	Pdhb|NP_651668.1|DMEL	LOC108604191|XP_017849031.1|DBUS
OG0007568	Orc3|NP_476904.1|DMEL	LOC108596593|XP_017838011.1|DBUS
OG0007569	Rep|NP_477420.1|DMEL	LOC108597219|XP_017839149.1|DBUS
OG0007570	ValRS|NP_001260946.1|DMEL	LOC108597567|XP_017839667.1|DBUS
OG0007571	FLASH|NP_610845.1|DMEL	LOC108596592|XP_017838010.1|DBUS
OG0007572	CG6907|NP_608932.1|DMEL	LOC108595330|XP_017836039.1|DBUS
OG0007573	CysRS|NP_611087.1|DMEL	LOC108595978|XP_017836754.1|DBUS
OG0007574	Adck1|NP_611947.2|DMEL	LOC108597172|XP_017839075.1|DBUS
OG0007575	bdg|NP_611064.2|DMEL	LOC108597311|XP_017839285.1|DBUS
OG0007576	Imp|NP_001245616.1|DMEL	LOC108606750|XP_033150503.1|DBUS
OG0007577	Taf8|NP_523397.1|DMEL	LOC108605928|XP_017851237.1|DBUS
OG0007579	Gle1|NP_610400.1|DMEL	LOC108596219|XP_017837236.1|DBUS
OG0007580	CG13449|NP_648787.2|DMEL	LOC108598638|XP_017840832.2|DBUS
OG0007581	CG17904|NP_609805.1|DMEL	LOC108607839|XP_017854392.2|DBUS
OG0007582	CG11857|NP_001303417.1|DMEL	LOC108601894|XP_017845357.1|DBUS
OG0007583	Ppcdc|NP_726105.1|DMEL	LOC108595657|XP_017836423.1|DBUS
OG0007584	HERC2|NP_608388.2|DMEL	LOC117134953|XP_033150467.1|DBUS
OG0007585	Grip163|NP_648537.2|DMEL	LOC108599452|XP_017841774.2|DBUS
OG0007586	CG16890|NP_609671.1|DMEL	LOC108607580|XP_017853965.1|DBUS
OG0007587	CG30389|NP_001261116.1|DMEL	LOC108597394|XP_017839419.1|DBUS
OG0007588	CG12547|NP_001036460.1|DMEL	LOC108607955|XP_017854572.2|DBUS
OG0007589	CG1575|NP_572440.1|DMEL	LOC108606743|XP_017852630.1|DBUS
OG0007590	Trl|NP_001261846.1|DMEL	LOC108600425|XP_017843481.1|DBUS
OG0007591	CG30338|NP_724811.1|DMEL	LOC108596702|XP_017838214.2|DBUS
OG0007592	CG17807|NP_611690.2|DMEL	LOC108595385|XP_017836099.1|DBUS
OG0007593	MAPk-Ak2|NP_524769.1|DMEL	LOC108605511|XP_017850750.1|DBUS
OG0007594	CG12929|NP_610502.1|DMEL	LOC108595201|XP_017835878.1|DBUS
OG0007595	CG16926|NP_652364.3|DMEL	LOC108595421|XP_017836138.1|DBUS
OG0007596	Pex2|NP_648210.1|DMEL	LOC108599150|XP_017841427.1|DBUS
OG0007597	CG32202|NP_730354.2|DMEL	LOC108599675|XP_017842154.2|DBUS
OG0007598	bug|NP_611065.1|DMEL	LOC108597151|XP_017839039.1|DBUS
OG0007599	CG10171|NP_729888.1|DMEL	LOC108598876|XP_017841125.1|DBUS
OG0007600	Bet1|NP_649096.1|DMEL	LOC108600538|XP_017843679.1|DBUS
OG0007601	CG12355|NP_001097610.1|DMEL	LOC108599072|XP_017841344.1|DBUS
OG0007602	Rpb8|NP_649352.1|DMEL	LOC108599258|XP_017841543.1|DBUS
OG0007603	CG11247|NP_001097659.1|DMEL	LOC108601035|XP_017844403.1|DBUS
OG0007604	CG13875|NP_612005.1|DMEL	LOC108600960|XP_017844303.1|DBUS
OG0007605	Ten-m|NP_001262211.1|DMEL	LOC108599826|XP_017842419.1|DBUS
OG0007606	Pi3K68D|NP_524028.2|DMEL	LOC108599829|XP_017842425.1|DBUS
OG0007607	CG5455|NP_651481.1|DMEL	LOC108604292|XP_017849193.1|DBUS
OG0007608	CG4042|NP_649250.2|DMEL	LOC108599952|XP_017842692.1|DBUS
OG0007609	nmdyn-D6|NP_572965.1|DMEL	LOC108606694|XP_017852550.1|DBUS
OG0007610	dila|NP_001137629.2|DMEL	LOC108595127|XP_017839954.1|DBUS
OG0007611	PMCA|NP_001033803.3|DMEL	LOC108607377|XP_017853588.1|DBUS
OG0007612	trpl|NP_476895.1|DMEL	LOC108597332|XP_017839316.2|DBUS
OG0007613	Xbp1|NP_726032.4|DMEL	LOC108597718|XP_017839898.1|DBUS
OG0007614	Usp5|NP_001334708.1|DMEL	LOC108600767|XP_017844017.1|DBUS
OG0007615	aay|NP_524001.2|DMEL	LOC108600114|XP_017842975.1|DBUS
OG0007616	Atg14|NP_651669.1|DMEL	LOC108601984|XP_017845468.1|DBUS
OG0007617	sff|NP_648814.3|DMEL	LOC108600867|XP_017844166.1|DBUS
OG0007618	nan|NP_001261833.1|DMEL	LOC108600351|XP_017843364.1|DBUS
OG0007619	Abp1|NP_648657.1|DMEL	LOC108600320|XP_017843311.1|DBUS
OG0007620	upSET|NP_648681.1|DMEL	LOC108598378|XP_033149459.1|DBUS
OG0007621	CG8027|NP_610469.3|DMEL	LOC108596988|XP_017838742.1|DBUS
OG0007622	Eip75B|NP_730321.1|DMEL	LOC108599620|XP_017842068.2|DBUS
OG0007623	CG17233|NP_730500.1|DMEL	LOC108599795|XP_017842348.2|DBUS
OG0007624	Six4|NP_649256.1|DMEL	LOC108599234|XP_017841521.2|DBUS
OG0007625	CG42671|NP_001287029.1|DMEL	LOC108600339|XP_017843345.2|DBUS
OG0007626	CG2211|NP_612102.2|DMEL	LOC108600163|XP_017843053.1|DBUS
OG0007627	l_3_02640|NP_612103.1|DMEL	LOC108600161|XP_017843052.1|DBUS
OG0007628	fd102C|NP_651951.1|DMEL	LOC108607349|XP_017853523.1|DBUS
OG0007629	CG13667|NP_648220.1|DMEL	LOC108599965|XP_017842707.2|DBUS
OG0007630	CG14280|NP_650797.1|DMEL	LOC108601487|XP_017844874.1|DBUS
OG0007631	CG12877|NP_001034073.1|DMEL	LOC108603635|XP_017848084.1|DBUS
OG0007632	Mkp|NP_001036572.1|DMEL	LOC108598832|XP_017841074.1|DBUS
OG0007633	msl-1|NP_476896.1|DMEL	LOC108607796|XP_017854325.1|DBUS
OG0007634	CG42558|NP_001036774.2|DMEL	LOC108601865|XP_017845312.1|DBUS
OG0007635	Adat1|NP_609676.1|DMEL	LOC108608459|XP_017855332.2|DBUS
OG0007636	arx|NP_649071.1|DMEL	LOC108600224|XP_017843136.1|DBUS
OG0007637	Haspin|NP_001015349.2|DMEL	LOC108600815|XP_017844093.2|DBUS
OG0007638	Mur2B|NP_569927.1|DMEL	LOC108594760|XP_033149183.1|DBUS
OG0007639	Tim9b|NP_001027074.1|DMEL	LOC108606216|XP_017851596.1|DBUS
OG0007640	CG18011|NP_610559.1|DMEL	LOC108596412|XP_017837609.1|DBUS
OG0007641	hng2|NP_649837.1|DMEL	LOC108602423|XP_017846027.1|DBUS, LOC108602472|XP_017846085.1|DBUS, LOC108603380|XP_017847639.1|DBUS
OG0007642	Mdr50|NP_523740.3|DMEL	LOC108596691|XP_017838200.1|DBUS
OG0007643	glob1|NP_524369.1|DMEL	LOC108603260|XP_017847400.1|DBUS
OG0007644	CG1910|NP_651888.1|DMEL	LOC108604311|XP_017849222.1|DBUS
OG0007645	CG31446|NP_001262610.1|DMEL	LOC108602506|XP_017846122.1|DBUS
OG0007646	CG14931|NP_001260389.1|DMEL	LOC108603859|XP_017848546.1|DBUS, LOC108600499|XP_017843626.2|DBUS
OG0007647	CG10631|NP_609998.1|DMEL	LOC108607916|XP_033150899.1|DBUS
OG0007648	CG8712|NP_724644.1|DMEL	LOC108597654|XP_017839798.1|DBUS
OG0007649	CG3222|NP_648333.1|DMEL	LOC108600887|XP_017844196.2|DBUS
OG0007650	Ir56c|NP_611431.1|DMEL	LOC108595870|XP_017836651.1|DBUS
OG0007651	CG4404|NP_572838.2|DMEL	LOC108607202|XP_017853354.1|DBUS
OG0007652	CG30350|NP_724715.1|DMEL	LOC108596041|XP_017836911.1|DBUS
OG0007653	Spc105R|NP_001262123.1|DMEL	LOC108598200|XP_033149624.1|DBUS
OG0007654	CG32488|NP_728790.1|DMEL	LOC108600054|XP_017842890.1|DBUS
OG0007655	tbrd-2|NP_611401.2|DMEL	LOC108594655|XP_033148966.1|DBUS, LOC108598866|XP_017841113.2|DBUS
OG0007658	CG30058|NP_725261.1|DMEL, CG34312|NP_001097299.1|DMEL	LOC108596599|XP_017838017.1|DBUS
OG0007659	CG34033|NP_001033937.1|DMEL	LOC108595960|XP_017836736.1|DBUS, LOC108597755|XP_017839953.1|DBUS
OG0007660	Ugt303A1|NP_652621.1|DMEL	LOC108601483|XP_017844870.1|DBUS, LOC108602495|XP_017846111.1|DBUS
OG0007664	Kif19A|NP_996208.1|DMEL	LOC108602241|XP_017845779.1|DBUS
OG0007665	Myc|NP_525062.2|DMEL	LOC108605032|XP_033150285.1|DBUS
OG0007666	CG10804|NP_001138150.1|DMEL	LOC108607128|XP_017853255.1|DBUS
OG0007667	wap|NP_608461.1|DMEL	LOC108606394|XP_017851961.1|DBUS
OG0007669	stnA|NP_001036316.1|DMEL	LOC108606382|XP_017851932.1|DBUS
OG0007670	stnB|NP_001036319.2|DMEL	LOC108606381|XP_033150463.1|DBUS
OG0007671	CAH3|NP_572497.1|DMEL	LOC108605284|XP_017850421.1|DBUS
OG0007672	O-fut2|NP_569916.1|DMEL	LOC108607101|XP_017853216.1|DBUS
OG0007673	CG6066|NP_651538.1|DMEL	LOC108602162|XP_017845684.1|DBUS
OG0007674	NFAT|NP_001096974.1|DMEL	LOC108606532|XP_017852195.1|DBUS
OG0007675	Pdcd4|NP_001096977.1|DMEL	LOC108606811|XP_017852773.1|DBUS
OG0007676	Tsf1|NP_523401.2|DMEL	LOC108606353|XP_017851890.1|DBUS
OG0007677	CG4558|NP_001162683.1|DMEL	LOC108606574|XP_017852283.1|DBUS
OG0007678	CG32579|NP_001259606.1|DMEL	LOC108604927|XP_017849986.1|DBUS
OG0007679	Dsp1|NP_001138203.1|DMEL	LOC108605547|XP_017850794.1|DBUS
OG0007680	CG31694|NP_722858.1|DMEL	LOC108608427|XP_017855284.1|DBUS
OG0007681	MED25|NP_650854.1|DMEL	LOC108602973|XP_033149925.1|DBUS
OG0007682	CG8916|NP_573090.3|DMEL	LOC108606387|XP_033150298.1|DBUS
OG0007683	CG14207|NP_728275.1|DMEL	LOC108606214|XP_017851593.1|DBUS
OG0007684	Rtc1|NP_572919.1|DMEL	LOC108605945|XP_017851255.1|DBUS
OG0007685	sd|NP_001368984.1|DMEL	LOC108606538|XP_017852215.1|DBUS
OG0007686	CG4301|NP_573125.1|DMEL	LOC108606554|XP_017852244.1|DBUS
OG0007687	peb|NP_476674.3|DMEL	LOC108606894|XP_017852910.1|DBUS
OG0007688	CG5986|NP_651207.1|DMEL	LOC108604059|XP_017848811.1|DBUS
OG0007689	Npc1b|NP_608417.2|DMEL	LOC108607270|XP_017853452.1|DBUS
OG0007690	AMPdeam|NP_001285233.1|DMEL	LOC108606307|XP_017851789.1|DBUS
OG0007691	CG4884|NP_651604.1|DMEL	LOC108602770|XP_017846431.1|DBUS
OG0007692	CG15760|NP_001259527.1|DMEL	LOC108606461|XP_017852067.1|DBUS
OG0007693	CG7556|NP_573354.1|DMEL	LOC108606300|XP_017851776.1|DBUS
OG0007694	CG7275|NP_648767.1|DMEL	LOC108598930|XP_017841184.1|DBUS
OG0007695	CG5921|NP_727061.2|DMEL	LOC108606846|XP_017852831.1|DBUS
OG0007696	CG14074|NP_001246826.1|DMEL	LOC108598744|XP_017840967.1|DBUS
OG0007697	nAChRbeta1|NP_523927.2|DMEL	LOC108600281|XP_017843238.1|DBUS
OG0007698	CG43313|NP_572853.2|DMEL	LOC108606660|XP_033150472.1|DBUS
OG0007699	CARPA|NP_572407.3|DMEL	LOC108605848|XP_017851145.1|DBUS
OG0007700	Mct1|NP_477334.2|DMEL	LOC108606885|XP_017852899.1|DBUS
OG0007701	CG15765|NP_572269.1|DMEL	LOC108605058|XP_017850115.1|DBUS
OG0007702	fz3|NP_001096859.1|DMEL	LOC108605256|XP_017850368.1|DBUS
OG0007703	CG11436|NP_572169.1|DMEL	LOC108605211|XP_017850307.1|DBUS
OG0007704	Sox100B|NP_651839.1|DMEL	LOC108601908|XP_017845374.1|DBUS
OG0007705	CG6891|NP_573323.1|DMEL	LOC108606447|XP_017852050.1|DBUS
OG0007706	wgn|NP_728186.1|DMEL	LOC108605714|XP_017850997.1|DBUS
OG0007707	rut|NP_511156.2|DMEL	LOC108606377|XP_033150294.1|DBUS
OG0007708	Ac13E|NP_001259575.1|DMEL	LOC108606599|XP_017852344.1|DBUS
OG0007709	CG1673|NP_572884.1|DMEL	LOC108605510|XP_017850749.1|DBUS
OG0007710	fw|NP_511136.2|DMEL	LOC108607052|XP_017853153.1|DBUS
OG0007711	Nprl2|NP_573174.1|DMEL	LOC108606712|XP_017852579.1|DBUS
OG0007712	CG9095|NP_001096984.1|DMEL	LOC108605616|XP_033150348.1|DBUS
OG0007713	rg|NP_001284879.1|DMEL	LOC108606195|XP_033150364.1|DBUS
OG0007714	CG32512|NP_608428.1|DMEL	LOC108604912|XP_017849971.1|DBUS
OG0007715	Clic|NP_572928.1|DMEL	LOC108606612|XP_017852371.1|DBUS
OG0007716	stx|NP_572648.1|DMEL	LOC108606476|XP_017852092.1|DBUS
OG0007717	stops|NP_733416.2|DMEL	LOC108603828|XP_017848451.1|DBUS
OG0007718	mst|NP_523435.1|DMEL	LOC108607074|XP_017853182.1|DBUS
OG0007719	OtopLa|NP_001162676.1|DMEL	LOC108607006|XP_017853074.2|DBUS
OG0007720	OtopLc|NP_001303575.1|DMEL	LOC108605363|XP_017850521.1|DBUS
OG0007721	CG32694|NP_727383.1|DMEL	LOC108606786|XP_017852709.1|DBUS
OG0007722	CG15252|NP_572595.2|DMEL	LOC108604958|XP_017850017.1|DBUS
OG0007723	CG15249|NP_001096928.1|DMEL	LOC108606063|XP_017851399.1|DBUS
OG0007724	rempA|NP_995608.1|DMEL	LOC108594519|XP_017835212.2|DBUS
OG0007725	CG11178|NP_572901.1|DMEL	LOC108606217|XP_017851597.1|DBUS
OG0007726	Karl|NP_727559.1|DMEL	LOC108605057|XP_017850114.1|DBUS
OG0007727	Yippee|NP_572882.1|DMEL	LOC108607180|XP_017853324.1|DBUS
OG0007728	Shmt|NP_572278.1|DMEL	LOC108606423|XP_017852016.1|DBUS
OG0007729	prtp|NP_572742.1|DMEL	LOC108605625|XP_017850897.1|DBUS
OG0007730	CG3726|NP_001284917.1|DMEL	LOC108607193|XP_033150362.1|DBUS
OG0007731	CG5021|NP_001163390.1|DMEL	LOC108600526|XP_017843660.1|DBUS
OG0007732	CG1812|NP_608397.1|DMEL	LOC108605583|XP_017850843.1|DBUS
OG0007733	sing|NP_573146.1|DMEL	LOC108606715|XP_017852581.1|DBUS
OG0007734	CG15865|NP_573143.1|DMEL	LOC108605542|XP_017850783.1|DBUS
OG0007735	Ykt6|NP_572423.1|DMEL	LOC108606969|XP_017853021.1|DBUS
OG0007736	dor|NP_477286.2|DMEL	LOC108606289|XP_017851763.1|DBUS
OG0007737	Pi3K92E|NP_650902.1|DMEL	LOC108604635|XP_017849673.1|DBUS
OG0007738	CenB1A|NP_524458.1|DMEL	LOC108604178|XP_017849005.1|DBUS
OG0007739	Parg|NP_001245511.1|DMEL	LOC108606494|XP_017852139.1|DBUS
OG0007740	dx|NP_511064.2|DMEL	LOC108605300|XP_017850453.1|DBUS
OG0007741	rudhira|NP_001368979.1|DMEL	LOC108606254|XP_017851692.1|DBUS
OG0007742	kat80|NP_727940.1|DMEL	LOC108606672|XP_017852494.1|DBUS
OG0007743	Dop1R2|NP_001263072.1|DMEL	LOC108602816|XP_017846536.1|DBUS
OG0007744	CG31759|NP_723735.2|DMEL	LOC108599482|XP_017841818.1|DBUS
OG0007745	CG14304|NP_650731.3|DMEL	LOC108603286|XP_017847443.1|DBUS
OG0007746	CG33722|NP_001287229.1|DMEL	LOC108601704|XP_017845106.1|DBUS
OG0007747	f|NP_001036284.1|DMEL	LOC108606428|XP_017852025.1|DBUS
OG0007748	RunxB|NP_001259745.1|DMEL	LOC108605380|XP_033150260.1|DBUS
OG0007749	Nmd3|NP_477332.1|DMEL	LOC108605210|XP_017850304.1|DBUS
OG0007750	CG15547|NP_651833.1|DMEL	LOC108603547|XP_017847952.1|DBUS
OG0007751	Nle|NP_477294.2|DMEL	LOC108594328|XP_017834967.1|DBUS
OG0007753	Aladin|NP_572557.1|DMEL	LOC108606638|XP_017852423.1|DBUS
OG0007754	Uba5|NP_572722.2|DMEL	LOC108605493|XP_017850727.1|DBUS
OG0007755	CG43155|NP_572720.2|DMEL	LOC108605958|XP_017851267.1|DBUS
OG0007756	CG6847|NP_573259.2|DMEL	LOC108605407|XP_033150392.1|DBUS
OG0007757	Tre1|NP_001284901.1|DMEL	LOC108606550|XP_017852239.1|DBUS
OG0007758	mmy|NP_609032.1|DMEL	LOC108606016|XP_017851335.1|DBUS
OG0007759	CG2218|NP_651790.1|DMEL	LOC108601730|XP_017845140.1|DBUS
OG0007760	CG15643|NP_788909.1|DMEL	LOC108605948|XP_017851258.1|DBUS
OG0007761	CG1486|NP_608450.1|DMEL	LOC108605451|XP_033150282.1|DBUS
OG0007762	tty|NP_728415.4|DMEL	LOC108605450|XP_017850622.1|DBUS
OG0007763	Ptth|NP_001285550.1|DMEL	LOC108603577|XP_017848416.2|DBUS
OG0007764	sws|NP_727224.2|DMEL	LOC108606950|XP_033150153.1|DBUS
OG0007765	sn|NP_727226.1|DMEL	LOC108607049|XP_017853146.1|DBUS
OG0007766	CG9813|NP_001262533.1|DMEL	LOC108603203|XP_017847274.1|DBUS
OG0007767	Actbeta|NP_651942.2|DMEL	LOC108607328|XP_017853486.1|DBUS
OG0007768	CG7872|NP_573044.1|DMEL	LOC108605728|XP_017851010.1|DBUS
OG0007769	mRpL3|NP_511166.2|DMEL	LOC108605883|XP_017851184.1|DBUS
OG0007770	CG12375|NP_609183.1|DMEL	LOC108606633|XP_017852414.1|DBUS
OG0007771	THG|NP_609737.1|DMEL	LOC108599216|XP_017841503.2|DBUS
OG0007772	CG14805|NP_569954.1|DMEL	LOC108605149|XP_017850212.1|DBUS
OG0007773	Gal|NP_608978.2|DMEL	LOC108608400|XP_017855247.1|DBUS
OG0007774	CG14838|NP_648138.1|DMEL	LOC108601163|XP_017844584.1|DBUS
OG0007775	mRNA-cap|NP_572952.1|DMEL	LOC108606628|XP_017852404.1|DBUS
OG0007776	CG6123|NP_573286.1|DMEL	LOC108606838|XP_017852820.1|DBUS
OG0007777	CG11134|NP_572916.1|DMEL	LOC108607035|XP_017853117.1|DBUS
OG0007778	l_1_G0004|NP_608387.1|DMEL	LOC108606987|XP_017853049.1|DBUS
OG0007779	Golgin104|NP_648879.1|DMEL	LOC108601057|XP_017844437.1|DBUS
OG0007780	CG32795|NP_570029.1|DMEL	LOC108607257|XP_017853430.1|DBUS
OG0007781	sol|NP_476738.3|DMEL	LOC108605200|XP_017850282.1|DBUS
OG0007782	CG6379|NP_572148.2|DMEL	LOC108607260|XP_017853437.1|DBUS
OG0007783	Spt6|NP_651962.2|DMEL	LOC108606771|XP_017852673.1|DBUS
OG0007784	Cont|NP_649461.2|DMEL	LOC108604207|XP_017849057.1|DBUS
OG0007785	Socs16D|NP_001259662.1|DMEL	LOC108607159|XP_033150357.1|DBUS
OG0007786	Gsc|NP_001137762.2|DMEL	LOC108599824|XP_017842422.1|DBUS
OG0007787	TkR99D|NP_001263092.1|DMEL	LOC108601603|XP_017844991.1|DBUS
OG0007788	pinta|NP_651042.1|DMEL	LOC108603061|XP_017846986.1|DBUS
OG0007789	CG31191|NP_001097850.3|DMEL	LOC108604132|XP_017848928.1|DBUS
OG0007790	CG11873|NP_001263051.1|DMEL	LOC108601384|XP_033149911.1|DBUS
OG0007791	CG31068|NP_733205.3|DMEL	LOC108603395|XP_017847663.1|DBUS
OG0007792	CG17065|NP_001162805.1|DMEL	LOC108605793|XP_017851084.1|DBUS
OG0007793	CG14683|NP_788632.1|DMEL	LOC108603098|XP_017847083.1|DBUS
OG0007794	Naa15-16|NP_573384.1|DMEL	LOC108606608|XP_017852365.1|DBUS
OG0007795	CG3040|NP_572372.1|DMEL	LOC108606920|XP_017852950.1|DBUS
OG0007797	CG9743|NP_651781.1|DMEL	LOC108604102|XP_017848871.1|DBUS
OG0007798	CG15531|NP_651780.1|DMEL	LOC108603881|XP_017848542.1|DBUS
OG0007799	Pfdn5|NP_651053.1|DMEL	LOC108602131|XP_017845647.1|DBUS
OG0007800	rdhB|NP_651024.1|DMEL	LOC108601879|XP_017845340.1|DBUS
OG0007801	CG11836|NP_001356925.1|DMEL	LOC117134665|XP_033148958.1|DBUS
OG0007802	BBIP1|NP_001163568.1|DMEL	LOC108603706|XP_017848235.1|DBUS
OG0007803	ChAT|NP_477004.5|DMEL	LOC108601267|XP_017844656.1|DBUS
OG0007804	Evi5|NP_727526.2|DMEL	LOC108606489|XP_017852119.1|DBUS
OG0007805	dod|NP_523428.1|DMEL	LOC108606491|XP_017852123.1|DBUS
OG0007806	peng|NP_523429.1|DMEL	LOC108605646|XP_017850918.1|DBUS
OG0007808	Nepl16|NP_001097912.1|DMEL	LOC108601858|XP_017845299.1|DBUS
OG0007809	CG9577|NP_608375.1|DMEL	LOC108606222|XP_017851608.1|DBUS
OG0007810	CG7099|NP_609648.1|DMEL	LOC108608402|XP_033150738.1|DBUS
OG0007811	Bruce|NP_001262460.1|DMEL	LOC108603231|XP_017847335.1|DBUS
OG0007812	CG1789|NP_572504.1|DMEL	LOC108606000|XP_017851311.1|DBUS
OG0007813	CG31121|NP_733058.1|DMEL	LOC108603803|XP_017848390.1|DBUS
OG0007814	CG6398|NP_573244.1|DMEL	LOC108605518|XP_017850756.1|DBUS
OG0007815	Bx42|NP_511093.2|DMEL	LOC108607105|XP_017853222.1|DBUS
OG0007816	CG5282|NP_649221.1|DMEL	LOC108598945|XP_017841204.2|DBUS
OG0007817	Hpr1|NP_649594.1|DMEL	LOC108603858|XP_017848504.1|DBUS
OG0007818	Kal1|NP_651220.3|DMEL	LOC108604515|XP_017849508.1|DBUS
OG0007819	Rpp20|NP_001285462.1|DMEL	LOC108606803|XP_017852762.1|DBUS
OG0007820	CG1607|NP_001263139.1|DMEL	LOC108604134|XP_017848929.1|DBUS
OG0007821	CG15529|NP_651773.1|DMEL	LOC108602092|XP_017845605.1|DBUS
OG0007822	CG11498|NP_001334706.1|DMEL	LOC108602091|XP_017845604.1|DBUS
OG0007823	CG31028|NP_733352.3|DMEL	LOC108604530|XP_017849532.1|DBUS
OG0007824	CG2321|NP_651692.2|DMEL	LOC108602987|XP_017846866.1|DBUS
OG0007825	CG46280|NP_650253.1|DMEL	LOC108602876|XP_017846656.1|DBUS
OG0007826	CG9986|NP_651623.1|DMEL	LOC108602343|XP_017845927.1|DBUS
OG0007827	CG3224|NP_572335.1|DMEL	LOC108605442|XP_017850614.1|DBUS
OG0007828	Ppat-Dpck|NP_647985.1|DMEL	LOC108599183|XP_017841465.1|DBUS
OG0007829	srl|NP_730835.2|DMEL	LOC108603295|XP_017847455.1|DBUS
OG0007830	CG14309|NP_650718.2|DMEL	LOC108601359|XP_017844747.1|DBUS
OG0007831	CG9240|NP_573054.2|DMEL	LOC108607196|XP_017853346.1|DBUS
OG0007832	Naxe|NP_572604.2|DMEL	LOC108606682|XP_017852520.1|DBUS
OG0007833	CG16903|NP_569980.1|DMEL	LOC108605268|XP_017850384.1|DBUS
OG0007834	CG11791|NP_651327.1|DMEL	LOC108601911|XP_017845378.1|DBUS
OG0007836	CG42375|NP_001138048.1|DMEL	LOC108602759|XP_017846419.1|DBUS
OG0007837	Osi11|NP_649630.1|DMEL	LOC108601460|XP_017844847.1|DBUS
OG0007838	Osi2|NP_649621.1|DMEL	LOC108602421|XP_017846024.1|DBUS
OG0007839	Arfrp1|NP_572526.1|DMEL	LOC108606062|XP_017851398.1|DBUS
OG0007840	eIF2Balpha|NP_651752.1|DMEL	LOC108601863|XP_017845309.1|DBUS
OG0007841	Cby|NP_650989.6|DMEL	LOC108602353|XP_017845941.1|DBUS
OG0007842	jus|NP_001097963.1|DMEL	LOC108603614|XP_017848052.1|DBUS
OG0007843	CG14515|NP_651681.2|DMEL	LOC108601501|XP_017844889.1|DBUS
OG0007844	CG33958|NP_001033958.1|DMEL	LOC108594751|XP_017835379.1|DBUS
OG0007845	CCHa2|NP_650285.1|DMEL	LOC108602079|XP_017845587.1|DBUS
OG0007846	CG4119|NP_572242.1|DMEL	LOC108606549|XP_017852237.1|DBUS
OG0007847	CG18428|NP_651213.1|DMEL	LOC108604801|XP_017849890.1|DBUS
OG0007848	Sec10|NP_651218.1|DMEL	LOC108604695|XP_017849741.1|DBUS
OG0007849	PpD3|NP_524946.1|DMEL	LOC108604472|XP_017849448.1|DBUS
OG0007850	CG16908|NP_649937.1|DMEL	LOC108601862|XP_017845308.1|DBUS
OG0007851	CG34293|NP_001097945.1|DMEL	LOC108602579|XP_017846206.1|DBUS
OG0007852	CG10035|NP_650182.1|DMEL	LOC108602450|XP_017846062.1|DBUS
OG0007853	CG10000|NP_651630.3|DMEL	LOC108602171|XP_017845696.1|DBUS
OG0007854	CG5510|NP_651224.1|DMEL	LOC108602185|XP_017845718.1|DBUS
OG0007855	nerfin-2|NP_001262446.1|DMEL	LOC108601424|XP_033149917.1|DBUS
OG0007856	Npc2f|NP_651219.1|DMEL	LOC108604696|XP_017849743.1|DBUS
OG0007858	Snx6|NP_001245939.1|DMEL	LOC108607539|XP_017853910.1|DBUS
OG0007859	Zpr1|NP_572532.1|DMEL	LOC108606988|XP_017853050.1|DBUS
OG0007860	Mcm5|NP_524308.2|DMEL	LOC108602056|XP_017845559.1|DBUS
OG0007861	Desi|NP_650016.1|DMEL	LOC108601468|XP_017844856.1|DBUS
OG0007863	CG6115|NP_652578.1|DMEL	LOC108596662|XP_017838142.1|DBUS
OG0007864	CG9626|NP_649781.1|DMEL	LOC108604159|XP_017848977.1|DBUS
OG0007865	CG7264|NP_648515.1|DMEL	LOC108600378|XP_017843407.1|DBUS
