Orthogroup	DPER.longest_only	DMIR.longest_only
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC108156100|XP_017142881.1|DMIR
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC108157820|XP_017145508.1|DMIR
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC108154115|XP_017139729.1|DMIR
OG0010587	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER	LOC117187041|XP_033244636.1|DMIR, LOC108155862|XP_017142470.2|DMIR
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC108160599|XP_017150191.1|DMIR, LOC117193372|XP_033253990.1|DMIR
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC108163487|XP_017154288.1|DMIR
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC108164246|XP_017155370.2|DMIR
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC108151013|XP_017134863.1|DMIR
OG0010594	LOC6588099|XP_002013378.1|DPER	LOC108157180|XP_017144592.1|DMIR
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC108165229|XP_017156757.1|DMIR
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC108162276|XP_017152423.2|DMIR
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC108153771|XP_017139398.1|DMIR
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC108161147|XP_017150858.1|DMIR
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC108163936|XP_017154960.1|DMIR
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC108162879|XP_017153321.1|DMIR
OG0010603	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER	LOC108154739|XP_033250267.1|DMIR
OG0010608	LOC113565508|XP_026843543.1|DPER	LOC117188796|XP_033249079.1|DMIR
OG0010612	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER	LOC108162955|XP_017153442.1|DMIR
OG0010613	LOC6602920|XP_026846819.1|DPER	LOC117189226|XP_033250223.1|DMIR
OG0010616	LOC6598815|XP_026845164.1|DPER	LOC108154481|XP_017140269.1|DMIR
OG0010619	LOC113566280|XP_026847061.1|DPER	LOC108154073|XP_017139663.2|DMIR
OG0010621	LOC6601710|XP_026847036.1|DPER	LOC108164995|XP_017156511.1|DMIR
OG0010622	LOC113564950|XP_026840404.1|DPER	LOC117187099|XP_033244920.1|DMIR
OG0010623	LOC6598971|XP_026847847.1|DPER	LOC108151775|XP_017136109.1|DMIR
OG0010624	LOC6592076|XP_002017525.2|DPER	LOC108154996|XP_017141034.1|DMIR
OG0010626	LOC6594358|XP_002019950.1|DPER	LOC108154423|XP_017140182.1|DMIR
OG0010628	LOC6594606|XP_026851277.1|DPER	LOC108156390|XP_017143297.1|DMIR
OG0010629	LOC6588382|XP_002013177.1|DPER	LOC108157244|XP_017144704.1|DMIR
OG0010630	LOC6598841|XP_002023959.2|DPER	LOC108154196|XP_017139901.1|DMIR
OG0010631	LOC6593571|XP_002019251.1|DPER	LOC108161356|XP_017151088.1|DMIR
OG0010632	LOC6592678|XP_002018203.2|DPER	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR
OG0010633	LOC6590305|XP_026840669.1|DPER	LOC117185764|XP_033252685.1|DMIR
OG0010634	LOC6590377|XP_002015479.1|DPER	LOC108160870|XP_017150621.1|DMIR, LOC117191795|XP_033252446.1|DMIR
OG0010635	LOC6590395|XP_002015488.1|DPER	LOC108160791|XP_017150487.1|DMIR
OG0010636	LOC6601348|XP_026842540.1|DPER	LOC117188493|XP_033248333.1|DMIR, LOC108158184|XP_017145891.2|DMIR
OG0010637	LOC6596385|XP_002021538.1|DPER	LOC108162285|XP_017152433.2|DMIR
OG0010638	LOC6600347|XP_002025506.1|DPER	LOC108164935|XP_017156413.1|DMIR
OG0010639	LOC6598178|XP_002023352.1|DPER	LOC108150948|XP_017134774.1|DMIR
OG0010640	LOC6598177|XP_026846293.1|DPER	LOC108151210|XP_017135182.1|DMIR
OG0010641	LOC6598174|XP_002023348.1|DPER	LOC108164666|XP_033243938.1|DMIR
OG0010642	LOC6599325|XP_002024568.1|DPER	LOC108164635|XP_033247814.1|DMIR
OG0010643	LOC6596725|XP_002021941.1|DPER	LOC108153101|XP_017138374.1|DMIR
OG0010644	LOC6599936|XP_002025128.2|DPER	LOC108153835|XP_017139426.1|DMIR
OG0010645	LOC6600454|XP_002025559.2|DPER	LOC108164572|XP_017155883.2|DMIR
OG0010646	LOC113566361|XP_026847460.1|DPER	LOC108151316|XP_017135344.1|DMIR
OG0010647	LOC6597163|XP_002022368.1|DPER	LOC108151976|XP_017136430.1|DMIR
OG0010648	LOC6596113|XP_002021266.1|DPER	LOC108150964|XP_017134787.2|DMIR
OG0010649	LOC6601072|XP_026847372.1|DPER	LOC108151394|XP_017135468.1|DMIR
OG0010650	LOC6602473|XP_002027535.2|DPER	LOC108150783|XP_017134571.1|DMIR
OG0010653	LOC6591956|XP_026844484.1|DPER	LOC108154262|XP_017139987.1|DMIR
OG0010655	LOC113566006|XP_026845433.1|DPER	LOC108150819|XP_033243416.1|DMIR
OG0010657	LOC6600404|XP_002025459.1|DPER	LOC108164123|XP_017155212.1|DMIR
OG0010658	LOC6597032|XP_026845446.1|DPER	LOC108165263|XP_033243805.1|DMIR
OG0010659	LOC113566094|XP_026845922.1|DPER	LOC108153775|XP_017139405.1|DMIR
OG0010660	LOC6596814|XP_002022050.1|DPER	LOC108150810|XP_017134604.1|DMIR
OG0010661	LOC6602642|XP_002027663.1|DPER	LOC108151728|XP_017136003.1|DMIR
OG0010662	LOC6596838|XP_026845880.1|DPER	LOC108153428|XP_017138919.1|DMIR
OG0010663	LOC6599426|XP_026847181.1|DPER	LOC108163984|XP_017155040.1|DMIR
OG0010664	LOC6597319|XP_002022507.1|DPER	LOC108150750|XP_017134536.1|DMIR
OG0010665	LOC6601787|XP_002026839.1|DPER	LOC117189149|XP_033250110.1|DMIR
OG0010666	LOC6597826|XP_026846559.1|DPER	LOC108164884|XP_017156319.1|DMIR
OG0010667	LOC113566516|XP_026848324.1|DPER	LOC108154268|XP_017140034.1|DMIR
OG0010668	LOC6599174|XP_002024365.2|DPER	LOC108161948|XP_017151883.1|DMIR
OG0010669	LOC6597612|XP_026848946.1|DPER	LOC108165155|XP_033244799.1|DMIR
OG0010670	LOC6598480|XP_026846279.1|DPER	LOC108151773|XP_017136145.1|DMIR
OG0010671	LOC113566144|XP_026846277.1|DPER	LOC108151936|XP_017136392.1|DMIR
OG0010672	LOC6600453|XP_002025558.2|DPER	LOC108164616|XP_017155947.1|DMIR
OG0010673	LOC6600683|XP_026848637.1|DPER	LOC108164860|XP_017156279.1|DMIR
OG0010674	LOC6597737|XP_026846986.1|DPER	LOC108158459|XP_017146280.1|DMIR
OG0010675	LOC6598291|XP_002023493.1|DPER	LOC108165021|XP_017156547.1|DMIR
OG0010676	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER	LOC108157506|XP_017145095.1|DMIR
OG0010677	LOC113566904|XP_026849904.1|DPER	LOC108151711|XP_017135972.1|DMIR
OG0010678	LOC6601784|XP_002026819.1|DPER	LOC108159096|XP_033254418.1|DMIR
OG0010679	LOC6593392|XP_002018604.2|DPER	LOC108163874|XP_033248804.1|DMIR
OG0010680	LOC6592062|XP_002016918.1|DPER	LOC108157625|XP_017145251.1|DMIR
OG0010681	LOC6597514|XP_002022696.1|DPER	LOC108152176|XP_017136794.1|DMIR
OG0010682	LOC6597511|XP_002022693.1|DPER	LOC108155830|XP_017142462.1|DMIR
OG0010683	LOC6593659|XP_002018829.1|DPER	LOC108163329|XP_017154050.1|DMIR
OG0010684	LOC6588934|XP_026844530.1|DPER	LOC108162897|XP_017153356.1|DMIR, LOC108162910|XP_017153374.2|DMIR
OG0010685	LOC6593579|XP_002018870.1|DPER	LOC108161415|XP_017151159.1|DMIR
OG0010686	LOC6593718|XP_002018897.1|DPER	LOC108161601|XP_017151378.1|DMIR
OG0010687	LOC113565656|XP_026844113.1|DPER	LOC108161327|XP_017151051.2|DMIR
OG0010688	LOC6595444|XP_002020865.2|DPER	LOC108163384|XP_017154127.1|DMIR
OG0010689	LOC6589633|XP_026844559.1|DPER	LOC108162165|XP_017152244.1|DMIR
OG0010690	LOC6596636|XP_002021644.1|DPER	LOC108161152|XP_017150863.2|DMIR
OG0010693	LOC6593367|XP_002018588.2|DPER	LOC108162553|XP_033248472.1|DMIR
OG0010694	LOC6602247|XP_002027277.2|DPER	LOC108161174|XP_017150884.2|DMIR
OG0010695	LOC6589192|XP_002015013.1|DPER	LOC108162379|XP_017152585.1|DMIR
OG0010696	LOC6588954|XP_002015375.1|DPER	LOC108164291|XP_017155428.1|DMIR
OG0010697	LOC6593436|XP_002019121.1|DPER	LOC108162116|XP_017152178.1|DMIR
OG0010698	LOC113565548|XP_026843660.1|DPER	LOC108162159|XP_017152226.1|DMIR
OG0010699	LOC6593614|XP_002018983.1|DPER	LOC108164022|XP_017155085.1|DMIR
OG0010700	LOC6596507|XP_002021581.1|DPER	LOC108161157|XP_017150868.2|DMIR
OG0010701	LOC6596365|XP_002021550.1|DPER	LOC108161524|XP_017151291.2|DMIR
OG0010702	LOC6589340|XP_002014558.2|DPER	LOC108163897|XP_017154905.1|DMIR
OG0010703	LOC6589106|XP_002015039.1|DPER	LOC108162773|XP_017153157.1|DMIR
OG0010704	LOC6595586|XP_026844626.1|DPER	LOC108164312|XP_017155450.1|DMIR
OG0010705	LOC6599476|XP_002024596.1|DPER	LOC108150784|XP_017134573.1|DMIR
OG0010707	LOC6599868|XP_026847412.1|DPER	LOC108150773|XP_017134558.2|DMIR
OG0010708	LOC6589172|XP_002014621.2|DPER	LOC108163240|XP_017153890.1|DMIR
OG0010708	LOC6599798|XP_026847383.1|DPER	LOC108151279|XP_017135296.1|DMIR
OG0010709	LOC6599770|XP_026847391.1|DPER	LOC108151154|XP_017135071.1|DMIR
OG0010710	LOC6599788|XP_002024875.2|DPER	LOC108151351|XP_017135397.1|DMIR
OG0010712	LOC6602499|XP_002027544.1|DPER	LOC108152290|XP_017137001.1|DMIR
OG0010713	LOC6596054|XP_002021238.2|DPER	LOC117185875|XP_033242414.1|DMIR
OG0010714	LOC6595952|XP_002021080.2|DPER	LOC108153615|XP_017139203.1|DMIR
OG0010715	LOC113566645|XP_026848979.1|DPER	LOC108152511|XP_017137393.1|DMIR
OG0010716	LOC6595738|XP_002021355.2|DPER	LOC108153753|XP_017139374.1|DMIR
OG0010717	LOC6597009|XP_002022172.1|DPER	LOC108152182|XP_017136810.1|DMIR
OG0010718	LOC6601949|XP_002026999.1|DPER	LOC108152194|XP_017136837.1|DMIR
OG0010719	LOC6594352|XP_002019531.1|DPER	LOC108155688|XP_017142149.1|DMIR
OG0010720	LOC6597070|XP_026845514.1|DPER	LOC108151045|XP_017134904.1|DMIR
OG0010721	LOC6597074|XP_002022199.1|DPER	LOC108165522|XP_017157068.1|DMIR
OG0010722	LOC6592628|XP_026840804.1|DPER	LOC108159058|XP_017147486.2|DMIR
OG0010723	LOC6603263|XP_026848173.1|DPER	LOC108150786|XP_017134576.1|DMIR
OG0010724	LOC6593191|XP_026840844.1|DPER	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR
OG0010725	LOC6593259|XP_026840833.1|DPER	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR
OG0010726	LOC6590733|XP_026842281.1|DPER	LOC108159155|XP_017147642.1|DMIR
OG0010727	LOC6590589|XP_002015554.1|DPER	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR
OG0010728	LOC6591009|XP_002015574.2|DPER	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR
OG0010729	LOC6591120|XP_002015501.2|DPER	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR
OG0010730	LOC6592308|XP_002017567.1|DPER	LOC117188078|XP_033247277.1|DMIR, LOC108158162|XP_017145874.2|DMIR
OG0010731	LOC6592451|XP_002018301.1|DPER	LOC108161017|XP_017150818.1|DMIR, LOC117194159|XP_033254706.1|DMIR
OG0010732	LOC113565070|XP_026841204.1|DPER	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR
OG0010733	LOC6590671|XP_026842320.1|DPER	LOC108160730|XP_033247515.1|DMIR
OG0010734	LOC6590728|XP_002016179.2|DPER	LOC108160981|XP_017150773.1|DMIR
OG0010735	LOC6592574|XP_002017739.1|DPER	LOC108160775|XP_017150466.1|DMIR
OG0010736	LOC6601582|XP_026841462.1|DPER	LOC108161015|XP_017150816.1|DMIR
OG0010737	LOC6590886|XP_002015427.1|DPER	LOC108160909|XP_033250427.1|DMIR
OG0010738	LOC6595279|XP_002020345.2|DPER	LOC108155169|XP_017141324.1|DMIR
OG0010739	LOC6588116|XP_026844044.1|DPER	LOC108155869|XP_033245463.1|DMIR
OG0010740	LOC6591803|XP_026850732.1|DPER	LOC108157716|XP_017145375.1|DMIR
OG0010741	LOC6591865|XP_026844897.1|DPER	LOC108157679|XP_017145334.1|DMIR
OG0010742	LOC113565689|XP_026844316.1|DPER, LOC6591610|XP_002016731.2|DPER	LOC117187020|XP_033244532.1|DMIR, LOC117187156|XP_033245112.1|DMIR
OG0010743	LOC6594643|XP_002019935.1|DPER	LOC108156613|XP_017143657.1|DMIR
OG0010744	LOC6594707|XP_002019562.2|DPER	LOC108157291|XP_017144779.1|DMIR
OG0010745	LOC6591903|XP_002017050.1|DPER	LOC108155416|XP_017141702.1|DMIR
OG0010746	LOC6595135|XP_002020301.1|DPER	LOC108156828|XP_017144020.1|DMIR, LOC108156104|XP_017142888.2|DMIR
OG0010747	LOC6591784|XP_002016760.1|DPER	LOC108156474|XP_033244858.1|DMIR
OG0010748	LOC6588189|XP_002014170.1|DPER	LOC108157858|XP_017145553.1|DMIR
OG0010749	LOC6600466|XP_026847633.1|DPER	LOC108156866|XP_017144083.1|DMIR
OG0010750	LOC6592115|XP_026850938.1|DPER	LOC108156860|XP_017144076.1|DMIR
OG0010751	LOC6594227|XP_002019894.2|DPER	LOC108155315|XP_033245827.1|DMIR
OG0010752	LOC113567438|XP_026851075.1|DPER	LOC108157378|XP_017144897.1|DMIR
OG0010754	LOC6588051|XP_002013351.1|DPER	LOC108155387|XP_017141656.1|DMIR
OG0010755	LOC6588622|XP_026843497.1|DPER	LOC108153963|XP_033245903.1|DMIR
OG0010756	LOC6588668|XP_026843552.1|DPER	LOC108153964|XP_017139550.2|DMIR
OG0010757	LOC6594988|XP_002020279.2|DPER	LOC108154452|XP_017140213.1|DMIR
OG0010758	LOC6595161|XP_026851223.1|DPER	LOC108156067|XP_017142839.2|DMIR
OG0010759	LOC6595100|XP_002020378.1|DPER	LOC108154626|XP_017140437.1|DMIR
OG0010760	LOC6594483|XP_002019749.1|DPER	LOC108156777|XP_017143938.1|DMIR
OG0010761	LOC6591828|XP_002016978.1|DPER	LOC108153894|XP_017139480.1|DMIR
OG0010762	LOC6588369|XP_002012960.1|DPER	LOC108154907|XP_017140848.1|DMIR
OG0010763	LOC6587877|XP_002012809.1|DPER	LOC108155990|XP_017142677.1|DMIR
OG0010764	LOC6588295|XP_002012934.1|DPER	LOC108154316|XP_017140064.2|DMIR
OG0010765	LOC6594774|XP_002020088.1|DPER	LOC108157740|XP_017145407.1|DMIR
OG0010766	LOC6588100|XP_002013765.2|DPER	LOC108157364|XP_017144879.1|DMIR
OG0010767	LOC6595326|XP_002020453.1|DPER	LOC108155697|XP_017142161.1|DMIR
OG0010768	LOC6598757|XP_002023791.1|DPER	LOC108154630|XP_017140442.1|DMIR
OG0010769	LOC6587288|XP_002013919.1|DPER	LOC108157480|XP_017145054.1|DMIR
OG0010770	LOC6594974|XP_026844321.1|DPER	LOC108156371|XP_017143268.1|DMIR
OG0010771	LOC6590126|XP_002016237.1|DPER	LOC108158202|XP_017145914.1|DMIR
OG0010772	LOC6591351|XP_002017456.1|DPER	LOC108153876|XP_017139465.1|DMIR
OG0010773	LOC6591355|XP_002017458.1|DPER	LOC108154709|XP_017140548.1|DMIR
OG0010774	LOC6591593|XP_002017539.1|DPER	LOC108156339|XP_017143227.1|DMIR
OG0010775	LOC113564941|XP_026840281.1|DPER	LOC108153920|XP_017139505.2|DMIR
OG0010776	LOC6593541|XP_002018728.1|DPER	LOC108163392|XP_017154138.1|DMIR
OG0010777	LOC6591482|XP_002017376.2|DPER	LOC108157591|XP_017145207.1|DMIR
OG0010778	LOC6592162|XP_002017348.2|DPER	LOC108154439|XP_017140201.1|DMIR
OG0010779	LOC6592157|XP_002017343.1|DPER	LOC108157402|XP_017144935.1|DMIR
OG0010780	LOC6587743|XP_026844667.1|DPER	LOC108156915|XP_017144152.2|DMIR
OG0010781	LOC6587526|XP_026850977.1|DPER	LOC108156452|XP_033244808.1|DMIR
OG0010782	LOC6594324|XP_002019902.2|DPER	LOC108154980|XP_017141007.1|DMIR
OG0010783	LOC6592184|XP_002017044.1|DPER	LOC108155556|XP_017141936.1|DMIR
OG0010784	LOC6590832|XP_026841807.1|DPER	LOC108159293|XP_017147950.2|DMIR
OG0010785	LOC6600927|XP_026841447.1|DPER	LOC108158433|XP_017146204.1|DMIR
OG0010786	LOC6592390|XP_026842136.1|DPER	LOC108159220|XP_017147809.1|DMIR
OG0010787	LOC6590251|XP_002016543.1|DPER	LOC117190371|XP_033251342.1|DMIR, LOC108158440|XP_033246204.1|DMIR
OG0010788	LOC6590564|XP_026842869.1|DPER	LOC108159072|XP_017147511.2|DMIR
OG0010789	LOC6601554|XP_026841826.1|DPER	LOC117192852|XP_033253496.1|DMIR, LOC117192854|XP_033253499.1|DMIR, LOC108160472|XP_017149980.1|DMIR
OG0010789	LOC6601556|XP_002026676.1|DPER	LOC117193364|XP_033253972.1|DMIR, LOC108160471|XP_017149977.1|DMIR
OG0010790	LOC6592972|XP_002017707.1|DPER	LOC117185968|XP_033252872.1|DMIR, LOC108160434|XP_017149931.1|DMIR, LOC117185897|XP_033246560.1|DMIR
OG0010791	LOC6596322|XP_002021460.1|DPER	LOC108163377|XP_017154119.2|DMIR
OG0010792	LOC6601769|XP_002026804.2|DPER	LOC108159829|XP_017148899.1|DMIR
OG0010793	LOC6600713|XP_026848690.1|DPER	LOC108163251|XP_017154303.1|DMIR
OG0010794	LOC6587555|XP_026840239.1|DPER	LOC108157755|XP_017145424.1|DMIR
OG0010795	LOC6595475|XP_002020647.1|DPER	LOC117188759|XP_033248987.1|DMIR
OG0010797	LOC6599873|XP_002024927.1|DPER	LOC108150811|XP_017134605.1|DMIR
OG0010797	LOC6591507|XP_002016957.1|DPER	LOC108154302|XP_017140045.1|DMIR
OG0010798	LOC113566400|XP_026847607.1|DPER, LOC6600573|XP_002025691.2|DPER	LOC108153099|XP_017138372.1|DMIR
OG0010800	LOC6599085|XP_002024218.1|DPER	LOC108151745|XP_017136056.1|DMIR
OG0010801	LOC6593624|XP_002019092.1|DPER	LOC108163422|XP_017154180.1|DMIR
OG0010802	LOC6595377|XP_002020813.1|DPER	LOC108161389|XP_017151127.1|DMIR
OG0010803	LOC6589785|XP_002015361.1|DPER, LOC6599248|XP_002024274.1|DPER	LOC108151028|XP_017134880.1|DMIR
OG0010804	LOC6604624|XP_002029508.1|DPER	LOC108164208|XP_017155328.1|DMIR
OG0010806	LOC6589511|XP_026844245.1|DPER	LOC108162826|XP_017153241.1|DMIR
OG0010807	LOC6588732|XP_002014245.1|DPER	LOC108164179|XP_017155286.1|DMIR
OG0010810	LOC6600938|XP_026842231.1|DPER	LOC108159830|XP_017148897.1|DMIR, LOC117193207|XP_033253850.1|DMIR
OG0010813	LOC6593820|XP_002019067.1|DPER	LOC108163032|XP_017153566.1|DMIR
OG0010820	LOC6602734|XP_026849479.1|DPER	LOC108153149|XP_017138440.1|DMIR
OG0010821	LOC113565446|XP_026843253.1|DPER, LOC113565489|XP_026843448.1|DPER, LOC6602423|XP_026843252.1|DPER	LOC108163894|XP_017154903.1|DMIR
OG0010824	LOC6602932|XP_002027983.2|DPER	LOC108150772|XP_033243069.1|DMIR
OG0010825	LOC6592435|XP_026841600.1|DPER	LOC108160772|XP_033247420.1|DMIR
OG0010827	LOC6595037|XP_026849283.1|DPER	LOC108155294|XP_017141498.1|DMIR
OG0010828	LOC6599964|XP_002025041.1|DPER	LOC108153144|XP_017138438.1|DMIR
OG0010829	LOC6594605|XP_026850373.1|DPER	LOC108154506|XP_017140295.1|DMIR
OG0010830	LOC6589246|XP_002014383.2|DPER	LOC108161329|XP_017151053.1|DMIR
OG0010831	LOC113565400|XP_026843088.1|DPER	LOC117188870|XP_033249282.1|DMIR
OG0010831	LOC113565401|XP_026843089.1|DPER	LOC117188871|XP_033249283.1|DMIR
OG0010832	LOC6590382|XP_002015484.2|DPER	LOC108160023|XP_017149248.2|DMIR, LOC117188019|XP_033247044.1|DMIR
OG0010833	LOC6592014|XP_002017509.1|DPER	LOC108154659|XP_017140484.1|DMIR
OG0010834	LOC6597219|XP_002022596.1|DPER	LOC117186579|XP_033243432.1|DMIR, LOC108158297|XP_033242979.1|DMIR
OG0010835	LOC6597330|XP_026846527.1|DPER	LOC108154625|XP_033252201.1|DMIR
OG0010836	LOC6603803|XP_026847314.1|DPER	LOC108151393|XP_017135467.1|DMIR
OG0010837	LOC6601828|XP_002026894.1|DPER	LOC108151661|XP_017135871.2|DMIR
OG0010838	LOC6602402|XP_002027373.2|DPER	LOC108152495|XP_017137359.1|DMIR
OG0010839	LOC6596032|XP_002021031.1|DPER	LOC108152044|XP_017136536.1|DMIR
OG0010840	LOC6595994|XP_002021015.1|DPER	LOC108151016|XP_017134866.1|DMIR
OG0010841	LOC6598036|XP_002023194.1|DPER	LOC108163733|XP_017154679.1|DMIR
OG0010842	LOC6590163|XP_026841682.1|DPER	LOC117190830|XP_033251757.1|DMIR, LOC117185955|XP_033251825.1|DMIR, LOC108160063|XP_017149299.1|DMIR
OG0010843	LOC113565035|XP_026840803.1|DPER	LOC108159715|XP_017148724.2|DMIR
OG0010844	LOC113567368|XP_026850781.1|DPER	LOC108154288|XP_017140028.1|DMIR
OG0010845	LOC6597548|XP_002022797.1|DPER	LOC108151580|XP_017135748.1|DMIR
OG0010846	LOC113567374|XP_026850819.1|DPER	LOC108157459|XP_017145020.1|DMIR
OG0010847	LOC6596901|XP_026849909.1|DPER	LOC108151095|XP_017134977.1|DMIR
OG0010848	LOC113566776|XP_026849655.1|DPER	LOC108157134|XP_017144563.1|DMIR
OG0010850	LOC6603239|XP_026845451.1|DPER	LOC108165585|XP_017157146.1|DMIR
OG0010852	LOC6597211|XP_002022619.1|DPER	LOC108151861|XP_017136241.1|DMIR
OG0010853	LOC6600172|XP_002025271.1|DPER	LOC108164857|XP_017156278.1|DMIR
OG0010854	LOC6599179|XP_026848323.1|DPER	LOC108154188|XP_017139917.1|DMIR
OG0010855	LOC6598492|XP_026846276.1|DPER	LOC108152010|XP_017136516.1|DMIR
OG0010856	LOC6597860|XP_002023053.2|DPER	LOC108151079|XP_017134954.1|DMIR
OG0010858	LOC113566595|XP_026848704.1|DPER	LOC108152281|XP_017136991.1|DMIR
OG0010859	LOC6598010|XP_002023235.1|DPER	LOC108163745|XP_017154702.1|DMIR
OG0010861	LOC113565788|XP_026844727.1|DPER, LOC6595542|XP_026844729.1|DPER	LOC108163521|XP_017154356.1|DMIR
OG0010862	LOC6596380|XP_026843582.1|DPER	LOC108161555|XP_017151327.1|DMIR
OG0010863	LOC6589705|XP_002014455.1|DPER	LOC108162054|XP_017152080.1|DMIR
OG0010864	LOC113565805|XP_026844782.1|DPER	LOC108162107|XP_017152166.1|DMIR
OG0010865	LOC6596605|XP_002021601.2|DPER	LOC108163814|XP_017154794.1|DMIR
OG0010866	LOC6601022|XP_002026144.2|DPER	LOC108151206|XP_017135170.1|DMIR
OG0010867	LOC6596204|XP_002021272.1|DPER	LOC108150959|XP_017134781.1|DMIR
OG0010868	LOC6599685|XP_002024788.2|DPER	LOC108151816|XP_017136163.1|DMIR
OG0010869	LOC6602167|XP_002027243.1|DPER	LOC108151827|XP_017136185.1|DMIR
OG0010870	LOC113566646|XP_026848980.1|DPER	LOC108165347|XP_017156869.1|DMIR
OG0010871	LOC6599094|XP_026849034.1|DPER	LOC108150781|XP_017134569.1|DMIR
OG0010872	LOC113566024|XP_026845570.1|DPER	LOC108153129|XP_017138407.1|DMIR
OG0010873	LOC113566389|XP_026847545.1|DPER	LOC108153578|XP_017139147.1|DMIR
OG0010874	LOC6597091|XP_026845376.1|DPER	LOC108151129|XP_017135040.1|DMIR
OG0010875	LOC6597192|XP_026845695.1|DPER	LOC117186320|XP_033242841.1|DMIR
OG0010876	LOC113566383|XP_026847502.1|DPER	LOC108151600|XP_017135769.2|DMIR
OG0010877	LOC6596092|XP_026845650.1|DPER	LOC108153680|XP_017139285.1|DMIR
OG0010878	LOC6597124|XP_002022281.1|DPER	LOC108151137|XP_017135051.1|DMIR
OG0010879	LOC6601961|XP_002027011.1|DPER	LOC108165311|XP_017156835.1|DMIR
OG0010880	LOC6598946|XP_002024133.1|DPER	LOC108153665|XP_017139268.1|DMIR
OG0010881	LOC6592362|XP_002017967.2|DPER	LOC108160977|XP_017150766.1|DMIR
OG0010882	LOC6589947|XP_026842204.1|DPER	LOC108158282|XP_017146009.1|DMIR
OG0010883	LOC6599025|XP_002024142.1|DPER	LOC108150756|XP_017134539.1|DMIR
OG0010885	LOC6602282|XP_026848522.1|DPER	LOC108153497|XP_017139037.1|DMIR
OG0010887	LOC6597077|XP_026845428.1|DPER	LOC108153608|XP_033243417.1|DMIR
OG0010888	LOC6593216|XP_002018476.1|DPER	LOC108158922|XP_017147214.1|DMIR
OG0010890	LOC6592546|XP_002018265.1|DPER	LOC117193105|XP_033253717.1|DMIR, LOC117193263|XP_033253892.1|DMIR, LOC108160279|XP_017149650.1|DMIR, LOC117188045|XP_033247140.1|DMIR
OG0010891	LOC6590292|XP_002016153.2|DPER	LOC108159132|XP_017147615.2|DMIR
OG0010892	LOC6601590|XP_002026611.2|DPER	LOC117192872|XP_033253515.1|DMIR, LOC108159555|XP_017148470.1|DMIR
OG0010893	LOC6589915|XP_002015717.2|DPER	LOC108160342|XP_017149772.2|DMIR, LOC117187965|XP_033246869.1|DMIR
OG0010894	LOC6601639|XP_002026642.1|DPER	LOC108160060|XP_017149295.1|DMIR
OG0010895	LOC6601608|XP_002026644.1|DPER	LOC108160061|XP_017149296.1|DMIR
OG0010897	LOC6592177|XP_002017037.1|DPER	LOC108157157|XP_017144555.1|DMIR
OG0010901	LOC6587584|XP_002013903.1|DPER	LOC108154508|XP_017140297.2|DMIR
OG0010903	LOC6595208|XP_002020383.1|DPER	LOC108154521|XP_017140311.1|DMIR
OG0010904	LOC6594480|XP_002019746.1|DPER	LOC108155935|XP_017142582.1|DMIR
OG0010905	LOC6587984|XP_002014078.1|DPER	LOC108154754|XP_017140618.1|DMIR
OG0010906	LOC6589804|XP_002015149.1|DPER	LOC108161869|XP_017151749.1|DMIR
OG0010907	LOC6594434|XP_002019546.1|DPER	LOC108154447|XP_017140207.1|DMIR
OG0010908	LOC6594126|XP_002019430.2|DPER	LOC108153863|XP_017139449.1|DMIR
OG0010909	LOC113567317|XP_026850455.1|DPER	LOC108157647|XP_017145285.1|DMIR
