Orthogroup	DPER.longest_only	AEAL.longest_only
OG0006659	LOC6603295|XP_026849887.1|DPER	LOC109413973|XP_019543251.2|AEAL
OG0006660	LOC6601442|XP_026847887.1|DPER	LOC109413972|XP_019543250.2|AEAL
OG0006661	LOC6601426|XP_002026462.1|DPER	LOC109413961|XP_029726581.1|AEAL
OG0006662	LOC6595531|XP_002020666.1|DPER	LOC109413993|XP_019543265.1|AEAL
OG0006663	LOC6601668|XP_002026733.1|DPER	LOC109413955|XP_019543229.2|AEAL
OG0006664	LOC6588334|XP_002013574.1|DPER	LOC109414823|XP_019544205.1|AEAL
OG0006665	LOC6599577|XP_026849575.1|DPER	LOC109418057|XP_029726649.1|AEAL
OG0006666	LOC113565112|XP_026841662.1|DPER	LOC109418079|XP_019547797.2|AEAL
OG0006667	LOC6597130|XP_002022318.2|DPER	LOC109418087|XP_019547806.2|AEAL
OG0006668	LOC6590127|XP_002016238.1|DPER	LOC109418113|XP_019547847.2|AEAL
OG0006669	LOC6595942|XP_002021070.1|DPER	LOC109418041|XP_019547749.2|AEAL
OG0006670	LOC6595920|XP_002021066.1|DPER	LOC109418122|XP_019547855.1|AEAL
OG0006671	LOC6595919|XP_026845248.1|DPER	LOC109418123|XP_029726759.1|AEAL
OG0006672	LOC6599459|XP_026849414.1|DPER	LOC109418124|XP_019547860.2|AEAL
OG0006673	LOC6599593|XP_002024713.1|DPER	LOC109418127|XP_029726771.1|AEAL
OG0006674	LOC113566895|XP_026849859.1|DPER	LOC109412821|XP_019541981.1|AEAL
OG0006675	LOC6601880|XP_002026929.1|DPER	LOC109418133|XP_019547880.2|AEAL
OG0006676	LOC6600307|XP_026849078.1|DPER	LOC109407773|XP_029726699.1|AEAL, LOC109418921|XP_029728014.1|AEAL
OG0006677	LOC6601211|XP_002026307.1|DPER	LOC109418923|XP_029726696.1|AEAL
OG0006678	LOC6601830|XP_002026896.1|DPER	LOC109418901|XP_019548671.1|AEAL
OG0006679	LOC6604013|XP_026849564.1|DPER	LOC109407764|XP_019536485.2|AEAL
OG0006680	LOC6595002|XP_026847843.1|DPER	LOC109418934|XP_029729316.1|AEAL
OG0006681	LOC6595917|XP_026845247.1|DPER	LOC109418893|XP_029729313.1|AEAL
OG0006682	LOC6602459|XP_002027487.1|DPER	LOC109418941|XP_029733610.1|AEAL
OG0006683	LOC6602942|XP_002027993.2|DPER	LOC109418945|XP_019548710.2|AEAL
OG0006684	LOC6601210|XP_026848094.1|DPER	LOC109418946|XP_029733600.1|AEAL
OG0006685	LOC6602074|XP_002027152.1|DPER	LOC109418950|XP_019548714.2|AEAL
OG0006686	LOC6601650|XP_026847615.1|DPER	LOC109397694|XP_029709772.1|AEAL, LOC109418956|XP_029733581.1|AEAL
OG0006687	LOC6601723|XP_002026781.2|DPER	LOC109418968|XP_029709781.1|AEAL, LOC115269210|XP_029733574.1|AEAL
OG0006688	LOC6601472|XP_002026439.2|DPER	LOC109418982|XP_029709792.1|AEAL, LOC109397934|XP_019525823.2|AEAL
OG0006689	LOC6600267|XP_002025384.2|DPER	LOC109398060|XP_029709855.1|AEAL, LOC115269207|XP_029733541.1|AEAL
OG0006690	LOC6587896|XP_026850806.1|DPER	LOC109419676|XP_029725896.1|AEAL, LOC109411810|XP_029725930.1|AEAL
OG0006691	LOC113565963|XP_026845208.1|DPER	LOC109410020|XP_019539104.2|AEAL, LOC109419668|XP_019549448.2|AEAL
OG0006692	LOC6600278|XP_002025391.1|DPER	LOC109410015|XP_019539100.1|AEAL
OG0006693	LOC6602810|XP_026847866.1|DPER	LOC109410014|XP_029725869.1|AEAL
OG0006694	LOC6600166|XP_002025265.2|DPER	LOC109419650|XP_029725849.1|AEAL, LOC115258167|XP_029714078.1|AEAL
OG0006695	LOC6601221|XP_002026317.1|DPER	LOC109409989|XP_029725834.1|AEAL, LOC109420204|XP_029718026.1|AEAL
OG0006696	LOC113565712|XP_026844428.1|DPER	LOC109410047|XP_029718038.1|AEAL, LOC115265339|XP_029725832.1|AEAL
OG0006697	LOC6599775|XP_026847330.1|DPER	LOC109420220|XP_019550093.2|AEAL
OG0006698	LOC6599762|XP_002024882.1|DPER	LOC109420222|XP_019550099.1|AEAL
OG0006699	LOC6600521|XP_026847628.1|DPER	LOC115265132|XP_029725232.1|AEAL
OG0006700	LOC6602719|XP_002027744.1|DPER	LOC109420248|XP_019550132.2|AEAL
OG0006701	LOC6592985|XP_002017661.1|DPER	LOC109397364|XP_029725768.1|AEAL, LOC115265326|XP_029725749.1|AEAL
OG0006702	LOC6601082|XP_002026075.2|DPER	LOC109416474|XP_029725681.1|AEAL
OG0006703	LOC6600550|XP_002025703.1|DPER	LOC109402595|XP_019530841.2|AEAL
OG0006704	LOC6600551|XP_002025704.2|DPER	LOC109402582|XP_029725707.1|AEAL
OG0006705	LOC6593019|XP_002018260.1|DPER	LOC109417070|XP_029725724.1|AEAL, LOC115265322|XP_029725737.1|AEAL
OG0006706	LOC6592275|XP_002018416.1|DPER	LOC109406407|XP_019535042.2|AEAL, LOC109417067|XP_019546731.1|AEAL
OG0006707	LOC6593024|XP_002018217.1|DPER	LOC109415735|XP_019545207.2|AEAL
OG0006708	LOC6602902|XP_002027925.1|DPER	LOC109416978|XP_019546641.2|AEAL
OG0006709	LOC6596931|XP_026845741.1|DPER	LOC109415747|XP_019545233.2|AEAL
OG0006710	LOC6601689|XP_026847484.1|DPER	LOC109427318|XP_029727497.1|AEAL, LOC109406563|XP_029727498.1|AEAL
OG0006711	LOC113566402|XP_026847631.1|DPER	LOC115265677|XP_029727496.1|AEAL, LOC115265291|XP_029725638.1|AEAL
OG0006712	LOC6599627|XP_026849529.1|DPER	LOC109406566|XP_029725592.1|AEAL
OG0006713	LOC6601488|XP_002026548.1|DPER	LOC109427130|XP_019558235.1|AEAL
OG0006714	LOC6601536|XP_002026550.2|DPER	LOC109406571|XP_019535219.2|AEAL
OG0006715	LOC6601692|XP_026847582.1|DPER	LOC109426577|XP_019557655.2|AEAL
OG0006716	LOC6589408|XP_002015196.1|DPER	LOC109426576|XP_019557654.2|AEAL
OG0006717	LOC6596226|XP_002021186.1|DPER	LOC109426581|XP_019557660.2|AEAL
OG0006718	LOC6596227|XP_002021187.2|DPER	LOC109426587|XP_019557664.2|AEAL
OG0006719	LOC6600536|XP_026847627.1|DPER	LOC109426590|XP_019557667.2|AEAL
OG0006720	LOC6598943|XP_026849017.1|DPER	LOC109426645|XP_019557715.2|AEAL
OG0006721	LOC6596186|XP_002021179.1|DPER	LOC109426651|XP_019557720.2|AEAL
OG0006722	LOC6599870|XP_026847322.1|DPER	LOC109426652|XP_019557721.2|AEAL
OG0006723	LOC6593422|XP_026843123.1|DPER	LOC109417799|XP_019547515.2|AEAL, LOC109426757|XP_019557837.2|AEAL
OG0006724	LOC6595227|XP_002020200.1|DPER	LOC109417807|XP_019547525.1|AEAL
OG0006725	LOC6595265|XP_002020204.1|DPER	LOC109426766|XP_019557848.2|AEAL
OG0006726	LOC6587472|XP_002013238.1|DPER	LOC109417810|XP_019547527.1|AEAL
OG0006727	LOC6595266|XP_026844300.1|DPER	LOC109426769|XP_029725484.1|AEAL
OG0006728	LOC6591567|XP_002017396.1|DPER	LOC109417877|XP_019547614.2|AEAL
OG0006729	LOC6592511|XP_026840780.1|DPER	LOC109417952|XP_029725395.1|AEAL, LOC109426840|XP_029725385.1|AEAL
OG0006730	LOC6592992|XP_002017668.1|DPER	LOC109417953|XP_029725394.1|AEAL
OG0006731	LOC6593435|XP_026843377.1|DPER	LOC109426848|XP_019557945.2|AEAL
OG0006732	LOC6599584|XP_026849525.1|DPER	LOC109417971|XP_019547661.1|AEAL
OG0006734	LOC6603026|XP_002028008.2|DPER	LOC109417987|XP_029732378.1|AEAL, LOC109621925|XP_029732388.1|AEAL
OG0006735	LOC6599482|XP_026849415.1|DPER	LOC109621927|XP_019931679.2|AEAL, LOC109417988|XP_029732381.1|AEAL
OG0006736	LOC6599591|XP_002024711.1|DPER	LOC109406031|XP_019534640.1|AEAL
OG0006737	LOC6595916|XP_026845370.1|DPER	LOC109406022|XP_019534625.2|AEAL
OG0006738	LOC6592772|XP_002018014.1|DPER	LOC109408519|XP_019537423.1|AEAL
OG0006739	LOC6602836|XP_002027807.1|DPER	LOC109406020|XP_019534623.1|AEAL
OG0006740	LOC6599602|XP_002024692.1|DPER	LOC109408702|XP_019537645.1|AEAL
OG0006741	LOC6599601|XP_002024691.1|DPER	LOC109408893|XP_029732439.1|AEAL
OG0006742	LOC6591631|XP_026851172.1|DPER	LOC109412849|XP_029732449.1|AEAL
OG0006743	LOC6593764|XP_002018676.2|DPER	LOC109409609|XP_029732365.1|AEAL
OG0006744	LOC6602813|XP_026847797.1|DPER	LOC109407924|XP_029732314.1|AEAL, LOC109413865|XP_029732322.1|AEAL
OG0006745	LOC6591528|XP_026850515.1|DPER	LOC109407965|XP_029735102.1|AEAL
OG0006746	LOC6601431|XP_026847825.1|DPER	LOC109403647|XP_029736183.1|AEAL, LOC115253818|XP_029735094.1|AEAL
OG0006747	LOC113566726|XP_026849428.1|DPER	LOC109403618|XP_019531984.2|AEAL
OG0006748	LOC6596716|XP_002022039.1|DPER	LOC109407936|XP_029732303.1|AEAL, LOC109413844|XP_029716771.1|AEAL
OG0006749	LOC6600504|XP_026847584.1|DPER	LOC109405151|XP_029735203.1|AEAL, LOC109408015|XP_029735256.1|AEAL
OG0006750	LOC6598274|XP_002023297.1|DPER	LOC109405163|XP_019533730.2|AEAL, LOC109408017|XP_029735254.1|AEAL
OG0006752	LOC6600989|XP_026849729.1|DPER	LOC109413518|XP_019542749.2|AEAL
OG0006753	LOC6600988|XP_002026174.2|DPER	LOC109413521|XP_019542750.2|AEAL
OG0006754	LOC6601107|XP_026847436.1|DPER	LOC109410795|XP_029735170.1|AEAL
OG0006755	LOC6600544|XP_002025698.2|DPER	LOC109410785|XP_019539860.1|AEAL
OG0006756	LOC6601467|XP_026847935.1|DPER	LOC109413486|XP_019542712.2|AEAL
OG0006757	LOC6601466|XP_002026433.1|DPER	LOC109413527|XP_019542753.1|AEAL
OG0006758	LOC6599504|XP_002024724.1|DPER	LOC109410780|XP_019539858.2|AEAL
OG0006759	LOC6599505|XP_026849538.1|DPER	LOC109413489|XP_019542715.2|AEAL
OG0006760	LOC6604006|XP_026847547.1|DPER	LOC109410775|XP_029735040.1|AEAL
OG0006761	LOC6588300|XP_002014152.1|DPER	LOC109404944|XP_019533443.1|AEAL
OG0006762	LOC113566274|XP_026847010.1|DPER	LOC109404583|XP_029734918.1|AEAL, LOC109400676|XP_029734867.1|AEAL
OG0006763	LOC6592260|XP_002018569.1|DPER	LOC109400695|XP_029734847.1|AEAL, LOC115270043|XP_029734852.1|AEAL
OG0006764	LOC6591244|XP_002015787.2|DPER	LOC109400663|XP_019528692.2|AEAL, LOC115270041|XP_029734851.1|AEAL
OG0006765	LOC6592257|XP_002018566.1|DPER	LOC109399408|XP_019527391.2|AEAL, LOC115270036|XP_029734846.1|AEAL
OG0006766	LOC6603308|XP_026849876.1|DPER	LOC109399405|XP_029734837.1|AEAL, LOC115270035|XP_029734838.1|AEAL
OG0006767	LOC6601163|XP_002026262.1|DPER	LOC109400752|XP_019528794.2|AEAL
OG0006768	LOC6601162|XP_026848053.1|DPER	LOC109399363|XP_029734827.1|AEAL
OG0006769	LOC6601164|XP_002026263.1|DPER	LOC109400747|XP_019528787.1|AEAL
OG0006770	LOC6602935|XP_002027986.2|DPER	LOC109400713|XP_019528748.2|AEAL
OG0006771	LOC6599105|XP_002024406.1|DPER	LOC115253758|XP_029734791.1|AEAL, LOC109402731|XP_029710413.1|AEAL, LOC115270025|XP_029734799.1|AEAL, LOC109400730|XP_029734784.1|AEAL
OG0006772	LOC6590844|XP_026841877.1|DPER	LOC109403230|XP_029734766.1|AEAL
OG0006773	LOC6600606|XP_002025595.1|DPER	LOC109425667|XP_019556475.2|AEAL
OG0006774	LOC6602391|XP_002027443.2|DPER	LOC109425664|XP_029734748.1|AEAL
OG0006775	LOC6600983|XP_002026169.1|DPER	LOC109403239|XP_019531570.2|AEAL
OG0006776	LOC6600986|XP_026849721.1|DPER	LOC109403233|XP_019531561.2|AEAL
OG0006777	LOC6600985|XP_026849694.1|DPER	LOC109403237|XP_019531564.1|AEAL
OG0006778	LOC6601189|XP_002026221.1|DPER	LOC109403234|XP_019531562.2|AEAL
OG0006779	LOC6599520|XP_002024648.1|DPER	LOC109425653|XP_029734741.1|AEAL
OG0006780	LOC6597172|XP_026845363.1|DPER	LOC109425652|XP_019556438.1|AEAL
OG0006781	LOC6600331|XP_026849047.1|DPER	LOC109403193|XP_029734717.1|AEAL, LOC109414370|XP_029734725.1|AEAL
OG0006782	LOC6600638|XP_026847572.1|DPER	LOC115269984|XP_029734712.1|AEAL
OG0006783	LOC6601580|XP_026841288.1|DPER	LOC109423129|XP_029734704.1|AEAL
OG0006784	LOC6602319|XP_026848473.1|DPER	LOC109422689|XP_029734637.1|AEAL
OG0006785	LOC6593178|XP_002018112.2|DPER	LOC109425707|XP_019556560.1|AEAL
OG0006786	LOC6592903|XP_026841368.1|DPER	LOC109425710|XP_019556572.2|AEAL
OG0006787	LOC6602804|XP_002027855.1|DPER	LOC109621280|XP_029708315.1|AEAL, LOC109422856|XP_029708304.1|AEAL
OG0006788	LOC6602803|XP_002027854.1|DPER	LOC109422857|XP_019553299.2|AEAL, LOC109622707|XP_029708316.1|AEAL
OG0006789	LOC6600675|XP_026848626.1|DPER	LOC109422853|XP_019553293.2|AEAL, LOC115254779|XP_029708313.1|AEAL
OG0006790	LOC6596499|XP_002021573.2|DPER	LOC115254780|XP_029708314.1|AEAL, LOC109422854|XP_019553294.2|AEAL
OG0006791	LOC6596074|XP_026845276.1|DPER	LOC109415874|XP_019545366.2|AEAL
OG0006792	LOC6601938|XP_002026980.1|DPER	LOC109416936|XP_029722457.1|AEAL
OG0006793	LOC6601933|XP_002026975.2|DPER	LOC109416927|XP_019546587.2|AEAL
OG0006794	LOC6590278|XP_026841378.1|DPER	LOC109406439|XP_019535081.2|AEAL
OG0006795	LOC6603292|XP_002028273.1|DPER	LOC109406069|XP_019534693.2|AEAL
OG0006796	LOC6603332|XP_002028316.1|DPER	LOC109406083|XP_019534697.1|AEAL
OG0006797	LOC6588974|XP_002014337.1|DPER	LOC109403773|XP_019532193.2|AEAL, LOC109406140|XP_019534748.2|AEAL
OG0006798	LOC6602500|XP_002027545.1|DPER	LOC115263298|XP_029722353.1|AEAL, LOC115263106|XP_029721880.1|AEAL
OG0006799	LOC6599833|XP_002024852.2|DPER	LOC109407430|XP_019536014.2|AEAL
OG0006800	LOC6602277|XP_026848494.1|DPER	LOC109416058|XP_029722188.1|AEAL
OG0006801	LOC6600673|XP_002025746.1|DPER	LOC115263092|XP_029721870.1|AEAL, LOC115263226|XP_029722081.1|AEAL
OG0006802	LOC6592966|XP_026841202.1|DPER	LOC109424173|XP_019554808.1|AEAL
OG0006803	LOC6601273|XP_002026402.1|DPER	LOC109430809|XP_029722130.1|AEAL
OG0006804	LOC6602778|XP_026847815.1|DPER	LOC109430834|XP_019562468.1|AEAL, LOC109424152|XP_029722046.1|AEAL
OG0006805	LOC6592221|XP_026841680.1|DPER	LOC109430832|XP_029722021.1|AEAL
OG0006806	LOC6599812|XP_026847306.1|DPER	LOC109430889|XP_029721983.1|AEAL
OG0006807	LOC6602347|XP_026848548.1|DPER	LOC115263151|XP_029721934.1|AEAL, LOC109431739|XP_029721938.1|AEAL
OG0006808	LOC6592888|XP_002018207.1|DPER	LOC109430916|XP_029721936.1|AEAL
OG0006809	LOC6601698|XP_026847564.1|DPER	LOC109431614|XP_019563392.2|AEAL
OG0006810	LOC6596022|XP_002020972.2|DPER	LOC109430917|XP_029730393.1|AEAL
OG0006811	LOC6587447|XP_002013510.1|DPER	LOC109431620|XP_019563396.2|AEAL
OG0006812	LOC6599657|XP_026849486.1|DPER	LOC109431672|XP_019563471.1|AEAL
OG0006813	LOC6588507|XP_002013820.2|DPER	LOC109430952|XP_019562613.1|AEAL
OG0006814	LOC6596128|XP_002021092.2|DPER	LOC109398023|XP_019525915.2|AEAL
OG0006815	LOC6601696|XP_002026708.2|DPER	LOC109398004|XP_029730630.1|AEAL
OG0006816	LOC6601694|XP_002026707.1|DPER	LOC109431646|XP_029730627.1|AEAL
OG0006817	LOC6601248|XP_026849968.1|DPER	LOC109426268|XP_019557285.2|AEAL
OG0006818	LOC6603275|XP_026849867.1|DPER	LOC109398094|XP_029730570.1|AEAL, LOC109426278|XP_029714139.1|AEAL
OG0006819	LOC6602416|XP_002027421.1|DPER, LOC6587546|XP_002013993.1|DPER	LOC115267593|XP_029730546.1|AEAL
OG0006820	LOC6602348|XP_002027427.1|DPER	LOC115254187|XP_029730543.1|AEAL, LOC109398016|XP_019525901.2|AEAL
OG0006821	LOC6588805|XP_026844201.1|DPER	LOC109399475|XP_019527464.2|AEAL
OG0006823	LOC6601005|XP_002026160.1|DPER	LOC109398039|XP_019525939.1|AEAL
OG0006824	LOC6600294|XP_002025348.1|DPER	LOC115254003|XP_029714082.1|AEAL, LOC109399511|XP_019527502.1|AEAL
OG0006826	LOC6601653|XP_026847549.1|DPER	LOC109404376|XP_029735658.1|AEAL
OG0006827	LOC6594509|XP_002019492.1|DPER	LOC109408670|XP_029735819.1|AEAL, LOC109403076|XP_019531358.2|AEAL
OG0006828	LOC6589677|XP_026844503.1|DPER	LOC109403057|XP_029735842.1|AEAL
OG0006829	LOC113566598|XP_026848753.1|DPER	LOC115266751|XP_029729163.1|AEAL, LOC109420842|XP_019550857.1|AEAL
OG0006830	LOC6601121|XP_026849731.1|DPER	LOC109412540|XP_029735912.1|AEAL, LOC109420844|XP_029729165.1|AEAL
OG0006831	LOC113566487|XP_026848084.1|DPER	LOC109401024|XP_019529052.2|AEAL
OG0006832	LOC6602463|XP_026848799.1|DPER	LOC109420874|XP_019550915.1|AEAL
OG0006833	LOC6601233|XP_026848166.1|DPER	LOC109401001|XP_029735958.1|AEAL
OG0006834	LOC6588586|XP_002013221.1|DPER	LOC109422464|XP_019552790.2|AEAL, LOC109428687|XP_019560044.2|AEAL
OG0006835	LOC6599579|XP_002024699.1|DPER	LOC109428639|XP_029735980.1|AEAL
OG0006836	LOC6599616|XP_026850062.1|DPER	LOC109428644|XP_029735992.1|AEAL, LOC109422490|XP_029721599.1|AEAL
OG0006837	LOC6601914|XP_002026963.1|DPER	LOC109428652|XP_019560000.2|AEAL
OG0006838	LOC6600238|XP_002025403.1|DPER	LOC109428654|XP_019560004.1|AEAL
OG0006839	LOC6601907|XP_002026956.1|DPER	LOC109428657|XP_029735997.1|AEAL
OG0006840	LOC6593774|XP_002018966.1|DPER	LOC109424281|XP_029735631.1|AEAL
OG0006841	LOC6599723|XP_002024828.1|DPER	LOC115270167|XP_029735265.1|AEAL
OG0006842	LOC6601982|XP_026849874.1|DPER	LOC109424254|XP_029735308.1|AEAL
OG0006843	LOC6600698|XP_002025862.2|DPER	LOC109408577|XP_019537447.2|AEAL, LOC109423861|XP_019554443.2|AEAL
OG0006844	LOC6588352|XP_026840509.1|DPER	LOC109423860|XP_019554442.2|AEAL
OG0006845	LOC6601007|XP_002026162.1|DPER	LOC109430625|XP_019562257.2|AEAL, LOC109423769|XP_029735499.1|AEAL
OG0006846	LOC6601676|XP_026847562.1|DPER	LOC109423766|XP_029735507.1|AEAL
OG0006847	LOC6601677|XP_026847603.1|DPER	LOC109430633|XP_019562270.2|AEAL
OG0006848	LOC6601575|XP_002026666.2|DPER	LOC109423744|XP_029735561.1|AEAL
OG0006849	LOC6602486|XP_002027514.1|DPER	LOC109423720|XP_019554251.2|AEAL
OG0006850	LOC6602487|XP_026848811.1|DPER	LOC109423718|XP_019554249.1|AEAL
OG0006851	LOC6602490|XP_026848785.1|DPER	LOC109423717|XP_019554247.2|AEAL
OG0006852	LOC6592733|XP_026840991.1|DPER	LOC109408244|XP_029728725.1|AEAL
OG0006853	LOC6599490|XP_002024587.1|DPER	LOC109411124|XP_019540123.2|AEAL
OG0006854	LOC6592789|XP_026841242.1|DPER	LOC109411132|XP_029728775.1|AEAL, LOC109408197|XP_019536981.1|AEAL
OG0006855	LOC6595958|XP_002021196.2|DPER	LOC109411146|XP_029728780.1|AEAL
OG0006856	LOC6592329|XP_026840940.1|DPER	LOC109408212|XP_019537004.1|AEAL
OG0006857	LOC6592532|XP_026841812.1|DPER	LOC109411153|XP_029728791.1|AEAL
OG0006858	LOC6599845|XP_026847442.1|DPER	LOC109411160|XP_019540180.2|AEAL
OG0006859	LOC6590840|XP_002015772.1|DPER	LOC109408235|XP_029728803.1|AEAL
OG0006860	LOC6592990|XP_002017666.1|DPER	LOC109408243|XP_029728870.1|AEAL, LOC109408902|XP_019537818.1|AEAL
OG0006861	LOC6593224|XP_026842433.1|DPER	LOC109416692|XP_029728889.1|AEAL
OG0006862	LOC6603000|XP_026849497.1|DPER	LOC109416487|XP_019546106.2|AEAL
OG0006863	LOC6601754|XP_002026829.1|DPER	LOC109415134|XP_029728935.1|AEAL, LOC109414987|XP_019544386.2|AEAL
OG0006864	LOC6592961|XP_002017963.1|DPER	LOC109414997|XP_019544411.2|AEAL
OG0006865	LOC6587530|XP_002013078.1|DPER	LOC109415006|XP_029728985.1|AEAL, LOC115266622|XP_029728986.1|AEAL
OG0006866	LOC6590821|XP_002016475.1|DPER	LOC109415110|XP_019544515.2|AEAL
OG0006867	LOC6593046|XP_002017601.1|DPER	LOC109415008|XP_019544420.2|AEAL
OG0006868	LOC6593045|XP_026842539.1|DPER	LOC115266629|XP_029728991.1|AEAL, LOC109415105|XP_029728990.1|AEAL
OG0006869	LOC6590924|XP_026840664.1|DPER	LOC109407039|XP_029729087.1|AEAL
OG0006870	LOC6592987|XP_026842292.1|DPER	LOC109417392|XP_029729008.1|AEAL
OG0006873	LOC6590662|XP_026841554.1|DPER	LOC109408309|XP_029732827.1|AEAL
OG0006875	LOC6589714|XP_002015304.1|DPER	LOC109411545|XP_029709926.1|AEAL, LOC115255872|XP_029709917.1|AEAL
OG0006876	LOC6590410|XP_026842846.1|DPER	LOC115253955|XP_029709939.1|AEAL, LOC109421775|XP_029709932.1|AEAL, LOC115255890|XP_029709924.1|AEAL
OG0006877	LOC113565731|XP_026844522.1|DPER	LOC109411896|XP_019541059.2|AEAL, LOC109407071|XP_029709935.1|AEAL
OG0006878	LOC6589743|XP_026844977.1|DPER	LOC109414492|XP_029728216.1|AEAL, LOC109421554|XP_029728225.1|AEAL
OG0006879	LOC6592619|XP_002018495.1|DPER	LOC109414485|XP_029728232.1|AEAL
OG0006880	LOC6595469|XP_002020902.2|DPER	LOC109414478|XP_029728238.1|AEAL, LOC109421401|XP_029728211.1|AEAL
OG0006881	LOC6593785|XP_002018777.1|DPER	LOC109404739|XP_029728310.1|AEAL, LOC115253747|XP_029728505.1|AEAL
OG0006882	LOC6592512|XP_002017670.1|DPER	LOC109428213|XP_019559457.1|AEAL
OG0006883	LOC6593649|XP_026844602.1|DPER	LOC115259047|XP_029715413.1|AEAL, LOC115259056|XP_029715421.1|AEAL, LOC109427823|XP_019558953.2|AEAL
OG0006884	LOC6596281|XP_002021803.1|DPER	LOC109427860|XP_029715490.1|AEAL
OG0006885	LOC6596628|XP_026843397.1|DPER	LOC109424163|XP_029715452.1|AEAL
OG0006887	LOC6600693|XP_002025857.2|DPER	LOC109433249|XP_029714932.1|AEAL
OG0006888	LOC6589470|XP_002014415.1|DPER	LOC109424394|XP_029714907.1|AEAL
OG0006889	LOC6593648|XP_026844606.1|DPER	LOC109424428|XP_019555082.2|AEAL
OG0006890	LOC6588693|XP_002015028.1|DPER	LOC109433258|XP_019565227.2|AEAL
OG0006891	LOC6589689|XP_026844162.1|DPER	LOC109424528|XP_019555250.2|AEAL
OG0006892	LOC6595602|XP_002020921.1|DPER	LOC109433230|XP_019565191.2|AEAL
OG0006893	LOC113565424|XP_026843162.1|DPER	LOC109433266|XP_019565238.2|AEAL
OG0006894	LOC113565475|XP_026843400.1|DPER	LOC109433275|XP_019565248.2|AEAL
OG0006895	LOC113566507|XP_026848233.1|DPER	LOC109622875|XP_019932885.2|AEAL
OG0006896	LOC6602446|XP_002027481.1|DPER	LOC109622873|XP_019932883.1|AEAL
OG0006897	LOC6594001|XP_026843048.1|DPER	LOC109622866|XP_029713905.1|AEAL
OG0006898	LOC6589712|XP_002015302.1|DPER	LOC109420090|XP_019549947.2|AEAL
OG0006899	LOC6589164|XP_002014895.1|DPER	LOC109420086|XP_019549943.2|AEAL
OG0006900	LOC113566189|XP_026846505.1|DPER	LOC109420077|XP_019549926.1|AEAL
OG0006901	LOC6593763|XP_026843818.1|DPER	LOC109407834|XP_019536548.1|AEAL
OG0006902	LOC6598459|XP_002023687.2|DPER	LOC109408221|XP_019537021.2|AEAL, LOC109400996|XP_029713306.1|AEAL
OG0006903	LOC6595156|XP_026850676.1|DPER	LOC109400973|XP_029713227.1|AEAL
OG0006904	LOC6598038|XP_002023196.1|DPER	LOC109412353|XP_019541540.1|AEAL, LOC109416188|XP_029712991.1|AEAL
OG0006906	LOC6588798|XP_002014675.1|DPER	LOC109412364|XP_019541559.2|AEAL
OG0006907	LOC6593464|XP_026843063.1|DPER	LOC109412368|XP_029712619.1|AEAL
OG0006908	LOC6593745|XP_002018849.1|DPER	LOC109401408|XP_019529505.2|AEAL
OG0006909	LOC6589389|XP_002014350.2|DPER	LOC109432862|XP_019564753.2|AEAL
OG0006910	LOC6593794|XP_002018714.1|DPER	LOC109401363|XP_019529415.2|AEAL
OG0006911	LOC6597320|XP_026846549.1|DPER	LOC109401433|XP_029712092.1|AEAL, LOC109404653|XP_029712143.1|AEAL
OG0006912	LOC6593322|XP_002018944.1|DPER	LOC109412936|XP_029715451.1|AEAL
OG0006913	LOC6589074|XP_002014523.1|DPER	LOC109411249|XP_029715458.1|AEAL
OG0006914	LOC6602207|XP_002027215.1|DPER	LOC109411251|XP_019540314.2|AEAL
OG0006915	LOC6588746|XP_026844527.1|DPER	LOC109433122|XP_029719554.1|AEAL, LOC109411253|XP_029715440.1|AEAL
OG0006916	LOC6593833|XP_026843786.1|DPER	LOC109433065|XP_029715435.1|AEAL
OG0006919	LOC6589538|XP_026843890.1|DPER	LOC109405799|XP_019534401.2|AEAL
OG0006920	LOC6589721|XP_026844683.1|DPER	LOC115259360|XP_029715763.1|AEAL, LOC109411283|XP_029715703.1|AEAL, LOC109433032|XP_029711361.1|AEAL
OG0006921	LOC6589026|XP_026844315.1|DPER	LOC109433057|XP_029711204.1|AEAL
OG0006922	LOC6593595|XP_002018886.1|DPER	LOC109433079|XP_019565016.1|AEAL
OG0006923	LOC6588759|XP_026844330.1|DPER	LOC109420029|XP_029711125.1|AEAL
OG0006924	LOC113565481|XP_026843429.1|DPER	LOC109420136|XP_019549996.1|AEAL
OG0006925	LOC6594983|XP_026847464.1|DPER	LOC109433145|XP_029711057.1|AEAL
OG0006926	LOC6596485|XP_026843568.1|DPER	LOC109401713|XP_019529842.2|AEAL
OG0006927	LOC6596482|XP_002021526.1|DPER	LOC109401722|XP_019529859.2|AEAL
OG0006928	LOC6596479|XP_026843621.1|DPER	LOC109401719|XP_019529851.1|AEAL
OG0006930	LOC6595370|XP_026844424.1|DPER	LOC109622004|XP_029725030.1|AEAL
OG0006931	LOC6595409|XP_002020882.1|DPER	LOC109621953|XP_019931713.2|AEAL, LOC109415045|XP_019544439.2|AEAL
OG0006932	LOC6589328|XP_002014353.1|DPER	LOC109404204|XP_029724911.1|AEAL, LOC109621947|XP_029724954.1|AEAL
OG0006933	LOC6589308|XP_002014406.1|DPER	LOC109404209|XP_029724950.1|AEAL, LOC109621944|XP_029724893.1|AEAL
