Orthogroup	DPER.longest_only	DSER.longest_only
OG0010349	LOC6596816|XP_002022052.1|DPER	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC6602767|XP_026847739.1|DPER	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC6599993|XP_002025151.1|DPER	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC6599969|XP_002025158.1|DPER	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC6597215|XP_026846534.1|DPER	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC6598472|XP_002023700.1|DPER	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC6600356|XP_002025480.1|DPER	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC6597205|XP_002022613.1|DPER	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC6598445|XP_026848632.1|DPER	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC6596677|XP_026845955.1|DPER	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC6596679|XP_002021982.1|DPER	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC113566107|XP_026845978.1|DPER	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC6596656|XP_002021994.1|DPER	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC6600660|XP_026848700.1|DPER	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC6599422|XP_002024472.1|DPER	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC6597734|XP_026846983.1|DPER	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC6597220|XP_002022597.1|DPER	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC6599181|XP_026848330.1|DPER	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC6599176|XP_002024367.1|DPER	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC6598474|XP_002023665.1|DPER	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC6597859|XP_002023052.2|DPER	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC6597906|XP_002023033.2|DPER	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC6598222|XP_002023364.1|DPER	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC6598229|XP_002023371.1|DPER	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC6600039|XP_026849236.1|DPER	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC6600040|XP_002025087.2|DPER	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC6597819|XP_002022951.1|DPER	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC6597806|XP_026846987.1|DPER	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC6597746|XP_002022966.1|DPER	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC6597464|XP_002022630.2|DPER	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC6597475|XP_002022711.2|DPER	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC113566703|XP_026849317.1|DPER	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC6597658|XP_002022689.1|DPER	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC6597652|XP_002022683.1|DPER	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC6596864|XP_026845861.1|DPER	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC6593347|XP_002018813.1|DPER	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC6593782|XP_026843372.1|DPER	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC6593277|XP_002018793.1|DPER	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC6589019|XP_002014438.1|DPER	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC6593997|XP_002019049.1|DPER	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC113565527|XP_026843617.1|DPER	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC6593967|XP_002018952.1|DPER	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC6593849|XP_002019217.1|DPER	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC6603388|XP_002028357.1|DPER	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC6593773|XP_002018965.1|DPER	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC6596528|XP_002021725.1|DPER	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC6593497|XP_002019160.1|DPER	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC6593319|XP_002018941.1|DPER	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC6593717|XP_002018896.1|DPER	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC6593722|XP_002018901.1|DPER	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC6593476|XP_002018915.1|DPER	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC6593483|XP_002018922.1|DPER	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC6589886|XP_026843883.1|DPER	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC6589882|XP_002014486.1|DPER	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC6596465|XP_002021760.1|DPER	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC6596464|XP_002021759.1|DPER	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC6596461|XP_002021756.1|DPER	LOC110185824|XP_020810490.1|DSER
OG0010407	LOC6593574|XP_002019254.1|DPER	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER
OG0010409	LOC113565538|XP_026843637.1|DPER	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC6603515|XP_002028497.2|DPER	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC6588682|XP_002015210.1|DPER	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC6589556|XP_026844563.1|DPER	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC6589616|XP_002014874.1|DPER	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC6589615|XP_002014873.1|DPER	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC6595462|XP_002020895.1|DPER	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC6589663|XP_002014299.2|DPER	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC6589585|XP_026843892.1|DPER	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC6596539|XP_002021676.1|DPER	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC6596634|XP_002021642.1|DPER	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC6595560|XP_026843963.1|DPER	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC6595668|XP_002020728.1|DPER	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC113565519|XP_026843586.1|DPER	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC6598074|XP_026843411.1|DPER	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC6602254|XP_026843513.1|DPER	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC6595711|XP_002020747.1|DPER	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC6595710|XP_002020746.1|DPER	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC6593675|XP_002018622.2|DPER	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC6593668|XP_026843504.1|DPER	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC6589177|XP_002014626.1|DPER	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC6589642|XP_002015346.2|DPER	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC6588897|XP_026844404.1|DPER	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC6588896|XP_026844369.1|DPER	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC6589091|XP_002014973.1|DPER	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC6589373|XP_002014899.1|DPER	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC6596315|XP_026843000.1|DPER	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC6589761|XP_002015112.1|DPER	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC6593433|XP_002019118.1|DPER	LOC110185641|XP_020810256.1|DSER
OG0010438	LOC6587456|XP_026851032.1|DPER, LOC6595715|XP_002020751.1|DPER	LOC110185087|XP_020809430.1|DSER
OG0010439	LOC6593742|XP_002019000.1|DPER	LOC110185107|XP_020809456.1|DSER
OG0010440	LOC113565765|XP_026844664.1|DPER	LOC110184921|XP_020809225.1|DSER
OG0010441	LOC113565806|XP_026844784.1|DPER	LOC110184867|XP_020809172.1|DSER
OG0010442	LOC6591582|XP_002017370.1|DPER	LOC110176606|XP_020798689.1|DSER
OG0010443	LOC6596412|XP_002021597.1|DPER	LOC110183140|XP_020806989.1|DSER
OG0010444	LOC6596414|XP_002021599.1|DPER	LOC110183137|XP_020806986.1|DSER
OG0010445	LOC6596366|XP_026843472.1|DPER	LOC110184884|XP_020809188.1|DSER
OG0010446	LOC113565690|XP_026844286.1|DPER	LOC110178209|XP_020800906.1|DSER
OG0010447	LOC6599473|XP_002024593.1|DPER	LOC110183672|XP_020807666.1|DSER
OG0010448	LOC6600260|XP_002025425.2|DPER	LOC110184784|XP_020809083.1|DSER
OG0010449	LOC6596103|XP_002021256.1|DPER	LOC110187560|XP_020812611.1|DSER
OG0010450	LOC6603282|XP_002028258.2|DPER	LOC110178655|XP_020801506.1|DSER
OG0010451	LOC6603296|XP_002028277.1|DPER	LOC110178627|XP_020801472.1|DSER
OG0010452	LOC6599652|XP_026849590.1|DPER	LOC110190720|XP_020817001.1|DSER
OG0010453	LOC6599644|XP_002024754.1|DPER	LOC110190604|XP_020816857.1|DSER
OG0010454	LOC113566409|XP_026847653.1|DPER	LOC110183592|XP_020807564.1|DSER
OG0010455	LOC6599774|XP_002024861.1|DPER	LOC110190686|XP_020816955.1|DSER
OG0010456	LOC6601374|XP_002026510.1|DPER	LOC110185209|XP_020809597.1|DSER
OG0010457	LOC6599756|XP_026847266.1|DPER	LOC110190096|XP_020816062.1|DSER
OG0010458	LOC113566343|XP_026847396.1|DPER	LOC110190095|XP_020816061.1|DSER
OG0010459	LOC6599754|XP_002024824.1|DPER	LOC110190382|XP_020816471.1|DSER
OG0010460	LOC6599750|XP_026847401.1|DPER	LOC110190088|XP_020816053.1|DSER
OG0010461	LOC113566607|XP_026848809.1|DPER	LOC110185145|XP_020809506.1|DSER
OG0010462	LOC6601083|XP_026847374.1|DPER	LOC110178782|XP_020801687.1|DSER
OG0010463	LOC6599701|XP_002024954.1|DPER	LOC110190740|XP_020817021.1|DSER
OG0010464	LOC6599693|XP_002024946.1|DPER	LOC110190743|XP_020817025.1|DSER
OG0010465	LOC6599877|XP_002024931.1|DPER	LOC110190455|XP_020816614.1|DSER
OG0010466	LOC113566356|XP_026847453.1|DPER	LOC110190444|XP_020816603.1|DSER
OG0010467	LOC113566359|XP_026847458.1|DPER	LOC110190452|XP_020816612.1|DSER
OG0010468	LOC6597125|XP_026845352.1|DPER	LOC110190133|XP_020816115.1|DSER
OG0010469	LOC6600280|XP_002025393.1|DPER	LOC110177631|XP_020800105.1|DSER
OG0010470	LOC6599841|XP_026847328.1|DPER	LOC110189093|XP_020814724.1|DSER
OG0010471	LOC6599852|XP_002025001.1|DPER	LOC110189079|XP_020814709.1|DSER
OG0010472	LOC113566938|XP_026849971.1|DPER	LOC110188868|XP_020814440.1|DSER
OG0010473	LOC6600314|XP_026849107.1|DPER	LOC110176302|XP_020798282.1|DSER
OG0010474	LOC113566727|XP_026849431.1|DPER	LOC110184791|XP_020809089.1|DSER
OG0010475	LOC6601232|XP_026848165.1|DPER	LOC110190774|XP_020817065.1|DSER
OG0010476	LOC6602456|XP_002027492.2|DPER	LOC110190674|XP_020816938.1|DSER
OG0010477	LOC113566768|XP_026849622.1|DPER	LOC110177598|XP_020800052.1|DSER
OG0010478	LOC6597167|XP_026845680.1|DPER	LOC110176744|XP_020798846.1|DSER
OG0010479	LOC6597178|XP_002022356.1|DPER	LOC110176708|XP_020798806.1|DSER
OG0010480	LOC6589515|XP_002015189.1|DPER	LOC110190214|XP_020816229.1|DSER
OG0010481	LOC6596086|XP_026845360.1|DPER	LOC110185180|XP_020809556.1|DSER
OG0010482	LOC6596228|XP_002021188.2|DPER	LOC110190810|XP_020817118.1|DSER
OG0010483	LOC6597123|XP_002022280.1|DPER	LOC110176275|XP_020798251.1|DSER
OG0010484	LOC6596143|XP_026845516.1|DPER	LOC110190159|XP_020816153.1|DSER
OG0010485	LOC6598963|XP_002024201.1|DPER	LOC110190138|XP_020816125.1|DSER
OG0010486	LOC6595759|XP_026845681.1|DPER	LOC110177534|XP_020799962.1|DSER
OG0010487	LOC6600654|XP_026847666.1|DPER	LOC110179011|XP_020802010.1|DSER
OG0010488	LOC6598887|XP_026847835.1|DPER	LOC110178957|XP_020801919.1|DSER
OG0010489	LOC6601950|XP_002027001.2|DPER	LOC110185305|XP_020809714.1|DSER
OG0010490	LOC6590612|XP_026842502.1|DPER	LOC110178367|XP_020801163.1|DSER
OG0010491	LOC6592591|XP_026840811.1|DPER	LOC110177672|XP_020800153.1|DSER
OG0010492	LOC6599061|XP_026848970.1|DPER	LOC110185235|XP_020809628.1|DSER
OG0010493	LOC6598930|XP_026849003.1|DPER	LOC110178983|XP_020801955.1|DSER
OG0010494	LOC6603266|XP_002028240.1|DPER	LOC110190165|XP_020816160.1|DSER
OG0010495	LOC6600498|XP_002025605.1|DPER	LOC110189964|XP_020815912.1|DSER
OG0010496	LOC6602284|XP_026848478.1|DPER	LOC110190123|XP_020816106.1|DSER
OG0010497	LOC6602283|XP_026848571.1|DPER	LOC110191231|XP_020817660.1|DSER
OG0010498	LOC6592996|XP_002017979.1|DPER	LOC110188997|XP_020814607.1|DSER
OG0010499	LOC6593076|XP_002017889.1|DPER	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER
OG0010500	LOC6593261|XP_002017912.2|DPER	LOC110182981|XP_020806833.1|DSER
OG0010501	LOC6590225|XP_002016074.2|DPER	LOC110189213|XP_020814843.1|DSER
OG0010502	LOC6596945|XP_026845429.1|DPER	LOC110176171|XP_020798068.1|DSER
OG0010503	LOC6601349|XP_026842073.1|DPER	LOC110191642|XP_020818191.1|DSER
OG0010504	LOC6590263|XP_026842813.1|DPER	LOC110180787|XP_020804128.1|DSER
OG0010505	LOC6590474|XP_002016660.1|DPER	LOC110182948|XP_020806796.1|DSER
OG0010506	LOC6590881|XP_026840763.1|DPER	LOC110189492|XP_020815242.1|DSER
OG0010507	LOC6592292|XP_002018411.1|DPER	LOC110184080|XP_020808123.1|DSER
OG0010508	LOC6593164|XP_002018178.1|DPER	LOC110178509|XP_020801318.1|DSER
OG0010509	LOC6590174|XP_002016108.1|DPER	LOC110180271|XP_020803586.1|DSER
OG0010510	LOC6592316|XP_002017575.1|DPER	LOC110179534|XP_020802776.1|DSER
OG0010511	LOC6592814|XP_002017611.1|DPER	LOC110191441|XP_020817962.1|DSER
OG0010513	LOC113565091|XP_026841455.1|DPER	LOC110179575|XP_020802827.1|DSER
OG0010514	LOC6601285|XP_002026357.2|DPER	LOC110176743|XP_020798850.1|DSER
OG0010515	LOC6592688|XP_026842010.1|DPER	LOC110177835|XP_020800441.1|DSER
OG0010516	LOC6591071|XP_002015709.1|DPER	LOC110177974|XP_020800629.1|DSER
OG0010517	LOC6593232|XP_002018353.1|DPER	LOC110182937|XP_020806775.1|DSER
OG0010518	LOC6591211|XP_002016201.1|DPER	LOC110180611|XP_020803956.1|DSER
OG0010519	LOC6604416|XP_026842246.1|DPER	LOC110178394|XP_020801190.1|DSER
OG0010520	LOC113565261|XP_026842905.1|DPER	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER
OG0010521	LOC6602431|XP_002027466.1|DPER	LOC110178328|XP_020801097.1|DSER
OG0010522	LOC6592459|XP_002017794.2|DPER	LOC110189575|XP_020815364.1|DSER
OG0010523	LOC6592460|XP_002017795.1|DPER	LOC110189516|XP_020815299.1|DSER
OG0010524	LOC6592226|XP_026841159.1|DPER	LOC110177702|XP_020800187.1|DSER
OG0010525	LOC6590629|XP_002016720.1|DPER	LOC110178915|XP_020801857.1|DSER
OG0010526	LOC6590626|XP_002016717.1|DPER	LOC110180404|XP_020803721.1|DSER
OG0010527	LOC6590310|XP_002015855.1|DPER	LOC110177969|XP_020800621.1|DSER
OG0010528	LOC6590443|XP_002015870.1|DPER	LOC110177950|XP_020800596.1|DSER
OG0010529	LOC113565065|XP_026841120.1|DPER	LOC110177971|XP_020800622.1|DSER
OG0010530	LOC6590658|XP_002016416.1|DPER	LOC110191535|XP_020818069.1|DSER
OG0010531	LOC6591385|XP_002016784.2|DPER	LOC110190923|XP_020817244.1|DSER
OG0010532	LOC6594278|XP_002019604.1|DPER	LOC110188370|XP_020813742.1|DSER
OG0010533	LOC113566654|XP_026849015.1|DPER	LOC110178974|XP_020801944.1|DSER
OG0010534	LOC6594359|XP_002019951.1|DPER	LOC110191139|XP_020817552.1|DSER
OG0010535	LOC113567263|XP_026850330.1|DPER	LOC110188712|XP_020814181.1|DSER
OG0010536	LOC6594092|XP_002019684.1|DPER	LOC110188708|XP_020814175.1|DSER
OG0010537	LOC6594342|XP_002019600.1|DPER	LOC110188609|XP_020814032.1|DSER
OG0010538	LOC6594517|XP_026850524.1|DPER	LOC110191727|XP_020818304.1|DSER
OG0010539	LOC113567451|XP_026851181.1|DPER	LOC110177220|XP_020799496.1|DSER
OG0010540	LOC6595333|XP_002020546.1|DPER	LOC110186394|XP_020811215.1|DSER
OG0010541	LOC6598871|XP_026847926.1|DPER	LOC110181241|XP_020804605.1|DSER
OG0010542	LOC6587906|XP_002013313.2|DPER	LOC110176635|XP_020798722.1|DSER
OG0010543	LOC6594736|XP_026849943.1|DPER	LOC110186539|XP_020811402.1|DSER
OG0010544	LOC6587651|XP_002013911.1|DPER	LOC110185330|XP_020809769.1|DSER
OG0010545	LOC6587421|XP_026850483.1|DPER	LOC110187846|XP_020812989.1|DSER
OG0010546	LOC6588229|XP_002013382.1|DPER	LOC110186846|XP_020811794.1|DSER
OG0010547	LOC6588195|XP_002013380.2|DPER	LOC110186848|XP_020811796.1|DSER
OG0010548	LOC6588539|XP_002013974.1|DPER	LOC110186907|XP_020811886.1|DSER
OG0010549	LOC6594946|XP_026851142.1|DPER	LOC110186637|XP_020811556.1|DSER
OG0010550	LOC6595132|XP_026840170.1|DPER	LOC110186956|XP_020811950.1|DSER
OG0010551	LOC6587930|XP_002012826.2|DPER	LOC110189016|XP_020814636.1|DSER
OG0010552	LOC6594754|XP_002020406.2|DPER	LOC110186651|XP_020811572.1|DSER
OG0010553	LOC6595053|XP_002020407.2|DPER	LOC110186641|XP_020811560.1|DSER
OG0010554	LOC6595186|XP_026839910.1|DPER	LOC110177345|XP_020799694.1|DSER
OG0010555	LOC6588250|XP_002013762.1|DPER	LOC110177303|XP_020799627.1|DSER
OG0010556	LOC6591754|XP_002017415.1|DPER	LOC110186716|XP_020811647.1|DSER
OG0010557	LOC6594075|XP_002019735.2|DPER	LOC110187908|XP_020813069.1|DSER
OG0010558	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER	LOC110187690|XP_020812783.1|DSER
OG0010559	LOC6591722|XP_002016899.1|DPER	LOC110186240|XP_020810965.1|DSER
OG0010560	LOC6591441|XP_026847888.1|DPER	LOC110191726|XP_020818303.1|DSER
OG0010561	LOC6594086|XP_026850342.1|DPER	LOC110191150|XP_020817565.1|DSER
OG0010562	LOC6594066|XP_002019865.1|DPER	LOC110190637|XP_020816897.1|DSER
OG0010563	LOC6594044|XP_002019867.1|DPER	LOC110190018|XP_020815977.1|DSER
OG0010564	LOC6587182|XP_002013041.1|DPER	LOC110186653|XP_020811577.1|DSER
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC110186392|XP_020811213.1|DSER
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC110186632|XP_020811550.1|DSER
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC110188419|XP_020813803.1|DSER
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC110186633|XP_020811551.1|DSER
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC110186793|XP_020811729.1|DSER
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC110186703|XP_020811635.1|DSER
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC110188239|XP_020813560.1|DSER
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC110191147|XP_020817562.1|DSER
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC110187794|XP_020812925.1|DSER
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC110188110|XP_020813341.1|DSER
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC110191154|XP_020817570.1|DSER
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC110188461|XP_020813850.1|DSER
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC110188536|XP_020813942.1|DSER
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC110186815|XP_020811760.1|DSER
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC110188544|XP_020813960.1|DSER
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC110187993|XP_020813174.1|DSER
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC110188038|XP_020813241.1|DSER
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC110186188|XP_020810909.1|DSER
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC110187874|XP_020813017.1|DSER
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC110186177|XP_020810894.1|DSER
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC110186273|XP_020811045.1|DSER
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC110187953|XP_020813129.1|DSER
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC110186771|XP_020811700.1|DSER
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC110181095|XP_020804423.1|DSER
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC110176811|XP_020798912.1|DSER
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC110184892|XP_020809197.1|DSER
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC110178560|XP_020801391.1|DSER
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC110178867|XP_020801800.1|DSER
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC110190636|XP_020816892.1|DSER
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC110190307|XP_020816354.1|DSER
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC110186022|XP_020810718.1|DSER
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC110185912|XP_020810584.1|DSER
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC110185129|XP_020809485.1|DSER
OG0010603	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER
OG0010612	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER	LOC110185852|XP_020810519.1|DSER
OG0010613	LOC6602920|XP_026846819.1|DPER	LOC110188916|XP_020814497.1|DSER, LOC110180493|XP_020803834.1|DSER
OG0010616	LOC6598815|XP_026845164.1|DPER	LOC110188421|XP_020813804.1|DSER
OG0010619	LOC113566280|XP_026847061.1|DPER	LOC110190715|XP_020816996.1|DSER
OG0010621	LOC6601710|XP_026847036.1|DPER	LOC110185758|XP_020810417.1|DSER
OG0010622	LOC113564950|XP_026840404.1|DPER	LOC110191922|XP_020818582.1|DSER
OG0010624	LOC6592076|XP_002017525.2|DPER	LOC110186270|XP_020811041.1|DSER
OG0010626	LOC6594358|XP_002019950.1|DPER	LOC110190202|XP_020816216.1|DSER
OG0010628	LOC6594606|XP_026851277.1|DPER	LOC110188437|XP_020813823.1|DSER
OG0010629	LOC6588382|XP_002013177.1|DPER	LOC110184270|XP_020808398.1|DSER
OG0010630	LOC6598841|XP_002023959.2|DPER	LOC110177209|XP_020799486.1|DSER
OG0010631	LOC6593571|XP_002019251.1|DPER	LOC110185784|XP_020810446.1|DSER
OG0010632	LOC6592678|XP_002018203.2|DPER	LOC110176867|XP_020799002.1|DSER
OG0010633	LOC6590305|XP_026840669.1|DPER	LOC110189245|XP_020814907.1|DSER
OG0010634	LOC6590377|XP_002015479.1|DPER	LOC110178601|XP_020801483.1|DSER
OG0010635	LOC6590395|XP_002015488.1|DPER	LOC110191390|XP_020817909.1|DSER
OG0010636	LOC6601348|XP_026842540.1|DPER	LOC110191680|XP_020818249.1|DSER
OG0010637	LOC6596385|XP_002021538.1|DPER	LOC110184907|XP_020809212.1|DSER
OG0010638	LOC6600347|XP_002025506.1|DPER	LOC110179496|XP_020802729.1|DSER
OG0010639	LOC6598178|XP_002023352.1|DPER	LOC110175964|XP_020797815.1|DSER
OG0010640	LOC6598177|XP_026846293.1|DPER	LOC110176033|XP_020797904.1|DSER
OG0010641	LOC6598174|XP_002023348.1|DPER	LOC110175996|XP_020797850.1|DSER
OG0010642	LOC6599325|XP_002024568.1|DPER	LOC110175943|XP_020797788.1|DSER
OG0010643	LOC6596725|XP_002021941.1|DPER	LOC110179436|XP_020802631.1|DSER
OG0010644	LOC6599936|XP_002025128.2|DPER	LOC110179551|XP_020802793.1|DSER
OG0010645	LOC6600454|XP_002025559.2|DPER	LOC110179684|XP_020802955.1|DSER
OG0010646	LOC113566361|XP_026847460.1|DPER	LOC110190700|XP_020816971.1|DSER
OG0010647	LOC6597163|XP_002022368.1|DPER	LOC110176709|XP_020798807.1|DSER
OG0010648	LOC6596113|XP_002021266.1|DPER	LOC110187389|XP_020812441.1|DSER
OG0010649	LOC6601072|XP_026847372.1|DPER	LOC110184501|XP_020808723.1|DSER
OG0010650	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER	LOC110190181|XP_020816189.1|DSER
OG0010653	LOC6591956|XP_026844484.1|DPER	LOC110189043|XP_020814670.1|DSER
OG0010655	LOC113566006|XP_026845433.1|DPER	LOC110179972|XP_020803212.1|DSER
OG0010657	LOC6600404|XP_002025459.1|DPER	LOC110185524|XP_020810079.1|DSER
OG0010658	LOC6597032|XP_026845446.1|DPER	LOC110182478|XP_020806185.1|DSER
OG0010659	LOC113566094|XP_026845922.1|DPER	LOC110181891|XP_020805480.1|DSER
OG0010660	LOC6596814|XP_002022050.1|DPER	LOC110181920|XP_020805514.1|DSER
OG0010661	LOC6602642|XP_002027663.1|DPER	LOC110180087|XP_020803369.1|DSER
OG0010662	LOC6596838|XP_026845880.1|DPER	LOC110176473|XP_020798491.1|DSER
OG0010663	LOC6599426|XP_026847181.1|DPER	LOC110176085|XP_020797986.1|DSER
OG0010664	LOC6597319|XP_002022507.1|DPER	LOC110184204|XP_020808310.1|DSER
OG0010665	LOC6601787|XP_002026839.1|DPER	LOC110176122|XP_020798018.1|DSER
OG0010666	LOC6597826|XP_026846559.1|DPER	LOC110183101|XP_020806952.1|DSER
OG0010667	LOC113566516|XP_026848324.1|DPER	LOC110179603|XP_020802860.1|DSER
OG0010668	LOC6599174|XP_002024365.2|DPER	LOC110179572|XP_020802820.1|DSER
OG0010669	LOC6597612|XP_026848946.1|DPER	LOC110184569|XP_020808803.1|DSER
OG0010670	LOC6598480|XP_026846279.1|DPER	LOC110182526|XP_020806234.1|DSER
OG0010671	LOC113566144|XP_026846277.1|DPER	LOC110179754|XP_020803030.1|DSER
