Orthogroup	DPER.longest_only	DMEL.longest_only
OG0009406	LOC6592893|XP_002018212.1|DPER	CG13955|NP_610486.1|DMEL
OG0009407	LOC6592892|XP_002018211.1|DPER	wun2|NP_524991.1|DMEL
OG0009408	LOC6590747|XP_002015678.1|DPER	CG15861|NP_611984.1|DMEL
OG0009409	LOC6590244|XP_002016536.1|DPER	Cpr49Ad|NP_610773.1|DMEL
OG0009410	LOC6593003|XP_002018455.1|DPER	CG13226|NP_610651.1|DMEL
OG0009411	LOC6592360|XP_026842065.1|DPER	CG17574|NP_001246287.1|DMEL
OG0009412	LOC6602089|XP_026842354.1|DPER	CG12963|NP_001246342.1|DMEL
OG0009413	LOC6591144|XP_002015567.1|DPER	Tsp42En|NP_523640.1|DMEL
OG0009414	LOC6591004|XP_026841962.1|DPER	Tsp42Eq|NP_523643.2|DMEL
OG0009415	LOC6591214|XP_026842638.1|DPER	CG1850|NP_610265.1|DMEL
OG0009416	LOC6590927|XP_002016006.2|DPER	CG30195|NP_611696.2|DMEL
OG0009417	LOC113565236|XP_026842718.1|DPER	CG34446|NP_001097419.1|DMEL
OG0009418	LOC6590929|XP_002016008.2|DPER	CG3746|NP_611697.1|DMEL
OG0009419	LOC6590931|XP_002016010.1|DPER	CG30196|NP_726220.1|DMEL
OG0009420	LOC6590932|XP_026842717.1|DPER	CG43326|NP_001246463.1|DMEL
OG0009421	LOC6592393|XP_002017578.1|DPER	CG15611|NP_611189.2|DMEL
OG0009422	LOC6602095|XP_026842430.1|DPER	CG6701|NP_001188923.1|DMEL
OG0009423	LOC113565228|XP_026842665.1|DPER	CG6805|NP_611178.1|DMEL
OG0009424	LOC6590364|XP_002015844.1|DPER	pirk|NP_611598.1|DMEL
OG0009425	LOC6603141|XP_002028160.1|DPER	CG30431|NP_610211.1|DMEL
OG0009426	LOC6592433|XP_002018006.1|DPER	CG6337|NP_610905.1|DMEL
OG0009427	LOC6591188|XP_002015912.1|DPER	List|NP_611364.2|DMEL
OG0009428	LOC6603469|XP_002028432.1|DPER	Ir56d|NP_611432.1|DMEL
OG0009429	LOC6593114|XP_002018343.1|DPER	CG11192|NP_611479.2|DMEL
OG0009430	LOC6592402|XP_002018147.1|DPER	SmydA-7|NP_611181.1|DMEL
OG0009431	LOC6590366|XP_026841817.1|DPER	bgcn|NP_523832.2|DMEL
OG0009432	LOC6601314|XP_002026366.1|DPER	CG13578|NP_611907.2|DMEL
OG0009433	LOC6592633|XP_002018132.1|DPER	CG6044|NP_611668.1|DMEL
OG0009434	LOC6592383|XP_002018138.1|DPER	qkr58E-2|NP_523810.2|DMEL
OG0009435	LOC6592382|XP_002018137.2|DPER	qkr58E-1|NP_523809.2|DMEL
OG0009436	LOC6593096|XP_002017879.2|DPER	CG13332|NP_610883.1|DMEL
OG0009437	LOC6592690|XP_002017727.1|DPER	CG1902|NP_610507.1|DMEL
OG0009438	LOC6591072|XP_026840761.1|DPER	CG30375|NP_724665.1|DMEL
OG0009439	LOC6591083|XP_002015703.1|DPER	CG34217|NP_001097229.1|DMEL
OG0009440	LOC6591304|XP_002015633.1|DPER	Lpt|NP_611847.2|DMEL
OG0009441	LOC6596959|XP_026845436.1|DPER	Muc11A|NP_001285150.1|DMEL
OG0009442	LOC6597814|XP_026847047.1|DPER	CG9215|NP_573045.1|DMEL
OG0009443	LOC6592606|XP_002018154.1|DPER	CG13558|NP_611800.1|DMEL
OG0009444	LOC6597427|XP_002022469.1|DPER	CG13012|NP_573144.2|DMEL
OG0009445	LOC6598387|XP_002023510.2|DPER	CG10352|NP_001259468.1|DMEL
OG0009446	LOC6599897|XP_026849175.1|DPER	CG32767|NP_572203.2|DMEL
OG0009447	LOC6599180|XP_026848300.1|DPER	CG1368|NP_572939.1|DMEL
OG0009448	LOC6600681|XP_002025754.2|DPER, LOC6595737|XP_002020771.1|DPER	CG4955|NP_573189.1|DMEL
OG0009449	LOC6600671|XP_026848687.1|DPER	mxc|NP_572548.1|DMEL
OG0009450	LOC6598486|XP_026846202.1|DPER	CG3588|NP_570036.3|DMEL
OG0009451	LOC6589288|XP_002014275.1|DPER	CG31644|NP_001285640.1|DMEL
OG0009452	LOC6597823|XP_002022955.1|DPER, LOC6597793|XP_002022925.1|DPER	CG4151|NP_572227.1|DMEL
OG0009453	LOC6594881|XP_002020000.1|DPER	CG13843|NP_651069.1|DMEL
OG0009454	LOC6595796|XP_002021308.2|DPER	CG6885|NP_649056.1|DMEL
OG0009455	LOC6598537|XP_002023733.2|DPER	CG3568|NP_572166.1|DMEL
OG0009456	LOC6603085|XP_026847124.1|DPER	Btnd|NP_572298.1|DMEL
OG0009457	LOC6602764|XP_002027775.1|DPER	dgt4|NP_572150.1|DMEL
OG0009458	LOC6602759|XP_002027788.2|DPER	CG13362|NP_569854.1|DMEL
OG0009459	LOC6602178|XP_026848029.1|DPER	bab2|NP_523879.2|DMEL
OG0009460	LOC6602949|XP_026848771.1|DPER	ckd|NP_728847.2|DMEL
OG0009461	LOC6604011|XP_026848856.1|DPER	CG12009|NP_647799.1|DMEL
OG0009462	LOC6599525|XP_026849418.1|DPER	rho|NP_523883.2|DMEL
OG0009463	LOC6601656|XP_002026751.2|DPER	CG13032|NP_648911.1|DMEL
OG0009464	LOC6601413|XP_026847892.1|DPER	CG6497|NP_648963.1|DMEL
OG0009465	LOC113566462|XP_026847915.1|DPER	CG13731|NP_730262.3|DMEL
OG0009466	LOC6597159|XP_002022364.2|DPER	PGRP-SD|NP_648145.1|DMEL
OG0009467	LOC6599728|XP_002024833.2|DPER	CG32240|NP_728987.1|DMEL
OG0009468	LOC6599502|XP_026849551.1|DPER	CG1246|NP_647736.1|DMEL
OG0009469	LOC6601459|XP_002026426.1|DPER	CG6592|NP_648016.1|DMEL
OG0009470	LOC6603946|XP_026849401.1|DPER	CG10163|NP_648042.1|DMEL
OG0009471	LOC6589329|XP_002014354.2|DPER	pim|NP_476678.1|DMEL
OG0009472	LOC6604036|XP_026848080.1|DPER	CG1146|NP_647725.1|DMEL
OG0009473	LOC6591823|XP_002016973.2|DPER	CG32440|NP_730626.1|DMEL
OG0009474	LOC6601037|XP_026849755.1|DPER	CG9192|NP_612085.1|DMEL
OG0009475	LOC6602502|XP_002027547.2|DPER	CG34427|NP_001097553.2|DMEL
OG0009476	LOC6600559|XP_026847498.1|DPER	CG32170|NP_730211.1|DMEL
OG0009477	LOC113566358|XP_026847457.1|DPER	CG13059|NP_648874.2|DMEL
OG0009478	LOC6599702|XP_002024955.1|DPER	CG34247|NP_001097617.1|DMEL
OG0009479	LOC6588838|XP_026844099.1|DPER	CG34162|NP_001097149.2|DMEL
OG0009480	LOC6602175|XP_026847987.1|DPER	bip1|NP_648169.2|DMEL
OG0009481	LOC6599686|XP_002024789.2|DPER	CG7509|NP_647931.1|DMEL
OG0009482	LOC6601503|XP_026848031.1|DPER	CG18135|NP_788526.1|DMEL
OG0009483	LOC6601505|XP_026848015.1|DPER	CG11619|NP_649081.1|DMEL
OG0009484	LOC6591832|XP_002017200.1|DPER	CG10405|NP_001036717.1|DMEL
OG0009485	LOC6601027|XP_002026149.2|DPER	msd5|NP_612101.1|DMEL
OG0009486	LOC6601026|XP_002026148.1|DPER	msd1|NP_612100.2|DMEL
OG0009487	LOC113565991|XP_026845385.1|DPER	CG14187|NP_649177.1|DMEL
OG0009488	LOC6597080|XP_002022255.1|DPER	Tom|NP_524073.2|DMEL
OG0009489	LOC6599017|XP_002024085.1|DPER	CG32191|NP_730304.2|DMEL
OG0009490	LOC6592431|XP_002018004.2|DPER	CG13339|NP_610903.2|DMEL
OG0009491	LOC6603328|XP_002028314.1|DPER	VhaM9.7-b|NP_649327.2|DMEL
OG0009492	LOC6603432|XP_002028410.1|DPER	CG14456|NP_001137998.1|DMEL
OG0009493	LOC6603268|XP_026848170.1|DPER	CG11426|NP_649394.1|DMEL
OG0009494	LOC6603258|XP_002028245.1|DPER	CG11437|NP_649393.1|DMEL
OG0009495	LOC6601805|XP_026848561.1|DPER	CG32428|NP_001189142.1|DMEL
OG0009496	LOC6595772|XP_002021352.1|DPER	Cpr78E|NP_649345.1|DMEL
OG0009497	LOC6588601|XP_002013633.2|DPER	CG9624|NP_650346.1|DMEL
OG0009498	LOC6601827|XP_026849335.1|DPER	CG13252|NP_649248.3|DMEL
OG0009499	LOC6601843|XP_026848499.1|DPER	Rcd2|NP_649244.3|DMEL
OG0009500	LOC6601857|XP_002026906.1|DPER	CG3698|NP_649257.1|DMEL
OG0009501	LOC6597045|XP_002022205.1|DPER	CG13455|NP_648765.1|DMEL
OG0009502	LOC6594461|XP_002019712.1|DPER	CG6276|NP_650445.3|DMEL
OG0009503	LOC6588735|XP_026844489.1|DPER	CG13992|NP_608975.1|DMEL
OG0009504	LOC6598716|XP_026850867.1|DPER	dmt|NP_524295.1|DMEL
OG0009505	LOC6593926|XP_002018687.1|DPER	Gr28a|NP_523504.2|DMEL
OG0009506	LOC113566612|XP_026848841.1|DPER	CG34426|NP_001097552.1|DMEL
OG0009507	LOC6600570|XP_002025688.1|DPER	ebd1|NP_612050.1|DMEL
OG0009508	LOC6603376|XP_002028362.1|DPER	CG2964|NP_608713.2|DMEL
OG0009509	LOC6589932|XP_026842877.1|DPER	knon|NP_611133.1|DMEL
OG0009510	LOC6600399|XP_002025454.1|DPER, LOC6600405|XP_002025460.1|DPER	CG9072|NP_573002.1|DMEL
OG0009511	LOC6598239|XP_002023409.2|DPER	cona|NP_650719.2|DMEL
OG0009512	LOC6596822|XP_002022058.2|DPER	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL
OG0009513	LOC6598446|XP_002023573.1|DPER	CG32563|NP_728057.1|DMEL
OG0009515	LOC6589259|XP_002015285.2|DPER	CG15170|NP_609927.1|DMEL
OG0009516	LOC6596785|XP_026845958.1|DPER, LOC6603769|XP_026845959.1|DPER, LOC6595733|XP_026844474.1|DPER	CG5674|NP_609856.4|DMEL
OG0009517	LOC6593917|XP_026843814.1|DPER	CG6441|NP_609124.3|DMEL
OG0009518	LOC6601389|XP_026847914.1|DPER	CG42535|NP_001163412.1|DMEL
OG0009519	LOC6599526|XP_026849405.1|DPER	SA-2|NP_612109.3|DMEL
OG0009520	LOC6598652|XP_002023770.2|DPER	CG14252|NP_651513.1|DMEL
OG0009521	LOC113566405|XP_026847638.1|DPER	aly|NP_001261348.1|DMEL
OG0009522	LOC6590676|XP_002015417.1|DPER	CG5539|NP_611831.2|DMEL
OG0009523	LOC6592632|XP_002018131.1|DPER	babos|NP_611667.1|DMEL
OG0009524	LOC6590709|XP_002015993.1|DPER	CG30324|NP_725558.1|DMEL
OG0009525	LOC6593001|XP_002018453.1|DPER	CG13215|NP_610649.1|DMEL
OG0009526	LOC6593000|XP_026842755.1|DPER	CG13216|NP_610648.1|DMEL
OG0009527	LOC6592878|XP_002018545.1|DPER	BomBc2|NP_611320.2|DMEL
OG0009528	LOC6593175|XP_002018109.1|DPER	Alp7|NP_611653.1|DMEL
OG0009529	LOC6591091|XP_026842315.1|DPER	CG18467|NP_611211.3|DMEL
OG0009530	LOC6592376|XP_002017998.1|DPER	Cpr50Ca|NP_610899.1|DMEL
OG0009531	LOC113565089|XP_026841448.1|DPER	CG42531|NP_001163121.1|DMEL
OG0009532	LOC6592416|XP_002018061.1|DPER	Gr58c|NP_726133.2|DMEL
OG0009533	LOC6589958|XP_026840711.1|DPER	CG13872|NP_611449.1|DMEL
OG0009534	LOC6591240|XP_002016686.1|DPER	CG16894|NP_611455.1|DMEL
OG0009535	LOC6590311|XP_002015856.2|DPER	CG3502|NP_611781.3|DMEL
OG0009536	LOC6591873|XP_026851157.1|DPER	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL
OG0009537	LOC6588079|XP_002012879.1|DPER	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL
OG0009538	LOC6594889|XP_002019986.2|DPER	CAH5|NP_001097988.2|DMEL
OG0009539	LOC6594361|XP_002019953.1|DPER	CG31189|NP_732580.3|DMEL
OG0009540	LOC113564887|XP_026839906.1|DPER, LOC113564885|XP_026839898.1|DPER	ppk20|NP_651705.2|DMEL
OG0009542	LOC6595310|XP_026848510.1|DPER	Pka-C2|NP_733397.2|DMEL
OG0009543	LOC6592068|XP_002016924.1|DPER	CG31091|NP_733127.1|DMEL
OG0009544	LOC6595035|XP_002020362.1|DPER, LOC6595290|XP_026849264.1|DPER, LOC113566697|XP_026849256.1|DPER, LOC6604373|XP_002029276.1|DPER, LOC113566698|XP_026849272.1|DPER	CG16736|NP_649873.1|DMEL
OG0009545	LOC6598200|XP_026846239.1|DPER	CG34300|NP_001097980.1|DMEL
OG0009546	LOC113567459|XP_026851218.1|DPER	CG9926|NP_650323.2|DMEL
OG0009549	LOC6599041|XP_002024158.2|DPER	CG4174|NP_730342.2|DMEL
OG0009556	LOC113565247|XP_026842793.1|DPER	CG41242|NP_001104375.2|DMEL
OG0009560	LOC6598366|XP_002023441.1|DPER	CG10959|NP_572451.1|DMEL
OG0009562	LOC6589496|XP_026844518.1|DPER	CG9316|NP_610051.2|DMEL
OG0009563	LOC6595799|XP_002021311.1|DPER	CG14120|NP_648610.1|DMEL
OG0009564	LOC6599345|XP_026847210.1|DPER	CG42353|NP_727936.2|DMEL
OG0009565	LOC6602477|XP_026848774.1|DPER	CG13306|NP_652444.1|DMEL
OG0009567	LOC113565945|XP_026845151.1|DPER	pre-mod_mdg4_-V|NP_001334695.1|DMEL
OG0009568	LOC6593616|XP_002018985.2|DPER	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL
OG0009570	LOC6594410|XP_002019674.1|DPER	CG4854|NP_650860.1|DMEL
OG0009571	LOC6594614|XP_026850288.1|DPER	CG31388|NP_650060.1|DMEL
OG0009572	LOC6597614|XP_002022752.2|DPER	Nek2|NP_572415.1|DMEL
OG0009573	LOC6599271|XP_026848285.1|DPER	MFS10|NP_572857.1|DMEL
OG0009574	LOC6599100|XP_026849254.1|DPER	CG44774|NP_001096880.1|DMEL
OG0009575	LOC6593009|XP_026842190.1|DPER	Cpr47Eb|NP_610655.1|DMEL
OG0009576	LOC6587862|XP_002013304.1|DPER	Osi13|NP_649634.1|DMEL
OG0009577	LOC6588786|XP_026844123.1|DPER	CG9021|NP_608967.1|DMEL
OG0009578	LOC6593325|XP_002018947.1|DPER	CG10165|NP_609982.1|DMEL
OG0009579	LOC6597896|XP_002023023.1|DPER	CG1529|NP_001285506.1|DMEL
OG0009580	LOC6592850|XP_002018277.1|DPER	GstE13|NP_610457.1|DMEL
OG0009581	LOC6598131|XP_002023287.1|DPER	CG4891|NP_609777.1|DMEL
OG0009582	LOC6600529|XP_026847491.1|DPER	Lmpt|NP_996113.2|DMEL
OG0009583	LOC6598175|XP_002023349.1|DPER	Cp7Fa|NP_001368953.1|DMEL
OG0009584	LOC6599366|XP_002024489.1|DPER	CG12507|NP_573108.2|DMEL
OG0009585	LOC6591633|XP_002016757.2|DPER	CG31510|NP_733082.1|DMEL
OG0009586	LOC6600530|XP_002025717.2|DPER	CG13028|NP_996114.1|DMEL
OG0009587	LOC6590947|XP_002016017.1|DPER	CG30273|NP_726223.1|DMEL
OG0009588	LOC6591384|XP_002016752.1|DPER	danr|NP_651343.1|DMEL
OG0009589	LOC113566388|XP_026847538.1|DPER	CG33230|NP_995955.1|DMEL
OG0009590	LOC6595953|XP_026845616.1|DPER	CG14823|NP_729205.1|DMEL
OG0009591	LOC6594010|XP_026846033.1|DPER	E_var_3-9|NP_649852.2|DMEL
OG0009592	LOC6594449|XP_002019914.1|DPER	CG34138|NP_001036729.2|DMEL
OG0009593	LOC6594331|XP_002019909.2|DPER	CG7342|NP_650815.2|DMEL
OG0009594	LOC6594040|XP_002019647.2|DPER	alrm|NP_651393.1|DMEL
OG0009595	LOC6594274|XP_026850546.1|DPER	CG14598|NP_649722.1|DMEL
OG0009596	LOC6594441|XP_026848450.1|DPER	CG10086|NP_649736.3|DMEL
OG0009597	LOC6594702|XP_002019557.2|DPER	CG3014|NP_649738.1|DMEL
OG0009598	LOC6594705|XP_002019560.2|DPER	CG2993|NP_001262348.1|DMEL
OG0009599	LOC6594026|XP_002019724.1|DPER	CG14696|NP_650035.1|DMEL
OG0009600	LOC6594214|XP_002019449.1|DPER	sxe2|NP_650522.1|DMEL
OG0009601	LOC6591997|XP_002016822.1|DPER	CG13622|NP_651264.2|DMEL
OG0009602	LOC6591328|XP_002016926.1|DPER	Mco3|NP_651441.1|DMEL
OG0009603	LOC6594565|XP_002019584.1|DPER	TMEM216|NP_649818.1|DMEL
OG0009604	LOC6597571|XP_002022788.1|DPER	Mco4|NP_573249.1|DMEL
OG0009605	LOC6591721|XP_002016898.1|DPER	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	LOC6591725|XP_002016902.1|DPER	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	LOC6591726|XP_002016903.1|DPER	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	LOC6592126|XP_026851207.1|DPER	CG17781|NP_651258.1|DMEL
OG0009609	LOC6591685|XP_002017322.1|DPER	Mst89B|NP_650529.2|DMEL
OG0009610	LOC6594232|XP_002019899.1|DPER	CG3517|NP_650807.1|DMEL
OG0009611	LOC6594230|XP_026850381.1|DPER	CG11626|NP_001369023.1|DMEL
OG0009612	LOC6594362|XP_002019954.1|DPER	CG12278|NP_650934.1|DMEL
OG0009613	LOC6589752|XP_002014725.1|DPER	Nepl9|NP_609815.1|DMEL
OG0009614	LOC6588576|XP_002013621.1|DPER	CG14356|NP_650339.1|DMEL
OG0009615	LOC6588109|XP_026850796.1|DPER	CG14258|NP_651531.1|DMEL
OG0009616	LOC6588393|XP_026851227.1|DPER	TwdlC|NP_651519.1|DMEL
OG0009617	LOC6587981|XP_026840527.1|DPER	fru|NP_001163648.1|DMEL
OG0009618	LOC113566239|XP_026846811.1|DPER	ORY|NP_001015498.5|DMEL
OG0009619	LOC6587639|XP_002013559.2|DPER	CAH8|NP_651033.2|DMEL
OG0009620	LOC6588242|XP_026849768.1|DPER	CG31463|NP_731227.1|DMEL
OG0009621	LOC6588284|XP_002013410.2|DPER	CG11672|NP_649779.1|DMEL
OG0009622	LOC6588234|XP_002013383.2|DPER	CG14298|NP_650755.1|DMEL
OG0009624	LOC6587618|XP_002013247.1|DPER	CG1971|NP_651900.1|DMEL
OG0009625	LOC6594834|XP_002020529.1|DPER	PH4alphaMP|NP_524594.2|DMEL
OG0009626	LOC113564922|XP_026840160.1|DPER	CG7031|NP_651101.1|DMEL
OG0009627	LOC113564921|XP_026840155.1|DPER	CG13840|NP_651102.3|DMEL
OG0009628	LOC6587718|XP_002012742.2|DPER	Nepl15|NP_651098.2|DMEL
OG0009629	LOC6598738|XP_002023807.2|DPER	TwdlW|NP_650606.2|DMEL
OG0009630	LOC6598734|XP_002023803.1|DPER	CG31267|NP_732214.1|DMEL
OG0009631	LOC6587440|XP_002013870.2|DPER	Spc25|NP_650239.1|DMEL
OG0009632	LOC113566166|XP_026846337.1|DPER	sisA|NP_511116.2|DMEL
OG0009633	LOC6590640|XP_002016143.1|DPER	hui|NP_610991.1|DMEL
OG0009634	LOC6598683|XP_002023749.1|DPER	CG31204|NP_733428.2|DMEL
OG0009635	LOC6588635|XP_002013614.1|DPER	CG12402|NP_001303481.1|DMEL
OG0009636	LOC6601802|XP_002026856.1|DPER	mag|NP_649229.1|DMEL
OG0009637	LOC6587329|XP_002013917.1|DPER	CG11168|NP_651311.2|DMEL
OG0009638	LOC6587868|XP_002013963.1|DPER	CG14300|NP_001014639.1|DMEL
OG0009639	LOC6591442|XP_002016965.1|DPER	zen|NP_476793.1|DMEL
OG0009640	LOC6588613|XP_002013972.1|DPER	CG6425|NP_651497.1|DMEL
OG0009641	LOC6588251|XP_026850753.1|DPER	CG5391|NP_651021.1|DMEL
OG0009642	LOC6588292|XP_026842282.1|DPER	CG7080|NP_651019.1|DMEL
OG0009643	LOC6598606|XP_002023851.1|DPER	Gr89a|NP_650555.2|DMEL
OG0009644	LOC6594990|XP_002020156.1|DPER	Gba1a|NP_651172.1|DMEL
OG0009645	LOC6595092|XP_002020154.1|DPER	CG10301|NP_651173.2|DMEL
OG0009646	LOC6595303|XP_026850562.1|DPER	CG9698|NP_651806.2|DMEL
OG0009647	LOC6594833|XP_002020528.1|DPER	PH4alphaNE1|NP_733374.1|DMEL
OG0009648	LOC6587734|XP_002013279.1|DPER	Obp83cd|NP_649612.1|DMEL
OG0009649	LOC6595226|XP_026847389.1|DPER	Nepl18|NP_651643.1|DMEL
OG0009650	LOC6589487|XP_026844467.1|DPER	CG5953|NP_609796.1|DMEL
OG0009651	LOC6595490|XP_002020595.2|DPER	esc|NP_477431.1|DMEL
OG0009652	LOC6588902|XP_002014987.1|DPER	CG8851|NP_722917.2|DMEL
OG0009653	LOC6589048|XP_002014963.1|DPER	CG31777|NP_722933.1|DMEL
OG0009654	LOC6589049|XP_002014964.1|DPER	CG31778|NP_722932.1|DMEL
OG0009655	LOC6589334|XP_002014552.1|DPER	pes|NP_001137808.1|DMEL
OG0009656	LOC6596520|XP_002021515.2|DPER	CG34134|NP_001036347.1|DMEL
OG0009657	LOC113565437|XP_026843197.1|DPER	CG34448|NP_001097059.1|DMEL
OG0009658	LOC6595406|XP_026844611.1|DPER	CG14947|NP_609546.1|DMEL
OG0009659	LOC6589102|XP_002015035.1|DPER	CG11927|NP_608867.1|DMEL
OG0009660	LOC6589834|XP_002014884.1|DPER	Tengl2|NP_722779.1|DMEL
OG0009661	LOC113565909|XP_026845081.1|DPER, LOC6589894|XP_002014631.1|DPER	CG7164|NP_609147.1|DMEL
OG0009662	LOC6588836|XP_002014688.1|DPER	CG31705|NP_609509.2|DMEL
OG0009663	LOC6589432|XP_026844075.1|DPER	Atxn7|NP_608677.1|DMEL
OG0009664	LOC6596375|XP_002021560.1|DPER	Bacc|NP_608706.1|DMEL
OG0009665	LOC6595607|XP_002020926.1|DPER	GluRIIC|NP_608557.4|DMEL
OG0009666	LOC6589080|XP_026844505.1|DPER	Cyt-c-d|NP_477164.1|DMEL
OG0009667	LOC6588769|XP_002015255.1|DPER	CG2611|NP_610043.1|DMEL
OG0009668	LOC6589069|XP_002015226.2|DPER	twit|NP_610067.1|DMEL
OG0009669	LOC6588894|XP_002014682.1|DPER	Cyp310a1|NP_609891.1|DMEL
OG0009670	LOC6596364|XP_002021502.1|DPER	CG14042|NP_001036336.1|DMEL
OG0009671	LOC6588737|XP_002014934.1|DPER	CG17325|NP_001137836.1|DMEL
OG0009672	LOC6589551|XP_002014509.1|DPER	CG17855|NP_609294.1|DMEL
OG0009673	LOC113565621|XP_026843909.1|DPER	CG13113|NP_609296.1|DMEL
OG0009674	LOC6593897|XP_026843111.1|DPER	CG10462|NP_609996.2|DMEL
OG0009675	LOC6593576|XP_026843172.1|DPER	Pol32|NP_609743.1|DMEL
OG0009676	LOC6593941|XP_026843717.1|DPER	tsh|NP_523615.2|DMEL
OG0009677	LOC6593972|XP_002019014.2|DPER	prg|NP_609232.2|DMEL
OG0009678	LOC6596595|XP_026843708.1|DPER	Cyp6t1|NP_608457.1|DMEL
OG0009679	LOC6589291|XP_026845008.1|DPER	CG7239|NP_608960.2|DMEL
OG0009680	LOC6593484|XP_002018923.1|DPER	CG16853|NP_609663.2|DMEL
OG0009681	LOC6593134|XP_026842530.1|DPER	CG9815|NP_001097434.1|DMEL
OG0009682	LOC6593260|XP_026840832.1|DPER	CG34202|NP_001097386.1|DMEL
OG0009683	LOC6590594|XP_002015559.1|DPER	Tsp42Eg|NP_523633.1|DMEL
OG0009684	LOC6590595|XP_002015560.2|DPER	Tsp42Eh|NP_523634.1|DMEL
OG0009685	LOC6591140|XP_002015563.1|DPER	Tsp42Ej|NP_523636.1|DMEL
OG0009686	LOC6590183|XP_026842339.1|DPER	CG10910|NP_611280.2|DMEL
OG0009687	LOC6590283|XP_026841619.1|DPER	CG14495|NP_611284.2|DMEL
OG0009688	LOC6591224|XP_002015894.1|DPER	MFS14|NP_725829.2|DMEL
OG0009689	LOC6592258|XP_002018567.1|DPER	CG30120|NP_725795.2|DMEL
OG0009690	LOC6590513|XP_026841148.1|DPER	CG8617|NP_610954.1|DMEL
OG0009692	LOC6590711|XP_002015995.2|DPER	CG15705|NP_611109.1|DMEL
OG0009693	LOC6600803|XP_026840757.1|DPER	Dh44-R2|NP_610789.3|DMEL
OG0009694	LOC6601269|XP_002026398.1|DPER	CG13230|NP_652388.1|DMEL
OG0009695	LOC6590078|XP_026841931.1|DPER	Tpc2|NP_001246511.1|DMEL
OG0009696	LOC6590005|XP_002015458.1|DPER	CG8229|NP_724730.2|DMEL
OG0009697	LOC6597288|XP_002022575.1|DPER	CG34241|NP_001097591.1|DMEL
OG0009698	LOC6590793|XP_026842908.1|DPER	Spn42Dc|NP_610245.2|DMEL
OG0009700	LOC6600960|XP_002025998.2|DPER	CG4707|NP_611944.1|DMEL
OG0009701	LOC6594800|XP_002020481.1|DPER	CG34298|NP_001097976.1|DMEL
OG0009702	LOC6590954|XP_026841575.1|DPER, LOC6595212|XP_002020387.2|DPER, LOC6595214|XP_026850471.1|DPER	Spn42De|NP_610246.3|DMEL
OG0009703	LOC6593753|XP_002018665.1|DPER	CG11555|NP_608510.2|DMEL
OG0009704	LOC6590128|XP_002016239.1|DPER	CG11191|NP_610345.1|DMEL
OG0009705	LOC6590387|XP_002015653.2|DPER	CG13154|NP_610782.1|DMEL
OG0009706	LOC6590980|XP_002016545.1|DPER	CG13157|NP_610778.2|DMEL
OG0009707	LOC6588122|XP_002013746.1|DPER	Whamy|NP_001036699.1|DMEL
OG0009708	LOC6591142|XP_002015565.1|DPER	Tsp42El|NP_523638.1|DMEL
OG0009709	LOC6591145|XP_002015568.1|DPER	Tsp42Eo|NP_523641.2|DMEL
OG0009710	LOC6591146|XP_002015569.1|DPER	Tsp42Ep|NP_523642.1|DMEL
OG0009711	LOC6590906|XP_002015583.1|DPER	Spn43Ab|NP_001027395.1|DMEL
OG0009712	LOC6599878|XP_002024932.1|DPER	CG13062|NP_648871.3|DMEL
OG0009713	LOC6592211|XP_002017771.2|DPER	ana2|NP_610415.1|DMEL
OG0009714	LOC6602096|XP_002027141.1|DPER	CG18568|NP_610919.1|DMEL
OG0009715	LOC6590677|XP_002015418.2|DPER	CG13561|NP_611830.3|DMEL
OG0009716	LOC6592439|XP_002017784.1|DPER	CG30356|NP_724709.1|DMEL
OG0009717	LOC6592534|XP_026841410.1|DPER	CG11906|NP_611402.2|DMEL
OG0009718	LOC6592434|XP_002018007.1|DPER	CG6347|NP_610906.1|DMEL
OG0009719	LOC6601279|XP_002026351.1|DPER	CG3492|NP_611914.1|DMEL
OG0009720	LOC6601598|XP_002026619.1|DPER	Idgf6|NP_477081.1|DMEL
OG0009721	LOC6591295|XP_002015808.2|DPER	CG30203|NP_725128.2|DMEL
OG0009722	LOC6590195|XP_002015826.1|DPER	Cyp6t3|NP_610745.1|DMEL
OG0009723	LOC113566342|XP_026847395.1|DPER	CG12607|NP_647903.1|DMEL
OG0009724	LOC113565077|XP_026841302.1|DPER	CG9394|NP_611548.1|DMEL
OG0009725	LOC6592388|XP_002018143.2|DPER	ppk12|NP_611672.1|DMEL
OG0009726	LOC6588392|XP_002014164.1|DPER	CG31275|NP_732175.1|DMEL
OG0009727	LOC6593102|XP_002017885.1|DPER	link|NP_610887.1|DMEL
OG0009728	LOC6590617|XP_026840713.1|DPER	Obp56c|NP_995902.1|DMEL
OG0009729	LOC6590618|XP_002016705.1|DPER	Obp56b|NP_611443.1|DMEL
OG0009730	LOC6598287|XP_002023310.2|DPER	CG15201|NP_572691.1|DMEL
