Orthogroup	DPER.longest_only	DSEC.longest_only
OG0010035	LOC6598490|XP_026846349.1|DPER	LOC6616210|XP_002040575.1|DSEC
OG0010036	LOC6598488|XP_026846278.1|DPER	LOC6616208|XP_032581814.1|DSEC
OG0010037	LOC6598487|XP_026846350.1|DPER	LOC6616207|XP_002040572.1|DSEC
OG0010038	LOC6596775|XP_026849899.1|DPER	LOC6612439|XP_032580527.1|DSEC
OG0010039	LOC6590681|XP_002015820.1|DPER	LOC6608789|XP_002033508.1|DSEC
OG0010040	LOC6593342|XP_002018744.2|DPER	LOC6611437|XP_002035981.1|DSEC
OG0010041	LOC6600361|XP_002025485.2|DPER	LOC6612360|XP_032580880.1|DSEC
OG0010042	LOC6597858|XP_002023051.1|DPER	LOC6617495|XP_002041812.1|DSEC
OG0010043	LOC6597889|XP_002023049.1|DPER	LOC6617499|XP_002041816.1|DSEC
OG0010044	LOC6600159|XP_002025242.2|DPER	LOC6616142|XP_002040507.2|DSEC
OG0010045	LOC6599924|XP_002025052.1|DPER	LOC6615126|XP_002039542.1|DSEC
OG0010046	LOC6599923|XP_002025051.1|DPER	LOC6615125|XP_002039541.2|DSEC
OG0010047	LOC6598525|XP_002023564.1|DPER	LOC6618457|XP_002042727.1|DSEC
OG0010048	LOC6600403|XP_002025458.1|DPER	LOC6619589|XP_032580017.1|DSEC
OG0010049	LOC6599112|XP_002024413.1|DPER	LOC6619964|XP_032580360.1|DSEC
OG0010050	LOC6599114|XP_026849252.1|DPER	LOC6619968|XP_032580359.1|DSEC
OG0010051	LOC6596815|XP_026845903.1|DPER	LOC6612528|XP_032581869.1|DSEC
OG0010052	LOC113566592|XP_026848692.1|DPER	LOC6620592|XP_032581446.1|DSEC
OG0010053	LOC6599927|XP_002025055.2|DPER	LOC6617538|XP_002041853.1|DSEC
OG0010054	LOC6598358|XP_026846316.1|DPER	LOC6620168|XP_002044379.2|DSEC
OG0010055	LOC6598362|XP_026846203.1|DPER	LOC6620172|XP_002044383.1|DSEC
OG0010056	LOC6597286|XP_002022573.2|DPER	LOC6619892|XP_002044104.1|DSEC
OG0010057	LOC6596658|XP_026845905.1|DPER	LOC6615939|XP_002040306.1|DSEC
OG0010058	LOC6599312|XP_026847221.1|DPER	LOC6618641|XP_032582408.1|DSEC
OG0010059	LOC6596927|XP_002021857.1|DPER	LOC6617591|XP_002041904.1|DSEC
OG0010060	LOC6604029|XP_026845253.1|DPER	LOC6618569|XP_002042828.1|DSEC
OG0010061	LOC6599744|XP_002024814.1|DPER	LOC6610796|XP_002035362.2|DSEC
OG0010062	LOC6601456|XP_002026458.2|DPER	LOC6610990|XP_002035547.1|DSEC
OG0010063	LOC6601391|XP_026847916.1|DPER	LOC6606075|XP_002030884.1|DSEC
OG0010064	LOC6601401|XP_026847886.1|DPER	LOC6606085|XP_002030894.1|DSEC
OG0010066	LOC6600327|XP_002025380.1|DPER	LOC6610381|XP_032575816.1|DSEC
OG0010067	LOC6601171|XP_026848082.1|DPER	LOC6610484|XP_032575593.1|DSEC
OG0010068	LOC6601159|XP_002026258.2|DPER	LOC6616408|XP_002040768.1|DSEC
OG0010069	LOC6595859|XP_002021404.2|DPER	LOC6610412|XP_002034994.1|DSEC
OG0010070	LOC113566390|XP_026847546.1|DPER	LOC116801236|XP_032575367.1|DSEC
OG0010071	LOC113566446|XP_026847824.1|DPER	LOC6606091|XP_032574308.1|DSEC
OG0010072	LOC6599589|XP_002024709.1|DPER	LOC6610851|XP_002035417.1|DSEC
OG0010073	LOC113566750|XP_026849570.1|DPER	LOC6604825|XP_032574837.1|DSEC
OG0010074	LOC6596908|XP_002021869.1|DPER	LOC6612424|XP_032580956.1|DSEC
OG0010075	LOC6596207|XP_002021275.2|DPER	LOC6610591|XP_002035164.1|DSEC
OG0010076	LOC6596232|XP_002021192.1|DPER	LOC6605457|XP_002030290.1|DSEC
OG0010077	LOC6599871|XP_026847390.1|DPER	LOC6605934|XP_002030747.1|DSEC
OG0010078	LOC6599872|XP_002024926.1|DPER	LOC6605933|XP_002030746.1|DSEC
OG0010079	LOC6604328|XP_026847387.1|DPER	LOC6605918|XP_032573433.1|DSEC
OG0010080	LOC6599478|XP_026849430.1|DPER	LOC6604838|XP_002029683.2|DSEC
OG0010081	LOC113566753|XP_026849586.1|DPER	LOC6605025|XP_002029868.2|DSEC
OG0010082	LOC6601700|XP_002026703.1|DPER	LOC6610642|XP_002035209.1|DSEC
OG0010083	LOC6601962|XP_002027012.1|DPER	LOC6605667|XP_002030485.2|DSEC
OG0010084	LOC113566030|XP_026845606.1|DPER	LOC6605690|XP_002030506.1|DSEC
OG0010085	LOC6603267|XP_026848191.1|DPER	LOC6616566|XP_032573971.1|DSEC
OG0010086	LOC6601968|XP_002027015.2|DPER	LOC6605670|XP_002030488.1|DSEC
OG0010087	LOC6602270|XP_002027319.1|DPER	LOC6605610|XP_002030428.1|DSEC
OG0010088	LOC6595761|XP_002021342.1|DPER	LOC6616499|XP_002040859.1|DSEC
OG0010089	LOC6598913|XP_002024015.2|DPER	LOC6605282|XP_032574860.1|DSEC
OG0010090	LOC6602026|XP_026846868.1|DPER	LOC6619480|XP_002043695.1|DSEC
OG0010091	LOC6588481|XP_002013206.1|DPER	LOC6609186|XP_002033877.1|DSEC
OG0010092	LOC113564898|XP_026839975.1|DPER	LOC116801205|XP_032575222.1|DSEC
OG0010093	LOC6595368|XP_002020804.1|DPER	LOC6615559|XP_002039933.1|DSEC
OG0010094	LOC6587267|XP_002012744.2|DPER	LOC6607497|XP_002032266.2|DSEC
OG0010095	LOC113564957|XP_026840523.1|DPER	LOC116801483|XP_032577290.1|DSEC
OG0010096	LOC6603114|XP_002028131.1|DPER	LOC6612307|XP_002036817.1|DSEC
OG0010097	LOC113566099|XP_026845950.1|DPER	LOC116802039|XP_032580934.1|DSEC
OG0010098	LOC6588778|XP_002014249.1|DPER	LOC6613550|XP_002038018.1|DSEC
OG0010099	LOC6589403|XP_002015292.1|DPER	LOC6614610|XP_002039038.1|DSEC
OG0010100	LOC6600309|XP_026849085.1|DPER	LOC6610889|XP_032574074.1|DSEC
OG0010101	LOC6595893|XP_026845382.1|DPER	LOC6616517|XP_002040877.1|DSEC
OG0010102	LOC6595789|XP_026845692.1|DPER	LOC6616507|XP_002040867.1|DSEC
OG0010103	LOC6595762|XP_002021343.2|DPER	LOC6616498|XP_002040858.1|DSEC
OG0010104	LOC6599777|XP_002024864.1|DPER	LOC6605032|XP_002029874.1|DSEC
OG0010105	LOC6595590|XP_026843912.1|DPER	LOC6611686|XP_002036220.1|DSEC
OG0010106	LOC6591294|XP_002015807.1|DPER	LOC6608803|XP_002033522.1|DSEC
OG0010107	LOC6592564|XP_002018246.1|DPER	LOC6615729|XP_002040100.2|DSEC
OG0010108	LOC6590803|XP_002016349.1|DPER	LOC6609730|XP_002034387.1|DSEC
OG0010110	LOC6601470|XP_002026437.2|DPER	LOC6610968|XP_002035525.1|DSEC
OG0010111	LOC6587194|XP_002013641.1|DPER	LOC6612626|XP_032578168.1|DSEC
OG0010112	LOC6587352|XP_002014035.2|DPER	LOC6606552|XP_002031353.1|DSEC
OG0010113	LOC6599252|XP_002024278.1|DPER	LOC6612321|XP_002036831.1|DSEC
OG0010114	LOC6603830|XP_002028788.1|DPER	LOC6612448|XP_002036956.1|DSEC
OG0010115	LOC6596774|XP_026849898.1|DPER	LOC6612438|XP_002036946.1|DSEC
OG0010116	LOC6597609|XP_026848943.1|DPER	LOC6620242|XP_002044452.1|DSEC
OG0010117	LOC6599921|XP_002025049.1|DPER	LOC6615123|XP_032581305.1|DSEC
OG0010118	LOC6599913|XP_002025024.1|DPER	LOC6612563|XP_032580373.1|DSEC
OG0010119	LOC6597384|XP_002022587.1|DPER	LOC6617529|XP_032581467.1|DSEC
OG0010120	LOC113566673|XP_026849159.1|DPER	LOC6619776|XP_002043989.1|DSEC
OG0010121	LOC6601785|XP_026849831.1|DPER	LOC6614839|XP_032582085.1|DSEC
OG0010122	LOC6598300|XP_002023502.1|DPER	LOC6618465|XP_002042735.1|DSEC
OG0010123	LOC6599175|XP_026848305.1|DPER	LOC6618508|XP_002042768.1|DSEC
OG0010125	LOC6597863|XP_002023056.1|DPER	LOC6617489|XP_002041806.1|DSEC
OG0010126	LOC6593285|XP_026843444.1|DPER	LOC6611293|XP_002035840.1|DSEC
OG0010127	LOC6589888|XP_026844106.1|DPER	LOC6611838|XP_032583159.1|DSEC
OG0010128	LOC6589236|XP_002014498.1|DPER	LOC6611831|XP_002036353.1|DSEC
OG0010129	LOC6593628|XP_002019094.1|DPER	LOC6617849|XP_002042157.1|DSEC
OG0010130	LOC6593512|XP_002019203.1|DPER	LOC6611770|XP_002036293.1|DSEC
OG0010131	LOC6598114|XP_026843554.1|DPER	LOC6611265|XP_002035820.1|DSEC
OG0010132	LOC6597940|XP_002023175.1|DPER	LOC6614692|XP_002039119.1|DSEC
OG0010133	LOC6597939|XP_002023174.1|DPER	LOC6614691|XP_032581657.1|DSEC
OG0010134	LOC6589883|XP_002014487.2|DPER	LOC6611845|XP_002036367.1|DSEC
OG0010135	LOC6596554|XP_026843455.1|DPER	LOC6613506|XP_032583467.1|DSEC
OG0010136	LOC6596336|XP_002021693.1|DPER	LOC6613504|XP_032583651.1|DSEC
OG0010137	LOC6593805|XP_002019272.1|DPER	LOC6613604|XP_002038074.1|DSEC
OG0010138	LOC113565749|XP_026844607.1|DPER	LOC6619337|XP_032583167.1|DSEC
OG0010139	LOC6588868|XP_002015259.2|DPER	LOC6618169|XP_002042447.1|DSEC
OG0010140	LOC6589458|XP_026844642.1|DPER	LOC6613077|XP_032573113.1|DSEC
OG0010141	LOC6589660|XP_026843893.1|DPER	LOC6612081|XP_032579043.1|DSEC
OG0010142	LOC6595680|XP_002020706.1|DPER	LOC6617376|XP_002041701.1|DSEC
OG0010143	LOC6589133|XP_026844461.1|DPER	LOC6612183|XP_002036700.2|DSEC
OG0010144	LOC6595383|XP_002020786.1|DPER	LOC6614493|XP_002038926.1|DSEC
OG0010145	LOC6593676|XP_002018623.1|DPER	LOC6613495|XP_002037964.1|DSEC
OG0010146	LOC6593670|XP_026843425.1|DPER	LOC6618255|XP_002042529.2|DSEC
OG0010147	LOC6589284|XP_002014654.1|DPER	LOC6613304|XP_002037781.1|DSEC
OG0010148	LOC6589342|XP_026844533.1|DPER	LOC6614781|XP_002038815.1|DSEC
OG0010149	LOC6589782|XP_002015358.1|DPER	LOC6617416|XP_002041741.1|DSEC
OG0010150	LOC6588942|XP_002014912.1|DPER	LOC6614540|XP_002038971.1|DSEC
OG0010151	LOC113565532|XP_026843627.1|DPER	LOC116802352|XP_032582736.1|DSEC
OG0010152	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER	LOC6617743|XP_002042055.1|DSEC
OG0010153	LOC6596408|XP_002021593.1|DPER	LOC6611366|XP_002035911.1|DSEC
OG0010154	LOC6596415|XP_002021600.1|DPER	LOC6611353|XP_002035899.1|DSEC
OG0010155	LOC6596613|XP_002021609.1|DPER	LOC6618123|XP_002042421.1|DSEC
OG0010156	LOC6587457|XP_002013075.1|DPER	LOC6604974|XP_032575280.1|DSEC
OG0010157	LOC6601356|XP_002026526.2|DPER	LOC6605164|XP_002030003.1|DSEC
OG0010158	LOC6600259|XP_002025424.2|DPER	LOC6605140|XP_002029981.2|DSEC
OG0010159	LOC6599663|XP_002024795.2|DPER	LOC6610818|XP_002035384.1|DSEC
OG0010160	LOC6589082|XP_002014757.2|DPER	LOC6610606|XP_002035174.1|DSEC
OG0010161	LOC6599874|XP_002024928.1|DPER	LOC6605931|XP_002030744.1|DSEC
OG0010162	LOC6599104|XP_002024405.1|DPER	LOC116801035|XP_032574239.1|DSEC
OG0010163	LOC6597108|XP_002022297.1|DPER	LOC6616387|XP_002040747.1|DSEC
OG0010164	LOC6596051|XP_002021235.1|DPER	LOC6605223|XP_002030061.1|DSEC
OG0010165	LOC6599466|XP_002024615.1|DPER	LOC6611006|XP_002035563.1|DSEC
OG0010166	LOC6602460|XP_002027488.1|DPER	LOC6605072|XP_002029913.1|DSEC
OG0010167	LOC6602522|XP_002027503.1|DPER	LOC6605052|XP_002029893.1|DSEC
OG0010168	LOC6603264|XP_026848174.1|DPER	LOC116800909|XP_032573277.1|DSEC
OG0010169	LOC6598861|XP_026847923.1|DPER	LOC6605302|XP_032574127.1|DSEC
OG0010170	LOC6599029|XP_002024146.1|DPER	LOC6618305|XP_002042578.1|DSEC
OG0010171	LOC6599027|XP_002024144.1|DPER	LOC6618303|XP_032575196.1|DSEC
OG0010172	LOC6601971|XP_002027018.1|DPER	LOC6605773|XP_002030588.1|DSEC
OG0010173	LOC6592367|XP_002017972.1|DPER	LOC6608901|XP_032572273.1|DSEC
OG0010174	LOC6592727|XP_002018094.1|DPER	LOC6615433|XP_002039815.1|DSEC
OG0010175	LOC6592585|XP_002018067.1|DPER	LOC6620710|XP_002044913.1|DSEC
OG0010176	LOC6592419|XP_002018064.2|DPER	LOC6615459|XP_002039839.1|DSEC
OG0010177	LOC6602069|XP_002027175.1|DPER	LOC6608016|XP_002032764.2|DSEC
OG0010178	LOC6589941|XP_002015969.1|DPER	LOC6609447|XP_002034132.1|DSEC
OG0010179	LOC6602285|XP_002027344.1|DPER	LOC6619397|XP_002043612.1|DSEC
OG0010180	LOC6601504|XP_002026566.2|DPER	LOC6618375|XP_032575937.1|DSEC
OG0010181	LOC6602186|XP_002027226.2|DPER	LOC6616532|XP_002040891.1|DSEC
OG0010182	LOC113565104|XP_026841597.1|DPER	LOC6615262|XP_002039667.1|DSEC
OG0010183	LOC6593084|XP_002017897.1|DPER	LOC6615261|XP_002039666.1|DSEC
OG0010184	LOC6590229|XP_002016078.1|DPER	LOC116800452|XP_032571389.1|DSEC
OG0010185	LOC6590228|XP_002016077.1|DPER	LOC6609132|XP_032571392.1|DSEC
OG0010186	LOC6597090|XP_002022265.1|DPER	LOC6605702|XP_002030518.1|DSEC
OG0010187	LOC6601347|XP_002026406.2|DPER	LOC6608586|XP_002033320.2|DSEC
OG0010188	LOC6590099|XP_002015984.1|DPER	LOC6609431|XP_002034116.2|DSEC
OG0010189	LOC6592215|XP_002018485.1|DPER	LOC6608892|XP_002033606.1|DSEC
OG0010190	LOC6593217|XP_002018477.1|DPER	LOC6608634|XP_002033368.1|DSEC
OG0010191	LOC6593002|XP_002018454.1|DPER	LOC6608609|XP_002033343.1|DSEC
OG0010192	LOC6592876|XP_002018543.1|DPER	LOC116800471|XP_032571579.1|DSEC
OG0010193	LOC6602058|XP_002027189.2|DPER	LOC6608004|XP_002032752.1|DSEC
OG0010194	LOC6598983|XP_026847954.1|DPER	LOC6605269|XP_002030107.1|DSEC
OG0010195	LOC113566466|XP_026847959.1|DPER	LOC6605266|XP_032575499.1|DSEC
OG0010196	LOC6600963|XP_002026001.1|DPER	LOC6618850|XP_002043099.1|DSEC
OG0010197	LOC6590716|XP_002016248.2|DPER	LOC6608926|XP_002033640.2|DSEC
OG0010198	LOC6591314|XP_002016137.1|DPER	LOC6609615|XP_002034292.1|DSEC
OG0010199	LOC6600825|XP_002025892.1|DPER	LOC6615309|XP_002039713.1|DSEC
OG0010200	LOC6592311|XP_002017570.1|DPER	LOC6609561|XP_002034244.1|DSEC
OG0010201	LOC6601278|XP_002026350.1|DPER	LOC6618812|XP_002043061.1|DSEC
OG0010202	LOC6592448|XP_002018298.1|DPER	LOC6610055|XP_002034671.1|DSEC
OG0010203	LOC6593205|XP_002018034.1|DPER	LOC6615388|XP_002039770.1|DSEC
OG0010204	LOC6592689|XP_002017956.1|DPER	LOC6609241|XP_002033931.1|DSEC
OG0010205	LOC6601607|XP_026841611.1|DPER	LOC6615488|XP_002039868.1|DSEC
OG0010206	LOC6601609|XP_026841464.1|DPER	LOC6615486|XP_032571970.1|DSEC
OG0010207	LOC6590724|XP_002016175.2|DPER	LOC6609182|XP_002033873.1|DSEC
OG0010208	LOC6592686|XP_026842566.1|DPER	LOC6608405|XP_002033139.2|DSEC
OG0010209	LOC6592685|XP_002017952.2|DPER	LOC6608406|XP_002033140.1|DSEC
OG0010210	LOC6592263|XP_002017841.1|DPER	LOC6608580|XP_002033314.1|DSEC
OG0010211	LOC6590044|XP_002016438.2|DPER	LOC6609530|XP_002034213.1|DSEC
OG0010212	LOC6592412|XP_002018057.1|DPER	LOC6615464|XP_002039844.2|DSEC
OG0010213	LOC6592410|XP_002018055.1|DPER	LOC6615467|XP_002039847.1|DSEC
OG0010214	LOC6592228|XP_002018047.1|DPER	LOC6615472|XP_002039852.1|DSEC
OG0010215	LOC6590622|XP_002016709.1|DPER	LOC6609984|XP_002034620.1|DSEC
OG0010216	LOC6591114|XP_002015816.1|DPER	LOC6608793|XP_002033512.1|DSEC
OG0010217	LOC6590316|XP_002015861.1|DPER	LOC6615682|XP_032571281.1|DSEC
OG0010218	LOC6590440|XP_002015867.1|DPER	LOC6615678|XP_002040049.1|DSEC
OG0010219	LOC6589928|XP_002015879.1|DPER	LOC6615663|XP_032572416.1|DSEC
OG0010220	LOC6590657|XP_002016415.1|DPER	LOC6609510|XP_002034194.2|DSEC
OG0010221	LOC6590348|XP_002016417.2|DPER	LOC6609513|XP_002034197.1|DSEC
OG0010222	LOC6592599|XP_002018514.1|DPER	LOC6609082|XP_032570691.1|DSEC
OG0010223	LOC6591242|XP_026842552.1|DPER	LOC6609086|XP_032570697.1|DSEC
OG0010224	LOC6590454|XP_002016380.2|DPER	LOC6608744|XP_002033467.1|DSEC
OG0010225	LOC6591387|XP_002017358.2|DPER	LOC6606722|XP_002031520.1|DSEC
OG0010226	LOC6594266|XP_002019513.1|DPER	LOC6614239|XP_032578655.1|DSEC
OG0010227	LOC113564944|XP_026840339.1|DPER	LOC116801769|XP_032579083.1|DSEC
OG0010228	LOC6594656|XP_002019661.1|DPER	LOC6619293|XP_002043510.1|DSEC
OG0010229	LOC6594053|XP_002019876.1|DPER	LOC116801734|XP_032578836.1|DSEC
OG0010230	LOC6594103|XP_002019880.1|DPER	LOC6620800|XP_002044998.1|DSEC
OG0010231	LOC6595339|XP_002020552.2|DPER	LOC6612853|XP_002037345.1|DSEC
OG0010232	LOC113565109|XP_026841627.1|DPER	LOC116801419|XP_032576668.1|DSEC
OG0010233	LOC6588530|XP_002013575.1|DPER	LOC6607437|XP_002032206.1|DSEC
OG0010234	LOC113565820|XP_026844855.1|DPER	LOC116801586|XP_032578008.1|DSEC
OG0010235	LOC6595129|XP_002020295.1|DPER	LOC6612724|XP_002037227.1|DSEC
OG0010236	LOC113564884|XP_026839896.1|DPER	LOC6612770|XP_002037271.2|DSEC
OG0010237	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER	LOC6619541|XP_032578624.1|DSEC
OG0010238	LOC6591921|XP_002017423.2|DPER	LOC6616966|XP_002041294.1|DSEC
OG0010239	LOC6587863|XP_002012933.1|DPER	LOC6607378|XP_002032151.1|DSEC
OG0010240	LOC6598007|XP_026843577.1|DPER	LOC6611221|XP_002035777.1|DSEC
OG0010241	LOC113566234|XP_026846797.1|DPER	LOC116801466|XP_032577127.1|DSEC
OG0010242	LOC6595284|XP_002020350.1|DPER	LOC6607823|XP_002032581.1|DSEC
OG0010243	LOC6598670|XP_002023757.1|DPER	LOC6612987|XP_002037478.1|DSEC
OG0010244	LOC6598766|XP_002023800.2|DPER	LOC6616791|XP_002041128.1|DSEC
OG0010245	LOC6591347|XP_002017455.1|DPER	LOC6616716|XP_002041061.1|DSEC
OG0010246	LOC6588620|XP_026840355.1|DPER	LOC6606516|XP_002031317.1|DSEC
OG0010247	LOC113567344|XP_026850664.1|DPER	LOC6607588|XP_032578675.1|DSEC
OG0010248	LOC6587586|XP_002013098.2|DPER	LOC6616760|XP_032578352.1|DSEC
OG0010249	LOC6594715|XP_002019400.2|DPER	LOC6606783|XP_002031580.1|DSEC
OG0010250	LOC6587486|XP_002013880.1|DPER	LOC6606595|XP_002031396.1|DSEC
OG0010251	LOC6598843|XP_002023961.1|DPER	LOC6619223|XP_002043442.1|DSEC
OG0010252	LOC6591739|XP_002017091.1|DPER, LOC6600416|XP_002025521.2|DPER, LOC6600417|XP_026848366.1|DPER	LOC6606800|XP_002031597.1|DSEC
OG0010253	LOC6592425|XP_002018237.1|DPER	LOC6615740|XP_002040111.1|DSEC
OG0010254	LOC6592610|XP_002018158.1|DPER	LOC6615718|XP_002040089.1|DSEC
OG0010255	LOC6598207|XP_002023332.1|DPER	LOC6617642|XP_002041955.1|DSEC, LOC6617641|XP_002041954.2|DSEC
OG0010256	LOC6595105|XP_002020179.1|DPER	LOC6607583|XP_032578729.1|DSEC
OG0010258	LOC6602322|XP_002027336.1|DPER, LOC6595824|XP_002021301.1|DPER	LOC6605393|XP_002030226.1|DSEC
OG0010259	LOC6601357|XP_026847891.1|DPER	LOC116801206|XP_032575225.1|DSEC
OG0010260	LOC113565525|XP_026843603.1|DPER	LOC6611750|XP_002036273.1|DSEC
OG0010275	LOC6587684|XP_026850213.1|DPER	LOC6614062|XP_002038516.1|DSEC
OG0010276	LOC6597712|XP_026846539.1|DPER	LOC6620454|XP_032581470.1|DSEC
OG0010277	LOC113564948|XP_026840383.1|DPER	LOC6607646|XP_002032411.1|DSEC
OG0010279	LOC6587388|XP_002014028.1|DPER	LOC6607832|XP_002032590.2|DSEC
OG0010280	LOC6598176|XP_026846243.1|DPER	LOC6619816|XP_002044029.1|DSEC
OG0010282	LOC6587927|XP_002014079.1|DPER	LOC6617165|XP_002041492.2|DSEC
OG0010283	LOC6591902|XP_002017049.2|DPER	LOC6606183|XP_002030991.1|DSEC
OG0010284	LOC6588618|XP_002013017.1|DPER	LOC6617133|XP_002041460.1|DSEC
OG0010285	LOC6587675|XP_002012743.2|DPER	LOC6607498|XP_002032267.1|DSEC
OG0010286	LOC6595128|XP_002020294.1|DPER	LOC6612722|XP_002037225.1|DSEC
OG0010287	LOC6587633|XP_002013556.1|DPER	LOC116801452|XP_032577017.1|DSEC
OG0010288	LOC6588487|XP_026847411.1|DPER	LOC6613726|XP_002038196.1|DSEC
OG0010289	LOC6588614|XP_026851162.1|DPER	LOC6617071|XP_002041399.1|DSEC
OG0010290	LOC6595198|XP_002020233.1|DPER	LOC6607777|XP_002032536.1|DSEC
OG0010291	LOC6594831|XP_002020526.1|DPER	LOC6612876|XP_002037368.1|DSEC
OG0010292	LOC6595225|XP_002020198.1|DPER	LOC6612619|XP_032578723.1|DSEC
OG0010293	LOC6589435|XP_002014862.1|DPER	LOC6613087|XP_032573023.1|DSEC
OG0010294	LOC6596598|XP_026843801.1|DPER	LOC6618270|XP_002042543.1|DSEC
OG0010295	LOC6596338|XP_002021694.1|DPER	LOC6613502|XP_002037971.2|DSEC
OG0010296	LOC6592794|XP_026841987.1|DPER	LOC6608109|XP_002032857.1|DSEC
OG0010297	LOC113565222|XP_026842582.1|DPER	LOC116800337|XP_032570382.1|DSEC
OG0010298	LOC6590182|XP_026840614.1|DPER	LOC6609716|XP_002034373.1|DSEC
OG0010299	LOC6590476|XP_002016662.1|DPER	LOC6608085|XP_032571630.1|DSEC
OG0010300	LOC6592930|XP_026840769.1|DPER	LOC6608606|XP_002033340.1|DSEC
OG0010301	LOC6591664|XP_002016993.2|DPER	LOC6614128|XP_002038581.2|DSEC
OG0010302	LOC113565054|XP_026841034.1|DPER	LOC116800614|XP_032572413.1|DSEC
OG0010303	LOC6590493|XP_002015642.1|DPER	LOC6615811|XP_002040181.1|DSEC
OG0010304	LOC6602690|XP_026845986.1|DPER	LOC6618010|XP_002042318.1|DSEC
OG0010305	LOC6600037|XP_026849135.1|DPER	LOC6617977|XP_002042285.1|DSEC
OG0010306	LOC6600014|XP_026849168.1|DPER	LOC6617986|XP_002042294.1|DSEC
OG0010307	LOC6599240|XP_026848296.1|DPER	LOC6612337|XP_002036847.1|DSEC
OG0010308	LOC6598179|XP_026846229.1|DPER	LOC6619819|XP_002044032.2|DSEC
OG0010309	LOC6603866|XP_002028823.1|DPER	LOC116801227|XP_032575336.1|DSEC
OG0010310	LOC6596754|XP_002021937.1|DPER	LOC6615991|XP_002040358.1|DSEC
OG0010311	LOC6597451|XP_026846517.1|DPER	LOC6614982|XP_032581317.1|DSEC
OG0010312	LOC6597356|XP_002022397.2|DPER	LOC6614967|XP_002039384.1|DSEC
OG0010313	LOC6603333|XP_026848201.1|DPER	LOC6616462|XP_032573660.1|DSEC
OG0010314	LOC6598228|XP_002023370.1|DPER	LOC6618418|XP_002042691.1|DSEC
OG0010315	LOC6597890|XP_002023050.1|DPER	LOC6617497|XP_002041814.1|DSEC
OG0010316	LOC6590736|XP_026841774.1|DPER	LOC6609414|XP_032572224.1|DSEC
OG0010317	LOC6600788|XP_002025811.2|DPER	LOC6616177|XP_002040542.1|DSEC
OG0010318	LOC6602602|XP_002027596.1|DPER	LOC6618596|XP_002042855.1|DSEC
OG0010319	LOC6600173|XP_002025272.1|DPER	LOC6616109|XP_002040474.2|DSEC
OG0010320	LOC6600720|XP_002025790.1|DPER	LOC6617620|XP_002041933.1|DSEC
OG0010321	LOC6599753|XP_026847398.1|DPER	LOC6610789|XP_032575105.1|DSEC
OG0010322	LOC6599745|XP_002024815.1|DPER	LOC6610795|XP_002035361.1|DSEC
OG0010323	LOC6601101|XP_026847435.1|DPER	LOC6610171|XP_032575468.1|DSEC
OG0010324	LOC113566714|XP_026849380.1|DPER	LOC6610738|XP_002035304.1|DSEC
OG0010325	LOC6597199|XP_002022344.1|DPER	LOC6611158|XP_002035715.1|DSEC
OG0010327	LOC6599587|XP_002024707.2|DPER	LOC6610849|XP_032574306.1|DSEC
OG0010328	LOC113566360|XP_026847459.1|DPER	LOC6605938|XP_002030751.1|DSEC
OG0010329	LOC6599689|XP_026847292.1|DPER	LOC6605917|XP_002030730.1|DSEC
OG0010330	LOC6599022|XP_002024139.2|DPER	LOC6618302|XP_032575341.1|DSEC
OG0010331	LOC6598894|XP_026847778.1|DPER	LOC6606144|XP_002030952.1|DSEC
OG0010332	LOC6602889|XP_002027887.1|DPER	LOC6619576|XP_002043791.1|DSEC
OG0010333	LOC6593766|XP_002018958.1|DPER	LOC6611403|XP_002035947.1|DSEC
OG0010334	LOC6589336|XP_002014554.1|DPER	LOC6612185|XP_002036702.1|DSEC
OG0010335	LOC6600044|XP_026849165.1|DPER	LOC6617984|XP_002042292.1|DSEC
OG0010336	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER	LOC6615962|XP_002040329.1|DSEC
OG0010337	LOC6602593|XP_002027617.1|DPER	LOC6618615|XP_032582320.1|DSEC
OG0010338	LOC6597701|XP_002022882.1|DPER	LOC6619959|XP_002044171.2|DSEC
OG0010339	LOC6596006|XP_002020995.1|DPER	LOC6606890|XP_002031684.1|DSEC
OG0010340	LOC6599907|XP_026849163.1|DPER	LOC6618959|XP_002043204.1|DSEC
OG0010341	LOC113566675|XP_026849162.1|DPER	LOC6618958|XP_002043203.1|DSEC
OG0010342	LOC6598251|XP_026846253.1|DPER	LOC6619918|XP_002044130.2|DSEC
OG0010343	LOC6600073|XP_026845133.1|DPER	LOC6606348|XP_002031153.1|DSEC
OG0010344	LOC6597033|XP_026845445.1|DPER	LOC6618557|XP_002042817.1|DSEC
OG0010345	LOC6602897|XP_002027920.1|DPER	LOC6615025|XP_002039442.1|DSEC
OG0010346	LOC6596674|XP_002021977.2|DPER	LOC6615954|XP_002040321.1|DSEC
OG0010347	LOC6602617|XP_026846655.1|DPER	LOC6618107|XP_002042405.2|DSEC
OG0010348	LOC6592465|XP_002017799.2|DPER	LOC6608213|XP_002032958.1|DSEC
