Orthogroup	DPER.longest_only	DSIM.longest_only
OG0010864	LOC113565805|XP_026844782.1|DPER	LOC27208339|XP_016025262.1|DSIM
OG0010865	LOC6596605|XP_002021601.2|DPER	LOC6732413|XP_016025075.1|DSIM
OG0010866	LOC6601022|XP_002026144.2|DPER	LOC6736318|XP_016029799.2|DSIM
OG0010867	LOC6596204|XP_002021272.1|DPER	LOC27206257|XP_016030191.2|DSIM
OG0010868	LOC6599685|XP_002024788.2|DPER	LOC6736822|XP_002083678.1|DSIM
OG0010869	LOC6602167|XP_002027243.1|DPER	LOC27209255|XP_016030915.1|DSIM
OG0010870	LOC113566646|XP_026848980.1|DPER	LOC27207811|XP_016029956.1|DSIM
OG0010871	LOC6599094|XP_026849034.1|DPER	LOC27209301|XP_016029957.1|DSIM
OG0010872	LOC113566024|XP_026845570.1|DPER	LOC120284806|XP_039149903.1|DSIM
OG0010873	LOC113566389|XP_026847545.1|DPER	LOC6738404|XP_016032237.1|DSIM
OG0010874	LOC6597091|XP_026845376.1|DPER	LOC27206226|XP_016031884.1|DSIM, LOC27208588|XP_016031885.1|DSIM
OG0010875	LOC6597192|XP_026845695.1|DPER	LOC6737143|XP_002083990.1|DSIM
OG0010876	LOC113566383|XP_026847502.1|DPER	LOC6738392|XP_002085201.1|DSIM
OG0010877	LOC6596092|XP_026845650.1|DPER	LOC6738494|XP_016032340.1|DSIM
OG0010878	LOC6597124|XP_002022281.1|DPER	LOC27206296|XP_016031886.1|DSIM
OG0010879	LOC6601961|XP_002027011.1|DPER	LOC6738038|XP_002084853.1|DSIM
OG0010880	LOC6598946|XP_002024133.1|DPER	LOC27208603|XP_016032407.1|DSIM
OG0010881	LOC6592362|XP_002017967.2|DPER	LOC6734229|XP_016027271.1|DSIM
OG0010882	LOC6589947|XP_026842204.1|DPER	LOC6734767|XP_002081770.2|DSIM
OG0010883	LOC6599025|XP_002024142.1|DPER	LOC6738594|XP_002085398.1|DSIM
OG0010885	LOC6602282|XP_026848522.1|DPER	LOC6737940|XP_002084759.1|DSIM
OG0010887	LOC6597077|XP_026845428.1|DPER	LOC6738089|XP_016031907.2|DSIM
OG0010888	LOC6593216|XP_002018476.1|DPER	LOC6733973|XP_002081017.1|DSIM
OG0010890	LOC6592546|XP_002018265.1|DPER	LOC6733647|XP_016026613.1|DSIM
OG0010891	LOC6590292|XP_002016153.2|DPER	LOC6738369|XP_002085178.1|DSIM
OG0010892	LOC6601590|XP_002026611.2|DPER	LOC6734811|XP_016028022.1|DSIM
OG0010893	LOC6589915|XP_002015717.2|DPER	LOC6739338|XP_002076248.2|DSIM
OG0010894	LOC6601639|XP_002026642.1|DPER	LOC27207824|XP_016029036.1|DSIM
OG0010895	LOC6601608|XP_002026644.1|DPER	LOC27206188|XP_016029035.1|DSIM
OG0010897	LOC6592177|XP_002017037.1|DPER	LOC27206443|XP_016034520.1|DSIM
OG0010899	LOC6588585|XP_026843279.1|DPER	LOC27209013|XP_039151676.1|DSIM
OG0010901	LOC6587584|XP_002013903.1|DPER	LOC6728262|XP_016034898.2|DSIM
OG0010902	LOC6595153|XP_002020280.1|DPER	LOC6730061|XP_002105354.2|DSIM
OG0010903	LOC6595208|XP_002020383.1|DPER	LOC6730305|XP_002105588.1|DSIM
OG0010904	LOC6594480|XP_002019746.1|DPER	LOC6728565|XP_002103906.1|DSIM
OG0010905	LOC6587984|XP_002014078.1|DPER	LOC6739779|XP_039151543.1|DSIM
OG0010907	LOC6594434|XP_002019546.1|DPER	LOC6727117|XP_002102510.1|DSIM
OG0010908	LOC6594126|XP_002019430.2|DPER	LOC27207630|XP_016035145.1|DSIM
OG0010909	LOC113567317|XP_026850455.1|DPER	LOC27209079|XP_016033635.1|DSIM
OG0010910	LOC6594773|XP_002020087.1|DPER	LOC6729952|XP_002105247.1|DSIM
OG0010911	LOC6591695|XP_002017266.1|DPER	LOC6726744|XP_016033233.1|DSIM
OG0010912	LOC6594504|XP_002019703.1|DPER	LOC6727998|XP_002103350.2|DSIM
OG0010913	LOC6587170|XP_026850382.1|DPER	LOC6729822|XP_039150802.1|DSIM
OG0010914	LOC6590934|XP_002016013.2|DPER	LOC6735738|XP_002082651.2|DSIM
OG0010916	LOC6592313|XP_002017572.1|DPER	LOC6734874|XP_002081875.2|DSIM
OG0010917	LOC113565219|XP_026842557.1|DPER	LOC6734398|XP_016027529.1|DSIM
OG0010918	LOC6593896|XP_002019075.2|DPER	LOC6732871|XP_002079978.1|DSIM
OG0010919	LOC6595703|XP_026844355.1|DPER	LOC6730644|XP_016023080.1|DSIM
OG0010921	LOC6597980|XP_002023118.2|DPER	LOC27208094|XP_016025487.1|DSIM
OG0010922	LOC6595641|XP_002020684.1|DPER	LOC6730554|XP_002077733.1|DSIM
OG0010923	LOC6600047|XP_026849243.1|DPER	LOC6725588|XP_002106597.2|DSIM
OG0010924	LOC6596370|XP_002021555.1|DPER	LOC6730751|XP_016023168.1|DSIM
OG0010925	LOC6599477|XP_026849425.1|DPER	LOC6737236|XP_002084076.2|DSIM
OG0010927	LOC6601657|XP_002026752.2|DPER	LOC27207582|XP_016032201.1|DSIM
OG0010928	LOC6601449|XP_002026451.1|DPER	LOC6736981|XP_002083828.1|DSIM
OG0010929	LOC6596267|XP_002021793.1|DPER	LOC6732169|XP_002079300.1|DSIM
OG0010930	LOC6596250|XP_002021779.1|DPER	LOC6732182|XP_016024864.1|DSIM
OG0010931	LOC6593623|XP_002019091.1|DPER	LOC6732188|XP_002079317.1|DSIM
OG0010932	LOC6593913|XP_002018789.1|DPER	LOC27206549|XP_016024413.1|DSIM
OG0010933	LOC6589759|XP_002015110.1|DPER	LOC6731936|XP_002079071.1|DSIM
OG0010935	LOC6596276|XP_002021798.1|DPER	LOC6732166|XP_002079298.1|DSIM
OG0010936	LOC6602434|XP_002027469.1|DPER	LOC27206729|XP_016039483.1|DSIM
OG0010937	LOC6603538|XP_002028509.1|DPER	LOC6732594|XP_002079713.3|DSIM
OG0010946	LOC6592178|XP_002017038.2|DPER	LOC120284957|XP_039150676.1|DSIM
OG0010956	LOC113565169|XP_026842199.1|DPER	LOC27208422|XP_016027380.1|DSIM
OG0010957	LOC6588276|XP_002013409.2|DPER	LOC6728954|XP_002104282.1|DSIM
OG0010960	LOC6596641|XP_002021649.1|DPER	LOC6731866|XP_016024546.2|DSIM
OG0010962	LOC6593893|XP_002019072.2|DPER	LOC6733125|XP_016025838.1|DSIM
OG0010963	LOC6593412|XP_026843301.1|DPER	LOC6732404|XP_002079525.1|DSIM
OG0010964	LOC6593565|XP_002019245.2|DPER	LOC6731207|XP_002078366.1|DSIM
OG0010965	LOC6589999|XP_026842892.1|DPER	LOC6735771|XP_002082684.1|DSIM
OG0010966	LOC6599060|XP_002024176.1|DPER	LOC6738592|XP_002085396.1|DSIM
OG0010967	LOC6598458|XP_002023686.2|DPER	LOC6724992|XP_002106027.1|DSIM
OG0010969	LOC6587911|XP_002012803.1|DPER	LOC27206477|XP_016035681.1|DSIM
OG0010971	LOC6587330|XP_026844202.1|DPER	LOC6727756|XP_016034331.1|DSIM
OG0010972	LOC6594054|XP_002019877.2|DPER	LOC6727475|XP_002102855.1|DSIM
OG0010974	LOC6602472|XP_002027534.1|DPER	LOC6737331|XP_002084169.1|DSIM
OG0010975	LOC113566767|XP_026849621.1|DPER	LOC27208085|XP_039151610.1|DSIM
OG0010977	LOC113566708|XP_026849326.1|DPER	LOC6728598|XP_039150437.1|DSIM
OG0010978	LOC6602589|XP_026845945.1|DPER	LOC6725809|XP_016039139.2|DSIM
OG0010980	LOC6602608|XP_002027633.1|DPER	LOC27206654|XP_016039374.2|DSIM
OG0010981	LOC113566102|XP_026845956.1|DPER	LOC6724850|XP_002105890.1|DSIM
OG0010982	LOC6598161|XP_026846186.1|DPER	LOC6740023|XP_002076905.1|DSIM
OG0010983	LOC6601758|XP_002026833.2|DPER	LOC27206340|XP_016039910.2|DSIM
OG0010984	LOC113566100|XP_026845951.1|DPER	LOC6739899|XP_002076789.2|DSIM
OG0010985	LOC6588338|XP_002014135.1|DPER	LOC6726865|XP_002102267.1|DSIM
OG0010986	LOC6598494|XP_026848705.1|DPER	LOC6726254|XP_039152362.1|DSIM
OG0010987	LOC6597354|XP_002022556.1|DPER	LOC6725129|XP_016038103.1|DSIM
OG0010989	LOC6587217|XP_026840197.1|DPER	LOC27207658|XP_016034287.1|DSIM
OG0010990	LOC6598055|XP_002023148.2|DPER	LOC6732797|XP_002079910.1|DSIM
OG0010991	LOC6589738|XP_002014236.2|DPER	LOC6731152|XP_002078310.1|DSIM
OG0010993	LOC6595364|XP_026843998.1|DPER	LOC6730646|XP_016023083.1|DSIM
OG0010997	LOC6599751|XP_026847399.1|DPER	LOC6736787|XP_039149620.1|DSIM
OG0010998	LOC113566348|XP_026847425.1|DPER	LOC27209272|XP_016030469.1|DSIM
OG0010999	LOC6599703|XP_026847385.1|DPER	LOC6738269|XP_002085080.2|DSIM
OG0011000	LOC113566747|XP_026849546.1|DPER	LOC27206732|XP_016029839.1|DSIM
OG0011002	LOC6597065|XP_002022190.2|DPER	LOC6738158|XP_002084971.2|DSIM
OG0011003	LOC6597071|XP_002022196.1|DPER	LOC27206221|XP_016031984.1|DSIM
OG0011004	LOC113565037|XP_026840839.1|DPER	LOC27207200|XP_016028740.1|DSIM
OG0011005	LOC113565171|XP_026842209.1|DPER	LOC6734472|XP_016027599.1|DSIM
OG0011006	LOC6602142|XP_002027113.1|DPER	LOC6734614|XP_002081622.1|DSIM
OG0011007	LOC113565030|XP_026840741.1|DPER	LOC27209424|XP_039147964.1|DSIM
OG0011008	LOC6587534|XP_002013079.1|DPER	LOC27206463|XP_039151123.1|DSIM
OG0011010	LOC113567442|XP_026851110.1|DPER	LOC6727835|XP_016034421.1|DSIM
OG0011012	LOC113567271|XP_026850353.1|DPER	LOC27207427|XP_016034060.1|DSIM
OG0011014	LOC6594062|XP_002019861.1|DPER	LOC6728621|XP_002103962.1|DSIM
OG0011015	LOC6588063|XP_002013750.1|DPER	LOC6728719|XP_002104055.1|DSIM
OG0011018	LOC6588557|XP_002013164.1|DPER	LOC27206625|XP_016034845.2|DSIM
OG0011019	LOC6588057|XP_002013161.1|DPER	LOC6728202|XP_002103551.1|DSIM
OG0011020	LOC6594512|XP_002019495.2|DPER	LOC6727059|XP_002102456.1|DSIM
OG0011021	LOC6591575|XP_002017404.2|DPER	LOC27206476|XP_039150749.1|DSIM
OG0011022	LOC6588639|XP_002013967.1|DPER	LOC6727534|XP_002102914.1|DSIM
OG0011023	LOC113565141|XP_026841970.1|DPER	LOC27209196|XP_016035698.1|DSIM
OG0011024	LOC6588273|XP_002013398.2|DPER	LOC6728947|XP_002104275.2|DSIM
OG0011025	LOC6588506|XP_002013587.1|DPER	LOC6728165|XP_002103515.2|DSIM
OG0011026	LOC6595305|XP_026850698.1|DPER, LOC113567460|XP_026851219.1|DPER	LOC6730238|XP_016036992.2|DSIM
OG0011027	LOC6597253|XP_002022447.1|DPER, LOC113564911|XP_026840080.1|DPER	LOC27209176|XP_016036501.1|DSIM
OG0011029	LOC6590938|XP_026840934.1|DPER, LOC113565043|XP_026840933.1|DPER	LOC6734503|XP_002081522.1|DSIM
OG0011030	LOC6601557|XP_002026677.1|DPER	LOC120284190|XP_039147775.1|DSIM
OG0011031	LOC6592634|XP_002018133.1|DPER	LOC6735697|XP_016029073.1|DSIM
OG0011032	LOC6600970|XP_002026008.1|DPER	LOC6736108|XP_002083008.2|DSIM
OG0011033	LOC6591045|XP_002016556.1|DPER	LOC27207757|XP_039147594.1|DSIM
OG0011034	LOC6590249|XP_002016541.1|DPER	LOC6734150|XP_016027157.1|DSIM
OG0011035	LOC6593505|XP_026843426.1|DPER, LOC113565614|XP_026843875.1|DPER	LOC6731239|XP_016023776.1|DSIM
OG0011036	LOC6588738|XP_002014935.2|DPER	LOC6732719|XP_016025448.1|DSIM
OG0011037	LOC6595682|XP_026844435.1|DPER, LOC6595626|XP_002020700.1|DPER	LOC6730569|XP_016023015.1|DSIM
OG0011038	LOC113565770|XP_026844685.1|DPER	LOC27206680|XP_016024618.1|DSIM
OG0011039	LOC6589730|XP_002015134.1|DPER	LOC6731960|XP_002079095.1|DSIM
OG0011040	LOC6589808|XP_002015153.1|DPER	LOC6731974|XP_002079108.1|DSIM
OG0011041	LOC6595718|XP_026843952.1|DPER	LOC27207711|XP_016025355.1|DSIM
OG0011042	LOC6593661|XP_026843523.1|DPER	LOC6732373|XP_016025027.1|DSIM
OG0011043	LOC113565582|XP_026843864.1|DPER	LOC27207740|XP_016025089.1|DSIM
OG0011045	LOC6598456|XP_026846275.1|DPER	LOC27209472|XP_039154069.1|DSIM
OG0011047	LOC6602879|XP_002027889.2|DPER	LOC6740133|XP_002077016.1|DSIM
OG0011048	LOC6597323|XP_002022511.1|DPER	LOC6726493|XP_002107449.1|DSIM
OG0011049	LOC6602905|XP_002027928.1|DPER	LOC6740237|XP_016040050.1|DSIM
OG0011050	LOC6600157|XP_002025240.1|DPER	LOC27206584|XP_016037770.1|DSIM
OG0011051	LOC6595957|XP_002021085.1|DPER	LOC6737073|XP_002083920.1|DSIM
OG0011052	LOC6598990|XP_026847925.1|DPER, LOC6598987|XP_026847952.1|DPER, LOC6598984|XP_026847960.1|DPER	LOC6737660|XP_002084492.1|DSIM
OG0011053	LOC113566410|XP_026847655.1|DPER	LOC6738374|XP_039149619.1|DSIM
OG0011054	LOC6601665|XP_002026730.1|DPER	LOC6737037|XP_002083884.2|DSIM
OG0011056	LOC6588861|XP_026844804.1|DPER	LOC6732512|XP_016025165.1|DSIM
OG0011057	LOC6592232|XP_026840822.1|DPER	LOC6735653|XP_002082571.2|DSIM
OG0011058	LOC6593499|XP_002019162.1|DPER	LOC6731570|XP_002078711.1|DSIM
OG0011059	LOC6601257|XP_002026324.1|DPER	LOC6733231|XP_016026111.1|DSIM
OG0011061	LOC6588385|XP_002012963.2|DPER	LOC6729909|XP_016036665.1|DSIM
OG0011062	LOC6596142|XP_002021155.1|DPER	LOC27206310|XP_039149834.1|DSIM
OG0011063	LOC113565464|XP_026843330.1|DPER	LOC27209068|XP_016024946.2|DSIM
OG0011077	LOC113565151|XP_026842052.1|DPER	LOC27208421|XP_016029344.1|DSIM
OG0011078	LOC6601662|XP_002026757.2|DPER	LOC6738376|XP_002085185.1|DSIM
OG0011080	LOC6587561|XP_026839900.1|DPER	LOC6728270|XP_016034904.1|DSIM
OG0011081	LOC113565396|XP_026843073.1|DPER	LOC120285246|XP_039152448.1|DSIM
OG0011084	LOC6603254|XP_026848190.1|DPER	LOC27207951|XP_016032966.1|DSIM
OG0011085	LOC6592687|XP_002017954.1|DPER	LOC6733764|XP_039147287.1|DSIM
OG0011087	LOC6600714|XP_026848663.1|DPER	LOC120285628|XP_039154196.1|DSIM, LOC120285627|XP_039154194.1|DSIM
OG0011088	LOC113566061|XP_026845770.1|DPER	LOC6726098|XP_039152870.1|DSIM
OG0011090	LOC6600937|XP_002026039.1|DPER	LOC6734040|XP_002081076.2|DSIM
OG0011094	LOC6600348|XP_026848427.1|DPER	LOC6725707|XP_002106710.1|DSIM
OG0011096	LOC6599021|XP_026848963.1|DPER	LOC6738558|XP_016032417.1|DSIM
OG0011099	LOC6602470|XP_002027532.1|DPER	LOC6737329|XP_016031058.1|DSIM
OG0011100	LOC6602471|XP_002027533.1|DPER	LOC6737330|XP_002084168.1|DSIM
OG0011101	LOC6602496|XP_026848761.1|DPER	LOC6737335|XP_002084173.1|DSIM
OG0011103	LOC113566769|XP_026849624.1|DPER	LOC27207942|XP_016031845.1|DSIM
OG0011106	LOC6592312|XP_002017571.1|DPER	LOC6734875|XP_002081876.1|DSIM
OG0011107	LOC6595519|XP_002020624.1|DPER	LOC6725020|XP_002106051.1|DSIM
OG0011108	LOC6594272|XP_002019519.2|DPER	LOC27207543|XP_016033577.2|DSIM
OG0011111	LOC6592182|XP_002017042.2|DPER	LOC6727896|XP_016034502.1|DSIM
OG0011112	LOC113566414|XP_026847683.1|DPER	LOC27207924|XP_016036973.1|DSIM
OG0011113	LOC6595210|XP_026849467.1|DPER	LOC6730302|XP_016037066.1|DSIM
OG0011114	LOC6594540|XP_002019370.2|DPER	LOC27208185|XP_016033734.1|DSIM
OG0011115	LOC6588286|XP_002013784.1|DPER	LOC6729073|XP_002104394.1|DSIM
OG0011116	LOC6594777|XP_002020091.1|DPER	LOC6729954|XP_002105249.1|DSIM
OG0011118	LOC113566569|XP_026848573.1|DPER	LOC6728203|XP_002103552.1|DSIM
OG0011119	LOC6594626|XP_002019472.1|DPER	LOC6727406|XP_002102791.2|DSIM
OG0011120	LOC6594394|XP_002019484.1|DPER	LOC6727048|XP_002102445.1|DSIM
OG0011121	LOC6591583|XP_002017371.1|DPER	LOC6728400|XP_002103747.1|DSIM
OG0011122	LOC6588275|XP_026851264.1|DPER	LOC6728057|XP_002103409.1|DSIM
OG0011126	LOC6587516|XP_002013091.1|DPER	LOC6727710|XP_002103072.1|DSIM
OG0011128	LOC6590804|XP_002016350.2|DPER	LOC6735045|XP_002082026.1|DSIM
OG0011129	LOC6590852|XP_002016365.2|DPER	LOC27206144|XP_016026361.1|DSIM
OG0011131	LOC6593004|XP_002018456.2|DPER	LOC27207743|XP_016026998.1|DSIM
OG0011132	LOC113565448|XP_026843258.1|DPER, LOC6596606|XP_002021602.1|DPER	LOC6732410|XP_002079531.1|DSIM
OG0011133	LOC6589204|XP_002014694.1|DPER	LOC6731998|XP_002079132.1|DSIM
OG0011135	LOC113565758|XP_026844630.1|DPER	LOC6730579|XP_002077758.1|DSIM
OG0011136	LOC6595694|XP_002020720.1|DPER	LOC6730578|XP_002077757.3|DSIM
OG0011137	LOC6602444|XP_002027479.2|DPER	LOC6732463|XP_002079583.2|DSIM
OG0011138	LOC6602440|XP_002027475.1|DPER	LOC27207880|XP_016025106.1|DSIM
OG0011141	LOC6603813|XP_026848295.1|DPER	LOC6725940|XP_039152327.1|DSIM
OG0011142	LOC6597540|XP_002022670.1|DPER	LOC6725352|XP_002106369.2|DSIM
OG0011143	LOC113566702|XP_026849313.1|DPER, LOC6597650|XP_002022681.2|DPER	LOC27206360|XP_016038413.1|DSIM
OG0011144	LOC6596824|XP_002022060.2|DPER	LOC6725085|XP_016038062.1|DSIM
OG0011145	LOC6596300|XP_002021473.1|DPER	LOC6730835|XP_002078000.1|DSIM
OG0011146	LOC6596301|XP_002021474.1|DPER	LOC6730834|XP_002077999.1|DSIM
OG0011147	LOC6588938|XP_026844047.1|DPER	LOC6725761|XP_002106760.2|DSIM
OG0011149	LOC6599920|XP_002025048.1|DPER	LOC6740258|XP_039152592.1|DSIM
OG0011150	LOC6599095|XP_002024228.1|DPER	LOC6736446|XP_016029958.1|DSIM
OG0011151	LOC6600328|XP_002025381.1|DPER	LOC6736389|XP_016029896.2|DSIM
OG0011152	LOC113565994|XP_026845391.1|DPER, LOC6595807|XP_002021319.1|DPER	LOC6737898|XP_002084726.1|DSIM
OG0011154	LOC6601455|XP_002026457.1|DPER	LOC6736988|XP_002083835.1|DSIM
OG0011155	LOC6593991|XP_002019033.1|DPER	LOC6731619|XP_016024300.1|DSIM
OG0011156	LOC6588917|XP_002014479.1|DPER	LOC6731671|XP_002078811.1|DSIM
OG0011157	LOC6596266|XP_002021792.1|DPER	LOC6732170|XP_016024859.1|DSIM
OG0011158	LOC6596251|XP_002021780.1|DPER	LOC6732181|XP_002079310.2|DSIM
OG0011159	LOC6593825|XP_002018904.1|DPER	LOC6732216|XP_016024895.1|DSIM
OG0011160	LOC6589055|XP_002014307.1|DPER	LOC6731913|XP_002079048.2|DSIM
OG0011161	LOC6589666|XP_002014302.1|DPER	LOC6731909|XP_002079044.1|DSIM
OG0011162	LOC6588789|XP_026844694.1|DPER	LOC6731125|XP_002078282.1|DSIM
OG0011163	LOC113565138|XP_026841903.1|DPER	LOC27208035|XP_016026075.1|DSIM
OG0011179	LOC113565528|XP_026843620.1|DPER	LOC6732256|XP_002079385.2|DSIM
OG0011185	LOC6594683|XP_026851262.1|DPER	LOC6726646|XP_039150424.1|DSIM
OG0011187	LOC6597345|XP_002022547.2|DPER	LOC6726144|XP_016039671.1|DSIM
OG0011192	LOC113566347|XP_026847420.1|DPER	LOC27208081|XP_039151675.1|DSIM
OG0011193	LOC6598807|XP_002023979.1|DPER	LOC6739764|XP_002076657.2|DSIM
OG0011195	LOC6599346|XP_002024502.1|DPER	LOC27207738|XP_016039588.1|DSIM
OG0011197	LOC6597903|XP_002023030.1|DPER	LOC6725579|XP_039153432.1|DSIM
OG0011198	LOC6597720|XP_026846966.1|DPER	LOC6740028|XP_002076912.2|DSIM
OG0011201	LOC6593800|XP_002019267.1|DPER	LOC27209136|XP_016023736.1|DSIM
OG0011206	LOC6596205|XP_002021273.1|DPER	LOC6736598|XP_002083460.2|DSIM
OG0011207	LOC6599755|XP_026847397.1|DPER	LOC27208896|XP_016030427.1|DSIM
OG0011208	LOC6597198|XP_002022343.2|DPER	LOC27206710|XP_016030785.1|DSIM
OG0011210	LOC6592793|XP_002017824.1|DPER	LOC6733488|XP_016026442.1|DSIM
OG0011214	LOC113565231|XP_026842690.1|DPER	LOC27207521|XP_016028256.1|DSIM
OG0011215	LOC6592475|XP_002017781.1|DPER	LOC6733600|XP_002080654.2|DSIM
OG0011216	LOC113565051|XP_026841005.1|DPER	LOC27208361|XP_016028644.1|DSIM
OG0011217	LOC113566253|XP_026846867.1|DPER	LOC27208628|XP_039152166.1|DSIM
OG0011221	LOC113567426|XP_026850970.1|DPER	LOC27208408|XP_016035625.1|DSIM
OG0011222	LOC6588126|XP_026850786.1|DPER	LOC6730390|XP_002105672.1|DSIM
OG0011223	LOC6587554|XP_002013889.2|DPER	LOC6728273|XP_002103622.1|DSIM
OG0011224	LOC6594555|XP_002019925.1|DPER	LOC6727425|XP_002102807.1|DSIM
OG0011225	LOC6591988|XP_026845774.1|DPER	LOC6726798|XP_002102206.1|DSIM
OG0011226	LOC6587560|XP_002013552.2|DPER	LOC6729306|XP_039151540.1|DSIM
OG0011227	LOC6587893|XP_002014085.2|DPER	LOC6729204|XP_002104525.1|DSIM
OG0011228	LOC6588243|XP_002013787.1|DPER	LOC6729070|XP_016035717.1|DSIM
OG0011229	LOC6590180|XP_002016333.2|DPER	LOC6727543|XP_002102923.1|DSIM
OG0011231	LOC6594253|XP_002019783.1|DPER	LOC27206446|XP_016034232.1|DSIM
OG0011232	LOC6587523|XP_002014002.1|DPER	LOC6728176|XP_039151563.1|DSIM
OG0011234	LOC6588201|XP_002013170.1|DPER	LOC6728128|XP_002103479.1|DSIM
OG0011235	LOC6591492|XP_002016876.1|DPER	LOC27207792|XP_016036382.1|DSIM
OG0011236	LOC6590333|XP_002016290.1|DPER	LOC6735211|XP_002082184.1|DSIM
OG0011237	LOC113565053|XP_026841021.1|DPER	LOC27207837|XP_016027508.1|DSIM
OG0011238	LOC6592770|XP_002018012.1|DPER	LOC27206617|XP_016027450.1|DSIM
OG0011239	LOC6590994|XP_002016189.1|DPER	LOC6734528|XP_002081537.1|DSIM
OG0011240	LOC6590155|XP_002016577.2|DPER	LOC6736006|XP_016029379.1|DSIM
OG0011241	LOC6590405|XP_026842290.1|DPER	LOC6739511|XP_002076408.2|DSIM
OG0011242	LOC6592594|XP_002018074.2|DPER	LOC6735634|XP_002082554.1|DSIM
OG0011243	LOC6590184|XP_002016337.1|DPER	LOC6735032|XP_002082013.1|DSIM
OG0011244	LOC6599400|XP_026847159.1|DPER	LOC27206166|XP_016027268.1|DSIM
OG0011245	LOC6593190|XP_026841431.1|DPER	LOC6735441|XP_002082381.2|DSIM
OG0011246	LOC6593177|XP_002018111.1|DPER	LOC6735681|XP_002082597.1|DSIM
OG0011247	LOC113565245|XP_026842787.1|DPER	LOC6733946|XP_002080990.1|DSIM
OG0011248	LOC6592929|XP_002018449.1|DPER	LOC6733945|XP_002080989.1|DSIM
OG0011249	LOC6592928|XP_002018448.1|DPER	LOC6733944|XP_002080988.1|DSIM
OG0011250	LOC113565459|XP_026843296.1|DPER	LOC6726772|XP_002102180.1|DSIM
OG0011251	LOC113565628|XP_026843951.1|DPER	LOC27208569|XP_016023727.1|DSIM
OG0011252	LOC6588835|XP_002014687.1|DPER	LOC6731985|XP_016024658.1|DSIM
OG0011253	LOC113565987|XP_026845377.1|DPER	LOC27208352|XP_016024681.1|DSIM
OG0011254	LOC6604646|XP_026844105.1|DPER	LOC27208464|XP_016025475.1|DSIM
OG0011256	LOC6599191|XP_026848320.1|DPER	LOC6725672|XP_016038929.1|DSIM
OG0011258	LOC6598478|XP_026846281.1|DPER	LOC6724983|XP_002106018.2|DSIM
OG0011259	LOC6598479|XP_002023670.1|DPER	LOC6724984|XP_002106019.1|DSIM
OG0011260	LOC6602670|XP_002027710.1|DPER	LOC27206570|XP_039153560.1|DSIM
OG0011261	LOC6595055|XP_026851035.1|DPER	LOC27207029|XP_016025441.2|DSIM
OG0011262	LOC6597242|XP_026846546.1|DPER	LOC27207338|XP_016022642.1|DSIM
OG0011263	LOC6596394|XP_002021547.1|DPER	LOC27206765|XP_016023161.1|DSIM
OG0011264	LOC6602862|XP_026845121.1|DPER	LOC6725973|XP_002106956.1|DSIM
OG0011266	LOC6598999|XP_002024036.1|DPER	LOC6737653|XP_002084485.2|DSIM
OG0011267	LOC6595939|XP_026845560.1|DPER	LOC6737734|XP_016031508.2|DSIM
OG0011268	LOC6602705|XP_002027757.2|DPER	LOC6736518|XP_002083388.1|DSIM
OG0011269	LOC113566339|XP_026847386.1|DPER	LOC6738274|XP_016032146.1|DSIM
OG0011270	LOC6599700|XP_002024953.1|DPER	LOC27207134|XP_016032143.1|DSIM
OG0011271	LOC6601844|XP_002026875.2|DPER	LOC6738885|XP_002085680.2|DSIM
OG0011272	LOC6596059|XP_002021216.1|DPER	LOC6738199|XP_002085012.1|DSIM
OG0011273	LOC6601364|XP_002026534.1|DPER	LOC27209290|XP_016031340.1|DSIM
OG0011274	LOC6596991|XP_002022238.1|DPER	LOC6738105|XP_002084919.1|DSIM
OG0011275	LOC6602387|XP_002027391.1|DPER	LOC27206209|XP_016032487.1|DSIM
OG0011276	LOC6598957|XP_026848976.1|DPER	LOC6737866|XP_002084694.2|DSIM
OG0011278	LOC6588879|XP_002015332.1|DPER	LOC6732530|XP_002079649.1|DSIM
OG0011279	LOC6596626|XP_026843394.1|DPER	LOC27206509|XP_039147203.1|DSIM
OG0011280	LOC6603040|XP_002028062.2|DPER	LOC6732120|XP_002079252.1|DSIM
OG0011281	LOC6592986|XP_002017662.1|DPER	LOC6733894|XP_002080938.2|DSIM
OG0011282	LOC6596818|XP_026845906.1|DPER	LOC6725075|XP_002106103.1|DSIM
OG0011293	LOC6587423|XP_002014029.2|DPER	LOC6729497|XP_002104807.1|DSIM
OG0011314	LOC6597174|XP_002022352.2|DPER	LOC27206241|XP_016030811.2|DSIM
OG0011319	LOC6596778|XP_026849912.1|DPER	LOC27207149|XP_016038129.1|DSIM
OG0011325	LOC6601740|XP_002026798.2|DPER, LOC6601739|XP_026847035.1|DPER	LOC27207599|XP_039152671.1|DSIM
OG0011329	LOC6593364|XP_002019281.2|DPER	LOC6731182|XP_016023732.1|DSIM
OG0011330	LOC6593801|XP_002019268.1|DPER	LOC6731191|XP_002078350.1|DSIM
OG0011331	LOC113565645|XP_026844069.1|DPER	LOC27207442|XP_016023987.1|DSIM
OG0011338	LOC6594267|XP_002019514.1|DPER	LOC27208801|XP_016033569.1|DSIM
OG0011339	LOC113564882|XP_026845175.1|DPER	LOC6727196|XP_016033706.1|DSIM
OG0011340	LOC6591586|XP_002017374.1|DPER	LOC6728396|XP_002103743.2|DSIM
