Orthogroup	DPER.longest_only	DBUS.longest_only
OG0009249	LOC6596644|XP_002021652.1|DPER	LOC108607905|XP_033149912.1|DBUS
OG0009251	LOC6600711|XP_002025826.2|DPER	LOC108605908|XP_017851212.1|DBUS
OG0009252	LOC6596835|XP_026845852.1|DPER	LOC108606957|XP_017853004.1|DBUS
OG0009253	LOC6598245|XP_002023415.1|DPER	LOC108605634|XP_017850906.1|DBUS
OG0009254	LOC6598342|XP_026846334.1|DPER	LOC108607066|XP_017853171.1|DBUS
OG0009255	LOC6600701|XP_002025865.1|DPER	LOC108605924|XP_017851230.1|DBUS
OG0009256	LOC6601731|XP_002026789.1|DPER	LOC108607162|XP_017853301.1|DBUS
OG0009257	LOC6600024|XP_026849124.1|DPER	LOC108605768|XP_017851060.1|DBUS
OG0009258	LOC6600458|XP_026848423.1|DPER	LOC108605379|XP_033150356.1|DBUS
OG0009259	LOC6598597|XP_002023630.2|DPER	LOC108605468|XP_017850643.1|DBUS
OG0009260	LOC6597836|XP_002022914.1|DPER	LOC108606968|XP_017853020.1|DBUS
OG0009261	LOC6600760|XP_002025768.1|DPER	LOC108606455|XP_017852057.1|DBUS
OG0009262	LOC6602870|XP_002027905.1|DPER	LOC108605588|XP_017850847.1|DBUS
OG0009263	LOC6597441|XP_026846514.1|DPER	LOC108606383|XP_017851937.1|DBUS
OG0009264	LOC6597454|XP_026846520.1|DPER	LOC108605254|XP_017850363.1|DBUS
OG0009265	LOC6597360|XP_002022401.2|DPER	LOC108606635|XP_017852419.1|DBUS
OG0009266	LOC6602257|XP_002027287.1|DPER	LOC108608213|XP_033150684.1|DBUS
OG0009267	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER	LOC108599011|XP_017841281.2|DBUS
OG0009269	LOC6591409|XP_026850084.1|DPER	LOC108601855|XP_017845295.1|DBUS
OG0009270	LOC6591092|XP_002016124.2|DPER	LOC108594707|XP_017835336.1|DBUS
OG0009271	LOC6598369|XP_026846165.1|DPER	LOC108606901|XP_017852921.1|DBUS
OG0009272	LOC6601850|XP_026849323.1|DPER	LOC108598321|XP_017840427.1|DBUS
OG0009273	LOC6588720|XP_026844485.1|DPER	LOC108601408|XP_017844799.1|DBUS
OG0009274	LOC6600605|XP_026847625.1|DPER	LOC108599873|XP_017842514.1|DBUS
OG0009275	LOC6602758|XP_002027787.2|DPER	LOC108604978|XP_017850036.1|DBUS
OG0009276	LOC6591253|XP_002015453.2|DPER	LOC108595721|XP_017836491.1|DBUS
OG0009277	LOC6596678|XP_002021981.1|DPER	LOC108605007|XP_017850062.1|DBUS
OG0009278	LOC6596735|XP_026845841.1|DPER	LOC108604934|XP_033150259.1|DBUS
OG0009279	LOC6593725|XP_002019103.1|DPER	LOC108603585|XP_017848019.1|DBUS
OG0009280	LOC6597349|XP_026846449.1|DPER	LOC108606806|XP_017852765.1|DBUS
OG0009281	LOC6600081|XP_026845114.1|DPER	LOC108607269|XP_017853451.1|DBUS
OG0009282	LOC6593601|XP_002018656.1|DPER	LOC108606722|XP_017852597.1|DBUS
OG0009284	LOC6604014|XP_026845519.1|DPER	LOC108598745|XP_017840969.1|DBUS
OG0009285	LOC6602024|XP_026846820.1|DPER	LOC108607423|XP_017853717.1|DBUS
OG0009287	LOC6602988|XP_026849468.1|DPER	LOC108599897|XP_017842577.1|DBUS
OG0009288	LOC6599259|XP_002024285.2|DPER	LOC108605055|XP_017850111.1|DBUS
OG0009290	LOC6593052|XP_002018464.2|DPER	LOC108595921|XP_017836699.1|DBUS
OG0009292	LOC6598364|XP_002023439.1|DPER	LOC108605939|XP_017851249.1|DBUS
OG0009293	LOC6598357|XP_026846238.1|DPER	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC6601603|XP_002026624.2|DPER	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC6604638|XP_026846374.1|DPER	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC6591899|XP_002016917.1|DPER	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC6591897|XP_002016915.1|DPER	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC6594415|XP_002019679.2|DPER	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC6594414|XP_026850314.1|DPER	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC113564883|XP_026847806.1|DPER	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC6594443|XP_002019555.2|DPER	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC6591361|XP_002017461.1|DPER	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC6594417|XP_002019681.2|DPER	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC6591935|XP_026851016.1|DPER	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC6600750|XP_026848679.1|DPER	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC6594027|XP_002019725.1|DPER	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC6592041|XP_002017009.1|DPER	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC6591834|XP_002017202.1|DPER	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC6594084|XP_002019790.1|DPER	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC6594591|XP_026850518.1|DPER	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC6591941|XP_002017308.2|DPER	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC6591527|XP_026850516.1|DPER	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC6594516|XP_026840191.1|DPER	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC6592072|XP_002017521.1|DPER	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC6594567|XP_002019586.1|DPER	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC6587505|XP_026850756.1|DPER	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC6594541|XP_002019371.1|DPER	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC6592100|XP_002017034.1|DPER	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC6591724|XP_002016901.1|DPER	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC6591892|XP_002016910.1|DPER	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC6591563|XP_002017112.1|DPER	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC6592034|XP_002017002.1|DPER	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC6588540|XP_002013149.1|DPER	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC6587307|XP_026840633.1|DPER	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC6587437|XP_002013506.1|DPER	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC6594802|XP_002020483.1|DPER	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC6595009|XP_002020466.1|DPER	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC6587795|XP_026848883.1|DPER	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC6587449|XP_002014012.1|DPER	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC6588214|XP_002013379.1|DPER	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC6587503|XP_002013884.2|DPER	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC6587866|XP_002012777.1|DPER	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC6595166|XP_026851164.1|DPER	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC113566608|XP_026848814.1|DPER	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC6598668|XP_002023755.1|DPER	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC6596954|XP_026845521.1|DPER	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC6594600|XP_002019303.1|DPER	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC6594603|XP_026850337.1|DPER	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC6588414|XP_002013178.1|DPER	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC6587688|XP_002013347.2|DPER	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER	LOC108601827|XP_017845257.1|DBUS
OG0009344	LOC6587842|XP_002012793.1|DPER	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC6595123|XP_026850751.1|DPER	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC6587243|XP_002013056.2|DPER	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC6588510|XP_002013978.1|DPER	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC6587411|XP_002013493.1|DPER	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC6598631|XP_002023843.1|DPER	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC6595309|XP_002020436.1|DPER	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC6595314|XP_002020441.2|DPER	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC6587698|XP_002013284.1|DPER	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC6588566|XP_026850843.1|DPER	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC6589506|XP_002015102.1|DPER	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC6588841|XP_002014789.1|DPER	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC6588745|XP_026844301.1|DPER	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC6588678|XP_002015207.1|DPER	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC6589027|XP_002014978.2|DPER	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC6589028|XP_002014979.1|DPER	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC6589254|XP_026844299.1|DPER	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC6589123|XP_002015279.2|DPER	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC6589122|XP_002015278.1|DPER	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC6596350|XP_002021488.1|DPER	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC6596477|XP_002021521.2|DPER	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC6588694|XP_026844994.1|DPER	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC6588837|XP_002014689.1|DPER	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC6593331|XP_002018807.1|DPER	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC113565682|XP_026844256.1|DPER	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC6604689|XP_026843364.1|DPER	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC6589417|XP_002015220.1|DPER	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC6593756|XP_026843567.1|DPER	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC6595712|XP_002020748.1|DPER	LOC108608370|XP_017855207.1|DBUS
OG0009374	LOC6595434|XP_002020855.2|DPER	LOC108607731|XP_033150888.1|DBUS
OG0009376	LOC6589183|XP_002015185.2|DPER	LOC108599270|XP_017841556.1|DBUS
OG0009377	LOC6593781|XP_002018773.1|DPER	LOC108601764|XP_017846159.2|DBUS
OG0009378	LOC6589534|XP_002014500.1|DPER	LOC108596223|XP_017837244.2|DBUS
OG0009379	LOC6589326|XP_002014286.1|DPER	LOC108607940|XP_017854546.1|DBUS
OG0009380	LOC6603544|XP_002028523.1|DPER	LOC108594244|XP_017834849.1|DBUS
OG0009381	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER	LOC108608115|XP_017854832.1|DBUS
OG0009382	LOC6593685|XP_002018763.1|DPER	LOC108607666|XP_017854115.1|DBUS
OG0009383	LOC6593567|XP_002019247.1|DPER	LOC108608414|XP_017855262.2|DBUS
OG0009384	LOC6598081|XP_002023253.1|DPER	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS
OG0009385	LOC6598108|XP_002023249.1|DPER	LOC108607750|XP_017854267.1|DBUS
OG0009386	LOC6598026|XP_026843483.1|DPER	LOC108604706|XP_017849762.2|DBUS
OG0009387	LOC6590067|XP_002016279.1|DPER	LOC108596556|XP_017837942.1|DBUS
OG0009388	LOC6591170|XP_002016273.1|DPER	LOC108595082|XP_017835722.1|DBUS
OG0009390	LOC6593187|XP_026842784.1|DPER	LOC108596880|XP_017838546.1|DBUS
OG0009391	LOC6596387|XP_002021540.1|DPER	LOC108607463|XP_017854277.1|DBUS
OG0009392	LOC6590593|XP_002015558.1|DPER	LOC108595613|XP_017836367.1|DBUS
OG0009393	LOC6591368|XP_026848212.1|DPER	LOC108602567|XP_017846190.1|DBUS
OG0009394	LOC6590753|XP_002016145.1|DPER	LOC108595625|XP_017836380.1|DBUS
OG0009395	LOC6591272|XP_002016027.1|DPER	LOC108596128|XP_017837080.1|DBUS
OG0009396	LOC6604480|XP_026842469.1|DPER	LOC108596554|XP_017837940.1|DBUS
OG0009397	LOC6590664|XP_002015939.1|DPER	LOC108595869|XP_017836650.1|DBUS
OG0009398	LOC6590293|XP_002016154.1|DPER	LOC108595123|XP_017835773.1|DBUS
OG0009399	LOC6601271|XP_002026400.1|DPER	LOC108596717|XP_017838240.1|DBUS
OG0009400	LOC6593015|XP_002018256.1|DPER	LOC108597595|XP_017839706.1|DBUS
OG0009401	LOC6588803|XP_002015124.1|DPER	LOC108608281|XP_017855084.1|DBUS
OG0009402	LOC6591624|XP_002017191.1|DPER	LOC108601856|XP_017845297.1|DBUS
OG0009403	LOC6590710|XP_002015994.1|DPER	LOC108595295|XP_017835996.1|DBUS
OG0009404	LOC6590878|XP_002015546.1|DPER	LOC108597212|XP_017839140.1|DBUS
OG0009405	LOC6593017|XP_002018258.2|DPER	LOC108595374|XP_017836090.1|DBUS
OG0009407	LOC6592892|XP_002018211.1|DPER	LOC108595355|XP_017836067.1|DBUS
OG0009408	LOC6590747|XP_002015678.1|DPER	LOC108594904|XP_017835531.1|DBUS
OG0009409	LOC6590244|XP_002016536.1|DPER	LOC108595893|XP_017836672.1|DBUS
OG0009410	LOC6593003|XP_002018455.1|DPER	LOC108594771|XP_033149187.1|DBUS
OG0009411	LOC6592360|XP_026842065.1|DPER	LOC108595154|XP_017835808.1|DBUS
OG0009412	LOC6602089|XP_026842354.1|DPER	LOC108597604|XP_017839716.1|DBUS
OG0009413	LOC6591144|XP_002015567.1|DPER	LOC108595892|XP_017836671.1|DBUS
OG0009414	LOC6591004|XP_026841962.1|DPER	LOC108597062|XP_017838875.1|DBUS
OG0009415	LOC6591214|XP_026842638.1|DPER	LOC108594726|XP_033149240.1|DBUS
OG0009416	LOC6590927|XP_002016006.2|DPER	LOC108595875|XP_017836655.1|DBUS
OG0009417	LOC113565236|XP_026842718.1|DPER	LOC108595954|XP_017836728.1|DBUS
OG0009418	LOC6590929|XP_002016008.2|DPER	LOC108595881|XP_017836661.2|DBUS
OG0009419	LOC6590931|XP_002016010.1|DPER	LOC108595713|XP_017836485.1|DBUS
OG0009420	LOC6590932|XP_026842717.1|DPER	LOC108595714|XP_017836486.1|DBUS
OG0009421	LOC6592393|XP_002017578.1|DPER	LOC108595048|XP_017835677.1|DBUS
OG0009422	LOC6602095|XP_026842430.1|DPER	LOC108597004|XP_017838770.1|DBUS
OG0009423	LOC113565228|XP_026842665.1|DPER	LOC108595304|XP_017836007.1|DBUS
OG0009424	LOC6590364|XP_002015844.1|DPER	LOC108595583|XP_017836333.1|DBUS
OG0009425	LOC6603141|XP_002028160.1|DPER	LOC108595771|XP_017836549.1|DBUS
OG0009426	LOC6592433|XP_002018006.1|DPER	LOC108595503|XP_017836245.1|DBUS
OG0009427	LOC6591188|XP_002015912.1|DPER	LOC108597707|XP_017839882.1|DBUS
OG0009428	LOC6603469|XP_002028432.1|DPER	LOC108594962|XP_017835585.1|DBUS
OG0009429	LOC6593114|XP_002018343.1|DPER	LOC108594892|XP_017835519.1|DBUS
OG0009430	LOC6592402|XP_002018147.1|DPER	LOC108595356|XP_017836068.1|DBUS
OG0009431	LOC6590366|XP_026841817.1|DPER	LOC108597334|XP_017839320.1|DBUS
OG0009432	LOC6601314|XP_002026366.1|DPER	LOC108595841|XP_017836621.1|DBUS
OG0009433	LOC6592633|XP_002018132.1|DPER	LOC108595285|XP_017835986.1|DBUS
OG0009434	LOC6592383|XP_002018138.1|DPER	LOC108595166|XP_017835827.1|DBUS
OG0009435	LOC6592382|XP_002018137.2|DPER	LOC108595164|XP_017835824.1|DBUS
OG0009436	LOC6593096|XP_002017879.2|DPER	LOC108597103|XP_017838964.1|DBUS
OG0009437	LOC6592690|XP_002017727.1|DPER	LOC108596532|XP_017838212.2|DBUS
OG0009438	LOC6591072|XP_026840761.1|DPER	LOC108595337|XP_017836046.1|DBUS
OG0009439	LOC6591083|XP_002015703.1|DPER	LOC108595818|XP_017836598.1|DBUS
OG0009440	LOC6591304|XP_002015633.1|DPER	LOC108597469|XP_017839531.1|DBUS
OG0009441	LOC6596959|XP_026845436.1|DPER	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS
OG0009442	LOC6597814|XP_026847047.1|DPER	LOC108607111|XP_017853229.1|DBUS
OG0009443	LOC6592606|XP_002018154.1|DPER	LOC108595751|XP_017836529.1|DBUS
OG0009444	LOC6597427|XP_002022469.1|DPER	LOC108606717|XP_017852583.1|DBUS
OG0009445	LOC6598387|XP_002023510.2|DPER	LOC108605946|XP_017851256.1|DBUS
OG0009446	LOC6599897|XP_026849175.1|DPER	LOC108604945|XP_033150372.1|DBUS
OG0009447	LOC6599180|XP_026848300.1|DPER	LOC108605062|XP_033150336.1|DBUS
OG0009448	LOC6600681|XP_002025754.2|DPER, LOC6595737|XP_002020771.1|DPER	LOC108607030|XP_017853109.1|DBUS
OG0009449	LOC6600671|XP_026848687.1|DPER	LOC108605099|XP_017850151.1|DBUS
OG0009450	LOC6598486|XP_026846202.1|DPER	LOC108606911|XP_017852941.1|DBUS
OG0009451	LOC6589288|XP_002014275.1|DPER	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS
OG0009453	LOC6594881|XP_002020000.1|DPER	LOC108603135|XP_017847145.1|DBUS
OG0009454	LOC6595796|XP_002021308.2|DPER	LOC108598177|XP_017840282.1|DBUS
OG0009455	LOC6598537|XP_002023733.2|DPER	LOC108605150|XP_017850213.1|DBUS
OG0009456	LOC6603085|XP_026847124.1|DPER	LOC108606661|XP_017852475.1|DBUS
OG0009457	LOC6602764|XP_002027775.1|DPER	LOC108606133|XP_017851475.1|DBUS
OG0009458	LOC6602759|XP_002027788.2|DPER	LOC108604977|XP_017850035.1|DBUS
OG0009459	LOC6602178|XP_026848029.1|DPER	LOC108599930|XP_033149711.1|DBUS
OG0009460	LOC6602949|XP_026848771.1|DPER	LOC108598500|XP_017840659.1|DBUS
OG0009461	LOC6604011|XP_026848856.1|DPER	LOC108597952|XP_033149604.1|DBUS
OG0009462	LOC6599525|XP_026849418.1|DPER	LOC117134999|XP_033150639.1|DBUS
OG0009463	LOC6601656|XP_002026751.2|DPER	LOC108598270|XP_017840375.2|DBUS
OG0009464	LOC6601413|XP_026847892.1|DPER	LOC108599171|XP_017841447.2|DBUS
OG0009465	LOC113566462|XP_026847915.1|DPER	LOC108598585|XP_033149383.1|DBUS
OG0009466	LOC6597159|XP_002022364.2|DPER	LOC108600903|XP_017844219.1|DBUS
OG0009467	LOC6599728|XP_002024833.2|DPER	LOC108599262|XP_017841546.1|DBUS
OG0009468	LOC6599502|XP_026849551.1|DPER	LOC108600278|XP_017843234.1|DBUS
OG0009469	LOC6601459|XP_002026426.1|DPER	LOC108600600|XP_017843768.2|DBUS
OG0009470	LOC6603946|XP_026849401.1|DPER	LOC108598338|XP_017840445.1|DBUS
OG0009471	LOC6589329|XP_002014354.2|DPER	LOC108604839|XP_017849951.2|DBUS
OG0009472	LOC6604036|XP_026848080.1|DPER	LOC108599432|XP_017841746.1|DBUS
OG0009473	LOC6591823|XP_002016973.2|DPER	LOC108599393|XP_017841690.1|DBUS
OG0009474	LOC6601037|XP_026849755.1|DPER	LOC108600149|XP_017843033.1|DBUS
OG0009475	LOC6602502|XP_002027547.2|DPER	LOC117134800|XP_033149609.1|DBUS
OG0009477	LOC113566358|XP_026847457.1|DPER	LOC108598101|XP_017840207.1|DBUS
OG0009478	LOC6599702|XP_002024955.1|DPER	LOC108599715|XP_017842201.1|DBUS
OG0009479	LOC6588838|XP_026844099.1|DPER	LOC108595660|XP_017836425.1|DBUS
OG0009480	LOC6602175|XP_026847987.1|DPER	LOC108598693|XP_017840903.2|DBUS
OG0009481	LOC6599686|XP_002024789.2|DPER	LOC108597948|XP_017840052.1|DBUS
OG0009482	LOC6601503|XP_026848031.1|DPER	LOC108600365|XP_017843388.1|DBUS
OG0009483	LOC6601505|XP_026848015.1|DPER	LOC108598323|XP_017840429.1|DBUS
OG0009484	LOC6591832|XP_002017200.1|DPER	LOC108604812|XP_017849907.1|DBUS
OG0009485	LOC6601027|XP_002026149.2|DPER	LOC108600164|XP_017843054.1|DBUS
OG0009486	LOC6601026|XP_002026148.1|DPER	LOC108600166|XP_017843060.1|DBUS
OG0009487	LOC113565991|XP_026845385.1|DPER	LOC108599373|XP_017841666.1|DBUS
OG0009488	LOC6597080|XP_002022255.1|DPER	LOC108599317|XP_017841609.1|DBUS
OG0009489	LOC6599017|XP_002024085.1|DPER	LOC108599624|XP_017842072.1|DBUS
OG0009490	LOC6592431|XP_002018004.2|DPER	LOC108597421|XP_017839460.1|DBUS
OG0009491	LOC6603328|XP_002028314.1|DPER	LOC108600089|XP_017842938.1|DBUS
OG0009492	LOC6603432|XP_002028410.1|DPER	LOC108599369|XP_017841663.1|DBUS
OG0009493	LOC6603268|XP_026848170.1|DPER	LOC108599648|XP_017842112.1|DBUS
OG0009494	LOC6603258|XP_002028245.1|DPER	LOC108599651|XP_017842115.1|DBUS
OG0009495	LOC6601805|XP_026848561.1|DPER	LOC108600068|XP_017842910.1|DBUS
OG0009496	LOC6595772|XP_002021352.1|DPER	LOC108600693|XP_017843899.2|DBUS
OG0009497	LOC6588601|XP_002013633.2|DPER	LOC108602445|XP_017846056.1|DBUS
OG0009498	LOC6601827|XP_026849335.1|DPER	LOC108600843|XP_017844130.1|DBUS
OG0009499	LOC6601843|XP_026848499.1|DPER	LOC108600954|XP_017844290.1|DBUS
OG0009500	LOC6601857|XP_002026906.1|DPER	LOC108599105|XP_017841385.2|DBUS
OG0009501	LOC6597045|XP_002022205.1|DPER	LOC108599075|XP_017841352.1|DBUS
OG0009502	LOC6594461|XP_002019712.1|DPER	LOC108602038|XP_017845535.1|DBUS
OG0009503	LOC6588735|XP_026844489.1|DPER	LOC108599801|XP_017842408.2|DBUS
OG0009504	LOC6598716|XP_026850867.1|DPER	LOC108601808|XP_017845233.1|DBUS
OG0009505	LOC6593926|XP_002018687.1|DPER	LOC108606189|XP_017851574.1|DBUS
OG0009506	LOC113566612|XP_026848841.1|DPER	LOC108598593|XP_017840775.2|DBUS
OG0009507	LOC6600570|XP_002025688.1|DPER	LOC108598662|XP_017840862.1|DBUS
OG0009508	LOC6603376|XP_002028362.1|DPER	LOC108600904|XP_017844220.2|DBUS
OG0009509	LOC6589932|XP_026842877.1|DPER	LOC108597780|XP_017839985.1|DBUS
OG0009510	LOC6600399|XP_002025454.1|DPER, LOC6600405|XP_002025460.1|DPER	LOC108606479|XP_017852104.1|DBUS
OG0009511	LOC6598239|XP_002023409.2|DPER	LOC108606667|XP_017852486.1|DBUS
OG0009512	LOC6596822|XP_002022058.2|DPER	LOC108607211|XP_017853368.1|DBUS
OG0009513	LOC6598446|XP_002023573.1|DPER	LOC108605772|XP_017851065.2|DBUS
OG0009515	LOC6589259|XP_002015285.2|DPER	LOC108608157|XP_017854899.1|DBUS, LOC108601154|XP_017844573.2|DBUS
OG0009517	LOC6593917|XP_026843814.1|DPER	LOC108607721|XP_017854231.1|DBUS, LOC108607722|XP_017854232.1|DBUS
OG0009518	LOC6601389|XP_026847914.1|DPER	LOC108598076|XP_017840179.1|DBUS, LOC108599288|XP_017841573.1|DBUS
OG0009519	LOC6599526|XP_026849405.1|DPER	LOC108597910|XP_017840017.1|DBUS
OG0009521	LOC113566405|XP_026847638.1|DPER	LOC108600781|XP_017844039.1|DBUS
OG0009522	LOC6590676|XP_002015417.1|DPER	LOC108595453|XP_017836181.1|DBUS
OG0009523	LOC6592632|XP_002018131.1|DPER	LOC108596904|XP_017838582.1|DBUS
OG0009524	LOC6590709|XP_002015993.1|DPER	LOC108597265|XP_017839212.1|DBUS
OG0009525	LOC6593001|XP_002018453.1|DPER	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS
OG0009526	LOC6593000|XP_026842755.1|DPER	LOC108594770|XP_017835398.1|DBUS
OG0009527	LOC6592878|XP_002018545.1|DPER	LOC108595572|XP_017836321.2|DBUS
OG0009528	LOC6593175|XP_002018109.1|DPER	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS
OG0009529	LOC6591091|XP_026842315.1|DPER	LOC108596302|XP_017837386.1|DBUS
OG0009530	LOC6592376|XP_002017998.1|DPER	LOC108594703|XP_017835333.1|DBUS
OG0009531	LOC113565089|XP_026841448.1|DPER	LOC108597668|XP_017839827.1|DBUS
OG0009532	LOC6592416|XP_002018061.1|DPER	LOC108594721|XP_017835348.1|DBUS
OG0009533	LOC6589958|XP_026840711.1|DPER	LOC108595269|XP_017835971.1|DBUS
OG0009534	LOC6591240|XP_002016686.1|DPER	LOC108595578|XP_017836328.1|DBUS
OG0009535	LOC6590311|XP_002015856.2|DPER	LOC108594745|XP_017835371.1|DBUS
OG0009537	LOC6588079|XP_002012879.1|DPER	LOC108604464|XP_017849435.1|DBUS
OG0009538	LOC6594889|XP_002019986.2|DPER	LOC108603998|XP_017848721.1|DBUS
OG0009539	LOC6594361|XP_002019953.1|DPER	LOC108602431|XP_017846039.1|DBUS
OG0009540	LOC113564887|XP_026839906.1|DPER, LOC113564885|XP_026839898.1|DPER	LOC108602820|XP_017846540.1|DBUS
OG0009542	LOC6595310|XP_026848510.1|DPER	LOC108604831|XP_017849934.1|DBUS
OG0009543	LOC6592068|XP_002016924.1|DPER	LOC108601559|XP_017844946.1|DBUS
OG0009545	LOC6598200|XP_026846239.1|DPER	LOC108606095|XP_017851429.1|DBUS
OG0009556	LOC113565247|XP_026842793.1|DPER	LOC108594657|XP_017835288.1|DBUS
OG0009560	LOC6598366|XP_002023441.1|DPER	LOC108605694|XP_017850975.1|DBUS
OG0009562	LOC6589496|XP_026844518.1|DPER	LOC108607430|XP_017842793.1|DBUS
OG0009563	LOC6595799|XP_002021311.1|DPER	LOC108598154|XP_017840260.2|DBUS
OG0009564	LOC6599345|XP_026847210.1|DPER	LOC108606808|XP_017852766.1|DBUS
OG0009565	LOC6602477|XP_026848774.1|DPER	LOC108599366|XP_017841660.2|DBUS
OG0009567	LOC113565945|XP_026845151.1|DPER	LOC108601221|XP_017844608.1|DBUS
OG0009570	LOC6594410|XP_002019674.1|DPER	LOC108603571|XP_017847977.1|DBUS
OG0009571	LOC6594614|XP_026850288.1|DPER	LOC108601782|XP_017845198.1|DBUS
OG0009572	LOC6597614|XP_002022752.2|DPER	LOC108605868|XP_017851170.1|DBUS
OG0009573	LOC6599271|XP_026848285.1|DPER	LOC108605563|XP_017850819.1|DBUS
