Orthogroup	DPER.longest_only	DKIK.longest_only
OG0007469	LOC6599049|XP_026848968.1|DPER	LOC108080582|XP_017030876.1|DKIK
OG0007470	LOC6593416|XP_002019122.2|DPER	LOC108075926|XP_017024050.1|DKIK
OG0007471	LOC6590350|XP_026841959.1|DPER	LOC108076122|XP_017024340.1|DKIK
OG0007472	LOC6598198|XP_026846176.1|DPER	LOC108074141|XP_017021529.1|DKIK
OG0007473	LOC6595984|XP_026845453.1|DPER	LOC108075020|XP_017022761.1|DKIK
OG0007474	LOC6592832|XP_026841889.1|DPER	LOC108078545|XP_017027949.1|DKIK
OG0007475	LOC6601666|XP_002026731.2|DPER	LOC108079114|XP_017028843.1|DKIK
OG0007476	LOC6603222|XP_002028218.2|DPER	LOC108083552|XP_017034889.1|DKIK
OG0007477	LOC6603224|XP_026845282.1|DPER	LOC108083459|XP_017034720.1|DKIK
OG0007478	LOC6589384|XP_002014345.1|DPER	LOC108077163|XP_017025887.1|DKIK
OG0007479	LOC6598370|XP_026846125.1|DPER	LOC108076105|XP_017024318.1|DKIK
OG0007480	LOC6592181|XP_026851268.1|DPER	LOC108081274|XP_017031860.1|DKIK
OG0007481	LOC6601109|XP_002026184.1|DPER	LOC108072660|XP_017019382.1|DKIK
OG0007482	LOC6588767|XP_002014852.1|DPER	LOC108079635|XP_017029509.1|DKIK
OG0007483	LOC6602091|XP_026841394.1|DPER	LOC108085162|XP_017037183.1|DKIK
OG0007484	LOC113566134|XP_026846232.1|DPER	LOC108079954|XP_017030002.1|DKIK
OG0007485	LOC113566581|XP_026848619.1|DPER	LOC108074232|XP_017021664.1|DKIK
OG0007486	LOC6602874|XP_002027909.1|DPER	LOC108080015|XP_017030071.1|DKIK
OG0007487	LOC6601992|XP_002027069.1|DPER	LOC108082655|XP_017033641.1|DKIK
OG0007488	LOC6603356|XP_026848067.1|DPER	LOC108075024|XP_017022767.1|DKIK
OG0007489	LOC6591489|XP_026840519.1|DPER	LOC108081116|XP_017031607.1|DKIK
OG0007490	LOC6603525|XP_002028504.1|DPER	LOC108079213|XP_017028979.1|DKIK
OG0007491	LOC6600229|XP_026846653.1|DPER	LOC108080505|XP_017030763.1|DKIK
OG0007492	LOC6589991|XP_002015596.1|DPER	LOC108081333|XP_017031963.1|DKIK
OG0007493	LOC6603528|XP_026846744.1|DPER	LOC108084674|XP_017036491.1|DKIK
OG0007494	LOC6589201|XP_002014363.1|DPER	LOC108077136|XP_017025837.1|DKIK
OG0007495	LOC6603099|XP_026847069.1|DPER	LOC108079149|XP_017028885.1|DKIK
OG0007496	LOC6599073|XP_026848982.1|DPER	LOC108083061|XP_017034184.1|DKIK
OG0007497	LOC6601387|XP_026847754.1|DPER	LOC108071949|XP_017018404.1|DKIK
OG0007498	LOC6595847|XP_026845237.1|DPER	LOC108083091|XP_017034228.1|DKIK
OG0007499	LOC6603337|XP_002028321.1|DPER	LOC108083264|XP_017034462.1|DKIK
OG0007500	LOC6603338|XP_002028322.1|DPER	LOC108083265|XP_017034463.1|DKIK
OG0007501	LOC6596170|XP_002021147.1|DPER	LOC108083320|XP_017034551.1|DKIK
OG0007502	LOC113565239|XP_026842760.1|DPER	LOC108071387|XP_017017620.1|DKIK
OG0007503	LOC6589355|XP_026844675.1|DPER	LOC108077222|XP_017025969.1|DKIK
OG0007504	LOC6601842|XP_026848500.1|DPER	LOC108075113|XP_017022884.1|DKIK
OG0007505	LOC6597002|XP_002022249.1|DPER	LOC108072817|XP_017019599.1|DKIK
OG0007506	LOC6597076|XP_026845344.1|DPER	LOC108072760|XP_017019522.1|DKIK
OG0007507	LOC113565843|XP_026844981.1|DPER	LOC108074599|XP_017022204.1|DKIK
OG0007508	LOC6589375|XP_002014901.2|DPER	LOC108074587|XP_017022183.1|DKIK
OG0007509	LOC6593594|XP_002018885.1|DPER	LOC108079986|XP_017030042.1|DKIK
OG0007510	LOC6590691|XP_002016622.1|DPER	LOC108082442|XP_017033301.1|DKIK
OG0007511	LOC6596270|XP_026843292.1|DPER	LOC108072574|XP_017019269.1|DKIK
OG0007512	LOC113567261|XP_026850326.1|DPER	LOC108077731|XP_017026718.1|DKIK
OG0007513	LOC6589872|XP_002014585.1|DPER	LOC108086139|XP_017038484.1|DKIK
OG0007514	LOC6604039|XP_026849759.1|DPER	LOC108079863|XP_017029863.1|DKIK
OG0007515	LOC6595464|XP_002020897.1|DPER	LOC108072488|XP_017019144.1|DKIK
OG0007516	LOC6593706|XP_002018630.1|DPER	LOC108081385|XP_017032030.1|DKIK
OG0007517	LOC6603351|XP_002028332.1|DPER	LOC108075018|XP_017022758.1|DKIK
OG0007518	LOC6601329|XP_002026380.1|DPER	LOC108070884|XP_017017018.1|DKIK
OG0007519	LOC6600860|XP_002025895.2|DPER	LOC108078133|XP_017027247.1|DKIK
OG0007520	LOC6602606|XP_026846716.1|DPER	LOC108070454|XP_017016423.1|DKIK
OG0007521	LOC113566265|XP_026846960.1|DPER	LOC108071791|XP_017018159.1|DKIK
OG0007522	LOC6600742|XP_026848633.1|DPER	LOC108082919|XP_017033998.1|DKIK
OG0007523	LOC6600932|XP_026841981.1|DPER	LOC108073121|XP_017020103.1|DKIK
OG0007524	LOC6588913|XP_026844207.1|DPER	LOC108077146|XP_017025856.1|DKIK
OG0007525	LOC6598023|XP_002023215.1|DPER	LOC108085296|XP_017037343.1|DKIK
OG0007526	LOC6587787|XP_002012763.2|DPER	LOC108081029|XP_017031479.1|DKIK
OG0007527	LOC6601490|XP_002026545.1|DPER	LOC108073380|XP_017020448.1|DKIK
OG0007528	LOC6603154|XP_026841974.1|DPER	LOC108085107|XP_017037072.1|DKIK
OG0007529	LOC6590876|XP_026842904.1|DPER	LOC108076196|XP_017024420.1|DKIK
OG0007530	LOC6591578|XP_002016775.1|DPER	LOC108073458|XP_017020582.1|DKIK
OG0007531	LOC6603146|XP_002028159.1|DPER	LOC108085104|XP_017037065.1|DKIK
OG0007532	LOC6601289|XP_026842224.1|DPER	LOC108070860|XP_017016981.1|DKIK
OG0007533	LOC6601920|XP_026848592.1|DPER	LOC108083261|XP_017034459.1|DKIK
OG0007534	LOC6595853|XP_002021383.2|DPER	LOC108082990|XP_017034102.1|DKIK
OG0007535	LOC6602268|XP_002027317.1|DPER	LOC108075080|XP_017022851.1|DKIK
OG0007536	LOC6594133|XP_026851215.1|DPER	LOC108084305|XP_017035957.1|DKIK
OG0007537	LOC113566567|XP_026848539.1|DPER	LOC108075288|XP_017023171.1|DKIK
OG0007538	LOC6602271|XP_026848523.1|DPER	LOC108075215|XP_017023043.1|DKIK
OG0007539	LOC6595732|XP_026844473.1|DPER	LOC108082799|XP_017033838.1|DKIK
OG0007540	LOC6598686|XP_002023752.1|DPER	LOC108086034|XP_017038340.1|DKIK
OG0007541	LOC6592654|XP_002017990.2|DPER	LOC108080857|XP_017031250.1|DKIK
OG0007542	LOC6601636|XP_026841613.1|DPER	LOC108085155|XP_017037180.1|DKIK
OG0007543	LOC6602547|XP_002027559.1|DPER	LOC108085550|XP_017037675.1|DKIK
OG0007544	LOC6599824|XP_002024844.2|DPER	LOC108074000|XP_017021343.1|DKIK
OG0007545	LOC6593388|XP_002019086.1|DPER	LOC108082850|XP_017033912.1|DKIK
OG0007546	LOC6591674|XP_002016889.1|DPER	LOC108085895|XP_017038149.1|DKIK
OG0007547	LOC6589906|XP_002016388.1|DPER	LOC108082410|XP_017033247.1|DKIK
OG0007548	LOC6599600|XP_026849557.1|DPER	LOC108079064|XP_017028764.1|DKIK
OG0007549	LOC6596195|XP_002021124.1|DPER	LOC108083245|XP_017034440.1|DKIK
OG0007550	LOC6601522|XP_002026584.1|DPER	LOC108084803|XP_017036649.1|DKIK
OG0007551	LOC113565203|XP_026842478.1|DPER	LOC108076788|XP_017025284.1|DKIK
OG0007552	LOC6589522|XP_026844706.1|DPER	LOC108079109|XP_017028840.1|DKIK
OG0007553	LOC6589517|XP_002015191.1|DPER	LOC108085371|XP_017037434.1|DKIK
OG0007554	LOC6599781|XP_002024868.1|DPER	LOC108078935|XP_017028572.1|DKIK
OG0007555	LOC6590152|XP_002016319.1|DPER	LOC108076355|XP_017024640.1|DKIK
OG0007556	LOC6601324|XP_026841614.1|DPER	LOC108070768|XP_017016855.1|DKIK
OG0007557	LOC6601321|XP_002026372.2|DPER	LOC108070897|XP_017017031.1|DKIK
OG0007558	LOC6590639|XP_002016142.2|DPER	LOC108072953|XP_017019869.1|DKIK
OG0007559	LOC6593882|XP_002019179.1|DPER	LOC108074774|XP_017022441.1|DKIK
OG0007560	LOC6601801|XP_026848511.1|DPER	LOC108075306|XP_017023198.1|DKIK
OG0007561	LOC6601491|XP_026848030.1|DPER	LOC108085532|XP_017037654.1|DKIK
OG0007562	LOC6596004|XP_026845556.1|DPER	LOC108073801|XP_017021061.1|DKIK
OG0007563	LOC6598891|XP_002024096.1|DPER	LOC108080680|XP_017031001.1|DKIK
OG0007564	LOC6595904|XP_002021443.1|DPER	LOC108075309|XP_017023202.1|DKIK
OG0007565	LOC6591372|XP_026841655.1|DPER	LOC108073303|XP_017020349.1|DKIK
OG0007566	LOC6590297|XP_002016158.1|DPER	LOC108076442|XP_017024799.1|DKIK
OG0007567	LOC6587419|XP_002013034.1|DPER	LOC108085021|XP_017036955.1|DKIK
OG0007568	LOC6593249|XP_002018370.1|DPER	LOC108081802|XP_017032527.1|DKIK
OG0007569	LOC6590449|XP_002016375.1|DPER	LOC108076765|XP_017025254.1|DKIK
OG0007570	LOC6593250|XP_002018371.1|DPER	LOC108081801|XP_017032525.1|DKIK
OG0007571	LOC6593248|XP_002018369.1|DPER	LOC108081806|XP_017032531.1|DKIK
OG0007572	LOC6593708|XP_026843146.1|DPER	LOC108081390|XP_017032037.1|DKIK
OG0007573	LOC6590205|XP_002016061.1|DPER	LOC108082445|XP_017033305.1|DKIK
OG0007574	LOC6600964|XP_002026002.1|DPER	LOC108076507|XP_017024896.1|DKIK
OG0007575	LOC6603158|XP_002028173.1|DPER	LOC108082422|XP_017033276.1|DKIK
OG0007576	LOC6597399|XP_026846445.1|DPER	LOC108079208|XP_017028961.1|DKIK
OG0007577	LOC6599266|XP_002024261.1|DPER	LOC108083365|XP_017034597.1|DKIK
OG0007578	LOC6588863|XP_026844139.1|DPER	LOC108072550|XP_017019213.1|DKIK
OG0007579	LOC6590642|XP_026841634.1|DPER	LOC108070878|XP_017017010.1|DKIK
OG0007580	LOC6597011|XP_002022174.1|DPER	LOC108083035|XP_017034154.1|DKIK
OG0007581	LOC6589129|XP_002014749.1|DPER	LOC108077408|XP_017026197.1|DKIK
OG0007582	LOC6591885|XP_002017083.1|DPER	LOC108071310|XP_017017505.1|DKIK
OG0007583	LOC6592732|XP_002018099.1|DPER	LOC108072378|XP_017018967.1|DKIK
OG0007584	LOC6599919|XP_026849206.1|DPER	LOC108079197|XP_017028948.1|DKIK
OG0007585	LOC6595991|XP_026845299.1|DPER	LOC108073983|XP_017021323.1|DKIK
OG0007586	LOC6598032|XP_002023190.1|DPER	LOC108085292|XP_017037338.1|DKIK
OG0007587	LOC6600820|XP_026842245.1|DPER	LOC108078313|XP_017027595.1|DKIK
OG0007588	LOC6597987|XP_026843388.1|DPER	LOC108083313|XP_017034540.1|DKIK
OG0007589	LOC6598355|XP_002023430.2|DPER	LOC108083540|XP_017034873.1|DKIK
OG0007590	LOC6597119|XP_026845605.1|DPER	LOC108072739|XP_017019494.1|DKIK
OG0007591	LOC6592693|XP_026841299.1|DPER	LOC108078095|XP_017027178.1|DKIK
OG0007592	LOC6590607|XP_002016472.1|DPER	LOC108078181|XP_017027336.1|DKIK
OG0007593	LOC6596887|XP_026845935.1|DPER	LOC108083889|XP_017035370.1|DKIK
OG0007594	LOC6592699|XP_002017736.1|DPER	LOC108078096|XP_017027179.1|DKIK
OG0007595	LOC6603467|XP_002028436.1|DPER	LOC108076604|XP_017025007.1|DKIK
OG0007596	LOC6601206|XP_002026302.1|DPER	LOC108078852|XP_017028436.1|DKIK
OG0007597	LOC6599058|XP_002024174.1|DPER	LOC108080690|XP_017031016.1|DKIK
OG0007598	LOC6603156|XP_002028171.1|DPER	LOC108082426|XP_017033285.1|DKIK
OG0007599	LOC6602266|XP_002027315.1|DPER	LOC108075068|XP_017022839.1|DKIK
OG0007600	LOC6602380|XP_026848535.1|DPER	LOC108082989|XP_017034100.1|DKIK
OG0007601	LOC6597046|XP_002022206.1|DPER	LOC108083022|XP_017034139.1|DKIK
OG0007602	LOC6595763|XP_002021344.1|DPER	LOC108070390|XP_017016329.1|DKIK
OG0007603	LOC6595764|XP_002021345.2|DPER	LOC108070482|XP_017016457.1|DKIK
OG0007605	LOC6603732|XP_026850086.1|DPER	LOC108084757|XP_017036557.1|DKIK
OG0007606	LOC6600653|XP_026847663.1|DPER	LOC108073794|XP_017021049.1|DKIK
OG0007607	LOC6588127|XP_026840661.1|DPER	LOC108077823|XP_017026836.1|DKIK
OG0007608	LOC6601831|XP_002026897.2|DPER	LOC108075208|XP_017023033.1|DKIK
OG0007609	LOC6598196|XP_002023531.2|DPER	LOC108074145|XP_017021533.1|DKIK
OG0007610	LOC6592268|XP_026841687.1|DPER	LOC108078455|XP_017027832.1|DKIK
OG0007611	LOC6601994|XP_026846807.1|DPER	LOC108084524|XP_017036248.1|DKIK
OG0007612	LOC6593036|XP_026842321.1|DPER	LOC108078412|XP_017027758.1|DKIK
OG0007613	LOC6600824|XP_002025891.2|DPER	LOC108078134|XP_017027249.1|DKIK
OG0007614	LOC6600604|XP_026847509.1|DPER	LOC108079840|XP_017029832.1|DKIK
OG0007615	LOC6599633|XP_002024743.1|DPER	LOC108078777|XP_017028310.1|DKIK
OG0007616	LOC6587422|XP_002013035.1|DPER	LOC108071429|XP_017017669.1|DKIK
OG0007617	LOC6596042|XP_026845671.1|DPER	LOC108083739|XP_017035139.1|DKIK
OG0007618	LOC6595854|XP_002021384.1|DPER	LOC108083014|XP_017034129.1|DKIK
OG0007619	LOC6600611|XP_002025600.1|DPER	LOC108084800|XP_017036644.1|DKIK
OG0007620	LOC6599736|XP_026847243.1|DPER	LOC108075171|XP_017022970.1|DKIK
OG0007621	LOC6592343|XP_002018290.2|DPER	LOC108078431|XP_017027796.1|DKIK
OG0007622	LOC6598924|XP_026847842.1|DPER	LOC108080637|XP_017030950.1|DKIK
OG0007623	LOC6596033|XP_026845718.1|DPER	LOC108074993|XP_017022717.1|DKIK
OG0007624	LOC6601855|XP_002026904.2|DPER	LOC108075064|XP_017022833.1|DKIK
OG0007625	LOC6598877|XP_026847947.1|DPER	LOC108073958|XP_017021274.1|DKIK
OG0007626	LOC6601028|XP_002026150.1|DPER	LOC108075091|XP_017022862.1|DKIK
OG0007627	LOC6601029|XP_002026151.2|DPER	LOC108079811|XP_017029782.1|DKIK
OG0007628	LOC6603483|XP_002028464.1|DPER	LOC108084517|XP_017036240.1|DKIK
OG0007629	LOC6601218|XP_002026314.1|DPER	LOC108078773|XP_017028304.1|DKIK
OG0007630	LOC6594104|XP_002019881.1|DPER	LOC108084321|XP_017035972.1|DKIK
OG0007631	LOC6595180|XP_026850764.1|DPER	LOC108083746|XP_017035151.1|DKIK
OG0007632	LOC113566799|XP_026849766.1|DPER	LOC108079043|XP_017028716.1|DKIK
OG0007633	LOC6589215|XP_026844015.1|DPER	LOC108082783|XP_017033810.1|DKIK
OG0007634	LOC6594790|XP_002020471.1|DPER	LOC108077743|XP_017026696.1|DKIK
OG0007635	LOC6598039|XP_002023197.1|DPER	LOC108085304|XP_017037350.1|DKIK
OG0007636	LOC6595729|XP_002020763.1|DPER, LOC113566472|XP_026848012.1|DPER	LOC108085513|XP_017037626.1|DKIK
OG0007637	LOC6597915|XP_002023078.2|DPER	LOC108083343|XP_017034579.1|DKIK
OG0007638	LOC6596743|XP_026845957.1|DPER	LOC108079319|XP_017029101.1|DKIK
OG0007639	LOC6602901|XP_002027924.1|DPER	LOC108080937|XP_017031330.1|DKIK, LOC108083582|XP_017034931.1|DKIK
OG0007640	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER	LOC108085138|XP_017037136.1|DKIK
OG0007641	LOC6594285|XP_002019611.1|DPER	LOC108085443|XP_017037541.1|DKIK
OG0007642	LOC6600890|XP_026840827.1|DPER	LOC108074732|XP_017022388.1|DKIK
OG0007643	LOC6592179|XP_026851113.1|DPER	LOC108081258|XP_017031840.1|DKIK
OG0007644	LOC6588164|XP_026848656.1|DPER	LOC108077709|XP_017026642.1|DKIK
OG0007645	LOC6594234|XP_002019968.2|DPER	LOC108080978|XP_017031393.1|DKIK
OG0007646	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER	LOC108081986|XP_017032713.1|DKIK
OG0007647	LOC6593900|XP_026843652.1|DPER	LOC108082807|XP_017033855.1|DKIK
OG0007648	LOC6592791|XP_002017822.1|DPER	LOC108078359|XP_017027667.1|DKIK
OG0007649	LOC6602512|XP_002027494.1|DPER, LOC6588844|XP_026844620.1|DPER	LOC108078929|XP_017028566.1|DKIK
OG0007650	LOC6603463|XP_002028433.1|DPER	LOC108076579|XP_017024977.1|DKIK
OG0007651	LOC6602569|XP_002027603.2|DPER	LOC108079717|XP_017029615.1|DKIK
OG0007652	LOC113565170|XP_026842205.1|DPER	LOC108078498|XP_017027884.1|DKIK
OG0007653	LOC6601859|XP_026849348.1|DPER, LOC6588866|XP_002015315.2|DPER	LOC108077934|XP_017026964.1|DKIK, LOC108078361|XP_017027675.1|DKIK
OG0007654	LOC6603900|XP_002028847.2|DPER, LOC6594893|XP_002019984.1|DPER, LOC113566922|XP_026849936.1|DPER, LOC113566866|XP_026849829.1|DPER, LOC113567146|XP_026850123.1|DPER, LOC113566927|XP_026849941.1|DPER, LOC6604452|XP_026849931.1|DPER, LOC113566928|XP_026849942.1|DPER, LOC113566924|XP_026849938.1|DPER, LOC113567145|XP_026850122.1|DPER, LOC6600616|XP_002025572.2|DPER	LOC108075121|XP_017022892.1|DKIK
OG0007655	LOC6602689|XP_026846024.1|DPER	LOC108082286|XP_017033106.1|DKIK
OG0007656	LOC6594360|XP_002019952.2|DPER	LOC108084822|XP_017036673.1|DKIK
OG0007657	LOC6598620|XP_002023832.2|DPER	LOC108077581|XP_017026465.1|DKIK, LOC108084012|XP_017035514.1|DKIK
OG0007658	LOC6590530|XP_026842274.1|DPER	LOC108081783|XP_017032490.1|DKIK, LOC108081813|XP_017032539.1|DKIK, LOC108081812|XP_017032538.1|DKIK
OG0007660	LOC6594482|XP_002019748.1|DPER	LOC108081503|XP_017032211.1|DKIK
OG0007662	LOC6589934|XP_026842878.1|DPER, LOC6591153|XP_002015922.1|DPER	LOC108076143|XP_017024360.1|DKIK
OG0007663	LOC6593240|XP_002018361.2|DPER	LOC108076554|XP_017024953.1|DKIK, LOC108076674|XP_017025095.1|DKIK
OG0007664	LOC6588568|XP_026850744.1|DPER	LOC108072955|XP_017019911.1|DKIK
OG0007665	LOC6597223|XP_026846535.1|DPER	LOC108085767|XP_017037999.1|DKIK
OG0007666	LOC6597202|XP_026846434.1|DPER	LOC108085752|XP_017037979.1|DKIK
OG0007667	LOC6600104|XP_026846717.1|DPER	LOC108079378|XP_017029187.1|DKIK
OG0007668	LOC6593840|XP_002018702.1|DPER	LOC108074800|XP_017022474.1|DKIK
OG0007669	LOC6597839|XP_026846372.1|DPER	LOC108074252|XP_017021706.1|DKIK
OG0007670	LOC6597840|XP_026846371.1|DPER	LOC108074250|XP_017021705.1|DKIK
OG0007671	LOC6597263|XP_026846437.1|DPER	LOC108071822|XP_017018217.1|DKIK
OG0007672	LOC6596756|XP_002021939.2|DPER	LOC108076079|XP_017024280.1|DKIK
OG0007673	LOC6587365|XP_002013020.1|DPER	LOC108085010|XP_017036938.1|DKIK
OG0007674	LOC6602686|XP_026846037.1|DPER	LOC108083833|XP_017035296.1|DKIK
OG0007675	LOC6598522|XP_026848689.1|DPER	LOC108071750|XP_017018063.1|DKIK
OG0007676	LOC6601748|XP_002026823.1|DPER	LOC108083595|XP_017034947.1|DKIK
OG0007677	LOC6600116|XP_026846627.1|DPER	LOC108080305|XP_017030468.1|DKIK
OG0007678	LOC6603096|XP_002028106.2|DPER	LOC108083505|XP_017034802.1|DKIK
OG0007679	LOC6599360|XP_026847200.1|DPER	LOC108083466|XP_017034739.1|DKIK
OG0007680	LOC6596423|XP_002021821.1|DPER	LOC108075922|XP_017024046.1|DKIK
OG0007681	LOC6588378|XP_002013419.1|DPER	LOC108084615|XP_017036389.1|DKIK
OG0007682	LOC6603584|XP_026845798.1|DPER	LOC108071726|XP_017018040.1|DKIK
OG0007683	LOC6602906|XP_002027929.1|DPER	LOC108083484|XP_017034769.1|DKIK
OG0007684	LOC6598524|XP_002023563.1|DPER	LOC108071696|XP_017017999.1|DKIK
OG0007685	LOC6603405|XP_026845830.1|DPER	LOC108071763|XP_017018086.1|DKIK
OG0007686	LOC6599421|XP_002024471.1|DPER	LOC108075284|XP_017023163.1|DKIK
OG0007687	LOC6597773|XP_026847051.1|DPER	LOC108084635|XP_017036415.1|DKIK
OG0007688	LOC6588550|XP_026846362.1|DPER	LOC108084556|XP_017036297.1|DKIK
OG0007689	LOC6599455|XP_002024519.2|DPER	LOC108080162|XP_017030294.1|DKIK
OG0007690	LOC6599133|XP_026849255.1|DPER	LOC108079218|XP_017028982.1|DKIK
OG0007691	LOC6588044|XP_002012965.1|DPER	LOC108077836|XP_017026851.1|DKIK
OG0007692	LOC6602659|XP_026845966.1|DPER	LOC108079198|XP_017028949.1|DKIK
OG0007693	LOC6597371|XP_026846587.1|DPER	LOC108085231|XP_017037259.1|DKIK
OG0007694	LOC6597043|XP_002022203.1|DPER	LOC108083092|XP_017034232.1|DKIK
OG0007695	LOC6599249|XP_026848267.1|DPER	LOC108080392|XP_017030609.1|DKIK
OG0007696	LOC6604015|XP_002028961.2|DPER	LOC108085503|XP_017037612.1|DKIK
OG0007697	LOC6604497|XP_026847255.1|DPER	LOC108078875|XP_017028489.1|DKIK
OG0007698	LOC6597695|XP_026846556.1|DPER	LOC108079419|XP_017029235.1|DKIK
OG0007699	LOC6597635|XP_002022738.1|DPER	LOC108071711|XP_017018021.1|DKIK
OG0007700	LOC6600170|XP_026846740.1|DPER	LOC108083548|XP_017034882.1|DKIK
OG0007701	LOC6600387|XP_026848420.1|DPER	LOC108070827|XP_017016938.1|DKIK
OG0007702	LOC6600005|XP_026849146.1|DPER	LOC108076076|XP_017024276.1|DKIK
OG0007703	LOC6598276|XP_002023299.1|DPER	LOC108080397|XP_017030613.1|DKIK
OG0007704	LOC6595215|XP_002020390.1|DPER	LOC108085321|XP_017037366.1|DKIK
OG0007705	LOC6601718|XP_002026776.1|DPER	LOC108082939|XP_017034035.1|DKIK
OG0007706	LOC6601737|XP_002026795.2|DPER	LOC108080380|XP_017030591.1|DKIK
OG0007707	LOC6598394|XP_026846358.1|DPER	LOC108071775|XP_017018109.1|DKIK
OG0007708	LOC6600185|XP_026846686.1|DPER	LOC108079409|XP_017029225.1|DKIK
OG0007709	LOC6600072|XP_002025196.1|DPER	LOC108083576|XP_017034922.1|DKIK
OG0007710	LOC6599415|XP_026847214.1|DPER	LOC108075220|XP_017023051.1|DKIK
OG0007711	LOC6602694|XP_002027721.1|DPER	LOC108077084|XP_017025744.1|DKIK
OG0007712	LOC6600393|XP_026848422.1|DPER	LOC108071118|XP_017017298.1|DKIK
OG0007713	LOC6596805|XP_026849900.1|DPER	LOC108083801|XP_017035218.1|DKIK
OG0007714	LOC6597854|XP_026846943.1|DPER	LOC108074157|XP_017021553.1|DKIK
OG0007715	LOC6599136|XP_002024401.1|DPER	LOC108079247|XP_017029024.1|DKIK
OG0007716	LOC6600083|XP_026845101.1|DPER	LOC108079387|XP_017029199.1|DKIK
OG0007717	LOC6595102|XP_002020380.2|DPER	LOC108083052|XP_017034172.1|DKIK
OG0007718	LOC6602639|XP_026846669.1|DPER	LOC108079960|XP_017030010.1|DKIK
OG0007719	LOC6597831|XP_026846463.1|DPER	LOC108083828|XP_017035280.1|DKIK
OG0007720	LOC6597833|XP_026846542.1|DPER	LOC108083905|XP_017035390.1|DKIK
OG0007721	LOC6603943|XP_026846970.1|DPER	LOC108080156|XP_017030283.1|DKIK
OG0007722	LOC6597878|XP_026847037.1|DPER	LOC108080050|XP_017030117.1|DKIK
OG0007723	LOC6597888|XP_002023048.1|DPER	LOC108080065|XP_017030139.1|DKIK
OG0007724	LOC6588978|XP_026844318.1|DPER	LOC108074345|XP_017021858.1|DKIK
OG0007725	LOC6598184|XP_002023358.2|DPER	LOC108083959|XP_017035455.1|DKIK
OG0007726	LOC6600338|XP_002025497.2|DPER	LOC108079335|XP_017029127.1|DKIK
OG0007727	LOC6600070|XP_002025194.1|DPER	LOC108083528|XP_017034851.1|DKIK
OG0007728	LOC6599237|XP_002024294.1|DPER	LOC108084484|XP_017036200.1|DKIK
OG0007729	LOC6600352|XP_026848392.1|DPER	LOC108079150|XP_017028887.1|DKIK
OG0007730	LOC6599236|XP_026848301.1|DPER	LOC108084490|XP_017036212.1|DKIK
OG0007731	LOC6600284|XP_026849052.1|DPER	LOC108071486|XP_017017733.1|DKIK
OG0007732	LOC6599372|XP_026847092.1|DPER	LOC108080169|XP_017030302.1|DKIK
OG0007733	LOC6597428|XP_026846502.1|DPER	LOC108071792|XP_017018161.1|DKIK
OG0007734	LOC6598265|XP_002023323.2|DPER	LOC108071705|XP_017018011.1|DKIK
OG0007735	LOC6600687|XP_002025851.1|DPER	LOC108083452|XP_017034711.1|DKIK
OG0007736	LOC6596772|XP_002021923.1|DPER	LOC108079424|XP_017029244.1|DKIK
OG0007737	LOC6598691|XP_002023945.2|DPER	LOC108071342|XP_017017557.1|DKIK
OG0007738	LOC6595150|XP_026844331.1|DPER	LOC108071328|XP_017017530.1|DKIK
OG0007739	LOC6599330|XP_002024573.1|DPER	LOC108082948|XP_017034053.1|DKIK
OG0007740	LOC6596895|XP_002021842.2|DPER	LOC108079271|XP_017029054.1|DKIK
OG0007741	LOC6598351|XP_002023426.2|DPER	LOC108080524|XP_017030804.1|DKIK
OG0007742	LOC6599364|XP_002024487.1|DPER	LOC108071829|XP_017018226.1|DKIK
OG0007743	LOC113567348|XP_026850674.1|DPER	LOC108074367|XP_017021881.1|DKIK
OG0007744	LOC113566063|XP_026845772.1|DPER	LOC108076099|XP_017024315.1|DKIK
OG0007746	LOC6587188|XP_002013527.1|DPER	LOC108085055|XP_017037004.1|DKIK
OG0007747	LOC6598498|XP_026848636.1|DPER	LOC108082931|XP_017034022.1|DKIK
OG0007748	LOC6599367|XP_002024541.2|DPER	LOC108080053|XP_017030123.1|DKIK
OG0007749	LOC6600175|XP_002025274.2|DPER	LOC108083429|XP_017034673.1|DKIK
OG0007750	LOC6595065|XP_002020418.1|DPER	LOC108073723|XP_017020958.1|DKIK
OG0007751	LOC6589592|XP_002014565.2|DPER	LOC108074316|XP_017021801.1|DKIK
OG0007752	LOC6600105|XP_002025333.1|DPER	LOC108079458|XP_017029286.1|DKIK
OG0007753	LOC6597710|XP_026846399.1|DPER	LOC108080107|XP_017030211.1|DKIK
OG0007754	LOC6598428|XP_026848605.1|DPER	LOC108071785|XP_017018137.1|DKIK
OG0007755	LOC6598585|XP_002023618.1|DPER	LOC108071732|XP_017018046.1|DKIK
OG0007756	LOC6599296|XP_026848297.1|DPER	LOC108083578|XP_017034926.1|DKIK
OG0007757	LOC6600793|XP_002025816.1|DPER	LOC108071748|XP_017018061.1|DKIK
OG0007758	LOC6593560|XP_002018975.1|DPER	LOC108079981|XP_017030035.1|DKIK
OG0007759	LOC6594788|XP_026841025.1|DPER	LOC108079320|XP_017029102.1|DKIK, LOC108073730|XP_017020978.1|DKIK
