Orthogroup	DPER.longest_only	DALB.longest_only
OG0009030	LOC6595526|XP_002020661.2|DPER	LOC117565097|XP_034099946.1|DALB
OG0009031	LOC6594193|XP_002019501.1|DPER	LOC117575618|XP_034115783.1|DALB
OG0009032	LOC6594192|XP_002019500.1|DPER	LOC117575620|XP_034115785.1|DALB
OG0009033	LOC6602245|XP_002027275.1|DPER	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC6596402|XP_002021587.1|DPER	LOC117564858|XP_034099688.1|DALB
OG0009035	LOC6588677|XP_002014472.1|DPER	LOC117564250|XP_034098845.1|DALB
OG0009036	LOC6593035|XP_002017712.2|DPER	LOC117566863|XP_034102350.1|DALB
OG0009037	LOC6588856|XP_002015086.2|DPER	LOC117564759|XP_034099546.1|DALB
OG0009038	LOC6587792|XP_002012964.1|DPER	LOC117573624|XP_034112817.1|DALB
OG0009039	LOC6591901|XP_026840255.1|DPER	LOC117575160|XP_034115154.1|DALB
OG0009040	LOC6590730|XP_026842906.1|DPER	LOC117566752|XP_034102187.1|DALB
OG0009041	LOC6587988|XP_002012848.1|DPER	LOC117573864|XP_034113227.1|DALB
OG0009042	LOC6589166|XP_002015023.1|DPER	LOC117563601|XP_034097884.1|DALB
OG0009043	LOC6593296|XP_002019187.1|DPER	LOC117564624|XP_034099371.1|DALB
OG0009044	LOC6596512|XP_002021507.1|DPER	LOC117563264|XP_034097383.1|DALB
OG0009045	LOC6592032|XP_026851190.1|DPER	LOC117574850|XP_034114740.1|DALB
OG0009046	LOC6602194|XP_026848033.1|DPER	LOC117567068|XP_034102702.1|DALB
OG0009047	LOC6590882|XP_026841506.1|DPER	LOC117566818|XP_034102270.1|DALB
OG0009048	LOC6593824|XP_002018903.1|DPER	LOC117564683|XP_034099449.1|DALB
OG0009049	LOC6594220|XP_002019455.1|DPER	LOC117574885|XP_034114808.1|DALB
OG0009050	LOC6597998|XP_002023223.1|DPER	LOC117565746|XP_034100884.1|DALB
OG0009051	LOC6593166|XP_002018180.2|DPER	LOC117572746|XP_034111714.1|DALB
OG0009052	LOC6594165|XP_002019574.2|DPER	LOC117575641|XP_034115811.1|DALB
OG0009053	LOC6592120|XP_026850740.1|DPER	LOC117576375|XP_034116961.1|DALB
OG0009054	LOC6591875|XP_026845013.1|DPER	LOC117575039|XP_034115011.1|DALB
OG0009055	LOC6598064|XP_026843865.1|DPER	LOC117566032|XP_034101368.1|DALB
OG0009056	LOC6593417|XP_002019123.2|DPER	LOC117563304|XP_034097443.1|DALB
OG0009057	LOC6601106|XP_002026071.2|DPER	LOC117566856|XP_034102340.1|DALB
OG0009058	LOC6602560|XP_002027581.2|DPER	LOC117573078|XP_034111849.1|DALB
OG0009059	LOC6601377|XP_002026513.2|DPER	LOC117568786|XP_034105515.1|DALB
OG0009060	LOC6591946|XP_002017490.1|DPER	LOC117576918|XP_034117950.1|DALB
OG0009061	LOC6593245|XP_026840812.1|DPER	LOC117567903|XP_034104067.1|DALB
OG0009062	LOC6590098|XP_002015983.1|DPER	LOC117572212|XP_034110775.1|DALB
OG0009063	LOC6589652|XP_026844194.1|DPER	LOC117564030|XP_034098524.1|DALB
OG0009064	LOC6590813|XP_002016670.2|DPER	LOC117568729|XP_034105439.1|DALB
OG0009065	LOC6595117|XP_002020191.1|DPER	LOC117573897|XP_034113296.1|DALB
OG0009066	LOC6599783|XP_002024870.1|DPER	LOC117571912|XP_034110281.1|DALB
OG0009067	LOC6600501|XP_026847644.1|DPER	LOC117566951|XP_034102474.1|DALB
OG0009068	LOC6602062|XP_002027168.1|DPER	LOC117571296|XP_034109258.1|DALB
OG0009069	LOC6595405|XP_026844371.1|DPER	LOC117565460|XP_034100454.1|DALB
OG0009070	LOC6592267|XP_002017845.1|DPER	LOC117569130|XP_034106041.1|DALB
OG0009071	LOC6591849|XP_026850976.1|DPER	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB
OG0009072	LOC6594703|XP_002019558.2|DPER	LOC117576177|XP_034116652.1|DALB
OG0009073	LOC6594418|XP_002019682.1|DPER	LOC117576294|XP_034116835.1|DALB
OG0009074	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER	LOC117574019|XP_034113498.1|DALB
OG0009075	LOC6591697|XP_002017268.1|DPER	LOC117574108|XP_034113645.1|DALB
OG0009076	LOC6594286|XP_026846041.1|DPER	LOC117573803|XP_034113103.1|DALB
OG0009077	LOC6591628|XP_002017195.2|DPER	LOC117568347|XP_034104832.1|DALB
OG0009078	LOC6594148|XP_026850236.1|DPER	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB
OG0009079	LOC6592105|XP_026839991.1|DPER	LOC117576651|XP_034117479.1|DALB
OG0009080	LOC6592180|XP_002017040.1|DPER	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB
OG0009081	LOC6591728|XP_002016905.1|DPER	LOC117574987|XP_034114948.1|DALB
OG0009082	LOC6594132|XP_002019436.2|DPER	LOC117573316|XP_034112315.1|DALB
OG0009083	LOC6597642|XP_026848918.1|DPER	LOC117565635|XP_034100739.1|DALB
OG0009084	LOC6594675|XP_026850267.1|DPER	LOC117576702|XP_034117600.1|DALB
OG0009085	LOC6594477|XP_026850222.1|DPER	LOC117576907|XP_034117936.1|DALB, LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB
OG0009086	LOC6591317|XP_026841414.1|DPER	LOC117573490|XP_034112609.1|DALB
OG0009087	LOC6594824|XP_002020019.1|DPER	LOC117575359|XP_034115415.1|DALB
OG0009088	LOC6594835|XP_002020530.1|DPER	LOC117574620|XP_034114398.1|DALB
OG0009089	LOC6602637|XP_002027658.1|DPER	LOC117574982|XP_034114943.1|DALB
OG0009090	LOC6594908|XP_002020508.1|DPER	LOC117574346|XP_034114059.1|DALB
OG0009091	LOC6594604|XP_026850289.1|DPER	LOC117573377|XP_034112406.1|DALB
OG0009092	LOC6588565|XP_002013951.1|DPER	LOC117575965|XP_034116335.1|DALB
OG0009094	LOC6595159|XP_002020286.2|DPER	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB
OG0009095	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER	LOC117573531|XP_034112670.1|DALB
OG0009096	LOC6598753|XP_002023787.1|DPER	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB
OG0009097	LOC6598752|XP_002023786.2|DPER	LOC117574892|XP_034114821.1|DALB
OG0009098	LOC6598658|XP_026843753.1|DPER	LOC117575788|XP_034116053.1|DALB
OG0009099	LOC6594799|XP_002020480.1|DPER	LOC117576592|XP_034117370.1|DALB
OG0009100	LOC6596407|XP_002021592.1|DPER	LOC117564565|XP_034099289.1|DALB
OG0009101	LOC113565636|XP_026843984.1|DPER	LOC117564816|XP_034099629.1|DALB
OG0009102	LOC6588704|XP_026844966.1|DPER	LOC117564750|XP_034099531.1|DALB
OG0009103	LOC6589050|XP_002014965.2|DPER	LOC117573911|XP_034113310.1|DALB, LOC117564811|XP_034099624.1|DALB
OG0009104	LOC6589084|XP_002014966.2|DPER	LOC117565301|XP_034100229.1|DALB
OG0009105	LOC6602258|XP_002027288.1|DPER	LOC117565961|XP_034101247.1|DALB
OG0009106	LOC6588953|XP_026844430.1|DPER	LOC117565314|XP_034100241.1|DALB
OG0009107	LOC6593644|XP_026843539.1|DPER	LOC117564350|XP_034098957.1|DALB
OG0009108	LOC6594236|XP_002019970.1|DPER	LOC117576226|XP_034116730.1|DALB
OG0009109	LOC6589292|XP_002015062.1|DPER	LOC117565494|XP_034100492.1|DALB
OG0009110	LOC6589821|XP_002014604.1|DPER	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB
OG0009111	LOC113566341|XP_026847394.1|DPER	LOC117571294|XP_034109256.1|DALB
OG0009112	LOC6589671|XP_026844144.1|DPER	LOC117566114|XP_034101476.1|DALB
OG0009113	LOC6596635|XP_002021643.1|DPER	LOC117564507|XP_034099215.1|DALB
OG0009114	LOC113565423|XP_026843161.1|DPER	LOC117564120|XP_034098668.1|DALB
OG0009115	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER	LOC117563473|XP_034097720.1|DALB
OG0009116	LOC6603390|XP_002028359.2|DPER	LOC117564895|XP_034099734.1|DALB
OG0009117	LOC6596542|XP_002021679.1|DPER	LOC117565441|XP_034100423.1|DALB
OG0009118	LOC6598338|XP_002023465.1|DPER	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB
OG0009119	LOC6598104|XP_002023246.2|DPER	LOC117564417|XP_034099039.1|DALB
OG0009120	LOC6602519|XP_026848845.1|DPER	LOC117572305|XP_034110915.1|DALB
OG0009121	LOC6591166|XP_002016269.1|DPER	LOC117566573|XP_034102006.1|DALB
OG0009122	LOC6592408|XP_002018153.2|DPER	LOC117568235|XP_034104601.1|DALB
OG0009123	LOC6592479|XP_002017921.1|DPER	LOC117569680|XP_034106820.1|DALB
OG0009124	LOC6593783|XP_026843285.1|DPER	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB
OG0009125	LOC6590596|XP_002015561.1|DPER	LOC117569444|XP_034106498.1|DALB
OG0009126	LOC6590285|XP_002016342.1|DPER	LOC117568455|XP_034105022.1|DALB
OG0009127	LOC6600854|XP_002025991.1|DPER	LOC117571476|XP_034109528.1|DALB
OG0009128	LOC6591218|XP_002015594.1|DPER	LOC117568933|XP_034105750.1|DALB
OG0009129	LOC6591183|XP_002015441.1|DPER	LOC117569556|XP_034106664.1|DALB
OG0009130	LOC6590468|XP_026842821.1|DPER	LOC117566652|XP_034102086.1|DALB, LOC117572185|XP_034110730.1|DALB
OG0009131	LOC6591030|XP_002016649.1|DPER	LOC117572186|XP_034110732.1|DALB
OG0009132	LOC6590076|XP_002015666.2|DPER	LOC117569850|XP_034107073.1|DALB
OG0009133	LOC6590270|XP_002015473.1|DPER	LOC117566646|XP_034102079.1|DALB
OG0009135	LOC6592547|XP_026842031.1|DPER	LOC117570682|XP_034108372.1|DALB
OG0009136	LOC6600950|XP_026842700.1|DPER	LOC117571526|XP_034109595.1|DALB
OG0009137	LOC6590243|XP_026842004.1|DPER	LOC117571073|XP_034108934.1|DALB
OG0009138	LOC6590220|XP_002016533.1|DPER	LOC117569019|XP_034105898.1|DALB
OG0009139	LOC6600858|XP_002025995.1|DPER	LOC117571473|XP_034109522.1|DALB
OG0009140	LOC6593053|XP_002018465.1|DPER	LOC117569186|XP_034106146.1|DALB
OG0009141	LOC6591143|XP_026841485.1|DPER	LOC117570973|XP_034108807.1|DALB
OG0009142	LOC6590907|XP_002015584.1|DPER	LOC117571059|XP_034108919.1|DALB
OG0009143	LOC6590928|XP_026842716.1|DPER	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB
OG0009144	LOC113565235|XP_026842714.1|DPER	LOC117571956|XP_034110345.1|DALB
OG0009145	LOC6592231|XP_002018050.1|DPER	LOC117568716|XP_034105423.1|DALB
OG0009146	LOC6592432|XP_002018005.1|DPER	LOC117566357|XP_034101736.1|DALB
OG0009147	LOC6601599|XP_002026620.2|DPER	LOC117569222|XP_034106190.1|DALB
OG0009148	LOC6590325|XP_002016214.2|DPER	LOC117572774|XP_034111760.1|DALB
OG0009149	LOC6603464|XP_002028434.1|DPER	LOC117566783|XP_034102217.1|DALB
OG0009150	LOC6592758|XP_002017876.2|DPER	LOC117566748|XP_034102183.1|DALB
OG0009151	LOC6592820|XP_002017749.2|DPER	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB
OG0009152	LOC6592695|XP_002017732.1|DPER	LOC117570146|XP_034107502.1|DALB
OG0009153	LOC6591003|XP_002016567.1|DPER	LOC117572735|XP_034111702.1|DALB
OG0009154	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER	LOC117573328|XP_034112327.1|DALB
OG0009155	LOC6590855|XP_002016613.1|DPER	LOC117568806|XP_034105558.1|DALB
OG0009156	LOC6593470|XP_026843343.1|DPER	LOC117563805|XP_034098229.1|DALB
OG0009157	LOC6597955|XP_002023158.1|DPER	LOC117571516|XP_034109580.1|DALB
OG0009158	LOC6601048|XP_026849723.1|DPER	LOC117571265|XP_034109217.1|DALB
OG0009159	LOC6600206|XP_002025306.1|DPER	LOC117567023|XP_034102616.1|DALB
OG0009160	LOC6590338|XP_002016295.1|DPER	LOC117572523|XP_034111277.1|DALB
OG0009161	LOC6597398|XP_026846523.1|DPER	LOC117578007|XP_034118996.1|DALB
OG0009162	LOC6601421|XP_002026490.1|DPER	LOC117568651|XP_034105339.1|DALB
OG0009163	LOC6600286|XP_026849057.1|DPER	LOC117571864|XP_034110150.1|DALB
OG0009164	LOC6595886|XP_026845273.1|DPER	LOC117570232|XP_034107625.1|DALB
OG0009165	LOC6601475|XP_002026419.2|DPER	LOC117571627|XP_034109741.1|DALB
OG0009166	LOC6602327|XP_002027341.2|DPER	LOC117568112|XP_034104404.1|DALB
OG0009167	LOC6601228|XP_002026286.2|DPER	LOC117568056|XP_034104300.1|DALB
OG0009168	LOC6601229|XP_026848117.1|DPER	LOC117568058|XP_034104301.1|DALB
OG0009169	LOC6599837|XP_002024856.2|DPER	LOC117571499|XP_034109558.1|DALB
OG0009170	LOC113566355|XP_026847452.1|DPER	LOC117567391|XP_034103230.1|DALB
OG0009171	LOC6601012|XP_002026167.1|DPER	LOC117570057|XP_034107383.1|DALB
OG0009172	LOC6600645|XP_026847544.1|DPER	LOC117566459|XP_034101880.1|DALB, LOC117568958|XP_034105808.1|DALB
OG0009173	LOC6599622|XP_002024732.1|DPER	LOC117566549|XP_034101982.1|DALB
OG0009174	LOC6604207|XP_002029130.2|DPER	LOC117563534|XP_034097838.1|DALB
OG0009175	LOC6593887|XP_002019182.1|DPER	LOC117563888|XP_034098337.1|DALB
OG0009176	LOC6595846|XP_002021376.1|DPER	LOC117567692|XP_034103707.1|DALB
OG0009178	LOC6596961|XP_002022159.1|DPER	LOC117568660|XP_034105353.1|DALB
OG0009179	LOC6596167|XP_026845410.1|DPER	LOC117569365|XP_034106387.1|DALB
OG0009180	LOC6601948|XP_002026998.1|DPER	LOC117567789|XP_034103903.1|DALB
OG0009181	LOC6595985|XP_002021051.1|DPER	LOC117570652|XP_034108314.1|DALB
OG0009182	LOC6596943|XP_026845213.1|DPER	LOC117569940|XP_034107189.1|DALB
OG0009183	LOC6602198|XP_002027208.1|DPER	LOC117567178|XP_034102891.1|DALB
OG0009184	LOC6603436|XP_002028414.2|DPER	LOC117569808|XP_034107013.1|DALB
OG0009185	LOC6595769|XP_026845346.1|DPER	LOC117569998|XP_034107276.1|DALB
OG0009186	LOC6601823|XP_002026889.2|DPER	LOC117570778|XP_034108506.1|DALB
OG0009187	LOC6587363|XP_002014195.1|DPER	LOC117575753|XP_034116003.1|DALB
OG0009188	LOC6593048|XP_002017603.1|DPER	LOC117567010|XP_034102587.1|DALB
OG0009189	LOC6599807|XP_002024907.1|DPER	LOC117572320|XP_034110945.1|DALB
OG0009190	LOC6601188|XP_002026220.1|DPER	LOC117568676|XP_034105371.1|DALB
OG0009191	LOC6591131|XP_002016491.2|DPER	LOC117568268|XP_034104649.1|DALB
OG0009192	LOC6603243|XP_002028229.1|DPER	LOC117566635|XP_034102067.1|DALB
OG0009193	LOC6598094|XP_026843166.1|DPER	LOC117563471|XP_034097718.1|DALB
OG0009194	LOC6593799|XP_002019266.1|DPER	LOC117564241|XP_034098824.1|DALB, LOC117564237|XP_034098821.1|DALB
OG0009195	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER	LOC117567749|XP_034103828.1|DALB
OG0009196	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER	LOC117571647|XP_034109773.1|DALB
OG0009197	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER	LOC117572606|XP_034111436.1|DALB
OG0009198	LOC6596962|XP_002022160.2|DPER	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB
OG0009199	LOC6599047|XP_026848999.1|DPER	LOC117570534|XP_034108131.1|DALB
OG0009200	LOC6590523|XP_002016452.2|DPER	LOC117568530|XP_034105126.1|DALB
OG0009201	LOC6592881|XP_002018548.1|DPER	LOC117569129|XP_034106040.1|DALB
OG0009202	LOC6601283|XP_002026355.1|DPER	LOC117571284|XP_034109241.1|DALB
OG0009203	LOC6603142|XP_002028161.1|DPER	LOC117570713|XP_034108414.1|DALB
OG0009204	LOC6593231|XP_002018352.1|DPER	LOC117570260|XP_034107662.1|DALB
OG0009205	LOC6593237|XP_002018358.1|DPER	LOC117570280|XP_034107691.1|DALB
OG0009206	LOC6590939|XP_002016172.2|DPER	LOC117572456|XP_034111180.1|DALB
OG0009207	LOC6594237|XP_002019971.1|DPER	LOC117574621|XP_034114399.1|DALB, LOC117575117|XP_034115106.1|DALB
OG0009208	LOC6588151|XP_002013358.1|DPER, LOC113564943|XP_026840320.1|DPER, LOC6588156|XP_002013357.1|DPER	LOC117573606|XP_034112794.1|DALB, LOC117573782|XP_034113079.1|DALB, LOC117573603|XP_034112790.1|DALB, LOC117573604|XP_034112791.1|DALB, LOC117573605|XP_034112792.1|DALB
OG0009209	LOC6594481|XP_002019747.1|DPER	LOC117574539|XP_034114294.1|DALB, LOC117574537|XP_034114292.1|DALB
OG0009219	LOC6595028|XP_002019993.2|DPER	LOC117574836|XP_034114713.1|DALB
OG0009220	LOC6598327|XP_002023388.1|DPER	LOC117569419|XP_034106468.1|DALB
OG0009222	LOC6603548|XP_026845785.1|DPER	LOC117576951|XP_034118004.1|DALB
OG0009224	LOC6591444|XP_026846265.1|DPER	LOC117574375|XP_034114100.1|DALB
OG0009226	LOC113566130|XP_026846180.1|DPER	LOC117563906|XP_034098366.1|DALB
OG0009228	LOC6598157|XP_002023444.2|DPER	LOC117577762|XP_034118564.1|DALB
OG0009229	LOC6591413|XP_026842275.1|DPER	LOC117575728|XP_034115963.1|DALB
OG0009230	LOC113565561|XP_026843679.1|DPER	LOC117564842|XP_034099665.1|DALB
OG0009231	LOC6597757|XP_026846496.1|DPER	LOC117577865|XP_034118710.1|DALB
OG0009232	LOC6597553|XP_002022802.1|DPER	LOC117564694|XP_034099462.1|DALB
OG0009236	LOC113564928|XP_026840216.1|DPER	LOC117573105|XP_034111913.1|DALB
OG0009238	LOC6600643|XP_002025653.1|DPER	LOC117571693|XP_034109878.1|DALB
OG0009239	LOC6603331|XP_002028315.1|DPER	LOC117571461|XP_034109503.1|DALB
OG0009243	LOC113565159|XP_026842125.1|DPER	LOC117571348|XP_034109347.1|DALB
OG0009245	LOC6594309|XP_002019807.1|DPER	LOC117573322|XP_034112321.1|DALB
OG0009247	LOC6588509|XP_002014165.2|DPER	LOC117576278|XP_034116815.1|DALB
OG0009248	LOC6598520|XP_002023559.1|DPER	LOC117564302|XP_034098893.1|DALB
OG0009249	LOC6596644|XP_002021652.1|DPER	LOC117565166|XP_034100043.1|DALB
OG0009251	LOC6600711|XP_002025826.2|DPER	LOC117569132|XP_034106051.1|DALB
OG0009252	LOC6596835|XP_026845852.1|DPER	LOC117578259|XP_034119571.1|DALB
OG0009253	LOC6598245|XP_002023415.1|DPER	LOC117578221|XP_034119486.1|DALB
OG0009254	LOC6598342|XP_026846334.1|DPER	LOC117577810|XP_034118632.1|DALB
OG0009255	LOC6600701|XP_002025865.1|DPER	LOC117577911|XP_034118800.1|DALB
OG0009256	LOC6601731|XP_002026789.1|DPER	LOC117564508|XP_034099220.1|DALB
OG0009257	LOC6600024|XP_026849124.1|DPER	LOC117572703|XP_034111654.1|DALB
OG0009258	LOC6600458|XP_026848423.1|DPER	LOC117565735|XP_034100875.1|DALB
OG0009259	LOC6598597|XP_002023630.2|DPER	LOC117577843|XP_034118678.1|DALB
OG0009260	LOC6597836|XP_002022914.1|DPER	LOC117572413|XP_034111090.1|DALB
OG0009261	LOC6600760|XP_002025768.1|DPER	LOC117577667|XP_034118446.1|DALB
OG0009262	LOC6602870|XP_002027905.1|DPER	LOC117577853|XP_034118689.1|DALB
OG0009263	LOC6597441|XP_026846514.1|DPER	LOC117578191|XP_034119398.1|DALB
OG0009264	LOC6597454|XP_026846520.1|DPER	LOC117577725|XP_034118519.1|DALB
OG0009265	LOC6597360|XP_002022401.2|DPER	LOC117577984|XP_034118971.1|DALB
OG0009266	LOC6602257|XP_002027287.1|DPER	LOC117565957|XP_034101237.1|DALB
OG0009267	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER	LOC117565071|XP_034099908.1|DALB, LOC117563217|XP_034097297.1|DALB
OG0009268	LOC6592203|XP_002017838.1|DPER	LOC117569097|XP_034106005.1|DALB
OG0009269	LOC6591409|XP_026850084.1|DPER	LOC117575711|XP_034115932.1|DALB
OG0009270	LOC6591092|XP_002016124.2|DPER	LOC117568429|XP_034104979.1|DALB
OG0009271	LOC6598369|XP_026846165.1|DPER	LOC117564936|XP_034099783.1|DALB
OG0009272	LOC6601850|XP_026849323.1|DPER	LOC117571690|XP_034109869.1|DALB
OG0009273	LOC6588720|XP_026844485.1|DPER	LOC117565754|XP_034100893.1|DALB
OG0009274	LOC6600605|XP_026847625.1|DPER	LOC117572267|XP_034110857.1|DALB
OG0009275	LOC6602758|XP_002027787.2|DPER	LOC117571682|XP_034109817.1|DALB
OG0009276	LOC6591253|XP_002015453.2|DPER	LOC117567603|XP_034103582.1|DALB
OG0009277	LOC6596678|XP_002021981.1|DPER	LOC117567164|XP_034102872.1|DALB
OG0009278	LOC6596735|XP_026845841.1|DPER	LOC117575591|XP_034115752.1|DALB
OG0009279	LOC6593725|XP_002019103.1|DPER	LOC117564502|XP_034099210.1|DALB
OG0009280	LOC6597349|XP_026846449.1|DPER	LOC117573379|XP_034112420.1|DALB
OG0009281	LOC6600081|XP_026845114.1|DPER	LOC117578215|XP_034119478.1|DALB
OG0009282	LOC6593601|XP_002018656.1|DPER	LOC117563432|XP_034097657.1|DALB
OG0009284	LOC6604014|XP_026845519.1|DPER	LOC117568081|XP_034104346.1|DALB
OG0009285	LOC6602024|XP_026846820.1|DPER	LOC117573186|XP_034112061.1|DALB
OG0009286	LOC113566454|XP_026847882.1|DPER	LOC117569137|XP_034106056.1|DALB
OG0009287	LOC6602988|XP_026849468.1|DPER	LOC117566967|XP_034102513.1|DALB
OG0009288	LOC6599259|XP_002024285.2|DPER	LOC117574297|XP_034113994.1|DALB
OG0009289	LOC6602548|XP_002027588.2|DPER	LOC117573241|XP_034112184.1|DALB
OG0009290	LOC6593052|XP_002018464.2|DPER	LOC117566624|XP_034102056.1|DALB
OG0009291	LOC6602566|XP_002027587.1|DPER	LOC117573243|XP_034112187.1|DALB
OG0009292	LOC6598364|XP_002023439.1|DPER	LOC117567770|XP_034103860.1|DALB
OG0009293	LOC6598357|XP_026846238.1|DPER	LOC117577933|XP_034118827.1|DALB
OG0009294	LOC6601603|XP_002026624.2|DPER	LOC117566795|XP_034102229.1|DALB
OG0009295	LOC6604638|XP_026846374.1|DPER	LOC117574694|XP_034114497.1|DALB
OG0009296	LOC6591899|XP_002016917.1|DPER	LOC117576212|XP_034116708.1|DALB
OG0009297	LOC6591897|XP_002016915.1|DPER	LOC117576210|XP_034116706.1|DALB
OG0009298	LOC6591485|XP_002017379.2|DPER	LOC117576220|XP_034116720.1|DALB
OG0009299	LOC6594415|XP_002019679.2|DPER	LOC117575861|XP_034116173.1|DALB
OG0009300	LOC6594414|XP_026850314.1|DPER	LOC117575186|XP_034115187.1|DALB
OG0009301	LOC113564883|XP_026847806.1|DPER	LOC117576692|XP_034117579.1|DALB
OG0009302	LOC6594443|XP_002019555.2|DPER	LOC117574493|XP_034114221.1|DALB
OG0009303	LOC6591361|XP_002017461.1|DPER	LOC117575245|XP_034115268.1|DALB
OG0009304	LOC6594417|XP_002019681.2|DPER	LOC117576293|XP_034116834.1|DALB
OG0009305	LOC6591935|XP_026851016.1|DPER	LOC117574916|XP_034114854.1|DALB
OG0009306	LOC6600750|XP_026848679.1|DPER	LOC117576188|XP_034116673.1|DALB
OG0009307	LOC6594027|XP_002019725.1|DPER	LOC117573760|XP_034113042.1|DALB
OG0009308	LOC6592041|XP_002017009.1|DPER	LOC117575706|XP_034115927.1|DALB
OG0009309	LOC6591834|XP_002017202.1|DPER	LOC117576286|XP_034116824.1|DALB
OG0009310	LOC6594084|XP_002019790.1|DPER	LOC117574524|XP_034114277.1|DALB
OG0009311	LOC6594591|XP_026850518.1|DPER	LOC117576199|XP_034116682.1|DALB
OG0009312	LOC6591941|XP_002017308.2|DPER	LOC117574310|XP_034114010.1|DALB
OG0009313	LOC6591527|XP_026850516.1|DPER	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB
OG0009314	LOC6594516|XP_026840191.1|DPER	LOC117575373|XP_034115435.1|DALB
OG0009315	LOC6592072|XP_002017521.1|DPER	LOC117575303|XP_034115346.1|DALB
OG0009316	LOC6594567|XP_002019586.1|DPER	LOC117574049|XP_034113541.1|DALB
OG0009317	LOC6587505|XP_026850756.1|DPER	LOC117576261|XP_034116792.1|DALB
OG0009318	LOC6594541|XP_002019371.1|DPER	LOC117575803|XP_034116080.1|DALB
OG0009319	LOC6592100|XP_002017034.1|DPER	LOC117573431|XP_034112536.1|DALB
OG0009320	LOC6591724|XP_002016901.1|DPER	LOC117575299|XP_034115340.1|DALB
OG0009321	LOC6591892|XP_002016910.1|DPER	LOC117575185|XP_034115186.1|DALB
OG0009322	LOC6591563|XP_002017112.1|DPER	LOC117574959|XP_034114911.1|DALB
OG0009323	LOC6592034|XP_002017002.1|DPER	LOC117575411|XP_034115482.1|DALB
OG0009324	LOC6588540|XP_002013149.1|DPER	LOC117576332|XP_034116895.1|DALB
OG0009325	LOC6587307|XP_026840633.1|DPER	LOC117575702|XP_034115913.1|DALB
OG0009326	LOC6587437|XP_002013506.1|DPER	LOC117576150|XP_034116609.1|DALB
OG0009327	LOC6594802|XP_002020483.1|DPER	LOC117574229|XP_034113829.1|DALB
OG0009328	LOC6595009|XP_002020466.1|DPER	LOC117574813|XP_034114671.1|DALB
OG0009329	LOC6587795|XP_026848883.1|DPER	LOC117574777|XP_034114617.1|DALB
OG0009330	LOC6587449|XP_002014012.1|DPER	LOC117574016|XP_034113495.1|DALB
OG0009331	LOC6588214|XP_002013379.1|DPER	LOC117576718|XP_034117629.1|DALB
OG0009332	LOC6587503|XP_002013884.2|DPER	LOC117576642|XP_034117462.1|DALB
OG0009333	LOC6587866|XP_002012777.1|DPER	LOC117576731|XP_034117644.1|DALB
OG0009334	LOC6595166|XP_026851164.1|DPER	LOC117576343|XP_034116909.1|DALB
OG0009335	LOC113566608|XP_026848814.1|DPER	LOC117574817|XP_034114676.1|DALB
OG0009336	LOC6598668|XP_002023755.1|DPER	LOC117574226|XP_034113825.1|DALB, LOC117574225|XP_034113824.1|DALB
OG0009337	LOC6596954|XP_026845521.1|DPER	LOC117572633|XP_034111491.1|DALB
OG0009338	LOC6594600|XP_002019303.1|DPER	LOC117576435|XP_034117077.1|DALB
OG0009339	LOC6594603|XP_026850337.1|DPER	LOC117573405|XP_034112498.1|DALB
OG0009340	LOC6588414|XP_002013178.1|DPER	LOC117574466|XP_034114193.1|DALB
OG0009341	LOC6587688|XP_002013347.2|DPER	LOC117576621|XP_034117429.1|DALB
