Orthogroup	DPER.longest_only	DEUG.longest_only
OG0009757	LOC6593157|XP_002018331.1|DPER	LOC108107226|XP_017070133.1|DEUG
OG0009758	LOC6594839|XP_002020243.1|DPER	LOC108116018|XP_017083193.1|DEUG
OG0009759	LOC6600715|XP_002025830.2|DPER	LOC108102415|XP_017062870.1|DEUG
OG0009760	LOC6596675|XP_026845924.1|DPER	LOC108118511|XP_017086740.1|DEUG
OG0009761	LOC6596681|XP_026845954.1|DPER	LOC108118548|XP_017086791.1|DEUG
OG0009762	LOC6600084|XP_026845143.1|DPER	LOC108103299|XP_017064210.1|DEUG
OG0009763	LOC6600632|XP_002025626.2|DPER	LOC108102827|XP_017063505.1|DEUG
OG0009764	LOC6600531|XP_002025718.2|DPER	LOC108114046|XP_017080282.1|DEUG
OG0009765	LOC6602177|XP_002027246.2|DPER	LOC108102872|XP_017063568.1|DEUG
OG0009766	LOC6601445|XP_002026447.1|DPER	LOC108108177|XP_017071609.1|DEUG
OG0009767	LOC6601457|XP_002026459.1|DPER	LOC108107814|XP_017071034.1|DEUG
OG0009768	LOC113566617|XP_026848853.1|DPER	LOC108108241|XP_017071700.1|DEUG
OG0009769	LOC6603012|XP_026849504.1|DPER	LOC108108269|XP_017071715.1|DEUG
OG0009770	LOC6597176|XP_026845420.1|DPER	LOC108104905|XP_017066727.1|DEUG
OG0009771	LOC6601096|XP_002026061.1|DPER	LOC108105268|XP_017067237.1|DEUG
OG0009772	LOC6599552|XP_002024661.1|DPER	LOC108102766|XP_017063413.1|DEUG
OG0009773	LOC6601644|XP_002026758.2|DPER	LOC108114693|XP_017081278.1|DEUG
OG0009774	LOC6601416|XP_026847918.1|DPER	LOC108113896|XP_017080090.1|DEUG
OG0009775	LOC6597160|XP_026845427.1|DPER	LOC108104914|XP_017066750.1|DEUG
OG0009776	LOC6600242|XP_002025407.2|DPER	LOC108114523|XP_017081042.1|DEUG
OG0009777	LOC6600258|XP_026849092.1|DPER	LOC108114516|XP_017081026.1|DEUG
OG0009778	LOC6599503|XP_026849545.1|DPER	LOC108108246|XP_017071706.1|DEUG
OG0009779	LOC6601372|XP_026847830.1|DPER	LOC108108139|XP_017071554.1|DEUG
OG0009780	LOC6601480|XP_026847758.1|DPER	LOC108108168|XP_017071597.1|DEUG
OG0009781	LOC6599530|XP_026849427.1|DPER	LOC108114459|XP_017080952.1|DEUG
OG0009783	LOC113566463|XP_026847922.1|DPER	LOC108104742|XP_017066469.1|DEUG
OG0009784	LOC6601179|XP_002026245.1|DPER	LOC108107691|XP_017070785.1|DEUG
OG0009785	LOC6601230|XP_026848208.1|DPER	LOC108114598|XP_017081147.1|DEUG
OG0009786	LOC6599646|XP_002024756.1|DPER	LOC108117383|XP_017085268.1|DEUG
OG0009787	LOC6599643|XP_002024753.1|DPER	LOC108117382|XP_017085266.1|DEUG
OG0009788	LOC113566936|XP_026849948.1|DPER	LOC108103589|XP_017064603.1|DEUG
OG0009789	LOC6596218|XP_002021286.1|DPER	LOC108107857|XP_017071112.1|DEUG
OG0009790	LOC6592719|XP_002018086.1|DPER	LOC108112350|XP_017077667.1|DEUG
OG0009791	LOC6602461|XP_002027523.1|DPER	LOC108109779|XP_017073945.1|DEUG
OG0009792	LOC6601438|XP_002026474.1|DPER	LOC108109878|XP_017074163.1|DEUG
OG0009793	LOC6603804|XP_026847371.1|DPER	LOC108104630|XP_017066294.1|DEUG
OG0009794	LOC6594039|XP_026850380.1|DPER	LOC108113720|XP_017079891.1|DEUG
OG0009795	LOC6603070|XP_002028088.1|DPER	LOC108106037|XP_017068373.1|DEUG
OG0009796	LOC6602313|XP_002027372.1|DPER	LOC108114032|XP_017080268.1|DEUG
OG0009797	LOC6599860|XP_026847307.1|DPER	LOC108109837|XP_017074073.1|DEUG
OG0009798	LOC6599859|XP_026847346.1|DPER	LOC108109836|XP_017074072.1|DEUG
OG0009799	LOC6597126|XP_002022314.2|DPER	LOC108114290|XP_017080681.1|DEUG
OG0009800	LOC6596198|XP_026845633.1|DPER	LOC108108682|XP_017072275.1|DEUG
OG0009801	LOC6601704|XP_026849918.1|DPER	LOC108107939|XP_017071259.1|DEUG
OG0009802	LOC6603569|XP_026848017.1|DPER	LOC108107753|XP_017070910.1|DEUG
OG0009803	LOC113566357|XP_026847454.1|DPER	LOC108113969|XP_017080174.1|DEUG
OG0009804	LOC6599884|XP_002024938.1|DPER	LOC108114277|XP_017080663.1|DEUG
OG0009806	LOC6599887|XP_002024941.1|DPER	LOC108114263|XP_017080648.1|DEUG
OG0009807	LOC6599704|XP_002024957.1|DPER	LOC108114081|XP_017080324.1|DEUG
OG0009808	LOC113565998|XP_026845400.1|DPER	LOC108107701|XP_017070795.1|DEUG
OG0009809	LOC6595922|XP_002021068.1|DPER	LOC108107623|XP_017070681.1|DEUG
OG0009810	LOC6601144|XP_026848209.1|DPER	LOC108113984|XP_017080216.1|DEUG
OG0009811	LOC6601143|XP_002026275.2|DPER	LOC108114084|XP_017080328.1|DEUG
OG0009812	LOC6603027|XP_002028009.1|DPER	LOC108114112|XP_017080364.1|DEUG
OG0009813	LOC6602413|XP_002027418.2|DPER	LOC108108722|XP_017072344.1|DEUG
OG0009814	LOC6603755|XP_026849071.1|DPER	LOC108107549|XP_017070591.1|DEUG
OG0009815	LOC6601506|XP_002026568.1|DPER	LOC108108463|XP_017072007.1|DEUG
OG0009816	LOC6595850|XP_002021380.1|DPER	LOC108106019|XP_017068358.1|DEUG
OG0009817	LOC6595849|XP_002021379.2|DPER	LOC108105931|XP_017068200.1|DEUG
OG0009818	LOC6602263|XP_026848572.1|DPER	LOC108113835|XP_017080033.1|DEUG
OG0009819	LOC6602264|XP_002027313.2|DPER	LOC108113840|XP_017080040.1|DEUG
OG0009820	LOC6602265|XP_002027314.2|DPER	LOC108113867|XP_017080070.1|DEUG
OG0009821	LOC6601853|XP_026849332.1|DPER	LOC108114704|XP_017081291.1|DEUG
OG0009822	LOC6598945|XP_002024132.1|DPER	LOC108108541|XP_017072105.1|DEUG
OG0009823	LOC6601220|XP_002026316.1|DPER	LOC108109829|XP_017074054.1|DEUG
OG0009824	LOC6598967|XP_026847820.1|DPER	LOC108114615|XP_017081167.1|DEUG
OG0009825	LOC6602205|XP_026847998.1|DPER	LOC108113838|XP_017080037.1|DEUG
OG0009826	LOC6603259|XP_026848172.1|DPER	LOC108116784|XP_017084320.1|DEUG
OG0009827	LOC6603260|XP_002028247.2|DPER	LOC108116786|XP_017084322.1|DEUG
OG0009828	LOC6598866|XP_002024039.1|DPER	LOC108114721|XP_017081315.1|DEUG
OG0009829	LOC6596046|XP_002021230.1|DPER	LOC108117338|XP_017085198.1|DEUG
OG0009830	LOC6595760|XP_002021341.2|DPER	LOC108108673|XP_017072266.1|DEUG
OG0009831	LOC6595791|XP_002021336.1|DPER	LOC108108699|XP_017072294.1|DEUG
OG0009832	LOC6595790|XP_002021335.1|DPER	LOC108108697|XP_017072292.1|DEUG
OG0009833	LOC6596965|XP_026845567.1|DPER	LOC108118235|XP_017086308.1|DEUG
OG0009834	LOC6590638|XP_002016141.1|DPER	LOC108106496|XP_017069076.1|DEUG
OG0009835	LOC6591312|XP_002016135.1|DPER	LOC108112481|XP_017077832.1|DEUG
OG0009836	LOC6594047|XP_002019870.1|DPER	LOC108117301|XP_017085150.1|DEUG
OG0009837	LOC6587317|XP_026844152.1|DPER	LOC108117043|XP_017084704.1|DEUG
OG0009838	LOC6595709|XP_002020745.1|DPER	LOC108105650|XP_017067827.1|DEUG
OG0009839	LOC113565125|XP_026841729.1|DPER	LOC108112569|XP_017078024.1|DEUG
OG0009840	LOC6597943|XP_002023178.1|DPER	LOC108106994|XP_017069823.1|DEUG
OG0009841	LOC6588781|XP_026844657.1|DPER	LOC108102498|XP_017063011.1|DEUG
OG0009842	LOC6597092|XP_002022283.1|DPER	LOC108105943|XP_017068227.1|DEUG
OG0009843	LOC6596203|XP_002021271.2|DPER	LOC108107879|XP_017071150.1|DEUG
OG0009844	LOC6604116|XP_026849627.1|DPER	LOC108105951|XP_017068240.1|DEUG
OG0009845	LOC6590818|XP_002016675.1|DPER	LOC108106540|XP_017069184.1|DEUG
OG0009846	LOC6593330|XP_002018806.2|DPER	LOC108105897|XP_017068169.1|DEUG
OG0009847	LOC6596880|XP_026845812.1|DPER	LOC108103353|XP_017064287.1|DEUG
OG0009848	LOC6596794|XP_002021874.1|DPER	LOC108104426|XP_017065971.1|DEUG
OG0009849	LOC6595285|XP_026847006.1|DPER	LOC108117539|XP_017085532.1|DEUG
OG0009850	LOC6600708|XP_026848645.1|DPER	LOC108102389|XP_017062820.1|DEUG
OG0009851	LOC6589281|XP_002014651.2|DPER, LOC6596332|XP_026843544.1|DPER	LOC108105048|XP_017066942.1|DEUG
OG0009852	LOC6591681|XP_002016896.2|DPER	LOC108113938|XP_017080135.1|DEUG
OG0009853	LOC6599124|XP_002024389.1|DPER	LOC108102890|XP_017063582.1|DEUG
OG0009854	LOC6601777|XP_002026812.1|DPER	LOC108109932|XP_017074221.1|DEUG
OG0009855	LOC6593877|XP_026843597.1|DPER	LOC108110572|XP_017075158.1|DEUG
OG0009856	LOC6604345|XP_026843484.1|DPER	LOC108105756|XP_017067964.1|DEUG
OG0009857	LOC6597941|XP_002023176.1|DPER	LOC108106903|XP_017069641.1|DEUG
OG0009858	LOC6589448|XP_002014475.1|DPER	LOC108110463|XP_017075020.1|DEUG
OG0009859	LOC6596463|XP_002021758.1|DPER	LOC108114870|XP_017081513.1|DEUG
OG0009860	LOC6589665|XP_002014301.1|DPER	LOC108111480|XP_017076455.1|DEUG
OG0009861	LOC6595693|XP_002020719.1|DPER	LOC108110840|XP_017075574.1|DEUG
OG0009862	LOC6589205|XP_002014695.2|DPER	LOC108104038|XP_017065362.1|DEUG
OG0009864	LOC6589114|XP_026844516.1|DPER	LOC108115490|XP_017082464.1|DEUG
OG0009865	LOC6595380|XP_002020816.1|DPER	LOC108102532|XP_017063057.1|DEUG
OG0009866	LOC6601358|XP_026847905.1|DPER	LOC108114079|XP_017080323.1|DEUG
OG0009867	LOC6599661|XP_002024793.2|DPER	LOC108107798|XP_017071002.1|DEUG
OG0009868	LOC6602297|XP_002027356.1|DPER	LOC108108242|XP_017071701.1|DEUG
OG0009869	LOC6588911|XP_026844801.1|DPER	LOC108111274|XP_017076154.1|DEUG
OG0009870	LOC6598939|XP_026848987.1|DPER	LOC108108430|XP_017071972.1|DEUG
OG0009871	LOC6592363|XP_026841876.1|DPER	LOC108112220|XP_017077526.1|DEUG
OG0009872	LOC6600813|XP_002025880.1|DPER	LOC108109221|XP_017073178.1|DEUG
OG0009873	LOC6593200|XP_026840928.1|DPER	LOC108113351|XP_017079403.1|DEUG
OG0009874	LOC6598895|XP_002024100.1|DPER	LOC108108445|XP_017071988.1|DEUG
OG0009875	LOC6603256|XP_002028243.2|DPER	LOC108116779|XP_017084303.1|DEUG
OG0009876	LOC6590250|XP_002016542.2|DPER	LOC108106390|XP_017068886.1|DEUG
OG0009877	LOC6593275|XP_026842268.1|DPER	LOC108104487|XP_017066087.1|DEUG
OG0009878	LOC113565073|XP_026841255.1|DPER	LOC108112764|XP_017078513.1|DEUG
OG0009879	LOC6592812|XP_002017609.1|DPER	LOC108112424|XP_017077755.1|DEUG
OG0009880	LOC6593179|XP_002018113.1|DPER	LOC108112334|XP_017077652.1|DEUG
OG0009881	LOC6590267|XP_026842309.1|DPER	LOC108111913|XP_017077041.1|DEUG
OG0009882	LOC113565025|XP_026840606.1|DPER	LOC108108964|XP_017072708.1|DEUG
OG0009883	LOC6593235|XP_002018356.2|DPER	LOC108108930|XP_017072672.1|DEUG
OG0009884	LOC6593238|XP_002018359.1|DPER	LOC108108934|XP_017072677.1|DEUG
OG0009885	LOC6593037|XP_002017714.1|DPER	LOC108104846|XP_017066652.1|DEUG
OG0009886	LOC6590043|XP_002016437.1|DPER	LOC108112613|XP_017078193.1|DEUG
OG0009887	LOC6592461|XP_002017796.1|DPER	LOC108104611|XP_017066274.1|DEUG
OG0009888	LOC6590242|XP_002016716.1|DPER	LOC108108974|XP_017072718.1|DEUG
OG0009889	LOC6589930|XP_026842069.1|DPER	LOC108112363|XP_017077682.1|DEUG
OG0009890	LOC6601626|XP_002026629.1|DPER	LOC108113095|XP_017079032.1|DEUG
OG0009891	LOC6592817|XP_002017614.1|DPER	LOC108115270|XP_017082116.1|DEUG
OG0009892	LOC6587379|XP_002013667.2|DPER, LOC6603106|XP_026847157.1|DPER, LOC6597457|XP_026849308.1|DPER	LOC108110059|XP_017074428.1|DEUG
OG0009893	LOC6592197|XP_002017832.1|DPER	LOC108106274|XP_017068730.1|DEUG
OG0009894	LOC6587674|XP_026850811.1|DPER	LOC108115177|XP_017081990.1|DEUG
OG0009895	LOC6594200|XP_026851199.1|DPER	LOC108116222|XP_017083499.1|DEUG
OG0009896	LOC6591908|XP_002017055.2|DPER	LOC108113685|XP_017079851.1|DEUG
OG0009897	LOC6594235|XP_002019969.2|DPER	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	LOC6591636|XP_002017127.1|DPER	LOC108116170|XP_017083397.1|DEUG
OG0009899	LOC6587404|XP_002013234.1|DPER	LOC108111653|XP_017076673.1|DEUG
OG0009900	LOC6588498|XP_002013914.1|DPER	LOC108116817|XP_017084355.1|DEUG
OG0009901	LOC6591647|XP_002016860.1|DPER	LOC108113619|XP_017079770.1|DEUG
OG0009902	LOC6594058|XP_002019857.2|DPER	LOC108116308|XP_017083587.1|DEUG
OG0009903	LOC6594630|XP_002019476.1|DPER	LOC108116202|XP_017083450.1|DEUG
OG0009904	LOC113567326|XP_026850532.1|DPER	LOC108109223|XP_017073186.1|DEUG
OG0009905	LOC6588615|XP_026840140.1|DPER	LOC108116826|XP_017084365.1|DEUG
OG0009906	LOC6588500|XP_002013162.1|DPER	LOC108116837|XP_017084379.1|DEUG
OG0009907	LOC6598842|XP_002023960.1|DPER	LOC108110187|XP_017074627.1|DEUG
OG0009909	LOC6587210|XP_002013023.2|DPER	LOC108115807|XP_017082885.1|DEUG
OG0009910	LOC6587496|XP_002013525.2|DPER	LOC108109433|XP_017073422.1|DEUG
OG0009911	LOC6590463|XP_026842243.1|DPER	LOC108112434|XP_017077769.1|DEUG
OG0009912	LOC6596473|XP_002021768.1|DPER	LOC108114817|XP_017081430.1|DEUG
OG0009913	LOC6603375|XP_002028355.1|DPER	LOC108111174|XP_017076042.1|DEUG
OG0009915	LOC6589043|XP_002015355.1|DPER, LOC6589781|XP_002015357.1|DPER, LOC6589044|XP_026843999.1|DPER	LOC108111448|XP_017076410.1|DEUG
OG0009919	LOC113565509|XP_026843547.1|DPER	LOC108113186|XP_017079205.1|DEUG, LOC108103011|XP_017063827.1|DEUG, LOC108113857|XP_017080056.1|DEUG
OG0009922	LOC113566558|XP_026848439.1|DPER	LOC108108057|XP_017071421.1|DEUG
OG0009925	LOC6591734|XP_026844082.1|DPER	LOC108116447|XP_017083849.1|DEUG
OG0009927	LOC6596672|XP_002021975.1|DPER	LOC108118532|XP_017086770.1|DEUG
OG0009928	LOC6595051|XP_002020574.1|DPER	LOC108111301|XP_017076184.1|DEUG
OG0009930	LOC6597588|XP_002022775.1|DPER	LOC108117513|XP_017085494.1|DEUG
OG0009931	LOC113565240|XP_026842769.1|DPER	LOC108112841|XP_017078640.1|DEUG
OG0009932	LOC6592923|XP_002018443.2|DPER	LOC108104851|XP_017066657.1|DEUG
OG0009937	LOC113565792|XP_026844771.1|DPER	LOC108109609|XP_017073661.1|DEUG
OG0009938	LOC6598427|XP_026848708.1|DPER	LOC108105337|XP_017067319.1|DEUG
OG0009940	LOC6592008|XP_026849438.1|DPER	LOC108113534|XP_017079617.1|DEUG
OG0009941	LOC6593705|XP_002018629.1|DPER	LOC108115453|XP_017082379.1|DEUG
OG0009942	LOC6601263|XP_026842001.1|DPER	LOC108104844|XP_017066645.1|DEUG
OG0009943	LOC6589003|XP_026844317.1|DPER	LOC108111438|XP_017076398.1|DEUG
OG0009944	LOC6596673|XP_002021976.1|DPER	LOC108118504|XP_017086732.1|DEUG
OG0009945	LOC6596898|XP_026849894.1|DPER	LOC108117607|XP_017085620.1|DEUG
OG0009946	LOC113564927|XP_026840202.1|DPER	LOC108116349|XP_017083652.1|DEUG
OG0009947	LOC6602930|XP_026848848.1|DPER	LOC108107523|XP_017070553.1|DEUG
OG0009948	LOC6596831|XP_002022012.1|DPER	LOC108105412|XP_017067449.1|DEUG
OG0009949	LOC6591376|XP_002017240.2|DPER	LOC108115035|XP_017081772.1|DEUG
OG0009950	LOC6594158|XP_026840247.1|DPER	LOC108116298|XP_017083576.1|DEUG
OG0009951	LOC6594094|XP_002019686.1|DPER	LOC108117226|XP_017085046.1|DEUG
OG0009952	LOC6591411|XP_002016937.1|DPER	LOC108105275|XP_017067253.1|DEUG
OG0009953	LOC6592007|XP_002017435.2|DPER	LOC108113526|XP_017079608.1|DEUG
OG0009954	LOC6591689|XP_002017326.1|DPER	LOC108111767|XP_017076821.1|DEUG
OG0009955	LOC6590339|XP_002016296.2|DPER	LOC108113028|XP_017078947.1|DEUG
OG0009956	LOC6600792|XP_002025815.2|DPER	LOC108103667|XP_017064714.1|DEUG
OG0009957	LOC6594970|XP_002020489.1|DPER	LOC108111404|XP_017076343.1|DEUG
OG0009958	LOC6587957|XP_002013014.1|DPER	LOC108115869|XP_017082989.1|DEUG
OG0009960	LOC6594386|XP_002019300.1|DPER	LOC108114959|XP_017081641.1|DEUG
OG0009962	LOC6587801|XP_002014045.1|DPER	LOC108116827|XP_017084367.1|DEUG
OG0009963	LOC6587635|XP_002013557.1|DPER	LOC108115663|XP_017082711.1|DEUG
OG0009964	LOC6595091|XP_002020153.1|DPER	LOC108116711|XP_017084221.1|DEUG
OG0009966	LOC6589842|XP_026844902.1|DPER	LOC108103063|XP_017063894.1|DEUG
OG0009968	LOC113565844|XP_026844986.1|DPER	LOC108110687|XP_017075303.1|DEUG
OG0009969	LOC6589081|XP_026844506.1|DPER	LOC108118461|XP_017086669.1|DEUG
OG0009970	LOC6588736|XP_002014933.1|DPER	LOC108107179|XP_017070087.1|DEUG
OG0009971	LOC6595429|XP_026844780.1|DPER	LOC108118451|XP_017086655.1|DEUG
OG0009972	LOC6589302|XP_002014393.1|DPER	LOC108110529|XP_017075099.1|DEUG
OG0009973	LOC6589879|XP_002014375.2|DPER	LOC108109011|XP_017072772.1|DEUG
OG0009974	LOC6596523|XP_026843228.1|DPER	LOC108103386|XP_017064322.1|DEUG
OG0009975	LOC6596339|XP_002021695.1|DPER	LOC108103416|XP_017064363.1|DEUG
OG0009976	LOC6593303|XP_002019191.1|DPER	LOC108106999|XP_017069829.1|DEUG
OG0009977	LOC6589139|XP_026844004.1|DPER	LOC108110976|XP_017075769.1|DEUG
OG0009978	LOC6588967|XP_002014427.1|DPER	LOC108110760|XP_017075461.1|DEUG
OG0009979	LOC6596255|XP_002021784.1|DPER	LOC108111199|XP_017076082.1|DEUG
OG0009980	LOC6596941|XP_002022223.2|DPER	LOC108107378|XP_017070377.1|DEUG
OG0009981	LOC6590282|XP_002016339.1|DPER	LOC108112446|XP_017077782.1|DEUG
OG0009982	LOC6590284|XP_002016341.2|DPER	LOC108112089|XP_017077328.1|DEUG
OG0009983	LOC6593201|XP_026840929.1|DPER	LOC108112675|XP_017078308.1|DEUG
OG0009984	LOC6600799|XP_002025970.1|DPER	LOC108106647|XP_017069351.1|DEUG
OG0009985	LOC113565129|XP_026841780.1|DPER	LOC108106481|XP_017069048.1|DEUG
OG0009986	LOC6591005|XP_026842838.1|DPER	LOC108112277|XP_017077588.1|DEUG
OG0009987	LOC6590949|XP_002016019.1|DPER	LOC108112339|XP_017077657.1|DEUG
OG0009988	LOC6590948|XP_002016018.1|DPER	LOC108112204|XP_017077509.1|DEUG
OG0009989	LOC6590458|XP_026842594.1|DPER	LOC108112669|XP_017078296.1|DEUG
OG0009990	LOC6593111|XP_002018340.1|DPER	LOC108108988|XP_017072735.1|DEUG
OG0009991	LOC6590874|XP_026842770.1|DPER	LOC108106467|XP_017069025.1|DEUG
OG0009992	LOC6600408|XP_002025442.1|DPER	LOC108110016|XP_017074343.1|DEUG
OG0009993	LOC6599339|XP_026847211.1|DPER	LOC108103616|XP_017064645.1|DEUG
OG0009994	LOC6598334|XP_026846319.1|DPER	LOC108103527|XP_017064529.1|DEUG
OG0009995	LOC6596955|XP_026845437.1|DPER	LOC108103789|XP_017064912.1|DEUG
OG0009996	LOC6596854|XP_002022086.1|DPER	LOC108103431|XP_017064390.1|DEUG
OG0009997	LOC6597494|XP_002022642.1|DPER	LOC108103131|XP_017063987.1|DEUG
OG0009998	LOC6598252|XP_026846236.1|DPER	LOC108104343|XP_017065826.1|DEUG
OG0009999	LOC6597488|XP_026848878.1|DPER	LOC108104975|XP_017066834.1|DEUG
OG0010000	LOC6597291|XP_002022432.1|DPER	LOC108116475|XP_017083898.1|DEUG
OG0010001	LOC6599385|XP_002024437.1|DPER	LOC108103802|XP_017064972.1|DEUG
OG0010002	LOC113566354|XP_026847437.1|DPER	LOC108104693|XP_017066392.1|DEUG
OG0010003	LOC6589604|XP_002014311.2|DPER	LOC108112006|XP_017077234.1|DEUG
OG0010004	LOC6600220|XP_002025218.2|DPER	LOC108109759|XP_017073923.1|DEUG
OG0010005	LOC6598432|XP_002023610.1|DPER	LOC108117230|XP_017085055.1|DEUG
OG0010006	LOC6598447|XP_026848672.1|DPER	LOC108105342|XP_017067328.1|DEUG
OG0010007	LOC6599261|XP_026848278.1|DPER	LOC108103259|XP_017064160.1|DEUG
OG0010008	LOC6601745|XP_002026820.1|DPER	LOC108110003|XP_017074330.1|DEUG
OG0010009	LOC6593474|XP_002019232.1|DPER	LOC108114810|XP_017081420.1|DEUG
OG0010010	LOC6599436|XP_002024534.1|DPER	LOC108109697|XP_017073812.1|DEUG
OG0010011	LOC6597776|XP_002022979.1|DPER	LOC108110283|XP_017074766.1|DEUG
OG0010012	LOC6599177|XP_026848322.1|DPER	LOC108102976|XP_017063774.1|DEUG
OG0010013	LOC6600723|XP_026848697.1|DPER	LOC108111843|XP_017076938.1|DEUG
OG0010014	LOC6599315|XP_026847105.1|DPER	LOC108109637|XP_017073702.1|DEUG
OG0010015	LOC6600724|XP_026848642.1|DPER	LOC108111841|XP_017076935.1|DEUG
OG0010016	LOC113566314|XP_026847217.1|DPER	LOC108102887|XP_017063575.1|DEUG
OG0010017	LOC6600722|XP_002025792.1|DPER	LOC108111844|XP_017076939.1|DEUG
OG0010018	LOC6600169|XP_002025268.2|DPER	LOC108103649|XP_017064695.1|DEUG
OG0010019	LOC6598401|XP_002023524.2|DPER	LOC108102963|XP_017063750.1|DEUG
OG0010020	LOC6597409|XP_026846555.1|DPER	LOC108117594|XP_017085598.1|DEUG
OG0010021	LOC6600038|XP_002025085.1|DPER	LOC108103984|XP_017065261.1|DEUG
OG0010022	LOC6597729|XP_026847041.1|DPER	LOC108117674|XP_017085691.1|DEUG
OG0010023	LOC6598348|XP_026846338.1|DPER	LOC108105419|XP_017067456.1|DEUG
OG0010024	LOC6598346|XP_002023472.1|DPER	LOC108105420|XP_017067457.1|DEUG
OG0010025	LOC6596766|XP_026845838.1|DPER	LOC108102445|XP_017062927.1|DEUG
OG0010026	LOC6602660|XP_002027700.1|DPER	LOC108118375|XP_017086536.1|DEUG
OG0010027	LOC6602663|XP_026845976.1|DPER	LOC108118072|XP_017086103.1|DEUG
OG0010028	LOC6599186|XP_026848247.1|DPER	LOC108117028|XP_017084689.1|DEUG
OG0010029	LOC6597329|XP_026846489.1|DPER	LOC108104995|XP_017066861.1|DEUG
OG0010030	LOC6598226|XP_002023368.1|DPER	LOC108118388|XP_017086551.1|DEUG
OG0010031	LOC6598223|XP_002023365.1|DPER	LOC108118345|XP_017086477.1|DEUG
OG0010032	LOC6596403|XP_002021588.1|DPER	LOC108105149|XP_017067073.1|DEUG
OG0010033	LOC113566143|XP_026846273.1|DPER	LOC108118141|XP_017086189.1|DEUG
OG0010034	LOC6598457|XP_002023685.2|DPER	LOC108118157|XP_017086205.1|DEUG
OG0010035	LOC6598490|XP_026846349.1|DPER	LOC108118148|XP_017086194.1|DEUG
OG0010036	LOC6598488|XP_026846278.1|DPER	LOC108118162|XP_017086213.1|DEUG
OG0010037	LOC6598487|XP_026846350.1|DPER	LOC108118142|XP_017086190.1|DEUG
OG0010038	LOC6596775|XP_026849899.1|DPER	LOC108110278|XP_017074753.1|DEUG
OG0010039	LOC6590681|XP_002015820.1|DPER	LOC108106354|XP_017068823.1|DEUG
OG0010040	LOC6593342|XP_002018744.2|DPER	LOC108107153|XP_017070051.1|DEUG
OG0010041	LOC6600361|XP_002025485.2|DPER	LOC108103339|XP_017064263.1|DEUG
OG0010042	LOC6597858|XP_002023051.1|DPER	LOC108103111|XP_017063968.1|DEUG
OG0010043	LOC6597889|XP_002023049.1|DPER	LOC108103174|XP_017064048.1|DEUG
OG0010044	LOC6600159|XP_002025242.2|DPER	LOC108103315|XP_017064233.1|DEUG
OG0010045	LOC6599924|XP_002025052.1|DPER	LOC108104988|XP_017066854.1|DEUG
OG0010046	LOC6599923|XP_002025051.1|DPER	LOC108104989|XP_017066855.1|DEUG
OG0010047	LOC6598525|XP_002023564.1|DPER	LOC108103013|XP_017063825.1|DEUG
OG0010048	LOC6600403|XP_002025458.1|DPER	LOC108110079|XP_017074456.1|DEUG
OG0010049	LOC6599112|XP_002024413.1|DPER	LOC108110086|XP_017074465.1|DEUG
OG0010050	LOC6599114|XP_026849252.1|DPER	LOC108110085|XP_017074464.1|DEUG
OG0010051	LOC6596815|XP_026845903.1|DPER	LOC108103533|XP_017064550.1|DEUG
OG0010052	LOC113566592|XP_026848692.1|DPER	LOC108102408|XP_017062857.1|DEUG
OG0010053	LOC6599927|XP_002025055.2|DPER	LOC108105103|XP_017067027.1|DEUG
OG0010054	LOC6598358|XP_026846316.1|DPER	LOC108103463|XP_017064446.1|DEUG
OG0010055	LOC6598362|XP_026846203.1|DPER	LOC108103445|XP_017064416.1|DEUG
OG0010056	LOC6597286|XP_002022573.2|DPER	LOC108109972|XP_017074281.1|DEUG
OG0010057	LOC6596658|XP_026845905.1|DPER	LOC108105537|XP_017067658.1|DEUG
OG0010058	LOC6599312|XP_026847221.1|DPER	LOC108103911|XP_017065149.1|DEUG
OG0010059	LOC6596927|XP_002021857.1|DPER	LOC108117600|XP_017085605.1|DEUG
OG0010060	LOC6604029|XP_026845253.1|DPER	LOC108103856|XP_017065050.1|DEUG
OG0010061	LOC6599744|XP_002024814.1|DPER	LOC108107696|XP_017070790.1|DEUG
OG0010062	LOC6601456|XP_002026458.2|DPER	LOC108107813|XP_017071032.1|DEUG
OG0010063	LOC6601391|XP_026847916.1|DPER	LOC108108424|XP_017071965.1|DEUG
OG0010064	LOC6601401|XP_026847886.1|DPER	LOC108108636|XP_017072226.1|DEUG
OG0010066	LOC6600327|XP_002025380.1|DPER	LOC108113582|XP_017079704.1|DEUG
OG0010067	LOC6601171|XP_026848082.1|DPER	LOC108107692|XP_017070786.1|DEUG
OG0010068	LOC6601159|XP_002026258.2|DPER	LOC108114183|XP_017080478.1|DEUG
OG0010069	LOC6595859|XP_002021404.2|DPER	LOC108114080|XP_017080327.1|DEUG
OG0010070	LOC113566390|XP_026847546.1|DPER	LOC108114212|XP_017080520.1|DEUG
OG0010071	LOC113566446|XP_026847824.1|DPER	LOC108108608|XP_017072195.1|DEUG
OG0010072	LOC6599589|XP_002024709.1|DPER	LOC108107697|XP_017070791.1|DEUG
OG0010073	LOC113566750|XP_026849570.1|DPER	LOC108109913|XP_017074210.1|DEUG
