Orthogroup	DPER.longest_only	DBIA.longest_only
OG0008965	LOC6589016|XP_026844898.1|DPER	LOC108034727|XP_016965159.1|DBIA
OG0008966	LOC6602441|XP_002027476.1|DPER	LOC108032416|XP_016961724.1|DBIA
OG0008968	LOC6595692|XP_002020718.1|DPER	LOC108027720|XP_016954762.1|DBIA
OG0008969	LOC6595628|XP_002020702.2|DPER	LOC108027719|XP_016954758.1|DBIA
OG0008970	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER	LOC108027692|XP_016954728.1|DBIA
OG0008971	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER	LOC108034749|XP_016965186.1|DBIA
OG0008972	LOC6601649|XP_026847621.1|DPER	LOC108028053|XP_016955181.1|DBIA
OG0008973	LOC6597051|XP_026845609.1|DPER	LOC108030528|XP_016958907.1|DBIA
OG0008974	LOC6595008|XP_002020465.1|DPER	LOC108025077|XP_016950824.1|DBIA, LOC108025086|XP_016950835.1|DBIA
OG0008975	LOC6593189|XP_002017904.1|DPER	LOC108024342|XP_016949733.1|DBIA, LOC108036311|XP_016967810.1|DBIA
OG0008976	LOC113566470|XP_026847972.1|DPER	LOC108035940|XP_016967225.1|DBIA
OG0008977	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER	LOC108032351|XP_016961651.1|DBIA
OG0008978	LOC6602149|XP_002027096.1|DPER	LOC108029992|XP_016957995.1|DBIA
OG0008979	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER	LOC108032326|XP_016961624.1|DBIA
OG0008983	LOC6591046|XP_002016557.2|DPER	LOC108026841|XP_016953506.1|DBIA
OG0008985	LOC6599814|XP_002024914.1|DPER	LOC108034785|XP_016965233.1|DBIA
OG0008986	LOC6591969|XP_002017013.2|DPER	LOC108027176|XP_016953953.1|DBIA
OG0008987	LOC6596515|XP_002021510.1|DPER	LOC108029092|XP_016956671.1|DBIA
OG0008988	LOC6588633|XP_002013600.2|DPER	LOC108031893|XP_016961150.1|DBIA
OG0008989	LOC6598582|XP_002023645.2|DPER	LOC108025862|XP_016952019.1|DBIA
OG0008990	LOC113566322|XP_026847267.1|DPER	LOC108034595|XP_016965016.1|DBIA
OG0008992	LOC6592004|XP_002016730.2|DPER	LOC108032253|XP_016961607.1|DBIA
OG0008993	LOC6598873|XP_026847800.1|DPER	LOC108028573|XP_016955968.1|DBIA
OG0008994	LOC6588763|XP_002014848.1|DPER	LOC108036106|XP_016967569.1|DBIA
OG0008995	LOC6601325|XP_002026376.1|DPER	LOC108026939|XP_016953641.1|DBIA
OG0008996	LOC6597700|XP_002022881.1|DPER	LOC108033226|XP_016962979.1|DBIA
OG0008997	LOC6598152|XP_002023489.1|DPER	LOC108023379|XP_016948273.1|DBIA
OG0008999	LOC6597471|XP_026849280.1|DPER	LOC108027482|XP_016954416.1|DBIA
OG0009000	LOC6596907|XP_002021868.2|DPER	LOC108032057|XP_016961365.1|DBIA
OG0009001	LOC6597974|XP_002023112.1|DPER	LOC108033908|XP_016964063.1|DBIA
OG0009002	LOC113565461|XP_026843317.1|DPER	LOC108031554|XP_016960585.1|DBIA
OG0009003	LOC6596800|XP_002021880.1|DPER	LOC108028136|XP_016955281.1|DBIA
OG0009004	LOC6593010|XP_002018462.1|DPER	LOC108022311|XP_016946660.1|DBIA
OG0009005	LOC6602239|XP_002027269.1|DPER	LOC108036747|XP_016968545.1|DBIA
OG0009006	LOC6595075|XP_002020339.1|DPER	LOC108032227|XP_016961579.1|DBIA
OG0009007	LOC6602999|XP_002028026.1|DPER	LOC108030998|XP_016959691.1|DBIA
OG0009008	LOC6594525|XP_002019467.1|DPER	LOC108031350|XP_016960104.1|DBIA
OG0009009	LOC6603309|XP_026849880.1|DPER	LOC108028931|XP_016956442.1|DBIA
OG0009010	LOC6601209|XP_026848068.1|DPER	LOC108035230|XP_016966248.1|DBIA
OG0009011	LOC6601890|XP_026849384.1|DPER	LOC108034838|XP_016965449.1|DBIA
OG0009012	LOC6593207|XP_002018036.1|DPER	LOC108026902|XP_016953600.1|DBIA
OG0009013	LOC6600221|XP_002025219.1|DPER	LOC108023530|XP_016948583.1|DBIA
OG0009014	LOC6599715|XP_002024900.2|DPER	LOC108034868|XP_016965540.1|DBIA
OG0009015	LOC6597139|XP_002022327.1|DPER	LOC108028510|XP_016955882.1|DBIA
OG0009016	LOC6599850|XP_002024999.1|DPER	LOC108035411|XP_016966520.1|DBIA
OG0009017	LOC6603377|XP_002028363.1|DPER	LOC108027872|XP_016954975.1|DBIA
OG0009018	LOC6602014|XP_002027042.1|DPER	LOC108036017|XP_016967427.1|DBIA
OG0009019	LOC6602009|XP_026846887.1|DPER	LOC108024910|XP_016950571.1|DBIA
OG0009020	LOC6588495|XP_026850274.1|DPER	LOC108026426|XP_016952847.1|DBIA
OG0009021	LOC6591980|XP_002017024.1|DPER	LOC108032926|XP_016962484.1|DBIA
OG0009022	LOC6587389|XP_002013864.1|DPER	LOC108023488|XP_016948506.1|DBIA
OG0009023	LOC6587710|XP_002014072.1|DPER	LOC108024417|XP_016949822.1|DBIA
OG0009024	LOC6595278|XP_026850609.1|DPER	LOC108031598|XP_016960665.1|DBIA
OG0009025	LOC6598723|XP_002023870.1|DPER	LOC108027232|XP_016954054.1|DBIA
OG0009026	LOC6587220|XP_002013513.2|DPER	LOC108026425|XP_016952846.1|DBIA
OG0009027	LOC113565046|XP_026840968.1|DPER	LOC108029491|XP_016957249.1|DBIA
OG0009028	LOC6599776|XP_002024863.1|DPER	LOC108035506|XP_016966655.1|DBIA
OG0009029	LOC6589742|XP_002014240.2|DPER	LOC108023832|XP_016948967.1|DBIA
OG0009030	LOC6595526|XP_002020661.2|DPER	LOC108027815|XP_016954882.1|DBIA
OG0009031	LOC6594193|XP_002019501.1|DPER	LOC108027361|XP_016954272.1|DBIA
OG0009032	LOC6594192|XP_002019500.1|DPER	LOC108027362|XP_016954273.1|DBIA
OG0009033	LOC6602245|XP_002027275.1|DPER	LOC108036793|XP_016968629.1|DBIA
OG0009034	LOC6596402|XP_002021587.1|DPER	LOC108032755|XP_016962234.1|DBIA
OG0009035	LOC6588677|XP_002014472.1|DPER	LOC108032815|XP_016962318.1|DBIA
OG0009036	LOC6593035|XP_002017712.2|DPER	LOC108036577|XP_016968318.1|DBIA
OG0009037	LOC6588856|XP_002015086.2|DPER	LOC108034842|XP_016965466.1|DBIA
OG0009038	LOC6587792|XP_002012964.1|DPER	LOC108024739|XP_016950325.1|DBIA
OG0009039	LOC6591901|XP_026840255.1|DPER	LOC108026173|XP_016952435.1|DBIA
OG0009040	LOC6590730|XP_026842906.1|DPER	LOC108022175|XP_016946508.1|DBIA
OG0009041	LOC6587988|XP_002012848.1|DPER	LOC108031673|XP_016960802.1|DBIA
OG0009042	LOC6589166|XP_002015023.1|DPER	LOC108027920|XP_016955032.1|DBIA
OG0009043	LOC6593296|XP_002019187.1|DPER	LOC108032748|XP_016962225.1|DBIA
OG0009044	LOC6596512|XP_002021507.1|DPER	LOC108029085|XP_016956661.1|DBIA
OG0009045	LOC6592032|XP_026851190.1|DPER	LOC108027343|XP_016954250.1|DBIA
OG0009046	LOC6602194|XP_026848033.1|DPER	LOC108030835|XP_016959448.1|DBIA
OG0009047	LOC6590882|XP_026841506.1|DPER	LOC108030441|XP_016958820.1|DBIA
OG0009048	LOC6593824|XP_002018903.1|DPER	LOC108032517|XP_016961841.1|DBIA
OG0009049	LOC6594220|XP_002019455.1|DPER	LOC108026277|XP_016952629.1|DBIA
OG0009050	LOC6597998|XP_002023223.1|DPER	LOC108032551|XP_016961917.1|DBIA
OG0009051	LOC6593166|XP_002018180.2|DPER	LOC108029593|XP_016957450.1|DBIA
OG0009052	LOC6594165|XP_002019574.2|DPER	LOC108027446|XP_016954386.1|DBIA
OG0009053	LOC6592120|XP_026850740.1|DPER	LOC108026360|XP_016952756.1|DBIA
OG0009054	LOC6591875|XP_026845013.1|DPER	LOC108031920|XP_016961180.1|DBIA
OG0009055	LOC6598064|XP_026843865.1|DPER	LOC108033617|XP_016963469.1|DBIA
OG0009056	LOC6593417|XP_002019123.2|DPER	LOC108033375|XP_016963182.1|DBIA
OG0009057	LOC6601106|XP_002026071.2|DPER	LOC108029017|XP_016956555.1|DBIA
OG0009058	LOC6602560|XP_002027581.2|DPER	LOC108036006|XP_016967391.1|DBIA
OG0009059	LOC6601377|XP_002026513.2|DPER	LOC108028736|XP_016956191.1|DBIA
OG0009060	LOC6591946|XP_002017490.1|DPER	LOC108024602|XP_016950105.1|DBIA
OG0009061	LOC6593245|XP_026840812.1|DPER	LOC108022748|XP_016947330.1|DBIA
OG0009062	LOC6590098|XP_002015983.1|DPER	LOC108036337|XP_016967868.1|DBIA
OG0009063	LOC6589652|XP_026844194.1|DPER	LOC108033825|XP_016963942.1|DBIA
OG0009064	LOC6590813|XP_002016670.2|DPER	LOC108030031|XP_016958077.1|DBIA
OG0009065	LOC6595117|XP_002020191.1|DPER	LOC108024725|XP_016950308.1|DBIA
OG0009066	LOC6599783|XP_002024870.1|DPER	LOC108034516|XP_016964929.1|DBIA
OG0009067	LOC6600501|XP_026847644.1|DPER	LOC108030817|XP_016959406.1|DBIA
OG0009068	LOC6602062|XP_002027168.1|DPER	LOC108029914|XP_016957896.1|DBIA
OG0009069	LOC6595405|XP_026844371.1|DPER	LOC108033315|XP_016963083.1|DBIA
OG0009070	LOC6592267|XP_002017845.1|DPER	LOC108036600|XP_016968349.1|DBIA
OG0009071	LOC6591849|XP_026850976.1|DPER	LOC108026141|XP_016952359.1|DBIA
OG0009072	LOC6594703|XP_002019558.2|DPER	LOC108027329|XP_016954228.1|DBIA
OG0009073	LOC6594418|XP_002019682.1|DPER	LOC108032136|XP_016961460.1|DBIA
OG0009074	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER	LOC108024968|XP_016950700.1|DBIA
OG0009075	LOC6591697|XP_002017268.1|DPER	LOC108032930|XP_016962489.1|DBIA
OG0009076	LOC6594286|XP_026846041.1|DPER	LOC108031845|XP_016961084.1|DBIA
OG0009077	LOC6591628|XP_002017195.2|DPER	LOC108032916|XP_016962468.1|DBIA
OG0009078	LOC6594148|XP_026850236.1|DPER	LOC108024517|XP_016949957.1|DBIA
OG0009079	LOC6592105|XP_026839991.1|DPER	LOC108031411|XP_016960297.1|DBIA
OG0009080	LOC6592180|XP_002017040.1|DPER	LOC108026333|XP_016952725.1|DBIA
OG0009081	LOC6591728|XP_002016905.1|DPER	LOC108025156|XP_016950922.1|DBIA
OG0009082	LOC6594132|XP_002019436.2|DPER	LOC108024378|XP_016949770.1|DBIA
OG0009083	LOC6597642|XP_026848918.1|DPER	LOC108023794|XP_016948922.1|DBIA
OG0009084	LOC6594675|XP_026850267.1|DPER	LOC108031790|XP_016960992.1|DBIA
OG0009085	LOC6594477|XP_026850222.1|DPER	LOC108024806|XP_016950417.1|DBIA
OG0009086	LOC6591317|XP_026841414.1|DPER	LOC108024982|XP_016950719.1|DBIA
OG0009087	LOC6594824|XP_002020019.1|DPER	LOC108024801|XP_016950410.1|DBIA
OG0009088	LOC6594835|XP_002020530.1|DPER	LOC108025400|XP_016951366.1|DBIA
OG0009089	LOC6602637|XP_002027658.1|DPER	LOC108024351|XP_016949742.1|DBIA
OG0009090	LOC6594908|XP_002020508.1|DPER	LOC108025427|XP_016951401.1|DBIA
OG0009091	LOC6594604|XP_026850289.1|DPER	LOC108024934|XP_016950621.1|DBIA
OG0009092	LOC6588565|XP_002013951.1|DPER	LOC108027434|XP_016954371.1|DBIA
OG0009093	LOC6587435|XP_026851111.1|DPER	LOC108024759|XP_016950360.1|DBIA
OG0009094	LOC6595159|XP_002020286.2|DPER	LOC108026093|XP_016952282.1|DBIA
OG0009095	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER	LOC108025988|XP_016952170.1|DBIA
OG0009096	LOC6598753|XP_002023787.1|DPER	LOC108025139|XP_016950901.1|DBIA
OG0009097	LOC6598752|XP_002023786.2|DPER	LOC108025154|XP_016950920.1|DBIA
OG0009098	LOC6598658|XP_026843753.1|DPER	LOC108025389|XP_016951350.1|DBIA
OG0009099	LOC6594799|XP_002020480.1|DPER	LOC108025482|XP_016951486.1|DBIA
OG0009100	LOC6596407|XP_002021592.1|DPER	LOC108028985|XP_016956515.1|DBIA
OG0009101	LOC113565636|XP_026843984.1|DPER	LOC108027721|XP_016954763.1|DBIA
OG0009102	LOC6588704|XP_026844966.1|DPER	LOC108029137|XP_016956749.1|DBIA
OG0009103	LOC6589050|XP_002014965.2|DPER	LOC108029009|XP_016956542.1|DBIA
OG0009104	LOC6589084|XP_002014966.2|DPER	LOC108029264|XP_016956952.1|DBIA
OG0009105	LOC6602258|XP_002027288.1|DPER	LOC108036812|XP_016968650.1|DBIA
OG0009106	LOC6588953|XP_026844430.1|DPER	LOC108032807|XP_016962307.1|DBIA
OG0009107	LOC6593644|XP_026843539.1|DPER	LOC108034227|XP_016964562.1|DBIA
OG0009108	LOC6594236|XP_002019970.1|DPER	LOC108026434|XP_016952859.1|DBIA
OG0009109	LOC6589292|XP_002015062.1|DPER	LOC108034319|XP_016964678.1|DBIA
OG0009110	LOC6589821|XP_002014604.1|DPER	LOC108029058|XP_016956614.1|DBIA
OG0009111	LOC113566341|XP_026847394.1|DPER	LOC108035100|XP_016966015.1|DBIA
OG0009112	LOC6589671|XP_026844144.1|DPER	LOC108029133|XP_016956745.1|DBIA
OG0009113	LOC6596635|XP_002021643.1|DPER	LOC108034181|XP_016964487.1|DBIA
OG0009114	LOC113565423|XP_026843161.1|DPER	LOC108029164|XP_016956794.1|DBIA
OG0009115	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER	LOC108024073|XP_016949334.1|DBIA
OG0009116	LOC6603390|XP_002028359.2|DPER	LOC108027679|XP_016954714.1|DBIA
OG0009117	LOC6596542|XP_002021679.1|DPER	LOC108033316|XP_016963084.1|DBIA
OG0009118	LOC6598338|XP_002023465.1|DPER	LOC108023171|XP_016947902.1|DBIA
OG0009119	LOC6598104|XP_002023246.2|DPER	LOC108033560|XP_016963393.1|DBIA
OG0009120	LOC6602519|XP_026848845.1|DPER	LOC108034463|XP_016964836.1|DBIA
OG0009121	LOC6591166|XP_002016269.1|DPER	LOC108030424|XP_016958799.1|DBIA
OG0009122	LOC6592408|XP_002018153.2|DPER	LOC108022246|XP_016946594.1|DBIA
OG0009123	LOC6592479|XP_002017921.1|DPER	LOC108022924|XP_016947625.1|DBIA
OG0009124	LOC6593783|XP_026843285.1|DPER	LOC108032402|XP_016961712.1|DBIA
OG0009125	LOC6590596|XP_002015561.1|DPER	LOC108030203|XP_016958449.1|DBIA
OG0009126	LOC6590285|XP_002016342.1|DPER	LOC108022169|XP_016946502.1|DBIA
OG0009127	LOC6600854|XP_002025991.1|DPER	LOC108022932|XP_016947633.1|DBIA
OG0009128	LOC6591218|XP_002015594.1|DPER	LOC108029938|XP_016957922.1|DBIA
OG0009129	LOC6591183|XP_002015441.1|DPER	LOC108029407|XP_016957129.1|DBIA
OG0009130	LOC6590468|XP_026842821.1|DPER	LOC108029521|XP_016957309.1|DBIA
OG0009131	LOC6591030|XP_002016649.1|DPER	LOC108036349|XP_016967911.1|DBIA
OG0009132	LOC6590076|XP_002015666.2|DPER	LOC108022594|XP_016947110.1|DBIA
OG0009133	LOC6590270|XP_002015473.1|DPER	LOC108029427|XP_016957161.1|DBIA
OG0009135	LOC6592547|XP_026842031.1|DPER	LOC108036592|XP_016968341.1|DBIA
OG0009136	LOC6600950|XP_026842700.1|DPER	LOC108030452|XP_016958834.1|DBIA
OG0009137	LOC6590243|XP_026842004.1|DPER	LOC108022238|XP_016946585.1|DBIA
OG0009138	LOC6590220|XP_002016533.1|DPER	LOC108022291|XP_016946639.1|DBIA
OG0009139	LOC6600858|XP_002025995.1|DPER	LOC108023094|XP_016947844.1|DBIA
OG0009140	LOC6593053|XP_002018465.1|DPER	LOC108022228|XP_016946575.1|DBIA
OG0009141	LOC6591143|XP_026841485.1|DPER	LOC108029933|XP_016957917.1|DBIA
OG0009142	LOC6590907|XP_002015584.1|DPER	LOC108030046|XP_016958110.1|DBIA
OG0009143	LOC6590928|XP_026842716.1|DPER	LOC108026970|XP_016953675.1|DBIA
OG0009144	LOC113565235|XP_026842714.1|DPER	LOC108026720|XP_016953317.1|DBIA
OG0009145	LOC6592231|XP_002018050.1|DPER	LOC108022264|XP_016946610.1|DBIA
OG0009146	LOC6592432|XP_002018005.1|DPER	LOC108029681|XP_016957620.1|DBIA
OG0009147	LOC6601599|XP_002026620.2|DPER	LOC108036513|XP_016968207.1|DBIA
OG0009148	LOC6590325|XP_002016214.2|DPER	LOC108029661|XP_016957577.1|DBIA
OG0009149	LOC6603464|XP_002028434.1|DPER	LOC108026603|XP_016953065.1|DBIA
OG0009150	LOC6592758|XP_002017876.2|DPER	LOC108029470|XP_016957213.1|DBIA
OG0009151	LOC6592820|XP_002017749.2|DPER	LOC108022994|XP_016947712.1|DBIA
OG0009152	LOC6592695|XP_002017732.1|DPER	LOC108036318|XP_016967819.1|DBIA
OG0009153	LOC6591003|XP_002016567.1|DPER	LOC108026652|XP_016953179.1|DBIA
OG0009154	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER	LOC108026056|XP_016952239.1|DBIA
OG0009155	LOC6590855|XP_002016613.1|DPER	LOC108029537|XP_016957335.1|DBIA
OG0009156	LOC6593470|XP_026843343.1|DPER	LOC108032408|XP_016961717.1|DBIA
OG0009157	LOC6597955|XP_002023158.1|DPER	LOC108034124|XP_016964401.1|DBIA
OG0009158	LOC6601048|XP_026849723.1|DPER	LOC108031362|XP_016960124.1|DBIA
OG0009159	LOC6600206|XP_002025306.1|DPER	LOC108026283|XP_016952641.1|DBIA
OG0009160	LOC6590338|XP_002016295.1|DPER	LOC108027681|XP_016954717.1|DBIA
OG0009161	LOC6597398|XP_026846523.1|DPER	LOC108023698|XP_016948813.1|DBIA
OG0009162	LOC6601421|XP_002026490.1|DPER	LOC108034550|XP_016964966.1|DBIA
OG0009163	LOC6600286|XP_026849057.1|DPER	LOC108035700|XP_016966910.1|DBIA
OG0009164	LOC6595886|XP_026845273.1|DPER	LOC108035186|XP_016966155.1|DBIA
OG0009165	LOC6601475|XP_002026419.2|DPER	LOC108027996|XP_016955112.1|DBIA
OG0009166	LOC6602327|XP_002027341.2|DPER	LOC108034439|XP_016964812.1|DBIA
OG0009167	LOC6601228|XP_002026286.2|DPER	LOC108028675|XP_016956098.1|DBIA
OG0009168	LOC6601229|XP_026848117.1|DPER	LOC108028676|XP_016956100.1|DBIA
OG0009169	LOC6599837|XP_002024856.2|DPER	LOC108034919|XP_016965661.1|DBIA
OG0009170	LOC113566355|XP_026847452.1|DPER	LOC108034678|XP_016965109.1|DBIA
OG0009171	LOC6601012|XP_002026167.1|DPER	LOC108034891|XP_016965591.1|DBIA
OG0009172	LOC6600645|XP_026847544.1|DPER	LOC108030655|XP_016959160.1|DBIA
OG0009173	LOC6599622|XP_002024732.1|DPER	LOC108035226|XP_016966245.1|DBIA
OG0009174	LOC6604207|XP_002029130.2|DPER	LOC108025650|XP_016951678.1|DBIA
OG0009175	LOC6593887|XP_002019182.1|DPER	LOC108036773|XP_016968601.1|DBIA
OG0009176	LOC6595846|XP_002021376.1|DPER	LOC108035650|XP_016966845.1|DBIA
OG0009178	LOC6596961|XP_002022159.1|DPER	LOC108030672|XP_016959187.1|DBIA
OG0009179	LOC6596167|XP_026845410.1|DPER	LOC108030764|XP_016959306.1|DBIA
OG0009180	LOC6601948|XP_002026998.1|DPER	LOC108034957|XP_016965737.1|DBIA
OG0009181	LOC6595985|XP_002021051.1|DPER	LOC108028711|XP_016956150.1|DBIA
OG0009182	LOC6596943|XP_026845213.1|DPER	LOC108030660|XP_016959171.1|DBIA
OG0009183	LOC6602198|XP_002027208.1|DPER	LOC108034396|XP_016964766.1|DBIA
OG0009184	LOC6603436|XP_002028414.2|DPER	LOC108030721|XP_016959252.1|DBIA
OG0009185	LOC6595769|XP_026845346.1|DPER	LOC108030905|XP_016959573.1|DBIA
OG0009186	LOC6601823|XP_002026889.2|DPER	LOC108028787|XP_016956256.1|DBIA
OG0009187	LOC6587363|XP_002014195.1|DPER	LOC108032111|XP_016961431.1|DBIA
OG0009188	LOC6593048|XP_002017603.1|DPER	LOC108023125|XP_016947883.1|DBIA
OG0009189	LOC6599807|XP_002024907.1|DPER	LOC108035538|XP_016966694.1|DBIA
OG0009190	LOC6601188|XP_002026220.1|DPER	LOC108034632|XP_016965059.1|DBIA
OG0009191	LOC6591131|XP_002016491.2|DPER	LOC108022065|XP_016946399.1|DBIA
OG0009192	LOC6603243|XP_002028229.1|DPER	LOC108023633|XP_016948738.1|DBIA
OG0009193	LOC6598094|XP_026843166.1|DPER	LOC108032634|XP_016962067.1|DBIA
OG0009194	LOC6593799|XP_002019266.1|DPER	LOC108029875|XP_016957855.1|DBIA
OG0009195	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER	LOC108034690|XP_016965120.1|DBIA
OG0009196	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER	LOC108034460|XP_016964833.1|DBIA
OG0009197	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER	LOC108028808|XP_016956282.1|DBIA
OG0009198	LOC6596962|XP_002022160.2|DPER	LOC108030514|XP_016958891.1|DBIA
OG0009199	LOC6599047|XP_026848999.1|DPER	LOC108028135|XP_016955280.1|DBIA
OG0009200	LOC6590523|XP_002016452.2|DPER	LOC108022898|XP_016947586.1|DBIA
OG0009201	LOC6592881|XP_002018548.1|DPER	LOC108030455|XP_016958837.1|DBIA
OG0009202	LOC6601283|XP_002026355.1|DPER	LOC108022374|XP_016946744.1|DBIA
OG0009203	LOC6603142|XP_002028161.1|DPER	LOC108029414|XP_016957137.1|DBIA
OG0009204	LOC6593231|XP_002018352.1|DPER	LOC108029436|XP_016957172.1|DBIA, LOC108029411|XP_016957133.1|DBIA
OG0009205	LOC6593237|XP_002018358.1|DPER	LOC108029390|XP_016957106.1|DBIA
OG0009206	LOC6590939|XP_002016172.2|DPER	LOC108022494|XP_016946936.1|DBIA
OG0009207	LOC6594237|XP_002019971.1|DPER	LOC108026087|XP_016952274.1|DBIA
OG0009209	LOC6594481|XP_002019747.1|DPER	LOC108024318|XP_016949709.1|DBIA
OG0009210	LOC6592877|XP_002018544.1|DPER	LOC108029970|XP_016957965.1|DBIA
OG0009211	LOC113565498|XP_026843507.1|DPER	LOC108034185|XP_016964493.1|DBIA
OG0009213	LOC113566180|XP_026846394.1|DPER	LOC108026808|XP_016953499.1|DBIA
OG0009214	LOC113566923|XP_026849937.1|DPER, LOC6603980|XP_026850053.1|DPER, LOC113566926|XP_026849940.1|DPER, LOC113566947|XP_026849988.1|DPER, LOC113566925|XP_026849939.1|DPER, LOC6603901|XP_002028846.2|DPER, LOC6594725|XP_026847636.1|DPER, LOC113566919|XP_026849932.1|DPER	LOC108034684|XP_016965113.1|DBIA
OG0009220	LOC6598327|XP_002023388.1|DPER	LOC108033146|XP_016962859.1|DBIA
OG0009221	LOC6589385|XP_026844221.1|DPER	LOC108033458|XP_016963283.1|DBIA
OG0009222	LOC6603548|XP_026845785.1|DPER	LOC108025887|XP_016952052.1|DBIA
OG0009224	LOC6591444|XP_026846265.1|DPER	LOC108027018|XP_016953703.1|DBIA
OG0009228	LOC6598157|XP_002023444.2|DPER	LOC108024016|XP_016949265.1|DBIA
OG0009229	LOC6591413|XP_026842275.1|DPER	LOC108027295|XP_016954176.1|DBIA
OG0009231	LOC6597757|XP_026846496.1|DPER	LOC108033012|XP_016962628.1|DBIA
OG0009232	LOC6597553|XP_002022802.1|DPER	LOC108021959|XP_016946278.1|DBIA
OG0009234	LOC6599274|XP_026848235.1|DPER	LOC108033091|XP_016962776.1|DBIA
OG0009236	LOC113564928|XP_026840216.1|DPER	LOC108035139|XP_016966070.1|DBIA
OG0009237	LOC113565727|XP_026844504.1|DPER	LOC108034334|XP_016964702.1|DBIA
OG0009238	LOC6600643|XP_002025653.1|DPER	LOC108030674|XP_016959191.1|DBIA
OG0009239	LOC6603331|XP_002028315.1|DPER	LOC108030755|XP_016959295.1|DBIA
OG0009241	LOC6596424|XP_002021822.1|DPER	LOC108027874|XP_016954978.1|DBIA
OG0009245	LOC6594309|XP_002019807.1|DPER	LOC108025396|XP_016951365.1|DBIA
OG0009247	LOC6588509|XP_002014165.2|DPER	LOC108023472|XP_016948482.1|DBIA
OG0009248	LOC6598520|XP_002023559.1|DPER	LOC108024005|XP_016949236.1|DBIA
OG0009249	LOC6596644|XP_002021652.1|DPER	LOC108033383|XP_016963191.1|DBIA
OG0009251	LOC6600711|XP_002025826.2|DPER	LOC108033416|XP_016963230.1|DBIA
OG0009252	LOC6596835|XP_026845852.1|DPER	LOC108024194|XP_016949529.1|DBIA
OG0009253	LOC6598245|XP_002023415.1|DPER	LOC108023650|XP_016948758.1|DBIA
OG0009254	LOC6598342|XP_026846334.1|DPER	LOC108023710|XP_016948829.1|DBIA
OG0009255	LOC6600701|XP_002025865.1|DPER	LOC108023437|XP_016948416.1|DBIA
OG0009256	LOC6601731|XP_002026789.1|DPER	LOC108035806|XP_016967042.1|DBIA
OG0009257	LOC6600024|XP_026849124.1|DPER	LOC108033077|XP_016962735.1|DBIA
OG0009258	LOC6600458|XP_026848423.1|DPER	LOC108025793|XP_016951917.1|DBIA
OG0009259	LOC6598597|XP_002023630.2|DPER	LOC108033089|XP_016962773.1|DBIA
OG0009260	LOC6597836|XP_002022914.1|DPER	LOC108027168|XP_016953939.1|DBIA
OG0009261	LOC6600760|XP_002025768.1|DPER	LOC108024010|XP_016949246.1|DBIA
OG0009262	LOC6602870|XP_002027905.1|DPER	LOC108033213|XP_016962957.1|DBIA
OG0009263	LOC6597441|XP_026846514.1|DPER	LOC108024164|XP_016949467.1|DBIA
OG0009264	LOC6597454|XP_026846520.1|DPER	LOC108024264|XP_016949640.1|DBIA
OG0009265	LOC6597360|XP_002022401.2|DPER	LOC108024095|XP_016949358.1|DBIA
OG0009266	LOC6602257|XP_002027287.1|DPER	LOC108036732|XP_016968519.1|DBIA
OG0009268	LOC6592203|XP_002017838.1|DPER	LOC108036432|XP_016968060.1|DBIA
OG0009269	LOC6591409|XP_026850084.1|DPER	LOC108025076|XP_016950850.1|DBIA
OG0009270	LOC6591092|XP_002016124.2|DPER	LOC108022239|XP_016946587.1|DBIA
OG0009271	LOC6598369|XP_026846165.1|DPER	LOC108033118|XP_016962813.1|DBIA
OG0009272	LOC6601850|XP_026849323.1|DPER	LOC108028064|XP_016955193.1|DBIA
OG0009273	LOC6588720|XP_026844485.1|DPER	LOC108028999|XP_016956533.1|DBIA
OG0009274	LOC6600605|XP_026847625.1|DPER	LOC108034947|XP_016965716.1|DBIA
OG0009275	LOC6602758|XP_002027787.2|DPER	LOC108023331|XP_016948141.1|DBIA
OG0009276	LOC6591253|XP_002015453.2|DPER	LOC108026548|XP_016952987.1|DBIA
OG0009277	LOC6596678|XP_002021981.1|DPER	LOC108024085|XP_016949348.1|DBIA
OG0009278	LOC6596735|XP_026845841.1|DPER	LOC108023195|XP_016947940.1|DBIA
OG0009279	LOC6593725|XP_002019103.1|DPER	LOC108033491|XP_016963318.1|DBIA
OG0009280	LOC6597349|XP_026846449.1|DPER	LOC108021972|XP_016946298.1|DBIA
OG0009281	LOC6600081|XP_026845114.1|DPER	LOC108025918|XP_016952094.1|DBIA
OG0009282	LOC6593601|XP_002018656.1|DPER	LOC108036841|XP_016968695.1|DBIA
