Orthogroup	DPER.longest_only	DSAN.longest_only
OG0007600	LOC6602380|XP_026848535.1|DPER	LOC120448047|XP_039485726.1|DSAN
OG0007601	LOC6597046|XP_002022206.1|DPER	LOC120449251|XP_039487561.1|DSAN
OG0007602	LOC6595763|XP_002021344.1|DPER	LOC120448702|XP_039486791.1|DSAN
OG0007603	LOC6595764|XP_002021345.2|DPER	LOC120448700|XP_039486789.1|DSAN
OG0007604	LOC6601054|XP_002026109.2|DPER	LOC120448686|XP_039486760.1|DSAN
OG0007605	LOC6603732|XP_026850086.1|DPER	LOC120447625|XP_039485053.1|DSAN
OG0007606	LOC6600653|XP_026847663.1|DPER	LOC120450515|XP_039489522.1|DSAN
OG0007607	LOC6588127|XP_026840661.1|DPER	LOC120451178|XP_039490550.1|DSAN
OG0007608	LOC6601831|XP_002026897.2|DPER	LOC120450453|XP_039489407.1|DSAN
OG0007609	LOC6598196|XP_002023531.2|DPER	LOC120457314|XP_039500746.1|DSAN
OG0007610	LOC6592268|XP_026841687.1|DPER	LOC120458705|XP_039502383.1|DSAN
OG0007611	LOC6601994|XP_026846807.1|DPER	LOC120454879|XP_039496384.1|DSAN
OG0007612	LOC6593036|XP_026842321.1|DPER	LOC120450899|XP_039490081.1|DSAN
OG0007613	LOC6600824|XP_002025891.2|DPER	LOC120445042|XP_039481084.1|DSAN
OG0007614	LOC6600604|XP_026847509.1|DPER	LOC120448016|XP_039485678.1|DSAN
OG0007615	LOC6599633|XP_002024743.1|DPER	LOC120449972|XP_039488614.1|DSAN
OG0007616	LOC6587422|XP_002013035.1|DPER	LOC120454561|XP_039495887.1|DSAN
OG0007617	LOC6596042|XP_026845671.1|DPER	LOC120449124|XP_039487371.1|DSAN
OG0007618	LOC6595854|XP_002021384.1|DPER	LOC120450051|XP_039488741.1|DSAN
OG0007619	LOC6600611|XP_002025600.1|DPER	LOC120447631|XP_039485068.1|DSAN
OG0007620	LOC6599736|XP_026847243.1|DPER	LOC120449220|XP_039487522.1|DSAN
OG0007621	LOC6592343|XP_002018290.2|DPER	LOC120458310|XP_039501850.1|DSAN
OG0007622	LOC6598924|XP_026847842.1|DPER	LOC120447528|XP_039484897.1|DSAN
OG0007623	LOC6596033|XP_026845718.1|DPER	LOC120450537|XP_039489562.1|DSAN
OG0007624	LOC6601855|XP_002026904.2|DPER	LOC120449681|XP_039488226.1|DSAN
OG0007625	LOC6598877|XP_026847947.1|DPER	LOC120447596|XP_039484998.1|DSAN
OG0007626	LOC6601028|XP_002026150.1|DPER	LOC120447449|XP_039484742.1|DSAN
OG0007627	LOC6601029|XP_002026151.2|DPER	LOC120447448|XP_039484741.1|DSAN
OG0007628	LOC6603483|XP_002028464.1|DPER	LOC120454911|XP_039496541.1|DSAN
OG0007629	LOC6601218|XP_002026314.1|DPER	LOC120449531|XP_039487985.1|DSAN
OG0007630	LOC6594104|XP_002019881.1|DPER	LOC120452130|XP_039492147.1|DSAN
OG0007631	LOC6595180|XP_026850764.1|DPER	LOC120453360|XP_039493966.1|DSAN
OG0007632	LOC113566799|XP_026849766.1|DPER	LOC120448691|XP_039486775.1|DSAN
OG0007633	LOC6589215|XP_026844015.1|DPER	LOC120446874|XP_039484016.1|DSAN
OG0007634	LOC6594790|XP_002020471.1|DPER	LOC120452993|XP_039493429.1|DSAN
OG0007635	LOC6598039|XP_002023197.1|DPER	LOC120454982|XP_039496711.1|DSAN
OG0007636	LOC6595729|XP_002020763.1|DPER, LOC113566472|XP_026848012.1|DPER	LOC120450286|XP_039489137.1|DSAN
OG0007637	LOC6597915|XP_002023078.2|DPER	LOC120457831|XP_039501262.1|DSAN
OG0007638	LOC6596743|XP_026845957.1|DPER	LOC120456577|XP_039499400.1|DSAN
OG0007639	LOC6602901|XP_002027924.1|DPER	LOC120455099|XP_039496909.1|DSAN
OG0007640	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER	LOC120458322|XP_039501871.1|DSAN
OG0007641	LOC6594285|XP_002019611.1|DPER	LOC120454356|XP_039495512.1|DSAN
OG0007642	LOC6600890|XP_026840827.1|DPER	LOC120444465|XP_039480071.1|DSAN
OG0007643	LOC6592179|XP_026851113.1|DPER	LOC120452871|XP_039493251.1|DSAN
OG0007644	LOC6588164|XP_026848656.1|DPER	LOC120452732|XP_039493035.1|DSAN
OG0007645	LOC6594234|XP_002019968.2|DPER	LOC120451818|XP_039491720.1|DSAN
OG0007646	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER	LOC120458420|XP_039501991.1|DSAN
OG0007647	LOC6593900|XP_026843652.1|DPER	LOC120447127|XP_039484494.1|DSAN
OG0007648	LOC6592791|XP_002017822.1|DPER	LOC120443680|XP_039482944.1|DSAN
OG0007649	LOC6602512|XP_002027494.1|DPER, LOC6588844|XP_026844620.1|DPER	LOC120448818|XP_039486950.1|DSAN
OG0007650	LOC6603463|XP_002028433.1|DPER	LOC120444863|XP_039480763.1|DSAN
OG0007651	LOC6602569|XP_002027603.2|DPER	LOC120455878|XP_039498295.1|DSAN
OG0007652	LOC113565170|XP_026842205.1|DPER	LOC120449625|XP_039488146.1|DSAN
OG0007653	LOC6601859|XP_026849348.1|DPER, LOC6588866|XP_002015315.2|DPER	LOC120448391|XP_039486313.1|DSAN
OG0007654	LOC6603900|XP_002028847.2|DPER, LOC6594893|XP_002019984.1|DPER, LOC113566922|XP_026849936.1|DPER, LOC113566866|XP_026849829.1|DPER, LOC113567146|XP_026850123.1|DPER, LOC113566927|XP_026849941.1|DPER, LOC6604452|XP_026849931.1|DPER, LOC113566928|XP_026849942.1|DPER, LOC113566924|XP_026849938.1|DPER, LOC113567145|XP_026850122.1|DPER, LOC6600616|XP_002025572.2|DPER	LOC120449952|XP_039488588.1|DSAN
OG0007655	LOC6602689|XP_026846024.1|DPER	LOC120446642|XP_039483645.1|DSAN
OG0007656	LOC6594360|XP_002019952.2|DPER	LOC120453057|XP_039493513.1|DSAN
OG0007657	LOC6598620|XP_002023832.2|DPER	LOC120454170|XP_039495177.1|DSAN, LOC120453986|XP_039494876.1|DSAN
OG0007658	LOC6590530|XP_026842274.1|DPER	LOC120447156|XP_039484542.1|DSAN, LOC120447155|XP_039484541.1|DSAN
OG0007659	LOC113565120|XP_026841688.1|DPER	LOC120458606|XP_039502247.1|DSAN
OG0007660	LOC6594482|XP_002019748.1|DPER	LOC120453763|XP_039494531.1|DSAN
OG0007662	LOC6589934|XP_026842878.1|DPER, LOC6591153|XP_002015922.1|DPER	LOC120444888|XP_039480806.1|DSAN, LOC120445547|XP_039481953.1|DSAN
OG0007663	LOC6593240|XP_002018361.2|DPER	LOC120446197|XP_039482980.1|DSAN, LOC120446103|XP_039482828.1|DSAN
OG0007664	LOC6588568|XP_026850744.1|DPER	LOC120454122|XP_039495092.1|DSAN
OG0007665	LOC6597223|XP_026846535.1|DPER	LOC120455174|XP_039497039.1|DSAN
OG0007666	LOC6597202|XP_026846434.1|DPER	LOC120455322|XP_039497333.1|DSAN
OG0007667	LOC6600104|XP_026846717.1|DPER	LOC120457374|XP_039500843.1|DSAN
OG0007668	LOC6593840|XP_002018702.1|DPER	LOC120443785|XP_039479048.1|DSAN
OG0007669	LOC6597839|XP_026846372.1|DPER	LOC120455271|XP_039497207.1|DSAN
OG0007670	LOC6597840|XP_026846371.1|DPER	LOC120455270|XP_039497206.1|DSAN
OG0007671	LOC6597263|XP_026846437.1|DPER	LOC120455280|XP_039497237.1|DSAN
OG0007672	LOC6596756|XP_002021939.2|DPER	LOC120457347|XP_039500793.1|DSAN
OG0007673	LOC6587365|XP_002013020.1|DPER	LOC120451188|XP_039490571.1|DSAN
OG0007674	LOC6602686|XP_026846037.1|DPER	LOC120457107|XP_039500247.1|DSAN
OG0007675	LOC6598522|XP_026848689.1|DPER	LOC120456870|XP_039499901.1|DSAN
OG0007676	LOC6601748|XP_002026823.1|DPER	LOC120456810|XP_039499787.1|DSAN
OG0007677	LOC6600116|XP_026846627.1|DPER	LOC120456478|XP_039499276.1|DSAN
OG0007678	LOC6603096|XP_002028106.2|DPER	LOC120455713|XP_039498059.1|DSAN
OG0007679	LOC6599360|XP_026847200.1|DPER	LOC120455375|XP_039497427.1|DSAN
OG0007680	LOC6596423|XP_002021821.1|DPER	LOC120452811|XP_039493152.1|DSAN
OG0007681	LOC6588378|XP_002013419.1|DPER	LOC120452438|XP_039492600.1|DSAN
OG0007682	LOC6603584|XP_026845798.1|DPER	LOC120455739|XP_039498095.1|DSAN
OG0007683	LOC6602906|XP_002027929.1|DPER	LOC120455094|XP_039496903.1|DSAN
OG0007684	LOC6598524|XP_002023563.1|DPER	LOC120456874|XP_039499904.1|DSAN
OG0007685	LOC6603405|XP_026845830.1|DPER	LOC120456100|XP_039498629.1|DSAN
OG0007686	LOC6599421|XP_002024471.1|DPER	LOC120456336|XP_039499040.1|DSAN
OG0007687	LOC6597773|XP_026847051.1|DPER	LOC120457384|XP_039500868.1|DSAN
OG0007688	LOC6588550|XP_026846362.1|DPER	LOC120452628|XP_039492871.1|DSAN
OG0007689	LOC6599455|XP_002024519.2|DPER	LOC120456521|XP_039499323.1|DSAN
OG0007690	LOC6599133|XP_026849255.1|DPER	LOC120456861|XP_039499873.1|DSAN
OG0007691	LOC6588044|XP_002012965.1|DPER	LOC120452654|XP_039492905.1|DSAN
OG0007692	LOC6602659|XP_026845966.1|DPER	LOC120456677|XP_039499568.1|DSAN
OG0007693	LOC6597371|XP_026846587.1|DPER	LOC120455414|XP_039497493.1|DSAN
OG0007694	LOC6597043|XP_002022203.1|DPER	LOC120449600|XP_039488101.1|DSAN
OG0007695	LOC6599249|XP_026848267.1|DPER	LOC120455419|XP_039497502.1|DSAN
OG0007696	LOC6604015|XP_002028961.2|DPER	LOC120449884|XP_039488495.1|DSAN
OG0007697	LOC6604497|XP_026847255.1|DPER	LOC120448211|XP_039486023.1|DSAN
OG0007698	LOC6597695|XP_026846556.1|DPER	LOC120455639|XP_039497962.1|DSAN
OG0007699	LOC6597635|XP_002022738.1|DPER	LOC120456986|XP_039500069.1|DSAN
OG0007700	LOC6600170|XP_026846740.1|DPER	LOC120455482|XP_039497650.1|DSAN
OG0007701	LOC6600387|XP_026848420.1|DPER	LOC120456071|XP_039498594.1|DSAN
OG0007702	LOC6600005|XP_026849146.1|DPER	LOC120456015|XP_039498512.1|DSAN
OG0007703	LOC6598276|XP_002023299.1|DPER	LOC120455049|XP_039496836.1|DSAN
OG0007704	LOC6595215|XP_002020390.1|DPER	LOC120453825|XP_039494646.1|DSAN
OG0007705	LOC6601718|XP_002026776.1|DPER	LOC120457017|XP_039500107.1|DSAN
OG0007706	LOC6601737|XP_002026795.2|DPER	LOC120456530|XP_039499335.1|DSAN
OG0007707	LOC6598394|XP_026846358.1|DPER	LOC120455920|XP_039498364.1|DSAN
OG0007708	LOC6600185|XP_026846686.1|DPER	LOC120456726|XP_039499643.1|DSAN
OG0007709	LOC6600072|XP_002025196.1|DPER	LOC120456426|XP_039499192.1|DSAN
OG0007710	LOC6599415|XP_026847214.1|DPER	LOC120456599|XP_039499442.1|DSAN
OG0007711	LOC6602694|XP_002027721.1|DPER	LOC120456416|XP_039499182.1|DSAN
OG0007712	LOC6600393|XP_026848422.1|DPER	LOC120456667|XP_039499541.1|DSAN
OG0007713	LOC6596805|XP_026849900.1|DPER	LOC120454995|XP_039496728.1|DSAN
OG0007714	LOC6597854|XP_026846943.1|DPER	LOC120457085|XP_039500198.1|DSAN
OG0007715	LOC6599136|XP_002024401.1|DPER	LOC120456877|XP_039499909.1|DSAN
OG0007716	LOC6600083|XP_026845101.1|DPER	LOC120457275|XP_039500638.1|DSAN
OG0007717	LOC6595102|XP_002020380.2|DPER	LOC120454579|XP_039495918.1|DSAN
OG0007718	LOC6602639|XP_026846669.1|DPER	LOC120456688|XP_039499584.1|DSAN
OG0007719	LOC6597831|XP_026846463.1|DPER	LOC120457102|XP_039500226.1|DSAN
OG0007720	LOC6597833|XP_026846542.1|DPER	LOC120456092|XP_039498621.1|DSAN
OG0007721	LOC6603943|XP_026846970.1|DPER	LOC120455672|XP_039498003.1|DSAN
OG0007722	LOC6597878|XP_026847037.1|DPER	LOC120456701|XP_039499601.1|DSAN
OG0007723	LOC6597888|XP_002023048.1|DPER	LOC120455709|XP_039498056.1|DSAN
OG0007724	LOC6588978|XP_026844318.1|DPER	LOC120446268|XP_039483082.1|DSAN
OG0007725	LOC6598184|XP_002023358.2|DPER	LOC120456638|XP_039499494.1|DSAN
OG0007726	LOC6600338|XP_002025497.2|DPER	LOC120455790|XP_039498181.1|DSAN
OG0007727	LOC6600070|XP_002025194.1|DPER	LOC120456680|XP_039499571.1|DSAN
OG0007728	LOC6599237|XP_002024294.1|DPER	LOC120457370|XP_039500839.1|DSAN
OG0007729	LOC6600352|XP_026848392.1|DPER	LOC120456402|XP_039499164.1|DSAN
OG0007730	LOC6599236|XP_026848301.1|DPER	LOC120457368|XP_039500834.1|DSAN
OG0007731	LOC6600284|XP_026849052.1|DPER	LOC120450318|XP_039489206.1|DSAN
OG0007732	LOC6599372|XP_026847092.1|DPER	LOC120455167|XP_039497028.1|DSAN
OG0007733	LOC6597428|XP_026846502.1|DPER	LOC120456145|XP_039498706.1|DSAN
OG0007734	LOC6598265|XP_002023323.2|DPER	LOC120455707|XP_039498051.1|DSAN
OG0007735	LOC6600687|XP_002025851.1|DPER	LOC120456224|XP_039498842.1|DSAN
OG0007736	LOC6596772|XP_002021923.1|DPER	LOC120456579|XP_039499413.1|DSAN
OG0007737	LOC6598691|XP_002023945.2|DPER	LOC120452467|XP_039492636.1|DSAN
OG0007738	LOC6595150|XP_026844331.1|DPER	LOC120451064|XP_039490355.1|DSAN
OG0007739	LOC6599330|XP_002024573.1|DPER	LOC120456425|XP_039499191.1|DSAN
OG0007740	LOC6596895|XP_002021842.2|DPER	LOC120457404|XP_039500934.1|DSAN
OG0007741	LOC6598351|XP_002023426.2|DPER	LOC120456794|XP_039499747.1|DSAN
OG0007742	LOC6599364|XP_002024487.1|DPER	LOC120457088|XP_039500205.1|DSAN
OG0007743	LOC113567348|XP_026850674.1|DPER	LOC120453285|XP_039493844.1|DSAN
OG0007744	LOC113566063|XP_026845772.1|DPER	LOC120443848|XP_039479143.1|DSAN
OG0007746	LOC6587188|XP_002013527.1|DPER	LOC120454199|XP_039495229.1|DSAN
OG0007747	LOC6598498|XP_026848636.1|DPER	LOC120456895|XP_039499931.1|DSAN
OG0007748	LOC6599367|XP_002024541.2|DPER	LOC120456348|XP_039499066.1|DSAN
OG0007749	LOC6600175|XP_002025274.2|DPER	LOC120455655|XP_039497979.1|DSAN
OG0007750	LOC6595065|XP_002020418.1|DPER	LOC120451180|XP_039490554.1|DSAN
OG0007751	LOC6589592|XP_002014565.2|DPER	LOC120443910|XP_039479271.1|DSAN
OG0007752	LOC6600105|XP_002025333.1|DPER	LOC120457375|XP_039500845.1|DSAN
OG0007753	LOC6597710|XP_026846399.1|DPER	LOC120455143|XP_039496982.1|DSAN
OG0007754	LOC6598428|XP_026848605.1|DPER	LOC120456560|XP_039499374.1|DSAN
OG0007755	LOC6598585|XP_002023618.1|DPER	LOC120456559|XP_039499373.1|DSAN
OG0007756	LOC6599296|XP_026848297.1|DPER	LOC120456497|XP_039499298.1|DSAN
OG0007757	LOC6600793|XP_002025816.1|DPER	LOC120456293|XP_039498972.1|DSAN
OG0007758	LOC6593560|XP_002018975.1|DPER	LOC120456241|XP_039498885.1|DSAN
OG0007759	LOC6594788|XP_026841025.1|DPER	LOC120452799|XP_039493129.1|DSAN
OG0007760	LOC6597812|XP_026846932.1|DPER	LOC120455995|XP_039498487.1|DSAN
OG0007761	LOC6598590|XP_026846215.1|DPER	LOC120456021|XP_039498519.1|DSAN
OG0007762	LOC6598589|XP_026846339.1|DPER	LOC120455947|XP_039498419.1|DSAN
OG0007763	LOC6589588|XP_002014561.1|DPER	LOC120458041|XP_039501484.1|DSAN
OG0007764	LOC6600422|XP_026848432.1|DPER	LOC120456170|XP_039498768.1|DSAN
OG0007765	LOC113566547|XP_026848419.1|DPER	LOC120456199|XP_039498813.1|DSAN
OG0007766	LOC6587812|XP_026850953.1|DPER	LOC120454442|XP_039495672.1|DSAN
OG0007767	LOC6602557|XP_002027578.2|DPER	LOC120454886|XP_039496412.1|DSAN
OG0007768	LOC6597813|XP_002022945.1|DPER	LOC120455544|XP_039497815.1|DSAN
OG0007769	LOC6603574|XP_002028553.1|DPER	LOC120455163|XP_039497020.1|DSAN
OG0007770	LOC6603743|XP_002028709.1|DPER	LOC120458097|XP_039501562.1|DSAN
OG0007771	LOC6593697|XP_002018844.1|DPER	LOC120456323|XP_039499022.1|DSAN
OG0007772	LOC6600662|XP_002025867.1|DPER	LOC120456158|XP_039498731.1|DSAN
OG0007773	LOC6589741|XP_002014239.1|DPER	LOC120453206|XP_039493731.1|DSAN
OG0007774	LOC6597177|XP_002022355.1|DPER	LOC120449736|XP_039488301.1|DSAN
OG0007775	LOC6599294|XP_026848279.1|DPER	LOC120456006|XP_039498498.1|DSAN
OG0007776	LOC6601757|XP_002026832.1|DPER	LOC120456601|XP_039499445.1|DSAN
OG0007777	LOC6598519|XP_026848630.1|DPER	LOC120456878|XP_039499910.1|DSAN
OG0007778	LOC113566684|XP_026849209.1|DPER	LOC120456494|XP_039499295.1|DSAN
OG0007779	LOC6599821|XP_002024921.2|DPER	LOC120447887|XP_039485432.1|DSAN
OG0007780	LOC6598418|XP_026846213.1|DPER	LOC120456535|XP_039499346.1|DSAN
OG0007781	LOC6602630|XP_026846657.1|DPER	LOC120455346|XP_039497369.1|DSAN
OG0007782	LOC6597607|XP_002022824.2|DPER	LOC120456050|XP_039498562.1|DSAN
OG0007783	LOC6603076|XP_026847079.1|DPER	LOC120456684|XP_039499580.1|DSAN
OG0007784	LOC6591320|XP_002017549.1|DPER	LOC120450914|XP_039490105.1|DSAN
OG0007785	LOC6597562|XP_026848893.1|DPER	LOC120455103|XP_039496918.1|DSAN
OG0007786	LOC6589586|XP_026844329.1|DPER	LOC120458868|XP_039502635.1|DSAN
OG0007787	LOC6594793|XP_002020474.1|DPER	LOC120453245|XP_039493782.1|DSAN
OG0007788	LOC113567351|XP_026850680.1|DPER	LOC120452698|XP_039492989.1|DSAN
OG0007789	LOC6587942|XP_026841873.1|DPER	LOC120451571|XP_039491316.1|DSAN
OG0007790	LOC6587807|XP_026851050.1|DPER	LOC120454549|XP_039495863.1|DSAN
OG0007791	LOC6587666|XP_002014067.2|DPER	LOC120451288|XP_039490772.1|DSAN
OG0007792	LOC6597237|XP_026846528.1|DPER	LOC120455368|XP_039497408.1|DSAN
OG0007793	LOC113567257|XP_026850303.1|DPER	LOC120453802|XP_039494609.1|DSAN
OG0007794	LOC6597667|XP_002022844.1|DPER	LOC120455068|XP_039496854.1|DSAN
OG0007795	LOC6600198|XP_002025298.1|DPER	LOC120456424|XP_039499190.1|DSAN
OG0007796	LOC113565111|XP_026841661.1|DPER	LOC120451915|XP_039491862.1|DSAN
OG0007797	LOC6594732|XP_026850581.1|DPER	LOC120453212|XP_039493737.1|DSAN
OG0007798	LOC6594733|XP_002020559.1|DPER	LOC120452158|XP_039492188.1|DSAN
OG0007799	LOC6588497|XP_002013578.1|DPER	LOC120453458|XP_039494109.1|DSAN
OG0007800	LOC6587974|XP_002013783.1|DPER	LOC120453636|XP_039494362.1|DSAN
OG0007801	LOC6591933|XP_002016773.2|DPER	LOC120453676|XP_039494424.1|DSAN
OG0007802	LOC6594920|XP_002020128.1|DPER	LOC120452786|XP_039493112.1|DSAN
OG0007803	LOC6588486|XP_026843332.1|DPER	LOC120453641|XP_039494369.1|DSAN
OG0007804	LOC6599187|XP_026848244.1|DPER	LOC120455120|XP_039496945.1|DSAN
OG0007805	LOC6599185|XP_002024342.1|DPER	LOC120457009|XP_039500098.1|DSAN
OG0007806	LOC6599184|XP_026848270.1|DPER	LOC120457008|XP_039500097.1|DSAN
OG0007808	LOC6591762|XP_026845755.1|DPER	LOC120453255|XP_039493809.1|DSAN
OG0007809	LOC6597335|XP_002022523.1|DPER	LOC120455852|XP_039498256.1|DSAN
OG0007810	LOC6593712|XP_026842965.1|DPER	LOC120458551|XP_039502169.1|DSAN
OG0007811	LOC6588206|XP_026840500.1|DPER	LOC120453303|XP_039493870.1|DSAN
OG0007812	LOC6597255|XP_002022449.1|DPER	LOC120457010|XP_039500099.1|DSAN
OG0007813	LOC6587192|XP_026851165.1|DPER	LOC120451500|XP_039491186.1|DSAN
OG0007814	LOC6597564|XP_002022781.1|DPER	LOC120455104|XP_039496919.1|DSAN
OG0007815	LOC6597339|XP_026846393.1|DPER	LOC120456777|XP_039499718.1|DSAN
OG0007816	LOC6603343|XP_002028327.1|DPER	LOC120450010|XP_039488661.1|DSAN
OG0007817	LOC6588208|XP_002013778.1|DPER	LOC120451110|XP_039490456.1|DSAN
OG0007818	LOC6587640|XP_002013439.2|DPER	LOC120454362|XP_039495521.1|DSAN
OG0007819	LOC6599108|XP_026849265.1|DPER	LOC120457220|XP_039500524.1|DSAN
OG0007820	LOC6598855|XP_026842969.1|DPER	LOC120452694|XP_039492983.1|DSAN
OG0007821	LOC6595046|XP_002020569.1|DPER	LOC120453412|XP_039494044.1|DSAN
OG0007822	LOC6595045|XP_026849114.1|DPER	LOC120453410|XP_039494041.1|DSAN
OG0007823	LOC6594740|XP_002020566.2|DPER	LOC120453311|XP_039493901.1|DSAN
OG0007824	LOC6594980|XP_002020271.1|DPER	LOC120452046|XP_039492038.1|DSAN
OG0007825	LOC6587543|XP_026845365.1|DPER	LOC120454048|XP_039494976.1|DSAN
OG0007826	LOC6595257|XP_002020073.2|DPER	LOC120453622|XP_039494338.1|DSAN
OG0007827	LOC6600231|XP_002025229.1|DPER	LOC120454989|XP_039496719.1|DSAN
OG0007828	LOC6602834|XP_002027805.2|DPER	LOC120450032|XP_039488717.1|DSAN
OG0007829	LOC6591591|XP_026850239.1|DPER	LOC120451572|XP_039491317.1|DSAN
OG0007830	LOC6588404|XP_002013814.1|DPER	LOC120453190|XP_039493690.1|DSAN
OG0007831	LOC6597761|XP_002022892.2|DPER	LOC120455237|XP_039497148.1|DSAN
OG0007832	LOC6597897|XP_002023024.1|DPER	LOC120456316|XP_039499004.1|DSAN
OG0007833	LOC6600773|XP_026845148.1|DPER	LOC120457395|XP_039500899.1|DSAN
OG0007834	LOC6591931|XP_002016771.1|DPER	LOC120451216|XP_039490627.1|DSAN
OG0007836	LOC6587980|XP_002013326.1|DPER	LOC120451512|XP_039491205.1|DSAN
OG0007837	LOC6587237|XP_002013300.1|DPER	LOC120453275|XP_039493837.1|DSAN
OG0007838	LOC6587827|XP_002013291.1|DPER	LOC120452241|XP_039492299.1|DSAN
OG0007839	LOC6597341|XP_002022543.1|DPER	LOC120455371|XP_039497417.1|DSAN
OG0007840	LOC6594791|XP_002020472.1|DPER	LOC120452989|XP_039493424.1|DSAN
OG0007841	LOC6587773|XP_026840387.1|DPER	LOC120452962|XP_039493386.1|DSAN
OG0007842	LOC6594840|XP_026842289.1|DPER	LOC120451308|XP_039490807.1|DSAN
OG0007843	LOC6594841|XP_002020245.1|DPER	LOC120452558|XP_039492770.1|DSAN
OG0007844	LOC6593151|XP_002018528.2|DPER	LOC120446269|XP_039483080.1|DSAN
OG0007846	LOC6600704|XP_026848612.1|DPER	LOC120455511|XP_039497711.1|DSAN
OG0007847	LOC6587838|XP_002013449.1|DPER	LOC120451335|XP_039490850.1|DSAN
OG0007848	LOC6588439|XP_002013442.1|DPER	LOC120452461|XP_039492626.1|DSAN
OG0007849	LOC6587765|XP_002013736.1|DPER	LOC120452604|XP_039492835.1|DSAN
OG0007850	LOC6587960|XP_002013737.1|DPER	LOC120452601|XP_039492833.1|DSAN
OG0007851	LOC6587399|XP_002013029.1|DPER	LOC120453721|XP_039494483.1|DSAN
OG0007852	LOC6598617|XP_002023862.1|DPER	LOC120451406|XP_039491008.1|DSAN
OG0007853	LOC6594771|XP_002020085.1|DPER	LOC120452062|XP_039492059.1|DSAN
OG0007854	LOC6588445|XP_002013427.1|DPER	LOC120451967|XP_039491926.1|DSAN
OG0007855	LOC6598746|XP_026851105.1|DPER	LOC120452518|XP_039492708.1|DSAN
OG0007856	LOC6588421|XP_002013441.1|DPER	LOC120452462|XP_039492627.1|DSAN
OG0007857	LOC6595088|XP_002020150.2|DPER	LOC120451680|XP_039491495.1|DSAN
OG0007858	LOC6588762|XP_026845010.1|DPER	LOC120455733|XP_039498084.1|DSAN
OG0007859	LOC6599951|XP_002025028.1|DPER	LOC120456446|XP_039499217.1|DSAN
OG0007860	LOC6591433|XP_002016737.2|DPER	LOC120451617|XP_039491397.1|DSAN
OG0007861	LOC6591406|XP_002016740.1|DPER	LOC120451623|XP_039491408.1|DSAN
OG0007862	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER	LOC120453215|XP_039493739.1|DSAN
OG0007863	LOC6595431|XP_002020853.1|DPER	LOC120445529|XP_039481925.1|DSAN
OG0007864	LOC6588215|XP_026849758.1|DPER	LOC120450783|XP_039489875.1|DSAN
OG0007865	LOC6600591|XP_002025646.1|DPER	LOC120450474|XP_039489452.1|DSAN
OG0007866	LOC6588209|XP_002012901.1|DPER	LOC120451637|XP_039491430.1|DSAN
OG0007867	LOC6594867|XP_026847618.1|DPER	LOC120452242|XP_039492300.1|DSAN
OG0007868	LOC6588403|XP_002013926.1|DPER	LOC120452643|XP_039492892.1|DSAN
OG0007869	LOC6599273|XP_026848313.1|DPER	LOC120455041|XP_039496824.1|DSAN
OG0007870	LOC6599086|XP_002024219.1|DPER	LOC120449540|XP_039487996.1|DSAN
OG0007871	LOC6597584|XP_002022771.1|DPER	LOC120457225|XP_039500533.1|DSAN
OG0007872	LOC6602976|XP_026848755.1|DPER	LOC120449104|XP_039487347.1|DSAN
OG0007873	LOC113566616|XP_026848850.1|DPER	LOC120450276|XP_039489126.1|DSAN
OG0007874	LOC6597504|XP_026849289.1|DPER	LOC120455578|XP_039497883.1|DSAN
OG0007875	LOC6592983|XP_026840619.1|DPER	LOC120444697|XP_039480497.1|DSAN
OG0007876	LOC6599277|XP_002024272.1|DPER	LOC120456706|XP_039499613.1|DSAN
OG0007877	LOC6602611|XP_026846617.1|DPER	LOC120455189|XP_039497061.1|DSAN
OG0007878	LOC6592484|XP_026841663.1|DPER	LOC120444420|XP_039479984.1|DSAN
OG0007879	LOC6595914|XP_026845613.1|DPER	LOC120448986|XP_039487187.1|DSAN
OG0007880	LOC6602749|XP_002027771.1|DPER	LOC120455035|XP_039496803.1|DSAN
OG0007881	LOC6600992|XP_002026178.2|DPER	LOC120449772|XP_039488345.1|DSAN
OG0007882	LOC6600996|XP_002026182.2|DPER	LOC120448897|XP_039487047.1|DSAN
OG0007883	LOC6600995|XP_026849724.1|DPER	LOC120448953|XP_039487136.1|DSAN
OG0007884	LOC6600537|XP_002025724.1|DPER	LOC120450106|XP_039488835.1|DSAN
OG0007885	LOC6592984|XP_002017660.2|DPER	LOC120444699|XP_039480502.1|DSAN
OG0007886	LOC6593716|XP_026843025.1|DPER	LOC120455210|XP_039497109.1|DSAN
OG0007887	LOC6601108|XP_002026183.1|DPER	LOC120448896|XP_039487046.1|DSAN
OG0007888	LOC6596052|XP_002021236.1|DPER	LOC120447846|XP_039485387.1|DSAN
OG0007889	LOC6602986|XP_002028000.1|DPER	LOC120449461|XP_039487867.1|DSAN
OG0007890	LOC6599484|XP_026849395.1|DPER	LOC120450077|XP_039488798.1|DSAN
OG0007891	LOC6587806|XP_002012765.1|DPER	LOC120450956|XP_039490177.1|DSAN
OG0007892	LOC6602135|XP_002027106.1|DPER	LOC120458916|XP_039502699.1|DSAN
