Orthogroup	DPER.longest_only	DANA.longest_only
OG0010554	LOC6595186|XP_026839910.1|DPER	LOC6501467|XP_001955312.1|DANA
OG0010555	LOC6588250|XP_002013762.1|DPER	LOC6499791|XP_001953906.1|DANA
OG0010556	LOC6591754|XP_002017415.1|DPER	LOC6501007|XP_001954362.1|DANA
OG0010557	LOC6594075|XP_002019735.2|DPER	LOC6501042|XP_001954444.1|DANA
OG0010558	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER	LOC6498970|XP_001955585.2|DANA
OG0010559	LOC6591722|XP_002016899.1|DPER	LOC116654575|XP_032305759.1|DANA
OG0010560	LOC6591441|XP_026847888.1|DPER	LOC6500576|XP_014766634.1|DANA
OG0010561	LOC6594086|XP_026850342.1|DPER	LOC6499548|XP_032311838.1|DANA
OG0010562	LOC6594066|XP_002019865.1|DPER	LOC6500227|XP_001952986.1|DANA
OG0010563	LOC6594044|XP_002019867.1|DPER	LOC6500331|XP_001952984.1|DANA
OG0010564	LOC6587182|XP_002013041.1|DPER	LOC6505587|XP_001964643.1|DANA
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC6498980|XP_001955569.1|DANA
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC26513945|XP_014760896.1|DANA
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC6505850|XP_001964483.1|DANA
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC6505961|XP_001964686.1|DANA
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC6505945|XP_001964659.1|DANA
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC6499249|XP_001955025.1|DANA
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC6502675|XP_001954562.1|DANA
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC6502636|XP_001954001.1|DANA
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC6499787|XP_001953916.1|DANA
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC6502665|XP_001953917.1|DANA
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC6499986|XP_001953483.2|DANA
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC6499928|XP_001953613.2|DANA
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC6499918|XP_001953635.2|DANA
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC6505640|XP_001964547.1|DANA
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC6500612|XP_001953563.1|DANA
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC6500599|XP_001953540.1|DANA
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC6505782|XP_001964363.1|DANA
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC6500762|XP_001953874.1|DANA
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC6499199|XP_001955128.1|DANA
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC6500234|XP_001952972.1|DANA
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC6501665|XP_001955712.1|DANA
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC6498880|XP_001955749.2|DANA
OG0010587	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER	LOC26514240|XP_032305387.1|DANA
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC26513751|XP_014760891.1|DANA
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC6494693|XP_001959843.1|DANA
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC6502455|XP_014762250.1|DANA
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC6497925|XP_001961728.2|DANA
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC6507119|XP_001956636.1|DANA
OG0010594	LOC6588024|XP_002013361.2|DPER, LOC6588099|XP_002013378.1|DPER	LOC6506916|XP_001956997.2|DANA
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC6506694|XP_001957403.1|DANA
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC26514277|XP_014765599.1|DANA
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC6506491|XP_001957776.1|DANA
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC6493849|XP_001958554.1|DANA
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC6505752|XP_001965001.1|DANA
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC6504343|XP_032310921.1|DANA
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC6504306|XP_001965059.1|DANA
OG0010612	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER	LOC6497324|XP_001962317.3|DANA
OG0010613	LOC6602920|XP_026846819.1|DPER	LOC26514618|XP_032309427.1|DANA
OG0010616	LOC6598815|XP_026845164.1|DPER	LOC26515505|XP_014767431.1|DANA
OG0010621	LOC6601710|XP_026847036.1|DPER	LOC6499305|XP_001954904.3|DANA
OG0010622	LOC113564950|XP_026840404.1|DPER	LOC26515167|XP_014767400.1|DANA
OG0010624	LOC6592076|XP_002017525.2|DPER	LOC6499378|XP_001954753.1|DANA
OG0010628	LOC6594606|XP_026851277.1|DPER	LOC6499618|XP_001954281.1|DANA
OG0010629	LOC6588382|XP_002013177.1|DPER	LOC6502645|XP_032312206.1|DANA
OG0010630	LOC6598841|XP_002023959.2|DPER	LOC6501095|XP_032312355.1|DANA
OG0010631	LOC6593571|XP_002019251.1|DPER	LOC6497340|XP_001962288.2|DANA
OG0010632	LOC6592678|XP_002018203.2|DPER	LOC6494682|XP_001959870.1|DANA
OG0010633	LOC6590305|XP_026840669.1|DPER	LOC116656226|XP_032311588.1|DANA
OG0010634	LOC6590377|XP_002015479.1|DPER	LOC6496522|XP_001961064.1|DANA
OG0010635	LOC6590395|XP_002015488.1|DPER	LOC6494776|XP_001959693.1|DANA
OG0010636	LOC6601348|XP_026842540.1|DPER	LOC6495371|XP_001958684.1|DANA
OG0010637	LOC6596385|XP_002021538.1|DPER	LOC26513817|XP_014759117.1|DANA
OG0010638	LOC6600347|XP_002025506.1|DPER	LOC6502966|XP_001963500.1|DANA
OG0010639	LOC6598178|XP_002023352.1|DPER	LOC6505032|XP_001965598.1|DANA
OG0010640	LOC6598177|XP_026846293.1|DPER	LOC6505031|XP_001965599.1|DANA
OG0010641	LOC6598174|XP_002023348.1|DPER	LOC6505237|XP_001965602.3|DANA
OG0010642	LOC6599325|XP_002024568.1|DPER	LOC6505297|XP_001965710.1|DANA
OG0010643	LOC6596725|XP_002021941.1|DPER	LOC6503963|XP_001963925.1|DANA
OG0010644	LOC6599936|XP_002025128.2|DPER	LOC6503532|XP_001964204.1|DANA
OG0010645	LOC6600454|XP_002025559.2|DPER	LOC6502269|XP_032309376.1|DANA
OG0010646	LOC113566361|XP_026847460.1|DPER	LOC6506804|XP_001957206.1|DANA
OG0010647	LOC6597163|XP_002022368.1|DPER	LOC26514103|XP_032310491.1|DANA
OG0010648	LOC6596113|XP_002021266.1|DPER	LOC6493441|XP_001957756.1|DANA
OG0010650	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER	LOC6506983|XP_001956881.1|DANA
OG0010653	LOC6591956|XP_026844484.1|DPER	LOC6500678|XP_001953709.1|DANA
OG0010655	LOC113566006|XP_026845433.1|DPER	LOC6493248|XP_014764288.2|DANA
OG0010657	LOC6600404|XP_002025459.1|DPER	LOC6503903|XP_001963814.1|DANA
OG0010658	LOC6597032|XP_026845446.1|DPER	LOC6502262|XP_032309372.1|DANA
OG0010659	LOC113566094|XP_026845922.1|DPER	LOC6504167|XP_001964306.1|DANA
OG0010660	LOC6596814|XP_002022050.1|DPER	LOC6504171|XP_001964310.1|DANA
OG0010661	LOC6602642|XP_002027663.1|DPER	LOC6503186|XP_001963606.1|DANA
OG0010662	LOC6596838|XP_026845880.1|DPER	LOC6504720|XP_001966336.1|DANA
OG0010663	LOC6599426|XP_026847181.1|DPER	LOC6504375|XP_001967094.1|DANA
OG0010664	LOC6597319|XP_002022507.1|DPER	LOC6503166|XP_001963557.1|DANA
OG0010665	LOC6601787|XP_002026839.1|DPER	LOC6505090|XP_001965489.1|DANA
OG0010666	LOC6597826|XP_026846559.1|DPER	LOC6503973|XP_001963935.2|DANA
OG0010667	LOC113566516|XP_026848324.1|DPER	LOC6502000|XP_001966846.1|DANA
OG0010668	LOC6599174|XP_002024365.2|DPER	LOC6501828|XP_001966848.1|DANA
OG0010669	LOC6597612|XP_026848946.1|DPER	LOC6503722|XP_001963860.2|DANA
OG0010670	LOC6598480|XP_026846279.1|DPER	LOC6505134|XP_032307887.1|DANA
OG0010671	LOC113566144|XP_026846277.1|DPER	LOC6505125|XP_032307912.1|DANA
OG0010672	LOC6600453|XP_002025558.2|DPER	LOC6502270|XP_001966136.2|DANA
OG0010673	LOC6600683|XP_026848637.1|DPER	LOC6504412|XP_001967024.1|DANA
OG0010674	LOC6597737|XP_026846986.1|DPER	LOC6503880|XP_001963768.1|DANA
OG0010675	LOC6598291|XP_002023493.1|DPER	LOC6505208|XP_001965550.1|DANA
OG0010676	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER	LOC6501964|XP_001966770.1|DANA
OG0010678	LOC6601784|XP_002026819.1|DPER	LOC26514113|XP_014760356.1|DANA
OG0010679	LOC6593392|XP_002018604.2|DPER	LOC6503964|XP_001963926.1|DANA
OG0010680	LOC6592062|XP_002016918.1|DPER	LOC26513646|XP_032308436.1|DANA
OG0010681	LOC6597514|XP_002022696.1|DPER	LOC116655168|XP_032308470.1|DANA
OG0010682	LOC6597511|XP_002022693.1|DPER	LOC6503818|XP_001963687.1|DANA
OG0010683	LOC6593659|XP_002018829.1|DPER	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA
OG0010684	LOC6588934|XP_026844530.1|DPER	LOC6497712|XP_014761794.1|DANA
OG0010685	LOC6593579|XP_002018870.1|DPER	LOC6498255|XP_001962410.1|DANA
OG0010686	LOC6593718|XP_002018897.1|DPER	LOC6504319|XP_032310992.1|DANA
OG0010687	LOC113565656|XP_026844113.1|DPER	LOC6502405|XP_001963081.1|DANA
OG0010688	LOC6595444|XP_002020865.2|DPER	LOC6497238|XP_001962499.1|DANA
OG0010689	LOC6589633|XP_026844559.1|DPER	LOC6496859|XP_032311368.1|DANA
OG0010690	LOC6596636|XP_002021644.1|DPER	LOC26514519|XP_014762205.2|DANA
OG0010693	LOC6593367|XP_002018588.2|DPER	LOC6506841|XP_001965260.2|DANA
OG0010694	LOC6602247|XP_002027277.2|DPER	LOC6497046|XP_001962854.2|DANA
OG0010695	LOC6589192|XP_002015013.1|DPER	LOC6504512|XP_001964942.1|DANA
OG0010696	LOC6588954|XP_002015375.1|DPER	LOC6498123|XP_001962127.1|DANA
OG0010697	LOC6593436|XP_002019121.1|DPER	LOC6497288|XP_001962384.3|DANA
OG0010698	LOC113565548|XP_026843660.1|DPER	LOC26514742|XP_014762363.1|DANA
OG0010699	LOC6593614|XP_002018983.1|DPER	LOC6506361|XP_001965158.1|DANA
OG0010701	LOC6596365|XP_002021550.1|DPER	LOC6496716|XP_001967321.1|DANA
OG0010702	LOC6589340|XP_002014558.2|DPER	LOC6497842|XP_001961555.1|DANA
OG0010703	LOC6589106|XP_002015039.1|DPER	LOC6497642|XP_001961653.1|DANA
OG0010704	LOC6595586|XP_026844626.1|DPER	LOC6497832|XP_001961538.1|DANA
OG0010705	LOC6599476|XP_002024596.1|DPER	LOC6507730|XP_001956234.1|DANA
OG0010707	LOC6599868|XP_026847412.1|DPER	LOC6507721|XP_032309543.1|DANA
OG0010708	LOC6589172|XP_002014621.2|DPER, LOC6599798|XP_026847383.1|DPER	LOC6493189|XP_001957230.1|DANA
OG0010709	LOC6599770|XP_026847391.1|DPER	LOC6493393|XP_032310727.1|DANA
OG0010710	LOC6599788|XP_002024875.2|DPER	LOC6502813|XP_001956145.2|DANA
OG0010712	LOC6602499|XP_002027544.1|DPER	LOC6493022|XP_001956876.1|DANA
OG0010713	LOC6596054|XP_002021238.2|DPER	LOC6493416|XP_001957709.1|DANA
OG0010714	LOC6595952|XP_002021080.2|DPER	LOC6507427|XP_014765233.1|DANA
OG0010715	LOC113566645|XP_026848979.1|DPER	LOC26515101|XP_032309723.1|DANA
OG0010716	LOC6595738|XP_002021355.2|DPER	LOC6507785|XP_001956339.1|DANA
OG0010717	LOC6597009|XP_002022172.1|DPER	LOC6506720|XP_001957368.2|DANA
OG0010718	LOC6601949|XP_002026999.1|DPER	LOC6507827|XP_032310456.1|DANA
OG0010719	LOC6594352|XP_002019531.1|DPER	LOC6500081|XP_001953261.1|DANA
OG0010720	LOC6597070|XP_026845514.1|DPER	LOC6493596|XP_001958064.1|DANA
OG0010721	LOC6597074|XP_002022199.1|DPER	LOC6506342|XP_001958069.1|DANA
OG0010722	LOC6592628|XP_026840804.1|DPER	LOC6494745|XP_001959746.2|DANA
OG0010723	LOC6603263|XP_026848173.1|DPER	LOC6493848|XP_001958551.2|DANA
OG0010724	LOC6593191|XP_026840844.1|DPER	LOC26514055|XP_014763971.1|DANA
OG0010725	LOC6593259|XP_026840833.1|DPER	LOC6495056|XP_001959160.1|DANA
OG0010726	LOC6590733|XP_026842281.1|DPER	LOC6496423|XP_001960886.1|DANA
OG0010727	LOC6590589|XP_002015554.1|DPER	LOC6495527|XP_001959042.1|DANA
OG0010728	LOC6591009|XP_002015574.2|DPER	LOC6495103|XP_001959062.1|DANA
OG0010729	LOC6591120|XP_002015501.2|DPER	LOC6493930|XP_001961304.2|DANA
OG0010730	LOC6592308|XP_002017567.1|DPER	LOC6496260|XP_001960559.1|DANA
OG0010731	LOC6592451|XP_002018301.1|DPER	LOC6495112|XP_001959025.2|DANA
OG0010732	LOC113565070|XP_026841204.1|DPER	LOC26513813|XP_014763940.1|DANA
OG0010733	LOC6590671|XP_026842320.1|DPER	LOC116654709|XP_032306563.1|DANA, LOC6495307|XP_032306562.1|DANA
OG0010734	LOC6590728|XP_002016179.2|DPER	LOC6496360|XP_001960762.1|DANA
OG0010735	LOC6592574|XP_002017739.1|DPER	LOC6495397|XP_032306638.1|DANA
OG0010736	LOC6601582|XP_026841462.1|DPER	LOC6496657|XP_001961346.1|DANA
OG0010737	LOC6590886|XP_002015427.1|DPER	LOC116656209|XP_032311546.1|DANA
OG0010738	LOC6595279|XP_002020345.2|DPER	LOC6500787|XP_001953919.1|DANA
OG0010739	LOC6588116|XP_026844044.1|DPER	LOC6499126|XP_001955250.2|DANA
OG0010740	LOC6591803|XP_026850732.1|DPER	LOC6498879|XP_001955753.3|DANA
OG0010741	LOC6591865|XP_026844897.1|DPER	LOC6500526|XP_001953393.3|DANA
OG0010742	LOC113565689|XP_026844316.1|DPER, LOC6591610|XP_002016731.2|DPER	LOC6499866|XP_032305631.1|DANA
OG0010743	LOC6594643|XP_002019935.1|DPER	LOC6500403|XP_001953144.1|DANA
OG0010744	LOC6594707|XP_002019562.2|DPER	LOC6500952|XP_001954233.1|DANA
OG0010745	LOC6591903|XP_002017050.1|DPER	LOC6501326|XP_001955000.1|DANA
OG0010746	LOC6595135|XP_002020301.1|DPER	LOC26514171|XP_032305547.1|DANA
OG0010747	LOC6591784|XP_002016760.1|DPER	LOC116654499|XP_032305454.1|DANA
OG0010749	LOC6600466|XP_026847633.1|DPER	LOC6503412|XP_001967477.1|DANA
OG0010750	LOC6592115|XP_026850938.1|DPER	LOC6503437|XP_014759153.1|DANA
OG0010751	LOC6594227|XP_002019894.2|DPER	LOC6501236|XP_001954821.1|DANA
OG0010754	LOC6588051|XP_002013351.1|DPER	LOC6505668|XP_032305538.1|DANA
OG0010755	LOC6588622|XP_026843497.1|DPER	LOC6499244|XP_001955035.1|DANA
OG0010756	LOC6588668|XP_026843552.1|DPER	LOC6499243|XP_001955036.2|DANA
OG0010757	LOC6594988|XP_002020279.2|DPER	LOC6505533|XP_001964746.1|DANA
OG0010758	LOC6595161|XP_026851223.1|DPER	LOC6506000|XP_001964757.1|DANA
OG0010759	LOC6595100|XP_002020378.1|DPER	LOC6501191|XP_001954731.2|DANA
OG0010760	LOC6594483|XP_002019749.1|DPER	LOC6499530|XP_001954431.1|DANA
OG0010761	LOC6591828|XP_002016978.1|DPER	LOC6499971|XP_001953522.1|DANA
OG0010762	LOC6588369|XP_002012960.1|DPER	LOC6498929|XP_001955658.3|DANA
OG0010763	LOC6587877|XP_002012809.1|DPER	LOC6499747|XP_001954002.1|DANA
OG0010764	LOC6588295|XP_002012934.1|DPER	LOC6499738|XP_001954027.1|DANA
OG0010765	LOC6594774|XP_002020088.1|DPER	LOC6499225|XP_001955069.1|DANA
OG0010766	LOC6588100|XP_002013765.2|DPER	LOC6499934|XP_001953602.1|DANA
OG0010767	LOC6595326|XP_002020453.1|DPER	LOC6505563|XP_032305397.1|DANA
OG0010768	LOC6598757|XP_002023791.1|DPER	LOC6499248|XP_001955026.1|DANA
OG0010769	LOC6587288|XP_002013919.1|DPER	LOC6499111|XP_001955278.1|DANA
OG0010770	LOC6594974|XP_026844321.1|DPER	LOC6502718|XP_001964546.1|DANA
OG0010771	LOC6590126|XP_002016237.1|DPER	LOC6494086|XP_001961007.1|DANA
OG0010772	LOC6591351|XP_002017456.1|DPER	LOC6499965|XP_001953543.1|DANA
OG0010773	LOC6591355|XP_002017458.1|DPER	LOC6500601|XP_001953542.1|DANA
OG0010774	LOC6591593|XP_002017539.1|DPER	LOC6500993|XP_001954314.1|DANA
OG0010775	LOC113564941|XP_026840281.1|DPER	LOC26514271|XP_032305414.1|DANA
OG0010777	LOC6591482|XP_002017376.2|DPER	LOC26514286|XP_014767262.1|DANA
OG0010778	LOC6592162|XP_002017348.2|DPER	LOC6500531|XP_001953400.1|DANA
OG0010779	LOC6592157|XP_002017343.1|DPER	LOC6500533|XP_001953404.1|DANA
OG0010780	LOC6587743|XP_026844667.1|DPER	LOC6499503|XP_001954491.2|DANA
OG0010781	LOC6587526|XP_026850977.1|DPER	LOC6501124|XP_001954595.1|DANA
OG0010782	LOC6594324|XP_002019902.2|DPER	LOC6501232|XP_001954814.1|DANA
OG0010783	LOC6592184|XP_002017044.1|DPER	LOC6499264|XP_001954995.1|DANA
OG0010784	LOC6590832|XP_026841807.1|DPER	LOC6496272|XP_001960585.2|DANA
OG0010785	LOC6600927|XP_026841447.1|DPER	LOC6495944|XP_014763555.1|DANA
OG0010786	LOC6592390|XP_026842136.1|DPER	LOC6495861|XP_032306772.1|DANA
OG0010787	LOC6590251|XP_002016543.1|DPER	LOC6495707|XP_001959410.1|DANA
OG0010788	LOC6590564|XP_026842869.1|DPER	LOC6494962|XP_001959321.1|DANA
OG0010789	LOC6601554|XP_026841826.1|DPER, LOC6601556|XP_002026676.1|DPER	LOC6495480|XP_032306729.1|DANA, LOC6497825|XP_014761840.2|DANA
OG0010790	LOC6592972|XP_002017707.1|DPER	LOC26514810|XP_014764051.1|DANA
OG0010791	LOC6596322|XP_002021460.1|DPER	LOC6497386|XP_001962190.1|DANA
OG0010792	LOC6601769|XP_002026804.2|DPER	LOC6505193|XP_001965523.1|DANA
OG0010793	LOC6600713|XP_026848690.1|DPER	LOC6504694|XP_001966388.1|DANA
OG0010794	LOC6587555|XP_026840239.1|DPER	LOC6507710|XP_001956186.1|DANA
OG0010795	LOC6595475|XP_002020647.1|DPER	LOC26513876|XP_014765546.1|DANA
OG0010797	LOC6599873|XP_002024927.1|DPER, LOC6591507|XP_002016957.1|DPER	LOC6493165|XP_032310200.1|DANA
OG0010798	LOC113566400|XP_026847607.1|DPER, LOC6600573|XP_002025691.2|DPER	LOC26515284|XP_014765715.1|DANA
OG0010800	LOC6599085|XP_002024218.1|DPER	LOC116655786|XP_032309999.1|DANA
OG0010801	LOC6593624|XP_002019092.1|DPER	LOC6505759|XP_001965010.1|DANA
OG0010802	LOC6595377|XP_002020813.1|DPER	LOC6506542|XP_001965197.2|DANA
OG0010803	LOC6589785|XP_002015361.1|DPER, LOC6599248|XP_002024274.1|DPER	LOC6496840|XP_001963297.1|DANA
OG0010804	LOC6604624|XP_002029508.1|DPER	LOC6498638|XP_001963220.1|DANA
OG0010805	LOC6600296|XP_002025350.1|DPER	LOC6498472|XP_001962897.2|DANA
OG0010806	LOC6589511|XP_026844245.1|DPER	LOC6498440|XP_032310918.1|DANA
OG0010807	LOC6588732|XP_002014245.1|DPER	LOC6498399|XP_001962720.2|DANA
OG0010813	LOC6593820|XP_002019067.1|DPER	LOC26513980|XP_032309134.1|DANA
OG0010820	LOC6602734|XP_026849479.1|DPER	LOC6493726|XP_001958317.1|DANA
OG0010821	LOC113565446|XP_026843253.1|DPER, LOC113565489|XP_026843448.1|DPER, LOC6602423|XP_026843252.1|DPER	LOC6498258|XP_001962415.3|DANA
OG0010824	LOC6602932|XP_002027983.2|DPER	LOC6506638|XP_001957494.1|DANA, LOC26514123|XP_014765576.2|DANA, LOC6506635|XP_001957497.1|DANA
OG0010825	LOC6592435|XP_026841600.1|DPER	LOC26515092|XP_014764090.1|DANA
OG0010827	LOC6595037|XP_026849283.1|DPER	LOC6499382|XP_014766036.1|DANA
OG0010829	LOC6594605|XP_026850373.1|DPER	LOC6500974|XP_032305709.1|DANA
OG0010830	LOC6589246|XP_002014383.2|DPER	LOC6496948|XP_032311422.1|DANA
OG0010831	LOC113565400|XP_026843088.1|DPER, LOC113565401|XP_026843089.1|DPER	LOC116654891|XP_032307329.1|DANA
OG0010832	LOC6590382|XP_002015484.2|DPER	LOC6494774|XP_001959696.1|DANA
OG0010833	LOC6592014|XP_002017509.1|DPER	LOC6495911|XP_001959841.1|DANA
OG0010834	LOC6597219|XP_002022596.1|DPER	LOC6504962|XP_001965729.1|DANA
OG0010835	LOC6597330|XP_026846527.1|DPER	LOC6502944|XP_032308966.1|DANA
OG0010836	LOC6603803|XP_026847314.1|DPER	LOC6507506|XP_001955865.1|DANA
OG0010837	LOC6601828|XP_002026894.1|DPER	LOC6506751|XP_001957308.1|DANA
OG0010838	LOC6602402|XP_002027373.2|DPER	LOC116655913|XP_032310774.1|DANA
OG0010839	LOC6596032|XP_002021031.1|DPER	LOC6507939|XP_001956650.1|DANA
OG0010840	LOC6595994|XP_002021015.1|DPER	LOC6507120|XP_001956635.1|DANA
OG0010841	LOC6598036|XP_002023194.1|DPER	LOC6497083|XP_032311173.1|DANA
OG0010843	LOC113565035|XP_026840803.1|DPER	LOC26513944|XP_014763958.1|DANA
OG0010844	LOC113567368|XP_026850781.1|DPER	LOC6499361|XP_001954793.2|DANA
OG0010845	LOC6597548|XP_002022797.1|DPER	LOC6503549|XP_001964177.1|DANA
OG0010846	LOC113567374|XP_026850819.1|DPER	LOC26515136|XP_014767387.1|DANA
OG0010848	LOC113566776|XP_026849655.1|DPER	LOC6502242|XP_014759974.1|DANA
OG0010850	LOC6603239|XP_026845451.1|DPER	LOC6504064|XP_001964107.2|DANA
OG0010852	LOC6597211|XP_002022619.1|DPER	LOC6504494|XP_001967008.1|DANA
OG0010853	LOC6600172|XP_002025271.1|DPER	LOC6504867|XP_001966478.1|DANA
OG0010854	LOC6599179|XP_026848323.1|DPER	LOC6502001|XP_032308167.1|DANA
OG0010855	LOC6598492|XP_026846276.1|DPER	LOC6505126|XP_001965410.1|DANA
OG0010856	LOC6597860|XP_002023053.2|DPER	LOC6501927|XP_001966707.1|DANA
OG0010858	LOC113566595|XP_026848704.1|DPER	LOC6504992|XP_001965676.1|DANA
OG0010860	LOC6596466|XP_026843043.1|DPER	LOC6498277|XP_001962443.1|DANA
OG0010862	LOC6596380|XP_026843582.1|DPER	LOC6503305|XP_001967577.1|DANA
OG0010863	LOC6589705|XP_002014455.1|DPER	LOC6498532|XP_001963008.2|DANA
OG0010864	LOC113565805|XP_026844782.1|DPER	LOC26515406|XP_014762431.1|DANA
OG0010865	LOC6596605|XP_002021601.2|DPER	LOC26514836|XP_014762379.1|DANA
OG0010866	LOC6601022|XP_002026144.2|DPER	LOC6492940|XP_001956695.3|DANA
OG0010867	LOC6596204|XP_002021272.1|DPER	LOC116655907|XP_032310748.1|DANA
OG0010868	LOC6599685|XP_002024788.2|DPER	LOC6507343|XP_001956206.1|DANA
OG0010870	LOC113566646|XP_026848980.1|DPER	LOC6507568|XP_001955925.2|DANA
OG0010872	LOC113566024|XP_026845570.1|DPER	LOC116655754|XP_032309731.1|DANA
OG0010873	LOC113566389|XP_026847545.1|DPER	LOC6493366|XP_032310570.1|DANA
OG0010874	LOC6597091|XP_026845376.1|DPER	LOC26515527|XP_032309906.1|DANA
OG0010875	LOC6597192|XP_026845695.1|DPER	LOC6493513|XP_032309752.1|DANA
OG0010876	LOC113566383|XP_026847502.1|DPER	LOC6502785|XP_001957620.1|DANA
OG0010877	LOC6596092|XP_026845650.1|DPER	LOC6493414|XP_032310705.1|DANA
OG0010878	LOC6597124|XP_002022281.1|DPER	LOC6502805|XP_001956398.1|DANA
OG0010879	LOC6601961|XP_002027011.1|DPER	LOC6507236|XP_001956417.1|DANA
OG0010880	LOC6598946|XP_002024133.1|DPER	LOC6506260|XP_001958247.2|DANA
OG0010881	LOC6592362|XP_002017967.2|DPER	LOC6494861|XP_001959533.3|DANA
OG0010882	LOC6589947|XP_026842204.1|DPER	LOC26514958|XP_032307163.1|DANA
OG0010883	LOC6599025|XP_002024142.1|DPER	LOC6493675|XP_014764494.1|DANA
OG0010885	LOC6602282|XP_026848522.1|DPER	LOC26515280|XP_032310840.1|DANA
OG0010887	LOC6597077|XP_026845428.1|DPER	LOC26515415|XP_032310790.1|DANA
OG0010888	LOC6593216|XP_002018476.1|DPER	LOC6502545|XP_001958735.2|DANA
OG0010890	LOC6592546|XP_002018265.1|DPER	LOC6495081|XP_001959105.1|DANA
OG0010891	LOC6590292|XP_002016153.2|DPER	LOC6494634|XP_001959974.2|DANA
OG0010892	LOC6601590|XP_002026611.2|DPER	LOC6496290|XP_014763739.1|DANA
OG0010893	LOC6589915|XP_002015717.2|DPER	LOC6495445|XP_001958861.1|DANA
OG0010894	LOC6601639|XP_002026642.1|DPER	LOC26514059|XP_014763972.1|DANA
OG0010895	LOC6601608|XP_002026644.1|DPER	LOC6494511|XP_001960197.1|DANA
OG0010897	LOC6592177|XP_002017037.1|DPER	LOC6502683|XP_001954989.2|DANA
OG0010899	LOC6588585|XP_026843279.1|DPER	LOC116654510|XP_032305525.1|DANA
OG0010901	LOC6587584|XP_002013903.1|DPER	LOC26513777|XP_014767212.1|DANA
OG0010902	LOC6595153|XP_002020280.1|DPER	LOC6505994|XP_001964747.1|DANA
OG0010903	LOC6595208|XP_002020383.1|DPER	LOC6501189|XP_001954725.1|DANA
OG0010904	LOC6594480|XP_002019746.1|DPER	LOC6501038|XP_001954435.3|DANA
OG0010905	LOC6587984|XP_002014078.1|DPER	LOC6501487|XP_001955352.1|DANA
OG0010907	LOC6594434|XP_002019546.1|DPER	LOC6500072|XP_001953275.2|DANA
OG0010908	LOC6594126|XP_002019430.2|DPER	LOC6501154|XP_001954653.1|DANA
OG0010909	LOC113567317|XP_026850455.1|DPER	LOC26514562|XP_014767302.1|DANA
OG0010910	LOC6594773|XP_002020087.1|DPER	LOC6499226|XP_001955068.1|DANA
OG0010911	LOC6591695|XP_002017266.1|DPER	LOC6502607|XP_001955750.1|DANA
OG0010912	LOC6594504|XP_002019703.1|DPER	LOC6494620|XP_001965943.2|DANA
OG0010913	LOC6587170|XP_026850382.1|DPER	LOC6505602|XP_001964615.3|DANA
OG0010914	LOC6590934|XP_002016013.2|DPER	LOC6494146|XP_001960870.1|DANA
OG0010916	LOC6592313|XP_002017572.1|DPER	LOC6494308|XP_001960562.2|DANA
OG0010917	LOC113565219|XP_026842557.1|DPER	LOC6494883|XP_001959496.2|DANA
