Orthogroup	DPER.longest_only	DGUA.longest_only
OG0009649	LOC6595226|XP_026847389.1|DPER	LOC117589860|XP_034138015.1|DGUA
OG0009650	LOC6589487|XP_026844467.1|DPER	LOC117581962|XP_034125337.1|DGUA
OG0009651	LOC6595490|XP_002020595.2|DPER	LOC117582496|XP_034126171.1|DGUA
OG0009652	LOC6588902|XP_002014987.1|DPER	LOC117582431|XP_034126026.1|DGUA
OG0009653	LOC6589048|XP_002014963.1|DPER	LOC117582611|XP_034126375.1|DGUA
OG0009654	LOC6589049|XP_002014964.1|DPER	LOC117582612|XP_034126376.1|DGUA
OG0009655	LOC6589334|XP_002014552.1|DPER	LOC117582472|XP_034126106.1|DGUA
OG0009656	LOC6596520|XP_002021515.2|DPER	LOC117584727|XP_034129684.1|DGUA
OG0009657	LOC113565437|XP_026843197.1|DPER	LOC117583932|XP_034128505.1|DGUA
OG0009658	LOC6595406|XP_026844611.1|DPER	LOC117584166|XP_034128821.1|DGUA
OG0009659	LOC6589102|XP_002015035.1|DPER	LOC117582450|XP_034126064.1|DGUA
OG0009660	LOC6589834|XP_002014884.1|DPER	LOC117582357|XP_034125904.1|DGUA
OG0009661	LOC113565909|XP_026845081.1|DPER, LOC6589894|XP_002014631.1|DPER	LOC117581960|XP_034125334.1|DGUA
OG0009662	LOC6588836|XP_002014688.1|DPER	LOC117584110|XP_034128751.1|DGUA
OG0009663	LOC6589432|XP_026844075.1|DPER	LOC117582488|XP_034126143.1|DGUA
OG0009664	LOC6596375|XP_002021560.1|DPER	LOC117584645|XP_034129559.1|DGUA
OG0009665	LOC6595607|XP_002020926.1|DPER	LOC117582207|XP_034125706.1|DGUA
OG0009666	LOC6589080|XP_026844505.1|DPER	LOC117584055|XP_034128687.1|DGUA
OG0009667	LOC6588769|XP_002015255.1|DPER	LOC117582581|XP_034126318.1|DGUA
OG0009668	LOC6589069|XP_002015226.2|DPER	LOC117581802|XP_034125133.1|DGUA
OG0009669	LOC6588894|XP_002014682.1|DPER	LOC117581842|XP_034125188.1|DGUA
OG0009670	LOC6596364|XP_002021502.1|DPER	LOC117584683|XP_034129603.1|DGUA
OG0009671	LOC6588737|XP_002014934.1|DPER	LOC117582130|XP_034125604.1|DGUA
OG0009672	LOC6589551|XP_002014509.1|DPER	LOC117587938|XP_034134820.1|DGUA
OG0009673	LOC113565621|XP_026843909.1|DPER	LOC117587940|XP_034134824.1|DGUA
OG0009674	LOC6593897|XP_026843111.1|DPER	LOC117587830|XP_034134683.1|DGUA
OG0009675	LOC6593576|XP_026843172.1|DPER	LOC117591142|XP_034140142.1|DGUA
OG0009676	LOC6593941|XP_026843717.1|DPER	LOC117591070|XP_034140063.1|DGUA
OG0009677	LOC6593972|XP_002019014.2|DPER	LOC117587934|XP_034134817.1|DGUA
OG0009678	LOC6596595|XP_026843708.1|DPER	LOC117587956|XP_034134851.1|DGUA
OG0009679	LOC6589291|XP_026845008.1|DPER	LOC117587667|XP_034134449.1|DGUA
OG0009680	LOC6593484|XP_002018923.1|DPER	LOC117587806|XP_034134651.1|DGUA
OG0009681	LOC6593134|XP_026842530.1|DPER	LOC117580425|XP_034122875.1|DGUA
OG0009682	LOC6593260|XP_026840832.1|DPER	LOC117587280|XP_034133761.1|DGUA
OG0009683	LOC6590594|XP_002015559.1|DPER	LOC117578478|XP_034119902.1|DGUA
OG0009684	LOC6590595|XP_002015560.2|DPER	LOC117578465|XP_034119887.1|DGUA
OG0009685	LOC6591140|XP_002015563.1|DPER	LOC117578471|XP_034119894.1|DGUA
OG0009686	LOC6590183|XP_026842339.1|DPER	LOC117592449|XP_034142104.1|DGUA
OG0009687	LOC6590283|XP_026841619.1|DPER	LOC117581597|XP_034124847.1|DGUA
OG0009688	LOC6591224|XP_002015894.1|DPER	LOC117586803|XP_034132969.1|DGUA
OG0009689	LOC6592258|XP_002018567.1|DPER	LOC117585330|XP_034130664.1|DGUA
OG0009690	LOC6590513|XP_026841148.1|DPER	LOC117583532|XP_034127781.1|DGUA
OG0009692	LOC6590711|XP_002015995.2|DPER	LOC117578589|XP_034120063.1|DGUA
OG0009693	LOC6600803|XP_026840757.1|DPER	LOC117592139|XP_034141582.1|DGUA
OG0009694	LOC6601269|XP_002026398.1|DPER	LOC117583211|XP_034127321.1|DGUA
OG0009695	LOC6590078|XP_026841931.1|DPER	LOC117582544|XP_034126247.1|DGUA
OG0009696	LOC6590005|XP_002015458.1|DPER	LOC117578412|XP_034119765.1|DGUA
OG0009697	LOC6597288|XP_002022575.1|DPER	LOC117586226|XP_034132054.1|DGUA
OG0009698	LOC6590793|XP_026842908.1|DPER	LOC117578453|XP_034119869.1|DGUA
OG0009699	LOC6593218|XP_026842437.1|DPER	LOC117591881|XP_034141149.1|DGUA
OG0009700	LOC6600960|XP_002025998.2|DPER	LOC117587207|XP_034133650.1|DGUA
OG0009701	LOC6594800|XP_002020481.1|DPER	LOC117583639|XP_034127978.1|DGUA
OG0009703	LOC6593753|XP_002018665.1|DPER	LOC117584806|XP_034129815.1|DGUA
OG0009704	LOC6590128|XP_002016239.1|DPER	LOC117578588|XP_034120066.1|DGUA
OG0009705	LOC6590387|XP_002015653.2|DPER	LOC117588881|XP_034136293.1|DGUA
OG0009706	LOC6590980|XP_002016545.1|DPER	LOC117588717|XP_034136066.1|DGUA
OG0009707	LOC6588122|XP_002013746.1|DPER	LOC117589729|XP_034137793.1|DGUA
OG0009708	LOC6591142|XP_002015565.1|DPER	LOC117578481|XP_034119904.1|DGUA
OG0009709	LOC6591145|XP_002015568.1|DPER	LOC117578477|XP_034119901.1|DGUA
OG0009710	LOC6591146|XP_002015569.1|DPER	LOC117578463|XP_034119885.1|DGUA
OG0009711	LOC6590906|XP_002015583.1|DPER	LOC117578666|XP_034120183.1|DGUA
OG0009712	LOC6599878|XP_002024932.1|DPER	LOC117588951|XP_034136424.1|DGUA
OG0009713	LOC6592211|XP_002017771.2|DPER	LOC117582683|XP_034126494.1|DGUA
OG0009714	LOC6602096|XP_002027141.1|DPER	LOC117578629|XP_034120125.1|DGUA
OG0009715	LOC6590677|XP_002015418.2|DPER	LOC117584398|XP_034129152.1|DGUA
OG0009716	LOC6592439|XP_002017784.1|DPER	LOC117592372|XP_034141964.1|DGUA
OG0009717	LOC6592534|XP_026841410.1|DPER	LOC117582911|XP_034126900.1|DGUA
OG0009718	LOC6592434|XP_002018007.1|DPER	LOC117587950|XP_034134843.1|DGUA
OG0009719	LOC6601279|XP_002026351.1|DPER	LOC117587236|XP_034133700.1|DGUA
OG0009720	LOC6601598|XP_002026619.1|DPER	LOC117578816|XP_034120461.1|DGUA
OG0009721	LOC6591295|XP_002015808.2|DPER	LOC117581133|XP_034123989.1|DGUA
OG0009722	LOC6590195|XP_002015826.1|DPER	LOC117578751|XP_034120328.1|DGUA
OG0009723	LOC113566342|XP_026847395.1|DPER	LOC117579485|XP_034121274.1|DGUA
OG0009724	LOC113565077|XP_026841302.1|DPER	LOC117578775|XP_034120372.1|DGUA
OG0009725	LOC6592388|XP_002018143.2|DPER	LOC117592313|XP_034141880.1|DGUA
OG0009726	LOC6588392|XP_002014164.1|DPER	LOC117585538|XP_034130948.1|DGUA
OG0009727	LOC6593102|XP_002017885.1|DPER	LOC117582195|XP_034125694.1|DGUA
OG0009728	LOC6590617|XP_026840713.1|DPER	LOC117592661|XP_034142497.1|DGUA
OG0009729	LOC6590618|XP_002016705.1|DPER	LOC117591841|XP_034141098.1|DGUA
OG0009730	LOC6598287|XP_002023310.2|DPER	LOC117591021|XP_034139999.1|DGUA
OG0009732	LOC6590433|XP_002015729.1|DPER	LOC117591847|XP_034141103.1|DGUA
OG0009733	LOC6599190|XP_002024347.1|DPER	LOC117588395|XP_034135540.1|DGUA
OG0009734	LOC6597639|XP_002022742.2|DPER	LOC117580883|XP_034123526.1|DGUA
OG0009735	LOC6588975|XP_002014567.1|DPER	LOC117582288|XP_034125816.1|DGUA, LOC117582287|XP_034125815.1|DGUA
OG0009736	LOC6600218|XP_002025216.2|DPER	LOC117581533|XP_034124735.1|DGUA
OG0009737	LOC6587564|XP_002013909.1|DPER	LOC117589663|XP_034137690.1|DGUA
OG0009738	LOC6601778|XP_002026813.2|DPER	LOC117588732|XP_034136098.1|DGUA
OG0009739	LOC6601776|XP_002026811.1|DPER	LOC117588742|XP_034136111.1|DGUA
OG0009740	LOC6599228|XP_026848303.1|DPER	LOC117590844|XP_034139732.1|DGUA
OG0009741	LOC6593994|XP_026843578.1|DPER	LOC117587727|XP_034134536.1|DGUA
OG0009743	LOC6600677|XP_026848609.1|DPER	LOC117590425|XP_034138932.1|DGUA
OG0009744	LOC6596884|XP_002022099.2|DPER	LOC117581336|XP_034124350.1|DGUA
OG0009745	LOC6598569|XP_002023632.2|DPER	LOC117588490|XP_034135684.1|DGUA
OG0009747	LOC6589358|XP_002015364.1|DPER	LOC117591395|XP_034140531.1|DGUA
OG0009748	LOC6597447|XP_026846490.1|DPER	LOC117590449|XP_034138961.1|DGUA
OG0009749	LOC6599016|XP_002024084.1|DPER	LOC117579481|XP_034121267.1|DGUA
OG0009750	LOC6601246|XP_026849965.1|DPER	LOC117588919|XP_034136382.1|DGUA
OG0009751	LOC6597210|XP_002022618.1|DPER	LOC117588577|XP_034135863.1|DGUA
OG0009752	LOC6600138|XP_002025255.1|DPER	LOC117580803|XP_034123394.1|DGUA
OG0009753	LOC6600140|XP_002025257.1|DPER	LOC117580804|XP_034123395.1|DGUA
OG0009754	LOC6590077|XP_002015667.1|DPER	LOC117582537|XP_034126236.1|DGUA
OG0009755	LOC6603094|XP_002028104.1|DPER	LOC117588405|XP_034135559.1|DGUA
OG0009756	LOC6597905|XP_026846963.1|DPER	LOC117581289|XP_034124213.1|DGUA
OG0009757	LOC6593157|XP_002018331.1|DPER	LOC117584500|XP_034129323.1|DGUA
OG0009758	LOC6594839|XP_002020243.1|DPER	LOC117583660|XP_034128013.1|DGUA
OG0009759	LOC6600715|XP_002025830.2|DPER	LOC117591187|XP_034140212.1|DGUA
OG0009760	LOC6596675|XP_026845924.1|DPER	LOC117590783|XP_034139623.1|DGUA
OG0009761	LOC6596681|XP_026845954.1|DPER	LOC117590698|XP_034139490.1|DGUA
OG0009762	LOC6600084|XP_026845143.1|DPER	LOC117580949|XP_034123626.1|DGUA
OG0009763	LOC6600632|XP_002025626.2|DPER	LOC117579526|XP_034121330.1|DGUA
OG0009764	LOC6600531|XP_002025718.2|DPER	LOC117586983|XP_034133272.1|DGUA
OG0009765	LOC6602177|XP_002027246.2|DPER	LOC117589246|XP_034136908.1|DGUA
OG0009766	LOC6601445|XP_002026447.1|DPER	LOC117587360|XP_034133893.1|DGUA
OG0009767	LOC6601457|XP_002026459.1|DPER	LOC117587359|XP_034133891.1|DGUA
OG0009768	LOC113566617|XP_026848853.1|DPER	LOC117579923|XP_034121959.1|DGUA
OG0009769	LOC6603012|XP_026849504.1|DPER	LOC117586887|XP_034133112.1|DGUA
OG0009770	LOC6597176|XP_026845420.1|DPER	LOC117580562|XP_034123055.1|DGUA
OG0009771	LOC6601096|XP_002026061.1|DPER	LOC117589008|XP_034136521.1|DGUA
OG0009772	LOC6599552|XP_002024661.1|DPER	LOC117586878|XP_034133070.1|DGUA
OG0009773	LOC6601644|XP_002026758.2|DPER	LOC117588868|XP_034136265.1|DGUA
OG0009774	LOC6601416|XP_026847918.1|DPER	LOC117589282|XP_034136963.1|DGUA
OG0009775	LOC6597160|XP_026845427.1|DPER	LOC117579856|XP_034121858.1|DGUA
OG0009776	LOC6600242|XP_002025407.2|DPER	LOC117579512|XP_034121309.1|DGUA
OG0009777	LOC6600258|XP_026849092.1|DPER	LOC117579477|XP_034121262.1|DGUA
OG0009778	LOC6599503|XP_026849545.1|DPER	LOC117589125|XP_034136698.1|DGUA
OG0009779	LOC6601372|XP_026847830.1|DPER	LOC117587423|XP_034133984.1|DGUA
OG0009780	LOC6601480|XP_026847758.1|DPER	LOC117587149|XP_034133547.1|DGUA
OG0009781	LOC6599530|XP_026849427.1|DPER	LOC117587335|XP_034133863.1|DGUA
OG0009783	LOC113566463|XP_026847922.1|DPER	LOC117589299|XP_034136983.1|DGUA
OG0009784	LOC6601179|XP_002026245.1|DPER	LOC117588914|XP_034136378.1|DGUA
OG0009785	LOC6601230|XP_026848208.1|DPER	LOC117586866|XP_034133054.1|DGUA
OG0009786	LOC6599646|XP_002024756.1|DPER	LOC117579270|XP_034120957.1|DGUA
OG0009787	LOC6599643|XP_002024753.1|DPER	LOC117579267|XP_034120954.1|DGUA
OG0009788	LOC113566936|XP_026849948.1|DPER	LOC117589230|XP_034136878.1|DGUA
OG0009789	LOC6596218|XP_002021286.1|DPER	LOC117579607|XP_034121432.1|DGUA
OG0009790	LOC6592719|XP_002018086.1|DPER	LOC117586729|XP_034132919.1|DGUA
OG0009791	LOC6602461|XP_002027523.1|DPER	LOC117579991|XP_034122077.1|DGUA
OG0009792	LOC6601438|XP_002026474.1|DPER	LOC117589337|XP_034137080.1|DGUA
OG0009793	LOC6603804|XP_026847371.1|DPER	LOC117587233|XP_034133694.1|DGUA
OG0009794	LOC6594039|XP_026850380.1|DPER	LOC117585965|XP_034131664.1|DGUA
OG0009795	LOC6603070|XP_002028088.1|DPER	LOC117588785|XP_034136179.1|DGUA
OG0009796	LOC6602313|XP_002027372.1|DPER	LOC117587044|XP_034133366.1|DGUA
OG0009797	LOC6599860|XP_026847307.1|DPER	LOC117589452|XP_034137293.1|DGUA
OG0009798	LOC6599859|XP_026847346.1|DPER	LOC117589179|XP_034136792.1|DGUA
OG0009799	LOC6597126|XP_002022314.2|DPER	LOC117580510|XP_034122993.1|DGUA
OG0009800	LOC6596198|XP_026845633.1|DPER	LOC117589020|XP_034136536.1|DGUA
OG0009801	LOC6601704|XP_026849918.1|DPER	LOC117588847|XP_034136238.1|DGUA
OG0009802	LOC6603569|XP_026848017.1|DPER	LOC117589397|XP_034137204.1|DGUA
OG0009803	LOC113566357|XP_026847454.1|DPER	LOC117588936|XP_034136405.1|DGUA
OG0009804	LOC6599884|XP_002024938.1|DPER	LOC117588953|XP_034136430.1|DGUA
OG0009806	LOC6599887|XP_002024941.1|DPER	LOC117588939|XP_034136408.1|DGUA
OG0009807	LOC6599704|XP_002024957.1|DPER	LOC117588973|XP_034136451.1|DGUA
OG0009808	LOC113565998|XP_026845400.1|DPER	LOC117579086|XP_034120688.1|DGUA
OG0009809	LOC6595922|XP_002021068.1|DPER	LOC117579903|XP_034121929.1|DGUA
OG0009810	LOC6601144|XP_026848209.1|DPER	LOC117586971|XP_034133237.1|DGUA
OG0009811	LOC6601143|XP_002026275.2|DPER	LOC117586974|XP_034133243.1|DGUA
OG0009812	LOC6603027|XP_002028009.1|DPER	LOC117589062|XP_034136584.1|DGUA
OG0009813	LOC6602413|XP_002027418.2|DPER	LOC117579878|XP_034121891.1|DGUA
OG0009814	LOC6603755|XP_026849071.1|DPER	LOC117579094|XP_034120708.1|DGUA
OG0009815	LOC6601506|XP_002026568.1|DPER	LOC117579995|XP_034122083.1|DGUA
OG0009816	LOC6595850|XP_002021380.1|DPER	LOC117579972|XP_034122041.1|DGUA
OG0009817	LOC6595849|XP_002021379.2|DPER	LOC117579974|XP_034122043.1|DGUA
OG0009818	LOC6602263|XP_026848572.1|DPER	LOC117579483|XP_034121269.1|DGUA
OG0009819	LOC6602264|XP_002027313.2|DPER	LOC117579215|XP_034120873.1|DGUA
OG0009820	LOC6602265|XP_002027314.2|DPER	LOC117579427|XP_034121200.1|DGUA
OG0009821	LOC6601853|XP_026849332.1|DPER	LOC117580117|XP_034122296.1|DGUA
OG0009822	LOC6598945|XP_002024132.1|DPER	LOC117580368|XP_034122787.1|DGUA
OG0009823	LOC6601220|XP_002026316.1|DPER	LOC117586927|XP_034133177.1|DGUA
OG0009824	LOC6598967|XP_026847820.1|DPER	LOC117579918|XP_034121949.1|DGUA
OG0009825	LOC6602205|XP_026847998.1|DPER	LOC117579681|XP_034121560.1|DGUA
OG0009826	LOC6603259|XP_026848172.1|DPER	LOC117580497|XP_034122976.1|DGUA
OG0009827	LOC6603260|XP_002028247.2|DPER	LOC117580498|XP_034122977.1|DGUA
OG0009828	LOC6598866|XP_002024039.1|DPER	LOC117579807|XP_034121778.1|DGUA
OG0009829	LOC6596046|XP_002021230.1|DPER	LOC117587268|XP_034133734.1|DGUA
OG0009830	LOC6595760|XP_002021341.2|DPER	LOC117579155|XP_034120805.1|DGUA
OG0009831	LOC6595791|XP_002021336.1|DPER	LOC117579205|XP_034120864.1|DGUA
OG0009832	LOC6595790|XP_002021335.1|DPER	LOC117579663|XP_034121537.1|DGUA
OG0009833	LOC6596965|XP_026845567.1|DPER	LOC117591266|XP_034140351.1|DGUA
OG0009834	LOC6590638|XP_002016141.1|DPER	LOC117583962|XP_034128566.1|DGUA
OG0009835	LOC6591312|XP_002016135.1|DPER	LOC117589381|XP_034137190.1|DGUA
OG0009836	LOC6594047|XP_002019870.1|DPER	LOC117586261|XP_034132094.1|DGUA
OG0009837	LOC6587317|XP_026844152.1|DPER	LOC117585519|XP_034130916.1|DGUA
OG0009838	LOC6595709|XP_002020745.1|DPER	LOC117581825|XP_034125160.1|DGUA
OG0009839	LOC113565125|XP_026841729.1|DPER	LOC117584815|XP_034129830.1|DGUA
OG0009840	LOC6597943|XP_002023178.1|DPER	LOC117588233|XP_034135274.1|DGUA
OG0009841	LOC6588781|XP_026844657.1|DPER	LOC117587928|XP_034134805.1|DGUA
OG0009842	LOC6597092|XP_002022283.1|DPER	LOC117579938|XP_034121984.1|DGUA
OG0009843	LOC6596203|XP_002021271.2|DPER	LOC117579706|XP_034121590.1|DGUA
OG0009844	LOC6604116|XP_026849627.1|DPER	LOC117580346|XP_034122748.1|DGUA
OG0009845	LOC6590818|XP_002016675.1|DPER	LOC117583958|XP_034128589.1|DGUA
OG0009846	LOC6593330|XP_002018806.2|DPER	LOC117590922|XP_034139847.1|DGUA
OG0009847	LOC6596880|XP_026845812.1|DPER	LOC117590722|XP_034139519.1|DGUA
OG0009848	LOC6596794|XP_002021874.1|DPER	LOC117590557|XP_034139187.1|DGUA, LOC117590559|XP_034139191.1|DGUA
OG0009849	LOC6595285|XP_026847006.1|DPER	LOC117583496|XP_034127727.1|DGUA
OG0009850	LOC6600708|XP_026848645.1|DPER	LOC117591164|XP_034140176.1|DGUA, LOC117591695|XP_034140909.1|DGUA
OG0009851	LOC6589281|XP_002014651.2|DPER, LOC6596332|XP_026843544.1|DPER	LOC117584134|XP_034128779.1|DGUA
OG0009853	LOC6599124|XP_002024389.1|DPER	LOC117588276|XP_034135335.1|DGUA
OG0009854	LOC6601777|XP_002026812.1|DPER	LOC117588738|XP_034136105.1|DGUA
OG0009855	LOC6593877|XP_026843597.1|DPER	LOC117584165|XP_034128820.1|DGUA
OG0009856	LOC6604345|XP_026843484.1|DPER	LOC117584098|XP_034128738.1|DGUA
OG0009857	LOC6597941|XP_002023176.1|DPER	LOC117588235|XP_034135276.1|DGUA
OG0009858	LOC6589448|XP_002014475.1|DPER	LOC117587970|XP_034134870.1|DGUA
OG0009859	LOC6596463|XP_002021758.1|DPER	LOC117587878|XP_034134746.1|DGUA
OG0009860	LOC6589665|XP_002014301.1|DPER	LOC117584553|XP_034129396.1|DGUA
OG0009861	LOC6595693|XP_002020719.1|DPER	LOC117582168|XP_034125659.1|DGUA
OG0009862	LOC6589205|XP_002014695.2|DPER	LOC117584541|XP_034129383.1|DGUA
OG0009863	LOC6593754|XP_002018666.2|DPER	LOC117584802|XP_034129812.1|DGUA
OG0009864	LOC6589114|XP_026844516.1|DPER	LOC117582647|XP_034126434.1|DGUA
OG0009865	LOC6595380|XP_002020816.1|DPER	LOC117582143|XP_034125619.1|DGUA
OG0009866	LOC6601358|XP_026847905.1|DPER	LOC117579785|XP_034121735.1|DGUA
OG0009867	LOC6599661|XP_002024793.2|DPER	LOC117579067|XP_034120664.1|DGUA
OG0009868	LOC6602297|XP_002027356.1|DPER	LOC117580464|XP_034122929.1|DGUA
OG0009869	LOC6588911|XP_026844801.1|DPER	LOC117582258|XP_034125763.1|DGUA, LOC117582362|XP_034125910.1|DGUA, LOC117582257|XP_034125762.1|DGUA, LOC117584040|XP_034128669.1|DGUA
OG0009870	LOC6598939|XP_026848987.1|DPER	LOC117580365|XP_034122785.1|DGUA
OG0009871	LOC6592363|XP_026841876.1|DPER	LOC117578644|XP_034120150.1|DGUA
OG0009872	LOC6600813|XP_002025880.1|DPER	LOC117586895|XP_034133170.1|DGUA
OG0009873	LOC6593200|XP_026840928.1|DPER	LOC117592391|XP_034141998.1|DGUA
OG0009874	LOC6598895|XP_002024100.1|DPER	LOC117579603|XP_034121429.1|DGUA
OG0009875	LOC6603256|XP_002028243.2|DPER	LOC117580501|XP_034122980.1|DGUA
OG0009876	LOC6590250|XP_002016542.2|DPER	LOC117592505|XP_034142241.1|DGUA
OG0009877	LOC6593275|XP_026842268.1|DPER	LOC117592219|XP_034141737.1|DGUA
OG0009878	LOC113565073|XP_026841255.1|DPER	LOC117578942|XP_034120596.1|DGUA
OG0009879	LOC6592812|XP_002017609.1|DPER	LOC117587876|XP_034134748.1|DGUA
OG0009880	LOC6593179|XP_002018113.1|DPER	LOC117589494|XP_034137396.1|DGUA
OG0009881	LOC6590267|XP_026842309.1|DPER	LOC117587002|XP_034133301.1|DGUA
OG0009882	LOC113565025|XP_026840606.1|DPER	LOC117591989|XP_034141324.1|DGUA
OG0009884	LOC6593238|XP_002018359.1|DPER	LOC117582988|XP_034127020.1|DGUA
OG0009885	LOC6593037|XP_002017714.1|DPER	LOC117578686|XP_034120209.1|DGUA
OG0009886	LOC6590043|XP_002016437.1|DPER	LOC117592057|XP_034141443.1|DGUA
OG0009887	LOC6592461|XP_002017796.1|DPER	LOC117592306|XP_034141871.1|DGUA
OG0009888	LOC6590242|XP_002016716.1|DPER	LOC117581400|XP_034124438.1|DGUA
OG0009889	LOC6589930|XP_026842069.1|DPER	LOC117591920|XP_034141204.1|DGUA
OG0009890	LOC6601626|XP_002026629.1|DPER	LOC117592104|XP_034141513.1|DGUA, LOC117592105|XP_034141515.1|DGUA
OG0009891	LOC6592817|XP_002017614.1|DPER	LOC117592581|XP_034142358.1|DGUA
OG0009892	LOC6587379|XP_002013667.2|DPER, LOC6603106|XP_026847157.1|DPER, LOC6597457|XP_026849308.1|DPER	LOC117589707|XP_034137763.1|DGUA
OG0009893	LOC6592197|XP_002017832.1|DPER	LOC117578864|XP_034120546.1|DGUA
OG0009894	LOC6587674|XP_026850811.1|DPER	LOC117585675|XP_034131167.1|DGUA
OG0009895	LOC6594200|XP_026851199.1|DPER	LOC117586111|XP_034131863.1|DGUA
OG0009896	LOC6591908|XP_002017055.2|DPER	LOC117586480|XP_034132467.1|DGUA
OG0009897	LOC6594235|XP_002019969.2|DPER	LOC117585499|XP_034130889.1|DGUA
OG0009898	LOC6591636|XP_002017127.1|DPER	LOC117585665|XP_034131152.1|DGUA
OG0009899	LOC6587404|XP_002013234.1|DPER	LOC117583044|XP_034127096.1|DGUA
OG0009900	LOC6588498|XP_002013914.1|DPER	LOC117589524|XP_034137406.1|DGUA
OG0009901	LOC6591647|XP_002016860.1|DPER	LOC117585012|XP_034130143.1|DGUA
OG0009902	LOC6594058|XP_002019857.2|DPER	LOC117586676|XP_034132817.1|DGUA
OG0009903	LOC6594630|XP_002019476.1|DPER	LOC117586626|XP_034132736.1|DGUA
OG0009904	LOC113567326|XP_026850532.1|DPER	LOC117589481|XP_034137333.1|DGUA
OG0009905	LOC6588615|XP_026840140.1|DPER	LOC117589616|XP_034137586.1|DGUA
OG0009906	LOC6588500|XP_002013162.1|DPER	LOC117589697|XP_034137748.1|DGUA
OG0009907	LOC6598842|XP_002023960.1|DPER	LOC117584948|XP_034130032.1|DGUA
OG0009909	LOC6587210|XP_002013023.2|DPER	LOC117583036|XP_034127088.1|DGUA
OG0009910	LOC6587496|XP_002013525.2|DPER	LOC117585458|XP_034130839.1|DGUA
OG0009911	LOC6590463|XP_026842243.1|DPER	LOC117592647|XP_034142482.1|DGUA
OG0009912	LOC6596473|XP_002021768.1|DPER	LOC117587871|XP_034134740.1|DGUA
OG0009913	LOC6603375|XP_002028355.1|DPER	LOC117584536|XP_034129379.1|DGUA
OG0009915	LOC6589043|XP_002015355.1|DPER	LOC117582220|XP_034125719.1|DGUA
OG0009915	LOC6589781|XP_002015357.1|DPER	LOC117582367|XP_034125916.1|DGUA
OG0009916	LOC6598103|XP_026843557.1|DPER	LOC117584325|XP_034129044.1|DGUA
OG0009919	LOC113565509|XP_026843547.1|DPER	LOC117579808|XP_034121779.1|DGUA
OG0009922	LOC113566558|XP_026848439.1|DPER	LOC117580479|XP_034122953.1|DGUA
OG0009927	LOC6596672|XP_002021975.1|DPER	LOC117590769|XP_034139606.1|DGUA
OG0009928	LOC6595051|XP_002020574.1|DPER	LOC117591476|XP_034140656.1|DGUA
OG0009930	LOC6597588|XP_002022775.1|DPER	LOC117580713|XP_034123266.1|DGUA
OG0009931	LOC113565240|XP_026842769.1|DPER	LOC117592639|XP_034142473.1|DGUA
OG0009932	LOC6592923|XP_002018443.2|DPER	LOC117578813|XP_034120454.1|DGUA
OG0009934	LOC6600319|XP_002025373.1|DPER	LOC117579621|XP_034121468.1|DGUA
OG0009937	LOC113565792|XP_026844771.1|DPER	LOC117585212|XP_034130486.1|DGUA
OG0009938	LOC6598427|XP_026848708.1|DPER	LOC117581263|XP_034124164.1|DGUA
OG0009941	LOC6593705|XP_002018629.1|DPER	LOC117584482|XP_034129298.1|DGUA
OG0009942	LOC6601263|XP_026842001.1|DPER	LOC117583190|XP_034127288.1|DGUA
OG0009943	LOC6589003|XP_026844317.1|DPER	LOC117584283|XP_034128993.1|DGUA
OG0009944	LOC6596673|XP_002021976.1|DPER	LOC117590766|XP_034139603.1|DGUA
OG0009945	LOC6596898|XP_026849894.1|DPER	LOC117590854|XP_034139742.1|DGUA
OG0009946	LOC113564927|XP_026840202.1|DPER	LOC117586513|XP_034132534.1|DGUA
OG0009947	LOC6602930|XP_026848848.1|DPER	LOC117580054|XP_034122182.1|DGUA
OG0009948	LOC6596831|XP_002022012.1|DPER	LOC117590749|XP_034139549.1|DGUA
OG0009949	LOC6591376|XP_002017240.2|DPER	LOC117586353|XP_034132261.1|DGUA
OG0009950	LOC6594158|XP_026840247.1|DPER	LOC117590177|XP_034138463.1|DGUA
OG0009951	LOC6594094|XP_002019686.1|DPER	LOC117586048|XP_034131783.1|DGUA
OG0009953	LOC6592007|XP_002017435.2|DPER	LOC117585725|XP_034131254.1|DGUA
OG0009954	LOC6591689|XP_002017326.1|DPER	LOC117586749|XP_034132946.1|DGUA
OG0009955	LOC6590339|XP_002016296.2|DPER	LOC117592268|XP_034141818.1|DGUA
OG0009956	LOC6600792|XP_002025815.2|DPER	LOC117591159|XP_034140171.1|DGUA
OG0009957	LOC6594970|XP_002020489.1|DPER	LOC117582860|XP_034126821.1|DGUA
OG0009958	LOC6587957|XP_002013014.1|DPER	LOC117583727|XP_034128134.1|DGUA
OG0009960	LOC6594386|XP_002019300.1|DPER	LOC117590193|XP_034138514.1|DGUA
OG0009961	LOC6594607|XP_002019310.1|DPER	LOC117589999|XP_034138172.1|DGUA
OG0009962	LOC6587801|XP_002014045.1|DPER	LOC117589593|XP_034137550.1|DGUA
OG0009963	LOC6587635|XP_002013557.1|DPER	LOC117589922|XP_034138096.1|DGUA
OG0009964	LOC6595091|XP_002020153.1|DPER	LOC117583356|XP_034127517.1|DGUA
OG0009965	LOC6594832|XP_002020527.1|DPER	LOC117583408|XP_034127585.1|DGUA
OG0009966	LOC6589842|XP_026844902.1|DPER	LOC117582388|XP_034125954.1|DGUA
