Orthogroup	DPER.longest_only	DHYD.longest_only
OG0009868	LOC6602297|XP_002027356.1|DPER	LOC111604460|XP_023178308.2|DHYD
OG0009869	LOC6588911|XP_026844801.1|DPER	LOC111597341|XP_023167754.2|DHYD
OG0009870	LOC6598939|XP_026848987.1|DPER	LOC111599270|XP_023170637.2|DHYD
OG0009871	LOC6592363|XP_026841876.1|DPER	LOC111605136|XP_023179293.2|DHYD
OG0009872	LOC6600813|XP_002025880.1|DPER	LOC111597094|XP_023167403.1|DHYD
OG0009873	LOC6593200|XP_026840928.1|DPER	LOC111593757|XP_023162534.1|DHYD
OG0009874	LOC6598895|XP_002024100.1|DPER	LOC111600973|XP_023173124.2|DHYD
OG0009875	LOC6603256|XP_002028243.2|DPER	LOC111597543|XP_030079672.1|DHYD
OG0009876	LOC6590250|XP_002016542.2|DPER	LOC111600775|XP_023172823.2|DHYD
OG0009877	LOC6593275|XP_026842268.1|DPER	LOC111604151|XP_023177843.2|DHYD
OG0009878	LOC113565073|XP_026841255.1|DPER	LOC111605374|XP_023179625.1|DHYD
OG0009879	LOC6592812|XP_002017609.1|DPER	LOC111595637|XP_023165219.1|DHYD
OG0009880	LOC6593179|XP_002018113.1|DPER	LOC111605244|XP_023179448.1|DHYD
OG0009881	LOC6590267|XP_026842309.1|DPER	LOC111595751|XP_023165380.1|DHYD
OG0009882	LOC113565025|XP_026840606.1|DPER	LOC111603808|XP_023177328.1|DHYD
OG0009883	LOC6593235|XP_002018356.2|DPER	LOC111595496|XP_023165034.2|DHYD
OG0009884	LOC6593238|XP_002018359.1|DPER	LOC111595527|XP_023165076.2|DHYD
OG0009885	LOC6593037|XP_002017714.1|DPER	LOC111592111|XP_023159909.1|DHYD
OG0009886	LOC6590043|XP_002016437.1|DPER	LOC111592106|XP_023159903.1|DHYD
OG0009887	LOC6592461|XP_002017796.1|DPER	LOC111597027|XP_023167304.2|DHYD
OG0009888	LOC6590242|XP_002016716.1|DPER	LOC111594578|XP_023163707.1|DHYD
OG0009889	LOC6589930|XP_026842069.1|DPER	LOC111593373|XP_023161861.1|DHYD
OG0009890	LOC6601626|XP_002026629.1|DPER	LOC111593526|XP_023162091.1|DHYD
OG0009891	LOC6592817|XP_002017614.1|DPER	LOC111594188|XP_023163145.1|DHYD
OG0009892	LOC6587379|XP_002013667.2|DPER, LOC6603106|XP_026847157.1|DPER, LOC6597457|XP_026849308.1|DPER	LOC111595428|XP_023164919.2|DHYD
OG0009893	LOC6592197|XP_002017832.1|DPER	LOC111595539|XP_023165091.1|DHYD
OG0009895	LOC6594200|XP_026851199.1|DPER	LOC111603395|XP_023176729.2|DHYD
OG0009896	LOC6591908|XP_002017055.2|DPER	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD
OG0009897	LOC6594235|XP_002019969.2|DPER	LOC111604941|XP_023178979.2|DHYD
OG0009898	LOC6591636|XP_002017127.1|DPER	LOC111598542|XP_023169600.2|DHYD
OG0009899	LOC6587404|XP_002013234.1|DPER	LOC111601489|XP_023173844.1|DHYD
OG0009900	LOC6588498|XP_002013914.1|DPER	LOC111594592|XP_023163721.1|DHYD
OG0009901	LOC6591647|XP_002016860.1|DPER	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD
OG0009902	LOC6594058|XP_002019857.2|DPER	LOC111601313|XP_023173605.2|DHYD
OG0009903	LOC6594630|XP_002019476.1|DPER	LOC111603602|XP_023177032.1|DHYD
OG0009904	LOC113567326|XP_026850532.1|DPER	LOC111601988|XP_023174643.2|DHYD
OG0009905	LOC6588615|XP_026840140.1|DPER	LOC111605571|XP_023179921.1|DHYD
OG0009906	LOC6588500|XP_002013162.1|DPER	LOC111605580|XP_023179952.2|DHYD
OG0009907	LOC6598842|XP_002023960.1|DPER	LOC111600670|XP_023172686.2|DHYD
OG0009909	LOC6587210|XP_002013023.2|DPER	LOC111598228|XP_023169156.2|DHYD
OG0009910	LOC6587496|XP_002013525.2|DPER	LOC111597399|XP_030080741.1|DHYD
OG0009911	LOC6590463|XP_026842243.1|DPER	LOC111593663|XP_023162323.2|DHYD
OG0009912	LOC6596473|XP_002021768.1|DPER	LOC111592572|XP_023160647.2|DHYD, LOC111592573|XP_023160652.2|DHYD
OG0009913	LOC6603375|XP_002028355.1|DPER	LOC111597210|XP_023167546.2|DHYD
OG0009916	LOC6598103|XP_026843557.1|DPER	LOC115483396|XP_030081044.1|DHYD, LOC115483002|XP_030079517.1|DHYD, LOC115483395|XP_030081035.1|DHYD
OG0009922	LOC113566558|XP_026848439.1|DPER	LOC111604443|XP_023178281.1|DHYD
OG0009925	LOC6591734|XP_026844082.1|DPER	LOC111604205|XP_023177930.1|DHYD
OG0009931	LOC113565240|XP_026842769.1|DPER	LOC111594236|XP_023163216.1|DHYD
OG0009932	LOC6592923|XP_002018443.2|DPER	LOC111594028|XP_023162909.2|DHYD
OG0009934	LOC6600319|XP_002025373.1|DPER	LOC111593100|XP_030081851.1|DHYD
OG0009940	LOC6592008|XP_026849438.1|DPER	LOC111596675|XP_023166747.2|DHYD
OG0009941	LOC6593705|XP_002018629.1|DPER	LOC111599205|XP_023170569.1|DHYD
OG0009942	LOC6601263|XP_026842001.1|DPER	LOC111594045|XP_023162927.2|DHYD
OG0009943	LOC6589003|XP_026844317.1|DPER	LOC111592607|XP_023160705.2|DHYD
OG0009944	LOC6596673|XP_002021976.1|DPER	LOC111605152|XP_030079442.1|DHYD
OG0009945	LOC6596898|XP_026849894.1|DPER	LOC111602812|XP_023175878.2|DHYD
OG0009946	LOC113564927|XP_026840202.1|DPER	LOC111604644|XP_023178558.1|DHYD
OG0009947	LOC6602930|XP_026848848.1|DPER	LOC111594842|XP_023164076.2|DHYD
OG0009948	LOC6596831|XP_002022012.1|DPER	LOC111601916|XP_023174531.1|DHYD
OG0009949	LOC6591376|XP_002017240.2|DPER	LOC111604892|XP_030078772.1|DHYD
OG0009950	LOC6594158|XP_026840247.1|DPER	LOC111592032|XP_023159794.2|DHYD
OG0009951	LOC6594094|XP_002019686.1|DPER	LOC111596701|XP_023166788.1|DHYD
OG0009952	LOC6591411|XP_002016937.1|DPER	LOC111595947|XP_023165686.1|DHYD
OG0009953	LOC6592007|XP_002017435.2|DPER	LOC111596684|XP_023166756.1|DHYD
OG0009954	LOC6591689|XP_002017326.1|DPER	LOC111592016|XP_023159775.2|DHYD
OG0009955	LOC6590339|XP_002016296.2|DPER	LOC111593936|XP_023162783.1|DHYD
OG0009956	LOC6600792|XP_002025815.2|DPER	LOC111593640|XP_030079439.1|DHYD
OG0009957	LOC6594970|XP_002020489.1|DPER	LOC111594465|XP_023163533.1|DHYD
OG0009958	LOC6587957|XP_002013014.1|DPER	LOC111603270|XP_023176550.1|DHYD
OG0009960	LOC6594386|XP_002019300.1|DPER	LOC111602658|XP_023175598.2|DHYD
OG0009961	LOC6594607|XP_002019310.1|DPER	LOC111602633|XP_023175563.2|DHYD
OG0009962	LOC6587801|XP_002014045.1|DPER	LOC111605501|XP_023179818.1|DHYD
OG0009963	LOC6587635|XP_002013557.1|DPER	LOC111603626|XP_023177062.1|DHYD
OG0009964	LOC6595091|XP_002020153.1|DPER	LOC111601422|XP_023173765.2|DHYD
OG0009965	LOC6594832|XP_002020527.1|DPER	LOC111592487|XP_023160475.2|DHYD
OG0009966	LOC6589842|XP_026844902.1|DPER	LOC111595198|XP_023164563.2|DHYD
OG0009967	LOC6589256|XP_002015282.2|DPER	LOC111595767|XP_023165417.2|DHYD
OG0009969	LOC6589081|XP_026844506.1|DPER	LOC111592894|XP_023161102.1|DHYD
OG0009970	LOC6588736|XP_002014933.1|DPER	LOC111605518|XP_023179844.1|DHYD
OG0009971	LOC6595429|XP_026844780.1|DPER	LOC111603521|XP_023176917.2|DHYD
OG0009972	LOC6589302|XP_002014393.1|DPER	LOC111594668|XP_023163843.2|DHYD
OG0009974	LOC6596523|XP_026843228.1|DPER	LOC111600436|XP_023172297.2|DHYD
OG0009975	LOC6596339|XP_002021695.1|DPER	LOC111602216|XP_023174960.2|DHYD
OG0009976	LOC6593303|XP_002019191.1|DPER	LOC111592623|XP_023160726.1|DHYD
OG0009977	LOC6589139|XP_026844004.1|DPER	LOC111604006|XP_023177631.2|DHYD
OG0009978	LOC6588967|XP_002014427.1|DPER	LOC111603974|XP_023177588.1|DHYD
OG0009979	LOC6596255|XP_002021784.1|DPER	LOC111603915|XP_023177507.1|DHYD
OG0009980	LOC6596941|XP_002022223.2|DPER	LOC111593841|XP_023162654.2|DHYD
OG0009981	LOC6590282|XP_002016339.1|DPER	LOC111600659|XP_023172653.2|DHYD
OG0009982	LOC6590284|XP_002016341.2|DPER	LOC111600763|XP_023172809.2|DHYD
OG0009983	LOC6593201|XP_026840929.1|DPER	LOC111593758|XP_023162536.1|DHYD
OG0009984	LOC6600799|XP_002025970.1|DPER	LOC111593189|XP_023161574.2|DHYD
OG0009985	LOC113565129|XP_026841780.1|DPER	LOC111592409|XP_023160356.1|DHYD
OG0009986	LOC6591005|XP_026842838.1|DPER	LOC111593885|XP_023162719.1|DHYD
OG0009987	LOC6590949|XP_002016019.1|DPER	LOC111600742|XP_023172788.2|DHYD
OG0009988	LOC6590948|XP_002016018.1|DPER	LOC111600743|XP_023172790.1|DHYD
OG0009989	LOC6590458|XP_026842594.1|DPER	LOC111593313|XP_023161781.2|DHYD
OG0009990	LOC6593111|XP_002018340.1|DPER	LOC111595541|XP_023165094.1|DHYD
OG0009991	LOC6590874|XP_026842770.1|DPER	LOC111601223|XP_030081968.1|DHYD
OG0009992	LOC6600408|XP_002025442.1|DPER	LOC111598164|XP_023169021.1|DHYD
OG0009993	LOC6599339|XP_026847211.1|DPER	LOC111592718|XP_030079341.1|DHYD
OG0009994	LOC6598334|XP_026846319.1|DPER	LOC111604910|XP_023178924.1|DHYD
OG0009995	LOC6596955|XP_026845437.1|DPER	LOC111598862|XP_023170076.2|DHYD
OG0009996	LOC6596854|XP_002022086.1|DPER	LOC111605609|XP_023179992.1|DHYD
OG0009997	LOC6597494|XP_002022642.1|DPER	LOC111596041|XP_023165845.1|DHYD
OG0009998	LOC6598252|XP_026846236.1|DPER	LOC111591895|XP_030079558.1|DHYD
OG0009999	LOC6597488|XP_026848878.1|DPER	LOC111593992|XP_030079405.1|DHYD
OG0010000	LOC6597291|XP_002022432.1|DPER	LOC111603126|XP_023176368.1|DHYD
OG0010001	LOC6599385|XP_002024437.1|DPER	LOC111598859|XP_023170069.2|DHYD
OG0010002	LOC113566354|XP_026847437.1|DPER	LOC111596520|XP_023166552.2|DHYD
OG0010003	LOC6589604|XP_002014311.2|DPER	LOC111592605|XP_023160702.1|DHYD
OG0010004	LOC6600220|XP_002025218.2|DPER	LOC111597334|XP_030080075.1|DHYD
OG0010005	LOC6598432|XP_002023610.1|DPER	LOC111596634|XP_023166689.1|DHYD
OG0010006	LOC6598447|XP_026848672.1|DPER	LOC111603135|XP_023176378.2|DHYD
OG0010007	LOC6599261|XP_026848278.1|DPER	LOC111597277|XP_023167661.1|DHYD
OG0010008	LOC6601745|XP_002026820.1|DPER	LOC111603121|XP_023176363.1|DHYD
OG0010009	LOC6593474|XP_002019232.1|DPER	LOC111594354|XP_023163382.2|DHYD
OG0010010	LOC6599436|XP_002024534.1|DPER	LOC111593023|XP_023161333.2|DHYD
OG0010011	LOC6597776|XP_002022979.1|DPER	LOC111605153|XP_030079441.1|DHYD
OG0010012	LOC6599177|XP_026848322.1|DPER	LOC111594906|XP_030078882.1|DHYD
OG0010013	LOC6600723|XP_026848697.1|DPER	LOC111605486|XP_023179795.1|DHYD
OG0010014	LOC6599315|XP_026847105.1|DPER	LOC111593057|XP_023161399.1|DHYD
OG0010015	LOC6600724|XP_026848642.1|DPER	LOC111605468|XP_023179757.1|DHYD
OG0010016	LOC113566314|XP_026847217.1|DPER	LOC111592353|XP_023160278.1|DHYD
OG0010017	LOC6600722|XP_002025792.1|DPER	LOC111605499|XP_023179820.1|DHYD
OG0010018	LOC6600169|XP_002025268.2|DPER	LOC111596772|XP_023166890.2|DHYD
OG0010019	LOC6598401|XP_002023524.2|DPER	LOC111600218|XP_023172007.1|DHYD
OG0010020	LOC6597409|XP_026846555.1|DPER	LOC111593063|XP_023161407.1|DHYD
OG0010021	LOC6600038|XP_002025085.1|DPER	LOC111605330|XP_023179567.1|DHYD
OG0010022	LOC6597729|XP_026847041.1|DPER	LOC111598324|XP_023169294.1|DHYD
OG0010023	LOC6598348|XP_026846338.1|DPER	LOC111591991|XP_023159720.1|DHYD
OG0010024	LOC6598346|XP_002023472.1|DPER	LOC111591992|XP_023159721.2|DHYD
OG0010025	LOC6596766|XP_026845838.1|DPER	LOC111592180|XP_023160018.1|DHYD
OG0010026	LOC6602660|XP_002027700.1|DPER	LOC111603370|XP_023176690.2|DHYD
OG0010027	LOC6602663|XP_026845976.1|DPER	LOC111603368|XP_023176687.2|DHYD
OG0010028	LOC6599186|XP_026848247.1|DPER	LOC111601810|XP_023174376.1|DHYD
OG0010029	LOC6597329|XP_026846489.1|DPER	LOC111598299|XP_023169254.1|DHYD
OG0010030	LOC6598226|XP_002023368.1|DPER	LOC111597588|XP_023168159.2|DHYD
OG0010031	LOC6598223|XP_002023365.1|DPER	LOC111597577|XP_023168147.2|DHYD
OG0010032	LOC6596403|XP_002021588.1|DPER	LOC111601187|XP_023173436.1|DHYD
OG0010033	LOC113566143|XP_026846273.1|DPER	LOC111601640|XP_023174077.1|DHYD
OG0010034	LOC6598457|XP_002023685.2|DPER	LOC115483082|XP_030079925.1|DHYD
OG0010035	LOC6598490|XP_026846349.1|DPER	LOC111601636|XP_023174074.1|DHYD
OG0010036	LOC6598488|XP_026846278.1|DPER	LOC111601620|XP_023174055.2|DHYD
OG0010037	LOC6598487|XP_026846350.1|DPER	LOC111601627|XP_023174064.2|DHYD
OG0010038	LOC6596775|XP_026849899.1|DPER	LOC111597368|XP_030079946.1|DHYD
OG0010039	LOC6590681|XP_002015820.1|DPER	LOC111598023|XP_023168803.2|DHYD
OG0010040	LOC6593342|XP_002018744.2|DPER	LOC111596357|XP_023166320.1|DHYD
OG0010041	LOC6600361|XP_002025485.2|DPER	LOC111596717|XP_023166807.1|DHYD
OG0010042	LOC6597858|XP_002023051.1|DPER	LOC111596572|XP_023166614.1|DHYD
OG0010043	LOC6597889|XP_002023049.1|DPER	LOC111596573|XP_023166615.1|DHYD
OG0010044	LOC6600159|XP_002025242.2|DPER	LOC111596753|XP_023166855.1|DHYD
OG0010045	LOC6599924|XP_002025052.1|DPER	LOC111593626|XP_023162263.1|DHYD
OG0010046	LOC6599923|XP_002025051.1|DPER	LOC111593627|XP_023162264.1|DHYD
OG0010047	LOC6598525|XP_002023564.1|DPER	LOC111602874|XP_023175969.1|DHYD
OG0010048	LOC6600403|XP_002025458.1|DPER	LOC111598121|XP_023168946.1|DHYD
OG0010049	LOC6599112|XP_002024413.1|DPER	LOC111602870|XP_023175963.1|DHYD
OG0010050	LOC6599114|XP_026849252.1|DPER	LOC111602877|XP_023175972.2|DHYD
OG0010051	LOC6596815|XP_026845903.1|DPER	LOC111605643|XP_030079676.1|DHYD
OG0010052	LOC113566592|XP_026848692.1|DPER	LOC111598137|XP_023168966.1|DHYD
OG0010053	LOC6599927|XP_002025055.2|DPER	LOC111602057|XP_023174738.2|DHYD
OG0010054	LOC6598358|XP_026846316.1|DPER	LOC111594980|XP_023164248.2|DHYD
OG0010055	LOC6598362|XP_026846203.1|DPER	LOC111595006|XP_023164273.1|DHYD
OG0010056	LOC6597286|XP_002022573.2|DPER	LOC111602843|XP_023175923.2|DHYD
OG0010057	LOC6596658|XP_026845905.1|DPER	LOC111601890|XP_023174500.2|DHYD
OG0010058	LOC6599312|XP_026847221.1|DPER	LOC111596473|XP_030079444.1|DHYD
OG0010059	LOC6596927|XP_002021857.1|DPER	LOC111602848|XP_023175929.2|DHYD
OG0010060	LOC6604029|XP_026845253.1|DPER	LOC111599853|XP_023171466.2|DHYD
OG0010061	LOC6599744|XP_002024814.1|DPER	LOC111599498|XP_023170937.2|DHYD
OG0010063	LOC6601391|XP_026847916.1|DPER	LOC111598488|XP_023169513.2|DHYD
OG0010064	LOC6601401|XP_026847886.1|DPER	LOC111594863|XP_023164109.1|DHYD
OG0010066	LOC6600327|XP_002025380.1|DPER	LOC111595274|XP_023164689.1|DHYD
OG0010067	LOC6601171|XP_026848082.1|DPER	LOC111596970|XP_023167214.1|DHYD
OG0010068	LOC6601159|XP_002026258.2|DPER	LOC111594381|XP_023163415.2|DHYD
OG0010069	LOC6595859|XP_002021404.2|DPER	LOC111592749|XP_023160913.1|DHYD
OG0010070	LOC113566390|XP_026847546.1|DPER	LOC111597462|XP_023167979.2|DHYD
OG0010071	LOC113566446|XP_026847824.1|DPER	LOC111601712|XP_023174198.1|DHYD
OG0010072	LOC6599589|XP_002024709.1|DPER	LOC111601740|XP_023174232.2|DHYD
OG0010073	LOC113566750|XP_026849570.1|DPER	LOC111601692|XP_023174170.2|DHYD
OG0010074	LOC6596908|XP_002021869.1|DPER	LOC111593395|XP_030079431.1|DHYD
OG0010075	LOC6596207|XP_002021275.2|DPER	LOC111598468|XP_023169493.1|DHYD
OG0010076	LOC6596232|XP_002021192.1|DPER	LOC111595076|XP_023164400.1|DHYD
OG0010077	LOC6599871|XP_026847390.1|DPER	LOC111604675|XP_023178604.2|DHYD
OG0010078	LOC6599872|XP_002024926.1|DPER	LOC111604691|XP_023178627.1|DHYD
OG0010079	LOC6604328|XP_026847387.1|DPER	LOC111604696|XP_023178635.2|DHYD
OG0010080	LOC6599478|XP_026849430.1|DPER	LOC111592832|XP_023161024.2|DHYD
OG0010081	LOC113566753|XP_026849586.1|DPER	LOC111603739|XP_023177224.2|DHYD
OG0010082	LOC6601700|XP_002026703.1|DPER	LOC111594859|XP_023164106.1|DHYD
OG0010083	LOC6601962|XP_002027012.1|DPER	LOC111603339|XP_030081636.1|DHYD
OG0010084	LOC113566030|XP_026845606.1|DPER	LOC111599850|XP_023171416.2|DHYD
OG0010085	LOC6603267|XP_026848191.1|DPER	LOC111597556|XP_030081815.1|DHYD
OG0010086	LOC6601968|XP_002027015.2|DPER	LOC111599857|XP_023171445.1|DHYD
OG0010087	LOC6602270|XP_002027319.1|DPER	LOC111605733|XP_023180200.1|DHYD
OG0010088	LOC6595761|XP_002021342.1|DPER	LOC111600947|XP_023173086.2|DHYD
OG0010089	LOC6598913|XP_002024015.2|DPER	LOC111593121|XP_023161490.2|DHYD
OG0010090	LOC6602026|XP_026846868.1|DPER	LOC111594134|XP_023163065.2|DHYD
OG0010091	LOC6588481|XP_002013206.1|DPER	LOC111595927|XP_023165653.1|DHYD
OG0010092	LOC113564898|XP_026839975.1|DPER	LOC111598610|XP_030081616.1|DHYD
OG0010093	LOC6595368|XP_002020804.1|DPER	LOC111593918|XP_023162758.2|DHYD
OG0010094	LOC6587267|XP_002012744.2|DPER	LOC111599950|XP_023171595.2|DHYD
OG0010095	LOC113564957|XP_026840523.1|DPER	LOC111597167|XP_030080837.1|DHYD
OG0010096	LOC6603114|XP_002028131.1|DPER	LOC111604619|XP_023178512.2|DHYD
OG0010097	LOC113566099|XP_026845950.1|DPER	LOC111596562|XP_023166604.2|DHYD
OG0010098	LOC6588778|XP_002014249.1|DPER	LOC111602264|XP_023175027.2|DHYD
OG0010099	LOC6589403|XP_002015292.1|DPER	LOC111595770|XP_023165420.2|DHYD
OG0010100	LOC6600309|XP_026849085.1|DPER	LOC111593108|XP_023161476.2|DHYD
OG0010101	LOC6595893|XP_026845382.1|DPER	LOC111594914|XP_030079429.1|DHYD
OG0010102	LOC6595789|XP_026845692.1|DPER	LOC111601000|XP_023173164.2|DHYD
OG0010103	LOC6595762|XP_002021343.2|DPER	LOC111600946|XP_023173084.2|DHYD
OG0010104	LOC6599777|XP_002024864.1|DPER	LOC111595268|XP_023164682.1|DHYD
OG0010105	LOC6595590|XP_026843912.1|DPER	LOC115483704|XP_030081644.1|DHYD
OG0010106	LOC6591294|XP_002015807.1|DPER	LOC111597968|XP_023168709.2|DHYD
OG0010107	LOC6592564|XP_002018246.1|DPER	LOC111605284|XP_023179496.2|DHYD
OG0010108	LOC6590803|XP_002016349.1|DPER	LOC111600765|XP_023172812.2|DHYD
OG0010110	LOC6601470|XP_002026437.2|DPER	LOC111600461|XP_023172331.2|DHYD
OG0010111	LOC6587194|XP_002013641.1|DPER	LOC111598072|XP_023168876.2|DHYD
OG0010112	LOC6587352|XP_002014035.2|DPER	LOC111603244|XP_023176519.2|DHYD
OG0010113	LOC6599252|XP_002024278.1|DPER	LOC111604672|XP_023178605.1|DHYD
OG0010114	LOC6603830|XP_002028788.1|DPER	LOC111594172|XP_023163125.1|DHYD
OG0010115	LOC6596774|XP_026849898.1|DPER	LOC111597364|XP_023167788.2|DHYD
OG0010116	LOC6597609|XP_026848943.1|DPER	LOC111605149|XP_023179300.2|DHYD
OG0010117	LOC6599921|XP_002025049.1|DPER	LOC111593630|XP_023162268.1|DHYD
OG0010118	LOC6599913|XP_002025024.1|DPER	LOC111605289|XP_030079959.1|DHYD
OG0010119	LOC6597384|XP_002022587.1|DPER	LOC111595000|XP_030081764.1|DHYD
OG0010120	LOC113566673|XP_026849159.1|DPER	LOC111603096|XP_023176324.1|DHYD
OG0010121	LOC6601785|XP_026849831.1|DPER	LOC111593017|XP_023161324.2|DHYD
OG0010122	LOC6598300|XP_002023502.1|DPER	LOC111596757|XP_023166866.1|DHYD
OG0010123	LOC6599175|XP_026848305.1|DPER	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD
OG0010125	LOC6597863|XP_002023056.1|DPER	LOC111596531|XP_030079552.1|DHYD
OG0010126	LOC6593285|XP_026843444.1|DPER	LOC111603963|XP_023177568.2|DHYD
OG0010127	LOC6589888|XP_026844106.1|DPER	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD
OG0010128	LOC6589236|XP_002014498.1|DPER	LOC111603978|XP_023177591.2|DHYD
OG0010129	LOC6593628|XP_002019094.1|DPER	LOC111592627|XP_030079061.1|DHYD
OG0010130	LOC6593512|XP_002019203.1|DPER	LOC111593762|XP_023162548.1|DHYD
OG0010131	LOC6598114|XP_026843554.1|DPER	LOC111600354|XP_023172194.1|DHYD
OG0010132	LOC6597940|XP_002023175.1|DPER	LOC111594754|XP_023163970.2|DHYD
OG0010133	LOC6597939|XP_002023174.1|DPER	LOC111594719|XP_023163915.2|DHYD
OG0010134	LOC6589883|XP_002014487.2|DPER	LOC111594795|XP_023164030.1|DHYD
OG0010135	LOC6596554|XP_026843455.1|DPER	LOC111602211|XP_023174955.2|DHYD
OG0010136	LOC6596336|XP_002021693.1|DPER	LOC111602255|XP_023175016.1|DHYD
OG0010137	LOC6593805|XP_002019272.1|DPER	LOC111602305|XP_030079080.1|DHYD
OG0010138	LOC113565749|XP_026844607.1|DPER	LOC111592053|XP_023159821.2|DHYD
OG0010139	LOC6588868|XP_002015259.2|DPER	LOC111594792|XP_023164016.2|DHYD
OG0010140	LOC6589458|XP_026844642.1|DPER	LOC111595577|XP_023165146.1|DHYD
OG0010141	LOC6589660|XP_026843893.1|DPER	LOC111603534|XP_023176935.1|DHYD
OG0010142	LOC6595680|XP_002020706.1|DPER	LOC111595853|XP_023165534.1|DHYD
OG0010143	LOC6589133|XP_026844461.1|DPER	LOC111599462|XP_023170900.1|DHYD
OG0010144	LOC6595383|XP_002020786.1|DPER	LOC111594943|XP_023164205.2|DHYD
OG0010145	LOC6593676|XP_002018623.1|DPER	LOC111599201|XP_023170560.1|DHYD
OG0010146	LOC6593670|XP_026843425.1|DPER	LOC111599211|XP_023170576.1|DHYD
OG0010147	LOC6589284|XP_002014654.1|DPER	LOC111602167|XP_023174893.1|DHYD
OG0010148	LOC6589342|XP_026844533.1|DPER	LOC111594176|XP_030080526.1|DHYD
OG0010149	LOC6589782|XP_002015358.1|DPER	LOC111596322|XP_023166256.2|DHYD
OG0010150	LOC6588942|XP_002014912.1|DPER	LOC111600590|XP_023172549.1|DHYD
OG0010151	LOC113565532|XP_026843627.1|DPER	LOC111603860|XP_023177435.1|DHYD
OG0010152	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER	LOC111591963|XP_023159674.2|DHYD
OG0010153	LOC6596408|XP_002021593.1|DPER	LOC111601156|XP_023173400.1|DHYD
OG0010154	LOC6596415|XP_002021600.1|DPER	LOC111601146|XP_023173381.1|DHYD
OG0010155	LOC6596613|XP_002021609.1|DPER	LOC115483207|XP_030080331.1|DHYD
OG0010156	LOC6587457|XP_002013075.1|DPER	LOC111599820|XP_023171376.2|DHYD
OG0010157	LOC6601356|XP_002026526.2|DPER	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD
OG0010158	LOC6600259|XP_002025424.2|DPER	LOC111597510|XP_023168046.1|DHYD
OG0010159	LOC6599663|XP_002024795.2|DPER	LOC111599602|XP_023171060.1|DHYD
OG0010160	LOC6589082|XP_002014757.2|DPER	LOC111604497|XP_030081150.1|DHYD
OG0010161	LOC6599874|XP_002024928.1|DPER	LOC111604702|XP_023178643.1|DHYD
OG0010163	LOC6597108|XP_002022297.1|DPER	LOC111596020|XP_023165813.2|DHYD
OG0010164	LOC6596051|XP_002021235.1|DPER	LOC111604768|XP_023178734.1|DHYD
OG0010165	LOC6599466|XP_002024615.1|DPER	LOC111598065|XP_023168866.2|DHYD
OG0010166	LOC6602460|XP_002027488.1|DPER	LOC111598884|XP_023170118.2|DHYD
OG0010167	LOC6602522|XP_002027503.1|DPER	LOC111595670|XP_023165262.2|DHYD
OG0010169	LOC6598861|XP_026847923.1|DPER	LOC115483725|XP_030081768.1|DHYD
OG0010170	LOC6599029|XP_002024146.1|DPER	LOC111599247|XP_023170616.2|DHYD
OG0010171	LOC6599027|XP_002024144.1|DPER	LOC111599251|XP_023170619.1|DHYD
OG0010172	LOC6601971|XP_002027018.1|DPER	LOC111595067|XP_023164392.2|DHYD
OG0010173	LOC6592367|XP_002017972.1|DPER	LOC111592468|XP_023160443.2|DHYD
OG0010174	LOC6592727|XP_002018094.1|DPER	LOC111601255|XP_023173528.1|DHYD
OG0010175	LOC6592585|XP_002018067.1|DPER	LOC111601241|XP_023173507.2|DHYD
OG0010176	LOC6592419|XP_002018064.2|DPER	LOC111601263|XP_023173538.1|DHYD
OG0010177	LOC6602069|XP_002027175.1|DPER	LOC111593721|XP_023162460.2|DHYD
OG0010178	LOC6589941|XP_002015969.1|DPER	LOC111594126|XP_023163052.2|DHYD
OG0010179	LOC6602285|XP_002027344.1|DPER	LOC111604464|XP_023178314.2|DHYD
OG0010180	LOC6601504|XP_002026566.2|DPER	LOC111592282|XP_023160152.2|DHYD
OG0010181	LOC6602186|XP_002027226.2|DPER	LOC111599230|XP_023170596.2|DHYD
OG0010182	LOC113565104|XP_026841597.1|DPER	LOC111602088|XP_023174790.2|DHYD
OG0010183	LOC6593084|XP_002017897.1|DPER	LOC111602089|XP_023174791.1|DHYD
OG0010184	LOC6590229|XP_002016078.1|DPER	LOC111600771|XP_023172817.1|DHYD
OG0010185	LOC6590228|XP_002016077.1|DPER	LOC111600772|XP_023172820.2|DHYD
OG0010186	LOC6597090|XP_002022265.1|DPER	LOC111604324|XP_023178146.1|DHYD
OG0010187	LOC6601347|XP_002026406.2|DPER	LOC111593186|XP_023161566.2|DHYD
OG0010188	LOC6590099|XP_002015984.1|DPER	LOC111605218|XP_023179408.1|DHYD
OG0010189	LOC6592215|XP_002018485.1|DPER	LOC111605212|XP_023179404.1|DHYD
OG0010190	LOC6593217|XP_002018477.1|DPER	LOC111605268|XP_023179479.1|DHYD
