Orthogroup	DPER.longest_only	DELE.longest_only
OG0009501	LOC6597045|XP_002022205.1|DPER	LOC108136032|XP_017112453.1|DELE
OG0009502	LOC6594461|XP_002019712.1|DPER	LOC108148379|XP_017130894.1|DELE
OG0009503	LOC6588735|XP_026844489.1|DPER	LOC108137779|XP_017115172.1|DELE
OG0009504	LOC6598716|XP_026850867.1|DPER	LOC108139369|XP_017117583.1|DELE
OG0009505	LOC6593926|XP_002018687.1|DPER	LOC108138103|XP_017115587.1|DELE
OG0009506	LOC113566612|XP_026848841.1|DPER	LOC108150376|XP_017134005.1|DELE
OG0009507	LOC6600570|XP_002025688.1|DPER	LOC108146261|XP_017127690.1|DELE
OG0009508	LOC6603376|XP_002028362.1|DPER	LOC108148081|XP_017130425.1|DELE
OG0009509	LOC6589932|XP_026842877.1|DPER	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC6600399|XP_002025454.1|DPER, LOC6600405|XP_002025460.1|DPER	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC6598239|XP_002023409.2|DPER	LOC108136743|XP_017113575.1|DELE
OG0009512	LOC6596822|XP_002022058.2|DPER	LOC108149918|XP_017133322.1|DELE
OG0009513	LOC6598446|XP_002023573.1|DPER	LOC108136199|XP_017112687.1|DELE
OG0009515	LOC6589259|XP_002015285.2|DPER	LOC108138641|XP_017116468.1|DELE
OG0009516	LOC6596785|XP_026845958.1|DPER, LOC6603769|XP_026845959.1|DPER, LOC6595733|XP_026844474.1|DPER	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC6593917|XP_026843814.1|DPER	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC6601389|XP_026847914.1|DPER	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC6599526|XP_026849405.1|DPER	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC6598652|XP_002023770.2|DPER	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC113566405|XP_026847638.1|DPER	LOC108145605|XP_017126629.1|DELE
OG0009522	LOC6590676|XP_002015417.1|DPER	LOC108141494|XP_017120400.1|DELE
OG0009523	LOC6592632|XP_002018131.1|DPER	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC6590709|XP_002015993.1|DPER	LOC108138099|XP_017115585.1|DELE, LOC108137911|XP_017115341.1|DELE
OG0009525	LOC6593001|XP_002018453.1|DPER	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC6593000|XP_026842755.1|DPER	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC6592878|XP_002018545.1|DPER	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC6593175|XP_002018109.1|DPER	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC6591091|XP_026842315.1|DPER	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC6592376|XP_002017998.1|DPER	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC113565089|XP_026841448.1|DPER	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC6592416|XP_002018061.1|DPER	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC6589958|XP_026840711.1|DPER	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC6591240|XP_002016686.1|DPER	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC6590311|XP_002015856.2|DPER	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC6591873|XP_026851157.1|DPER	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC6588079|XP_002012879.1|DPER	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC6594889|XP_002019986.2|DPER	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC6594361|XP_002019953.1|DPER	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC113564887|XP_026839906.1|DPER, LOC113564885|XP_026839898.1|DPER	LOC108148586|XP_017131123.1|DELE
OG0009541	LOC6587425|XP_026840353.1|DPER	LOC108139103|XP_017117204.1|DELE, LOC108139104|XP_017117206.1|DELE
OG0009542	LOC6595310|XP_026848510.1|DPER	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009543	LOC6592068|XP_002016924.1|DPER	LOC108147325|XP_017129241.1|DELE
OG0009544	LOC6595035|XP_002020362.1|DPER, LOC6595290|XP_026849264.1|DPER, LOC113566697|XP_026849256.1|DPER, LOC6604373|XP_002029276.1|DPER, LOC113566698|XP_026849272.1|DPER	LOC108143100|XP_017122811.1|DELE
OG0009545	LOC6598200|XP_026846239.1|DPER	LOC108148618|XP_017131198.1|DELE
OG0009546	LOC113567459|XP_026851218.1|DPER	LOC108139131|XP_017117234.1|DELE
OG0009549	LOC6599041|XP_002024158.2|DPER	LOC108135703|XP_017112035.1|DELE, LOC108135544|XP_017111780.1|DELE
OG0009556	LOC113565247|XP_026842793.1|DPER	LOC108146903|XP_017128638.1|DELE
OG0009560	LOC6598366|XP_002023441.1|DPER	LOC108136664|XP_017113477.1|DELE
OG0009562	LOC6589496|XP_026844518.1|DPER	LOC108141738|XP_017120720.1|DELE
OG0009563	LOC6595799|XP_002021311.1|DPER	LOC108146914|XP_017128645.1|DELE
OG0009564	LOC6599345|XP_026847210.1|DPER	LOC108140340|XP_017118519.1|DELE
OG0009567	LOC113565945|XP_026845151.1|DPER	LOC108141037|XP_017119654.1|DELE
OG0009568	LOC6593616|XP_002018985.2|DPER	LOC108135199|XP_017111310.1|DELE
OG0009570	LOC6594410|XP_002019674.1|DPER	LOC108136970|XP_017113950.1|DELE
OG0009571	LOC6594614|XP_026850288.1|DPER	LOC108140719|XP_017119172.1|DELE
OG0009572	LOC6597614|XP_002022752.2|DPER	LOC108138530|XP_017116281.1|DELE
OG0009573	LOC6599271|XP_026848285.1|DPER	LOC108138417|XP_017116101.1|DELE
OG0009574	LOC6599100|XP_026849254.1|DPER	LOC108137179|XP_017114246.1|DELE
OG0009575	LOC6593009|XP_026842190.1|DPER	LOC108144165|XP_017124311.1|DELE
OG0009577	LOC6588786|XP_026844123.1|DPER	LOC108137820|XP_017115232.1|DELE
OG0009578	LOC6593325|XP_002018947.1|DPER	LOC108138939|XP_017117006.1|DELE
OG0009579	LOC6597896|XP_002023023.1|DPER	LOC108145127|XP_017125834.1|DELE
OG0009580	LOC6592850|XP_002018277.1|DPER	LOC108143399|XP_017123268.1|DELE
OG0009581	LOC6598131|XP_002023287.1|DPER	LOC108150438|XP_017134086.1|DELE
OG0009582	LOC6600529|XP_026847491.1|DPER	LOC108146705|XP_017128258.1|DELE
OG0009583	LOC6598175|XP_002023349.1|DPER	LOC108150552|XP_017134274.1|DELE
OG0009584	LOC6599366|XP_002024489.1|DPER	LOC108141577|XP_017120512.1|DELE
OG0009585	LOC6591633|XP_002016757.2|DPER	LOC108143941|XP_017124022.1|DELE
OG0009586	LOC6600530|XP_002025717.2|DPER	LOC108146656|XP_017128189.1|DELE
OG0009587	LOC6590947|XP_002016017.1|DPER	LOC108137543|XP_017114755.1|DELE
OG0009588	LOC6591384|XP_002016752.1|DPER	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC113566388|XP_026847538.1|DPER	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC6595953|XP_026845616.1|DPER	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC6594010|XP_026846033.1|DPER	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC6594449|XP_002019914.1|DPER	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC6594331|XP_002019909.2|DPER	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC6594040|XP_002019647.2|DPER	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC6594274|XP_026850546.1|DPER	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC6594441|XP_026848450.1|DPER	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC6594702|XP_002019557.2|DPER	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC6594705|XP_002019560.2|DPER	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC6594026|XP_002019724.1|DPER	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC6594214|XP_002019449.1|DPER	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC6591997|XP_002016822.1|DPER	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC6591328|XP_002016926.1|DPER	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC6597571|XP_002022788.1|DPER	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC6591721|XP_002016898.1|DPER	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC6591725|XP_002016902.1|DPER	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC6591726|XP_002016903.1|DPER	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC6592126|XP_026851207.1|DPER	LOC108139141|XP_017117245.1|DELE
OG0009609	LOC6591685|XP_002017322.1|DPER	LOC108135078|XP_017111131.1|DELE
OG0009610	LOC6594232|XP_002019899.1|DPER	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC6594230|XP_026850381.1|DPER	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC6594362|XP_002019954.1|DPER	LOC108140353|XP_017118536.1|DELE
OG0009613	LOC6589752|XP_002014725.1|DPER	LOC108150430|XP_017134076.1|DELE
OG0009614	LOC6588576|XP_002013621.1|DPER	LOC108139136|XP_017117239.1|DELE
OG0009615	LOC6588109|XP_026850796.1|DPER	LOC108148565|XP_017131100.1|DELE
OG0009616	LOC6588393|XP_026851227.1|DPER	LOC108148516|XP_017131042.1|DELE
OG0009617	LOC6587981|XP_026840527.1|DPER	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC6587639|XP_002013559.2|DPER	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC6588242|XP_026849768.1|DPER	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC6588284|XP_002013410.2|DPER	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC6588234|XP_002013383.2|DPER	LOC108135736|XP_017112059.1|DELE
OG0009624	LOC6587618|XP_002013247.1|DPER	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC6594834|XP_002020529.1|DPER	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC113564922|XP_026840160.1|DPER	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC113564921|XP_026840155.1|DPER	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC6587718|XP_002012742.2|DPER	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC6598738|XP_002023807.2|DPER	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC6598734|XP_002023803.1|DPER	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC6587440|XP_002013870.2|DPER	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC113566166|XP_026846337.1|DPER	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC6590640|XP_002016143.1|DPER	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC6598683|XP_002023749.1|DPER	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC6588635|XP_002013614.1|DPER	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC6601802|XP_002026856.1|DPER	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC6587329|XP_002013917.1|DPER	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC6587868|XP_002013963.1|DPER	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC6591442|XP_002016965.1|DPER	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC6588613|XP_002013972.1|DPER	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC6588251|XP_026850753.1|DPER	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC6588292|XP_026842282.1|DPER	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC6598606|XP_002023851.1|DPER	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC6594990|XP_002020156.1|DPER	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC6595092|XP_002020154.1|DPER	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC6595303|XP_026850562.1|DPER	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC6594833|XP_002020528.1|DPER	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC6587734|XP_002013279.1|DPER	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC6595226|XP_026847389.1|DPER	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC6589487|XP_026844467.1|DPER	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC6595490|XP_002020595.2|DPER	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC6588902|XP_002014987.1|DPER	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC6589048|XP_002014963.1|DPER	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC6589049|XP_002014964.1|DPER	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC6589334|XP_002014552.1|DPER	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC6596520|XP_002021515.2|DPER	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC113565437|XP_026843197.1|DPER	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC6595406|XP_026844611.1|DPER	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC6589102|XP_002015035.1|DPER	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC6589834|XP_002014884.1|DPER	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC113565909|XP_026845081.1|DPER, LOC6589894|XP_002014631.1|DPER	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC6588836|XP_002014688.1|DPER	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC6589432|XP_026844075.1|DPER	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC6596375|XP_002021560.1|DPER	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC6595607|XP_002020926.1|DPER	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC6589080|XP_026844505.1|DPER	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC6588769|XP_002015255.1|DPER	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC6589069|XP_002015226.2|DPER	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC6588894|XP_002014682.1|DPER	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC6596364|XP_002021502.1|DPER	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC6588737|XP_002014934.1|DPER	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC6589551|XP_002014509.1|DPER	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC113565621|XP_026843909.1|DPER	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC6593897|XP_026843111.1|DPER	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC6593576|XP_026843172.1|DPER	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC6593941|XP_026843717.1|DPER	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC6593972|XP_002019014.2|DPER	LOC108142112|XP_017121299.1|DELE
OG0009678	LOC6596595|XP_026843708.1|DPER	LOC108138766|XP_017116676.1|DELE
OG0009679	LOC6589291|XP_026845008.1|DPER	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC6593484|XP_002018923.1|DPER	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC6593134|XP_026842530.1|DPER	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC6593260|XP_026840832.1|DPER	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC6590594|XP_002015559.1|DPER	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC6590595|XP_002015560.2|DPER	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC6591140|XP_002015563.1|DPER	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC6590183|XP_026842339.1|DPER	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC6590283|XP_026841619.1|DPER	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC6591224|XP_002015894.1|DPER	LOC108145178|XP_017125903.1|DELE
OG0009689	LOC6592258|XP_002018567.1|DPER	LOC108139003|XP_017117091.1|DELE
OG0009690	LOC6590513|XP_026841148.1|DPER	LOC108149842|XP_017133208.1|DELE
OG0009692	LOC6590711|XP_002015995.2|DPER	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC6600803|XP_026840757.1|DPER	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC6601269|XP_002026398.1|DPER	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC6590078|XP_026841931.1|DPER	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC6590005|XP_002015458.1|DPER	LOC108149771|XP_017133109.1|DELE
OG0009697	LOC6597288|XP_002022575.1|DPER	LOC108142325|XP_017121567.1|DELE
OG0009698	LOC6590793|XP_026842908.1|DPER	LOC108145105|XP_017125790.1|DELE
OG0009699	LOC6593218|XP_026842437.1|DPER	LOC108144844|XP_017125474.1|DELE
OG0009700	LOC6600960|XP_002025998.2|DPER	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC6594800|XP_002020481.1|DPER	LOC108148835|XP_017131588.1|DELE
OG0009702	LOC6590954|XP_026841575.1|DPER, LOC6595212|XP_002020387.2|DPER, LOC6595214|XP_026850471.1|DPER	LOC108145107|XP_017125792.1|DELE
OG0009703	LOC6593753|XP_002018665.1|DPER	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC6590128|XP_002016239.1|DPER	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC6590387|XP_002015653.2|DPER	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC6590980|XP_002016545.1|DPER	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC6588122|XP_002013746.1|DPER	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC6591142|XP_002015565.1|DPER	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC6591145|XP_002015568.1|DPER	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC6591146|XP_002015569.1|DPER	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC6590906|XP_002015583.1|DPER	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC6599878|XP_002024932.1|DPER	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC6592211|XP_002017771.2|DPER	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC6602096|XP_002027141.1|DPER	LOC108147572|XP_017129646.1|DELE
OG0009715	LOC6590677|XP_002015418.2|DPER	LOC108141495|XP_017120401.1|DELE
OG0009716	LOC6592439|XP_002017784.1|DPER	LOC108145461|XP_017126397.1|DELE
OG0009717	LOC6592534|XP_026841410.1|DPER	LOC108143695|XP_017123710.1|DELE
OG0009718	LOC6592434|XP_002018007.1|DPER	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC6601279|XP_002026351.1|DPER	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC6601598|XP_002026619.1|DPER	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC6591295|XP_002015808.2|DPER	LOC108137887|XP_017115314.1|DELE
OG0009722	LOC6590195|XP_002015826.1|DPER	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE
OG0009723	LOC113566342|XP_026847395.1|DPER	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC113565077|XP_026841302.1|DPER	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC6592388|XP_002018143.2|DPER	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC6588392|XP_002014164.1|DPER	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC6593102|XP_002017885.1|DPER	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC6590617|XP_026840713.1|DPER	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC6590618|XP_002016705.1|DPER	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC6598287|XP_002023310.2|DPER	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC113565243|XP_026842780.1|DPER	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC6590433|XP_002015729.1|DPER	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC6599190|XP_002024347.1|DPER	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC6597639|XP_002022742.2|DPER	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC6588975|XP_002014567.1|DPER	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC6600218|XP_002025216.2|DPER	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC6587564|XP_002013909.1|DPER	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC6601778|XP_002026813.2|DPER	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC6601776|XP_002026811.1|DPER	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC6599228|XP_026848303.1|DPER	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC6593994|XP_026843578.1|DPER	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC6599128|XP_026849244.1|DPER	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC6600677|XP_026848609.1|DPER	LOC108137292|XP_017114399.1|DELE
OG0009744	LOC6596884|XP_002022099.2|DPER	LOC108149880|XP_017133263.1|DELE
OG0009745	LOC6598569|XP_002023632.2|DPER	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC6602913|XP_002027936.2|DPER	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC6589358|XP_002015364.1|DPER	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC6597447|XP_026846490.1|DPER	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC6599016|XP_002024084.1|DPER	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC6601246|XP_026849965.1|DPER	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC6597210|XP_002022618.1|DPER	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC6600138|XP_002025255.1|DPER	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC6600140|XP_002025257.1|DPER	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC6590077|XP_002015667.1|DPER	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC6603094|XP_002028104.1|DPER	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC6597905|XP_026846963.1|DPER	LOC108137266|XP_017114350.1|DELE
OG0009757	LOC6593157|XP_002018331.1|DPER	LOC108141296|XP_017120052.1|DELE
OG0009758	LOC6594839|XP_002020243.1|DPER	LOC108148682|XP_017131311.1|DELE
OG0009759	LOC6600715|XP_002025830.2|DPER	LOC108140938|XP_017119495.1|DELE
OG0009760	LOC6596675|XP_026845924.1|DPER	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC6596681|XP_026845954.1|DPER	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC6600084|XP_026845143.1|DPER	LOC108137102|XP_017114116.1|DELE
OG0009763	LOC6600632|XP_002025626.2|DPER	LOC108145855|XP_017126964.1|DELE
OG0009764	LOC6600531|XP_002025718.2|DPER	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC6602177|XP_002027246.2|DPER	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC6601445|XP_002026447.1|DPER	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC6601457|XP_002026459.1|DPER	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC113566617|XP_026848853.1|DPER	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC6603012|XP_026849504.1|DPER	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC6597176|XP_026845420.1|DPER	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC6601096|XP_002026061.1|DPER	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC6599552|XP_002024661.1|DPER	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC6601644|XP_002026758.2|DPER	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC6601416|XP_026847918.1|DPER	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC6597160|XP_026845427.1|DPER	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC6600242|XP_002025407.2|DPER	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC6600258|XP_026849092.1|DPER	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC6599503|XP_026849545.1|DPER	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC6601372|XP_026847830.1|DPER	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC6601480|XP_026847758.1|DPER	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC6599530|XP_026849427.1|DPER	LOC108142641|XP_017122126.1|DELE
OG0009783	LOC113566463|XP_026847922.1|DPER	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC6601179|XP_002026245.1|DPER	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC6601230|XP_026848208.1|DPER	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC6599646|XP_002024756.1|DPER	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC6599643|XP_002024753.1|DPER	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC113566936|XP_026849948.1|DPER	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC6596218|XP_002021286.1|DPER	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC6592719|XP_002018086.1|DPER	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC6602461|XP_002027523.1|DPER	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC6601438|XP_002026474.1|DPER	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC6603804|XP_026847371.1|DPER	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC6594039|XP_026850380.1|DPER	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC6603070|XP_002028088.1|DPER	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC6602313|XP_002027372.1|DPER	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC6599860|XP_026847307.1|DPER	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC6599859|XP_026847346.1|DPER	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC6597126|XP_002022314.2|DPER	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC6596198|XP_026845633.1|DPER	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC6601704|XP_026849918.1|DPER	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC6603569|XP_026848017.1|DPER	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC113566357|XP_026847454.1|DPER	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC6599884|XP_002024938.1|DPER	LOC108146212|XP_017127620.1|DELE
OG0009806	LOC6599887|XP_002024941.1|DPER	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC6599704|XP_002024957.1|DPER	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC113565998|XP_026845400.1|DPER	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC6595922|XP_002021068.1|DPER	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC6601144|XP_026848209.1|DPER	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC6601143|XP_002026275.2|DPER	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC6603027|XP_002028009.1|DPER	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC6602413|XP_002027418.2|DPER	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC6603755|XP_026849071.1|DPER	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC6601506|XP_002026568.1|DPER	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC6595850|XP_002021380.1|DPER	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC6595849|XP_002021379.2|DPER	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC6602263|XP_026848572.1|DPER	LOC108146985|XP_017128731.1|DELE
