Orthogroup	DPER.longest_only	DSUP.longest_only
OG0010919	LOC6595703|XP_026844355.1|DPER	LOC119546479|XP_037708696.1|DSUP
OG0010921	LOC6597980|XP_002023118.2|DPER	LOC119548483|XP_037711684.1|DSUP
OG0010922	LOC6595641|XP_002020684.1|DPER	LOC119547730|XP_037710644.1|DSUP
OG0010923	LOC6600047|XP_026849243.1|DPER	LOC119555814|XP_037723360.1|DSUP
OG0010924	LOC6596370|XP_002021555.1|DPER	LOC119547978|XP_037710959.1|DSUP
OG0010925	LOC6599477|XP_026849425.1|DPER	LOC119553594|XP_037719972.1|DSUP
OG0010927	LOC6601657|XP_002026752.2|DPER	LOC119552770|XP_037718505.1|DSUP
OG0010928	LOC6601449|XP_002026451.1|DPER	LOC119554783|XP_037721755.1|DSUP
OG0010929	LOC6596267|XP_002021793.1|DPER	LOC119548261|XP_037711334.1|DSUP
OG0010930	LOC6596250|XP_002021779.1|DPER	LOC119548403|XP_037711567.1|DSUP
OG0010931	LOC6593623|XP_002019091.1|DPER	LOC119548368|XP_037711513.1|DSUP
OG0010932	LOC6593913|XP_002018789.1|DPER	LOC119546359|XP_037708514.1|DSUP
OG0010933	LOC6589759|XP_002015110.1|DPER	LOC119548168|XP_037711207.1|DSUP
OG0010935	LOC6596276|XP_002021798.1|DPER	LOC119546461|XP_037708669.1|DSUP
OG0010936	LOC6602434|XP_002027469.1|DPER	LOC119556296|XP_037724298.1|DSUP
OG0010937	LOC6603538|XP_002028509.1|DPER	LOC119546336|XP_037708465.1|DSUP
OG0010948	LOC6588027|XP_026846150.1|DPER	LOC119545748|XP_037707508.1|DSUP
OG0010956	LOC113565169|XP_026842199.1|DPER	LOC119551920|XP_037717478.1|DSUP
OG0010957	LOC6588276|XP_002013409.2|DPER	LOC119560987|XP_037730692.1|DSUP
OG0010960	LOC6596641|XP_002021649.1|DPER	LOC119546155|XP_037708192.1|DSUP
OG0010963	LOC6593412|XP_026843301.1|DPER	LOC119547417|XP_037710195.1|DSUP
OG0010965	LOC6589999|XP_026842892.1|DPER	LOC119549705|XP_037713859.1|DSUP
OG0010966	LOC6599060|XP_002024176.1|DPER	LOC119553511|XP_037719862.1|DSUP
OG0010967	LOC6598458|XP_002023686.2|DPER	LOC119555860|XP_037723428.1|DSUP
OG0010969	LOC6587911|XP_002012803.1|DPER	LOC119560905|XP_037730532.1|DSUP
OG0010971	LOC6587330|XP_026844202.1|DPER	LOC119553753|XP_037720286.1|DSUP
OG0010972	LOC6594054|XP_002019877.2|DPER	LOC119560537|XP_037729952.1|DSUP
OG0010974	LOC6602472|XP_002027534.1|DPER	LOC119555034|XP_037722109.1|DSUP
OG0010977	LOC113566708|XP_026849326.1|DPER	LOC119557361|XP_037726030.1|DSUP, LOC119559281|XP_037728278.1|DSUP
OG0010980	LOC6602608|XP_002027633.1|DPER	LOC119557072|XP_037725552.1|DSUP
OG0010981	LOC113566102|XP_026845956.1|DPER	LOC119555992|XP_037723651.1|DSUP
OG0010982	LOC6598161|XP_026846186.1|DPER	LOC119556948|XP_037725373.1|DSUP
OG0010983	LOC6601758|XP_002026833.2|DPER	LOC119556512|XP_037724706.1|DSUP
OG0010984	LOC113566100|XP_026845951.1|DPER	LOC119557498|XP_037726198.1|DSUP
OG0010985	LOC6588338|XP_002014135.1|DPER	LOC119561116|XP_037730964.1|DSUP
OG0010986	LOC6598494|XP_026848705.1|DPER	LOC119557909|XP_037726843.1|DSUP
OG0010987	LOC6597354|XP_002022556.1|DPER	LOC119557392|XP_037726064.1|DSUP
OG0010989	LOC6587217|XP_026840197.1|DPER	LOC119546468|XP_037708681.1|DSUP
OG0010990	LOC6598055|XP_002023148.2|DPER	LOC119547174|XP_037709835.1|DSUP
OG0010993	LOC6595364|XP_026843998.1|DPER	LOC119546480|XP_037708698.1|DSUP
OG0010997	LOC6599751|XP_026847399.1|DPER	LOC119555270|XP_037722502.1|DSUP
OG0010998	LOC113566348|XP_026847425.1|DPER	LOC119555599|XP_037723023.1|DSUP
OG0010999	LOC6599703|XP_026847385.1|DPER	LOC119554585|XP_037721495.1|DSUP
OG0011000	LOC113566747|XP_026849546.1|DPER	LOC119553504|XP_037719851.1|DSUP
OG0011002	LOC6597065|XP_002022190.2|DPER	LOC119554356|XP_037721151.1|DSUP
OG0011003	LOC6597071|XP_002022196.1|DPER	LOC119555367|XP_037722633.1|DSUP
OG0011004	LOC113565037|XP_026840839.1|DPER	LOC119551234|XP_037716401.1|DSUP
OG0011005	LOC113565171|XP_026842209.1|DPER	LOC119550301|XP_037714829.1|DSUP
OG0011006	LOC6602142|XP_002027113.1|DPER	LOC119549944|XP_037714254.1|DSUP
OG0011008	LOC6587534|XP_002013079.1|DPER	LOC119562878|XP_037731921.1|DSUP
OG0011009	LOC113565199|XP_026842459.1|DPER	LOC119563239|XP_037732473.1|DSUP
OG0011010	LOC113567442|XP_026851110.1|DPER	LOC119562979|XP_037732085.1|DSUP
OG0011012	LOC113567271|XP_026850353.1|DPER	LOC119560648|XP_037730132.1|DSUP
OG0011014	LOC6594062|XP_002019861.1|DPER	LOC119560984|XP_037730693.1|DSUP
OG0011015	LOC6588063|XP_002013750.1|DPER	LOC119560043|XP_037729273.1|DSUP
OG0011018	LOC6588557|XP_002013164.1|DPER	LOC119560630|XP_037730101.1|DSUP
OG0011019	LOC6588057|XP_002013161.1|DPER	LOC119560258|XP_037729551.1|DSUP
OG0011020	LOC6594512|XP_002019495.2|DPER	LOC119560349|XP_037729675.1|DSUP
OG0011021	LOC6591575|XP_002017404.2|DPER	LOC119559577|XP_037728525.1|DSUP, LOC119561102|XP_037730924.1|DSUP
OG0011022	LOC6588639|XP_002013967.1|DPER	LOC119560400|XP_037729756.1|DSUP
OG0011023	LOC113565141|XP_026841970.1|DPER	LOC119560359|XP_037729690.1|DSUP
OG0011024	LOC6588273|XP_002013398.2|DPER	LOC119560199|XP_037729490.1|DSUP
OG0011025	LOC6588506|XP_002013587.1|DPER	LOC119560381|XP_037729716.1|DSUP
OG0011026	LOC6595305|XP_026850698.1|DPER, LOC113567460|XP_026851219.1|DPER	LOC119554155|XP_037720875.1|DSUP
OG0011027	LOC6597253|XP_002022447.1|DPER, LOC113564911|XP_026840080.1|DPER	LOC119545704|XP_037707385.1|DSUP
OG0011029	LOC6590938|XP_026840934.1|DPER, LOC113565043|XP_026840933.1|DPER	LOC119552189|XP_037717967.1|DSUP
OG0011030	LOC6601557|XP_002026677.1|DPER	LOC119550173|XP_037714635.1|DSUP
OG0011031	LOC6592634|XP_002018133.1|DPER	LOC119550098|XP_037714506.1|DSUP
OG0011032	LOC6600970|XP_002026008.1|DPER	LOC119550849|XP_037715745.1|DSUP
OG0011033	LOC6591045|XP_002016556.1|DPER	LOC119549048|XP_037712671.1|DSUP
OG0011034	LOC6590249|XP_002016541.1|DPER	LOC119551727|XP_037717157.1|DSUP
OG0011035	LOC6593505|XP_026843426.1|DPER, LOC113565614|XP_026843875.1|DPER	LOC119547633|XP_037710498.1|DSUP
OG0011036	LOC6588738|XP_002014935.2|DPER	LOC119546554|XP_037708841.1|DSUP
OG0011037	LOC6595682|XP_026844435.1|DPER, LOC6595626|XP_002020700.1|DPER	LOC119547309|XP_037710035.1|DSUP
OG0011038	LOC113565770|XP_026844685.1|DPER	LOC119548062|XP_037711074.1|DSUP
OG0011039	LOC6589730|XP_002015134.1|DPER	LOC119548588|XP_037711849.1|DSUP
OG0011040	LOC6589808|XP_002015153.1|DPER	LOC119547714|XP_037710615.1|DSUP
OG0011041	LOC6595718|XP_026843952.1|DPER	LOC119547410|XP_037710187.1|DSUP
OG0011042	LOC6593661|XP_026843523.1|DPER	LOC119547729|XP_037710642.1|DSUP
OG0011043	LOC113565582|XP_026843864.1|DPER	LOC119548229|XP_037711296.1|DSUP
OG0011045	LOC6598456|XP_026846275.1|DPER	LOC119558059|XP_037727138.1|DSUP
OG0011047	LOC6602879|XP_002027889.2|DPER	LOC119558241|XP_037727493.1|DSUP
OG0011048	LOC6597323|XP_002022511.1|DPER	LOC119557111|XP_037725620.1|DSUP
OG0011049	LOC6602905|XP_002027928.1|DPER	LOC119556100|XP_037723892.1|DSUP
OG0011050	LOC6600157|XP_002025240.1|DPER	LOC119555977|XP_037723633.1|DSUP
OG0011051	LOC6595957|XP_002021085.1|DPER	LOC119555709|XP_037723313.1|DSUP
OG0011052	LOC6598990|XP_026847925.1|DPER, LOC6598987|XP_026847952.1|DPER, LOC6598984|XP_026847960.1|DPER	LOC119553938|XP_037720555.1|DSUP
OG0011053	LOC113566410|XP_026847655.1|DPER	LOC119555311|XP_037722561.1|DSUP
OG0011054	LOC6601665|XP_002026730.1|DPER	LOC119554457|XP_037721297.1|DSUP
OG0011056	LOC6588861|XP_026844804.1|DPER	LOC119546647|XP_037709022.1|DSUP
OG0011057	LOC6592232|XP_026840822.1|DPER	LOC119552043|XP_037717713.1|DSUP
OG0011058	LOC6593499|XP_002019162.1|DPER	LOC119547157|XP_037709806.1|DSUP
OG0011059	LOC6601257|XP_002026324.1|DPER	LOC119549393|XP_037713373.1|DSUP
OG0011061	LOC6588385|XP_002012963.2|DPER	LOC119552339|XP_037717999.1|DSUP
OG0011062	LOC6596142|XP_002021155.1|DPER	LOC119554479|XP_037721322.1|DSUP
OG0011063	LOC113565464|XP_026843330.1|DPER	LOC119548646|XP_037711977.1|DSUP
OG0011077	LOC113565151|XP_026842052.1|DPER	LOC119550889|XP_037715806.1|DSUP
OG0011078	LOC6601662|XP_002026757.2|DPER	LOC119552588|XP_037718150.1|DSUP
OG0011080	LOC6587561|XP_026839900.1|DPER	LOC119556369|XP_037724467.1|DSUP
OG0011081	LOC113565396|XP_026843073.1|DPER	LOC119546755|XP_037709214.1|DSUP
OG0011084	LOC6603254|XP_026848190.1|DPER	LOC119552612|XP_037718204.1|DSUP
OG0011085	LOC6592687|XP_002017954.1|DPER	LOC119549179|XP_037712908.1|DSUP
OG0011088	LOC113566061|XP_026845770.1|DPER	LOC119556655|XP_037724922.1|DSUP
OG0011089	LOC113566247|XP_026846832.1|DPER	LOC119558332|XP_037727748.1|DSUP
OG0011090	LOC6600937|XP_002026039.1|DPER	LOC119550299|XP_037714825.1|DSUP
OG0011094	LOC6600348|XP_026848427.1|DPER	LOC119555868|XP_037723449.1|DSUP
OG0011095	LOC113565390|XP_026843015.1|DPER	LOC119548203|XP_037711261.1|DSUP
OG0011096	LOC6599021|XP_026848963.1|DPER	LOC119553657|XP_037720072.1|DSUP
OG0011099	LOC6602470|XP_002027532.1|DPER	LOC119553651|XP_037720066.1|DSUP
OG0011100	LOC6602471|XP_002027533.1|DPER	LOC119555035|XP_037722110.1|DSUP
OG0011101	LOC6602496|XP_026848761.1|DPER	LOC119555165|XP_037722325.1|DSUP
OG0011103	LOC113566769|XP_026849624.1|DPER	LOC119554025|XP_037720669.1|DSUP
OG0011106	LOC6592312|XP_002017571.1|DPER	LOC119549948|XP_037714260.1|DSUP
OG0011107	LOC6595519|XP_002020624.1|DPER	LOC119557562|XP_037726275.1|DSUP
OG0011111	LOC6592182|XP_002017042.2|DPER	LOC119562993|XP_037732101.1|DSUP
OG0011112	LOC113566414|XP_026847683.1|DPER	LOC119553045|XP_037719070.1|DSUP
OG0011113	LOC6595210|XP_026849467.1|DPER	LOC119557138|XP_037725652.1|DSUP
OG0011114	LOC6594540|XP_002019370.2|DPER	LOC119559909|XP_037729014.1|DSUP
OG0011115	LOC6588286|XP_002013784.1|DPER	LOC119561003|XP_037730747.1|DSUP
OG0011116	LOC6594777|XP_002020091.1|DPER	LOC119558025|XP_037727084.1|DSUP
OG0011118	LOC113566569|XP_026848573.1|DPER	LOC119560686|XP_037730187.1|DSUP
OG0011119	LOC6594626|XP_002019472.1|DPER	LOC119560081|XP_037729323.1|DSUP
OG0011120	LOC6594394|XP_002019484.1|DPER	LOC119559955|XP_037729116.1|DSUP, LOC119559954|XP_037729114.1|DSUP
OG0011121	LOC6591583|XP_002017371.1|DPER	LOC119551918|XP_037717473.1|DSUP
OG0011122	LOC6588275|XP_026851264.1|DPER	LOC119560893|XP_037730514.1|DSUP
OG0011126	LOC6587516|XP_002013091.1|DPER	LOC119556156|XP_037723989.1|DSUP
OG0011128	LOC6590804|XP_002016350.2|DPER	LOC119552049|XP_037717721.1|DSUP
OG0011129	LOC6590852|XP_002016365.2|DPER	LOC119550786|XP_037715646.1|DSUP
OG0011131	LOC6593004|XP_002018456.2|DPER	LOC119551710|XP_037717112.1|DSUP
OG0011132	LOC113565448|XP_026843258.1|DPER, LOC6596606|XP_002021602.1|DPER	LOC119547842|XP_037710799.1|DSUP
OG0011133	LOC6589204|XP_002014694.1|DPER	LOC119547042|XP_037709646.1|DSUP
OG0011135	LOC113565758|XP_026844630.1|DPER	LOC119548552|XP_037711777.1|DSUP
OG0011136	LOC6595694|XP_002020720.1|DPER	LOC119546961|XP_037709532.1|DSUP
OG0011137	LOC6602444|XP_002027479.2|DPER	LOC119546814|XP_037709328.1|DSUP
OG0011138	LOC6602440|XP_002027475.1|DPER	LOC119547533|XP_037710355.1|DSUP, LOC119546848|XP_037709373.1|DSUP
OG0011141	LOC6603813|XP_026848295.1|DPER	LOC119556417|XP_037724542.1|DSUP
OG0011142	LOC6597540|XP_002022670.1|DPER	LOC119557130|XP_037725641.1|DSUP
OG0011143	LOC113566702|XP_026849313.1|DPER, LOC6597650|XP_002022681.2|DPER	LOC119557327|XP_037725977.1|DSUP
OG0011144	LOC6596824|XP_002022060.2|DPER	LOC119557144|XP_037725656.1|DSUP, LOC119555949|XP_037723586.1|DSUP, LOC119556915|XP_037725329.1|DSUP, LOC119556892|XP_037725300.1|DSUP, LOC119557117|XP_037725627.1|DSUP
OG0011145	LOC6596300|XP_002021473.1|DPER	LOC119548575|XP_037711820.1|DSUP
OG0011146	LOC6596301|XP_002021474.1|DPER	LOC119548706|XP_037712097.1|DSUP
OG0011147	LOC6588938|XP_026844047.1|DPER	LOC119557641|XP_037726419.1|DSUP
OG0011149	LOC6599920|XP_002025048.1|DPER	LOC119557518|XP_037726219.1|DSUP
OG0011150	LOC6599095|XP_002024228.1|DPER	LOC119555531|XP_037722889.1|DSUP
OG0011151	LOC6600328|XP_002025381.1|DPER	LOC119555513|XP_037722860.1|DSUP
OG0011152	LOC113565994|XP_026845391.1|DPER, LOC6595807|XP_002021319.1|DPER	LOC119554863|XP_037721873.1|DSUP
OG0011154	LOC6601455|XP_002026457.1|DPER	LOC119555068|XP_037722204.1|DSUP
OG0011155	LOC6593991|XP_002019033.1|DPER	LOC119547227|XP_037709916.1|DSUP
OG0011156	LOC6588917|XP_002014479.1|DPER	LOC119547273|XP_037709983.1|DSUP
OG0011157	LOC6596266|XP_002021792.1|DPER	LOC119548625|XP_037711930.1|DSUP
OG0011158	LOC6596251|XP_002021780.1|DPER	LOC119547914|XP_037710880.1|DSUP
OG0011159	LOC6593825|XP_002018904.1|DPER	LOC119546681|XP_037709076.1|DSUP
OG0011160	LOC6589055|XP_002014307.1|DPER	LOC119548015|XP_037711013.1|DSUP
OG0011161	LOC6589666|XP_002014302.1|DPER	LOC119547954|XP_037710932.1|DSUP
OG0011162	LOC6588789|XP_026844694.1|DPER	LOC119547583|XP_037710416.1|DSUP
OG0011163	LOC113565138|XP_026841903.1|DPER	LOC119559413|XP_037728435.1|DSUP
OG0011187	LOC6597345|XP_002022547.2|DPER	LOC119556710|XP_037725036.1|DSUP
OG0011192	LOC113566347|XP_026847420.1|DPER	LOC119560152|XP_037729434.1|DSUP
OG0011193	LOC6598807|XP_002023979.1|DPER	LOC119563439|XP_037732758.1|DSUP
OG0011194	LOC113566033|XP_026845615.1|DPER	LOC119546370|XP_037708530.1|DSUP, LOC119557393|XP_037726066.1|DSUP, LOC119559168|XP_037728157.1|DSUP
OG0011195	LOC6599346|XP_002024502.1|DPER	LOC119555968|XP_037723622.1|DSUP
OG0011197	LOC6597903|XP_002023030.1|DPER	LOC119557625|XP_037726381.1|DSUP
OG0011198	LOC6597720|XP_026846966.1|DPER	LOC119555917|XP_037723542.1|DSUP
OG0011206	LOC6596205|XP_002021273.1|DPER	LOC119554304|XP_037721093.1|DSUP
OG0011207	LOC6599755|XP_026847397.1|DPER	LOC119554929|XP_037721965.1|DSUP
OG0011208	LOC6597198|XP_002022343.2|DPER	LOC119554396|XP_037721206.1|DSUP
OG0011210	LOC6592793|XP_002017824.1|DPER	LOC119550598|XP_037715337.1|DSUP
OG0011214	LOC113565231|XP_026842690.1|DPER	LOC119549443|XP_037713463.1|DSUP
OG0011215	LOC6592475|XP_002017781.1|DPER	LOC119550761|XP_037715613.1|DSUP
OG0011216	LOC113565051|XP_026841005.1|DPER	LOC119549535|XP_037713606.1|DSUP
OG0011217	LOC113566253|XP_026846867.1|DPER	LOC119561989|XP_037731318.1|DSUP
OG0011221	LOC113567426|XP_026850970.1|DPER	LOC119560374|XP_037729709.1|DSUP
OG0011222	LOC6588126|XP_026850786.1|DPER	LOC119560357|XP_037729692.1|DSUP
OG0011223	LOC6587554|XP_002013889.2|DPER	LOC119552067|XP_037717765.1|DSUP
OG0011224	LOC6594555|XP_002019925.1|DPER	LOC119560690|XP_037730196.1|DSUP
OG0011225	LOC6591988|XP_026845774.1|DPER	LOC119559877|XP_037728938.1|DSUP
OG0011226	LOC6587560|XP_002013552.2|DPER	LOC119562889|XP_037731933.1|DSUP
OG0011227	LOC6587893|XP_002014085.2|DPER	LOC119550897|XP_037715818.1|DSUP
OG0011228	LOC6588243|XP_002013787.1|DPER	LOC119560971|XP_037730670.1|DSUP
OG0011229	LOC6590180|XP_002016333.2|DPER	LOC119563348|XP_037732622.1|DSUP
OG0011231	LOC6594253|XP_002019783.1|DPER	LOC119558107|XP_037727254.1|DSUP
OG0011232	LOC6587523|XP_002014002.1|DPER	LOC119560545|XP_037729978.1|DSUP
OG0011234	LOC6588201|XP_002013170.1|DPER	LOC119560550|XP_037729983.1|DSUP
OG0011235	LOC6591492|XP_002016876.1|DPER	LOC119560999|XP_037730737.1|DSUP
OG0011236	LOC6590333|XP_002016290.1|DPER	LOC119550670|XP_037715451.1|DSUP
OG0011237	LOC113565053|XP_026841021.1|DPER	LOC119549439|XP_037713460.1|DSUP
OG0011238	LOC6592770|XP_002018012.1|DPER	LOC119559454|XP_037728484.1|DSUP
OG0011239	LOC6590994|XP_002016189.1|DPER	LOC119550292|XP_037714812.1|DSUP
OG0011240	LOC6590155|XP_002016577.2|DPER	LOC119550011|XP_037714362.1|DSUP
OG0011241	LOC6590405|XP_026842290.1|DPER	LOC119551095|XP_037716202.1|DSUP
OG0011242	LOC6592594|XP_002018074.2|DPER	LOC119551438|XP_037716709.1|DSUP
OG0011243	LOC6590184|XP_002016337.1|DPER	LOC119550742|XP_037715586.1|DSUP
OG0011244	LOC6599400|XP_026847159.1|DPER	LOC119551112|XP_037716220.1|DSUP
OG0011245	LOC6593190|XP_026841431.1|DPER	LOC119549719|XP_037713881.1|DSUP
OG0011246	LOC6593177|XP_002018111.1|DPER	LOC119550659|XP_037715433.1|DSUP
OG0011247	LOC113565245|XP_026842787.1|DPER	LOC119551194|XP_037716323.1|DSUP
OG0011248	LOC6592929|XP_002018449.1|DPER	LOC119551195|XP_037716324.1|DSUP
OG0011249	LOC6592928|XP_002018448.1|DPER	LOC119551658|XP_037717024.1|DSUP
OG0011250	LOC113565459|XP_026843296.1|DPER	LOC119560972|XP_037730671.1|DSUP
OG0011252	LOC6588835|XP_002014687.1|DPER	LOC119548891|XP_037712475.1|DSUP
OG0011253	LOC113565987|XP_026845377.1|DPER	LOC119547692|XP_037710588.1|DSUP
OG0011254	LOC6604646|XP_026844105.1|DPER	LOC119547773|XP_037710712.1|DSUP
OG0011256	LOC6599191|XP_026848320.1|DPER	LOC119558294|XP_037727613.1|DSUP
OG0011258	LOC6598478|XP_026846281.1|DPER	LOC119558167|XP_037727358.1|DSUP
OG0011259	LOC6598479|XP_002023670.1|DPER	LOC119558061|XP_037727140.1|DSUP
OG0011260	LOC6602670|XP_002027710.1|DPER	LOC119557149|XP_037725669.1|DSUP
OG0011261	LOC6595055|XP_026851035.1|DPER	LOC119546007|XP_037707937.1|DSUP
OG0011262	LOC6597242|XP_026846546.1|DPER	LOC119556525|XP_037724730.1|DSUP
OG0011263	LOC6596394|XP_002021547.1|DPER	LOC119548294|XP_037711389.1|DSUP
OG0011264	LOC6602862|XP_026845121.1|DPER	LOC119558238|XP_037727489.1|DSUP
OG0011266	LOC6598999|XP_002024036.1|DPER	LOC119554192|XP_037720916.1|DSUP
OG0011267	LOC6595939|XP_026845560.1|DPER	LOC119552795|XP_037718555.1|DSUP
OG0011268	LOC6602705|XP_002027757.2|DPER	LOC119555193|XP_037722377.1|DSUP
OG0011269	LOC113566339|XP_026847386.1|DPER	LOC119555337|XP_037722600.1|DSUP
OG0011270	LOC6599700|XP_002024953.1|DPER	LOC119555339|XP_037722605.1|DSUP
OG0011271	LOC6601844|XP_002026875.2|DPER	LOC119554442|XP_037721282.1|DSUP
OG0011272	LOC6596059|XP_002021216.1|DPER	LOC119555199|XP_037722384.1|DSUP
OG0011273	LOC6601364|XP_002026534.1|DPER	LOC119553674|XP_037720145.1|DSUP
OG0011274	LOC6596991|XP_002022238.1|DPER	LOC119553568|XP_037719944.1|DSUP
OG0011275	LOC6602387|XP_002027391.1|DPER	LOC119555233|XP_037722441.1|DSUP
OG0011276	LOC6598957|XP_026848976.1|DPER	LOC119553682|XP_037720160.1|DSUP
OG0011278	LOC6588879|XP_002015332.1|DPER	LOC119546711|XP_037709125.1|DSUP
OG0011279	LOC6596626|XP_026843394.1|DPER	LOC119547217|XP_037709904.1|DSUP
OG0011280	LOC6603040|XP_002028062.2|DPER	LOC119546852|XP_037709377.1|DSUP
OG0011281	LOC6592986|XP_002017662.1|DPER	LOC119551364|XP_037716613.1|DSUP
OG0011282	LOC6596818|XP_026845906.1|DPER	LOC119556959|XP_037725395.1|DSUP
OG0011314	LOC6597174|XP_002022352.2|DPER	LOC119555300|XP_037722545.1|DSUP
OG0011319	LOC6596778|XP_026849912.1|DPER	LOC119555903|XP_037723522.1|DSUP
OG0011331	LOC113565645|XP_026844069.1|DPER	LOC119548567|XP_037711812.1|DSUP
OG0011339	LOC113564882|XP_026845175.1|DPER	LOC119559874|XP_037728933.1|DSUP
OG0011340	LOC6591586|XP_002017374.1|DPER	LOC119556273|XP_037724254.1|DSUP
OG0011341	LOC113566791|XP_026849713.1|DPER	LOC119551610|XP_037716953.1|DSUP
OG0011342	LOC6587949|XP_002012798.1|DPER	LOC119560423|XP_037729788.1|DSUP
OG0011346	LOC6598808|XP_002023980.1|DPER	LOC119562973|XP_037732077.1|DSUP
OG0011347	LOC6594129|XP_002019433.2|DPER	LOC119554962|XP_037722020.1|DSUP
OG0011348	LOC6595036|XP_002020363.1|DPER	LOC119563232|XP_037732466.1|DSUP
OG0011349	LOC6592109|XP_002017292.1|DPER	LOC119563191|XP_037732406.1|DSUP
OG0011350	LOC6594776|XP_002020090.1|DPER	LOC119558031|XP_037727097.1|DSUP
OG0011351	LOC6587570|XP_002013093.1|DPER	LOC119557462|XP_037726155.1|DSUP
OG0011352	LOC113564942|XP_026840319.1|DPER	LOC119560286|XP_037729585.1|DSUP
OG0011353	LOC6594865|XP_026844279.1|DPER	LOC119563269|XP_037732517.1|DSUP
OG0011354	LOC6595056|XP_002020410.1|DPER	LOC119554372|XP_037721183.1|DSUP
OG0011355	LOC113565105|XP_026841598.1|DPER	LOC119551735|XP_037717164.1|DSUP
OG0011356	LOC6591035|XP_002016628.1|DPER	LOC119551921|XP_037717479.1|DSUP
OG0011357	LOC113565128|XP_026841778.1|DPER	LOC119549603|XP_037713694.1|DSUP
OG0011358	LOC6601593|XP_002026614.1|DPER	LOC119550623|XP_037715381.1|DSUP
OG0011359	LOC6590412|XP_002016425.2|DPER	LOC119549648|XP_037713760.1|DSUP
OG0011362	LOC6590632|XP_026841004.1|DPER	LOC119549534|XP_037713604.1|DSUP
OG0011363	LOC113565184|XP_026842316.1|DPER	LOC119550536|XP_037715186.1|DSUP
OG0011364	LOC113565176|XP_026842250.1|DPER	LOC119551102|XP_037716209.1|DSUP
OG0011365	LOC6592361|XP_002017966.1|DPER	LOC119551084|XP_037716174.1|DSUP
OG0011367	LOC6592875|XP_002018542.2|DPER	LOC119551179|XP_037716308.1|DSUP
OG0011368	LOC6590904|XP_002015581.1|DPER	LOC119550478|XP_037715094.1|DSUP
OG0011369	LOC113565426|XP_026843176.1|DPER	LOC119545937|XP_037707805.1|DSUP
OG0011371	LOC6593844|XP_002018706.1|DPER	LOC119547694|XP_037710594.1|DSUP
OG0011373	LOC6602435|XP_002027470.1|DPER	LOC119546199|XP_037708255.1|DSUP
OG0011374	LOC6597495|XP_002022643.1|DPER	LOC119558137|XP_037727298.1|DSUP
OG0011375	LOC6590055|XP_002015528.1|DPER	LOC119553964|XP_037720588.1|DSUP
OG0011376	LOC6603509|XP_002028486.1|DPER	LOC119557709|XP_037726518.1|DSUP
OG0011378	LOC6597214|XP_002022591.1|DPER	LOC119555963|XP_037723612.1|DSUP
OG0011380	LOC113566631|XP_026848940.1|DPER	LOC119555828|XP_037723374.1|DSUP
OG0011381	LOC6597628|XP_026848915.1|DPER	LOC119557432|XP_037726112.1|DSUP
OG0011382	LOC6600374|XP_002025462.2|DPER	LOC119557651|XP_037726433.1|DSUP
OG0011383	LOC6597521|XP_002022703.1|DPER	LOC119557800|XP_037726631.1|DSUP
OG0011385	LOC6596399|XP_002021584.1|DPER	LOC119547624|XP_037710478.1|DSUP
OG0011387	LOC6602590|XP_026845944.1|DPER	LOC119558392|XP_037727848.1|DSUP
OG0011388	LOC6599752|XP_002024822.1|DPER	LOC119554897|XP_037721927.1|DSUP
OG0011389	LOC6603656|XP_026848857.1|DPER	LOC119553237|XP_037719435.1|DSUP
OG0011390	LOC6597079|XP_002022254.1|DPER	LOC119555245|XP_037722458.1|DSUP
OG0011391	LOC6601956|XP_002027006.1|DPER	LOC119553629|XP_037720027.1|DSUP
OG0011392	LOC113566340|XP_026847388.1|DPER	LOC119553993|XP_037720627.1|DSUP
OG0011393	LOC6602276|XP_002027325.2|DPER	LOC119552530|XP_037718076.1|DSUP
OG0011394	LOC6599760|XP_026847301.1|DPER	LOC119554882|XP_037721898.1|DSUP
OG0011395	LOC6595911|XP_002021057.1|DPER	LOC119555652|XP_037723159.1|DSUP
OG0011396	LOC6601893|XP_002026942.1|DPER	LOC119554518|XP_037721392.1|DSUP
OG0011397	LOC6595801|XP_026845501.1|DPER	LOC119555055|XP_037722180.1|DSUP
OG0011398	LOC6596990|XP_002022237.1|DPER	LOC119552522|XP_037718069.1|DSUP
OG0011399	LOC6599043|XP_026849009.1|DPER	LOC119554411|XP_037721229.1|DSUP
OG0011400	LOC6599072|XP_026848994.1|DPER	LOC119552947|XP_037718847.1|DSUP
OG0011401	LOC6602324|XP_026848576.1|DPER	LOC119554681|XP_037721610.1|DSUP
OG0011402	LOC113565408|XP_026843099.1|DPER	LOC119548269|XP_037711346.1|DSUP
OG0011403	LOC6593719|XP_026843030.1|DPER	LOC119546684|XP_037709081.1|DSUP
OG0011404	LOC6593613|XP_002018982.1|DPER	LOC119548092|XP_037711108.1|DSUP
OG0011405	LOC6593741|XP_002018999.2|DPER	LOC119547487|XP_037710304.1|DSUP
OG0011406	LOC6593942|XP_002019008.2|DPER	LOC119547433|XP_037710221.1|DSUP
OG0011407	LOC6589068|XP_002015225.2|DPER	LOC119548329|XP_037711446.1|DSUP
OG0011408	LOC6589070|XP_002015227.2|DPER	LOC119547577|XP_037710408.1|DSUP
OG0011410	LOC113565779|XP_026844700.1|DPER	LOC119548139|XP_037711165.1|DSUP
