Orthogroup	DPER.longest_only	BTRY.longest_only
OG0008028	LOC6591412|XP_002016938.1|DPER	LOC120766615|XP_039948160.1|BTRY
OG0008029	LOC6591658|XP_002016853.1|DPER	LOC120776482|XP_039963095.1|BTRY
OG0008031	LOC6596418|XP_002021816.1|DPER	LOC120769676|XP_039952731.1|BTRY
OG0008032	LOC6587817|XP_026851031.1|DPER	LOC120776336|XP_039962812.1|BTRY
OG0008033	LOC6591602|XP_002017097.2|DPER	LOC120782756|XP_039971141.1|BTRY
OG0008034	LOC6591860|XP_002017350.1|DPER	LOC120775302|XP_039961358.1|BTRY
OG0008035	LOC6598204|XP_002023539.2|DPER	LOC120775648|XP_039961837.1|BTRY
OG0008036	LOC6594030|XP_002019640.1|DPER	LOC120782271|XP_039970396.1|BTRY
OG0008037	LOC6594042|XP_026850379.1|DPER	LOC120770974|XP_039954647.1|BTRY
OG0008038	LOC6597355|XP_002022557.2|DPER	LOC120775656|XP_039961853.1|BTRY
OG0008039	LOC6594955|XP_026840348.1|DPER	LOC120781052|XP_039969148.1|BTRY
OG0008040	LOC6588347|XP_002013193.2|DPER	LOC120778585|XP_039966389.1|BTRY
OG0008041	LOC6599412|XP_026847142.1|DPER	LOC120775987|XP_039962351.1|BTRY
OG0008042	LOC6598732|XP_002023879.2|DPER	LOC120766824|XP_039948470.1|BTRY
OG0008043	LOC6600132|XP_002025249.1|DPER	LOC120775576|XP_039961742.1|BTRY
OG0008044	LOC113566580|XP_026848611.1|DPER	LOC120775331|XP_039961407.1|BTRY
OG0008045	LOC6599326|XP_026847109.1|DPER	LOC120775590|XP_039961760.1|BTRY
OG0008046	LOC6594961|XP_002020329.1|DPER	LOC120776074|XP_039962481.1|BTRY
OG0008047	LOC6591414|XP_002016940.2|DPER	LOC120770254|XP_039953496.1|BTRY
OG0008048	LOC6594959|XP_002020327.1|DPER	LOC120776027|XP_039962409.1|BTRY
OG0008049	LOC6591415|XP_002016941.2|DPER	LOC120774309|XP_039959778.1|BTRY
OG0008050	LOC6592011|XP_002017439.2|DPER	LOC120768588|XP_039951285.1|BTRY
OG0008051	LOC6588572|XP_002013953.1|DPER	LOC120779289|XP_039967440.1|BTRY
OG0008052	LOC6591905|XP_026840250.1|DPER	LOC120769980|XP_039952993.1|BTRY
OG0008053	LOC6591589|XP_002016803.1|DPER	LOC120781475|XP_039969630.1|BTRY
OG0008054	LOC6600216|XP_026846616.1|DPER	LOC120775068|XP_039960988.1|BTRY
OG0008055	LOC6599166|XP_026848249.1|DPER	LOC120775191|XP_039961180.1|BTRY
OG0008056	LOC6596752|XP_002021935.1|DPER	LOC120775276|XP_039961306.1|BTRY
OG0008057	LOC6588128|XP_002014119.1|DPER	LOC120781266|XP_039969380.1|BTRY
OG0008058	LOC6587193|XP_026843210.1|DPER	LOC120775136|XP_039961101.1|BTRY
OG0008059	LOC6592059|XP_026841547.1|DPER	LOC120782407|XP_039970587.1|BTRY
OG0008060	LOC6594145|XP_002019771.1|DPER	LOC120782682|XP_039971007.1|BTRY
OG0008061	LOC6600778|XP_026845166.1|DPER	LOC120775243|XP_039961256.1|BTRY
OG0008062	LOC6597619|XP_002022757.1|DPER	LOC120775578|XP_039961749.1|BTRY
OG0008063	LOC6598731|XP_002023878.1|DPER	LOC120766825|XP_039948471.1|BTRY
OG0008064	LOC6599445|XP_026847195.1|DPER	LOC120773504|XP_039958390.1|BTRY
OG0008065	LOC6596915|XP_002021845.1|DPER	LOC120774838|XP_039960589.1|BTRY
OG0008066	LOC6600191|XP_026846719.1|DPER	LOC120781960|XP_039970063.1|BTRY
OG0008067	LOC6598302|XP_002023504.2|DPER	LOC120773716|XP_039958699.1|BTRY
OG0008068	LOC6599408|XP_026847112.1|DPER	LOC120774511|XP_039960137.1|BTRY
OG0008069	LOC6587654|XP_026851107.1|DPER	LOC120767330|XP_039949211.1|BTRY
OG0008070	LOC6594958|XP_002020326.2|DPER	LOC120776037|XP_039962419.1|BTRY
OG0008072	LOC6597664|XP_026848886.1|DPER	LOC120775286|XP_039961333.1|BTRY
OG0008073	LOC6598217|XP_002023342.2|DPER	LOC120774068|XP_039959308.1|BTRY
OG0008074	LOC6598221|XP_002023346.1|DPER	LOC120774056|XP_039959295.1|BTRY, LOC120780280|XP_039968478.1|BTRY
OG0008075	LOC6592418|XP_026840820.1|DPER	LOC120770742|XP_039954264.1|BTRY
OG0008076	LOC6600145|XP_026846638.1|DPER	LOC120774123|XP_039959426.1|BTRY
OG0008077	LOC6591962|XP_002017504.1|DPER	LOC120774418|XP_039959979.1|BTRY
OG0008078	LOC6603077|XP_002028119.1|DPER	LOC120774048|XP_039959284.1|BTRY
OG0008079	LOC6597625|XP_002022763.1|DPER	LOC120774423|XP_039959986.1|BTRY
OG0008080	LOC6600143|XP_002025260.2|DPER	LOC120774929|XP_039960740.1|BTRY
OG0008081	LOC6596888|XP_002022103.2|DPER	LOC120773636|XP_039958578.1|BTRY
OG0008083	LOC6588224|XP_002014123.2|DPER	LOC120767081|XP_039948881.1|BTRY
OG0008084	LOC6587889|XP_002012783.1|DPER	LOC120782702|XP_039971042.1|BTRY
OG0008085	LOC6587725|XP_002012938.1|DPER	LOC120766224|XP_039947534.1|BTRY
OG0008086	LOC6588188|XP_026846950.1|DPER	LOC120776883|XP_039963878.1|BTRY
OG0008087	LOC6600211|XP_026846713.1|DPER	LOC120775129|XP_039961087.1|BTRY
OG0008088	LOC6598580|XP_026846231.1|DPER	LOC120774229|XP_039959622.1|BTRY
OG0008090	LOC6596659|XP_002021997.1|DPER	LOC120775517|XP_039961663.1|BTRY
OG0008091	LOC6587839|XP_002013458.1|DPER	LOC120771523|XP_039955518.1|BTRY
OG0008092	LOC6594416|XP_002019680.1|DPER	LOC120777287|XP_039964435.1|BTRY
OG0008093	LOC6599284|XP_026848292.1|DPER	LOC120774925|XP_039960736.1|BTRY
OG0008094	LOC6589692|XP_002015205.1|DPER	LOC120768490|XP_039951140.1|BTRY
OG0008095	LOC6594718|XP_002019403.1|DPER	LOC120774203|XP_039959584.1|BTRY
OG0008096	LOC6599947|XP_002025137.1|DPER	LOC120773385|XP_039958153.1|BTRY
OG0008097	LOC6597259|XP_002022453.1|DPER	LOC120774270|XP_039959685.1|BTRY
OG0008098	LOC6601973|XP_026849626.1|DPER	LOC120777916|XP_039965434.1|BTRY
OG0008099	LOC6595983|XP_002021049.1|DPER	LOC120778570|XP_039966369.1|BTRY
OG0008100	LOC6594258|XP_026850313.1|DPER	LOC120779797|XP_039968110.1|BTRY
OG0008101	LOC6599306|XP_026848294.1|DPER	LOC120773474|XP_039958322.1|BTRY
OG0008102	LOC113564934|XP_026840256.1|DPER	LOC120766291|XP_039947628.1|BTRY
OG0008103	LOC6597440|XP_002022382.1|DPER	LOC120775698|XP_039961943.1|BTRY
OG0008104	LOC6597059|XP_002022184.1|DPER	LOC120779172|XP_039967341.1|BTRY
OG0008105	LOC6588353|XP_026851134.1|DPER	LOC120766286|XP_039947622.1|BTRY
OG0008106	LOC6596139|XP_002021152.1|DPER	LOC120777445|XP_039964693.1|BTRY
OG0008107	LOC6594716|XP_002019401.2|DPER	LOC120778619|XP_039966439.1|BTRY
OG0008108	LOC6600215|XP_002025213.1|DPER	LOC120775067|XP_039960987.1|BTRY
OG0008109	LOC6600114|XP_002025281.1|DPER	LOC120775919|XP_039962255.1|BTRY
OG0008110	LOC6600786|XP_002025809.1|DPER	LOC120774823|XP_039960564.1|BTRY
OG0008111	LOC6598145|XP_002023482.2|DPER	LOC120775035|XP_039960935.1|BTRY
OG0008112	LOC6600444|XP_026848429.1|DPER	LOC120773559|XP_039958458.1|BTRY
OG0008113	LOC6602570|XP_026845887.1|DPER	LOC120773562|XP_039958465.1|BTRY
OG0008114	LOC6602581|XP_002027605.1|DPER	LOC120773561|XP_039958464.1|BTRY
OG0008115	LOC6598168|XP_026846142.1|DPER	LOC120774343|XP_039959840.1|BTRY
OG0008116	LOC6598165|XP_026846190.1|DPER	LOC120774344|XP_039959845.1|BTRY
OG0008117	LOC6597313|XP_002022501.2|DPER	LOC120774026|XP_039959253.1|BTRY
OG0008118	LOC6598147|XP_026846288.1|DPER	LOC120774950|XP_039960764.1|BTRY
OG0008119	LOC6600737|XP_002025775.1|DPER	LOC120775043|XP_039960953.1|BTRY
OG0008120	LOC6598283|XP_002023306.1|DPER	LOC120775070|XP_039960992.1|BTRY
OG0008121	LOC6592202|XP_002017837.1|DPER	LOC120775230|XP_039961236.1|BTRY
OG0008122	LOC6600224|XP_026846670.1|DPER	LOC120775264|XP_039961283.1|BTRY
OG0008123	LOC6598290|XP_002023313.1|DPER	LOC120773386|XP_039958154.1|BTRY
OG0008124	LOC6596868|XP_026845853.1|DPER	LOC120776116|XP_039962552.1|BTRY
OG0008125	LOC6596916|XP_002021846.1|DPER	LOC120774750|XP_039960442.1|BTRY
OG0008126	LOC113566674|XP_026849160.1|DPER	LOC120774891|XP_039960689.1|BTRY
OG0008127	LOC6600150|XP_026846698.1|DPER	LOC120774475|XP_039960066.1|BTRY
OG0008128	LOC6600153|XP_002025236.1|DPER	LOC120776194|XP_039962754.1|BTRY
OG0008129	LOC6596863|XP_026845817.1|DPER	LOC120775121|XP_039961077.1|BTRY
OG0008130	LOC6597333|XP_002022521.2|DPER	LOC120774326|XP_039959810.1|BTRY
OG0008131	LOC6600096|XP_002025209.2|DPER	LOC120774921|XP_039960731.1|BTRY
OG0008132	LOC6591653|XP_002016848.1|DPER	LOC120780246|XP_039968440.1|BTRY
OG0008133	LOC6599307|XP_002024428.2|DPER	LOC120775583|XP_039961752.1|BTRY
OG0008134	LOC6600061|XP_026849228.1|DPER	LOC120774870|XP_039960641.1|BTRY
OG0008135	LOC6594335|XP_026840492.1|DPER	LOC120775299|XP_039961351.1|BTRY
OG0008136	LOC6588914|XP_026844397.1|DPER	LOC120768421|XP_039951036.1|BTRY
OG0008137	LOC6597547|XP_026848934.1|DPER	LOC120775247|XP_039961261.1|BTRY
OG0008138	LOC6599707|XP_002024960.1|DPER	LOC120776511|XP_039963153.1|BTRY
OG0008139	LOC6590694|XP_002016625.1|DPER	LOC120774453|XP_039960035.1|BTRY
OG0008140	LOC113566041|XP_026845652.1|DPER	LOC120776152|XP_039962630.1|BTRY
OG0008141	LOC6598210|XP_026846134.1|DPER	LOC120776122|XP_039962583.1|BTRY
OG0008142	LOC6602903|XP_002027926.2|DPER	LOC120773728|XP_039958718.1|BTRY
OG0008143	LOC6603313|XP_002028293.1|DPER	LOC120775417|XP_039961529.1|BTRY
OG0008144	LOC6593220|XP_002018480.1|DPER	LOC120770238|XP_039953466.1|BTRY
OG0008145	LOC6597020|XP_026845737.1|DPER	LOC120773949|XP_039959107.1|BTRY
OG0008146	LOC6597544|XP_002022674.1|DPER	LOC120775859|XP_039962163.1|BTRY
OG0008147	LOC6597542|XP_026849278.1|DPER	LOC120774087|XP_039959353.1|BTRY
OG0008148	LOC6603080|XP_026847140.1|DPER	LOC120775388|XP_039961482.1|BTRY
OG0008149	LOC6599944|XP_026849122.1|DPER	LOC120773707|XP_039958679.1|BTRY
OG0008150	LOC6602892|XP_026849649.1|DPER	LOC120773432|XP_039958247.1|BTRY
OG0008151	LOC6602619|XP_026846665.1|DPER	LOC120775755|XP_039962019.1|BTRY
OG0008152	LOC6600441|XP_026848408.1|DPER	LOC120773522|XP_039958413.1|BTRY
OG0008153	LOC6590381|XP_002015483.2|DPER	LOC120771456|XP_039955401.1|BTRY
OG0008154	LOC113566031|XP_026845607.1|DPER	LOC120777655|XP_039965040.1|BTRY
OG0008155	LOC6602798|XP_002027849.1|DPER	LOC120777736|XP_039965161.1|BTRY
OG0008156	LOC6587910|XP_002012987.1|DPER	LOC120781410|XP_039969559.1|BTRY
OG0008157	LOC6588108|XP_002012866.1|DPER	LOC120777424|XP_039964667.1|BTRY
OG0008158	LOC6598138|XP_002023290.1|DPER	LOC120775549|XP_039961710.1|BTRY
OG0008159	LOC6599052|XP_026849019.1|DPER	LOC120777807|XP_039965275.1|BTRY
OG0008160	LOC6590135|XP_026841813.1|DPER	LOC120770132|XP_039953247.1|BTRY
OG0008161	LOC6599444|XP_002024508.2|DPER	LOC120775913|XP_039962240.1|BTRY
OG0008162	LOC6598312|XP_002023386.1|DPER	LOC120774516|XP_039960145.1|BTRY
OG0008163	LOC113566615|XP_026848846.1|DPER	LOC120779147|XP_039967295.1|BTRY
OG0008164	LOC6600706|XP_026848614.1|DPER	LOC120773996|XP_039959199.1|BTRY
OG0008165	LOC6600090|XP_002025182.2|DPER	LOC120774879|XP_039960667.1|BTRY
OG0008166	LOC113565942|XP_026845137.1|DPER	LOC120774889|XP_039960686.1|BTRY
OG0008167	LOC6603241|XP_002028217.1|DPER	LOC120774468|XP_039960058.1|BTRY
OG0008168	LOC6603223|XP_026845450.1|DPER	LOC120774168|XP_039959522.1|BTRY
OG0008169	LOC6596714|XP_002022037.1|DPER	LOC120774169|XP_039959524.1|BTRY
OG0008170	LOC6591259|XP_002015795.1|DPER	LOC120774298|XP_039959754.1|BTRY
OG0008171	LOC6600430|XP_002025535.2|DPER	LOC120775444|XP_039961564.1|BTRY
OG0008172	LOC6594182|XP_002019813.1|DPER	LOC120782235|XP_039970336.1|BTRY
OG0008173	LOC6596345|XP_002021700.1|DPER	LOC120774019|XP_039959235.1|BTRY
OG0008174	LOC6592639|XP_002017860.1|DPER	LOC120770340|XP_039953672.1|BTRY
OG0008175	LOC6597711|XP_026846397.1|DPER	LOC120774293|XP_039959749.1|BTRY
OG0008176	LOC6599948|XP_026849158.1|DPER	LOC120775639|XP_039961828.1|BTRY
OG0008177	LOC6600703|XP_002025818.1|DPER	LOC120774428|XP_039959996.1|BTRY
OG0008178	LOC6599117|XP_002024418.1|DPER	LOC120776105|XP_039962528.1|BTRY
OG0008179	LOC6602873|XP_002027908.1|DPER	LOC120775182|XP_039961171.1|BTRY
OG0008180	LOC6596660|XP_026845904.1|DPER	LOC120774149|XP_039959488.1|BTRY
OG0008181	LOC6596719|XP_002022042.1|DPER	LOC120774153|XP_039959495.1|BTRY
OG0008182	LOC6590648|XP_002016609.1|DPER	LOC120772352|XP_039956850.1|BTRY
OG0008183	LOC6601319|XP_026841869.1|DPER	LOC120771318|XP_039955192.1|BTRY
OG0008184	LOC6587172|XP_002013490.2|DPER	LOC120772355|XP_039956855.1|BTRY
OG0008185	LOC6588142|XP_026848905.1|DPER	LOC120770204|XP_039953389.1|BTRY
OG0008186	LOC6590705|XP_002015989.1|DPER	LOC120771864|XP_039956047.1|BTRY
OG0008187	LOC6590706|XP_026841162.1|DPER	LOC120771865|XP_039956048.1|BTRY
OG0008188	LOC6595510|XP_002020615.2|DPER	LOC120769385|XP_039952290.1|BTRY
OG0008189	LOC6596269|XP_002021795.1|DPER	LOC120769067|XP_039951858.1|BTRY
OG0008190	LOC6601042|XP_002026130.1|DPER	LOC120778676|XP_039966544.1|BTRY
OG0008191	LOC6596724|XP_002021940.1|DPER	LOC120775443|XP_039961563.1|BTRY
OG0008192	LOC6600736|XP_026848603.1|DPER	LOC120774148|XP_039959487.1|BTRY
OG0008193	LOC6597850|XP_002023012.2|DPER	LOC120775454|XP_039961574.1|BTRY
OG0008194	LOC6593696|XP_002018843.1|DPER	LOC120775567|XP_039961729.1|BTRY
OG0008196	LOC6591269|XP_002016024.1|DPER	LOC120772439|XP_039956990.1|BTRY
OG0008197	LOC6595851|XP_026845701.1|DPER	LOC120777020|XP_039964067.1|BTRY
OG0008198	LOC6596841|XP_026845874.1|DPER	LOC120775366|XP_039961463.1|BTRY
OG0008199	LOC6597714|XP_002022865.2|DPER	LOC120775866|XP_039962169.1|BTRY
OG0008200	LOC6602102|XP_002027147.1|DPER	LOC120771991|XP_039956281.1|BTRY
OG0008201	LOC6602796|XP_002027847.1|DPER	LOC120777735|XP_039965160.1|BTRY
OG0008202	LOC6600593|XP_002025648.1|DPER	LOC120778526|XP_039966295.1|BTRY
OG0008203	LOC6600282|XP_002025395.1|DPER	LOC120776759|XP_039963654.1|BTRY
OG0008204	LOC6600380|XP_002025468.1|DPER	LOC120773911|XP_039959035.1|BTRY
OG0008205	LOC6598431|XP_026848666.1|DPER	LOC120773434|XP_039958249.1|BTRY
OG0008206	LOC6601862|XP_026849347.1|DPER	LOC120777362|XP_039964565.1|BTRY
OG0008207	LOC6601836|XP_002026902.2|DPER	LOC120778674|XP_039966542.1|BTRY
OG0008208	LOC6590697|XP_026841550.1|DPER	LOC120773120|XP_039958049.1|BTRY
OG0008209	LOC6601679|XP_026847563.1|DPER	LOC120778237|XP_039965928.1|BTRY
OG0008210	LOC6593160|XP_002018334.1|DPER	LOC120772576|XP_039957204.1|BTRY
OG0008211	LOC6589795|XP_002014463.1|DPER	LOC120768062|XP_039950517.1|BTRY
OG0008212	LOC6602349|XP_002027428.1|DPER	LOC120777873|XP_039965364.1|BTRY
OG0008213	LOC6602755|XP_002027784.1|DPER	LOC120774186|XP_039959548.1|BTRY
OG0008214	LOC6595959|XP_002021197.1|DPER	LOC120768538|XP_039951209.1|BTRY
OG0008215	LOC6602672|XP_002027712.2|DPER	LOC120774375|XP_039959905.1|BTRY
OG0008216	LOC6596035|XP_002021034.1|DPER	LOC120778008|XP_039965606.1|BTRY
OG0008217	LOC6602875|XP_026849663.1|DPER	LOC120774205|XP_039959583.1|BTRY
OG0008218	LOC6590518|XP_002016086.2|DPER	LOC120770328|XP_039953653.1|BTRY
OG0008219	LOC6597414|XP_002022422.2|DPER	LOC120773963|XP_039959132.1|BTRY
OG0008220	LOC6596900|XP_026849896.1|DPER	LOC120774022|XP_039959244.1|BTRY
OG0008222	LOC6603441|XP_002028395.1|DPER	LOC120777239|XP_039964365.1|BTRY
OG0008223	LOC6596947|XP_002022228.2|DPER	LOC120779171|XP_039967339.1|BTRY
OG0008224	LOC6601832|XP_002026898.1|DPER	LOC120777619|XP_039965002.1|BTRY
OG0008225	LOC6597284|XP_026846504.1|DPER	LOC120774877|XP_039960665.1|BTRY
OG0008226	LOC6597739|XP_002022959.2|DPER	LOC120774828|XP_039960573.1|BTRY, LOC120779719|XP_039968018.1|BTRY
OG0008227	LOC6587393|XP_026849390.1|DPER	LOC120766232|XP_039947544.1|BTRY
OG0008228	LOC6595137|XP_026848618.1|DPER	LOC120770755|XP_039954278.1|BTRY
OG0008229	LOC6588202|XP_026850547.1|DPER	LOC120782471|XP_039970698.1|BTRY
OG0008230	LOC6594179|XP_002019810.1|DPER	LOC120775905|XP_039962234.1|BTRY
OG0008231	LOC6587761|XP_026849730.1|DPER	LOC120769275|XP_039952125.1|BTRY
OG0008232	LOC113566021|XP_026845547.1|DPER, LOC6595885|XP_002021398.1|DPER	LOC120776766|XP_039963663.1|BTRY
OG0008233	LOC6593383|XP_002019082.1|DPER	LOC120769379|XP_039952281.1|BTRY
OG0008234	LOC6590745|XP_002015676.2|DPER	LOC120770367|XP_039953717.1|BTRY, LOC120770368|XP_039953718.1|BTRY
OG0008235	LOC6599216|XP_026848268.1|DPER	LOC120773659|XP_039958606.1|BTRY
OG0008236	LOC6602134|XP_002027105.1|DPER	LOC120770942|XP_039954586.1|BTRY
OG0008237	LOC6591014|XP_002016366.2|DPER	LOC120771193|XP_039955023.1|BTRY
OG0008238	LOC6599578|XP_026849573.1|DPER	LOC120776333|XP_039962800.1|BTRY
OG0008239	LOC113566003|XP_026845423.1|DPER	LOC120776964|XP_039963991.1|BTRY
OG0008240	LOC6592682|XP_002017949.1|DPER	LOC120772732|XP_039957428.1|BTRY
OG0008243	LOC6602082|XP_026841084.1|DPER	LOC120772330|XP_039956807.1|BTRY
OG0008244	LOC6588003|XP_002012817.1|DPER	LOC120769061|XP_039951850.1|BTRY, LOC120769068|XP_039951862.1|BTRY
OG0008245	LOC6590566|XP_002016697.1|DPER	LOC120772852|XP_039957602.1|BTRY, LOC120770797|XP_039954310.1|BTRY, LOC120771477|XP_039955446.1|BTRY
OG0008246	LOC6592315|XP_002017574.1|DPER	LOC120772887|XP_039957672.1|BTRY
OG0008247	LOC6598681|XP_026849897.1|DPER	LOC120782802|XP_039971213.1|BTRY
OG0008248	LOC6587391|XP_002013027.1|DPER	LOC120782845|XP_039971306.1|BTRY
OG0008249	LOC6595300|XP_026850597.1|DPER	LOC120766189|XP_039947478.1|BTRY, LOC120766694|XP_039948273.1|BTRY
OG0008250	LOC6590897|XP_002016264.1|DPER	LOC120771474|XP_039955438.1|BTRY
OG0008251	LOC6590885|XP_026841511.1|DPER	LOC120772173|XP_039956553.1|BTRY
OG0008252	LOC6592997|XP_002017980.1|DPER	LOC120772643|XP_039957301.1|BTRY, LOC120771647|XP_039955694.1|BTRY
OG0008253	LOC6590438|XP_002015734.1|DPER	LOC120772568|XP_039957190.1|BTRY
OG0008254	LOC6600564|XP_026847553.1|DPER	LOC120776598|XP_039963316.1|BTRY
OG0008266	LOC6587603|XP_002013899.1|DPER	LOC120766901|XP_039948586.1|BTRY
OG0008267	LOC6598653|XP_026850840.1|DPER	LOC120767001|XP_039948747.1|BTRY
OG0008268	LOC6593401|XP_002018612.1|DPER	LOC120774795|XP_039960518.1|BTRY
OG0008270	LOC6598576|XP_026846155.1|DPER	LOC120773665|XP_039958616.1|BTRY
OG0008271	LOC6600517|XP_002025582.1|DPER	LOC120779151|XP_039967302.1|BTRY
OG0008272	LOC6596882|XP_026845815.1|DPER	LOC120774243|XP_039959638.1|BTRY
OG0008273	LOC6591736|XP_002017088.1|DPER	LOC120781565|XP_039969738.1|BTRY
OG0008274	LOC6600695|XP_002025859.1|DPER	LOC120775352|XP_039961444.1|BTRY
OG0008276	LOC6597820|XP_026846984.1|DPER	LOC120774198|XP_039959572.1|BTRY
OG0008277	LOC6597902|XP_002023029.2|DPER	LOC120773731|XP_039958721.1|BTRY
OG0008278	LOC6589014|XP_002014330.1|DPER	LOC120775960|XP_039962306.1|BTRY
OG0008279	LOC6598391|XP_002023514.2|DPER	LOC120774866|XP_039960630.1|BTRY
OG0008280	LOC6598390|XP_002023513.1|DPER	LOC120775246|XP_039961260.1|BTRY
OG0008281	LOC6597370|XP_002022411.1|DPER	LOC120775441|XP_039961561.1|BTRY
OG0008282	LOC6597024|XP_002022116.1|DPER	LOC120775202|XP_039961199.1|BTRY
OG0008283	LOC6600045|XP_026849164.1|DPER	LOC120773936|XP_039959080.1|BTRY
OG0008285	LOC6597879|XP_026846937.1|DPER	LOC120774924|XP_039960733.1|BTRY
OG0008286	LOC6600342|XP_002025501.2|DPER	LOC120775048|XP_039960959.1|BTRY
OG0008287	LOC6598568|XP_002023631.1|DPER	LOC120773922|XP_039959052.1|BTRY
OG0008288	LOC6588138|XP_026850873.1|DPER	LOC120781345|XP_039969483.1|BTRY
OG0008289	LOC6595281|XP_002020347.1|DPER	LOC120782470|XP_039970697.1|BTRY
OG0008290	LOC6597914|XP_002022854.1|DPER	LOC120775819|XP_039962107.1|BTRY
OG0008291	LOC6596855|XP_002022087.1|DPER	LOC120775997|XP_039962364.1|BTRY
OG0008292	LOC6600696|XP_026845173.1|DPER	LOC120775383|XP_039961477.1|BTRY
OG0008293	LOC6588579|XP_002013181.2|DPER	LOC120774439|XP_039960014.1|BTRY
OG0008294	LOC6587385|XP_002013488.1|DPER	LOC120782300|XP_039970444.1|BTRY
OG0008295	LOC6599295|XP_002024238.2|DPER	LOC120774720|XP_039960404.1|BTRY
OG0008296	LOC6603112|XP_002028097.2|DPER	LOC120775090|XP_039961023.1|BTRY
OG0008297	LOC6598596|XP_002023629.1|DPER	LOC120775494|XP_039961633.1|BTRY
OG0008298	LOC6597235|XP_026846420.1|DPER	LOC120776011|XP_039962388.1|BTRY
OG0008299	LOC6588330|XP_002012993.2|DPER	LOC120772417|XP_039956955.1|BTRY
OG0008300	LOC6598244|XP_026846159.1|DPER	LOC120774133|XP_039959450.1|BTRY
OG0008301	LOC6588073|XP_002013749.2|DPER	LOC120782384|XP_039970561.1|BTRY
OG0008302	LOC113566596|XP_026848706.1|DPER	LOC120773846|XP_039958915.1|BTRY
OG0008303	LOC6602769|XP_002027773.1|DPER	LOC120775676|XP_039961901.1|BTRY
OG0008304	LOC6598340|XP_026846335.1|DPER	LOC120774726|XP_039960411.1|BTRY
OG0008305	LOC6602857|XP_026845931.1|DPER	LOC120775155|XP_039961127.1|BTRY
OG0008306	LOC6597203|XP_002022611.1|DPER	LOC120774254|XP_039959653.1|BTRY
OG0008307	LOC6588502|XP_026843602.1|DPER	LOC120766538|XP_039948050.1|BTRY
OG0008308	LOC6591634|XP_002016758.1|DPER	LOC120780329|XP_039968556.1|BTRY
OG0008309	LOC6593587|XP_002018878.1|DPER	LOC120775503|XP_039961643.1|BTRY
OG0008310	LOC113566473|XP_026848016.1|DPER	LOC120778685|XP_039966555.1|BTRY
OG0008311	LOC6598202|XP_002023537.1|DPER	LOC120775649|XP_039961839.1|BTRY
OG0008312	LOC113566344|XP_026847405.1|DPER	LOC120766554|XP_039948072.1|BTRY
OG0008313	LOC6602854|XP_026846011.1|DPER	LOC120773776|XP_039958794.1|BTRY
OG0008314	LOC6590199|XP_002015830.1|DPER	LOC120775685|XP_039961918.1|BTRY
OG0008315	LOC6600306|XP_002025360.2|DPER	LOC120775501|XP_039961642.1|BTRY
OG0008317	LOC6587541|XP_026848159.1|DPER	LOC120771064|XP_039954807.1|BTRY
OG0008318	LOC6603107|XP_002028092.1|DPER	LOC120773871|XP_039958958.1|BTRY
OG0008320	LOC6599134|XP_026849253.1|DPER	LOC120774192|XP_039959554.1|BTRY
OG0008321	LOC6587790|XP_002013735.2|DPER	LOC120766309|XP_039947659.1|BTRY
OG0008323	LOC6591432|XP_002016736.1|DPER	LOC120780494|XP_039968702.1|BTRY
OG0008324	LOC6596886|XP_026845809.1|DPER	LOC120774207|XP_039959588.1|BTRY
OG0008325	LOC6600182|XP_026846714.1|DPER	LOC120773624|XP_039958562.1|BTRY
OG0008326	LOC6588363|XP_002014167.2|DPER	LOC120766601|XP_039948140.1|BTRY
OG0008327	LOC6591047|XP_002016558.1|DPER	LOC120770862|XP_039954412.1|BTRY
OG0008328	LOC6599278|XP_002024273.1|DPER	LOC120775308|XP_039961377.1|BTRY
OG0008329	LOC6599898|XP_002025011.1|DPER	LOC120773374|XP_039958137.1|BTRY
OG0008330	LOC6589939|XP_002015967.1|DPER	LOC120771931|XP_039956162.1|BTRY
OG0008331	LOC113566664|XP_026849060.1|DPER	LOC120778506|XP_039966269.1|BTRY
OG0008335	LOC6600516|XP_026847518.1|DPER	LOC120777884|XP_039965378.1|BTRY
OG0008338	LOC6602289|XP_002027348.1|DPER	LOC120778854|XP_039966816.1|BTRY
OG0008339	LOC6599956|XP_026849233.1|DPER	LOC120775390|XP_039961484.1|BTRY
OG0008340	LOC6592239|XP_002017590.1|DPER	LOC120772777|XP_039957490.1|BTRY
OG0008341	LOC6600623|XP_002025617.2|DPER	LOC120766757|XP_039948365.1|BTRY
OG0008342	LOC6599507|XP_002024727.1|DPER	LOC120776417|XP_039962984.1|BTRY
OG0008343	LOC6598657|XP_002023775.1|DPER	LOC120766248|XP_039947564.1|BTRY
OG0008344	LOC6595881|XP_002021394.1|DPER	LOC120777695|XP_039965103.1|BTRY
OG0008345	LOC6600607|XP_002025596.2|DPER	LOC120773380|XP_039958140.1|BTRY, LOC120778311|XP_039966038.1|BTRY
OG0008347	LOC6595643|XP_002020686.1|DPER	LOC120769050|XP_039951834.1|BTRY
OG0008348	LOC6601398|XP_002026501.2|DPER	LOC120777262|XP_039964395.1|BTRY
OG0008349	LOC6603708|XP_026845378.1|DPER	LOC120780632|XP_039968825.1|BTRY
OG0008350	LOC6599380|XP_026847083.1|DPER	LOC120774987|XP_039960829.1|BTRY
