Orthogroup	DPER.longest_only	CCAP.longest_only
OG0007302	LOC6591989|XP_026845760.1|DPER	CCAP1982_LOCUS5045|CAD6996366.1|CCAP
OG0007304	LOC6598121|XP_026843224.1|DPER	CCAP1982_LOCUS6553|CAD6997935.1|CCAP
OG0007305	LOC6598933|XP_002024120.1|DPER	CCAP1982_LOCUS14100|CAD7005751.1|CCAP
OG0007306	LOC6598934|XP_002024121.2|DPER	CCAP1982_LOCUS14101|CAD7005752.1|CCAP
OG0007307	LOC6594177|XP_026847354.1|DPER	CCAP1982_LOCUS5065|CAD6996390.1|CCAP
OG0007309	LOC6591648|XP_026845623.1|DPER	CCAP1982_LOCUS310|CAD6991383.1|CCAP
OG0007310	LOC6591645|XP_026850794.1|DPER	CCAP1982_LOCUS309|CAD6991382.1|CCAP
OG0007311	LOC6591660|XP_026840484.1|DPER	CCAP1982_LOCUS304|CAD6991375.1|CCAP
OG0007316	LOC6594629|XP_002019475.1|DPER	CCAP1982_LOCUS997|CAD6992113.1|CCAP
OG0007317	LOC6588169|XP_002014151.1|DPER	CCAP1982_LOCUS766|CAD6991874.1|CCAP
OG0007318	LOC6587736|XP_026850775.1|DPER	CCAP1982_LOCUS765|CAD6991872.1|CCAP
OG0007319	LOC6596174|XP_002021167.1|DPER	CCAP1982_LOCUS11203|CAD7002728.1|CCAP
OG0007324	LOC6591718|XP_002017411.1|DPER	CCAP1982_LOCUS4825|CAD6996131.1|CCAP
OG0007325	LOC6594885|XP_002020004.1|DPER	CCAP1982_LOCUS4878|CAD6996186.1|CCAP
OG0007326	LOC6591709|XP_026841997.1|DPER	CCAP1982_LOCUS4843|CAD6996150.1|CCAP
OG0007327	LOC113566407|XP_026847641.1|DPER	CCAP1982_LOCUS12605|CAD7004186.1|CCAP
OG0007328	LOC6587671|XP_002014055.2|DPER	CCAP1982_LOCUS4824|CAD6996130.1|CCAP
OG0007329	LOC6591524|XP_002017072.1|DPER	CCAP1982_LOCUS836|CAD6991948.1|CCAP
OG0007333	LOC6592027|XP_002017299.1|DPER	CCAP1982_LOCUS5111|CAD6996439.1|CCAP
OG0007335	LOC6602718|XP_026849458.1|DPER	CCAP1982_LOCUS14948|CAD7006643.1|CCAP
OG0007336	LOC6603236|XP_002028212.1|DPER	CCAP1982_LOCUS256|CAD6991327.1|CCAP
OG0007337	LOC6601400|XP_026847885.1|DPER	CCAP1982_LOCUS12036|CAD7003588.1|CCAP
OG0007338	LOC6601069|XP_002026093.2|DPER	CCAP1982_LOCUS14978|CAD7006677.1|CCAP
OG0007339	LOC6591488|XP_002017382.1|DPER	CCAP1982_LOCUS176|CAD6991240.1|CCAP
OG0007340	LOC6594254|XP_026850318.1|DPER	CCAP1982_LOCUS5191|CAD6996523.1|CCAP
OG0007341	LOC6591343|XP_026847471.1|DPER	CCAP1982_LOCUS4563|CAD6995862.1|CCAP
OG0007342	LOC6587529|XP_002013642.1|DPER	CCAP1982_LOCUS5140|CAD6996471.1|CCAP
OG0007343	LOC6592000|XP_026840065.1|DPER	CCAP1982_LOCUS426|CAD6991502.1|CCAP
OG0007345	LOC6591999|XP_002016824.1|DPER	CCAP1982_LOCUS429|CAD6991505.1|CCAP
OG0007346	LOC6599731|XP_002024836.1|DPER	CCAP1982_LOCUS12748|CAD7004329.1|CCAP
OG0007351	LOC6601975|XP_002027022.1|DPER	CCAP1982_LOCUS13609|CAD7005252.1|CCAP
OG0007352	LOC6592219|XP_002018489.2|DPER	CCAP1982_LOCUS21584|CAD7013524.1|CCAP
OG0007353	LOC6591816|XP_002017237.1|DPER	CCAP1982_LOCUS1008|CAD6992129.1|CCAP
OG0007354	LOC6597566|XP_002022783.1|DPER	CCAP1982_LOCUS20275|CAD7012173.1|CCAP
OG0007355	LOC6588277|XP_026839955.1|DPER	CCAP1982_LOCUS558|CAD6991644.1|CCAP
OG0007356	LOC6592842|XP_026841146.1|DPER	CCAP1982_LOCUS21381|CAD7013311.1|CCAP
OG0007357	LOC6592037|XP_026840236.1|DPER	CCAP1982_LOCUS4455|CAD6995751.1|CCAP
OG0007358	LOC6592102|XP_002017036.2|DPER	CCAP1982_LOCUS4816|CAD6996121.1|CCAP
OG0007360	LOC6588343|XP_002012921.2|DPER	CCAP1982_LOCUS1890|CAD6993060.1|CCAP
OG0007362	LOC6593812|XP_002019059.1|DPER	CCAP1982_LOCUS5554|CAD6996881.1|CCAP
OG0007366	LOC6594049|XP_026850287.1|DPER	CCAP1982_LOCUS4415|CAD6995708.1|CCAP
OG0007367	LOC6601883|XP_026849340.1|DPER	CCAP1982_LOCUS12741|CAD7004322.1|CCAP
OG0007368	LOC6594186|XP_026850430.1|DPER	CCAP1982_LOCUS584|CAD6991671.1|CCAP
OG0007369	LOC6594530|XP_002019422.1|DPER	CCAP1982_LOCUS4308|CAD6995601.1|CCAP
OG0007370	LOC6592763|XP_026841989.1|DPER	CCAP1982_LOCUS22387|CAD7014393.1|CCAP
OG0007371	LOC6594846|XP_026839957.1|DPER	CCAP1982_LOCUS3268|CAD6994524.1|CCAP
OG0007372	LOC6594697|XP_002019624.1|DPER	CCAP1982_LOCUS246|CAD6991317.1|CCAP
OG0007389	LOC6593539|XP_002018726.1|DPER	CCAP1982_LOCUS6401|CAD6997775.1|CCAP
OG0007393	LOC6592119|XP_026840129.1|DPER	CCAP1982_LOCUS5062|CAD6996385.1|CCAP
OG0007396	LOC6591397|XP_002017172.1|DPER	CCAP1982_LOCUS4566|CAD6995865.1|CCAP
OG0007397	LOC6602651|XP_002027680.2|DPER	CCAP1982_LOCUS6480|CAD6997857.1|CCAP, CCAP1982_LOCUS6479|CAD6997856.1|CCAP
OG0007398	LOC6591095|XP_002016127.1|DPER	CCAP1982_LOCUS20412|CAD7012318.1|CCAP
OG0007402	LOC6594231|XP_002019898.1|DPER	CCAP1982_LOCUS4479|CAD6995775.1|CCAP
OG0007403	LOC6594228|XP_026850376.1|DPER	CCAP1982_LOCUS4486|CAD6995782.1|CCAP
OG0007404	LOC6594056|XP_026850393.1|DPER	CCAP1982_LOCUS4527|CAD6995824.1|CCAP
OG0007405	LOC6591882|XP_002017080.1|DPER	CCAP1982_LOCUS686|CAD6991781.1|CCAP
OG0007406	LOC6594712|XP_002019567.1|DPER	CCAP1982_LOCUS4363|CAD6995656.1|CCAP
OG0007407	LOC6588830|XP_002014262.2|DPER	CCAP1982_LOCUS5431|CAD6996752.1|CCAP, CCAP1982_LOCUS5430|CAD6996751.1|CCAP
OG0007408	LOC6601497|XP_026848009.1|DPER	CCAP1982_LOCUS14593|CAD7006269.1|CCAP
OG0007409	LOC6588912|XP_026844205.1|DPER	CCAP1982_LOCUS7010|CAD6998410.1|CCAP
OG0007413	LOC6590611|XP_026842406.1|DPER	CCAP1982_LOCUS23203|CAD7015255.1|CCAP
OG0007419	LOC6587245|XP_026840573.1|DPER	CCAP1982_LOCUS2364|CAD6993552.1|CCAP, CCAP1982_LOCUS2363|CAD6993551.1|CCAP
OG0007420	LOC6593221|XP_002018481.1|DPER	CCAP1982_LOCUS21572|CAD7013512.1|CCAP
OG0007424	LOC6598979|XP_026847859.1|DPER	CCAP1982_LOCUS13372|CAD7004996.1|CCAP
OG0007425	LOC6602355|XP_026848480.1|DPER	CCAP1982_LOCUS13380|CAD7005005.1|CCAP
OG0007429	LOC6601642|XP_026841459.1|DPER	CCAP1982_LOCUS21051|CAD7012960.1|CCAP
OG0007430	LOC6603572|XP_026847997.1|DPER	CCAP1982_LOCUS12596|CAD7004176.1|CCAP
OG0007431	LOC6589101|XP_002015034.1|DPER	CCAP1982_LOCUS8214|CAD6999686.1|CCAP
OG0007432	LOC6603443|XP_002028397.1|DPER	CCAP1982_LOCUS13753|CAD7005393.1|CCAP
OG0007433	LOC6600686|XP_026845147.1|DPER	CCAP1982_LOCUS14013|CAD7005656.1|CCAP
OG0007434	LOC6602829|XP_026847938.1|DPER	CCAP1982_LOCUS14025|CAD7005670.1|CCAP
OG0007436	LOC6601839|XP_002026870.1|DPER	CCAP1982_LOCUS13811|CAD7005451.1|CCAP
OG0007437	LOC6597113|XP_002022270.2|DPER	CCAP1982_LOCUS11674|CAD7003214.1|CCAP
OG0007438	LOC6603348|XP_026848074.1|DPER	CCAP1982_LOCUS14461|CAD7006129.1|CCAP
OG0007441	LOC6601560|XP_026842009.1|DPER	CCAP1982_LOCUS19618|CAD7011529.1|CCAP
OG0007442	LOC6594306|XP_002019804.1|DPER	CCAP1982_LOCUS20522|CAD7012440.1|CCAP
OG0007443	LOC113565041|XP_026840894.1|DPER	CCAP1982_LOCUS23350|CAD7015407.1|CCAP
OG0007444	LOC6591204|XP_002016194.1|DPER	CCAP1982_LOCUS20645|CAD7012560.1|CCAP
OG0007445	LOC6591205|XP_002016195.1|DPER	CCAP1982_LOCUS20644|CAD7012559.1|CCAP
OG0007446	LOC6589713|XP_026844452.1|DPER	CCAP1982_LOCUS8283|CAD6999760.1|CCAP
OG0007447	LOC6588852|XP_002014907.1|DPER	CCAP1982_LOCUS21118|CAD7013034.1|CCAP
OG0007448	LOC6592828|XP_002017680.1|DPER	CCAP1982_LOCUS20471|CAD7012377.1|CCAP
OG0007449	LOC6600651|XP_026847580.1|DPER	CCAP1982_LOCUS14049|CAD7005697.1|CCAP
OG0007450	LOC113565577|XP_026843807.1|DPER	CCAP1982_LOCUS14048|CAD7005696.1|CCAP
OG0007451	LOC6601863|XP_002026912.1|DPER	CCAP1982_LOCUS14097|CAD7005748.1|CCAP
OG0007452	LOC6601864|XP_002026913.2|DPER	CCAP1982_LOCUS14095|CAD7005744.1|CCAP
OG0007453	LOC113566448|XP_026847840.1|DPER	CCAP1982_LOCUS13360|CAD7004983.1|CCAP
OG0007454	LOC6596062|XP_026845201.1|DPER	CCAP1982_LOCUS14676|CAD7006354.1|CCAP
OG0007455	LOC6592708|XP_002018510.1|DPER	CCAP1982_LOCUS20521|CAD7012439.1|CCAP
OG0007457	LOC6601014|XP_002026136.2|DPER	CCAP1982_LOCUS12756|CAD7004340.1|CCAP
OG0007458	LOC6597924|XP_002023096.1|DPER	CCAP1982_LOCUS5439|CAD6996760.1|CCAP
OG0007459	LOC6587856|XP_026839918.1|DPER	CCAP1982_LOCUS3176|CAD6994425.1|CCAP
OG0007460	LOC6591209|XP_002016199.1|DPER	CCAP1982_LOCUS20640|CAD7012555.1|CCAP
OG0007461	LOC6595993|XP_026845291.1|DPER	CCAP1982_LOCUS13456|CAD7005094.1|CCAP
OG0007462	LOC6595989|XP_002021010.1|DPER	CCAP1982_LOCUS13453|CAD7005090.1|CCAP
OG0007463	LOC6595988|XP_026845300.1|DPER	CCAP1982_LOCUS13451|CAD7005088.1|CCAP
OG0007464	LOC6595997|XP_026845293.1|DPER	CCAP1982_LOCUS13457|CAD7005095.1|CCAP
OG0007465	LOC6602199|XP_026848002.1|DPER	CCAP1982_LOCUS13881|CAD7005521.1|CCAP
OG0007466	LOC6600918|XP_026842021.1|DPER	CCAP1982_LOCUS20263|CAD7012161.1|CCAP
OG0007467	LOC6600810|XP_002025981.2|DPER	CCAP1982_LOCUS20270|CAD7012168.1|CCAP, CCAP1982_LOCUS20269|CAD7012167.1|CCAP
OG0007468	LOC6590836|XP_002016507.1|DPER	CCAP1982_LOCUS20279|CAD7012177.1|CCAP
OG0007469	LOC6599049|XP_026848968.1|DPER	CCAP1982_LOCUS14126|CAD7005777.1|CCAP
OG0007470	LOC6593416|XP_002019122.2|DPER	CCAP1982_LOCUS13322|CAD7004943.1|CCAP
OG0007471	LOC6590350|XP_026841959.1|DPER	CCAP1982_LOCUS19913|CAD7011803.1|CCAP
OG0007473	LOC6595984|XP_026845453.1|DPER	CCAP1982_LOCUS14237|CAD7005897.1|CCAP
OG0007474	LOC6592832|XP_026841889.1|DPER	CCAP1982_LOCUS20063|CAD7011952.1|CCAP
OG0007475	LOC6601666|XP_002026731.2|DPER	CCAP1982_LOCUS15011|CAD7006712.1|CCAP
OG0007478	LOC6589384|XP_002014345.1|DPER	CCAP1982_LOCUS5617|CAD6996949.1|CCAP
OG0007480	LOC6592181|XP_026851268.1|DPER	CCAP1982_LOCUS4811|CAD6996116.1|CCAP
OG0007481	LOC6601109|XP_002026184.1|DPER	CCAP1982_LOCUS11111|CAD7002627.1|CCAP
OG0007482	LOC6588767|XP_002014852.1|DPER	CCAP1982_LOCUS8868|CAD7000393.1|CCAP
OG0007483	LOC6602091|XP_026841394.1|DPER	CCAP1982_LOCUS20545|CAD7012465.1|CCAP
OG0007487	LOC6601992|XP_002027069.1|DPER	CCAP1982_LOCUS10387|CAD7001900.1|CCAP
OG0007488	LOC6603356|XP_026848067.1|DPER	CCAP1982_LOCUS14240|CAD7005900.1|CCAP
OG0007489	LOC6591489|XP_026840519.1|DPER	CCAP1982_LOCUS175|CAD6991238.1|CCAP
OG0007492	LOC6589991|XP_002015596.1|DPER	CCAP1982_LOCUS20210|CAD7012111.1|CCAP
OG0007494	LOC6589201|XP_002014363.1|DPER	CCAP1982_LOCUS5739|CAD6997086.1|CCAP
OG0007496	LOC6599073|XP_026848982.1|DPER	CCAP1982_LOCUS13434|CAD7005069.1|CCAP
OG0007498	LOC6595847|XP_026845237.1|DPER	CCAP1982_LOCUS12278|CAD7003847.1|CCAP
OG0007499	LOC6603337|XP_002028321.1|DPER	CCAP1982_LOCUS13350|CAD7004972.1|CCAP
OG0007500	LOC6603338|XP_002028322.1|DPER	CCAP1982_LOCUS13351|CAD7004973.1|CCAP
OG0007501	LOC6596170|XP_002021147.1|DPER	CCAP1982_LOCUS14638|CAD7006316.1|CCAP
OG0007502	LOC113565239|XP_026842760.1|DPER	CCAP1982_LOCUS19404|CAD7011297.1|CCAP
OG0007503	LOC6589355|XP_026844675.1|DPER	CCAP1982_LOCUS20514|CAD7012431.1|CCAP
OG0007505	LOC6597002|XP_002022249.1|DPER	CCAP1982_LOCUS14226|CAD7005884.1|CCAP
OG0007507	LOC113565843|XP_026844981.1|DPER	CCAP1982_LOCUS8510|CAD7000004.1|CCAP
OG0007508	LOC6589375|XP_002014901.2|DPER	CCAP1982_LOCUS8172|CAD6999638.1|CCAP
OG0007509	LOC6593594|XP_002018885.1|DPER	CCAP1982_LOCUS5697|CAD6997039.1|CCAP
OG0007510	LOC6590691|XP_002016622.1|DPER	CCAP1982_LOCUS19758|CAD7011673.1|CCAP
OG0007511	LOC6596270|XP_026843292.1|DPER	CCAP1982_LOCUS6512|CAD6997893.1|CCAP
OG0007512	LOC113567261|XP_026850326.1|DPER	CCAP1982_LOCUS5564|CAD6996891.1|CCAP
OG0007513	LOC6589872|XP_002014585.1|DPER	CCAP1982_LOCUS7496|CAD6998949.1|CCAP
OG0007514	LOC6604039|XP_026849759.1|DPER	CCAP1982_LOCUS14922|CAD7006614.1|CCAP
OG0007515	LOC6595464|XP_002020897.1|DPER	CCAP1982_LOCUS7417|CAD6998870.1|CCAP
OG0007516	LOC6593706|XP_002018630.1|DPER	CCAP1982_LOCUS8596|CAD7000098.1|CCAP
OG0007517	LOC6603351|XP_002028332.1|DPER	CCAP1982_LOCUS14254|CAD7005915.1|CCAP
OG0007518	LOC6601329|XP_002026380.1|DPER	CCAP1982_LOCUS19471|CAD7011369.1|CCAP
OG0007519	LOC6600860|XP_002025895.2|DPER	CCAP1982_LOCUS20370|CAD7012274.1|CCAP
OG0007523	LOC6600932|XP_026841981.1|DPER	CCAP1982_LOCUS20857|CAD7012753.1|CCAP
OG0007524	LOC6588913|XP_026844207.1|DPER	CCAP1982_LOCUS7012|CAD6998412.1|CCAP
OG0007525	LOC6598023|XP_002023215.1|DPER	CCAP1982_LOCUS5816|CAD6997174.1|CCAP
OG0007526	LOC6587787|XP_002012763.2|DPER	CCAP1982_LOCUS4929|CAD6996246.1|CCAP
OG0007527	LOC6601490|XP_002026545.1|DPER	CCAP1982_LOCUS12805|CAD7004395.1|CCAP
OG0007528	LOC6603154|XP_026841974.1|DPER	CCAP1982_LOCUS19840|CAD7011726.1|CCAP
OG0007529	LOC6590876|XP_026842904.1|DPER	CCAP1982_LOCUS21087|CAD7012996.1|CCAP
OG0007531	LOC6603146|XP_002028159.1|DPER	CCAP1982_LOCUS20805|CAD7012698.1|CCAP
OG0007532	LOC6601289|XP_026842224.1|DPER	CCAP1982_LOCUS19762|CAD7011677.1|CCAP
OG0007533	LOC6601920|XP_026848592.1|DPER	CCAP1982_LOCUS13590|CAD7005231.1|CCAP, CCAP1982_LOCUS13601|CAD7005244.1|CCAP
OG0007534	LOC6595853|XP_002021383.2|DPER	CCAP1982_LOCUS11682|CAD7003221.1|CCAP
OG0007535	LOC6602268|XP_002027317.1|DPER	CCAP1982_LOCUS13588|CAD7005228.1|CCAP
OG0007536	LOC6594133|XP_026851215.1|DPER	CCAP1982_LOCUS5088|CAD6996415.1|CCAP
OG0007537	LOC113566567|XP_026848539.1|DPER	CCAP1982_LOCUS13581|CAD7005221.1|CCAP
OG0007538	LOC6602271|XP_026848523.1|DPER	CCAP1982_LOCUS13577|CAD7005217.1|CCAP
OG0007539	LOC6595732|XP_026844473.1|DPER	CCAP1982_LOCUS7627|CAD6999081.1|CCAP
OG0007540	LOC6598686|XP_002023752.1|DPER	CCAP1982_LOCUS2246|CAD6993431.1|CCAP
OG0007541	LOC6592654|XP_002017990.2|DPER	CCAP1982_LOCUS19874|CAD7011762.1|CCAP
OG0007542	LOC6601636|XP_026841613.1|DPER	CCAP1982_LOCUS19378|CAD7011270.1|CCAP
OG0007543	LOC6602547|XP_002027559.1|DPER	CCAP1982_LOCUS10549|CAD7002061.1|CCAP
OG0007544	LOC6599824|XP_002024844.2|DPER	CCAP1982_LOCUS14155|CAD7005809.1|CCAP
OG0007546	LOC6591674|XP_002016889.1|DPER	CCAP1982_LOCUS432|CAD6991513.1|CCAP
OG0007548	LOC6599600|XP_026849557.1|DPER	CCAP1982_LOCUS12766|CAD7004350.1|CCAP
OG0007549	LOC6596195|XP_002021124.1|DPER	CCAP1982_LOCUS11797|CAD7003337.1|CCAP
OG0007550	LOC6601522|XP_002026584.1|DPER	CCAP1982_LOCUS13435|CAD7005070.1|CCAP
OG0007551	LOC113565203|XP_026842478.1|DPER	CCAP1982_LOCUS7124|CAD6998537.1|CCAP
OG0007552	LOC6589522|XP_026844706.1|DPER	CCAP1982_LOCUS6880|CAD6998271.1|CCAP
OG0007553	LOC6589517|XP_002015191.1|DPER	CCAP1982_LOCUS7357|CAD6998808.1|CCAP
OG0007554	LOC6599781|XP_002024868.1|DPER	CCAP1982_LOCUS14423|CAD7006091.1|CCAP
OG0007555	LOC6590152|XP_002016319.1|DPER	CCAP1982_LOCUS20383|CAD7012287.1|CCAP
OG0007556	LOC6601324|XP_026841614.1|DPER	CCAP1982_LOCUS19480|CAD7011379.1|CCAP
OG0007557	LOC6601321|XP_002026372.2|DPER	CCAP1982_LOCUS19482|CAD7011381.1|CCAP
OG0007558	LOC6590639|XP_002016142.2|DPER	CCAP1982_LOCUS20456|CAD7012362.1|CCAP
OG0007559	LOC6593882|XP_002019179.1|DPER	CCAP1982_LOCUS6873|CAD6998264.1|CCAP
OG0007560	LOC6601801|XP_026848511.1|DPER	CCAP1982_LOCUS13687|CAD7005327.1|CCAP
OG0007562	LOC6596004|XP_026845556.1|DPER	CCAP1982_LOCUS13499|CAD7005137.1|CCAP
OG0007563	LOC6598891|XP_002024096.1|DPER	CCAP1982_LOCUS14195|CAD7005852.1|CCAP
OG0007564	LOC6595904|XP_002021443.1|DPER	CCAP1982_LOCUS14390|CAD7006055.1|CCAP
OG0007565	LOC6591372|XP_026841655.1|DPER	CCAP1982_LOCUS3495|CAD6994763.1|CCAP
OG0007566	LOC6590297|XP_002016158.1|DPER	CCAP1982_LOCUS20228|CAD7012130.1|CCAP
OG0007567	LOC6587419|XP_002013034.1|DPER	CCAP1982_LOCUS3798|CAD6995075.1|CCAP
OG0007568	LOC6593249|XP_002018370.1|DPER	CCAP1982_LOCUS19435|CAD7011330.1|CCAP
OG0007569	LOC6590449|XP_002016375.1|DPER	CCAP1982_LOCUS19429|CAD7011324.1|CCAP
OG0007570	LOC6593250|XP_002018371.1|DPER	CCAP1982_LOCUS19431|CAD7011326.1|CCAP
OG0007571	LOC6593248|XP_002018369.1|DPER	CCAP1982_LOCUS19436|CAD7011331.1|CCAP
OG0007572	LOC6593708|XP_026843146.1|DPER	CCAP1982_LOCUS21156|CAD7013079.1|CCAP
OG0007573	LOC6590205|XP_002016061.1|DPER	CCAP1982_LOCUS20390|CAD7012294.1|CCAP
OG0007574	LOC6600964|XP_002026002.1|DPER	CCAP1982_LOCUS21235|CAD7013164.1|CCAP
OG0007575	LOC6603158|XP_002028173.1|DPER	CCAP1982_LOCUS20488|CAD7012400.1|CCAP
OG0007578	LOC6588863|XP_026844139.1|DPER	CCAP1982_LOCUS8258|CAD6999732.1|CCAP
OG0007579	LOC6590642|XP_026841634.1|DPER	CCAP1982_LOCUS19990|CAD7011878.1|CCAP
OG0007580	LOC6597011|XP_002022174.1|DPER	CCAP1982_LOCUS14630|CAD7006308.1|CCAP, CCAP1982_LOCUS14631|CAD7006309.1|CCAP
OG0007581	LOC6589129|XP_002014749.1|DPER	CCAP1982_LOCUS7886|CAD6999359.1|CCAP
OG0007582	LOC6591885|XP_002017083.1|DPER	CCAP1982_LOCUS19671|CAD7011582.1|CCAP
OG0007583	LOC6592732|XP_002018099.1|DPER	CCAP1982_LOCUS20397|CAD7012301.1|CCAP
OG0007586	LOC6598032|XP_002023190.1|DPER	CCAP1982_LOCUS7857|CAD6999330.1|CCAP
OG0007588	LOC6597987|XP_026843388.1|DPER	CCAP1982_LOCUS6494|CAD6997875.1|CCAP
OG0007590	LOC6597119|XP_026845605.1|DPER	CCAP1982_LOCUS13797|CAD7005437.1|CCAP
OG0007591	LOC6592693|XP_026841299.1|DPER	CCAP1982_LOCUS20692|CAD7012608.1|CCAP
OG0007592	LOC6590607|XP_002016472.1|DPER	CCAP1982_LOCUS23135|CAD7015184.1|CCAP
OG0007594	LOC6592699|XP_002017736.1|DPER	CCAP1982_LOCUS20687|CAD7012602.1|CCAP
OG0007595	LOC6603467|XP_002028436.1|DPER	CCAP1982_LOCUS20149|CAD7012047.1|CCAP
OG0007596	LOC6601206|XP_002026302.1|DPER	CCAP1982_LOCUS14908|CAD7006597.1|CCAP
OG0007597	LOC6599058|XP_002024174.1|DPER	CCAP1982_LOCUS14324|CAD7005988.1|CCAP
OG0007598	LOC6603156|XP_002028171.1|DPER	CCAP1982_LOCUS20657|CAD7012572.1|CCAP
OG0007599	LOC6602266|XP_002027315.1|DPER	CCAP1982_LOCUS14332|CAD7005996.1|CCAP
OG0007600	LOC6602380|XP_026848535.1|DPER	CCAP1982_LOCUS14329|CAD7005993.1|CCAP
OG0007601	LOC6597046|XP_002022206.1|DPER	CCAP1982_LOCUS13408|CAD7005037.1|CCAP
OG0007602	LOC6595763|XP_002021344.1|DPER	CCAP1982_LOCUS13550|CAD7005190.1|CCAP
OG0007603	LOC6595764|XP_002021345.2|DPER	CCAP1982_LOCUS13547|CAD7005187.1|CCAP
OG0007604	LOC6601054|XP_002026109.2|DPER	CCAP1982_LOCUS12145|CAD7003708.1|CCAP
OG0007605	LOC6603732|XP_026850086.1|DPER	CCAP1982_LOCUS13694|CAD7005334.1|CCAP
OG0007606	LOC6600653|XP_026847663.1|DPER	CCAP1982_LOCUS13996|CAD7005638.1|CCAP
OG0007607	LOC6588127|XP_026840661.1|DPER	CCAP1982_LOCUS3980|CAD6995259.1|CCAP
OG0007608	LOC6601831|XP_002026897.2|DPER	CCAP1982_LOCUS13805|CAD7005445.1|CCAP
OG0007611	LOC6601994|XP_026846807.1|DPER	CCAP1982_LOCUS9402|CAD7000927.1|CCAP
OG0007612	LOC6593036|XP_026842321.1|DPER	CCAP1982_LOCUS20352|CAD7012256.1|CCAP
OG0007613	LOC6600824|XP_002025891.2|DPER	CCAP1982_LOCUS19720|CAD7011631.1|CCAP
OG0007614	LOC6600604|XP_026847509.1|DPER	CCAP1982_LOCUS12603|CAD7004184.1|CCAP
OG0007615	LOC6599633|XP_002024743.1|DPER	CCAP1982_LOCUS3769|CAD6995039.1|CCAP
OG0007616	LOC6587422|XP_002013035.1|DPER	CCAP1982_LOCUS3797|CAD6995074.1|CCAP
OG0007617	LOC6596042|XP_026845671.1|DPER	CCAP1982_LOCUS14314|CAD7005976.1|CCAP
OG0007618	LOC6595854|XP_002021384.1|DPER	CCAP1982_LOCUS14497|CAD7006170.1|CCAP
OG0007619	LOC6600611|XP_002025600.1|DPER	CCAP1982_LOCUS14496|CAD7006169.1|CCAP
OG0007620	LOC6599736|XP_026847243.1|DPER	CCAP1982_LOCUS14166|CAD7005820.1|CCAP
OG0007621	LOC6592343|XP_002018290.2|DPER	CCAP1982_LOCUS22947|CAD7014989.1|CCAP
OG0007622	LOC6598924|XP_026847842.1|DPER	CCAP1982_LOCUS13416|CAD7005045.1|CCAP
OG0007623	LOC6596033|XP_026845718.1|DPER	CCAP1982_LOCUS13949|CAD7005590.1|CCAP
OG0007624	LOC6601855|XP_002026904.2|DPER	CCAP1982_LOCUS14262|CAD7005924.1|CCAP
OG0007625	LOC6598877|XP_026847947.1|DPER	CCAP1982_LOCUS13677|CAD7005316.1|CCAP
OG0007626	LOC6601028|XP_002026150.1|DPER	CCAP1982_LOCUS14397|CAD7006062.1|CCAP
OG0007627	LOC6601029|XP_002026151.2|DPER	CCAP1982_LOCUS14398|CAD7006063.1|CCAP
OG0007628	LOC6603483|XP_002028464.1|DPER	CCAP1982_LOCUS10081|CAD7001587.1|CCAP
OG0007629	LOC6601218|XP_002026314.1|DPER	CCAP1982_LOCUS10815|CAD7002325.1|CCAP
OG0007630	LOC6594104|XP_002019881.1|DPER	CCAP1982_LOCUS4525|CAD6995822.1|CCAP
OG0007631	LOC6595180|XP_026850764.1|DPER	CCAP1982_LOCUS2707|CAD6993916.1|CCAP
OG0007632	LOC113566799|XP_026849766.1|DPER	CCAP1982_LOCUS11130|CAD7002647.1|CCAP
OG0007633	LOC6589215|XP_026844015.1|DPER	CCAP1982_LOCUS8796|CAD7000310.1|CCAP
OG0007634	LOC6594790|XP_002020471.1|DPER	CCAP1982_LOCUS1668|CAD6992831.1|CCAP
OG0007635	LOC6598039|XP_002023197.1|DPER	CCAP1982_LOCUS10959|CAD7002470.1|CCAP
OG0007637	LOC6597915|XP_002023078.2|DPER	CCAP1982_LOCUS5885|CAD6997252.1|CCAP
OG0007638	LOC6596743|XP_026845957.1|DPER	CCAP1982_LOCUS21753|CAD7013716.1|CCAP
OG0007639	LOC6602901|XP_002027924.1|DPER	CCAP1982_LOCUS599|CAD6991686.1|CCAP
OG0007640	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER	CCAP1982_LOCUS21568|CAD7013509.1|CCAP
OG0007642	LOC6600890|XP_026840827.1|DPER	CCAP1982_LOCUS19674|CAD7011585.1|CCAP
OG0007643	LOC6592179|XP_026851113.1|DPER	CCAP1982_LOCUS4813|CAD6996118.1|CCAP
OG0007644	LOC6588164|XP_026848656.1|DPER	CCAP1982_LOCUS156|CAD6991218.1|CCAP
OG0007645	LOC6594234|XP_002019968.2|DPER	CCAP1982_LOCUS5035|CAD6996357.1|CCAP
OG0007646	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER	CCAP1982_LOCUS6628|CAD6998011.1|CCAP
OG0007647	LOC6593900|XP_026843652.1|DPER	CCAP1982_LOCUS5473|CAD6996800.1|CCAP, CCAP1982_LOCUS5472|CAD6996799.1|CCAP, CCAP1982_LOCUS5471|CAD6996798.1|CCAP
OG0007648	LOC6592791|XP_002017822.1|DPER	CCAP1982_LOCUS21866|CAD7013847.1|CCAP
