Orthogroup	DPER.longest_only	DMAU.longest_only
OG0008466	LOC6592951|XP_026841439.1|DPER	LOC117135561|XP_033151758.1|DMAU
OG0008467	LOC6591155|XP_026840969.1|DPER	LOC117137262|XP_033154516.1|DMAU
OG0008468	LOC6589543|XP_026844769.1|DPER	LOC117150869|XP_033173879.1|DMAU
OG0008469	LOC6600897|XP_026840860.1|DPER	LOC117148451|XP_033171716.1|DMAU
OG0008470	LOC6600961|XP_002025999.1|DPER	LOC117135535|XP_033151697.1|DMAU
OG0008472	LOC6591094|XP_026840906.1|DPER	LOC117138240|XP_033156080.1|DMAU
OG0008473	LOC6599356|XP_026847137.1|DPER	LOC117146346|XP_033168377.1|DMAU
OG0008474	LOC6592024|XP_026840304.1|DPER	LOC117146050|XP_033167881.1|DMAU
OG0008475	LOC6596261|XP_002021787.1|DPER	LOC117142866|XP_033163023.1|DMAU
OG0008476	LOC6594100|XP_002019692.1|DPER	LOC117145029|XP_033166422.1|DMAU
OG0008477	LOC6590375|XP_002015476.2|DPER	LOC117137480|XP_033154851.1|DMAU
OG0008478	LOC113565732|XP_026844541.1|DPER	LOC117142995|XP_033163240.1|DMAU
OG0008479	LOC6600816|XP_002025883.1|DPER	LOC117135682|XP_033151975.1|DMAU
OG0008480	LOC6597008|XP_026845520.1|DPER	LOC117141607|XP_033161013.1|DMAU
OG0008481	LOC6600148|XP_002025231.1|DPER	LOC117147092|XP_033169747.1|DMAU
OG0008482	LOC6601422|XP_026847894.1|DPER	LOC117147412|XP_033170179.1|DMAU, LOC117139960|XP_033158544.1|DMAU
OG0008483	LOC6588935|XP_002015097.1|DPER	LOC117150948|XP_033174012.1|DMAU
OG0008484	LOC6591774|XP_026851019.1|DPER	LOC117143669|XP_033164341.1|DMAU
OG0008485	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER	LOC117135153|XP_033151104.1|DMAU
OG0008486	LOC6602551|XP_026846752.1|DPER	LOC117146337|XP_033168345.1|DMAU
OG0008487	LOC6598403|XP_002023647.1|DPER	LOC117147124|XP_033169782.1|DMAU
OG0008488	LOC6594364|XP_002019956.1|DPER	LOC117142732|XP_033162793.1|DMAU
OG0008489	LOC113567430|XP_026851024.1|DPER	LOC117144338|XP_033165341.1|DMAU
OG0008490	LOC6594621|XP_002019844.1|DPER	LOC117145900|XP_033167642.1|DMAU
OG0008491	LOC6588092|XP_002012864.2|DPER	LOC117145431|XP_033166970.1|DMAU
OG0008492	LOC6589257|XP_002015283.1|DPER	LOC117150295|XP_033173008.1|DMAU
OG0008493	LOC6598109|XP_002023250.1|DPER	LOC117150253|XP_033172944.1|DMAU
OG0008494	LOC6589998|XP_002016048.1|DPER	LOC117136716|XP_033153630.1|DMAU
OG0008495	LOC6590940|XP_026840930.1|DPER	LOC117137609|XP_033155022.1|DMAU
OG0008496	LOC6590361|XP_002015841.1|DPER	LOC117135621|XP_033151874.1|DMAU
OG0008497	LOC6593228|XP_002018349.1|DPER	LOC117138025|XP_033155724.1|DMAU
OG0008498	LOC6591313|XP_026842191.1|DPER	LOC117137851|XP_033155450.1|DMAU
OG0008499	LOC6590568|XP_002016698.1|DPER	LOC117136698|XP_033153607.1|DMAU
OG0008500	LOC6590859|XP_002016617.2|DPER	LOC117137401|XP_033154713.1|DMAU
OG0008501	LOC6601375|XP_002026511.1|DPER	LOC117139317|XP_033157452.1|DMAU
OG0008502	LOC6589202|XP_002014692.1|DPER, LOC6597410|XP_026846478.1|DPER	LOC117146849|XP_033169300.1|DMAU
OG0008503	LOC6600410|XP_002025515.1|DPER	LOC117146740|XP_033169087.1|DMAU
OG0008504	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER	LOC117141992|XP_033161723.1|DMAU
OG0008505	LOC6601157|XP_026848210.1|DPER	LOC117140516|XP_033159386.1|DMAU
OG0008506	LOC6597145|XP_002022303.1|DPER	LOC117139593|XP_033157899.1|DMAU
OG0008507	LOC6598937|XP_002024124.2|DPER	LOC117139064|XP_033157064.1|DMAU
OG0008508	LOC6599342|XP_002024498.2|DPER	LOC117148542|XP_033171865.1|DMAU
OG0008509	LOC6596721|XP_002022044.1|DPER	LOC117146935|XP_033169471.1|DMAU, LOC117143808|XP_033164544.1|DMAU, LOC117147080|XP_033169734.1|DMAU
OG0008510	LOC6598218|XP_002023343.1|DPER	LOC117147743|XP_033170635.1|DMAU, LOC117148875|XP_033172438.1|DMAU, LOC117148874|XP_033172437.1|DMAU
OG0008512	LOC6588697|XP_026844052.1|DPER	LOC117147807|XP_033170750.1|DMAU, LOC117147608|XP_033170456.1|DMAU
OG0008513	LOC6597886|XP_026846994.1|DPER, LOC6601709|XP_002026768.1|DPER	LOC117150762|XP_033173690.1|DMAU
OG0008514	LOC6589776|XP_002014719.1|DPER	LOC117144426|XP_033165464.1|DMAU
OG0008515	LOC6597423|XP_002022465.2|DPER, LOC6596500|XP_002021574.2|DPER	LOC117138158|XP_033155931.1|DMAU
OG0008516	LOC6602160|XP_002027236.1|DPER, LOC6596292|XP_002021452.1|DPER	LOC117140230|XP_033158920.1|DMAU
OG0008517	LOC6602717|XP_026849461.1|DPER	LOC117140001|XP_033158602.1|DMAU
OG0008518	LOC6601819|XP_002026843.2|DPER, LOC6592272|XP_026842066.1|DPER	LOC117140200|XP_033158876.1|DMAU
OG0008519	LOC113565055|XP_026841039.1|DPER	LOC117138034|XP_033155735.1|DMAU
OG0008520	LOC6594226|XP_002019893.1|DPER	LOC117142552|XP_033162492.1|DMAU
OG0008522	LOC113565629|XP_026843953.1|DPER	LOC117150229|XP_033172915.1|DMAU
OG0008523	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER	LOC117147074|XP_033169729.1|DMAU
OG0008524	LOC6600423|XP_002025528.2|DPER	LOC117148568|XP_033171917.1|DMAU, LOC117148047|XP_033171123.1|DMAU
OG0008525	LOC6596586|XP_002021673.1|DPER	LOC117150426|XP_033173193.1|DMAU, LOC117150427|XP_033173194.1|DMAU
OG0008527	LOC6601786|XP_026849833.1|DPER	LOC117148287|XP_033171498.1|DMAU
OG0008528	LOC6601098|XP_002026063.1|DPER	LOC117141649|XP_033161113.1|DMAU
OG0008529	LOC6596750|XP_002021933.2|DPER	LOC117147205|XP_033169910.1|DMAU
OG0008530	LOC6602661|XP_002027701.1|DPER	LOC117146404|XP_033168479.1|DMAU
OG0008531	LOC6597572|XP_002022789.1|DPER	LOC117148427|XP_033171689.1|DMAU
OG0008532	LOC6600042|XP_026849237.1|DPER	LOC117148398|XP_033171653.1|DMAU
OG0008534	LOC6601707|XP_026846967.1|DPER	LOC117147444|XP_033170217.1|DMAU
OG0008535	LOC6599909|XP_026849161.1|DPER	LOC117147980|XP_033171021.1|DMAU
OG0008536	LOC113566672|XP_026849149.1|DPER	LOC117147152|XP_033169824.1|DMAU
OG0008537	LOC6587631|XP_002013907.2|DPER	LOC117142522|XP_033162456.1|DMAU
OG0008538	LOC6597265|XP_026846375.1|DPER	LOC117146562|XP_033168751.1|DMAU
OG0008540	LOC6595204|XP_002020239.2|DPER	LOC117143086|XP_033163453.1|DMAU
OG0008541	LOC6592769|XP_002017821.2|DPER	LOC117137986|XP_033155661.1|DMAU
OG0008542	LOC6596213|XP_002021281.2|DPER	LOC117141119|XP_033160331.1|DMAU
OG0008544	LOC113565177|XP_026842266.1|DPER	LOC117138003|XP_033155695.1|DMAU
OG0008545	LOC6590021|XP_002016575.1|DPER	LOC117135447|XP_033151517.1|DMAU
OG0008546	LOC6601247|XP_026849966.1|DPER	LOC117140094|XP_033158740.1|DMAU
OG0008547	LOC6596892|XP_002021839.2|DPER	LOC117147139|XP_033169809.1|DMAU
OG0008549	LOC6595267|XP_002020206.1|DPER	LOC117143984|XP_033164816.1|DMAU
OG0008550	LOC6597275|XP_026846552.1|DPER	LOC117147090|XP_033169746.1|DMAU
OG0008551	LOC6595889|XP_002021402.2|DPER	LOC117140630|XP_033159541.1|DMAU
OG0008552	LOC6602467|XP_026848741.1|DPER	LOC117139471|XP_033157679.1|DMAU
OG0008553	LOC6592994|XP_002017977.2|DPER	LOC117137923|XP_033155564.1|DMAU
OG0008554	LOC6596733|XP_026845876.1|DPER	LOC117146422|XP_033168516.1|DMAU
OG0008555	LOC6596768|XP_026845897.1|DPER	LOC117147895|XP_033170889.1|DMAU
OG0008556	LOC6592442|XP_002017787.2|DPER	LOC117136570|XP_033153417.1|DMAU
OG0008557	LOC6595013|XP_002020470.1|DPER	LOC117145195|XP_033166648.1|DMAU
OG0008558	LOC6588824|XP_002014421.1|DPER	LOC117147527|XP_033170342.1|DMAU
OG0008560	LOC6593468|XP_026843851.1|DPER	LOC117146300|XP_033168227.1|DMAU
OG0008561	LOC6589365|XP_026844512.1|DPER	LOC117143183|XP_033163596.1|DMAU
OG0008562	LOC6593650|XP_002019237.2|DPER	LOC117150241|XP_033172926.1|DMAU
OG0008563	LOC6595149|XP_002020139.1|DPER	LOC117142825|XP_033162938.1|DMAU
OG0008564	LOC6589877|XP_026844716.1|DPER	LOC117150286|XP_033172996.1|DMAU
OG0008565	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER	LOC117141852|XP_033161419.1|DMAU
OG0008566	LOC6598008|XP_002023233.1|DPER	LOC117146254|XP_033168095.1|DMAU
OG0008567	LOC113565641|XP_026844011.1|DPER	LOC117137535|XP_033154924.1|DMAU
OG0008569	LOC6598376|XP_026846131.1|DPER	LOC117148298|XP_033171510.1|DMAU
OG0008570	LOC6600125|XP_026846682.1|DPER	LOC117146662|XP_033168895.1|DMAU
OG0008571	LOC6602469|XP_026848843.1|DPER	LOC117139470|XP_033157678.1|DMAU
OG0008572	LOC6591796|XP_002017257.2|DPER	LOC117143281|XP_033163750.1|DMAU
OG0008573	LOC6600163|XP_026846710.1|DPER	LOC117147215|XP_033169920.1|DMAU
OG0008575	LOC6587714|XP_026840318.1|DPER	LOC117142788|XP_033162871.1|DMAU
OG0008576	LOC6600712|XP_026848691.1|DPER	LOC117148915|XP_033172525.1|DMAU
OG0008577	LOC6596175|XP_026845549.1|DPER	LOC117141858|XP_033161428.1|DMAU
OG0008579	LOC6602720|XP_002027745.1|DPER	LOC117140003|XP_033158605.1|DMAU
OG0008581	LOC6602350|XP_002027429.1|DPER	LOC117140226|XP_033158915.1|DMAU
OG0008582	LOC113566027|XP_026845590.1|DPER	LOC117147138|XP_033169808.1|DMAU
OG0008583	LOC6603580|XP_026846679.1|DPER	LOC117147846|XP_033170806.1|DMAU
OG0008584	LOC6600452|XP_026848395.1|DPER	LOC117146728|XP_033169061.1|DMAU
OG0008585	LOC6599900|XP_026849183.1|DPER	LOC117147968|XP_033171009.1|DMAU
OG0008586	LOC6599899|XP_002025012.1|DPER	LOC117147965|XP_033171005.1|DMAU
OG0008587	LOC6594448|XP_026850346.1|DPER	LOC117142723|XP_033162775.1|DMAU
OG0008588	LOC6594055|XP_002019878.1|DPER	LOC117143268|XP_033163738.1|DMAU
OG0008589	LOC6603230|XP_002028206.2|DPER	LOC117146659|XP_033168892.1|DMAU
OG0008590	LOC113564903|XP_026840012.1|DPER	LOC117142763|XP_033162835.1|DMAU
OG0008592	LOC6593126|XP_002018100.1|DPER	LOC117135800|XP_033152187.1|DMAU
OG0008593	LOC6600248|XP_002025413.2|DPER	LOC117141840|XP_033161391.1|DMAU
OG0008594	LOC6595074|XP_002020338.1|DPER	LOC117144857|XP_033166150.1|DMAU
OG0008595	LOC6601353|XP_026841457.1|DPER	LOC117137738|XP_033155212.1|DMAU
OG0008596	LOC6603677|XP_002028650.1|DPER	LOC117138182|XP_033155971.1|DMAU
OG0008597	LOC6592121|XP_002016847.1|DPER	LOC117143403|XP_033163987.1|DMAU
OG0008598	LOC6599930|XP_026849225.1|DPER	LOC117147841|XP_033170790.1|DMAU
OG0008599	LOC6600222|XP_002025220.1|DPER	LOC117148508|XP_033171804.1|DMAU
OG0008600	LOC6591416|XP_002016942.1|DPER	LOC117142963|XP_033163181.1|DMAU
OG0008601	LOC6595465|XP_002020898.1|DPER	LOC117150224|XP_033172911.1|DMAU
OG0008602	LOC6595195|XP_002020230.1|DPER	LOC117142284|XP_033162058.1|DMAU
OG0008603	LOC6588529|XP_026844399.1|DPER	LOC117145375|XP_033166890.1|DMAU
OG0008604	LOC6590748|XP_002015679.1|DPER	LOC117135717|XP_033152040.1|DMAU
OG0008605	LOC6597958|XP_026843700.1|DPER	LOC117135277|XP_033151335.1|DMAU
OG0008606	LOC6595348|XP_002020821.1|DPER	LOC117150494|XP_033173289.1|DMAU
OG0008607	LOC6588316|XP_002014145.1|DPER	LOC117143875|XP_033164651.1|DMAU
OG0008608	LOC6597549|XP_002022798.1|DPER	LOC117147987|XP_033171028.1|DMAU
OG0008609	LOC6594147|XP_002019773.1|DPER	LOC117143215|XP_033163655.1|DMAU
OG0008610	LOC6593120|XP_002017619.1|DPER	LOC117137721|XP_033155184.1|DMAU
OG0008612	LOC6592950|XP_002017693.2|DPER	LOC117137439|XP_033154767.1|DMAU
OG0008613	LOC6598781|XP_002023923.1|DPER	LOC117142469|XP_033162374.1|DMAU
OG0008614	LOC6594821|XP_002020016.1|DPER, LOC6597446|XP_026846442.1|DPER	LOC117148937|XP_033172554.1|DMAU
OG0008615	LOC6594515|XP_002019498.1|DPER	LOC117144233|XP_033165192.1|DMAU
OG0008616	LOC6595027|XP_026839972.1|DPER	LOC117144103|XP_033165013.1|DMAU
OG0008617	LOC6595107|XP_002020181.2|DPER	LOC117144587|XP_033165756.1|DMAU
OG0008619	LOC113565757|XP_026844627.1|DPER	LOC117150797|XP_033173746.1|DMAU
OG0008620	LOC6592761|XP_002017813.1|DPER	LOC117137995|XP_033155673.1|DMAU
OG0008621	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER	LOC117146055|XP_033167886.1|DMAU
OG0008622	LOC6590355|XP_026841958.1|DPER	LOC117137135|XP_033154326.1|DMAU
OG0008623	LOC6592652|XP_002017988.1|DPER	LOC117137710|XP_033155173.1|DMAU
OG0008624	LOC6592301|XP_026842848.1|DPER	LOC117138363|XP_033156321.1|DMAU
OG0008625	LOC6592922|XP_026842825.1|DPER	LOC117136066|XP_033152606.1|DMAU
OG0008626	LOC6602702|XP_026841535.1|DPER	LOC117136189|XP_033152827.1|DMAU
OG0008627	LOC6593606|XP_002018661.1|DPER, LOC6600585|XP_026847589.1|DPER	LOC117141137|XP_033160353.1|DMAU
OG0008629	LOC6593621|XP_002018990.2|DPER, LOC6593733|XP_026843124.1|DPER	LOC117150384|XP_033173137.1|DMAU
OG0008630	LOC6602029|XP_002027076.2|DPER	LOC117146241|XP_033168049.1|DMAU
OG0008631	LOC113566506|XP_026848232.1|DPER, LOC6587881|XP_026851236.1|DPER	LOC117143159|XP_033163558.1|DMAU
OG0008632	LOC6587943|XP_026839999.1|DPER	LOC117145787|XP_033167458.1|DMAU
OG0008633	LOC6590817|XP_026841172.1|DPER	LOC117135598|XP_033151832.1|DMAU
OG0008634	LOC6597929|XP_002023100.2|DPER	LOC117135981|XP_033152489.1|DMAU
OG0008635	LOC6592765|XP_002017817.1|DPER	LOC117137987|XP_033155662.1|DMAU
OG0008636	LOC6591396|XP_002017366.2|DPER	LOC117145808|XP_033167500.1|DMAU
OG0008637	LOC6601824|XP_002026890.1|DPER	LOC117141474|XP_033160835.1|DMAU
OG0008638	LOC6587559|XP_002013089.2|DPER	LOC117143098|XP_033163468.1|DMAU
OG0008639	LOC6587741|XP_002014071.1|DPER	LOC117143032|XP_033163313.1|DMAU
OG0008640	LOC113564886|XP_026839902.1|DPER, LOC6588102|XP_026842922.1|DPER	LOC117142334|XP_033162141.1|DMAU
OG0008641	LOC6598254|XP_026846329.1|DPER, LOC6598253|XP_026846332.1|DPER	LOC117145477|XP_033167043.1|DMAU
OG0008642	LOC6598759|XP_002023793.1|DPER	LOC117145058|XP_033166463.1|DMAU
OG0008643	LOC6588204|XP_002013355.1|DPER	LOC117145788|XP_033167459.1|DMAU
OG0008644	LOC6595311|XP_002020438.1|DPER	LOC117145243|XP_033166714.1|DMAU
OG0008645	LOC6589489|XP_002015328.1|DPER	LOC117145976|XP_033167777.1|DMAU
OG0008646	LOC6589350|XP_002014801.1|DPER	LOC117150894|XP_033173922.1|DMAU
OG0008647	LOC6589085|XP_002014967.1|DPER	LOC117150994|XP_033174090.1|DMAU
OG0008648	LOC6589490|XP_002015329.1|DPER	LOC117139612|XP_033157953.1|DMAU
OG0008649	LOC6603250|XP_002028227.1|DPER	LOC117137158|XP_033154359.1|DMAU
OG0008650	LOC6594256|XP_002019979.1|DPER	LOC117143702|XP_033164389.1|DMAU
OG0008651	LOC6590214|XP_002016070.1|DPER	LOC117135502|XP_033151616.1|DMAU
OG0008652	LOC6592883|XP_002018550.1|DPER	LOC117137049|XP_033154149.1|DMAU, LOC117149088|XP_033172627.1|DMAU, LOC117136414|XP_033153213.1|DMAU
OG0008653	LOC6590065|XP_002016397.1|DPER	LOC117137289|XP_033154554.1|DMAU
OG0008654	LOC6591297|XP_002015626.1|DPER	LOC117135579|XP_033151794.1|DMAU
OG0008655	LOC6589983|XP_002015735.1|DPER	LOC117137099|XP_033154276.1|DMAU
OG0008656	LOC6597736|XP_026847046.1|DPER	LOC117147094|XP_033169749.1|DMAU
OG0008657	LOC6602880|XP_026845116.1|DPER	LOC117146395|XP_033168460.1|DMAU
OG0008658	LOC6599939|XP_026849241.1|DPER	LOC117146533|XP_033168694.1|DMAU
OG0008659	LOC6600594|XP_002025649.2|DPER	LOC117141417|XP_033160735.1|DMAU
OG0008660	LOC113566835|XP_026849806.1|DPER, LOC6603992|XP_026850107.1|DPER, LOC113567142|XP_026850114.1|DPER	LOC117139861|XP_033158406.1|DMAU
OG0008661	LOC6600494|XP_026847559.1|DPER	LOC117139925|XP_033158500.1|DMAU
OG0008662	LOC6596160|XP_002021137.1|DPER	LOC117140375|XP_033159131.1|DMAU
OG0008663	LOC6602397|XP_026848479.1|DPER	LOC117140803|XP_033159793.1|DMAU
OG0008664	LOC6600997|XP_002026152.1|DPER	LOC117139656|XP_033158011.1|DMAU
OG0008665	LOC6598090|XP_026843724.1|DPER, LOC6598120|XP_002023275.2|DPER	LOC117150435|XP_033173208.1|DMAU
OG0008666	LOC6595757|XP_002021338.1|DPER	LOC117139941|XP_033158516.1|DMAU
OG0008667	LOC6596017|XP_026845416.1|DPER	LOC117139285|XP_033157407.1|DMAU
OG0008668	LOC6592078|XP_026851196.1|DPER, LOC6591659|XP_002016854.1|DPER, LOC6598705|XP_002023884.1|DPER	LOC117140118|XP_033158773.1|DMAU
OG0008669	LOC6602447|XP_002027482.2|DPER	LOC117150618|XP_033173478.1|DMAU
OG0008670	LOC6588663|XP_026842903.1|DPER	LOC117145367|XP_033166881.1|DMAU
OG0008672	LOC6589775|XP_002014718.1|DPER	LOC117150217|XP_033172906.1|DMAU
OG0008673	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER	LOC117150834|XP_033173792.1|DMAU
OG0008675	LOC6596993|XP_002022240.1|DPER	LOC117140035|XP_033158659.1|DMAU, LOC117140042|XP_033158665.1|DMAU
OG0008677	LOC6587731|XP_002012748.1|DPER	LOC117143610|XP_033164255.1|DMAU
OG0008679	LOC113566266|XP_026846969.1|DPER	LOC117148324|XP_033171547.1|DMAU
OG0008680	LOC6599320|XP_002024563.2|DPER	LOC117148763|XP_033172250.1|DMAU
OG0008681	LOC6601765|XP_026846924.1|DPER	LOC117147610|XP_033170459.1|DMAU
OG0008682	LOC6601715|XP_026847003.1|DPER	LOC117147428|XP_033170199.1|DMAU
OG0008683	LOC6598371|XP_002023396.1|DPER	LOC117146619|XP_033168839.1|DMAU
OG0008684	LOC6599302|XP_002024235.2|DPER	LOC117146800|XP_033169231.1|DMAU
OG0008685	LOC6592729|XP_002018096.1|DPER	LOC117137323|XP_033154602.1|DMAU
OG0008686	LOC6595085|XP_002020147.2|DPER	LOC117142260|XP_033162013.1|DMAU
OG0008687	LOC6590999|XP_002016563.1|DPER	LOC117136234|XP_033152908.1|DMAU
OG0008688	LOC6600146|XP_002025263.1|DPER	LOC117147644|XP_033170505.1|DMAU
OG0008689	LOC6594318|XP_002019361.1|DPER	LOC117143800|XP_033164535.1|DMAU
OG0008691	LOC6604228|XP_026847763.1|DPER	LOC117142068|XP_033161837.1|DMAU
OG0008692	LOC6598365|XP_002023440.2|DPER	LOC117147115|XP_033169775.1|DMAU
OG0008694	LOC6601729|XP_002026787.1|DPER	LOC117147556|XP_033170389.1|DMAU
OG0008695	LOC6603168|XP_002028164.1|DPER	LOC117137119|XP_033154302.1|DMAU
OG0008696	LOC6591853|XP_026850973.1|DPER	LOC117142307|XP_033162089.1|DMAU
OG0008697	LOC6601888|XP_002026937.1|DPER	LOC117139173|XP_033157226.1|DMAU
OG0008698	LOC6598454|XP_002023545.1|DPER	LOC117147356|XP_033170110.1|DMAU
OG0008699	LOC6603786|XP_026848085.1|DPER	LOC117140568|XP_033159456.1|DMAU
OG0008700	LOC6594411|XP_002019675.1|DPER	LOC117142728|XP_033162788.1|DMAU
OG0008701	LOC6601635|XP_002026638.1|DPER	LOC117138628|XP_033156731.1|DMAU
OG0008702	LOC6592160|XP_002017346.1|DPER	LOC117145497|XP_033167068.1|DMAU
OG0008703	LOC6601917|XP_002026966.1|DPER	LOC117141493|XP_033160869.1|DMAU
OG0008704	LOC6588901|XP_002014986.2|DPER	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC6593688|XP_026843761.1|DPER	LOC117150355|XP_033173104.1|DMAU
OG0008706	LOC6588535|XP_002013192.2|DPER	LOC117146028|XP_033167850.1|DMAU
OG0008707	LOC6598117|XP_026843260.1|DPER	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC6599109|XP_002024410.1|DPER	LOC117147576|XP_033170412.1|DMAU
OG0008709	LOC6587939|XP_002014083.1|DPER	LOC117144900|XP_033166221.1|DMAU
OG0008710	LOC6587483|XP_026843401.1|DPER	LOC117144947|XP_033166293.1|DMAU
OG0008711	LOC6594357|XP_026850241.1|DPER	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC6601352|XP_002026411.2|DPER	LOC117137740|XP_033155214.1|DMAU
OG0008714	LOC6589160|XP_002014891.1|DPER	LOC117150375|XP_033173131.1|DMAU
OG0008715	LOC6588459|XP_002013202.1|DPER	LOC117143566|XP_033164202.1|DMAU
OG0008716	LOC6591996|XP_026844458.1|DPER	LOC117142244|XP_033161987.1|DMAU
OG0008717	LOC6599843|XP_026847278.1|DPER	LOC117139620|XP_033157964.1|DMAU
OG0008718	LOC6593043|XP_002017598.1|DPER	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC6588604|XP_026840356.1|DPER	LOC117143538|XP_033164162.1|DMAU
OG0008721	LOC113565934|XP_026845094.1|DPER	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC6594281|XP_026851201.1|DPER	LOC117145891|XP_033167623.1|DMAU
OG0008723	LOC6599606|XP_002024696.1|DPER	LOC117140650|XP_033159580.1|DMAU
OG0008724	LOC6589274|XP_002014452.1|DPER	LOC117150448|XP_033173225.1|DMAU
OG0008725	LOC6593266|XP_002017917.1|DPER	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC6591098|XP_002016253.2|DPER	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC6587218|XP_026844438.1|DPER	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC6598632|XP_002023844.1|DPER	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC6601759|XP_002026834.1|DPER	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC6602614|XP_002027641.1|DPER	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC6588522|XP_026851234.1|DPER	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC6602244|XP_026843180.1|DPER	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC6591319|XP_002017548.2|DPER	LOC117144666|XP_033165874.1|DMAU
OG0008735	LOC6593239|XP_002018360.1|DPER	LOC117136706|XP_033153616.1|DMAU
OG0008736	LOC6592825|XP_002017754.1|DPER	LOC117135731|XP_033152066.1|DMAU
OG0008737	LOC6594284|XP_002019610.2|DPER	LOC117142941|XP_033163146.1|DMAU
OG0008738	LOC6593653|XP_002019240.1|DPER	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC6601840|XP_002026871.1|DPER	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC6600947|XP_002026018.2|DPER	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC6592835|XP_026842726.1|DPER	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC6596219|XP_026845246.1|DPER	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC6593057|XP_002018469.1|DPER	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC6591021|XP_002016373.1|DPER	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC6600661|XP_002025739.2|DPER	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC6594447|XP_026850348.1|DPER	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC6601151|XP_026848151.1|DPER	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER	LOC117150933|XP_033173994.1|DMAU
OG0008749	LOC6589732|XP_002015136.1|DPER	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC6589022|XP_026844141.1|DPER	LOC117139184|XP_033157246.1|DMAU
OG0008751	LOC6594121|XP_002019543.2|DPER, LOC6594122|XP_002019544.1|DPER	LOC117144318|XP_033165321.1|DMAU
OG0008752	LOC6594280|XP_026851246.1|DPER	LOC117145888|XP_033167621.1|DMAU
OG0008753	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER	LOC117140355|XP_033159101.1|DMAU
OG0008756	LOC6588341|XP_002013964.1|DPER	LOC117144175|XP_033165111.1|DMAU
OG0008757	LOC6588296|XP_002013792.2|DPER	LOC117143673|XP_033164349.1|DMAU
OG0008758	LOC6595603|XP_026843987.1|DPER	LOC117150449|XP_033173226.1|DMAU
OG0008759	LOC6589845|XP_026844251.1|DPER	LOC117137928|XP_033155573.1|DMAU
OG0008760	LOC6596630|XP_002021638.2|DPER	LOC117150615|XP_033173472.1|DMAU
OG0008761	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER	LOC117150221|XP_033172909.1|DMAU
OG0008762	LOC6589984|XP_002015736.1|DPER	LOC117137098|XP_033154274.1|DMAU
OG0008763	LOC6593570|XP_026844601.1|DPER	LOC117150255|XP_033172946.1|DMAU
OG0008764	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER	LOC117141351|XP_033160652.1|DMAU
OG0008765	LOC6603453|XP_002028445.1|DPER	LOC117136425|XP_033153226.1|DMAU
OG0008766	LOC6589359|XP_026844665.1|DPER	LOC117145104|XP_033166518.1|DMAU
OG0008767	LOC6592884|XP_002018551.1|DPER	LOC117137050|XP_033154150.1|DMAU, LOC117136689|XP_033153594.1|DMAU
OG0008768	LOC6601299|XP_026841604.1|DPER	LOC117138303|XP_033156195.1|DMAU
OG0008769	LOC6601621|XP_002026657.1|DPER	LOC117136749|XP_033153672.1|DMAU
OG0008770	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER	LOC117136629|XP_033153508.1|DMAU
