Orthogroup	DPER.longest_only	DYAK.longest_only
OG0008825	LOC6595905|XP_002021444.1|DPER	LOC6533975|XP_002094670.1|DYAK
OG0008826	LOC6596324|XP_002021462.2|DPER, LOC6594427|XP_026850290.1|DPER, LOC6594166|XP_026850538.1|DPER, LOC6594624|XP_002019470.2|DPER, LOC6594167|XP_026850539.1|DPER	LOC6535992|XP_039231957.1|DYAK
OG0008829	LOC6600702|XP_002025866.1|DPER	LOC6524487|XP_002100344.1|DYAK
OG0008830	LOC6601746|XP_026847034.1|DPER	LOC120320586|XP_039226588.1|DYAK
OG0008831	LOC6600449|XP_026848417.1|DPER	LOC6524466|XP_039233535.1|DYAK
OG0008832	LOC6600448|XP_026848393.1|DPER	LOC6524467|XP_002100324.1|DYAK
OG0008833	LOC6598159|XP_026846295.1|DPER	LOC6525341|XP_002101177.1|DYAK
OG0008834	LOC113565960|XP_026845192.1|DPER	LOC6538583|XP_002099105.1|DYAK
OG0008835	LOC113564906|XP_026840036.1|DPER	LOC26536318|XP_015047356.2|DYAK
OG0008836	LOC6590006|XP_026842487.1|DPER	LOC6528672|XP_015054310.1|DYAK
OG0008837	LOC6590935|XP_026842715.1|DPER	LOC6531308|XP_002092112.1|DYAK
OG0008838	LOC6588921|XP_002014483.1|DPER	LOC6527893|XP_002088965.1|DYAK
OG0008839	LOC6590200|XP_002015831.1|DPER	LOC6530174|XP_002091114.2|DYAK
OG0008840	LOC6596436|XP_002021617.1|DPER	LOC6529825|XP_002090806.1|DYAK
OG0008841	LOC113566618|XP_026848854.1|DPER	LOC6532798|XP_002093535.1|DYAK
OG0008842	LOC6592563|XP_002018245.2|DPER	LOC6531846|XP_002092633.1|DYAK
OG0008843	LOC6601065|XP_002026089.1|DPER	LOC6532810|XP_002093547.1|DYAK
OG0008845	LOC6596413|XP_002021598.1|DPER	LOC6529011|XP_002090043.1|DYAK
OG0008846	LOC6589287|XP_002014274.2|DPER	LOC6535005|XP_002095675.3|DYAK
OG0008847	LOC6591830|XP_002016980.1|DPER	LOC6536147|XP_002096748.3|DYAK
OG0008848	LOC6592620|XP_002018496.2|DPER	LOC6531356|XP_002092159.2|DYAK
OG0008849	LOC113566620|XP_026848888.1|DPER	LOC6525389|XP_039226113.1|DYAK
OG0008850	LOC6593183|XP_002017898.1|DPER	LOC6530738|XP_002091628.1|DYAK
OG0008851	LOC6596623|XP_002021631.1|DPER	LOC6527149|XP_002088243.1|DYAK
OG0008852	LOC6591086|XP_026842853.1|DPER	LOC6528559|XP_002089603.1|DYAK
OG0008854	LOC6589377|XP_002015049.2|DPER	LOC6526360|XP_002087482.1|DYAK
OG0008855	LOC6599218|XP_026848266.1|DPER	LOC6526019|XP_002101836.1|DYAK
OG0008856	LOC6602008|XP_002027036.1|DPER	LOC6523702|XP_015046746.1|DYAK
OG0008857	LOC6597138|XP_002022326.1|DPER	LOC6533313|XP_002094039.2|DYAK
OG0008858	LOC6591609|XP_002017104.1|DPER	LOC6535471|XP_002096102.2|DYAK
OG0008859	LOC6602812|XP_002027814.2|DPER	LOC6533547|XP_002094257.1|DYAK
OG0008860	LOC6594975|XP_002020494.1|DPER	LOC6538828|XP_002099341.1|DYAK
OG0008861	LOC6592210|XP_002017770.1|DPER	LOC6528653|XP_002089695.1|DYAK
OG0008862	LOC6591322|XP_026845585.1|DPER	LOC6536665|XP_002097237.1|DYAK
OG0008863	LOC113565557|XP_026843671.1|DPER	LOC6528949|XP_002089981.1|DYAK
OG0008864	LOC6592590|XP_002018072.2|DPER	LOC6530551|XP_002091466.2|DYAK
OG0008865	LOC6595449|XP_026844208.1|DPER	LOC6527342|XP_002088434.1|DYAK
OG0008866	LOC6595574|XP_026844391.1|DPER	LOC6526254|XP_002087376.1|DYAK
OG0008867	LOC6598360|XP_002023435.1|DPER	LOC6525350|XP_002101186.1|DYAK
OG0008868	LOC6593020|XP_002018261.2|DPER	LOC6528687|XP_002089729.1|DYAK
OG0008869	LOC6596171|XP_002021148.1|DPER	LOC6535199|XP_002095858.2|DYAK
OG0008870	LOC113566471|XP_026848004.1|DPER	LOC6534982|XP_002095652.1|DYAK
OG0008871	LOC6601518|XP_026848010.1|DPER	LOC6534027|XP_015050371.1|DYAK
OG0008872	LOC6595414|XP_002020887.1|DPER	LOC6526973|XP_002088069.1|DYAK
OG0008873	LOC6588357|XP_026842613.1|DPER, LOC113565469|XP_026843369.1|DPER, LOC6593728|XP_002019106.2|DPER	LOC6527022|XP_002088117.1|DYAK
OG0008874	LOC6590529|XP_002016398.1|DPER	LOC6531448|XP_002092251.1|DYAK
OG0008875	LOC6592220|XP_002018490.1|DPER	LOC6530063|XP_002091009.1|DYAK
OG0008876	LOC6602001|XP_026846796.1|DPER	LOC6523733|XP_015046861.1|DYAK
OG0008877	LOC6595970|XP_026845354.1|DPER	LOC6533918|XP_002094618.1|DYAK
OG0008878	LOC6591926|XP_026849375.1|DPER, LOC6593532|XP_002018719.1|DPER	LOC6527732|XP_002088815.1|DYAK
OG0008879	LOC6592621|XP_026842538.1|DPER	LOC6531355|XP_002092158.1|DYAK
OG0008880	LOC6596917|XP_026845500.1|DPER	LOC6537280|XP_002097838.1|DYAK
OG0008881	LOC6601304|XP_002026342.1|DPER	LOC6532059|XP_002092836.1|DYAK
OG0008882	LOC6588918|XP_002014480.2|DPER	LOC6527896|XP_002088968.2|DYAK
OG0008883	LOC6592146|XP_002017282.1|DPER	LOC6536369|XP_002096951.1|DYAK
OG0008884	LOC6592009|XP_002017437.1|DPER	LOC6538484|XP_002099008.1|DYAK
OG0008885	LOC6598061|XP_002023154.2|DPER	LOC6529696|XP_002090689.1|DYAK
OG0008886	LOC6601627|XP_002026630.2|DPER	LOC6531382|XP_002092185.1|DYAK
OG0008887	LOC6592554|XP_002017932.1|DPER	LOC6530773|XP_002091661.1|DYAK
OG0008888	LOC6601487|XP_002026547.2|DPER	LOC6533626|XP_002094333.1|DYAK
OG0008889	LOC6601618|XP_002026654.2|DPER	LOC6530520|XP_002091435.1|DYAK
OG0008890	LOC6594470|XP_002019415.2|DPER, LOC6594151|XP_002019390.2|DPER	LOC6537258|XP_002097816.1|DYAK
OG0008891	LOC6599724|XP_026847258.1|DPER	LOC6532966|XP_015049737.1|DYAK
OG0008892	LOC6592744|XP_026841222.1|DPER	LOC6532000|XP_039228491.1|DYAK
OG0008893	LOC6599594|XP_002024714.1|DPER	LOC6533038|XP_002093773.1|DYAK
OG0008894	LOC6594765|XP_026848114.1|DPER	LOC6537761|XP_015048489.1|DYAK
OG0008895	LOC6594319|XP_026840186.1|DPER	LOC6536404|XP_002096986.1|DYAK
OG0008896	LOC6596061|XP_026845405.1|DPER	LOC26535720|XP_015045071.2|DYAK
OG0008897	LOC6594153|XP_026842480.1|DPER	LOC6535543|XP_039232223.1|DYAK
OG0008898	LOC6590533|XP_026841855.1|DPER	LOC6529992|XP_039228738.1|DYAK
OG0008899	LOC6589402|XP_002015291.1|DPER	LOC6529638|XP_002090632.1|DYAK
OG0008900	LOC6589445|XP_026844401.1|DPER	LOC6529591|XP_002090585.1|DYAK
OG0008901	LOC6595955|XP_002021083.2|DPER	LOC6533259|XP_002093985.1|DYAK
OG0008902	LOC6602011|XP_026846854.1|DPER	LOC6523714|XP_015046792.1|DYAK
OG0008903	LOC6589525|XP_002015048.1|DPER	LOC6526359|XP_002087481.1|DYAK
OG0008904	LOC6590289|XP_026840615.1|DPER	LOC6531156|XP_002091985.2|DYAK
OG0008905	LOC6602004|XP_026846902.1|DPER	LOC6523729|XP_002099604.1|DYAK
OG0008906	LOC113566667|XP_026849089.1|DPER	LOC6533575|XP_002094285.1|DYAK
OG0008907	LOC6592122|XP_002016829.2|DPER	LOC6538715|XP_002099230.3|DYAK
OG0008908	LOC6594514|XP_002019497.2|DPER	LOC6536070|XP_039231823.1|DYAK
OG0008909	LOC6594770|XP_002020084.1|DPER	LOC6538148|XP_039232774.1|DYAK
OG0008910	LOC6595029|XP_002019994.2|DPER	LOC6536336|XP_002096920.1|DYAK
OG0008911	LOC6588456|XP_002013199.2|DPER	LOC6536661|XP_015047881.1|DYAK
OG0008912	LOC113564907|XP_026840039.1|DPER	LOC6535263|XP_002095919.1|DYAK
OG0008913	LOC113567365|XP_026850746.1|DPER	LOC6537754|XP_002098295.1|DYAK
OG0008914	LOC6587289|XP_002013671.1|DPER	LOC6537321|XP_002097878.1|DYAK
OG0008915	LOC6591440|XP_002016963.1|DPER	LOC6536130|XP_002096731.1|DYAK
OG0008916	LOC6589174|XP_026844926.1|DPER	LOC6526917|XP_002088016.2|DYAK
OG0008917	LOC6589186|XP_002015010.2|DPER	LOC6526892|XP_002087991.1|DYAK
OG0008919	LOC6589672|XP_026844270.1|DPER	LOC6526312|XP_002087434.2|DYAK
OG0008920	LOC6597064|XP_002022189.1|DPER	LOC26535977|XP_015050655.2|DYAK
OG0008921	LOC6593983|XP_002019025.1|DPER	LOC26536299|XP_015054724.1|DYAK
OG0008922	LOC6593798|XP_002018718.2|DPER	LOC6527731|XP_002088814.1|DYAK
OG0008923	LOC6590070|XP_026841896.1|DPER	LOC6530998|XP_002091836.1|DYAK
OG0008924	LOC6592482|XP_026842713.1|DPER	LOC6530764|XP_002091652.1|DYAK
OG0008925	LOC6592324|XP_002018558.1|DPER	LOC6531087|XP_002091921.1|DYAK
OG0008926	LOC6600837|XP_002025931.1|DPER	LOC6528716|XP_002089751.1|DYAK
OG0008927	LOC6601298|XP_026841150.1|DPER	LOC6532063|XP_002092840.2|DYAK
OG0008928	LOC6591141|XP_002015564.1|DPER	LOC6528370|XP_002089419.1|DYAK
OG0008929	LOC6590491|XP_002015760.1|DPER	LOC6531017|XP_002091854.1|DYAK
OG0008930	LOC6588666|XP_002013615.1|DPER	LOC6537357|XP_002097914.1|DYAK
OG0008931	LOC6592788|XP_002018439.1|DPER	LOC6528833|XP_002089865.2|DYAK
OG0008932	LOC6592280|XP_002018421.1|DPER	LOC6532114|XP_002092890.2|DYAK
OG0008933	LOC6593011|XP_002018463.1|DPER	LOC6529304|XP_002090309.1|DYAK
OG0008934	LOC6597195|XP_002022340.1|DPER	LOC6533327|XP_002094053.2|DYAK
OG0008935	LOC6590903|XP_026840788.1|DPER	LOC6528387|XP_002089434.1|DYAK
OG0008936	LOC6590204|XP_026841308.1|DPER	LOC6530577|XP_039228257.1|DYAK
OG0008937	LOC6592204|XP_026841301.1|DPER	LOC6529345|XP_002090350.1|DYAK
OG0008938	LOC6592760|XP_002017878.1|DPER	LOC6529935|XP_002090890.2|DYAK
OG0008939	LOC6589952|XP_026841785.1|DPER	LOC6530849|XP_002091730.1|DYAK
OG0008940	LOC6601620|XP_026841466.1|DPER	LOC6530521|XP_002091436.1|DYAK
OG0008941	LOC6597545|XP_026848949.1|DPER	LOC6524223|XP_002100086.3|DYAK
OG0008942	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER	LOC6525022|XP_002100861.1|DYAK
OG0008943	LOC6599904|XP_002025017.1|DPER	LOC6525468|XP_002101303.1|DYAK
OG0008944	LOC6600397|XP_026848418.1|DPER	LOC6524787|XP_002100631.1|DYAK
OG0008945	LOC6596861|XP_026845990.1|DPER	LOC120321999|XP_039232436.1|DYAK
OG0008946	LOC6598284|XP_002023307.2|DPER	LOC6525067|XP_002100906.1|DYAK
OG0008947	LOC6596680|XP_026845953.1|DPER	LOC6523884|XP_002099757.1|DYAK
OG0008948	LOC6596850|XP_026845917.1|DPER	LOC6524401|XP_002100259.3|DYAK
OG0008949	LOC6599467|XP_002024616.1|DPER	LOC26536026|XP_015049838.1|DYAK
OG0008950	LOC6598581|XP_002023644.1|DPER	LOC6524365|XP_002100223.2|DYAK
OG0008951	LOC6599769|XP_026847392.1|DPER	LOC6534445|XP_002095122.1|DYAK
OG0008952	LOC6598501|XP_002023589.1|DPER	LOC6525666|XP_002101488.1|DYAK
OG0008953	LOC6596144|XP_026845568.1|DPER	LOC6535191|XP_039229820.1|DYAK
OG0008955	LOC6595950|XP_002021078.1|DPER	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK
OG0008956	LOC6600644|XP_002025654.2|DPER	LOC6528486|XP_002089532.1|DYAK
OG0008957	LOC113565986|XP_026845372.1|DPER	LOC6534078|XP_002094764.1|DYAK
OG0008958	LOC6595770|XP_002021351.2|DPER	LOC6539359|XP_002086237.2|DYAK
OG0008959	LOC6596027|XP_002021026.1|DPER	LOC6534837|XP_002095509.1|DYAK
OG0008960	LOC6595936|XP_026845554.1|DPER	LOC6533802|XP_002094503.2|DYAK
OG0008961	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER	LOC6529461|XP_002090463.1|DYAK
OG0008962	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER	LOC6525338|XP_002101174.1|DYAK
OG0008963	LOC6598448|XP_026848703.1|DPER, LOC6598449|XP_002023576.1|DPER	LOC6525648|XP_002101470.1|DYAK
OG0008964	LOC6596728|XP_002021944.1|DPER	LOC6523917|XP_039228048.1|DYAK
OG0008965	LOC6589016|XP_026844898.1|DPER	LOC6527950|XP_002089017.2|DYAK
OG0008966	LOC6602441|XP_002027476.1|DPER	LOC6528961|XP_002089993.1|DYAK
OG0008968	LOC6595692|XP_002020718.1|DPER	LOC6526424|XP_002087543.1|DYAK
OG0008969	LOC6595628|XP_002020702.2|DPER	LOC6526420|XP_002087539.1|DYAK
OG0008970	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER	LOC6526419|XP_002087538.1|DYAK
OG0008971	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER	LOC6532750|XP_002093492.1|DYAK
OG0008972	LOC6601649|XP_026847621.1|DPER	LOC6533239|XP_002093965.1|DYAK
OG0008973	LOC6597051|XP_026845609.1|DPER	LOC6534468|XP_002095145.1|DYAK
OG0008974	LOC6595008|XP_002020465.1|DPER	LOC26535094|XP_015044939.2|DYAK, LOC6539830|XP_002086713.1|DYAK
OG0008975	LOC6593189|XP_002017904.1|DPER	LOC6528761|XP_002089796.1|DYAK, LOC6528762|XP_002089797.1|DYAK
OG0008976	LOC113566470|XP_026847972.1|DPER	LOC6534991|XP_002095661.1|DYAK, LOC6534978|XP_002095648.2|DYAK
OG0008977	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER	LOC6527467|XP_002088558.1|DYAK
OG0008978	LOC6602149|XP_002027096.1|DPER	LOC6526199|XP_002102008.1|DYAK
OG0008979	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER	LOC6527528|XP_002088618.1|DYAK
OG0008983	LOC6591046|XP_002016557.2|DPER	LOC6531951|XP_002092737.1|DYAK
OG0008985	LOC6599814|XP_002024914.1|DPER	LOC6539473|XP_002086363.2|DYAK
OG0008986	LOC6591969|XP_002017013.2|DPER	LOC6537608|XP_002098154.1|DYAK
OG0008987	LOC6596515|XP_002021510.1|DPER	LOC6527588|XP_002088676.1|DYAK
OG0008988	LOC6588633|XP_002013600.2|DPER	LOC6536731|XP_002097303.1|DYAK
OG0008989	LOC6598582|XP_002023645.2|DPER	LOC6524364|XP_039229152.1|DYAK
OG0008993	LOC6598873|XP_026847800.1|DPER	LOC6533695|XP_002094400.1|DYAK
OG0008994	LOC6588763|XP_002014848.1|DPER	LOC6527677|XP_002088763.1|DYAK
OG0008995	LOC6601325|XP_002026376.1|DPER	LOC6532016|XP_002092795.1|DYAK
OG0008996	LOC6597700|XP_002022881.1|DPER	LOC6524866|XP_002100706.1|DYAK
OG0008997	LOC6598152|XP_002023489.1|DPER	LOC6523811|XP_002099686.1|DYAK
OG0008999	LOC6597471|XP_026849280.1|DPER	LOC6525875|XP_002101695.1|DYAK
OG0009000	LOC6596907|XP_002021868.2|DPER	LOC6524162|XP_039226078.1|DYAK
OG0009001	LOC6597974|XP_002023112.1|DPER	LOC6529666|XP_002090659.2|DYAK
OG0009002	LOC113565461|XP_026843317.1|DPER	LOC26535723|XP_015047256.1|DYAK
OG0009003	LOC6596800|XP_002021880.1|DPER	LOC6533944|XP_002094644.1|DYAK
OG0009004	LOC6593010|XP_002018462.1|DPER	LOC6529305|XP_002090310.1|DYAK
OG0009005	LOC6602239|XP_002027269.1|DPER	LOC6527451|XP_002088543.1|DYAK
OG0009006	LOC6595075|XP_002020339.1|DPER	LOC6535804|XP_002096427.1|DYAK
OG0009007	LOC6602999|XP_002028026.1|DPER	LOC6532631|XP_039230029.1|DYAK
OG0009008	LOC6594525|XP_002019467.1|DPER	LOC6535739|XP_002096362.1|DYAK
OG0009009	LOC6603309|XP_026849880.1|DPER	LOC6532392|XP_002093143.2|DYAK
OG0009010	LOC6601209|XP_026848068.1|DPER	LOC6532730|XP_002093472.1|DYAK
OG0009011	LOC6601890|XP_026849384.1|DPER	LOC6532919|XP_002093655.1|DYAK
OG0009012	LOC6593207|XP_002018036.1|DPER	LOC6530618|XP_002091531.1|DYAK
OG0009013	LOC6600221|XP_002025219.1|DPER	LOC6524059|XP_002099928.1|DYAK
OG0009014	LOC6599715|XP_002024900.2|DPER	LOC6534454|XP_002095131.2|DYAK
OG0009015	LOC6597139|XP_002022327.1|DPER	LOC6533314|XP_002094040.2|DYAK
OG0009016	LOC6599850|XP_002024999.1|DPER	LOC6533379|XP_039230369.1|DYAK
OG0009017	LOC6603377|XP_002028363.1|DPER	LOC6526621|XP_002087729.1|DYAK
OG0009018	LOC6602014|XP_002027042.1|DPER	LOC6523717|XP_002099592.1|DYAK
OG0009019	LOC6602009|XP_026846887.1|DPER	LOC6523712|XP_039233015.1|DYAK
OG0009020	LOC6588495|XP_026850274.1|DPER	LOC6537185|XP_015048193.1|DYAK
OG0009021	LOC6591980|XP_002017024.1|DPER	LOC6535308|XP_002095964.2|DYAK
OG0009022	LOC6587389|XP_002013864.1|DPER	LOC6536877|XP_015047979.1|DYAK
OG0009023	LOC6587710|XP_002014072.1|DPER	LOC6538287|XP_002098814.1|DYAK
OG0009024	LOC6595278|XP_026850609.1|DPER	LOC6538670|XP_002099190.1|DYAK
OG0009025	LOC6598723|XP_002023870.1|DPER	LOC6536811|XP_002097381.2|DYAK
OG0009026	LOC6587220|XP_002013513.2|DPER	LOC6538744|XP_039231578.1|DYAK
OG0009027	LOC113565046|XP_026840968.1|DPER	LOC26536006|XP_039227874.1|DYAK
OG0009028	LOC6599776|XP_002024863.1|DPER	LOC6532562|XP_002093307.1|DYAK
OG0009029	LOC6589742|XP_002014240.2|DPER	LOC6528080|XP_015054476.1|DYAK
OG0009030	LOC6595526|XP_002020661.2|DPER	LOC6526386|XP_002087505.1|DYAK
OG0009031	LOC6594193|XP_002019501.1|DPER	LOC6539873|XP_002086757.1|DYAK
OG0009032	LOC6594192|XP_002019500.1|DPER	LOC6539874|XP_002086756.1|DYAK
OG0009033	LOC6602245|XP_002027275.1|DPER	LOC6527445|XP_002088537.3|DYAK
OG0009034	LOC6596402|XP_002021587.1|DPER	LOC6528994|XP_002090026.1|DYAK
OG0009035	LOC6588677|XP_002014472.1|DPER	LOC6527904|XP_002088976.1|DYAK
OG0009036	LOC6593035|XP_002017712.2|DPER	LOC6528804|XP_002089836.1|DYAK
OG0009037	LOC6588856|XP_002015086.2|DPER	LOC6526709|XP_002087812.1|DYAK
OG0009038	LOC6587792|XP_002012964.1|DPER	LOC6538197|XP_002098725.1|DYAK
OG0009039	LOC6591901|XP_026840255.1|DPER	LOC6537109|XP_002097670.1|DYAK
OG0009040	LOC6590730|XP_026842906.1|DPER	LOC6530426|XP_039227927.1|DYAK
OG0009041	LOC6587988|XP_002012848.1|DPER	LOC6535646|XP_002096274.2|DYAK
OG0009042	LOC6589166|XP_002015023.1|DPER	LOC6527626|XP_002088714.1|DYAK
OG0009043	LOC6593296|XP_002019187.1|DPER	LOC6529742|XP_002090732.1|DYAK
OG0009044	LOC6596512|XP_002021507.1|DPER	LOC6527591|XP_002088679.1|DYAK
OG0009045	LOC6592032|XP_026851190.1|DPER	LOC6537620|XP_039231484.1|DYAK
OG0009046	LOC6602194|XP_026848033.1|DPER	LOC6535123|XP_015051033.2|DYAK
OG0009047	LOC6590882|XP_026841506.1|DPER	LOC6528357|XP_015053925.1|DYAK
OG0009048	LOC6593824|XP_002018903.1|DPER	LOC6527513|XP_002088603.1|DYAK
OG0009049	LOC6594220|XP_002019455.1|DPER	LOC6537098|XP_002097659.1|DYAK
OG0009050	LOC6597998|XP_002023223.1|DPER	LOC6527567|XP_002088657.1|DYAK
OG0009051	LOC6593166|XP_002018180.2|DPER	LOC6530831|XP_002091714.1|DYAK
OG0009052	LOC6594165|XP_002019574.2|DPER	LOC6535993|XP_015047503.1|DYAK
OG0009053	LOC6592120|XP_026850740.1|DPER	LOC6538733|XP_015048992.1|DYAK
OG0009054	LOC6591875|XP_026845013.1|DPER	LOC6536744|XP_015047931.1|DYAK
OG0009055	LOC6598064|XP_026843865.1|DPER	LOC6529674|XP_002090667.1|DYAK
OG0009056	LOC6593417|XP_002019123.2|DPER	LOC6527002|XP_002088098.3|DYAK
OG0009057	LOC6601106|XP_002026071.2|DPER	LOC6532209|XP_002092983.1|DYAK
OG0009058	LOC6602560|XP_002027581.2|DPER	LOC6523768|XP_002099643.3|DYAK
OG0009059	LOC6601377|XP_002026513.2|DPER	LOC6534320|XP_002095000.1|DYAK
OG0009060	LOC6591946|XP_002017490.1|DPER	LOC6536382|XP_002096964.1|DYAK
OG0009061	LOC6593245|XP_026840812.1|DPER	LOC6531451|XP_002092254.1|DYAK
OG0009062	LOC6590098|XP_002015983.1|DPER	LOC6531421|XP_002092224.1|DYAK
OG0009063	LOC6589652|XP_026844194.1|DPER	LOC6529581|XP_002090575.2|DYAK
OG0009064	LOC6590813|XP_002016670.2|DPER	LOC6530468|XP_002091384.1|DYAK
OG0009065	LOC6595117|XP_002020191.1|DPER	LOC6537881|XP_002098422.2|DYAK
OG0009066	LOC6599783|XP_002024870.1|DPER	LOC6532513|XP_002093259.1|DYAK
OG0009067	LOC6600501|XP_026847644.1|DPER	LOC6535142|XP_015051041.1|DYAK
OG0009068	LOC6602062|XP_002027168.1|DPER	LOC6528450|XP_002089496.1|DYAK
OG0009069	LOC6595405|XP_026844371.1|DPER	LOC6527348|XP_039226849.1|DYAK
OG0009070	LOC6592267|XP_002017845.1|DPER	LOC6528812|XP_015054254.1|DYAK
OG0009071	LOC6591849|XP_026850976.1|DPER	LOC6538498|XP_015048890.1|DYAK
OG0009072	LOC6594703|XP_002019558.2|DPER	LOC6536008|XP_002096623.2|DYAK
OG0009073	LOC6594418|XP_002019682.1|DPER	LOC6535748|XP_002096371.2|DYAK
OG0009074	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER	LOC6537427|XP_002097983.1|DYAK
OG0009075	LOC6591697|XP_002017268.1|DPER	LOC6535333|XP_002095989.1|DYAK
OG0009076	LOC6594286|XP_026846041.1|DPER	LOC6536283|XP_002096869.2|DYAK
OG0009077	LOC6591628|XP_002017195.2|DPER	LOC6535312|XP_002095968.2|DYAK
OG0009078	LOC6594148|XP_026850236.1|DPER	LOC6536618|XP_002097190.1|DYAK
OG0009079	LOC6592105|XP_026839991.1|DPER	LOC6538689|XP_039232038.1|DYAK
OG0009080	LOC6592180|XP_002017040.1|DPER	LOC6537116|XP_002097677.1|DYAK
OG0009081	LOC6591728|XP_002016905.1|DPER	LOC6538433|XP_002098957.1|DYAK
OG0009082	LOC6594132|XP_002019436.2|DPER	LOC6537075|XP_002097636.2|DYAK
OG0009083	LOC6597642|XP_026848918.1|DPER	LOC6525396|XP_039229367.1|DYAK
OG0009084	LOC6594675|XP_026850267.1|DPER	LOC6536546|XP_015047817.1|DYAK
OG0009085	LOC6594477|XP_026850222.1|DPER	LOC6536591|XP_002097167.1|DYAK
OG0009086	LOC6591317|XP_026841414.1|DPER	LOC6535285|XP_002095941.2|DYAK
OG0009087	LOC6594824|XP_002020019.1|DPER	LOC6538212|XP_002098739.1|DYAK
OG0009088	LOC6594835|XP_002020530.1|DPER	LOC6538896|XP_002099400.1|DYAK
OG0009089	LOC6602637|XP_002027658.1|DPER	LOC6523758|XP_002099633.2|DYAK
OG0009090	LOC6594908|XP_002020508.1|DPER	LOC6537987|XP_002098522.1|DYAK
OG0009091	LOC6594604|XP_026850289.1|DPER	LOC6535261|XP_002095917.1|DYAK
OG0009092	LOC6588565|XP_002013951.1|DPER	LOC6535951|XP_002096567.2|DYAK
OG0009093	LOC6587435|XP_026851111.1|DPER	LOC6536930|XP_002097499.1|DYAK
OG0009094	LOC6595159|XP_002020286.2|DPER	LOC6538034|XP_002098569.2|DYAK
OG0009095	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER	LOC6538037|XP_015048615.1|DYAK
OG0009096	LOC6598753|XP_002023787.1|DPER	LOC6538356|XP_002098880.1|DYAK
OG0009097	LOC6598752|XP_002023786.2|DPER	LOC6538355|XP_002098879.1|DYAK
OG0009098	LOC6598658|XP_026843753.1|DPER	LOC6538346|XP_002098871.2|DYAK
OG0009099	LOC6594799|XP_002020480.1|DPER	LOC6537961|XP_002098498.1|DYAK
OG0009100	LOC6596407|XP_002021592.1|DPER	LOC6529001|XP_002090033.1|DYAK
OG0009101	LOC113565636|XP_026843984.1|DPER	LOC6526412|XP_002087531.1|DYAK
OG0009102	LOC6588704|XP_026844966.1|DPER	LOC6526780|XP_002087883.1|DYAK
OG0009103	LOC6589050|XP_002014965.2|DPER	LOC6526761|XP_002087864.1|DYAK
OG0009104	LOC6589084|XP_002014966.2|DPER	LOC6526760|XP_002087863.1|DYAK
OG0009105	LOC6602258|XP_002027288.1|DPER	LOC6527436|XP_002088528.1|DYAK
OG0009106	LOC6588953|XP_026844430.1|DPER	LOC6526484|XP_002087601.2|DYAK
OG0009107	LOC6593644|XP_026843539.1|DPER	LOC6526952|XP_002088048.1|DYAK
OG0009108	LOC6594236|XP_002019970.1|DPER	LOC6537148|XP_002097709.1|DYAK
OG0009109	LOC6589292|XP_002015062.1|DPER	LOC6527368|XP_002088460.1|DYAK
OG0009110	LOC6589821|XP_002014604.1|DPER	LOC6526292|XP_002087414.1|DYAK
OG0009111	LOC113566341|XP_026847394.1|DPER	LOC6532969|XP_002093704.2|DYAK
OG0009112	LOC6589671|XP_026844144.1|DPER	LOC6526314|XP_002087436.1|DYAK
OG0009113	LOC6596635|XP_002021643.1|DPER	LOC6527161|XP_002088255.1|DYAK
OG0009114	LOC113565423|XP_026843161.1|DPER	LOC6526277|XP_002087399.1|DYAK
OG0009115	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER	LOC6528067|XP_002089134.1|DYAK
OG0009116	LOC6603390|XP_002028359.2|DPER	LOC6526628|XP_002087736.1|DYAK
OG0009117	LOC6596542|XP_002021679.1|DPER	LOC6528121|XP_039226924.1|DYAK
OG0009118	LOC6598338|XP_002023465.1|DPER	LOC6523788|XP_039230005.1|DYAK
OG0009119	LOC6598104|XP_002023246.2|DPER	LOC6528195|XP_002089258.1|DYAK
OG0009120	LOC6602519|XP_026848845.1|DPER	LOC6532539|XP_002093285.3|DYAK
OG0009121	LOC6591166|XP_002016269.1|DPER	LOC6531012|XP_002091849.1|DYAK
OG0009122	LOC6592408|XP_002018153.2|DPER	LOC6531840|XP_002092627.1|DYAK
OG0009123	LOC6592479|XP_002017921.1|DPER	LOC6530759|XP_002091649.1|DYAK
OG0009124	LOC6593783|XP_026843285.1|DPER	LOC6528228|XP_002089290.1|DYAK
OG0009125	LOC6590596|XP_002015561.1|DPER	LOC6528367|XP_002089416.1|DYAK
OG0009126	LOC6590285|XP_002016342.1|DPER	LOC6531159|XP_002091988.1|DYAK
