Orthogroup	DPER.longest_only	DVIR.longest_only
OG0008671	LOC6589857|XP_002015162.1|DPER, LOC113565562|XP_026843680.1|DPER	LOC26531664|XP_032294075.1|DVIR
OG0008672	LOC6589775|XP_002014718.1|DPER	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER	LOC26531783|XP_015028985.1|DVIR
OG0008677	LOC6587731|XP_002012748.1|DPER	LOC6630808|XP_002054276.1|DVIR
OG0008679	LOC113566266|XP_026846969.1|DPER	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC6601765|XP_026846924.1|DPER	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC6598371|XP_002023396.1|DPER	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC6592729|XP_002018096.1|DPER	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC6595085|XP_002020147.2|DPER	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC6600146|XP_002025263.1|DPER	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC6594318|XP_002019361.1|DPER	LOC6630121|XP_002053392.1|DVIR
OG0008690	LOC6593750|XP_026843738.1|DPER	LOC6628512|XP_032293738.1|DVIR
OG0008691	LOC6604228|XP_026847763.1|DPER	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC6598365|XP_002023440.2|DPER	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC6601729|XP_002026787.1|DPER	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC6603168|XP_002028164.1|DPER	LOC6626843|XP_002049193.1|DVIR
OG0008696	LOC6591853|XP_026850973.1|DPER	LOC6632751|XP_032289617.1|DVIR
OG0008697	LOC6601888|XP_002026937.1|DPER	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC6598454|XP_002023545.1|DPER	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC6594411|XP_002019675.1|DPER	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC6601917|XP_002026966.1|DPER	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC6588901|XP_002014986.2|DPER	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC6593688|XP_026843761.1|DPER	LOC6633905|XP_002057598.1|DVIR
OG0008706	LOC6588535|XP_002013192.2|DPER	LOC6629330|XP_002053871.1|DVIR
OG0008707	LOC6598117|XP_026843260.1|DPER	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC6599109|XP_002024410.1|DPER	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC6587939|XP_002014083.1|DPER	LOC6630449|XP_002053724.1|DVIR
OG0008710	LOC6587483|XP_026843401.1|DPER	LOC6632424|XP_002056096.1|DVIR
OG0008711	LOC6594357|XP_026850241.1|DPER	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC6601352|XP_002026411.2|DPER	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC6589160|XP_002014891.1|DPER	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC6588459|XP_002013202.1|DPER	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC6591996|XP_026844458.1|DPER	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC6599843|XP_026847278.1|DPER	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC6593043|XP_002017598.1|DPER	LOC6624809|XP_002050606.3|DVIR
OG0008719	LOC6588604|XP_026840356.1|DPER	LOC6629335|XP_032290717.1|DVIR
OG0008721	LOC113565934|XP_026845094.1|DPER	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC6594281|XP_026851201.1|DPER	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC6599606|XP_002024696.1|DPER	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC6589274|XP_002014452.1|DPER	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC6593266|XP_002017917.1|DPER	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC6591098|XP_002016253.2|DPER	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC6587218|XP_026844438.1|DPER	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC6598632|XP_002023844.1|DPER	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC6601759|XP_002026834.1|DPER	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC6602614|XP_002027641.1|DPER	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC6588522|XP_026851234.1|DPER	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC6602244|XP_026843180.1|DPER	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC6591319|XP_002017548.2|DPER	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC6593239|XP_002018360.1|DPER	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC6592825|XP_002017754.1|DPER	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC6594284|XP_002019610.2|DPER	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC6593653|XP_002019240.1|DPER	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC6601840|XP_002026871.1|DPER	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC6600947|XP_002026018.2|DPER	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC6592835|XP_026842726.1|DPER	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC6596219|XP_026845246.1|DPER	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC6593057|XP_002018469.1|DPER	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC6591021|XP_002016373.1|DPER	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC6600661|XP_002025739.2|DPER	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC6594447|XP_026850348.1|DPER	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC6601151|XP_026848151.1|DPER	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC6589732|XP_002015136.1|DPER	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC6589022|XP_026844141.1|DPER	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC6594280|XP_026851246.1|DPER	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008755	LOC6587499|XP_002013064.2|DPER	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR
OG0008756	LOC6588341|XP_002013964.1|DPER	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC6588296|XP_002013792.2|DPER	LOC6630725|XP_032293358.1|DVIR
OG0008758	LOC6595603|XP_026843987.1|DPER	LOC6629049|XP_002052887.1|DVIR
OG0008759	LOC6589845|XP_026844251.1|DPER	LOC6628945|XP_032293564.1|DVIR
OG0008760	LOC6596630|XP_002021638.2|DPER	LOC6628487|XP_002052034.1|DVIR
OG0008761	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER	LOC6627415|XP_002051088.1|DVIR
OG0008762	LOC6589984|XP_002015736.1|DPER	LOC6624844|XP_002049660.1|DVIR
OG0008763	LOC6593570|XP_026844601.1|DPER	LOC6628708|XP_032293398.1|DVIR
OG0008764	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER	LOC6634021|XP_002057485.1|DVIR
OG0008765	LOC6603453|XP_002028445.1|DPER	LOC6625160|XP_002050621.1|DVIR
OG0008766	LOC6589359|XP_026844665.1|DPER	LOC6628439|XP_002052224.2|DVIR
OG0008767	LOC6592884|XP_002018551.1|DPER	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR
OG0008768	LOC6601299|XP_026841604.1|DPER	LOC6625812|XP_002050594.1|DVIR
OG0008769	LOC6601621|XP_002026657.1|DPER	LOC6624773|XP_002050726.1|DVIR
OG0008770	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER	LOC6625703|XP_002049789.1|DVIR
OG0008771	LOC6591041|XP_002016633.2|DPER, LOC6591039|XP_002016631.1|DPER	LOC6625473|XP_002050149.1|DVIR
OG0008772	LOC6593056|XP_002018468.1|DPER	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR
OG0008773	LOC6590321|XP_026842280.1|DPER	LOC6625048|XP_002049169.1|DVIR
OG0008774	LOC6593112|XP_002018341.2|DPER	LOC6626054|XP_002049610.1|DVIR
OG0008775	LOC6590154|XP_002016321.1|DPER	LOC6627065|XP_015029723.1|DVIR
OG0008776	LOC6590755|XP_002016147.1|DPER	LOC6626940|XP_002050078.3|DVIR
OG0008777	LOC6590777|XP_026841686.1|DPER	LOC6627045|XP_002050075.2|DVIR
OG0008778	LOC6601294|XP_026841587.1|DPER	LOC6625859|XP_002049217.1|DVIR
OG0008779	LOC6598575|XP_002023638.1|DPER	LOC6636652|XP_002060130.1|DVIR
OG0008780	LOC6591978|XP_002017022.1|DPER	LOC6634730|XP_002058329.1|DVIR
OG0008781	LOC6600030|XP_026849229.1|DPER	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR
OG0008782	LOC6602713|XP_026849452.1|DPER	LOC6623434|XP_015031292.1|DVIR
OG0008783	LOC6590445|XP_002015872.1|DPER	LOC6625937|XP_002049048.2|DVIR
OG0008784	LOC6601792|XP_002026851.1|DPER	LOC6624235|XP_002048118.1|DVIR
OG0008785	LOC113567105|XP_026850083.1|DPER, LOC113567103|XP_026850081.1|DPER, LOC113567104|XP_026850082.1|DPER, LOC6604536|XP_002029425.2|DPER	LOC26531271|XP_015028916.1|DVIR
OG0008786	LOC6596547|XP_002021684.2|DPER, LOC6596548|XP_026843624.1|DPER	LOC6627950|XP_002051423.2|DVIR
OG0008787	LOC113566445|XP_026847822.1|DPER	LOC6622855|XP_002047065.1|DVIR
OG0008788	LOC6602931|XP_026848847.1|DPER	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR
OG0008789	LOC6599546|XP_026849422.1|DPER	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR
OG0008790	LOC6590324|XP_026840587.1|DPER	LOC6625281|XP_002049866.3|DVIR
OG0008791	LOC6590287|XP_002016344.1|DPER	LOC6626297|XP_002050441.1|DVIR
OG0008792	LOC6601612|XP_002026648.1|DPER	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR
OG0008793	LOC6603173|XP_002028166.1|DPER	LOC6626242|XP_002049190.1|DVIR
OG0008794	LOC6588882|XP_002015335.1|DPER	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR
OG0008795	LOC6591623|XP_026846414.1|DPER	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR
OG0008796	LOC6591327|XP_002016925.1|DPER, LOC6592067|XP_002016923.1|DPER	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR
OG0008797	LOC6588228|XP_002012915.2|DPER	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR
OG0008805	LOC6597432|XP_026846565.1|DPER	LOC6631363|XP_032296118.1|DVIR
OG0008806	LOC6602850|XP_002027871.1|DPER	LOC6636714|XP_002060187.1|DVIR
OG0008807	LOC6598137|XP_026846290.1|DPER	LOC6636654|XP_032295793.1|DVIR
OG0008808	LOC6600775|XP_026845174.1|DPER	LOC6634498|XP_002058236.2|DVIR
OG0008809	LOC6595277|XP_026840851.1|DPER	LOC6630644|XP_002053027.1|DVIR
OG0008811	LOC6594819|XP_026843871.1|DPER	LOC6633084|XP_002055962.2|DVIR
OG0008813	LOC6587898|XP_002013732.2|DPER	LOC6629918|XP_032294797.1|DVIR
OG0008816	LOC6600535|XP_002025722.1|DPER	LOC6623272|XP_002047253.1|DVIR
OG0008819	LOC6593242|XP_002018363.1|DPER	LOC116651122|XP_032292859.1|DVIR
OG0008820	LOC6589550|XP_026843910.1|DPER	LOC6627345|XP_002052456.1|DVIR
OG0008821	LOC6603793|XP_026846625.1|DPER	LOC6634647|XP_002058298.2|DVIR
OG0008822	LOC6588973|XP_002014336.1|DPER	LOC6628049|XP_002051160.1|DVIR
OG0008824	LOC6590166|XP_026842030.1|DPER	LOC6626272|XP_002050038.1|DVIR
OG0008825	LOC6595905|XP_002021444.1|DPER	LOC6622248|XP_002047471.1|DVIR
OG0008829	LOC6600702|XP_002025866.1|DPER	LOC6633573|XP_002057077.1|DVIR
OG0008830	LOC6601746|XP_026847034.1|DPER	LOC6635456|XP_032295973.1|DVIR
OG0008831	LOC6600449|XP_026848417.1|DPER	LOC6633536|XP_002057364.1|DVIR
OG0008832	LOC6600448|XP_026848393.1|DPER	LOC6633534|XP_002057362.1|DVIR
OG0008833	LOC6598159|XP_026846295.1|DPER	LOC6632039|XP_032296259.1|DVIR
OG0008834	LOC113565960|XP_026845192.1|DPER	LOC26530491|XP_032288950.1|DVIR
OG0008835	LOC113564906|XP_026840036.1|DPER	LOC26531128|XP_015027862.1|DVIR
OG0008836	LOC6590006|XP_026842487.1|DPER	LOC6626612|XP_002048706.1|DVIR
OG0008837	LOC6590935|XP_026842715.1|DPER	LOC6624949|XP_002050229.1|DVIR
OG0008838	LOC6588921|XP_002014483.1|DPER	LOC6628797|XP_002051220.2|DVIR
OG0008839	LOC6590200|XP_002015831.1|DPER	LOC6626373|XP_002049396.1|DVIR
OG0008840	LOC6596436|XP_002021617.1|DPER	LOC6628845|XP_032293985.1|DVIR
OG0008841	LOC113566618|XP_026848854.1|DPER	LOC6636567|XP_032291514.1|DVIR
OG0008842	LOC6592563|XP_002018245.2|DPER	LOC6636357|XP_002059886.2|DVIR
OG0008843	LOC6601065|XP_002026089.1|DPER	LOC6623926|XP_002046363.1|DVIR
OG0008845	LOC6596413|XP_002021598.1|DPER	LOC6627430|XP_002052156.1|DVIR
OG0008846	LOC6589287|XP_002014274.2|DPER	LOC6624038|XP_002046858.2|DVIR
OG0008847	LOC6591830|XP_002016980.1|DPER	LOC6629313|XP_032291482.1|DVIR
OG0008848	LOC6592620|XP_002018496.2|DPER	LOC6624862|XP_002048881.2|DVIR
OG0008849	LOC113566620|XP_026848888.1|DPER	LOC6633747|XP_015025650.2|DVIR
OG0008850	LOC6593183|XP_002017898.1|DPER	LOC6635897|XP_032292059.1|DVIR
OG0008851	LOC6596623|XP_002021631.1|DPER	LOC6628431|XP_032294195.1|DVIR
OG0008852	LOC6591086|XP_026842853.1|DPER	LOC6627284|XP_032292894.1|DVIR
OG0008854	LOC6589377|XP_002015049.2|DPER	LOC6628730|XP_032294091.1|DVIR
OG0008855	LOC6599218|XP_026848266.1|DPER	LOC6636010|XP_002059510.2|DVIR
OG0008856	LOC6602008|XP_002027036.1|DPER	LOC6636185|XP_002059675.1|DVIR
OG0008857	LOC6597138|XP_002022326.1|DPER	LOC6622321|XP_002046650.2|DVIR
OG0008858	LOC6591609|XP_002017104.1|DPER	LOC6623608|XP_032291123.1|DVIR
OG0008859	LOC6602812|XP_002027814.2|DPER	LOC6622483|XP_002046426.1|DVIR
OG0008860	LOC6594975|XP_002020494.1|DPER	LOC6633071|XP_002056143.1|DVIR
OG0008861	LOC6592210|XP_002017770.1|DPER	LOC6626440|XP_002048908.1|DVIR
OG0008862	LOC6591322|XP_026845585.1|DPER	LOC6632735|XP_032288911.1|DVIR
OG0008863	LOC113565557|XP_026843671.1|DPER	LOC6634171|XP_002057538.2|DVIR
OG0008864	LOC6592590|XP_002018072.2|DPER	LOC6627162|XP_002049735.1|DVIR
OG0008865	LOC6595449|XP_026844208.1|DPER	LOC6627879|XP_002052003.1|DVIR
OG0008866	LOC6595574|XP_026844391.1|DPER	LOC6635626|XP_032294723.1|DVIR
OG0008867	LOC6598360|XP_002023435.1|DPER	LOC6632029|XP_002055495.2|DVIR
OG0008868	LOC6593020|XP_002018261.2|DPER	LOC6625615|XP_002051057.1|DVIR
OG0008869	LOC6596171|XP_002021148.1|DPER	LOC6622443|XP_002047665.2|DVIR
OG0008870	LOC113566471|XP_026848004.1|DPER	LOC6623016|XP_002047564.1|DVIR
OG0008871	LOC6601518|XP_026848010.1|DPER	LOC6622566|XP_032290372.1|DVIR
OG0008872	LOC6595414|XP_002020887.1|DPER	LOC6628819|XP_002052584.1|DVIR
OG0008873	LOC6588357|XP_026842613.1|DPER, LOC113565469|XP_026843369.1|DPER, LOC6593728|XP_002019106.2|DPER	LOC6627647|XP_002052498.1|DVIR
OG0008874	LOC6590529|XP_002016398.1|DPER	LOC6625958|XP_002049589.1|DVIR
OG0008875	LOC6592220|XP_002018490.1|DPER	LOC6636314|XP_002059874.1|DVIR
OG0008876	LOC6602001|XP_026846796.1|DPER	LOC6636222|XP_032290140.1|DVIR
OG0008877	LOC6595970|XP_026845354.1|DPER	LOC6622906|XP_002048148.1|DVIR
OG0008878	LOC6591926|XP_026849375.1|DPER, LOC6593532|XP_002018719.1|DPER	LOC6634382|XP_002057576.1|DVIR
OG0008879	LOC6592621|XP_026842538.1|DPER	LOC26531492|XP_015030343.1|DVIR
OG0008880	LOC6596917|XP_026845500.1|DPER	LOC116651947|XP_032295378.1|DVIR
OG0008881	LOC6601304|XP_002026342.1|DPER	LOC6625238|XP_002049484.2|DVIR
OG0008882	LOC6588918|XP_002014480.2|DPER	LOC6628597|XP_032293589.1|DVIR
OG0008883	LOC6592146|XP_002017282.1|DPER	LOC6633091|XP_002056274.1|DVIR
OG0008884	LOC6592009|XP_002017437.1|DPER	LOC6632978|XP_002056481.1|DVIR
OG0008885	LOC6598061|XP_002023154.2|DPER	LOC6633992|XP_002057659.1|DVIR
OG0008886	LOC6601627|XP_002026630.2|DPER	LOC6625727|XP_002049021.1|DVIR
OG0008887	LOC6592554|XP_002017932.1|DPER	LOC6635847|XP_002059459.2|DVIR
OG0008888	LOC6601487|XP_002026547.2|DPER	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR
OG0008889	LOC6601618|XP_002026654.2|DPER	LOC6627078|XP_002049903.1|DVIR
OG0008890	LOC6594470|XP_002019415.2|DPER, LOC6594151|XP_002019390.2|DPER	LOC6630669|XP_015026884.1|DVIR
OG0008891	LOC6599724|XP_026847258.1|DPER	LOC6623081|XP_032291434.1|DVIR
OG0008892	LOC6592744|XP_026841222.1|DPER	LOC6625315|XP_032291557.1|DVIR
OG0008893	LOC6599594|XP_002024714.1|DPER	LOC6622245|XP_002046937.1|DVIR
OG0008894	LOC6594765|XP_026848114.1|DPER	LOC6629639|XP_002054844.1|DVIR
OG0008895	LOC6594319|XP_026840186.1|DPER	LOC6630122|XP_002053393.1|DVIR
OG0008896	LOC6596061|XP_026845405.1|DPER	LOC6622327|XP_015031588.1|DVIR
OG0008897	LOC6594153|XP_026842480.1|DPER	LOC6630682|XP_002054615.1|DVIR
OG0008898	LOC6590533|XP_026841855.1|DPER	LOC6626856|XP_032293120.1|DVIR
OG0008899	LOC6589402|XP_002015291.1|DPER	LOC6627937|XP_002052662.2|DVIR
OG0008900	LOC6589445|XP_026844401.1|DPER	LOC6627583|XP_002052814.1|DVIR
OG0008901	LOC6595955|XP_002021083.2|DPER	LOC6624153|XP_032290619.1|DVIR
OG0008903	LOC6589525|XP_002015048.1|DPER	LOC6628729|XP_032294093.1|DVIR
OG0008904	LOC6590289|XP_026840615.1|DPER	LOC6626296|XP_032291577.1|DVIR
OG0008905	LOC6602004|XP_026846902.1|DPER	LOC6636226|XP_032290142.1|DVIR
OG0008906	LOC113566667|XP_026849089.1|DPER	LOC6623702|XP_032290686.1|DVIR
OG0008907	LOC6592122|XP_002016829.2|DPER	LOC6629341|XP_002053318.1|DVIR
OG0008908	LOC6594514|XP_002019497.2|DPER	LOC6632335|XP_032289786.1|DVIR
OG0008909	LOC6594770|XP_002020084.1|DPER	LOC6629685|XP_002053983.1|DVIR
OG0008910	LOC6595029|XP_002019994.2|DPER	LOC6629774|XP_002052988.1|DVIR
OG0008911	LOC6588456|XP_002013199.2|DPER	LOC6635012|XP_002058656.1|DVIR
OG0008912	LOC113564907|XP_026840039.1|DPER	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR
OG0008913	LOC113567365|XP_026850746.1|DPER	LOC6635192|XP_002058391.1|DVIR
OG0008914	LOC6587289|XP_002013671.1|DPER	LOC6634927|XP_002058438.1|DVIR
OG0008915	LOC6591440|XP_002016963.1|DPER	LOC6631168|XP_002053516.1|DVIR
OG0008916	LOC6589174|XP_026844926.1|DPER	LOC6629147|XP_032294207.1|DVIR
OG0008917	LOC6589186|XP_002015010.2|DPER	LOC6628426|XP_002051865.2|DVIR
OG0008919	LOC6589672|XP_026844270.1|DPER	LOC6627776|XP_032294230.1|DVIR
OG0008920	LOC6597064|XP_002022189.1|DPER	LOC26531637|XP_015031777.1|DVIR
OG0008921	LOC6593983|XP_002019025.1|DPER	LOC6628145|XP_002052432.1|DVIR
OG0008922	LOC6593798|XP_002018718.2|DPER	LOC6634154|XP_002057631.1|DVIR
OG0008923	LOC6590070|XP_026841896.1|DPER	LOC6626950|XP_002050940.1|DVIR
OG0008924	LOC6592482|XP_026842713.1|DPER	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR
OG0008925	LOC6592324|XP_002018558.1|DPER	LOC6625450|XP_002050986.3|DVIR
OG0008926	LOC6600837|XP_002025931.1|DPER	LOC6626173|XP_002050158.1|DVIR
OG0008927	LOC6601298|XP_026841150.1|DPER	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR
OG0008928	LOC6591141|XP_002015564.1|DPER	LOC6636392|XP_002059961.1|DVIR
OG0008929	LOC6590491|XP_002015760.1|DPER	LOC6626987|XP_002050174.1|DVIR
OG0008930	LOC6588666|XP_002013615.1|DPER	LOC6632606|XP_032289524.1|DVIR
OG0008931	LOC6592788|XP_002018439.1|DPER	LOC6625712|XP_002051044.1|DVIR
OG0008932	LOC6592280|XP_002018421.1|DPER	LOC6626334|XP_002048864.1|DVIR
OG0008933	LOC6593011|XP_002018463.1|DPER	LOC6636487|XP_002059849.1|DVIR
OG0008934	LOC6597195|XP_002022340.1|DPER	LOC6622684|XP_032290949.1|DVIR
OG0008935	LOC6590903|XP_026840788.1|DPER	LOC6636433|XP_002059984.1|DVIR
OG0008936	LOC6590204|XP_026841308.1|DPER	LOC6625150|XP_002048924.1|DVIR
OG0008937	LOC6592204|XP_026841301.1|DPER	LOC6626747|XP_002049310.2|DVIR
OG0008938	LOC6592760|XP_002017878.1|DPER	LOC6635329|XP_002058878.1|DVIR
OG0008939	LOC6589952|XP_026841785.1|DPER	LOC6626724|XP_002049095.1|DVIR
OG0008940	LOC6601620|XP_026841466.1|DPER	LOC6627077|XP_032292815.1|DVIR
OG0008941	LOC6597545|XP_026848949.1|DPER	LOC6634751|XP_032296413.1|DVIR
OG0008942	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER	LOC6631853|XP_032295967.1|DVIR
OG0008943	LOC6599904|XP_002025017.1|DPER	LOC6634435|XP_002057909.1|DVIR
OG0008944	LOC6600397|XP_026848418.1|DPER	LOC6634441|XP_002058056.1|DVIR
OG0008945	LOC6596861|XP_026845990.1|DPER	LOC6636073|XP_002059604.1|DVIR
OG0008946	LOC6598284|XP_002023307.2|DPER	LOC6633272|XP_002057153.1|DVIR
OG0008947	LOC6596680|XP_026845953.1|DPER	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR
OG0008948	LOC6596850|XP_026845917.1|DPER	LOC6633319|XP_032296728.1|DVIR
OG0008949	LOC6599467|XP_002024616.1|DPER	LOC26531456|XP_015031747.1|DVIR
OG0008950	LOC6598581|XP_002023644.1|DPER	LOC6632047|XP_002055244.1|DVIR
OG0008951	LOC6599769|XP_026847392.1|DPER	LOC6624026|XP_032290178.1|DVIR
OG0008952	LOC6598501|XP_002023589.1|DPER	LOC116652114|XP_032295925.1|DVIR
OG0008953	LOC6596144|XP_026845568.1|DPER	LOC6624700|XP_002047174.1|DVIR, LOC6622177|XP_002047672.2|DVIR
OG0008955	LOC6595950|XP_002021078.1|DPER	LOC6623787|XP_002046891.3|DVIR
OG0008956	LOC6600644|XP_002025654.2|DPER	LOC6624588|XP_002047640.1|DVIR
OG0008957	LOC113565986|XP_026845372.1|DPER	LOC26530545|XP_015031610.1|DVIR
OG0008958	LOC6595770|XP_002021351.2|DPER	LOC6624073|XP_002048657.1|DVIR
OG0008959	LOC6596027|XP_002021026.1|DPER	LOC6624545|XP_002048066.2|DVIR
OG0008960	LOC6595936|XP_026845554.1|DPER	LOC6622263|XP_032290370.1|DVIR
OG0008961	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER	LOC6635729|XP_002059144.2|DVIR
OG0008962	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER	LOC6632041|XP_002055507.1|DVIR
OG0008963	LOC6598448|XP_026848703.1|DPER, LOC6598449|XP_002023576.1|DPER	LOC6636151|XP_002059658.1|DVIR
OG0008964	LOC6596728|XP_002021944.1|DPER	LOC6635472|XP_002059001.1|DVIR, LOC6635473|XP_002059002.1|DVIR
OG0008965	LOC6589016|XP_026844898.1|DPER	LOC26531804|XP_015025410.2|DVIR
OG0008966	LOC6602441|XP_002027476.1|DPER	LOC6634265|XP_002057547.2|DVIR
OG0008968	LOC6595692|XP_002020718.1|DPER	LOC6627656|XP_002051720.1|DVIR
OG0008969	LOC6595628|XP_002020702.2|DPER	LOC6627624|XP_015027976.1|DVIR, LOC26530990|XP_015028881.1|DVIR
OG0008970	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER	LOC6627623|XP_002051714.1|DVIR
OG0008971	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER	LOC6622052|XP_032290868.1|DVIR
OG0008972	LOC6601649|XP_026847621.1|DPER	LOC6624027|XP_032290948.1|DVIR, LOC6623748|XP_002046850.1|DVIR
OG0008973	LOC6597051|XP_026845609.1|DPER	LOC6622625|XP_002048227.1|DVIR
OG0008975	LOC6593189|XP_002017904.1|DPER	LOC6636503|XP_032291732.1|DVIR
OG0008977	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER	LOC6634359|XP_002057700.1|DVIR
OG0008978	LOC6602149|XP_002027096.1|DPER	LOC6635874|XP_002059347.1|DVIR
OG0008979	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER	LOC6628809|XP_002051232.1|DVIR
OG0008985	LOC6599814|XP_002024914.1|DPER	LOC6623920|XP_002046237.1|DVIR
OG0008988	LOC6588633|XP_002013600.2|DPER	LOC6629640|XP_002054845.1|DVIR
OG0008989	LOC6598582|XP_002023645.2|DPER	LOC6632046|XP_002055243.1|DVIR
OG0008990	LOC113566322|XP_026847267.1|DPER	LOC6623310|XP_032290576.1|DVIR
OG0008991	LOC113565742|XP_026844581.1|DPER	LOC26531745|XP_032288724.1|DVIR
OG0008992	LOC6592004|XP_002016730.2|DPER	LOC6632466|XP_002055802.2|DVIR
