Orthogroup	DPER.longest_only	DNOV.longest_only
OG0007772	LOC6600662|XP_002025867.1|DPER	LOC115767329|XP_030567434.1|DNOV
OG0007773	LOC6589741|XP_002014239.1|DPER	LOC115759198|XP_030555940.1|DNOV
OG0007774	LOC6597177|XP_002022355.1|DPER	LOC115771153|XP_030572586.1|DNOV
OG0007775	LOC6599294|XP_026848279.1|DPER	LOC115765141|XP_030564404.1|DNOV
OG0007776	LOC6601757|XP_002026832.1|DPER	LOC115764348|XP_030563166.1|DNOV
OG0007777	LOC6598519|XP_026848630.1|DPER	LOC115765258|XP_030564597.1|DNOV
OG0007778	LOC113566684|XP_026849209.1|DPER	LOC115768767|XP_030569317.1|DNOV
OG0007779	LOC6599821|XP_002024921.2|DPER	LOC115762606|XP_030560762.1|DNOV
OG0007780	LOC6598418|XP_026846213.1|DPER	LOC115767840|XP_030568046.1|DNOV
OG0007781	LOC6602630|XP_026846657.1|DPER	LOC115768297|XP_030568702.1|DNOV
OG0007782	LOC6597607|XP_002022824.2|DPER	LOC115768367|XP_030568799.1|DNOV
OG0007783	LOC6603076|XP_026847079.1|DPER	LOC115768288|XP_030568691.1|DNOV
OG0007784	LOC6591320|XP_002017549.1|DPER	LOC115771797|XP_030573526.1|DNOV
OG0007785	LOC6597562|XP_026848893.1|DPER	LOC115766886|XP_030566817.1|DNOV
OG0007786	LOC6589586|XP_026844329.1|DPER	LOC115765991|XP_030565619.1|DNOV
OG0007787	LOC6594793|XP_002020474.1|DPER	LOC115761212|XP_030558758.1|DNOV
OG0007788	LOC113567351|XP_026850680.1|DPER	LOC115771767|XP_030573479.1|DNOV
OG0007789	LOC6587942|XP_026841873.1|DPER	LOC115761186|XP_030558709.1|DNOV
OG0007790	LOC6587807|XP_026851050.1|DPER	LOC115764895|XP_030564046.1|DNOV
OG0007791	LOC6587666|XP_002014067.2|DPER	LOC115765026|XP_030564246.1|DNOV
OG0007792	LOC6597237|XP_026846528.1|DPER	LOC115768215|XP_030568592.1|DNOV
OG0007793	LOC113567257|XP_026850303.1|DPER	LOC115765642|XP_030565159.1|DNOV
OG0007794	LOC6597667|XP_002022844.1|DPER	LOC115769122|XP_030569687.1|DNOV
OG0007795	LOC6600198|XP_002025298.1|DPER	LOC115766848|XP_030566758.1|DNOV
OG0007797	LOC6594732|XP_026850581.1|DPER	LOC115761517|XP_030559146.1|DNOV
OG0007798	LOC6594733|XP_002020559.1|DPER	LOC115761519|XP_030559149.1|DNOV
OG0007799	LOC6588497|XP_002013578.1|DPER	LOC115761176|XP_030558698.1|DNOV
OG0007800	LOC6587974|XP_002013783.1|DPER	LOC115761371|XP_030558980.1|DNOV
OG0007801	LOC6591933|XP_002016773.2|DPER	LOC115760423|XP_030557593.1|DNOV
OG0007802	LOC6594920|XP_002020128.1|DPER	LOC115761945|XP_030559841.1|DNOV
OG0007803	LOC6588486|XP_026843332.1|DPER	LOC115759657|XP_030556506.1|DNOV
OG0007804	LOC6599187|XP_026848244.1|DPER	LOC115767105|XP_030567112.1|DNOV
OG0007805	LOC6599185|XP_002024342.1|DPER	LOC115767109|XP_030567121.1|DNOV
OG0007806	LOC6599184|XP_026848270.1|DPER	LOC115767106|XP_030567118.1|DNOV
OG0007809	LOC6597335|XP_002022523.1|DPER	LOC115768222|XP_030568608.1|DNOV
OG0007810	LOC6593712|XP_026842965.1|DPER	LOC115769244|XP_030569817.1|DNOV
OG0007811	LOC6588206|XP_026840500.1|DPER	LOC115761935|XP_030559826.1|DNOV
OG0007812	LOC6597255|XP_002022449.1|DPER	LOC115767294|XP_030567387.1|DNOV
OG0007813	LOC6587192|XP_026851165.1|DPER	LOC115761745|XP_030559502.1|DNOV
OG0007814	LOC6597564|XP_002022781.1|DPER	LOC115766403|XP_030566180.1|DNOV
OG0007815	LOC6597339|XP_026846393.1|DPER	LOC115766445|XP_030566232.1|DNOV
OG0007816	LOC6603343|XP_002028327.1|DPER	LOC115771530|XP_030573127.1|DNOV
OG0007817	LOC6588208|XP_002013778.1|DPER	LOC115771760|XP_030573471.1|DNOV
OG0007818	LOC6587640|XP_002013439.2|DPER	LOC115764092|XP_030562805.1|DNOV
OG0007819	LOC6599108|XP_026849265.1|DPER	LOC115768756|XP_030569306.1|DNOV
OG0007820	LOC6598855|XP_026842969.1|DPER	LOC115771718|XP_030573397.1|DNOV
OG0007821	LOC6595046|XP_002020569.1|DPER	LOC115761354|XP_030558960.1|DNOV
OG0007822	LOC6595045|XP_026849114.1|DPER	LOC115761353|XP_030558959.1|DNOV
OG0007823	LOC6594740|XP_002020566.2|DPER	LOC115761335|XP_030558931.1|DNOV
OG0007824	LOC6594980|XP_002020271.1|DPER	LOC115764204|XP_030562953.1|DNOV
OG0007825	LOC6587543|XP_026845365.1|DPER	LOC115761669|XP_030559378.1|DNOV
OG0007826	LOC6595257|XP_002020073.2|DPER	LOC115772123|XP_030573958.1|DNOV
OG0007827	LOC6600231|XP_002025229.1|DPER	LOC115767998|XP_030568264.1|DNOV
OG0007828	LOC6602834|XP_002027805.2|DPER	LOC115762920|XP_030561161.1|DNOV
OG0007829	LOC6591591|XP_026850239.1|DPER	LOC115761555|XP_030559198.1|DNOV
OG0007830	LOC6588404|XP_002013814.1|DPER	LOC115761479|XP_030559106.1|DNOV
OG0007831	LOC6597761|XP_002022892.2|DPER	LOC115767727|XP_030567897.1|DNOV
OG0007832	LOC6597897|XP_002023024.1|DPER	LOC115766314|XP_030566056.1|DNOV
OG0007833	LOC6600773|XP_026845148.1|DPER	LOC115767408|XP_030567543.1|DNOV
OG0007836	LOC6587980|XP_002013326.1|DPER	LOC115764058|XP_030562765.1|DNOV
OG0007837	LOC6587237|XP_002013300.1|DPER	LOC115764191|XP_030562938.1|DNOV
OG0007838	LOC6587827|XP_002013291.1|DPER	LOC115764195|XP_030562942.1|DNOV
OG0007839	LOC6597341|XP_002022543.1|DPER	LOC115767280|XP_030567372.1|DNOV
OG0007840	LOC6594791|XP_002020472.1|DPER	LOC115761180|XP_030558703.1|DNOV
OG0007841	LOC6587773|XP_026840387.1|DPER	LOC115771755|XP_030573465.1|DNOV
OG0007842	LOC6594840|XP_026842289.1|DPER	LOC115764228|XP_030563002.1|DNOV
OG0007843	LOC6594841|XP_002020245.1|DPER	LOC115764232|XP_030563009.1|DNOV
OG0007844	LOC6593151|XP_002018528.2|DPER	LOC115760934|XP_030558370.1|DNOV
OG0007846	LOC6600704|XP_026848612.1|DPER	LOC115767590|XP_030567740.1|DNOV
OG0007847	LOC6587838|XP_002013449.1|DPER	LOC115764103|XP_030562815.1|DNOV
OG0007848	LOC6588439|XP_002013442.1|DPER	LOC115764105|XP_030562817.1|DNOV
OG0007849	LOC6587765|XP_002013736.1|DPER	LOC115759585|XP_030556412.1|DNOV
OG0007850	LOC6587960|XP_002013737.1|DPER	LOC115759584|XP_030556411.1|DNOV
OG0007851	LOC6587399|XP_002013029.1|DPER	LOC115761724|XP_030559465.1|DNOV
OG0007852	LOC6598617|XP_002023862.1|DPER	LOC115771846|XP_030573587.1|DNOV
OG0007853	LOC6594771|XP_002020085.1|DPER	LOC115772061|XP_030573864.1|DNOV
OG0007854	LOC6588445|XP_002013427.1|DPER	LOC115764061|XP_030562768.1|DNOV
OG0007855	LOC6598746|XP_026851105.1|DPER	LOC115761459|XP_030559086.1|DNOV
OG0007856	LOC6588421|XP_002013441.1|DPER	LOC115764106|XP_030562819.1|DNOV
OG0007857	LOC6595088|XP_002020150.2|DPER	LOC115757724|XP_030553949.1|DNOV
OG0007858	LOC6588762|XP_026845010.1|DPER	LOC115758513|XP_030555065.1|DNOV
OG0007859	LOC6599951|XP_002025028.1|DPER	LOC115767086|XP_030567094.1|DNOV
OG0007860	LOC6591433|XP_002016737.2|DPER	LOC115764898|XP_030564049.1|DNOV
OG0007861	LOC6591406|XP_002016740.1|DPER	LOC115765078|XP_030564314.1|DNOV
OG0007863	LOC6595431|XP_002020853.1|DPER	LOC115763154|XP_030561464.1|DNOV
OG0007864	LOC6588215|XP_026849758.1|DPER	LOC115764987|XP_030564175.1|DNOV
OG0007865	LOC6600591|XP_002025646.1|DPER	LOC115771539|XP_030573136.1|DNOV
OG0007866	LOC6588209|XP_002012901.1|DPER	LOC115757768|XP_030554053.1|DNOV
OG0007867	LOC6594867|XP_026847618.1|DPER	LOC115764631|XP_030563657.1|DNOV
OG0007868	LOC6588403|XP_002013926.1|DPER	LOC115771694|XP_030573371.1|DNOV
OG0007869	LOC6599273|XP_026848313.1|DPER	LOC115767607|XP_030567764.1|DNOV
OG0007870	LOC6599086|XP_002024219.1|DPER	LOC115770170|XP_030571189.1|DNOV
OG0007871	LOC6597584|XP_002022771.1|DPER	LOC115768276|XP_030568674.1|DNOV
OG0007872	LOC6602976|XP_026848755.1|DPER	LOC115762634|XP_030560798.1|DNOV
OG0007873	LOC113566616|XP_026848850.1|DPER	LOC115762832|XP_030561059.1|DNOV
OG0007874	LOC6597504|XP_026849289.1|DPER	LOC115768607|XP_030569120.1|DNOV
OG0007876	LOC6599277|XP_002024272.1|DPER	LOC115767617|XP_030567777.1|DNOV
OG0007877	LOC6602611|XP_026846617.1|DPER	LOC115768916|XP_030569506.1|DNOV
OG0007878	LOC6592484|XP_026841663.1|DPER	LOC115762112|XP_030560076.1|DNOV
OG0007879	LOC6595914|XP_026845613.1|DPER	LOC115771227|XP_030572688.1|DNOV
OG0007880	LOC6602749|XP_002027771.1|DPER	LOC115768394|XP_030568828.1|DNOV
OG0007881	LOC6600992|XP_002026178.2|DPER	LOC115766977|XP_030566932.1|DNOV
OG0007884	LOC6600537|XP_002025724.1|DPER	LOC115769823|XP_030570654.1|DNOV
OG0007886	LOC6593716|XP_026843025.1|DPER	LOC115769197|XP_030569761.1|DNOV
OG0007888	LOC6596052|XP_002021236.1|DPER	LOC115769794|XP_030570622.1|DNOV
OG0007889	LOC6602986|XP_002028000.1|DPER	LOC115770919|XP_030572236.1|DNOV
OG0007890	LOC6599484|XP_026849395.1|DPER	LOC115762725|XP_030560914.1|DNOV
OG0007891	LOC6587806|XP_002012765.1|DPER	LOC115771881|XP_030573629.1|DNOV
OG0007892	LOC6602135|XP_002027106.1|DPER	LOC115760620|XP_030557929.1|DNOV
OG0007893	LOC6592406|XP_026841638.1|DPER	LOC115760720|XP_030558051.1|DNOV
OG0007894	LOC6602709|XP_026849472.1|DPER	LOC115762682|XP_030560855.1|DNOV
OG0007895	LOC6601128|XP_026847241.1|DPER	LOC115762871|XP_030561106.1|DNOV
OG0007896	LOC6600624|XP_002025618.1|DPER	LOC115762916|XP_030561156.1|DNOV
OG0007897	LOC6596178|XP_026845235.1|DPER	LOC115769404|XP_030570067.1|DNOV
OG0007898	LOC6601191|XP_026849951.1|DPER	LOC115769451|XP_030570124.1|DNOV
OG0007899	LOC6596089|XP_026845528.1|DPER	LOC115771229|XP_030572690.1|DNOV
OG0007900	LOC6590921|XP_002015763.1|DPER	LOC115761113|XP_030558603.1|DNOV
OG0007901	LOC6602475|XP_026848812.1|DPER	LOC115771298|XP_030572782.1|DNOV
OG0007902	LOC6600052|XP_002025067.1|DPER	LOC115766844|XP_030566752.1|DNOV
OG0007903	LOC6599806|XP_002024976.1|DPER	LOC115767657|XP_030567804.1|DNOV
OG0007904	LOC6597129|XP_002022317.2|DPER	LOC115762909|XP_030561149.1|DNOV
OG0007905	LOC6589559|XP_002015268.1|DPER	LOC115758637|XP_030555233.1|DNOV
OG0007906	LOC6600298|XP_026849063.1|DPER	LOC115769667|XP_030570439.1|DNOV
OG0007907	LOC6599497|XP_026849565.1|DPER	LOC115771182|XP_030572630.1|DNOV
OG0007908	LOC6599496|XP_002024716.1|DPER	LOC115771183|XP_030572631.1|DNOV
OG0007909	LOC6600771|XP_002025839.2|DPER	LOC115767366|XP_030567483.1|DNOV
OG0007910	LOC6601498|XP_002026560.1|DPER	LOC115771563|XP_030573174.1|DNOV
OG0007914	LOC6596014|XP_026845298.1|DPER	LOC115769433|XP_030570101.1|DNOV
OG0007915	LOC6601916|XP_002026965.2|DPER	LOC115765827|XP_030565411.1|DNOV
OG0007916	LOC6588831|XP_002014263.1|DPER	LOC115769695|XP_030570479.1|DNOV
OG0007917	LOC6592890|XP_002018209.1|DPER	LOC115762400|XP_030560445.1|DNOV
OG0007918	LOC6590879|XP_002015547.1|DPER	LOC115762052|XP_030559992.1|DNOV
OG0007919	LOC6602107|XP_026841928.1|DPER	LOC115760971|XP_030558432.1|DNOV
OG0007920	LOC6592975|XP_002018025.1|DPER	LOC115760587|XP_030557873.1|DNOV
OG0007921	LOC6591051|XP_002016636.1|DPER	LOC115760650|XP_030557977.1|DNOV
OG0007923	LOC6600783|XP_026848621.1|DPER	LOC115768178|XP_030568544.1|DNOV
OG0007924	LOC6592223|XP_002018493.2|DPER	LOC115762515|XP_030560625.1|DNOV
OG0007925	LOC6591161|XP_026842836.1|DPER	LOC115760986|XP_030558454.1|DNOV
OG0007926	LOC6601351|XP_002026410.1|DPER	LOC115761014|XP_030558488.1|DNOV
OG0007927	LOC6593346|XP_026843321.1|DPER	LOC115759059|XP_030555744.1|DNOV
OG0007928	LOC6593880|XP_026843836.1|DPER	LOC115763299|XP_030561647.1|DNOV
OG0007929	LOC6593731|XP_002019109.1|DPER	LOC115760260|XP_030557383.1|DNOV
OG0007930	LOC6592507|XP_026842476.1|DPER	LOC115764546|XP_030563521.1|DNOV
OG0007931	LOC6593651|XP_002019238.1|DPER	LOC115758873|XP_030555527.1|DNOV
OG0007932	LOC6599365|XP_002024488.1|DPER	LOC115765212|XP_030564515.1|DNOV
OG0007933	LOC6588435|XP_002014158.1|DPER	LOC115765671|XP_030565194.1|DNOV
OG0007934	LOC6589009|XP_002014205.1|DPER	LOC115759347|XP_030556130.1|DNOV
OG0007935	LOC6596279|XP_002021801.1|DPER	LOC115763453|XP_030561884.1|DNOV
OG0007936	LOC6589469|XP_002014414.1|DPER	LOC115759926|XP_030556923.1|DNOV
OG0007937	LOC6589526|XP_002015014.1|DPER	LOC115758758|XP_030555377.1|DNOV
OG0007938	LOC6592368|XP_002017973.1|DPER	LOC115759938|XP_030556937.1|DNOV
OG0007939	LOC6589148|XP_026844542.1|DPER	LOC115759294|XP_030556056.1|DNOV
OG0007940	LOC6589145|XP_026845018.1|DPER	LOC115759296|XP_030556058.1|DNOV
OG0007941	LOC6603252|XP_002028233.2|DPER	LOC115772098|XP_030573924.1|DNOV
OG0007942	LOC6602858|XP_002027869.1|DPER	LOC115766330|XP_030566080.1|DNOV
OG0007943	LOC6593625|XP_026843108.1|DPER	LOC115763571|XP_030562050.1|DNOV
OG0007945	LOC6596619|XP_002021627.1|DPER	LOC115765450|XP_030564872.1|DNOV
OG0007946	LOC6591301|XP_026842847.1|DPER	LOC115769180|XP_030569744.1|DNOV
OG0007947	LOC6593390|XP_026843074.1|DPER	LOC115763476|XP_030561920.1|DNOV
OG0007948	LOC6603382|XP_026843670.1|DPER	LOC115763544|XP_030562020.1|DNOV
OG0007949	LOC6597534|XP_002022664.1|DPER	LOC115768868|XP_030569433.1|DNOV
OG0007950	LOC6589110|XP_002015229.1|DPER	LOC115758579|XP_030555155.1|DNOV
OG0007951	LOC6596509|XP_002021504.1|DPER	LOC115758564|XP_030555133.1|DNOV
OG0007952	LOC6595369|XP_002020805.1|DPER	LOC115758648|XP_030555243.1|DNOV
OG0007953	LOC6593654|XP_002019241.1|DPER	LOC115758424|XP_030554935.1|DNOV
OG0007954	LOC6593341|XP_002018743.1|DPER	LOC115759017|XP_030555689.1|DNOV
OG0007955	LOC6589275|XP_026844698.1|DPER	LOC115759904|XP_030556886.1|DNOV
OG0007956	LOC6593898|XP_002019077.1|DPER	LOC115759225|XP_030555982.1|DNOV
OG0007957	LOC6589878|XP_002014374.1|DPER	LOC115769195|XP_030569759.1|DNOV
OG0007958	LOC6599303|XP_026848243.1|DPER	LOC115765178|XP_030564460.1|DNOV
OG0007959	LOC6589440|XP_002014823.1|DPER	LOC115767710|XP_030567865.1|DNOV
OG0007960	LOC6588960|XP_026844340.1|DPER	LOC115763192|XP_030561514.1|DNOV
OG0007961	LOC6591779|XP_002017140.1|DPER	LOC115761649|XP_030559348.1|DNOV
OG0007962	LOC6597393|XP_026846401.1|DPER	LOC115767758|XP_030567936.1|DNOV
OG0007963	LOC6596271|XP_002021797.1|DPER	LOC115763416|XP_030561832.1|DNOV
OG0007964	LOC6593765|XP_026843537.1|DPER	LOC115763044|XP_030561326.1|DNOV
OG0007965	LOC6589865|XP_026844292.1|DPER	LOC115758484|XP_030555019.1|DNOV
OG0007966	LOC6589818|XP_002015341.1|DPER	LOC115760258|XP_030557380.1|DNOV
OG0007967	LOC6593369|XP_002018590.2|DPER	LOC115759053|XP_030555737.1|DNOV
OG0007968	LOC6595674|XP_026844378.1|DPER	LOC115758504|XP_030555054.1|DNOV
OG0007969	LOC6589330|XP_002014355.1|DPER	LOC115758511|XP_030555063.1|DNOV
OG0007970	LOC113565083|XP_026841424.1|DPER	LOC115758119|XP_030554535.1|DNOV
OG0007971	LOC6599164|XP_026848287.1|DPER	LOC115767028|XP_030567014.1|DNOV
OG0007972	LOC6590252|XP_002016544.1|DPER	LOC115760676|XP_030558003.1|DNOV
OG0007973	LOC6589380|XP_026844996.1|DPER	LOC115759914|XP_030556905.1|DNOV
OG0007974	LOC6597696|XP_002022877.1|DPER	LOC115767387|XP_030567510.1|DNOV
OG0007975	LOC6588281|XP_002014138.1|DPER	LOC115765761|XP_030565283.1|DNOV
OG0007976	LOC6602678|XP_002027689.2|DPER	LOC115764238|XP_030563013.1|DNOV
OG0007977	LOC6602215|XP_002027253.2|DPER	LOC115759731|XP_030556610.1|DNOV
OG0007978	LOC6589533|XP_026844238.1|DPER	LOC115760049|XP_030557080.1|DNOV
OG0007979	LOC6596459|XP_026843648.1|DPER	LOC115758589|XP_030555168.1|DNOV
OG0007980	LOC6596437|XP_026843530.1|DPER	LOC115759932|XP_030556930.1|DNOV
OG0007981	LOC6597759|XP_002022890.1|DPER	LOC115767725|XP_030567895.1|DNOV
OG0007982	LOC6589002|XP_002014324.2|DPER	LOC115763018|XP_030561273.1|DNOV
OG0007984	LOC6593324|XP_026843534.1|DPER	LOC115763600|XP_030562085.1|DNOV
OG0007985	LOC113565473|XP_026843389.1|DPER	LOC115760159|XP_030557231.1|DNOV
OG0007986	LOC6589681|XP_002014766.2|DPER	LOC115765454|XP_030564878.1|DNOV
OG0007987	LOC6596491|XP_002021565.2|DPER	LOC115763426|XP_030561846.1|DNOV
OG0007988	LOC6596530|XP_002021727.1|DPER	LOC115763167|XP_030561480.1|DNOV
OG0007989	LOC6589197|XP_002014359.1|DPER	LOC115768711|XP_030569265.1|DNOV
OG0007990	LOC6588728|XP_002014370.1|DPER	LOC115763186|XP_030561503.1|DNOV
OG0007991	LOC6588992|XP_026844083.1|DPER	LOC115759696|XP_030556554.1|DNOV
OG0007992	LOC113565574|XP_026843793.1|DPER	LOC115760059|XP_030557098.1|DNOV
OG0007993	LOC6588590|XP_002012989.2|DPER	LOC115757730|XP_030553966.1|DNOV
OG0007994	LOC6589270|XP_002014448.1|DPER	LOC115763587|XP_030562068.1|DNOV
OG0007995	LOC6593866|XP_026843462.1|DPER	LOC115763302|XP_030561653.1|DNOV
OG0007996	LOC6604605|XP_026847177.1|DPER	LOC115768050|XP_030568345.1|DNOV
OG0007997	LOC6595795|XP_002021307.1|DPER	LOC115770200|XP_030571253.1|DNOV
OG0007998	LOC6589401|XP_026844173.1|DPER	LOC115759796|XP_030556736.1|DNOV
OG0007999	LOC6596577|XP_026843144.1|DPER	LOC115760131|XP_030557190.1|DNOV
OG0008000	LOC6596578|XP_002021665.1|DPER	LOC115759799|XP_030556742.1|DNOV
OG0008001	LOC6603043|XP_002028065.1|DPER	LOC115765521|XP_030564999.1|DNOV
OG0008002	LOC6589499|XP_002014589.1|DPER	LOC115765853|XP_030565441.1|DNOV
OG0008003	LOC6603041|XP_002028063.2|DPER	LOC115765485|XP_030564937.1|DNOV
OG0008004	LOC6598171|XP_026846157.1|DPER	LOC115771337|XP_030572866.1|DNOV
OG0008005	LOC6599221|XP_026848325.1|DPER	LOC115767298|XP_030567392.1|DNOV
OG0008006	LOC6600762|XP_002025770.1|DPER	LOC115769002|XP_030569572.1|DNOV
OG0008007	LOC6598538|XP_002023734.1|DPER	LOC115768854|XP_030569415.1|DNOV
OG0008008	LOC113566015|XP_026845517.1|DPER	LOC115771519|XP_030573113.1|DNOV
OG0008009	LOC6602770|XP_002027774.1|DPER	LOC115768390|XP_030568821.1|DNOV
OG0008010	LOC6603111|XP_026847095.1|DPER	LOC115765109|XP_030564354.1|DNOV
OG0008011	LOC6590776|XP_026841788.1|DPER	LOC115761065|XP_030558546.1|DNOV
OG0008012	LOC6602104|XP_002027149.1|DPER	LOC115772001|XP_030573796.1|DNOV
OG0008013	LOC6590623|XP_026841206.1|DPER	LOC115767472|XP_030567637.1|DNOV
OG0008014	LOC6591974|XP_026843747.1|DPER	LOC115764774|XP_030563873.1|DNOV
OG0008015	LOC6598880|XP_026847819.1|DPER	LOC115767652|XP_030567802.1|DNOV
OG0008016	LOC6598966|XP_002024054.1|DPER	LOC115767663|XP_030567814.1|DNOV
OG0008017	LOC6602586|XP_026845941.1|DPER	LOC115767364|XP_030567481.1|DNOV
OG0008018	LOC6596730|XP_026845998.1|DPER	LOC115767012|XP_030566994.1|DNOV
OG0008020	LOC6594212|XP_002019671.2|DPER	LOC115763807|XP_030562411.1|DNOV
OG0008021	LOC6598470|XP_002023698.1|DPER	LOC115768066|XP_030568377.1|DNOV
OG0008022	LOC6588578|XP_026840073.1|DPER	LOC115771638|XP_030573298.1|DNOV
OG0008023	LOC6600020|XP_026849188.1|DPER	LOC115764321|XP_030563127.1|DNOV
OG0008024	LOC6596693|XP_002021962.2|DPER	LOC115764247|XP_030563025.1|DNOV
OG0008025	LOC6596726|XP_026845991.1|DPER	LOC115767061|XP_030567061.1|DNOV
OG0008026	LOC6599165|XP_002024356.2|DPER	LOC115767029|XP_030567015.1|DNOV
OG0008027	LOC6604150|XP_026848950.1|DPER	LOC115767773|XP_030567958.1|DNOV
OG0008028	LOC6591412|XP_002016938.1|DPER	LOC115764719|XP_030563778.1|DNOV
OG0008029	LOC6591658|XP_002016853.1|DPER	LOC115770639|XP_030571845.1|DNOV
OG0008030	LOC6592140|XP_002017276.1|DPER	LOC115763787|XP_030562375.1|DNOV
OG0008031	LOC6596418|XP_002021816.1|DPER	LOC115763349|XP_030561727.1|DNOV
OG0008032	LOC6587817|XP_026851031.1|DPER	LOC115757776|XP_030554060.1|DNOV
OG0008033	LOC6591602|XP_002017097.2|DPER	LOC115766109|XP_030565789.1|DNOV
OG0008034	LOC6591860|XP_002017350.1|DPER	LOC115765407|XP_030564806.1|DNOV
OG0008035	LOC6598204|XP_002023539.2|DPER	LOC115765091|XP_030564335.1|DNOV
OG0008036	LOC6594030|XP_002019640.1|DPER	LOC115766175|XP_030565878.1|DNOV
OG0008037	LOC6594042|XP_026850379.1|DPER	LOC115770948|XP_030572268.1|DNOV
OG0008038	LOC6597355|XP_002022557.2|DPER	LOC115764250|XP_030563028.1|DNOV
OG0008039	LOC6594955|XP_026840348.1|DPER	LOC115771685|XP_030573362.1|DNOV
OG0008040	LOC6588347|XP_002013193.2|DPER	LOC115766112|XP_030565793.1|DNOV
OG0008041	LOC6599412|XP_026847142.1|DPER	LOC115765344|XP_030564715.1|DNOV
OG0008042	LOC6598732|XP_002023879.2|DPER	LOC115757723|XP_030553948.1|DNOV
OG0008043	LOC6600132|XP_002025249.1|DPER	LOC115767961|XP_030568220.1|DNOV
OG0008044	LOC113566580|XP_026848611.1|DPER	LOC115767589|XP_030567735.1|DNOV
OG0008045	LOC6599326|XP_026847109.1|DPER	LOC115767052|XP_030567044.1|DNOV
OG0008046	LOC6594961|XP_002020329.1|DPER	LOC115771928|XP_030573686.1|DNOV
OG0008047	LOC6591414|XP_002016940.2|DPER	LOC115765682|XP_030565200.1|DNOV
OG0008048	LOC6594959|XP_002020327.1|DPER	LOC115772084|XP_030573899.1|DNOV
OG0008049	LOC6591415|XP_002016941.2|DPER	LOC115765654|XP_030565171.1|DNOV
OG0008050	LOC6592011|XP_002017439.2|DPER	LOC115763704|XP_030562253.1|DNOV
OG0008051	LOC6588572|XP_002013953.1|DPER	LOC115761705|XP_030559436.1|DNOV
OG0008052	LOC6591905|XP_026840250.1|DPER	LOC115770601|XP_030571799.1|DNOV
OG0008054	LOC6600216|XP_026846616.1|DPER	LOC115768002|XP_030568271.1|DNOV
OG0008055	LOC6599166|XP_026848249.1|DPER	LOC115767087|XP_030567095.1|DNOV
OG0008056	LOC6596752|XP_002021935.1|DPER	LOC115768442|XP_030568860.1|DNOV
OG0008057	LOC6588128|XP_002014119.1|DPER	LOC115763641|XP_030562134.1|DNOV
OG0008058	LOC6587193|XP_026843210.1|DPER	LOC115771775|XP_030573489.1|DNOV
OG0008059	LOC6592059|XP_026841547.1|DPER	LOC115766218|XP_030565932.1|DNOV
OG0008060	LOC6594145|XP_002019771.1|DPER	LOC115765780|XP_030565314.1|DNOV
OG0008061	LOC6600778|XP_026845166.1|DPER	LOC115768130|XP_030568485.1|DNOV
OG0008062	LOC6597619|XP_002022757.1|DPER	LOC115766441|XP_030566231.1|DNOV
OG0008063	LOC6598731|XP_002023878.1|DPER	LOC115771714|XP_030573394.1|DNOV
OG0008064	LOC6599445|XP_026847195.1|DPER	LOC115766299|XP_030566035.1|DNOV
OG0008065	LOC6596915|XP_002021845.1|DPER	LOC115768028|XP_030568310.1|DNOV
OG0008066	LOC6600191|XP_026846719.1|DPER	LOC115765223|XP_030564525.1|DNOV
OG0008067	LOC6598302|XP_002023504.2|DPER	LOC115766841|XP_030566743.1|DNOV
OG0008068	LOC6599408|XP_026847112.1|DPER	LOC115765397|XP_030564786.1|DNOV
OG0008069	LOC6587654|XP_026851107.1|DPER	LOC115761393|XP_030559009.1|DNOV
OG0008070	LOC6594958|XP_002020326.2|DPER	LOC115772085|XP_030573901.1|DNOV
OG0008071	LOC6597533|XP_002022663.1|DPER	LOC115768870|XP_030569434.1|DNOV
OG0008072	LOC6597664|XP_026848886.1|DPER	LOC115769121|XP_030569685.1|DNOV
OG0008073	LOC6598217|XP_002023342.2|DPER	LOC115771346|XP_030572876.1|DNOV
OG0008074	LOC6598221|XP_002023346.1|DPER	LOC115771310|XP_030572824.1|DNOV
OG0008075	LOC6592418|XP_026840820.1|DPER	LOC115762609|XP_030560769.1|DNOV
OG0008076	LOC6600145|XP_026846638.1|DPER	LOC115768781|XP_030569336.1|DNOV
OG0008077	LOC6591962|XP_002017504.1|DPER	LOC115765628|XP_030565139.1|DNOV
OG0008078	LOC6603077|XP_002028119.1|DPER	LOC115768289|XP_030568692.1|DNOV
OG0008079	LOC6597625|XP_002022763.1|DPER	LOC115766423|XP_030566207.1|DNOV
OG0008080	LOC6600143|XP_002025260.2|DPER	LOC115767987|XP_030568246.1|DNOV
OG0008081	LOC6596888|XP_002022103.2|DPER	LOC115768489|XP_030568931.1|DNOV
OG0008082	LOC6587406|XP_002013030.1|DPER	LOC115768908|XP_030569494.1|DNOV
OG0008083	LOC6588224|XP_002014123.2|DPER	LOC115763698|XP_030562245.1|DNOV
OG0008084	LOC6587889|XP_002012783.1|DPER	LOC115771650|XP_030573316.1|DNOV
OG0008085	LOC6587725|XP_002012938.1|DPER	LOC115771906|XP_030573656.1|DNOV
OG0008086	LOC6588188|XP_026846950.1|DPER	LOC115763809|XP_030562413.1|DNOV
OG0008087	LOC6600211|XP_026846713.1|DPER	LOC115764388|XP_030563216.1|DNOV
OG0008088	LOC6598580|XP_026846231.1|DPER	LOC115766358|XP_030566118.1|DNOV
