Orthogroup	DPER.longest_only	DFIC.longest_only
OG0007662	LOC6589934|XP_026842878.1|DPER, LOC6591153|XP_002015922.1|DPER	LOC108090342|XP_017044447.1|DFIC, LOC108090249|XP_017044334.1|DFIC, LOC108090296|XP_017044394.1|DFIC
OG0007663	LOC6593240|XP_002018361.2|DPER	LOC108094818|XP_017051079.1|DFIC, LOC108094743|XP_017050980.1|DFIC
OG0007664	LOC6588568|XP_026850744.1|DPER	LOC108091895|XP_017046769.1|DFIC
OG0007665	LOC6597223|XP_026846535.1|DPER	LOC108097197|XP_017054831.1|DFIC
OG0007667	LOC6600104|XP_026846717.1|DPER	LOC108100934|XP_017060565.1|DFIC
OG0007668	LOC6593840|XP_002018702.1|DPER	LOC108100998|XP_017060652.1|DFIC
OG0007669	LOC6597839|XP_026846372.1|DPER	LOC108102150|XP_017062322.1|DFIC
OG0007670	LOC6597840|XP_026846371.1|DPER	LOC108102149|XP_017062321.1|DFIC
OG0007671	LOC6597263|XP_026846437.1|DPER	LOC108088681|XP_017042110.1|DFIC
OG0007672	LOC6596756|XP_002021939.2|DPER	LOC108097288|XP_017054991.1|DFIC
OG0007673	LOC6587365|XP_002013020.1|DPER	LOC108086576|XP_017039022.1|DFIC
OG0007674	LOC6602686|XP_026846037.1|DPER	LOC108097549|XP_017055396.1|DFIC
OG0007675	LOC6598522|XP_026848689.1|DPER	LOC108097560|XP_017055430.1|DFIC
OG0007676	LOC6601748|XP_002026823.1|DPER	LOC108088654|XP_017042070.1|DFIC
OG0007677	LOC6600116|XP_026846627.1|DPER	LOC108092938|XP_017048294.1|DFIC
OG0007678	LOC6603096|XP_002028106.2|DPER	LOC108102119|XP_017062272.1|DFIC
OG0007679	LOC6599360|XP_026847200.1|DPER	LOC108102142|XP_017062301.1|DFIC
OG0007680	LOC6596423|XP_002021821.1|DPER	LOC108092369|XP_017047400.1|DFIC
OG0007681	LOC6588378|XP_002013419.1|DPER	LOC108101055|XP_017060731.1|DFIC
OG0007682	LOC6603584|XP_026845798.1|DPER	LOC108094579|XP_017050685.1|DFIC
OG0007683	LOC6602906|XP_002027929.1|DPER	LOC108097661|XP_017055585.1|DFIC
OG0007684	LOC6598524|XP_002023563.1|DPER	LOC108097707|XP_017055683.1|DFIC
OG0007685	LOC6603405|XP_026845830.1|DPER	LOC108094589|XP_017050699.1|DFIC
OG0007686	LOC6599421|XP_002024471.1|DPER	LOC108097734|XP_017055724.1|DFIC
OG0007687	LOC6597773|XP_026847051.1|DPER	LOC108086497|XP_017038912.1|DFIC
OG0007688	LOC6588550|XP_026846362.1|DPER	LOC108087200|XP_017039948.1|DFIC
OG0007689	LOC6599455|XP_002024519.2|DPER	LOC108098104|XP_017056305.1|DFIC
OG0007690	LOC6599133|XP_026849255.1|DPER	LOC108097597|XP_017055486.1|DFIC
OG0007691	LOC6588044|XP_002012965.1|DPER	LOC108088522|XP_017041850.1|DFIC
OG0007692	LOC6602659|XP_026845966.1|DPER	LOC108097760|XP_017055761.1|DFIC
OG0007693	LOC6597371|XP_026846587.1|DPER	LOC108094492|XP_017050574.1|DFIC
OG0007694	LOC6597043|XP_002022203.1|DPER	LOC108096324|XP_017053345.1|DFIC
OG0007695	LOC6599249|XP_026848267.1|DPER	LOC108097323|XP_017055033.1|DFIC
OG0007696	LOC6604015|XP_002028961.2|DPER	LOC108088326|XP_017041555.1|DFIC
OG0007697	LOC6604497|XP_026847255.1|DPER	LOC108096335|XP_017053363.1|DFIC
OG0007698	LOC6597695|XP_026846556.1|DPER	LOC108095579|XP_017052221.1|DFIC
OG0007699	LOC6597635|XP_002022738.1|DPER	LOC108095385|XP_017051954.1|DFIC
OG0007700	LOC6600170|XP_026846740.1|DPER	LOC108097063|XP_017054585.1|DFIC
OG0007701	LOC6600387|XP_026848420.1|DPER	LOC108092879|XP_017048209.1|DFIC
OG0007702	LOC6600005|XP_026849146.1|DPER	LOC108097297|XP_017055000.1|DFIC
OG0007703	LOC6598276|XP_002023299.1|DPER	LOC108091350|XP_017045992.1|DFIC
OG0007704	LOC6595215|XP_002020390.1|DPER	LOC108086821|XP_017039353.1|DFIC
OG0007705	LOC6601718|XP_002026776.1|DPER	LOC108088686|XP_017042116.1|DFIC
OG0007706	LOC6601737|XP_002026795.2|DPER	LOC108088691|XP_017042119.1|DFIC
OG0007707	LOC6598394|XP_026846358.1|DPER	LOC108097512|XP_017055316.1|DFIC
OG0007708	LOC6600185|XP_026846686.1|DPER	LOC108094583|XP_017050689.1|DFIC
OG0007709	LOC6600072|XP_002025196.1|DPER	LOC108095611|XP_017052265.1|DFIC
OG0007710	LOC6599415|XP_026847214.1|DPER	LOC108097617|XP_017055517.1|DFIC
OG0007711	LOC6602694|XP_002027721.1|DPER	LOC108098058|XP_017056235.1|DFIC
OG0007712	LOC6600393|XP_026848422.1|DPER	LOC108094628|XP_017050806.1|DFIC
OG0007713	LOC6596805|XP_026849900.1|DPER	LOC108095269|XP_017051782.1|DFIC
OG0007714	LOC6597854|XP_026846943.1|DPER	LOC108097959|XP_017056056.1|DFIC
OG0007715	LOC6599136|XP_002024401.1|DPER	LOC108097583|XP_017055461.1|DFIC
OG0007716	LOC6600083|XP_026845101.1|DPER	LOC108091181|XP_017045729.1|DFIC
OG0007717	LOC6595102|XP_002020380.2|DPER	LOC108086815|XP_017039347.1|DFIC
OG0007718	LOC6602639|XP_026846669.1|DPER	LOC108092805|XP_017048065.1|DFIC
OG0007719	LOC6597831|XP_026846463.1|DPER	LOC108097144|XP_017054740.1|DFIC
OG0007720	LOC6597833|XP_026846542.1|DPER	LOC108097000|XP_017054477.1|DFIC
OG0007721	LOC6603943|XP_026846970.1|DPER	LOC108097698|XP_017055661.1|DFIC
OG0007722	LOC6597878|XP_026847037.1|DPER	LOC108097458|XP_017055220.1|DFIC
OG0007723	LOC6597888|XP_002023048.1|DPER	LOC108097455|XP_017055216.1|DFIC
OG0007724	LOC6588978|XP_026844318.1|DPER	LOC108091550|XP_017046310.1|DFIC
OG0007725	LOC6598184|XP_002023358.2|DPER	LOC108102210|XP_017062422.1|DFIC
OG0007726	LOC6600338|XP_002025497.2|DPER	LOC108101665|XP_017061573.1|DFIC
OG0007727	LOC6600070|XP_002025194.1|DPER	LOC108095625|XP_017052282.1|DFIC
OG0007728	LOC6599237|XP_002024294.1|DPER	LOC108092900|XP_017048237.1|DFIC
OG0007729	LOC6600352|XP_026848392.1|DPER	LOC108101686|XP_017061605.1|DFIC
OG0007730	LOC6599236|XP_026848301.1|DPER	LOC108092897|XP_017048234.1|DFIC
OG0007731	LOC6600284|XP_026849052.1|DPER	LOC108093963|XP_017049860.1|DFIC
OG0007732	LOC6599372|XP_026847092.1|DPER	LOC108094416|XP_017050477.1|DFIC
OG0007733	LOC6597428|XP_026846502.1|DPER	LOC108098126|XP_017056336.1|DFIC
OG0007734	LOC6598265|XP_002023323.2|DPER	LOC108097924|XP_017055965.1|DFIC
OG0007735	LOC6600687|XP_002025851.1|DPER	LOC108098011|XP_017056141.1|DFIC
OG0007736	LOC6596772|XP_002021923.1|DPER	LOC108097304|XP_017055008.1|DFIC
OG0007737	LOC6598691|XP_002023945.2|DPER	LOC108093328|XP_017048808.1|DFIC
OG0007738	LOC6595150|XP_026844331.1|DPER	LOC108091663|XP_017046464.1|DFIC
OG0007739	LOC6599330|XP_002024573.1|DPER	LOC108097341|XP_017055066.1|DFIC
OG0007740	LOC6596895|XP_002021842.2|DPER	LOC108097310|XP_017055016.1|DFIC
OG0007741	LOC6598351|XP_002023426.2|DPER	LOC108101667|XP_017061575.1|DFIC
OG0007742	LOC6599364|XP_002024487.1|DPER	LOC108102156|XP_017062337.1|DFIC
OG0007743	LOC113567348|XP_026850674.1|DPER	LOC108088536|XP_017041869.1|DFIC
OG0007744	LOC113566063|XP_026845772.1|DPER	LOC108094499|XP_017050590.1|DFIC
OG0007746	LOC6587188|XP_002013527.1|DPER	LOC108099473|XP_017058517.1|DFIC
OG0007747	LOC6598498|XP_026848636.1|DPER	LOC108098006|XP_017056132.1|DFIC
OG0007748	LOC6599367|XP_002024541.2|DPER	LOC108094410|XP_017050466.1|DFIC
OG0007749	LOC6600175|XP_002025274.2|DPER	LOC108097064|XP_017054589.1|DFIC
OG0007750	LOC6595065|XP_002020418.1|DPER	LOC108086827|XP_017039361.1|DFIC
OG0007751	LOC6589592|XP_002014565.2|DPER	LOC108091532|XP_017046287.1|DFIC
OG0007752	LOC6600105|XP_002025333.1|DPER	LOC108100932|XP_017060561.1|DFIC
OG0007753	LOC6597710|XP_026846399.1|DPER	LOC108097593|XP_017055478.1|DFIC
OG0007754	LOC6598428|XP_026848605.1|DPER	LOC108091109|XP_017045621.1|DFIC
OG0007755	LOC6598585|XP_002023618.1|DPER	LOC108091051|XP_017045489.1|DFIC
OG0007756	LOC6599296|XP_026848297.1|DPER	LOC108091100|XP_017045608.1|DFIC
OG0007757	LOC6600793|XP_002025816.1|DPER	LOC108097316|XP_017055023.1|DFIC
OG0007758	LOC6593560|XP_002018975.1|DPER	LOC108094375|XP_017050410.1|DFIC
OG0007759	LOC6594788|XP_026841025.1|DPER	LOC108099516|XP_017058570.1|DFIC
OG0007760	LOC6597812|XP_026846932.1|DPER	LOC108094699|XP_017050920.1|DFIC
OG0007761	LOC6598590|XP_026846215.1|DPER	LOC108097982|XP_017056093.1|DFIC
OG0007762	LOC6598589|XP_026846339.1|DPER	LOC108097981|XP_017056087.1|DFIC
OG0007763	LOC6589588|XP_002014561.1|DPER	LOC108091572|XP_017046339.1|DFIC
OG0007764	LOC6600422|XP_026848432.1|DPER	LOC108097933|XP_017056013.1|DFIC
OG0007765	LOC113566547|XP_026848419.1|DPER	LOC108098078|XP_017056265.1|DFIC
OG0007766	LOC6587812|XP_026850953.1|DPER	LOC108087334|XP_017040155.1|DFIC
OG0007767	LOC6602557|XP_002027578.2|DPER	LOC108095009|XP_017051343.1|DFIC
OG0007768	LOC6597813|XP_002022945.1|DPER	LOC108094630|XP_017050808.1|DFIC
OG0007769	LOC6603574|XP_002028553.1|DPER	LOC108094647|XP_017050846.1|DFIC
OG0007770	LOC6603743|XP_002028709.1|DPER	LOC108100901|XP_017060503.1|DFIC
OG0007771	LOC6593697|XP_002018844.1|DPER	LOC108101746|XP_017061697.1|DFIC
OG0007772	LOC6600662|XP_002025867.1|DPER	LOC108097129|XP_017054714.1|DFIC
OG0007773	LOC6589741|XP_002014239.1|DPER	LOC108088128|XP_017041275.1|DFIC
OG0007774	LOC6597177|XP_002022355.1|DPER	LOC108086988|XP_017039609.1|DFIC
OG0007775	LOC6599294|XP_026848279.1|DPER	LOC108097763|XP_017055773.1|DFIC
OG0007776	LOC6601757|XP_002026832.1|DPER	LOC108088723|XP_017042158.1|DFIC
OG0007777	LOC6598519|XP_026848630.1|DPER	LOC108097563|XP_017055432.1|DFIC
OG0007778	LOC113566684|XP_026849209.1|DPER	LOC108095615|XP_017052269.1|DFIC
OG0007779	LOC6599821|XP_002024921.2|DPER	LOC108089616|XP_017043467.1|DFIC
OG0007780	LOC6598418|XP_026846213.1|DPER	LOC108097266|XP_017054951.1|DFIC
OG0007781	LOC6602630|XP_026846657.1|DPER	LOC108092791|XP_017048045.1|DFIC
OG0007782	LOC6597607|XP_002022824.2|DPER	LOC108091349|XP_017045991.1|DFIC
OG0007783	LOC6603076|XP_026847079.1|DPER	LOC108097168|XP_017054792.1|DFIC
OG0007784	LOC6591320|XP_002017549.1|DPER	LOC108098563|XP_017057064.1|DFIC
OG0007785	LOC6597562|XP_026848893.1|DPER	LOC108092257|XP_017047258.1|DFIC
OG0007786	LOC6589586|XP_026844329.1|DPER	LOC108091430|XP_017046110.1|DFIC
OG0007787	LOC6594793|XP_002020474.1|DPER	LOC108088440|XP_017041704.1|DFIC
OG0007788	LOC113567351|XP_026850680.1|DPER	LOC108099408|XP_017058411.1|DFIC
OG0007789	LOC6587942|XP_026841873.1|DPER	LOC108093280|XP_017048748.1|DFIC
OG0007790	LOC6587807|XP_026851050.1|DPER	LOC108088390|XP_017041628.1|DFIC
OG0007791	LOC6587666|XP_002014067.2|DPER	LOC108088496|XP_017041810.1|DFIC
OG0007792	LOC6597237|XP_026846528.1|DPER	LOC108094463|XP_017050537.1|DFIC
OG0007793	LOC113567257|XP_026850303.1|DPER	LOC108098844|XP_017057494.1|DFIC
OG0007794	LOC6597667|XP_002022844.1|DPER	LOC108097410|XP_017055157.1|DFIC
OG0007795	LOC6600198|XP_002025298.1|DPER	LOC108092917|XP_017048263.1|DFIC
OG0007796	LOC113565111|XP_026841661.1|DPER	LOC108095844|XP_017052629.1|DFIC
OG0007797	LOC6594732|XP_026850581.1|DPER	LOC108099431|XP_017058452.1|DFIC
OG0007798	LOC6594733|XP_002020559.1|DPER	LOC108099433|XP_017058456.1|DFIC
OG0007799	LOC6588497|XP_002013578.1|DPER	LOC108099665|XP_017058789.1|DFIC
OG0007800	LOC6587974|XP_002013783.1|DPER	LOC108099645|XP_017058764.1|DFIC
OG0007801	LOC6591933|XP_002016773.2|DPER	LOC108095945|XP_017052771.1|DFIC
OG0007802	LOC6594920|XP_002020128.1|DPER	LOC108099493|XP_017058543.1|DFIC
OG0007803	LOC6588486|XP_026843332.1|DPER	LOC108087886|XP_017040953.1|DFIC
OG0007804	LOC6599187|XP_026848244.1|DPER	LOC108091065|XP_017045551.1|DFIC
OG0007805	LOC6599185|XP_002024342.1|DPER	LOC108097975|XP_017056081.1|DFIC
OG0007806	LOC6599184|XP_026848270.1|DPER	LOC108097974|XP_017056080.1|DFIC
OG0007808	LOC6591762|XP_026845755.1|DPER	LOC108095990|XP_017052824.1|DFIC
OG0007809	LOC6597335|XP_002022523.1|DPER	LOC108088625|XP_017042022.1|DFIC
OG0007810	LOC6593712|XP_026842965.1|DPER	LOC108092703|XP_017047907.1|DFIC
OG0007811	LOC6588206|XP_026840500.1|DPER	LOC108087178|XP_017039913.1|DFIC
OG0007812	LOC6597255|XP_002022449.1|DPER	LOC108088572|XP_017041907.1|DFIC
OG0007813	LOC6587192|XP_026851165.1|DPER	LOC108095891|XP_017052694.1|DFIC
OG0007814	LOC6597564|XP_002022781.1|DPER	LOC108101953|XP_017062028.1|DFIC
OG0007815	LOC6597339|XP_026846393.1|DPER	LOC108088604|XP_017041979.1|DFIC
OG0007816	LOC6603343|XP_002028327.1|DPER	LOC108100577|XP_017060044.1|DFIC
OG0007817	LOC6588208|XP_002013778.1|DPER	LOC108090185|XP_017044260.1|DFIC
OG0007818	LOC6587640|XP_002013439.2|DPER	LOC108092173|XP_017047184.1|DFIC
OG0007819	LOC6599108|XP_026849265.1|DPER	LOC108097546|XP_017055390.1|DFIC
OG0007820	LOC6598855|XP_026842969.1|DPER	LOC108086832|XP_017039367.1|DFIC
OG0007821	LOC6595046|XP_002020569.1|DPER	LOC108099653|XP_017058774.1|DFIC
OG0007822	LOC6595045|XP_026849114.1|DPER	LOC108099652|XP_017058772.1|DFIC
OG0007823	LOC6594740|XP_002020566.2|DPER	LOC108099329|XP_017058291.1|DFIC
OG0007824	LOC6594980|XP_002020271.1|DPER	LOC108086533|XP_017038959.1|DFIC
OG0007825	LOC6587543|XP_026845365.1|DPER	LOC108087119|XP_017039789.1|DFIC
OG0007826	LOC6595257|XP_002020073.2|DPER	LOC108102286|XP_017062523.1|DFIC
OG0007827	LOC6600231|XP_002025229.1|DPER	LOC108097015|XP_017054503.1|DFIC
OG0007828	LOC6602834|XP_002027805.2|DPER	LOC108093209|XP_017048660.1|DFIC
OG0007829	LOC6591591|XP_026850239.1|DPER	LOC108098540|XP_017057016.1|DFIC
OG0007830	LOC6588404|XP_002013814.1|DPER	LOC108087101|XP_017039772.1|DFIC
OG0007831	LOC6597761|XP_002022892.2|DPER	LOC108094672|XP_017050875.1|DFIC
OG0007832	LOC6597897|XP_002023024.1|DPER	LOC108097499|XP_017055296.1|DFIC
OG0007833	LOC6600773|XP_026845148.1|DPER	LOC108097123|XP_017054707.1|DFIC
OG0007834	LOC6591931|XP_002016771.1|DPER	LOC108095791|XP_017052537.1|DFIC
OG0007836	LOC6587980|XP_002013326.1|DPER	LOC108092099|XP_017047081.1|DFIC
OG0007837	LOC6587237|XP_002013300.1|DPER	LOC108091777|XP_017046613.1|DFIC
OG0007838	LOC6587827|XP_002013291.1|DPER	LOC108091838|XP_017046707.1|DFIC
OG0007839	LOC6597341|XP_002022543.1|DPER	LOC108088609|XP_017041983.1|DFIC
OG0007840	LOC6594791|XP_002020472.1|DPER	LOC108088441|XP_017041705.1|DFIC
OG0007841	LOC6587773|XP_026840387.1|DPER	LOC108099585|XP_017058680.1|DFIC
OG0007842	LOC6594840|XP_026842289.1|DPER	LOC108086558|XP_017038997.1|DFIC
OG0007843	LOC6594841|XP_002020245.1|DPER	LOC108086530|XP_017038948.1|DFIC
OG0007844	LOC6593151|XP_002018528.2|DPER	LOC108090572|XP_017044805.1|DFIC
OG0007846	LOC6600704|XP_026848612.1|DPER	LOC108097256|XP_017054934.1|DFIC
OG0007847	LOC6587838|XP_002013449.1|DPER	LOC108091959|XP_017046846.1|DFIC
OG0007848	LOC6588439|XP_002013442.1|DPER	LOC108092162|XP_017047174.1|DFIC
OG0007849	LOC6587765|XP_002013736.1|DPER	LOC108098932|XP_017057626.1|DFIC
OG0007850	LOC6587960|XP_002013737.1|DPER	LOC108098931|XP_017057625.1|DFIC
OG0007851	LOC6587399|XP_002013029.1|DPER	LOC108086597|XP_017039056.1|DFIC
OG0007852	LOC6598617|XP_002023862.1|DPER	LOC108088071|XP_017041209.1|DFIC
OG0007853	LOC6594771|XP_002020085.1|DPER	LOC108102273|XP_017062513.1|DFIC
OG0007854	LOC6588445|XP_002013427.1|DPER	LOC108092116|XP_017047105.1|DFIC
OG0007855	LOC6598746|XP_026851105.1|DPER	LOC108098785|XP_017057409.1|DFIC
OG0007856	LOC6588421|XP_002013441.1|DPER	LOC108092163|XP_017047175.1|DFIC
OG0007857	LOC6595088|XP_002020150.2|DPER	LOC108087270|XP_017040065.1|DFIC
OG0007858	LOC6588762|XP_026845010.1|DPER	LOC108092715|XP_017047931.1|DFIC
OG0007859	LOC6599951|XP_002025028.1|DPER	LOC108088644|XP_017042054.1|DFIC
OG0007860	LOC6591433|XP_002016737.2|DPER	LOC108098867|XP_017057542.1|DFIC
OG0007861	LOC6591406|XP_002016740.1|DPER	LOC108098805|XP_017057435.1|DFIC
OG0007862	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER	LOC108097483|XP_017055271.1|DFIC
OG0007864	LOC6588215|XP_026849758.1|DPER	LOC108097704|XP_017055678.1|DFIC
OG0007865	LOC6600591|XP_002025646.1|DPER	LOC108100168|XP_017059421.1|DFIC
OG0007866	LOC6588209|XP_002012901.1|DPER	LOC108092165|XP_017047177.1|DFIC
OG0007867	LOC6594867|XP_026847618.1|DPER	LOC108099573|XP_017058664.1|DFIC
OG0007868	LOC6588403|XP_002013926.1|DPER	LOC108095696|XP_017052355.1|DFIC
OG0007869	LOC6599273|XP_026848313.1|DPER	LOC108097339|XP_017055061.1|DFIC
OG0007870	LOC6599086|XP_002024219.1|DPER	LOC108099949|XP_017059115.1|DFIC
OG0007871	LOC6597584|XP_002022771.1|DPER	LOC108094685|XP_017050896.1|DFIC
OG0007872	LOC6602976|XP_026848755.1|DPER	LOC108089553|XP_017043385.1|DFIC
OG0007873	LOC113566616|XP_026848850.1|DPER	LOC108089461|XP_017043195.1|DFIC
OG0007874	LOC6597504|XP_026849289.1|DPER	LOC108095343|XP_017051913.1|DFIC
OG0007875	LOC6592983|XP_026840619.1|DPER	LOC108096765|XP_017054120.1|DFIC
OG0007876	LOC6599277|XP_002024272.1|DPER	LOC108097355|XP_017055080.1|DFIC
OG0007877	LOC6602611|XP_026846617.1|DPER	LOC108094642|XP_017050836.1|DFIC
OG0007878	LOC6592484|XP_026841663.1|DPER	LOC108094769|XP_017051030.1|DFIC
OG0007879	LOC6595914|XP_026845613.1|DPER	LOC108099892|XP_017059037.1|DFIC
OG0007880	LOC6602749|XP_002027771.1|DPER	LOC108091358|XP_017046000.1|DFIC
OG0007881	LOC6600992|XP_002026178.2|DPER	LOC108100055|XP_017059280.1|DFIC
OG0007882	LOC6600996|XP_002026182.2|DPER	LOC108099428|XP_017058451.1|DFIC
OG0007883	LOC6600995|XP_026849724.1|DPER	LOC108099404|XP_017058405.1|DFIC
OG0007884	LOC6600537|XP_002025724.1|DPER	LOC108100124|XP_017059366.1|DFIC
OG0007885	LOC6592984|XP_002017660.2|DPER	LOC108096767|XP_017054124.1|DFIC
OG0007886	LOC6593716|XP_026843025.1|DPER	LOC108092736|XP_017047954.1|DFIC
OG0007887	LOC6601108|XP_002026183.1|DPER	LOC108099364|XP_017058345.1|DFIC
OG0007888	LOC6596052|XP_002021236.1|DPER	LOC108099827|XP_017058948.1|DFIC
OG0007889	LOC6602986|XP_002028000.1|DPER	LOC108093264|XP_017048732.1|DFIC
OG0007890	LOC6599484|XP_026849395.1|DPER	LOC108089017|XP_017042586.1|DFIC
OG0007891	LOC6587806|XP_002012765.1|DPER	LOC108096411|XP_017053477.1|DFIC
OG0007892	LOC6602135|XP_002027106.1|DPER	LOC108101346|XP_017061142.1|DFIC
OG0007893	LOC6592406|XP_026841638.1|DPER	LOC108087687|XP_017040679.1|DFIC
OG0007894	LOC6602709|XP_026849472.1|DPER	LOC108096243|XP_017053157.1|DFIC
OG0007895	LOC6601128|XP_026847241.1|DPER	LOC108099163|XP_017057997.1|DFIC
OG0007896	LOC6600624|XP_002025618.1|DPER	LOC108089750|XP_017043626.1|DFIC
OG0007897	LOC6596178|XP_026845235.1|DPER	LOC108089602|XP_017043448.1|DFIC
OG0007898	LOC6601191|XP_026849951.1|DPER	LOC108100231|XP_017059501.1|DFIC
OG0007899	LOC6596089|XP_026845528.1|DPER	LOC108099864|XP_017059001.1|DFIC
OG0007900	LOC6590921|XP_002015763.1|DPER	LOC108096624|XP_017053859.1|DFIC
OG0007902	LOC6600052|XP_002025067.1|DPER	LOC108094704|XP_017050929.1|DFIC
OG0007903	LOC6599806|XP_002024976.1|DPER	LOC108089515|XP_017043328.1|DFIC
OG0007904	LOC6597129|XP_002022317.2|DPER	LOC108088230|XP_017041428.1|DFIC
OG0007905	LOC6589559|XP_002015268.1|DPER	LOC108100881|XP_017060479.1|DFIC
OG0007906	LOC6600298|XP_026849063.1|DPER	LOC108099948|XP_017059113.1|DFIC
OG0007907	LOC6599497|XP_026849565.1|DPER	LOC108088981|XP_017042513.1|DFIC
OG0007908	LOC6599496|XP_002024716.1|DPER	LOC108088983|XP_017042515.1|DFIC
OG0007909	LOC6600771|XP_002025839.2|DPER	LOC108097160|XP_017054779.1|DFIC
OG0007910	LOC6601498|XP_002026560.1|DPER	LOC108088286|XP_017041496.1|DFIC
OG0007911	LOC6601111|XP_002026186.1|DPER	LOC108099371|XP_017058357.1|DFIC
OG0007912	LOC6601118|XP_002026193.1|DPER	LOC108100281|XP_017059556.1|DFIC
OG0007913	LOC6601112|XP_002026187.2|DPER	LOC108099444|XP_017058474.1|DFIC
OG0007914	LOC6596014|XP_026845298.1|DPER	LOC108100640|XP_017060132.1|DFIC
OG0007915	LOC6601916|XP_002026965.2|DPER	LOC108089385|XP_017043056.1|DFIC
OG0007916	LOC6588831|XP_002014263.1|DPER	LOC108088114|XP_017041254.1|DFIC
OG0007917	LOC6592890|XP_002018209.1|DPER	LOC108090503|XP_017044709.1|DFIC
OG0007918	LOC6590879|XP_002015547.1|DPER	LOC108094211|XP_017050158.1|DFIC
OG0007919	LOC6602107|XP_026841928.1|DPER	LOC108101897|XP_017061949.1|DFIC
OG0007920	LOC6592975|XP_002018025.1|DPER	LOC108101427|XP_017061246.1|DFIC
OG0007921	LOC6591051|XP_002016636.1|DPER	LOC108086414|XP_017038804.1|DFIC
OG0007922	LOC6591863|XP_026839924.1|DPER	LOC108088074|XP_017041213.1|DFIC
OG0007923	LOC6600783|XP_026848621.1|DPER	LOC108091187|XP_017045753.1|DFIC
OG0007924	LOC6592223|XP_002018493.2|DPER	LOC108096856|XP_017054265.1|DFIC
OG0007925	LOC6591161|XP_026842836.1|DPER	LOC108090785|XP_017045121.1|DFIC
OG0007926	LOC6601351|XP_002026410.1|DPER	LOC108093830|XP_017049649.1|DFIC
OG0007927	LOC6593346|XP_026843321.1|DPER	LOC108088162|XP_017041315.1|DFIC
OG0007928	LOC6593880|XP_026843836.1|DPER	LOC108098727|XP_017057337.1|DFIC
OG0007929	LOC6593731|XP_002019109.1|DPER	LOC108088187|XP_017041377.1|DFIC
OG0007930	LOC6592507|XP_026842476.1|DPER	LOC108095119|XP_017051548.1|DFIC
OG0007931	LOC6593651|XP_002019238.1|DPER	LOC108093004|XP_017048394.1|DFIC
OG0007932	LOC6599365|XP_002024488.1|DPER	LOC108102158|XP_017062339.1|DFIC
OG0007933	LOC6588435|XP_002014158.1|DPER	LOC108087025|XP_017039682.1|DFIC
OG0007934	LOC6589009|XP_002014205.1|DPER	LOC108098631|XP_017057195.1|DFIC
OG0007935	LOC6596279|XP_002021801.1|DPER	LOC108092668|XP_017047820.1|DFIC
OG0007936	LOC6589469|XP_002014414.1|DPER	LOC108089157|XP_017042769.1|DFIC
OG0007937	LOC6589526|XP_002015014.1|DPER	LOC108100808|XP_017060363.1|DFIC
OG0007938	LOC6592368|XP_002017973.1|DPER	LOC108100063|XP_017059286.1|DFIC
OG0007939	LOC6589148|XP_026844542.1|DPER	LOC108091554|XP_017046313.1|DFIC
OG0007940	LOC6589145|XP_026845018.1|DPER	LOC108091495|XP_017046212.1|DFIC
OG0007941	LOC6603252|XP_002028233.2|DPER	LOC108100516|XP_017059966.1|DFIC
OG0007942	LOC6602858|XP_002027869.1|DPER	LOC108094658|XP_017050857.1|DFIC
OG0007943	LOC6593625|XP_026843108.1|DPER	LOC108092604|XP_017047733.1|DFIC
OG0007944	LOC6601113|XP_026849699.1|DPER	LOC108100277|XP_017059551.1|DFIC
OG0007945	LOC6596619|XP_002021627.1|DPER	LOC108089140|XP_017042749.1|DFIC
OG0007946	LOC6591301|XP_026842847.1|DPER	LOC108090898|XP_017045297.1|DFIC
OG0007947	LOC6593390|XP_026843074.1|DPER	LOC108092739|XP_017047957.1|DFIC
OG0007948	LOC6603382|XP_026843670.1|DPER	LOC108094543|XP_017050638.1|DFIC
OG0007949	LOC6597534|XP_002022664.1|DPER	LOC108095358|XP_017051928.1|DFIC
OG0007950	LOC6589110|XP_002015229.1|DPER	LOC108089927|XP_017043901.1|DFIC
OG0007951	LOC6596509|XP_002021504.1|DPER	LOC108089860|XP_017043794.1|DFIC
OG0007952	LOC6595369|XP_002020805.1|DPER	LOC108089947|XP_017043927.1|DFIC
OG0007953	LOC6593654|XP_002019241.1|DPER	LOC108093016|XP_017048407.1|DFIC
OG0007954	LOC6593341|XP_002018743.1|DPER	LOC108088214|XP_017041408.1|DFIC
OG0007955	LOC6589275|XP_026844698.1|DPER	LOC108101222|XP_017060960.1|DFIC
OG0007956	LOC6593898|XP_002019077.1|DPER	LOC108092620|XP_017047747.1|DFIC
OG0007957	LOC6589878|XP_002014374.1|DPER	LOC108089275|XP_017042939.1|DFIC
OG0007958	LOC6599303|XP_026848243.1|DPER	LOC108097595|XP_017055481.1|DFIC
OG0007959	LOC6589440|XP_002014823.1|DPER	LOC108096050|XP_017052885.1|DFIC
OG0007960	LOC6588960|XP_026844340.1|DPER	LOC108089193|XP_017042822.1|DFIC
OG0007961	LOC6591779|XP_002017140.1|DPER	LOC108095970|XP_017052802.1|DFIC
OG0007962	LOC6597393|XP_026846401.1|DPER	LOC108092947|XP_017048307.1|DFIC
OG0007963	LOC6596271|XP_002021797.1|DPER	LOC108092723|XP_017047941.1|DFIC
