Orthogroup	DPER.longest_only	DPSE.longest_only
OG0010313	LOC6603333|XP_026848201.1|DPER	LOC6900891|XP_033238602.1|DPSE
OG0010314	LOC6598228|XP_002023370.1|DPER	LOC4814895|XP_001354730.3|DPSE
OG0010315	LOC6597890|XP_002023050.1|DPER	LOC6901069|XP_002134548.2|DPSE
OG0010316	LOC6590736|XP_026841774.1|DPER	LOC6898256|XP_015039371.2|DPSE
OG0010317	LOC6600788|XP_002025811.2|DPER	LOC4815382|XP_001354547.2|DPSE
OG0010318	LOC6602602|XP_002027596.1|DPER	LOC4814304|XP_001354443.3|DPSE
OG0010319	LOC6600173|XP_002025272.1|DPER	LOC4816032|XP_001355227.2|DPSE
OG0010320	LOC6600720|XP_002025790.1|DPER	LOC4814805|XP_001354559.2|DPSE
OG0010321	LOC6599753|XP_026847398.1|DPER	LOC6900047|XP_002135411.3|DPSE
OG0010322	LOC6599745|XP_002024815.1|DPER	LOC6900051|XP_033238661.1|DPSE
OG0010323	LOC6601101|XP_026847435.1|DPER	LOC6899976|XP_002135343.2|DPSE
OG0010324	LOC113566714|XP_026849380.1|DPER	LOC4812656|XP_001353044.4|DPSE
OG0010325	LOC6597199|XP_002022344.1|DPER	LOC4812901|XP_001353244.1|DPSE
OG0010327	LOC6599587|XP_002024707.2|DPER	LOC4814052|XP_033239895.1|DPSE
OG0010328	LOC113566360|XP_026847459.1|DPER	LOC4812144|XP_001352562.3|DPSE
OG0010329	LOC6599689|XP_026847292.1|DPER	LOC6900015|XP_002135380.2|DPSE
OG0010330	LOC6599022|XP_002024139.2|DPER	LOC4813236|XP_001353979.2|DPSE
OG0010331	LOC6598894|XP_026847778.1|DPER	LOC6900792|XP_015043349.2|DPSE
OG0010332	LOC6602889|XP_002027887.1|DPER	LOC4816073|XP_001355522.3|DPSE
OG0010333	LOC6593766|XP_002018958.1|DPER	LOC4817919|XP_001357295.1|DPSE
OG0010334	LOC6589336|XP_002014554.1|DPER	LOC4816870|XP_033236101.1|DPSE
OG0010335	LOC6600044|XP_026849165.1|DPER	LOC6902197|XP_002133724.2|DPSE
OG0010336	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER	LOC4816008|XP_001355457.3|DPSE
OG0010337	LOC6602593|XP_002027617.1|DPER	LOC4811755|XP_001352326.1|DPSE
OG0010338	LOC6597701|XP_002022882.1|DPER	LOC4815840|XP_001355685.2|DPSE
OG0010339	LOC6596006|XP_002020995.1|DPER	LOC6900415|XP_002134807.1|DPSE
OG0010340	LOC6599907|XP_026849163.1|DPER	LOC6901550|XP_002134225.2|DPSE
OG0010341	LOC113566675|XP_026849162.1|DPER	LOC4814573|XP_033239168.1|DPSE
OG0010342	LOC6598251|XP_026846253.1|DPER	LOC6901382|XP_033240054.1|DPSE
OG0010343	LOC6600073|XP_026845133.1|DPER	LOC6902151|XP_002133682.2|DPSE
OG0010344	LOC6597033|XP_026845445.1|DPER	LOC4815598|XP_001355365.3|DPSE
OG0010345	LOC6602897|XP_002027920.1|DPER	LOC4815843|XP_001355496.2|DPSE
OG0010346	LOC6596674|XP_002021977.2|DPER	LOC4815524|XP_001355463.3|DPSE
OG0010347	LOC6602617|XP_026846655.1|DPER	LOC4815556|XP_001355304.3|DPSE
OG0010348	LOC6592465|XP_002017799.2|DPER	LOC4805057|XP_001361521.4|DPSE
OG0010349	LOC6596816|XP_002022052.1|DPER	LOC6901130|XP_002134605.2|DPSE
OG0010350	LOC6602767|XP_026847739.1|DPER	LOC4815172|XP_015041421.2|DPSE
OG0010351	LOC6599993|XP_002025151.1|DPER	LOC4815566|XP_001355558.2|DPSE
OG0010352	LOC6599969|XP_002025158.1|DPER	LOC4816034|XP_001355554.2|DPSE
OG0010353	LOC6597215|XP_026846534.1|DPER	LOC6903644|XP_002136828.2|DPSE
OG0010354	LOC6598472|XP_002023700.1|DPER	LOC4814802|XP_001354664.2|DPSE
OG0010355	LOC6600356|XP_002025480.1|DPER	LOC4815933|XP_001355322.3|DPSE
OG0010356	LOC6601760|XP_026849838.1|DPER	LOC6901017|XP_002134501.1|DPSE
OG0010357	LOC6597205|XP_002022613.1|DPER	LOC4815463|XP_001355659.3|DPSE
OG0010358	LOC6598445|XP_026848632.1|DPER	LOC6901222|XP_002133923.3|DPSE
OG0010359	LOC6596677|XP_026845955.1|DPER	LOC4815975|XP_001355466.4|DPSE
OG0010360	LOC6596679|XP_002021982.1|DPER	LOC4815578|XP_001355468.1|DPSE
OG0010361	LOC113566107|XP_026845978.1|DPER	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC6596656|XP_002021994.1|DPER	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC6600660|XP_026848700.1|DPER	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC6599422|XP_002024472.1|DPER	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC6597734|XP_026846983.1|DPER	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC6597220|XP_002022597.1|DPER	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC6599181|XP_026848330.1|DPER	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC6599176|XP_002024367.1|DPER	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC6598474|XP_002023665.1|DPER	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC6597859|XP_002023052.2|DPER	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC6597906|XP_002023033.2|DPER	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC6598222|XP_002023364.1|DPER	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC6598229|XP_002023371.1|DPER	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC6600039|XP_026849236.1|DPER	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC6600040|XP_002025087.2|DPER	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC6597819|XP_002022951.1|DPER	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC6597806|XP_026846987.1|DPER	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC6597746|XP_002022966.1|DPER	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC6597464|XP_002022630.2|DPER	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC6597475|XP_002022711.2|DPER	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC113566703|XP_026849317.1|DPER	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC6597658|XP_002022689.1|DPER	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC6597652|XP_002022683.1|DPER	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC6596864|XP_026845861.1|DPER	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC6593347|XP_002018813.1|DPER	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC6593782|XP_026843372.1|DPER	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC6593277|XP_002018793.1|DPER	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC6589019|XP_002014438.1|DPER	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC6593997|XP_002019049.1|DPER	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC113565527|XP_026843617.1|DPER	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC6593967|XP_002018952.1|DPER	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC6593849|XP_002019217.1|DPER	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC6603388|XP_002028357.1|DPER	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC6593773|XP_002018965.1|DPER	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC6596528|XP_002021725.1|DPER	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC6593497|XP_002019160.1|DPER	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC6593319|XP_002018941.1|DPER	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC6593717|XP_002018896.1|DPER	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC6593722|XP_002018901.1|DPER	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC6593476|XP_002018915.1|DPER	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC6593483|XP_002018922.1|DPER	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC6589886|XP_026843883.1|DPER	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC6589882|XP_002014486.1|DPER	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC6596465|XP_002021760.1|DPER	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC6596464|XP_002021759.1|DPER	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC6596461|XP_002021756.1|DPER	LOC4816766|XP_001356115.2|DPSE
OG0010407	LOC6593574|XP_002019254.1|DPER	LOC4816243|XP_001355862.4|DPSE
OG0010408	LOC6598080|XP_002023252.1|DPER	LOC6902699|XP_015036797.2|DPSE
OG0010408	LOC6593822|XP_002019069.1|DPER	LOC4816169|XP_001355737.3|DPSE
OG0010409	LOC113565538|XP_026843637.1|DPER	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC6603515|XP_002028497.2|DPER	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC6588682|XP_002015210.1|DPER	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC6589556|XP_026844563.1|DPER	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC6589616|XP_002014874.1|DPER	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC6589615|XP_002014873.1|DPER	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC6595462|XP_002020895.1|DPER	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC6589663|XP_002014299.2|DPER	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC6589585|XP_026843892.1|DPER	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC6596539|XP_002021676.1|DPER	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC6596634|XP_002021642.1|DPER	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC6595560|XP_026843963.1|DPER	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC6595668|XP_002020728.1|DPER	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC113565519|XP_026843586.1|DPER	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC6598074|XP_026843411.1|DPER	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC6602254|XP_026843513.1|DPER	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC6595711|XP_002020747.1|DPER	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC6595710|XP_002020746.1|DPER	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC6593675|XP_002018622.2|DPER	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC6593668|XP_026843504.1|DPER	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC6589177|XP_002014626.1|DPER	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC6589642|XP_002015346.2|DPER	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC6588897|XP_026844404.1|DPER	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC6588896|XP_026844369.1|DPER	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC6589091|XP_002014973.1|DPER	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC6589373|XP_002014899.1|DPER	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC6596315|XP_026843000.1|DPER	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC6589761|XP_002015112.1|DPER	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC6593433|XP_002019118.1|DPER	LOC4816196|XP_001355776.2|DPSE
OG0010438	LOC6587456|XP_026851032.1|DPER	LOC13036486|XP_033232591.1|DPSE
OG0010438	LOC6595715|XP_002020751.1|DPER	LOC6903213|XP_002132914.2|DPSE
OG0010439	LOC6593742|XP_002019000.1|DPER	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC113565765|XP_026844664.1|DPER	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC113565806|XP_026844784.1|DPER	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC6591582|XP_002017370.1|DPER	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC6596412|XP_002021597.1|DPER	LOC4816452|XP_001356019.3|DPSE
OG0010444	LOC6596414|XP_002021599.1|DPER	LOC4816537|XP_001356021.4|DPSE
OG0010445	LOC6596366|XP_026843472.1|DPER	LOC6902536|XP_033236277.1|DPSE
OG0010446	LOC113565690|XP_026844286.1|DPER	LOC4817757|XP_003736143.3|DPSE
OG0010447	LOC6599473|XP_002024593.1|DPER	LOC6900943|XP_015042408.2|DPSE
OG0010448	LOC6600260|XP_002025425.2|DPER	LOC4812795|XP_001353765.3|DPSE
OG0010449	LOC6596103|XP_002021256.1|DPER	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE
OG0010450	LOC6603282|XP_002028258.2|DPER	LOC4813735|XP_001353675.2|DPSE
OG0010451	LOC6603296|XP_002028277.1|DPER	LOC4813560|XP_001353660.3|DPSE
OG0010452	LOC6599652|XP_026849590.1|DPER	LOC6901000|XP_002134696.1|DPSE
OG0010453	LOC6599644|XP_002024754.1|DPER	LOC4814177|XP_001354305.3|DPSE
OG0010454	LOC113566409|XP_026847653.1|DPER	LOC6900161|XP_002135500.2|DPSE
OG0010455	LOC6599774|XP_002024861.1|DPER	LOC4812176|XP_001352611.1|DPSE
OG0010456	LOC6601374|XP_002026510.1|DPER	LOC4813792|XP_001353789.2|DPSE
OG0010457	LOC6599756|XP_026847266.1|DPER	LOC6900044|XP_002135408.3|DPSE
OG0010458	LOC113566343|XP_026847396.1|DPER	LOC4812459|XP_033239484.1|DPSE
OG0010459	LOC6599754|XP_002024824.1|DPER	LOC6900046|XP_002135410.2|DPSE
OG0010460	LOC6599750|XP_026847401.1|DPER	LOC4812328|XP_033240124.1|DPSE
OG0010461	LOC113566607|XP_026848809.1|DPER	LOC6900073|XP_002135437.3|DPSE
OG0010462	LOC6601083|XP_026847374.1|DPER	LOC4812169|XP_001352491.3|DPSE
OG0010463	LOC6599701|XP_002024954.1|DPER	LOC4812018|XP_001352544.1|DPSE
OG0010464	LOC6599693|XP_002024946.1|DPER	LOC6900011|XP_002135376.1|DPSE
OG0010465	LOC6599877|XP_002024931.1|DPER	LOC4812432|XP_001352555.1|DPSE
OG0010466	LOC113566356|XP_026847453.1|DPER	LOC4812117|XP_001352559.2|DPSE
OG0010467	LOC113566359|XP_026847458.1|DPER	LOC4812218|XP_001352560.2|DPSE
OG0010468	LOC6597125|XP_026845352.1|DPER	LOC4813680|XP_001353221.1|DPSE
OG0010469	LOC6600280|XP_002025393.1|DPER	LOC6900647|XP_002135020.2|DPSE
OG0010470	LOC6599841|XP_026847328.1|DPER	LOC6899986|XP_002135352.1|DPSE
OG0010471	LOC6599852|XP_002025001.1|DPER	LOC6899984|XP_002135350.1|DPSE
OG0010472	LOC113566938|XP_026849971.1|DPER	LOC4813834|XP_001354031.2|DPSE
OG0010473	LOC6600314|XP_026849107.1|DPER	LOC4813329|XP_001353741.3|DPSE
OG0010474	LOC113566727|XP_026849431.1|DPER	LOC117184660|XP_033239136.1|DPSE
OG0010475	LOC6601232|XP_026848165.1|DPER	LOC4813925|XP_033239648.1|DPSE
OG0010476	LOC6602456|XP_002027492.2|DPER	LOC4812744|XP_001353122.2|DPSE
OG0010477	LOC113566768|XP_026849622.1|DPER	LOC6900622|XP_002134995.2|DPSE
OG0010478	LOC6597167|XP_026845680.1|DPER	LOC4813591|XP_001353245.3|DPSE
OG0010479	LOC6597178|XP_002022356.1|DPER	LOC4813616|XP_001353255.2|DPSE
OG0010480	LOC6589515|XP_002015189.1|DPER	LOC6903066|XP_015036231.2|DPSE
OG0010481	LOC6596086|XP_026845360.1|DPER	LOC4813402|XP_001353441.1|DPSE
OG0010482	LOC6596228|XP_002021188.2|DPER	LOC6900481|XP_002134871.3|DPSE
OG0010483	LOC6597123|XP_002022280.1|DPER	LOC4813900|XP_001353205.2|DPSE
OG0010484	LOC6596143|XP_026845516.1|DPER	LOC6900466|XP_002134857.3|DPSE
OG0010485	LOC6598963|XP_002024201.1|DPER	LOC4812890|XP_033237388.1|DPSE
OG0010486	LOC6595759|XP_026845681.1|DPER	LOC4812855|XP_001353515.2|DPSE
OG0010487	LOC6600654|XP_026847666.1|DPER	LOC4812599|XP_001352786.3|DPSE
OG0010488	LOC6598887|XP_026847835.1|DPER	LOC4813181|XP_001353954.1|DPSE
OG0010489	LOC6601950|XP_002027001.2|DPER	LOC4813397|XP_001353687.4|DPSE
OG0010490	LOC6590612|XP_026842502.1|DPER	LOC6898407|XP_002138453.2|DPSE
OG0010491	LOC6592591|XP_026840811.1|DPER	LOC4805251|XP_033234707.1|DPSE
OG0010492	LOC6599061|XP_026848970.1|DPER	LOC4813033|XP_001353998.3|DPSE
OG0010493	LOC6598930|XP_026849003.1|DPER	LOC6900804|XP_002135163.2|DPSE
OG0010494	LOC6603266|XP_002028240.1|DPER	LOC6899899|XP_002135267.1|DPSE
OG0010495	LOC6600498|XP_002025605.1|DPER	LOC4812111|XP_001352747.2|DPSE
OG0010496	LOC6602284|XP_026848478.1|DPER	LOC6900574|XP_033237845.1|DPSE
OG0010497	LOC6602283|XP_026848571.1|DPER	LOC4813589|XP_033237347.1|DPSE
OG0010498	LOC6592996|XP_002017979.1|DPER	LOC4805178|XP_001361626.2|DPSE
OG0010499	LOC6593076|XP_002017889.1|DPER	LOC6898474|XP_002138516.1|DPSE
OG0010500	LOC6593261|XP_002017912.2|DPER	LOC6898483|XP_002138525.3|DPSE
OG0010501	LOC6590225|XP_002016074.2|DPER	LOC6898272|XP_002138339.3|DPSE
OG0010502	LOC6596945|XP_026845429.1|DPER	LOC6900354|XP_002134749.3|DPSE
OG0010503	LOC6601349|XP_026842073.1|DPER	LOC4805658|XP_015040764.1|DPSE
OG0010504	LOC6590263|XP_026842813.1|DPER	LOC6898064|XP_002138150.3|DPSE
OG0010505	LOC6590474|XP_002016660.1|DPER	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE
OG0010506	LOC6590881|XP_026840763.1|DPER	LOC4803449|XP_001360170.3|DPSE
OG0010507	LOC6592292|XP_002018411.1|DPER	LOC4804690|XP_001361209.3|DPSE
OG0010508	LOC6593164|XP_002018178.1|DPER	LOC4804493|XP_001361050.3|DPSE
OG0010509	LOC6590174|XP_002016108.1|DPER	LOC4803915|XP_001360558.2|DPSE
OG0010510	LOC6592316|XP_002017575.1|DPER	LOC4805391|XP_001361800.2|DPSE
OG0010511	LOC6592814|XP_002017611.1|DPER	LOC4805364|XP_001361776.2|DPSE
OG0010512	LOC6601277|XP_002026349.2|DPER	LOC4805600|XP_001361977.3|DPSE
OG0010513	LOC113565091|XP_026841455.1|DPER	LOC4805605|XP_001361982.2|DPSE
OG0010514	LOC6601285|XP_002026357.2|DPER	LOC117183542|XP_033233575.1|DPSE
OG0010515	LOC6592688|XP_026842010.1|DPER	LOC4804453|XP_004444209.2|DPSE
OG0010516	LOC6591071|XP_002015709.1|DPER	LOC4803583|XP_001360287.2|DPSE
OG0010517	LOC6593232|XP_002018353.1|DPER	LOC4804636|XP_001361166.3|DPSE
OG0010518	LOC6591211|XP_002016201.1|DPER	LOC6898329|XP_033234199.1|DPSE
OG0010519	LOC6604416|XP_026842246.1|DPER	LOC6898948|XP_004444504.1|DPSE
OG0010520	LOC113565261|XP_026842905.1|DPER	LOC4803974|XP_001360611.3|DPSE
OG0010521	LOC6602431|XP_002027466.1|DPER	LOC6902675|XP_002133191.2|DPSE
OG0010522	LOC6592459|XP_002017794.2|DPER	LOC4805061|XP_001361525.3|DPSE
OG0010523	LOC6592460|XP_002017795.1|DPER	LOC4805059|XP_033234029.1|DPSE
OG0010524	LOC6592226|XP_026841159.1|DPER	LOC4805275|XP_001361700.3|DPSE
OG0010525	LOC6590629|XP_002016720.1|DPER	LOC4804946|XP_001361427.3|DPSE
OG0010526	LOC6590626|XP_002016717.1|DPER	LOC117183174|XP_033234287.1|DPSE
OG0010527	LOC6590310|XP_002015855.1|DPER	LOC4803709|XP_001360383.2|DPSE
OG0010528	LOC6590443|XP_002015870.1|DPER	LOC6898200|XP_002138269.3|DPSE
OG0010529	LOC113565065|XP_026841120.1|DPER	LOC26533177|XP_015039302.2|DPSE
OG0010530	LOC6590658|XP_002016416.1|DPER	LOC4804177|XP_001360780.4|DPSE
OG0010531	LOC6591385|XP_002016784.2|DPER	LOC4802126|XP_001359107.3|DPSE
OG0010532	LOC6594278|XP_002019604.1|DPER	LOC4803017|XP_001359819.2|DPSE
OG0010533	LOC113566654|XP_026849015.1|DPER	LOC4813420|XP_015043364.2|DPSE
OG0010534	LOC6594359|XP_002019951.1|DPER	LOC4803301|XP_001360064.2|DPSE
OG0010535	LOC113567263|XP_026850330.1|DPER	LOC26533672|XP_015038271.2|DPSE
OG0010536	LOC6594092|XP_002019684.1|DPER	LOC4803080|XP_001359879.3|DPSE
OG0010537	LOC6594342|XP_002019600.1|DPER	LOC6897890|XP_002137992.1|DPSE
OG0010538	LOC6594517|XP_026850524.1|DPER	LOC6897840|XP_033232419.1|DPSE
OG0010539	LOC113567451|XP_026851181.1|DPER	LOC26532407|XP_015037967.2|DPSE
OG0010540	LOC6595333|XP_002020546.1|DPER	LOC4800394|XP_015038548.1|DPSE
OG0010541	LOC6598871|XP_026847926.1|DPER	LOC4813897|XP_033237384.1|DPSE
OG0010542	LOC6587906|XP_002013313.2|DPER	LOC4801882|XP_001358906.3|DPSE
OG0010543	LOC6594736|XP_026849943.1|DPER	LOC6896741|XP_015038822.2|DPSE
OG0010544	LOC6587651|XP_002013911.1|DPER	LOC6903952|XP_002136565.2|DPSE
OG0010545	LOC6587421|XP_026850483.1|DPER	LOC4801420|XP_001358516.5|DPSE
OG0010546	LOC6588229|XP_002013382.1|DPER	LOC4801827|XP_001358860.2|DPSE
OG0010547	LOC6588195|XP_002013380.2|DPER	LOC6897350|XP_033241622.1|DPSE
OG0010548	LOC6588539|XP_002013974.1|DPER	LOC4801329|XP_001358442.3|DPSE
OG0010549	LOC6594946|XP_026851142.1|DPER	LOC4800521|XP_001357786.3|DPSE
OG0010550	LOC6595132|XP_026840170.1|DPER	LOC6896780|XP_002136986.3|DPSE
OG0010551	LOC6587930|XP_002012826.2|DPER	LOC4800997|XP_001358172.3|DPSE
OG0010552	LOC6594754|XP_002020406.2|DPER	LOC4800327|XP_001357583.3|DPSE
OG0010553	LOC6595053|XP_002020407.2|DPER	LOC117185676|XP_033241864.1|DPSE
OG0010554	LOC6595186|XP_026839910.1|DPER	LOC4800667|XP_001357899.4|DPSE
OG0010555	LOC6588250|XP_002013762.1|DPER	LOC4801494|XP_001358573.4|DPSE
OG0010556	LOC6591754|XP_002017415.1|DPER	LOC4802652|XP_001359533.2|DPSE
OG0010557	LOC6594075|XP_002019735.2|DPER	LOC6899191|XP_033232520.1|DPSE
OG0010558	LOC6594136|XP_002019762.1|DPER	LOC117183225|XP_033232778.1|DPSE
OG0010558	LOC6594139|XP_002019765.1|DPER	LOC117183332|XP_033232782.1|DPSE
OG0010558	LOC6594024|XP_002019722.1|DPER	LOC4803117|XP_001359913.4|DPSE
OG0010559	LOC6591722|XP_002016899.1|DPER	LOC4802208|XP_001359176.3|DPSE
OG0010560	LOC6591441|XP_026847888.1|DPER	LOC4802261|XP_001359217.3|DPSE
OG0010561	LOC6594086|XP_026850342.1|DPER	LOC4803167|XP_015038333.1|DPSE
OG0010562	LOC6594066|XP_002019865.1|DPER	LOC4803232|XP_001360006.1|DPSE
OG0010563	LOC6594044|XP_002019867.1|DPER	LOC4803234|XP_001360008.2|DPSE
OG0010564	LOC6587182|XP_002013041.1|DPER	LOC4801164|XP_001358298.3|DPSE
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC4800392|XP_001357677.5|DPSE
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC13036470|XP_003736230.1|DPSE
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC4801865|XP_001358894.2|DPSE
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC4800302|XP_001357606.4|DPSE
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC4800325|XP_001357585.2|DPSE
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC6896901|XP_002137088.2|DPSE
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC6896789|XP_033232653.1|DPSE
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC4800980|XP_001358161.2|DPSE
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC4800366|XP_001357549.4|DPSE
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC4800367|XP_001357548.1|DPSE
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC4800719|XP_001357942.3|DPSE
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC4800780|XP_001357995.4|DPSE
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC4800763|XP_001357977.3|DPSE
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC6896716|XP_002136930.1|DPSE
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC4802393|XP_001359320.2|DPSE
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC6897731|XP_002137837.2|DPSE
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC6897785|XP_002137890.3|DPSE
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC4801696|XP_001358743.4|DPSE
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC4801203|XP_001358331.3|DPSE
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC4801362|XP_001358469.4|DPSE
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC6897291|XP_002137450.2|DPSE
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC4802514|XP_001359422.2|DPSE
OG0010587	LOC6594828|XP_002020523.2|DPER	LOC6903738|XP_002136737.2|DPSE
OG0010587	LOC113567356|XP_026850696.1|DPER	LOC6896722|XP_002136935.1|DPSE
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC26533361|XP_015037043.1|DPSE
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC6898516|XP_002138557.1|DPSE
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC26532338|XP_015036276.2|DPSE
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC4816292|XP_001355876.3|DPSE
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC4812990|XP_001353295.3|DPSE
OG0010594	LOC6588024|XP_002013361.2|DPER	LOC6897354|XP_002137507.2|DPSE
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC4812740|XP_001353118.3|DPSE
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC6903559|XP_002132432.3|DPSE
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC6903199|XP_002132898.2|DPSE
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC4811918|XP_001352391.3|DPSE
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC4816445|XP_001356127.2|DPSE
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC4817952|XP_001357341.3|DPSE
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC6899288|XP_002136238.2|DPSE
OG0010603	LOC6587897|XP_002013715.1|DPER	LOC4801541|XP_001358615.2|DPSE
OG0010603	LOC6599333|XP_026850172.1|DPER	LOC6901635|XP_002134305.1|DPSE
OG0010608	LOC113565508|XP_026843543.1|DPER	LOC26533646|XP_015044428.1|DPSE
