Orthogroup	CQUI.longest_only	BCOP.longest_only
OG0009007	LOC6037562|XP_001847460.1|CQUI	LOC119075340|XP_037037697.1|BCOP
OG0009218	LOC6035491|XP_038117123.1|CQUI, LOC119769836|XP_038119460.1|CQUI, LOC119769741|XP_038119184.1|CQUI, LOC6038200|XP_038104429.1|CQUI	LOC119073624|XP_037035105.1|BCOP
OG0009220	LOC6039044|XP_001848722.2|CQUI	LOC119078901|XP_037042525.1|BCOP
OG0009223	LOC6039599|XP_001849178.2|CQUI, LOC6046665|XP_038118079.1|CQUI, LOC6039607|XP_001849179.1|CQUI, LOC6032927|XP_038111346.1|CQUI, LOC6037337|XP_001847261.1|CQUI	LOC119067526|XP_037026452.1|BCOP
OG0009225	LOC6048641|XP_038110068.1|CQUI	LOC119083607|XP_037049239.1|BCOP
OG0009226	LOC119766996|XP_038109927.1|CQUI	LOC119085148|XP_037051325.1|BCOP
OG0009230	LOC6044238|XP_038109509.1|CQUI	LOC119066316|XP_037024598.1|BCOP
OG0009233	LOC6050130|XP_001866788.2|CQUI, LOC6050136|XP_038121517.1|CQUI, LOC6050132|XP_001866790.2|CQUI, LOC6053557|XP_001869618.2|CQUI, LOC6050133|XP_038121516.1|CQUI	LOC119074426|XP_037036449.1|BCOP, LOC119084092|XP_037049826.1|BCOP, LOC119080528|XP_037044834.1|BCOP
OG0009234	LOC6034220|XP_001844573.2|CQUI	LOC119084478|XP_037050361.1|BCOP
OG0009235	ND5|YP_003934129.1|CQUI	LOC119082524|XP_037047932.1|BCOP, LOC119081804|XP_037046968.1|BCOP
OG0009237	LOC119771110|XP_038122433.1|CQUI	LOC119070788|XP_037031161.1|BCOP
OG0009243	LOC119770125|XP_038120393.1|CQUI	LOC119079890|XP_037043871.1|BCOP
OG0009246	LOC119767205|XP_038111179.1|CQUI	LOC119082482|XP_037047894.1|BCOP, LOC119081116|XP_037045755.1|BCOP, LOC119066017|XP_037024130.1|BCOP
OG0009555	LOC6050125|XP_001866782.2|CQUI, LOC6052205|XP_001868504.2|CQUI, LOC6047984|XP_038105010.1|CQUI, LOC6031239|XP_001842069.2|CQUI	LOC119078883|XP_037042499.1|BCOP
OG0009556	LOC6035164|XP_001845395.2|CQUI	LOC119069266|XP_037029222.1|BCOP
OG0009557	LOC119765662|XP_038105971.1|CQUI	LOC119068337|XP_037027791.1|BCOP
OG0009559	LOC6031703|XP_001842433.2|CQUI, LOC6051225|XP_001867700.2|CQUI, LOC6034515|XP_038111922.1|CQUI, LOC6035857|XP_001845974.2|CQUI, LOC6036550|XP_038117531.1|CQUI	LOC119084958|XP_037050999.1|BCOP
OG0009921	LOC119769220|XP_038117072.1|CQUI, LOC6043305|XP_001870920.2|CQUI, LOC6048066|XP_038107453.1|CQUI, LOC6032863|XP_038117726.1|CQUI	LOC119070250|XP_037030413.1|BCOP, LOC119071327|XP_037032107.1|BCOP
OG0009924	LOC119767166|XP_038110979.1|CQUI, LOC6043536|XP_038106325.1|CQUI, LOC6043537|XP_001859635.2|CQUI, LOC6043538|XP_038106324.1|CQUI	LOC119071387|XP_037032159.1|BCOP
OG0009926	LOC6033822|XP_038114667.1|CQUI	LOC119070007|XP_037030173.1|BCOP
OG0009927	LOC6034251|XP_038113898.1|CQUI	LOC119080923|XP_037045437.1|BCOP
OG0009928	LOC6052295|XP_038106053.1|CQUI	LOC119075966|XP_037038444.1|BCOP
OG0009934	LOC119769672|XP_038118916.1|CQUI	LOC119081847|XP_037046984.1|BCOP
OG0010263	LOC6047701|XP_001864724.2|CQUI, LOC6040808|XP_001850149.2|CQUI, LOC6040810|XP_001850151.2|CQUI, LOC6040811|XP_001850152.2|CQUI	LOC119072057|XP_037033086.1|BCOP
OG0010265	LOC6047797|XP_001864803.2|CQUI	LOC119069407|XP_037029354.1|BCOP
OG0010267	LOC6044086|XP_038114696.1|CQUI	LOC119083957|XP_037049660.1|BCOP
OG0010274	LOC119766697|XP_038107926.1|CQUI, LOC119766698|XP_038107928.1|CQUI, LOC119771138|XP_038122477.1|CQUI, LOC6035165|XP_038122478.1|CQUI, LOC119771137|XP_038122475.1|CQUI, LOC6034330|XP_001844661.2|CQUI, LOC6035640|XP_038105206.1|CQUI, LOC119765341|XP_038104967.1|CQUI, LOC6053726|XP_038105340.1|CQUI, LOC119771135|XP_038122473.1|CQUI	LOC119075580|XP_037037942.1|BCOP, LOC119077461|XP_037040566.1|BCOP, LOC119082148|XP_037047444.1|BCOP, LOC119083436|XP_037049054.1|BCOP
OG0010606	LOC6052077|XP_001868404.1|CQUI, LOC6052078|XP_001868405.2|CQUI	LOC119068556|XP_037028077.1|BCOP, LOC119069208|XP_037029075.1|BCOP
OG0010608	LOC6036041|XP_038111724.1|CQUI	LOC119079072|XP_037042776.1|BCOP
OG0010609	LOC6044046|XP_001861618.2|CQUI, LOC6053424|XP_038111581.1|CQUI, LOC6044044|XP_038113827.1|CQUI, LOC119767926|XP_038113863.1|CQUI	LOC119075348|XP_037037673.1|BCOP, LOC119078541|XP_037042005.1|BCOP, LOC119066551|XP_037024985.1|BCOP, LOC119078775|XP_037042385.1|BCOP
OG0010610	LOC119769054|XP_038116875.1|CQUI, ND6|YP_003934132.1|CQUI	LOC119082526|XP_037047934.1|BCOP
OG0010813	LOC6038925|XP_038109196.1|CQUI	LOC119071727|XP_037032642.1|BCOP
OG0010814	LOC6044244|XP_038114336.1|CQUI, LOC119766790|XP_038108507.1|CQUI	LOC119075246|XP_037037540.1|BCOP
OG0010815	LOC6051073|XP_038116660.1|CQUI, LOC6049301|XP_038116659.1|CQUI, LOC6049308|XP_001866091.2|CQUI	LOC119078139|XP_037041509.1|BCOP, LOC119077689|XP_037040848.1|BCOP, LOC119077618|XP_037040730.1|BCOP, LOC119077619|XP_037040731.1|BCOP
OG0010820	LOC119766835|XP_038108832.1|CQUI	LOC119081905|XP_037047033.1|BCOP
OG0010822	LOC119770403|XP_038121142.1|CQUI	LOC119069379|XP_037029334.1|BCOP, LOC119077188|XP_037040265.1|BCOP, LOC119083381|XP_037048990.1|BCOP, LOC119083380|XP_037048989.1|BCOP, LOC119083912|XP_037049619.1|BCOP, LOC119079696|XP_037043649.1|BCOP, LOC119079697|XP_037043650.1|BCOP, LOC119081119|XP_037045758.1|BCOP, LOC119085430|XP_037051740.1|BCOP, LOC119075056|XP_037037343.1|BCOP, LOC119073205|XP_037034410.1|BCOP, LOC119082019|XP_037047232.1|BCOP, LOC119085679|XP_037052022.1|BCOP, LOC119083388|XP_037049000.1|BCOP, LOC119073176|XP_037034378.1|BCOP, LOC119085685|XP_037052025.1|BCOP, LOC119073199|XP_037034403.1|BCOP, LOC119073200|XP_037034404.1|BCOP, LOC119069023|XP_037028790.1|BCOP, LOC119068513|XP_037028013.1|BCOP
OG0010942	LOC119769112|XP_038116941.1|CQUI	LOC119076074|XP_037038618.1|BCOP
OG0010942	LOC6049232|XP_001866024.2|CQUI	LOC119072318|XP_037033403.1|BCOP, LOC119076066|XP_037038604.1|BCOP, LOC119076067|XP_037038605.1|BCOP, LOC119072308|XP_037033392.1|BCOP, LOC119072348|XP_037033435.1|BCOP, LOC119072300|XP_037033382.1|BCOP, LOC119077320|XP_037040395.1|BCOP, LOC119075627|XP_037038001.1|BCOP
OG0010943	LOC6050858|XP_001867386.2|CQUI, LOC6050862|XP_001867387.2|CQUI, LOC119766990|XP_038109890.1|CQUI, LOC6050863|XP_001867388.2|CQUI, LOC6050859|XP_001867385.2|CQUI	LOC119085403|XP_037051704.1|BCOP, LOC119075881|XP_037038342.1|BCOP
OG0010948	LOC6034253|XP_001844598.2|CQUI	LOC119084731|XP_037050698.1|BCOP, LOC119084153|XP_037049897.1|BCOP
OG0010949	LOC6043948|XP_001861530.2|CQUI, LOC6043944|XP_001861527.2|CQUI	LOC119081992|XP_037047207.1|BCOP, LOC119072137|XP_037033174.1|BCOP
OG0010950	LOC6035187|XP_001845417.2|CQUI	LOC119077888|XP_037041148.1|BCOP
OG0011066	LOC6045622|XP_038104537.1|CQUI	LOC119080080|XP_037044195.1|BCOP
OG0011067	LOC6032895|XP_038118323.1|CQUI	LOC119073457|XP_037034847.1|BCOP
OG0011070	LOC119765837|XP_038106015.1|CQUI, LOC119769196|XP_038117038.1|CQUI, LOC119769056|XP_038116876.1|CQUI, LOC119769008|XP_038116808.1|CQUI, LOC119766488|XP_038106990.1|CQUI, LOC119766336|XP_038106746.1|CQUI, LOC119769624|XP_038118722.1|CQUI	LOC119083844|XP_037049545.1|BCOP
OG0011169	LOC6043170|XP_001856874.2|CQUI, LOC6049706|XP_001866425.2|CQUI, LOC6045815|XP_001863111.2|CQUI	LOC119076041|XP_037038561.1|BCOP
OG0011171	ND2|YP_003934122.1|CQUI	LOC119084560|XP_037050471.1|BCOP
OG0011172	CYTB|YP_003934133.1|CQUI	LOC119082525|XP_037047933.1|BCOP
OG0011173	LOC119767518|XP_038112205.1|CQUI	LOC119068245|XP_037027671.1|BCOP
OG0011174	LOC6044334|XP_001861864.2|CQUI	LOC119068258|XP_037027693.1|BCOP
OG0011290	LOC119768770|XP_038115777.1|CQUI	LOC119066167|XP_037024357.1|BCOP
OG0011292	LOC6047460|XP_001864514.2|CQUI, LOC6047461|XP_001864515.2|CQUI	LOC119067502|XP_037026406.1|BCOP
OG0011295	LOC6031100|XP_001841947.2|CQUI	LOC119077911|XP_037041181.1|BCOP, LOC119066250|XP_037024471.1|BCOP, LOC119067238|XP_037025995.1|BCOP
OG0011299	LOC6031865|XP_001842566.2|CQUI	LOC119066246|XP_037024465.1|BCOP
OG0011302	LOC6032200|XP_001842842.1|CQUI	LOC119075323|XP_037037641.1|BCOP, LOC119075327|XP_037037646.1|BCOP, LOC119077348|XP_037040429.1|BCOP
OG0011302	LOC6032201|XP_001842843.1|CQUI, LOC6054101|XP_001870073.2|CQUI	LOC119072689|XP_037033858.1|BCOP
OG0011303	LOC6032559|XP_001843135.2|CQUI, LOC6032560|XP_038117787.1|CQUI, LOC6043250|XP_001857967.2|CQUI, LOC6043252|XP_001857970.2|CQUI	LOC119075646|XP_037038026.1|BCOP, LOC119075645|XP_037038024.1|BCOP, LOC119079453|XP_037043261.1|BCOP
OG0011419	LOC6045226|XP_038112429.1|CQUI	LOC119080514|XP_037044822.1|BCOP
OG0011425	LOC6034389|XP_001844707.2|CQUI	LOC119084608|XP_037050566.1|BCOP
OG0011427	LOC119766519|XP_038107043.1|CQUI	LOC119081080|XP_037045747.1|BCOP
OG0011428	LOC6054747|XP_038106294.1|CQUI, LOC119767967|XP_038114003.1|CQUI, LOC119767124|XP_038110746.1|CQUI	LOC119074656|XP_037036830.1|BCOP, LOC119069003|XP_037028775.1|BCOP, LOC119071284|XP_037032048.1|BCOP, LOC119068995|XP_037028766.1|BCOP, LOC119082582|XP_037048015.1|BCOP
OG0011431	LOC6036078|XP_001846171.2|CQUI, LOC6036077|XP_001846170.1|CQUI, LOC6036072|XP_001846165.2|CQUI	LOC119066789|XP_037025346.1|BCOP
OG0011433	COX1|YP_003934123.1|CQUI	LOC119084559|XP_037050470.1|BCOP, LOC119082523|XP_037047931.1|BCOP
OG0011434	COX2|YP_003934124.1|CQUI	LOC119084558|XP_037050469.1|BCOP
OG0011437	LOC119766001|XP_038106245.1|CQUI, LOC119768983|XP_038116778.1|CQUI	LOC119083940|XP_037049650.1|BCOP
OG0011516	LOC119771170|XP_038122588.1|CQUI	LOC119075527|XP_037037895.1|BCOP
OG0011518	LOC6047400|XP_001864466.2|CQUI, LOC6047405|XP_001864465.2|CQUI	LOC119067266|XP_037026039.1|BCOP
OG0011519	LOC119768779|XP_038115855.1|CQUI, LOC119768767|XP_038115769.1|CQUI, LOC119765542|XP_038105552.1|CQUI, LOC6049754|XP_038115787.1|CQUI, LOC6035050|XP_038105223.1|CQUI, LOC6049069|XP_038113912.1|CQUI	LOC119068037|XP_037027297.1|BCOP
OG0011520	LOC6054536|XP_038118015.1|CQUI	LOC119082147|XP_037047442.1|BCOP
OG0011521	LOC6044557|XP_001862056.2|CQUI	LOC119066726|XP_037025241.1|BCOP
OG0011523	LOC6054226|XP_038120095.1|CQUI	LOC119084416|XP_037050279.1|BCOP
OG0011527	LOC6042194|XP_038109002.1|CQUI	LOC119081056|XP_037045665.1|BCOP
OG0011533	LOC119766266|XP_038106636.1|CQUI, LOC119769079|XP_038116906.1|CQUI	LOC119080844|XP_037045300.1|BCOP
OG0011534	LOC6033305|XP_038111753.1|CQUI, LOC6033310|XP_001843776.2|CQUI, LOC6033309|XP_001843775.2|CQUI, LOC6033306|XP_038106991.1|CQUI, LOC119771174|XP_038122596.1|CQUI, LOC119771176|XP_038122598.1|CQUI, LOC119771175|XP_038122597.1|CQUI, LOC6051965|XP_038113506.1|CQUI, LOC6033308|XP_038110459.1|CQUI	LOC119084336|XP_037050161.1|BCOP, LOC119082076|XP_037047310.1|BCOP
OG0011536	LOC119765144|XP_038104298.1|CQUI, LOC119765250|XP_038104658.1|CQUI	LOC119072675|XP_037033845.1|BCOP
OG0011602	LOC6039875|XP_038117085.1|CQUI	LOC119081105|XP_037045740.1|BCOP
OG0011604	LOC6041521|XP_001850771.2|CQUI, LOC6041522|XP_038111069.1|CQUI, LOC6041520|XP_001850770.2|CQUI	LOC119078597|XP_037042080.1|BCOP
OG0011606	LOC6034002|XP_038117590.1|CQUI	LOC119077863|XP_037041095.1|BCOP
OG0011607	LOC6052914|XP_001869094.2|CQUI	LOC119070618|XP_037030942.1|BCOP, LOC119070500|XP_037030743.1|BCOP
OG0011608	ND1|YP_003934134.1|CQUI	LOC119082522|XP_037047929.1|BCOP
OG0011620	LOC119767818|XP_038113317.1|CQUI, LOC6032223|XP_038116036.1|CQUI, LOC119766357|XP_038106776.1|CQUI, LOC119767253|XP_038111351.1|CQUI, LOC119766568|XP_038107282.1|CQUI, LOC119771141|XP_038122488.1|CQUI, LOC119771208|XP_038122835.1|CQUI	LOC119082288|XP_037047657.1|BCOP, LOC119072708|XP_037033873.1|BCOP, LOC119085780|XP_037052171.1|BCOP
OG0011685	LOC6044335|XP_038104312.1|CQUI	LOC119068243|XP_037027666.1|BCOP
OG0011686	LOC6052744|XP_001868959.2|CQUI	LOC119069632|XP_037029631.1|BCOP
OG0011687	LOC119771238|XP_038122976.1|CQUI	LOC119077264|XP_037040307.1|BCOP
OG0011688	LOC6050387|XP_001867007.2|CQUI, LOC6050542|XP_038106416.1|CQUI, LOC119766078|XP_038106387.1|CQUI, LOC6040004|XP_038110905.1|CQUI, LOC6040434|XP_001849825.2|CQUI	LOC119083900|XP_037049607.1|BCOP
OG0011689	LOC6039035|XP_001848713.2|CQUI	LOC119080615|XP_037044916.1|BCOP
OG0011691	LOC6041369|XP_038122828.1|CQUI, LOC6041357|XP_001850631.2|CQUI	LOC119079988|XP_037044040.1|BCOP
OG0011697	LOC6043225|XP_001857716.2|CQUI, LOC6043226|XP_001857720.2|CQUI	LOC119072897|XP_037034117.1|BCOP, LOC119067938|XP_037027148.1|BCOP
OG0011702	LOC6053601|XP_001869650.2|CQUI	LOC119068253|XP_037027686.1|BCOP
OG0011702	LOC6053596|XP_001869652.2|CQUI	LOC119071385|XP_037032149.1|BCOP
OG0011789	LOC6044337|XP_001861867.2|CQUI	LOC119068229|XP_037027632.1|BCOP
OG0011796	LOC6037671|XP_038117899.1|CQUI, LOC6049581|XP_001866309.2|CQUI, LOC119766170|XP_038106511.1|CQUI	LOC119079211|XP_037042893.1|BCOP, LOC119083925|XP_037049634.1|BCOP, LOC119077032|XP_037040052.1|BCOP, LOC119067752|XP_037026772.1|BCOP, LOC119074686|XP_037036865.1|BCOP
OG0011799	LOC6037290|XP_038120636.1|CQUI, LOC6037291|XP_038117249.1|CQUI	LOC119080787|XP_037045252.1|BCOP
OG0011800	LOC119770311|XP_038120888.1|CQUI, LOC119769621|XP_038118712.1|CQUI	LOC119085356|XP_037051629.1|BCOP, LOC119071011|XP_037031505.1|BCOP, LOC119070989|XP_037031474.1|BCOP
OG0011801	LOC6050293|XP_001866926.2|CQUI, LOC6038516|XP_001848307.2|CQUI	LOC119078900|XP_037042523.1|BCOP
OG0011819	LOC119768885|XP_038116487.1|CQUI, LOC119769996|XP_038119932.1|CQUI, LOC119770692|XP_038121959.1|CQUI, LOC119767351|XP_038111682.1|CQUI, LOC119769909|XP_038119663.1|CQUI	LOC119083276|XP_037048858.1|BCOP
OG0011926	LOC6051392|XP_038114597.1|CQUI	LOC119067638|XP_037026632.1|BCOP, LOC119074014|XP_037035844.1|BCOP
OG0011929	LOC6045161|XP_038114226.1|CQUI, LOC6045163|XP_001862562.2|CQUI	LOC119077128|XP_037040197.1|BCOP
OG0011931	LOC6043911|XP_001861494.2|CQUI	LOC119078447|XP_037041871.1|BCOP
OG0011932	LOC6031221|XP_038111272.1|CQUI	LOC119075359|XP_037037686.1|BCOP
OG0011933	LOC6036367|XP_038113633.1|CQUI, LOC6036368|XP_038110779.1|CQUI	LOC119066329|XP_037024624.1|BCOP
OG0011934	LOC6031733|XP_038106778.1|CQUI	LOC119085309|XP_037051554.1|BCOP
OG0011935	LOC6033150|XP_038107357.1|CQUI, LOC6033149|XP_001843638.2|CQUI	LOC119067450|XP_037026329.1|BCOP, LOC119072859|XP_037034061.1|BCOP
OG0011936	LOC6049450|XP_038111855.1|CQUI, LOC119767404|XP_038111856.1|CQUI, LOC6049451|XP_038106931.1|CQUI, LOC6049452|XP_001866207.2|CQUI	LOC119080793|XP_037045258.1|BCOP, LOC119085735|XP_037052099.1|BCOP, LOC119080772|XP_037045234.1|BCOP
OG0011943	LOC119770601|XP_038121743.1|CQUI	LOC119084079|XP_037049809.1|BCOP
OG0011963	LOC119769158|XP_038116989.1|CQUI	LOC119078631|XP_037042123.1|BCOP
OG0012065	LOC6040715|XP_001850065.2|CQUI, LOC119770054|XP_038120123.1|CQUI	LOC119073544|XP_037034990.1|BCOP
OG0012066	LOC6031434|XP_001842239.1|CQUI, LOC6031433|XP_001842238.2|CQUI	LOC119083573|XP_037049214.1|BCOP, LOC119075324|XP_037037643.1|BCOP, LOC119067917|XP_037027113.1|BCOP, LOC119080447|XP_037044707.1|BCOP
OG0012068	LOC6033921|XP_038105626.1|CQUI	LOC119073259|XP_037034527.1|BCOP, LOC119085529|XP_037051843.1|BCOP
OG0012069	LOC6039562|XP_001849157.2|CQUI, LOC6039563|XP_001849158.2|CQUI	LOC119077400|XP_037040502.1|BCOP, LOC119072529|XP_037033672.1|BCOP
OG0012070	LOC6052249|XP_001868544.2|CQUI	LOC119073683|XP_037035184.1|BCOP, LOC119074514|XP_037036572.1|BCOP, LOC119077465|XP_037040569.1|BCOP, LOC119075452|XP_037037784.1|BCOP
OG0012072	LOC6038229|XP_038118226.1|CQUI, LOC6038232|XP_001848058.2|CQUI	LOC119080849|XP_037045309.1|BCOP
OG0012075	LOC6031837|XP_038110759.1|CQUI	LOC119072270|XP_037033356.1|BCOP
OG0012076	LOC6033202|XP_001843680.2|CQUI	LOC119079975|XP_037044007.1|BCOP
OG0012079	LOC6032363|XP_038110488.1|CQUI, LOC6050642|XP_038110492.1|CQUI, LOC6032361|XP_038110490.1|CQUI	LOC119083952|XP_037049656.1|BCOP, LOC119086051|XP_037052520.1|BCOP, LOC119071393|XP_037032168.1|BCOP
OG0012082	LOC6044723|XP_001862188.1|CQUI, LOC6044725|XP_001862189.1|CQUI, LOC6044722|XP_038119577.1|CQUI	LOC119078485|XP_037041937.1|BCOP
OG0012083	LOC6046249|XP_001863476.2|CQUI, LOC6046252|XP_001863479.2|CQUI, LOC6046251|XP_038121262.1|CQUI	LOC119077437|XP_037040548.1|BCOP
OG0012086	LOC119770725|XP_038122043.1|CQUI	LOC119074882|XP_037037117.1|BCOP, LOC119073478|XP_037034878.1|BCOP
OG0012090	LOC6051506|XP_001867940.2|CQUI, LOC6052972|XP_038110946.1|CQUI	LOC119074612|XP_037036766.1|BCOP, LOC119074132|XP_037036010.1|BCOP, LOC119085533|XP_037051844.1|BCOP, LOC119072722|XP_037033892.1|BCOP
OG0012210	LOC119771125|XP_038122458.1|CQUI	LOC119072593|XP_037033743.1|BCOP, LOC119068879|XP_037028615.1|BCOP
OG0012211	LOC6038441|XP_038105027.1|CQUI	LOC119082329|XP_037047733.1|BCOP
OG0012212	LOC6036767|XP_001846766.2|CQUI	LOC119068929|XP_037028689.1|BCOP
OG0012213	LOC6042017|XP_038110541.1|CQUI	LOC119069796|XP_037029839.1|BCOP
OG0012216	LOC6040107|XP_038117698.1|CQUI	LOC119080188|XP_037044322.1|BCOP
OG0012217	LOC6051570|XP_038117222.1|CQUI	LOC119074378|XP_037036383.1|BCOP, LOC119078734|XP_037042311.1|BCOP, LOC119074010|XP_037035840.1|BCOP, LOC119073219|XP_037034425.1|BCOP, LOC119081008|XP_037045583.1|BCOP, LOC119066498|XP_037024904.1|BCOP
OG0012218	LOC6033543|XP_001843977.2|CQUI, LOC119769277|XP_038117170.1|CQUI	LOC119080089|XP_037044206.1|BCOP
OG0012222	LOC6034594|XP_001844888.2|CQUI	LOC119070570|XP_037030871.1|BCOP, LOC119068991|XP_037028762.1|BCOP
OG0012225	LOC6044894|XP_038121880.1|CQUI	LOC119077874|XP_037041121.1|BCOP
OG0012230	LOC6032940|XP_001843460.1|CQUI	LOC119075565|XP_037037928.1|BCOP, LOC119077101|XP_037040154.1|BCOP
OG0012233	LOC6033144|XP_038112252.1|CQUI	LOC119085832|XP_037052227.1|BCOP
OG0012234	LOC6043458|XP_038112732.1|CQUI	LOC119081974|XP_037047182.1|BCOP
OG0012237	LOC6048758|XP_038114843.1|CQUI	LOC119076734|XP_037039546.1|BCOP
OG0012239	LOC6032721|XP_038120105.1|CQUI, LOC6043447|XP_038118006.1|CQUI	LOC119070276|XP_037030432.1|BCOP
OG0012244	LOC6046487|XP_038108836.1|CQUI	LOC119083511|XP_037049124.1|BCOP
OG0012256	LOC6038433|XP_038105429.1|CQUI	LOC119077677|XP_037040825.1|BCOP, LOC119076829|XP_037039724.1|BCOP, LOC119076828|XP_037039723.1|BCOP, LOC119078984|XP_037042629.1|BCOP
OG0012366	LOC6045247|XP_038109626.1|CQUI	LOC119068348|XP_037027799.1|BCOP, LOC119075637|XP_037038014.1|BCOP
OG0012369	LOC6034477|XP_001844787.2|CQUI	LOC119069447|XP_037029397.1|BCOP
OG0012369	LOC6034482|XP_001844790.2|CQUI	LOC119069446|XP_037029395.1|BCOP
OG0012376	LOC6031036|XP_001841888.1|CQUI, LOC6031038|XP_038121613.1|CQUI	LOC119078117|XP_037041465.1|BCOP
OG0012380	LOC6033528|XP_038117173.1|CQUI, LOC6033529|XP_001843966.2|CQUI	LOC119079435|XP_037043245.1|BCOP
OG0012385	LOC6030814|XP_038116756.1|CQUI	LOC119080606|XP_037044901.1|BCOP, LOC119072636|XP_037033776.1|BCOP
OG0012386	LOC6050452|XP_001867058.2|CQUI, LOC6050454|XP_001867057.1|CQUI	LOC119077127|XP_037040196.1|BCOP
OG0012390	LOC6032968|XP_038109699.1|CQUI	LOC119081253|XP_037045882.1|BCOP, LOC119078519|XP_037041977.1|BCOP, LOC119077493|XP_037040611.1|BCOP
OG0012391	LOC6036472|XP_001846522.2|CQUI	LOC119077035|XP_037040055.1|BCOP
OG0012396	LOC6047498|XP_038121728.1|CQUI	LOC119074742|XP_037036899.1|BCOP
OG0012401	LOC6043766|XP_001861373.1|CQUI	LOC119083504|XP_037049118.1|BCOP, LOC119075975|XP_037038457.1|BCOP, LOC119075974|XP_037038456.1|BCOP
OG0012402	LOC6052225|XP_038118453.1|CQUI	LOC119075968|XP_037038447.1|BCOP, LOC119071785|XP_037032740.1|BCOP
OG0012403	LOC6048632|XP_038118778.1|CQUI	LOC119075961|XP_037038437.1|BCOP
OG0012405	LOC6040167|XP_038121984.1|CQUI	LOC119076619|XP_037039377.1|BCOP, LOC119082604|XP_037048061.1|BCOP, LOC119069833|XP_037029896.1|BCOP, LOC119072891|XP_037034113.1|BCOP
OG0012408	LOC119770365|XP_038121014.1|CQUI	LOC119070513|XP_037030773.1|BCOP
OG0012408	LOC6038942|XP_001848631.2|CQUI	LOC119082864|XP_037048422.1|BCOP
OG0012410	LOC6038123|XP_038111954.1|CQUI	LOC119074806|XP_037036985.1|BCOP, LOC119074200|XP_037036091.1|BCOP
OG0012415	LOC6047165|XP_001864258.2|CQUI	LOC119071290|XP_037032056.1|BCOP
OG0012418	LOC119770109|XP_038120316.1|CQUI, LOC119767845|XP_038113444.1|CQUI, LOC119769883|XP_038119600.1|CQUI	LOC119069664|XP_037029676.1|BCOP, LOC119074981|XP_037037279.1|BCOP
OG0012522	LOC6042732|XP_038105105.1|CQUI	LOC119067693|XP_037026712.1|BCOP
OG0012524	LOC6054821|XP_038122983.1|CQUI	LOC119081378|XP_037046158.1|BCOP
OG0012525	LOC6052743|XP_038121560.1|CQUI	LOC119069634|XP_037029635.1|BCOP
OG0012527	LOC6043387|XP_038123045.1|CQUI	LOC119068851|XP_037028562.1|BCOP
OG0012528	LOC6051865|XP_038104164.1|CQUI	LOC119069361|XP_037029329.1|BCOP
OG0012531	LOC6045393|XP_001862771.2|CQUI	LOC119077835|XP_037041047.1|BCOP, LOC119067741|XP_037026765.1|BCOP, LOC119067742|XP_037026767.1|BCOP
OG0012532	LOC119767302|XP_038111542.1|CQUI, LOC6045405|XP_038111539.1|CQUI, LOC6045402|XP_038111536.1|CQUI	LOC119076599|XP_037039349.1|BCOP, LOC119067965|XP_037027192.1|BCOP
OG0012533	LOC119765569|XP_038105635.1|CQUI	LOC119067005|XP_037025627.1|BCOP
OG0012535	LOC6039352|XP_038104842.1|CQUI	LOC119068413|XP_037027872.1|BCOP
OG0012538	LOC6048037|XP_001865010.2|CQUI, LOC6048038|XP_001865011.2|CQUI	LOC119073528|XP_037034961.1|BCOP, LOC119065984|XP_037024086.1|BCOP, LOC119079372|XP_037043137.1|BCOP
OG0012544	LOC6049147|XP_038114514.1|CQUI	LOC119078387|XP_037041784.1|BCOP, LOC119082153|XP_037047450.1|BCOP
OG0012546	LOC6044828|XP_038117208.1|CQUI	LOC119073978|XP_037035781.1|BCOP, LOC119074050|XP_037035893.1|BCOP
OG0012548	LOC6043983|XP_038118520.1|CQUI	LOC119074099|XP_037035963.1|BCOP
OG0012551	LOC6041982|XP_001851158.2|CQUI	LOC119079421|XP_037043219.1|BCOP, LOC119079258|XP_037042932.1|BCOP
OG0012552	LOC6033571|XP_038118330.1|CQUI	LOC119079998|XP_037044060.1|BCOP
OG0012553	LOC6043138|XP_001856169.2|CQUI, LOC6043137|XP_001856164.2|CQUI	LOC119085745|XP_037052118.1|BCOP, LOC119069896|XP_037029998.1|BCOP, LOC119073293|XP_037034575.1|BCOP, LOC119080258|XP_037044405.1|BCOP
OG0012557	LOC6032933|XP_001843453.2|CQUI	LOC119083704|XP_037049387.1|BCOP
OG0012559	LOC6031378|XP_001842189.2|CQUI	LOC119086009|XP_037052480.1|BCOP
OG0012562	LOC6054231|XP_038114281.1|CQUI	LOC119071756|XP_037032690.1|BCOP
OG0012563	LOC6044250|XP_001861789.2|CQUI	LOC119066699|XP_037025192.1|BCOP
OG0012565	LOC6036120|XP_038111688.1|CQUI	LOC119074209|XP_037036102.1|BCOP
OG0012567	LOC6033357|XP_038107631.1|CQUI	LOC119083101|XP_037048623.1|BCOP
OG0012569	LOC6048076|XP_001865046.2|CQUI	LOC119075856|XP_037038305.1|BCOP
OG0012572	LOC6050393|XP_038119935.1|CQUI	LOC119074516|XP_037036574.1|BCOP
OG0012573	LOC6041200|XP_038118329.1|CQUI	LOC119078051|XP_037041365.1|BCOP, LOC119078054|XP_037041374.1|BCOP, LOC119067628|XP_037026616.1|BCOP
