Orthogroup	CQUI.longest_only	DSER.longest_only
OG0007608	LOC6034549|XP_001844849.2|CQUI	LOC110176713|XP_020798812.1|DSER
OG0007609	LOC6034551|XP_001844851.2|CQUI	LOC110176069|XP_020797950.1|DSER
OG0007610	LOC6037238|XP_038114160.1|CQUI	LOC110177237|XP_020799534.1|DSER
OG0007611	LOC6037235|XP_038108646.1|CQUI	LOC110185466|XP_020809967.1|DSER
OG0007612	LOC6037234|XP_001847164.2|CQUI	LOC110176991|XP_020799162.1|DSER
OG0007613	LOC6037223|XP_038111253.1|CQUI	LOC110179233|XP_020802345.1|DSER
OG0007614	LOC6037199|XP_001847129.2|CQUI	LOC110182760|XP_020806530.1|DSER
OG0007615	LOC6037200|XP_038112374.1|CQUI	LOC110190632|XP_020816886.1|DSER
OG0007616	LOC6037201|XP_001847131.2|CQUI	LOC110190872|XP_020817183.1|DSER
OG0007617	LOC6037203|XP_038112373.1|CQUI	LOC110189872|XP_020815772.1|DSER
OG0007618	LOC6037206|XP_001847136.2|CQUI	LOC110190327|XP_020816381.1|DSER
OG0007619	LOC6037207|XP_038110127.1|CQUI	LOC110189913|XP_020815844.1|DSER
OG0007620	LOC6037212|XP_038109985.1|CQUI	LOC110191298|XP_020817766.1|DSER
OG0007621	LOC6037222|XP_001847152.2|CQUI	LOC110176269|XP_020798247.1|DSER
OG0007622	LOC6040533|XP_038113830.1|CQUI	LOC110178969|XP_020801933.1|DSER
OG0007623	LOC6040538|XP_038112703.1|CQUI	LOC110178576|XP_020801407.1|DSER
OG0007624	LOC6040524|XP_038114299.1|CQUI	LOC110176726|XP_020798827.1|DSER
OG0007625	LOC6040529|XP_038111602.1|CQUI	LOC110181222|XP_020804571.1|DSER
OG0007626	LOC6040565|XP_001849945.1|CQUI	LOC110188898|XP_020814478.1|DSER
OG0007627	LOC6040562|XP_038110642.1|CQUI	LOC110177541|XP_020799969.1|DSER
OG0007628	LOC6041672|XP_038104105.1|CQUI	LOC110185449|XP_020809941.1|DSER
OG0007629	LOC6035227|XP_038122586.1|CQUI	LOC110190789|XP_020817086.1|DSER
OG0007630	LOC6048477|XP_001865388.2|CQUI	LOC110188432|XP_020813817.1|DSER
OG0007631	LOC6042768|XP_038116429.1|CQUI	LOC110177314|XP_020799645.1|DSER
OG0007632	LOC119766390|XP_038106829.1|CQUI	LOC110178828|XP_020801753.1|DSER
OG0007633	LOC6032949|XP_001843468.2|CQUI	LOC110187520|XP_020812574.1|DSER
OG0007635	LOC6041543|XP_038111123.1|CQUI	LOC110185656|XP_020810274.1|DSER
OG0007638	LOC119769182|XP_038117015.1|CQUI, LOC119770023|XP_038120006.1|CQUI	LOC110182176|XP_020805835.1|DSER
OG0007639	LOC6043711|XP_001861335.2|CQUI	LOC110177113|XP_020799316.1|DSER, LOC110180111|XP_020803405.1|DSER
OG0007640	LOC6045407|XP_038106968.1|CQUI	LOC110178348|XP_020801125.1|DSER
OG0007641	LOC6044290|XP_001861822.2|CQUI	LOC110188578|XP_020814001.1|DSER
OG0007651	LOC6034313|XP_038104211.1|CQUI, LOC6034312|XP_001844646.2|CQUI	LOC110180343|XP_020803664.1|DSER
OG0007664	LOC6048860|XP_038122644.1|CQUI	LOC110186784|XP_020811717.1|DSER
OG0007666	LOC6035090|XP_038105572.1|CQUI	LOC110184400|XP_020808585.1|DSER
OG0007668	LOC6041674|XP_001850901.2|CQUI	LOC110183827|XP_020807839.1|DSER
OG0007669	LOC6038178|XP_038113778.1|CQUI	LOC110180318|XP_020803633.1|DSER
OG0007670	LOC6038179|XP_038113768.1|CQUI	LOC110180317|XP_020803632.1|DSER
OG0007671	LOC6044326|XP_038115172.1|CQUI	LOC110184451|XP_020808649.1|DSER
OG0007672	LOC6054816|XP_001871000.2|CQUI	LOC110182458|XP_020806153.1|DSER
OG0007673	LOC6045219|XP_038117264.1|CQUI	LOC110186889|XP_020811848.1|DSER
OG0007674	LOC6053089|XP_038104749.1|CQUI	LOC110181753|XP_020805275.1|DSER
OG0007675	LOC6049032|XP_001865859.2|CQUI	LOC110183235|XP_020807110.1|DSER
OG0007676	LOC6049042|XP_001865858.2|CQUI	LOC110176045|XP_020797916.1|DSER
OG0007677	LOC6049041|XP_001865868.2|CQUI	LOC110180417|XP_020803740.1|DSER
OG0007678	LOC6047028|XP_001864138.2|CQUI	LOC110176009|XP_020797873.1|DSER
OG0007679	LOC119771142|XP_038122489.1|CQUI	LOC110175957|XP_020797804.1|DSER
OG0007680	LOC6038192|XP_001848022.2|CQUI	LOC110185686|XP_020810313.1|DSER
OG0007681	LOC6051663|XP_038122699.1|CQUI	LOC110188134|XP_020813381.1|DSER
OG0007682	LOC6042758|XP_038105041.1|CQUI	LOC110181948|XP_020805547.1|DSER
OG0007684	LOC6044975|XP_001862397.1|CQUI	LOC110183226|XP_020807101.1|DSER
OG0007685	LOC6046579|XP_038104974.1|CQUI	LOC110181761|XP_020805284.1|DSER
OG0007686	LOC6043384|XP_038114144.1|CQUI	LOC110181915|XP_020805508.1|DSER
OG0007687	LOC6051582|XP_038122454.1|CQUI, LOC119765127|XP_038104247.1|CQUI	LOC110184126|XP_020808192.1|DSER
OG0007689	LOC6048471|XP_038117109.1|CQUI	LOC110176106|XP_020798004.1|DSER
OG0007690	LOC6034319|XP_001844652.1|CQUI	LOC110179467|XP_020802691.1|DSER
OG0007692	LOC6051501|XP_038104423.1|CQUI	LOC110181805|XP_020805349.1|DSER
OG0007693	LOC6051499|XP_001867935.2|CQUI	LOC110181752|XP_020805273.1|DSER
OG0007694	LOC6051125|XP_001867609.2|CQUI	LOC110176187|XP_020798097.1|DSER
OG0007695	LOC6045741|XP_038107976.1|CQUI	LOC110181747|XP_020805266.1|DSER
OG0007696	LOC6050066|XP_001866734.2|CQUI	LOC110185200|XP_020809585.1|DSER
OG0007697	LOC6049761|XP_001866461.2|CQUI	LOC110189876|XP_020815778.1|DSER
OG0007698	LOC6052316|XP_038104291.1|CQUI	LOC110183519|XP_020807465.1|DSER
OG0007699	LOC6054358|XP_038122937.1|CQUI	LOC110184535|XP_020808772.1|DSER
OG0007700	LOC6052349|XP_038122556.1|CQUI	LOC110180136|XP_020803441.1|DSER
OG0007701	LOC6052276|XP_038105152.1|CQUI	LOC110182843|XP_020806634.1|DSER
OG0007702	LOC6052275|XP_038104618.1|CQUI	LOC110182503|XP_020806210.1|DSER
OG0007703	LOC6047713|XP_001864735.2|CQUI	LOC110181710|XP_020805218.1|DSER
OG0007704	LOC6046907|XP_038104744.1|CQUI	LOC110186829|XP_020811779.1|DSER
OG0007705	LOC6053691|XP_038104567.1|CQUI	LOC110181944|XP_020805539.1|DSER
OG0007706	LOC6050932|XP_038104334.1|CQUI	LOC110178850|XP_020801769.1|DSER
OG0007707	LOC6050933|XP_038105671.1|CQUI	LOC110182103|XP_020805745.1|DSER
OG0007708	LOC6051386|XP_038112207.1|CQUI	LOC110179465|XP_020802687.1|DSER
OG0007709	LOC6049207|XP_038106397.1|CQUI	LOC110184209|XP_020808315.1|DSER
OG0007710	LOC119766105|XP_038106427.1|CQUI	LOC110181764|XP_020805293.1|DSER
OG0007711	LOC6054433|XP_001870346.1|CQUI	LOC110179089|XP_020802134.1|DSER
OG0007712	LOC6053047|XP_038121443.1|CQUI	LOC110187047|XP_020812082.1|DSER
OG0007714	LOC6044149|XP_001861702.1|CQUI	LOC110175913|XP_020797745.1|DSER
OG0007715	LOC6049180|XP_038106734.1|CQUI	LOC110179479|XP_020802711.1|DSER
OG0007716	LOC6045251|XP_001862643.2|CQUI	LOC110180290|XP_020803606.1|DSER
OG0007717	LOC6050924|XP_001867440.1|CQUI	LOC110186414|XP_020811249.1|DSER
OG0007718	LOC6045343|XP_001862732.2|CQUI	LOC110181783|XP_020805321.1|DSER
OG0007719	LOC6052025|XP_038105554.1|CQUI	LOC110187056|XP_020812091.1|DSER
OG0007720	LOC6044216|XP_001861756.2|CQUI	LOC110187059|XP_020812103.1|DSER
OG0007721	LOC6044208|XP_038113186.1|CQUI	LOC110179049|XP_020802064.1|DSER
OG0007722	LOC6054682|XP_038121853.1|CQUI	LOC110179060|XP_020802079.1|DSER
OG0007723	LOC6054604|XP_038104460.1|CQUI	LOC110179064|XP_020802085.1|DSER
OG0007724	LOC6044431|XP_001861949.2|CQUI	LOC110178176|XP_020800869.1|DSER
OG0007725	LOC6054480|XP_038122541.1|CQUI	LOC110175915|XP_020797750.1|DSER
OG0007727	LOC6052595|XP_038105045.1|CQUI	LOC110184214|XP_020808322.1|DSER
OG0007728	LOC6044992|XP_038112317.1|CQUI	LOC110181477|XP_020804885.1|DSER
OG0007729	LOC6044996|XP_038122829.1|CQUI	LOC110182098|XP_020805742.1|DSER
OG0007730	LOC6044762|XP_038122691.1|CQUI	LOC110181587|XP_020805039.1|DSER
OG0007732	LOC6048958|XP_038117502.1|CQUI	LOC110175937|XP_020797777.1|DSER
OG0007735	LOC6045131|XP_001862533.1|CQUI	LOC110184308|XP_020808455.1|DSER
OG0007736	LOC6036921|XP_038104006.1|CQUI	LOC110182205|XP_020805891.1|DSER
OG0007737	LOC6037927|XP_038109365.1|CQUI	LOC110177240|XP_020799535.1|DSER
OG0007738	LOC6037939|XP_038122583.1|CQUI	LOC110191442|XP_020817963.1|DSER
OG0007739	LOC6042681|XP_001853435.2|CQUI	LOC110184379|XP_020808542.1|DSER
OG0007740	LOC6042695|XP_038104246.1|CQUI	LOC110187072|XP_020812121.1|DSER
OG0007741	LOC6042499|XP_038122803.1|CQUI	LOC110179610|XP_020802867.1|DSER
OG0007742	LOC6039063|XP_038112797.1|CQUI	LOC110184583|XP_020808827.1|DSER
OG0007743	LOC6046975|XP_038122746.1|CQUI	LOC110186317|XP_020811112.1|DSER
OG0007744	LOC6053775|XP_001869804.2|CQUI	LOC110183007|XP_020806855.1|DSER
OG0007745	LOC6048774|XP_038105485.1|CQUI	LOC110187642|XP_020812710.1|DSER
OG0007747	LOC6050775|XP_038107338.1|CQUI	LOC110181890|XP_020805478.1|DSER
OG0007748	LOC6038330|XP_038122467.1|CQUI	LOC110176023|XP_020797893.1|DSER
OG0007750	LOC6047654|XP_001864690.2|CQUI	LOC110186370|XP_020811180.1|DSER
OG0007752	LOC6053536|XP_001869600.2|CQUI	LOC110184610|XP_020808862.1|DSER
OG0007755	LOC6052578|XP_038121672.1|CQUI	LOC110183234|XP_020807109.1|DSER
OG0007756	LOC6034417|XP_038122766.1|CQUI	LOC110184315|XP_020808463.1|DSER
OG0007757	LOC6034428|XP_038108334.1|CQUI	LOC110182568|XP_020806276.1|DSER
OG0007760	LOC6034457|XP_001844770.2|CQUI	LOC110179449|XP_020802656.1|DSER
OG0007761	LOC6034471|XP_038122821.1|CQUI	LOC110184527|XP_020808761.1|DSER
OG0007762	LOC6034472|XP_038115983.1|CQUI	LOC110184530|XP_020808765.1|DSER
OG0007763	LOC6034474|XP_001844784.1|CQUI	LOC110178183|XP_020800874.1|DSER
OG0007764	LOC6034476|XP_038122923.1|CQUI	LOC110184811|XP_020809109.1|DSER
OG0007765	LOC6034480|XP_038104014.1|CQUI	LOC110184812|XP_020809111.1|DSER
OG0007766	LOC6034483|XP_038104015.1|CQUI	LOC110183967|XP_020807985.1|DSER
OG0007768	LOC6052779|XP_038113508.1|CQUI	LOC110179477|XP_020802709.1|DSER
OG0007769	LOC6051179|XP_001867661.1|CQUI	LOC110179506|XP_020802741.1|DSER
OG0007770	LOC6049167|XP_038122974.1|CQUI	LOC110182614|XP_020806334.1|DSER
OG0007771	LOC6031445|XP_001842249.2|CQUI	LOC110185778|XP_020810439.1|DSER
OG0007772	LOC6042570|XP_038105036.1|CQUI	LOC110179624|XP_020802889.1|DSER
OG0007773	LOC6034791|XP_038112738.1|CQUI	LOC110185741|XP_020810391.1|DSER
OG0007774	LOC6031438|XP_038105652.1|CQUI	LOC110176721|XP_020798821.1|DSER
OG0007775	LOC6052605|XP_038105818.1|CQUI	LOC110180624|XP_020803967.1|DSER
OG0007776	LOC6053471|XP_038122686.1|CQUI	LOC110176006|XP_020797870.1|DSER
OG0007777	LOC6043994|XP_038116333.1|CQUI	LOC110175929|XP_020797767.1|DSER
OG0007779	LOC119765085|XP_038104145.1|CQUI	LOC110190484|XP_020816655.1|DSER
OG0007780	LOC6052646|XP_038105404.1|CQUI	LOC110182556|XP_020806267.1|DSER
OG0007781	LOC119769479|XP_038118005.1|CQUI	LOC110181719|XP_020805232.1|DSER
OG0007782	LOC6039069|XP_038104568.1|CQUI	LOC110183056|XP_020806900.1|DSER
OG0007784	LOC6051726|XP_001868120.2|CQUI	LOC110176456|XP_020798467.1|DSER
OG0007786	LOC6053054|XP_038105741.1|CQUI	LOC110178131|XP_020800815.1|DSER
OG0007787	LOC119765323|XP_038104889.1|CQUI	LOC110176447|XP_020798455.1|DSER
OG0007788	LOC6034808|XP_001845080.2|CQUI	LOC110188335|XP_020813702.1|DSER
OG0007789	LOC6046774|XP_038104944.1|CQUI	LOC110177264|XP_020799574.1|DSER
OG0007790	LOC6036488|XP_038105712.1|CQUI	LOC110177399|XP_020799763.1|DSER
OG0007792	LOC6042419|XP_038113154.1|CQUI	LOC110179101|XP_020802147.1|DSER
OG0007793	LOC119769520|XP_038118274.1|CQUI	LOC110189996|XP_020815956.1|DSER
OG0007794	LOC6034931|XP_038113474.1|CQUI	LOC110180151|XP_020803459.1|DSER
OG0007795	LOC6048844|XP_001865691.2|CQUI	LOC110181880|XP_020805466.1|DSER
OG0007796	LOC6032710|XP_001843262.2|CQUI	LOC110189032|XP_020814657.1|DSER
OG0007797	LOC6047473|XP_038122879.1|CQUI	LOC110186979|XP_020811989.1|DSER
OG0007798	LOC6054407|XP_038112909.1|CQUI	LOC110186980|XP_020811991.1|DSER
OG0007799	LOC6052080|XP_001868407.1|CQUI	LOC110188626|XP_020814058.1|DSER
OG0007800	LOC6044840|XP_001862290.2|CQUI	LOC110187653|XP_020812728.1|DSER
OG0007801	LOC6035567|XP_038107035.1|CQUI	LOC110191079|XP_020817473.1|DSER
OG0007802	LOC119771186|XP_038122713.1|CQUI	LOC110189190|XP_020814821.1|DSER
OG0007803	LOC6032576|XP_038104221.1|CQUI	LOC110186314|XP_020811096.1|DSER
OG0007804	LOC6035085|XP_038122773.1|CQUI	LOC110191972|XP_020818648.1|DSER
OG0007805	LOC6048399|XP_001865322.2|CQUI	LOC110176121|XP_020798017.1|DSER
OG0007806	LOC6048398|XP_038122542.1|CQUI	LOC110176116|XP_020798012.1|DSER
OG0007808	LOC6046418|XP_038122936.1|CQUI	LOC110190792|XP_020817094.1|DSER
OG0007811	LOC6032633|XP_038105259.1|CQUI	LOC110186836|XP_020811785.1|DSER
OG0007812	LOC6032652|XP_001843219.2|CQUI	LOC110184375|XP_020808533.1|DSER
OG0007814	LOC6037468|XP_038104007.1|CQUI	LOC110181543|XP_020804984.1|DSER
OG0007815	LOC6039935|XP_001849432.2|CQUI	LOC110179104|XP_020802151.1|DSER
OG0007816	LOC6035392|XP_001845592.2|CQUI	LOC110184631|XP_020808886.1|DSER
OG0007817	LOC6035391|XP_038104697.1|CQUI	LOC110190946|XP_020817279.1|DSER
OG0007818	LOC6031659|XP_038104431.1|CQUI	LOC110191169|XP_020817588.1|DSER
OG0007819	LOC6037472|XP_001847381.2|CQUI	LOC110180101|XP_020803387.1|DSER
OG0007820	LOC6033670|XP_038113389.1|CQUI	LOC110190948|XP_020817285.1|DSER
OG0007821	LOC6033667|XP_001844093.2|CQUI	LOC110186487|XP_020811333.1|DSER
OG0007822	LOC6033666|XP_038104214.1|CQUI	LOC110186488|XP_020811334.1|DSER
OG0007823	LOC6051326|XP_038105826.1|CQUI	LOC110186274|XP_020811046.1|DSER
OG0007824	LOC6041355|XP_038107049.1|CQUI	LOC110186959|XP_020811959.1|DSER
OG0007825	LOC6037412|XP_001847327.2|CQUI	LOC110187832|XP_020812969.1|DSER
OG0007826	LOC6040884|XP_001850213.1|CQUI	LOC110186679|XP_020811609.1|DSER
OG0007827	LOC6037321|XP_001847246.1|CQUI	LOC110187092|XP_020812155.1|DSER
OG0007828	LOC6041458|XP_001850715.2|CQUI	LOC110176223|XP_020798164.1|DSER
OG0007829	LOC6035345|XP_038104353.1|CQUI	LOC110189611|XP_020815411.1|DSER
OG0007831	LOC6032186|XP_001842833.1|CQUI	LOC110187106|XP_020812170.1|DSER
OG0007832	LOC6035415|XP_038122502.1|CQUI	LOC110182217|XP_020805902.1|DSER
OG0007833	LOC6035410|XP_001845603.2|CQUI	LOC110180180|XP_020803500.1|DSER
OG0007834	LOC6035539|XP_038110831.1|CQUI	LOC110190860|XP_020817169.1|DSER
OG0007835	LOC6046139|XP_001863382.2|CQUI	LOC110191061|XP_020817450.1|DSER
OG0007836	LOC6046151|XP_001863390.2|CQUI	LOC110191292|XP_020817760.1|DSER
OG0007837	LOC6040252|XP_001849689.2|CQUI	LOC110176588|XP_020798662.1|DSER
OG0007838	LOC6040269|XP_038104570.1|CQUI	LOC110176596|XP_020798671.1|DSER
OG0007841	LOC6033728|XP_001844148.2|CQUI	LOC110191207|XP_020817634.1|DSER
OG0007842	LOC6039898|XP_038113940.1|CQUI	LOC110186943|XP_020811935.1|DSER
OG0007843	LOC6039904|XP_001849402.1|CQUI	LOC110186342|XP_020811149.1|DSER
OG0007844	LOC6052629|XP_038122933.1|CQUI	LOC110191700|XP_020818275.1|DSER
OG0007845	LOC119765509|XP_038105422.1|CQUI	LOC110184349|XP_020808506.1|DSER
OG0007846	LOC6040938|XP_001850266.2|CQUI	LOC110187061|XP_020812106.1|DSER
OG0007847	LOC6031652|XP_001842400.2|CQUI	LOC110191076|XP_020817470.1|DSER
OG0007855	LOC6033943|XP_038105454.1|CQUI	LOC110188673|XP_020814130.1|DSER
OG0007856	LOC6033930|XP_001844319.2|CQUI	LOC110191166|XP_020817585.1|DSER
OG0007857	LOC6036794|XP_001846788.2|CQUI	LOC110184779|XP_020809081.1|DSER
OG0007859	LOC6040911|XP_001850239.2|CQUI	LOC110190586|XP_020816838.1|DSER
OG0007860	LOC6040918|XP_001850246.1|CQUI	LOC110186503|XP_020811357.1|DSER
OG0007861	LOC6040926|XP_001850254.1|CQUI	LOC110189042|XP_020814669.1|DSER
OG0007862	LOC6040925|XP_038123040.1|CQUI	LOC110186843|XP_020811790.1|DSER
OG0007863	LOC6040935|XP_001850263.2|CQUI	LOC110184901|XP_020809206.1|DSER
OG0007864	LOC6036806|XP_038116777.1|CQUI	LOC110186694|XP_020811621.1|DSER
OG0007866	LOC6033962|XP_001844350.2|CQUI	LOC110187636|XP_020812703.1|DSER
OG0007867	LOC6033974|XP_001844362.1|CQUI	LOC110188520|XP_020813919.1|DSER
OG0007869	LOC6032780|XP_001843319.2|CQUI	LOC110182074|XP_020805717.1|DSER
OG0007870	LOC6032822|XP_038120396.1|CQUI	LOC110178584|XP_020801421.1|DSER
OG0007871	LOC6032912|XP_038116283.1|CQUI	LOC110187037|XP_020812060.1|DSER
OG0007872	LOC6038676|XP_038115877.1|CQUI	LOC110187031|XP_020812057.1|DSER
OG0007874	LOC6053032|XP_038115021.1|CQUI	LOC110183511|XP_020807456.1|DSER
OG0007875	LOC6046848|XP_038118512.1|CQUI	LOC110189220|XP_020814853.1|DSER
OG0007876	LOC6043343|XP_001870941.1|CQUI	LOC110181875|XP_020805460.1|DSER
OG0007877	LOC6047532|XP_038114601.1|CQUI	LOC110187043|XP_020812068.1|DSER
OG0007878	LOC6049346|XP_001866125.1|CQUI	LOC110182866|XP_020806668.1|DSER
OG0007879	LOC6034081|XP_038120157.1|CQUI	LOC110185188|XP_020809568.1|DSER
OG0007880	LOC6039271|XP_001848907.2|CQUI	LOC110183067|XP_020806912.1|DSER
OG0007881	LOC6044954|XP_038116490.1|CQUI	LOC110183654|XP_020807637.1|DSER
OG0007882	LOC6038799|XP_038115014.1|CQUI	LOC110183671|XP_020807664.1|DSER
OG0007883	LOC6049317|XP_038119973.1|CQUI	LOC110183663|XP_020807649.1|DSER
OG0007884	LOC6051409|XP_038118934.1|CQUI	LOC110190212|XP_020816226.1|DSER
OG0007885	LOC6036576|XP_038118795.1|CQUI	LOC110189221|XP_020814858.1|DSER
OG0007886	LOC6041123|XP_038115925.1|CQUI	LOC110185105|XP_020809453.1|DSER
OG0007887	LOC6053688|XP_038118638.1|CQUI	LOC110183670|XP_020807663.1|DSER
OG0007888	LOC6048919|XP_001865759.1|CQUI	LOC110185272|XP_020809677.1|DSER
OG0007889	LOC6050245|XP_038121269.1|CQUI	LOC110190705|XP_020816983.1|DSER
OG0007891	LOC6038607|XP_001848383.1|CQUI	LOC110191721|XP_020818297.1|DSER
OG0007892	LOC6050484|XP_001867087.1|CQUI	LOC110189485|XP_020815230.1|DSER
OG0007893	LOC6036285|XP_038120891.1|CQUI	LOC110181103|XP_020804433.1|DSER
OG0007896	LOC6040211|XP_001849657.1|CQUI	LOC110178595|XP_020801440.1|DSER
OG0007897	LOC6041246|XP_038117905.1|CQUI	LOC110190520|XP_020816713.1|DSER
OG0007898	LOC6041253|XP_001850543.1|CQUI	LOC110188829|XP_020814378.1|DSER
OG0007900	LOC6048328|XP_001865264.2|CQUI	LOC110189250|XP_020814914.1|DSER
OG0007901	LOC6035616|XP_001845765.2|CQUI	LOC110190411|XP_020816535.1|DSER
OG0007902	LOC6040601|XP_038121775.1|CQUI	LOC110181495|XP_020804921.1|DSER
OG0007903	LOC6040625|XP_038118997.1|CQUI	LOC110190812|XP_020817121.1|DSER
OG0007904	LOC6040631|XP_038118240.1|CQUI	LOC110189960|XP_020815907.1|DSER
OG0007905	LOC6036407|XP_001846460.2|CQUI	LOC110176808|XP_020798906.1|DSER
OG0007906	LOC6044194|XP_038116507.1|CQUI	LOC110176174|XP_020798074.1|DSER
OG0007907	LOC6041976|XP_001851151.1|CQUI	LOC110189104|XP_020814740.1|DSER
OG0007908	LOC6041975|XP_038118179.1|CQUI	LOC110189105|XP_020814741.1|DSER
OG0007909	LOC6041970|XP_001851144.2|CQUI	LOC110181757|XP_020805279.1|DSER
OG0007910	LOC6043157|XP_001870893.2|CQUI	LOC110185287|XP_020809695.1|DSER
OG0007911	LOC6048152|XP_001865114.2|CQUI	LOC110185171|XP_020809547.1|DSER
OG0007912	LOC6048144|XP_001865107.2|CQUI	LOC110177577|XP_020800015.1|DSER
OG0007913	LOC6048146|XP_001865108.1|CQUI	LOC110185172|XP_020809549.1|DSER
OG0007914	LOC6037181|XP_038118242.1|CQUI	LOC110179004|XP_020801997.1|DSER
OG0007915	LOC6035489|XP_001845670.2|CQUI	LOC110183576|XP_020807547.1|DSER
OG0007916	LOC119770305|XP_038120863.1|CQUI	LOC110183090|XP_020806942.1|DSER
OG0007917	LOC119770730|XP_038122061.1|CQUI	LOC110176962|XP_020799127.1|DSER
OG0007920	LOC6036142|XP_038110797.1|CQUI	LOC110189520|XP_020815305.1|DSER
OG0007921	LOC6030957|XP_038121867.1|CQUI	LOC110179347|XP_020802517.1|DSER
OG0007922	LOC6052063|XP_038119760.1|CQUI	LOC110176627|XP_020798711.1|DSER
OG0007923	LOC6053863|XP_038116111.1|CQUI	LOC110181520|XP_020804952.1|DSER
OG0007927	LOC6050100|XP_038107685.1|CQUI	LOC110185671|XP_020810291.1|DSER
OG0007928	LOC6042610|XP_001852944.2|CQUI	LOC110183886|XP_020807890.1|DSER
OG0007929	LOC6042604|XP_038109733.1|CQUI	LOC110185911|XP_020810583.1|DSER
OG0007930	LOC6054296|XP_038113999.1|CQUI	LOC110180240|XP_020803556.1|DSER
OG0007931	LOC6032443|XP_038111279.1|CQUI	LOC110185623|XP_020810233.1|DSER
OG0007932	LOC6032467|XP_001843060.1|CQUI	LOC110184585|XP_020808830.1|DSER
OG0007934	LOC6043623|XP_038111348.1|CQUI	LOC110190863|XP_020817171.1|DSER
OG0007935	LOC6038600|XP_038108223.1|CQUI	LOC110185557|XP_020810133.1|DSER
OG0007936	LOC6034117|XP_001844485.1|CQUI	LOC110183363|XP_020807284.1|DSER
OG0007937	LOC6046043|XP_038109540.1|CQUI	LOC110176970|XP_020799136.1|DSER
OG0007938	LOC6034156|XP_001844514.2|CQUI	LOC110183427|XP_020807368.1|DSER
OG0007939	LOC6034163|XP_001844519.2|CQUI	LOC110187559|XP_020812607.1|DSER
OG0007940	LOC6034164|XP_038108636.1|CQUI	LOC110187603|XP_020812654.1|DSER
OG0007941	LOC6048891|XP_038110338.1|CQUI	LOC110177722|XP_020800265.1|DSER
OG0007942	LOC6032935|XP_001843455.2|CQUI	LOC110179576|XP_020802825.1|DSER
OG0007943	LOC6032945|XP_038108155.1|CQUI	LOC110185894|XP_020810564.1|DSER
OG0007944	LOC6050451|XP_038106065.1|CQUI	LOC110177575|XP_020800012.1|DSER
OG0007945	LOC6041620|XP_001850853.2|CQUI	LOC110183304|XP_020807202.1|DSER
OG0007946	LOC6036144|XP_001846235.2|CQUI	LOC110191489|XP_020818013.1|DSER
OG0007947	LOC6031331|XP_038112363.1|CQUI	LOC110185685|XP_020810311.1|DSER
OG0007948	LOC6031340|XP_038111689.1|CQUI	LOC110185949|XP_020810625.1|DSER
OG0007949	LOC6053570|XP_038110150.1|CQUI	LOC110183525|XP_020807477.1|DSER
OG0007950	LOC6049612|XP_001866340.2|CQUI	LOC110187283|XP_020812331.1|DSER
OG0007951	LOC6049613|XP_001866341.2|CQUI	LOC110182368|XP_020806068.1|DSER
OG0007952	LOC6037377|XP_001847297.1|CQUI	LOC110179170|XP_020802228.1|DSER
OG0007953	LOC6039578|XP_038113523.1|CQUI	LOC110185878|XP_020810549.1|DSER, LOC110183439|XP_020807381.1|DSER
OG0007954	LOC6047192|XP_038111329.1|CQUI	LOC110185965|XP_020810642.1|DSER
OG0007955	LOC6046731|XP_038107136.1|CQUI	LOC110183205|XP_020807077.1|DSER
OG0007956	LOC6044545|XP_001862047.2|CQUI	LOC110181323|XP_020804700.1|DSER
OG0007957	LOC6037104|XP_038114374.1|CQUI	LOC110183385|XP_020807310.1|DSER
OG0007958	LOC6031942|XP_038107792.1|CQUI	LOC110180627|XP_020803972.1|DSER
OG0007959	LOC6031944|XP_001842623.2|CQUI	LOC110178193|XP_020800886.1|DSER
OG0007960	LOC6038267|XP_001848091.2|CQUI	LOC110183314|XP_020807217.1|DSER
OG0007962	LOC6050857|XP_001867383.2|CQUI	LOC110179510|XP_020802746.1|DSER
OG0007963	LOC6050870|XP_001867395.2|CQUI	LOC110185608|XP_020810212.1|DSER
OG0007964	LOC6043906|XP_038109110.1|CQUI	LOC110181463|XP_020804870.1|DSER
OG0007965	LOC6037001|XP_038114193.1|CQUI	LOC110185613|XP_020810219.1|DSER
OG0007967	LOC6035248|XP_038112313.1|CQUI	LOC110187463|XP_020812510.1|DSER
OG0007968	LOC6035256|XP_038107348.1|CQUI	LOC110179929|XP_020803186.1|DSER
OG0007969	LOC6042127|XP_001851276.2|CQUI	LOC110183361|XP_020807282.1|DSER
OG0007970	LOC6033188|XP_001843668.1|CQUI	LOC110177700|XP_020800188.1|DSER
OG0007971	LOC6033134|XP_038109208.1|CQUI	LOC110182018|XP_020805608.1|DSER
OG0007972	LOC6042108|XP_038113524.1|CQUI	LOC110178329|XP_020801098.1|DSER
OG0007973	LOC6044258|XP_038113110.1|CQUI	LOC110183962|XP_020807977.1|DSER
OG0007974	LOC6035273|XP_001845494.2|CQUI	LOC110183521|XP_020807468.1|DSER
OG0007975	LOC6038621|XP_038113294.1|CQUI	LOC110188037|XP_020813239.1|DSER
OG0007976	LOC6033140|XP_001843630.2|CQUI	LOC110181500|XP_020804929.1|DSER
OG0007978	LOC6046363|XP_001863580.1|CQUI	LOC110182317|XP_020806006.1|DSER
OG0007979	LOC6038927|XP_038109016.1|CQUI	LOC110185842|XP_020810509.1|DSER
