Orthogroup	CQUI.longest_only	AAEG.longest_only
OG0012089	LOC6045230|XP_038121346.1|CQUI, LOC6037456|XP_038113683.1|CQUI, LOC6037457|XP_038110906.1|CQUI	LOC5568450|XP_021706376.1|AAEG
OG0012090	LOC6051506|XP_001867940.2|CQUI, LOC6052972|XP_038110946.1|CQUI	LOC5565806|XP_001650160.2|AAEG
OG0012091	ND3|YP_003934128.1|CQUI	ND3|YP_009389266.1|AAEG
OG0012209	LOC119766478|XP_038106970.1|CQUI, LOC119767327|XP_038111627.1|CQUI	LOC110675222|XP_021695338.1|AAEG, LOC110674081|XP_021693249.1|AAEG
OG0012210	LOC119771125|XP_038122458.1|CQUI	LOC110681527|XP_021713242.1|AAEG, LOC110677684|XP_021704426.1|AAEG, LOC110676141|XP_021698572.1|AAEG, LOC110674125|XP_021693541.1|AAEG, LOC110678567|XP_021707283.1|AAEG
OG0012211	LOC6038441|XP_038105027.1|CQUI	LOC5571562|XP_001653699.2|AAEG, LOC110676675|XP_021701173.1|AAEG
OG0012212	LOC6036767|XP_001846766.2|CQUI	LOC5571022|XP_001659454.2|AAEG, LOC5571019|XP_001659455.2|AAEG
OG0012213	LOC6042017|XP_038110541.1|CQUI	LOC5575787|XP_021693473.1|AAEG
OG0012214	LOC6032052|XP_001842718.2|CQUI	LOC110680884|XP_021712367.1|AAEG, LOC5576799|XP_001662884.2|AAEG
OG0012214	LOC6032053|XP_001842719.2|CQUI	LOC5578897|XP_021693816.1|AAEG, LOC5577668|XP_021711953.1|AAEG
OG0012216	LOC6040107|XP_038117698.1|CQUI	LOC5564472|XP_021697807.1|AAEG, LOC110680229|XP_021711737.1|AAEG
OG0012217	LOC6051570|XP_038117222.1|CQUI	LOC5568134|XP_001652074.2|AAEG
OG0012218	LOC6033543|XP_001843977.2|CQUI	LOC5569608|XP_001652888.1|AAEG
OG0012219	LOC6032969|XP_001843485.2|CQUI, LOC119766714|XP_038108035.1|CQUI, LOC6050934|XP_038104734.1|CQUI, LOC6040609|XP_001849980.2|CQUI	LOC5579151|XP_001664247.2|AAEG
OG0012220	LOC6042845|XP_001853598.2|CQUI	LOC5575362|XP_021698775.1|AAEG, LOC5575357|XP_021698776.1|AAEG
OG0012221	LOC119769809|XP_038119400.1|CQUI, LOC6031534|XP_038107071.1|CQUI	LOC23687835|XP_021698903.1|AAEG
OG0012221	LOC119765381|XP_038105051.1|CQUI, LOC119770794|XP_038122230.1|CQUI	LOC23687589|XP_021698900.1|AAEG
OG0012222	LOC6034594|XP_001844888.2|CQUI	LOC5574569|XP_021699002.1|AAEG
OG0012223	LOC6034571|XP_038120141.1|CQUI, LOC119769266|XP_038117147.1|CQUI, LOC6034569|XP_038120144.1|CQUI	LOC5572108|XP_021699021.1|AAEG
OG0012224	LOC119769234|XP_038117093.1|CQUI	LOC110679695|XP_021710971.1|AAEG, LOC110676260|XP_021699121.1|AAEG
OG0012225	LOC6044894|XP_038121880.1|CQUI	LOC5572979|XP_021699288.1|AAEG, LOC5564029|XP_001648351.2|AAEG
OG0012226	LOC6030783|XP_001841717.2|CQUI, LOC6030801|XP_038116747.1|CQUI, LOC6037318|XP_001847242.2|CQUI, LOC119768607|XP_038114665.1|CQUI, LOC6049602|XP_001866330.2|CQUI, LOC6049604|XP_038114649.1|CQUI	LOC5574466|XP_021699617.1|AAEG
OG0012227	LOC6041632|XP_038106358.1|CQUI	LOC110676460|XP_021700105.1|AAEG
OG0012229	LOC6032475|XP_001843068.1|CQUI, LOC6041151|XP_038107075.1|CQUI, LOC6032476|XP_001843069.1|CQUI, LOC6032474|XP_038106672.1|CQUI	LOC5579356|XP_021712749.1|AAEG, LOC5568644|XP_021700325.1|AAEG
OG0012230	LOC6032940|XP_001843460.1|CQUI	LOC5566451|XP_021711935.1|AAEG, LOC5566447|XP_021700545.1|AAEG
OG0012231	LOC6031948|XP_038110661.1|CQUI	LOC110676679|XP_021701193.1|AAEG
OG0012232	LOC6042104|XP_001851255.2|CQUI	LOC5577597|XP_001656594.2|AAEG, LOC5577603|XP_021702237.1|AAEG, LOC5577604|XP_001656598.2|AAEG, LOC5577596|XP_001656591.2|AAEG
OG0012233	LOC6033144|XP_038112252.1|CQUI	LOC5572449|XP_001660394.2|AAEG
OG0012234	LOC6043458|XP_038112732.1|CQUI	LOC5566982|XP_021703524.1|AAEG
OG0012235	LOC6035965|XP_001846073.1|CQUI	LOC5565510|XP_001649853.2|AAEG, LOC5569716|XP_021703877.1|AAEG, LOC110678661|XP_021707502.1|AAEG
OG0012236	LOC119768901|XP_038116614.1|CQUI	LOC110679389|XP_021709564.1|AAEG
OG0012237	LOC6048758|XP_038114843.1|CQUI	LOC5570078|XP_021705465.1|AAEG
OG0012239	LOC6032721|XP_038120105.1|CQUI	LOC5563988|XP_021705782.1|AAEG
OG0012239	LOC6043447|XP_038118006.1|CQUI	LOC5572955|XP_001654284.2|AAEG
OG0012240	LOC6036913|XP_001846888.2|CQUI	LOC5578202|XP_001656844.2|AAEG
OG0012240	LOC6036912|XP_001846887.2|CQUI	LOC5578198|XP_001656839.2|AAEG
OG0012241	LOC6050568|XP_001867152.2|CQUI	LOC5573718|XP_001661026.1|AAEG
OG0012244	LOC6046487|XP_038108836.1|CQUI	LOC5574762|XP_021708126.1|AAEG
OG0012245	ND4L|YP_003934131.1|CQUI	ND4L|YP_009389269.1|AAEG
OG0012365	LOC6049482|XP_038122441.1|CQUI	LOC5578630|XP_001657054.2|AAEG, LOC110674832|XP_021694993.1|AAEG, LOC5578629|XP_021694984.1|AAEG, LOC5569748|XP_021695004.1|AAEG, LOC5578631|XP_001657055.1|AAEG
OG0012366	LOC6045247|XP_038109626.1|CQUI	LOC5574758|XP_021694234.1|AAEG, LOC5574754|XP_021694233.1|AAEG
OG0012367	LOC6048956|XP_001865792.1|CQUI, LOC6046979|XP_038117518.1|CQUI, LOC6048957|XP_001865793.1|CQUI	LOC5576683|XP_001662820.2|AAEG
OG0012368	LOC6045063|XP_001862477.2|CQUI, LOC6045062|XP_038108564.1|CQUI	LOC5566584|XP_001650979.2|AAEG, LOC5567560|XP_001657552.2|AAEG
OG0012369	LOC6034482|XP_001844790.2|CQUI	LOC5578661|XP_001664001.2|AAEG
OG0012370	LOC119769938|XP_038119743.1|CQUI, LOC119766060|XP_038106357.1|CQUI, LOC119766059|XP_038106355.1|CQUI, LOC119769194|XP_038117036.1|CQUI, LOC119770720|XP_038122018.1|CQUI	LOC5567407|XP_021710631.1|AAEG
OG0012371	LOC6052076|XP_001868403.2|CQUI	LOC5577516|XP_001656537.1|AAEG, LOC110681126|XP_021712589.1|AAEG
OG0012372	LOC6046155|XP_038104268.1|CQUI	LOC5569236|XP_021713266.1|AAEG
OG0012373	LOC119766038|XP_038106318.1|CQUI, LOC6041363|XP_001850632.1|CQUI, LOC6041364|XP_001850633.1|CQUI	LOC5565823|XP_021692949.1|AAEG, LOC5563577|XP_001647940.2|AAEG
OG0012374	LOC6031894|XP_001842588.1|CQUI	LOC5572372|XP_001660331.1|AAEG
OG0012374	LOC6033939|XP_001844328.1|CQUI	LOC5572679|XP_021694060.1|AAEG
OG0012375	LOC6053458|XP_038120113.1|CQUI, LOC6046792|XP_038119683.1|CQUI	LOC110675378|XP_021695894.1|AAEG, LOC110677043|XP_021703262.1|AAEG
OG0012376	LOC6031036|XP_001841888.1|CQUI, LOC6031038|XP_038121613.1|CQUI	LOC5567625|XP_021696507.1|AAEG, LOC5576609|XP_001662764.2|AAEG
OG0012377	LOC119770703|XP_038121973.1|CQUI, LOC6031034|XP_038117320.1|CQUI	LOC5567626|XP_021696510.1|AAEG, LOC110675526|XP_021696514.1|AAEG, LOC5567627|XP_021712806.1|AAEG, LOC110681366|XP_021712804.1|AAEG, LOC5565714|XP_021701630.1|AAEG
OG0012378	LOC6048674|XP_038107983.1|CQUI, LOC6048676|XP_001865560.2|CQUI, LOC119766708|XP_038107985.1|CQUI, LOC6048671|XP_038106338.1|CQUI, LOC6048672|XP_038106337.1|CQUI	LOC110675601|XP_021696720.1|AAEG, LOC5574284|XP_021696721.1|AAEG
OG0012380	LOC6033528|XP_038117173.1|CQUI, LOC6033529|XP_001843966.2|CQUI	LOC5569597|XP_001652873.1|AAEG
OG0012381	LOC6045806|XP_038121724.1|CQUI	LOC5572917|XP_001660653.2|AAEG
OG0012382	LOC6031285|XP_038120473.1|CQUI, LOC6031287|XP_038119435.1|CQUI, LOC6049115|XP_038119532.1|CQUI	LOC5564292|XP_001648637.1|AAEG
OG0012383	LOC6031293|XP_038119189.1|CQUI	LOC5564288|XP_001648638.1|AAEG
OG0012384	LOC6034599|XP_001844893.2|CQUI	LOC5574571|XP_001661524.2|AAEG
OG0012385	LOC6030814|XP_038116756.1|CQUI	LOC5574472|XP_001655131.2|AAEG
OG0012386	LOC6050452|XP_001867058.2|CQUI, LOC6050454|XP_001867057.1|CQUI	LOC5565699|XP_001650049.1|AAEG
OG0012387	LOC6037748|XP_001847628.2|CQUI, LOC6036049|XP_001846151.2|CQUI	LOC5573645|XP_021700870.1|AAEG
OG0012388	LOC6042983|XP_001854422.2|CQUI, LOC6042976|XP_038110228.1|CQUI	LOC5569191|XP_021695273.1|AAEG
OG0012388	LOC6042981|XP_001854402.2|CQUI	LOC5569190|XP_021701065.1|AAEG
OG0012389	LOC6037014|XP_038112846.1|CQUI	LOC5574478|XP_021701691.1|AAEG, LOC5573446|XP_021703653.1|AAEG
OG0012390	LOC6032968|XP_038109699.1|CQUI	LOC5576028|XP_001655966.1|AAEG
OG0012391	LOC6036472|XP_001846522.2|CQUI	LOC5577916|XP_021702827.1|AAEG
OG0012393	LOC6050783|XP_001867331.2|CQUI	LOC5575574|XP_001662054.1|AAEG
OG0012394	LOC6039712|XP_001849267.2|CQUI	LOC110679213|XP_021709042.1|AAEG
OG0012394	LOC6036034|XP_001846136.2|CQUI	LOC5565913|XP_021698321.1|AAEG
OG0012395	LOC6046263|XP_038118393.1|CQUI	LOC5572522|XP_001660461.1|AAEG, LOC5572521|XP_001660460.1|AAEG
OG0012396	LOC6047498|XP_038121728.1|CQUI	LOC5566410|XP_001650802.3|AAEG
OG0012397	LOC6046655|XP_001863823.2|CQUI	LOC5565977|XP_001650347.2|AAEG
OG0012398	LOC6038068|XP_001847911.1|CQUI, LOC6038069|XP_038113590.1|CQUI, LOC119769626|XP_038118724.1|CQUI	LOC5570972|XP_001659434.2|AAEG
OG0012399	LOC6050685|XP_038120721.1|CQUI, LOC6050684|XP_038120715.1|CQUI	LOC5563611|XP_001647909.2|AAEG, LOC5563600|XP_021707654.1|AAEG, LOC5563604|XP_021712743.1|AAEG, LOC5563601|XP_021707102.1|AAEG, LOC110681289|XP_021712742.1|AAEG, LOC110679524|XP_021710061.1|AAEG
OG0012400	LOC119768937|XP_038116686.1|CQUI, LOC6047723|XP_001864744.2|CQUI, LOC6047722|XP_038116685.1|CQUI	LOC110678478|XP_021707116.1|AAEG
OG0012400	LOC6047726|XP_001864741.1|CQUI	LOC5563656|XP_001647881.2|AAEG
OG0012401	LOC6043766|XP_001861373.1|CQUI	LOC5580149|XP_001655289.1|AAEG
OG0012402	LOC6052225|XP_038118453.1|CQUI	LOC5576094|XP_021704730.1|AAEG
OG0012403	LOC6048632|XP_038118778.1|CQUI	LOC5576099|XP_021705151.1|AAEG
OG0012404	LOC6039687|XP_001849245.2|CQUI, LOC6039686|XP_001849244.2|CQUI	LOC5569635|XP_001658661.1|AAEG, LOC5569630|XP_001658660.2|AAEG
OG0012405	LOC6040167|XP_038121984.1|CQUI	LOC5573882|XP_001654912.1|AAEG
OG0012406	LOC6041575|XP_038116794.1|CQUI	LOC23687887|XP_021708476.1|AAEG, LOC5578438|XP_021709152.1|AAEG, LOC5578439|XP_001656955.2|AAEG
OG0012407	LOC119770290|XP_038120819.1|CQUI	LOC5573563|XP_001654693.2|AAEG
OG0012407	LOC6043287|XP_038112056.1|CQUI	LOC110679636|XP_021710676.1|AAEG
OG0012408	LOC6038942|XP_001848631.2|CQUI	LOC5577347|XP_001656425.2|AAEG
OG0012409	LOC119767932|XP_038113900.1|CQUI	LOC110680633|XP_021712120.1|AAEG, LOC110679485|XP_021709919.1|AAEG, LOC110679106|XP_021708761.1|AAEG, LOC110680631|XP_021712119.1|AAEG
OG0012410	LOC6038123|XP_038111954.1|CQUI	LOC5566587|XP_001650982.2|AAEG
OG0012411	LOC6045707|XP_038113678.1|CQUI, LOC6045708|XP_038113674.1|CQUI, LOC6045705|XP_038113677.1|CQUI, LOC6033430|XP_001843880.2|CQUI, LOC6033433|XP_038106096.1|CQUI	LOC5571115|XP_021709264.1|AAEG
OG0012412	LOC6047104|XP_001864203.2|CQUI, LOC6047103|XP_038111148.1|CQUI	LOC5572368|XP_001660327.1|AAEG, LOC110679247|XP_021709139.1|AAEG
OG0012415	LOC6047165|XP_001864258.2|CQUI	LOC5565415|XP_001649768.1|AAEG
OG0012416	LOC6043288|XP_001858188.2|CQUI, LOC6043292|XP_001858203.2|CQUI	LOC5567877|XP_001651910.2|AAEG
OG0012417	LOC6040547|XP_001849929.2|CQUI, LOC6040546|XP_038113144.1|CQUI	LOC5573230|XP_001654446.2|AAEG, LOC5573234|XP_001654448.1|AAEG, LOC5573232|XP_021704281.1|AAEG
OG0012419	ATP8|YP_003934125.1|CQUI	ATP8|YP_009389263.1|AAEG
OG0012522	LOC6042732|XP_038105105.1|CQUI	LOC5566238|XP_021694479.1|AAEG
OG0012524	LOC6054821|XP_038122983.1|CQUI	LOC5575968|XP_021694698.1|AAEG
OG0012525	LOC6052743|XP_038121560.1|CQUI	LOC5567316|XP_021694727.1|AAEG
OG0012526	LOC6051390|XP_038118338.1|CQUI, LOC6047037|XP_001864145.2|CQUI	LOC5565084|XP_001649428.2|AAEG
OG0012527	LOC6043387|XP_038123045.1|CQUI	LOC5565414|XP_021712432.1|AAEG, LOC110674827|XP_021694983.1|AAEG
OG0012528	LOC6051865|XP_038104164.1|CQUI	LOC5569788|XP_021695043.1|AAEG, LOC110673985|XP_021712462.1|AAEG
OG0012530	LOC6033919|XP_038105633.1|CQUI	LOC5576143|XP_001662493.2|AAEG
OG0012530	LOC6041081|XP_038121968.1|CQUI, LOC6044763|XP_001862227.2|CQUI, LOC119765298|XP_038104813.1|CQUI	LOC5567295|XP_001651730.2|AAEG
OG0012531	LOC6045393|XP_001862771.2|CQUI	LOC5567919|XP_021699500.1|AAEG
OG0012532	LOC119767302|XP_038111542.1|CQUI	LOC5573120|XP_001660736.2|AAEG
OG0012532	LOC6045405|XP_038111539.1|CQUI, LOC6045402|XP_038111536.1|CQUI	LOC110676660|XP_021701103.1|AAEG
OG0012533	LOC119765569|XP_038105635.1|CQUI	LOC5576006|XP_021705964.1|AAEG
OG0012535	LOC6039352|XP_038104842.1|CQUI	LOC5576397|XP_021693518.1|AAEG
OG0012536	LOC6032990|XP_001843501.2|CQUI, LOC6032989|XP_038105327.1|CQUI, LOC119767060|XP_038110419.1|CQUI	LOC5572408|XP_021693583.1|AAEG, LOC5572405|XP_021693584.1|AAEG
OG0012538	LOC6048037|XP_001865010.2|CQUI, LOC6048038|XP_001865011.2|CQUI	LOC5575743|XP_021699972.1|AAEG
OG0012539	LOC6045533|XP_038119360.1|CQUI	LOC5568478|XP_021695983.1|AAEG
OG0012540	LOC6051550|XP_001867974.2|CQUI	LOC5570482|XP_001659164.1|AAEG, LOC5570483|XP_001659163.2|AAEG
OG0012540	LOC6051549|XP_001867973.2|CQUI	LOC5570479|XP_001659167.2|AAEG
OG0012542	LOC6034098|XP_001844466.2|CQUI	LOC110675572|XP_021696594.1|AAEG
OG0012543	LOC6031001|XP_001841854.2|CQUI	LOC5568101|XP_021696638.1|AAEG
OG0012544	LOC6049147|XP_038114514.1|CQUI	LOC5567142|XP_001651539.2|AAEG
OG0012545	LOC6046796|XP_001863940.2|CQUI, LOC119769243|XP_038117104.1|CQUI, LOC119769798|XP_038119367.1|CQUI	LOC5565656|XP_001650000.1|AAEG
OG0012546	LOC6044828|XP_038117208.1|CQUI	LOC5569422|XP_021697579.1|AAEG
OG0012548	LOC6043983|XP_038118520.1|CQUI	LOC5576548|XP_021697850.1|AAEG
OG0012549	LOC6039148|XP_038116692.1|CQUI, LOC6038389|XP_001848192.2|CQUI	LOC5564273|XP_021695218.1|AAEG, LOC5570789|XP_001653288.2|AAEG
OG0012550	LOC119770189|XP_038120559.1|CQUI	LOC5568757|XP_021698683.1|AAEG
OG0012550	LOC6047199|XP_001864285.2|CQUI	LOC5579366|XP_001647672.2|AAEG
OG0012551	LOC6041982|XP_001851158.2|CQUI	LOC5572200|XP_021698797.1|AAEG
OG0012552	LOC6033571|XP_038118330.1|CQUI	LOC5574334|XP_021698917.1|AAEG
OG0012553	LOC6043138|XP_001856169.2|CQUI, LOC6043137|XP_001856164.2|CQUI	LOC5572635|XP_001654131.2|AAEG
OG0012554	LOC6037168|XP_038117079.1|CQUI	LOC5578848|XP_021699307.1|AAEG
OG0012555	LOC119770043|XP_038120103.1|CQUI	LOC23687782|XP_011493058.2|AAEG
OG0012557	LOC6032933|XP_001843453.2|CQUI	LOC5566450|XP_001650813.1|AAEG
OG0012558	LOC6045647|XP_038106801.1|CQUI	LOC5571421|XP_021700760.1|AAEG, LOC110676589|XP_021700761.1|AAEG
OG0012559	LOC6031378|XP_001842189.2|CQUI	LOC110680467|XP_021711964.1|AAEG, LOC5572659|XP_021700831.1|AAEG
OG0012560	LOC6031345|XP_001842158.2|CQUI, LOC119766877|XP_038109103.1|CQUI, LOC6031358|XP_038109102.1|CQUI	LOC5578588|XP_001657014.1|AAEG
OG0012562	LOC6054231|XP_038114281.1|CQUI	LOC5577299|XP_021702412.1|AAEG
OG0012563	LOC6044250|XP_001861789.2|CQUI	LOC5572785|XP_021702671.1|AAEG
OG0012565	LOC6036120|XP_038111688.1|CQUI	LOC5567999|XP_021703529.1|AAEG
OG0012566	LOC119766974|XP_038109717.1|CQUI, LOC119768891|XP_038116588.1|CQUI, LOC6048916|XP_038115726.1|CQUI, LOC6050241|XP_001866880.2|CQUI, LOC119769735|XP_038119151.1|CQUI	LOC5565833|XP_001650203.1|AAEG
OG0012567	LOC6033357|XP_038107631.1|CQUI	LOC5565838|XP_001650216.2|AAEG
OG0012568	LOC6048090|XP_038106998.1|CQUI	LOC110677147|XP_021703648.1|AAEG, LOC5579487|XP_021703645.1|AAEG
OG0012569	LOC6048076|XP_001865046.2|CQUI	LOC5573455|XP_001654620.1|AAEG
OG0012571	LOC6049031|XP_001865864.1|CQUI, LOC6035797|XP_038119540.1|CQUI	LOC5570231|XP_001659010.1|AAEG
OG0012572	LOC6050393|XP_038119935.1|CQUI	LOC110678020|XP_021706079.1|AAEG
OG0012573	LOC6041200|XP_038118329.1|CQUI	LOC5570969|XP_021705597.1|AAEG
OG0012574	LOC6049625|XP_038120043.1|CQUI	LOC5575358|XP_001661895.1|AAEG
OG0012575	LOC6046277|XP_038116452.1|CQUI	LOC5566846|XP_001651269.2|AAEG
OG0012576	LOC6043772|XP_038116722.1|CQUI, LOC6043774|XP_001861379.2|CQUI	LOC5580146|XP_021706412.1|AAEG, LOC5580147|XP_021706281.1|AAEG
OG0012577	LOC6054113|XP_038115940.1|CQUI	LOC5565462|XP_001649816.2|AAEG
OG0012578	LOC6043420|XP_001858972.2|CQUI, LOC6043419|XP_001858967.2|CQUI	LOC5564424|XP_001648773.2|AAEG
OG0012579	LOC6050412|XP_038117896.1|CQUI	LOC5572323|XP_021706152.1|AAEG
OG0012580	LOC6033781|XP_038113963.1|CQUI	LOC5572258|XP_001653943.1|AAEG
OG0012581	LOC6034275|XP_001844615.2|CQUI	LOC5576229|XP_001656007.2|AAEG
OG0012581	LOC6034272|XP_038113138.1|CQUI, LOC6034271|XP_038113998.1|CQUI	LOC5576238|XP_001656016.2|AAEG
OG0012582	LOC6051254|XP_038109522.1|CQUI	LOC5576217|XP_021709292.1|AAEG
OG0012583	LOC6032406|XP_001843010.2|CQUI	LOC5576408|XP_001662625.2|AAEG
OG0012584	LOC6033319|XP_001843784.2|CQUI, LOC6038524|XP_038111108.1|CQUI	LOC110678723|XP_021707662.1|AAEG, LOC5563918|XP_021712540.1|AAEG
OG0012585	LOC6052087|XP_038112063.1|CQUI	LOC5575326|XP_001655702.2|AAEG
OG0012586	LOC6043514|XP_001859471.2|CQUI	LOC5571101|XP_001659539.2|AAEG
OG0012588	LOC6054758|XP_038107553.1|CQUI	LOC5578235|XP_021709991.1|AAEG
OG0012589	LOC6052172|XP_038110506.1|CQUI	LOC5578236|XP_021709994.1|AAEG
OG0012590	LOC6045027|XP_001862447.2|CQUI	LOC5574916|XP_001661721.2|AAEG
OG0012591	LOC6044923|XP_038113320.1|CQUI	LOC5575461|XP_001661979.2|AAEG, LOC5571969|XP_021705377.1|AAEG
OG0012592	LOC6051220|XP_001867693.2|CQUI	LOC5571200|XP_001659581.1|AAEG
OG0012593	LOC6046858|XP_038111579.1|CQUI	LOC5566052|XP_021708421.1|AAEG
OG0012594	LOC6047416|XP_001864478.1|CQUI	LOC5576496|XP_001662689.2|AAEG, LOC110678458|XP_021707074.1|AAEG, LOC5576495|XP_001662687.2|AAEG
OG0012595	LOC6042714|XP_038109997.1|CQUI	LOC5574201|XP_021707310.1|AAEG
OG0012596	LOC6037431|XP_038112203.1|CQUI	LOC5574177|XP_021708003.1|AAEG, LOC110678273|XP_021706588.1|AAEG
OG0012597	LOC6051913|XP_038111227.1|CQUI	LOC5569735|XP_001652959.1|AAEG
OG0012735	LOC119765204|XP_038104532.1|CQUI	LOC5580061|XP_001654820.2|AAEG
OG0012736	LOC6041752|XP_038122836.1|CQUI	LOC5569484|XP_001658569.2|AAEG
OG0012737	LOC119771257|XP_038123008.1|CQUI	LOC5568409|XP_021706095.1|AAEG
OG0012738	LOC6050200|XP_001866845.2|CQUI	LOC5573410|XP_001654584.1|AAEG
OG0012739	LOC6051619|XP_038112933.1|CQUI	LOC5580019|XP_001653901.2|AAEG
OG0012740	LOC119765469|XP_038105285.1|CQUI	LOC110674067|XP_021693140.1|AAEG
OG0012741	LOC6044983|XP_038105841.1|CQUI	LOC5570754|XP_001659339.1|AAEG
OG0012742	LOC6041281|XP_038122403.1|CQUI	LOC5578613|XP_021694228.1|AAEG
OG0012744	LOC119765573|XP_038105653.1|CQUI, LOC6046920|XP_038105216.1|CQUI	LOC5576597|XP_021697259.1|AAEG, LOC5576600|XP_001656184.2|AAEG
OG0012745	LOC6050705|XP_038122382.1|CQUI	LOC5575818|XP_001662245.2|AAEG, LOC110676174|XP_021698682.1|AAEG
OG0012747	LOC6039040|XP_001848718.2|CQUI	LOC5571997|XP_001660102.2|AAEG, LOC110676240|XP_021699028.1|AAEG
OG0012749	LOC6045005|XP_001862429.2|CQUI	LOC5567041|XP_001651440.2|AAEG
OG0012750	LOC6045006|XP_001862430.1|CQUI	LOC5567042|XP_001651441.2|AAEG
OG0012751	LOC6038477|XP_038113190.1|CQUI	LOC5576308|XP_021702720.1|AAEG
OG0012752	LOC6034432|XP_038104718.1|CQUI	LOC5571504|XP_001659754.2|AAEG
OG0012753	LOC6048513|XP_001865420.2|CQUI	LOC5571819|XP_001659951.1|AAEG
OG0012753	LOC6031531|XP_038105715.1|CQUI, LOC6051039|XP_038122431.1|CQUI	LOC5572103|XP_001660178.2|AAEG
OG0012754	LOC6034756|XP_001845031.1|CQUI	LOC5576555|XP_001662741.2|AAEG
OG0012755	LOC6043191|XP_001857251.2|CQUI	LOC5567778|XP_001657679.2|AAEG
OG0012755	LOC119771189|XP_038122717.1|CQUI	LOC23687863|XP_021712303.1|AAEG
OG0012756	LOC6045199|XP_001862594.1|CQUI, LOC6045195|XP_001862590.2|CQUI	LOC110674310|XP_021694288.1|AAEG
OG0012757	LOC6031629|XP_001842378.2|CQUI	LOC5572333|XP_001654027.2|AAEG
OG0012758	LOC6031654|XP_038117851.1|CQUI	LOC110674313|XP_021694292.1|AAEG, LOC5572337|XP_021712849.1|AAEG, LOC5572338|XP_021713125.1|AAEG
OG0012760	LOC6052404|XP_001868681.2|CQUI	LOC5566891|XP_001651253.2|AAEG
OG0012760	LOC6037474|XP_001847385.2|CQUI, LOC6037475|XP_001847386.2|CQUI	LOC5574052|XP_001655030.2|AAEG
OG0012761	LOC6035400|XP_001845595.2|CQUI	LOC5580193|XP_001655614.2|AAEG
OG0012762	LOC6034948|XP_038105448.1|CQUI	LOC5574919|XP_021712724.1|AAEG, LOC23687580|XP_021693015.1|AAEG
OG0012763	LOC6034943|XP_038103993.1|CQUI	LOC5574917|XP_021693018.1|AAEG
OG0012764	LOC6039173|XP_001848828.2|CQUI	LOC5580083|XP_001654839.2|AAEG
OG0012765	LOC6046147|XP_001863386.2|CQUI	LOC5576723|XP_001656231.1|AAEG, LOC5576724|XP_001656232.1|AAEG
OG0012766	LOC6039351|XP_001848973.2|CQUI	LOC5569056|XP_001652700.1|AAEG
OG0012767	LOC6045611|XP_001862930.2|CQUI	LOC5565298|XP_021693605.1|AAEG
OG0012768	LOC6045601|XP_038104160.1|CQUI	LOC5567327|XP_021693626.1|AAEG
OG0012769	LOC6042399|XP_001851524.2|CQUI	LOC5575647|XP_001655793.2|AAEG
OG0012770	LOC6036796|XP_038104083.1|CQUI	LOC110674343|XP_021694331.1|AAEG, LOC5576151|XP_021694068.1|AAEG
OG0012771	LOC6037354|XP_001847277.1|CQUI	LOC5575233|XP_001655639.2|AAEG
OG0012772	LOC6031152|XP_038117687.1|CQUI	LOC5571295|XP_021695847.1|AAEG
OG0012773	LOC6041023|XP_038122388.1|CQUI	LOC5568470|XP_001652299.1|AAEG
OG0012775	LOC6053384|XP_038119063.1|CQUI	LOC5569893|XP_021696245.1|AAEG
OG0012776	LOC6047311|XP_001864387.2|CQUI	LOC5566369|XP_001650761.1|AAEG, LOC5569908|XP_001658805.1|AAEG, LOC5569907|XP_001658804.1|AAEG
OG0012777	LOC6047858|XP_038116423.1|CQUI	LOC110681080|XP_021712544.1|AAEG, LOC5570531|XP_021696430.1|AAEG
OG0012778	LOC6049700|XP_001866417.1|CQUI	LOC110681377|XP_021712810.1|AAEG, LOC5570083|XP_001653069.1|AAEG
OG0012779	LOC119768611|XP_038114702.1|CQUI, LOC6044085|XP_001861650.1|CQUI	LOC110675607|XP_021696743.1|AAEG
OG0012780	LOC6049148|XP_038114515.1|CQUI	LOC5564628|XP_021696774.1|AAEG
OG0012781	LOC6046999|XP_001864115.2|CQUI, LOC6047003|XP_001864113.2|CQUI	LOC5567124|XP_001651551.2|AAEG, LOC5567125|XP_001651549.2|AAEG
OG0012782	LOC6042004|XP_038120065.1|CQUI	LOC5574902|XP_021697031.1|AAEG
OG0012783	LOC6052422|XP_038116214.1|CQUI	LOC5574708|XP_001661608.2|AAEG
OG0012784	LOC6044829|XP_001862277.2|CQUI	LOC5565996|XP_001650364.1|AAEG
OG0012785	LOC6037296|XP_001847222.1|CQUI	LOC5565410|XP_001649758.1|AAEG
OG0012786	LOC6036225|XP_038119199.1|CQUI	LOC5571690|XP_001659833.2|AAEG, LOC5567983|XP_021697703.1|AAEG
OG0012787	LOC6036234|XP_001846300.2|CQUI, LOC119770697|XP_038121961.1|CQUI	LOC110675944|XP_021697715.1|AAEG, LOC5568550|XP_001652358.2|AAEG
OG0012788	LOC6038226|XP_001848054.1|CQUI	LOC5576178|XP_001655981.1|AAEG
OG0012789	LOC6036425|XP_001846477.2|CQUI	LOC5572538|XP_001654057.2|AAEG
OG0012792	LOC6036828|XP_001846819.2|CQUI	LOC5575613|XP_001662099.2|AAEG
OG0012793	LOC6053348|XP_038121668.1|CQUI	LOC5579418|XP_021699357.1|AAEG
OG0012794	LOC6043800|XP_038118671.1|CQUI	LOC5572872|XP_021699391.1|AAEG
