Orthogroup	CQUI.longest_only	DELE.longest_only
OG0006455	LOC119768510|XP_038114495.1|CQUI	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC6035573|XP_001845728.1|CQUI	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC6035550|XP_001845708.2|CQUI	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC6035551|XP_038106162.1|CQUI	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC6034924|XP_038111384.1|CQUI	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC6044849|XP_001862294.2|CQUI	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC6045194|XP_001862589.1|CQUI	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC6045197|XP_001862592.2|CQUI	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC6045203|XP_038118052.1|CQUI	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC119765386|XP_038105081.1|CQUI	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC6047843|XP_038104072.1|CQUI	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC6047845|XP_001864847.2|CQUI	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC6032712|XP_038111125.1|CQUI	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC6036799|XP_001846793.2|CQUI	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC6035080|XP_038104679.1|CQUI	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC6048396|XP_038104152.1|CQUI	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC6032701|XP_001843257.2|CQUI	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC6032697|XP_001843255.1|CQUI	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC6032690|XP_038105769.1|CQUI	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC6032689|XP_038105773.1|CQUI	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC6032686|XP_001843246.1|CQUI	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC6032679|XP_001843239.2|CQUI	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC6032673|XP_038104545.1|CQUI	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC6039165|XP_038108612.1|CQUI	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC6039164|XP_038105278.1|CQUI	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC6039159|XP_001848814.2|CQUI	LOC108149607|XP_017132795.1|DELE
OG0006482	LOC6040888|XP_038104492.1|CQUI	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC6036786|XP_038115876.1|CQUI	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC6036782|XP_001846778.2|CQUI	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC6042431|XP_001851547.2|CQUI	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC6047624|XP_038104845.1|CQUI	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC6048420|XP_001865343.2|CQUI	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC6031558|XP_001842342.2|CQUI	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC6048414|XP_038117724.1|CQUI	LOC108147179|XP_017129009.1|DELE
OG0006490	LOC6032645|XP_038110449.1|CQUI	LOC108140696|XP_017119135.1|DELE
OG0006492	LOC6046541|XP_038104119.1|CQUI	LOC108148284|XP_017130738.1|DELE
OG0006493	LOC6035399|XP_038104695.1|CQUI	LOC108136282|XP_017112856.1|DELE
OG0006494	LOC6035401|XP_038107661.1|CQUI	LOC108137683|XP_017115032.1|DELE
OG0006495	LOC6040937|XP_038122503.1|CQUI	LOC108134820|XP_017110763.1|DELE
OG0006496	LOC6031656|XP_038109396.1|CQUI	LOC108136786|XP_017113638.1|DELE
OG0006497	LOC6033687|XP_038105943.1|CQUI	LOC108136860|XP_017113788.1|DELE
OG0006498	LOC6033686|XP_038123012.1|CQUI	LOC108136857|XP_017113785.1|DELE
OG0006499	LOC6033674|XP_038105780.1|CQUI	LOC108142973|XP_017122612.1|DELE
OG0006500	LOC6033671|XP_001844097.2|CQUI	LOC108141730|XP_017120712.1|DELE
OG0006501	LOC6033672|XP_038116139.1|CQUI	LOC108148680|XP_017131307.1|DELE
OG0006502	LOC6054158|XP_038104785.1|CQUI	LOC108148691|XP_017131326.1|DELE
OG0006503	LOC6051327|XP_001867790.1|CQUI	LOC108148690|XP_017131325.1|DELE
OG0006504	LOC6051328|XP_038105924.1|CQUI	LOC108148689|XP_017131322.1|DELE
OG0006505	LOC6041356|XP_038107042.1|CQUI	LOC108148545|XP_017131079.1|DELE
OG0006507	LOC6039671|XP_038103987.1|CQUI	LOC108140780|XP_017119257.1|DELE
OG0006508	LOC6039678|XP_038105184.1|CQUI	LOC108140753|XP_017119221.1|DELE
OG0006509	LOC6037403|XP_001847320.2|CQUI	LOC108147746|XP_017129966.1|DELE
OG0006510	LOC6033700|XP_038105613.1|CQUI	LOC108135865|XP_017112256.1|DELE
OG0006511	LOC6033716|XP_038104528.1|CQUI	LOC108134959|XP_017110975.1|DELE
OG0006512	LOC6039182|XP_038122934.1|CQUI	LOC108140482|XP_017118715.1|DELE
OG0006513	LOC6038058|XP_038104615.1|CQUI	LOC108150596|XP_017134341.1|DELE
OG0006514	LOC6038061|XP_001847904.1|CQUI	LOC108143845|XP_017123885.1|DELE
OG0006515	LOC6040676|XP_038115506.1|CQUI	LOC108135773|XP_017112118.1|DELE
OG0006516	LOC6037325|XP_001847250.2|CQUI	LOC108143093|XP_017122802.1|DELE
OG0006517	LOC6037326|XP_001847251.2|CQUI	LOC108143079|XP_017122784.1|DELE
OG0006518	LOC6037328|XP_038108932.1|CQUI	LOC108142945|XP_017122527.1|DELE
OG0006519	LOC6037331|XP_001847255.2|CQUI	LOC108143080|XP_017122785.1|DELE
OG0006520	LOC6035343|XP_001845554.1|CQUI	LOC108148793|XP_017131501.1|DELE
OG0006521	LOC6031660|XP_001842406.2|CQUI	LOC108139353|XP_017117566.1|DELE
OG0006522	LOC6037469|XP_038114489.1|CQUI	LOC108148831|XP_017131584.1|DELE
OG0006523	LOC6037470|XP_001847380.1|CQUI	LOC108140664|XP_017119086.1|DELE
OG0006524	LOC6032187|XP_038122641.1|CQUI	LOC108135264|XP_017111427.1|DELE
OG0006525	LOC6032196|XP_038105137.1|CQUI	LOC108134825|XP_017110768.1|DELE
OG0006526	LOC6042439|XP_001851557.2|CQUI	LOC108148221|XP_017130624.1|DELE
OG0006527	LOC6042440|XP_001851558.2|CQUI	LOC108148418|XP_017130947.1|DELE
OG0006528	LOC6042443|XP_001851560.2|CQUI	LOC108148218|XP_017130619.1|DELE
OG0006529	LOC119765195|XP_038104517.1|CQUI	LOC108148411|XP_017130935.1|DELE
OG0006530	LOC6040251|XP_038105670.1|CQUI	LOC108148209|XP_017130605.1|DELE
OG0006531	LOC6040255|XP_001849693.2|CQUI	LOC108148336|XP_017130827.1|DELE
OG0006532	LOC6039067|XP_001848745.2|CQUI	LOC108148388|XP_017130904.1|DELE
OG0006533	LOC6039086|XP_001848757.2|CQUI	LOC108143650|XP_017123651.1|DELE
OG0006536	LOC6040881|XP_038113052.1|CQUI	LOC108148317|XP_017130796.1|DELE
OG0006537	LOC6040705|XP_038105548.1|CQUI	LOC108148925|XP_017131731.1|DELE
OG0006538	LOC6033016|XP_038106303.1|CQUI	LOC108147163|XP_017128985.1|DELE
OG0006539	LOC6032988|XP_001843499.2|CQUI	LOC108148653|XP_017131272.1|DELE
OG0006540	LOC6033726|XP_038104755.1|CQUI	LOC108143928|XP_017124000.1|DELE
OG0006541	LOC6039905|XP_001849403.1|CQUI	LOC108148951|XP_017131772.1|DELE
OG0006542	LOC6039906|XP_001849404.2|CQUI	LOC108148953|XP_017131775.1|DELE
OG0006543	LOC119768954|XP_038116725.1|CQUI, LOC6039601|XP_038111999.1|CQUI	LOC108148735|XP_017131402.1|DELE
OG0006545	LOC6038041|XP_001847885.1|CQUI	LOC108137612|XP_017114876.1|DELE
OG0006546	LOC6038043|XP_038105842.1|CQUI	LOC108148664|XP_017131290.1|DELE
OG0006547	LOC6042394|XP_038108420.1|CQUI	LOC108142979|XP_017122625.1|DELE
OG0006548	LOC6040941|XP_001850269.2|CQUI	LOC108147327|XP_017129243.1|DELE
OG0006551	LOC6032041|XP_038122808.1|CQUI	LOC108136631|XP_017113438.1|DELE
OG0006552	LOC6032043|XP_001842709.2|CQUI	LOC108136602|XP_017113409.1|DELE
OG0006553	LOC6032060|XP_001842726.2|CQUI	LOC108148944|XP_017131766.1|DELE
OG0006554	LOC6032074|XP_038115674.1|CQUI	LOC108141043|XP_017119664.1|DELE
OG0006555	LOC119765670|XP_038105987.1|CQUI	LOC108141104|XP_017119801.1|DELE
OG0006556	LOC6032087|XP_038105140.1|CQUI	LOC108139349|XP_017117562.1|DELE
OG0006557	LOC6033172|XP_038114436.1|CQUI	LOC108140601|XP_017118999.1|DELE
OG0006558	LOC6035197|XP_038111508.1|CQUI	LOC108148769|XP_017131463.1|DELE
OG0006559	LOC6035199|XP_038114547.1|CQUI	LOC108139294|XP_017117480.1|DELE
OG0006560	LOC6035204|XP_001845433.2|CQUI	LOC108148554|XP_017131091.1|DELE
OG0006561	LOC6035205|XP_001845434.2|CQUI	LOC108148553|XP_017131089.1|DELE
OG0006566	LOC6033959|XP_038104808.1|CQUI	LOC108139190|XP_017117307.1|DELE
OG0006567	LOC6040905|XP_001850233.2|CQUI	LOC108148847|XP_017131620.1|DELE
OG0006568	LOC6040906|XP_001850234.2|CQUI	LOC108148846|XP_017131618.1|DELE
OG0006569	LOC6040907|XP_038105298.1|CQUI	LOC108147388|XP_017129312.1|DELE
OG0006570	LOC6040909|XP_038122837.1|CQUI	LOC108141106|XP_017119805.1|DELE
OG0006571	LOC6040915|XP_001850243.1|CQUI	LOC108148955|XP_017131777.1|DELE
OG0006572	LOC6040931|XP_001850259.2|CQUI	LOC108150006|XP_017133446.1|DELE
OG0006573	LOC6040933|XP_001850261.1|CQUI	LOC108148365|XP_017130873.1|DELE
OG0006574	LOC6035402|XP_038114426.1|CQUI	LOC108140728|XP_017119186.1|DELE
OG0006575	LOC6037343|XP_001847267.1|CQUI	LOC108148484|XP_017131007.1|DELE
OG0006580	LOC6033963|XP_001844351.1|CQUI	LOC108140776|XP_017119252.1|DELE
OG0006581	LOC6033968|XP_038104320.1|CQUI	LOC108141105|XP_017119803.1|DELE
OG0006582	LOC6033972|XP_038104680.1|CQUI	LOC108140630|XP_017119038.1|DELE
OG0006583	LOC6033975|XP_038112416.1|CQUI	LOC108140743|XP_017119209.1|DELE
OG0006584	LOC6033978|XP_038106060.1|CQUI, LOC119765340|XP_038104965.1|CQUI	LOC108134746|XP_017110674.1|DELE
OG0006586	LOC6032033|XP_001842700.2|CQUI	LOC108148752|XP_017131437.1|DELE
OG0006587	LOC6032034|XP_001842701.2|CQUI	LOC108148749|XP_017131432.1|DELE
OG0006588	LOC6032023|XP_038122951.1|CQUI	LOC108135206|XP_017111323.1|DELE
OG0006589	LOC6032008|XP_001842676.1|CQUI	LOC108148304|XP_017130774.1|DELE
OG0006590	LOC6032006|XP_038105254.1|CQUI	LOC108148383|XP_017130898.1|DELE
OG0006591	LOC6053565|XP_038115742.1|CQUI	LOC108142459|XP_017121825.1|DELE
OG0006592	LOC6032784|XP_038119498.1|CQUI	LOC108135169|XP_017111282.1|DELE
OG0006593	LOC6032779|XP_001843320.2|CQUI	LOC108135168|XP_017111281.1|DELE
OG0006594	LOC6032786|XP_001843325.2|CQUI	LOC108150374|XP_017134003.1|DELE
OG0006595	LOC6032806|XP_038116443.1|CQUI	LOC108141407|XP_017120260.1|DELE
OG0006597	LOC6032814|XP_038118603.1|CQUI	LOC108146098|XP_017127413.1|DELE
OG0006598	LOC6032818|XP_001843355.2|CQUI	LOC108142019|XP_017121183.1|DELE
OG0006599	LOC6032823|XP_001843360.2|CQUI	LOC108150129|XP_017133585.1|DELE
OG0006600	LOC6032825|XP_038115305.1|CQUI	LOC108142547|XP_017121965.1|DELE
OG0006601	LOC6032829|XP_001843367.1|CQUI	LOC108146598|XP_017128135.1|DELE
OG0006602	LOC6032831|XP_001843368.2|CQUI	LOC108146600|XP_017128136.1|DELE
OG0006603	LOC6032832|XP_038119769.1|CQUI	LOC108146921|XP_017128654.1|DELE
OG0006604	LOC6032835|XP_001843372.2|CQUI	LOC108145687|XP_017126732.1|DELE
OG0006605	LOC6032839|XP_038119245.1|CQUI	LOC108141248|XP_017119996.1|DELE
OG0006606	LOC6032845|XP_038120209.1|CQUI	LOC108142247|XP_017121456.1|DELE
OG0006607	LOC6032846|XP_038120210.1|CQUI	LOC108150199|XP_017133699.1|DELE
OG0006608	LOC6032860|XP_001843385.1|CQUI	LOC108137439|XP_017114593.1|DELE
OG0006609	LOC6032900|XP_038116291.1|CQUI	LOC108143971|XP_017124064.1|DELE
OG0006610	LOC6032908|XP_038114526.1|CQUI	LOC108146148|XP_017127493.1|DELE
OG0006611	LOC6032911|XP_038116284.1|CQUI	LOC108146159|XP_017127530.1|DELE
OG0006612	LOC6032913|XP_001843437.2|CQUI	LOC108146161|XP_017127537.1|DELE
OG0006613	LOC6049338|XP_038119131.1|CQUI	LOC108146160|XP_017127536.1|DELE
OG0006614	LOC6049340|XP_038117963.1|CQUI	LOC108146445|XP_017127943.1|DELE
OG0006615	LOC6031073|XP_038119046.1|CQUI	LOC108146284|XP_017127714.1|DELE
OG0006616	LOC6031070|XP_038122390.1|CQUI	LOC108150205|XP_017133706.1|DELE
OG0006617	LOC6031075|XP_001841926.2|CQUI	LOC108135631|XP_017111940.1|DELE
OG0006618	LOC6031094|XP_038120256.1|CQUI	LOC108150220|XP_017133752.1|DELE
OG0006619	LOC6054042|XP_038116192.1|CQUI	LOC108146034|XP_017127315.1|DELE
OG0006620	LOC6054046|XP_038119442.1|CQUI	LOC108146397|XP_017127885.1|DELE
OG0006621	LOC6053563|XP_038116160.1|CQUI	LOC108146867|XP_017128583.1|DELE
OG0006622	LOC6038682|XP_001848437.1|CQUI	LOC108146223|XP_017127630.1|DELE
OG0006623	LOC6038685|XP_001848438.1|CQUI	LOC108146332|XP_017127787.1|DELE
OG0006624	LOC6042801|XP_001870804.1|CQUI	LOC108145093|XP_017125774.1|DELE
OG0006625	LOC6042805|XP_038118695.1|CQUI	LOC108145096|XP_017125777.1|DELE
OG0006626	LOC6042807|XP_001870806.1|CQUI	LOC108147016|XP_017128762.1|DELE
OG0006627	LOC6042812|XP_001870810.1|CQUI	LOC108145490|XP_017126436.1|DELE
OG0006628	LOC6042813|XP_038114854.1|CQUI	LOC108145438|XP_017126351.1|DELE
OG0006629	LOC6047864|XP_038115147.1|CQUI	LOC108145478|XP_017126420.1|DELE
OG0006630	LOC6048061|XP_038120956.1|CQUI	LOC108144208|XP_017124368.1|DELE
OG0006631	LOC6041055|XP_001850366.1|CQUI	LOC108135513|XP_017111747.1|DELE
OG0006632	LOC6041049|XP_001850360.2|CQUI	LOC108143408|XP_017123286.1|DELE
OG0006633	LOC6041046|XP_038118777.1|CQUI	LOC108146279|XP_017127708.1|DELE
OG0006634	LOC6041037|XP_001850348.2|CQUI	LOC108149258|XP_017132192.1|DELE
OG0006635	LOC6041035|XP_038120749.1|CQUI	LOC108147970|XP_017130259.1|DELE
OG0006636	LOC6031118|XP_038119744.1|CQUI	LOC108148174|XP_017130563.1|DELE
OG0006637	LOC6031124|XP_001841968.2|CQUI	LOC108142610|XP_017122073.1|DELE
OG0006638	LOC6031142|XP_001841985.1|CQUI	LOC108143520|XP_017123493.1|DELE
OG0006639	LOC6031149|XP_038117683.1|CQUI	LOC108143413|XP_017123292.1|DELE
OG0006640	LOC6030967|XP_038121634.1|CQUI	LOC108147061|XP_017128839.1|DELE
OG0006641	LOC6030964|XP_038115430.1|CQUI	LOC108141337|XP_017120125.1|DELE
OG0006642	LOC6030971|XP_038115394.1|CQUI	LOC108149181|XP_017132086.1|DELE
OG0006643	LOC6030969|XP_001841820.1|CQUI	LOC108144516|XP_017124945.1|DELE
OG0006644	LOC6050938|XP_001867452.2|CQUI	LOC108150328|XP_017133939.1|DELE
OG0006645	LOC6043934|XP_038121710.1|CQUI	LOC108138824|XP_017116814.1|DELE
OG0006646	LOC6043933|XP_038118699.1|CQUI	LOC108144596|XP_017125089.1|DELE
OG0006647	LOC6041015|XP_038117569.1|CQUI	LOC108145170|XP_017125890.1|DELE
OG0006648	LOC119770424|XP_038121222.1|CQUI	LOC108145720|XP_017126770.1|DELE
OG0006649	LOC6053035|XP_038115035.1|CQUI	LOC108145444|XP_017126363.1|DELE
OG0006650	LOC6051597|XP_038121932.1|CQUI	LOC108145091|XP_017125767.1|DELE
OG0006651	LOC6040647|XP_038118734.1|CQUI	LOC108142448|XP_017121800.1|DELE
OG0006652	LOC6043376|XP_001858629.2|CQUI	LOC108150120|XP_017133576.1|DELE
OG0006653	LOC6039565|XP_038120864.1|CQUI	LOC108145860|XP_017126970.1|DELE
OG0006654	LOC6039556|XP_038120455.1|CQUI	LOC108146502|XP_017128027.1|DELE
OG0006655	LOC6049638|XP_038116545.1|CQUI	LOC108145892|XP_017127032.1|DELE
OG0006656	LOC6039883|XP_038116070.1|CQUI	LOC108146118|XP_017127438.1|DELE
OG0006657	LOC6043329|XP_001858472.1|CQUI	LOC108145502|XP_017126451.1|DELE
OG0006658	LOC6043696|XP_038116551.1|CQUI	LOC108146129|XP_017127463.1|DELE
OG0006659	LOC6043712|XP_038119008.1|CQUI	LOC108146300|XP_017127737.1|DELE
OG0006660	LOC6049802|XP_038122077.1|CQUI	LOC108142684|XP_017122179.1|DELE
OG0006661	LOC6053906|XP_038115654.1|CQUI	LOC108142646|XP_017122133.1|DELE
OG0006662	LOC6044060|XP_038121720.1|CQUI	LOC108147963|XP_017130248.1|DELE
OG0006663	LOC6047531|XP_038115090.1|CQUI	LOC108142727|XP_017122240.1|DELE
OG0006664	LOC6035307|XP_001845524.2|CQUI	LOC108148967|XP_017131794.1|DELE
OG0006665	LOC119769907|XP_038119658.1|CQUI	LOC108146020|XP_017127285.1|DELE
OG0006666	LOC6049351|XP_001866124.2|CQUI	LOC108143555|XP_017123553.1|DELE
OG0006667	LOC6048046|XP_001865018.2|CQUI	LOC108142791|XP_017122329.1|DELE
OG0006668	LOC6051541|XP_001867969.1|CQUI	LOC108147033|XP_017128779.1|DELE
OG0006669	LOC6044584|XP_001862064.2|CQUI	LOC108146948|XP_017128692.1|DELE
OG0006670	LOC6044575|XP_001862065.1|CQUI	LOC108146934|XP_017128672.1|DELE
OG0006671	LOC6040318|XP_038118531.1|CQUI	LOC108146797|XP_017128455.1|DELE
OG0006672	LOC6044571|XP_038120372.1|CQUI	LOC108147430|XP_017129393.1|DELE
OG0006673	LOC6044585|XP_001862069.2|CQUI	LOC108147542|XP_017129616.1|DELE
OG0006674	LOC6031024|XP_038121248.1|CQUI	LOC108145683|XP_017126729.1|DELE
OG0006675	LOC6031023|XP_001841875.1|CQUI	LOC108146110|XP_017127431.1|DELE
OG0006676	LOC6031048|XP_001841897.1|CQUI	LOC108147471|XP_017129507.1|DELE
OG0006677	LOC6031050|XP_038119718.1|CQUI	LOC108147474|XP_017129511.1|DELE
OG0006678	LOC6031060|XP_001841909.1|CQUI	LOC108142814|XP_017122364.1|DELE
OG0006679	LOC119770544|XP_038121524.1|CQUI	LOC108145907|XP_017127056.1|DELE
OG0006680	LOC6034064|XP_038117953.1|CQUI	LOC108148693|XP_017131328.1|DELE
OG0006681	LOC6034073|XP_001844448.1|CQUI	LOC108146795|XP_017128453.1|DELE
OG0006682	LOC6034074|XP_038117773.1|CQUI	LOC108147521|XP_017129592.1|DELE
OG0006683	LOC119769436|XP_038117775.1|CQUI	LOC108147557|XP_017129632.1|DELE
OG0006684	LOC6034079|XP_038117614.1|CQUI	LOC108147472|XP_017129509.1|DELE
OG0006685	LOC6034089|XP_001844458.1|CQUI	LOC108141423|XP_017120290.1|DELE
OG0006686	LOC6034096|XP_038121360.1|CQUI	LOC108142434|XP_017121785.1|DELE
OG0006687	LOC6031019|XP_001841871.1|CQUI, LOC6031020|XP_001841872.1|CQUI	LOC108136626|XP_017113434.1|DELE
OG0006688	LOC6031007|XP_001841860.2|CQUI	LOC108142686|XP_017122184.1|DELE
OG0006689	LOC6042817|XP_001870815.1|CQUI	LOC108145764|XP_017126821.1|DELE
OG0006690	LOC6044080|XP_038120451.1|CQUI	LOC108135257|XP_017111417.1|DELE
OG0006691	LOC6044064|XP_001861635.2|CQUI	LOC108146780|XP_017128417.1|DELE
OG0006692	LOC6044066|XP_038118147.1|CQUI	LOC108146276|XP_017127704.1|DELE
OG0006693	LOC6044065|XP_001861632.2|CQUI	LOC108145926|XP_017127101.1|DELE
OG0006694	LOC6047004|XP_038117893.1|CQUI	LOC108136304|XP_017112882.1|DELE
OG0006695	LOC6044970|XP_038118723.1|CQUI	LOC108147504|XP_017129560.1|DELE
OG0006696	LOC6044962|XP_038121567.1|CQUI	LOC108148398|XP_017130920.1|DELE
OG0006697	LOC6044664|XP_038115254.1|CQUI	LOC108150343|XP_017133960.1|DELE
OG0006698	LOC6044662|XP_001862141.1|CQUI	LOC108146892|XP_017128617.1|DELE
OG0006699	LOC6045676|XP_038118464.1|CQUI	LOC108146164|XP_017127549.1|DELE
OG0006700	LOC6045668|XP_001862987.2|CQUI	LOC108142578|XP_017122021.1|DELE
OG0006701	LOC6047367|XP_001864439.2|CQUI	LOC108149821|XP_017133182.1|DELE
OG0006702	LOC6038822|XP_038114518.1|CQUI	LOC108145839|XP_017126941.1|DELE
OG0006703	LOC6038795|XP_001848518.2|CQUI	LOC108146966|XP_017128712.1|DELE
OG0006704	LOC6038796|XP_001848519.1|CQUI	LOC108146967|XP_017128713.1|DELE
OG0006705	LOC6043702|XP_038119812.1|CQUI	LOC108145435|XP_017126346.1|DELE
OG0006706	LOC6052331|XP_001868622.2|CQUI	LOC108144757|XP_017125351.1|DELE
OG0006707	LOC6038671|XP_038120755.1|CQUI	LOC108143518|XP_017123491.1|DELE
OG0006708	LOC6043710|XP_038120611.1|CQUI	LOC108134865|XP_017110842.1|DELE
OG0006709	LOC6043638|XP_001861012.2|CQUI	LOC108137740|XP_017115129.1|DELE
OG0006710	LOC6053063|XP_038121216.1|CQUI	LOC108142501|XP_017121887.1|DELE
OG0006711	LOC6040596|XP_038121221.1|CQUI	LOC108142500|XP_017121886.1|DELE
OG0006712	LOC6044640|XP_038121652.1|CQUI	LOC108145963|XP_017127171.1|DELE
OG0006713	LOC6044644|XP_038115795.1|CQUI	LOC108150346|XP_017133964.1|DELE
OG0006714	LOC6044643|XP_001862125.2|CQUI	LOC108150345|XP_017133963.1|DELE
OG0006715	LOC6042838|XP_001870835.2|CQUI	LOC108142700|XP_017122204.1|DELE
OG0006716	LOC6042835|XP_038118175.1|CQUI	LOC108138752|XP_017116643.1|DELE
OG0006717	LOC6042836|XP_001870833.1|CQUI	LOC108146863|XP_017128578.1|DELE
OG0006718	LOC6044577|XP_001862070.1|CQUI	LOC108146937|XP_017128677.1|DELE
OG0006719	LOC6039535|XP_038121609.1|CQUI	LOC108146994|XP_017128748.1|DELE
OG0006720	LOC6039549|XP_038121620.1|CQUI	LOC108135700|XP_017112030.1|DELE
OG0006721	LOC6037615|XP_001847506.2|CQUI	LOC108146856|XP_017128561.1|DELE
OG0006722	LOC119770118|XP_038120366.1|CQUI	LOC108146399|XP_017127888.1|DELE
OG0006723	LOC119769396|XP_038117488.1|CQUI	LOC108135281|XP_017111451.1|DELE
OG0006724	LOC6052419|XP_038119680.1|CQUI	LOC108143065|XP_017122768.1|DELE
OG0006725	LOC119770431|XP_038121255.1|CQUI	LOC108142972|XP_017122611.1|DELE
OG0006726	LOC6042228|XP_038121256.1|CQUI	LOC108139215|XP_017117356.1|DELE
OG0006727	LOC119769401|XP_038117521.1|CQUI	LOC108142969|XP_017122608.1|DELE
OG0006728	LOC6047339|XP_038120621.1|CQUI	LOC108142911|XP_017122488.1|DELE
OG0006730	LOC6042307|XP_001851437.1|CQUI	LOC108149758|XP_017133060.1|DELE
OG0006731	LOC6042308|XP_038118870.1|CQUI	LOC108135272|XP_017111439.1|DELE
OG0006732	LOC119770834|XP_038122319.1|CQUI	LOC108146381|XP_017127864.1|DELE
OG0006736	LOC6051588|XP_001868007.1|CQUI	LOC108147544|XP_017129618.1|DELE
OG0006737	LOC6048905|XP_001865745.2|CQUI	LOC108135504|XP_017111737.1|DELE
OG0006738	LOC6050238|XP_001866877.2|CQUI	LOC108147590|XP_017129719.1|DELE
OG0006739	LOC6048911|XP_001865752.2|CQUI	LOC108147448|XP_017129465.1|DELE
OG0006740	LOC6048914|XP_001865755.2|CQUI	LOC108135560|XP_017111806.1|DELE
OG0006741	LOC6048915|XP_038115724.1|CQUI	LOC108135559|XP_017111804.1|DELE
OG0006742	LOC6041103|XP_001850410.2|CQUI	LOC108140558|XP_017118909.1|DELE
OG0006743	LOC6044397|XP_038114507.1|CQUI	LOC108148997|XP_017131833.1|DELE
OG0006745	LOC6044838|XP_038117903.1|CQUI	LOC108135100|XP_017111165.1|DELE
OG0006747	LOC6039422|XP_038116393.1|CQUI	LOC108147530|XP_017129603.1|DELE
OG0006748	LOC6051395|XP_038118261.1|CQUI	LOC108137317|XP_017114432.1|DELE
OG0006749	LOC6036260|XP_038118766.1|CQUI	LOC108146192|XP_017127591.1|DELE
OG0006750	LOC6036257|XP_001846325.1|CQUI	LOC108137647|XP_017114962.1|DELE
OG0006752	LOC6045943|XP_038118866.1|CQUI	LOC108145666|XP_017126708.1|DELE
OG0006753	LOC6045934|XP_038119842.1|CQUI	LOC108145731|XP_017126783.1|DELE
OG0006754	LOC6040217|XP_038122405.1|CQUI	LOC108146000|XP_017127243.1|DELE
OG0006755	LOC6040210|XP_001849656.2|CQUI	LOC108146151|XP_017127504.1|DELE
OG0006756	LOC6052207|XP_001868507.2|CQUI	LOC108142852|XP_017122409.1|DELE
OG0006757	LOC6046556|XP_001863736.1|CQUI	LOC108142311|XP_017121552.1|DELE
OG0006758	LOC6046568|XP_001863745.2|CQUI	LOC108146138|XP_017127481.1|DELE
OG0006759	LOC6046567|XP_038118784.1|CQUI	LOC108146137|XP_017127479.1|DELE
OG0006760	LOC6046570|XP_038118785.1|CQUI	LOC108142567|XP_017122006.1|DELE
OG0006761	LOC6052028|XP_001868362.1|CQUI	LOC108148397|XP_017130918.1|DELE
OG0006762	LOC6041083|XP_038122083.1|CQUI	LOC108144163|XP_017124314.1|DELE
OG0006763	LOC6043967|XP_038121479.1|CQUI	LOC108139066|XP_017117180.1|DELE
OG0006764	LOC6043961|XP_038117862.1|CQUI	LOC108149767|XP_017133084.1|DELE
OG0006765	LOC6043965|XP_001861543.2|CQUI	LOC108139016|XP_017117112.1|DELE
OG0006766	LOC6047381|XP_038115647.1|CQUI	LOC108146281|XP_017127710.1|DELE
OG0006767	LOC6050315|XP_038115642.1|CQUI	LOC108142418|XP_017121762.1|DELE
OG0006768	LOC6050161|XP_001866813.1|CQUI	LOC108142410|XP_017121749.1|DELE
OG0006769	LOC6050160|XP_001866812.1|CQUI	LOC108142804|XP_017122351.1|DELE
OG0006770	LOC6036572|XP_001846604.2|CQUI	LOC108147401|XP_017129327.1|DELE
OG0006772	LOC6050883|XP_038116535.1|CQUI	LOC108149577|XP_017132700.1|DELE
OG0006773	LOC6046558|XP_038116159.1|CQUI	LOC108145965|XP_017127185.1|DELE
OG0006774	LOC6041244|XP_038114611.1|CQUI	LOC108145982|XP_017127206.1|DELE
OG0006775	LOC6041248|XP_001850538.2|CQUI	LOC108146717|XP_017128294.1|DELE
