Orthogroup	CQUI.longest_only	AEAL.longest_only
OG0012845	LOC6037434|XP_038112628.1|CQUI	LOC109403173|XP_019531467.2|AEAL, LOC109622214|XP_019932009.1|AEAL
OG0012846	LOC6048526|XP_038120470.1|CQUI, LOC6051905|XP_001868263.2|CQUI	LOC109622176|XP_029731562.1|AEAL
OG0012847	LOC6037693|XP_038110825.1|CQUI	LOC109403365|XP_029731574.1|AEAL
OG0012848	LOC6040975|XP_001850295.2|CQUI	LOC109433512|XP_029732226.1|AEAL, LOC115269249|XP_029733655.1|AEAL, LOC109410629|XP_019539696.2|AEAL
OG0012849	LOC6052466|XP_001868729.2|CQUI	LOC109426047|XP_029731822.1|AEAL
OG0012850	LOC6053577|XP_038111984.1|CQUI	LOC115268211|XP_029732129.1|AEAL, LOC109425875|XP_029732138.1|AEAL
OG0012855	LOC6049008|XP_038121476.1|CQUI	LOC115265266|XP_029725549.1|AEAL, LOC115265264|XP_029725548.1|AEAL, LOC109410528|XP_029725581.1|AEAL
OG0012860	LOC6054161|XP_038105470.1|CQUI	LOC109430621|XP_029729010.1|AEAL, LOC115268271|XP_029732175.1|AEAL, LOC109411757|XP_029720729.1|AEAL, LOC109415010|XP_019544425.2|AEAL, LOC115259405|XP_029715814.1|AEAL, LOC109427596|XP_029733004.1|AEAL, LOC109399856|XP_029729731.1|AEAL, LOC109425372|XP_029729707.1|AEAL
OG0012862	LOC119770239|XP_038120633.1|CQUI	LOC115254827|XP_029708356.1|AEAL, LOC109411515|XP_029729222.1|AEAL, LOC109409988|XP_029724100.1|AEAL, LOC115266623|XP_029728988.1|AEAL, LOC115253765|XP_029732981.1|AEAL, LOC115267362|XP_029730203.1|AEAL
OG0012868	LOC119768706|XP_038115269.1|CQUI, LOC119770604|XP_038121748.1|CQUI	LOC115267295|XP_029730069.1|AEAL, LOC109408064|XP_029728998.1|AEAL, LOC109427713|XP_029729924.1|AEAL, LOC115260800|XP_029717964.1|AEAL, LOC115257773|XP_029713585.1|AEAL, LOC115254856|XP_029708403.1|AEAL, LOC115263090|XP_029721869.1|AEAL, LOC115267349|XP_029730156.1|AEAL
OG0012872	LOC119769075|XP_038116903.1|CQUI, LOC119771144|XP_038122492.1|CQUI	LOC115260107|XP_029716862.1|AEAL, LOC115261997|XP_029719795.1|AEAL, LOC115258095|XP_029713972.1|AEAL, LOC115268172|XP_029732081.1|AEAL, LOC109407650|XP_029729548.1|AEAL, LOC115262237|XP_029720499.1|AEAL
OG0012874	LOC119769979|XP_038119876.1|CQUI	LOC115263000|XP_029721808.1|AEAL
OG0012879	LOC6038029|XP_001847874.2|CQUI, LOC6032483|XP_001843074.1|CQUI, LOC6049376|XP_038122172.1|CQUI	LOC115270471|XP_029736065.1|AEAL
OG0012989	LOC119765299|XP_038104814.1|CQUI	LOC109431148|XP_029708031.1|AEAL, LOC115253709|XP_029711180.1|AEAL, LOC115256866|XP_029711803.1|AEAL, LOC109415609|XP_029711786.1|AEAL
OG0012991	LOC119769475|XP_038117980.1|CQUI	LOC115261853|XP_029719633.1|AEAL
OG0012992	LOC6048208|XP_001865161.1|CQUI	LOC115254442|XP_029707806.1|AEAL, LOC115268104|XP_029731986.1|AEAL, LOC115261822|XP_029719578.1|AEAL, LOC109415742|XP_019545229.2|AEAL
OG0012993	LOC119766339|XP_038106754.1|CQUI	LOC115258474|XP_029714450.1|AEAL, LOC109420274|XP_029707839.1|AEAL
OG0012996	LOC6036967|XP_038122593.1|CQUI	LOC109422118|XP_019552296.2|AEAL
OG0012998	LOC6044159|XP_038122765.1|CQUI	LOC115255923|XP_029709988.1|AEAL, LOC109432581|XP_019564469.2|AEAL, LOC115269106|XP_029733372.1|AEAL
OG0012999	LOC6045346|XP_001862734.1|CQUI	LOC109410146|XP_029712387.1|AEAL
OG0013001	LOC6052530|XP_038122763.1|CQUI	LOC109397636|XP_029736244.1|AEAL, LOC115260154|XP_029716922.1|AEAL, LOC115271007|XP_029736256.1|AEAL
OG0013002	LOC6049099|XP_038104351.1|CQUI	LOC109397654|XP_029710298.1|AEAL, LOC109432921|XP_029736218.1|AEAL
OG0013003	LOC6049043|XP_001865871.2|CQUI	LOC109402253|XP_019530450.1|AEAL
OG0013004	LOC6039058|XP_001848735.2|CQUI	LOC109415626|XP_029730273.1|AEAL
OG0013005	LOC6047659|XP_038121997.1|CQUI	LOC109424937|XP_029717648.1|AEAL, LOC109418620|XP_019548380.2|AEAL
OG0013006	LOC6051357|XP_001867807.2|CQUI	LOC109418763|XP_029717694.1|AEAL, LOC109425482|XP_019556296.1|AEAL, LOC115257039|XP_029712151.1|AEAL, LOC115261677|XP_029719426.1|AEAL
OG0013007	LOC6034462|XP_038105141.1|CQUI	LOC109427668|XP_029717323.1|AEAL, LOC109431412|XP_029717858.1|AEAL
OG0013008	LOC6034801|XP_001845073.2|CQUI	LOC115266720|XP_029729115.1|AEAL, LOC109405951|XP_029728633.1|AEAL
OG0013011	LOC6046415|XP_038106908.1|CQUI	LOC109430286|XP_029722907.1|AEAL, LOC109412401|XP_029712693.1|AEAL
OG0013012	LOC6035065|XP_038114227.1|CQUI	LOC115253920|XP_029707586.1|AEAL, LOC109400112|XP_029707707.1|AEAL, LOC109621604|XP_029707656.1|AEAL, LOC109621593|XP_029707628.1|AEAL
OG0013013	LOC6039914|XP_001849412.2|CQUI	LOC109621590|XP_019931216.2|AEAL, LOC109400107|XP_019528134.2|AEAL, LOC115260389|XP_029717208.1|AEAL
OG0013014	LOC6031141|XP_001841984.2|CQUI	LOC109622575|XP_019932530.2|AEAL
OG0013015	LOC6032680|XP_001843240.2|CQUI	LOC109425300|XP_029729748.1|AEAL, LOC109399849|XP_029729724.1|AEAL
OG0013016	LOC6032672|XP_001843237.2|CQUI	LOC115267059|XP_029729742.1|AEAL, LOC115267051|XP_029729719.1|AEAL, LOC109399876|XP_029729747.1|AEAL
OG0013017	LOC6031630|XP_001842379.2|CQUI	LOC115267089|XP_029729805.1|AEAL, LOC115267093|XP_029729810.1|AEAL, LOC109399877|XP_019527909.2|AEAL, LOC109425294|XP_019556080.2|AEAL
OG0013019	LOC6032629|XP_038105260.1|CQUI	LOC115259681|XP_029716327.1|AEAL, LOC109425508|XP_029715937.1|AEAL
OG0013020	LOC6032628|XP_038117605.1|CQUI	LOC109425511|XP_019556307.2|AEAL, LOC109417046|XP_019546710.2|AEAL, LOC115259637|XP_029716265.1|AEAL
OG0013021	LOC6050122|XP_038117235.1|CQUI	LOC115266690|XP_029729075.1|AEAL, LOC115265706|XP_029727527.1|AEAL, LOC115267372|XP_029730219.1|AEAL, LOC115262759|XP_029721445.1|AEAL
OG0013022	LOC6045077|XP_038109094.1|CQUI, LOC6033691|XP_001844116.2|CQUI	LOC109399845|XP_029716460.1|AEAL, LOC109400494|XP_029716473.1|AEAL
OG0013023	LOC6031604|XP_001842357.2|CQUI	LOC109400531|XP_019528594.2|AEAL, LOC115259688|XP_029716331.1|AEAL, LOC109399879|XP_019527911.2|AEAL
OG0013024	LOC6046530|XP_001863711.2|CQUI	LOC109412285|XP_019541471.2|AEAL, LOC109425240|XP_019556028.2|AEAL
OG0013025	LOC6038049|XP_038117063.1|CQUI	LOC109429296|XP_019560733.2|AEAL, LOC109398221|XP_019526091.2|AEAL
OG0013026	LOC119766347|XP_038106768.1|CQUI	LOC109409069|XP_029713638.1|AEAL
OG0013027	LOC6037513|XP_001847419.2|CQUI	LOC115269309|XP_029733752.1|AEAL, LOC109415298|XP_019544729.3|AEAL
OG0013028	LOC6039354|XP_038104853.1|CQUI	LOC109408280|XP_029733798.1|AEAL, LOC115269328|XP_029733811.1|AEAL
OG0013029	LOC6038036|XP_038104227.1|CQUI	LOC109405473|XP_019534104.2|AEAL, LOC115268753|XP_029732772.1|AEAL, LOC109402437|XP_019530668.2|AEAL
OG0013030	LOC6039895|XP_001849393.2|CQUI	LOC115260813|XP_029717994.1|AEAL, LOC109402444|XP_019530677.2|AEAL, LOC109405474|XP_019534107.2|AEAL
OG0013031	LOC6032027|XP_001842694.2|CQUI, LOC6032031|XP_038122945.1|CQUI, LOC6032028|XP_038122950.1|CQUI	LOC115254115|XP_029723461.1|AEAL, LOC109415928|XP_019545434.2|AEAL
OG0013033	LOC6031106|XP_038119476.1|CQUI	LOC115265417|XP_029726273.1|AEAL, LOC109621274|XP_029716657.1|AEAL
OG0013034	LOC6031109|XP_001841954.1|CQUI	LOC109622404|XP_029716637.1|AEAL, LOC109409131|XP_019538092.1|AEAL
OG0013035	LOC6031112|XP_038116835.1|CQUI	LOC109622526|XP_029716676.1|AEAL, LOC109409093|XP_029726280.1|AEAL
OG0013036	LOC6050947|XP_038121956.1|CQUI	LOC109423361|XP_029726398.1|AEAL
OG0013037	LOC6047851|XP_038117285.1|CQUI	LOC115261687|XP_029719433.1|AEAL, LOC109623148|XP_029726470.1|AEAL
OG0013038	LOC6035325|XP_001845540.2|CQUI	LOC109418065|XP_019547778.2|AEAL
OG0013039	LOC6051824|XP_038120860.1|CQUI	LOC109418078|XP_029726685.1|AEAL
OG0013040	LOC6047854|XP_038116238.1|CQUI	LOC109418093|XP_019547822.2|AEAL
OG0013041	LOC6047078|XP_001864185.2|CQUI	LOC109418108|XP_029726749.1|AEAL, LOC115259901|XP_029716559.1|AEAL
OG0013042	LOC6047015|XP_038117364.1|CQUI	LOC109419657|XP_019549430.2|AEAL, LOC109410007|XP_019539092.2|AEAL
OG0013043	LOC119769587|XP_038118517.1|CQUI	LOC109417801|XP_029725493.1|AEAL, LOC115266887|XP_029729348.1|AEAL
OG0013044	LOC6041338|XP_038121413.1|CQUI	LOC109403684|XP_029735158.1|AEAL, LOC115270142|XP_029735106.1|AEAL
OG0013045	LOC119770336|XP_038120943.1|CQUI	LOC115270139|XP_029735097.1|AEAL, LOC109403667|XP_019532036.2|AEAL, LOC109407959|XP_029714098.1|AEAL
OG0013046	LOC119770338|XP_038120945.1|CQUI	LOC115269686|XP_029734374.1|AEAL, LOC109404914|XP_019533410.2|AEAL, LOC109400576|XP_019528607.2|AEAL, LOC115269685|XP_029734373.1|AEAL, LOC109404927|XP_029734385.1|AEAL
OG0013047	LOC6041095|XP_038119217.1|CQUI	LOC109404556|XP_029730021.1|AEAL, LOC109400568|XP_029729554.1|AEAL
OG0013048	LOC6044164|XP_038120990.1|CQUI	LOC109425679|XP_029734698.1|AEAL
OG0013049	LOC6045476|XP_001862842.2|CQUI	LOC115269654|XP_029734350.1|AEAL, LOC109425640|XP_019556423.1|AEAL, LOC109423454|XP_019553978.1|AEAL
OG0013050	LOC119770533|XP_038121513.1|CQUI	LOC109425728|XP_019556601.2|AEAL, LOC115265017|XP_029725078.1|AEAL, LOC109423388|XP_019553928.2|AEAL, LOC109422456|XP_019552789.2|AEAL, LOC115265019|XP_029725080.1|AEAL, LOC115262951|XP_029721707.1|AEAL
OG0013051	LOC6036113|XP_038114635.1|CQUI	LOC115263323|XP_029722459.1|AEAL, LOC109416939|XP_019546600.2|AEAL
OG0013052	LOC6035612|XP_038117660.1|CQUI	LOC109407428|XP_019536011.2|AEAL, LOC109416405|XP_029722344.1|AEAL
OG0013053	LOC6045809|XP_001863104.2|CQUI	LOC109430923|XP_029721944.1|AEAL, LOC115263163|XP_029721949.1|AEAL
OG0013054	LOC6036426|XP_038119315.1|CQUI	LOC109430862|XP_029715668.1|AEAL, LOC115267513|XP_029730463.1|AEAL
OG0013055	LOC6035472|XP_038120064.1|CQUI	LOC109431680|XP_019563482.2|AEAL, LOC109430939|XP_029730415.1|AEAL
OG0013056	LOC6031306|XP_038121435.1|CQUI	LOC115258208|XP_029714140.1|AEAL, LOC109398121|XP_029730568.1|AEAL
OG0013057	LOC6040036|XP_038121061.1|CQUI	LOC115257248|XP_029712550.1|AEAL, LOC109398066|XP_019525976.2|AEAL, LOC109426373|XP_029715549.1|AEAL
OG0013058	LOC6040008|XP_001849489.2|CQUI	LOC109398076|XP_019525986.2|AEAL
OG0013058	LOC6040011|XP_038120820.1|CQUI	LOC115267595|XP_029730555.1|AEAL, LOC109399466|XP_019527446.2|AEAL
OG0013059	LOC6054571|XP_038117139.1|CQUI	LOC109403088|XP_019531373.2|AEAL, LOC109408671|XP_019537577.2|AEAL, LOC109403082|XP_019531368.2|AEAL
OG0013060	LOC6043139|XP_001856173.2|CQUI	LOC109408646|XP_019537525.3|AEAL, LOC115270394|XP_029735854.1|AEAL, LOC109408647|XP_019537526.2|AEAL, LOC109622196|XP_019931986.2|AEAL
OG0013061	LOC6044903|XP_038120277.1|CQUI	LOC109422468|XP_019552794.2|AEAL, LOC115270426|XP_029736000.1|AEAL, LOC109428664|XP_029735654.1|AEAL
OG0013062	LOC6044900|XP_038116344.1|CQUI	LOC115270326|XP_029735641.1|AEAL, LOC109422466|XP_029735653.1|AEAL, LOC109428665|XP_029736001.1|AEAL
OG0013063	LOC6033478|XP_001843921.2|CQUI	LOC109430639|XP_029735472.1|AEAL, LOC109423692|XP_029734437.1|AEAL
OG0013064	LOC6030876|XP_038122006.1|CQUI	LOC109411119|XP_019540119.2|AEAL, LOC109408180|XP_029728840.1|AEAL
OG0013065	LOC6035210|XP_001845439.2|CQUI	LOC109416682|XP_019546287.1|AEAL, LOC109416494|XP_029728921.1|AEAL
OG0013066	LOC6048638|XP_038112050.1|CQUI	LOC109414426|XP_029728306.1|AEAL, LOC109622534|XP_029732970.1|AEAL
OG0013067	LOC6041319|XP_038113628.1|CQUI	LOC109428258|XP_019559532.2|AEAL, LOC109427940|XP_019559140.2|AEAL, LOC109427941|XP_019559141.2|AEAL, LOC109428259|XP_019559533.2|AEAL
OG0013068	LOC6032471|XP_001843064.1|CQUI	LOC109427878|XP_029734292.1|AEAL, LOC109428190|XP_029728427.1|AEAL
OG0013069	LOC6032472|XP_001843065.2|CQUI	LOC109428304|XP_029734298.1|AEAL, LOC109427876|XP_019559004.2|AEAL
OG0013070	LOC6037880|XP_038110677.1|CQUI	LOC115254005|XP_029714115.1|AEAL, LOC109622882|XP_019932894.1|AEAL
OG0013071	LOC6032966|XP_001843482.2|CQUI	LOC109412383|XP_019541580.2|AEAL, LOC115255761|XP_029709746.1|AEAL
OG0013072	LOC119767940|XP_038113922.1|CQUI	LOC115253986|XP_029712682.1|AEAL, LOC109412376|XP_029712980.1|AEAL
OG0013073	LOC6050531|XP_038111797.1|CQUI	LOC115259447|XP_029715884.1|AEAL, LOC109401385|XP_029712454.1|AEAL
OG0013074	LOC6050510|XP_038106788.1|CQUI	LOC109401435|XP_029712105.1|AEAL, LOC115259404|XP_029715813.1|AEAL
OG0013075	LOC6051595|XP_038112850.1|CQUI	LOC109401437|XP_019529540.2|AEAL, LOC109404660|XP_019533133.2|AEAL
OG0013076	LOC119766393|XP_038106834.1|CQUI	LOC115259274|XP_029715667.1|AEAL, LOC115255388|XP_029709308.1|AEAL, LOC109421125|XP_029715629.1|AEAL
OG0013077	LOC6038508|XP_038106803.1|CQUI	LOC109622028|XP_019931780.2|AEAL, LOC115264954|XP_029725007.1|AEAL, LOC109418563|XP_019548316.2|AEAL
OG0013078	LOC6041482|XP_038111485.1|CQUI	LOC115264939|XP_029724948.1|AEAL, LOC109621934|XP_029724889.1|AEAL
OG0013079	LOC119766380|XP_038106814.1|CQUI	LOC115264985|XP_029725026.1|AEAL, LOC109622024|XP_029725024.1|AEAL
OG0013080	LOC119766307|XP_038106701.1|CQUI	LOC115264920|XP_029724848.1|AEAL, LOC109397454|XP_029724852.1|AEAL, LOC115264998|XP_029725047.1|AEAL
OG0013081	LOC119767635|XP_038112548.1|CQUI, LOC6044553|XP_038111347.1|CQUI	LOC115264910|XP_029724835.1|AEAL
OG0013082	LOC6050047|XP_001866713.2|CQUI	LOC109425144|XP_029724802.1|AEAL
OG0013083	LOC6050056|XP_001866723.2|CQUI	LOC109429410|XP_019560904.2|AEAL
OG0013084	LOC6037119|XP_038110331.1|CQUI	LOC109429370|XP_019560813.2|AEAL, LOC115266926|XP_029729476.1|AEAL
OG0013085	LOC6037105|XP_038110754.1|CQUI	LOC109409622|XP_019538621.2|AEAL, LOC109413765|XP_019543046.2|AEAL
OG0013087	LOC6047196|XP_038111680.1|CQUI	LOC109419603|XP_019549380.2|AEAL
OG0013088	LOC119766087|XP_038106403.1|CQUI	LOC115258545|XP_029714551.1|AEAL, LOC115258544|XP_029714550.1|AEAL, LOC109398700|XP_029714420.1|AEAL
OG0013089	LOC6031212|XP_001842046.2|CQUI	LOC109407206|XP_029714865.1|AEAL, LOC109405864|XP_019534467.2|AEAL
OG0013090	LOC6037013|XP_001846976.2|CQUI	LOC115269480|XP_029734114.1|AEAL, LOC109420987|XP_019551006.2|AEAL, LOC109428601|XP_019559945.2|AEAL
OG0013091	LOC6037005|XP_038112354.1|CQUI	LOC115269481|XP_029734115.1|AEAL, LOC109429299|XP_029714669.1|AEAL
OG0013092	LOC6031826|XP_001842529.2|CQUI	LOC109429025|XP_029724685.1|AEAL, LOC109421034|XP_019551070.2|AEAL, LOC115258753|XP_029714996.1|AEAL
OG0013093	LOC6031822|XP_038110766.1|CQUI	LOC115258741|XP_029714967.1|AEAL, LOC109421047|XP_029724688.1|AEAL, LOC109429043|XP_029714924.1|AEAL
OG0013094	LOC6031821|XP_038113251.1|CQUI	LOC115258772|XP_029715033.1|AEAL, LOC109429060|XP_029714962.1|AEAL, LOC109421048|XP_029724689.1|AEAL
OG0013095	LOC6045096|XP_038110231.1|CQUI	LOC109428584|XP_019559928.2|AEAL, LOC109421076|XP_019551113.2|AEAL
OG0013096	LOC119765017|XP_038112181.1|CQUI	LOC109398530|XP_019526459.2|AEAL, LOC109428620|XP_019559951.2|AEAL
OG0013097	LOC6033218|XP_038107758.1|CQUI	LOC109417522|XP_019547137.2|AEAL, LOC115258845|XP_029715139.1|AEAL, LOC115258630|XP_029714792.1|AEAL, LOC109410260|XP_029714777.1|AEAL, LOC115258826|XP_029715121.1|AEAL, LOC115263019|XP_029721813.1|AEAL
OG0013098	LOC6052514|XP_001868767.2|CQUI	LOC109417699|XP_019547315.2|AEAL, LOC115255501|XP_029709491.1|AEAL, LOC115255347|XP_029709232.1|AEAL
OG0013099	LOC6044534|XP_001862038.2|CQUI	LOC109417725|XP_019547380.2|AEAL, LOC109411727|XP_019541209.2|AEAL
OG0013100	LOC6042097|XP_038114057.1|CQUI	LOC109420610|XP_019550517.2|AEAL, LOC109419860|XP_029708878.1|AEAL
OG0013101	LOC6042112|XP_038112574.1|CQUI	LOC109420709|XP_019550710.2|AEAL, LOC109419880|XP_029708845.1|AEAL
OG0013102	LOC6031744|XP_038112502.1|CQUI, LOC6035790|XP_038114010.1|CQUI, LOC6031743|XP_001842461.2|CQUI	LOC109420672|XP_019550641.2|AEAL
OG0013103	LOC6033233|XP_038107942.1|CQUI	LOC115253700|XP_029708600.1|AEAL, LOC109419759|XP_019549578.1|AEAL
OG0013104	LOC6037534|XP_038109443.1|CQUI, LOC6037536|XP_038112308.1|CQUI	LOC109402118|XP_029708527.1|AEAL, LOC115254995|XP_029708559.1|AEAL
OG0013105	LOC6036437|XP_001846484.1|CQUI	LOC109423909|XP_029727245.1|AEAL, LOC115265611|XP_029727284.1|AEAL
OG0013106	LOC6035779|XP_038112725.1|CQUI	LOC109407331|XP_029727151.1|AEAL
OG0013107	LOC6037242|XP_038114173.1|CQUI, LOC6041783|XP_001851000.2|CQUI, LOC6049730|XP_001866431.1|CQUI	LOC109409132|XP_019538091.2|AEAL
OG0013108	LOC6034383|XP_001844701.2|CQUI	LOC109421447|XP_019551485.2|AEAL, LOC109432562|XP_029726851.1|AEAL
OG0013109	LOC6034881|XP_038107620.1|CQUI	LOC109621807|XP_029726951.1|AEAL
OG0013110	LOC6046634|XP_038109864.1|CQUI, LOC6042082|XP_038107565.1|CQUI	LOC109421259|XP_029727002.1|AEAL, LOC109621813|XP_029710387.1|AEAL
OG0013111	LOC6033355|XP_001843818.2|CQUI	LOC109429695|XP_019561243.2|AEAL, LOC109407015|XP_019535576.2|AEAL, LOC115262064|XP_029719867.1|AEAL
OG0013112	LOC6047221|XP_001864305.2|CQUI	LOC109429644|XP_019561191.1|AEAL, LOC109622651|XP_019932617.2|AEAL
OG0013113	LOC6035741|XP_038112174.1|CQUI	LOC109623401|XP_029719964.1|AEAL, LOC109429618|XP_019561159.3|AEAL
OG0013114	LOC6045231|XP_001862624.2|CQUI	LOC109406389|XP_019535027.2|AEAL, LOC115264067|XP_029723230.1|AEAL, LOC109423648|XP_019554189.2|AEAL, LOC109421710|XP_019551781.2|AEAL, LOC109423647|XP_029723873.1|AEAL
OG0013115	LOC6033326|XP_001843791.1|CQUI	LOC109429883|XP_019561420.2|AEAL
OG0013116	LOC6046088|XP_038121921.1|CQUI	LOC109414169|XP_019543497.2|AEAL
OG0013117	LOC6048786|XP_001865651.2|CQUI	LOC109414158|XP_019543482.2|AEAL, LOC115254469|XP_029707883.1|AEAL
OG0013118	LOC6040469|XP_001849859.2|CQUI	LOC109426319|XP_019557320.2|AEAL, LOC109407238|XP_019535784.2|AEAL
OG0013121	LOC6032206|XP_038118893.1|CQUI	LOC109418245|XP_029707560.1|AEAL, LOC109428026|XP_029720730.1|AEAL
OG0013122	LOC6048717|XP_038117367.1|CQUI	LOC109418306|XP_029733158.1|AEAL, LOC115253540|XP_029719952.1|AEAL, LOC109428083|XP_029720260.1|AEAL
OG0013123	LOC6034914|XP_038121369.1|CQUI	LOC109418351|XP_029721293.1|AEAL
OG0013124	LOC119765380|XP_038105046.1|CQUI	LOC115263394|XP_029722564.1|AEAL, LOC109429527|XP_019561037.2|AEAL
OG0013125	LOC6049906|XP_038118979.1|CQUI	LOC109415726|XP_029710353.1|AEAL, LOC109429485|XP_019560987.2|AEAL
OG0013126	LOC6053355|XP_038118304.1|CQUI	LOC109429491|XP_029724400.1|AEAL
OG0013127	LOC6048713|XP_001865589.2|CQUI	LOC109415718|XP_029724390.1|AEAL
OG0013128	LOC6046057|XP_038119616.1|CQUI	LOC109402985|XP_019531253.2|AEAL, LOC109429514|XP_029724630.1|AEAL
OG0013129	LOC6047889|XP_001864881.2|CQUI	LOC109399746|XP_019527809.2|AEAL, LOC109413759|XP_019543034.2|AEAL
OG0013130	LOC6035036|XP_038118787.1|CQUI	LOC109414512|XP_019543895.2|AEAL, LOC115266390|XP_029728492.1|AEAL
OG0013131	LOC6048867|XP_001865714.2|CQUI	LOC115266610|XP_029728934.1|AEAL, LOC109423773|XP_029729071.1|AEAL
OG0013132	LOC6040327|XP_038118556.1|CQUI	LOC109410691|XP_029730565.1|AEAL, LOC109410887|XP_029730516.1|AEAL
OG0013133	LOC6050665|XP_001867232.2|CQUI	LOC109400863|XP_029730835.1|AEAL, LOC115267743|XP_029730820.1|AEAL
OG0013134	LOC119770296|XP_038120834.1|CQUI	LOC109416767|XP_029731082.1|AEAL, LOC109400817|XP_029730997.1|AEAL
OG0013135	LOC6052567|XP_038116688.1|CQUI	LOC109423450|XP_019553970.2|AEAL, LOC109414713|XP_019544097.2|AEAL
OG0013136	LOC6039155|XP_038122177.1|CQUI	LOC115268070|XP_029731874.1|AEAL, LOC115254839|XP_029708406.1|AEAL
OG0013137	LOC6046276|XP_038116138.1|CQUI	LOC115253631|XP_029733295.1|AEAL, LOC109622072|XP_029734184.1|AEAL
OG0013138	LOC6051605|XP_001868024.2|CQUI	LOC109622362|XP_019932178.2|AEAL
OG0013139	LOC6043775|XP_001861380.2|CQUI	LOC109621291|XP_019931732.2|AEAL, LOC109406683|XP_029717045.1|AEAL, LOC109406688|XP_019535285.2|AEAL, LOC115258814|XP_029715130.1|AEAL
OG0013140	LOC6039726|XP_001849278.2|CQUI	LOC109408437|XP_019537313.1|AEAL
OG0013141	LOC6045993|XP_001863264.2|CQUI	LOC109401039|XP_019529063.2|AEAL
OG0013142	LOC6042956|XP_001854070.2|CQUI	LOC109424110|XP_019554756.2|AEAL, LOC109408395|XP_019537246.2|AEAL
OG0013143	LOC119769486|XP_038118049.1|CQUI	LOC109431883|XP_029727873.1|AEAL
OG0013144	LOC6052111|XP_038117560.1|CQUI	LOC115266110|XP_029727928.1|AEAL, LOC109431885|XP_029727913.1|AEAL
OG0013145	LOC6043435|XP_001859059.2|CQUI	LOC109412316|XP_029727969.1|AEAL, LOC109422714|XP_029724735.1|AEAL
OG0013146	LOC6046750|XP_001863905.2|CQUI, LOC6043410|XP_001858923.2|CQUI	LOC109412339|XP_029727966.1|AEAL, LOC109415789|XP_029724741.1|AEAL, LOC109422540|XP_029724752.1|AEAL, LOC115266099|XP_029727886.1|AEAL
OG0013147	LOC6040162|XP_038121976.1|CQUI	LOC109402790|XP_029712193.1|AEAL, LOC115253980|XP_029712239.1|AEAL
OG0013148	LOC6044866|XP_038117512.1|CQUI	LOC109403731|XP_029718539.1|AEAL
OG0013149	LOC6032742|XP_001843288.2|CQUI	LOC109403284|XP_029718637.1|AEAL, LOC109415061|XP_019544461.1|AEAL
OG0013150	LOC6033843|XP_001844236.2|CQUI	LOC115255905|XP_029709955.1|AEAL, LOC109414137|XP_019543454.2|AEAL
OG0013152	LOC119771153|XP_038122512.1|CQUI	LOC115261164|XP_029718381.1|AEAL, LOC109427196|XP_029716626.1|AEAL, LOC109411659|XP_029710163.1|AEAL, LOC115261153|XP_029718370.1|AEAL
OG0013153	LOC119770093|XP_038120247.1|CQUI	LOC115261504|XP_029719097.1|AEAL, LOC109404459|XP_029719073.1|AEAL
OG0013154	LOC6046617|XP_038118111.1|CQUI	LOC109416168|XP_019545687.2|AEAL, LOC115261544|XP_029719246.1|AEAL
OG0013156	LOC6046182|XP_038110435.1|CQUI	LOC115254231|XP_029734018.1|AEAL, LOC115269433|XP_029734055.1|AEAL
OG0013157	LOC6040059|XP_001849530.2|CQUI	LOC109431254|XP_029724286.1|AEAL, LOC109407701|XP_029712378.1|AEAL
OG0013158	LOC6040067|XP_038106372.1|CQUI, LOC6040063|XP_038113521.1|CQUI	LOC109431249|XP_029724288.1|AEAL, LOC109400952|XP_029712376.1|AEAL
OG0013159	LOC6045436|XP_001862812.2|CQUI	LOC109401563|XP_029724423.1|AEAL, LOC109412619|XP_029724435.1|AEAL
OG0013160	LOC6031829|XP_038111488.1|CQUI, LOC6031830|XP_038114236.1|CQUI	LOC109422264|XP_029716607.1|AEAL, LOC109422265|XP_019552430.2|AEAL
OG0013161	LOC6051418|XP_038113716.1|CQUI	LOC115259344|XP_029715734.1|AEAL, LOC109415839|XP_029713054.1|AEAL, LOC115253781|XP_029715746.1|AEAL
OG0013162	LOC6044353|XP_038106339.1|CQUI	LOC109418792|XP_019548571.2|AEAL, LOC115257474|XP_029712950.1|AEAL
OG0013163	LOC6053709|XP_038107899.1|CQUI	LOC109420362|XP_029713756.1|AEAL, LOC109401661|XP_029712858.1|AEAL
OG0013164	LOC119767240|XP_038111309.1|CQUI	LOC115257502|XP_029713014.1|AEAL, LOC109402340|XP_019530553.2|AEAL
OG0013165	LOC6046993|XP_001864106.2|CQUI	LOC115257437|XP_029712883.1|AEAL, LOC109420387|XP_019550269.2|AEAL
OG0013166	LOC6046994|XP_038110745.1|CQUI	LOC109402328|XP_019530537.2|AEAL, LOC109420416|XP_019550296.2|AEAL
OG0013167	LOC6052092|XP_038106624.1|CQUI	LOC115257852|XP_029713668.1|AEAL, LOC115257631|XP_029713318.1|AEAL, LOC115257606|XP_029713272.1|AEAL, LOC109403410|XP_019531782.2|AEAL
OG0013168	LOC6045840|XP_038114118.1|CQUI	LOC115257573|XP_029713208.1|AEAL, LOC109403423|XP_019531795.2|AEAL, LOC109416733|XP_019546328.1|AEAL, LOC115257743|XP_029713512.1|AEAL
OG0013169	LOC6051559|XP_038108643.1|CQUI	LOC109400001|XP_019528006.2|AEAL, LOC109403474|XP_019531848.2|AEAL
