Orthogroup	CQUI.longest_only	DYAK.longest_only
OG0007481	LOC6037974|XP_001847824.2|CQUI	LOC6532864|XP_002093600.1|DYAK
OG0007482	LOC6045068|XP_001862480.2|CQUI	LOC6527673|XP_015053053.1|DYAK
OG0007483	LOC6051367|XP_038114427.1|CQUI	LOC6528871|XP_002089903.1|DYAK
OG0007484	LOC119766793|XP_038108541.1|CQUI	LOC26535301|XP_015046011.1|DYAK
OG0007485	LOC6042625|XP_001870687.2|CQUI	LOC6526240|XP_002102049.1|DYAK
OG0007486	LOC6042627|XP_001870689.2|CQUI	LOC6525157|XP_002100995.1|DYAK
OG0007487	LOC6042623|XP_038108537.1|CQUI	LOC6523736|XP_002099611.2|DYAK
OG0007488	LOC6037713|XP_038114458.1|CQUI	LOC6534801|XP_002095473.3|DYAK
OG0007489	LOC6037720|XP_038114456.1|CQUI	LOC6536292|XP_015047644.1|DYAK
OG0007490	LOC6037735|XP_038111156.1|CQUI	LOC6524877|XP_002100717.1|DYAK
OG0007491	LOC6037736|XP_038111158.1|CQUI	LOC6524051|XP_002099920.1|DYAK
OG0007492	LOC6037743|XP_038108632.1|CQUI	LOC6528409|XP_002089455.1|DYAK
OG0007493	LOC6035956|XP_038114264.1|CQUI	LOC6524919|XP_002100759.1|DYAK
OG0007494	LOC6035935|XP_038107134.1|CQUI	LOC6527977|XP_002089044.1|DYAK
OG0007495	LOC6035931|XP_001846041.2|CQUI	LOC6525852|XP_002101672.1|DYAK
OG0007496	LOC6038572|XP_038110567.1|CQUI	LOC6534871|XP_015050891.1|DYAK
OG0007497	LOC6038570|XP_038108672.1|CQUI	LOC6533603|XP_002094311.2|DYAK
OG0007498	LOC6035701|XP_038114470.1|CQUI	LOC6534076|XP_015050416.1|DYAK
OG0007499	LOC6035699|XP_038107936.1|CQUI	LOC6534636|XP_015050757.2|DYAK
OG0007500	LOC6035698|XP_038111230.1|CQUI	LOC6534637|XP_002095312.1|DYAK
OG0007501	LOC6035686|XP_038110155.1|CQUI	LOC6535200|XP_015051083.1|DYAK
OG0007502	LOC119767968|XP_038114006.1|CQUI	LOC120320431|XP_039232411.1|DYAK
OG0007503	LOC6051246|XP_038114015.1|CQUI	LOC6526863|XP_002087963.1|DYAK
OG0007504	LOC6051242|XP_001867712.2|CQUI	LOC6534761|XP_002095436.2|DYAK
OG0007505	LOC6051244|XP_038110939.1|CQUI	LOC6534151|XP_002094835.1|DYAK
OG0007506	LOC6048606|XP_001865502.2|CQUI	LOC6534149|XP_002094833.1|DYAK
OG0007507	LOC6036084|XP_038107959.1|CQUI	LOC6527357|XP_002088449.1|DYAK
OG0007508	LOC6048207|XP_001865160.2|CQUI	LOC6526507|XP_002087618.1|DYAK
OG0007509	LOC6035871|XP_038110787.1|CQUI	LOC6527498|XP_002088588.1|DYAK
OG0007510	LOC6037818|XP_001847693.2|CQUI	LOC6528666|XP_015054311.1|DYAK
OG0007511	LOC6053361|XP_001869460.1|CQUI	LOC6527462|XP_002088553.1|DYAK
OG0007512	LOC6052892|XP_038112264.1|CQUI	LOC26534584|XP_015047332.1|DYAK
OG0007513	LOC119767764|XP_038113137.1|CQUI	LOC6526305|XP_002087427.1|DYAK
OG0007514	LOC6034175|XP_001844530.2|CQUI	LOC6532442|XP_002093189.2|DYAK
OG0007515	LOC6044272|XP_001861805.2|CQUI	LOC6526980|XP_002088076.2|DYAK
OG0007516	LOC6034184|XP_038109178.1|CQUI	LOC6528145|XP_002089211.1|DYAK
OG0007517	LOC6044479|XP_038112221.1|CQUI	LOC6534793|XP_002095465.1|DYAK
OG0007518	LOC6034194|XP_001844549.2|CQUI	LOC6532012|XP_002092791.1|DYAK
OG0007519	LOC6042934|XP_038108491.1|CQUI	LOC6530692|XP_002091583.1|DYAK
OG0007520	LOC6035894|XP_001846007.2|CQUI	LOC6524805|XP_002100647.1|DYAK
OG0007521	LOC6037827|XP_038112095.1|CQUI	LOC6525313|XP_002101149.1|DYAK
OG0007522	LOC6053988|XP_001869977.1|CQUI	LOC6525153|XP_002100991.1|DYAK
OG0007523	LOC6035906|XP_038108572.1|CQUI	LOC6530234|XP_002091171.2|DYAK
OG0007524	LOC6031688|XP_001842428.2|CQUI	LOC6526865|XP_002087965.1|DYAK
OG0007525	LOC119767841|XP_038113432.1|CQUI	LOC6527559|XP_002088649.1|DYAK
OG0007526	LOC6049705|XP_001866424.2|CQUI	LOC6537164|XP_015048176.1|DYAK
OG0007527	LOC6053332|XP_038111250.1|CQUI	LOC6533624|XP_002094331.1|DYAK
OG0007528	LOC6034233|XP_038109310.1|CQUI	LOC6529075|XP_002090088.1|DYAK
OG0007529	LOC6042169|XP_038110930.1|CQUI	LOC6530401|XP_002091327.2|DYAK
OG0007530	LOC6034675|XP_038108405.1|CQUI	LOC6538599|XP_002099121.1|DYAK
OG0007531	LOC6034672|XP_001844960.1|CQUI	LOC6529047|XP_002090078.1|DYAK
OG0007532	LOC6034655|XP_001844944.2|CQUI	LOC6532033|XP_002092810.2|DYAK
OG0007534	LOC119767738|XP_038113026.1|CQUI	LOC6534084|XP_002094770.1|DYAK
OG0007535	LOC6045963|XP_038113821.1|CQUI	LOC6534006|XP_002094695.1|DYAK
OG0007536	LOC6045961|XP_038111765.1|CQUI	LOC6537076|XP_002097637.1|DYAK
OG0007537	LOC6045974|XP_038108038.1|CQUI	LOC6534046|XP_039230497.1|DYAK
OG0007538	LOC6037853|XP_038108081.1|CQUI	LOC6534048|XP_002094734.3|DYAK
OG0007539	LOC6037839|XP_001847712.2|CQUI	LOC6529435|XP_015052343.2|DYAK
OG0007540	LOC6037837|XP_001847711.2|CQUI	LOC6539007|XP_002099509.1|DYAK
OG0007541	LOC6037836|XP_001847710.2|CQUI	LOC6529921|XP_002090878.1|DYAK
OG0007542	LOC6037834|XP_001847708.2|CQUI	LOC6531585|XP_002092383.1|DYAK
OG0007543	LOC6049144|XP_038107226.1|CQUI	LOC6523697|XP_039233085.1|DYAK
OG0007544	LOC6049878|XP_038112267.1|CQUI	LOC6533831|XP_002094531.1|DYAK
OG0007545	LOC6049137|XP_001865940.1|CQUI	LOC6529760|XP_002090750.1|DYAK
OG0007546	LOC119767832|XP_038113366.1|CQUI	LOC120320437|XP_039231180.1|DYAK
OG0007547	LOC6032319|XP_038107131.1|CQUI	LOC6531140|XP_002091974.1|DYAK
OG0007548	LOC6038347|XP_038107324.1|CQUI	LOC6532385|XP_015049317.1|DYAK
OG0007549	LOC6038354|XP_038109030.1|CQUI	LOC6539797|XP_002086684.1|DYAK
OG0007550	LOC6045578|XP_038112432.1|CQUI	LOC6534031|XP_002094718.1|DYAK
OG0007551	LOC6045576|XP_038109319.1|CQUI	LOC6528523|XP_039227413.1|DYAK
OG0007552	LOC6045577|XP_038113560.1|CQUI	LOC6526356|XP_002087478.2|DYAK
OG0007553	LOC6045581|XP_001862921.2|CQUI	LOC6526668|XP_002087776.1|DYAK
OG0007554	LOC6042350|XP_038110848.1|CQUI	LOC6532515|XP_002093261.1|DYAK
OG0007555	LOC6042354|XP_038111049.1|CQUI	LOC6531695|XP_002092486.1|DYAK
OG0007556	LOC6042355|XP_038112334.1|CQUI	LOC6532015|XP_039228244.1|DYAK
OG0007557	LOC6042357|XP_038113600.1|CQUI	LOC6532019|XP_015051663.1|DYAK
OG0007558	LOC6042374|XP_038113420.1|CQUI	LOC6530442|XP_039228800.1|DYAK
OG0007559	LOC6042377|XP_001851502.1|CQUI	LOC6527775|XP_002088848.1|DYAK
OG0007560	LOC6040183|XP_038112146.1|CQUI	LOC6534777|XP_002095452.2|DYAK
OG0007561	LOC119768045|XP_038114296.1|CQUI	LOC6534979|XP_039229842.1|DYAK
OG0007563	LOC6053991|XP_001869981.1|CQUI	LOC6534274|XP_002094955.1|DYAK
OG0007564	LOC6053387|XP_001869485.2|CQUI	LOC6533974|XP_002094669.1|DYAK
OG0007565	LOC119767243|XP_038111316.1|CQUI	LOC6538571|XP_002099093.1|DYAK
OG0007566	LOC119766669|XP_038107784.1|CQUI	LOC6530394|XP_002091320.1|DYAK
OG0007567	LOC6049868|XP_001866559.1|CQUI	LOC6538097|XP_002098631.1|DYAK
OG0007568	LOC6049869|XP_001866560.2|CQUI	LOC6530000|XP_002090946.1|DYAK
OG0007569	LOC6043097|XP_038111959.1|CQUI	LOC6530930|XP_002091772.1|DYAK
OG0007570	LOC6043109|XP_038109776.1|CQUI	LOC6530001|XP_039228736.1|DYAK
OG0007571	LOC6043107|XP_001855864.2|CQUI	LOC6529998|XP_002090944.1|DYAK
OG0007572	LOC6049650|XP_038113671.1|CQUI	LOC6528147|XP_002089213.1|DYAK
OG0007573	LOC6043046|XP_038111748.1|CQUI	LOC6531472|XP_002092271.1|DYAK
OG0007574	LOC6043052|XP_001855172.1|CQUI	LOC6532088|XP_002092865.1|DYAK
OG0007575	LOC6043056|XP_038110524.1|CQUI	LOC6531512|XP_015051367.1|DYAK
OG0007576	LOC6036090|XP_038114102.1|CQUI	LOC6526046|XP_039233384.1|DYAK
OG0007577	LOC6036093|XP_038113829.1|CQUI	LOC6525750|XP_002101572.1|DYAK
OG0007578	LOC6036104|XP_038107051.1|CQUI	LOC6529407|XP_015052171.2|DYAK
OG0007579	LOC6047573|XP_038112508.1|CQUI	LOC6528621|XP_002089664.1|DYAK
OG0007580	LOC6047571|XP_038106154.1|CQUI	LOC6534515|XP_002095192.1|DYAK
OG0007581	LOC6047565|XP_001864610.2|CQUI	LOC6529523|XP_002090525.1|DYAK
OG0007582	LOC119767436|XP_038111964.1|CQUI	LOC6538555|XP_002099077.1|DYAK
OG0007583	LOC6054435|XP_001870350.2|CQUI	LOC6530574|XP_002091487.1|DYAK
OG0007584	LOC6043941|XP_038110639.1|CQUI	LOC6526080|XP_039233556.1|DYAK
OG0007585	LOC6043959|XP_038110472.1|CQUI	LOC6533830|XP_002094530.3|DYAK
OG0007586	LOC6037439|XP_001847353.2|CQUI	LOC6527544|XP_002088634.1|DYAK
OG0007587	LOC6037455|XP_038109360.1|CQUI	LOC6530686|XP_015052735.1|DYAK
OG0007588	LOC6051910|XP_038107395.1|CQUI	LOC26536169|XP_015054703.1|DYAK
OG0007589	LOC6053821|XP_001869841.2|CQUI	LOC6525355|XP_002101191.3|DYAK
OG0007590	LOC6032269|XP_038112339.1|CQUI	LOC26535532|XP_015050461.1|DYAK
OG0007591	LOC6032276|XP_001842910.2|CQUI	LOC6528785|XP_002089819.1|DYAK
OG0007592	LOC6032275|XP_038114312.1|CQUI	LOC6531292|XP_002092096.1|DYAK
OG0007593	LOC6045880|XP_038109347.1|CQUI	LOC6524105|XP_015045497.1|DYAK
OG0007594	LOC6051761|XP_001868148.2|CQUI	LOC6528777|XP_002089811.1|DYAK
OG0007595	LOC6053924|XP_038113794.1|CQUI	LOC6530927|XP_002091769.1|DYAK
OG0007596	LOC6036712|XP_001846716.2|CQUI	LOC6532733|XP_002093475.1|DYAK
OG0007597	LOC6050979|XP_001867488.1|CQUI	LOC6534196|XP_002094879.1|DYAK
OG0007598	LOC6049830|XP_001866531.2|CQUI	LOC6531510|XP_002092309.1|DYAK
OG0007599	LOC6043024|XP_038110698.1|CQUI	LOC6534002|XP_002094691.1|DYAK
OG0007600	LOC6043026|XP_001854864.1|CQUI	LOC6534969|XP_002095639.1|DYAK
OG0007601	LOC6037694|XP_038113712.1|CQUI	LOC6534474|XP_002095151.1|DYAK
OG0007602	LOC6052476|XP_001868741.1|CQUI	LOC6539348|XP_002086242.1|DYAK
OG0007603	LOC6047155|XP_038111322.1|CQUI	LOC6534591|XP_002095267.1|DYAK
OG0007604	LOC6043293|XP_038112660.1|CQUI	LOC6532188|XP_015049205.1|DYAK
OG0007605	LOC6034502|XP_038107230.1|CQUI	LOC6535144|XP_039230241.1|DYAK
OG0007606	LOC6034505|XP_001844810.2|CQUI	LOC6533776|XP_002094479.1|DYAK
OG0007607	LOC6034527|XP_038109421.1|CQUI	LOC6538385|XP_002098909.1|DYAK
OG0007608	LOC6034549|XP_001844849.2|CQUI	LOC6539757|XP_002086642.2|DYAK
OG0007609	LOC6034551|XP_001844851.2|CQUI	LOC6524733|XP_002100577.1|DYAK
OG0007610	LOC6037238|XP_038114160.1|CQUI	LOC6528811|XP_002089843.2|DYAK
OG0007611	LOC6037235|XP_038108646.1|CQUI	LOC6523721|XP_039233065.1|DYAK
OG0007612	LOC6037234|XP_001847164.2|CQUI	LOC6528802|XP_039226188.1|DYAK
OG0007613	LOC6037223|XP_038111253.1|CQUI	LOC6530690|XP_002091581.2|DYAK
OG0007614	LOC6037199|XP_001847129.2|CQUI	LOC6533424|XP_002094142.1|DYAK
OG0007615	LOC6037200|XP_038112374.1|CQUI	LOC6532570|XP_002093314.1|DYAK
OG0007616	LOC6037201|XP_001847131.2|CQUI	LOC6538096|XP_002098630.1|DYAK
OG0007617	LOC6037203|XP_038112373.1|CQUI	LOC6539547|XP_002086435.1|DYAK
OG0007618	LOC6037206|XP_001847136.2|CQUI	LOC6534085|XP_002094771.1|DYAK
OG0007619	LOC6037207|XP_038110127.1|CQUI	LOC6534026|XP_002094713.1|DYAK
OG0007620	LOC6037212|XP_038109985.1|CQUI	LOC6534065|XP_015050405.1|DYAK
OG0007621	LOC6037222|XP_001847152.2|CQUI	LOC6528729|XP_002089764.1|DYAK
OG0007622	LOC6040533|XP_038113830.1|CQUI	LOC6534261|XP_015050530.1|DYAK
OG0007623	LOC6040538|XP_038112703.1|CQUI	LOC6534831|XP_039230414.1|DYAK
OG0007624	LOC6040524|XP_038114299.1|CQUI	LOC6534742|XP_002095417.1|DYAK
OG0007625	LOC6040529|XP_038111602.1|CQUI	LOC6533689|XP_015050217.1|DYAK
OG0007626	LOC6040565|XP_001849945.1|CQUI	LOC6532353|XP_002093113.1|DYAK
OG0007627	LOC6040562|XP_038110642.1|CQUI	LOC6532354|XP_002093114.1|DYAK
OG0007628	LOC6041672|XP_038104105.1|CQUI	LOC6523747|XP_002099622.1|DYAK
OG0007629	LOC6035227|XP_038122586.1|CQUI	LOC6532719|XP_002093461.1|DYAK
OG0007630	LOC6048477|XP_001865388.2|CQUI	LOC6535671|XP_002096299.1|DYAK
OG0007631	LOC6042768|XP_038116429.1|CQUI	LOC6538230|XP_002098757.1|DYAK
OG0007632	LOC119766390|XP_038106829.1|CQUI	LOC6532189|XP_039229779.1|DYAK
OG0007633	LOC6032949|XP_001843468.2|CQUI	LOC6529600|XP_002090594.2|DYAK
OG0007635	LOC6041543|XP_038111123.1|CQUI	LOC6527549|XP_002088639.1|DYAK
OG0007638	LOC119769182|XP_038117015.1|CQUI, LOC119770023|XP_038120006.1|CQUI	LOC6523932|XP_039227084.1|DYAK
OG0007639	LOC6043711|XP_001861335.2|CQUI	LOC6525166|XP_002101004.1|DYAK
OG0007640	LOC6045407|XP_038106968.1|CQUI	LOC6528876|XP_002089908.1|DYAK
OG0007641	LOC6044290|XP_001861822.2|CQUI	LOC6536282|XP_002096868.1|DYAK
OG0007651	LOC6034313|XP_038104211.1|CQUI, LOC6034312|XP_001844646.2|CQUI	LOC6524542|XP_002100399.2|DYAK
OG0007664	LOC6048860|XP_038122644.1|CQUI	LOC6537354|XP_002097911.2|DYAK
OG0007666	LOC6035090|XP_038105572.1|CQUI	LOC6524315|XP_039233342.1|DYAK
OG0007668	LOC6041674|XP_001850901.2|CQUI	LOC6527712|XP_002088796.1|DYAK
OG0007669	LOC6038178|XP_038113778.1|CQUI	LOC6526237|XP_039226405.1|DYAK
OG0007670	LOC6038179|XP_038113768.1|CQUI	LOC6526236|XP_002102045.1|DYAK
OG0007671	LOC6044326|XP_038115172.1|CQUI	LOC6525280|XP_002101116.1|DYAK
OG0007672	LOC6054816|XP_001871000.2|CQUI	LOC6523920|XP_002099793.1|DYAK
OG0007673	LOC6045219|XP_038117264.1|CQUI	LOC6538304|XP_002098831.1|DYAK
OG0007674	LOC6053089|XP_038104749.1|CQUI	LOC6524637|XP_039231602.1|DYAK
OG0007675	LOC6049032|XP_001865859.2|CQUI	LOC6524653|XP_002100510.1|DYAK
OG0007676	LOC6049042|XP_001865858.2|CQUI	LOC6525782|XP_002101603.1|DYAK
OG0007677	LOC6049041|XP_001865868.2|CQUI	LOC6524088|XP_002099952.1|DYAK
OG0007678	LOC6047028|XP_001864138.2|CQUI	LOC6524954|XP_002100794.1|DYAK
OG0007679	LOC119771142|XP_038122489.1|CQUI	LOC6524958|XP_002100798.1|DYAK
OG0007680	LOC6038192|XP_001848022.2|CQUI	LOC6526638|XP_002087746.1|DYAK
OG0007681	LOC6051663|XP_038122699.1|CQUI	LOC6535753|XP_002096376.2|DYAK
OG0007682	LOC6042758|XP_038105041.1|CQUI	LOC6524908|XP_002100748.2|DYAK
OG0007684	LOC6044975|XP_001862397.1|CQUI	LOC6524655|XP_002100512.1|DYAK
OG0007685	LOC6046579|XP_038104974.1|CQUI	LOC6524890|XP_039231688.1|DYAK
OG0007686	LOC6043384|XP_038114144.1|CQUI	LOC6524969|XP_015046003.1|DYAK
OG0007687	LOC6051582|XP_038122454.1|CQUI, LOC119765127|XP_038104247.1|CQUI	LOC6524224|XP_002100087.1|DYAK
OG0007689	LOC6048471|XP_038117109.1|CQUI	LOC6526124|XP_002101941.1|DYAK
OG0007690	LOC6034319|XP_001844652.1|CQUI	LOC6524666|XP_015045827.1|DYAK
OG0007691	LOC119765259|XP_038104684.1|CQUI	LOC6538198|XP_002098726.1|DYAK
OG0007692	LOC6051501|XP_038104423.1|CQUI	LOC6524640|XP_002100497.2|DYAK
OG0007693	LOC6051499|XP_001867935.2|CQUI	LOC6525882|XP_002101702.1|DYAK
OG0007694	LOC6051125|XP_001867609.2|CQUI	LOC6534477|XP_002095154.2|DYAK
OG0007695	LOC6045741|XP_038107976.1|CQUI	LOC6525509|XP_039229998.1|DYAK
OG0007696	LOC6050066|XP_001866734.2|CQUI	LOC6535032|XP_002095698.3|DYAK
OG0007697	LOC6049761|XP_001866461.2|CQUI	LOC6532968|XP_015049742.1|DYAK
OG0007698	LOC6052316|XP_038104291.1|CQUI	LOC6524563|XP_039226540.1|DYAK
OG0007699	LOC6054358|XP_038122937.1|CQUI	LOC6525402|XP_002101237.2|DYAK
OG0007700	LOC6052349|XP_038122556.1|CQUI	LOC6540281|XP_039233536.1|DYAK
OG0007701	LOC6052276|XP_038105152.1|CQUI	LOC6524092|XP_002099956.1|DYAK
OG0007702	LOC6052275|XP_038104618.1|CQUI	LOC6523838|XP_002099711.1|DYAK
OG0007703	LOC6047713|XP_001864735.2|CQUI	LOC6524229|XP_002100092.1|DYAK
OG0007704	LOC6046907|XP_038104744.1|CQUI	LOC6538964|XP_002099467.1|DYAK
OG0007705	LOC6053691|XP_038104567.1|CQUI	LOC6525842|XP_039233350.1|DYAK
OG0007706	LOC6050932|XP_038104334.1|CQUI	LOC6525819|XP_039233513.1|DYAK
OG0007707	LOC6050933|XP_038105671.1|CQUI	LOC6524747|XP_002100591.1|DYAK
OG0007708	LOC6051386|XP_038112207.1|CQUI	LOC6524839|XP_002100679.3|DYAK
OG0007709	LOC6049207|XP_038106397.1|CQUI	LOC6524610|XP_002100467.2|DYAK
OG0007710	LOC119766105|XP_038106427.1|CQUI	LOC6523990|XP_002099862.1|DYAK
OG0007711	LOC6054433|XP_001870346.1|CQUI	LOC6525599|XP_002101434.1|DYAK
OG0007712	LOC6053047|XP_038121443.1|CQUI	LOC6524790|XP_039227090.1|DYAK
OG0007714	LOC6044149|XP_001861702.1|CQUI	LOC6526141|XP_002101955.1|DYAK
OG0007715	LOC6049180|XP_038106734.1|CQUI	LOC6524663|XP_002100520.1|DYAK
OG0007716	LOC6045251|XP_001862643.2|CQUI	LOC6526037|XP_002101854.1|DYAK
OG0007717	LOC6050924|XP_001867440.1|CQUI	LOC6538972|XP_002099475.1|DYAK
OG0007718	LOC6045343|XP_001862732.2|CQUI	LOC6526182|XP_002101991.1|DYAK
OG0007719	LOC6052025|XP_038105554.1|CQUI	LOC6524130|XP_039233781.1|DYAK
OG0007720	LOC6044216|XP_001861756.2|CQUI	LOC6524128|XP_015045515.2|DYAK
OG0007721	LOC6044208|XP_038113186.1|CQUI	LOC6525968|XP_039228922.1|DYAK
OG0007722	LOC6054682|XP_038121853.1|CQUI	LOC6525967|XP_002101786.1|DYAK
OG0007723	LOC6054604|XP_038104460.1|CQUI	LOC6525959|XP_002101779.1|DYAK
OG0007724	LOC6044431|XP_001861949.2|CQUI	LOC6526320|XP_002087442.1|DYAK
OG0007725	LOC6054480|XP_038122541.1|CQUI	LOC6524631|XP_002100488.1|DYAK
OG0007727	LOC6052595|XP_038105045.1|CQUI	LOC6524608|XP_002100465.1|DYAK
OG0007728	LOC6044992|XP_038112317.1|CQUI	LOC6525492|XP_002101327.1|DYAK
OG0007729	LOC6044996|XP_038122829.1|CQUI	LOC6525551|XP_002101386.1|DYAK
OG0007730	LOC6044762|XP_038122691.1|CQUI	LOC6525493|XP_015046308.1|DYAK
OG0007732	LOC6048958|XP_038117502.1|CQUI	LOC6526098|XP_002101915.1|DYAK
OG0007735	LOC6045131|XP_001862533.1|CQUI	LOC6525380|XP_002101216.1|DYAK
OG0007736	LOC6036921|XP_038104006.1|CQUI	LOC6523937|XP_002099809.1|DYAK
OG0007737	LOC6037927|XP_038109365.1|CQUI	LOC6535825|XP_002096446.1|DYAK
OG0007738	LOC6037939|XP_038122583.1|CQUI	LOC6537848|XP_015048541.1|DYAK
OG0007739	LOC6042681|XP_001853435.2|CQUI	LOC6524304|XP_002100163.2|DYAK
OG0007740	LOC6042695|XP_038104246.1|CQUI	LOC6524041|XP_002099910.1|DYAK
OG0007741	LOC6042499|XP_038122803.1|CQUI	LOC6525537|XP_015046344.1|DYAK
OG0007742	LOC6039063|XP_038112797.1|CQUI	LOC6524943|XP_002100783.1|DYAK
OG0007743	LOC6046975|XP_038122746.1|CQUI	LOC6538039|XP_039232689.1|DYAK
OG0007744	LOC6053775|XP_001869804.2|CQUI	LOC26536112|XP_015054696.1|DYAK
OG0007745	LOC6048774|XP_038105485.1|CQUI	LOC26536038|XP_039231296.1|DYAK
OG0007747	LOC6050775|XP_038107338.1|CQUI	LOC6525663|XP_015046399.2|DYAK
OG0007748	LOC6038330|XP_038122467.1|CQUI	LOC6526100|XP_002101917.2|DYAK
OG0007750	LOC6047654|XP_001864690.2|CQUI	LOC6538945|XP_002099449.1|DYAK
OG0007752	LOC6053536|XP_001869600.2|CQUI	LOC6526209|XP_002102018.1|DYAK
OG0007755	LOC6052578|XP_038121672.1|CQUI	LOC6525021|XP_002100860.1|DYAK
OG0007756	LOC6034417|XP_038122766.1|CQUI	LOC6525733|XP_002101555.1|DYAK
OG0007757	LOC6034428|XP_038108334.1|CQUI	LOC6524121|XP_002099985.1|DYAK
OG0007760	LOC6034457|XP_001844770.2|CQUI	LOC6524841|XP_002100681.1|DYAK
OG0007761	LOC6034471|XP_038122821.1|CQUI	LOC6526170|XP_002101980.1|DYAK
OG0007762	LOC6034472|XP_038115983.1|CQUI	LOC6526171|XP_015046661.1|DYAK
OG0007763	LOC6034474|XP_001844784.1|CQUI	LOC6526328|XP_002087450.2|DYAK
OG0007764	LOC6034476|XP_038122923.1|CQUI	LOC6525370|XP_039230381.1|DYAK
OG0007765	LOC6034480|XP_038104014.1|CQUI	LOC6525369|XP_002101205.1|DYAK
OG0007766	LOC6034483|XP_038104015.1|CQUI	LOC6536951|XP_015048027.1|DYAK
OG0007768	LOC6052779|XP_038113508.1|CQUI	LOC6524844|XP_002100684.1|DYAK
OG0007769	LOC6051179|XP_001867661.1|CQUI	LOC6524876|XP_002100716.1|DYAK
OG0007770	LOC6049167|XP_038122974.1|CQUI	LOC6527656|XP_002088742.1|DYAK
OG0007771	LOC6031445|XP_001842249.2|CQUI	LOC6528281|XP_002089334.2|DYAK
OG0007772	LOC6042570|XP_038105036.1|CQUI	LOC6524488|XP_002100345.1|DYAK
OG0007773	LOC6034791|XP_038112738.1|CQUI	LOC6528079|XP_002089146.1|DYAK
OG0007774	LOC6031438|XP_038105652.1|CQUI	LOC6533345|XP_002094071.1|DYAK
OG0007775	LOC6052605|XP_038105818.1|CQUI	LOC6524711|XP_002100555.2|DYAK
OG0007776	LOC6053471|XP_038122686.1|CQUI	LOC6525774|XP_002101595.1|DYAK
OG0007777	LOC6043994|XP_038116333.1|CQUI	LOC6524651|XP_002100508.1|DYAK
OG0007779	LOC119765085|XP_038104145.1|CQUI	LOC6535047|XP_002095712.1|DYAK
OG0007780	LOC6052646|XP_038105404.1|CQUI	LOC6524358|XP_002100216.1|DYAK
OG0007781	LOC119769479|XP_038118005.1|CQUI	LOC6526175|XP_002101985.1|DYAK
OG0007782	LOC6039069|XP_038104568.1|CQUI	LOC6524272|XP_002100135.1|DYAK
OG0007784	LOC6051726|XP_001868120.2|CQUI	LOC6535281|XP_002095937.1|DYAK
OG0007786	LOC6053054|XP_038105741.1|CQUI	LOC6526331|XP_002087453.3|DYAK
OG0007787	LOC119765323|XP_038104889.1|CQUI	LOC6537969|XP_002098506.3|DYAK
OG0007788	LOC6034808|XP_001845080.2|CQUI	LOC6537745|XP_002098286.1|DYAK
OG0007789	LOC6046774|XP_038104944.1|CQUI	LOC6539837|XP_039232185.1|DYAK
OG0007790	LOC6036488|XP_038105712.1|CQUI	LOC6538099|XP_002098633.3|DYAK
OG0007792	LOC6042419|XP_038113154.1|CQUI	LOC6526062|XP_002101879.1|DYAK
OG0007793	LOC119769520|XP_038118274.1|CQUI	LOC120320424|XP_039231065.1|DYAK
OG0007794	LOC6034931|XP_038113474.1|CQUI	LOC6525193|XP_002101031.1|DYAK
OG0007795	LOC6048844|XP_001865691.2|CQUI	LOC6525477|XP_002101312.1|DYAK
OG0007796	LOC6032710|XP_001843262.2|CQUI	LOC6538569|XP_002099091.1|DYAK
OG0007797	LOC6047473|XP_038122879.1|CQUI	LOC6538854|XP_002099367.1|DYAK
OG0007798	LOC6054407|XP_038112909.1|CQUI	LOC6538853|XP_002099366.1|DYAK
OG0007799	LOC6052080|XP_001868407.1|CQUI	LOC6537757|XP_002098298.1|DYAK
OG0007800	LOC6044840|XP_001862290.2|CQUI	LOC6537719|XP_002098264.1|DYAK
OG0007801	LOC6035567|XP_038107035.1|CQUI	LOC6538596|XP_002099118.2|DYAK
OG0007802	LOC119771186|XP_038122713.1|CQUI	LOC6536353|XP_002096935.1|DYAK
OG0007803	LOC6032576|XP_038104221.1|CQUI	LOC6535601|XP_002096229.2|DYAK
OG0007804	LOC6035085|XP_038122773.1|CQUI	LOC6525024|XP_002100863.2|DYAK
OG0007805	LOC6048399|XP_001865322.2|CQUI	LOC6526173|XP_002101983.1|DYAK
OG0007806	LOC6048398|XP_038122542.1|CQUI	LOC6526174|XP_002101984.1|DYAK
OG0007808	LOC6046418|XP_038122936.1|CQUI	LOC6538588|XP_002099110.2|DYAK
OG0007811	LOC6032633|XP_038105259.1|CQUI	LOC6536509|XP_039232198.1|DYAK
OG0007812	LOC6032652|XP_001843219.2|CQUI	LOC6525272|XP_002101108.1|DYAK
OG0007814	LOC6037468|XP_038104007.1|CQUI	LOC6525716|XP_002101538.1|DYAK
OG0007815	LOC6039935|XP_001849432.2|CQUI	LOC6525240|XP_002101078.1|DYAK
OG0007816	LOC6035392|XP_001845592.2|CQUI	LOC6534788|XP_002095460.2|DYAK
OG0007817	LOC6035391|XP_038104697.1|CQUI	LOC6537539|XP_002098085.1|DYAK
OG0007818	LOC6031659|XP_038104431.1|CQUI	LOC6538773|XP_002099287.1|DYAK
OG0007819	LOC6037472|XP_001847381.2|CQUI	LOC26535668|XP_015046113.1|DYAK
OG0007820	LOC6033670|XP_038113389.1|CQUI	LOC6539003|XP_015049159.1|DYAK
