Orthogroup	CQUI.longest_only	HILL.longest_only
OG0008311	LOC119765183|XP_038104472.1|CQUI	LOC119652273|XP_037912190.1|HILL
OG0008312	LOC6032572|XP_038122986.1|CQUI	LOC119658482|XP_037921855.1|HILL
OG0008313	LOC6032684|XP_038111162.1|CQUI	LOC119657974|XP_037921114.1|HILL
OG0008317	LOC6046157|XP_001863396.1|CQUI	LOC119652588|XP_037912737.1|HILL
OG0008319	LOC6040706|XP_001850060.2|CQUI	LOC119653269|XP_037913819.1|HILL
OG0008320	LOC6040939|XP_001850267.2|CQUI	LOC119657029|XP_037919709.1|HILL
OG0008323	LOC6040917|XP_038105035.1|CQUI	LOC119651186|XP_037910551.1|HILL
OG0008324	LOC6040934|XP_001850262.2|CQUI	LOC119652576|XP_037912718.1|HILL
OG0008325	LOC6035406|XP_038105843.1|CQUI	LOC119656527|XP_037918801.1|HILL
OG0008327	LOC6048041|XP_038116359.1|CQUI	LOC119651627|XP_037911220.1|HILL
OG0008328	LOC6043340|XP_001870939.1|CQUI	LOC119657563|XP_037920450.1|HILL
OG0008329	LOC6047857|XP_038120997.1|CQUI	LOC119647997|XP_037905311.1|HILL
OG0008330	LOC6030995|XP_001841848.2|CQUI	LOC119656858|XP_037919443.1|HILL
OG0008332	LOC6037612|XP_038120445.1|CQUI	LOC119647937|XP_037905210.1|HILL
OG0008333	LOC6037618|XP_001847508.2|CQUI	LOC119649258|XP_037907272.1|HILL
OG0008334	LOC6037616|XP_038119071.1|CQUI	LOC119649189|XP_037907143.1|HILL
OG0008335	LOC6042314|XP_038118988.1|CQUI	LOC119648296|XP_037905883.1|HILL
OG0008337	LOC6041334|XP_038118641.1|CQUI	LOC119647142|XP_037903863.1|HILL
OG0008340	LOC6036266|XP_038115840.1|CQUI	LOC119649185|XP_037907140.1|HILL
OG0008341	LOC6040212|XP_001849658.1|CQUI	LOC119648181|XP_037905695.1|HILL
OG0008344	LOC6050301|XP_001866933.2|CQUI	LOC119647984|XP_037905295.1|HILL
OG0008346	LOC6051393|XP_038120652.1|CQUI	LOC119653453|XP_037913994.1|HILL
OG0008350	LOC6034574|XP_001844871.2|CQUI	LOC119652808|XP_037913059.1|HILL
OG0008351	LOC6040245|XP_038115934.1|CQUI	LOC119649434|XP_037907512.1|HILL
OG0008352	LOC6042338|XP_001851466.2|CQUI	LOC119649676|XP_037907863.1|HILL
OG0008354	LOC6054811|XP_001870994.1|CQUI	LOC119654286|XP_037915502.1|HILL
OG0008357	LOC6051788|XP_038110713.1|CQUI	LOC119654494|XP_037915845.1|HILL
OG0008361	LOC119766649|XP_038107696.1|CQUI	LOC119646622|XP_037903058.1|HILL
OG0008362	LOC6052358|XP_001868647.2|CQUI	LOC119655470|XP_037917300.1|HILL
OG0008364	LOC119767100|XP_038110666.1|CQUI	LOC119648142|XP_037905617.1|HILL
OG0008365	LOC6041413|XP_038108206.1|CQUI	LOC119653677|XP_037914449.1|HILL
OG0008366	LOC6046460|XP_001863653.2|CQUI	LOC119659464|XP_037923479.1|HILL
OG0008368	LOC6043202|XP_038113208.1|CQUI	LOC119652448|XP_037912522.1|HILL
OG0008369	LOC6031370|XP_001842181.2|CQUI	LOC119658808|XP_037922458.1|HILL
OG0008370	LOC6037375|XP_001847296.2|CQUI	LOC119650773|XP_037909806.1|HILL
OG0008371	LOC6043734|XP_001861354.2|CQUI	LOC119651021|XP_037910252.1|HILL
OG0008372	LOC6044594|XP_001862085.1|CQUI	LOC119657132|XP_037919835.1|HILL
OG0008373	LOC6031957|XP_038107885.1|CQUI	LOC119652225|XP_037912106.1|HILL
OG0008374	LOC6043304|XP_038108453.1|CQUI	LOC119653093|XP_037913524.1|HILL
OG0008375	LOC6050864|XP_001867389.2|CQUI	LOC119657648|XP_037920583.1|HILL
OG0008376	LOC6036652|XP_038109154.1|CQUI	LOC119646421|XP_037902827.1|HILL
OG0008377	LOC6033186|XP_038107653.1|CQUI	LOC119651862|XP_037911600.1|HILL
OG0008378	LOC6054720|XP_038112420.1|CQUI	LOC119661748|XP_037927145.1|HILL
OG0008380	LOC6052823|XP_038109155.1|CQUI	LOC119651008|XP_037910224.1|HILL
OG0008383	LOC6044235|XP_001861773.1|CQUI	LOC119646932|XP_037903547.1|HILL
OG0008385	LOC6031883|XP_038111812.1|CQUI	LOC119651251|XP_037910667.1|HILL
OG0008386	LOC6039096|XP_038110571.1|CQUI	LOC119658070|XP_037921257.1|HILL
OG0008388	LOC6034884|XP_001845152.1|CQUI	LOC119647327|XP_037904193.1|HILL
OG0008389	LOC6033320|XP_038112407.1|CQUI	LOC119646633|XP_037903073.1|HILL
OG0008390	LOC6049409|XP_001866178.1|CQUI	LOC119659095|XP_037922944.1|HILL
OG0008391	LOC6047486|XP_001864536.1|CQUI	LOC119652222|XP_037912098.1|HILL
OG0008394	LOC6045979|XP_001863254.2|CQUI	LOC119647559|XP_037904480.1|HILL
OG0008395	LOC6044750|XP_001862213.2|CQUI	LOC119658707|XP_037922245.1|HILL
OG0008396	LOC6044749|XP_038118758.1|CQUI	LOC119659220|XP_037923123.1|HILL
OG0008397	LOC6044720|XP_038119576.1|CQUI	LOC119653462|XP_037914001.1|HILL
OG0008398	LOC6046253|XP_038121261.1|CQUI	LOC119653763|XP_037914672.1|HILL
OG0008400	LOC6048714|XP_001865590.1|CQUI	LOC119659902|XP_037924155.1|HILL
OG0008401	LOC6040343|XP_001849747.1|CQUI	LOC119646477|XP_037902859.1|HILL
OG0008402	LOC6039376|XP_001848991.1|CQUI	LOC119658664|XP_037922146.1|HILL
OG0008403	LOC6041796|XP_001851013.2|CQUI	LOC119655441|XP_037917263.1|HILL
OG0008404	LOC6051114|XP_038119961.1|CQUI	LOC119659299|XP_037923240.1|HILL
OG0008405	LOC6042884|XP_001853684.2|CQUI	LOC119654757|XP_037916226.1|HILL
OG0008406	LOC6038160|XP_038115492.1|CQUI	LOC119651075|XP_037910344.1|HILL
OG0008407	LOC6049542|XP_001866274.2|CQUI	LOC119659976|XP_037924270.1|HILL
OG0008409	LOC6050002|XP_038116173.1|CQUI	LOC119660967|XP_037925951.1|HILL
OG0008411	LOC6050129|XP_038116713.1|CQUI	LOC119659741|XP_037923931.1|HILL
OG0008412	LOC6046215|XP_038122246.1|CQUI	LOC119649391|XP_037907444.1|HILL
OG0008413	LOC6043452|XP_038114906.1|CQUI	LOC119647423|XP_037904248.1|HILL
OG0008414	LOC6051288|XP_038121224.1|CQUI	LOC119654340|XP_037915608.1|HILL
OG0008415	LOC6032743|XP_038118368.1|CQUI	LOC119658392|XP_037921707.1|HILL
OG0008417	LOC6034051|XP_038116322.1|CQUI	LOC119654935|XP_037916515.1|HILL
OG0008418	LOC6049669|XP_038115213.1|CQUI	LOC119654193|XP_037915316.1|HILL
OG0008419	LOC6049666|XP_038117386.1|CQUI	LOC119655546|XP_037917389.1|HILL
OG0008420	LOC119770455|XP_038121330.1|CQUI	LOC119655458|XP_037917287.1|HILL
OG0008421	LOC6047281|XP_038121339.1|CQUI	LOC119654170|XP_037915270.1|HILL
OG0008422	LOC119769430|XP_038117757.1|CQUI	LOC119654194|XP_037915318.1|HILL
OG0008426	LOC6046181|XP_038110055.1|CQUI	LOC119654067|XP_037915158.1|HILL
OG0008427	LOC6031526|XP_038110019.1|CQUI	LOC119654509|XP_037915874.1|HILL
OG0008428	LOC6031512|XP_001842302.2|CQUI	LOC119656163|XP_037918434.1|HILL
OG0008429	LOC6031508|XP_001842298.1|CQUI	LOC119658929|XP_037922685.1|HILL
OG0008430	LOC6031506|XP_001842296.1|CQUI	LOC119653906|XP_037914971.1|HILL
OG0008431	LOC6051429|XP_038110751.1|CQUI	LOC119656132|XP_037918392.1|HILL
OG0008432	LOC6034258|XP_038108460.1|CQUI	LOC119654296|XP_037915529.1|HILL
OG0008433	LOC6043551|XP_038111566.1|CQUI	LOC119649810|XP_037908068.1|HILL
OG0008434	LOC6040766|XP_038112128.1|CQUI	LOC119655234|XP_037916943.1|HILL
OG0008435	LOC6042631|XP_001870693.2|CQUI	LOC119655831|XP_037917867.1|HILL
OG0008436	LOC119766587|XP_038107330.1|CQUI	LOC119656057|XP_037918258.1|HILL
OG0008437	LOC6042348|XP_001851480.2|CQUI, LOC6051608|XP_001868026.1|CQUI, LOC119767633|XP_038112544.1|CQUI	LOC119654708|XP_037916155.1|HILL
OG0008437	LOC6032325|XP_038110335.1|CQUI	LOC119655208|XP_037916909.1|HILL
OG0008440	LOC6051909|XP_001868266.2|CQUI	LOC119655943|XP_037918060.1|HILL
OG0008442	LOC6037460|XP_038109145.1|CQUI	LOC119653907|XP_037914972.1|HILL
OG0008443	LOC6034509|XP_038109763.1|CQUI	LOC119649330|XP_037907363.1|HILL
OG0008444	LOC6040575|XP_038110676.1|CQUI	LOC119647406|XP_037904210.1|HILL
OG0008445	LOC119767414|XP_038111889.1|CQUI	LOC119651387|XP_037910893.1|HILL
OG0008446	LOC6049163|XP_038122964.1|CQUI	LOC119649052|XP_037906963.1|HILL
OG0008447	LOC6047054|XP_001864162.1|CQUI	LOC119656499|XP_037918765.1|HILL
OG0008448	LOC6044003|XP_038105728.1|CQUI	LOC119656739|XP_037919214.1|HILL
OG0008449	LOC6047413|XP_001864474.2|CQUI	LOC119658307|XP_037921542.1|HILL, LOC119656997|XP_037919663.1|HILL
OG0008450	LOC6045352|XP_038105929.1|CQUI	LOC119656990|XP_037919653.1|HILL
OG0008451	LOC6050704|XP_038105386.1|CQUI	LOC119658424|XP_037922133.1|HILL
OG0008452	LOC6034475|XP_038121004.1|CQUI	LOC119657292|XP_037920066.1|HILL
OG0008453	LOC6038020|XP_001847866.2|CQUI	LOC119661580|XP_037926907.1|HILL
OG0008456	LOC6039382|XP_038117968.1|CQUI	LOC119660776|XP_037925480.1|HILL
OG0008457	LOC6045169|XP_001862568.2|CQUI	LOC119658986|XP_037922796.1|HILL
OG0008458	LOC6050641|XP_001867204.2|CQUI	LOC119654864|XP_037916381.1|HILL
OG0008460	LOC6041563|XP_001850808.2|CQUI	LOC119650750|XP_037909768.1|HILL
OG0008461	LOC6031734|XP_038108925.1|CQUI	LOC119652350|XP_037912380.1|HILL
OG0008462	LOC6033615|XP_038110294.1|CQUI	LOC119660516|XP_037925064.1|HILL
OG0008465	LOC6043524|XP_038113799.1|CQUI	LOC119654772|XP_037916240.1|HILL
OG0008466	LOC6035476|XP_038120208.1|CQUI	LOC119659445|XP_037923461.1|HILL
OG0008469	LOC6040024|XP_001849499.2|CQUI	LOC119656193|XP_037918479.1|HILL
OG0008470	LOC6031156|XP_001841999.1|CQUI	LOC119647064|XP_037903750.1|HILL
OG0008473	LOC6037483|XP_038122186.1|CQUI	LOC119650546|XP_037909293.1|HILL
OG0008474	LOC6037558|XP_038117510.1|CQUI	LOC119658721|XP_037922298.1|HILL, LOC119660489|XP_037925005.1|HILL
OG0008480	LOC6049831|XP_038113227.1|CQUI	LOC119649602|XP_037907744.1|HILL
OG0008496	LOC6043525|XP_038113801.1|CQUI	LOC119654774|XP_037916244.1|HILL
OG0008527	LOC6052104|XP_038122555.1|CQUI	LOC119658475|XP_037921839.1|HILL
OG0008528	LOC6054813|XP_001870995.1|CQUI	LOC119651201|XP_037910571.1|HILL
OG0008529	LOC6054175|XP_038104745.1|CQUI	LOC119658351|XP_037921636.1|HILL
OG0008530	LOC6052655|XP_038108115.1|CQUI	LOC119657299|XP_037920073.1|HILL
OG0008531	LOC6041278|XP_038104550.1|CQUI	LOC119657125|XP_037919817.1|HILL
OG0008532	LOC119771108|XP_038122430.1|CQUI	LOC119658066|XP_037921251.1|HILL
OG0008534	LOC6053847|XP_038122438.1|CQUI	LOC119657089|XP_037919772.1|HILL
OG0008535	LOC6034439|XP_038104626.1|CQUI	LOC119658522|XP_037921926.1|HILL
OG0008536	LOC6034469|XP_038108293.1|CQUI	LOC119656731|XP_037919195.1|HILL
OG0008537	LOC6034495|XP_038111255.1|CQUI	LOC119651053|XP_037910310.1|HILL
OG0008539	LOC6039612|XP_001849186.2|CQUI	LOC119656591|XP_037918930.1|HILL
OG0008545	LOC6051672|XP_038115051.1|CQUI	LOC119661353|XP_037926587.1|HILL
OG0008547	LOC6048619|XP_001865518.1|CQUI	LOC119657476|XP_037920325.1|HILL
OG0008551	LOC6034632|XP_038120126.1|CQUI	LOC119649435|XP_037907513.1|HILL
OG0008552	LOC6048153|XP_038121469.1|CQUI	LOC119649916|XP_037908246.1|HILL
OG0008556	LOC119767099|XP_038110663.1|CQUI	LOC119654250|XP_037915421.1|HILL
OG0008557	LOC6031371|XP_001842182.2|CQUI	LOC119653004|XP_037913360.1|HILL
OG0008560	LOC6031232|XP_038107830.1|CQUI	LOC119651038|XP_037910283.1|HILL
OG0008562	LOC6043014|XP_038108763.1|CQUI	LOC119651236|XP_037910642.1|HILL
OG0008563	LOC119767737|XP_038113025.1|CQUI	LOC119647201|XP_037903945.1|HILL
OG0008564	LOC6045771|XP_038113608.1|CQUI	LOC119652179|XP_037912051.1|HILL
OG0008567	LOC6036318|XP_001846382.2|CQUI	LOC119661497|XP_037926791.1|HILL
OG0008569	LOC6053058|XP_001869214.2|CQUI	LOC119653537|XP_037914142.1|HILL
OG0008570	LOC6042225|XP_038121119.1|CQUI	LOC119654622|XP_037916022.1|HILL
OG0008571	LOC6040344|XP_001849748.2|CQUI	LOC119649231|XP_037907220.1|HILL
OG0008573	LOC6039779|XP_038118057.1|CQUI	LOC119654214|XP_037915354.1|HILL
OG0008574	LOC6038146|XP_001847980.2|CQUI	LOC119648701|XP_037906437.1|HILL
OG0008575	LOC6040300|XP_038117846.1|CQUI	LOC119659043|XP_037922872.1|HILL
OG0008576	LOC6046875|XP_001863999.2|CQUI	LOC119654176|XP_037915289.1|HILL
OG0008578	LOC6039509|XP_038114740.1|CQUI	LOC119658856|XP_037922537.1|HILL
OG0008579	LOC119770741|XP_038122088.1|CQUI	LOC119648986|XP_037906837.1|HILL
OG0008581	LOC6041862|XP_001851065.1|CQUI	LOC119659924|XP_037924189.1|HILL
OG0008585	LOC6047913|XP_038119430.1|CQUI	LOC119655897|XP_037917976.1|HILL
OG0008586	LOC6045586|XP_038113480.1|CQUI	LOC119655642|XP_037917547.1|HILL
OG0008588	LOC6039157|XP_001848813.2|CQUI	LOC119658908|XP_037922642.1|HILL
OG0008589	LOC6033764|XP_001844175.2|CQUI	LOC119654185|XP_037915308.1|HILL
OG0008590	LOC6032288|XP_038113368.1|CQUI	LOC119655852|XP_037917898.1|HILL
OG0008591	LOC119769185|XP_038117021.1|CQUI, LOC119768970|XP_038116743.1|CQUI	LOC119657637|XP_037920572.1|HILL
OG0008592	LOC6054437|XP_038113360.1|CQUI	LOC119654260|XP_037915453.1|HILL
OG0008593	LOC6049229|XP_038113544.1|CQUI	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL
OG0008594	LOC6049926|XP_001866613.2|CQUI	LOC119651649|XP_037911253.1|HILL
OG0008597	LOC6046209|XP_001863438.2|CQUI	LOC119659496|XP_037923542.1|HILL
OG0008599	LOC6041491|XP_038112228.1|CQUI	LOC119654310|XP_037915561.1|HILL
OG0008600	LOC6034800|XP_001845072.2|CQUI	LOC119652068|XP_037911934.1|HILL
OG0008601	LOC6042776|XP_001870782.1|CQUI	LOC119659540|XP_037923612.1|HILL
OG0008602	LOC6037327|XP_038105064.1|CQUI	LOC119652694|XP_037912899.1|HILL
OG0008603	LOC6037402|XP_001847319.2|CQUI	LOC119652884|XP_037913179.1|HILL
OG0008607	LOC6037976|XP_001847826.2|CQUI	LOC119659335|XP_037923305.1|HILL
OG0008608	LOC6045834|XP_038113201.1|CQUI	LOC119653630|XP_037914334.1|HILL
OG0008610	LOC119770000|XP_038119945.1|CQUI	LOC119646361|XP_037902726.1|HILL
OG0008650	LOC6045876|XP_001863148.2|CQUI	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL
OG0008651	LOC6045408|XP_001862786.2|CQUI, LOC119768757|XP_038115697.1|CQUI	LOC119661505|XP_037926800.1|HILL
OG0008677	LOC6051117|XP_001867601.2|CQUI	LOC119653088|XP_037913514.1|HILL
OG0008681	LOC6053908|XP_038105175.1|CQUI	LOC119657738|XP_037920708.1|HILL
OG0008682	LOC6045351|XP_038105926.1|CQUI	LOC119656988|XP_037919650.1|HILL
OG0008684	LOC119765619|XP_038105815.1|CQUI	LOC119657286|XP_037920060.1|HILL
OG0008687	LOC6030976|XP_001841830.1|CQUI	LOC119648628|XP_037906329.1|HILL
OG0008690	LOC6041500|XP_038111145.1|CQUI	LOC119651734|XP_037911390.1|HILL
OG0008692	LOC6031893|XP_001842587.2|CQUI	LOC119659429|XP_037923438.1|HILL
OG0008694	LOC6051675|XP_001868074.2|CQUI	LOC119647760|XP_037904807.1|HILL
OG0008696	LOC6039387|XP_038121844.1|CQUI	LOC119660568|XP_037925146.1|HILL
OG0008697	LOC6035820|XP_038115170.1|CQUI	LOC119647676|XP_037904681.1|HILL
OG0008698	LOC6052410|XP_001868688.2|CQUI	LOC119653864|XP_037914849.1|HILL
OG0008699	LOC6036899|XP_001846875.2|CQUI	LOC119647603|XP_037904559.1|HILL
OG0008701	LOC6047092|XP_038111925.1|CQUI	LOC119654395|XP_037915704.1|HILL
OG0008703	LOC6040564|XP_001849944.2|CQUI	LOC119655914|XP_037918007.1|HILL
OG0008706	LOC6034971|XP_038120456.1|CQUI	LOC119658902|XP_037922635.1|HILL
OG0008708	LOC6037467|XP_001847382.1|CQUI	LOC119649332|XP_037907367.1|HILL
OG0008714	LOC119767050|XP_038110295.1|CQUI	LOC119660523|XP_037925077.1|HILL
OG0008716	LOC6039971|XP_038110659.1|CQUI	LOC119659307|XP_037923248.1|HILL
OG0008721	LOC6054736|XP_038122413.1|CQUI	LOC119658130|XP_037921327.1|HILL
OG0008723	LOC6041994|XP_001851167.1|CQUI	LOC119648752|XP_037906504.1|HILL
OG0008733	LOC119769175|XP_038117009.1|CQUI, LOC119769997|XP_038119944.1|CQUI, LOC119766704|XP_038107967.1|CQUI	LOC119656993|XP_037919656.1|HILL
OG0008804	LOC6033775|XP_001844181.2|CQUI	LOC119654545|XP_037915917.1|HILL
OG0008805	LOC6045261|XP_038105490.1|CQUI	LOC119656803|XP_037919340.1|HILL
OG0008814	LOC6043929|XP_001861512.1|CQUI	LOC119646576|XP_037902997.1|HILL
OG0008815	LOC6039264|XP_038120605.1|CQUI	LOC119646510|XP_037902894.1|HILL
OG0008821	LOC6044536|XP_001862040.2|CQUI	LOC119659241|XP_037923149.1|HILL
OG0008822	LOC6043219|XP_001857706.1|CQUI	LOC119651280|XP_037910712.1|HILL
OG0008823	LOC6039751|XP_001849300.1|CQUI	LOC119646188|XP_037902499.1|HILL
OG0008824	LOC119768595|XP_038114618.1|CQUI	LOC119653399|XP_037913891.1|HILL
OG0008827	LOC6031458|XP_038113172.1|CQUI, LOC6031456|XP_038114155.1|CQUI	LOC119656264|XP_037918613.1|HILL, LOC119655632|XP_037917530.1|HILL, LOC119650279|XP_037908837.1|HILL, LOC119654791|XP_037916268.1|HILL
OG0008830	LOC119765574|XP_038105654.1|CQUI	LOC119657594|XP_037920505.1|HILL
OG0008834	LOC6046412|XP_001863627.2|CQUI	LOC119653011|XP_037913377.1|HILL
OG0008836	LOC6048993|XP_001865827.1|CQUI	LOC119647253|XP_037904059.1|HILL
OG0008843	LOC6031310|XP_038118873.1|CQUI	LOC119649087|XP_037907017.1|HILL
OG0008909	LOC6043892|XP_038104134.1|CQUI	LOC119657223|XP_037919962.1|HILL
OG0008915	LOC6044612|XP_038104245.1|CQUI	LOC119652900|XP_037913201.1|HILL
OG0008983	LOC6048039|XP_038116606.1|CQUI	LOC119650796|XP_037909861.1|HILL
OG0008986	LOC6032964|XP_001843480.2|CQUI	LOC119652384|XP_037912412.1|HILL
OG0008987	LOC6031249|XP_038108151.1|CQUI	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL
OG0008991	LOC6054183|XP_038121407.1|CQUI	LOC119659421|XP_037923423.1|HILL
OG0008996	LOC6046847|XP_001863982.2|CQUI	LOC119658447|XP_037921779.1|HILL
OG0009001	LOC119765270|XP_038104724.1|CQUI	LOC119658316|XP_037921569.1|HILL
OG0009223	LOC6039599|XP_001849178.2|CQUI, LOC6046665|XP_038118079.1|CQUI, LOC6039607|XP_001849179.1|CQUI, LOC6032927|XP_038111346.1|CQUI, LOC6037337|XP_001847261.1|CQUI	LOC119658410|XP_037921734.1|HILL, LOC119658382|XP_037921676.1|HILL
OG0009225	LOC6048641|XP_038110068.1|CQUI	LOC119654452|XP_037915793.1|HILL
OG0009226	LOC119766996|XP_038109927.1|CQUI	LOC119652214|XP_037912084.1|HILL
OG0009229	LOC6032844|XP_001843379.2|CQUI	LOC119661578|XP_037926905.1|HILL
OG0009230	LOC6044238|XP_038109509.1|CQUI	LOC119646221|XP_037902535.1|HILL
OG0009233	LOC6050130|XP_001866788.2|CQUI, LOC6050136|XP_038121517.1|CQUI, LOC6050132|XP_001866790.2|CQUI, LOC6053557|XP_001869618.2|CQUI, LOC6050133|XP_038121516.1|CQUI	LOC119660378|XP_037924825.1|HILL
OG0009234	LOC6034220|XP_001844573.2|CQUI	LOC119658431|XP_037921759.1|HILL
OG0009235	ND5|YP_003934129.1|CQUI	ND5|YP_009390191.1|HILL
OG0009236	LOC6044338|XP_001861868.2|CQUI	LOC119652501|XP_037912619.1|HILL
OG0009237	LOC119771110|XP_038122433.1|CQUI	LOC119650585|XP_037909346.1|HILL
OG0009243	LOC119770125|XP_038120393.1|CQUI	LOC119646171|XP_037902477.1|HILL
OG0009556	LOC6035164|XP_001845395.2|CQUI	LOC119659575|XP_037923660.1|HILL
OG0009557	LOC119765662|XP_038105971.1|CQUI	LOC119657219|XP_037919959.1|HILL
OG0009924	LOC119767166|XP_038110979.1|CQUI, LOC6043536|XP_038106325.1|CQUI, LOC6043537|XP_001859635.2|CQUI, LOC6043538|XP_038106324.1|CQUI	LOC119656071|XP_037918279.1|HILL
OG0009926	LOC6033822|XP_038114667.1|CQUI	LOC119656513|XP_037918776.1|HILL
OG0009928	LOC6052295|XP_038106053.1|CQUI	LOC119660473|XP_037924990.1|HILL, LOC119660471|XP_037924988.1|HILL
OG0009933	LOC6035664|XP_001845799.2|CQUI	LOC119657770|XP_037920764.1|HILL, LOC119657723|XP_037920695.1|HILL
OG0009934	LOC119769672|XP_038118916.1|CQUI	LOC119650456|XP_037909239.1|HILL
OG0010264	LOC119767418|XP_038111897.1|CQUI	LOC119656901|XP_037919513.1|HILL
OG0010266	LOC6043418|XP_038118275.1|CQUI, LOC6048697|XP_038118321.1|CQUI, LOC6043417|XP_001858957.2|CQUI	LOC119658712|XP_037922255.1|HILL
OG0010608	LOC6036041|XP_038111724.1|CQUI	LOC119646598|XP_037903019.1|HILL
OG0010610	LOC119769054|XP_038116875.1|CQUI, ND6|YP_003934132.1|CQUI	ND6|YP_009390194.1|HILL, LOC119648570|XP_037906268.1|HILL
OG0010813	LOC6038925|XP_038109196.1|CQUI	LOC119650776|XP_037909811.1|HILL
OG0010814	LOC6044244|XP_038114336.1|CQUI, LOC119766790|XP_038108507.1|CQUI	LOC119654350|XP_037915616.1|HILL
OG0010945	LOC6044729|XP_001862192.2|CQUI, LOC119770776|XP_038122183.1|CQUI, LOC119770775|XP_038122182.1|CQUI, LOC119770771|XP_038122179.1|CQUI, LOC6044727|XP_038122164.1|CQUI, LOC6044728|XP_038122159.1|CQUI	LOC119655096|XP_037916738.1|HILL
OG0010948	LOC6034253|XP_001844598.2|CQUI	LOC119655913|XP_037918006.1|HILL
OG0010950	LOC6035187|XP_001845417.2|CQUI	LOC119654419|XP_037915737.1|HILL
OG0010976	LOC119766536|XP_038107119.1|CQUI, LOC119770363|XP_038121013.1|CQUI, LOC119770397|XP_038121116.1|CQUI, LOC119769379|XP_038117363.1|CQUI, LOC119769373|XP_038117352.1|CQUI, LOC119769557|XP_038118371.1|CQUI, LOC119766064|XP_038106367.1|CQUI, LOC119769889|XP_038119609.1|CQUI, LOC119766153|XP_038106481.1|CQUI, LOC119766195|XP_038106553.1|CQUI, LOC119766330|XP_038106738.1|CQUI, LOC119770811|XP_038122262.1|CQUI, LOC119769090|XP_038116921.1|CQUI, LOC119769551|XP_038118354.1|CQUI, LOC119766103|XP_038106425.1|CQUI, LOC119770038|XP_038120074.1|CQUI, LOC119768919|XP_038116643.1|CQUI, LOC119766074|XP_038106382.1|CQUI, LOC119766325|XP_038106733.1|CQUI	LOC119649213|XP_037907202.1|HILL
OG0011065	LOC119765253|XP_038104661.1|CQUI	LOC119654210|XP_037915344.1|HILL
OG0011066	LOC6045622|XP_038104537.1|CQUI	LOC119660935|XP_037925854.1|HILL
OG0011067	LOC6032895|XP_038118323.1|CQUI	LOC119649702|XP_037907901.1|HILL
OG0011171	ND2|YP_003934122.1|CQUI	ND2|YP_009390184.1|HILL
OG0011172	CYTB|YP_003934133.1|CQUI	CYTB|YP_009390195.1|HILL
OG0011173	LOC119767518|XP_038112205.1|CQUI	LOC119651543|XP_037911137.1|HILL
OG0011174	LOC6044334|XP_001861864.2|CQUI	LOC119661745|XP_037927139.1|HILL
OG0011292	LOC6047460|XP_001864514.2|CQUI, LOC6047461|XP_001864515.2|CQUI	LOC119657448|XP_037920287.1|HILL
OG0011293	LOC6036781|XP_038114293.1|CQUI	LOC119659636|XP_037923764.1|HILL
OG0011295	LOC6031100|XP_001841947.2|CQUI	LOC119652887|XP_037913182.1|HILL
OG0011299	LOC6031865|XP_001842566.2|CQUI	LOC119661492|XP_037926785.1|HILL
OG0011302	LOC6032200|XP_001842842.1|CQUI, LOC6032201|XP_001842843.1|CQUI, LOC6054101|XP_001870073.2|CQUI	LOC119654380|XP_037915670.1|HILL
OG0011303	LOC6032559|XP_001843135.2|CQUI, LOC6032560|XP_038117787.1|CQUI, LOC6043250|XP_001857967.2|CQUI, LOC6043252|XP_001857970.2|CQUI	LOC119661032|XP_037926124.1|HILL
OG0011305	LOC6033707|XP_038105301.1|CQUI	LOC119652086|XP_037911952.1|HILL, LOC119650851|XP_037909929.1|HILL, LOC119649180|XP_037907135.1|HILL, LOC119655377|XP_037917173.1|HILL, LOC119659085|XP_037922926.1|HILL, LOC119648438|XP_037906119.1|HILL
OG0011419	LOC6045226|XP_038112429.1|CQUI	LOC119657617|XP_037920547.1|HILL
OG0011424	LOC6041339|XP_038121212.1|CQUI	LOC119646513|XP_037902898.1|HILL
OG0011425	LOC6034389|XP_001844707.2|CQUI	LOC119661310|XP_037926530.1|HILL
OG0011431	LOC6036078|XP_001846171.2|CQUI, LOC6036077|XP_001846170.1|CQUI, LOC6036072|XP_001846165.2|CQUI	LOC119648416|XP_037906096.1|HILL, LOC119648681|XP_037906406.1|HILL
OG0011433	COX1|YP_003934123.1|CQUI	COX1|YP_009390185.1|HILL
OG0011434	COX2|YP_003934124.1|CQUI	COX2|YP_009390186.1|HILL
OG0011435	ND4|YP_003934130.1|CQUI	ND4|YP_009390192.1|HILL
OG0011516	LOC119771170|XP_038122588.1|CQUI	LOC119660957|XP_037925924.1|HILL
OG0011518	LOC6047400|XP_001864466.2|CQUI, LOC6047405|XP_001864465.2|CQUI	LOC119657704|XP_037920674.1|HILL, LOC119657703|XP_037920673.1|HILL, LOC119657202|XP_037919937.1|HILL, LOC119656905|XP_037919516.1|HILL, LOC119658324|XP_037921590.1|HILL
OG0011520	LOC6054536|XP_038118015.1|CQUI	LOC119647447|XP_037904300.1|HILL
OG0011521	LOC6044557|XP_001862056.2|CQUI	LOC119658550|XP_037921937.1|HILL
OG0011525	LOC6032535|XP_001843116.2|CQUI	LOC119656228|XP_037918558.1|HILL, LOC119659653|XP_037923788.1|HILL
