Orthogroup	CQUI.longest_only	BTRY.longest_only
OG0006953	LOC6043294|XP_038109236.1|CQUI	LOC120776695|XP_039963514.1|BTRY
OG0006954	LOC6043299|XP_038110803.1|CQUI	LOC120767955|XP_039950276.1|BTRY
OG0006955	LOC119767808|XP_038113275.1|CQUI	LOC120782299|XP_039970443.1|BTRY
OG0006956	LOC6037096|XP_001847046.2|CQUI	LOC120769029|XP_039951804.1|BTRY
OG0006957	LOC6037095|XP_038108761.1|CQUI	LOC120767858|XP_039950100.1|BTRY
OG0006959	LOC6037088|XP_001847041.2|CQUI	LOC120778533|XP_039966309.1|BTRY
OG0006960	LOC6047194|XP_001864281.2|CQUI	LOC120769463|XP_039952409.1|BTRY
OG0006961	LOC6051459|XP_038108557.1|CQUI	LOC120769150|XP_039951961.1|BTRY
OG0006962	LOC6040853|XP_038109055.1|CQUI	LOC120768018|XP_039950408.1|BTRY
OG0006963	LOC6038074|XP_038113591.1|CQUI	LOC120768554|XP_039951232.1|BTRY
OG0006964	LOC6038081|XP_038106826.1|CQUI	LOC120769090|XP_039951883.1|BTRY
OG0006965	LOC6050855|XP_001867381.2|CQUI	LOC120769752|XP_039952847.1|BTRY
OG0006966	LOC6050854|XP_038111582.1|CQUI	LOC120768990|XP_039951758.1|BTRY
OG0006967	LOC6050856|XP_001867382.2|CQUI	LOC120772059|XP_039956376.1|BTRY
OG0006968	LOC6050868|XP_038107253.1|CQUI	LOC120772441|XP_039956992.1|BTRY
OG0006969	LOC6043905|XP_038109111.1|CQUI	LOC120777399|XP_039964629.1|BTRY
OG0006971	LOC6054675|XP_038106115.1|CQUI	LOC120768640|XP_039951344.1|BTRY
OG0006972	LOC6031191|XP_001842032.1|CQUI	LOC120779970|XP_039968203.1|BTRY
OG0006973	LOC6052099|XP_001868427.2|CQUI	LOC120768354|XP_039950943.1|BTRY
OG0006974	LOC6031211|XP_038107169.1|CQUI	LOC120777011|XP_039964048.1|BTRY
OG0006975	LOC6031246|XP_001842076.2|CQUI	LOC120769274|XP_039952123.1|BTRY
OG0006976	LOC6031402|XP_038111178.1|CQUI	LOC120769297|XP_039952160.1|BTRY
OG0006977	LOC6031980|XP_038111736.1|CQUI	LOC120771714|XP_039955801.1|BTRY
OG0006979	LOC6037021|XP_038108422.1|CQUI	LOC120767231|XP_039948992.1|BTRY
OG0006980	LOC6037003|XP_001846967.2|CQUI	LOC120768059|XP_039950512.1|BTRY
OG0006981	LOC6037000|XP_001846965.2|CQUI	LOC120767443|XP_039949439.1|BTRY
OG0006982	LOC6036998|XP_038109525.1|CQUI	LOC120769064|XP_039951853.1|BTRY
OG0006983	LOC6036991|XP_038107681.1|CQUI	LOC120768356|XP_039950946.1|BTRY
OG0006984	LOC6036638|XP_038113736.1|CQUI	LOC120769324|XP_039952209.1|BTRY
OG0006985	LOC6053555|XP_001869617.2|CQUI	LOC120769737|XP_039952824.1|BTRY
OG0006986	LOC6053559|XP_038109265.1|CQUI	LOC120769605|XP_039952619.1|BTRY
OG0006987	LOC119766524|XP_038107060.1|CQUI	LOC120781280|XP_039969410.1|BTRY
OG0006989	LOC6035243|XP_001845469.1|CQUI	LOC120768291|XP_039950852.1|BTRY
OG0006990	LOC6035249|XP_038110781.1|CQUI	LOC120767995|XP_039950346.1|BTRY
OG0006991	LOC6035253|XP_001845478.2|CQUI	LOC120766305|XP_039947656.1|BTRY
OG0006992	LOC6040130|XP_038109033.1|CQUI	LOC120767447|XP_039949444.1|BTRY
OG0006993	LOC6036674|XP_038110723.1|CQUI	LOC120767303|XP_039949123.1|BTRY
OG0006994	LOC6044535|XP_038108392.1|CQUI	LOC120767847|XP_039950079.1|BTRY
OG0006995	LOC6033190|XP_001843670.2|CQUI	LOC120767985|XP_039950336.1|BTRY
OG0006996	LOC6033184|XP_038111623.1|CQUI	LOC120768638|XP_039951337.1|BTRY
OG0006997	LOC6043177|XP_001870896.2|CQUI	LOC120770265|XP_039953508.1|BTRY
OG0006998	LOC6048403|XP_001865327.2|CQUI	LOC120768502|XP_039951160.1|BTRY
OG0007000	LOC6033135|XP_038111147.1|CQUI	LOC120768899|XP_039951590.1|BTRY
OG0007001	LOC6042101|XP_001851252.2|CQUI	LOC120773046|XP_039957911.1|BTRY, LOC120770140|XP_039953260.1|BTRY
OG0007002	LOC6035288|XP_038111011.1|CQUI	LOC120768980|XP_039951718.1|BTRY
OG0007003	LOC6035285|XP_001845506.2|CQUI	LOC120770091|XP_039953174.1|BTRY
OG0007004	LOC6031747|XP_038110674.1|CQUI	LOC120767898|XP_039950174.1|BTRY
OG0007005	LOC6031749|XP_038114231.1|CQUI	LOC120769494|XP_039952457.1|BTRY
OG0007006	LOC6038623|XP_038110198.1|CQUI	LOC120769273|XP_039952119.1|BTRY
OG0007007	LOC6038612|XP_038107376.1|CQUI	LOC120781600|XP_039969770.1|BTRY
OG0007009	LOC6043227|XP_001857723.2|CQUI	LOC120781686|XP_039969837.1|BTRY
OG0007011	LOC6033142|XP_001843632.2|CQUI	LOC120768459|XP_039951094.1|BTRY
OG0007012	LOC6033146|XP_038112596.1|CQUI	LOC120769315|XP_039952195.1|BTRY
OG0007013	LOC6033271|XP_038111470.1|CQUI	LOC120769104|XP_039951899.1|BTRY
OG0007014	LOC6033267|XP_038111815.1|CQUI	LOC120769491|XP_039952454.1|BTRY
OG0007015	LOC6033238|XP_038114415.1|CQUI	LOC120769754|XP_039952851.1|BTRY
OG0007016	LOC6033230|XP_038110512.1|CQUI	LOC120767220|XP_039948969.1|BTRY
OG0007017	LOC6037537|XP_001847437.1|CQUI	LOC120769674|XP_039952726.1|BTRY
OG0007018	LOC6042098|XP_001851245.2|CQUI	LOC120768120|XP_039950605.1|BTRY
OG0007021	LOC6044230|XP_038110163.1|CQUI	LOC120767668|XP_039949774.1|BTRY
OG0007022	LOC119767270|XP_038111458.1|CQUI	LOC120768020|XP_039950414.1|BTRY
OG0007023	LOC6035270|XP_038108737.1|CQUI	LOC120777225|XP_039964340.1|BTRY
OG0007024	LOC6031890|XP_001842586.1|CQUI	LOC120766607|XP_039948148.1|BTRY
OG0007025	LOC6031860|XP_001842561.1|CQUI	LOC120774850|XP_039960605.1|BTRY
OG0007026	LOC6031866|XP_038114187.1|CQUI	LOC120767346|XP_039949238.1|BTRY
OG0007027	LOC6031885|XP_001842582.1|CQUI	LOC120769083|XP_039951877.1|BTRY
OG0007028	LOC6031888|XP_001842584.2|CQUI	LOC120767284|XP_039949093.1|BTRY
OG0007029	LOC6034900|XP_038107068.1|CQUI	LOC120768387|XP_039950986.1|BTRY
OG0007030	LOC6049726|XP_001866437.2|CQUI	LOC120774469|XP_039960059.1|BTRY
OG0007031	LOC6036442|XP_038108484.1|CQUI	LOC120768251|XP_039950779.1|BTRY
OG0007032	LOC6036454|XP_001846504.2|CQUI	LOC120771197|XP_039955030.1|BTRY
OG0007033	LOC6036457|XP_038111019.1|CQUI	LOC120767854|XP_039950092.1|BTRY
OG0007034	LOC6036459|XP_001846509.2|CQUI	LOC120768048|XP_039950491.1|BTRY
OG0007035	LOC6036460|XP_001846510.2|CQUI	LOC120772678|XP_039957349.1|BTRY
OG0007036	LOC6036462|XP_001846512.2|CQUI	LOC120778007|XP_039965604.1|BTRY
OG0007037	LOC6036463|XP_001846513.1|CQUI	LOC120779971|XP_039968206.1|BTRY
OG0007038	LOC6039097|XP_038113092.1|CQUI	LOC120770251|XP_039953486.1|BTRY
OG0007039	LOC6038876|XP_001848575.2|CQUI	LOC120775473|XP_039961605.1|BTRY
OG0007040	LOC6038880|XP_001848579.2|CQUI	LOC120769780|XP_039952897.1|BTRY
OG0007041	LOC6038890|XP_038108243.1|CQUI	LOC120769289|XP_039952144.1|BTRY
OG0007042	LOC6038896|XP_038112982.1|CQUI	LOC120767844|XP_039950072.1|BTRY
OG0007043	LOC6038902|XP_038107320.1|CQUI	LOC120766954|XP_039948673.1|BTRY
OG0007045	LOC6051804|XP_038109256.1|CQUI	LOC120767043|XP_039948830.1|BTRY
OG0007046	LOC6037994|XP_038109624.1|CQUI	LOC120782395|XP_039970572.1|BTRY
OG0007047	LOC6047239|XP_001864322.2|CQUI	LOC120767974|XP_039950319.1|BTRY, LOC120767973|XP_039950318.1|BTRY
OG0007048	LOC6035770|XP_038108828.1|CQUI	LOC120767989|XP_039950342.1|BTRY
OG0007049	LOC6038898|XP_001848597.1|CQUI	LOC120767813|XP_039950026.1|BTRY
OG0007050	LOC6041773|XP_038113548.1|CQUI	LOC120768268|XP_039950800.1|BTRY
OG0007051	LOC6050917|XP_038112235.1|CQUI	LOC120768900|XP_039951591.1|BTRY
OG0007052	LOC6035995|XP_001846101.1|CQUI	LOC120774706|XP_039960370.1|BTRY
OG0007053	LOC6045768|XP_001863071.2|CQUI	LOC120780510|XP_039968719.1|BTRY
OG0007054	LOC6045419|XP_001862797.1|CQUI	LOC120771998|XP_039956289.1|BTRY
OG0007055	LOC6034332|XP_038111558.1|CQUI	LOC120770557|XP_039954067.1|BTRY
OG0007056	LOC6054623|XP_001870509.2|CQUI	LOC120777595|XP_039964966.1|BTRY
OG0007057	LOC6039103|XP_001848770.1|CQUI	LOC120774707|XP_039960375.1|BTRY
OG0007058	LOC6039856|XP_038112576.1|CQUI	LOC120775597|XP_039961770.1|BTRY
OG0007059	LOC6034824|XP_038111447.1|CQUI	LOC120768581|XP_039951270.1|BTRY
OG0007060	LOC6034826|XP_001845097.2|CQUI	LOC120768483|XP_039951132.1|BTRY
OG0007061	LOC6034828|XP_038111902.1|CQUI	LOC120769409|XP_039952321.1|BTRY
OG0007062	LOC6034879|XP_001845148.2|CQUI	LOC120769819|XP_039952961.1|BTRY
OG0007063	LOC6034882|XP_001845150.2|CQUI	LOC120767546|XP_039949594.1|BTRY
OG0007064	LOC6035993|XP_038113058.1|CQUI	LOC120781229|XP_039969299.1|BTRY
OG0007065	LOC6035991|XP_038112060.1|CQUI	LOC120767317|XP_039949184.1|BTRY
OG0007066	LOC6034886|XP_001845154.1|CQUI	LOC120776858|XP_039963838.1|BTRY
OG0007067	LOC6034888|XP_038109585.1|CQUI	LOC120768220|XP_039950729.1|BTRY
OG0007068	LOC6034891|XP_001845159.1|CQUI	LOC120768004|XP_039950363.1|BTRY
OG0007069	LOC6050782|XP_038107247.1|CQUI	LOC120767907|XP_039950191.1|BTRY
OG0007070	LOC119766997|XP_038109938.1|CQUI	LOC120770377|XP_039953728.1|BTRY
OG0007071	LOC6036124|XP_001846217.2|CQUI	LOC120770360|XP_039953705.1|BTRY
OG0007072	LOC6036128|XP_038111387.1|CQUI	LOC120782290|XP_039970427.1|BTRY
OG0007073	LOC6041780|XP_001850997.1|CQUI	LOC120768270|XP_039950802.1|BTRY
OG0007074	LOC6053698|XP_001869742.2|CQUI	LOC120771748|XP_039955853.1|BTRY
OG0007075	LOC6053703|XP_038107404.1|CQUI	LOC120767314|XP_039949174.1|BTRY
OG0007076	LOC6052413|XP_001868692.2|CQUI	LOC120771229|XP_039955074.1|BTRY
OG0007077	LOC6052443|XP_001868714.1|CQUI	LOC120768266|XP_039950797.1|BTRY
OG0007078	LOC6053860|XP_001869875.2|CQUI	LOC120768939|XP_039951656.1|BTRY
OG0007079	LOC6053857|XP_038109203.1|CQUI	LOC120768942|XP_039951661.1|BTRY
OG0007080	LOC6032150|XP_001842803.1|CQUI	LOC120768007|XP_039950366.1|BTRY
OG0007081	LOC6032152|XP_001842805.2|CQUI	LOC120768902|XP_039951593.1|BTRY
OG0007082	LOC6048262|XP_001865206.2|CQUI	LOC120768134|XP_039950626.1|BTRY
OG0007083	LOC6032157|XP_038111918.1|CQUI	LOC120767583|XP_039949664.1|BTRY
OG0007084	LOC6053464|XP_038107339.1|CQUI	LOC120774380|XP_039959918.1|BTRY
OG0007085	LOC6046114|XP_038107016.1|CQUI	LOC120768915|XP_039951620.1|BTRY
OG0007086	LOC6033608|XP_001844036.2|CQUI	LOC120769254|XP_039952090.1|BTRY
OG0007087	LOC6033315|XP_038113355.1|CQUI	LOC120769084|XP_039951878.1|BTRY
OG0007088	LOC6033318|XP_038113349.1|CQUI	LOC120769709|XP_039952782.1|BTRY
OG0007089	LOC6049721|XP_038110756.1|CQUI	LOC120768089|XP_039950561.1|BTRY
OG0007090	LOC6033333|XP_038112141.1|CQUI	LOC120767393|XP_039949343.1|BTRY
OG0007091	LOC6033338|XP_001843802.2|CQUI	LOC120768295|XP_039950858.1|BTRY
OG0007092	LOC6038003|XP_038107774.1|CQUI	LOC120769325|XP_039952217.1|BTRY
OG0007093	LOC6037997|XP_001847844.2|CQUI	LOC120777570|XP_039964908.1|BTRY
OG0007094	LOC6037992|XP_001847839.1|CQUI	LOC120772640|XP_039957298.1|BTRY
OG0007095	LOC6037989|XP_001847836.1|CQUI	LOC120768396|XP_039951003.1|BTRY
OG0007096	LOC6037988|XP_001847835.2|CQUI	LOC120768415|XP_039951030.1|BTRY
OG0007097	LOC6053312|XP_038107008.1|CQUI	LOC120767198|XP_039948933.1|BTRY
OG0007098	LOC119767007|XP_038110083.1|CQUI	LOC120767860|XP_039950103.1|BTRY
OG0007099	LOC6036017|XP_001846121.1|CQUI	LOC120778745|XP_039966656.1|BTRY
OG0007100	LOC6036021|XP_038108094.1|CQUI	LOC120769229|XP_039952060.1|BTRY
OG0007101	LOC6033599|XP_001844027.1|CQUI	LOC120767556|XP_039949621.1|BTRY
OG0007103	LOC6033631|XP_001844058.1|CQUI	LOC120768087|XP_039950558.1|BTRY
OG0007104	LOC6033635|XP_001844062.1|CQUI	LOC120781663|XP_039969817.1|BTRY
OG0007105	LOC6033642|XP_001844069.1|CQUI	LOC120767969|XP_039950311.1|BTRY
OG0007106	LOC6033649|XP_038107083.1|CQUI	LOC120768213|XP_039950717.1|BTRY
OG0007107	LOC6033655|XP_038114028.1|CQUI	LOC120767897|XP_039950168.1|BTRY
OG0007108	LOC6033660|XP_038114043.1|CQUI	LOC120769384|XP_039952288.1|BTRY
OG0007109	LOC6051855|XP_001868219.1|CQUI	LOC120769205|XP_039952034.1|BTRY
OG0007110	LOC6051853|XP_001868217.2|CQUI	LOC120768921|XP_039951630.1|BTRY
OG0007111	LOC6051858|XP_038113175.1|CQUI	LOC120767562|XP_039949632.1|BTRY
OG0007112	LOC6033639|XP_001844066.2|CQUI	LOC120767605|XP_039949688.1|BTRY
OG0007113	LOC6048333|XP_001865270.1|CQUI	LOC120766535|XP_039948040.1|BTRY
OG0007114	LOC6048338|XP_038110740.1|CQUI	LOC120767952|XP_039950273.1|BTRY
OG0007115	LOC6048335|XP_001865273.2|CQUI	LOC120767951|XP_039950271.1|BTRY
OG0007116	LOC6048345|XP_038111874.1|CQUI	LOC120767433|XP_039949424.1|BTRY
OG0007117	LOC6048346|XP_038111875.1|CQUI	LOC120769247|XP_039952083.1|BTRY
OG0007118	LOC6048349|XP_038107672.1|CQUI	LOC120767681|XP_039949799.1|BTRY
OG0007119	LOC6042665|XP_038119950.1|CQUI	LOC120774715|XP_039960392.1|BTRY
OG0007120	LOC6042659|XP_038119020.1|CQUI	LOC120776092|XP_039962507.1|BTRY
OG0007121	LOC119770667|XP_038121910.1|CQUI	LOC120774892|XP_039960694.1|BTRY
OG0007122	LOC6042652|XP_038117993.1|CQUI	LOC120774321|XP_039959796.1|BTRY
OG0007123	LOC6042643|XP_038121382.1|CQUI	LOC120773852|XP_039958924.1|BTRY
OG0007124	LOC6046072|XP_038116390.1|CQUI	LOC120776842|XP_039963802.1|BTRY
OG0007125	LOC6046068|XP_038119636.1|CQUI	LOC120779031|XP_039967086.1|BTRY
OG0007126	LOC6046073|XP_001863325.2|CQUI	LOC120776460|XP_039963061.1|BTRY
OG0007127	LOC6046071|XP_001863327.1|CQUI	LOC120777861|XP_039965344.1|BTRY
OG0007128	LOC6046076|XP_001863330.2|CQUI	LOC120777358|XP_039964560.1|BTRY
OG0007129	LOC6046077|XP_001863331.1|CQUI	LOC120777761|XP_039965198.1|BTRY
OG0007130	LOC6046082|XP_038118445.1|CQUI	LOC120777224|XP_039964339.1|BTRY
OG0007131	LOC6046089|XP_038119072.1|CQUI	LOC120778210|XP_039965901.1|BTRY
OG0007132	LOC6046090|XP_038119768.1|CQUI	LOC120778128|XP_039965766.1|BTRY
OG0007133	LOC6052553|XP_001868804.1|CQUI	LOC120777070|XP_039964131.1|BTRY
OG0007134	LOC6052554|XP_001868805.1|CQUI	LOC120776662|XP_039963466.1|BTRY
OG0007135	LOC6052559|XP_001868807.1|CQUI	LOC120777739|XP_039965164.1|BTRY
OG0007136	LOC6046095|XP_038115702.1|CQUI	LOC120776611|XP_039963334.1|BTRY
OG0007137	LOC6040515|XP_038119884.1|CQUI	LOC120773910|XP_039959029.1|BTRY
OG0007138	LOC6040513|XP_038121915.1|CQUI	LOC120773739|XP_039958732.1|BTRY
OG0007139	LOC6040504|XP_038115192.1|CQUI	LOC120775539|XP_039961695.1|BTRY
OG0007140	LOC6040501|XP_001849887.2|CQUI	LOC120775377|XP_039961472.1|BTRY
OG0007141	LOC6040500|XP_001849886.2|CQUI	LOC120776024|XP_039962404.1|BTRY
OG0007142	LOC6045853|XP_001863140.1|CQUI	LOC120776762|XP_039963659.1|BTRY
OG0007143	LOC119769748|XP_038119207.1|CQUI	LOC120766937|XP_039948620.1|BTRY
OG0007144	LOC6044739|XP_038115928.1|CQUI	LOC120779398|XP_039967533.1|BTRY
OG0007145	LOC6044733|XP_038114870.1|CQUI	LOC120782574|XP_039970852.1|BTRY
OG0007146	LOC6044732|XP_001862195.1|CQUI	LOC120782602|XP_039970903.1|BTRY
OG0007147	LOC6044719|XP_038119573.1|CQUI	LOC120775294|XP_039961344.1|BTRY
OG0007148	LOC6047825|XP_038120840.1|CQUI	LOC120774364|XP_039959884.1|BTRY
OG0007149	LOC6046244|XP_038121259.1|CQUI	LOC120772447|XP_039957001.1|BTRY
OG0007150	LOC6047547|XP_038118969.1|CQUI	LOC120778564|XP_039966361.1|BTRY
OG0007151	LOC6047553|XP_038122315.1|CQUI	LOC120777058|XP_039964105.1|BTRY
OG0007152	LOC6032199|XP_038119671.1|CQUI	LOC120775579|XP_039961750.1|BTRY
OG0007153	LOC6032205|XP_001842846.2|CQUI	LOC120774157|XP_039959501.1|BTRY
OG0007154	LOC6032211|XP_038119542.1|CQUI	LOC120771658|XP_039955706.1|BTRY
OG0007155	LOC6032212|XP_001842852.1|CQUI	LOC120772392|XP_039956916.1|BTRY
OG0007156	LOC6032221|XP_001842860.2|CQUI	LOC120775235|XP_039961252.1|BTRY
OG0007157	LOC6032225|XP_038121351.1|CQUI	LOC120773185|XP_039958074.1|BTRY
OG0007158	LOC6032226|XP_001842865.2|CQUI	LOC120776834|XP_039963789.1|BTRY
OG0007159	LOC6032235|XP_038115704.1|CQUI	LOC120774244|XP_039959643.1|BTRY
OG0007160	LOC6042879|XP_001853674.2|CQUI	LOC120775053|XP_039960971.1|BTRY
OG0007161	LOC6042223|XP_001851363.2|CQUI	LOC120775807|XP_039962089.1|BTRY
OG0007162	LOC6042222|XP_001851362.2|CQUI	LOC120773979|XP_039959166.1|BTRY
OG0007163	LOC6042214|XP_001851355.2|CQUI	LOC120779843|XP_039968141.1|BTRY
OG0007164	LOC6052365|XP_001868654.2|CQUI	LOC120766534|XP_039948039.1|BTRY
OG0007165	LOC6047795|XP_038117702.1|CQUI	LOC120775889|XP_039962204.1|BTRY
OG0007166	LOC6034919|XP_038114811.1|CQUI	LOC120774831|XP_039960576.1|BTRY
OG0007167	LOC6034918|XP_001845184.2|CQUI	LOC120775594|XP_039961764.1|BTRY
OG0007168	LOC6048305|XP_038119474.1|CQUI	LOC120774156|XP_039959500.1|BTRY
OG0007169	LOC6048304|XP_001865242.1|CQUI	LOC120774420|XP_039959982.1|BTRY
OG0007170	LOC6054029|XP_038122144.1|CQUI	LOC120773506|XP_039958392.1|BTRY
OG0007171	LOC6033031|XP_038118506.1|CQUI	LOC120775056|XP_039960970.1|BTRY
OG0007172	LOC6033034|XP_038118905.1|CQUI	LOC120773609|XP_039958543.1|BTRY
OG0007173	LOC6033036|XP_001843542.2|CQUI	LOC120773608|XP_039958542.1|BTRY
OG0007174	LOC6033079|XP_038119183.1|CQUI	LOC120766460|XP_039947923.1|BTRY
OG0007175	LOC6033083|XP_038118027.1|CQUI	LOC120778605|XP_039966411.1|BTRY
OG0007176	LOC6046343|XP_038121115.1|CQUI	LOC120773201|XP_039958076.1|BTRY
OG0007177	LOC6046349|XP_001863566.1|CQUI	LOC120766173|XP_039947460.1|BTRY
OG0007178	LOC6046352|XP_001863569.2|CQUI	LOC120766614|XP_039948156.1|BTRY
OG0007179	LOC6046354|XP_001863571.2|CQUI	LOC120766175|XP_039947462.1|BTRY
OG0007180	LOC6046355|XP_001863572.2|CQUI	LOC120766958|XP_039948682.1|BTRY
OG0007181	LOC6052289|XP_001868580.2|CQUI	LOC120774890|XP_039960688.1|BTRY
OG0007182	LOC6043573|XP_038116337.1|CQUI	LOC120782283|XP_039970419.1|BTRY
OG0007183	LOC6043570|XP_038121534.1|CQUI	LOC120782428|XP_039970614.1|BTRY
OG0007184	LOC6043569|XP_038121532.1|CQUI	LOC120782693|XP_039971026.1|BTRY
OG0007185	LOC6043561|XP_001859930.1|CQUI	LOC120767926|XP_039950221.1|BTRY
OG0007186	LOC6051495|XP_038115684.1|CQUI	LOC120769965|XP_039952975.1|BTRY
OG0007187	LOC6045114|XP_038122188.1|CQUI	LOC120775465|XP_039961593.1|BTRY
OG0007188	LOC6045115|XP_001862519.2|CQUI	LOC120769391|XP_039952296.1|BTRY
OG0007189	LOC6045117|XP_001862522.2|CQUI	LOC120766529|XP_039948036.1|BTRY
OG0007190	LOC6045112|XP_038115331.1|CQUI	LOC120766227|XP_039947537.1|BTRY
OG0007191	LOC6045124|XP_038119942.1|CQUI	LOC120776458|XP_039963057.1|BTRY
OG0007192	LOC6049904|XP_038118980.1|CQUI	LOC120773934|XP_039959070.1|BTRY
OG0007193	LOC6049902|XP_038118089.1|CQUI	LOC120773933|XP_039959068.1|BTRY
OG0007194	LOC6048705|XP_001865583.2|CQUI	LOC120773954|XP_039959116.1|BTRY
OG0007195	LOC6049101|XP_001865911.1|CQUI	LOC120766457|XP_039947915.1|BTRY
OG0007196	LOC6046219|XP_038119138.1|CQUI	LOC120774760|XP_039960457.1|BTRY
OG0007197	LOC6046233|XP_001863461.2|CQUI	LOC120777790|XP_039965251.1|BTRY
OG0007198	LOC6047453|XP_038121279.1|CQUI	LOC120766398|XP_039947779.1|BTRY
OG0007199	LOC6047440|XP_038116568.1|CQUI	LOC120782598|XP_039970887.1|BTRY
OG0007200	LOC6047436|XP_038116488.1|CQUI	LOC120768610|XP_039951315.1|BTRY
OG0007201	LOC6039338|XP_001848962.2|CQUI	LOC120777634|XP_039965020.1|BTRY
OG0007202	LOC6039337|XP_001848961.2|CQUI	LOC120776409|XP_039962967.1|BTRY
OG0007203	LOC6039326|XP_001848954.2|CQUI	LOC120777079|XP_039964142.1|BTRY
OG0007204	LOC6039331|XP_001848957.2|CQUI	LOC120775119|XP_039961071.1|BTRY
OG0007205	LOC6039324|XP_001848952.2|CQUI	LOC120778315|XP_039966043.1|BTRY
OG0007206	LOC6039322|XP_038119226.1|CQUI	LOC120768256|XP_039950787.1|BTRY
OG0007207	LOC6039318|XP_001848948.2|CQUI	LOC120779108|XP_039967226.1|BTRY
OG0007208	LOC6039317|XP_038119229.1|CQUI	LOC120779098|XP_039967203.1|BTRY
OG0007209	LOC6039342|XP_001848946.2|CQUI	LOC120779115|XP_039967240.1|BTRY
OG0007210	LOC6039313|XP_001848945.2|CQUI	LOC120779383|XP_039967517.1|BTRY
OG0007211	LOC6039341|XP_038118936.1|CQUI	LOC120782757|XP_039971145.1|BTRY
OG0007212	LOC6047793|XP_038120000.1|CQUI	LOC120766827|XP_039948473.1|BTRY
OG0007213	LOC6039473|XP_001849077.1|CQUI	LOC120772791|XP_039957508.1|BTRY
OG0007214	LOC6039476|XP_038118879.1|CQUI	LOC120777204|XP_039964312.1|BTRY
OG0007215	LOC6050622|XP_001867195.2|CQUI	LOC120779567|XP_039967845.1|BTRY
OG0007216	LOC6045187|XP_038117409.1|CQUI	LOC120782884|XP_039971367.1|BTRY
OG0007217	LOC6045183|XP_001862578.1|CQUI	LOC120771083|XP_039954841.1|BTRY
OG0007218	LOC6045168|XP_001862567.1|CQUI	LOC120782436|XP_039970657.1|BTRY
OG0007219	LOC6047886|XP_038116171.1|CQUI	LOC120775486|XP_039961627.1|BTRY
OG0007220	LOC6043262|XP_038120890.1|CQUI	LOC120766527|XP_039948031.1|BTRY
OG0007221	LOC6043257|XP_001857988.1|CQUI	LOC120780234|XP_039968422.1|BTRY
OG0007222	LOC6043247|XP_038115844.1|CQUI	LOC120782795|XP_039971203.1|BTRY
OG0007223	LOC6034970|XP_001845226.2|CQUI	LOC120774939|XP_039960755.1|BTRY
OG0007224	LOC6034969|XP_001845225.2|CQUI	LOC120782847|XP_039971308.1|BTRY
OG0007225	LOC6034984|XP_038118572.1|CQUI	LOC120782173|XP_039970243.1|BTRY
OG0007226	LOC6034985|XP_001845235.2|CQUI	LOC120780061|XP_039968266.1|BTRY
OG0007227	LOC6034986|XP_001845236.2|CQUI	LOC120778209|XP_039965899.1|BTRY
OG0007228	LOC6034987|XP_038119877.1|CQUI	LOC120778580|XP_039966380.1|BTRY
OG0007229	LOC6052122|XP_001868438.1|CQUI	LOC120774807|XP_039960542.1|BTRY
OG0007230	LOC6040341|XP_038120787.1|CQUI	LOC120782713|XP_039971068.1|BTRY
OG0007231	LOC6040346|XP_038114820.1|CQUI	LOC120776410|XP_039962976.1|BTRY
OG0007232	LOC6040349|XP_038118675.1|CQUI	LOC120777201|XP_039964304.1|BTRY
OG0007233	LOC6040351|XP_001849754.2|CQUI	LOC120778049|XP_039965659.1|BTRY
OG0007234	LOC6044684|XP_001862159.1|CQUI	LOC120778673|XP_039966541.1|BTRY
OG0007235	LOC6044683|XP_038118764.1|CQUI	LOC120777998|XP_039965589.1|BTRY
OG0007236	LOC6054717|XP_038118576.1|CQUI	LOC120777951|XP_039965501.1|BTRY
OG0007237	LOC6039409|XP_038118575.1|CQUI	LOC120769030|XP_039951808.1|BTRY
OG0007238	LOC6039788|XP_038121675.1|CQUI	LOC120779566|XP_039967842.1|BTRY
OG0007239	LOC6051110|XP_038120264.1|CQUI	LOC120782012|XP_039970107.1|BTRY
OG0007240	LOC6051116|XP_038116031.1|CQUI	LOC120778095|XP_039965729.1|BTRY, LOC120777161|XP_039964237.1|BTRY
OG0007241	LOC6042885|XP_001870854.2|CQUI	LOC120774466|XP_039960056.1|BTRY
OG0007242	LOC6053665|XP_038116260.1|CQUI	LOC120773480|XP_039958340.1|BTRY
OG0007243	LOC6054206|XP_038120597.1|CQUI	LOC120775652|XP_039961842.1|BTRY
OG0007244	LOC6052121|XP_001868439.2|CQUI	LOC120775909|XP_039962235.1|BTRY
OG0007245	LOC6035000|XP_038115745.1|CQUI	LOC120782640|XP_039970946.1|BTRY
OG0007246	LOC6035010|XP_038119415.1|CQUI	LOC120782564|XP_039970839.1|BTRY
OG0007247	LOC6035022|XP_038115522.1|CQUI	LOC120771613|XP_039955636.1|BTRY
OG0007248	LOC6051462|XP_001867900.2|CQUI	LOC120775809|XP_039962091.1|BTRY
OG0007249	LOC6050290|XP_038121343.1|CQUI	LOC120773424|XP_039958231.1|BTRY
OG0007250	LOC6038163|XP_001847996.2|CQUI	LOC120775317|XP_039961387.1|BTRY
OG0007251	LOC6038159|XP_038115493.1|CQUI	LOC120771610|XP_039955633.1|BTRY
OG0007252	LOC6038154|XP_038121561.1|CQUI	LOC120782849|XP_039971310.1|BTRY
