Orthogroup	CQUI.longest_only	DANA.longest_only
OG0007723	LOC6054604|XP_038104460.1|CQUI	LOC6501925|XP_032308164.1|DANA
OG0007724	LOC6044431|XP_001861949.2|CQUI	LOC6507328|XP_001965355.3|DANA
OG0007725	LOC6054480|XP_038122541.1|CQUI	LOC6505235|XP_001965592.1|DANA
OG0007727	LOC6052595|XP_038105045.1|CQUI	LOC6502256|XP_001966094.1|DANA
OG0007728	LOC6044992|XP_038112317.1|CQUI	LOC6504738|XP_001966288.1|DANA
OG0007729	LOC6044996|XP_038122829.1|CQUI	LOC6502978|XP_001963481.1|DANA
OG0007730	LOC6044762|XP_038122691.1|CQUI	LOC6504749|XP_032309020.1|DANA
OG0007732	LOC6048958|XP_038117502.1|CQUI	LOC6498766|XP_032308205.1|DANA
OG0007735	LOC6045131|XP_001862533.1|CQUI	LOC6503877|XP_001963761.1|DANA
OG0007736	LOC6036921|XP_038104006.1|CQUI	LOC6504833|XP_001966418.1|DANA
OG0007737	LOC6037927|XP_038109365.1|CQUI	LOC6501103|XP_001954553.1|DANA
OG0007738	LOC6037939|XP_038122583.1|CQUI	LOC6499771|XP_014766218.1|DANA
OG0007739	LOC6042681|XP_001853435.2|CQUI	LOC6504971|XP_001965714.2|DANA
OG0007740	LOC6042695|XP_038104246.1|CQUI	LOC6504926|XP_001966605.1|DANA
OG0007741	LOC6042499|XP_038122803.1|CQUI	LOC6502250|XP_032309340.1|DANA
OG0007742	LOC6039063|XP_038112797.1|CQUI	LOC6502391|XP_014759387.1|DANA
OG0007743	LOC6046975|XP_038122746.1|CQUI	LOC6505530|XP_032312382.1|DANA
OG0007744	LOC6053775|XP_001869804.2|CQUI	LOC26515257|XP_014762411.1|DANA
OG0007745	LOC6048774|XP_038105485.1|CQUI	LOC6500884|XP_001954103.2|DANA
OG0007747	LOC6050775|XP_038107338.1|CQUI	LOC6504995|XP_032307820.1|DANA
OG0007748	LOC6038330|XP_038122467.1|CQUI	LOC116655118|XP_032308236.1|DANA, LOC6498768|XP_032308235.1|DANA
OG0007750	LOC6047654|XP_001864690.2|CQUI	LOC6505949|XP_001964665.1|DANA
OG0007752	LOC6053536|XP_001869600.2|CQUI	LOC6503958|XP_001963919.1|DANA
OG0007755	LOC6052578|XP_038121672.1|CQUI	LOC6505161|XP_001965460.3|DANA
OG0007756	LOC6034417|XP_038122766.1|CQUI	LOC6502123|XP_032309402.1|DANA
OG0007757	LOC6034428|XP_038108334.1|CQUI	LOC6503598|XP_001964084.2|DANA
OG0007760	LOC6034457|XP_001844770.2|CQUI	LOC6504917|XP_001966587.1|DANA
OG0007761	LOC6034471|XP_038122821.1|CQUI	LOC6505157|XP_001965455.1|DANA
OG0007762	LOC6034472|XP_038115983.1|CQUI	LOC6505101|XP_001965456.2|DANA
OG0007763	LOC6034474|XP_001844784.1|CQUI	LOC6497694|XP_001961552.2|DANA
OG0007764	LOC6034476|XP_038122923.1|CQUI	LOC6503680|XP_014761024.1|DANA
OG0007765	LOC6034480|XP_038104014.1|CQUI	LOC6503979|XP_032308612.1|DANA
OG0007766	LOC6034483|XP_038104015.1|CQUI	LOC6500172|XP_014766410.1|DANA
OG0007768	LOC6052779|XP_038113508.1|CQUI	LOC6504582|XP_001966585.1|DANA
OG0007769	LOC6051179|XP_001867661.1|CQUI	LOC6494135|XP_001965971.2|DANA
OG0007770	LOC6049167|XP_038122974.1|CQUI	LOC6497945|XP_001961773.1|DANA
OG0007771	LOC6031445|XP_001842249.2|CQUI	LOC6497812|XP_001961497.2|DANA
OG0007772	LOC6042570|XP_038105036.1|CQUI	LOC6502207|XP_001966033.1|DANA
OG0007773	LOC6034791|XP_038112738.1|CQUI	LOC116656051|XP_032311222.1|DANA, LOC6497116|XP_001962726.3|DANA
OG0007774	LOC6031438|XP_038105652.1|CQUI	LOC6493521|XP_001957917.2|DANA
OG0007775	LOC6052605|XP_038105818.1|CQUI	LOC6498788|XP_001967257.1|DANA
OG0007776	LOC6053471|XP_038122686.1|CQUI	LOC6505173|XP_014760308.1|DANA
OG0007777	LOC6043994|XP_038116333.1|CQUI	LOC6505257|XP_001965639.1|DANA
OG0007779	LOC119765085|XP_038104145.1|CQUI	LOC6507023|XP_001956804.1|DANA
OG0007780	LOC6052646|XP_038105404.1|CQUI	LOC6505140|XP_001965427.1|DANA
OG0007781	LOC119769479|XP_038118005.1|CQUI	LOC6502297|XP_014760003.1|DANA
OG0007782	LOC6039069|XP_038104568.1|CQUI	LOC6504176|XP_001964325.1|DANA
OG0007784	LOC6051726|XP_001868120.2|CQUI	LOC6500987|XP_001954305.1|DANA
OG0007786	LOC6053054|XP_038105741.1|CQUI	LOC6497693|XP_032307445.1|DANA
OG0007787	LOC119765323|XP_038104889.1|CQUI	LOC6499013|XP_032312132.1|DANA
OG0007788	LOC6034808|XP_001845080.2|CQUI	LOC6499363|XP_001954791.1|DANA
OG0007789	LOC6046774|XP_038104944.1|CQUI	LOC6499796|XP_032306612.1|DANA
OG0007790	LOC6036488|XP_038105712.1|CQUI	LOC6499073|XP_001955364.3|DANA
OG0007792	LOC6042419|XP_038113154.1|CQUI	LOC6503152|XP_001963529.1|DANA
OG0007793	LOC119769520|XP_038118274.1|CQUI	LOC6500328|XP_032305327.1|DANA
OG0007794	LOC6034931|XP_038113474.1|CQUI	LOC6503196|XP_001963623.1|DANA
OG0007795	LOC6048844|XP_001865691.2|CQUI	LOC6503560|XP_001964158.1|DANA
OG0007796	LOC6032710|XP_001843262.2|CQUI	LOC6499880|XP_001953712.1|DANA
OG0007797	LOC6047473|XP_038122879.1|CQUI	LOC6498989|XP_014765867.1|DANA
OG0007798	LOC6054407|XP_038112909.1|CQUI	LOC6498990|XP_001955551.1|DANA
OG0007799	LOC6052080|XP_001868407.1|CQUI	LOC6501620|XP_001955619.1|DANA
OG0007800	LOC6044840|XP_001862290.2|CQUI	LOC6500856|XP_001954045.1|DANA
OG0007801	LOC6035567|XP_038107035.1|CQUI	LOC6502659|XP_001953686.2|DANA
OG0007802	LOC119771186|XP_038122713.1|CQUI	LOC6499998|XP_001953436.1|DANA
OG0007803	LOC6032576|XP_038104221.1|CQUI	LOC6499911|XP_001953649.2|DANA
OG0007804	LOC6035085|XP_038122773.1|CQUI	LOC6505056|XP_032308010.1|DANA
OG0007805	LOC6048399|XP_001865322.2|CQUI	LOC6505205|XP_001965546.1|DANA
OG0007806	LOC6048398|XP_038122542.1|CQUI	LOC6505055|XP_001965547.1|DANA
OG0007808	LOC6046418|XP_038122936.1|CQUI	LOC6499889|XP_001953694.1|DANA
OG0007811	LOC6032633|XP_038105259.1|CQUI	LOC6500248|XP_032312148.1|DANA
OG0007812	LOC6032652|XP_001843219.2|CQUI	LOC6501938|XP_001966727.1|DANA
OG0007814	LOC6037468|XP_038104007.1|CQUI	LOC6503794|XP_001963733.1|DANA
OG0007815	LOC6039935|XP_001849432.2|CQUI	LOC6501874|XP_001966758.1|DANA
OG0007816	LOC6035392|XP_001845592.2|CQUI	LOC6506771|XP_001957271.1|DANA
OG0007817	LOC6035391|XP_038104697.1|CQUI	LOC6501415|XP_001955203.1|DANA
OG0007818	LOC6031659|XP_038104431.1|CQUI	LOC6498905|XP_001955703.2|DANA
OG0007819	LOC6037472|XP_001847381.2|CQUI	LOC6502927|XP_001963573.1|DANA
OG0007820	LOC6033670|XP_038113389.1|CQUI	LOC6500566|XP_014766627.1|DANA
OG0007821	LOC6033667|XP_001844093.2|CQUI	LOC6501593|XP_032312215.1|DANA
OG0007822	LOC6033666|XP_038104214.1|CQUI	LOC6498996|XP_001955543.3|DANA
OG0007823	LOC6051326|XP_038105826.1|CQUI	LOC6498994|XP_001955545.1|DANA
OG0007824	LOC6041355|XP_038107049.1|CQUI	LOC6505541|XP_001964731.1|DANA
OG0007825	LOC6037412|XP_001847327.2|CQUI	LOC6500866|XP_001954066.1|DANA
OG0007826	LOC6040884|XP_001850213.1|CQUI	LOC6501355|XP_001955058.1|DANA
OG0007827	LOC6037321|XP_001847246.1|CQUI	LOC6504569|XP_001966615.1|DANA
OG0007828	LOC6041458|XP_001850715.2|CQUI	LOC6493318|XP_001957514.1|DANA
OG0007829	LOC6035345|XP_038104353.1|CQUI	LOC6499603|XP_001954315.1|DANA
OG0007831	LOC6032186|XP_001842833.1|CQUI	LOC6504907|XP_001966569.2|DANA
OG0007832	LOC6035415|XP_038122502.1|CQUI	LOC6502246|XP_001967143.2|DANA
OG0007833	LOC6035410|XP_001845603.2|CQUI	LOC6504889|XP_014759846.1|DANA
OG0007834	LOC6035539|XP_038110831.1|CQUI	LOC6500664|XP_001953678.1|DANA
OG0007835	LOC6046139|XP_001863382.2|CQUI	LOC6500671|XP_001953692.1|DANA
OG0007836	LOC6046151|XP_001863390.2|CQUI	LOC6501389|XP_032309327.1|DANA
OG0007837	LOC6040252|XP_001849689.2|CQUI	LOC6501395|XP_001955159.1|DANA
OG0007838	LOC6040269|XP_038104570.1|CQUI	LOC6499171|XP_032305723.1|DANA
OG0007841	LOC6033728|XP_001844148.2|CQUI	LOC6500827|XP_001953993.2|DANA
OG0007842	LOC6039898|XP_038113940.1|CQUI	LOC6501184|XP_014766916.1|DANA
OG0007843	LOC6039904|XP_001849402.1|CQUI	LOC6499400|XP_001954713.2|DANA
OG0007844	LOC6052629|XP_038122933.1|CQUI	LOC6495621|XP_001959239.1|DANA
OG0007845	LOC119765509|XP_038105422.1|CQUI	LOC6500168|XP_001953098.2|DANA
OG0007846	LOC6040938|XP_001850266.2|CQUI	LOC6504048|XP_001964081.1|DANA
OG0007847	LOC6031652|XP_001842400.2|CQUI	LOC6499117|XP_001955266.1|DANA
OG0007855	LOC6033943|XP_038105454.1|CQUI	LOC6500640|XP_001953626.3|DANA
OG0007856	LOC6033930|XP_001844319.2|CQUI	LOC6498904|XP_014765812.1|DANA
OG0007857	LOC6036794|XP_001846788.2|CQUI	LOC6499054|XP_014765879.1|DANA
OG0007859	LOC6040911|XP_001850239.2|CQUI	LOC6501857|XP_001966790.1|DANA
OG0007860	LOC6040918|XP_001850246.1|CQUI	LOC6500684|XP_032312334.1|DANA
OG0007861	LOC6040926|XP_001850254.1|CQUI	LOC6500682|XP_001953717.1|DANA
OG0007862	LOC6040925|XP_038123040.1|CQUI	LOC116656385|XP_032311770.1|DANA
OG0007863	LOC6040935|XP_001850263.2|CQUI	LOC6497929|XP_001961739.1|DANA
OG0007864	LOC6036806|XP_038116777.1|CQUI	LOC6499470|XP_001954575.2|DANA
OG0007866	LOC6033962|XP_001844350.2|CQUI	LOC6500916|XP_032305427.1|DANA
OG0007867	LOC6033974|XP_001844362.1|CQUI	LOC6498944|XP_014765839.1|DANA
OG0007869	LOC6032780|XP_001843319.2|CQUI	LOC6503080|XP_032308978.1|DANA
OG0007870	LOC6032822|XP_038120396.1|CQUI	LOC6493496|XP_032309996.1|DANA
OG0007871	LOC6032912|XP_038116283.1|CQUI	LOC6503734|XP_032308485.1|DANA
OG0007872	LOC6038676|XP_038115877.1|CQUI	LOC6506500|XP_032310023.1|DANA
OG0007874	LOC6053032|XP_038115021.1|CQUI	LOC6503637|XP_032308465.1|DANA
OG0007875	LOC6046848|XP_038118512.1|CQUI	LOC6496605|XP_014763891.1|DANA
OG0007876	LOC6043343|XP_001870941.1|CQUI	LOC6503027|XP_001963384.1|DANA
OG0007877	LOC6047532|XP_038114601.1|CQUI	LOC6503915|XP_032308527.1|DANA
OG0007878	LOC6049346|XP_001866125.1|CQUI	LOC6495599|XP_014763363.1|DANA
OG0007879	LOC6034081|XP_038120157.1|CQUI	LOC6506537|XP_014764809.1|DANA
OG0007880	LOC6039271|XP_001848907.2|CQUI	LOC6504175|XP_001964324.1|DANA
OG0007881	LOC6044954|XP_038116490.1|CQUI	LOC6507644|XP_001956064.1|DANA
OG0007882	LOC6038799|XP_038115014.1|CQUI	LOC6493126|XP_001957096.1|DANA
OG0007883	LOC6049317|XP_038119973.1|CQUI	LOC6493125|XP_001957095.1|DANA
OG0007884	LOC6051409|XP_038118934.1|CQUI	LOC6506581|XP_001957602.1|DANA
OG0007885	LOC6036576|XP_038118795.1|CQUI	LOC6493960|XP_032311601.1|DANA
OG0007886	LOC6041123|XP_038115925.1|CQUI	LOC6505872|XP_001965039.1|DANA
OG0007887	LOC6053688|XP_038118638.1|CQUI	LOC6506866|XP_001957097.2|DANA
OG0007888	LOC6048919|XP_001865759.1|CQUI	LOC6506526|XP_001957712.1|DANA
OG0007889	LOC6050245|XP_038121269.1|CQUI	LOC6493742|XP_001958353.1|DANA
OG0007891	LOC6038607|XP_001848383.1|CQUI	LOC6501077|XP_001954515.1|DANA
OG0007892	LOC6050484|XP_001867087.1|CQUI	LOC6496674|XP_001961376.2|DANA
OG0007893	LOC6036285|XP_038120891.1|CQUI	LOC6495903|XP_001959825.1|DANA
OG0007896	LOC6040211|XP_001849657.1|CQUI	LOC6506460|XP_014764775.1|DANA
OG0007897	LOC6041246|XP_038117905.1|CQUI	LOC6507608|XP_001955995.1|DANA
OG0007898	LOC6041253|XP_001850543.1|CQUI	LOC6507539|XP_001955881.1|DANA
OG0007900	LOC6048328|XP_001865264.2|CQUI	LOC26515216|XP_014764105.1|DANA
OG0007901	LOC6035616|XP_001845765.2|CQUI	LOC6493023|XP_001956880.1|DANA
OG0007902	LOC6040601|XP_038121775.1|CQUI	LOC6504739|XP_001966284.1|DANA
OG0007903	LOC6040625|XP_038118997.1|CQUI	LOC6506790|XP_001957237.1|DANA
OG0007904	LOC6040631|XP_038118240.1|CQUI	LOC6506914|XP_001957001.1|DANA
OG0007905	LOC6036407|XP_001846460.2|CQUI	LOC6498147|XP_001962175.1|DANA
OG0007906	LOC6044194|XP_038116507.1|CQUI	LOC6506614|XP_014764842.1|DANA
OG0007907	LOC6041976|XP_001851151.1|CQUI	LOC6493342|XP_001957557.1|DANA
OG0007908	LOC6041975|XP_038118179.1|CQUI	LOC6506606|XP_001957558.1|DANA
OG0007909	LOC6041970|XP_001851144.2|CQUI	LOC6504890|XP_001966539.2|DANA
OG0007910	LOC6043157|XP_001870893.2|CQUI	LOC6493653|XP_001958168.1|DANA
OG0007911	LOC6048152|XP_001865114.2|CQUI	LOC6493128|XP_001957100.1|DANA
OG0007912	LOC6048144|XP_001865107.2|CQUI	LOC6507464|XP_001955960.1|DANA
OG0007913	LOC6048146|XP_001865108.1|CQUI	LOC6506864|XP_001957101.3|DANA
OG0007914	LOC6037181|XP_038118242.1|CQUI	LOC6507127|XP_001956623.2|DANA
OG0007915	LOC6035489|XP_001845670.2|CQUI	LOC6493384|XP_001957647.1|DANA
OG0007916	LOC119770305|XP_038120863.1|CQUI	LOC6498251|XP_001962403.1|DANA
OG0007917	LOC119770730|XP_038122061.1|CQUI	LOC6495924|XP_001959864.1|DANA
OG0007920	LOC6036142|XP_038110797.1|CQUI	LOC6494945|XP_001959349.2|DANA
OG0007921	LOC6030957|XP_038121867.1|CQUI	LOC6495247|XP_001958765.1|DANA
OG0007922	LOC6052063|XP_038119760.1|CQUI	LOC6500528|XP_014766598.1|DANA
OG0007923	LOC6053863|XP_038116111.1|CQUI	LOC6502993|XP_014761280.1|DANA
OG0007927	LOC6050100|XP_038107685.1|CQUI	LOC6497764|XP_032307715.1|DANA
OG0007928	LOC6042610|XP_001852944.2|CQUI	LOC6497186|XP_014761551.1|DANA
OG0007929	LOC6042604|XP_038109733.1|CQUI	LOC6498241|XP_032307482.1|DANA
OG0007930	LOC6054296|XP_038113999.1|CQUI	LOC6496204|XP_001960444.1|DANA
OG0007931	LOC6032443|XP_038111279.1|CQUI	LOC6498198|XP_001962279.1|DANA
OG0007932	LOC6032467|XP_001843060.1|CQUI	LOC6501789|XP_032311959.1|DANA
OG0007933	LOC6032469|XP_038112410.1|CQUI	LOC26514457|XP_014767290.1|DANA
OG0007934	LOC6043623|XP_038111348.1|CQUI	LOC6495890|XP_001959790.1|DANA
OG0007935	LOC6038600|XP_038108223.1|CQUI	LOC6498371|XP_001962645.1|DANA
OG0007936	LOC6034117|XP_001844485.1|CQUI	LOC6498588|XP_001963119.1|DANA
OG0007937	LOC6046043|XP_038109540.1|CQUI	LOC6504501|XP_001964943.1|DANA
OG0007938	LOC6034156|XP_001844514.2|CQUI	LOC6496898|XP_001963188.1|DANA
OG0007939	LOC6034163|XP_001844519.2|CQUI	LOC6503378|XP_001965341.1|DANA
OG0007940	LOC6034164|XP_038108636.1|CQUI	LOC6507263|XP_014760608.2|DANA
OG0007941	LOC6048891|XP_038110338.1|CQUI	LOC26514317|XP_014759182.1|DANA
OG0007942	LOC6032935|XP_001843455.2|CQUI	LOC6495857|XP_001959718.2|DANA
OG0007943	LOC6032945|XP_038108155.1|CQUI	LOC6504346|XP_014760431.2|DANA
OG0007944	LOC6050451|XP_038106065.1|CQUI	LOC6507588|XP_014765337.2|DANA
OG0007945	LOC6041620|XP_001850853.2|CQUI	LOC6496916|XP_032311171.1|DANA
OG0007946	LOC6036144|XP_001846235.2|CQUI	LOC6495718|XP_001959432.2|DANA
OG0007947	LOC6031331|XP_038112363.1|CQUI	LOC6505755|XP_001965007.1|DANA
OG0007948	LOC6031340|XP_038111689.1|CQUI	LOC6497792|XP_032307584.1|DANA
OG0007949	LOC6053570|XP_038110150.1|CQUI	LOC6503631|XP_001964034.2|DANA
OG0007950	LOC6049612|XP_001866340.2|CQUI	LOC6506929|XP_001965278.1|DANA
OG0007951	LOC6049613|XP_001866341.2|CQUI	LOC6496988|XP_001962985.1|DANA
OG0007952	LOC6037377|XP_001847297.1|CQUI	LOC6497244|XP_001962487.1|DANA
OG0007953	LOC6039578|XP_038113523.1|CQUI	LOC6497343|XP_001962282.1|DANA
OG0007954	LOC6047192|XP_038111329.1|CQUI	LOC6498233|XP_001962354.2|DANA
OG0007955	LOC6046731|XP_038107136.1|CQUI	LOC6498533|XP_032311322.1|DANA
OG0007956	LOC6044545|XP_001862047.2|CQUI	LOC6497255|XP_032307608.1|DANA
OG0007957	LOC6037104|XP_038114374.1|CQUI	LOC6496959|XP_032311350.1|DANA
OG0007958	LOC6031942|XP_038107792.1|CQUI	LOC6505051|XP_001965558.1|DANA
OG0007959	LOC6031944|XP_001842623.2|CQUI	LOC6497657|XP_001961622.1|DANA
OG0007960	LOC6038267|XP_001848091.2|CQUI	LOC6496926|XP_001963124.1|DANA
OG0007962	LOC6050857|XP_001867383.2|CQUI	LOC6504613|XP_001966527.1|DANA
OG0007963	LOC6050870|XP_001867395.2|CQUI	LOC6498428|XP_001962795.1|DANA
OG0007964	LOC6043906|XP_038109110.1|CQUI	LOC6498503|XP_001962958.1|DANA
OG0007965	LOC6037001|XP_038114193.1|CQUI	LOC6497329|XP_014761651.1|DANA
OG0007967	LOC6035248|XP_038112313.1|CQUI	LOC6503730|XP_001965259.2|DANA
OG0007968	LOC6035256|XP_038107348.1|CQUI	LOC6498654|XP_014762218.2|DANA
OG0007969	LOC6042127|XP_001851276.2|CQUI	LOC6498564|XP_001963072.1|DANA
OG0007970	LOC6033188|XP_001843668.1|CQUI	LOC26513879|XP_014763953.1|DANA
OG0007971	LOC6033134|XP_038109208.1|CQUI	LOC6504475|XP_001966974.1|DANA
OG0007972	LOC6042108|XP_038113524.1|CQUI	LOC6495709|XP_001959411.1|DANA
OG0007973	LOC6044258|XP_038113110.1|CQUI	LOC6497023|XP_001962910.1|DANA
OG0007974	LOC6035273|XP_001845494.2|CQUI	LOC6503564|XP_001964151.2|DANA
OG0007975	LOC6038621|XP_038113294.1|CQUI	LOC6501423|XP_001955223.1|DANA
OG0007976	LOC6033140|XP_001843630.2|CQUI	LOC6505306|XP_001965726.1|DANA
OG0007978	LOC6046363|XP_001863580.1|CQUI	LOC6504222|XP_001965134.1|DANA
OG0007979	LOC6038927|XP_038109016.1|CQUI	LOC6498273|XP_032307705.1|DANA
OG0007980	LOC6044234|XP_038109535.1|CQUI	LOC6497931|XP_001961743.1|DANA
OG0007981	LOC6044232|XP_038112894.1|CQUI	LOC6504591|XP_001966567.1|DANA
OG0007982	LOC6054392|XP_038107203.1|CQUI	LOC6498645|XP_014762212.1|DANA
OG0007983	LOC6036446|XP_038107979.1|CQUI	LOC6497672|XP_001961599.1|DANA
OG0007984	LOC6034404|XP_038111335.1|CQUI	LOC6497072|XP_014761513.1|DANA
OG0007985	LOC119767549|XP_038112319.1|CQUI	LOC6502600|XP_032308671.1|DANA
OG0007986	LOC6038879|XP_001848578.1|CQUI	LOC6498479|XP_001962907.1|DANA
OG0007987	LOC6046635|XP_038112393.1|CQUI	LOC6496708|XP_001967340.2|DANA
OG0007989	LOC6037900|XP_038114338.1|CQUI	LOC6496957|XP_032311429.1|DANA
OG0007990	LOC6035778|XP_001845903.1|CQUI	LOC6498592|XP_001963123.1|DANA
OG0007991	LOC6050920|XP_038111847.1|CQUI	LOC6498067|XP_001962013.1|DANA
OG0007992	LOC6033303|XP_001843769.1|CQUI	LOC6497191|XP_014761553.1|DANA
OG0007993	LOC6045774|XP_038110349.1|CQUI	LOC6505617|XP_014760729.1|DANA
OG0007994	LOC6034885|XP_001845153.2|CQUI	LOC6498535|XP_001963015.1|DANA
OG0007995	LOC6053417|XP_038107383.1|CQUI	LOC6504371|XP_001964976.1|DANA
OG0007996	LOC6041782|XP_038108196.1|CQUI	LOC6502011|XP_014759701.1|DANA
OG0007997	LOC6033314|XP_001843780.1|CQUI	LOC6506280|XP_001958208.1|DANA
OG0007998	LOC6033321|XP_001843786.2|CQUI	LOC6498071|XP_001962021.1|DANA
OG0007999	LOC6036011|XP_038113483.1|CQUI	LOC6496897|XP_001963189.1|DANA
OG0008000	LOC6036012|XP_001846116.2|CQUI	LOC6498630|XP_001963190.1|DANA
OG0008001	LOC6033632|XP_001844059.1|CQUI	LOC6498467|XP_001962884.1|DANA
OG0008002	LOC6051686|XP_038108712.1|CQUI	LOC6507436|XP_001965376.1|DANA
OG0008003	LOC119767122|XP_038110742.1|CQUI	LOC6498466|XP_001962882.1|DANA
OG0008004	LOC6042667|XP_038118165.1|CQUI	LOC6503510|XP_014760960.1|DANA
OG0008005	LOC6042666|XP_038116527.1|CQUI	LOC6502309|XP_032309408.1|DANA
OG0008006	LOC6054098|XP_038120134.1|CQUI	LOC6503174|XP_001963581.1|DANA
OG0008007	LOC6046099|XP_038115720.1|CQUI	LOC6502289|XP_001966177.1|DANA
OG0008008	LOC6046094|XP_001863346.1|CQUI	LOC6506286|XP_001958196.2|DANA
OG0008009	LOC6042671|XP_001853367.2|CQUI	LOC6504174|XP_001964321.1|DANA
OG0008010	LOC6038998|XP_038114729.1|CQUI	LOC6501799|XP_032311897.1|DANA
OG0008011	LOC6038989|XP_001848673.1|CQUI	LOC6494762|XP_001959721.1|DANA
OG0008012	LOC6038988|XP_038120511.1|CQUI	LOC6496617|XP_032311503.1|DANA
OG0008013	LOC6044755|XP_001862218.2|CQUI	LOC6494595|XP_001960042.2|DANA
OG0008014	LOC6044751|XP_038120563.1|CQUI	LOC6499454|XP_001954608.1|DANA
OG0008015	LOC6044746|XP_038117027.1|CQUI	LOC6507193|XP_001956509.2|DANA
OG0008016	LOC6044745|XP_001862208.1|CQUI	LOC6507877|XP_001956511.1|DANA
OG0008017	LOC6044724|XP_038119574.1|CQUI	LOC6503573|XP_032309450.1|DANA
OG0008018	LOC6046262|XP_038118392.1|CQUI	LOC6503705|XP_001963892.3|DANA
OG0008019	LOC6032202|XP_038119334.1|CQUI	LOC6502924|XP_001963578.1|DANA
OG0008020	LOC6032219|XP_038117588.1|CQUI	LOC6500123|XP_001953178.1|DANA
OG0008021	LOC6042209|XP_001851350.2|CQUI	LOC6502369|XP_001967546.1|DANA
OG0008022	LOC6048309|XP_038120796.1|CQUI	LOC6505607|XP_001964607.2|DANA
OG0008023	LOC6033044|XP_038118853.1|CQUI	LOC6504671|XP_001966432.2|DANA
OG0008024	LOC6033051|XP_001843555.2|CQUI	LOC6504840|XP_001966431.1|DANA
OG0008025	LOC6033059|XP_001843561.2|CQUI	LOC6503602|XP_001964079.1|DANA
OG0008026	LOC6048223|XP_001865173.2|CQUI	LOC6504442|XP_001966975.1|DANA
OG0008027	LOC6048229|XP_038121864.1|CQUI	LOC6504100|XP_001964175.1|DANA
OG0008028	LOC6046350|XP_038114573.1|CQUI	LOC6505719|XP_001964394.1|DANA
OG0008029	LOC6046357|XP_038118636.1|CQUI	LOC6503418|XP_001967467.1|DANA
OG0008030	LOC6046066|XP_001863321.2|CQUI	LOC6501676|XP_001955738.1|DANA
OG0008031	LOC6046064|XP_001863319.1|CQUI	LOC6497805|XP_001961482.1|DANA
OG0008032	LOC6047437|XP_001864492.1|CQUI	LOC6505903|XP_001964585.2|DANA
OG0008033	LOC6052405|XP_038114919.1|CQUI	LOC6501163|XP_032305994.1|DANA
OG0008034	LOC6041793|XP_038115494.1|CQUI	LOC6500529|XP_032306451.1|DANA
OG0008035	LOC6049307|XP_038116661.1|CQUI	LOC6505049|XP_032307894.1|DANA
OG0008036	LOC6045172|XP_001862570.2|CQUI	LOC6500861|XP_001954054.1|DANA
OG0008037	LOC6045170|XP_038119848.1|CQUI	LOC6500862|XP_032307803.1|DANA
OG0008038	LOC6043263|XP_001870909.2|CQUI	LOC6503053|XP_001963337.1|DANA
OG0008039	LOC6034965|XP_038120008.1|CQUI	LOC6501104|XP_032305879.1|DANA
OG0008040	LOC6034972|XP_001845228.2|CQUI	LOC6505898|XP_001964570.1|DANA
OG0008041	LOC119768626|XP_038114749.1|CQUI	LOC6502075|XP_032311948.1|DANA
OG0008042	LOC6039375|XP_038119277.1|CQUI	LOC6499832|XP_001953819.1|DANA
OG0008043	LOC6039780|XP_038117949.1|CQUI	LOC6504633|XP_001966497.1|DANA
OG0008044	LOC6039750|XP_038114650.1|CQUI	LOC6508046|XP_014760991.1|DANA
OG0008045	LOC6053009|XP_001869171.1|CQUI	LOC6504972|XP_001965711.1|DANA
OG0008046	LOC6053010|XP_038118033.1|CQUI	LOC6501107|XP_001954561.1|DANA
OG0008047	LOC6051115|XP_001867599.2|CQUI	LOC6499295|XP_014766002.1|DANA
OG0008048	LOC6052041|XP_001868374.1|CQUI	LOC6499476|XP_001954559.1|DANA
OG0008049	LOC6051106|XP_038116096.1|CQUI	LOC6501287|XP_001954926.3|DANA
OG0008050	LOC6052050|XP_038116029.1|CQUI	LOC6501018|XP_001954384.2|DANA
OG0008051	LOC6032261|XP_001842898.2|CQUI	LOC6500657|XP_001953664.1|DANA
OG0008052	LOC6035005|XP_038116646.1|CQUI	LOC6501327|XP_001955002.1|DANA
OG0008053	LOC6035028|XP_001845273.2|CQUI	LOC6502724|XP_001964342.1|DANA
OG0008054	LOC6051464|XP_038118609.1|CQUI	LOC6504846|XP_032309049.1|DANA
OG0008055	LOC6050291|XP_038118625.1|CQUI	LOC6504441|XP_001966976.3|DANA
OG0008056	LOC6043885|XP_001861467.1|CQUI	LOC6499633|XP_001954258.1|DANA
OG0008057	LOC6041238|XP_038119483.1|CQUI	LOC6499131|XP_001955241.1|DANA
OG0008058	LOC6052873|XP_038119490.1|CQUI	LOC6500270|XP_001952903.1|DANA
OG0008059	LOC6040340|XP_001849744.1|CQUI	LOC6503391|XP_001967518.1|DANA
OG0008060	LOC6040297|XP_001849725.2|CQUI	LOC6501029|XP_001954417.1|DANA
OG0008061	LOC6043480|XP_038115764.1|CQUI	LOC6503873|XP_001963756.1|DANA
OG0008062	LOC6043492|XP_038115765.1|CQUI	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC6047730|XP_001864749.2|CQUI	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC6046879|XP_001864008.1|CQUI	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC119769800|XP_038119379.1|CQUI	LOC6504572|XP_001966602.2|DANA
