Orthogroup	CQUI.longest_only	AALB.longest_only
OG0007703	LOC6047713|XP_001864735.2|CQUI	LOC118459807|XP_035779441.1|AALB
OG0007704	LOC6046907|XP_038104744.1|CQUI	LOC118468869|XP_035796048.1|AALB
OG0007705	LOC6053691|XP_038104567.1|CQUI	LOC118460330|XP_035780441.1|AALB
OG0007706	LOC6050932|XP_038104334.1|CQUI	LOC118459584|XP_035779008.1|AALB
OG0007707	LOC6050933|XP_038105671.1|CQUI	LOC118468659|XP_035795588.1|AALB
OG0007708	LOC6051386|XP_038112207.1|CQUI	LOC118464777|XP_035788299.1|AALB
OG0007709	LOC6049207|XP_038106397.1|CQUI	LOC118466036|XP_035790764.1|AALB
OG0007710	LOC119766105|XP_038106427.1|CQUI	LOC118461656|XP_035783166.1|AALB
OG0007711	LOC6054433|XP_001870346.1|CQUI	LOC118468416|XP_035795075.1|AALB
OG0007712	LOC6053047|XP_038121443.1|CQUI	LOC118465197|XP_035789068.1|AALB
OG0007714	LOC6044149|XP_001861702.1|CQUI	LOC118465614|XP_035789888.1|AALB
OG0007715	LOC6049180|XP_038106734.1|CQUI	LOC118461523|XP_035782851.1|AALB
OG0007716	LOC6045251|XP_001862643.2|CQUI	LOC118456153|XP_035772565.1|AALB
OG0007717	LOC6050924|XP_001867440.1|CQUI	LOC118458754|XP_035777442.1|AALB
OG0007718	LOC6045343|XP_001862732.2|CQUI	LOC118463383|XP_035785817.1|AALB
OG0007719	LOC6052025|XP_038105554.1|CQUI	LOC118456402|XP_035773001.1|AALB
OG0007720	LOC6044216|XP_001861756.2|CQUI	LOC118459694|XP_035779232.1|AALB
OG0007721	LOC6044208|XP_038113186.1|CQUI	LOC118460673|XP_035781089.1|AALB
OG0007722	LOC6054682|XP_038121853.1|CQUI	LOC118468565|XP_035795375.1|AALB
OG0007723	LOC6054604|XP_038104460.1|CQUI	LOC118456571|XP_035773342.1|AALB
OG0007724	LOC6044431|XP_001861949.2|CQUI	LOC118456483|XP_035773197.1|AALB
OG0007725	LOC6054480|XP_038122541.1|CQUI	LOC118459301|XP_035778446.1|AALB
OG0007727	LOC6052595|XP_038105045.1|CQUI	LOC118459861|XP_035779529.1|AALB
OG0007728	LOC6044992|XP_038112317.1|CQUI	LOC118466157|XP_035791067.1|AALB
OG0007729	LOC6044996|XP_038122829.1|CQUI	LOC118462784|XP_035784669.1|AALB
OG0007735	LOC6045131|XP_001862533.1|CQUI	LOC118460684|XP_035781079.1|AALB
OG0007736	LOC6036921|XP_038104006.1|CQUI	LOC118458075|XP_035776128.1|AALB
OG0007737	LOC6037927|XP_038109365.1|CQUI	LOC118464411|XP_035787665.1|AALB
OG0007738	LOC6037939|XP_038122583.1|CQUI	LOC118466333|XP_035791349.1|AALB
OG0007741	LOC6042499|XP_038122803.1|CQUI	LOC118460967|XP_035781670.1|AALB
OG0007742	LOC6039063|XP_038112797.1|CQUI	LOC118456365|XP_035772933.1|AALB
OG0007743	LOC6046975|XP_038122746.1|CQUI	LOC118459847|XP_035779511.1|AALB
OG0007744	LOC6053775|XP_001869804.2|CQUI	LOC118466209|XP_035791123.1|AALB
OG0007745	LOC6048774|XP_038105485.1|CQUI	LOC118461267|XP_035782293.1|AALB
OG0007747	LOC6050775|XP_038107338.1|CQUI	LOC118460552|XP_035780843.1|AALB
OG0007755	LOC6052578|XP_038121672.1|CQUI	LOC118460763|XP_035781256.1|AALB
OG0007756	LOC6034417|XP_038122766.1|CQUI	LOC118464326|XP_035787532.1|AALB
OG0007760	LOC6034457|XP_001844770.2|CQUI	LOC118460774|XP_035781275.1|AALB
OG0007761	LOC6034471|XP_038122821.1|CQUI	LOC118466394|XP_035791584.1|AALB
OG0007762	LOC6034472|XP_038115983.1|CQUI	LOC118458786|XP_035777527.1|AALB
OG0007763	LOC6034474|XP_001844784.1|CQUI	LOC118457131|XP_035774342.1|AALB
OG0007764	LOC6034476|XP_038122923.1|CQUI	LOC118457304|XP_035774687.1|AALB
OG0007765	LOC6034480|XP_038104014.1|CQUI	LOC118459063|XP_035777995.1|AALB
OG0007768	LOC6052779|XP_038113508.1|CQUI	LOC118465585|XP_035789849.1|AALB
OG0007769	LOC6051179|XP_001867661.1|CQUI	LOC118457091|XP_035774272.1|AALB, LOC118459634|XP_035779108.1|AALB
OG0007770	LOC6049167|XP_038122974.1|CQUI	LOC118460429|XP_035780613.1|AALB
OG0007771	LOC6031445|XP_001842249.2|CQUI	LOC118462664|XP_035784453.1|AALB
OG0007772	LOC6042570|XP_038105036.1|CQUI	LOC118466974|XP_035792779.1|AALB
OG0007773	LOC6034791|XP_038112738.1|CQUI	LOC118460446|XP_035780651.1|AALB
OG0007774	LOC6031438|XP_038105652.1|CQUI	LOC118461277|XP_035782323.1|AALB, LOC118462616|XP_035784344.1|AALB
OG0007775	LOC6052605|XP_038105818.1|CQUI	LOC118464866|XP_035788481.1|AALB
OG0007776	LOC6053471|XP_038122686.1|CQUI	LOC118458526|XP_035777000.1|AALB
OG0007777	LOC6043994|XP_038116333.1|CQUI	LOC118468445|XP_035795112.1|AALB
OG0007779	LOC119765085|XP_038104145.1|CQUI	LOC118465472|XP_035789664.1|AALB
OG0007780	LOC6052646|XP_038105404.1|CQUI	LOC118465513|XP_035789728.1|AALB
OG0007781	LOC119769479|XP_038118005.1|CQUI	LOC118459370|XP_035778564.1|AALB
OG0007782	LOC6039069|XP_038104568.1|CQUI	LOC118459432|XP_035778674.1|AALB
OG0007784	LOC6051726|XP_001868120.2|CQUI	LOC118467381|XP_035793754.1|AALB
OG0007786	LOC6053054|XP_038105741.1|CQUI	LOC118460134|XP_035780091.1|AALB
OG0007787	LOC119765323|XP_038104889.1|CQUI	LOC118457809|XP_035775556.1|AALB
OG0007788	LOC6034808|XP_001845080.2|CQUI	LOC118468319|XP_035794957.1|AALB
OG0007790	LOC6036488|XP_038105712.1|CQUI	LOC118460940|XP_035781597.1|AALB
OG0007792	LOC6042419|XP_038113154.1|CQUI	LOC118460537|XP_035780817.1|AALB
OG0007793	LOC119769520|XP_038118274.1|CQUI	LOC118460081|XP_035779988.1|AALB
OG0007794	LOC6034931|XP_038113474.1|CQUI	LOC118460665|XP_035781028.1|AALB
OG0007795	LOC6048844|XP_001865691.2|CQUI	LOC118458115|XP_035776182.1|AALB
OG0007796	LOC6032710|XP_001843262.2|CQUI	LOC118459039|XP_035777952.1|AALB
OG0007797	LOC6047473|XP_038122879.1|CQUI	LOC118457292|XP_035774647.1|AALB
OG0007798	LOC6054407|XP_038112909.1|CQUI	LOC118457294|XP_035774652.1|AALB
OG0007799	LOC6052080|XP_001868407.1|CQUI	LOC118457830|XP_035775598.1|AALB
OG0007800	LOC6044840|XP_001862290.2|CQUI	LOC118462038|XP_035783905.1|AALB
OG0007802	LOC119771186|XP_038122713.1|CQUI	LOC118461388|XP_035782542.1|AALB
OG0007803	LOC6032576|XP_038104221.1|CQUI	LOC118461597|XP_035782994.1|AALB
OG0007804	LOC6035085|XP_038122773.1|CQUI	LOC118460901|XP_035781537.1|AALB
OG0007805	LOC6048399|XP_001865322.2|CQUI	LOC118460908|XP_035781551.1|AALB
OG0007806	LOC6048398|XP_038122542.1|CQUI	LOC118460902|XP_035781538.1|AALB
OG0007807	LOC6031611|XP_001842364.2|CQUI	LOC118461621|XP_035783060.1|AALB
OG0007807	LOC6040936|XP_038104343.1|CQUI	LOC118461676|XP_035783160.1|AALB
OG0007808	LOC6046418|XP_038122936.1|CQUI	LOC118458041|XP_035776053.1|AALB
OG0007811	LOC6032633|XP_038105259.1|CQUI	LOC118462043|XP_035783913.1|AALB
OG0007812	LOC6032652|XP_001843219.2|CQUI	LOC118462039|XP_035783907.1|AALB
OG0007814	LOC6037468|XP_038104007.1|CQUI	LOC118458318|XP_035776554.1|AALB
OG0007815	LOC6039935|XP_001849432.2|CQUI	LOC118460946|XP_035781607.1|AALB
OG0007816	LOC6035392|XP_001845592.2|CQUI	LOC118460456|XP_035780670.1|AALB
OG0007817	LOC6035391|XP_038104697.1|CQUI	LOC118460454|XP_035780667.1|AALB
OG0007818	LOC6031659|XP_038104431.1|CQUI	LOC118458467|XP_035776880.1|AALB
OG0007819	LOC6037472|XP_001847381.2|CQUI	LOC118460556|XP_035780846.1|AALB
OG0007820	LOC6033670|XP_038113389.1|CQUI	LOC118457057|XP_035774198.1|AALB
OG0007821	LOC6033667|XP_001844093.2|CQUI	LOC118458614|XP_035777184.1|AALB
OG0007822	LOC6033666|XP_038104214.1|CQUI	LOC118458612|XP_035777181.1|AALB
OG0007823	LOC6051326|XP_038105826.1|CQUI	LOC118466764|XP_035792381.1|AALB
OG0007824	LOC6041355|XP_038107049.1|CQUI	LOC118460811|XP_035781321.1|AALB
OG0007825	LOC6037412|XP_001847327.2|CQUI	LOC118459490|XP_035778801.1|AALB
OG0007827	LOC6037321|XP_001847246.1|CQUI	LOC118458129|XP_035776203.1|AALB
OG0007828	LOC6041458|XP_001850715.2|CQUI	LOC118464782|XP_035788305.1|AALB
OG0007829	LOC6035345|XP_038104353.1|CQUI	LOC118460206|XP_035780208.1|AALB
OG0007831	LOC6032186|XP_001842833.1|CQUI	LOC118457754|XP_035775463.1|AALB
OG0007832	LOC6035415|XP_038122502.1|CQUI	LOC118459589|XP_035779010.1|AALB
OG0007833	LOC6035410|XP_001845603.2|CQUI	LOC118458802|XP_035777558.1|AALB
OG0007834	LOC6035539|XP_038110831.1|CQUI	LOC118461380|XP_035782526.1|AALB
OG0007835	LOC6046139|XP_001863382.2|CQUI	LOC118460479|XP_035780713.1|AALB
OG0007836	LOC6046151|XP_001863390.2|CQUI	LOC118461492|XP_035782767.1|AALB
OG0007837	LOC6040252|XP_001849689.2|CQUI	LOC118458405|XP_035776713.1|AALB
OG0007838	LOC6040269|XP_038104570.1|CQUI	LOC118456161|XP_035772577.1|AALB
OG0007841	LOC6033728|XP_001844148.2|CQUI	LOC118456926|XP_035773949.1|AALB
OG0007842	LOC6039898|XP_038113940.1|CQUI	LOC118461363|XP_035782494.1|AALB
OG0007843	LOC6039904|XP_001849402.1|CQUI	LOC118462070|XP_035783959.1|AALB
OG0007844	LOC6052629|XP_038122933.1|CQUI	LOC118458097|XP_035776158.1|AALB
OG0007845	LOC119765509|XP_038105422.1|CQUI	LOC118458107|XP_035776173.1|AALB
OG0007846	LOC6040938|XP_001850266.2|CQUI	LOC118468686|XP_035795693.1|AALB
OG0007847	LOC6031652|XP_001842400.2|CQUI	LOC118456589|XP_035773380.1|AALB
OG0007855	LOC6033943|XP_038105454.1|CQUI	LOC118459189|XP_035778239.1|AALB
OG0007856	LOC6033930|XP_001844319.2|CQUI	LOC118458697|XP_035777329.1|AALB
OG0007857	LOC6036794|XP_001846788.2|CQUI	LOC118461655|XP_035783126.1|AALB
OG0007859	LOC6040911|XP_001850239.2|CQUI	LOC118459827|XP_035779482.1|AALB
OG0007860	LOC6040918|XP_001850246.1|CQUI	LOC118468563|XP_035795368.1|AALB
OG0007861	LOC6040926|XP_001850254.1|CQUI	LOC118457553|XP_035775113.1|AALB
OG0007863	LOC6040935|XP_001850263.2|CQUI	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB
OG0007864	LOC6036806|XP_038116777.1|CQUI	LOC118456784|XP_035773753.1|AALB
OG0007866	LOC6033962|XP_001844350.2|CQUI	LOC118459563|XP_035778955.1|AALB
OG0007867	LOC6033974|XP_001844362.1|CQUI	LOC118468312|XP_035794943.1|AALB
OG0007869	LOC6032780|XP_001843319.2|CQUI	LOC118461292|XP_035782358.1|AALB
OG0007870	LOC6032822|XP_038120396.1|CQUI	LOC118463895|XP_035786718.1|AALB
OG0007871	LOC6032912|XP_038116283.1|CQUI	LOC118464868|XP_035788483.1|AALB
OG0007872	LOC6038676|XP_038115877.1|CQUI	LOC118464825|XP_035788388.1|AALB
OG0007874	LOC6053032|XP_038115021.1|CQUI	LOC118467049|XP_035792936.1|AALB
OG0007875	LOC6046848|XP_038118512.1|CQUI	LOC118462974|XP_035785036.1|AALB
OG0007876	LOC6043343|XP_001870941.1|CQUI	LOC118464856|XP_035788457.1|AALB
OG0007877	LOC6047532|XP_038114601.1|CQUI	LOC118466828|XP_035792516.1|AALB
OG0007878	LOC6049346|XP_001866125.1|CQUI	LOC118465410|XP_035789525.1|AALB
OG0007880	LOC6039271|XP_001848907.2|CQUI	LOC118463157|XP_035785433.1|AALB
OG0007881	LOC6044954|XP_038116490.1|CQUI	LOC118463702|XP_035786379.1|AALB
OG0007882	LOC6038799|XP_038115014.1|CQUI	LOC118466765|XP_035792379.1|AALB
OG0007883	LOC6049317|XP_038119973.1|CQUI	LOC118466763|XP_035792370.1|AALB
OG0007884	LOC6051409|XP_038118934.1|CQUI	LOC118466094|XP_035790900.1|AALB
OG0007885	LOC6036576|XP_038118795.1|CQUI	LOC118465529|XP_035789748.1|AALB
OG0007886	LOC6041123|XP_038115925.1|CQUI	LOC118467340|XP_035793608.1|AALB
OG0007887	LOC6053688|XP_038118638.1|CQUI	LOC118464467|XP_035787768.1|AALB
OG0007888	LOC6048919|XP_001865759.1|CQUI	LOC118467081|XP_035793013.1|AALB
OG0007889	LOC6050245|XP_038121269.1|CQUI	LOC118467091|XP_035793029.1|AALB
OG0007891	LOC6038607|XP_001848383.1|CQUI	LOC118464090|XP_035787048.1|AALB
OG0007892	LOC6050484|XP_001867087.1|CQUI	LOC118462650|XP_035784396.1|AALB
OG0007893	LOC6036285|XP_038120891.1|CQUI	LOC118466284|XP_035791262.1|AALB
OG0007896	LOC6040211|XP_001849657.1|CQUI	LOC118466432|XP_035791622.1|AALB
OG0007897	LOC6041246|XP_038117905.1|CQUI	LOC118462885|XP_035784860.1|AALB
OG0007898	LOC6041253|XP_001850543.1|CQUI	LOC118467506|XP_035793951.1|AALB
OG0007900	LOC6048328|XP_001865264.2|CQUI	LOC118463615|XP_035786201.1|AALB
OG0007901	LOC6035616|XP_001845765.2|CQUI	LOC118462909|XP_035784903.1|AALB
OG0007902	LOC6040601|XP_038121775.1|CQUI	LOC118468845|XP_035795982.1|AALB
OG0007903	LOC6040625|XP_038118997.1|CQUI	LOC118466224|XP_035791152.1|AALB
OG0007904	LOC6040631|XP_038118240.1|CQUI	LOC118466225|XP_035791153.1|AALB
OG0007905	LOC6036407|XP_001846460.2|CQUI	LOC118458716|XP_035777354.1|AALB
OG0007906	LOC6044194|XP_038116507.1|CQUI	LOC118464496|XP_035787817.1|AALB
OG0007907	LOC6041976|XP_001851151.1|CQUI	LOC118466275|XP_035791241.1|AALB
OG0007908	LOC6041975|XP_038118179.1|CQUI	LOC118466278|XP_035791248.1|AALB
OG0007909	LOC6041970|XP_001851144.2|CQUI	LOC118467371|XP_035793677.1|AALB
OG0007911	LOC6048152|XP_001865114.2|CQUI	LOC118464311|XP_035787495.1|AALB
OG0007912	LOC6048144|XP_001865107.2|CQUI	LOC118464314|XP_035787503.1|AALB
OG0007913	LOC6048146|XP_001865108.1|CQUI	LOC118464316|XP_035787505.1|AALB
OG0007914	LOC6037181|XP_038118242.1|CQUI	LOC118466442|XP_035791644.1|AALB
OG0007915	LOC6035489|XP_001845670.2|CQUI	LOC118466347|XP_035791371.1|AALB
OG0007916	LOC119770305|XP_038120863.1|CQUI	LOC118467368|XP_035793669.1|AALB
OG0007917	LOC119770730|XP_038122061.1|CQUI	LOC118466756|XP_035792349.1|AALB
OG0007920	LOC6036142|XP_038110797.1|CQUI	LOC118466912|XP_035792670.1|AALB
OG0007921	LOC6030957|XP_038121867.1|CQUI	LOC118464026|XP_035786975.1|AALB
OG0007922	LOC6052063|XP_038119760.1|CQUI	LOC118456930|XP_035773965.1|AALB
OG0007923	LOC6053863|XP_038116111.1|CQUI	LOC118465895|XP_035790439.1|AALB
OG0007927	LOC6050100|XP_038107685.1|CQUI	LOC118458139|XP_035776223.1|AALB
OG0007928	LOC6042610|XP_001852944.2|CQUI	LOC118461869|XP_035783584.1|AALB
OG0007929	LOC6042604|XP_038109733.1|CQUI	LOC118457730|XP_035775415.1|AALB
OG0007930	LOC6054296|XP_038113999.1|CQUI	LOC118456901|XP_035773918.1|AALB
OG0007931	LOC6032443|XP_038111279.1|CQUI	LOC118457040|XP_035774175.1|AALB
OG0007932	LOC6032467|XP_001843060.1|CQUI	LOC118461846|XP_035783521.1|AALB
OG0007933	LOC6032469|XP_038112410.1|CQUI	LOC118456481|XP_035773188.1|AALB
OG0007934	LOC6043623|XP_038111348.1|CQUI	LOC118459157|XP_035778138.1|AALB
OG0007935	LOC6038600|XP_038108223.1|CQUI	LOC118468679|XP_035795683.1|AALB
OG0007936	LOC6034117|XP_001844485.1|CQUI	LOC118457675|XP_035775325.1|AALB
OG0007937	LOC6046043|XP_038109540.1|CQUI	LOC118457175|XP_035774400.1|AALB
OG0007938	LOC6034156|XP_001844514.2|CQUI	LOC118456682|XP_035773555.1|AALB
OG0007939	LOC6034163|XP_001844519.2|CQUI	LOC118457851|XP_035775631.1|AALB
OG0007940	LOC6034164|XP_038108636.1|CQUI	LOC118457384|XP_035774811.1|AALB
OG0007941	LOC6048891|XP_038110338.1|CQUI	LOC118458354|XP_035776598.1|AALB
OG0007942	LOC6032935|XP_001843455.2|CQUI	LOC118468922|XP_035796125.1|AALB
OG0007944	LOC6050451|XP_038106065.1|CQUI	LOC118459768|XP_035779356.1|AALB
OG0007945	LOC6041620|XP_001850853.2|CQUI	LOC118456855|XP_035773848.1|AALB
OG0007946	LOC6036144|XP_001846235.2|CQUI	LOC118456965|XP_035774048.1|AALB
OG0007947	LOC6031331|XP_038112363.1|CQUI	LOC118468737|XP_035795781.1|AALB
OG0007948	LOC6031340|XP_038111689.1|CQUI	LOC118456159|XP_035772575.1|AALB
OG0007949	LOC6053570|XP_038110150.1|CQUI	LOC118457326|XP_035774712.1|AALB
OG0007950	LOC6049612|XP_001866340.2|CQUI	LOC118461542|XP_035782881.1|AALB
OG0007951	LOC6049613|XP_001866341.2|CQUI	LOC118461544|XP_035782885.1|AALB
OG0007952	LOC6037377|XP_001847297.1|CQUI	LOC118461545|XP_035782887.1|AALB
OG0007953	LOC6039578|XP_038113523.1|CQUI	LOC118461872|XP_035783597.1|AALB
OG0007954	LOC6047192|XP_038111329.1|CQUI	LOC118457935|XP_035775840.1|AALB
OG0007955	LOC6046731|XP_038107136.1|CQUI	LOC118468538|XP_035795314.1|AALB
OG0007956	LOC6044545|XP_001862047.2|CQUI	LOC118458010|XP_035776000.1|AALB
OG0007957	LOC6037104|XP_038114374.1|CQUI	LOC118457870|XP_035775677.1|AALB
OG0007958	LOC6031942|XP_038107792.1|CQUI	LOC118456970|XP_035774057.1|AALB
OG0007959	LOC6031944|XP_001842623.2|CQUI	LOC118456499|XP_035773221.1|AALB
OG0007960	LOC6038267|XP_001848091.2|CQUI	LOC118467157|XP_035793194.1|AALB
OG0007962	LOC6050857|XP_001867383.2|CQUI	LOC118456180|XP_035772624.1|AALB
OG0007963	LOC6050870|XP_001867395.2|CQUI	LOC118459218|XP_035778294.1|AALB
OG0007964	LOC6043906|XP_038109110.1|CQUI	LOC118468474|XP_035795185.1|AALB
OG0007965	LOC6037001|XP_038114193.1|CQUI	LOC118458825|XP_035777602.1|AALB
OG0007967	LOC6035248|XP_038112313.1|CQUI	LOC118461739|XP_035783330.1|AALB
OG0007968	LOC6035256|XP_038107348.1|CQUI	LOC118457601|XP_035775195.1|AALB
OG0007969	LOC6042127|XP_001851276.2|CQUI	LOC118460525|XP_035780797.1|AALB
OG0007970	LOC6033188|XP_001843668.1|CQUI	LOC118461429|XP_035782630.1|AALB
OG0007971	LOC6033134|XP_038109208.1|CQUI	LOC118460671|XP_035781040.1|AALB
OG0007972	LOC6042108|XP_038113524.1|CQUI	LOC118459090|XP_035778048.1|AALB
OG0007973	LOC6044258|XP_038113110.1|CQUI	LOC118466959|XP_035792757.1|AALB
OG0007974	LOC6035273|XP_001845494.2|CQUI	LOC118458899|XP_035777751.1|AALB
OG0007975	LOC6038621|XP_038113294.1|CQUI	LOC118457981|XP_035775926.1|AALB
OG0007976	LOC6033140|XP_001843630.2|CQUI	LOC118456808|XP_035773791.1|AALB
OG0007978	LOC6046363|XP_001863580.1|CQUI	LOC118462054|XP_035783933.1|AALB
OG0007979	LOC6038927|XP_038109016.1|CQUI	LOC118458007|XP_035775985.1|AALB
OG0007980	LOC6044234|XP_038109535.1|CQUI	LOC118458677|XP_035777282.1|AALB
OG0007981	LOC6044232|XP_038112894.1|CQUI	LOC118458678|XP_035777283.1|AALB
OG0007982	LOC6054392|XP_038107203.1|CQUI	LOC118458672|XP_035777275.1|AALB
OG0007983	LOC6036446|XP_038107979.1|CQUI	LOC118458717|XP_035777355.1|AALB
OG0007984	LOC6034404|XP_038111335.1|CQUI	LOC118460979|XP_035781686.1|AALB
OG0007985	LOC119767549|XP_038112319.1|CQUI	LOC118457538|XP_035775084.1|AALB
OG0007986	LOC6038879|XP_001848578.1|CQUI	LOC118458272|XP_035776480.1|AALB
OG0007987	LOC6046635|XP_038112393.1|CQUI	LOC118461191|XP_035782116.1|AALB
OG0007989	LOC6037900|XP_038114338.1|CQUI	LOC118461217|XP_035782175.1|AALB
OG0007990	LOC6035778|XP_001845903.1|CQUI	LOC118461962|XP_035783762.1|AALB
OG0007992	LOC6033303|XP_001843769.1|CQUI	LOC118459282|XP_035778421.1|AALB
OG0007993	LOC6045774|XP_038110349.1|CQUI	LOC118457939|XP_035775849.1|AALB
OG0007994	LOC6034885|XP_001845153.2|CQUI	LOC118456375|XP_035772952.1|AALB
OG0007996	LOC6041782|XP_038108196.1|CQUI	LOC118461403|XP_035782569.1|AALB
OG0007997	LOC6033314|XP_001843780.1|CQUI	LOC118460530|XP_035780804.1|AALB
OG0007998	LOC6033321|XP_001843786.2|CQUI	LOC118460513|XP_035780772.1|AALB
OG0007999	LOC6036011|XP_038113483.1|CQUI	LOC118467696|XP_035794374.1|AALB
OG0008000	LOC6036012|XP_001846116.2|CQUI	LOC118467728|XP_035794429.1|AALB
OG0008001	LOC6033632|XP_001844059.1|CQUI	LOC118456169|XP_035772606.1|AALB
OG0008002	LOC6051686|XP_038108712.1|CQUI	LOC118462013|XP_035783852.1|AALB
OG0008003	LOC119767122|XP_038110742.1|CQUI	LOC118456446|XP_035773102.1|AALB
OG0008004	LOC6042667|XP_038118165.1|CQUI	LOC118462022|XP_035783875.1|AALB
OG0008005	LOC6042666|XP_038116527.1|CQUI	LOC118462021|XP_035783873.1|AALB
OG0008006	LOC6054098|XP_038120134.1|CQUI	LOC118456649|XP_035773480.1|AALB
OG0008007	LOC6046099|XP_038115720.1|CQUI	LOC118456415|XP_035773024.1|AALB
OG0008008	LOC6046094|XP_001863346.1|CQUI	LOC118460398|XP_035780569.1|AALB
OG0008010	LOC6038998|XP_038114729.1|CQUI	LOC118461420|XP_035782610.1|AALB
OG0008011	LOC6038989|XP_001848673.1|CQUI	LOC118456714|XP_035773643.1|AALB
OG0008012	LOC6038988|XP_038120511.1|CQUI	LOC118456711|XP_035773639.1|AALB
OG0008013	LOC6044755|XP_001862218.2|CQUI	LOC118459895|XP_035779603.1|AALB
OG0008014	LOC6044751|XP_038120563.1|CQUI	LOC118461281|XP_035782327.1|AALB
OG0008015	LOC6044746|XP_038117027.1|CQUI	LOC118468841|XP_035795976.1|AALB
OG0008016	LOC6044745|XP_001862208.1|CQUI	LOC118468847|XP_035795983.1|AALB
OG0008017	LOC6044724|XP_038119574.1|CQUI	LOC118457565|XP_035775131.1|AALB
OG0008018	LOC6046262|XP_038118392.1|CQUI	LOC118459846|XP_035779507.1|AALB
OG0008019	LOC6032202|XP_038119334.1|CQUI	LOC118456304|XP_035772835.1|AALB
OG0008020	LOC6032219|XP_038117588.1|CQUI	LOC118456940|XP_035773989.1|AALB
OG0008021	LOC6042209|XP_001851350.2|CQUI	LOC118458760|XP_035777446.1|AALB
OG0008022	LOC6048309|XP_038120796.1|CQUI	LOC118459155|XP_035778135.1|AALB
OG0008023	LOC6033044|XP_038118853.1|CQUI	LOC118456633|XP_035773453.1|AALB
OG0008024	LOC6033051|XP_001843555.2|CQUI	LOC118456640|XP_035773468.1|AALB
OG0008025	LOC6033059|XP_001843561.2|CQUI	LOC118461223|XP_035782201.1|AALB
OG0008026	LOC6048223|XP_001865173.2|CQUI	LOC118458966|XP_035777842.1|AALB
OG0008027	LOC6048229|XP_038121864.1|CQUI	LOC118456473|XP_035773166.1|AALB
OG0008028	LOC6046350|XP_038114573.1|CQUI	LOC118459482|XP_035778787.1|AALB
OG0008029	LOC6046357|XP_038118636.1|CQUI	LOC118461348|XP_035782460.1|AALB
OG0008030	LOC6046066|XP_001863321.2|CQUI	LOC118459855|XP_035779519.1|AALB
OG0008031	LOC6046064|XP_001863319.1|CQUI	LOC118459859|XP_035779525.1|AALB
OG0008032	LOC6047437|XP_001864492.1|CQUI	LOC118457261|XP_035774543.1|AALB
OG0008034	LOC6041793|XP_038115494.1|CQUI	LOC118462062|XP_035783943.1|AALB
OG0008035	LOC6049307|XP_038116661.1|CQUI	LOC118456606|XP_035773402.1|AALB
OG0008036	LOC6045172|XP_001862570.2|CQUI	LOC118460260|XP_035780325.1|AALB
OG0008037	LOC6045170|XP_038119848.1|CQUI	LOC118460265|XP_035780331.1|AALB
OG0008038	LOC6043263|XP_001870909.2|CQUI	LOC118458691|XP_035777322.1|AALB
OG0008039	LOC6034965|XP_038120008.1|CQUI	LOC118457089|XP_035774270.1|AALB
OG0008040	LOC6034972|XP_001845228.2|CQUI	LOC118460588|XP_035780902.1|AALB
OG0008042	LOC6039375|XP_038119277.1|CQUI	LOC118467048|XP_035792933.1|AALB
OG0008043	LOC6039780|XP_038117949.1|CQUI	LOC118457459|XP_035774957.1|AALB
OG0008044	LOC6039750|XP_038114650.1|CQUI	LOC118460335|XP_035780444.1|AALB
OG0008045	LOC6053009|XP_001869171.1|CQUI	LOC118468997|XP_035796319.1|AALB
OG0008046	LOC6053010|XP_038118033.1|CQUI	LOC118468993|XP_035796312.1|AALB
OG0008047	LOC6051115|XP_001867599.2|CQUI	LOC118468500|XP_035795227.1|AALB
OG0008048	LOC6052041|XP_001868374.1|CQUI	LOC118468493|XP_035795214.1|AALB
OG0008049	LOC6051106|XP_038116096.1|CQUI	LOC118468497|XP_035795221.1|AALB
OG0008050	LOC6052050|XP_038116029.1|CQUI	LOC118468486|XP_035795202.1|AALB
OG0008051	LOC6032261|XP_001842898.2|CQUI	LOC118459928|XP_035779683.1|AALB
OG0008052	LOC6035005|XP_038116646.1|CQUI	LOC118461099|XP_035781906.1|AALB
OG0008053	LOC6035028|XP_001845273.2|CQUI	LOC118459346|XP_035778514.1|AALB
OG0008054	LOC6051464|XP_038118609.1|CQUI	LOC118457591|XP_035775174.1|AALB
OG0008055	LOC6050291|XP_038118625.1|CQUI	LOC118457592|XP_035775178.1|AALB
OG0008056	LOC6043885|XP_001861467.1|CQUI	LOC118461826|XP_035783476.1|AALB
OG0008057	LOC6041238|XP_038119483.1|CQUI	LOC118459973|XP_035779761.1|AALB
OG0008058	LOC6052873|XP_038119490.1|CQUI	LOC118458549|XP_035777077.1|AALB
OG0008059	LOC6040340|XP_001849744.1|CQUI	LOC118461717|XP_035783269.1|AALB
OG0008060	LOC6040297|XP_001849725.2|CQUI	LOC118456669|XP_035773534.1|AALB
OG0008061	LOC6043480|XP_038115764.1|CQUI	LOC118460194|XP_035780192.1|AALB
OG0008062	LOC6043492|XP_038115765.1|CQUI	LOC118459799|XP_035779427.1|AALB
OG0008063	LOC6047730|XP_001864749.2|CQUI	LOC118457210|XP_035774469.1|AALB
OG0008064	LOC6046879|XP_001864008.1|CQUI	LOC118460131|XP_035780075.1|AALB
OG0008065	LOC119769800|XP_038119379.1|CQUI	LOC118459715|XP_035779268.1|AALB
