Orthogroup	DKIK.longest_only	BTRY.longest_only
OG0008501	LOC108071944|XP_017018399.1|DKIK	LOC120776570|XP_039963266.1|BTRY, LOC120776569|XP_039963265.1|BTRY
OG0008502	LOC108083772|XP_017035186.1|DKIK	LOC120774983|XP_039960823.1|BTRY, LOC120774982|XP_039960820.1|BTRY
OG0008503	LOC108083500|XP_017034798.1|DKIK	LOC120773528|XP_039958418.1|BTRY
OG0008504	LOC108075164|XP_017022955.1|DKIK	LOC120776383|XP_039962928.1|BTRY, LOC120776382|XP_039962927.1|BTRY
OG0008505	LOC108085818|XP_017038058.1|DKIK	LOC120776515|XP_039963168.1|BTRY
OG0008506	LOC108080201|XP_017030346.1|DKIK	LOC120777188|XP_039964290.1|BTRY, LOC120777149|XP_039964228.1|BTRY, LOC120777189|XP_039964291.1|BTRY, LOC120777190|XP_039964292.1|BTRY
OG0008527	LOC108083388|XP_017034627.1|DKIK	LOC120775571|XP_039961736.1|BTRY
OG0008528	LOC108079061|XP_017028763.1|DKIK	LOC120777314|XP_039964487.1|BTRY
OG0008529	LOC108076012|XP_017024157.1|DKIK	LOC120774433|XP_039960005.1|BTRY
OG0008530	LOC108078998|XP_017028666.1|DKIK	LOC120775518|XP_039961665.1|BTRY
OG0008531	LOC108084677|XP_017036495.1|DKIK	LOC120775289|XP_039961337.1|BTRY
OG0008532	LOC108085978|XP_017038267.1|DKIK	LOC120774289|XP_039959728.1|BTRY
OG0008535	LOC108074952|XP_017022673.1|DKIK	LOC120773375|XP_039958138.1|BTRY
OG0008536	LOC108080400|XP_017030617.1|DKIK	LOC120773713|XP_039958688.1|BTRY
OG0008538	LOC108071831|XP_017018228.1|DKIK	LOC120774972|XP_039960797.1|BTRY
OG0008540	LOC108073392|XP_017020466.1|DKIK	LOC120774323|XP_039959800.1|BTRY
OG0008541	LOC108078266|XP_017027503.1|DKIK	LOC120770937|XP_039954579.1|BTRY
OG0008544	LOC108078141|XP_017027268.1|DKIK	LOC120770956|XP_039954615.1|BTRY
OG0008545	LOC108072128|XP_017018649.1|DKIK	LOC120771136|XP_039954936.1|BTRY
OG0008547	LOC108072413|XP_017019006.1|DKIK	LOC120775219|XP_039961220.1|BTRY
OG0008551	LOC108079699|XP_017029593.1|DKIK	LOC120776733|XP_039963594.1|BTRY
OG0008552	LOC108077522|XP_017026376.1|DKIK	LOC120776352|XP_039962841.1|BTRY
OG0008554	LOC108076089|XP_017024296.1|DKIK	LOC120775411|XP_039961513.1|BTRY
OG0008555	LOC108079439|XP_017029262.1|DKIK	LOC120774880|XP_039960670.1|BTRY
OG0008556	LOC108078506|XP_017027897.1|DKIK	LOC120770883|XP_039954459.1|BTRY
OG0008557	LOC108077742|XP_017026695.1|DKIK	LOC120777524|XP_039964842.1|BTRY
OG0008558	LOC108074606|XP_017022212.1|DKIK	LOC120769163|XP_039951979.1|BTRY
OG0008560	LOC108082206|XP_017033026.1|DKIK	LOC120769757|XP_039952853.1|BTRY
OG0008562	LOC108082863|XP_017033929.1|DKIK	LOC120767943|XP_039950254.1|BTRY
OG0008563	LOC108071331|XP_017017534.1|DKIK	LOC120766981|XP_039948715.1|BTRY
OG0008566	LOC108085267|XP_017037306.1|DKIK	LOC120767927|XP_039950222.1|BTRY
OG0008567	LOC108072552|XP_017019216.1|DKIK	LOC120769596|XP_039952588.1|BTRY
OG0008569	LOC108083431|XP_017034675.1|DKIK	LOC120773586|XP_039958508.1|BTRY
OG0008570	LOC108080285|XP_017030438.1|DKIK	LOC120775803|XP_039962084.1|BTRY
OG0008571	LOC108077521|XP_017026375.1|DKIK	LOC120777474|XP_039964741.1|BTRY
OG0008572	LOC108080755|XP_017031098.1|DKIK	LOC120770369|XP_039953722.1|BTRY
OG0008573	LOC108074249|XP_017021704.1|DKIK	LOC120774197|XP_039959569.1|BTRY
OG0008574	LOC108078721|XP_017028207.1|DKIK	LOC120776953|XP_039963977.1|BTRY
OG0008575	LOC108083715|XP_017035107.1|DKIK	LOC120767070|XP_039948857.1|BTRY
OG0008576	LOC108080366|XP_017030573.1|DKIK	LOC120774131|XP_039959441.1|BTRY
OG0008577	LOC108083139|XP_017034309.1|DKIK	LOC120778500|XP_039966260.1|BTRY
OG0008578	LOC108083215|XP_017034413.1|DKIK	LOC120779074|XP_039967151.1|BTRY
OG0008582	LOC108079159|XP_017028897.1|DKIK	LOC120774839|XP_039960590.1|BTRY
OG0008583	LOC108080360|XP_017030561.1|DKIK	LOC120774844|XP_039960594.1|BTRY
OG0008584	LOC108080323|XP_017030507.1|DKIK	LOC120775482|XP_039961616.1|BTRY
OG0008585	LOC108074942|XP_017022662.1|DKIK	LOC120773369|XP_039958130.1|BTRY
OG0008586	LOC108074908|XP_017022626.1|DKIK	LOC120773368|XP_039958129.1|BTRY
OG0008587	LOC108081773|XP_017032475.1|DKIK	LOC120766722|XP_039948323.1|BTRY
OG0008588	LOC108084370|XP_017036039.1|DKIK	LOC120780912|XP_039969080.1|BTRY
OG0008589	LOC108080519|XP_017030792.1|DKIK	LOC120773781|XP_039958804.1|BTRY
OG0008590	LOC108085896|XP_017038150.1|DKIK	LOC120782619|XP_039970924.1|BTRY
OG0008591	LOC108084317|XP_017035969.1|DKIK, LOC108072930|XP_017019769.1|DKIK	LOC120780174|XP_039968384.1|BTRY, LOC120776384|XP_039962929.1|BTRY, LOC120771301|XP_039955169.1|BTRY
OG0008592	LOC108072379|XP_017018968.1|DKIK	LOC120771444|XP_039955383.1|BTRY
OG0008593	LOC108071588|XP_017017859.1|DKIK	LOC120777731|XP_039965155.1|BTRY
OG0008594	LOC108073056|XP_017020016.1|DKIK	LOC120782597|XP_039970886.1|BTRY
OG0008595	LOC108072980|XP_017019910.1|DKIK	LOC120772498|XP_039957078.1|BTRY
OG0008596	LOC108072921|XP_017019754.1|DKIK	LOC120772868|XP_039957636.1|BTRY
OG0008597	LOC108073176|XP_017020171.1|DKIK	LOC120780243|XP_039968436.1|BTRY
OG0008598	LOC108083793|XP_017035209.1|DKIK	LOC120774113|XP_039959407.1|BTRY
OG0008599	LOC108079350|XP_017029146.1|DKIK	LOC120773485|XP_039958356.1|BTRY
OG0008600	LOC108084866|XP_017036745.1|DKIK	LOC120782572|XP_039970844.1|BTRY
OG0008601	LOC108072489|XP_017019145.1|DKIK	LOC120768362|XP_039950959.1|BTRY
OG0008602	LOC108073302|XP_017020348.1|DKIK	LOC120780328|XP_039968559.1|BTRY
OG0008603	LOC108074111|XP_017021497.1|DKIK	LOC120771492|XP_039955477.1|BTRY
OG0008604	LOC108072335|XP_017018912.1|DKIK	LOC120770366|XP_039953714.1|BTRY
OG0008605	LOC108082788|XP_017033823.1|DKIK	LOC120768984|XP_039951736.1|BTRY
OG0008606	LOC108076889|XP_017025409.1|DKIK	LOC120768509|XP_039951169.1|BTRY
OG0008607	LOC108077414|XP_017026207.1|DKIK	LOC120782561|XP_039970829.1|BTRY
OG0008608	LOC108071225|XP_017017398.1|DKIK	LOC120775492|XP_039961631.1|BTRY
OG0008609	LOC108084879|XP_017036763.1|DKIK	LOC120782681|XP_039971004.1|BTRY
OG0008610	LOC108076186|XP_017024407.1|DKIK	LOC120772926|XP_039957760.1|BTRY
OG0008612	LOC108078442|XP_017027814.1|DKIK	LOC120771210|XP_039955046.1|BTRY
OG0008613	LOC108075438|XP_017023380.1|DKIK	LOC120766422|XP_039947857.1|BTRY
OG0008615	LOC108085464|XP_017037570.1|DKIK	LOC120782475|XP_039970703.1|BTRY
OG0008616	LOC108086027|XP_017038327.1|DKIK	LOC120766454|XP_039947909.1|BTRY
OG0008619	LOC108081991|XP_017032721.1|DKIK	LOC120769628|XP_039952667.1|BTRY
OG0008620	LOC108077951|XP_017026980.1|DKIK	LOC120772350|XP_039956849.1|BTRY
OG0008621	LOC108084269|XP_017035913.1|DKIK	LOC120771111|XP_039954898.1|BTRY
OG0008622	LOC108076149|XP_017024365.1|DKIK	LOC120772254|XP_039956691.1|BTRY
OG0008623	LOC108080846|XP_017031238.1|DKIK	LOC120766381|XP_039947748.1|BTRY
OG0008624	LOC108073013|XP_017019958.1|DKIK	LOC120772963|XP_039957801.1|BTRY
OG0008625	LOC108078305|XP_017027579.1|DKIK	LOC120770280|XP_039953533.1|BTRY
OG0008626	LOC108085451|XP_017037555.1|DKIK	LOC120772723|XP_039957417.1|BTRY
OG0008627	LOC108078734|XP_017028225.1|DKIK	LOC120778461|XP_039966195.1|BTRY
OG0008629	LOC108081840|XP_017032570.1|DKIK	LOC120771590|XP_039955595.1|BTRY
OG0008630	LOC108079308|XP_017029088.1|DKIK	LOC120779479|XP_039967691.1|BTRY
OG0008631	LOC108073282|XP_017020326.1|DKIK	LOC120776742|XP_039963617.1|BTRY
OG0008632	LOC108077744|XP_017026699.1|DKIK	LOC120766513|XP_039948009.1|BTRY
OG0008633	LOC108072421|XP_017019015.1|DKIK	LOC120770852|XP_039954390.1|BTRY
OG0008634	LOC108074470|XP_017022026.1|DKIK	LOC120768093|XP_039950566.1|BTRY
OG0008635	LOC108078107|XP_017027200.1|DKIK	LOC120771499|XP_039955485.1|BTRY
OG0008636	LOC108080464|XP_017030691.1|DKIK	LOC120782418|XP_039970603.1|BTRY
OG0008637	LOC108075317|XP_017023212.1|DKIK, LOC108074991|XP_017022711.1|DKIK	LOC120782854|XP_039971319.1|BTRY, LOC120777022|XP_039964068.1|BTRY
OG0008638	LOC108083930|XP_017035420.1|DKIK	LOC120778950|XP_039966953.1|BTRY, LOC120766265|XP_039947586.1|BTRY
OG0008639	LOC108083989|XP_017035492.1|DKIK	LOC120768551|XP_039951229.1|BTRY, LOC120774962|XP_039960783.1|BTRY, LOC120766407|XP_039947789.1|BTRY
OG0008640	LOC108085695|XP_017037894.1|DKIK	LOC120770645|XP_039954178.1|BTRY
OG0008641	LOC108085863|XP_017038110.1|DKIK	LOC120772444|XP_039957041.1|BTRY
OG0008642	LOC108084188|XP_017035774.1|DKIK	LOC120766896|XP_039948579.1|BTRY
OG0008643	LOC108077871|XP_017026897.1|DKIK	LOC120782499|XP_039970740.1|BTRY
OG0008644	LOC108073733|XP_017020981.1|DKIK, LOC108073735|XP_017020982.1|DKIK	LOC120766274|XP_039947610.1|BTRY, LOC120769805|XP_039952936.1|BTRY
OG0008645	LOC108072540|XP_017019204.1|DKIK	LOC120769563|XP_039952552.1|BTRY
OG0008646	LOC108076941|XP_017025478.1|DKIK	LOC120769601|XP_039952609.1|BTRY, LOC120769603|XP_039952617.1|BTRY
OG0008647	LOC108086069|XP_017038377.1|DKIK	LOC120769793|XP_039952915.1|BTRY
OG0008648	LOC108072529|XP_017019192.1|DKIK	LOC120767947|XP_039950267.1|BTRY
OG0008649	LOC108079865|XP_017029866.1|DKIK	LOC120770249|XP_039953480.1|BTRY
OG0008650	LOC108080951|XP_017031352.1|DKIK	LOC120772853|XP_039957603.1|BTRY
OG0008651	LOC108074651|XP_017022255.1|DKIK	LOC120772644|XP_039957302.1|BTRY
OG0008652	LOC108076595|XP_017024998.1|DKIK	LOC120772759|XP_039957463.1|BTRY, LOC120772800|XP_039957517.1|BTRY
OG0008653	LOC108082485|XP_017033388.1|DKIK	LOC120772941|XP_039957777.1|BTRY
OG0008654	LOC108072099|XP_017018602.1|DKIK	LOC120771335|XP_039955214.1|BTRY
OG0008655	LOC108070787|XP_017016876.1|DKIK	LOC120772854|XP_039957604.1|BTRY
OG0008656	LOC108075986|XP_017024127.1|DKIK	LOC120773532|XP_039958422.1|BTRY, LOC120774741|XP_039960430.1|BTRY
OG0008657	LOC108079182|XP_017028923.1|DKIK	LOC120779406|XP_039967538.1|BTRY, LOC120774647|XP_039960306.1|BTRY, LOC120779399|XP_039967530.1|BTRY, LOC120773353|XP_039958107.1|BTRY
OG0008658	LOC108082273|XP_017033092.1|DKIK, LOC108083400|XP_017034639.1|DKIK	LOC120773501|XP_039958384.1|BTRY
OG0008659	LOC108073780|XP_017021036.1|DKIK	LOC120773384|XP_039958152.1|BTRY
OG0008660	LOC108071935|XP_017018388.1|DKIK	LOC120777086|XP_039964153.1|BTRY, LOC120777083|XP_039964149.1|BTRY
OG0008661	LOC108072651|XP_017019371.1|DKIK	LOC120777492|XP_039964769.1|BTRY
OG0008662	LOC108079036|XP_017028706.1|DKIK	LOC120778164|XP_039965832.1|BTRY, LOC120777988|XP_039965566.1|BTRY
OG0008663	LOC108083295|XP_017034521.1|DKIK	LOC120776761|XP_039963658.1|BTRY
OG0008664	LOC108079809|XP_017029780.1|DKIK	LOC120776804|XP_039963732.1|BTRY
OG0008665	LOC108074398|XP_017021914.1|DKIK	LOC120776323|XP_039962786.1|BTRY
OG0008666	LOC108070407|XP_017016348.1|DKIK	LOC120779024|XP_039967080.1|BTRY, LOC120779017|XP_039967071.1|BTRY, LOC120779018|XP_039967072.1|BTRY, LOC120779016|XP_039967070.1|BTRY
OG0008667	LOC108073769|XP_017021025.1|DKIK, LOC108073795|XP_017021055.1|DKIK	LOC120776418|XP_039962986.1|BTRY
OG0008668	LOC108079030|XP_017028700.1|DKIK	LOC120779411|XP_039967545.1|BTRY
OG0008669	LOC108075805|XP_017023865.1|DKIK	LOC120781494|XP_039969652.1|BTRY
OG0008677	LOC108083710|XP_017035096.1|DKIK	LOC120766867|XP_039948531.1|BTRY
OG0008679	LOC108080017|XP_017030073.1|DKIK	LOC120775981|XP_039962337.1|BTRY
OG0008680	LOC108080029|XP_017030091.1|DKIK	LOC120776031|XP_039962408.1|BTRY
OG0008681	LOC108083894|XP_017035376.1|DKIK	LOC120776167|XP_039962709.1|BTRY
OG0008682	LOC108082928|XP_017034009.1|DKIK	LOC120773687|XP_039958652.1|BTRY
OG0008683	LOC108076091|XP_017024297.1|DKIK	LOC120774461|XP_039960050.1|BTRY
OG0008684	LOC108076678|XP_017025102.1|DKIK	LOC120775228|XP_039961234.1|BTRY
OG0008686	LOC108071322|XP_017017520.1|DKIK	LOC120782164|XP_039970234.1|BTRY
OG0008688	LOC108083342|XP_017034575.1|DKIK	LOC120774700|XP_039960363.1|BTRY
OG0008689	LOC108083193|XP_017034384.1|DKIK	LOC120768644|XP_039951351.1|BTRY
OG0008691	LOC108071624|XP_017017895.1|DKIK	LOC120778907|XP_039966888.1|BTRY
OG0008694	LOC108082902|XP_017033974.1|DKIK	LOC120775313|XP_039961383.1|BTRY
OG0008696	LOC108081239|XP_017031807.1|DKIK	LOC120775608|XP_039961787.1|BTRY
OG0008697	LOC108072641|XP_017019359.1|DKIK	LOC120776971|XP_039963998.1|BTRY
OG0008698	LOC108076915|XP_017025451.1|DKIK	LOC120773980|XP_039959169.1|BTRY
OG0008699	LOC108084773|XP_017036581.1|DKIK	LOC120776939|XP_039963949.1|BTRY
OG0008700	LOC108073297|XP_017020345.1|DKIK	LOC120770729|XP_039954252.1|BTRY
OG0008701	LOC108085193|XP_017037195.1|DKIK	LOC120771183|XP_039955007.1|BTRY
OG0008703	LOC108079906|XP_017029929.1|DKIK	LOC120778769|XP_039966683.1|BTRY
OG0008704	LOC108086063|XP_017038370.1|DKIK	LOC120769633|XP_039952672.1|BTRY
OG0008705	LOC108075837|XP_017023901.1|DKIK	LOC120767777|XP_039949952.1|BTRY
OG0008706	LOC108084965|XP_017036870.1|DKIK	LOC120778603|XP_039966414.1|BTRY
OG0008707	LOC108084211|XP_017035821.1|DKIK	LOC120775270|XP_039961299.1|BTRY
OG0008708	LOC108083417|XP_017034661.1|DKIK	LOC120775480|XP_039961613.1|BTRY
OG0008709	LOC108083976|XP_017035475.1|DKIK	LOC120782201|XP_039970282.1|BTRY
OG0008710	LOC108074106|XP_017021492.1|DKIK	LOC120776921|XP_039963928.1|BTRY
OG0008711	LOC108084864|XP_017036740.1|DKIK	LOC120767007|XP_039948749.1|BTRY
OG0008712	LOC108072981|XP_017019912.1|DKIK	LOC120771057|XP_039954797.1|BTRY
OG0008714	LOC108074570|XP_017022160.1|DKIK	LOC120767195|XP_039948929.1|BTRY
OG0008715	LOC108085486|XP_017037595.1|DKIK	LOC120777690|XP_039965101.1|BTRY
OG0008716	LOC108073168|XP_017020164.1|DKIK	LOC120766234|XP_039947546.1|BTRY
OG0008717	LOC108070606|XP_017016668.1|DKIK	LOC120777526|XP_039964841.1|BTRY, LOC120779305|XP_039967449.1|BTRY
OG0008718	LOC108072994|XP_017019930.1|DKIK	LOC120781214|XP_039969271.1|BTRY
OG0008719	LOC108084966|XP_017036871.1|DKIK	LOC120768024|XP_039950433.1|BTRY
OG0008721	LOC108083383|XP_017034619.1|DKIK	LOC120774571|XP_039960238.1|BTRY
OG0008722	LOC108085383|XP_017037440.1|DKIK	LOC120779415|XP_039967549.1|BTRY
OG0008723	LOC108070571|XP_017016612.1|DKIK	LOC120772790|XP_039957507.1|BTRY
OG0008724	LOC108081998|XP_017032730.1|DKIK	LOC120767551|XP_039949610.1|BTRY
OG0008725	LOC108076675|XP_017025096.1|DKIK	LOC120773027|XP_039957891.1|BTRY
OG0008726	LOC108081163|XP_017031702.1|DKIK	LOC120771284|XP_039955145.1|BTRY
OG0008727	LOC108084630|XP_017036408.1|DKIK	LOC120766510|XP_039948007.1|BTRY
OG0008728	LOC108077804|XP_017026807.1|DKIK	LOC120782351|XP_039970517.1|BTRY, LOC120782650|XP_039970958.1|BTRY
OG0008729	LOC108083357|XP_017034589.1|DKIK	LOC120775572|XP_039961738.1|BTRY, LOC120773817|XP_039958859.1|BTRY, LOC120773816|XP_039958858.1|BTRY
OG0008730	LOC108079729|XP_017029629.1|DKIK, LOC108076078|XP_017024278.1|DKIK	LOC120774934|XP_039960746.1|BTRY
OG0008731	LOC108077608|XP_017026503.1|DKIK	LOC120782724|XP_039971088.1|BTRY
OG0008732	LOC108077179|XP_017025911.1|DKIK	LOC120768138|XP_039950630.1|BTRY
OG0008734	LOC108077878|XP_017026902.1|DKIK	LOC120782623|XP_039970925.1|BTRY
OG0008736	LOC108078232|XP_017027423.1|DKIK	LOC120781220|XP_039969283.1|BTRY
OG0008738	LOC108082806|XP_017033854.1|DKIK	LOC120769502|XP_039952468.1|BTRY
OG0008739	LOC108075292|XP_017023175.1|DKIK	LOC120776467|XP_039963069.1|BTRY
OG0008740	LOC108078554|XP_017027961.1|DKIK	LOC120770071|XP_039953134.1|BTRY
OG0008741	LOC108078102|XP_017027192.1|DKIK	LOC120779443|XP_039967625.1|BTRY
OG0008742	LOC108079908|XP_017029931.1|DKIK	LOC120778793|XP_039966727.1|BTRY
OG0008743	LOC108078347|XP_017027640.1|DKIK	LOC120770199|XP_039953375.1|BTRY
OG0008744	LOC108078045|XP_017027096.1|DKIK	LOC120773122|XP_039958052.1|BTRY, LOC120772296|XP_039956738.1|BTRY
OG0008745	LOC108071677|XP_017017971.1|DKIK	LOC120775185|XP_039961174.1|BTRY, LOC120773633|XP_039958575.1|BTRY
OG0008746	LOC108081775|XP_017032478.1|DKIK	LOC120773696|XP_039958666.1|BTRY
OG0008747	LOC108077565|XP_017026445.1|DKIK	LOC120776556|XP_039963243.1|BTRY
OG0008748	LOC108074425|XP_017021947.1|DKIK	LOC120767430|XP_039949411.1|BTRY
OG0008749	LOC108081977|XP_017032703.1|DKIK	LOC120773782|XP_039958805.1|BTRY
OG0008750	LOC108082054|XP_017032819.1|DKIK	LOC120768945|XP_039951667.1|BTRY
OG0008751	LOC108084103|XP_017035619.1|DKIK	LOC120766310|XP_039947661.1|BTRY
OG0008753	LOC108080629|XP_017030941.1|DKIK	LOC120766198|XP_039947492.1|BTRY
OG0008754	LOC108080845|XP_017031236.1|DKIK, LOC108080840|XP_017031232.1|DKIK	LOC120780335|XP_039968569.1|BTRY, LOC120774313|XP_039959822.1|BTRY, LOC120766380|XP_039947747.1|BTRY
OG0008755	LOC108083621|XP_017034981.1|DKIK	LOC120776157|XP_039962704.1|BTRY
OG0008756	LOC108085663|XP_017037842.1|DKIK	LOC120766316|XP_039947671.1|BTRY
OG0008757	LOC108075458|XP_017023400.1|DKIK	LOC120766399|XP_039947780.1|BTRY
OG0008758	LOC108079205|XP_017028962.1|DKIK	LOC120767615|XP_039949704.1|BTRY
OG0008759	LOC108082065|XP_017032831.1|DKIK	LOC120769096|XP_039951888.1|BTRY
OG0008760	LOC108076924|XP_017025457.1|DKIK	LOC120768540|XP_039951211.1|BTRY
OG0008761	LOC108082677|XP_017033664.1|DKIK	LOC120768936|XP_039951653.1|BTRY
OG0008762	LOC108070785|XP_017016874.1|DKIK	LOC120768143|XP_039950634.1|BTRY, LOC120768204|XP_039950710.1|BTRY
OG0008763	LOC108082881|XP_017033951.1|DKIK	LOC120767910|XP_039950202.1|BTRY
OG0008764	LOC108085262|XP_017037301.1|DKIK	LOC120769145|XP_039951953.1|BTRY
OG0008765	LOC108077996|XP_017027038.1|DKIK	LOC120771583|XP_039955590.1|BTRY
OG0008766	LOC108074514|XP_017022080.1|DKIK	LOC120772267|XP_039956704.1|BTRY
OG0008767	LOC108076603|XP_017025006.1|DKIK	LOC120772396|XP_039956920.1|BTRY
OG0008768	LOC108070871|XP_017016995.1|DKIK	LOC120771126|XP_039954916.1|BTRY
OG0008769	LOC108074685|XP_017022293.1|DKIK	LOC120771045|XP_039954780.1|BTRY
OG0008770	LOC108081818|XP_017032545.1|DKIK	LOC120772044|XP_039956350.1|BTRY
OG0008771	LOC108078271|XP_017027509.1|DKIK	LOC120772014|XP_039956314.1|BTRY
OG0008772	LOC108078349|XP_017027641.1|DKIK	LOC120771950|XP_039956194.1|BTRY
OG0008773	LOC108078202|XP_017027375.1|DKIK	LOC120772256|XP_039956693.1|BTRY, LOC120772243|XP_039956671.1|BTRY
OG0008774	LOC108076602|XP_017025005.1|DKIK	LOC120770782|XP_039954295.1|BTRY, LOC120772040|XP_039956345.1|BTRY
OG0008775	LOC108076358|XP_017024644.1|DKIK	LOC120770470|XP_039953899.1|BTRY
OG0008776	LOC108074218|XP_017021651.1|DKIK	LOC120770354|XP_039953691.1|BTRY, LOC120781382|XP_039969522.1|BTRY, LOC120781851|XP_039970003.1|BTRY, LOC120781105|XP_039969181.1|BTRY
OG0008777	LOC108078343|XP_017027636.1|DKIK	LOC120770829|XP_039954352.1|BTRY
OG0008778	LOC108076362|XP_017024650.1|DKIK	LOC120772385|XP_039956909.1|BTRY, LOC120772480|XP_039957058.1|BTRY, LOC120772700|XP_039957377.1|BTRY
OG0008779	LOC108078990|XP_017028654.1|DKIK	LOC120773667|XP_039958624.1|BTRY, LOC120773666|XP_039958622.1|BTRY, LOC120773671|XP_039958630.1|BTRY, LOC120773668|XP_039958625.1|BTRY, LOC120773670|XP_039958628.1|BTRY, LOC120773669|XP_039958626.1|BTRY
OG0008780	LOC108080819|XP_017031211.1|DKIK	LOC120775845|XP_039962146.1|BTRY
OG0008781	LOC108080551|XP_017030844.1|DKIK	LOC120775250|XP_039961265.1|BTRY, LOC120774456|XP_039960042.1|BTRY, LOC120774703|XP_039960366.1|BTRY
OG0008782	LOC108078854|XP_017028438.1|DKIK	LOC120776486|XP_039963102.1|BTRY, LOC120776485|XP_039963101.1|BTRY, LOC120776484|XP_039963096.1|BTRY
OG0008783	LOC108072251|XP_017018801.1|DKIK	LOC120778297|XP_039966018.1|BTRY
OG0008784	LOC108075236|XP_017023079.1|DKIK	LOC120777858|XP_039965336.1|BTRY
OG0008805	LOC108083556|XP_017034895.1|DKIK	LOC120775009|XP_039960878.1|BTRY
OG0008806	LOC108071849|XP_017018252.1|DKIK	LOC120773536|XP_039958427.1|BTRY
OG0008807	LOC108079944|XP_017029977.1|DKIK	LOC120773697|XP_039958663.1|BTRY
OG0008808	LOC108084694|XP_017036521.1|DKIK	LOC120773431|XP_039958245.1|BTRY
OG0008809	LOC108073546|XP_017020720.1|DKIK	LOC120766697|XP_039948279.1|BTRY
OG0008811	LOC108081192|XP_017031746.1|DKIK	LOC120779477|XP_039967692.1|BTRY
OG0008813	LOC108081214|XP_017031777.1|DKIK	LOC120782502|XP_039970744.1|BTRY
OG0008814	LOC108072018|XP_017018487.1|DKIK	LOC120772277|XP_039956714.1|BTRY
OG0008819	LOC108076583|XP_017024984.1|DKIK	LOC120771932|XP_039956163.1|BTRY
OG0008820	LOC108076989|XP_017025537.1|DKIK	LOC120769654|XP_039952693.1|BTRY
OG0008821	LOC108079942|XP_017029975.1|DKIK	LOC120774101|XP_039959389.1|BTRY
OG0008823	LOC108079165|XP_017028905.1|DKIK	LOC120775333|XP_039961408.1|BTRY
OG0008824	LOC108079048|XP_017028781.1|DKIK	LOC120773118|XP_039958047.1|BTRY
OG0008825	LOC108075146|XP_017022916.1|DKIK	LOC120779105|XP_039967210.1|BTRY
OG0008829	LOC108079452|XP_017029275.1|DKIK	LOC120773349|XP_039958103.1|BTRY
OG0008830	LOC108083396|XP_017034636.1|DKIK	LOC120775850|XP_039962154.1|BTRY
OG0008831	LOC108080324|XP_017030508.1|DKIK	LOC120774141|XP_039959468.1|BTRY
OG0008832	LOC108080367|XP_017030575.1|DKIK	LOC120774079|XP_039959339.1|BTRY
OG0008833	LOC108083887|XP_017035368.1|DKIK	LOC120774905|XP_039960708.1|BTRY
OG0008834	LOC108073508|XP_017020671.1|DKIK	LOC120768033|XP_039950458.1|BTRY
OG0008838	LOC108077081|XP_017025738.1|DKIK	LOC120768000|XP_039950356.1|BTRY
OG0008839	LOC108074706|XP_017022335.1|DKIK	LOC120772004|XP_039956296.1|BTRY
OG0008840	LOC108073613|XP_017020794.1|DKIK	LOC120779671|XP_039967962.1|BTRY, LOC120771110|XP_039954894.1|BTRY, LOC120769524|XP_039952494.1|BTRY
OG0008841	LOC108073862|XP_017021135.1|DKIK	LOC120778663|XP_039966522.1|BTRY
OG0008842	LOC108076158|XP_017024373.1|DKIK	LOC120773121|XP_039958051.1|BTRY
OG0008843	LOC108073945|XP_017021250.1|DKIK	LOC120778022|XP_039965627.1|BTRY
OG0008845	LOC108086275|XP_017038652.1|DKIK	LOC120768363|XP_039950960.1|BTRY
OG0008847	LOC108080434|XP_017030656.1|DKIK	LOC120779274|XP_039967436.1|BTRY
OG0008848	LOC108076148|XP_017024364.1|DKIK	LOC120770604|XP_039954142.1|BTRY, LOC120770603|XP_039954141.1|BTRY
OG0008849	LOC108071810|XP_017018198.1|DKIK	LOC120774553|XP_039960218.1|BTRY
OG0008852	LOC108074634|XP_017022239.1|DKIK	LOC120770813|XP_039954324.1|BTRY
OG0008854	LOC108078987|XP_017028655.1|DKIK	LOC120779483|XP_039967698.1|BTRY
OG0008855	LOC108083817|XP_017035258.1|DKIK	LOC120775169|XP_039961154.1|BTRY
OG0008856	LOC108077845|XP_017026868.1|DKIK	LOC120779694|XP_039967988.1|BTRY
OG0008857	LOC108078050|XP_017027105.1|DKIK	LOC120777571|XP_039964909.1|BTRY
OG0008858	LOC108075662|XP_017023700.1|DKIK	LOC120778320|XP_039966049.1|BTRY
OG0008859	LOC108078961|XP_017028608.1|DKIK	LOC120777537|XP_039964859.1|BTRY
OG0008860	LOC108084979|XP_017036892.1|DKIK	LOC120766822|XP_039948468.1|BTRY, LOC120766820|XP_039948464.1|BTRY
OG0008861	LOC108082500|XP_017033410.1|DKIK	LOC120772353|XP_039956851.1|BTRY
OG0008862	LOC108071420|XP_017017659.1|DKIK	LOC120780557|XP_039968748.1|BTRY
OG0008863	LOC108075770|XP_017023817.1|DKIK	LOC120769806|XP_039952938.1|BTRY
OG0008864	LOC108072221|XP_017018773.1|DKIK	LOC120774091|XP_039959358.1|BTRY
OG0008865	LOC108082239|XP_017033065.1|DKIK	LOC120769432|XP_039952348.1|BTRY
OG0008866	LOC108079652|XP_017029535.1|DKIK	LOC120767937|XP_039950237.1|BTRY
OG0008868	LOC108078026|XP_017027075.1|DKIK	LOC120772927|XP_039957761.1|BTRY, LOC120772991|XP_039957838.1|BTRY
