Orthogroup	DKIK.longest_only	DPSE.longest_only
OG0010132	LOC108082704|XP_017033701.1|DKIK	LOC4816536|XP_001356259.3|DPSE
OG0010133	LOC108082891|XP_017033966.1|DKIK	LOC6902726|XP_002133240.2|DPSE
OG0010134	LOC108077199|XP_017025936.1|DKIK	LOC4817057|XP_001356364.2|DPSE
OG0010135	LOC108073617|XP_017020802.1|DKIK	LOC4816524|XP_001356079.3|DPSE
OG0010136	LOC108073622|XP_017020810.1|DKIK	LOC4816492|XP_001356080.2|DPSE
OG0010137	LOC108082756|XP_017033760.1|DKIK	LOC4816155|XP_001355872.4|DPSE
OG0010138	LOC108084783|XP_017036599.1|DKIK	LOC6902408|XP_002133342.2|DPSE
OG0010139	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK	LOC6903093|XP_033235853.1|DPSE
OG0010140	LOC108074543|XP_017022125.1|DKIK	LOC6902928|XP_002132654.3|DPSE
OG0010141	LOC108076972|XP_017025513.1|DKIK	LOC4811729|XP_015044340.2|DPSE
OG0010142	LOC108074410|XP_017021927.1|DKIK	LOC4817629|XP_001357025.2|DPSE
OG0010144	LOC108085344|XP_017037389.1|DKIK	LOC4817677|XP_001357063.3|DPSE
OG0010145	LOC108081370|XP_017032012.1|DKIK	LOC4817880|XP_001357486.3|DPSE
OG0010146	LOC108081405|XP_017032053.1|DKIK	LOC4818178|XP_001357492.3|DPSE
OG0010147	LOC108086068|XP_017038376.1|DKIK	LOC4817271|XP_001356487.2|DPSE
OG0010148	LOC108072576|XP_017019271.1|DKIK	LOC4817491|XP_015036295.2|DPSE
OG0010149	LOC108074520|XP_017022087.1|DKIK	LOC6903137|XP_002132844.2|DPSE
OG0010150	LOC108074276|XP_017021740.1|DKIK	LOC4816826|XP_001356653.2|DPSE
OG0010151	LOC108081862|XP_017032591.1|DKIK	LOC117184023|XP_033235864.1|DPSE
OG0010152	LOC108076966|XP_017025506.1|DKIK	LOC4816785|XP_001356556.2|DPSE
OG0010153	LOC108086190|XP_017038542.1|DKIK	LOC4816287|XP_033236371.1|DPSE
OG0010154	LOC108074194|XP_017021627.1|DKIK	LOC4816277|XP_001356022.4|DPSE
OG0010155	LOC108072531|XP_017019194.1|DKIK	LOC4816470|XP_001356029.2|DPSE
OG0010156	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK	LOC6897093|XP_015037072.2|DPSE
OG0010157	LOC108071905|XP_017018326.1|DKIK	LOC6900688|XP_002135052.2|DPSE
OG0010158	LOC108071642|XP_017017922.1|DKIK	LOC4813362|XP_001353764.3|DPSE
OG0010159	LOC108078829|XP_017028408.1|DKIK	LOC4812081|XP_001352657.3|DPSE
OG0010160	LOC108073896|XP_017021174.1|DKIK	LOC6902884|XP_002132618.2|DPSE
OG0010161	LOC108084402|XP_017036088.1|DKIK	LOC4811992|XP_001352557.1|DPSE
OG0010162	LOC108073936|XP_017021231.1|DKIK	LOC6901534|XP_002134208.1|DPSE, LOC117184823|XP_033239672.1|DPSE
OG0010163	LOC108080199|XP_017030344.1|DKIK	LOC4813650|XP_001353215.4|DPSE
OG0010164	LOC108071962|XP_017018426.1|DKIK	LOC4813757|XP_001353436.2|DPSE
OG0010165	LOC108071612|XP_017017883.1|DKIK	LOC4814093|XP_001354220.2|DPSE
OG0010166	LOC108078785|XP_017028326.1|DKIK	LOC4812748|XP_001353126.1|DPSE
OG0010167	LOC108078588|XP_017027996.1|DKIK	LOC6900330|XP_033237415.1|DPSE
OG0010168	LOC108074235|XP_017021667.1|DKIK	LOC6899901|XP_033239468.1|DPSE, LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC108073782|XP_017021037.1|DKIK	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC108080605|XP_017030916.1|DKIK	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC108080606|XP_017030917.1|DKIK	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC108083028|XP_017034149.1|DKIK	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC108077979|XP_017027011.1|DKIK	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC108072358|XP_017018939.1|DKIK	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC108072291|XP_017018847.1|DKIK	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC108072296|XP_017018851.1|DKIK	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC108076775|XP_017025268.1|DKIK	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC108076490|XP_017024870.1|DKIK	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC108073919|XP_017021206.1|DKIK	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC108085539|XP_017037661.1|DKIK	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC108075090|XP_017022861.1|DKIK	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC108076692|XP_017025134.1|DKIK	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC108076693|XP_017025135.1|DKIK	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC108074638|XP_017022243.1|DKIK	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC108074663|XP_017022270.1|DKIK	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC108072663|XP_017019387.1|DKIK	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC108085089|XP_017037047.1|DKIK	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC108076233|XP_017024466.1|DKIK	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC108078066|XP_017027120.1|DKIK	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC108078236|XP_017027431.1|DKIK	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC108078036|XP_017027086.1|DKIK	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC108076666|XP_017025088.1|DKIK	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC108072938|XP_017019780.1|DKIK	LOC4804923|XP_001361407.3|DPSE
OG0010194	LOC108073842|XP_017021112.1|DKIK	LOC4813134|XP_015043323.2|DPSE
OG0010195	LOC108073884|XP_017021158.1|DKIK	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC108076508|XP_017024897.1|DKIK	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC108081209|XP_017031770.1|DKIK	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC108073014|XP_017019959.1|DKIK	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC108078136|XP_017027251.1|DKIK	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC108078424|XP_017027778.1|DKIK	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC108070801|XP_017016890.1|DKIK	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC108076594|XP_017024996.1|DKIK	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC108074694|XP_017022323.1|DKIK	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC108072450|XP_017019066.1|DKIK	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC108085198|XP_017037197.1|DKIK	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC108085066|XP_017037021.1|DKIK	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC108076203|XP_017024426.1|DKIK	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC108078320|XP_017027606.1|DKIK	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC108078318|XP_017027605.1|DKIK	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC108078244|XP_017027456.1|DKIK	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC108076487|XP_017024864.1|DKIK	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC108072392|XP_017018989.1|DKIK	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC108085127|XP_017037122.1|DKIK	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC108085110|XP_017037080.1|DKIK	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC108082149|XP_017032940.1|DKIK	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC108082372|XP_017033202.1|DKIK	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC108072260|XP_017018817.1|DKIK	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC108072252|XP_017018803.1|DKIK	LOC4803715|XP_001360389.3|DPSE
OG0010219	LOC108072258|XP_017018814.1|DKIK	LOC4803723|XP_001360396.2|DPSE
OG0010220	LOC108076222|XP_017024453.1|DKIK	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC108076169|XP_017024388.1|DKIK	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC108072910|XP_017019725.1|DKIK	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC108072908|XP_017019722.1|DKIK	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC108082338|XP_017033156.1|DKIK	LOC4804145|XP_001360751.2|DPSE
OG0010225	LOC108080450|XP_017030675.1|DKIK	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC108085398|XP_017037456.1|DKIK	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC108080774|XP_017031127.1|DKIK	LOC13036428|XP_003736745.2|DPSE
OG0010229	LOC108083919|XP_017035403.1|DKIK	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC108073701|XP_017020924.1|DKIK	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC108074089|XP_017021464.1|DKIK	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC108084284|XP_017035930.1|DKIK	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC108085653|XP_017037832.1|DKIK	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC108077626|XP_017026528.1|DKIK	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC108073409|XP_017020500.1|DKIK	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC108077620|XP_017026515.1|DKIK	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC108077667|XP_017026576.1|DKIK	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC108075413|XP_017023327.1|DKIK	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC108085277|XP_017037317.1|DKIK	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC108085716|XP_017037927.1|DKIK	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC108075421|XP_017023334.1|DKIK	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC108086024|XP_017038325.1|DKIK	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC108084087|XP_017035599.1|DKIK	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC108075446|XP_017023389.1|DKIK	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC108074064|XP_017021424.1|DKIK	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC108080938|XP_017031331.1|DKIK	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC108075566|XP_017023570.1|DKIK	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC108082739|XP_017033738.1|DKIK	LOC4802844|XP_003736839.2|DPSE
OG0010251	LOC108071352|XP_017017582.1|DKIK	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC108072033|XP_017018505.1|DKIK	LOC4802369|XP_001359298.3|DPSE, LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC108076305|XP_017024565.1|DKIK	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC108076534|XP_017024934.1|DKIK	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC108074122|XP_017021512.1|DKIK	LOC4815333|XP_001354706.3|DPSE
OG0010258	LOC108073899|XP_017021177.1|DKIK	LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC108071904|XP_017018325.1|DKIK	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC108075882|XP_017023980.1|DKIK	LOC6902366|XP_002133312.2|DPSE
OG0010275	LOC108070693|XP_017016765.1|DKIK	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC108083592|XP_017034943.1|DKIK	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC108084582|XP_017036345.1|DKIK	LOC117184915|XP_033239976.1|DPSE
OG0010279	LOC108075403|XP_017023316.1|DKIK	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC108071204|XP_017017369.1|DKIK	LOC4815200|XP_001354720.4|DPSE
OG0010281	LOC108075217|XP_017023047.1|DKIK	LOC117184462|XP_033238053.1|DPSE
OG0010283	LOC108081059|XP_017031527.1|DKIK	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC108085048|XP_017036996.1|DKIK	LOC6897072|XP_002137256.2|DPSE
OG0010285	LOC108083674|XP_017035040.1|DKIK	LOC4800926|XP_001358114.3|DPSE
OG0010286	LOC108073328|XP_017020377.1|DKIK, LOC108077593|XP_017026479.1|DKIK	LOC4800501|XP_001357767.2|DPSE
OG0010287	LOC108075546|XP_017023540.1|DKIK	LOC6897307|XP_002137462.1|DPSE
OG0010288	LOC108085701|XP_017037901.1|DKIK	LOC4801340|XP_001358451.2|DPSE
OG0010289	LOC108085558|XP_017037686.1|DKIK	LOC4801323|XP_033241623.1|DPSE
OG0010290	LOC108073394|XP_017020471.1|DKIK	LOC6896756|XP_002136963.1|DPSE
OG0010291	LOC108073666|XP_017020881.1|DKIK	LOC4800379|XP_015038609.2|DPSE
OG0010292	LOC108081002|XP_017031425.1|DKIK	LOC6896746|XP_033241600.1|DPSE
OG0010293	LOC108074572|XP_017022163.1|DKIK	LOC4817478|XP_001356621.4|DPSE
OG0010294	LOC108070519|XP_017016508.1|DKIK	LOC4816394|XP_015036705.2|DPSE
OG0010295	LOC108073618|XP_017020803.1|DKIK	LOC4816667|XP_001356081.3|DPSE
OG0010297	LOC108078085|XP_017027162.1|DKIK	LOC117183736|XP_033234602.1|DPSE
OG0010298	LOC108072901|XP_017019713.1|DKIK	LOC6898366|XP_002138419.2|DPSE
OG0010299	LOC108076744|XP_017025228.1|DKIK	LOC4804997|XP_001361467.3|DPSE
OG0010300	LOC108072203|XP_017018753.1|DKIK	LOC15382898|XP_033234854.1|DPSE
OG0010303	LOC108072118|XP_017018631.1|DKIK	LOC4803527|XP_001360239.3|DPSE
OG0010304	LOC108076586|XP_017024990.1|DKIK	LOC4814213|XP_001354333.3|DPSE
OG0010305	LOC108085945|XP_017038221.1|DKIK	LOC6902199|XP_002133726.2|DPSE
OG0010306	LOC108085929|XP_017038198.1|DKIK	LOC4815553|XP_001355595.2|DPSE
OG0010307	LOC108084483|XP_017036198.1|DKIK	LOC6901470|XP_015041732.2|DPSE
OG0010308	LOC108071203|XP_017017368.1|DKIK	LOC4815092|XP_001354723.3|DPSE
OG0010309	LOC108079695|XP_017029588.1|DKIK	LOC26532302|XP_015043016.2|DPSE
OG0010310	LOC108076080|XP_017024281.1|DKIK	LOC4815734|XP_001355437.4|DPSE
OG0010311	LOC108084655|XP_017036462.1|DKIK	LOC6901623|XP_015041901.2|DPSE
OG0010312	LOC108084649|XP_017036429.1|DKIK	LOC4814794|XP_033240214.1|DPSE
OG0010313	LOC108083283|XP_017034501.1|DKIK	LOC6900891|XP_033238602.1|DPSE
OG0010314	LOC108071682|XP_017017975.1|DKIK	LOC4814895|XP_001354730.3|DPSE
OG0010315	LOC108080041|XP_017030107.1|DKIK	LOC6901069|XP_002134548.2|DPSE
OG0010316	LOC108076134|XP_017024351.1|DKIK	LOC6898256|XP_015039371.2|DPSE
OG0010317	LOC108071715|XP_017018025.1|DKIK	LOC4815382|XP_001354547.2|DPSE
OG0010318	LOC108079910|XP_017029933.1|DKIK	LOC4814304|XP_001354443.3|DPSE
OG0010319	LOC108083392|XP_017034632.1|DKIK	LOC4816032|XP_001355227.2|DPSE
OG0010320	LOC108084454|XP_017036153.1|DKIK	LOC4814805|XP_001354559.2|DPSE
OG0010321	LOC108078574|XP_017027983.1|DKIK	LOC6900047|XP_002135411.3|DPSE
OG0010322	LOC108078687|XP_017028124.1|DKIK	LOC6900051|XP_033238661.1|DPSE
OG0010323	LOC108079052|XP_017028748.1|DKIK	LOC6899976|XP_002135343.2|DPSE
OG0010324	LOC108072723|XP_017019472.1|DKIK	LOC4812656|XP_001353044.4|DPSE
OG0010325	LOC108078408|XP_017027757.1|DKIK	LOC4812901|XP_001353244.1|DPSE
OG0010326	LOC108072707|XP_017019432.1|DKIK	LOC6899935|XP_002135303.2|DPSE
OG0010328	LOC108084404|XP_017036091.1|DKIK	LOC4812144|XP_001352562.3|DPSE
OG0010329	LOC108078567|XP_017027975.1|DKIK	LOC6900015|XP_002135380.2|DPSE
OG0010330	LOC108080602|XP_017030911.1|DKIK	LOC4813236|XP_001353979.2|DPSE
OG0010331	LOC108080683|XP_017031005.1|DKIK	LOC6900792|XP_015043349.2|DPSE
OG0010332	LOC108079190|XP_017028936.1|DKIK	LOC4816073|XP_001355522.3|DPSE
OG0010333	LOC108082826|XP_017033874.1|DKIK	LOC4817919|XP_001357295.1|DPSE
OG0010334	LOC108081990|XP_017032720.1|DKIK	LOC4816870|XP_033236101.1|DPSE
OG0010335	LOC108085971|XP_017038258.1|DKIK	LOC6902197|XP_002133724.2|DPSE
OG0010337	LOC108075103|XP_017022874.1|DKIK	LOC4811755|XP_001352326.1|DPSE
OG0010338	LOC108080507|XP_017030765.1|DKIK	LOC4815840|XP_001355685.2|DPSE
OG0010339	LOC108080728|XP_017031075.1|DKIK	LOC6900415|XP_002134807.1|DPSE
OG0010340	LOC108074954|XP_017022675.1|DKIK	LOC6901550|XP_002134225.2|DPSE
OG0010341	LOC108074953|XP_017022674.1|DKIK	LOC4814573|XP_033239168.1|DPSE
OG0010342	LOC108083364|XP_017034595.1|DKIK	LOC6901382|XP_033240054.1|DPSE
OG0010343	LOC108075801|XP_017023861.1|DKIK	LOC6902151|XP_002133682.2|DPSE
OG0010344	LOC108076093|XP_017024306.1|DKIK	LOC4815598|XP_001355365.3|DPSE
OG0010345	LOC108083450|XP_017034707.1|DKIK	LOC4815843|XP_001355496.2|DPSE
OG0010346	LOC108076014|XP_017024160.1|DKIK	LOC4815524|XP_001355463.3|DPSE
OG0010347	LOC108079939|XP_017029972.1|DKIK	LOC4815556|XP_001355304.3|DPSE
OG0010348	LOC108072329|XP_017018904.1|DKIK	LOC4805057|XP_001361521.4|DPSE
OG0010349	LOC108080270|XP_017030424.1|DKIK	LOC6901130|XP_002134605.2|DPSE
OG0010350	LOC108084652|XP_017036455.1|DKIK	LOC4815172|XP_015041421.2|DPSE
OG0010351	LOC108080300|XP_017030462.1|DKIK	LOC4815566|XP_001355558.2|DPSE
OG0010352	LOC108074268|XP_017021727.1|DKIK	LOC4816034|XP_001355554.2|DPSE
OG0010353	LOC108080181|XP_017030318.1|DKIK	LOC6903644|XP_002136828.2|DPSE
OG0010354	LOC108071702|XP_017018007.1|DKIK	LOC4814802|XP_001354664.2|DPSE
OG0010355	LOC108071271|XP_017017454.1|DKIK	LOC4815933|XP_001355322.3|DPSE
OG0010356	LOC108083379|XP_017034615.1|DKIK	LOC6901017|XP_002134501.1|DPSE
OG0010357	LOC108085780|XP_017038019.1|DKIK	LOC4815463|XP_001355659.3|DPSE
OG0010358	LOC108071221|XP_017017394.1|DKIK	LOC6901222|XP_002133923.3|DPSE
OG0010359	LOC108076036|XP_017024185.1|DKIK	LOC4815975|XP_001355466.4|DPSE
OG0010360	LOC108080969|XP_017031371.1|DKIK	LOC4815578|XP_001355468.1|DPSE
OG0010361	LOC108079973|XP_017030029.1|DKIK	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC108080126|XP_017030249.1|DKIK	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC108071725|XP_017018038.1|DKIK	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC108083799|XP_017035215.1|DKIK	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC108083999|XP_017035501.1|DKIK	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC108085969|XP_017038255.1|DKIK	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC108079141|XP_017028878.1|DKIK	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC108079138|XP_017028874.1|DKIK	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC108080062|XP_017030134.1|DKIK	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC108080051|XP_017030119.1|DKIK	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC108080113|XP_017030233.1|DKIK	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC108071731|XP_017018045.1|DKIK	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC108071683|XP_017017976.1|DKIK	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC108085946|XP_017038222.1|DKIK	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC108085944|XP_017038220.1|DKIK	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC108079259|XP_017029037.1|DKIK	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC108074213|XP_017021644.1|DKIK	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC108076072|XP_017024268.1|DKIK	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC108085223|XP_017037246.1|DKIK	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC108074912|XP_017022629.1|DKIK	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC108074931|XP_017022649.1|DKIK	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC108074930|XP_017022648.1|DKIK	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC108074918|XP_017022637.1|DKIK	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC108084688|XP_017036513.1|DKIK	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC108077361|XP_017026144.1|DKIK	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC108075948|XP_017024083.1|DKIK	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC108077356|XP_017026137.1|DKIK	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC108082080|XP_017032862.1|DKIK	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC108082212|XP_017033031.1|DKIK	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC108072607|XP_017019319.1|DKIK	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC108072583|XP_017019280.1|DKIK	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC108082662|XP_017033649.1|DKIK	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC108075775|XP_017023823.1|DKIK	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC108082776|XP_017033798.1|DKIK	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC108082734|XP_017033729.1|DKIK	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC108075872|XP_017023968.1|DKIK	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC108085276|XP_017037315.1|DKIK	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC108077362|XP_017026145.1|DKIK	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC108070434|XP_017016396.1|DKIK	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC108070422|XP_017016369.1|DKIK	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC108070412|XP_017016357.1|DKIK	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC108077243|XP_017025992.1|DKIK	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC108077200|XP_017025937.1|DKIK	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC108072494|XP_017019149.1|DKIK	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC108072613|XP_017019325.1|DKIK	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC108072614|XP_017019327.1|DKIK	LOC4816766|XP_001356115.2|DPSE
OG0010407	LOC108082670|XP_017033657.1|DKIK	LOC4816243|XP_001355862.4|DPSE
OG0010409	LOC108075903|XP_017024011.1|DKIK	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC108075774|XP_017023822.1|DKIK	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC108075934|XP_017024065.1|DKIK	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC108074518|XP_017022085.1|DKIK	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC108074544|XP_017022127.1|DKIK	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC108074546|XP_017022130.1|DKIK	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC108072500|XP_017019156.1|DKIK	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC108076975|XP_017025517.1|DKIK	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC108076976|XP_017025518.1|DKIK	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC108077196|XP_017025930.1|DKIK	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC108076908|XP_017025437.1|DKIK	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC108072629|XP_017019348.1|DKIK, LOC108073074|XP_017020030.1|DKIK	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC108074305|XP_017021791.1|DKIK	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC108076998|XP_017025557.1|DKIK	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC108082726|XP_017033723.1|DKIK	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC108076973|XP_017025514.1|DKIK	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC108082706|XP_017033703.1|DKIK	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC108082717|XP_017033714.1|DKIK	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC108081369|XP_017032011.1|DKIK	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC108081401|XP_017032050.1|DKIK	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC108079590|XP_017029424.1|DKIK	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC108075824|XP_017023884.1|DKIK	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC108086172|XP_017038522.1|DKIK	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC108086167|XP_017038518.1|DKIK	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC108086083|XP_017038390.1|DKIK	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC108074535|XP_017022110.1|DKIK	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC108086232|XP_017038590.1|DKIK	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC108081999|XP_017032731.1|DKIK	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC108075874|XP_017023966.1|DKIK	LOC4816196|XP_001355776.2|DPSE
OG0010438	LOC108081859|XP_017032587.1|DKIK	LOC13036486|XP_033232591.1|DPSE, LOC6903213|XP_002132914.2|DPSE
OG0010439	LOC108081854|XP_017032584.1|DKIK	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC108076964|XP_017025504.1|DKIK	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC108076921|XP_017025454.1|DKIK	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC108080438|XP_017030662.1|DKIK	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC108086202|XP_017038553.1|DKIK	LOC4816452|XP_001356019.3|DPSE
