Orthogroup	DKIK.longest_only	DVIR.longest_only
OG0007534	LOC108082990|XP_017034102.1|DKIK	LOC6623043|XP_002048057.1|DVIR
OG0007535	LOC108075080|XP_017022851.1|DKIK	LOC6624336|XP_002047632.1|DVIR
OG0007536	LOC108084305|XP_017035957.1|DKIK	LOC6629867|XP_002053344.1|DVIR
OG0007537	LOC108075288|XP_017023171.1|DKIK	LOC6624625|XP_032290432.1|DVIR
OG0007538	LOC108075215|XP_017023043.1|DKIK	LOC6624635|XP_032290377.1|DVIR
OG0007539	LOC108082799|XP_017033838.1|DKIK	LOC6628396|XP_032294381.1|DVIR
OG0007540	LOC108086034|XP_017038340.1|DKIK	LOC6631056|XP_002054222.1|DVIR
OG0007541	LOC108080857|XP_017031250.1|DKIK	LOC6626317|XP_002049524.1|DVIR
OG0007542	LOC108085155|XP_017037180.1|DKIK	LOC6626592|XP_002049028.1|DVIR
OG0007543	LOC108085550|XP_017037675.1|DKIK	LOC6636258|XP_032290070.1|DVIR
OG0007544	LOC108074000|XP_017021343.1|DKIK	LOC6624261|XP_002048516.1|DVIR
OG0007545	LOC108082850|XP_017033912.1|DKIK	LOC6628392|XP_002051191.1|DVIR
OG0007546	LOC108085895|XP_017038149.1|DKIK	LOC6630936|XP_002053489.1|DVIR
OG0007547	LOC108082410|XP_017033247.1|DKIK	LOC6625782|XP_002049580.1|DVIR
OG0007548	LOC108079064|XP_017028764.1|DKIK	LOC6622995|XP_015030715.1|DVIR
OG0007549	LOC108083245|XP_017034440.1|DKIK	LOC6622620|XP_002048143.1|DVIR
OG0007550	LOC108084803|XP_017036649.1|DKIK	LOC6622587|XP_002047968.1|DVIR
OG0007551	LOC108076788|XP_017025284.1|DKIK	LOC6626308|XP_032292119.1|DVIR
OG0007552	LOC108079109|XP_017028840.1|DKIK	LOC6628726|XP_015028568.1|DVIR
OG0007553	LOC108085371|XP_017037434.1|DKIK	LOC6627322|XP_002051698.1|DVIR
OG0007554	LOC108078935|XP_017028572.1|DKIK	LOC6623799|XP_002046349.1|DVIR
OG0007555	LOC108076355|XP_017024640.1|DKIK	LOC6626492|XP_002049317.1|DVIR
OG0007556	LOC108070768|XP_017016855.1|DKIK	LOC6627196|XP_002049441.1|DVIR
OG0007557	LOC108070897|XP_017017031.1|DKIK	LOC6626002|XP_015029771.1|DVIR
OG0007558	LOC108072953|XP_017019869.1|DKIK	LOC6626850|XP_032292163.1|DVIR
OG0007559	LOC108074774|XP_017022441.1|DKIK	LOC6629197|XP_002051599.1|DVIR
OG0007560	LOC108075306|XP_017023198.1|DKIK	LOC6624485|XP_002048114.1|DVIR
OG0007561	LOC108085532|XP_017037654.1|DKIK	LOC6622095|XP_032290545.1|DVIR
OG0007562	LOC108073801|XP_017021061.1|DKIK	LOC6622298|XP_002047913.1|DVIR
OG0007563	LOC108080680|XP_017031001.1|DKIK	LOC6624439|XP_002048397.1|DVIR
OG0007564	LOC108075309|XP_017023202.1|DKIK	LOC6624457|XP_002047470.1|DVIR
OG0007565	LOC108073303|XP_017020349.1|DKIK	LOC6629492|XP_032288741.1|DVIR
OG0007566	LOC108076442|XP_017024799.1|DKIK	LOC6626957|XP_002049409.2|DVIR
OG0007567	LOC108085021|XP_017036955.1|DKIK	LOC6630477|XP_032294116.1|DVIR
OG0007568	LOC108081802|XP_017032527.1|DKIK	LOC6626992|XP_002049232.1|DVIR
OG0007569	LOC108076765|XP_017025254.1|DKIK	LOC6626046|XP_002049144.1|DVIR
OG0007570	LOC108081801|XP_017032525.1|DKIK	LOC6626993|XP_015029494.1|DVIR
OG0007571	LOC108081806|XP_017032531.1|DKIK	LOC6626859|XP_002049230.2|DVIR
OG0007572	LOC108081390|XP_017032037.1|DKIK	LOC6627134|XP_002048952.2|DVIR
OG0007573	LOC108082445|XP_017033305.1|DKIK	LOC6627191|XP_002049933.1|DVIR
OG0007574	LOC108076507|XP_017024896.1|DKIK	LOC6627089|XP_032291764.1|DVIR
OG0007575	LOC108082422|XP_017033276.1|DKIK	LOC6627154|XP_032293226.1|DVIR
OG0007576	LOC108079208|XP_017028961.1|DKIK	LOC6631402|XP_002055672.1|DVIR
OG0007577	LOC108083365|XP_017034597.1|DKIK	LOC6633879|XP_032295842.1|DVIR
OG0007578	LOC108072550|XP_017019213.1|DKIK	LOC6627865|XP_002052262.3|DVIR
OG0007579	LOC108070878|XP_017017010.1|DKIK	LOC6625652|XP_002049869.1|DVIR
OG0007580	LOC108083035|XP_017034154.1|DKIK	LOC6622508|XP_002048431.2|DVIR
OG0007581	LOC108077408|XP_017026197.1|DKIK	LOC6627702|XP_002051986.1|DVIR
OG0007582	LOC108071310|XP_017017505.1|DKIK	LOC6633052|XP_002056760.2|DVIR
OG0007583	LOC108072378|XP_017018967.1|DKIK	LOC6626955|XP_002049407.2|DVIR
OG0007584	LOC108079197|XP_017028948.1|DKIK	LOC6634487|XP_032296249.1|DVIR
OG0007585	LOC108073983|XP_017021323.1|DKIK	LOC6622598|XP_002047701.1|DVIR
OG0007586	LOC108085292|XP_017037338.1|DKIK	LOC6634318|XP_002057458.1|DVIR
OG0007587	LOC108078313|XP_017027595.1|DKIK	LOC6626558|XP_032292861.1|DVIR
OG0007588	LOC108083313|XP_017034540.1|DKIK	LOC6629164|XP_002052367.1|DVIR
OG0007589	LOC108083540|XP_017034873.1|DKIK	LOC6631888|XP_002055489.3|DVIR
OG0007590	LOC108072739|XP_017019494.1|DKIK	LOC6624250|XP_032290733.1|DVIR
OG0007591	LOC108078095|XP_017027178.1|DKIK	LOC6625111|XP_002049285.1|DVIR
OG0007592	LOC108078181|XP_017027336.1|DKIK	LOC6625492|XP_002048829.1|DVIR
OG0007593	LOC108083889|XP_017035370.1|DKIK	LOC6633683|XP_032295553.1|DVIR
OG0007594	LOC108078096|XP_017027179.1|DKIK	LOC6626734|XP_002049278.2|DVIR
OG0007595	LOC108076604|XP_017025007.1|DKIK	LOC6626043|XP_002049141.1|DVIR
OG0007596	LOC108078852|XP_017028436.1|DKIK	LOC6624510|XP_032290678.1|DVIR
OG0007597	LOC108080690|XP_017031016.1|DKIK	LOC6624214|XP_002048670.1|DVIR
OG0007598	LOC108082426|XP_017033285.1|DKIK	LOC6625297|XP_002049259.2|DVIR
OG0007599	LOC108075068|XP_017022839.1|DKIK	LOC116650070|XP_032289309.1|DVIR, LOC6622370|XP_002047492.1|DVIR
OG0007600	LOC108082989|XP_017034100.1|DKIK	LOC6622417|XP_002047496.1|DVIR
OG0007601	LOC108083022|XP_017034139.1|DKIK	LOC6622510|XP_032290811.1|DVIR
OG0007602	LOC108070390|XP_017016329.1|DKIK	LOC6624180|XP_002048652.1|DVIR
OG0007603	LOC108070482|XP_017016457.1|DKIK	LOC6624187|XP_032289945.1|DVIR
OG0007605	LOC108084757|XP_017036557.1|DKIK	LOC6622504|XP_032290669.1|DVIR
OG0007606	LOC108073794|XP_017021049.1|DKIK	LOC6623593|XP_015030397.1|DVIR
OG0007607	LOC108077823|XP_017026836.1|DKIK	LOC6630903|XP_032294943.1|DVIR
OG0007608	LOC108075208|XP_017023033.1|DKIK	LOC6622097|XP_002048078.1|DVIR
OG0007609	LOC108074145|XP_017021533.1|DKIK	LOC6631755|XP_002054923.1|DVIR
OG0007610	LOC108078455|XP_017027832.1|DKIK	LOC6626743|XP_032293048.1|DVIR
OG0007611	LOC108084524|XP_017036248.1|DKIK	LOC6636242|XP_015024054.1|DVIR
OG0007612	LOC108078412|XP_017027758.1|DKIK	LOC6625929|XP_002049298.1|DVIR
OG0007613	LOC108078134|XP_017027249.1|DKIK	LOC6626562|XP_002049812.3|DVIR
OG0007614	LOC108079840|XP_017029832.1|DKIK	LOC6623189|XP_002046103.1|DVIR
OG0007615	LOC108078777|XP_017028310.1|DKIK	LOC6623080|XP_002047262.1|DVIR
OG0007616	LOC108071429|XP_017017669.1|DKIK	LOC6630478|XP_002053754.1|DVIR
OG0007617	LOC108083739|XP_017035139.1|DKIK	LOC6624046|XP_032289975.1|DVIR
OG0007618	LOC108083014|XP_017034129.1|DKIK	LOC6623062|XP_032290663.1|DVIR
OG0007619	LOC108084800|XP_017036644.1|DKIK	LOC6622539|XP_015030560.1|DVIR
OG0007620	LOC108075171|XP_017022970.1|DKIK	LOC6624387|XP_032290003.1|DVIR
OG0007621	LOC108078431|XP_017027796.1|DKIK	LOC6625684|XP_002050317.1|DVIR
OG0007622	LOC108080637|XP_017030950.1|DKIK	LOC6624563|XP_015031514.2|DVIR
OG0007623	LOC108074993|XP_017022717.1|DKIK	LOC6623071|XP_032290667.1|DVIR
OG0007624	LOC108075064|XP_017022833.1|DKIK	LOC6622779|XP_002048083.1|DVIR
OG0007625	LOC108073958|XP_017021274.1|DKIK	LOC6623394|XP_032289881.1|DVIR
OG0007626	LOC108075091|XP_017022862.1|DKIK	LOC6622735|XP_002047031.1|DVIR
OG0007627	LOC108079811|XP_017029782.1|DKIK	LOC6622715|XP_002047030.1|DVIR
OG0007628	LOC108084517|XP_017036240.1|DKIK	LOC6636234|XP_002059748.1|DVIR
OG0007629	LOC108078773|XP_017028304.1|DKIK	LOC6624463|XP_002046602.1|DVIR
OG0007630	LOC108084321|XP_017035972.1|DKIK	LOC6630538|XP_002054603.3|DVIR
OG0007631	LOC108083746|XP_017035151.1|DKIK	LOC6633211|XP_002055976.1|DVIR
OG0007632	LOC108079043|XP_017028716.1|DKIK	LOC26531257|XP_032289262.1|DVIR, LOC116650579|XP_032290494.1|DVIR
OG0007633	LOC108082783|XP_017033810.1|DKIK	LOC6628338|XP_032294491.1|DVIR
OG0007634	LOC108077743|XP_017026696.1|DKIK	LOC6635211|XP_032295123.1|DVIR
OG0007635	LOC108085304|XP_017037350.1|DKIK	LOC6634335|XP_002057463.2|DVIR
OG0007636	LOC108085513|XP_017037626.1|DKIK	LOC6623997|XP_002047588.2|DVIR
OG0007637	LOC108083343|XP_017034579.1|DKIK	LOC6629073|XP_002052375.1|DVIR
OG0007638	LOC108079319|XP_017029101.1|DKIK	LOC6635929|XP_032292495.1|DVIR
OG0007639	LOC108080937|XP_017031330.1|DKIK, LOC108083582|XP_017034931.1|DKIK	LOC116649736|XP_032296490.1|DVIR
OG0007640	LOC108085138|XP_017037136.1|DKIK	LOC6626107|XP_002050511.1|DVIR
OG0007641	LOC108085443|XP_017037541.1|DKIK	LOC6629440|XP_002053157.1|DVIR
OG0007642	LOC108074732|XP_017022388.1|DKIK	LOC6626502|XP_002050871.1|DVIR, LOC6626366|XP_002050695.1|DVIR
OG0007643	LOC108081258|XP_017031840.1|DKIK	LOC6631100|XP_032291097.1|DVIR
OG0007644	LOC108077709|XP_017026642.1|DKIK	LOC6630946|XP_002054048.1|DVIR
OG0007645	LOC108080978|XP_017031393.1|DKIK	LOC6633228|XP_002056286.1|DVIR
OG0007646	LOC108081986|XP_017032713.1|DKIK	LOC6627715|XP_002051637.1|DVIR
OG0007647	LOC108082807|XP_017033855.1|DKIK	LOC6628324|XP_032293662.1|DVIR
OG0007648	LOC108078359|XP_017027667.1|DKIK	LOC6627176|XP_002050394.2|DVIR
OG0007649	LOC108078929|XP_017028566.1|DKIK	LOC6623445|XP_002047281.1|DVIR
OG0007650	LOC108076579|XP_017024977.1|DKIK	LOC6626400|XP_002049137.3|DVIR
OG0007651	LOC108079717|XP_017029615.1|DKIK	LOC26531350|XP_032296644.1|DVIR
OG0007652	LOC108078498|XP_017027884.1|DKIK	LOC26531799|XP_015024750.1|DVIR, LOC26530875|XP_015024747.1|DVIR
OG0007653	LOC108077934|XP_017026964.1|DKIK, LOC108078361|XP_017027675.1|DKIK	LOC116650469|XP_032290030.1|DVIR, LOC6622547|XP_002048436.1|DVIR
OG0007654	LOC108075121|XP_017022892.1|DKIK	LOC6623165|XP_002047745.1|DVIR
OG0007655	LOC108082286|XP_017033106.1|DKIK	LOC6635353|XP_002058899.2|DVIR, LOC6627181|XP_002049746.2|DVIR, LOC6622686|XP_032289987.1|DVIR
OG0007657	LOC108077581|XP_017026465.1|DKIK, LOC108084012|XP_017035514.1|DKIK	LOC26531719|XP_015027927.2|DVIR, LOC116651929|XP_032295313.1|DVIR
OG0007660	LOC108081503|XP_017032211.1|DKIK	LOC6630266|XP_002053425.1|DVIR, LOC6630265|XP_002053424.1|DVIR
OG0007664	LOC108072955|XP_017019911.1|DKIK	LOC6630004|XP_002054766.2|DVIR
OG0007665	LOC108085767|XP_017037999.1|DKIK	LOC6631934|XP_002055481.2|DVIR, LOC116652020|XP_032295559.1|DVIR
OG0007666	LOC108085752|XP_017037979.1|DKIK	LOC6631832|XP_032295848.1|DVIR
OG0007667	LOC108079378|XP_017029187.1|DKIK	LOC6631313|XP_002055056.1|DVIR
OG0007668	LOC108074800|XP_017022474.1|DKIK	LOC6634313|XP_002057563.1|DVIR
OG0007669	LOC108074252|XP_017021706.1|DKIK	LOC6631857|XP_032295556.1|DVIR
OG0007670	LOC108074250|XP_017021705.1|DKIK	LOC6631856|XP_002055200.1|DVIR
OG0007671	LOC108071822|XP_017018217.1|DKIK	LOC6632121|XP_002055259.1|DVIR
OG0007672	LOC108076079|XP_017024280.1|DKIK	LOC6632059|XP_002055112.1|DVIR
OG0007673	LOC108085010|XP_017036938.1|DKIK	LOC6629756|XP_002053898.3|DVIR
OG0007674	LOC108083833|XP_017035296.1|DKIK	LOC6632172|XP_032295987.1|DVIR
OG0007675	LOC108071750|XP_017018063.1|DKIK	LOC6631532|XP_002055339.1|DVIR
OG0007676	LOC108083595|XP_017034947.1|DKIK	LOC6635453|XP_002059055.1|DVIR
OG0007677	LOC108080305|XP_017030468.1|DKIK	LOC6633632|XP_002057276.2|DVIR
OG0007678	LOC108083505|XP_017034802.1|DKIK	LOC6631910|XP_002055591.1|DVIR
OG0007679	LOC108083466|XP_017034739.1|DKIK	LOC6631914|XP_002055595.1|DVIR
OG0007680	LOC108075922|XP_017024046.1|DKIK	LOC6634189|XP_015025182.1|DVIR
OG0007681	LOC108084615|XP_017036389.1|DKIK	LOC6632227|XP_002055875.1|DVIR
OG0007682	LOC108071726|XP_017018040.1|DKIK	LOC6631477|XP_032295896.1|DVIR
OG0007683	LOC108083484|XP_017034769.1|DKIK	LOC6634489|XP_002058227.1|DVIR, LOC116652290|XP_032296487.1|DVIR
OG0007684	LOC108071696|XP_017017999.1|DKIK	LOC6631530|XP_002055337.1|DVIR
OG0007685	LOC108071763|XP_017018086.1|DKIK	LOC6632155|XP_032295571.1|DVIR
OG0007686	LOC108075284|XP_017023163.1|DKIK	LOC6631415|XP_002055424.1|DVIR
OG0007687	LOC108084635|XP_017036415.1|DKIK	LOC6634396|XP_032296275.1|DVIR
OG0007688	LOC108084556|XP_017036297.1|DKIK	LOC6635010|XP_002058654.1|DVIR
OG0007689	LOC108080162|XP_017030294.1|DKIK	LOC6631966|XP_002055229.1|DVIR
OG0007690	LOC108079218|XP_017028982.1|DKIK	LOC6631389|XP_015026605.1|DVIR
OG0007691	LOC108077836|XP_017026851.1|DKIK	LOC6632934|XP_002056121.1|DVIR
OG0007692	LOC108079198|XP_017028949.1|DKIK	LOC6631456|XP_002055544.2|DVIR
OG0007693	LOC108085231|XP_017037259.1|DKIK	LOC6631539|XP_002055063.1|DVIR
OG0007694	LOC108083092|XP_017034232.1|DKIK	LOC6623089|XP_002048238.1|DVIR
OG0007695	LOC108080392|XP_017030609.1|DKIK	LOC6633644|XP_032289088.1|DVIR
OG0007696	LOC108085503|XP_017037612.1|DKIK	LOC6622846|XP_002048026.2|DVIR
OG0007697	LOC108078875|XP_017028489.1|DKIK	LOC6622215|XP_002046087.1|DVIR
OG0007698	LOC108079419|XP_017029235.1|DKIK	LOC6633828|XP_002057107.2|DVIR
OG0007699	LOC108071711|XP_017018021.1|DKIK	LOC6634653|XP_002058106.2|DVIR
OG0007700	LOC108083548|XP_017034882.1|DKIK	LOC6633396|XP_002057206.1|DVIR
OG0007701	LOC108070827|XP_017016938.1|DKIK	LOC6633608|XP_032289038.1|DVIR
OG0007702	LOC108076076|XP_017024276.1|DKIK	LOC6631448|XP_002054959.1|DVIR
OG0007703	LOC108080397|XP_017030613.1|DKIK	LOC6634531|XP_002057960.2|DVIR
OG0007704	LOC108085321|XP_017037366.1|DKIK	LOC6632877|XP_032289507.1|DVIR
OG0007705	LOC108082939|XP_017034035.1|DKIK	LOC6636720|XP_002060193.1|DVIR
OG0007706	LOC108080380|XP_017030591.1|DKIK	LOC6635496|XP_002059085.2|DVIR
OG0007707	LOC108071775|XP_017018109.1|DKIK	LOC6631926|XP_032295584.1|DVIR
OG0007708	LOC108079409|XP_017029225.1|DKIK	LOC6632141|XP_015026433.2|DVIR
OG0007709	LOC108083576|XP_017034922.1|DKIK	LOC6636142|XP_002059536.2|DVIR
OG0007710	LOC108075220|XP_017023051.1|DKIK	LOC6631429|XP_002055537.2|DVIR
OG0007711	LOC108077084|XP_017025744.1|DKIK	LOC6631983|XP_002055608.1|DVIR
OG0007712	LOC108071118|XP_017017298.1|DKIK	LOC6634444|XP_002058059.1|DVIR
OG0007713	LOC108083801|XP_017035218.1|DKIK	LOC6633728|XP_032296623.1|DVIR
OG0007714	LOC108074157|XP_017021553.1|DKIK	LOC6631589|XP_002055441.1|DVIR
OG0007715	LOC108079247|XP_017029024.1|DKIK	LOC6631675|XP_002055001.1|DVIR
OG0007716	LOC108079387|XP_017029199.1|DKIK	LOC6631949|XP_002055401.3|DVIR
OG0007717	LOC108083052|XP_017034172.1|DKIK	LOC6632918|XP_002055921.2|DVIR
OG0007718	LOC108079960|XP_017030010.1|DKIK	LOC6634694|XP_002058305.1|DVIR
OG0007719	LOC108083828|XP_017035280.1|DKIK	LOC6631897|XP_015026641.1|DVIR
OG0007720	LOC108083905|XP_017035390.1|DKIK	LOC6631862|XP_032295869.1|DVIR
OG0007721	LOC108080156|XP_017030283.1|DKIK	LOC6631564|XP_015026360.1|DVIR
OG0007722	LOC108080050|XP_017030117.1|DKIK	LOC6631566|XP_002055553.2|DVIR
OG0007723	LOC108080065|XP_017030139.1|DKIK	LOC6631618|XP_032295954.1|DVIR
OG0007724	LOC108074345|XP_017021858.1|DKIK	LOC6627853|XP_002052848.1|DVIR
OG0007725	LOC108083959|XP_017035455.1|DKIK	LOC6631785|XP_032295724.1|DVIR
OG0007726	LOC108079335|XP_017029127.1|DKIK	LOC6636021|XP_002059545.1|DVIR
OG0007727	LOC108083528|XP_017034851.1|DKIK	LOC6636140|XP_002059534.1|DVIR
OG0007728	LOC108084484|XP_017036200.1|DKIK	LOC6636045|XP_032295971.1|DVIR
OG0007729	LOC108079150|XP_017028887.1|DKIK	LOC6636171|XP_002059557.1|DVIR
OG0007730	LOC108084490|XP_017036212.1|DKIK	LOC6636044|XP_002059571.1|DVIR
OG0007731	LOC108071486|XP_017017733.1|DKIK	LOC6624531|XP_015031245.1|DVIR
OG0007732	LOC108080169|XP_017030302.1|DKIK	LOC6632057|XP_002055110.1|DVIR
OG0007733	LOC108071792|XP_017018161.1|DKIK	LOC6631985|XP_002055610.1|DVIR
OG0007734	LOC108071705|XP_017018011.1|DKIK	LOC6631989|XP_002055614.1|DVIR
OG0007735	LOC108083452|XP_017034711.1|DKIK	LOC6631305|XP_002055048.1|DVIR
OG0007736	LOC108079424|XP_017029244.1|DKIK	LOC6634687|XP_032289214.1|DVIR
OG0007737	LOC108071342|XP_017017557.1|DKIK	LOC6629966|XP_015027598.1|DVIR
OG0007738	LOC108071328|XP_017017530.1|DKIK	LOC6630958|XP_015027762.1|DVIR
OG0007739	LOC108082948|XP_017034053.1|DKIK	LOC6631646|XP_002055365.2|DVIR
OG0007740	LOC108079271|XP_017029054.1|DKIK	LOC6633417|XP_032296305.1|DVIR
OG0007741	LOC108080524|XP_017030804.1|DKIK	LOC6636088|XP_032296154.1|DVIR
OG0007742	LOC108071829|XP_017018226.1|DKIK	LOC6636672|XP_002060150.1|DVIR
OG0007743	LOC108074367|XP_017021881.1|DKIK	LOC6633134|XP_032288805.1|DVIR
OG0007744	LOC108076099|XP_017024315.1|DKIK	LOC26531712|XP_015031785.1|DVIR
OG0007745	LOC108083931|XP_017035421.1|DKIK	LOC6632591|XP_032289445.1|DVIR
OG0007746	LOC108085055|XP_017037004.1|DKIK	LOC6631273|XP_002054057.1|DVIR
OG0007747	LOC108082931|XP_017034022.1|DKIK	LOC6636161|XP_032296225.1|DVIR
OG0007748	LOC108080053|XP_017030123.1|DKIK	LOC6631900|XP_032295929.1|DVIR
OG0007749	LOC108083429|XP_017034673.1|DKIK	LOC6634528|XP_002057957.1|DVIR
OG0007750	LOC108073723|XP_017020958.1|DKIK	LOC6630200|XP_032296222.1|DVIR
OG0007751	LOC108074316|XP_017021801.1|DKIK	LOC6628194|XP_002052853.1|DVIR
OG0007752	LOC108079458|XP_017029286.1|DKIK	LOC6631311|XP_002055054.1|DVIR
OG0007753	LOC108080107|XP_017030211.1|DKIK	LOC6631828|XP_002055470.1|DVIR
OG0007754	LOC108071785|XP_017018137.1|DKIK	LOC6631874|XP_002055031.1|DVIR
OG0007755	LOC108071732|XP_017018046.1|DKIK	LOC6631750|XP_002055029.2|DVIR
OG0007756	LOC108083578|XP_017034926.1|DKIK	LOC6633689|XP_002057006.2|DVIR
OG0007757	LOC108071748|XP_017018061.1|DKIK	LOC6633388|XP_032296392.1|DVIR
OG0007758	LOC108079981|XP_017030035.1|DKIK	LOC6634211|XP_002057804.2|DVIR
OG0007759	LOC108079320|XP_017029102.1|DKIK, LOC108073730|XP_017020978.1|DKIK	LOC6629496|XP_002054516.1|DVIR
OG0007760	LOC108079348|XP_017029144.1|DKIK	LOC6631775|XP_032296015.1|DVIR
OG0007761	LOC108071823|XP_017018219.1|DKIK	LOC6631449|XP_002055025.3|DVIR
OG0007762	LOC108071817|XP_017018210.1|DKIK	LOC6631469|XP_002055026.1|DVIR
OG0007763	LOC108074330|XP_017021828.1|DKIK	LOC6628198|XP_002052857.3|DVIR
OG0007764	LOC108079321|XP_017029103.1|DKIK	LOC6633725|XP_002057090.2|DVIR
OG0007765	LOC108079331|XP_017029122.1|DKIK	LOC6633724|XP_002057089.1|DVIR
OG0007766	LOC108074113|XP_017021500.1|DKIK	LOC6632252|XP_015026047.1|DVIR
OG0007767	LOC108075357|XP_017023257.1|DKIK	LOC6636208|XP_032290092.1|DVIR
OG0007768	LOC108079462|XP_017029292.1|DKIK	LOC6631773|XP_002055181.1|DVIR
OG0007769	LOC108080530|XP_017030818.1|DKIK	LOC6634768|XP_002058007.1|DVIR
OG0007770	LOC108077185|XP_017025916.1|DKIK	LOC6634770|XP_015025035.1|DVIR
OG0007771	LOC108085248|XP_017037284.1|DKIK	LOC6628657|XP_002051507.2|DVIR
OG0007772	LOC108079451|XP_017029274.1|DKIK	LOC6633572|XP_002057076.1|DVIR
OG0007773	LOC108075913|XP_017024030.1|DKIK	LOC6628919|XP_002051387.1|DVIR
OG0007774	LOC108078425|XP_017027782.1|DKIK	LOC6623059|XP_002046678.1|DVIR
OG0007775	LOC108077073|XP_017025733.1|DKIK	LOC6631663|XP_002054941.1|DVIR
OG0007776	LOC108083397|XP_017034638.1|DKIK	LOC6632002|XP_002055094.2|DVIR
OG0007777	LOC108080125|XP_017030245.1|DKIK	LOC6631826|XP_032295850.1|DVIR
OG0007778	LOC108079202|XP_017028955.1|DKIK	LOC6634460|XP_002057948.2|DVIR
OG0007779	LOC108084430|XP_017036126.1|DKIK	LOC6623872|XP_002046231.1|DVIR
OG0007780	LOC108080130|XP_017030250.1|DKIK	LOC6636695|XP_002060115.1|DVIR
OG0007781	LOC108079950|XP_017029993.1|DKIK	LOC6634645|XP_032296453.1|DVIR
OG0007782	LOC108083871|XP_017035349.1|DKIK	LOC6633704|XP_002057299.1|DVIR
OG0007783	LOC108079147|XP_017028883.1|DKIK	LOC6634509|XP_002058279.1|DVIR
OG0007784	LOC108077759|XP_017026729.1|DKIK	LOC6631034|XP_002054125.2|DVIR
OG0007785	LOC108083545|XP_017034879.1|DKIK	LOC6633482|XP_032296622.1|DVIR
OG0007786	LOC108074267|XP_017021726.1|DKIK	LOC6628305|XP_032294257.1|DVIR
OG0007787	LOC108077639|XP_017026542.1|DKIK	LOC6635215|XP_032294790.1|DVIR
OG0007788	LOC108084182|XP_017035762.1|DKIK	LOC6630566|XP_002054383.1|DVIR
OG0007789	LOC108071245|XP_017017419.1|DKIK	LOC6635142|XP_032294903.1|DVIR
OG0007790	LOC108083961|XP_017035457.1|DKIK	LOC6632759|XP_032288739.1|DVIR
OG0007791	LOC108079964|XP_017030014.1|DKIK, LOC108083980|XP_017035480.1|DKIK	LOC6632213|XP_015025929.1|DVIR
OG0007792	LOC108077009|XP_017025578.1|DKIK	LOC6634427|XP_002057939.1|DVIR
OG0007793	LOC108077724|XP_017026667.1|DKIK	LOC6629960|XP_002053618.2|DVIR
OG0007794	LOC108079399|XP_017029213.1|DKIK	LOC6634682|XP_002057998.1|DVIR
OG0007795	LOC108074909|XP_017022627.1|DKIK	LOC6633791|XP_002056963.2|DVIR
OG0007796	LOC108073521|XP_017020689.1|DKIK	LOC6632886|XP_002055789.1|DVIR
OG0007797	LOC108085871|XP_017038118.1|DKIK	LOC6632620|XP_002056102.2|DVIR
OG0007798	LOC108085872|XP_017038120.1|DKIK	LOC6632429|XP_002056101.1|DVIR
OG0007799	LOC108084258|XP_017035890.1|DKIK	LOC6635189|XP_002058388.1|DVIR
OG0007800	LOC108075408|XP_017023322.1|DKIK	LOC6630920|XP_002053779.1|DVIR
OG0007801	LOC108073495|XP_017020644.1|DKIK	LOC6635271|XP_015024778.2|DVIR
OG0007802	LOC108073423|XP_017020531.1|DKIK	LOC26531808|XP_015027947.1|DVIR
OG0007803	LOC108085662|XP_017037841.1|DKIK	LOC6634979|XP_032295000.1|DVIR
OG0007804	LOC108074150|XP_017021539.1|DKIK	LOC6635470|XP_002058978.2|DVIR
OG0007805	LOC108080150|XP_017030277.1|DKIK	LOC6635468|XP_002058976.1|DVIR
OG0007806	LOC108080149|XP_017030276.1|DKIK	LOC6635467|XP_002058975.1|DVIR
OG0007808	LOC108073329|XP_017020378.1|DKIK	LOC6630859|XP_002052954.2|DVIR
OG0007809	LOC108074170|XP_017021589.1|DKIK	LOC6634409|XP_002057930.1|DVIR
OG0007810	LOC108079968|XP_017030021.1|DKIK, LOC108077332|XP_017026108.1|DKIK	LOC6634182|XP_002057440.1|DVIR
OG0007811	LOC108084940|XP_017036827.1|DKIK	LOC6631142|XP_032288929.1|DVIR
OG0007812	LOC108071851|XP_017018255.1|DKIK	LOC6635542|XP_032296263.1|DVIR
OG0007813	LOC108075583|XP_017023590.1|DKIK	LOC6632508|XP_002056013.2|DVIR
OG0007814	LOC108083585|XP_017034933.1|DKIK	LOC6633875|XP_002057386.1|DVIR
OG0007815	LOC108077020|XP_017025616.1|DKIK	LOC6631851|XP_002055587.1|DVIR
OG0007816	LOC108075101|XP_017022872.1|DKIK	LOC6624673|XP_002047610.2|DVIR
OG0007817	LOC108070703|XP_017016781.1|DKIK	LOC6629425|XP_002054357.1|DVIR
OG0007818	LOC108084627|XP_017036405.1|DKIK	LOC6635153|XP_002058637.3|DVIR
OG0007819	LOC108083416|XP_017034660.1|DKIK	LOC6634557|XP_002057974.1|DVIR
OG0007820	LOC108086036|XP_017038342.1|DKIK	LOC6631044|XP_002054218.2|DVIR
OG0007821	LOC108085918|XP_017038182.1|DKIK	LOC6632430|XP_002056160.1|DVIR
OG0007822	LOC108085917|XP_017038180.1|DKIK	LOC6632431|XP_002056161.1|DVIR
OG0007823	LOC108085898|XP_017038151.1|DKIK	LOC6632433|XP_002056163.1|DVIR
OG0007824	LOC108075716|XP_017023743.1|DKIK	LOC6635035|XP_032295328.1|DVIR
