Orthogroup	DKIK.longest_only	AAEG.longest_only
OG0007335	LOC108078873|XP_017028483.1|DKIK	LOC5566725|XP_021709649.1|AAEG
OG0007336	LOC108084637|XP_017036413.1|DKIK, LOC108080515|XP_017030783.1|DKIK	LOC5575800|XP_001662226.1|AAEG
OG0007337	LOC108077540|XP_017026419.1|DKIK	LOC5575804|XP_021705389.1|AAEG
OG0007338	LOC108073764|XP_017021019.1|DKIK	LOC110679216|XP_021709049.1|AAEG
OG0007339	LOC108081115|XP_017031606.1|DKIK	LOC5578457|XP_001656979.1|AAEG
OG0007340	LOC108084812|XP_017036660.1|DKIK	LOC110679566|XP_021710257.1|AAEG
OG0007341	LOC108075606|XP_017023626.1|DKIK	LOC5578440|XP_001656957.2|AAEG
OG0007342	LOC108070724|XP_017016810.1|DKIK	LOC5578435|XP_021705068.1|AAEG
OG0007343	LOC108073192|XP_017020193.1|DKIK	LOC5563970|XP_001648279.1|AAEG
OG0007344	LOC108074393|XP_017021907.1|DKIK	LOC5563952|XP_001648280.1|AAEG
OG0007345	LOC108073194|XP_017020197.1|DKIK	LOC5563989|XP_021708266.1|AAEG
OG0007346	LOC108078652|XP_017028069.1|DKIK	LOC5563984|XP_001648287.1|AAEG
OG0007347	LOC108079191|XP_017028937.1|DKIK	LOC5563951|XP_021710660.1|AAEG
OG0007348	LOC108079187|XP_017028933.1|DKIK	LOC5563966|XP_021710641.1|AAEG
OG0007349	LOC108079180|XP_017028920.1|DKIK	LOC5563975|XP_001648300.1|AAEG
OG0007350	LOC108085068|XP_017037023.1|DKIK	LOC5563967|XP_001648309.2|AAEG
OG0007351	LOC108072780|XP_017019549.1|DKIK	LOC5574129|XP_021709848.1|AAEG
OG0007352	LOC108078176|XP_017027329.1|DKIK	LOC110679294|XP_021709301.1|AAEG
OG0007353	LOC108084345|XP_017035996.1|DKIK	LOC5574138|XP_001661208.1|AAEG
OG0007354	LOC108083586|XP_017034934.1|DKIK	LOC5579952|XP_001652243.1|AAEG
OG0007355	LOC108085424|XP_017037496.1|DKIK	LOC5579950|XP_021710015.1|AAEG
OG0007356	LOC108078124|XP_017027236.1|DKIK	LOC5579945|XP_021704391.1|AAEG
OG0007357	LOC108081022|XP_017031461.1|DKIK	LOC5579940|XP_021707837.1|AAEG
OG0007358	LOC108081225|XP_017031791.1|DKIK	LOC5579939|XP_021706060.1|AAEG
OG0007359	LOC108083973|XP_017035472.1|DKIK	LOC5568668|XP_021708806.1|AAEG
OG0007360	LOC108075535|XP_017023522.1|DKIK	LOC5577818|XP_001663588.1|AAEG
OG0007361	LOC108076045|XP_017024193.1|DKIK	LOC5567168|XP_021709738.1|AAEG
OG0007362	LOC108082693|XP_017033687.1|DKIK	LOC5567166|XP_021707169.1|AAEG
OG0007363	LOC108080553|XP_017030846.1|DKIK	LOC5571591|XP_001659794.1|AAEG
OG0007364	LOC108080296|XP_017030454.1|DKIK	LOC5571586|XP_021704149.1|AAEG
OG0007365	LOC108080398|XP_017030614.1|DKIK	LOC5573608|XP_021706205.1|AAEG
OG0007366	LOC108084325|XP_017035976.1|DKIK	LOC5573601|XP_001654735.1|AAEG
OG0007367	LOC108072640|XP_017019358.1|DKIK	LOC5573599|XP_001654733.2|AAEG
OG0007368	LOC108084886|XP_017036771.1|DKIK	LOC5573578|XP_001654712.2|AAEG
OG0007369	LOC108085446|XP_017037545.1|DKIK	LOC5573569|XP_021707171.1|AAEG
OG0007370	LOC108078108|XP_017027201.1|DKIK	LOC5573565|XP_001654697.2|AAEG
OG0007371	LOC108075752|XP_017023796.1|DKIK	LOC5578548|XP_021706024.1|AAEG
OG0007372	LOC108072136|XP_017018664.1|DKIK	LOC5577339|XP_001656416.2|AAEG
OG0007373	LOC108071161|XP_017017333.1|DKIK	LOC5577341|XP_001656418.2|AAEG
OG0007374	LOC108071772|XP_017018107.1|DKIK	LOC5577355|XP_021707870.1|AAEG
OG0007375	LOC108074938|XP_017022658.1|DKIK	LOC5577374|XP_021711576.1|AAEG
OG0007376	LOC108079207|XP_017028959.1|DKIK	LOC5577380|XP_021704597.1|AAEG
OG0007377	LOC108084472|XP_017036175.1|DKIK	LOC5570989|XP_001659450.1|AAEG
OG0007378	LOC108083845|XP_017035312.1|DKIK	LOC5570991|XP_021706843.1|AAEG
OG0007379	LOC108080538|XP_017030830.1|DKIK	LOC5574167|XP_021709052.1|AAEG
OG0007380	LOC108080531|XP_017030819.1|DKIK	LOC5568845|XP_001652572.1|AAEG
OG0007381	LOC108080513|XP_017030779.1|DKIK	LOC5566951|XP_021705976.1|AAEG
OG0007382	LOC108083430|XP_017034674.1|DKIK	LOC5575048|XP_001655485.2|AAEG
OG0007383	LOC108085763|XP_017037993.1|DKIK	LOC5575043|XP_021705130.1|AAEG
OG0007384	LOC108083433|XP_017034677.1|DKIK	LOC5574429|XP_001661446.1|AAEG
OG0007385	LOC108079938|XP_017029971.1|DKIK	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG
OG0007386	LOC108076121|XP_017024339.1|DKIK	LOC5578298|XP_001656880.1|AAEG
OG0007387	LOC108084943|XP_017036834.1|DKIK	LOC5578294|XP_001656879.1|AAEG
OG0007388	LOC108084532|XP_017036261.1|DKIK	LOC5578293|XP_021710115.1|AAEG
OG0007389	LOC108081532|XP_017032239.1|DKIK	LOC5568516|XP_001652340.2|AAEG
OG0007390	LOC108083523|XP_017034843.1|DKIK	LOC5569012|XP_021705484.1|AAEG
OG0007391	LOC108073398|XP_017020478.1|DKIK	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG
OG0007392	LOC108080339|XP_017030528.1|DKIK	LOC5569017|XP_021704299.1|AAEG
OG0007393	LOC108073237|XP_017020276.1|DKIK	LOC5568995|XP_021704770.1|AAEG
OG0007394	LOC108080307|XP_017030470.1|DKIK	LOC5568986|XP_021708469.1|AAEG
OG0007395	LOC108080153|XP_017030280.1|DKIK	LOC5579528|XP_021709661.1|AAEG
OG0007396	LOC108075563|XP_017023567.1|DKIK	LOC5570800|XP_021705516.1|AAEG
OG0007397	LOC108077320|XP_017026097.1|DKIK	LOC5570798|XP_021705518.1|AAEG
OG0007398	LOC108072966|XP_017019886.1|DKIK	LOC5571749|XP_021705050.1|AAEG
OG0007399	LOC108074943|XP_017022663.1|DKIK	LOC110677735|XP_021704644.1|AAEG
OG0007400	LOC108084623|XP_017036404.1|DKIK	LOC5571753|XP_021705202.1|AAEG
OG0007401	LOC108079995|XP_017030050.1|DKIK	LOC5568207|XP_021709882.1|AAEG
OG0007402	LOC108084377|XP_017036052.1|DKIK	LOC5576157|XP_001662506.1|AAEG
OG0007403	LOC108084348|XP_017036000.1|DKIK	LOC5576158|XP_021709328.1|AAEG
OG0007404	LOC108084368|XP_017036038.1|DKIK	LOC5580158|XP_021706441.1|AAEG
OG0007405	LOC108071307|XP_017017502.1|DKIK	LOC5580157|XP_021709392.1|AAEG
OG0007406	LOC108081142|XP_017031669.1|DKIK	LOC5578821|XP_021705169.1|AAEG
OG0007407	LOC108074432|XP_017021963.1|DKIK	LOC5572473|XP_021705138.1|AAEG
OG0007408	LOC108085549|XP_017037674.1|DKIK	LOC5572474|XP_021706089.1|AAEG
OG0007409	LOC108077145|XP_017025854.1|DKIK	LOC5572472|XP_021706926.1|AAEG
OG0007410	LOC108083873|XP_017035351.1|DKIK	LOC5564766|XP_021710614.1|AAEG
OG0007411	LOC108084645|XP_017036425.1|DKIK	LOC5564791|XP_001649135.1|AAEG
OG0007412	LOC108079947|XP_017029991.1|DKIK	LOC5564792|XP_021704882.1|AAEG
OG0007413	LOC108085140|XP_017037148.1|DKIK	LOC5564786|XP_021707615.1|AAEG
OG0007414	LOC108080393|XP_017030610.1|DKIK	LOC5572854|XP_001660613.1|AAEG
OG0007415	LOC108083376|XP_017034611.1|DKIK	LOC5572248|XP_001653936.2|AAEG
OG0007416	LOC108080516|XP_017030784.1|DKIK	LOC110679171|XP_021708955.1|AAEG
OG0007417	LOC108071235|XP_017017407.1|DKIK	LOC5572250|XP_021705174.1|AAEG
OG0007418	LOC108073017|XP_017019964.1|DKIK	LOC5570007|XP_001658896.1|AAEG
OG0007419	LOC108077786|XP_017026776.1|DKIK	LOC5570016|XP_021708975.1|AAEG
OG0007420	LOC108078259|XP_017027486.1|DKIK	LOC5570019|XP_001658909.2|AAEG
OG0007421	LOC108071685|XP_017017978.1|DKIK	LOC5570029|XP_021707656.1|AAEG
OG0007422	LOC108085751|XP_017037976.1|DKIK	LOC5570057|XP_001658936.1|AAEG
OG0007423	LOC108083835|XP_017035301.1|DKIK	LOC5570048|XP_001658939.1|AAEG
OG0007424	LOC108083090|XP_017034227.1|DKIK	LOC5570052|XP_001658945.1|AAEG
OG0007425	LOC108083243|XP_017034438.1|DKIK	LOC5568012|XP_001657829.2|AAEG
OG0007426	LOC108071803|XP_017018183.1|DKIK	LOC5568030|XP_001657833.1|AAEG
OG0007427	LOC108076077|XP_017024277.1|DKIK	LOC5568014|XP_001657836.1|AAEG
OG0007428	LOC108083442|XP_017034687.1|DKIK	LOC5579847|XP_021709810.1|AAEG
OG0007429	LOC108085168|XP_017037189.1|DKIK	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG
OG0007430	LOC108071518|XP_017017776.1|DKIK	LOC5570804|XP_001653312.1|AAEG
OG0007431	LOC108077172|XP_017025897.1|DKIK	LOC5570809|XP_001653316.2|AAEG
OG0007432	LOC108072658|XP_017019384.1|DKIK	LOC5570812|XP_001653319.2|AAEG
OG0007433	LOC108083488|XP_017034775.1|DKIK	LOC5573030|XP_021707220.1|AAEG
OG0007434	LOC108073961|XP_017021287.1|DKIK	LOC5575487|XP_021709351.1|AAEG
OG0007435	LOC108073971|XP_017021303.1|DKIK	LOC5572120|XP_021710768.1|AAEG
OG0007436	LOC108075094|XP_017022866.1|DKIK	LOC5570577|XP_001653246.2|AAEG
OG0007437	LOC108072720|XP_017019468.1|DKIK	LOC5570560|XP_021704717.1|AAEG
OG0007438	LOC108083055|XP_017034173.1|DKIK	LOC5574448|XP_021704617.1|AAEG
OG0007439	LOC108079285|XP_017029071.1|DKIK	LOC5572991|XP_021705663.1|AAEG
OG0007440	LOC108074211|XP_017021639.1|DKIK	LOC5572987|XP_001654314.2|AAEG
OG0007441	LOC108082536|XP_017033460.1|DKIK	LOC5576234|XP_001656012.2|AAEG
OG0007442	LOC108084849|XP_017036717.1|DKIK	LOC5576227|XP_001656005.2|AAEG
OG0007443	LOC108076390|XP_017024716.1|DKIK	LOC5576226|XP_001656004.2|AAEG
OG0007444	LOC108076419|XP_017024749.1|DKIK	LOC5576223|XP_001656001.1|AAEG
OG0007445	LOC108076418|XP_017024747.1|DKIK	LOC5576222|XP_001656000.1|AAEG
OG0007446	LOC108082812|XP_017033860.1|DKIK	LOC5576219|XP_001655996.2|AAEG
OG0007447	LOC108074278|XP_017021743.1|DKIK	LOC5576215|XP_001655992.1|AAEG
OG0007448	LOC108078486|XP_017027858.1|DKIK	LOC5576211|XP_021706461.1|AAEG
OG0007449	LOC108073778|XP_017021034.1|DKIK	LOC5568381|XP_021708763.1|AAEG
OG0007450	LOC108081392|XP_017032039.1|DKIK	LOC5568395|XP_001658032.1|AAEG
OG0007451	LOC108083657|XP_017035017.1|DKIK	LOC5568388|XP_021711083.1|AAEG
OG0007452	LOC108083656|XP_017035016.1|DKIK	LOC5563848|XP_021705412.1|AAEG
OG0007453	LOC108073954|XP_017021269.1|DKIK	LOC5576407|XP_021710239.1|AAEG
OG0007454	LOC108083101|XP_017034247.1|DKIK	LOC5579298|XP_001647606.2|AAEG
OG0007455	LOC108076622|XP_017025037.1|DKIK	LOC5565230|XP_021705653.1|AAEG
OG0007456	LOC108083446|XP_017034699.1|DKIK	LOC5565229|XP_001649558.1|AAEG
OG0007457	LOC108073949|XP_017021254.1|DKIK	LOC5569534|XP_021705470.1|AAEG
OG0007458	LOC108074645|XP_017022287.1|DKIK	LOC5569531|XP_001652845.1|AAEG
OG0007459	LOC108083675|XP_017035041.1|DKIK	LOC23687424|XP_021706106.1|AAEG
OG0007460	LOC108078277|XP_017027518.1|DKIK	LOC5569547|XP_001652847.2|AAEG
OG0007461	LOC108075239|XP_017023084.1|DKIK	LOC5569538|XP_001652850.2|AAEG
OG0007462	LOC108074018|XP_017021374.1|DKIK	LOC5569543|XP_021704432.1|AAEG
OG0007463	LOC108074017|XP_017021373.1|DKIK	LOC5569542|XP_021704431.1|AAEG
OG0007464	LOC108074992|XP_017022712.1|DKIK	LOC5569544|XP_021704433.1|AAEG
OG0007465	LOC108070447|XP_017016415.1|DKIK	LOC5575316|XP_021706347.1|AAEG
OG0007466	LOC108073080|XP_017020035.1|DKIK	LOC5571124|XP_021711034.1|AAEG
OG0007467	LOC108076517|XP_017024914.1|DKIK	LOC5574779|XP_021709596.1|AAEG
OG0007468	LOC108076511|XP_017024906.1|DKIK	LOC5578344|XP_001656914.2|AAEG
OG0007469	LOC108080582|XP_017030876.1|DKIK	LOC5578338|XP_021706754.1|AAEG
OG0007470	LOC108075926|XP_017024050.1|DKIK	LOC5578331|XP_001656900.2|AAEG
OG0007471	LOC108076122|XP_017024340.1|DKIK	LOC5573759|XP_021705630.1|AAEG
OG0007472	LOC108074141|XP_017021529.1|DKIK	LOC5573754|XP_001654782.2|AAEG
OG0007473	LOC108075020|XP_017022761.1|DKIK	LOC5573742|XP_001654770.1|AAEG
OG0007474	LOC108078545|XP_017027949.1|DKIK	LOC5579663|XP_021707446.1|AAEG
OG0007475	LOC108079114|XP_017028843.1|DKIK	LOC5577237|XP_021710770.1|AAEG
OG0007476	LOC108083552|XP_017034889.1|DKIK	LOC5576932|XP_021704955.1|AAEG
OG0007477	LOC108083459|XP_017034720.1|DKIK	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG
OG0007478	LOC108077163|XP_017025887.1|DKIK	LOC5575774|XP_021705902.1|AAEG
OG0007479	LOC108076105|XP_017024318.1|DKIK	LOC5577486|XP_001663404.1|AAEG
OG0007480	LOC108081274|XP_017031860.1|DKIK	LOC5577485|XP_021707341.1|AAEG
OG0007481	LOC108072660|XP_017019382.1|DKIK	LOC5570994|XP_001653426.2|AAEG
OG0007482	LOC108079635|XP_017029509.1|DKIK	LOC110678790|XP_021707848.1|AAEG
OG0007483	LOC108085162|XP_017037183.1|DKIK	LOC5572358|XP_021705669.1|AAEG
OG0007484	LOC108079954|XP_017030002.1|DKIK	LOC23687567|XP_021708965.1|AAEG
OG0007485	LOC108074232|XP_017021664.1|DKIK	LOC110679177|XP_021708967.1|AAEG
OG0007486	LOC108080015|XP_017030071.1|DKIK	LOC5576707|XP_001656213.1|AAEG
OG0007487	LOC108082655|XP_017033641.1|DKIK	LOC5576709|XP_021704626.1|AAEG
OG0007488	LOC108075024|XP_017022767.1|DKIK	LOC5575270|XP_001661875.1|AAEG
OG0007489	LOC108081116|XP_017031607.1|DKIK	LOC5575274|XP_001661867.1|AAEG
OG0007490	LOC108079213|XP_017028979.1|DKIK	LOC5573621|XP_021710745.1|AAEG
OG0007491	LOC108080505|XP_017030763.1|DKIK	LOC5575220|XP_001655621.1|AAEG
OG0007492	LOC108081333|XP_017031963.1|DKIK	LOC5573627|XP_001660954.2|AAEG
OG0007493	LOC108084674|XP_017036491.1|DKIK	LOC5573832|XP_021708049.1|AAEG
OG0007494	LOC108077136|XP_017025837.1|DKIK	LOC5563992|XP_021709437.1|AAEG
OG0007495	LOC108079149|XP_017028885.1|DKIK	LOC5563763|XP_021706109.1|AAEG
OG0007496	LOC108083061|XP_017034184.1|DKIK	LOC5577094|XP_021709703.1|AAEG
OG0007497	LOC108071949|XP_017018404.1|DKIK	LOC5577092|XP_021710505.1|AAEG
OG0007498	LOC108083091|XP_017034228.1|DKIK	LOC5571875|XP_021709642.1|AAEG
OG0007499	LOC108083264|XP_017034462.1|DKIK	LOC5571877|XP_001659986.2|AAEG
OG0007500	LOC108083265|XP_017034463.1|DKIK	LOC5571876|XP_021706353.1|AAEG
OG0007501	LOC108083320|XP_017034551.1|DKIK	LOC5567298|XP_021704230.1|AAEG
OG0007502	LOC108071387|XP_017017620.1|DKIK	LOC5570178|XP_001658967.2|AAEG
OG0007503	LOC108077222|XP_017025969.1|DKIK	LOC5570176|XP_021707208.1|AAEG
OG0007504	LOC108075113|XP_017022884.1|DKIK	LOC5570175|XP_001658970.1|AAEG
OG0007505	LOC108072817|XP_017019599.1|DKIK	LOC5563829|XP_021705481.1|AAEG
OG0007506	LOC108072760|XP_017019522.1|DKIK	LOC5563826|XP_021706702.1|AAEG
OG0007507	LOC108074599|XP_017022204.1|DKIK	LOC5567448|XP_021710242.1|AAEG
OG0007508	LOC108074587|XP_017022183.1|DKIK	LOC5566305|XP_001650699.1|AAEG
OG0007509	LOC108079986|XP_017030042.1|DKIK	LOC5566303|XP_021710916.1|AAEG
OG0007510	LOC108082442|XP_017033301.1|DKIK	LOC5573473|XP_001660893.2|AAEG
OG0007511	LOC108072574|XP_017019269.1|DKIK	LOC5577174|XP_001663262.1|AAEG
OG0007512	LOC108077731|XP_017026718.1|DKIK	LOC5576819|XP_021707224.1|AAEG
OG0007513	LOC108086139|XP_017038484.1|DKIK	LOC110678186|XP_021706501.1|AAEG
OG0007514	LOC108079863|XP_017029863.1|DKIK	LOC5564092|XP_021704390.1|AAEG
OG0007515	LOC108072488|XP_017019144.1|DKIK	LOC5577979|XP_001663649.1|AAEG
OG0007516	LOC108081385|XP_017032030.1|DKIK	LOC5574963|XP_021711057.1|AAEG
OG0007517	LOC108075018|XP_017022758.1|DKIK	LOC5574961|XP_001655432.1|AAEG
OG0007518	LOC108070884|XP_017017018.1|DKIK	LOC5574955|XP_021710999.1|AAEG
OG0007519	LOC108078133|XP_017027247.1|DKIK	LOC5575183|XP_021709939.1|AAEG
OG0007520	LOC108070454|XP_017016423.1|DKIK	LOC5573356|XP_001660842.2|AAEG
OG0007521	LOC108071791|XP_017018159.1|DKIK	LOC5567361|XP_001657376.2|AAEG
OG0007522	LOC108082919|XP_017033998.1|DKIK	LOC5566415|XP_021710266.1|AAEG
OG0007523	LOC108073121|XP_017020103.1|DKIK	LOC5575516|XP_021710609.1|AAEG
OG0007524	LOC108077146|XP_017025856.1|DKIK	LOC5564364|XP_021706173.1|AAEG
OG0007525	LOC108085296|XP_017037343.1|DKIK	LOC5571035|XP_001659470.1|AAEG
OG0007526	LOC108081029|XP_017031479.1|DKIK	LOC5571024|XP_001659458.2|AAEG
OG0007527	LOC108073380|XP_017020448.1|DKIK	LOC5569796|XP_001653010.1|AAEG
OG0007528	LOC108085107|XP_017037072.1|DKIK	LOC5572184|XP_021710216.1|AAEG
OG0007529	LOC108076196|XP_017024420.1|DKIK	LOC5578347|XP_021704792.1|AAEG
OG0007530	LOC108073458|XP_017020582.1|DKIK	LOC5567240|XP_001651670.2|AAEG
OG0007531	LOC108085104|XP_017037065.1|DKIK	LOC5567238|XP_001651668.2|AAEG
OG0007532	LOC108070860|XP_017016981.1|DKIK	LOC5567221|XP_001651650.2|AAEG
OG0007533	LOC108083261|XP_017034459.1|DKIK	LOC5567219|XP_001651647.2|AAEG
OG0007534	LOC108082990|XP_017034102.1|DKIK	LOC5567216|XP_001651645.1|AAEG
OG0007535	LOC108075080|XP_017022851.1|DKIK	LOC5567210|XP_001651639.2|AAEG
OG0007536	LOC108084305|XP_017035957.1|DKIK	LOC5567207|XP_021710699.1|AAEG
OG0007537	LOC108075288|XP_017023171.1|DKIK	LOC5567198|XP_021709908.1|AAEG
OG0007538	LOC108075215|XP_017023043.1|DKIK	LOC5567190|XP_021710084.1|AAEG
OG0007539	LOC108082799|XP_017033838.1|DKIK	LOC5567180|XP_021709178.1|AAEG
OG0007540	LOC108086034|XP_017038340.1|DKIK	LOC5567179|XP_001651608.1|AAEG
OG0007541	LOC108080857|XP_017031250.1|DKIK	LOC110679261|XP_021709179.1|AAEG
OG0007542	LOC108085155|XP_017037180.1|DKIK	LOC5567178|XP_021706240.1|AAEG
OG0007543	LOC108085550|XP_017037675.1|DKIK	LOC5571202|XP_001659588.2|AAEG
OG0007544	LOC108074000|XP_017021343.1|DKIK	LOC5571904|XP_001660002.1|AAEG
OG0007545	LOC108082850|XP_017033912.1|DKIK	LOC5574817|XP_021711563.1|AAEG
OG0007546	LOC108085895|XP_017038149.1|DKIK	LOC5577750|XP_001663523.2|AAEG
OG0007547	LOC108082410|XP_017033247.1|DKIK	LOC5579104|XP_021707664.1|AAEG
OG0007548	LOC108079064|XP_017028764.1|DKIK	LOC5572083|XP_021707928.1|AAEG
OG0007549	LOC108083245|XP_017034440.1|DKIK	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG
OG0007550	LOC108084803|XP_017036649.1|DKIK	LOC5566064|XP_021711259.1|AAEG
OG0007551	LOC108076788|XP_017025284.1|DKIK	LOC5566044|XP_021711454.1|AAEG
OG0007552	LOC108079109|XP_017028840.1|DKIK	LOC5566045|XP_001650420.1|AAEG
OG0007553	LOC108085371|XP_017037434.1|DKIK	LOC5566061|XP_001650421.1|AAEG
OG0007554	LOC108078935|XP_017028572.1|DKIK	LOC5578125|XP_001656772.1|AAEG
OG0007555	LOC108076355|XP_017024640.1|DKIK	LOC5578084|XP_021710051.1|AAEG
OG0007556	LOC108070768|XP_017016855.1|DKIK	LOC5578086|XP_021706803.1|AAEG
OG0007557	LOC108070897|XP_017017031.1|DKIK	LOC5578088|XP_021710800.1|AAEG
OG0007558	LOC108072953|XP_017019869.1|DKIK	LOC5578097|XP_021706575.1|AAEG
OG0007559	LOC108074774|XP_017022441.1|DKIK	LOC5578100|XP_001656796.2|AAEG
OG0007560	LOC108075306|XP_017023198.1|DKIK	LOC5578115|XP_001656813.2|AAEG
OG0007561	LOC108085532|XP_017037654.1|DKIK	LOC5578903|XP_021708574.1|AAEG
OG0007562	LOC108073801|XP_017021061.1|DKIK	LOC5580212|XP_001662072.2|AAEG
OG0007563	LOC108080680|XP_017031001.1|DKIK	LOC5568521|XP_001652343.2|AAEG
OG0007564	LOC108075309|XP_017023202.1|DKIK	LOC110677853|XP_021705246.1|AAEG
OG0007565	LOC108073303|XP_017020349.1|DKIK	LOC5566872|XP_021705357.1|AAEG
OG0007566	LOC108076442|XP_017024799.1|DKIK	LOC5566867|XP_021710072.1|AAEG
OG0007567	LOC108085021|XP_017036955.1|DKIK	LOC5564584|XP_001648922.2|AAEG
OG0007568	LOC108081802|XP_017032527.1|DKIK	LOC5564591|XP_021707551.1|AAEG
OG0007569	LOC108076765|XP_017025254.1|DKIK	LOC5564588|XP_021704602.1|AAEG
OG0007570	LOC108081801|XP_017032525.1|DKIK	LOC5564593|XP_001648925.2|AAEG
OG0007571	LOC108081806|XP_017032531.1|DKIK	LOC5564598|XP_001648926.2|AAEG
OG0007572	LOC108081390|XP_017032037.1|DKIK	LOC5564582|XP_021705472.1|AAEG
OG0007573	LOC108082445|XP_017033305.1|DKIK	LOC5564589|XP_001648945.2|AAEG
OG0007574	LOC108076507|XP_017024896.1|DKIK	LOC5579923|XP_021705877.1|AAEG
OG0007575	LOC108082422|XP_017033276.1|DKIK	LOC5579925|XP_021705957.1|AAEG
OG0007576	LOC108079208|XP_017028961.1|DKIK	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG
OG0007577	LOC108083365|XP_017034597.1|DKIK	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG
OG0007578	LOC108072550|XP_017019213.1|DKIK	LOC5577286|XP_021706718.1|AAEG
OG0007579	LOC108070878|XP_017017010.1|DKIK	LOC5573261|XP_001654472.1|AAEG
OG0007580	LOC108083035|XP_017034154.1|DKIK	LOC5573262|XP_021709471.1|AAEG
OG0007581	LOC108077408|XP_017026197.1|DKIK	LOC5573265|XP_021707203.1|AAEG
OG0007582	LOC108071310|XP_017017505.1|DKIK	LOC5573266|XP_021707044.1|AAEG
OG0007583	LOC108072378|XP_017018967.1|DKIK	LOC5573269|XP_021707075.1|AAEG
OG0007584	LOC108079197|XP_017028948.1|DKIK	LOC5574192|XP_021707347.1|AAEG
OG0007585	LOC108073983|XP_017021323.1|DKIK	LOC5574191|XP_001661248.1|AAEG
OG0007586	LOC108085292|XP_017037338.1|DKIK	LOC5574174|XP_021708031.1|AAEG
OG0007587	LOC108078313|XP_017027595.1|DKIK	LOC5567490|XP_021708142.1|AAEG
OG0007588	LOC108083313|XP_017034540.1|DKIK	LOC5567489|XP_001657496.1|AAEG
OG0007589	LOC108083540|XP_017034873.1|DKIK	LOC5567471|XP_021708456.1|AAEG, LOC110681387|XP_021712824.1|AAEG
OG0007590	LOC108072739|XP_017019494.1|DKIK	LOC5567461|XP_021708534.1|AAEG
OG0007591	LOC108078095|XP_017027178.1|DKIK	LOC5567458|XP_001657458.1|AAEG
OG0007592	LOC108078181|XP_017027336.1|DKIK	LOC5567453|XP_001657457.1|AAEG
OG0007593	LOC108083889|XP_017035370.1|DKIK	LOC5571923|XP_021708638.1|AAEG
OG0007594	LOC108078096|XP_017027179.1|DKIK	LOC5566548|XP_001650943.2|AAEG
OG0007595	LOC108076604|XP_017025007.1|DKIK	LOC5566544|XP_001650939.1|AAEG
OG0007596	LOC108078852|XP_017028436.1|DKIK	LOC5566535|XP_001650927.1|AAEG
OG0007597	LOC108080690|XP_017031016.1|DKIK	LOC5563691|XP_001647963.1|AAEG
OG0007598	LOC108082426|XP_017033285.1|DKIK	LOC5568961|XP_001652621.1|AAEG
OG0007599	LOC108075068|XP_017022839.1|DKIK	LOC5576161|XP_021709806.1|AAEG
OG0007600	LOC108082989|XP_017034100.1|DKIK	LOC5568951|XP_001652611.1|AAEG
OG0007601	LOC108083022|XP_017034139.1|DKIK	LOC5565426|XP_001649804.1|AAEG
OG0007602	LOC108070390|XP_017016329.1|DKIK	LOC5565447|XP_001649793.1|AAEG
OG0007603	LOC108070482|XP_017016457.1|DKIK	LOC5565439|XP_021710531.1|AAEG
OG0007605	LOC108084757|XP_017036557.1|DKIK	LOC5576319|XP_021710862.1|AAEG
OG0007606	LOC108073794|XP_017021049.1|DKIK	LOC5576326|XP_001656061.1|AAEG
OG0007607	LOC108077823|XP_017026836.1|DKIK	LOC5564131|XP_021711054.1|AAEG
OG0007608	LOC108075208|XP_017023033.1|DKIK	LOC5564115|XP_001648450.1|AAEG
OG0007609	LOC108074145|XP_017021533.1|DKIK	LOC5564110|XP_001648448.1|AAEG
OG0007610	LOC108078455|XP_017027832.1|DKIK	LOC5566702|XP_021711360.1|AAEG
OG0007611	LOC108084524|XP_017036248.1|DKIK	LOC5566699|XP_021711392.1|AAEG
OG0007612	LOC108078412|XP_017027758.1|DKIK	LOC5566698|XP_001651106.2|AAEG
OG0007613	LOC108078134|XP_017027249.1|DKIK	LOC5566687|XP_001651094.2|AAEG
OG0007614	LOC108079840|XP_017029832.1|DKIK	LOC5568587|XP_021711605.1|AAEG
OG0007615	LOC108078777|XP_017028310.1|DKIK	LOC5568588|XP_001652419.1|AAEG
OG0007616	LOC108071429|XP_017017669.1|DKIK	LOC5568603|XP_001652417.2|AAEG
OG0007617	LOC108083739|XP_017035139.1|DKIK	LOC5568590|XP_001652422.2|AAEG
OG0007618	LOC108083014|XP_017034129.1|DKIK	LOC5568592|XP_001652424.2|AAEG
OG0007619	LOC108084800|XP_017036644.1|DKIK	LOC5568593|XP_021711620.1|AAEG
OG0007620	LOC108075171|XP_017022970.1|DKIK	LOC5568599|XP_021711641.1|AAEG
OG0007621	LOC108078431|XP_017027796.1|DKIK	LOC5569134|XP_001652738.2|AAEG
OG0007622	LOC108080637|XP_017030950.1|DKIK	LOC5569135|XP_021704146.1|AAEG
